Malayalam,Tamil
സമരഹിതം,ஹார்மோனிக்ஸ்
ആപത്ത്,ஆபத்து
തലക്കെട്ട്,தலை தொலைபேசி
തല മുറി,தலை அறை
തലസ്ഥാനം,Headend
തലക്കെട്ടിൽ,தலைப்பு
ശ്രവണ സംവിധാനം,கேட்கும் வழிமுறை
ചൂട് അബ്സോർബർ,வெப்ப உறிஞ்சி
ചൂട് ബാലൻസ്,வெப்ப சமநிலை
ചൂട് തടസ്സം,வெப்ப தடை
ചൂട് കണ്ടക്ടർ,வெப்ப நடத்துனர்
ഹീറ്റ് സിങ്ക്,வெப்ப மூழ்கி
ഹെർട്സ് (HZ),ஹெர்ட்ஸ் (ஹெர்ட்ஸ்)
ഹിസ്റ്റൻനെ,ஹீட்டோரோடைன்
ഹീറ്റഡൻ റിസീവർ,ஹீட்டோரோடைன் ரிசீவர்
ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ),ஹீட்டோரோடைன் விசில் (ஹீட்டோரோடைன் குறுக்கீடு)
ഹ്യൂറിസ്റ്റിക്,ஹூரிஸ்டிக்
ഹെക്സാഡെസിമൽ,ஹெக்ஸாடெசிமல்
ശ്രേറിയ മോഡുലേഷൻ,படிநிலை பண்பேற்றம்
ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത),ஹை-ஃபை (உயர் நம்பகத்தன்மை)
ഉയർന്ന ബൂസ്റ്റ്,உயர் ஊக்க
ഉയർന്ന ആവൃത്തി,அதிக அதிர்வெண்
ഉയർന്ന ആവൃത്തി ആന്ദോളനം,அதிக அதிர்வெண் ஊசலாட்டம்
ഉയർന്ന ആവൃത്തി പ്രതികരണം,அதிக அதிர்வெண் பதில்
ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ,உயர் மட்ட நிரல் மொழி
ഉയർന്ന പാസ് ഫിൽട്ടർ,உயர் பாஸ் வடிகட்டி
ഹൈ പവർ ട്രാൻസ്മിറ്റർ,உயர் சக்தி டிரான்ஸ்மிட்டர்
ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം,உயர் தரமான வரவேற்பு
ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി,அதிவேக இணைப்பு
ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം,அதிவேக தரவு அமைப்பு
ഹിസ്റ്റോഗ്രാം,ஹிஸ்டோகிராம்
ഹോം പേജ്,முகப்பு பக்கம்
കൊളുത്ത്,கொக்கி
ഹുക്ക് അപ്പ് വയർ,ஹூக் அப் கம்பி
തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്,கிடைமட்ட இருட்டடிப்பு காலம்
തിരശ്ചീന ശൂന്യത,கிடைமட்ட வெற்று
തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്),கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்)
തിരശ്ചീന വ്യതിചലനം,கிடைமட்ட விலகல் ஊசலாட்டம்
തിരശ്ചീന രേഖ,படுக்கைவாட்டு கொடு
തിരശ്ചീന വിഭാഗം,கிடைமட்ட பிரிவு
തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്,கிடைமட்ட ஸ்வீப் சுற்று
ഹോൺ ഉച്ചഭാഷിണി,கொம்பு ஒலிபெருக்கி
ആതിഥേയന്,தொகுப்பாளர்
ഹോട്ട് സ്പോട്ട്,பகிரலை
വീട് സൂക്ഷിക്കുന്നു,வீடு வைத்திருத்தல்
ഹബ്,மையம்
മഞ്ഞ,சாயல்
ഹഫ്മാൻ കോഡിംഗ്,ஹஃப்மேன் குறியீட்டு முறை
മുന്ന,ஹம்
ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ,மனித ஆடியோ கருத்து
ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം,மனித ஆடியோ அமைப்பு
ഹ്യൂമൻ ശ്രവണ സംവിധാനം,மனித செவிப்புலன் வழிமுறை
മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ,மனித வீடியோ கருத்து
ഈർപ്പം,ஈரப்பதம்
ഹൈബ്രിഡ്,கலப்பின
ഹൈബ്രിഡ് സർക്യൂട്ട്,கலப்பின சுற்று
ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്,கலப்பின இன்டர் கிரேட்டட் சுற்று
ഹൈഡ്രെയിൻ,ஹைட்ரோமீட்டர்
ഹൈപ്പർ,ஹைப்பர்
ഹൈപ്പർ മീഡിയ,ஹைப்பர் மீடியா
ഹൈപ്പർ ടെക്സ്റ്റ്,ஹைப்பர் உரை
ഹൈപ്പർലിൻ,ஹைப்பர்லிங்க்
ഐക്കൺ,ஐகான்
തിരിച്ചറിയല്,அடையாளம் காணல்
തിരിച്ചറിയല്,அடையாளங்காட்டி
കത്തിക്കുക,எரித்தல்
ജലനം,பற்றவைப்பு
Illicance,ஒளிரும்
ദീപക്കാഴ്ച,வெளிச்சம்
പതിഛായ,படம்
ഇമേജ് ആന്റിന,பட ஆண்டெனா
ഇമേജ് ക്യാപ്ചർ,பட பிடிப்பு
ഇമേജ് ഐക്കണോസ്കോപ്പ്,பட ஐகானோஸ்கோப்
ഇമേജ് മാപ്പ്,பட வரைபடம்
ഇമേജ് ഓർത്തൻ,பட ஆர்த்திகான்
ഇമേജ് പ്രോസസ്സിംഗ്,பட செயலாக்கம்
ഇമേജ് ലെറ്റർ,பட செட்டர்
സാങ്കല്പികമായ,கற்பனை
ഇംപാമം,மின்மறுப்பு
ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ,மின்மறுப்பு பொருத்தம்
ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്,மின்மறுப்பு பொருந்தும் சுற்று
ഇംപെഡൻസ് പൊരുത്തക്കേട്,மின்மறுப்பு பொருந்தவில்லை
ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ,இலவச இடத்தின் மின்மறுப்பு
ഇംപെഡൻസ് പരിവർത്തനം,மின்மறுப்பு மாற்றம்
ഇറക്കുമതിച്ചരക്ക്,இறக்குமதி
ഇംപ്രെഗ്നൻ,செறிவூட்டப்பட்டது
വളരെയധികം വോൾട്ടേജ്,மின்னழுத்தத்தை ஈர்க்கவும்
പചോദനം,தூண்டுதல்
പ്രേരണ പ്രതികരണം,உந்துதல் பதில்
അശുദ്ധി,தூய்மையற்ற கடத்துத்திறன்
അശുദ്ധാക്ഷനി അർദ്ധത,தூய்மையற்ற குறைக்கடத்தி
അലസമായ,செயலற்றது
നിഷ്ക്രിയ വിൻഡോ,செயலற்ற சாளரம்
കേൾക്കാനാകാത്ത,செவிக்கு புலப்படாமல்
താനെടിക്കുന്ന,ஒளிரும் தன்மை
സംഭവം,சம்பவ ரே
ഉൾപ്പെടുത്തൽ,சேர்த்தல்
ഇൻകമിംഗ് സിഗ്നൽ,உள்வரும் சமிக்ஞை
സൂചകം,காட்டி
തദ്ദേശീയമായ,உள்நாட்டு
ഉൾപ്പെടുത്തൽ,தூண்டல்
ഇൻഡക്റ്റീവ്-റിയാൻസ്,தூண்டல்-எதிர்வினை
ഇല്ലാത്ത മെറ്റീരിയൽ,அழற்சி பொருள்
ഇൻഫോഴ്സ് പാച്ച്,தகவல் இணைப்பு
വിവരം,தகவல்
വിവര വാസ്തുവിദ്യ,தகவல் கட்டமைப்பு
വിവര സാധ്യത,தகவல் பிட்
വിവര അക്ക,தகவல் இலக்க
വിവര കിയോസ്ക്,தகவல் கியோஸ்க்
വിവര പ്രക്രിയ,தகவல் செயல்முறை
വിവരസാങ്കേതികവിദ്യ,தகவல் தொழில்நுட்பம்
ഇൻഫോടെയ്ൻമെന്റ്,இன்போடெயின்மென்ட்
ഇൻഫ്രാറെഡ് വികിരണം,அகச்சிவப்பு கதிர்வீச்சு
ഇൻഫ്രാസ്ട്രക്ചർ,உள்கட்டமைப்பு
ഉൾപ്പെടുത്തുക,உட்கொள்ளுங்கள்
ചേരുവകൾ,பொருட்கள்
സമാരംഭിക്കൽ പദം (IW),துவக்க சொல் (IW)
ആന്തരിക കോഡുകൾ,உள் குறியீடுகள்
പുതുമ,புதுமை
നിക്ഷേപതം,உள்ளீடு
ഇൻപുട്ട് ലൈൻ,உள்ளீட்டு வரி
ഇൻപുട്ട് യൂണിറ്റ്,உள்ளீட்டு அலகு
ഇൻപുട്ട് വോൾട്ടേജ്,உள்ளீடு மின்னழுத்தம்
ഇൻപുട്ട് ഔട്ട്പുട്ട്,உள்ளீடு வெளியீடு
കൂട്ടിച്ചേര്ക്കുക,செருகவும்
ഉൾപ്പെടുത്തൽ നഷ്ടം,உள்ளிடலில் இழப்பு
പതിഷ്ഠാപനം,நிறுவல்
തൽക്ഷണ വോൾട്ടേജ്,உடனடி மின்னழுத்தம்
നിര്ദ്ദേശം,வழிமுறைகள்
ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ,இன்சுலேடிங் பொருள்
വൈദുതിരോധനം,காப்பு
ഇൻസുലേഷൻ പ്രതിരോധം,காப்பு எதிர்ப்பு
സുഖാനുസൃതം,இன்சுலேட்டர்
സംയോജിത സർക്യൂട്ട്,ஒருங்கிணைந்த மின்சுற்று
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,பிணையத்தை ஒருங்கிணைத்தல்
സൂർ,ஒருங்கிணைப்பாளர்
ബുദ്ധി,நுண்ணறிவு
തീവത,தீவிரம்
സംഭാഷണത്തിന്റെ തീവ്രത,பேச்சின் தீவிரம்
ഇന്റർ ചാനൽ ഇടപെടൽ,இடை சேனல் குறுக்கீடு
പരസ്പരബന്ധം,இடைக்கணிப்பு
ഇടപെടല്,தொடர்பு
ഇന്ററക്ട്രേഷൻ,ஊடாடும் தன்மை
ഇന്റര്കോം,இண்டர்காம்
പരസ്പരബന്ധിതമായത്,ஒன்றோடொன்று
ഇന്റർഫേസ്,இடைமுகம்
ഇന്റർഫേസ് സ്കാനിംഗ്,இடைமுக ஸ்கேனிங்
ഇടപെടൽ,குறுக்கீடு
ഇടപെടൽ മേഖല,குறுக்கீடு மண்டலம்
ഇന്റർഫെറിംഗ് ചാനൽ,குறுக்கிடும் சேனல்
ഇടപെടുന്ന ആവൃത്തി,குறுக்கிடும் அதிர்வெண்
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
ഇന്ററാം,இடைமுகம்
പരസ്പരബന്ധം,இடைக்கணிப்பு
ഇന്റർലോയ്ഡ്,இடைக்கணிப்பு
ഇന്റർലോവ്ഡ് സ്ട്രീം,ஒன்றோடொன்று ஸ்ட்ரீம்
ഇന്റർലീവ്,இன்டர்லீவர்
ഭഭിചാരം,இடைமுகம்
ഭഭിചാരം,இடைமுகம்
ഇന്റർലീവിംഗ് കാലയളവ്,இடைமுக காலம்
ഇന്റർലോക്ക് സർക്യൂട്ട്,இன்டர்லாக் சுற்று
ഇന്റർലോക്ക് സ്വിച്ച്,இன்டர்லாக் சுவிட்ச்
ഇന്റർലോക്കിംഗ്,ஒன்றோடொன்று
ഇന്റർമീഡിയറ്റ് പരാജയം,இடைநிலை தோல்வி
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,இடைநிலை அதிர்வெண்
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
ഇടയ്ക്കിടെ,இடைப்பட்ட
ഇടവിട്ടുള്ള കറന്റ്,இடைப்பட்ட மின்னோட்டம்
ഇന്റർമോഡലേഷൻ,இடைநிலை
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,இடைநிலை விலகல்
ഇന്റർമോഡുലേഷൻ എമിഷൻ,இடைநிலை உமிழ்வு
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,இடைநிலை சோதனை
ഇന്റർനെറ്റ്,இணையதளம்
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,இணைய ஒளிபரப்பு
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,இணைய அரட்டை
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,இணைய நெறிமுறை அடுக்கு
ഇന്റർനെറ്റ് റേഡിയോ,இணைய வானொலி
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,இணைய ஸ்ட்ரீமிங்
ഇന്റർനെറ്റ് വീഡിയോ,இணைய வீடியோ
ഇന്ററോപ്പറബിളിറ്റി,இயங்குதன்மை
ഇന്റർപോളേഷൻ,இடைக்கணிப்பு
വാഖാതാവ്,மொழிபெயர்ப்பாளர்
തടസ്സപ്പെടുത്തുക,குறுக்கீடு
തടസ്സം,குறுக்கீடு
തടസ്സം,குறுக்கீடு
ഇടവേള,இடைவெளி
ഇൻട്രാകോഡിംഗ്,இன்ட்ராகோடிங்
ഇൻട്രാഫ്രെയിം,இன்ட்ராஃப்ரேம்
ഗതാഗത,இன்ட்ராநெட்
ഇൻട്രാപക്റ്റൂർ,உள்ளார்ந்த
ഇൻട്രാവേബ്,இன்ட்ராவெப்
ആന്തരിക അർദ്ധചാലകം,உள்ளார்ந்த குறைக்கடத்தி
വിപരീത വർക്ക്,தலைகீழ் மின்னோட்டம்
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
വിപരീതം,தலைகீழ்
വിപരീത ഞാൻ ആന്റിന,தலைகீழ் எல் ஆண்டெனா
വിപരീത വി ആന്റിന,தலைகீழ் வி ஆண்டெனா
വിഹിതം,இன்வெர்ட்டர்
കമരഹിതമായ,ஒழுங்கற்ற
അപ്രസക്തമായ ഘടകം,பொருத்தமற்ற உறுப்பு
ഐസോലേഷൻ നെറ്റ്വർക്ക്,தனிமைப்படுத்தும் நெட்வொர்க்
ഒറ്റപ്പെടുത്തല്,தனிமைப்படுத்துபவர்
ജമ്മവർ,ஜாம்மர்
ജാമിംഗ്,நெரிசல்
ജാർഗോൺ ഫയൽ,வாசகக் கோப்பு
ജാവ സ്ക്രിപ്റ്റ്,ஜாவா ஸ்கிரிப்ட்
ജിംഗിൾ,ஜிங்கிள்
ജിറ്റർ,நடுக்கம்
കൂട്ടായ്മ,இணைப்பவர்
സന്ധി,கூட்டு
ജോയിന്റ്,இணைந்தது
ജമ്പൻ,ஜம்பர்
JUKK,குப்பை
ജങ്ക് മെയിൽ,குப்பை அஞ்சல்
കേർണൽ,கர்னல்
താക്കോല്,விசை
കീബോര്ഡ്,விசைப்பலகை
ശ്രേഷ്ഠന്,கீயர்
മുഖ്യ),முக்கிய குறிப்பு
കിലോകിൾ,கிலோசைக்கிள்
കിലോകോമ്പ്,கிலோவோல்ட்
കിലോവാട്ട്,கிலோவாட்
കിനെമാറ്റിക്സ്,இயக்கவியல்
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,முழங்கால் புள்ளி மின்னழுத்தம்
ഉരുണ്ടപിടി,குமிழ்
നോളജ് ബേസ്,அறிவு சார்ந்த
വിജ്ഞാന പ്രാതിനിധ്യം,அறிவு பிரதிநிதித்துவம்
L നെറ്റ്വർക്ക്,எல் நெட்வொர்க்
L വിഭാഗ ഫിൽട്ടർ,எல் பிரிவு வடிகட்டி
ലജ്ജയും ലീഡും,பின்னடைவு மற்றும் ஈயம்
പ്രധാനം,பின்தங்கிய மின்னோட்டம்
പവർ ഫാക്ടർ ലഹരി,பின்தங்கிய சக்தி காரணி
മാരകമായ,லேமினேட்
വിളക്ക്,விளக்கு
ലാപ്ടോപ്പ്,மடிக்கணினி
ലേസർ ആവൃത്തി,லேசர் அதிர்வெண்
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,மறைந்த பிழை
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,உள்ளுறை வெப்பம்
വാപ്തി,அட்சரேகை
അടുക്ക്,அடுக்கு
കെട്ടിടത്തിന്റെ പ്ളാന്,தளவமைப்பு
ലേ layout ട്ട് പ്ലാൻ,தளவமைப்பு திட்டம்
ഈയം,வழி நடத்து
പ്രമുഖ ഘട്ടം,முன்னணி கட்டம்
ചോർച്ച തടയുന്ന,கசிவடையாத
ചോർച്ച,கசிவு
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,குத்தகைக்கு விடப்பட்ட சுற்று
ലെന്സ്,லென்ஸ்
ലെവൽ സൂചകം,நிலை காட்டி
നേരിയ നിയന്ത്രണം,ஒளி கட்டுப்பாடு
നേരിയ പേന,ஒளி பேனா
മിന്നൽ അരംഭം,மின்னல் கைது
രൂക്ഷമായ,லிமிட்டர்
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,பெருக்கியைக் கட்டுப்படுத்துதல்
വരി നഷ്ടം,வரி இழப்பு
ലൈൻ ശബ്ദം,வரி சத்தம்
വീക്ഷണരേഖ,பார்வை கோடு
ലൈൻ ഘട്ടം,வரி கட்டம்
ലൈൻ ട്രാൻസ്മിഷൻ,வரி பரிமாற்றம்
ലൈൻ അൺലോഡുചെയ്തു,வரி இறக்கப்பட்டது
രേഖീയ ക്വാണ്ടിയർ,நேரியல் அளவு
രേഖീയത,நேரியல்
ലൈൻ-കോക്സിയൽ,வரி-ஒட்டக
ലൈൻ-ഇക്സൈസർ,வரி-சமநிலை
ലൈൻ-ആവൃത്തി,வரி-அதிர்வெண்
ലൈൻ-ഇംപെഡൻസ്,வரி-மின்மறுப்பு
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,வரி-காலாண்டு அலைநீளம்
ബന്ധം,இணைப்பு
ലിങ്കറുകാരന്,இணைப்பான்
ലിപ്-മൈക്രോഫോൺ,லிப்-மைக்ரோஃபோன்
തത്സമയ സംപ്രേക്ഷണം,நேரடி ஒளிபரப்பு
തത്സമയ സർക്യൂട്ട്,நேரடி சுற்று
തത്സമയ പരിപാടി,நேரடி திட்டம்
ഭാരം,சுமை
ഭാരം താങ്ങാനുള്ള കഴിവ്,சுமை திறன்
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,சுமை சுமக்கும் திறன்
സ്വഭാവം ലോഡുചെയ്യുക,சுமை சிறப்பியல்பு
ഇംബത ലോഡുചെയ്യുക,சுமை மின்மறுப்பு
ലോഡുചെയ്തു,ஏற்றப்பட்டது
ലോഡർ,ஏற்றி
ലോഡിംഗ്,ஏற்றுகிறது
കോയിൽ ലോഡുചെയ്യുന്നു,ஏற்றுதல் சுருள்
ലോഡ്-ടെസ്റ്റ്,சுமை-சோதனை
ലോലിറ്റി,லோப்
ലോബ് ആന്റിന,லோப் ஆண்டெனா
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,உள்ளூர் பகுதி நெட்வொர்க்
പ്രാദേശിക ബാറ്ററി,உள்ளூர் பேட்டரி
പ്രാദേശിക ഓസ്സിലേറ്റർ,உள்ளூர் ஆஸிலேட்டர்
മരത്തടി,பதிவு
ലോഗ് ബുക്ക്,பதிவு புத்தகம்
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),உள்நுழைக (உள்நுழைக)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),உள்நுழைக (வெளியேறு)
ലോഗ് ഷീറ്റ്,பதிவு தாள்
ലോഗരിതം,மடக்கை
ലോഗരിത്മിക് ആംപ്ലിഫയർ,மடக்கை பெருக்கி
ലോഗരിഥമിക് അനുപാതം,மடக்கை விகிதம்
ലോഗരിഥമിക് പ്രതികരണം,மடக்கை பதில்
ലോഗരിത്മിക് സ്കെയിൽ,மடக்கை அளவு
പവേശിക്കുക,பதிவு
തര്ക്കശാസ്തം,தர்க்கம்
ലോജിക് ഗേറ്റ്,லாஜிக் கேட்
ലോജിക് പ്രവർത്തനം,தர்க்க செயல்பாடு
യുക്തിയുക്തമായ,தருக்க
ലോജിക്കൽ ഫ്രെയിം,தருக்க சட்டகம்
ലോഗോ ഉൾപ്പെടുത്തൽ,லோகோ செருகல்
ദേശാന്തരരേഖ,தீர்க்கரேகை
ലൂപ്പ്,லூப்
ലൂപ്പ് ആന്റിന,லூப் ஆண்டெனா
ലൂപ്പ് നേട്ടം,லூப் ஆதாயம்
ലൂപ്പ് ടെസ്റ്റ്,லூப் சோதனை
അയഞ്ഞ കോൺടാക്റ്റ്,தளர்வான தொடர்பு
അയഞ്ഞ കപ്ലിംഗ്,தளர்ந்தவிணைப்பு
നഷ്ടമില്ലാത്ത ആന്റിന,இழப்பற்ற ஆண்டெனா
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,இழப்பற்ற சுருக்க
നഷ്ടം കംപ്രഷൻ,இழப்பு சுருக்க
ഉച്ചത്തിൽ (ശബ്ദം),சத்தம் (ஒலி)
ഉച്ചഭാഷിണി,ஒலிபெருக்கி
കുറഞ്ഞ ആവൃത്തി,குறைந்த அதிர்வெண்
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,குறைந்த நிலை மொழி
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,குறைந்த இழப்பு ஊட்டி
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
കുറഞ്ഞ ശബ്ദം റിസീവർ,குறைந்த இரைச்சல் பெறுநர்
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,குறைந்த பாஸ் வடிகட்டி
കുറഞ്ഞ റിയാൻസ് എർത്ത്,குறைந்த எதிர்வினை பூமி
കുറഞ്ഞ പ്രതിരോധ പാത,குறைந்த எதிர்ப்பு பாதை
ലഗ്,லக்
ലളിനൻസ്,ஒளிரும்
പിണ്ഡമായി,கட்டப்பட்டது
മാക്രോ ബ്ലോക്ക്,ரோ தொகுதி
മാക്രോ നിർവചനം,மேக்ரோ வரையறை
മാക്രോ വിഷൻ,ரோ பார்வை
മാന്ത്രിക കണ്ണ്,மேஜிக் கண்
കാന്തം,காந்தம்
കാന്തികക്ഷേത്രം,காந்த புலம்
കാന്തിക ഫ്ലക്സ്,காந்தப் பாய்வு
കാന്തിക പോൾ,காந்த துருவம்
കാന്തിക കൊടുങ്കാറ്റ്,காந்த புயல்
മാഗ്നറ്റിക് സ്വിച്ച്,காந்த சுவிட்ச்
മാഗ്നറ്റിക് ടേപ്പ്,காந்த நாடா
കാന്തികത,காந்தவியல்
മെയിൽ ലയനം,அஞ்சல் ஒன்றிணைப்பு
അയക്കേണ്ട പട്ടിക,அஞ்சல் பட்டியலில்
പ്രധാന കാരിയർ,பிரதான கார்
നിലനിറുത്തുക,பராமரிக்கவும்
പരിപാലനം,பராமரிப்பு
പരിപാലന ടീം,பராமரிப்பு குழு
ഭൂരിപക്ഷം കാരിയർ,பெரும்பான்மை கேரியர்
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,தொடர்பு ரிலே செய்யுங்கள்
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,மேக்-அண்ட் பிரேக் சுவிட்ச்
പുരുഷ-കണക്റ്റർ,ஆண்-இணைப்பான்
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,மனிதன் சத்தம் சொன்னான்
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),மேலாண்மை தகவல் அமைப்பு (MIS)
കൃത്രിമം,கையாளப்பட்டது
സ്വമേധയാലുള്ള നിയന്ത്രണം,கையேடு கட்டுப்பாடு
സ്വമേധയാലുള്ള രീതി,கையேடு முறை
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,கைமுறையாக இயக்கப்படுகிறது
നിര്മ്മാതാവ്,உற்பத்தியாளர்
പൊയ്മുഖം,முகமூடி
മൂടാണ്,முகமூடி
ത്തണക്കാരന്,முகமூடி
മറക്കുന്നു,மறைத்தல்
മാസ്കിംഗ് സ്വഭാവം,மறைக்கும் நடத்தை
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,ஆடியோவின் மறைக்கும் விளைவு
മാസ്കിംഗ് പരിധി,மறைக்கும் வாசல்
മാസ്കിംഗ് ടോൺ,மறைக்கும் தொனி
കപ്പല്പായ്മരം,மாஸ்ட்
മാസ്റ്റ് റേഡിയേറ്റർ,மாஸ்ட் ரேடியேட்டர்
മാസ്റ്റർ നിയന്ത്രണം,முதன்மை கட்டுப்பாடு
മാസ്റ്റർ ഓസ്കിൽറർ,மாஸ்டர் ஆஸிலேட்ரர்
മാച്ച്-ഇംപെഡൻസ്,போட்டி-மின்மறுப்பு
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,பொருந்தும் நெட்வொர்க்
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,பொருந்தும் ஸ்டப்
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,பொருந்தும் மின்மாற்றி
മെറ്റീരിയൽ-സംഭരണം,பொருள்-தடை
മാട്രിക്സ്,அணி
പരമാവധി,அதிகரிப்பு
പരമാവധി ഡിമാൻഡ് സൂചകം,அதிகபட்ச தேவை காட்டி
പരമാവധി പവർ ഡെൻസിറ്റി,அதிகபட்ச சக்தி அடர்த்தி
പരമാവധി സംവേദനക്ഷമത,அதிகபட்ச உணர்திறன்
പരമാവധി താപനില,அதிகபட்ச வெப்பநிலை
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
പരമാവധി മൂല്യം,அதிகபட்ச மதிப்பு
പരാജയപ്പെടാനുള്ള സമയം,தோல்விக்கான சராசரி நேரம்
ശരാശരി മൂല്യം,சராசரி மதிப்பு
അളന്ന സിഗ്നൽ,அளவிடப்பட்ட சமிக்ஞை
അളവ്,அளவீட்டு
ഉപകരണം അളക്കുന്നു,அளக்கும் கருவி
ഉപകരണങ്ങൾ അളക്കുന്നു,அளவிடும் உபகரணங்கள்
ഉപകരണം അളക്കുന്ന ഉപകരണം,அளவீட்டு கருவி
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,புல வலிமையின் கருவியை அளவிடுதல்
ടേപ്പ് അളക്കുന്നു,அளவை நாடா
യന്തനിര്മ്മാണം,பொறிமுறைகள்
മീഡിയ സെർവർ,மீடியா சேவையகம்
മധസ്ഥാനം,நடுத்தர
ഇടത്തരം ആവൃത്തി,நடுத்தர அதிர்வெண்
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,நடுத்தர அதிர்வெண் அலை
ഇടത്തരം വേവ് (MW),நடுத்தர அலை (மெகாவாட்)
മെഗാ-ഓം,மெகா-ஓம்
മെഗർ,மெகர்
സ്മരണം,நினைவு
സാമഹമായ,வழிகாட்டுதல்
മെനു ബാർ,பட்டி பட்டி
മെർക്കുറി സ്വിച്ച്,மெர்குரி சுவிட்ச்
ലയിക്കുന്നു,ஒன்றிணைத்தல்
ദൂത്,செய்தி
മെറ്റാഡാറ്റ,மெட்டாடேட்டா
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
മെറ്റൽ-ഷീത്ത് കേബിൾ,உலோக-உறைந்த கேபிள்
മാപിനി,மீட்டர்
മീറ്ററിംഗ് പാനൽ,அளவீட்டு குழு
മൈക്ക,மைக்கா
മൈക്ക-ഇൻസുലേഷൻ,மைக்கா-இன்சுலேஷன்
