English,Odiya
Hydrostatic,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
Hydrostatics,"ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |"
Hygrometer,"ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |"
hygrometry,ହାଇଗ୍ରୋମେଟ୍ରି |
Hygroscope,ହାଇଗ୍ରୋମିଟର
Hygroscopic,ହାଇଗ୍ରୋସ୍କୋପିକ୍ |
Hyperbolic,ହାଇପରବୋଲିକ୍ |
Hypercharge,ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |
Hyperfine,ସର୍ବନିମ୍ନ
hypermetropia,ଦୀର୍ଘ ଦର୍ଶନ
Hypernuclei,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
hyperon,ହାଇପରନ୍ |
Hypersonic,ସୁପରସୋନିକ୍ |
hyper space,ସୁପର ଆକାଶ |
hypothesis,ଅନୁମାନ
Hypothetical,"କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
hypsometer,ଫୁଟିବା ବିନ୍ଦୁ |
Hysterisis,somnolence
Ice,ବରଫ
ice crystel,ବରଫ-ସ୍ଫଟିକ |
Ideal,ଆଦର୍ଶ
idealized,ଆଦର୍ଶ
Identical,"ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
identification,"ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
identification beacon,"ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
Identity,"ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
Idle,କାମହୀନ |
idle time,"ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
Ignite,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
Ignitor,ଇଗ୍ନିଟର
ignition,ଇଗ୍ନିସନ୍
Ignore,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
illuminance,ଆଲୋକର ଘନତା |
illuminant,ଆଲୋକିତକାରୀ
Illuminating,ଆଲୋକିତକାରୀ
illumination photometer,ଆଲୋକୀକରଣ ଗେଜ୍ |
Illuminator,ଆଲୋକିତକାରୀ
image,ପ୍ରତିଫଳନ
Imaginary,"କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
immersed body,ଜଳମଗ୍ନ ବସ୍ତୁ |
Immersion,ବୁଡ ପକାଇବା |
immittance,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
Impact,"ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
impact effect,ପ୍ରଭାବ ପ୍ରଭାବ
Impedance,ପ୍ରତିବନ୍ଧକ
Impinging,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
imposed pressure,ପ୍ରୟୋଗ ଚାପ |
impregnated,"ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
impulse,ପ୍ରେରଣା
Impure,ଅଶୁଦ୍ଧ
impurity conductivity (=extrinsic conductivity),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
Inaudibility,ଶ୍ରବଣତା |
Inaudible,ଶୁଣାଯାଏ ନାହିଁ |
Incandescence,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
incandescent,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
Incoherent,ରାପ୍ସୋଡିକ୍ |
incoming,ଆଗାମୀ
Incompressibility,ଅସମ୍ପୂର୍ଣ୍ଣତା |
increasing oscillation,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
incremental permeability,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
independent distribution,ମାଗଣା ବଣ୍ଟନ |
Indeterminate,"ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
Index,"ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
indirect,"ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
Induced,ଅନୁପ୍ରାଣିତ
Induction,"ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
inductive,ପ୍ରେରଣାଦାୟକ |
inductor,ପ୍ରେରଣାଦାତା |
Inertial,ନିଷ୍କ୍ରିୟ |
inexhaustible source,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
Infinite,"ଅସୀମ, ଅସୀମ |"
Infinities,"ଅସୀମ, ଅସୀମ |"
infinity,"ଅସୀମ, ଅସୀମ |"
Inflammability,ଜ୍ୱଳନ୍ତତା |
Inflammable,ଜ୍ୱଳନ୍ତ
Inflow,ପ୍ରବାହ
Influx,ପ୍ରବାହ
information,ସୂଚନା
infralow-frequency,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Infra-red,ଇନଫ୍ରାଡ୍
Infrasonic,ଶୁଣାଯାଏ ନାହିଁ |
Infrasonics,ଅଭା ଶ୍ରାବିକି |
Inhomogeneity,ଅସଙ୍ଗତି
Inhomogeneous,ଭିନ୍ନ
initial,ପ୍ରାରମ୍ଭିକ
Injection,ଇଞ୍ଜେକ୍ସନ୍ |
Inlet,ପ୍ରବେଶ କର |
Inner,"ଭିତର, ଭିତର, ଭିତର, ଭିତର"
Input,"ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
Insensitive,ଅସମ୍ମାନ |
Insertion,ଜୀବନ୍ତ
insignificant,"ଅମୂଳକ, ଅମୂଳକ"
Inspection,ତଦାରଖ
Installation,"ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
instant,ମୁହୂର୍ତ୍ତ
instruction,ନିର୍ଦ୍ଦେଶ
instrument,ମେସିନ୍
Instrumental,ଯାନ୍ତ୍ରିକ
Instrumentation,"ଯାନ୍ତ୍ରିକରଣ, ସଭା"
Insulated,"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
Insulation,ଇନସୁଲେଟିଂ
insulator,"ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
Integer,"1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
integrability,ଏକୀକରଣ
integral,"ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
Integration,ଏକୀକରଣ
Intense,"ତୀବ୍ର, କ୍ରୋଧିତ |"
intensification,ତୀବ୍ରତା
intensifier,"ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
Intensity,"ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
Intensive,ତୀବ୍ର
Interaction,ପାରସ୍ପରିକ କ୍ରିୟା
interatomic,ଇଣ୍ଟରାଟୋମିକ୍ |
Interchange,"ବିନିମୟ, କାରବାର"
Interdependency,"ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
Interdependent,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
inter diffusion,ପାରସ୍ପରିକ ବିସ୍ତାର |
Interface,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
interface connection (=feed __through),କ୍ରସ୍ ଫିଲ୍
interfacial angle,ଇଣ୍ଟରଫେସ୍ କୋଣ
interference,"ବାଧା, ବାଧା, ବାଧା"
Intergalactic,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
Interior,"ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
Interlocking,"ସିନେପ୍ସ, ସିନେପ୍ସ |"
Intermediate,"ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
Intermetallic,ଇଣ୍ଟରମେଟାଲିକ୍ |
intermittent,"ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
Intermolecular,ପାରସ୍ପରିକ
internal,ଆଭ୍ୟନ୍ତରୀଣ |
International,ଆନ୍ତର୍ଜାତୀୟ
interplanar,ଅନ୍ତର୍ନିହିତ
interplanetary,ପାରସ୍ପରିକ
Interpolation,ଇଣ୍ଟରପୋଲେସନ୍ |
Interpretability,ଅର୍ଥପୂର୍ଣ୍ଣତା |
interpreter,"ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
interrupter,ବାଧା
intersecting,ଛକ
Intersection,"ଛକ, ଛକ, ଛକ"
interspace,ବ୍ୟବଧାନ
Interstellar,ଆନ୍ତର୍ଜାତିକ
Interstitial,ଅନ୍ତର୍ନିହିତ
Interval,"ଫାଙ୍କ, ଫାଙ୍କ"
Intimate,ବନ୍ଦ
Intra,ଶେଷରେ
Intra-atomic,ଇଣ୍ଟରାଟୋମିକ୍ |
Intrinsic,"ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
Invariant,ନିଶ୍ଚିତ
Invention,"ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
Inverse,"ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
Inversion,"ଓଲଟା, ବିପରୀତ"
invert,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
Inverted,"ଓଲଟା, ଓଲଟା"
inviscid,ଅନ୍ଧ
inviscid fluid,ଟର୍ବିଡ୍ ତରଳ |
Invisibility,ଅଦୃଶ୍ୟତା |
Invisible,ଅଦୃଶ୍ୟ |
Ion,ଆୟନ
Ionic,ଆୟନିକ୍ |
Ionisable,ଆୟନାଇଜେବଲ୍ |
Ionise,"ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
Ionosphere,"ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
inospheric,ଆୟନୋସାଇଫର୍ |
iris (in waveguide),ଆଇରିସ୍
Irradiated,ବିକିରଣ
Irradiation,ବିକିରଣ
irrational,ଅଯ irr କ୍ତିକ |
irreducible,"ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
Irregular,ଅନିୟମିତ |
Irreversible,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
irrotational,ଘୂର୍ଣ୍ଣନ
isentropic,"ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
Isentropically,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
I signal,"ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
isobar,"isobars, isotopes"
Isobaric,"ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
Isochore,"ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
Isochoric,iso-ionic |
isochromatic,ସମଲିଙ୍ଗୀ |
isochronic line,ସମକାଳୀନ ରେଖା |
isochronous motion,ସମକାଳୀନ ଗତି
Isoclinal,ଆଇସୋମେଟ୍ରିକ୍ |
Isoelectric,ସମାନ୍ତରାଳ
Isoenergetic,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
Isogonal,"ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
Isolate,"ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
isolated,"ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
Isolation,"ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
Isomeric,isomer
Isomerisation,isomer
Isomerism,ଆଇସୋରିଜିମ୍ |
Isometric,"ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
Isomorphism,ଆଇସୋମର୍ଫିଜିମ୍ |
isomorphous,isomorphic
Isotherm,isotherm
Isothermal,ଆଇସୋଥର୍ମାଲ୍ |
Isotope,isotopes
isotopic,isotopes
Isotropic,ଆଇସୋଟ୍ରୋପିକ୍ |
isotropic line (=circular line),ବୃତ୍ତାକାର ରେଖା |
Isotropy,ଆଇସୋମର୍ଫିଜିମ୍ |
Iteration,ପୁନରାବୃତ୍ତି
1-type (=intrinsic semiconductor ),ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
Jamin's interferometer,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
Jerk,"ଜର୍କ, ପୁନର୍ବାର |"
Jet,"ଜେଟ୍, ମୁଣ୍ଡ"
jet and rocket propulsion,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
j-j coupling,J-J କପଲିଂ |
Jolly's balance,ଜଲି ବଙ୍କା |
Joule heat,joule-heat
joule meter,ଜୁଲେମିଟର |
Joule-Thomson effect,joule-thomson ପ୍ରଭାବ |
joule (unit),joule
Jump,"ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
junction,ଚୁକ୍ତି
junction point,ମିଳନ ସ୍ଥାନ |
just scale,ସଠିକ୍ ଶବ୍ଦ
juxtaposition,"kesanidhi, ନିକଟତର |"
kaleidoscope,"କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
kappa meson (=k=meson),"କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
kathode (=Cathode),କ୍ୟାଥୋଡ୍ |
kation (=cation),ଘନୟାନ |
K-band,କେ-ବ୍ୟାଣ୍ଡ |
K-capture (=K-electron capture),କେ-କ୍ୟାପଚର୍ |
K-capturer,k- ରିସେପ୍ଟର |
Kelvin approximation,କେଲଭିନ ଆନୁମାନିକତା |
kernel of homomorphism,ଏକତାର ଏକକ |
kerr cell,କର୍ ସେଲ୍
Key,"ଚାବି, ପରଦା, ଚାବି |"
key board,"କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
key note,ସ୍ ow ର ଖୋଲିବା
key pulse,କି ନାଡ
key word,ମୁଖ୍ୟ ଶବ୍ଦ
Kick,ପ୍ରୋଜେକସନ
kick back,ପ୍ରତିରୋଧ
Kilo,କିଲୋଗ୍ରାମ୍
kilojoule (KJ),କିଲୋଜୁଲ୍ |
kiloparsec,କିଲୋପରସେକ୍ |
kiloton bomb,କିଲୋଟନ୍ ବୋମା |
Kinematical,କିଏନାମେଟିକ୍ |
Kinematically,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
Kinetic,"ଗତିଜ, ଗତିଶୀଳ |"
Kinetically,ଗତିଶୀଳ ଭାବରେ |
Kink,ଭଙ୍ଗା
klystron,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
knife edge,ତୀକ୍ଷ୍ଣ ଧାର
Kruskal limit,କ୍ରୁସ୍କାଲ୍ ସୀମା |
Kryogenic,ଥର୍ମୋଜେନିକ୍ |
Label,ଲେବଲ୍
Labelled,"ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
Laboratory,ଲାବୋରେଟୋରୀ
Ladar,ଶିଡ଼ି
Laevorotation,ଓଲଟା
laevorotatory,"ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
lag and lead,ପଛକୁ ଏବଂ ପଛକୁ |
Lagrange's expansion,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
Laggrangian,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
Lamb shift,ମେଷଶାବକ ସୃଷ୍ଟି
Lamina,ଫଳକ ବୋର୍ଡ |
lamina dorsalis,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
laminar flow,"ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
laminate,"ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
Laminating,ସ୍ତରକରଣ
Lamination,ଲାମିନା
lamp,"ପ୍ରଦୀପ, ପ୍ରଦୀପ"
lamp black,"କାଜଲ, ଦୀପ କାଜଲ |"
Lande's interval rule,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
Lande splitting factor,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
Landing,ଅବତରଣ |
lapping,"ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
Larmor frequency,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
Larmor precession,larmore precession |
Laser,ଲେଜର
Lasing,ଲେଜରାଇଜେସନ୍
Latent,ଗୁପ୍ତ
Lateral,"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
Latitude,"ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
lattice,"ଜଟଣୀ, ଜଟଣୀ"
Laue class,laue ଶ୍ରେଣୀ
Launcher,ଉନ୍ମୋଚନ |
Launching,ଉନ୍ମୋଚନ |
launch pad,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
law of mass action,ଜନ ଅନୁପାତ ନିୟମ |
law of multiple proportion,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
layer,"ସ୍ତର, ସ୍ତର"
L-band,L- ବ୍ୟାଣ୍ଡ |
Lead,"ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
leading,ଆଗକୁ
Leak,"ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
Leakage,"ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
Least,"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
least count (of a vernier),ସର୍ବନିମ୍ନ ଗଣନା
Lecher's wire,ଲ୍ୟାଚ୍ ତାର
Leduc effect,ଲେଡୁକ୍ ପ୍ରଭାବ |
legal ohm,ବ valid ଧ ଓହମ୍ |
L-electron,-ଲେକ୍ଟ୍ରନ୍
length contraction,ଦ length ର୍ଘ୍ୟ ସୀମା |
Lengthening,ବିସ୍ତାର
Lens,ଲେନ୍ସ
Lenz's law,ଲେଞ୍ଜର ନିୟମ |
Level,ସମତଳ ଟନେଲ୍ |
level flight,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
Levelling,"ସ୍ତର, ସ୍ତର"
levelling screw,"ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
level of confidence,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
level of significance,ମହତ୍ତ୍ level ସ୍ତର |
level surface,"ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |"
Lever,"ଲିଭର, ଲିଭର"
Libration,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
Lidar,"ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
Life,"ଜୀବନ, ବୟସ"
lift,"ଉଠ, ଉଠ"
lift off,ମୁକ୍ତି ମୁହୂର୍ତ୍ତ
light,"କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |"
Lighting,"ତାପମାତ୍ରା।, ହାଲୁକା କର |"
Lightning,ବଜ୍ରପାତ
light year,ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |
Like,"ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
Limit,"ସୀମା, ମାର୍ଜିନ"
Limiting,"ସୀମା, ସୀମା, ଚରମ |"
limiting magnitude (=magnitude ___limit),ସାମ୍ପ୍ରତିକ ସୀମା |
Line,"ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |"
Liner,"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
Linearisation,ର line ଖିକୀକରଣ |
linearity,"ଏକକତା, ର ar ଖିକତା |"
Linearly,"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
line drop,ରେଖା ସମ୍ଭାବନା |
line imperfection (onedimensional),ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |
line of percussion,ଷ୍ଟ୍ରୋକ ଲାଇନ
line spectrum,ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
line voltage,ରେଖା ଭୋଲଟେଜ୍ |
Link,"ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |"
Liquefaction,ତରଳ ପଦାର୍ଥ
Liquefied,ତରଳ
liquefier,ତରଳ
Liquid,ତରଳ
liquid bath,ତରଳ ଜଳଭଣ୍ଡାର |
liquid crystal,ତରଳ ସ୍ଫଟିକ |
liquidity,ତରଳତା
liquid rocket,ତରଳ ଚାଳିତ ରକେଟ୍ |
Lissajous figures,ଲିସାଜୁ ସଂଖ୍ୟା
List,"ତାଲିକା, ତାଲିକା |"
Listing,"ତାଲିକା, ତାଲିକା"
litre,ଲିଟର |
live programme,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
live wire,ବିଦ୍ୟୁତ ତାର
load,"ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |"
Loadstone,ଚୁମ୍ବକ ପଥର
localised,"ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ"
locally Maxwellian,ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |
Location,"ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |"
locked dislocation,ବନ୍ଧା ଦୋଷ |
lock in,"ତାଲାକ୍, ସାମଗ୍ରୀ"
Locus,"ଲୋକସ୍, ଲୋକସ୍"
Lodestone,ଚୁମ୍ବକ ପଥର
Logarithmic,ଲୋଗାରିଥମିକ୍ |
logic,ତର୍କ
logical,ଯୁକ୍ତିଯୁକ୍ତ |
Logistics,"ଲଜିଷ୍ଟିକ୍ସ, ଅପରେସନ୍ ସାଇନ୍ସ |"
London Van Der Waals attraction,ଲଣ୍ଡନ ଭାଣ୍ଡେରୱାଲ୍ସ ଆକର୍ଷଣ |
long distance Transmission,ସୁଦୂର ପ୍ରସାରଣ |
longitude,"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
longitude of perihelion,ରେଭିନେକ୍ ର ଦ୍ରାଘିମା |
Longitudinal,"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
long note,ଲମ୍ବା ସ୍ ow ର
Loop,"ଲୁପ୍, ଲୁପ୍, ଲୁପ୍ (ଏଡି।), ଲୁପ୍ (v।), ପ୍ରସାନ୍ |"
loosely bound,ଖାଲି ବନ୍ଧା |
lossely packed,"ଅଳ୍ପ ପ୍ୟାକ୍, ପ୍ୟାକ୍ |"
Lorentz Fitzgerald contraction,ଲ aur ରେଣ୍ଟଙ୍କ ଫିଟଜର୍ଡାଲ୍ ସଂକୋଚନ |
lossless line (=loss free line),କ୍ଷତି ମୁକ୍ତ ରେଖା |
lossy dielectric,କ୍ଷୟ ହୋଇଥିବା ଡାଇଲେକ୍ଟ୍ରିକ୍ |
loudness (of sound),ଶକ୍ତି
Low,"ନିମ୍ନ ଚାପ କ୍ଷେତ୍ର, ଉଦାସୀନତା |"
Lowering,"ଅବମାନନା, ନିମ୍ନ"
Lowest,"ସର୍ବନିମ୍ନ, ଛୋଟ"
low vaccum,ନିମ୍ନ ଶୂନ୍ୟସ୍ଥାନ |
luminance,ଉଜ୍ଜ୍ୱଳତା
Luminescence,ସନ୍ଦୀପୀ
Luminescent,ଉଜ୍ଜ୍ୱଳ
luminosity,ଅଗ୍ନି
luminous,"ଗଭୀର, ପ୍ରଦୀପୀ, ଜ୍ୟୋତି-"
lunar day,ଚନ୍ଦ୍ର ଦିବସ |
lunar eclipse,ଚନ୍ଦ୍ରଗ୍ରହଣ
lunar satellite,ଚନ୍ଦ୍ର ଉପଗ୍ରହ |
lunar variation,ଚନ୍ଦ୍ର ପର୍ଯ୍ୟାୟ ପରିବର୍ତ୍ତନ |
lux,ବିଳାସ
Lyman series,ଲିମାନ୍ ସିରିଜ୍ |
Macro,ମୋଟ
Macroscopic,ମୋଟ
magic lantern,"ମ୍ୟାଜିକ୍ ଲନ୍ଟର୍, ଚିତ୍ରକଳା ଲନ୍ଟର୍ |"
magic number,"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥାୟୀ ସଂଖ୍ୟା |"
Magnetically,ଚୁମ୍ବକୀୟ ଭାବରେ |
magnetic,ଚୁମ୍ବକୀୟ
magnetic bottle,ଚୁମ୍ବକୀୟ ପ୍ରତିରୋଧକ |
magnetisable,ଚୁମ୍ବକୀୟ
magnetisation,ଚୁମ୍ବକକରଣ
magnetism,ଚୁମ୍ବକୀୟତା |
magnetocaloric effect,ଚୁମ୍ବକୀୟ ତାପଜ ପ୍ରଭାବ |
Magnetohydro-dynamics,ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |
Magnetohydro-statics,ଚୁମ୍ବକୀୟ ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |
Magentometer,ଚୁମ୍ବକୀୟ
Magneton,ଚୁମ୍ବକ
Magnetosphere,ଚୁମ୍ବକୀୟ ବୃତ୍ତ |
magnetostatics,ସ୍ଥିର ଚୁମ୍ବକୀୟତା |
magnetron rectifier,ଚୁମ୍ବକୀୟ ରେକ୍ଟିଫାୟର୍ |
magnified image,ବର୍ଦ୍ଧିତ ପ୍ରତିଛବି |
magnifier,magnifier
magnify,"ବୃଦ୍ଧି କର, ବୃଦ୍ଧି କର |"
magnifying,"magnifier, magnification-"
magnifying glass (magnifying lens),ବଡ଼ ଲେନ୍ସ
magnitude,"ତୀବ୍ରତା, ତୀବ୍ରତା"
Magnon,ମ୍ୟାଗନ୍
main band,ମୁଖ୍ୟ ବ୍ୟାଣ୍ଡ |
Mainline,ମୁଖ୍ୟ ରାସ୍ତା ମୁଖ୍ୟ ଲାଇନ
Mains,"ମୁଖ୍ୟ ତାର, ମୁଖ୍ୟ ଟ୍ୟାପ୍ |"
Maintenance,"ରକ୍ଷଣାବେକ୍ଷଣ, ପୋଷଣ, ରକ୍ଷଣାବେକ୍ଷଣ |"
Majorana effect,ମାୟୋରାନା ନିର୍ବାହ
major axis,ମୁଖ୍ୟ ଅକ୍ଷ
major defect,ମୁଖ୍ୟ ଦୋଷ |
majority,ବହୁମୁଖୀ |
major tone,ମାଷ୍ଟର ସ୍ୱର
make and break,ଯୋଗାଯୋଗ ଏବଂ ଭାଙ୍ଗନ୍ତୁ |
malleability,ନମନୀୟତା
manoeuvre,କୌଶଳ
