Bengali,Malayalam
কিরখফের দ্বিতীয় আইন,കിർഖോഫിന്റെ രണ്ടാമത്തെ നിയമം
কিরকেন্ডাল প্রভাব,കിർക്കെൻഡാൽ പ്രഭാവം
কিলোহম,കിലോഹോം
কিউই পারমাণবিক চুল্লি,കിവി ആണവ റിയാക്ടർ
লাইন প্যারাডক্স,ലൈൻ വിരോധാഭാസം
ক্লাইন-গর্ডন সমীকরণ,ക്ലൈൻ-ഗോർഡൻ സമവാക്യം
klystron,ക്ലൈസ്ട്രോൺ
ক্লিস্ট্রন অসিলেটর,ക്ലൈസ്ട്രോൺ ഓസിലേറ്റർ
ক্লিস্ট্রন রিপিটার,ക്ലൈസ്ട്രോൺ റിപ്പീറ്റർ
ধারালো কিনারা,മൂർച്ചയുള്ള അറ്റം
ধারালো প্রান্ত স্ফটিক স্পেকট্রোমিটার,മൂർച്ചയുള്ള എഡ്ജ് ക്രിസ്റ്റൽ സ്പെക്ട്രോമീറ്റർ
ছুরি সুইচ,കത്തി സ്വിച്ച്
রুক্ষ প্রতিফলন,പരുക്കൻ പ്രതിഫലനം
গাঁট এবং পায়ের পাতার মোজাবিশেষ তারের,നോബും ഹോസ് വയറിംഗും
গাঁট নিয়ন্ত্রিত,നോബ് നിയന്ത്രിച്ചു
পক্ষাঘাতগ্রস্ত,തളർന്നു
পরমাণু আঘাত,ആറ്റം അടിച്ചു
ইনজেকশন ইলেকট্রন,കുത്തിവച്ച ഇലക്ട്രോൺ
আক্রমণ প্রক্রিয়া,ആക്രമണ പ്രക്രിയ
ইনজেকশনের প্রোটন,കുത്തിവച്ച പ്രോട്ടോൺ
নডসেন পরম পেডোমিটার,ക്നുഡ്സെൻ കേവല പെഡോമീറ്റർ
Knudsen cosines নিয়ম,ക്നുഡ്സെൻ കോസൈനുകളുടെ ഭരണം
নুডসেন প্রবাহ,ക്നുഡ്സെൻ ഒഴുക്ക്
নডসেন সমীকরণ,ക്നുഡ്സെൻ സമവാക്യം
কনিং স্কেল,കോണിംഗ് സ്കെയിൽ
কোহলারের ছবি,കോഹ്ലർ ചിത്രങ്ങൾ
কোহলার আলোকসজ্জা,കോഹ്ലർ പ്രകാശം
kolarush-law,കൊളുഷ്-നിയമം
কলরাশ পদ্ধতি,kolarush രീതി
Kolraush এর বর্গমূল আইন,കോൾറൗഷിന്റെ വർഗ്ഗമൂല നിയമം
kaneig স্পেকট্রোমিটার ফটোমিটার,കനേഗ് സ്പെക്ട്രോമീറ്റർ ഫോട്ടോമീറ്റർ
couman অ্যারে,കൂമാൻ അറേ
কোস্টার স্যাঁতসেঁতে,കോസ്റ്റർ നനവ്
কোয়ার,കോവർ
ক্যানিং পেনি মডেল,കാനിംഗ് പെന്നി മോഡൽ
ক্রুস্কাল সীমান্ত,ക്രസ്കൽ അതിർത്തി
থার্মোজেনিক,തെർമോജനിക്
হাইপোথার্মিয়া,ഹൈപ്പോഥെർമിയ
কুন্ত প্রভাব,കുന്ത് പ്രഭാവം
কুন্তের নিয়ম,കുണ്ടിന്റെ ഭരണം
কুন্ত নল,കുന്ത് ട്യൂബ്
kunt ধ্রুবক,കുന്ത് സ്ഥിരം
কিউরি ডায়াগ্রাম,ക്യൂറി ഡയഗ്രം
রৈখিক মডুলেটর,ലീനിയർ മോഡുലേറ്റർ
এল মেসন,എൽ മേസൺ
এল শেল,എൽ ഷെൽ
এল-অ্যান্টেনা,എൽ-ആന്റിന
এল-ব্যান্ড,എൽ-ബാൻഡ്
এল-ক্যাপচার,എൽ-ക്യാപ്ചർ
এল-ইলেক্ট্রন,എൽ-ഇലക്ട്രോൺ
এল-শ্রেণী,എൽ-വിഭാഗം
এলসি অনুরণিত লাইন,എൽസി അനുരണന രേഖ
লেবেল,ലേബൽ
"চিহ্নিত, চিহ্নিত, লেবেলযুক্ত","അടയാളപ്പെടുത്തിയ, അടയാളപ്പെടുത്തിയ, ലേബൽ"
চিহ্নিত পরমাণু,അടയാളപ്പെടുത്തിയ ആറ്റം
লেবেলিং,ലേബലിംഗ്
লেবেল পদ্ধতি,ലേബലിംഗ് രീതി
রিমোট কন্ট্রোল অসিলেটর,റിമോട്ട് കൺട്രോൾ ഓസിലേറ്റർ
গবেষণাগার,ലബോറട്ടറി
পরীক্ষাগার অবস্থা,ലബോറട്ടറി വ്യവസ്ഥകൾ
পরীক্ষাগার সমন্বয় সিস্টেম,ലബോറട്ടറി കോർഡിനേറ്റ് സിസ്റ്റം
পরীক্ষামূলক বিক্ষিপ্ত কোণ,പരീക്ഷണാത്മക സ്കാറ്ററിംഗ് ആംഗിൾ
"লেকার, প্রলক্ষ","ലേക്കർ, പ്രലക്ഷ്"
"প্রলক্ষ ডিস্ক, রেঞ্জিং ডিস্ক","പ്രലക്ഷ് ഡിസ്ക്, റേഞ്ചിംഗ് ഡിസ്ക്"
প্রলক্ষ মুল,പ്രലക്ഷ് മൂല്
প্রলক্ষ রেকর্ডিং,പ്രലക്ഷ് റെക്കോർഡിംഗ്
মই,ഗോവണി
বাষ্পীভবনকারী,ബാഷ്പീകരണം
ট্র্যাপ ফাঁদ,ചവിട്ടുപടി
"মাল্টিস্টেজ দরজা, মই","മൾട്ടിസ്റ്റേജ് വാതിൽ, ഗോവണി"
লিনিয়ার অ্যাক্সিলারেটর-চালিত চুল্লি,ലീനിയർ ആക്സിലറേറ്റർ-ഓപ്പറേറ്റഡ് റിയാക്ടർ
ঘড়ির কাঁটার বিপরীত দিকে,എതിർ ഘടികാരദിശയിൽ
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവം"
"ফিরে, পিছনে, ফিরে","തിരികെ, പിന്നിലേക്ക്, പിന്നിലേക്ക്"
সামনে পিছনে,പിറകോട്ടും മുന്നോട്ടും
পোস্টেরিয়র সহগ,പിൻഭാഗത്തെ ഗുണകം
পরবর্তী পারস্পরিক সম্পর্ক,പിൻഭാഗം പരസ്പരബന്ധം
ব্যাকল্যাশ প্রভাব,തിരിച്ചടി പ്രഭാവം
পোস্ট অ্যাপনিয়া,പോസ്റ്റ് അപ്നിയ
পিছনে ফাঁদ,പിന്നിലെ കെണി
দেরী সময়কাল,വൈകി കാലയളവ്
পশ্চাদগামী স্রোত,പിന്നോക്ക പ്രവാഹം
পিছনের লোড,പിന്നോട്ട് ലോഡ്
পোস্টেরিয়র আর্টিকুলার ডিসপ্লেসমেন্ট,പിൻഭാഗത്തെ ആർട്ടിക്യുലാർ ഡിസ്പ്ലേസ്മെന്റ്
Lagrange বৈচিত্র্য,ലഗ്രാഞ്ച് വ്യത്യാസം
ল্যাগ্রেঞ্জ ফাংশন,ലഗ്രാഞ്ച് ഫംഗ്ഷൻ
ল্যাগ্রাঞ্জিয়ান স্থানাঙ্ক,ലഗ്രാൻജിയൻ കോർഡിനേറ്റുകൾ
ল্যাগ্রেঞ্জ ঘনত্ব,ലഗ്രാഞ്ച് സാന്ദ്രത
ল্যাগ্রাঞ্জিয়ান ফাংশন,ലഗ്രാൻജിയൻ പ്രവർത്തനം
ল্যাগ্রাঞ্জিয়ান গাইডেন্স সিস্টেম,ലഗ്രാൻജിയൻ മാർഗ്ഗനിർദ്ദേശ സംവിധാനം
ভেড়ার বাচ্চা সৃষ্টি,കുഞ്ഞാടിന്റെ സൃഷ്ടി
ভেড়ার তরঙ্গ,ആട്ടിൻ തരംഗം
lamda hyperon,ലാംഡ ഹൈപ്പറോൺ
লামদা বিন্দু সংকোচন,ലാംഡ പോയിന്റ് സങ്കോചം
"লামদা শক ওয়েভ, বিমোডাল শক ওয়েভ","ലാംഡ ഷോക്ക് വേവ്, ബിമോഡൽ ഷോക്ക് വേവ്"
"lamda তাপমাত্রা, lamda রূপান্তর","ലാംഡ താപനില, ലാംഡ സംക്രമണം"
লামদোইডি রিজ,ലാംഡോയിഡി റിഡ്ജ്
ল্যাম্বডয়েড জংশন,lambdoid ജംഗ്ഷൻ
ল্যাম্বার্ট,ലാംബെർട്ട്
ল্যাম্বার্ট এনালগ কনিক প্রজেকশন,ലാംബെർട്ട് അനലോഗ് കോണിക് പ്രൊജക്ഷൻ
ল্যাম্বার্ট-বিয়ার নিয়ম,ലാംബർട്ട്-ബിയർ നിയമം
ল্যাম্বার্টের নিয়ম,ലാംബർട്ട് ഭരണം
আকরাল এলাকা,അക്രൽ പ്രദേശം
"তক্তা, বোর্ড","പലക, പലക"
সমস্যাহীন প্রান্তিক স্তর,പ്രശ്‌നരഹിതമായ മാർജിനൽ ലെവൽ
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"স্তরের গতি, অনিয়মিত গতি","ലെവൽ വേഗത, അനിയന്ത്രിതമായ വേഗത"
"কলাই, প্যানেল, স্তর, স্তর বন্ধন","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
ধাতুপট্টাবৃত অ্যান্টেনা,പൂശിയ ആന്റിന
স্তরপূর্ণ সম্পর্ক,ലേയേർഡ് ബന്ധം
স্তরিত কোর,ലേയേർഡ് കോർ
স্তরযুক্ত টেমপ্লেট কার্ড,ലേയേർഡ് ടെംപ്ലേറ്റ് കാർഡ്
"স্তরবিন্যাস, স্তরবিন্যাস","വർഗ്ഗീകരണം, വർഗ്ഗീകരണം"
কলাই,പ്ലേറ്റിംഗ്
"ল্যাম্প, ভেড়া","വിളക്ക്, കുഞ്ഞാട്"
বাতি স্কেল বিন্যাস,വിളക്ക് സ്കെയിൽ ക്രമീകരണം
বাতি অ্যারে,വിളക്ക് അറേ
"কাজল, দীপ কাজল","കാജൽ, ദീപ് കാജൽ"
বাতি কর্ড,വിളക്ക് ചരട്
ল্যানেক,ലനെക്
ল্যাঙ্কাস্টার ড্যাম্পার,ലാൻകാസ്റ്റർ ഡാംപർ
টার্মিনাল এলাকা,ടെർമിനൽ ഏരിയ
landau স্যাঁতসেঁতে,ലാൻഡൗ ഡാംപിംഗ്
landau উচ্চারণ,ലാൻഡൗ ഉച്ചാരണം
ল্যান্ডউ স্তর,ലാൻഡൗ ലെവൽ
ল্যান্ড পাইপটিং ফ্যাক্টর,ലാൻഡ് പൈപ്പറ്റിംഗ് ഘടകം
ল্যান্ডের ব্যবধানের নিয়ম,ലാൻഡെയുടെ ഇടവേള നിയമം
অবতরণ,ലാൻഡിംഗ്
উদ্ধৃতি সাহায্য,സഹായം ഉദ്ധരിക്കുക
অবতরণ বীকন,ലാൻഡിംഗ് ബീക്കൺ
অবতরণ মরীচি,ലാൻഡിംഗ് ബീം
অবতরণ চার্ট,ലാൻഡിംഗ് ചാർട്ട്
অবতরণ দূরত্ব,ലാൻഡിംഗ് ദൂരം
অবতরণ সাইট,ലാൻഡിംഗ് സൈറ്റ്
অবতারন প্রদীপ,അവതാരൻ പ്രദീപ്
ডিফারেনশিয়াল প্যাড,ഡിഫറൻഷ്യൽ പാഡ്
ল্যান্ডল্ট ব্যান্ড,ലാൻഡ്‌ഡോൾട്ട് ബാൻഡ്
"ল্যান্ডস্কেপ লেন্স, সিনারি লেন্স","ലാൻഡ്‌സ്‌കേപ്പ് ലെൻസ്, സീനറി ലെൻസ്"
দীর্ঘ বিকিরণ চাপ,നീണ്ട റേഡിയേഷൻ മർദ്ദം
ল্যাংমুইর প্রভাব,ലാങ്മുയർ പ്രഭാവം
ল্যাংমুইর প্লাজমা ফ্রিকোয়েন্সি,ലാങ്മുയർ പ്ലാസ്മ ഫ്രീക്വൻസി
ল্যাংমুর নিরীক্ষক,ലാംഗ്മൂർ ഓഡിറ്റർ
ভাষা,ഭാഷ
জিহ্বা,നാവ്
রৈখিক প্রভাব,രേഖീയ പ്രഭാവം
প্যানোরামিক স্লাইড,പനോരമിക് സ്ലൈഡ്
"মাইক্রো-ঘষিয়া তুলিয়া ফেলিতে সক্ষম, বলিদান, আচ্ছাদন, তুলো উল","സൂക്ഷ്മ-ഉരച്ചിലുകൾ, യാഗം, മൂടുപടം, പരുത്തി കമ്പിളി"
ট্রানজিট,ഗതാഗതം
পারস্পরিক কাপ,പരസ്പരമുള്ള പാനപാത്രം
প্রণাম,പ്രണാമം
কলার চিরোফোন,കോളർ കൈറോഫോൺ
ল্যাপ্লেস গতি,ലാപ്ലേസ് വേഗത
"মাইক্রো ঘর্ষণ, ল্যাপেনিং, ল্যামিনেশন","മൈക്രോ അബ്രേഷൻ, ലാപ്പനിംഗ്, ലാമിനേഷൻ"
চুটিদার,ചുടിദാർ
ল্যাপটসোম,ലാപ്‌റ്റോസോം
বড় সীমানা,വലിയ അതിർത്തി
ম্যাক্রোস্কোপিক বিক্ষিপ্তকরণ,മാക്രോസ്കോപ്പിക് ചിതറിക്കൽ
বড় সংখ্যা অনুমান,വലിയ സംഖ്യ സിദ്ധാന്തം
ভর পদার্থবিদ্যা,മാസ് ഫിസിക്സ്
বিশাল সম্পত্তি,ഭീമാകാരമായ സ്വത്ത്
বড় ভলিউম ক্যালকুলেটর,വലിയ വോളിയം കാൽക്കുലേറ്റർ
বড় রেনু সীমা,വലിയ രേണു പരിധി
সর্বোচ্চ সদস্য,ഏറ്റവും ഉയർന്ന അംഗം
larmore ফ্রিকোয়েন্সি,ലാർമോർ ആവൃത്തി
লারমোর ক্লাসরুম,ലാർമർ ക്ലാസ്റൂം
larmore precession,ലാർമോർ പ്രീസെഷൻ
larmour তত্ত্ব,ലാർമോർ സിദ്ധാന്തം
ভোকাল মাইক্রোফোন,വോക്കൽ മൈക്രോഫോൺ
লেজার,ലേസർ
লেজারের উচ্চতা মিটার,ലേസർ ആൾട്ടിമീറ്റർ
লেজারের উচ্চতা মিটার,ലേസർ ആൾട്ടിമീറ്റർ
লেজার রশ্মি,ലേസർ രശ്മികൾ
লেজার ক্যামেরা,ലേസർ ക്യാമറ
লেজার সনাক্তকরণ এবং ট্র্যাকিং (লাডার),ലേസർ കണ്ടെത്തലും ട്രാക്കിംഗും (ലാഡർ)
লেজার ডায়োড,ലേസർ ഡയോഡ്
লেজার আগার,ലേസർ ആഗർ
লেজার ফ্ল্যাশ টিউব,ലേസർ ഫ്ലാഷ് ട്യൂബ്
লেজার ফিউশন,ലേസർ ഫ്യൂഷൻ
লেজার হেটেরোডাইন স্পেকট্রোস্কোপি,ലേസർ ഹെറ്ററോഡൈൻ സ്പെക്ട്രോസ്കോപ്പി
লেজার-প্ররোচিত ফিউশন,ലേസർ-ഇൻഡ്യൂസ്ഡ് ഫ്യൂഷൻ
লেজার ইনফ্রারেড রাডার (লিডার),ലേസർ ഇൻഫ്രാറെഡ് റഡാർ (ലിഡാർ)
লেজার হস্তক্ষেপ মিটার,ലേസർ ഇടപെടൽ മീറ്റർ
লেজার পরিসীমা নির্ধারক,ലേസർ റേഞ്ച് ഡിറ്റർമിനന്റ്
লেজার গেজ,ലേസർ ഗേജ്
লেজার স্পেকট্রোস্কোপি,ലേസർ സ്പെക്ട്രോസ്കോപ്പി
লেজার বর্ণালী,ലേസർ സ്പെക്ട്രം
লেজারের বেগ,ലേസർ പ്രവേഗങ്ങൾ
লেজার ম্যাগনিফিকেশন গেজ,ലേസർ മാഗ്നിഫിക്കേഷൻ ഗേജ്
লেজারাইজেশন,ലേസറൈസേഷൻ
ল্যাচ রিলে,ലാച്ച് റിലേ
অতিরিক্ত সময়ের অস্ত্র,ഓവർടൈം ആയുധം
দেরী অস্ত্র,വൈകി ആയുധം
"latency, lateency","ലേറ്റൻസി, ലേറ്റൻസി"
গোপন,രഹസ്യം
অন্ধকার শক্তি,ഇരുണ്ട ഊർജ്ജം
সুপ্ত তাপ,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
লুকানো ছবি,മറഞ്ഞിരിക്കുന്ന ചിത്രം
সুপ্ত ইমেজ ক্ষয়,ഒളിഞ്ഞിരിക്കുന്ന ഇമേജ് ശോഷണം
লুকানো ইমেজ নিউক্লিয়াস,മറഞ്ഞിരിക്കുന്ന ഇമേജ് ന്യൂക്ലിയസ്
লুকানো চিত্র কণা,മറഞ്ഞിരിക്കുന്ന ചിത്ര കണിക
গোপন শক্তি,രഹസ്യ ശക്തി
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
পার্শ্বীয় বিকৃতি,ലാറ്ററൽ വ്യതിയാനം
পার্শ্বীয় বিচ্যুতি,ലാറ്ററൽ ഡിഫ്ലക്ഷൻ
পার্শ্বীয় চুক্তি,ലാറ്ററൽ കോൺട്രാക്ചർ
পার্শ্বীয় রঙের বিকৃতি,ലാറ്ററൽ വർണ്ണ വ്യതിയാനം
অনুভূমিক (ট্রান্সভার্স) তির্যক,തിരശ്ചീന (തിരശ്ചീന) തിരശ്ചീന
পার্শ্বীয় ফাঁক,ലാറ്ററൽ വിടവ്
পার্শ্বীয় বিস্তার,ലാറ്ററൽ സ്പ്രെഡ്
পার্শ্বীয় এক্সটেনশন শ্বাসনালী,ലാറ്ററൽ എക്സ്റ്റൻഷൻ ശ്വാസനാളം
পাশের এলাকা,സൈഡ് ഏരിയ
পার্শ্বীয় বল,പാർശ്വശക്തി
পাশের খাঁজ,സൈഡ് ഗ്രോവ്
পার্শ্ব পরিচালক অংশ,സൈഡ് ഡയറക്ടർ ഭാഗം
পার্শ্বীয় জড়তা,ലാറ്ററൽ ജഡത്വം
পার্শ্বীয় ইন্টারস্ক্যাপুলার পেশী,ലാറ്ററൽ ഇന്റർസ്കാപ്പുലർ പേശി
পার্শ্বীয় লাইন,ലാറ്ററൽ ലൈൻ
সাইড লাইন সিস্টেম,സൈഡ് ലൈൻ സിസ്റ്റം
পার্শ্বীয় অনুদৈর্ঘ্য সিস্টেম,ലാറ്ററൽ രേഖാംശ സംവിധാനം
পার্শ্বীয় অনুদৈর্ঘ্য স্ক্যান্ডাল,ലാറ്ററൽ രേഖാംശ അഴിമതി
পার্শ্বীয় পরিবর্ধন,ലാറ്ററൽ ആംപ്ലിഫിക്കേഷൻ
পার্শ্বীয় পরিবর্ধন,ലാറ്ററൽ ആംപ്ലിഫിക്കേഷൻ
পার্শ্বীয় মরীচিকা,ലാറ്ററൽ മരീചിക
পার্শ্বীয় গতি,ലാറ്ററൽ മോഷൻ
পার্শ্ব চতুর্ভুজ,വശം ചതുർഭുജം
পার্শ্বীয় পরিসীমা,ലാറ്ററൽ ശ്രേണി
পার্শ্বীয় প্রস্থান সময়সূচী,ലാറ്ററൽ എക്സിറ്റ് ഷെഡ്യൂൾ
পার্শ্বীয় প্রতিসরণ,ലാറ്ററൽ റിഫ്രാക്ഷൻ
পার্শ্বীয় শিয়ার ইন্টারফেরোমিটার,ലാറ്ററൽ ഷിയർ ഇന്റർഫെറോമീറ്റർ
পার্শ্বীয় গোলাকার বিকৃতি,ലാറ്ററൽ ഗോളാകൃതിയിലുള്ള വ്യതിയാനം
পার্শ্বীয় বেগ পরিবর্তন,ലാറ്ററൽ പ്രവേഗ മാറ്റം
পার্শ্বীয় কম্পন,ലാറ്ററൽ വിറയൽ
পার্শ্বীয় দৃশ্য,ലാറ്ററൽ കാഴ്ച
"লেদ, লেদ","lathe, lathe"
"অক্ষাংশ, অক্ষাংশ","അക്ഷാംശം, അക്ഷാംശം"
অক্ষাংশ-সংশোধন,അക്ഷാംശ-തിരുത്തൽ
অক্ষাংশ প্রভাব,അക്ഷാംശ പ്രഭാവം
অক্ষাংশ মান,അക്ഷാംശ മൂല്യം
"জালি, জালি","ലാറ്റിസ്, ലാറ്റിസ്"
জালি অ্যারে,ലാറ്റിസ് അറേ
জালি যৌগ,ലാറ്റിസ് സംയുക്തം
"জালি ধ্রুবক, জালি ধ্রুবক","ലാറ്റിസ് സ്ഥിരാങ്കം, ലാറ്റിസ് സ്ഥിരാങ്കം"
"জালি নকশা, জালি নকশা","ലാറ്റിസ് ഡിസൈൻ, ലാറ്റിസ് ഡിസൈൻ"
"জালি এক্সটেনশন, জালির মাত্রা","ലാറ്റിസ് വിപുലീകരണം, ലാറ്റിസ് അളവ്"
জালি বিকৃতি,ലാറ്റിസ് വക്രീകരണം
জালি গতিবিদ্যা,ലാറ്റിസ് ഡൈനാമിക്സ്
"জালি শক্তি, লিস শক্তি","ലാറ്റിസ് ഊർജ്ജം, ലിസ് ഊർജ്ജം"
"জালি এনট্রপি, জালি এনট্রপি","ലാറ്റിസ് എൻട്രോപ്പി, ലാറ്റിസ് എൻട്രോപ്പി"
জালি ফর্ম,ലാറ്റിസ് ഫോം
জালি মরীচি,ലാറ്റിസ് ബീം
জালি গ্রুপ,ലാറ്റിസ് ഗ്രൂപ്പ്
জালি হোমোমর্ফিজম,ലാറ്റിസ് ഹോമോമോർഫിസം
জালি অন্তর্ভুক্তি overpotential,ലാറ്റിസ് ഇൻക്ലൂഷൻ ഓവർപോട്ടൻഷ്യൽ
জালি আইসোমরফিজম,ലാറ്റിസ് ഐസോമോർഫിസം
জালি জাল (সার্কিট),ലാറ്റിസ് മെഷ് (സർക്യൂട്ട്)
জালি অভিযোজন,ലാറ്റിസ് ഓറിയന്റേഷൻ
জালি মেঝে,ലാറ്റിസ് തറ
জালি বিন্দু,ലാറ്റിസ് പോയിന്റ്
জালি মেরুকরণ,ലാറ്റിസ് ധ്രുവീകരണം
জালি বিন্দু গ্রুপ,ലാറ്റിസ് പോയിന്റ് ഗ്രൂപ്പ്
জালি চুল্লি,ലാറ്റിസ് റിയാക്ടർ
জালি সারি,ലാറ്റിസ് വരി
জালি বিক্ষিপ্তকরণ,ലാറ്റിസ് ചിതറിക്കൽ
জালি সমষ্টি,ലാറ്റിസ് തുക
জালি স্থানান্তর অপারেশন,ലാറ്റിസ് ട്രാൻസ്ഫർ ഓപ്പറേഷൻ
"একক জালি কোষ, রুট জালি কোষ","യൂണിറ്റ് ലാറ്റിസ് സെൽ, റൂട്ട് ലാറ്റിസ് സെൽ"
জালি ভেক্টর,ലാറ്റിസ് വെക്റ്റർ
জালি কম্পন,ലാറ്റിസ് വൈബ്രേഷൻ
জালি তরঙ্গ,ലാറ്റിസ് വേവ്
জালি কুণ্ডলী,ലാറ്റിസ് കോയിൽ
করন্দ কুন্ডলি,കരണ്ട് കുണ്ഡലി
লাউ ক্লাস,ലോ ക്ലാസ്
লাউ পদ্ধতি,laue രീതി
ছবি আনুন,ഫോട്ടോ കൊണ്ടുവരിക
পয়েন্ট আনা,പോയിന്റ് കൊണ്ടുവരിക
লাউয়ে এক্স-রে পদ্ধতি,Lauay എക്സ്-റേ രീതി
লঞ্চ এলাকা,ലോഞ്ച് ഏരിയ
লঞ্চ সিস্টেম,ലോഞ്ച് സിസ്റ്റം
লঞ্চ প্ল্যাটফর্ম,ലോഞ്ച് പ്ലാറ്റ്ഫോം
লঞ্চ পর্ব,വിക്ഷേപണ ഘട്ടം
লঞ্চ পয়েন্ট,ലോഞ്ച് പോയിന്റ്
শুরু করা,വിക്ഷേപണം
"লঞ্চ অ্যাডাপ্টার, লঞ্চ অ্যাডাপ্টার","ലോഞ്ച് അഡാപ്റ്റർ, ലോഞ്ച് അഡാപ്റ്റർ"
শুরু করা,വിക്ഷേപണം
"লঞ্চ ট্র্যাক, লঞ্চ রেল","ലോഞ്ച് ട്രാക്ക്, ലോഞ്ച് റെയിൽ"
লঞ্চ সাইট,ലോഞ്ച് സൈറ്റ്
লরেন্ট সেমি-কেসিং ফলক,ലോറന്റ് സെമി-കേസിംഗ് ഫലകം
লরানের পোলারিমিটার,ലോറന്റെ പോളാരിമീറ്റർ
লঞ্চ প্ল্যাটফর্ম,ലോഞ്ച് പ്ലാറ്റ്ഫോം
"নিয়ম, নীতি, আইন (গিরি)","നിയമങ്ങൾ, തത്വങ്ങൾ, നിയമം (ഗിരി)"
বাদ দেওয়ার নিয়ম,ഒഴിവാക്കാനുള്ള നിയമം
কর্ম-প্রতিক্রিয়া নিয়ম,പ്രവർത്തന-പ്രതികരണ നിയമം
বেগ সংমিশ্রণের নিয়ম,വേഗത സംയോജന നിയമം
সামঞ্জস্যের নিয়ম,അനുയോജ്യത നിയമം
ধ্রুবক তাপ সঞ্চয় আইন,സ്ഥിരമായ ചൂട് ശേഖരണ നിയമം
ধ্রুব অনুপাতের আইন,സ്ഥിരമായ അനുപാതങ്ങളുടെ നിയമം
স্থির বিচ্ছিন্ন শিয়ার স্ট্রেস নিয়ম,ഫിക്സഡ് ഡിസോസിയേറ്റഡ് ഷിയർ സ്ട്രെസ് റൂൾ
সংবিধির নিয়ম,നിയമ ചട്ടങ്ങൾ
শীতল করার নিয়ম,തണുപ്പിക്കൽ നിയമങ്ങൾ
সামঞ্জস্যপূর্ণ অবস্থার আইন,അനുയോജ്യമായ വ്യവസ്ഥകളുടെ നിയമം
ধ্রুব অনুপাতের আইন,സ്ഥിരമായ അനുപാതങ്ങളുടെ നിയമം
লক্ষ্য নিয়ম,ലക്ഷ്യം ഭരണം
ইলেক্ট্রোম্যাগনেটিক আনয়ন আইন,വൈദ്യുതകാന്തിക ഇൻഡക്ഷൻ നിയമം
ত্রুটি নিয়ম,പിശക് നിയമം
মাধ্যাকর্ষণ আইন,ഗുരുത്വാകർഷണ നിയമം
জড়তা আইন,ജഡത്വ നിയമം
গৌণ গরম করার নিয়ম,ദ്വിതീയ ചൂടാക്കൽ നിയമങ്ങൾ
আইসোথার্মাল বায়ুমণ্ডল আইন,ഐസോതർമൽ അന്തരീക്ഷ നിയമം
"প্ল্যানার প্রবাহ আইন, স্তর প্রবাহ আইন","പ്ലാനർ ഫ്ലോ നിയമം, സ്ട്രാറ്റം ഫ്ലോ നിയമം"
চুম্বকত্বের আইন,കാന്തികതയുടെ നിയമം
ভর অনুপাত আইন,ബഹുജന അനുപാത നിയമം
একাধিক অনুপাতের আইন,ഒന്നിലധികം അനുപാതങ്ങളുടെ നിയമം
অক্টেটের নিয়ম,ഒക്ടറ്റിന്റെ ഭരണം
সমান্তরাল সোলেনয়েড নিয়ম,സമാന്തര സോളിനോയിഡ് നിയമം
আংশিক চাপ আইন,ഭാഗിക സമ്മർദ്ദ നിയമം
প্রতিযোগিতার নিয়ম,മത്സരക്ഷമത നിയമം
প্রতিফলন আইন,പ്രതിഫലന നിയമം
লরেন্স নালী (ক্রোমাট্রান),ലോറൻസ് നാളി (ക്രോമാട്രാൻ)
গতির নিয়ম,വേഗത നിയമങ്ങൾ
তাপগতিবিদ্যার আইন,തെർമോഡൈനാമിക്സ് നിയമങ്ങൾ
"লক্ষ্য নির্ধারণ, লক্ষ্য নির্ধারণ","ലക്ഷ്യ ക്രമീകരണം, ലക്ഷ്യ ക്രമീകരണം"
"অর্ধেক অনুপাত, লেয়ার অনুপাত","പകുതി അനുപാതം, ഇട അനുപാതം"
"স্তর, স্তর","പാളി, ലെവൽ"
স্থানিক মূল্য,സ്ഥാന മൂല്യം
"সীসা, জমা, লোড, সীসা, সীসা, সীসা, অবক্ষেপ, সীসা","ലീഡ്, നിക്ഷേപം, ലോഡ്, ഈയം, ഈയം, ഈയം, അവശിഷ്ടം, ഈയം"
নেতৃত্ব এবং lags,ലീഡുകളും ലാഗുകളും
অগ্রণী কোণ,മുൻനിര ആംഗിൾ
সম্মুখ নিয়ন্ত্রণ,ഫ്രണ്ടൽ നിയന്ത്രണം
সীসা সুরক্ষিত তারের,ലീഡ് സംരക്ഷിത കേബിൾ
ইনফ্লো খাঁজ,ഇൻഫ്ലോ ഗ്രോവ്
বোনের চিঠি,സഹോദരിയുടെ കത്ത്
ফরোয়ার্ড নেট,ഫോർവേഡ് നെറ്റ്
সামনের দৃষ্টি,മുന്നോട്ടുള്ള കാഴ്ച
সামনের স্ক্রু,ഫ്രണ്ട് സ്ക്രൂ
সীসা বুলেট,ലീഡ് ബുള്ളറ്റ്
