Kannada,Punjabi
ಗ್ರಂಥಾಲಯ ಕಾರ್ಯಕ್ರಮ,ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ
ಗ್ರಂಥಾಲಯ ಉಪ ದಿನಚರಿ,ਲਾਇਬ੍ਰੇਰੀ ਉਪ-ਰੁਟੀਨ
ಪರವಾನಗಿ ಒಪ್ಪಂದ,ਲਾਇਸੰਸ ਸਮਝੌਤਾ
ಬೆಳಕಿನ ಹೊರಸೂಸುವ ಡಯೋಡ್ (ಎಲ್ಇಡಿ),ਲਾਈਟ ਐਮੀਟਰ ਡਾਇਓਡ (LED)
ಬೆಳಕಿನ ಗನ್,ਹਲਕਾ ਬੰਦੂਕ
ಬೆಳಕಿನ ಪೆನ್,ਹਲਕਾ ਕਲਮ
ಲೈನ್ ಅಡಾಪ್ಟರ್,ਲਾਈਨ ਅਡਾਪਟਰ
ಸಾಲು ಸಂಪಾದನೆ,ਲਾਈਨ ਸੰਪਾਦਨ
ಲೈನ್ ಪ್ರಿಂಟರ್,ਲਾਈਨ ਪ੍ਰਿੰਟਰ
ರೇಖೀಯ,ਰੇਖਿਕ
ನಿಮಿಷಕ್ಕೆ ಸಾಲುಗಳು (LPM),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
ಲಿಂಕ್,ਲਿੰਕ
ಲಿಂಕ್ ಪಟ್ಟಿ,ਲਿੰਕ ਕੀਤੀ ਸੂਚੀ
LINUX,ਲਿਨਕਸ
ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD),ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)
ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
ಅಕ್ಷರಶಃ,ਸ਼ਾਬਦਿਕ
ಲೈವ್,ਲਾਈਵ
ಲೈವ್ ನೋಡ್,ਲਾਈਵ ਨੋਡ
ಲೋಡ್ ಮಾಡಿ,ਲੋਡ ਕਰੋ
ಲೋಡ್ ಮಾಡ್ಯೂಲ್,ਲੋਡ ਮੋਡੀਊਲ
ಸ್ಥಳೀಯ,ਸਥਾਨਕ
ಸ್ಥಳೀಯ ಪ್ರವೇಶ,ਸਥਾਨਕ ਪਹੁੰਚ
ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (ಲ್ಯಾನ್),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (ਲੈਨ)
ಸ್ಥಳೀಯ ವ್ಯಾಖ್ಯಾನ,ਸਥਾਨਕ ਪਰਿਭਾਸ਼ਾ
ಸ್ಥಳೀಯ ವಿನಿಮಯ,ਸਥਾਨਕ ਮੁਦਰਾ
ಸ್ಥಳೀಯ ಸ್ಮರಣೆ,ਸਥਾਨਕ ਮੈਮੋਰੀ
ಸ್ಥಳೀಯ ಮೋಡ್,ਸਥਾਨਕ ਮੋਡ
ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
ಲಾಕ್ ಮಾಡಿ,ਤਾਲਾ
ಲಾಕ್ ಮಾಡಿದ ಫೈಲ್,ਤਾਲਾਬੰਦ ਫਾਇਲ
log in = log on,ਲੌਗ ਇਨ = ਲੌਗ ਇਨ ਕਰੋ
ಲಾಗ್ ಆಫ್-ಲಾಗ್ ಔಟ್,ਲੌਗ-ਆਉਟ-ਲੌਗ ਆਊਟ
ಲಾಗಿಂಗ್,ਲਾਗਿੰਗ
ತರ್ಕ ವಿಶ್ಲೇಷಕ,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
ತರ್ಕ ಬಾಂಬ್,ਤਰਕ ਬੰਬ
ಲಾಜಿಕ್ ಕಾರ್ಡ್,ਤਰਕ ਕਾਰਡ
ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್),ਤਰਕ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,ਤਰਕ ਸਰਕਟ
ತರ್ಕ ವಿನ್ಯಾಸ,ਤਰਕ ਡਿਜ਼ਾਈਨ
ತರ್ಕ ರೇಖಾಚಿತ್ರ,ਤਰਕ ਚਿੱਤਰ
ತರ್ಕ ಹರಿವು ಚಾರ್ಟ್,ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ
ತರ್ಕ ಕಾರ್ಯ,ਤਰਕ ਫੰਕਸ਼ਨ
ಲಾಜಿಕ್ ಗೇಟ್,ਤਰਕ ਗੇਟ
ತರ್ಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ತರ್ಕ ಬದಲಾವಣೆ,ਤਰਕ ਤਬਦੀਲੀ
ತರ್ಕ ಸ್ಥಿತಿ,ਤਰਕ ਸਥਿਤੀ
ತರ್ಕ ಸ್ವಿಚ್,ਤਰਕ ਸਵਿੱਚ
ತರ್ಕ ಘಟಕ,ਤਰਕ ਇਕਾਈ
ತಾರ್ಕಿಕ,ਲਾਜ਼ੀਕਲ
ತಾರ್ಕಿಕ ಸಂಪರ್ಕ,ਲਾਜ਼ੀਕਲ ਕੁਨੈਕਸ਼ਨ
ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
ತಾರ್ಕಿಕ ಹರಿವು ಚಾರ್ಟ್ (ಫ್ಲೋ ಚಾರ್ಟ್),ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
ತಾರ್ಕಿಕ IF,ਲਾਜ਼ੀਕਲ IF
ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
ತಾರ್ಕಿಕ ಆಪರೇಟರ್,ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ
ತಾರ್ಕಿಕ ಸಂಬಂಧ,ਲਾਜ਼ੀਕਲ ਸਬੰਧ
ತಾರ್ಕಿಕ ಯೋಜನೆ,ਲਾਜ਼ੀਕਲ ਸਕੀਮ
ತಾರ್ಕಿಕ ಚಿಹ್ನೆ,ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
ತಾರ್ಕಿಕ ಪ್ರಕಾರ,ਲਾਜ਼ੀਕਲ ਕਿਸਮ
ತಾರ್ಕಿಕ ಮೌಲ್ಯ,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ,ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ
ಮುಂದೆ ನೋಡಿ,ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ
ಮೇಲೆ ನೋಡು,ਝਾਂਕਨਾ
ಲೂಪ್,ਲੂਪ
ಲೂಪ್ ನಿಯಂತ್ರಣ,ਲੂਪ ਕੰਟਰੋਲ
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,ਲੂਪ ਸ਼ੁਰੂਆਤ
ಲೂಪ್ ಮಾರ್ಪಾಡು,ਲੂਪ ਸੋਧ
ಲೂಪ್ ನೆಟ್ವರ್ಕ್,ਲੂਪ ਨੈੱਟਵਰਕ
ಲೂಪ್ ಪ್ರಾರಂಭ,ਲੂਪ ਸ਼ੁਰੂ
ಲೂಪ್ ಮುಕ್ತಾಯ,ਲੂਪ ਸਮਾਪਤੀ
ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ,ਲੂਪ-ਬੈਕ ਟੈਸਟ
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,ਢਿੱਲੀ ਜੋੜੀ
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
ನಷ್ಟದ ಸಂಕೋಚನ,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
ಕಡಿಮೆ ಬೈಟ್,ਘੱਟ ਬਾਈਟ
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",ਹੇਠਲੀ ਸੀਮਾ
ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ),ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
ಯಂತ್ರ,ਮਸ਼ੀਨ
ಯಂತ್ರದ ವಿಳಾಸ,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
ಯಂತ್ರ ಕೋಡ್,ਮਸ਼ੀਨ ਕੋਡ
ಯಂತ್ರ ಚಕ್ರ,ਮਸ਼ੀਨ ਚੱਕਰ
ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
ಯಂತ್ರ ದೋಷ,ਮਸ਼ੀਨ ਗਲਤੀ
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
ಯಂತ್ರ ಸೂಚನೆ,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ,ਮਸ਼ੀਨ ਬੁੱਧੀ
ಯಂತ್ರ ಭಾಷೆ,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ಯಂತ್ರ ಕಲಿಕೆ,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
ಯಂತ್ರ ಚಾಲನೆ,ਮਸ਼ੀਨ ਰਨ
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
ಯಂತ್ರ ಅನುವಾದ,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
ಯಂತ್ರ ಪದ,ਮਸ਼ੀਨ ਸ਼ਬਦ
ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
ಮ್ಯಾಕ್ರೋ ಕರೆ,ਮੈਕਰੋ ਕਾਲ
ಮ್ಯಾಕ್ರೋ ಕೋಡ್,ਮੈਕਰੋ ਕੋਡ
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,ਮੈਕਰੋ ਕਮਾਂਡ
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,ਮੈਕਰੋ ਜਨਰੇਟਰ
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,ਮੈਕਰੋ ਹਦਾਇਤ
ಮ್ಯಾಕ್ರೋ ಭಾಷೆ,ਮੈਕਰੋ ਭਾਸ਼ਾ
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಮ್ಯಾಕ್ರೋ ಮಾದರಿ,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್,ਮੈਕਰੋ-ਕੋਡਿੰਗ
ಮ್ಯಾಗಬೈಟ್ (MB),ਮੈਗਾਬਾਈਟ (MB)
ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ,ਜਾਦੂ ਅੱਖਰ
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,ਮੈਜਿਕ ਨੰਬਰ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,ਚੁੰਬਕੀ ਕਾਰਡ
ಕಾಂತೀಯ ಕೋಶ,ਚੁੰਬਕੀ ਸੈੱਲ
ಕಾಂತೀಯ ಪಾತ್ರ,ਚੁੰਬਕੀ ਅੱਖਰ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,ਚੁੰਬਕੀ ਡਿਸਕ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
ಕಾಂತೀಯ ಡ್ರಮ್,ਚੁੰਬਕੀ ਡਰੱਮ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
ಕಾಂತೀಯ ತಲೆ,ਚੁੰਬਕੀ ਸਿਰ
ಕಾಂತೀಯ ಶಾಯಿ,ਚੁੰਬਕੀ ਸਿਆਹੀ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,ਚੁੰਬਕੀ ਮੀਡੀਆ
ಕಾಂತೀಯ ಓದುವಿಕೆ,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
ಕಾಂತೀಯ ಸಂಗ್ರಹ,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್,ਚੁੰਬਕੀ ਪੱਟੀ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,ਚੁੰਬਕੀ ਟੇਪ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್,ਚੁੰਬਕੀ ਟਰੈਕ
ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್,magnetostrictive ਗੋਲੀ
ಮೇಲ್ ಬಾಕ್ಸ್,ਮੇਲ ਬਾਕਸ
ಮೇಲ್ ವಿಲೀನ,ਮੇਲ ਅਭੇਦ
ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
ಮುಖ್ಯ ಚೌಕಟ್ಟು,ਮੁੱਖ ਫਰੇਮ
ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
ಮುಖ್ಯ ಸ್ಮರಣೆ,ਮੁੱਖ ਮੈਮੋਰੀ
ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,ਮੁੱਖ ਸਟੋਰੇਜ਼
ಮುಖ್ಯ ಸ್ವಿಚ್,ਮੁੱਖ ਸਵਿੱਚ
ನಿರ್ವಹಣೆ,ਰੱਖ-ਰਖਾਅ
ನಿರ್ವಹಣೆ ಫಲಕ,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
ನಿರ್ವಹಣೆ ಸಮಯ,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
ಪ್ರಮುಖ ಚಕ್ರ,ਮੁੱਖ ਚੱਕਰ
ಪ್ರಮುಖ ಸಾಧನ,ਮੁੱਖ ਜੰਤਰ
ಪ್ರಮುಖ ಕೀ,ਮੁੱਖ ਕੁੰਜੀ
ಪ್ರಮುಖ ರಾಜ್ಯ,ਪ੍ਰਮੁੱਖ ਰਾਜ
ಪ್ರಮುಖ ರಚನೆ,ਮੁੱਖ ਬਣਤਰ
ಪ್ರಮುಖ ಕಾರ್ಯ,ਮੁੱਖ ਕੰਮ
ಬಹುಪಾಲು ಅಂಶ,ਬਹੁਮਤ ਤੱਤ
ಬಹುಪಾಲು ಗೇಟ್,ਬਹੁਗਿਣਤੀ ਗੇਟ
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,ਬਹੁਮਤ ਕਾਰਵਾਈ
ಮೇಕ್ಅಪ್ ಸಮಯ,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
ಅಸಮರ್ಪಕ ದಿನಚರಿ,ਖਰਾਬ ਰੁਟੀਨ
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್,ਮੈਨੀਫੋਲਡਿੰਗ
ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ಹಸ್ತಚಾಲಿತ ಉತ್ತರ,ਦਸਤੀ ਜਵਾਬ
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,ਦਸਤੀ ਇੰਦਰਾਜ਼
ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ,ਦਸਤੀ ਵਟਾਂਦਰਾ
ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್,ਦਸਤੀ ਇੰਪੁੱਟ
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,ਦਸਤੀ ਕਾਰਵਾਈ
ಹಲವು ಸಂಬಂಧಗಳು,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
ನಕ್ಷೆ ವಿಧಾನ,ਨਕਸ਼ਾ ਵਿਧੀ
ಮ್ಯಾಪಿಂಗ್,ਮੈਪਿੰਗ
ಅಂಚು,ਹਾਸ਼ੀਏ
ಅಂಚು ದೋಷ,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ,ਮਾਮੂਲੀ ਜਾਂਚ
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,ਮਾਮੂਲੀ ਟੈਸਟ
ಗುರುತು ಪತ್ತೆ,ਨਿਸ਼ਾਨ ਖੋਜ
ಮಾರ್ಕ್ ಓದುವಿಕೆ,ਮਾਰਕ ਰੀਡਿੰਗ
ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್,ਮਾਰਕ ਸਕੈਨਿੰਗ
ಗುರುತು ಅರ್ಥ,ਮਾਰਕ ਭਾਵਨਾ
ಮಾರ್ಕರ್,ਮਾਰਕਰ
ಗುರುತು ಹಾಕುವುದು,ਨਿਸ਼ਾਨਦੇਹੀ
ಗುರುತು ತರಂಗ,ਮਾਰਕਿੰਗ ਲਹਿਰ
ಮಾರ್ಕೊವ್ ಸರಣಿ,markov ਚੇਨ
ಮಾರ್ಕೊವ್ ಮೂಲ,markov ਸਰੋਤ
ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
ಮೇಸರ್,ਮਾਸਰ
ಮೇಸರ್,ਮਾਸਰ
ಮುಖವಾಡ,ਮਾਸਕ
ಮುಖವಾಡ ಬಿಟ್,ਮਾਸਕ ਬਿੱਟ
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್,ਮਾਸਕ ਰਜਿਸਟਰ
ಮುಖವಾಡದ ROM,ਮਾਸਕ ਕੀਤਾ ROM
ಮರೆಮಾಚುವಿಕೆ,ਮਾਸਕਿੰਗ
ಸಾಮೂಹಿಕ ಡೇಟಾ,ਪੁੰਜ ਡਾਟਾ
ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ,ਪੁੰਜ ਮੈਮੋਰੀ
ಬೃಹತ್ ಸಮಾನಾಂತರ,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
ಮಾಸ್ಟರ್,ਮਾਸਟਰ
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,ਮਾਸਟਰ ਕਾਰਡ
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,ਮਾਸਟਰ ਘੜੀ
ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್,ਮਾਸਟਰ ਕੰਸੋਲ
ಮಾಸ್ಟರ್ ಡೇಟಾ,ਮਾਸਟਰ ਡਾਟਾ
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,ਮਾਸਟਰ ਚਿੱਤਰ
ಮಾಸ್ಟರ್ ಫೈಲ್,ਮਾਸਟਰ ਫਾਈਲ
ಮಾಸ್ಟರ್ ಗುಂಪು,ਮਾਸਟਰ ਗਰੁੱਪ
