Malayalam,Odiya
മാദ്ധമം,ମିଡିଆ |
ഇടനില്ക്കുക,ମଧ୍ୟସ୍ଥି |
വൈദസംബന്ധമായ,ଡାକ୍ତରୀ
മെഡിക്കൽ ആനുകൂല്യം,ଡାକ୍ତରୀ ଲାଭ
വൈദ്യ പരിശോധന,ଡାକ୍ତରୀ ପରୀକ୍ଷା
മെഡിസോ-നിയമപരമായ,ମେଡିକୋ-ଆଇନଗତ |
മധസ്ഥാനം,ମଧ୍ୟମ
ക്യാമറയിൽ മീറ്റിംഗ്,କ୍ୟାମେରାରେ ସାକ୍ଷାତ |
അംഗം,ସଦସ୍ୟ
മെമ്മോ,ମେମୋ
സ്മാരകമായ,ସ୍ମାରକ
മാനസിക കഴിവ്,ମାନସିକ ଦକ୍ଷତା |
മെനു,ମେନୁ
ലയനം,ମିଶ୍ରଣ
മതിപ്പ്,ଯୋଗ୍ୟତା
മെറിറ്റ് പട്ടിക,ମେରିଟ୍ ତାଲିକା
കരുമായി,ସମ୍ମାନ
മോണിറ്റുകൾ,ଯୋଗ୍ୟତା
മെറിറ്റ് സ്കോളർഷിപ്പ്,ମାରିଟ୍ ସ୍କଲାରସିପ୍ |
ദൂത്,ବାର୍ତ୍ତା |
സന്വദായം,ପଦ୍ଧତି
രീതിശാസ്തം,ସାମୁଦ୍ରିକ
മെട്രോപൊളിറ്റൻ പ്രദേശം,ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |
ഇടത്തരം വരുമാന ഗ്രൂപ്പ്,ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |
മിഡിൽമാൻ,ମଧ୍ୟମ
മിഡ്വിഫറി,ମିଡୱିରା |
കുടിയേറ്റക്കാരൻ,ପ୍ରବାସୀ
മൈലേജ്,ମୁଏଜ୍
മോണിറ്റൻസി,ସହଭାଗୀ
മില്ലേനിയം,ସହସ୍ର ଲକ୍ଷ
ചെറുതാക്കുക,କ୍ଷୁଦ୍ରତା |
ഏറ്റവും കുറഞ്ഞ,ସର୍ବନିମ୍ନ
ഖനനം,ଖଣି
ശുശ്രക്ക,ମନ୍ତ୍ରୀ
മന്തിസഭ,ମନ୍ତ୍ରଣାଳୟ
പ്രായപൂർത്തിയാകാത്ത,ନାବାଳକ
ന്യൂനപക്ഷം,ସଂଖ୍ୟାଲଘୁ
ചെറിയ കൃതികൾ,ଛୋଟ କଥାଗୁଡ଼ିକ |
മിനിറ്റ്,ମିନିଟ୍ |
ദുര്ബലമായ,ଭୁଲ ତଥ୍ୟ
മോശം പെരുമാറ്റം,ଅସଦାଚରଣ
നീതിയുടെ ജസ്റ്റിസിന്റെ,ନ୍ୟାୟର ଗର୍ଭପାତ |
കലര്പ്പായ,ବିବିଧ
ദോഷത്തിന്റെ,ବଦମାସି
തെറ്റായ),ଭୁଲ ତଥ୍ୟ
ദുര്നയം,ଦୁଷ୍କର୍ମ
തെറ്റിദ്ധരിപ്പിക്കുക,ବିଭ୍ରାନ୍ତ
ദുരുപയോഗം,ଭୁଲ ପରିଚାଳନା
തെറ്റായി പ്രതിധ്രാന്തനം,ଭୁଲ ଉପସ୍ଥାପନା |
വസ്തുതകളുടെ തെറ്റായി,ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |
തെറ്റിദ്ധാരണ,ଭୁଲ ବୁ standing ାମଣା
ദുര്വിനിയോഗം,ଅପବ୍ୟବହାର |
സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ,ମିଶ୍ରିତ ଅର୍ଥନୀତି
ജനബ്,ଯାଦଦେଶ
ഇളക്കാവുന്ന,ମୋବାଇଲ୍ |
ചലനക്ഷമത,ଗତିଶୀଳତା |
മാതിരി,ମୋଡ୍
മാതൃക,ମଡେଲ୍
മോഡറേറ്റര്,ମୋଡରେଟର୍
മാറ്റംവരുത്തല്,ପରିବର୍ତ୍ତନ
പ്രവർത്തനരീതി,ମୋଡସ୍ ଅପରେଣ୍ଡି |
പണ ഗ്രാന്റ്,ମୁଦ୍ରା ଅନୁଦାନ
പണം,ଟଙ୍କା
നിരന്തരം നിരീക്ഷിക്കുക,ମନିଟର
മോണണാമി,ମୋରନୋଗାମି |
മോണോഗ്രാം,ମୋନୋଗ୍ରାମ୍ |
കുത്തക,ଏକଚାଟିଆ
മോണ്ടണി,ମନୋଣ୍ଟି |
പ്രതിമാസ ടൂർ ഡയറി,ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |
മാസം മുതൽ മാസം വരെ,ମାସରୁ ମାସ
സദാചാരമായ,ନ moral ତିକ
മോറേളി,ମନୋବଳ
ധാർമ്മിക പത്രിക,ନ moral ତିକ ସୂକ୍ଷ୍ମତା |
മൊറട്ടോറിയം,ମୁଆଟୋରିୟମ୍ |
മരണനിരപ്പ്,ମୃତ୍ୟୁ
ജാമ്യം,ବନ୍ଧକ
ഏറ്റവും രഹസ്യാത്മകമാണ്,ଅଧିକାଂଶ ଗୋପନୀୟ |
മാതൃ ഭാഷ,ମାତୃଭାଷା
ചലനം,ଗତି
ചലന പഠനം,ଗତି ଅଧ୍ୟୟନ |
പേരണ,ପ୍ରେରଣା
പേരകം,ଉଦ୍ଦେଶ୍ୟ
മുദ്രാവാക്യം,ଉଦ୍ଦେଶ୍ୟ
മുഖപത്രം,ମୁହଁ
ഇളക്കാവുന്ന,ଚଳନଶୀଳ |
ചലിക്കുക,ଘୁଞ୍ଚାନ୍ତୁ |
ചലനം,ଗତି
ബഹുമതികൾ,ବହୁମୂଲ୍ୟ
മൾട്ടി പർപ്പസ്,ବହୁମୁଖୀ ହୁଅ
മുനിസിപ്പൽ ടാക്സ്,ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |
കാഴ്ചബംഗ്ലാവ്,ସଂଗ୍ରହାଳୟ
ശേഖരം റോൾ,ମୁଷ୍ଟର୍ ରୋଲ୍ |
മ്യൂട്ടേഷൻ,ମୁଟିସନ୍ |
മത്തറ്റിസ് മുത്തണ്ടിസ്,ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |
പരസ്പര ധാരണ,ପାରସ୍ପରିକ ବୁ understanding ାମଣା |
പേര് കാർഡ്,ନାମ କାର୍ଡ
മയക്കുമരുന്ന്,ନାର୍କୋଟିକ୍ |
വിവരണ മൂല്യനിർണ്ണയം,ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |
ആഖ്യാതാവ്,ବର୍ଣ୍ଣନାକାରୀ
രാഷ്ടം,ଜାତି
ദേശീയം,ଜାତୀୟ
ദേശീയലസം,ଜାତୀୟତା
പൗരതം,ଜାତୀୟତା
ദേശൈസായില്ലായ്മ,ଜାତୀୟକରଣ
ദേശീയ ഭാഷ,ଜାତୀୟ ଭାଷା
ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
നാട്ടുകാരി,ଦେଶୀ
സാഭാവികമായ,ପ୍ରାକୃତିକ
നാട്ടിഫൈസേഷന്,ପ୍ରାକୃତିକରଣ
നാവിക സേന,ନ al ସେନା ଶକ୍ତି
സങ്കു,ନାଭିଗେବଲ୍ |
കപ്പല് ഓട്ടം,ନାଭିଗେସନ୍
നായിസ്,ନାୟସ୍
ആവശ്യമായ പ്രവർത്തനം,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
ആവശമായ,ଆବଶ୍ୟକ |
നിഷേധിക്കുന്ന,ନକାରାତ୍ମକ
അവഗണന,ଅବହେଳା
അശദ്ധ,ଅବହେଳା
നിസ്സാരമായി,ଅବହେଳିତ
അംഗീകാരപരമായ,ବୁ negoti ାମଣା
സാധനീയമായ ഉപകരണം,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
കൂടിയാലോചന,ବୁ .ାମଣା
ചലച്ചിത്രക്കാരൻ,ବୁ that ାମଣାକାରୀ
നിപോട്ടിസം,ନିପୁଟିମ୍
വല,ଜାଲ୍
മൊത്തം നിക്ഷേപം,ନିଟ୍ ବିନିଯୋଗ |
നിക്ഷ്പക്ഷമായ,ନିରପେକ୍ଷ |
വാര്ത്ത,ସମ୍ବାଦ
വാർത്താക്കുറിപ്പ്,ସମ୍ବାଦପତ୍ର
വര്ത്തമാനപ്പതം,ଖବରକାଗଜ
വാർത്താക്കുറിപ്പ്,ସମ୍ବାଦ ପାଠକ
അടുത്ത ബന്ധുക്കൾ,କିନ୍ନର ପରବର୍ତ୍ତୀ
രാത്രി ഡ്യൂട്ടി,ରାତିର କର୍ତ୍ତବ୍ୟ
താൽഫർട്ട് റിപ്പോർട്ട്,ନିଲ୍ ରିପୋର୍ଟ
പ്രവേശനമില്ല,କ ad୍ୟକ୍ତି ନାହିଁ |
ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
നാമപദം,ସମ୍ଭ୍ରାନ୍ତ
നാമമാത്രമായ ചിലവ്,ନାମକରଣ ଖର୍ଚ୍ଚ
നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
നാമനിര്ദ്ദേശം ചെയ്യുക,ମନୋନୀତ କରନ୍ତୁ |
നാമനിര്ദേശം,ନାମ
നോമിനി,ନାମାଙ୍କନ
പ്രായം,ଅଣ-ବୟସ
സംഭാഷണമല്ലാത്തത്,ଅଣ-ଯୋଗଦାନକାରୀ |
അത്യാവശ്യമല്ലാത്തവ,ଅଣ-ଜରୁରୀ |
നോൺ-ഗസറ്റ്,ଅଣ-ଗେଜିଟେଡ୍ |
താൽപ്പര്യേതര പ്രസവത്കരണം,ଅଣ-ସୁଧ ନଥିବା |
ജുഡീഷ്യൽ ഇതര,ଅଣ-ନ୍ୟାୟିକ |
ശുശ്രൂഷ ഇതര,ଅଣ-ମନ୍ତ୍ରୀ
മാറ്റം വരുത്താന് പറ്റാത്ത,ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |
-ദ്യോഗിക ഇതര,ଅଣ-ଅଧିକାରୀ |
പേയ്മെന്റ് ഇതര,ଅଣ ଦେୟ
പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്,ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |
പരിശീലനമല്ലാത്ത അലവൻസ്,ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |
ആവർത്തിക്കാത്ത ചെലവ്,ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |
തുക മടക്കിനൽകാത്തത്,ଫେରସ୍ତ ହୋଇନଥିବା
നോൺ-സ്റ്റാറ്റ്യൂട്ടറി,ଅଣ-ନିୟମ
നികുതിയേതര വരുമാനം,ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |
സാങ്കേതികേതര പോസ്റ്റ്,ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |
പാരമ്പര്യേതര,ଅଣ-ପାରମ୍ପାରିକ |
-വാക്കേതര ആശയവിനിമയം,ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |
ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല,କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |
ലാഭമോ നഷ്ടമോ ഇല്ല,"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |"
നര്മ്മം,ଆଦର୍ଶ
സാധാരണ,ସାଧାରଣ
പുകവലിക്കരുത്,ଧୂମପାନ ନକରିବା
ശദ്ധാര്ഹമായ,ଉଲ୍ଲେଖନୀୟ |
ബാധകമല്ല (n.a.),ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.)
ലഭ്യമല്ല (n.a.),ଉପଲବ୍ଧ ନାହିଁ (n.a.)
കുറിപ്പ്,ଧ୍ୟାନ ଦିଅନ୍ତୁ
സൂചന,ନୋଟିସ୍
ശദ്ധാര്ഹമായ,ଆଖିଦୃଶିଆ |
അറിയിപ്പ്,ବିଜ୍ଞପ୍ତି
അറിയിപ്പ് ഏരിയ,ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର
ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു,ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |
സാങ്കൽപ്പിക വേതനം,Notalt ଦେୟ
നെഗോഷ്യബിൾ അല്ല,ବୁ negoti ାମଣା ନୁହେଁ
നെഗോഷ്യബിൾ ഉപകരണമല്ല,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
അണുകേന്ദ്രം,ନ୍ୟୁକ୍ଲିୟସ୍
ശൂന്യം,ନଲ୍
ശൂന്യവും ശൂന്യവും,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
അക്കം,ସଂଖ୍ୟା
സംഖ്യ,ସଂଖ୍ୟା
സംഖ,ସଂଖ୍ୟା
ചെയ്ത സത്യം,ଶପଥ
വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ,ସହାନୁସାର ଶପଥ କର |
സത്യപ്രതിജ്ഞ,ଅଫିସରେ ଶପଥ
അനുസരണം,ଆଜ୍ଞା
മരണവൃത്താന്തം,Obituary
വസ്തു,ବସ୍ତୁ
തടസ്സം,ଆପତ୍ତି
വസ്തുനിഷ്ഠമായ,ଉଦ୍ଦେଶ୍ୟ
വസ്തുക്കളും കാരണങ്ങളും,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
നിർബന്ധിത,ବାଧ୍ୟତାମୂଳକ
അസഭമായ,ଅଶ୍ଳୀଳ
അശ്ലീല ആംഗ്യം,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
നിരീക്ഷര്,ପର୍ଯ୍ୟବେକ୍ଷକ
പഴകിയ,ପୁରୁଣା
തടയല്,ବାଧା
സ്പഷ്ടമായ,ସ୍ପଷ୍ଟ
ഇടയ്ക്കിടെ,ବେଳେବେଳେ
തൊഴില്,ସ୍ଥାନ
തൊഴില് കൂടാതെ,ଦଖଲକାରୀ
തൊഴില്,ବୃତ୍ତି
കൈവശപ്പെടുത്തുക,ଦଖଲ କରନ୍ତୁ |
OCROOI ഡ്യൂട്ടി,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
അവധി ദിവസം,ଛୁଟି ଦିନ
ജോലി ഇല്ലാത്ത,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
കുറ്റകരമായ,ଆପତ୍ତିଜନକ |
വാഗ്ദാനം,ଅଫର୍
നിയമന ഓഫർ,ନିଯୁକ୍ତି ପ୍ରଦାନ
കാരാലയം,କାର୍ଯ୍ୟାଳୟ
ലാഭത്തിന്റെ ഓഫീസ്,ଲାଭ କାର୍ଯ୍ୟାଳୟ
ഉദോഗസ്ഥന്,ସରକାରୀ
Abl ദ്യോഗിക,ଅଫିସିଆଲ୍
Official ദ്യോഗിക കടമ,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
ഉദോഗസ്,ଅଧିକାରୀମାନେ
ഔദ്യോഗിക ഭാഷ,ସରକାରୀ ଭାଷା |
Ownicy- ൽ,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
റിപ്പോർട്ട് റിപ്പോർട്ട്,ସରକାରୀ ରିପୋର୍ଟ
Device ദ്യോഗിക പതിപ്പ്,ସରକାରୀ ସଂସ୍କରଣ
അചഞ്ചലമായത്,ଅଧିକାରୀ
അനൗദ്യോഗികമായ,ରେକର୍ଡ ବନ୍ଦ
ശരി (O.k.),ଠିକ ଅଛି (o.k.)
ഓംബുഡ്സ്മാൻ,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
അക്കൗണ്ട് ഗ്രാന്റിൽ,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,ଦରକାର ଅନୁସାର
ഡ്യൂട്ടിയിൽ,କାର୍ଯ୍ୟରତ
ഏകപക്ഷീയമായ,ଗୋଟିଏପାଖିଆ |
വരിയിൽ,ଲାଇନ୍ରେ
ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
തൊഴിൽ പരിശീലനത്തിൽ,ଚାକିରି ତାଲିମ ଉପରେ |
ഓതസ്,ଓଲସ୍
തുറന്ന ദിവസം,ଖୋଲା ଦିନ
തുറന്ന സിസ്റ്റം,ଖୋଲା ସିଷ୍ଟମ୍
ഉദ്ഘാടനം,ଖୋଲିବା
തുടക്ക സംഖ്യ,ସନ୍ତୁଳନ ଖୋଲିବା |
തുറക്കുന്ന സമയം,ଖୋଲିବା ଘଣ୍ଟା |
തുറന്ന പഠനം,ଶିଖିବା
തുറന്ന കത്ത്,ଖୋଲ |
ഓപ്പൺ യൂണിവേഴ്സിറ്റി,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
നടത്തിപ്പ് ചിലവ്,ପରିଚାଳନା ମୂଲ୍ୟ
ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്,ଅପରେଟିଂ କର୍ମଚାରୀ |
ശസ്തകിയ,ଅପରେସନ୍
ഓപ്പറേറ്റീവ്,ଅପରେଟର୍ ଲୋଗ୍ |
അഭിപായം,ମତ
എതിര്ക്കല്,ବିରୋଧୀ
ഇഷ്ടം,ବିକଳ୍ପ
വാചികമായ,ମ oral ଖିକ |
ആജ്ഞകൊടുക്കുക,କ୍ରମ
ഓർഡർ ചെക്ക്,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
റിസർവേഷൻ ഓർഡർ,ସଂରକ୍ଷଣର କ୍ରମ
ഓർഡിനൻസ്,ଅର୍ଡିନାନ୍ସ
സംഘടന,ସଂଗଠନ |
സംഘടന ചാർട്ട്,ସଂଗଠନ ଚାର୍ଟ |
സംഘടന,ସଂଗଠକ
ഓറിയന്റഡ്,Oriensted
മൗലികതമുള്ള,ମୂଳ
യഥാർത്ഥ വകുപ്പ്,ମୂଳ ବିଭାଗ
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
തുറന്ന ഉടമ,ଓଟେନସେନିବଲ୍ ମାଲିକ |
വ്യാപനം,ବିସ୍ଫୋରଣ
വസ്ത്രങ്ങൾ,ପୋଷାକ ଭତ୍ତା
Out ട്ട്ഗോയിംഗ് അംഗം,ବହିର୍ଗତ ବ୍ୟକ୍ତି
Out ട്ട്ഗോയിംഗ് ഫയൽ,ଯାଉଥିବା ଫାଇଲ
അടങ്കൽ,ଆଉଟଲେସ୍
ല്ലെറ്റ്,ଆଉଟଲେଟ୍
രൂപരേഖ,ବାହ୍ୟରେଖା
വീക്ഷണഗതി,ଦୃଷ୍ଟିକୋଣ
കോടതിയിൽ നിന്ന്,କୋର୍ଟ ବାହାରେ
കാലഹരണപ്പെട്ട തീയതി,ପୁରୁଣା
പ്രവർത്തനരഹിതം,କ୍ରମରେ
അച്ചടിയിൽ നിന്ന്,ମୁଦ୍ରଣ ବାହାରେ
തിരിഞ്ഞ്,ଟର୍ନରୁ
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
P ട്ട്പോസ്റ്റ്,ଆଉଟପୋଷ୍ଟ |
ഉല്പ്പന്നം,ଆଉଟପୁଟ୍
പ്രത്യക്ഷമായ വാങ്ങൽ,ସଠିକ୍ କ୍ରୟ |
പുറം കരാർ,ଆଉଟସୋର୍ସ
കുടിശ്ശിഖയായ,ଉଲ୍ଲେଖନୀୟ
പ്രായത്തിലധികം,ବୟସରୁ ଅଧିକ
മൊത്തത്തില്,ମୋଟ ଉପରେ
മൊത്തത്തിലുള്ള കമ്മി,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
ബില്ലിംഗ്,ବିଲିଂ ଉପରେ
അതിരുക,ଓଭରଚାର୍ଜ
അവധികഴിഞ്ഞ,ସମୟସୀମା
അമിതമായി,ଅତ୍ୟଧିକ ସମୟ
ഓവർഹെഡ് നിരക്ക്,ଓଭରହେଡ୍ ଚାର୍ଜ |
ഓവർലാപ്പ്,ଓଭରଲେପ୍ |
മുൻഗണന അസാധുവാക്കുന്നു,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
അമിതഭരണം,ଅତ୍ୟଧିକ ନିୟମ
മേൽനോട്ടം,ତଦାରଖ
ഓവർടൈം വേതനം,ଓଭରଟାଇମ୍ ପେ
അമിത വിലയിരുത്തൽ,ପୂର୍ବାବଲୋକନ
ഉടമസ്ഥാവകാശം,ମାଲିକାନା
കെട്ട്,ପ୍ୟାକେଜ୍
പാക്കേജിന്റെ ഇടപാട്,ପ୍ୟାକେଜ୍ ଡିଲ୍
പാക്കിംഗും അടയാളപ്പെടുത്തലും,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
പായ്ക്കിംഗ് ലിസ്റ്റ്,ପ୍ୟାକିଂ ତାଲିକା
ഉടന്വടി,ଚୁକ୍ତି
അടച്ച,ଦେୟ
പണമടച്ചുള്ള മൂലധനം,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
ലഘുലേഖ,ପୁସ୍ତିକା
പാനം,ପ୍ୟାନେଲ୍ |
കടലാസ്,କାଗଜ
പാര,ପାରା
പരമമായ,ପାରାମାଉଣ୍ଟ
രക്ഷാകർതൃത്വം,ପିତାମାତା
രക്ഷാകർതൃത്വം,ପିତାମାତା
രക്ഷാകർതൃ സ്ഥാനം,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
പാർ മികവ്,ସ Pagreecess
പാരിയൂ,ପାର୍ ନିସ୍ୟୁ |
പാരിറ്റി,ଯୁଗ
ജനപതിനിധിസഭ,ସଂସଦ
ഭാഗം,ଅଂଶ
ഭാഗം ഫയൽ,%
അപൂര്ണ്ണമായ,ଆଂଶିକ
പങ്കെടുക്കുക,ଭାଗ ନେବା
പ്രത്യേക,ନିର୍ଦ୍ଦିଷ୍ଟ
വിശദാംശങ്ങൾ,ବିଶେଷତା
വിഭജനം,ବିଭାଜନ
പങ്കാളി,ସାଥୀ
പങ്കാളിത്ത കരാർ,ସହଭାଗୀତା କାର୍ଯ୍ୟ
പാർട്ട് പേയ്മെന്റ്,ଆଂଶିକ ଦେୟ
ഭാഗിക സമയം,ଆଂଶିକ ସମୟ
കക്ഷി,ପାର୍ଟୀ
Par മൂല്യം,ପାର୍ ମୂଲ୍ୟ
കടക്കുക,ପାସ୍ କର |
പവേശനമാര്ഗ്ഗം,ପାସ୍
Password,ପାସୱାର୍ଡ
പേറ്റന്റ്,ପେଟେଣ୍ଟ |
രക്ഷാകന്മേ,ପୃଷ୍ଠପୋଷକ |
നല്കുക,ଦେୟ
ബിൽ അടയ്ക്കുക,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
ശമ്പള സർട്ടിഫിക്കറ്റ്,ଦେୟ ସେଟିଂ
ശമ്പള ദിനം,ଦା
പയ്യ്,ଦେୟ
പണമടയ്ക്കുന്നയാൾ,ଦେୟକାରୀ
പേയ്മെന്റ്,ଦେୟ
പേ ഓഫ്,ମୂଲ୍ୟ ଦେବା
ശമ്പള ക്രമം,ଦେୟ କ୍ରମ
ശമ്പളപട്ടിക,ଦେୟ ରୋଲ୍ |
ശമ്പള സ്കെയിൽ,ଦେୟ ସ୍କେଲ
ഞേക്നിരിയറി,ପେକୁନିୟାରି
ശിക്ഷ,ଦଣ୍ଡ
ശിക്ഷാ നിയമം,ପେନାଲ୍ କୋଡ୍
ശിക്ഷ പലിശ,ଦଣ୍ଡିକର ଆଗ୍ରହ
ശിക്ഷാര്ഹമാക്കുക,ଦଣ୍ଡ ଦିଅ |
ശിക്ഷ,ଦଣ୍ଡ
അതിനിടയില്,ବିଚାରାଧୀନ ଅଛି
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
വാര്ദ്ധകകാലവേതനം,ପେନ୍ସନ୍
കള്ളങ്കക്ഷമമായ,ପେନସନେବଲ୍ |
പെൻഷനുകന്,ପେନସୋନର୍ |
പെൻഷൻ സ്കീം,ପେନ୍ସନ୍ ସ୍କିମ୍ |
പ്രതിവർഷം,ବାର୍ଷିକ
ഓരോ ബെയറർ,ପ୍ରତିଭାଲର୍
ആളോഹരി (= ഓരോ തല),ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
ശതമാനം,ଶତକଡା
വറ്റാത്ത,ଚିରସ୍ଥାୟୀ |
മുൻഗണന വാങ്ങൽ,ଅଗ୍ରାଧିକାର କ୍ରୟ |
അനുഷ്ഠിക്കുക,ପ୍ରଦର୍ଶନ
നിര്വ്വഹനം,କାର୍ଯ୍ୟଦକ୍ଷତା
കാലഘട്ടം,ଅବଧି
ആനുകാലികം,ପର୍ଯ୍ୟାୟକ୍ରିକ |
അവലോകന കാലയളവ്,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
കള്ളസാക്ഷം,ମିଥ୍ୟା
ആനുകൂല്യങ്ങൾ,ଭତ୍ତା
സ്ഥിരമായ,ସ୍ଥାୟୀ
ഓരോ മെൻസെമിനും,ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
അനുവദിക്കാവുന്ന,ଅନୁମତିପ୍ରାପ୍ତ
അനുമതി,ଅନୁମତି
അനുമതിനല്കുക,ଅନୁମତି
അനുവദനീയമാണ്,ଅନୁମୋଦିତ
പരമുഖം,ଚିରସ୍ଥାୟୀ
ശാപകരമായ,ଚିରସ୍ଥାୟୀତା |
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
വക്തിപരമായ,ବ୍ୟକ୍ତିଗତ
സ്വകാര്യ ആസ്തികൾ,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
സ്വകാര്യ ബോണ്ട്,ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
വക്തിതം,ବ୍ୟକ୍ତିତ୍ୱ
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
ഉദോഗസ്ഥസഞ്ചയം,କର୍ମଚାରୀ
പേഴ്സണൽ നയം,କର୍ମଚାରୀ ନୀତି
ദര്ശനം,ଦୃଷ୍ଟିକୋଣ
പേരണ,ମନାଇବା
പ്രധാനം,ପ୍ରଯୁଜ୍ୟ
അപവാദം,ପର୍ସାଲ୍
നിവേദനം,ନିବେଦନ
ഏകാഗതതപ്പല്,ପେଟିସୋନର୍
ഘട്ടം,ପର୍ଯ୍ୟାୟ
ഫോട്ടോഗാഫ്,ଫଟୋଗ୍ରାଫ୍
ഫോട്ടോസ്റ്റാറ്റ്,ଫଟୋଷ୍ଟାଟ
ശാരീരിക പരിശോധന,ଶାରୀରିକ ଯାଞ୍ଚ
ശാരീരിക വൈകല്യം,ଶାରୀରିକ ତ୍ରୁଟି
ഫിസിക്കൽ എഡ്യൂക്കേഷൻ,ଶାରୀରିକ ଶିକ୍ଷା
ശാരീരികമായി വികലാംഗർ,ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
