Punjabi,Kannada
ਹਾਈਪੋਥਾਈਰੋਡਿਜ਼ਮ,ಜಡತ್ವ
ਹਾਈਪੋਟੋਨਿਕ,ವ್ಯಭಿಚಾರವಿಲ್ಲದ
ਹਾਈਪੋਟੋਨਿਕ ਹੱਲ,ಹೈಪೋಟೋನಿಕ್ ಪರಿಹಾರ
Hycaoraoraier,ಹೈರಕೋಥೆರಮ್
ਬਰਫੀਲਾ ਯੁਗ,ಹಿಮಯುಗದ ಯುಗ
ਆਈਚਥੀਫਿਸ,ಮತ್ಸ್ಯ
ਪਛਾਣ,ಗುರುತಿಸುವಿಕೆ
ਮੁਹਾਵਰਾ,ಈಟಿಯೋಗ್ರಾಮ್
ਮੁਹਾਵਰਾ,ಈಟಿಯೋಗ್ರಾಮ್
ਇਗੁਆਨਾ,ಇರುರುವಾ
Ileum,ಇಲಿಯಂ
ਪ੍ਰਕਾਸ਼ਮਾਨ ਨਮੂਨਾ,ಪ್ರಕಾಶಮಾನವಾದ ಮಾದರಿ
ਪ੍ਰਕਾਸ਼,ಪ್ರಕಾಶ
ਚਿੱਤਰ,ಚಿತ್ರ
ਰੁਕਾਵਟ ਦਬਾਅ,ಭಗ್ನಾವಶೇಷ
ਰੁਕਾਵਟ,ನಿಷ್ಕಳಂಕ
ਨਿਰਜੀਵ,ಚಾಚು
ਅਸਪਸ਼ਟ ਹੈ,ಅಸ್ಟೆಸ್ಟೇಷನ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ
ਪ੍ਰਵਾਸੀ,ವಲಸಿಗ
ਇਮੀਗ੍ਰੇਸ਼ਨ,ವಲಸೆ
ਇਮੀਗ੍ਰੇਸ਼ਨ,ವಲಸೆ
ਅਮਰ ਬਣਾਉਣਾ,ಅಮರ್ಯ
ਇਮਿ .ਨ ਪ੍ਰਤੀਕਰਮ,ಪ್ರತಿರಕ್ಷಾ ಪ್ರತಿಕ್ರಿಯೆ
ਇਮਿ .ਨ ਸਿਸਟਮ,ನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ
ਇਮਿ .ਨ ਸਿਸਟਮ ਵਿਕਾਰ,ರೋಗನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ ಅಸ್ವಸ್ಥತೆ
ਛੋਟ,ಪ್ರತಿಷ್ಠಾಪಕತೆ
ਇਮੂਨੋ-ਸਮਝੌਤਾ,ರೋಗನಿರೋಧಕ
ਇਮੂਨੋ ਦੀ ਘਾਟ ਬਿਮਾਰੀ,ಇಮ್ಯುನೊ ಕೊರತೆ ರೋಗ
ਇਮੂਨੋ ਇਲੈਕਟ੍ਰੋਥੋਰਸਿਸ,ಇಮ್ಯುನೊ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ਇਮੂਨੋ ਫਲੋਰੋਸੈਂਟ ਐਂਟੀਬਾਡੀ ਲੇਬਲਿੰਗ,ಇಮ್ಯುನೊ ಪ್ರತಿದೀಪಕ ಪ್ರತಿಕಾಯ ಲೇಬಲಿಂಗ್
ਇਮੂਨੋ ਸੋਰਬੈਂਟ ਅਸਾਨੀ,ಇಮ್ಯುನೊ ಸೋರ್ಬೆಂಟ್ ಅಸ್ಸೇ
ਇਮਿ un ਨ ਥੈਰੇਪੀ,ಇಮ್ಯುನೊ ಸಪ್ರೆಸಿವ್ ಥೆರಪಿ
ਇਮੂਨੋ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,ಇಮ್ಯುನೊ ಸಪ್ರೆಸೆಂಟ್
ਇਮਯੂਨੋਗੈਨਿਕ,ರೋಗನಿರೋಧಕ
ਇਮਿ og ਨੋਗਲੋਬੂਲਿਨ,ಇಮ್ಯುನೊಗ್ಲಿನ್
ਇਮਿ it ਨੋਲੋਜੀ,ರೋಗನಿರೋಧಕ ವಿಜ್ಞಾನ
ਇਮੂਨੋਮੋਡੂਡੋਰਟਰ,ರೋಗನಿರೋಧಕ ಶಕ್ತಿ
ਇਮਿ! ਟੈਂਟਿਏਸ਼ਨ ਥੈਰੇਪੀ,ಇಮ್ಯುನೊಪೊಟೆಂಟಿಯೇಶನ್ ಥೆರಪಿ
ਇਮਯੂਨੋਸਪੈਸਿਵ ਡਰੱਗ,ಇಮ್ಯುನೊಸಪ್ರೆಸಿವ್ .ಷಧ
Iminothraph,ಇಮುನೊಥೆರಪಿ
Imparpinnate,ಅವಿನೇಶವಿಲ್ಲದ
ਇਮਪੇਟਾ,ಐಡಲಾಟ
ਅਵਿਨਾਸ਼ੀ,ಅಗ್ರಾಹ್ಯ
ਇਮਪਲਾਂਟ,ಒಳಸೇರಿಸು
ਇਮਪਲਾਂਟੇਸ਼ਨ,ಕಸಿ
ਸੁਧਾਰਿਆ ਬੀਜ,ಬೀಜ
ਸੁਧਾਰੀ ਕਿਸਮ,ಸುಧಾರಿತ ವೈವಿಧ್ಯತೆ
ਸਥਿਤੀ ਵਿੱਚ,ಸಿತುನಲ್ಲಿ
ਵਿਟਰੋ ਵਿੱਚ,ವಿಂಟ್ರೊದಲ್ಲಿ
ਵਿਟ੍ਰੋ ਗਰੱਭਧਾਰਣ ਕਰਨਾ (IVF),ವಿಟ್ರೊ ಫಲೀಕರಣ (ಐವಿಎಫ್)
ਵੀਵੋ ਵਿਚ,ವಿವೋದಲ್ಲಿ
ਅਕਿਰਿਆਸ਼ੀਲ,ನಿಷ್ಪಲವಾದ
ਇਨਬਰਡ ਲਾਈਨ,ಒಳಲಾರದ ರೇಖೆ
ਇਨਬ੍ਰਿਡਿੰਗ,ಸಂತಾನದ
ਲੈਸਮਿੰਗ ਦੀ ਘਟਨਾ,ಮರುಸಂಯೋಜನೆಯ ಘಟನೆ
ਝੁਕਾਅ,ದಹಿಸುವುದು
Inisor,ಬಾಚಿಹಲ್ಲು
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ ਸਰੀਰ ਨੂੰ ਸ਼ਾਮਲ ਕਰੋ,ಸೇರ್ಪಡೆ ದೇಹ
ਅਸਪਸ਼ਟ ਵਿਵਹਾਰ,ಅಸಂಗತ ವರ್ತನೆ
ਅਸੰਗਤਤਾ,ಅಸಾಮರಸ್ಯತೆ
ਅਸੰਗਤਤਾ,ಅಸಾಮರಸ್ಯತೆ
ਅਧੂਰਾ ਦਬਦਬਾ,ಅಪೂರ್ಣ ಪ್ರಾಬಲ್ಯ
ਇਨਕਿ ub ਬੇਟਰ,ಕಾವಲುಗಾರ
ਗੁੰਝਲਦਾਰ,ಸ್ಥಾನಿಕ
ਆਈ.ਐੱਨ.ਐੱਸ,ಇನಚೂರಿ
ਅਤਿ ਫਲ,ಹಣ್ಣು
ਇੰਡੈਂਟਡ,ಪಳಗಿದ
ਸੁਤੰਤਰ ਜਾਣਕਾਰੀ,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆ
ਸੁਤੰਤਰ ਜੀਨ,ಸ್ವತಂತ್ರ ಜೀನ್
ਇੰਡੀਅਨ ਕੌਂਸਲ ਆਫ਼ ਐਗਰੀਕਲਚਰਲ ਰਿਸਰਚ,ಭಾರತೀಯ ಕೃಷಿ ಸಂಶೋಧನಾ ಮಂಡಳಿ
ਭਾਰਤੀ ਸਾਲਮਨ,ಭಾರತದ ಸಾಲ್ಮನ್
ਸੰਕੇਤਕ ਸਪੀਸੀਜ਼,ಸೂಚಕ ಪ್ರಭೇದಗಳು
ਦਵਾਈ ਦੀ ਸਵਦੇਸ਼ੀ ਪ੍ਰਣਾਲੀ,ಸ್ಥಳೀಯ medicine ಷಧ ವ್ಯವಸ್ಥೆ
ਇੰਡੀਗੋਫੇਰੇਰਾ,ಜಲಸಮಾನಿಕ
ਇਨਡੋਰ ਪ੍ਰਦੂਸ਼ਣ,ಒಳಾಂಗಣ ಮಾಲಿನ್ಯ
ਪ੍ਰੇਰਿਤ ਅੰਦੋਲਨ,ಪ್ರೇರಿತ ಚಲನೆ
ਪ੍ਰੇਰਿਤ ਪਰਿਵਰਤਨ,ಪ್ರಚೋದಕ
ਗੁੱਸੇ ਵਿਚ,ಜಟಿಲ
ਇੰਡੈਂਸ,ಪ್ರಚೋದಕ ಜೀನ್
ਅਪਰਾਧੀ ਨਿਯੰਤਰਣ,ಪ್ರಚೋದಿಸಬಹುದಾದ ನಿಯಂತ್ರಣ
ਇਨਕਕੇਬਲ ਪਾਚਕ,ಪ್ರಚೋದಿಸಲಾಗದ ಕಿಣ್ವ
ਕੈਂਸਰ ਦਾ ਸ਼ਾਮਲ ਕਰਨਾ,ಕ್ಯಾನ್ಸರ್ನ ಇಂಡಕ್ಷನ್
ਉਦਯੋਗਿਕ ਮਾਲਵਾਦ,ಕೈಗಾರಿಕಾ ಮೆಲನಿಸಂ
ਉਦਯੋਗਿਕ ਪ੍ਰਦੂਸ਼ਣ,ಕೈಗಾರಿಕಾ ಮಾಲಿನ್ಯ
ਉਦਯੋਗਿਕ ਧੂੰਆਂ,ಕೈಗಾರಿಕಾ ಹೊಗೆ
ਸੂਖਮ ਸੂਖਮ ਸੂਖਮ,ಅನರ್ಫರೆನ್ಸ್ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪಿ
ਅਟੱਲ ਸਰੋਤ,ಲ್ಯಾಟೆಟಬಲ್ ಸಂಪನ್ಮೂಲಗಳು
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,ಸಾಂಕ್ರಾಮಿಕ ರೋಗ
ਅਸਥਾਈ,ಸಂರಕ್ಷಣೆ
ਅਨੁਮਾਨ,ತೀರ್ಮಾನಿಸುವುದು
ਘਟੀਆ ਸੇਰੇਬੈਲਰ ਪੇਡਨਕਲ,ಕೆಳಮಟ್ಟದ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
ਘਟੀਆ ਮੇਲ-ਪਲੇਸਿਕ ਗੈਂਗਲੀਅਨ,ಕೆಳಮಟ್ಟದ ಮೆಸೆಂಟರಿಕ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ਬੇਅੰਤ,ಅನಂತ
ਜਲਣ,ಉರಿಯೂತ
ਭੜਕਾ. ਬੈਰੀਅਰ,ಉರಿಯೂತದ ತಡೆಗೋಡೆ
ਜਲੂਣ ਦੀ ਪ੍ਰਤੀਕ੍ਰਿਆ,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
ਭੜਕਾ. ਜਵਾਬ,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
ਮਹਿੰਗਾਈ,ಹಣದುಬ್ಬರ
ਫੁੱਲ,ಹೂವೇ ಪ್ರದೇಶ
ਇਨਫਲੂਐਨਜ਼ਾ,ನಿರೋಧಕ
ਆਮਦ,ಒಳಹರಿವು
ਬੁਨਿਆਦ ਗਲੈਂਡ,ಇನ್ಫ್ರಾರ್ಬಿಟಲ್ ಗ್ರಂಥಿ
ਇਨਫੁੰਡਿਬੂਲਮ,ಸುಗಂಧ ದ್ರವ್ಯ
ਵਧਿਆ ਭੋਜਨ,ಸೇವಿಸಿದ ಆಹಾರ
ਗ੍ਰਹਿਣ,ಸೇವನೆ
ਇਨਗੁਇਨਲ ਨਹਿਰ,ವೇಶ್ಯಾಗೃಹ
ਇਨਗੁਇਨਲ ਹਰਨੀਆ,ಇಂಜಿನಲ್ ಅಂಡವಾಯು
ਵਿਰਾਸਤ,ಸೃಜನಶೀಲತೆ
ਵਿਰਸੇ ਵਿਚ ਅਣੂ ਬਿਮਾਰੀ,ಆನುವಂಶಿಕ ಆಣ್ವಿಕ ಕಾಯಿಲೆ
ਰੋਕਦਾ,ಪ್ರತಿರೋಧ
ਰੋਕਿਆ,ಪ್ರತಿಬಂಧಿಸಿದ
ਹਾਰਮੋਨ ਨੂੰ ਰੋਕਣਾ,ಹಾರ್ಮೋನ್ ಅನ್ನು ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
ਰੋਕ,ಪ್ರತಿಬಂಧ
ਇਨਿਹਿਬਟਰੀ ਪੇਪਟਾਇਡ,ಪ್ರತಿಬಂಧಕ ಪೆಪ್ಟೈಡ್
ਦੀਖਿਆ,ಪ್ರಾರಂಭ
ਸ਼ੁਰੂਆਤੀ,ಆರಂಭಕಾರ
ਟੀਕਾ,ಚುಚ್ಚು
ਸੱਟ,ಗಾಯ
ਇਨਸੈਟ,ಒಳಹರಿವು
ਇਮਿ .ਨਿਟੀ,ಸಹಜವಾಗುವಿಕೆ
ਉਲੰਘਣਾਵਾਦੀ ਵਿਕਾਸ,ಅಜೈವಿಕ ವಿಕಸನ
ਨਾਕਾਰੰਗਿਕ ਪਦਾਰਥ,ಅಜೈವಿಕ ವಸ್ತು
Inositoltriphoshate,ಇಯೋಸಿಟಾಲ್ಟ್ರಿಫೋಶೇಟ್
ਪੌਸ਼ਟਿਕ ਦੇ ਇੰਪੁੱਟ,ಪೌಷ್ಟಿಕಾಂಶದ ಇನ್ಪುಟ್
ਕੀੜੇ,ಕೀಟ
ਕੀੜੇ ਧੋਣ ਵਾਲੇ,ಕೀಟ ತಿನ್ನುವ ವಾರ್ಬ್ಲರ್
ਕੀੜੇ ਪੈੱਸਟ,ಕೀಟ ಕೀಟ
ਕੀੜੇ ਪ੍ਰਤੀਰੋਧ,ಕೀಟ ಪ್ರತಿರೋಧ
ਕੀਟਮਾ,ಕೀಟ
ਕੀਟਨਾਸ਼ਕ ਪ੍ਰੋਟੀਨ,ಕೀಟನಾಶಕ ಪ್ರೋಟೀನ್
ਕੀਟਨਾਸ਼ਕਾਂ,ಕೀಟನಾಶಕ
ਇੰਨੇਕਟਿਵਾੋਰ,ಕೀಟಾಹಾರಿ
ਕੀਟਨਾਸ਼ਕ ਪੌਦਾ,ಕೀಟಭಾರಿಯ ಸಸ್ಯ
ਕਾਇਮ,ನಿರೋಧನ
ਕਮੇਟੀ ਦੀ ਅਯੋਗਤਾ,ಒಳಸೇರಿಕೆ
ਪ੍ਰੇਰਣਾ ਦੀ ਸਮਰੱਥਾ,ಸ್ಫೂರ್ತಿ ಸಾಮರ್ಥ್ಯ
ਪ੍ਰੇਰਣਾ ਰਿਜ਼ਰਵ ਵਾਲੀਅਮ,ಸ್ಫೂರ್ತಿದಾಯಕ ಮೀಸಲು ಪ್ರಮಾಣ
ਕੁਦਰਤੀ ਵਾਧੇ ਦੀ ਪ੍ਰਦੇਸ਼,ನೈಸರ್ಗಿಕ ಹೆಚ್ಚಳದ ವಾದ್ಯಸಂಗೀತ ದರ
ਇੰਸੂਲੇਟ,ನಿರೋಧಿಸು
ਇਨਸੁਲਿਨ,ಉರುಳಿ
ਇੰਟੈਗਰਲ ਪ੍ਰੋਟੀਨ,ಅವಿಭಾಜ್ಯ ಪ್ರೋಟೀನ್
ਏਕੀਕ੍ਰਿਤ,ಸಂಯೋಜಿಸು
ਏਕੀਕਰਣ,ಏಕೀಕರಣ
ਇਹ,ಪ್ರಾದೇಶಿಕತೆ
ਇਨਟੌਸ਼ਨਰੀ ਨੈਫ੍ਰਿਡਿਅਮ,ಕಾಂಗೆಮೆಂಟರಿ ನೆಫ್ರಿಡಿಯಮ್
ਗੱਲਬਾਤ ਕਰਨੀ,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ਨਕਾਰਾਤਮਕ ਪ੍ਰਭਾਵ ਨਾਲ ਗੱਲਬਾਤ,ನಕಾರಾತ್ಮಕ ಪರಿಣಾಮದೊಂದಿಗೆ ಸಂವಹನ
ਇੰਟੈਟਰਲ ਦੀ ਸੇਪਮ,ಪರಸ್ಪರ ಪ್ರಸಾರ ಸೆಪ್ಟಮ್
ਇੰਟਰਬਲਿੰਗ,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವಿಕೆ
ਇੰਟਰਬਾਈਡਿੰਗ ਵਿਅਕਤੀ,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ವ್ಯಕ್ತಿ
ਇੰਟਰਕਲੇਟਰੀ,ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ
ਇੰਟਰਕਲਿਟਡ ਡਿਸਕ,ಇಂಟಲೇಟೆಡ್ ಡಿಸ್ಕ್
ਇੰਟਰਸੇਲੂਲਰ ਮੈਟ੍ਰਿਕਸ,ಅಂತರ ಕೋಶಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਇੰਟਰਸੇਲੂਲਰ ਸਪੇਸ,ಅಂತರಕೋಶದ ಸ್ಥಳ
ਇੰਟਰਸੈਪਟ,ತಡೆ
ਇੰਟਰਸੈਪਟ,ತಡೆ
ਅੰਤਰ-ਚੇਨ ਬਾਂਡ,ಅಂತರ ಸರಪಳಿ ಬಂಡಿ
ਇੰਟਰਗਬਲ ਟ੍ਰੇਟੀਡ,ಅಂತರಪಂಥೀಯ ಬ್ರಿಗೇಡ್
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
ਪਰਿਵਰਤਨ ਵਾਲੀ ਜਗ੍ਹਾ,ಮಧ್ಯಪ್ರವೇಶದ ಸ್ಥಳ
ਅੰਤਰਾਪਾ,ಅಂತರ ಭಂಡಾರ
ਅੰਤਰਾਪੂ ਕ੍ਰੋਮੋਸੋਮ,ಇಂಟರ್ಫೇಸ್ ಕ್ರೋಮೋಸೋಮ್
ਇੰਟਰੈਂਗਲ ਸੇਪਟਮ,ಅಂತರಸಂಪರ್ಕ ಸೆಪ್ಟಮ್
ਇੰਟਰਫਸਕਿਚੂਲਰ ਕੈਮਬੀਅਮ,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
ਦਖਲਅੰਦਾਜ਼ੀ ਕਰਤਾ,ಆರ್ಎನ್ಎಗೆ ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
ਇੰਟਰਫੇਰੋਨ,ಮಧ್ಯಪ್ರವೇಶ
ਅੰਤਰ-ਰਹਿਤ,ಅಡ್ಡಿ
ਇੰਟਰਲੁਕਿਨ,ಮಧ್ಯಮ
ਇੰਟਰਲੋਕਡ,ಪರಸ್ಪರ ಸಂಬಂಧ ಹೊಂದಿದ
ਵਿਚਕਾਰਲੇ ਦਿਨ ਦਾ ਪੌਦਾ,ಮಧ್ಯಂತರ ದಿನದ ಸಸ್ಯ
ਵਿਚਕਾਰਲੇ ਤੰਦ,ಮಧ್ಯಂತರ ತಂತು
ਇੰਟਰਮੀਡੀਏਟ ਲੋਬੇ,ಮಧ್ಯಂತರ ಹಾಲೆ
ਵਿਚਕਾਰਲੇ ਪੇਟਿੰਗ,ಮಧ್ಯಂತರ ಜೋಡಣೆ
ਅੰਦਰੂਨੀ ਕੰਨ,ಆಂತರಿಕ ಕಿವಿಗೆ
ਅੰਦਰੂਨੀ ਵਾਤਾਵਰਣ,ಆಂತರಿಕ ಪರಿಸರ
ਅੰਦਰੂਨੀ ਜੁਗੂਲਰ ਨਾੜੀ,ಆಂತರಿಕ ಜುಗುಲಾರ್ ರಕ್ತನಾಳ
ਅੰਦਰੂਨੀ ਰੂਪ ਵਿਗਿਆਨ,ಆಂತರಿಕ ರೂಪವಿಜ್ಞಾನ
ਅੰਦਰੂਨੀ ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,ಆಂತರಿಕ ಪೋಷಕಾಂಶಗಳ ಸೈಕ್ಲಿಂಗ್
ਅੰਦਰੂਨੀ ਤਾਲ,ಆಂತರಿಕ ಲಯ
ਅੰਤਰਰਾਸ਼ਟਰੀ ਕੋਡ,ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಹಿತೆ
ਅੰਤਰਰਾਸ਼ਟਰੀ ਮਨੁੱਖੀ ਜੀਨੋਮ ਪ੍ਰੋਜੈਕਟ,ಅಂತರರಾಷ್ಟ್ರೀಯ ಮಾನವ ಜೀನೋಮ್ ಯೋಜನೆ
ਇੰਟਰਨਿਓ,ಅಂತರಪರ್ -ಆವರಣ
ਇੰਟਰਪਲੇਸੈਟਰੀ,ಅಂತರಗ್ರಹದ
ਰੁਕਾਵਟ ਜੀਨ,ಅಡ್ಡಿಪಡಿಸಿದ ಜೀನ್
ਇਨਸੈਕਸੈਕਸ,ಅಂತರಲೇಖನ
ਇੰਟਰਸਪੈਕਸੀਫਿਕ ਹਾਈਬ੍ਰਿਟੀਏਸ਼ਨ,ಅಂತರಾಕಾಂಕ್ಷೆ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ ਉਤੇਜਕ ਹਾਰਮੋਨ,ತೆರಪಿನ ಕೋಶ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਸੈੱਲ,ತೆರಪಿನ ಕೋಶ
ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਹਟਾਉਣਾ,ತೆರಪಿನ ಅಳಿಸುವಿಕೆ
ਅੰਤਰਾਲਖਾ ਫਲਾਈਡ,ತೆರಪಿನ ಫ್ಲಿಯು
ਇੰਟਰਵਿ vie ਟੀ ਹਾਈਬ੍ਰਾਈਡੇਸ਼ਨ,ಮಧ್ಯಪ್ರವೇಶದ ಮಿಶ್ರತಳೀಕರಣ
ਦਖਲ ਦੇ ਕ੍ਰਮ,ಮಧ್ಯಪ್ರವೇಶದ ಅನುಕ್ರಮ
ਅੰਤੜੀ ਕਾਇਕਾ,ಕರುಳಿನ ಸೀಕಾ
ਅੰਤੜੀ ਦਾ ਜੂਸ,ಕರುಳಿನ ರಸ
ਆੰਤ,ಕರುಳಿನ
ਇੰਟਰਾਕੈਲੂਲਰ ਪਾਚਨ,ಅಂತರ್ಜೀವಕೋಶದ ಜೀರ್ಣಕ್ರಿಯೆ
ਇੰਟਰਾਸੀਟੋਪਲਾਸਮਿਕ ਸਪ੍ਰੋਮ ਟੀਕੇ (ਆਈਸੀਐਸਆਈ),ಇಂಟ್ರಾಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವೀರ್ಯಾಣು ಚುಚ್ಚುಮದ್ದು (ಐಸಿಎಸ್ಐ)
ਇੰਟਰਾਫਾਸੇਕਲੂਲਰ ਕੈਮਬੀਅਮ,ಇಂಟ್ರಾಫಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
ਇੰਟਰਾਮੇਮਡੇਲਰੀ ਨੇਫਰਨ,ಇಂಟ್ರಾಮೆಡುಲ್ಲರಿ ನೆಫ್ರಾನ್
ਇੰਟਰਸਪੀਕਿਕ ਮੁਕਾਬਲਾ,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಸ್ಪರ್ಧೆ
ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
ਇਨਟ੍ਰੈਕਸਪੀਕਫਿਕ ਅਸਾਮੀ,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
ਅੰਦਰੂਨੀ ਜਣਨ ਜੰਪੈਕਟ ਸਿਸਟਮ,ಇಂಟ್ರಾಟೆಸ್ಟಿಕ್ಯುಲರ್ ಜನನಾಂಗದ ಜೆಡಕ್ಟ್ ವ್ಯವಸ್ಥೆ
ਇੰਟਰਾ uter ਟਰਾਈਨ ਕਮੀ (ਆਈਯੂਆਈ),ಗರ್ಭಾಶಯದ ಗರ್ಭಧಾರಣೆ (ಐಯುಐ)
ਇੰਟਰਾ uter ਟਰਾਈਨ ਟ੍ਰਾਂਸਫਰ (IT),ಗರ್ಭಾಶಯದ ವರ್ಗಾವಣೆ (ಐಯುಟಿ)
ਅੰਤਰਨਾਤਮਕ ਪ੍ਰੋਟੀਨ,ಅಂತರ್ವ್ಯಕ್ತಿಯ ಪ್ರೋಟೀನ್
ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ,ಆಂತರಿಕ ತಡೆಗೋಡೆ
ਅਵਿਸ਼ਵਾਸ,ಪರಿಚಯ
ਇੰਟਰੋਥ,ಇಂಟ್ರಾನ್
ਸੰਜੋਗ,ಮುಡಿ
ਉਲਟਾ,ವಿಪರ್ಯ
ਇਨਵਰਟਸ,ತಲೆಕೆಳಗಾದ
ਇਨਵਰਟੈਬਰੇਟਸ,ಅಕಶೇರುಕಗಳು
ਜਾਂਚਕਰਤਾ,ತನಿಖೆದಾರ
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,ಆಕ್ರೋಶ
ਅਣਇੱਛਤ ਅਤੇ ਗੈਰ-ਸਟਰੋਕ ਮਾਸਪੇਸ਼ੀ,ಅನೈಚ್ ary ಿಕ ಮತ್ತು ಸ್ಟ್ರೈಟೆಡ್ ಸ್ನಾಯು
ਇਡੋਲਾਈਨ,ಮರೆಮಾಚುವ
ਆਇਓਡੀਥੋਨੀਨ,ಅಯೊಡೊಥೈರೋನಿನ್
ਆਇਨ,ಅಯಾನು
ਆਇਨ ਚੈਨਲ,ಅಯಾನು ಚಾನೆಲ್
Ions ਐਕਸਚੇਂਜ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,ಅಯಾನ್ ವಿನಿಮಯ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
Ionic ਬਾਂਡ,ಅಯೋನಿಕ್ ಬಂಡಿ
Ionic ਗੱਲਬਾਤ,ಅಯಾನಿಕ್ ಸಂವಹನ
Ionocyte,ಅಯಾನೋಸೈಟ್
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ (ਆਈਪੀਐਮ),ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ (ಐಪಿಎಂ)
ਇਪੋਮੋਆ,ಇಪೋಮಿಯಾ
ਇਰੀਦੀਸੀ,ಇರಿಡೇಸಿ
ਆਇਰਿਸ,ಐರಿಸ್
ਲੋਹੇ ਦੀ ਮਜ਼ਬੂਤ ​​ਚਾਵਲ,ಕಬ್ಬಿಣದ ಬಲವರ್ಧಿತ ಅಕ್ಕಿ
ਆਇਰਨ ਪੋਰਫਾਇਰਿਨ,ಕಬ್ಬಿಣದ ಪೊರ್ಫಿರಿನ್
ਆਇਰਨ ਸਕ੍ਰੈਪ,ಕಬ್ಬಿಣದ ಸ್ಕ್ರ್ಯಾಪ್
ਇਰੈਡੀਏਟਿਡ ਸੈੱਲ,ವಿಕಿರಣಶೀಲ ಕೋಶ
ਇਰੈਡੀਏਸ਼ਨ,ವಿಕಿರಣ
ਅਨਿਯਮਿਤ,ಅಕ್ರಮವಾದ
ਅਨਿਯਮਿਤ ਫੁੱਲ,ಅನಿಯಮಿತ ಹೂವು
ਅਟੱਲ ਤਬਾਹੀ,ಬದಲಾಯಿಸಲಾಗದ ದೂರ
ਅੰਤਰਰਾਸ਼ਟਰੀ ਰਾਈਸ ਰਿਸਰਚ ਇੰਸਟੀਚਿ .ਟ,ಅಂತರರಾಷ್ಟ್ರೀಯ ಅಕ್ಕಿ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
ਜਲਣ,ಕಿರಿಕಿರಿಯುಂಟುಮಾಡುವ
Ischium,ಇಯೂಷಿಯಂ
Ischium,ಇಯೂಷಿಯಂ
ਲੈਨੀਅਰਹੰਸਜ਼ ਦੇ ਆਈਲੈਟਸ,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್‌ನ ದ್ವೀಪಗಳು
Isoagglutinin,ಐಸೊಗ್ಲುಟಿನ್
Isobilatal ਪੱਤਾ,ಐಸೋಬಿಲಾಟರಲ್ ಎಲೆ
