Telugu,Punjabi
"అంతరాయం
 నెట్‌వర్క్","ਰੁਕਾਵਟ
 ਨੈੱਟਵਰਕ"
అంతరాయం జాప్యం,ਰੁਕਾਵਟ ਲੇਟੈਂਸੀ
అంతరాయం అనుసంధానం,ਰੁਕਾਵਟ ਸੰਬੰਧ
అంతరాయ ముసుగు,ਰੁਕਾਵਟ ਦਾ ਮਾਸਕ
అంతరాయం ప్రాధాన్యత,ਤਰਕ ਤਰਜੀਹ
అంతరాయ స్టాకింగ్,ਰੁਕਾਵਟ ਸਟੈਕਿੰਗ
అంతరాయ ఉచ్చు,ਰੁਕਾਵਟ ਫਸਾਉਣ
"అంతరాయ ట్రిగ్గర్
 సిగ్నల్","ਰੁਕਾਵਟ ਟਰਿੱਗਰ
 ਇਸ਼ਾਰਾ"
అంతరాయం వెక్టర్,ਰੁਕਾਵਟ ਵੈਕਟਰ
ఇంటర్‌సాటెలైట్ లింక్,ਅੰਦਰਲੇ ਲਿੰਕ
"అంతరాష్ట్రం
 గుద్దడం","ਅੰਤਰਰਾਜੀ
 ਪੰਚਿੰਗ"
"ఇంటర్‌సింబోల్
 జోక్యం","Intersymbol
 ਦਖ਼ਲਅੰਦਾਜ਼ੀ"
"విరామ సేవ
 విలువ","ਅੰਤਰਾਲ ਸੇਵਾ
 ਮੁੱਲ"
విరామ టైమర్,ਅੰਤਰਾਲ ਟਾਈਮਰ
ఇంటర్‌వర్కింగ్,ਇੰਟਰਵਰਕਿੰਗ
సన్నిహిత,ਸੂਚਕ
ఇంట్రాస్టేట్ టోల్,ਅੰਦਰੂਨੀ ਟੋਲ
చొరబాటు స్వరం,ਘੁਸਪੈਠ ਟੋਨ
చెల్లని పాత్ర,ਗਲਤ ਅੱਖਰ
"చెల్లని ఎక్స్‌క్లూజివ్
 సూచన","ਅਵੈਧ ਨਿਵੇਕਲਾ
 ਹਵਾਲਾ"
"చెల్లని కీ
 కండిషన్","ਗਲਤ ਕੁੰਜੀ
 ਸ਼ਰਤ"
"ఇన్వెంటరీ మాస్టర్
 ఫైల్","ਵਸਤੂ ਮਾਸਟਰ
 ਫਾਈਲ"
విలోమం,ਉਲਟਾ
విలోమ ఫైల్,ਇਨਵਰਟਡ ਫਾਈਲ
ఇన్వర్టర్,ਇਨਵਰਟਰ
ఆహ్వాన జాబితా,ਸੱਦਾ ਸੂਚੀ
ఆహ్వానం,ਬੇਨਤੀ
సహాయం కోరు,ਬੇਨਤੀ
ఇన్వోక్డ్ విధానం,ਬੇਨਤੀ ਕੀਤੀ ਵਿਧੀ
ఇన్వోకింగ్ బ్లాక్,ਨੂੰ ਰੋਕਣ
అయాంటరెంట్ సిగ్నల్,Iontert ਸਿਗਨਲ
"తిరిగి పొందలేనిది
 లోపం","ਅਣਚਾਹੇ
 ਗਲਤੀ"
అసంబద్ధత,ਬੇਲੋੜੀ
"కోలుకోలేని
 అయస్కాంత ప్రక్రియ","ਅਟੱਲ
 ਚੁੰਬਕੀ ਪ੍ਰਕਿਰਿਆ"
వివిక్త స్థానం,ਅਲੱਗ ਜਗ੍ਹਾ
ISO పరిమాణం,ISO ਅਕਾਰ
ISO ప్రమాణం,ISO ਸਟੈਂਡਰਡ
అంశం అడ్వాన్స్,ਆਈਟਮ ਐਡਵਾਂਸ
అంశం గణన,ਆਈਟਮ ਗਿਣਤੀ
అంశం పరిమాణం,ਆਈਟਮ ਦਾ ਆਕਾਰ
మళ్ళి,ਦੁਹਰਾਓ
మరల,ਦੁਹਰਾਓ
పునరావృత కారకం,ਦੁਹਰਾਓ ਕਾਰਕ
పునరావృత దినచర్య,ਦੁਹਰਾਓ ਰੁਟੀਨ
పునరుక్తి డూ-గ్రూప్,ਦੁਹਰਾਓ ਕਰਨ ਵਾਲੇ ਸਮੂਹ
పునరుక్తి ఆపరేషన్,ਦੁਹਰਾਉਣ ਵਾਲੀ ਕਾਰਵਾਈ
IVERSION సంజ్ఞామానం,ਉਲਟਾ ਸੰਕੇਤ
జిట్టర్,Jitter
జాబ్ బ్యాచ్,ਨੌਕਰੀ ਬੈਚ
జాబ్ క్లాస్,ਨੌਕਰੀ ਦੀ ਕਲਾਸ
ఉద్యోగ నియంత్రణ,ਨੌਕਰੀ ਨਿਯੰਤਰਣ
"ఉద్యోగ నియంత్రణ
 భాష","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਭਾਸ਼ਾ"
"ఉద్యోగ నియంత్రణ
 ప్రకటన","ਨੌਕਰੀ ਨਿਯੰਤਰਣ
 ਬਿਆਨ"
ఉద్యోగ నిర్వచనం,ਨੌਕਰੀ ਦੀ ਪਰਿਭਾਸ਼ਾ
జాబ్-ఫ్లో కంట్రోల్,ਨੌਕਰੀ-ਵਹਾਅ ਨਿਯੰਤਰਣ
ఉద్యోగ ఇన్పుట్ పరికరం,ਨੌਕਰੀ ਇਨਪੁਟ ਡਿਵਾਈਸ
జాబ్ ఇన్పుట్ ఫైల్,ਨੌਕਰੀ ਇਨਪੁਟ ਫਾਈਲ
ఉద్యోగ ఇన్పుట్ స్ట్రీమ్,ਨੌਕਰੀ ਇੰਪੁੱਟ ਸਟ੍ਰੀਮ
జాబ్ లైబ్రరీ,ਨੌਕਰੀ ਲਾਇਬ੍ਰੇਰੀ
ఉద్యోగ నిర్వహణ,ਨੌਕਰੀ ਪ੍ਰਬੰਧਨ
ఉద్యోగ పేరు,ਨੌਕਰੀ ਦਾ ਨਾਮ
"ఉద్యోగ-ఆధారిత
 భాష","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਭਾਸ਼ਾ"
"ఉద్యోగ-ఆధారిత
 టెర్మినల్","ਨੌਕਰੀ-ਅਧਾਰਤ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
ఉద్యోగ అవుట్పుట్ పరికరం,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਉਪਕਰਣ
ఉద్యోగ అవుట్పుట్ ఫైల్,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਫਾਈਲ
ఉద్యోగ అవుట్పుట్ స్ట్రీమ్,ਨੌਕਰੀ ਆਉਟਪੁੱਟ ਸਟ੍ਰੀਮ
జాబ్ ప్యాక్ ప్రాంతం,ਨੌਕਰੀ ਪੈਕ ਖੇਤਰ
ఉద్యోగ ప్రాధాన్యత,ਨੌਕਰੀ ਤਰਜੀਹ
ఉద్యోగ ప్రాసెసింగ్,ਨੌਕਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
జాబ్ ప్రోగ్రామ్ మోడ్,ਨੌਕਰੀ ਦਾ ਪ੍ਰੋਗਰਾਮ
"ఉద్యోగ-రికవరీ
 నియంత్రణ ఫైల్","ਨੌਕਰੀ-ਰਿਕਵਰੀ
 ਕੰਟਰੋਲ ਫਾਈਲ"
జాబ్ సెపరేటర్ పేజీ,ਨੌਕਰੀ ਵੱਖ ਕਰਨ ਵਾਲੇ ਪੇਜ
ఉద్యోగ ప్రకటన,ਨੌਕਰੀ ਦਾ ਬਿਆਨ
ఉద్యోగ దశ,ਨੌਕਰੀ ਦਾ ਕਦਮ
ఉద్యోగ దశ దీక్ష,ਨੌਕਰੀ ਦੀ ਸ਼ੁਰੂਆਤ
ఉద్యోగ దశ పున art ప్రారంభం,ਨੌਕਰੀ ਕਦਮ ਮੁੜ ਚਾਲੂ
జాబ్ స్టిక్,ਨੌਕਰੀ ਦੀ ਸੋਟੀ
ఉద్యోగ ప్రవాహం,ਨੌਕਰੀ ਦੀ ਧਾਰਾ
ఉద్యోగ మద్దతు పని,ਨੌਕਰੀ ਸਹਾਇਤਾ ਦਾ ਕੰਮ
కామాంగు,ਜਾਗ
చేరండి,ਜੁੜੋ
ఉమ్మడి ప్రాప్యత ఖర్చు,ਸੰਯੁਕਤ ਪਹੁੰਚ ਦੀ ਲਾਗਤ
ఉమ్మడి సమాచార కంటెంట్,ਸੰਯੁਕਤ ਜਾਣਕਾਰੀ ਦੀ ਸਮੱਗਰੀ
జోసెఫ్సన్ జంక్షన్,ਜੋਸਫਸਨ ਜੰਕਸ਼ਨ
జర్నల్,ਰਸਾਲਾ
జర్నలింగ్,ਜਰਨਲਿੰਗ
జర్నల్ రిపోర్ట్,ਜਰਨਲ ਰਿਪੋਰਟ
జర్నల్ టేప్,ਜਰਨਲ ਟੇਪ
జంబో గ్రూప్,ਜੰਬੋ ਸਮੂਹ
జంపర్,ਜੰਪਰ
జంపర్ ఎంచుకోదగినది,ਜੰਪਰ ਚੋਣਯੋਗ
జంప్ ఇన్స్ట్రక్షన్,ਛਾਲ ਮਾਰੋ
జంక్టర్,ਜੰਕਟਰ
జంక్,ਕਬਾੜ
సమర్థన,ਉਚਿਤਤਾ
సమర్థన పరిధి,ਉਚਿਤ ਸੀਮਾ
జస్టిఫైడ్ మార్జిన్,ਜਾਇਜ਼ ਹਾਸ਼ੀਏ
కర్నాగ్ మ్యాప్,ਕਰਨਕ ਦਾ ਨਕਸ਼ਾ
కటక్నా,ਕੈਟਕਾਨਾ
కెర్నింగ్,ਕੇਰਿੰਗ
కీబోర్డ్,ਕੀਬੋਰਡ
"కీబోర్డ్
 కంప్యూటర్","ਕੀਬੋਰਡ
 ਕੰਪਿ computer ਟਰ"
కీబోర్డ్ ఎంట్రీ,ਕੀਬੋਰਡ ਐਂਟਰੀ
కీబోర్డ్ విచారణ,ਕੀਬੋਰਡ ਪੁੱਛਗਿੱਛ
కీబోర్డ్ లాకౌట్,ਕੀਬੋਰਡ ਲਾਕਆਉਟ
"కీబోర్డ్
 పెర్ఫొరేటర్","ਕੀਬੋਰਡ
 ਪਰਫੋਰਟਰ"
కీబోర్డ్ పంచ్,ਕੀਬੋਰਡ ਪੰਚ
"కీబోర్డ్
 పంపండి/స్వీకరించండి","ਕੀਬੋਰਡ
 ਭੇਜੋ / ਪ੍ਰਾਪਤ ਕਰੋ"
కీ క్లిక్,ਕੁੰਜੀ ਕਲਿਕ
కీ-క్లిక్ ఫిల్టర్,ਕੁੰਜੀ-ਕਲਿਕ ਫਿਲਟਰ
కీ-నడిచే,ਕੁੰਜੀ-ਸੰਚਾਲਿਤ
"కీడ్ డైరెక్ట్
 యాక్సెస్","ਕੁੰਜੀ ਸਿੱਧੀ
 ਪਹੁੰਚ"
కీ-గుప్తీకరించే కీ,ਕੁੰਜੀ-ਏਨਕ੍ਰਿਪਟਿੰਗ ਕੁੰਜੀ
కీ ఎంట్రీ,ਕੁੰਜੀ ਦਾਖਲਾ
"కీ మడత =
 హాషింగ్","ਕੁੰਜੀ ਫੋਲਡਿੰਗ =
 ਹੈਸਿੰਗ"
కీయింగ్ చిర్ప్,ਕੀਿੰਗ ਚੀਪ
కీయింగ్ వేవ్,ਕੀਿੰਗ ਵੇਵ
కీ మత్,ਕੁੰਜੀ ਮੈਟ
కీ ప్యాడ్,ਕੁੰਜੀ ਪੈਡ
కీ దశ,ਕੁੰਜੀ ਪੜਾਅ
కీ పల్స్,ਕੁੰਜੀ ਨਬਜ਼
కీ-పల్సింగ్ సిగ్నల్,ਕੁੰਜੀ-ਧਬੜ ਦਾ ਸੰਕੇਤ
కీ పంచ్,ਕੁੰਜੀ ਪੰਚ
కీ సార్టింగ్,ਕੁੰਜੀ ਛਾਂਟੀ
కీ స్ట్రోక్,ਕੁੰਜੀ ਦੌਰਾ
"కీ-స్ట్రోక్
 ధృవీకరణ","ਕੁੰਜੀ-ਸਟਰੋਕ
 ਤਸਦੀਕ"
కీ టేప్,ਕੁੰਜੀ ਟੇਪ
కీ టెలిఫోన్ సెట్,ਕੁੰਜੀ ਟੈਲੀਫੋਨ ਸੈਟ
"కీ టెలిఫోన్
 వ్యవస్థ","ਕੁੰਜੀ ਟੈਲੀਫੋਨ
 ਸਿਸਟਮ"
కీ-టు-డిస్క్,ਕੁੰਜੀ-ਤੋਂ-ਡਿਸਕ
ఫ్లాపీకి కీ,ਫਲਾਪੀ ਦੀ ਕੁੰਜੀ
టేప్ చేయడానికి కీ,ਟੇਪ ਕਰਨ ਲਈ ਕੁੰਜੀ
కీ ట్రాన్స్ఫర్మేషన్,ਕੁੰਜੀ ਤਬਦੀਲੀ
"కీ పదం
సందర్భం","ਵਿੱਚ ਕੁੰਜੀ ਸ਼ਬਦ
ਪ੍ਰਸੰਗ"
"కీ-పదం
 పరామితి","ਕੁੰਜੀ-ਸ਼ਬਦ
 ਪੈਰਾਮੀਟਰ"
కిలోబాడ్,ਕਿਲ੍ਹੇ
కిలోబైట్,ਕਿਲੋਬਾਈਟ
కిలోమెగా,ਕਿਲ੍ਹੇਗਾ
కిప్స్ (కిలోఇన్స్ట్రక్షన్స్-పెర్సెకండ్),ਕਿਪਸ ​​(ਕਿਲੋਗ੍ਰਾਫਿਕਸ-ਪਰਤਾਵੇਂ)
లేబుల్ స్థిరాంకం,ਲੇਬਲ ਲਗਾਤਾਰ
సాధారణం అని లేబుల్ చేయబడింది,ਦਾ ਲੇਬਲ ਵਾਲਾ ਆਮ
లేబులింగ్,ਲੇਬਲਿੰਗ
లేబుల్ జాబితా,ਲੇਬਲ ਸੂਚੀ
లేబుల్ రికార్డ్,ਲੇਬਲ ਰਿਕਾਰਡ
లేబుల్ వేరియబుల్,ਲੇਬਲ ਵੇਰੀਏਬਲ
లేస్డ్ కార్డ్,ਲਸੀਡ ਕਾਰਡ
భూ-లైన్ సౌకర్యం,ਲੈਂਡ-ਲਾਈਨ ਦੀ ਸਹੂਲਤ
భాష (కోబోల్),ਭਾਸ਼ਾ (ਕੋਬੋਲ)
"భాష
 కన్వర్టర్","ਭਾਸ਼ਾ
 ਕਨਵਰਟਰ"
"భాష
 వ్యాఖ్యాత","ਭਾਸ਼ਾ
 ਦੁਭਾਸ਼ੀਏ"
"భాష
 ప్రాసెసర్","ਭਾਸ਼ਾ
 ਪ੍ਰੋਸੈਸਰ"
"భాష
 ప్రకటన","ਭਾਸ਼ਾ
 ਬਿਆਨ"
భాషా ఉపసమితి,ਭਾਸ਼ਾ ਸਬਸੈੱਟ
"భాష
 అనువాదం
 లక్షణం","ਭਾਸ਼ਾ
 ਅਨੁਵਾਦ
 ਵਿਸ਼ੇਸ਼ਤਾ"
"భాష
 అనువాదకుడు","ਭਾਸ਼ਾ
 ਅਨੁਵਾਦਕ"
"పెద్ద ఎత్తున
 అనుసంధానం","ਵੱਡੇ ਪੱਧਰ 'ਤੇ
 ਏਕੀਕਰਣ"
"లేజర్
 కమ్యూనికేషన్","ਲੇਜ਼ਰ
 ਸੰਚਾਰ"
"లేజర్ ఎమల్షన్
 నిల్వ","ਲੇਜ਼ਰ ਇਮਲਸਨ
 ਸਟੋਰੇਜ"
లేజర్ జెట్ ప్రింటర్,ਲੇਜ਼ਰ ਜੇਟ ਪ੍ਰਿੰਟਰ
గొళ్ళెం,ਲਚ
లాచింగ్,ਲਾਚਿੰਗ
జాప్యం (సమయం),ਲੇਟੈਂਸੀ (ਸਮਾਂ)
"పార్శ్వ పునరావృతం
 తనిఖీ","ਲੈਟਰਲ ਰਿਡੰਡੈਂਸੀ
 ਚੈਕ"
పార్శ్వ రివర్సల్,ਪਾਸੇ ਦੇ ਉਲਟ
నాయకుడు,ਨੇਤਾ
లీడర్ రికార్డ్,ਲੀਡਰ ਰਿਕਾਰਡ
ప్రముఖ నియంత్రణ,ਪ੍ਰਮੁੱਖ ਨਿਯੰਤਰਣ
ప్రముఖ నిర్ణయం,ਪ੍ਰਮੁੱਖ ਫੈਸਲਾ
ప్రముఖ ముగింపు,ਪ੍ਰਮੁੱਖ ਅੰਤ
ప్రముఖ గ్రాఫిక్స్,ਪ੍ਰਮੁੱਖ ਗ੍ਰਾਫਿਕਸ
ప్రముఖ సున్నా,ਜ਼ੀਰੋ
లీప్‌ఫ్రాగ్ పరీక్ష,ਲੀਪਫ੍ਰੋਗ ਟੈਸਟ
లీజుకు తీసుకున్న ఛానెల్,ਲੀਜ਼ਡ ਚੈਨਲ
"లీజుకు ఇచ్చిన సర్క్యూట్
 డేటా-ట్రాన్స్మిషన్
 సేవ","ਲੀਜ਼ਡ ਸਰਕਟ
 ਡਾਟਾ-ਪ੍ਰਸਾਰਣ
 ਸੇਵਾ"
లీజుకు తీసుకున్న పంక్తి,ਲੀਜ਼ਡ ਲਾਈਨ
లీజింగ్,ਲੀਜ਼ਿੰਗ
"తక్కువ తరచుగా
 ఉపయోగించిన మెమరీ","ਘੱਟੋ ਘੱਟ ਅਕਸਰ
 ਵਰਤੀ ਗਈ ਮੈਮੋਰੀ"
"కనీసం ఇటీవల ఉపయోగించబడింది
 మెమరీ","ਘੱਟੋ ਘੱਟ ਵਰਤਿਆ
 ਯਾਦਦਾਸ਼ਤ"
తక్కువ ముఖ్యమైనది,ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
"తక్కువ ముఖ్యమైనది
 పాత్ర","ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
 ਅੱਖਰ"
"తక్కువ ముఖ్యమైనది
 అంకె","ਘੱਟੋ ਘੱਟ ਮਹੱਤਵਪੂਰਨ
 ਅੰਕ"
"ఎడమ చేతి మార్జిన్
 ఇండెంట్","ਖੱਬੇ ਹੱਥ ਦੇ ਹਾਸ਼ੀਏ
 ਇੰਡੈਂਟ"
ఎడమ సమర్థన,ਖੱਬੇ ਧਰਮੀ
కాలు,ਲੱਤ
పొడవు,ਲੰਬਾਈ
"పొడవు
 స్పెసిఫికేషన్","ਲੰਬਾਈ
 ਨਿਰਧਾਰਨ"
లేఖ,ਪੱਤਰ
లెటర్ కోడ్,ਪੱਤਰ ਕੋਡ
లేఖ అవుట్,ਪੱਤਰ ਬਾਹਰ
అక్షర నాణ్యత,ਪੱਤਰ ਦੀ ਗੁਣਵੱਤਾ
లెటర్ షిఫ్ట్,ਪੱਤਰ ਸ਼ਿਫਟ
స్థాయి,ਪੱਧਰ
స్థాయి పరిహారం,ਪੱਧਰ ਦਾ ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ
స్థాయి సూచిక,ਪੱਧਰ ਸੂਚਕ
స్థాయి సంఖ్య,ਪੱਧਰ ਦਾ ਨੰਬਰ
ప్రాప్యత స్థాయి,ਪਹੁੰਚ ਦਾ ਪੱਧਰ
చిరునామా స్థాయి,ਸੰਬੋਧਨ ਦਾ ਪੱਧਰ
స్థాయి-వన్ వేరియబుల్,ਪੱਧਰ-ਇਕ ਵੇਰੀਏਬਲ
స్థాయి క్రమం,ਪੱਧਰ ਦਾ ਆਰਡਰ
స్థాయి ఓవర్లోడ్,ਪੱਧਰ ਦਾ ਭਾਰ
"స్థాయి మూలం
 భాష","ਪੱਧਰ ਦਾ ਸਰੋਤ
 ਭਾਸ਼ਾ"
"స్థాయి రాష్ట్రాలు
 రిజిస్టర్","ਪੱਧਰ ਦੇ ਰਾਜ
 ਰਜਿਸਟਰ"
లెక్సీమ్,ਲੈਕਸੇਮੈਮ
నిఘంటువు,ਲੈਕਸਿਕਨ
లైబ్రేరియన్,ਲਾਇਬ੍ਰੇਰੀਅਨ
లైబ్రేరియన్ ప్రోగ్రామ్,ਲਾਇਬ੍ਰੇਰੀਅਨ ਪ੍ਰੋਗਰਾਮ
గ్రంధాలయం,ਲਾਇਬ੍ਰੇਰੀ
లైబ్రరీ డైరెక్టరీ,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
లైబ్రరీ సౌకర్యం,ਲਾਇਬ੍ਰੇਰੀ ਦੀ ਸਹੂਲਤ
లైబ్రరీ ఫైల్ ఎడిటర్,ਲਾਇਬ੍ਰੇਰੀ ਫਾਈਲ ਐਡੀਟਰ
లైబ్రరీ ప్రోగ్రామ్,ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ
లైబ్రరీ రొటీన్,ਲਾਇਬ੍ਰੇਰੀ ਰੁਟੀਨ
లైబ్రరీ సబ్‌ట్రౌటిన్,ਲਾਇਬ੍ਰੇਰੀ ਸਬਬਰੋਟਾਈਨ
లైబ్రరీ టేప్,ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
లైబ్రరీ ట్రాక్,ਲਾਇਬ੍ਰੇਰੀ ਟ੍ਰੈਕ
"లైసెన్స్
 డాక్యుమెంటేషన్","ਲਾਇਸੰਸਸ਼ੁਦਾ
 ਦਸਤਾਵੇਜ਼"
"లైసెన్స్
 ప్రచురణ","ਲਾਇਸੰਸਸ਼ੁਦਾ
 ਪ੍ਰਕਾਸ਼ਨ"
లైట్ బటన్,ਲਾਈਟ ਬਟਨ
లైట్ కండ్యూట్,ਰੋਸ਼ਨੀ
"లైట్-ఎమిటింగ్
 డయోడ్","ਹਲਕਾ-ਨਿਕਾਸ
 Dieode"
"లైట్-ఎమిటింగ్
 డయోడ్ ప్రదర్శన","ਹਲਕਾ-ਨਿਕਾਸ
 ਡਿਓਡ ਡਿਸਪਲੇਅ"
లైట్ గైడ్,ਲਾਈਟ ਗਾਈਡ
లైట్ గన్,ਹਲਕਾ ਬੰਦੂਕ
లైట్ పెన్,ਲਾਈਟ ਕਲਮ
లైట్ పెన్ శ్రద్ధ,ਹਲਕਾ ਪੈੱਨ
లైట్ పెన్ డిటెక్షన్,ਲਾਈਟ ਕਲਮ ਖੋਜ
లైట్ పెన్ హిట్,ਲਾਈਟ ਪੈੱਨ ਹਿੱਟ
లైట్ పెన్ సమ్మె,ਲਾਈਟ ਕਲਮ ਹੜਤਾਲ
లైట్ పెన్ ట్రాకింగ్,ਲਾਈਟ ਕਲਮ ਟਰੈਕਿੰਗ
కాంతి స్థిరత్వం,ਹਲਕੀ ਸਥਿਰਤਾ
పరిమితి తనిఖీ,ਸੀਮਾ ਚੈੱਕ
"పరిమిత దూరం
 అడాప్టర్","ਸੀਮਤ ਦੂਰੀ
 ਅਡੈਪਟਰ"
పరిమితి,ਸੀਮਾ
పరిమితి సర్క్యూట్,ਸੀਮਾ ਸਰਕਟ
లైన్,ਲਾਈਨ
లైన్ అడాప్టర్,ਲਾਈਨ ਅਡੈਪਟਰ
లైన్ అడాప్టర్ యూనిట్,ਲਾਈਨ ਅਡੈਪਟਰ ਯੂਨਿਟ
"సరళ సరిహద్దు
 ఆటోమాటా","ਲੀਨੀਅਰ ਬੰਨ੍ਹਿਆ
 ਆਟੋਮੈਟਾ"
లీనియర్ కాంబినర్,ਲੀਨੀਅਰ ਬੈੰਡਰ
సరళ వక్రీకరణ,ਲੀਨੀਅਰ ਵਿਗਾੜ
"లీనియర్ ఇంటిగ్రేటెడ్
 సర్క్యూట్","ਲੀਨੀਅਰ ਏਕੀਕ੍ਰਿਤ
 ਸਰਕਟ"
సరళత,ਰੇਖਾ
సరళ భాష,ਲੀਨੀਅਰ ਭਾਸ਼ਾ
సరళ జాబితా,ਲੀਨੀਅਰ ਲਿਸਟ
సరళ ఆప్టిమైజేషన్,ਲੀਨੀਅਰ ਅਨੁਕੂਲਤਾ
"సరళ
 ప్రోగ్రామింగ్","ਲੀਨੀਅਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
లీనియర్ రెగ్యులేటర్,ਲੀਨੀਅਰ ਰੈਗੂਲੇਟਰ
"సరళ
 ప్రాతినిథ్యం","ਲੀਨੀਅਰ
 ਪ੍ਰਤੀਨਿਧਤਾ"
సరళ శోధన,ਲੀਨੀਅਰ ਖੋਜ
సరళ ఎంపిక,ਲੀਨੀਅਰ ਚੋਣ
సరళ యూనిట్,ਲੀਨੀਅਰ ਯੂਨਿਟ
"లైన్-ఎట్-ఎ-టైమ్
 ప్రింటర్ (= లైన్
 ప్రింటర్)","ਲਾਈਨ-ਏ-ਟਾਈਮ
 ਪ੍ਰਿੰਟਰ (= ਲਾਈਨ)
 ਪ੍ਰਿੰਟਰ)"
పంక్తి అక్షరం,ਲਾਈਨ ਅੱਖਰ
లైన్ కోడ్,ਲਾਈਨ ਕੋਡ
లైన్ ఏకాగ్రత,ਲਾਈਨ ਗਾੜ੍ਹਾਪਣ
లైన్ నియంత్రణ,ਲਾਈਨ ਕੰਟਰੋਲ
లైన్ కంట్రోల్ బ్లాక్,ਲਾਈਨ ਕੰਟਰੋਲ ਬਲਾਕ
"లైన్ నియంత్రణ
 క్రమశిక్షణ (= లైన్
 ప్రోటోకాల్","ਲਾਈਨ ਕੰਟਰੋਲ
 ਅਨੁਸ਼ਾਸਨ (= ਲਾਈਨ)
 ਪ੍ਰੋਟੋਕੋਲ)"
లైన్ కౌంటర్,ਲਾਈਨ ਕਾਉਂਟਰ
లైన్ డేటా సెట్,ਲਾਈਨ ਡੇਟਾ ਸੈਟ
లైన్ తొలగించు చిహ్నం,ਲਾਈਨ ਡਿਲੀਟ ਸਿੰਬਲ
"లైన్ తొలగింపు
 పాత్ర","ਲਾਈਨ ਹਟਾਉਣ
 ਅੱਖਰ"
"లైన్ క్రమశిక్షణ
 (= లైన్ ప్రోటోకాల్)","ਲਾਈਨ ਅਨੁਸ਼ਾਸਨ
 (= ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ)"
"లైన్ డ్రాయింగ్
 ప్రదర్శన","ਲਾਈਨ ਡਰਾਇੰਗ
 ਡਿਸਪਲੇਅ"
లైన్ డ్రైవర్,ਲਾਈਨ ਡਰਾਈਵਰ
లైన్ ఎడిటింగ్,ਲਾਈਨ ਸੰਪਾਦਨ
"లైన్-ఎండ్
 సర్దుబాటు","ਲਾਈਨ-ਐਂਡ
 ਵਿਵਸਥਾ"
"లైన్-ఎండ్ నియంత్రణ
 కీ","ਲਾਈਨ-ਐਂਡ ਕੰਟਰੋਲ
 ਕੁੰਜੀ"
లైన్-ఎండింగ్ జోన్,ਲਾਈਨ-ਐਂਡਿੰਗ ਜ਼ੋਨ
లైన్-ఎండ్ జోన్,ਲਾਈਨ-ਐਂਡ ਜ਼ੋਨ
లైన్ పరికరాలు,ਲਾਈਨ ਉਪਕਰਣ
లైన్ ఫీడ్,ਲਾਈਨ ਫੀਡ
లైన్ ఫీడ్ అక్షరం,ਲਾਈਨ ਫੀਡ ਅੱਖਰ
లైన్ ఫిల్టర్ బ్యాలెన్స్,ਲਾਈਨ ਫਿਲਟਰ ਬੈਲੰਸ
లైన్ ఫైండర్,ਲਾਈਨ ਲੱਭਣ ਵਾਲੇ
లైన్ జనరేటర్,ਲਾਈਨ ਜੇਨਰੇਟਰ
లైన్ గ్రూప్,ਲਾਈਨ ਸਮੂਹ
లైన్ హిట్,ਲਾਈਨ ਹਿੱਟ
లైన్ ఇంపెడెన్స్,ਲਾਈਨ ਰੁਕਾਵਟਾਂ
పంక్తి సూచిక,ਲਾਈਨ ਇੰਡੈਕਸ
లైన్ ఇంటర్ఫేస్ బేస్,ਲਾਈਨ ਇੰਟਰਫੇਸ ਬੇਸ
లైన్ కీ,ਲਾਈਨ ਕੁੰਜੀ
లైన్ స్థాయి,ਲਾਈਨ ਪੱਧਰ
లైన్ లింక్ పల్సింగ్,ਲਾਈਨ ਲਿੰਕ
లైన్ లోడ్,ਲਾਈਨ ਲੋਡ
లైన్ లూప్,ਲਾਈਨ ਲੂਪ
"లైన్ లూప్
 ప్రతిఘటన","ਲਾਈਨ ਲੂਪ
 ਵਿਰੋਧ"
"లైన్
 తప్పు నమోదు","ਲਾਈਨ
 ਗਲਤ"
"లైన్ మోడ్, మారడం","ਲਾਈਨ ਮੋਡ, ਬਦਲਣਾ"
లైన్ శబ్దం,ਲਾਈਨ ਸ਼ੋਰ
వరుస సంఖ్య,ਲਾਈਨ ਨੰਬਰ
"వరుస సంఖ్య
 ఎడిటింగ్","ਲਾਈਨ ਨੰਬਰ
 ਸੰਪਾਦਨ"
లైన్ ప్రింటర్,ਲਾਈਨ ਪ੍ਰਿੰਟਰ
లైన్ ప్రింటింగ్,ਲਾਈਨ ਪ੍ਰਿੰਟਿੰਗ
