Hindi,Tamil
"अंतरावेब, अंतराजाल",இன்ட்ராவெப்
नैज अर्धचालक,உள்ளார்ந்த குறைக்கடத்தி
विपरीत धारा,தலைகீழ் மின்னோட்டம்
व्युत्क्रम स्थानिक प्रचालन,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
"प्रतिलोमित, व्युत्क्रमित",தலைகீழ்
प्रतिलोमित L ऐन्टेना,தலைகீழ் எல் ஆண்டெனா
प्रतिलोमित V ऐन्टेना,தலைகீழ் வி ஆண்டெனா
"प्रतीपक, अंतर्वर्तक, इनवर्टर",இன்வெர்ட்டர்
अनियमित,ஒழுங்கற்ற
"असंगत तत्व, असंबंधित तत्व",பொருத்தமற்ற உறுப்பு
पृथक्करण जालक्रम,தனிமைப்படுத்தும் நெட்வொர்க்
"विलगक, पृथक्कारक",தனிமைப்படுத்துபவர்
"संबाधक, जामक",ஜாம்மர்
"संबाधन, जाम होना",நெரிசல்
विशेष कूट संचिका,வாசகக் கோப்பு
जावा लिपि,ஜாவா ஸ்கிரிப்ட்
झंकार (विज्ञापन) गीत,ஜிங்கிள்
"जिटर, प्रकंपन",நடுக்கம்
"जोड़ने वाला, मिलाने वाला, योजक",இணைப்பவர்
"जोड़, संधि",கூட்டு
संधित,இணைந்தது
"झंपक, जम्पर",ஜம்பர்
"कबाड़, जंक",குப்பை
"अवांछित डाक, अवांछित मेल",குப்பை அஞ்சல்
"vिाष्ट, कर्नेल",கர்னல்
कुंजी,விசை
कुंजी पटल,விசைப்பலகை
कुंजीयक,கீயர்
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",முக்கிய குறிப்பு
किलोसाइकिल,கிலோசைக்கிள்
किलोवोल्ट,கிலோவோல்ட்
किलोवाट,கிலோவாட்
शुद्धगतिकी,இயக்கவியல்
जानु बिंदु वोल्टता,முழங்கால் புள்ளி மின்னழுத்தம்
"घुंडी, नॉब",குமிழ்
ज्ञानाधार,அறிவு சார்ந்த
ज्ञान निरूपण,அறிவு பிரதிநிதித்துவம்
L' जालक्रम,எல் நெட்வொர்க்
L' परिच्छेद फिल्टर,எல் பிரிவு வடிகட்டி
पष्चता और अग्रता,பின்னடைவு மற்றும் ஈயம்
पष्चगामी धारा,பின்தங்கிய மின்னோட்டம்
पष्चगामी षक्ति गुणक,பின்தங்கிய சக்தி காரணி
"स्तरित, पटलित",லேமினேட்
"लैम्प, दीप",விளக்கு
लैपटॉप,மடிக்கணினி
लेसर आवृत्ति,லேசர் அதிர்வெண்
गुप्त त्रुटि,மறைந்த பிழை
गुप्त ऊष्मा,உள்ளுறை வெப்பம்
अक्षांश,அட்சரேகை
"परत, स्तर",அடுக்கு
"अभिन्यास, नक्शा, खाका",தளவமைப்பு
"अभिन्यास योजना, अनुविक्षेप योजना",தளவமைப்பு திட்டம்
"अग्रता, तार, लीड",வழி நடத்து
"अग्रगामी कला, अग्रगामी फेज",முன்னணி கட்டம்
क्षरणरोधी,கசிவடையாத
क्षरण,கசிவு
पट्टा परिपथ,குத்தகைக்கு விடப்பட்ட சுற்று
लेन्स,லென்ஸ்
तल सूचक,நிலை காட்டி
प्रकाश नियंत्रण,ஒளி கட்டுப்பாடு
"प्रकाश पेन, प्रकाश लेखनी",ஒளி பேனா
तडित् निरोधक,மின்னல் கைது
सीमक,லிமிட்டர்
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",பெருக்கியைக் கட்டுப்படுத்துதல்
"लाइन क्षय, लाइन हानि",வரி இழப்பு
लाइन रव,வரி சத்தம்
–ष्टि-रेखा,பார்வை கோடு
लाइन प्रावस्था,வரி கட்டம்
लाइन संचरण,வரி பரிமாற்றம்
भाररहित लाइन,வரி இறக்கப்பட்டது
रैखिक क्वांटमकारी,நேரியல் அளவு
रैखिकता,நேரியல்
समाक्ष लाइन,வரி-ஒட்டக
लाइन समकारी,வரி-சமநிலை
लाइन आवृत्ति,வரி-அதிர்வெண்
लाइन प्रतिबाधा,வரி-மின்மறுப்பு
चतुर्थांश तरंगदैर्घ्य लाइन,வரி-காலாண்டு அலைநீளம்
"कड़ी, शृंखला, लिंक",இணைப்பு
संयोजक शृंखलक,இணைப்பான்
ओष्ठ माइक्रोफोन,லிப்-மைக்ரோஃபோன்
सजीव प्रसारण,நேரடி ஒளிபரப்பு
सक्रिय परिपथ,நேரடி சுற்று
जीवंत कार्यक्रम,நேரடி திட்டம்
भार,சுமை
भार धारिता,சுமை திறன்
भार वहन क्षमता,சுமை சுமக்கும் திறன்
लोड अभिलक्षण,சுமை சிறப்பியல்பு
लोड प्रतिबाधा,சுமை மின்மறுப்பு
"भारित, लोडित",ஏற்றப்பட்டது
भारक,ஏற்றி
"भारण, लोडन",ஏற்றுகிறது
"भारण कुंडली, लोडन कुंडली",ஏற்றுதல் சுருள்
"भार परीक्षण, लोड परीक्षण",சுமை-சோதனை
पालि,லோப்
पालि ऐन्टेना,லோப் ஆண்டெனா
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",உள்ளூர் பகுதி நெட்வொர்க்
स्थानीय बैटरी,உள்ளூர் பேட்டரி
स्थानीय दोलित्र,உள்ளூர் ஆஸிலேட்டர்
"लॉग, अभिलेख",பதிவு
लॉग बुक,பதிவு புத்தகம்
सत्रारंभ,உள்நுழைக (உள்நுழைக)
सत्रांत,உள்நுழைக (வெளியேறு)
"लॉगशीट, लॉग प्रपत्र",பதிவு தாள்
"लघुगणक, लॉगेरिथ्म",மடக்கை
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",மடக்கை பெருக்கி
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",மடக்கை விகிதம்
लघुगणकीय अनुक्रिया,மடக்கை பதில்
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",மடக்கை அளவு
"संलेखन, प्रचालेखन",பதிவு
तर्क,தர்க்கம்
"तर्क द्वार, तर्क गेट",லாஜிக் கேட்
तर्क संक्रिया,தர்க்க செயல்பாடு
तार्किक,தருக்க
तार्किक फ्रेम,தருக்க சட்டகம்
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",லோகோ செருகல்
देशांतर,தீர்க்கரேகை
"लूप, पाश",லூப்
पाश ऐन्टेना,லூப் ஆண்டெனா
पाश लब्धि,லூப் ஆதாயம்
लूप परीक्षण,லூப் சோதனை
शिथिल संपर्क,தளர்வான தொடர்பு
"अल्प युग्मन, शिथिल युग्मन",தளர்ந்தவிணைப்பு
हासहीन ऐन्टेना,இழப்பற்ற ஆண்டெனா
हासहीन संपीडन,இழப்பற்ற சுருக்க
हासी संपीडन,இழப்பு சுருக்க
प्रबलता (ध्वनि),சத்தம் (ஒலி)
"ध्वनि विस्तारक, लाउडस्पीकर",ஒலிபெருக்கி
निम्न आवृत्ति,குறைந்த அதிர்வெண்
निम्न स्तर भाषा,குறைந்த நிலை மொழி
निम्न हानि प्रभरक,குறைந்த இழப்பு ஊட்டி
निम्न हानि नम्य समाक्ष केबल,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
निम्न रव अभिग्राही,குறைந்த இரைச்சல் பெறுநர்
निम्न कक्षायमान उपग्रह,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
निम्न पारक फिल्टर,குறைந்த பாஸ் வடிகட்டி
निम्न प्रतिघात भूसंपर्कन,குறைந்த எதிர்வினை பூமி
अल्प प्रतिरोधी पथ,குறைந்த எதிர்ப்பு பாதை
"लग, कर्णक",லக்
ज्योतिर्मयता,ஒளிரும்
पिंडित,கட்டப்பட்டது
बृहत् खंड,ரோ தொகுதி
"बृहत् परिभाषा, बृहत् स्पष्टता",மேக்ரோ வரையறை
"बृहत् –ष्य, बृहत् –ष्टि",ரோ பார்வை
"मायाक्षि, मैजिक आई",மேஜிக் கண்
चुंबक,காந்தம்
चुंबकीय क्षेत्र,காந்த புலம்
चुंबकीय फ्लक्स,காந்தப் பாய்வு
चुंबकीय धुव,காந்த துருவம்
चुंबकीय विक्षोभ,காந்த புயல்
चुंबकीय स्विच,காந்த சுவிட்ச்
"चुंबकीय टेप, चुंबकीय फीता",காந்த நாடா
चुंबकत्व,காந்தவியல்
"डाक संविलयन, मेल संविलयन",அஞ்சல் ஒன்றிணைப்பு
डाक सूची,அஞ்சல் பட்டியலில்
मुख्य वाहक,பிரதான கார்
अनुरक्षण करना,பராமரிக்கவும்
अनुरक्षण; रख-रखाव,பராமரிப்பு
अनुरक्षण दल,பராமரிப்பு குழு
बहुसंख्यक वाहक,பெரும்பான்மை கேரியர்
संबंध संपर्क रिले,தொடர்பு ரிலே செய்யுங்கள்
संपर्क और विच्छेद स्विच,மேக்-அண்ட் பிரேக் சுவிட்ச்
पुं-संबंधक,ஆண்-இணைப்பான்
मानव निर्मित रव,மனிதன் சத்தம் சொன்னான்
प्रबंधन सूचना तंत्र (एम आई एस),மேலாண்மை தகவல் அமைப்பு (MIS)
"जोड़-तोड़, जुगाड़, युक्तियोजित",கையாளப்பட்டது
हस्त नियंत्रण,கையேடு கட்டுப்பாடு
हस्तविधि,கையேடு முறை
सुरक्षा पूर्वोपाय नियम-पुस्तिका,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
हस्त प्रचालित,கைமுறையாக இயக்கப்படுகிறது
विनिर्माता,உற்பத்தியாளர்
प्रच्छादक,முகமூடி
प्रच्छादिती,முகமூடி
"प्रच्छादी, प्रच्छादक",முகமூடி
प्रच्छादन,மறைத்தல்
प्रच्छादन व्यवहार,மறைக்கும் நடத்தை
श्रव्य प्रच्छादन प्रभाव,ஆடியோவின் மறைக்கும் விளைவு
प्रच्छादन देहली,மறைக்கும் வாசல்
प्रच्छादन स्वर,மறைக்கும் தொனி
मास्ट,மாஸ்ட்
मास्ट विकिरक,மாஸ்ட் ரேடியேட்டர்
प्रधान नियंत्रण,முதன்மை கட்டுப்பாடு
प्रधान दोलित्र,மாஸ்டர் ஆஸிலேட்ரர்
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",போட்டி-மின்மறுப்பு
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",பொருந்தும் நெட்வொர்க்
"सुमेलन स्टब, प्रतितुलन स्टब",பொருந்தும் ஸ்டப்
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",பொருந்தும் மின்மாற்றி
सामग्री प्रापण,பொருள்-தடை
"आव्यूह, मैट्रिक्स",அணி
अधिकतमीकरण,அதிகரிப்பு
अधिकतम मांग सूचक,அதிகபட்ச தேவை காட்டி
अधिकतम षक्ति घनत्व,அதிகபட்ச சக்தி அடர்த்தி
अधिकतम सुग्राहिता,அதிகபட்ச உணர்திறன்
अधिकतम ताप,அதிகபட்ச வெப்பநிலை
अधिकतम उपयोज्य आवृत्ति,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
अधिकतम मान,அதிகபட்ச மதிப்பு
विफलता-माध्य समय,தோல்விக்கான சராசரி நேரம்
"माध्य मूल्य, माध्य मान",சராசரி மதிப்பு
मापित संकेत,அளவிடப்பட்ட சமிக்ஞை
मापन,அளவீட்டு
मापन युक्ति,அளக்கும் கருவி
माप उपस्कर,அளவிடும் உபகரணங்கள்
माप यंत्र,அளவீட்டு கருவி
क्षेत्र सामर्थ्य माप यंत्र,புல வலிமையின் கருவியை அளவிடுதல்
मापन फीता,அளவை நாடா
"यंत्रावली, क्रियाविधि",பொறிமுறைகள்
"मीडिया सर्वर, माध्यम परिसेवक",மீடியா சேவையகம்
"मध्य, माध्यम, मध्यम",நடுத்தர
मध्यम आवृत्ति,நடுத்தர அதிர்வெண்
मध्यम आवृत्ति तरंग,நடுத்தர அதிர்வெண் அலை
मध्यम तरंग,நடுத்தர அலை (மெகாவாட்)
मेगा ओम,மெகா-ஓம்
मेगर,மெகர்
स्मृति,நினைவு
मेंटरन,வழிகாட்டுதல்
मेनू-बार,பட்டி பட்டி
पारद स्विच,மெர்குரி சுவிட்ச்
संविलय,ஒன்றிணைத்தல்
संदेश,செய்தி
"अधिआंकड़ा, मेटाडाटा",மெட்டாடேட்டா
धातु ऑक्साइड अर्धचालक डायोड,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
धातु-कोषित केबल,உலோக-உறைந்த கேபிள்
"मीटर, मापक",மீட்டர்
मापयंत्र पैनल,அளவீட்டு குழு
अभ्रक,மைக்கா
अभ्रक विद्युत् रोधन,மைக்கா-இன்சுலேஷன்
"सूक्ष्म-, माइक्रो-",மைக்ரோ-
सूक्ष्म घटक,மைக்ரோ கூறு
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",மைக்ரோ கணினி
सूक्ष्म नियंत्रक,மைக்ரோ-கண்ட்ரோலர்
सूक्ष्म इलेक्ट्रॉनिकी,மைக்ரோ-எலக்ட்ரானிக்ஸ்
माइक्रोफोन,மைக்ரோஃபோன்
माइक्रोफोनिक्स,மைக்ரோஃபோனிக்ஸ்
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",நுண்செயலி
माइक्रो वोल्ट,மைக்ரோ-வோல்ட் (எம்.வி)
सूक्ष्म तरंग,மைக்ரோவேவ்
सूक्ष्म तरंग ऐन्टेना,மைக்ரோவேவ் ஆண்டெனா
सूक्ष्म तरंग किरणपुंज,மைக்ரோவேவ் கற்றை
मध्य-बैंड,நடுப்பகுதி
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",இடம்பெயர்வு
प्रवास पथ,இடம்பெயர்வு பாதை
"लघुरूप, लघु",மினியேச்சர்
लघुरूपीकृत,மினியேட்டரிஸ்
न्यूनतम,குறைந்தபட்சம்
न्यूनतम ताप,குறைந்தபட்ச வெப்பநிலை
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
"अल्पांश वाहक, अल्पसंख्यक वाहक",சிறுபான்மை கேரியர்
कुइंगित,தவறான
मिश्रित करना (क्रि.),கலக்கவும்
मिश्रित लोपन,கலப்பு வெற்று
"मिश्रित सिंक, मिश्रित तुल्यकालन",கலப்பு ஒத்திசைவு
मिश्रक,கலவை
"मिश्रण ट्यूब, मिश्रण नलिका",மிக்சர் குழாய்
"मिश्रण करना, मिलाना",கலத்தல்
मिश्रक परिपथ,கலப்பு சுற்று
स्मरक,நினைவூட்டல்
स्मृति विज्ञान,நினைவூட்டல்
"चल, मोबाइल",கைபேசி
चल बहुमाध्यम अनुप्रयोग,மொபைல் மல்டிமீடியா பயன்பாடு
"चल दूरदर्शित्र, चल टीवी, चल TV",மொபைல் டிவி
विधा,பயன்முறை
भंग-विधा,தோல்வி முறை
संचरण-विधा,பரப்புதல் முறை
"निदर्श, मॉडल",மாதிரி
मॉडेम,மோடம்
आधुनिक एफ एम प्रेषित्र,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",நவீன போக்குகள்
"विन्यास विधा, संरूपण विधा",உள்ளமைவு முறைகள்
"आशोधन करना, आपरिवर्तन करना (क्रि.)",மாற்றவும்
मॉडुलित सतत तरंग,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
मॉडुलित संकेत,பண்பேற்றப்பட்ட சமிக்ஞை
मॉडुलित तरंगरूप,பண்பேற்றப்பட்ட அலைவடிவம்
मॉडुलन,மாடுலேஷன்
मॉडुलन आयाम,மாடுலேஷன் வீச்சு
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",பண்பேற்றம் திறன்
मॉडुलन आवृत्ति,மாடுலேஷன் அதிர்வெண்
मॉडुलन सूचकांक,மாடுலேஷன் இன்டெக்ஸ்
मॉडुलन रैखिकता,மாடுலேஷன் நேர்கோட்டு
"मॉडुलेशन मीटर, मॉडुलनमापी",மாடுலேஷன் மீட்டர்
मॉडुलन मॉनीटर,மாடுலேஷன் மானிட்டர்
मॉडुलन प्रतिशत,மாடுலேஷன் சதவீதம்
मॉडुलक,மாடுலேட்டர்
"मॉड्यूल, अनुखंड",தொகுதி
"नमी, आर्द्रता",ஈரப்பதம்
संवेग,உந்தம்
"मॉनीटर, अनुवीक्षण",கண்காணிக்கவும்
"मॉनीटरन, अनुवीक्षण",கண்காணிப்பு
अनुवीक्षण और विष्लेषण तकनीक,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
अनुवीक्षण और नियंत्रण,கண்காணிப்பு மற்றும் கட்டுப்பாடு
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",கண்காணிப்பு நிலையம்
एकल वर्ण,ஒரே வண்ணமுடைய
एकपथ ध्वनिक संचरण,மோனோபோனிக் பரிமாற்றம்
रूप,மோர்ப்
"रूपण, आकृतीकरण",மார்பிங்
आकारिता,மோர்பிசம்
मोजैक,மொசைக்
"मदर बोर्ड, उश्म पटल",மதர்போர்டு
गति प्रतिकरण,இயக்க இழப்பீடு
गति आकलन,இயக்க மதிப்பீடு
गति सदिश,இயக்க திசையன்
"गतिक वीडियो, चल–श्य",இயக்க வீடியோ
मोटर,மோட்டார்
मोटर प्रचालक,மோட்டார் ஆபரேட்டர்
मोटर प्रवर्तक,மோட்டார் ஸ்டார்டர்
आरोह,மவுண்ட்
"मूषक, माउस",சுட்டி
"माउस इंटरफेस, माउस अंतरापृष्ठ",சுட்டி இடைமுகம்
गति,இயக்கம்
बहु चैनल विस्तार,பல சேனல் நீட்டிப்பு
बहुप्रसारण,மல்டிகாஸ்டிங்
बहु चैनल संकेत,மல்டிசனல் சிக்னல்கள்
बहुदिश माइक्रोफोन,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री",பன்மொழி வர்ணனை
"बहुमाध्यम, मल्टीमीडिया",மல்டிமீடியா
"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क",மல்டிமீடியா கியோஸ்க்
"बहुमापी, मल्टीमीटर",மல்டிமீட்டர்
बहुपथ,மல்டிபாத்
बहुपथ अभिग्रहण,மல்டிபாத் வரவேற்பு
"बहुप्रावस्था, बहुकला",மல்டிஃபாஸ்
बहु,நான்கு
बहुअभिगम तंत्र,பல அணுகல் அமைப்பு
बहुसंकेत,மல்டிபிளக்ஸ்
बहुसंकेतक,மல்டிபிளெக்சர்
बहुसंकेतन,மல்டிபிளெக்சிங்
बहुपद प्रवर्धक,மல்டிஸ்டேஜ் பெருக்கி
बहुकार्यन,பல்பணி
बहुकंपित्र,மல்டிவிபிரேட்டர்
"मूक, निःस्वर",முடக்கு
अन्योन्य चालकता,பரஸ்பர நடத்தை
अन्योन्य प्रतिबाधा,பரஸ்பர மின்மறுப்பு
अन्योन्य प्रेरकत्व,பரஸ்பர தூண்டல்
अन्योन्य व्यतिकरण,பரஸ்பர குறுக்கீடு
नैनो प्रौद्योगिकी,நானோ-தொழில்நுட்பம்
संकीर्ण बैंड,குறுகலான
सीमित प्रसारण,குறுகிய
स्वाभाविक प्रवात,இயற்கை வரைவு
"नौसंचालक, संचालक",நேவிகேட்டர்
ऋणात्मक,எதிர்மறை
ऋणात्मक अभिनति,எதிர்மறை சார்பு
"ऋणात्मक आवेश, ऋण आवेश",எதிர்மறை கட்டணம்
"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण",எதிர்மறை கருத்து
ऋणात्मक शिखर,எதிர்மறை உச்ச
ऋणात्मक प्रतिरोध,எதிர்மறை எதிர்ப்பு
शुद्ध लाभ,நிகர ஆதாயம்
शुद्ध हानि,மொத்த இழப்பு
नेट-शिष्टाचार,Netiquett
"नेटवर्क, जालक्रम",வலைப்பின்னல்
"जालक्रम, विश्लेषित्र",நெட்வொர்க் அனலைசர்
"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र",பிணைய கோப்பு முறைமை
"जालक्रम योजना, नेटवर्क योजना",பிணைய திட்டமிடல்
जालक्रम समापन,நெட்வொர்க் முடித்தல்
"जालक्रम संचालन, नेटवर्क संचालन",நெட்வொர்க்கிங்
"उदासीन, तटस्थ, न्यूट्रल",நடுநிலை
"निष्प्रभावन, उदासीकरण",நடுநிலைப்படுத்துதல்
समाचार कक्ष स्वचालन,செய்தி அறை ஆட்டோமேஷன்
"चतुःबिट, चतुःद्वयंक, निबल",Nibble
"ताखा, आला",முக்கிய
शून्य भार परीक्षण,சுமை சோதனை இல்லை
"नोड, निस्पंद, आसंधि",முனை
"रव, शोर",சத்தம்
रवांक,சத்தம் உருவம்
रव फिल्टर,இரைச்சல் வடிகட்டி
"रव स्तर, रव फ्लोर",இரைச்சல் தளம்
रव गेट,இரைச்சல் வாயில்
रव अवरोधक,இரைச்சல் நோய் எதிர்ப்பு சக்தி
रव शामक,சத்தம் கொலையாளி
"शोर स्तर, रव तल",இரைச்சல் நிலை
रव षक्ति,இரைச்சல் சக்தி
रव संरूपण क्वांटमकारी,சத்தம் வடிவும் அளவு
"रव उद्गम, रव स्रोत",இரைச்சல் மூல
रव निरोध परिपथ,சத்தம் அடக்குமுறை சுற்று
रव निरोधक,சத்தம் அடக்கி
रव तापमान,இரைச்சல் வெப்பநிலை
रव तापमान,இரைச்சல் வெப்பநிலை
रव त्रिभुज,சத்தம் முக்கோணம்
रव वोल्टता,இரைச்சல் மின்னழுத்தம்
"रव रहित, रवहीन",சத்தமில்லாத
रवहीन कोडन,சத்தமில்லாத குறியீட்டு முறை
रवीय अभिग्रहण,சத்தமில்லாத வரவேற்பு
नामीय उपयोज्य क्षेत्र सामर्थ्य,பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை
अदिशात्मक माइक्रोफोन,அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்
अप्रेरणिक भार,தூண்டல் அல்லாத சுமை
अप्रेरिणक प्रतिरोध,தூண்டல் அல்லாத எதிர்ப்பு
ज्यावक्रेतर तरंग,சினோசாய்டல் அல்லாத அலை
अहासी स्मृति,நிலையற்ற நினைவகம்
"NOR, द्वार नॉर गेट",அல்லது வாயில்
सामान्य चाल,சாதாரண வேகம்
सामान्य प्रदाय,சாதாரண வழங்கல்
"खांच, नॉच",உச்சநிலை
नॉच फिल्टर,உச்சிகள் வடிகட்டி
"आंकिक, संख्यात्मक",எண்
संख्यातः नियंत्रित दोलित्र,எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்
नट-बोल्ट,நட்டு-போல்ட்
नाइक्विस्ट-शैनन प्रमेय,நிக்விஸ்ட்-ஷானன் தேற்றம்
लक्ष्योन्मुखी,பொருள் சார்ந்த
"अष्टाधारी, ऑक्टल",ஆக்டல்
आवृत्ति अष्टक,அதிர்வெண் ஆக்டேவ்
"अष्टक, अष्टपदी",ஆக்டெட்
ऑफ लाइन,ஆஃப்-லைன்
ऑफसेट,ஈடுசெய்யும்
ओम,ஓம்
"ओम मीटर, ओममापी",ஓம் மீட்டர்
तेल परिपथ वियोजक,எண்ணெய் சர்க்யூட் பிரேக்கர்
"तेल निस्यंदक, तेल फिल्टर",எண்ணெய் வடிகட்டி
"तेल निमज्जित, तेल निमग्न",எண்ணெய் மூழ்கியது
तेल तल प्रमापी,எண்ணெய் நிலை பாதை
सर्वदिश ऐन्टेना,ஆம்னி-திசை ஆண்டெனா
सर्वदिश माइक्रोफोन,ஆம்னி-திசை மைக்ரோஃபோன்
मांग सापेक्ष,தேவைக்கேற்ப
मांग सापेक्ष प्रवाह,ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்
ऑन लाइन,ஆன்-லைன் (ஆன்லைன்)
ऑनलाइन वैश्लेषिक प्रक्रमण,ஆன்லைன் பகுப்பாய்வு செயலாக்கம்
"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ",ஆன்-ஆஃப்
संपर्क-विच्छेद कुंजीयन मॉडुलन,ஆன்-ஆஃப் கீயிங் பண்பேற்றம்
खुला परिपथ,திறந்த மின்சுற்று
खुला स्रोत,திறந்த மூல
"अनावृत तंत्र, खुला तंत्र",திறந்த அமைப்பு
प्रचालन आवृत्ति,இயக்க அதிர்வெண்
प्रचालन तंत्र,இயக்க முறைமை
"प्रचालन, संक्रिया",செயல்பாடு
"प्रचालक, संकारक",ஆபரேட்டர்
प्रकाशिक तंतु,ஆப்டிகல் ஃபைபர்
प्रकाशिक आवृत्ति,ஒளியியல் அதிர்வெண்
प्रकाशिक लघुकरण,ஆப்டிகல் குறைப்பு
प्रकाशिक विभेदन,ஒளியியல் தீர்மானம்
प्रकाशिक पथ,ஆப்டிகல் டிராக்
इष्टतम कार्यचालन आवृत्ति,உகந்த வேலை அதிர்வெண்
प्रकाशीय युग्मक,ஆப்டோகூப்ளர்
प्रकाशीय इलेक्ट्रॉनिकी,ஆப்டோ எலக்ட்ரானிக்ஸ்
"ऑर गेट, OR गेट",அல்லது வாயில்
कक्षा,வட்ட பாதையில் சுற்றி
दोलित्र,ஆஸிலேட்டர்
"दोलनलेख, ऑसिलोग्राम",ஊசலாடும்
"दोलनलेखी, ऑसिलोग्राफ",ஊசலாட்ட
"दोलनदशब, ऑसिलोस्कोप",அலைக்காட்டி
बाहरी अंतः पत्रक,வெளிப்புற இடைவெளி
"निर्गमनी फीडर, निर्गमनी प्रभरक",வெளிச்செல்லும் ஊட்டி
निर्गम,வெளியீடு
निर्गम स्तर,வெளியீட்டு நிலை
निर्गममापी,வெளியீட்டு மீட்டர்
निर्गम ट्रांसफार्मर,வெளியீட்டு மின்மாற்றி
निर्गम वाल्व,வெளியீட்டு வால்வு
निर्गम तंरगरूप,வெளியீட்டு அலைவடிவம்
बाह्य प्रसारण,வெளியே ஒளிபரப்பு (OB)
अवन,சூளை
अतियुग्मन,மேல் இணைப்பு
"अतिमॉडुलन, अधिमॉडुलन",மாடுலேஷன் ஓவர்
अधिवोल्टता,ஓவர் மின்னழுத்தம்
समग्र क्षीणन,ஒட்டுமொத்த விழிப்புணர்வு
समग्र प्रसारण विश्वसनीयता,ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை
समग्र दक्षता,ஒட்டுமொத்த செயல்திறன்
समग्र अधिग्रहण विष्वसनीयता,ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை
समग्र अनुक्रिया,ஒட்டுமொத்த பதில்
"समग्र प्रणाली, समग्र तंत्र",ஒட்டுமொத்த அமைப்பு
ध्वनि-अतिअंतरण,ஓவர் டப்பிங்
शिरोपरि लाइन,மேல்நிலை வரி
शिरोपरि तार,மேல்நிலை கம்பி
अतिभार,ஓவர்லோட்
अतिभार संरक्षण युक्ति,அதிக சுமை பாதுகாப்பு சாதனங்கள்
"अतिभार ट्रिप, अधिभार मोचन",ஓவர்லோட் பயணம்
अधिप्रतिचयन,மிகைப்படுத்தல்
"संकुलित, बंधा हुआ",நிரம்பியுள்ளது
पैकेट स्विचन,பாக்கெட் மாறுதல்
पैकेटीकरण,பாக்கெட்மயமாக்கல்
पैकेटीकृत,பாக்கெட்ஸ்
पैड,திண்டு
"पृष्ठन, पृष्ठीकरण",பேஜிங்
विस्तार स्क्रीन,பான் திரை
"पैनल, नामिका",பேனல்
"पैनकरण, क्षैतिज प्रसर्पण",Paning
परि–ष्य,பனோரமா
परवलयाकार माइक्रोफोन,பரவளைய மைக்ரோஃபோன்
"आमूल परिवर्तन, पैराडिम शिफ्ट",முன்னுதாரண மாற்றம்
विरोधाभास,முரண்பாடு
"समांतर पोर्ट, संद्वार",இணை துறைமுகம்
प्राचल,அளவுரு
पराश्रयी हानि,ஒட்டுண்ணி இழப்பு
पराश्रयी दोलन,ஒட்டுண்ணி ஊசலாட்டம்
"समता द्वयंक, समता बिट",சமநிலை பிட்
समता परीक्षण,சமநிலை சோதனை
पारसेक,பார்செக்
"आंशिक विभेदन, आंशिक विघटन",பகுதி தீர்மானம்
