Odiya,Malayalam
ଜ୍ଞାନ ଆବିଷ୍କାର |,അറിവ് കണ്ടെത്തൽ
ଜ୍ଞାନ ଆବିଷ୍କାର ଡାଟାବେସ୍ (KDD),വിജ്ഞാന കണ്ടെത്തൽ ഡാറ്റാബേസ് (KDD)
ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ,വിജ്ഞാന എഞ്ചിനീയറിംഗ്
ଜ୍ଞାନ ପରିଚାଳନା,വിജ്ഞാന മാനേജ്മെന്റ്
ଜ୍ଞାନ କର୍ମୀ |,വിജ്ഞാന പ്രവർത്തകൻ
ଲାନ୍ ଆଡାପ୍ଟର |,ലാൻ അഡാപ്റ്റർ
ଲାନ୍ ସର୍ଭର |,ലാൻ സെർവർ
LAN କର୍ମକ୍ଷେତ୍ର |,LAN ജോലിസ്ഥലം
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,ലാൻഡ്സ്കേപ്പ്
ଲ୍ୟାଣ୍ଡସ୍କେପ୍,ലാൻഡ്സ്കേപ്പ്
ଭାଷା,ഭാഷ
ଭାଷା ଅନୁବାଦକ,ഭാഷാ വ്യാഖ്യാതാവ്
ଭାଷା ସଞ୍ଚାଳକ,ഭാഷാ പ്രോസസ്സർ
ଭାଷା ଅନୁବାଦକ,ഭാഷാ വിവർത്തകൻ
ଲାପଟପ୍,ലാപ്ടോപ്പ്
ବଡ଼ ଆକାରର ଏକୀକରଣ (lsi),വലിയ തോതിലുള്ള ഏകീകരണം (എൽഎസ്ഐ)
ବଡ଼ ଆକାରର ଏକୀକରଣ (LSI),വലിയ തോതിലുള്ള ഏകീകരണം (LSI)
ଲେଜର,ലേസർ
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,ലേസർ പ്രിന്റർ
ଶେଷରେ ପ୍ରଥମ (LIFO),അവസാനം ആദ്യം പുറത്തായി (LIFO)
ସ୍ତର,പാളി
ଲେଆଉଟ୍,ലേഔട്ട്
ପତ୍ର |,ഇല
ପତ୍ର ନୋଡ୍ |,ഇല നോഡ്
ପତ୍ର ସାଇଟ୍ |,ഇല സൈറ്റ്
ଲିଜ୍,പാട്ടത്തിനെടുക്കുക
ଲିଜ୍ ଚ୍ୟାନେଲ୍ |,പാട്ടത്തിനെടുത്ത ചാനൽ
ଲିଜ୍ ରେଖା,പാട്ടത്തിനെടുത്ത ലൈൻ
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ (lsb),ഏറ്റവും കുറഞ്ഞ ബിറ്റ് (എൽഎസ്ബി)
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା |,ഏറ്റവും കുറഞ്ഞ അക്കം
ପୁରୁଣା ପ୍ରଣାଳୀ,പൈതൃക വ്യവസ്ഥ
ଲେମ୍ମା,ലെമ്മ
ଅକ୍ଷର ଗୁଣ (LQ),അക്ഷര നിലവാരം (LQ)
ଲେକ୍ସେମ୍ |,ലെക്സെം
ଲେକ୍ସିକୋଗ୍ରାଫି |,ലെക്സിക്കോഗ്രാഫി
ଲାଇବ୍ରେରୀ |,പുസ്തകശാല
ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍ |,ലൈബ്രറി പ്രോഗ്രാം
ଲାଇବ୍ରେରୀ ଉପ-ରୁଟିନ୍ |,ലൈബ്രറി സബ്-റോട്ടീൻ
ଲାଇସେନ୍ସ ଚୁକ୍ତି,ലൈസൻസ് കരാർ
ହାଲୁକା ଏମିଟର ଡାୟୋଡ୍ (LED),ലൈറ്റ് എമിറ്റർ ഡയോഡ് (എൽഇഡി)
ହାଲୁକା ବନ୍ଧୁକ |,നേരിയ തോക്ക്
ହାଲୁକା କଲମ |,നേരിയ പേന
ରେଖା ଆଡାପ୍ଟର |,ലൈൻ അഡാപ്റ്റർ
ରେଖା ସମ୍ପାଦନା |,ലൈൻ എഡിറ്റിംഗ്
ରେଖା ପ୍ରିଣ୍ଟର୍ |,ലൈൻ പ്രിന്റർ
ରେଖା,ലീനിയർ
ପ୍ରତି ମିନିଟରେ ରେଖା (LPM),മിനിറ്റിലെ വരികൾ (LPM)
ଲିଙ୍କ୍ |,ലിങ്ക്
ଲିଙ୍କ୍ ତାଲିକା |,ലിങ്ക് ചെയ്ത പട്ടിക
LINUX,ലിനക്സ്
ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD),ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
ଆକ୍ଷରିକ,അക്ഷരാർത്ഥം
ଲାଇଭ୍ |,തത്സമയം
ଲାଇଭ୍ ନୋଡ୍ |,ലൈവ് നോഡ്
ଲୋଡ୍ କର |,ലോഡ് ചെയ്യുക
ଲୋଡ୍ ମଡ୍ୟୁଲ୍,ലോഡ് മൊഡ്യൂൾ
ସ୍ଥାନୀୟ,പ്രാദേശിക
ସ୍ଥାନୀୟ ପ୍ରବେଶ,പ്രാദേശിക പ്രവേശനം
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (ലാൻ)
ସ୍ଥାନୀୟ ପରିଭାଷା |,പ്രാദേശിക നിർവചനം
ସ୍ଥାନୀୟ ବିନିମୟ |,പ്രാദേശിക കൈമാറ്റം
ସ୍ଥାନୀୟ ସ୍ମୃତି,പ്രാദേശിക മെമ്മറി
ସ୍ଥାନୀୟ ମୋଡ୍ |,പ്രാദേശിക മോഡ്
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,പ്രാദേശിക വേരിയബിൾ
ଲକ୍ କରନ୍ତୁ |,പൂട്ടുക
ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |,ലോക്ക് ചെയ്ത ഫയൽ
ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |,ലോഗിൻ=ലോഗിൻ ചെയ്യുക
ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |,ലോഗ് ഓഫ്-ലോഗ് ഔട്ട്
ଲଗିଂ,ലോഗിംഗ്
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,ലോജിക് അനലൈസർ
ଲଜିକ୍ ବୋମା |,ലോജിക് ബോംബ്
ଲଜିକ୍ କାର୍ଡ |,ലോജിക് കാർഡ്
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
ଲଜିକ୍ ସର୍କିଟ୍ |,ലോജിക് സർക്യൂട്ട്
ତାର୍କିକ ଡିଜାଇନ୍ |,ലോജിക് ഡിസൈൻ
ତାର୍କିକ ଚିତ୍ର,ലോജിക് ഡയഗ്രം
ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |,ലോജിക് ഫ്ലോ ചാർട്ട്
ତାର୍କିକ କାର୍ଯ୍ୟ,ലോജിക് ഫംഗ്ഷൻ
ତାର୍କିକ ଫାଟକ,ലോജിക് ഗേറ്റ്
ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,ലോജിക് പ്രോഗ്രാമിംഗ്
ତର୍କ ପରିବର୍ତ୍ତନ,ലോജിക് ഷിഫ്റ്റ്
ତର୍କ ସ୍ଥିତି |,യുക്തിയുടെ അവസ്ഥ
ଲଜିକ୍ ସୁଇଚ୍ |,ലോജിക് സ്വിച്ച്
ତର୍କ ଏକକ |,ലോജിക് യൂണിറ്റ്
ଯୁକ୍ତିଯୁକ୍ତ |,ലോജിക്കൽ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ലോജിക്കൽ കണക്ഷൻ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,ലോജിക്കൽ ഡാറ്റ ഘടന
ତାର୍କିକ ଚିତ୍ର,ലോജിക്കൽ ഡയഗ്രം
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,ലോജിക്കൽ എക്സ്പ്രഷൻ
ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
ଯୁକ୍ତିଯୁକ୍ତ IF,ലോജിക്കൽ IF
ଲଜିକାଲ୍ ଅପରେସନ୍,ലോജിക്കൽ പ്രവർത്തനം
ଲଜିକାଲ୍ ଅପରେଟର୍ |,ലോജിക്കൽ ഓപ്പറേറ്റർ
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |,ലോജിക്കൽ ബന്ധം
ଲଜିକାଲ୍ ସ୍କିମ୍ |,ലോജിക്കൽ സ്കീം
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,ലോജിക്കൽ ചിഹ്നം
ଲଜିକାଲ୍ ପ୍ରକାର |,ലോജിക്കൽ തരം
ତାର୍କିକ ମୂଲ୍ୟ,ലോജിക്കൽ മൂല്യം
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,ലോജിക്കൽ വേരിയബിൾ
ଆଗକୁ ଦେଖ,മുന്നോട്ട് നോക്കൂ
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,മുന്നോട്ട് നോക്കൂ
ଉପରୁକୁ ଦେଖ,തിരയൽ
ଲୁପ୍ |,ലൂപ്പ്
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,ലൂപ്പ് നിയന്ത്രണം
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ലൂപ്പ് സമാരംഭം
ଲୁପ୍ ପରିବର୍ତ୍ତନ,ലൂപ്പ് പരിഷ്ക്കരണം
ଲୁପ୍ ନେଟୱାର୍କ |,ലൂപ്പ് നെറ്റ്വർക്ക്
ଲୁପ୍ ଆରମ୍ଭ,ലൂപ്പ് ആരംഭം
ଲୁପ୍ ସମାପ୍ତି |,ലൂപ്പ് അവസാനിപ്പിക്കൽ
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
ଖାଲି ଯୋଡି |,അയഞ്ഞ കപ്പിൾഡ്
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,നഷ്ടമായ കംപ്രഷൻ
କମ୍ ବାଇଟ୍ |,കുറഞ്ഞ ബൈറ്റ്
ନିମ୍ନ ସ୍ତରର ଭାଷା |,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
ନିମ୍ନ ବନ୍ଧା |,താഴ്ന്ന പരിധി
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
ମେସିନ୍,യന്ത്രം
ଯନ୍ତ୍ର ଠିକଣା,മെഷീൻ വിലാസം
ମେସିନ୍ କୋଡ୍,മെഷീൻ കോഡ്
ମେସିନ୍ ଚକ୍ର |,മെഷീൻ സൈക്കിൾ
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
ମେସିନ୍ ତ୍ରୁଟି |,യന്ത്ര പിശക്
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,മെഷീൻ നിഷ്ക്രിയ സമയം
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,യന്ത്ര സ്വതന്ത്ര ഭാഷ
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,യന്ത്ര നിർദ്ദേശം
ଯନ୍ତ୍ର ବୁଦ୍ଧି,യന്ത്ര ബുദ്ധി
ମେସିନ୍ ଭାଷା,യന്ത്രഭാഷ
ଯନ୍ତ୍ର ଶିକ୍ଷା,യന്ത്ര പഠനം
ମେସିନ୍ ଅପରେସନ୍,യന്ത്ര പ്രവർത്തനം
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,യന്ത്രാധിഷ്ഠിത ഭാഷ
ମେସିନ୍ ଚଲାଇବା |,മെഷീൻ റൺ
ମେସିନ୍ ଅନୁକରଣ,മെഷീൻ സിമുലേഷൻ
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,മെഷീൻ കേടായ സമയം
ମେସିନ୍ ଅନୁବାଦ,യന്ത്ര വിവർത്തനം
ମେସିନ୍ ଶବ୍ଦ |,യന്ത്ര വാക്ക്
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,മാക്രോ വാദം
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
ମାକ୍ରୋ କଲ୍ |,മാക്രോ കോൾ
ମାକ୍ରୋ କୋଡ୍ |,മാക്രോ കോഡ്
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,മാക്രോ കമാൻഡ്
ମାକ୍ରୋ ଘୋଷଣା,മാക്രോ പ്രഖ്യാപനം
ମାକ୍ରୋ ସଂଜ୍ଞା,മാക്രോ നിർവചനം
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,മാക്രോ ഫ്ലോ ചാർട്ട്
ମାକ୍ରୋ ଜେନେରେଟର,മാക്രോ ജനറേറ്റർ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,മാക്രോ നിർദ്ദേശം
ମାକ୍ରୋ ଭାଷା |,മാക്രോ ഭാഷ
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,മാക്രോ ലൈബ്രറി
ମାକ୍ରୋ ପାରାମିଟର |,മാക്രോ പാരാമീറ്റർ
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,മാക്രോ പ്രോസസ്സിംഗ്
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,മാക്രോ പ്രൊസസർ
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,മാക്രോ പ്രോഗ്രാമിംഗ്
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,മാക്രോ പ്രോട്ടോടൈപ്പ്
ମାକ୍ରୋ-କୋଡିଂ |,മാക്രോ-കോഡിംഗ്
ମାଗାବାଇଟ୍ (MB),മാഗബൈറ്റ് (MB)
ଯାଦୁ ଚରିତ୍ର |,മാന്ത്രിക കഥാപാത്രം
ଯାଦୁ ସଂଖ୍ୟା,മാന്ത്രിക സംഖ്യ
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,കാന്തിക ബബിൾ മെമ്മറി
ଚୁମ୍ବକୀୟ କାର୍ଡ |,കാന്തിക കാർഡ്
ଚୁମ୍ବକୀୟ କକ୍ଷ |,കാന്തിക കോശം
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,കാന്തിക സ്വഭാവം
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,കാന്തിക കോർ സംഭരണം
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,കാന്തിക ഡിസ്ക്
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,കാന്തിക ഡിസ്ക് വിലാസം
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,കാന്തിക ഡ്രം
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,കാന്തിക എൻകോഡിംഗ്
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,കാന്തിക തല
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,കാന്തിക മഷി
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,കാന്തിക മാധ്യമം
ଚୁମ୍ବକୀୟ ପଠନ |,കാന്തിക വായന
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,കാന്തിക റെക്കോർഡിംഗ്
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,കാന്തിക സംഭരണം
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,കാന്തിക സ്ട്രിപ്പ്
ଚୁମ୍ବକୀୟ ଟେପ୍ |,കാന്തിക ടേപ്പ്
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,കാന്തിക ടേപ്പ് ഡ്രൈവ്
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,കാന്തിക ടേപ്പ് തലക്കെട്ട്
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,കാന്തിക ടേപ്പ് ഗതാഗതം
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,കാന്തിക ടേപ്പ് യൂണിറ്റ്
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,കാന്തിക നേർത്ത ഫിലിം
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,കാന്തിക ട്രാക്ക്
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
ଚୁମ୍ବକୀୟ,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
ମେଲ୍ ବାକ୍ସ,മെയിൽ ബോക്സ്
ମେଲ୍ ମିଶ୍ରଣ |,മെയിൽ ലയനം
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,പ്രധാന ഫ്രെയിം
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,പ്രധാന ഫ്രെയിം സിസ്റ്റം
ମୁଖ୍ୟ ସ୍ମୃତି,പ്രധാന മെമ്മറി
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,പ്രധാന പ്രോഗ്രാം
ମୁଖ୍ୟ ଭଣ୍ଡାର |,പ്രധാന സംഭരണം
ମୁଖ୍ୟ ସୁଇଚ୍,പ്രധാന സ്വിച്ച്
ରକ୍ଷଣାବେକ୍ଷଣ,മെയിന്റനൻസ്
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,മെയിന്റനൻസ് പാനൽ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,അറ്റകുറ്റപ്പണി സമയം
ପ୍ରମୁଖ ଚକ୍ର |,പ്രധാന ചക്രം
ପ୍ରମୁଖ ଉପକରଣ,പ്രധാന ഉപകരണം
ମୁଖ୍ୟ ଚାବି |,പ്രധാന കീ
ପ୍ରମୁଖ ରାଜ୍ୟ |,പ്രധാന സംസ്ഥാനം
ପ୍ରମୁଖ ଗଠନ,പ്രധാന ഘടന
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,പ്രധാന ദൗത്യം
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ ഘടകം
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ ഗേറ്റ്
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ഭൂരിപക്ഷ പ്രവർത്തനം
ମେକଅପ୍ ସମୟ |,മേക്കപ്പ് സമയം
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,തകരാർ പതിവ്
ପରିଚାଳନା ବିକାଶ,മാനേജ്മെന്റ് വികസനം
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ପରିଚାଳନା ବିଜ୍ଞାନ |,മാനേജ്മെന്റ് സയൻസ്
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,മാഞ്ചസ്റ്റർ കോഡിംഗ്
ମନିଫୋଲ୍ଡିଂ |,മാനിഫോൾഡിംഗ്
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,കൃത്രിമ വേരിയബിൾ
ଇଣ୍ଡେକ୍ସ କରିବା,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,മാനുവൽ വിശകലനം
ମାନୁଆଲ ଉତ୍ତର,മാനുവൽ ഉത്തരം
ମାନୁଆଲ ପ୍ରବେଶ,മാനുവൽ എൻട്രി
ମାନୁଆଲ ବିନିମୟ,മാനുവൽ എക്സ്ചേഞ്ച്
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,മാനുവൽ ഇൻപുട്ട്
ମାନୁଆଲ୍ ଅପରେସନ୍ |,മാനുവൽ പ്രവർത്തനം
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,പലതും പലതുമായ ബന്ധം
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,പലതും ഒരു ഡീകോഡറും
ମାନଚିତ୍ର ପଦ୍ଧତି,മാപ്പ് രീതി
ମ୍ୟାପିଂ,മാപ്പിംഗ്
ମାର୍ଜିନ୍,മാർജിൻ
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,മാർജിൻ പിശക്
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,മാർജിനൽ ചെക്ക്
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,മാർജിനൽ ടെസ്റ്റ്
ଚିହ୍ନ ଚିହ୍ନଟ,അടയാളം കണ്ടെത്തൽ
ପ reading ଼ିବା ଚିହ୍ନ |,മാർക്ക് വായന
ମାର୍କ ସ୍କାନିଂ,അടയാളം സ്കാനിംഗ്
ଚିହ୍ନ ଚିହ୍ନ,മാർക്ക് സെൻസ്
ମାର୍କର,മാർക്കർ
ମାର୍କିଂ,അടയാളപ്പെടുത്തുന്നു
ତରଙ୍ଗ ଚିହ୍ନିତ,അടയാളപ്പെടുത്തൽ തരംഗം
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,മാർക്കോവ് ചെയിൻ
ମାର୍କୋଭ ଉତ୍ସ |,മാർക്കോവ് ഉറവിടം
ମାର୍କ ଅପ୍ ଭାଷା |,അടയാളപ്പെടുത്തൽ ഭാഷ
ମାସର,മാസർ
ମାସର,മാസർ
ମାସ୍କ,മുഖംമൂടി
ମାସ୍କ ବିଟ୍ |,മുഖംമൂടി ബിറ്റ്
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
ମାସ୍କ ରେଜିଷ୍ଟର |,മാസ്ക് രജിസ്റ്റർ
ମାସ୍କଡ୍ ROM |,മുഖംമൂടി ധരിച്ച റോം
ମାସ୍କିଂ |,മാസ്കിംഗ്
ବହୁ ତଥ୍ୟ,ബഹുജന ഡാറ്റ
ଜନ ସ୍ମୃତି,മാസ് മെമ്മറി
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,വൻതോതിൽ സമാന്തരമായി
ଗୁରୁ,മാസ്റ്റർ
ମାଷ୍ଟର କାର୍ଡ |,മാസ്റ്റർ കാർഡ്
ମାଷ୍ଟର ଘଣ୍ଟା |,മാസ്റ്റർ ക്ലോക്ക്
ମାଷ୍ଟର କନସୋଲ୍ |,മാസ്റ്റർ കൺസോൾ
ମୂଖ୍ୟ ତଥ୍ୟ |,മാസ്റ്റർ ഡാറ്റ
ମୂଖ୍ୟ ଚିତ୍ର,മാസ്റ്റർ ഡയഗ്രം
ମାଷ୍ଟର ଫାଇଲ୍ |,മാസ്റ്റർ ഫയൽ
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,മാസ്റ്റർ ഗ്രൂപ്പ്
ମାଷ୍ଟର କି,മാസ്റ്റർ കീ
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,മാസ്റ്റർ പ്രൊസസർ
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,മാസ്റ്റർ പ്രോഗ്രാം
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,മാസ്റ്റർ സ്റ്റേഷൻ
ମାଷ୍ଟର ଟେପ୍ |,മാസ്റ്റർ ടേപ്പ്
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,മാസ്റ്റർ ടെർമിനൽ
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,യജമാനൻ/അടിമ സംവിധാനം
ମ୍ୟାଚ୍,പൊരുത്തം
ମେଳ ଖାଉଛି,പൊരുത്തപ്പെടുന്നു
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,ഗണിത പ്രോഗ്രാമിംഗ്
ଗାଣିତିକ ଅନୁକରଣ,ഗണിത അനുകരണം
ମାଟ୍ରିକ୍ସ,മാട്രിക്സ്
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,മാട്രിക്സ് പ്രിന്റർ
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,മാട്രിക്സ് സ്വിച്ച്
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,മാട്രിക്സ് പട്ടിക
