English,Gujarati
Magnetic flux,ચુંબકીય પ્રવાહ
Magnetic focusing,ચુંબકીય ફોકસ
Magnetic hysteresis,ચુંબક સંશ્લેષણ
Magnetic lines of force,ચુંબકીય બળ રેખા
Magnetic pick up,ચુંબકીય કલેક્ટર
Magnetic polarity,ચુંબકીય ધ્રુવીયતા
Magnetic polarity,ચુંબકીય ધ્રુવીયતા
Magnetic saturation,ચુંબકીય સંતૃપ્તિ
Magnetic shielding,ચુંબકીય કવચ
Magnetic storm,ચુંબકીય વિક્ષેપ
Magnetic tape,ચુંબકીય ટેપ
Magnetometer,મેગ્નેટોમીટર
Magneto motive force (mmf),મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf)
Magnetron,મેગ્નેટ્રોન
Magnification,વિસ્તૃતીકરણ
Magnitude,વોલ્યુમ
Magnitude comparator,તીવ્રતા તુલનાત્મક
Magnitude function,જથ્થો કાર્ય
Main frame computer,મોટું કમ્પ્યુટર
Main line current,મુખ્ય રેખા પ્રવાહ
Majority carrier,બહુમતી વાહક
Majority carrier current,બહુમતી વાહક વર્તમાન
Male connector,"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ"
MAN (metropolitan area network),MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક)
Manchester coding,માન્ચેસ્ટર કોડિંગ
Man-made noise,માનવ અવાજ
Mantissa,મન્ટિસા
Mapping,મેપિંગ
Marconi antenna,માર્કોની એન્ટેના
Mark/Space ratio,સાઇન/સમય ગુણોત્તર
Mask,આવરણ
Mask programmed ROM,માસ્ક પ્રોગ્રામ કરેલ રોમ
Maskable interrupt,સારા કામમાં વિક્ષેપ
Masked ROM,કવર રોમ
Mass,"વોલ્યુમ, સમૂહ"
Master clock,મુખ્ય ઘડિયાળ
Master oscillator,મુખ્ય ઓસિલેટર
Matched filter,મેળ ખાતું ફિલ્ટર
Matched load,મેળ ખાતો ભાર
Matching,મેચિંગ
Matrix equation,મેટ્રિક્સ સમીકરણ
MATV (master antenna T.V.),હેડ એન્ટેના ટીવી
Maximum forward current,મહત્તમ આગળ
Maximumgain,મહત્તમ લાભ
Maximum power transfer theorem,મહત્તમ પાવર ટ્રાન્સફર પ્રમેય
Maximum rating,મહત્તમ સ્કોર
Maximum reverse voltage,મહત્તમ રિવર્સ વોલ્ટેજ
Maximum usable frequency (MUF),મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF)
Maxterm,મહત્તમ
Maxwell's equation,મેક્સવેલ સમીકરણ
MCA (micro channel architecture),માઇક્રો ચેનલ માળખું
M-derived filter,એમ-પ્રાપ્ત ફિલ્ટર
Mean free path,અર્થ મુક્ત માર્ગ
Mean value,સરેરાશ મૂલ્ય
Mean-square value,ચોરસ સરેરાશ મૂલ્ય
Measuring instrument,માપન સાધન
Mechanical filter,યાંત્રિક ફિલ્ટર
Medical Electronics,તબીબી ઇલેક્ટ્રોનિક્સ
Mega Ohm,મેગા ઓહ્મ
Megabyte,મેગાબાઈટ
Megger,મેગર
Memory,સ્મારક
Memory access time,મેમરી એક્સેસ સમય
Memory array,મેમરી એરે
Memory buffer register,મેમરી બફર રજિસ્ટર
Memory cell,મેમરી સેલ
Memory cell race around condition,મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ
Memory chip,મેમરી ચિપ
Memory circuit,માઇક્રો સર્કિટ
Memory cycle,મેમરી ચક્ર
Memory cycle time,મેમરી ચક્ર
Memory map,મેમરી નકશો
Memory mapped I/o,મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ
MEMR (memory read),મેમરી વાંચન
MEMW (memory writer),મેમરી લેખન
Menu,"મેનુ, કેટલોગ"
Meridian plane,અક્ષીય વિમાન
Mesh,નેટ
Mesh analysis,જાળીદાર વિશ્લેષણ
Mash current,જાળીદાર પ્રવાહ
Mesh equation,જાળીદાર સમીકરણ
Metal,ધાતુ
Metal can (box),મેટલ બોક્સ
Metal film resistor,મેટલ ફિલ્મ રેઝિસ્ટર
Metallization,ધાતુકરણ
Meter,મીટર
MFTD (multifrequency tone dialing),MFTD (મલ્ટીપલ ટોન ડાયલિંગ)
Mho,મો
MIC (microwave integrated circuit),MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ)
Mica capacitor,મીકા કેપેસિટર
MICR (magnetic ink character recognition),MICR
Micro bending,સૂક્ષ્મ નિશાનો
Microcomputer,માઇક્રો કોમ્પ્યુટર
Microcontroller,માઇક્રો કંટ્રોલર
Microelectronics,માઇક્રો ઇલેક્ટ્રોનિક્સ
Microfarad,માઇક્રોફારાડ
Microfiche,માઇક્રોફિશ
Micro-instruction,સૂક્ષ્મ સૂચના
Microkernel based operating system,માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ
Micro logic,સૂક્ષ્મ તર્ક
Micron (10-6),માઇક્રોન
Microphone,માઇક્રોફોન
Microphonic effect,માઇક્રોટોનિક અસર
Microprocessor,"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર"
Microprocessor code,માઇક્રોપ્રોસેસર કોડ
Micro program,માઇક્રો પ્રોગ્રામ
Microprogramming,"માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ"
Microsecond,માઇક્રો સેકન્ડ
Micro strip antenna,માઇક્રો સ્ટ્રીપ એન્ટેના
Micro strip transmission line,માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન
Microwave,"માઇક્રોવેવ, માઇક્રોવેવ"
Microwave amplifier,માઇક્રોવેવ એમ્પ્લીફાયર
Microwave antenna,માઇક્રોવેવ એન્ટેના
Microwave link,માઇક્રો વેવ લિંક
Microwave propagation window,માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો
Microwave tube,માઇક્રોવેવ ટ્યુબ
Mid band range,મધ્ય બેન્ડ શ્રેણી
MIDI (musical instrument digital interface),MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ)
Miller effect capacitance,મિલર ઇફેક્ટ કેપેસિટેન્સ
Miller integrator,મિલર ઇન્ટિગ્રેટર
Miller time base,મિલર કોલ બેઝ
Miller's theorem,મિલર પ્રમેય
Milliammeter,મિલિમીટર
Milliampere,મિલી એમ્પીયર
Millihenry,મિલી હેનરી
Milliman's theorem,મિલમેનનું પ્રમેય
Miniaturization,શોર્ટનિંગ
Minority carrier,લઘુમતી વાહક
Minority carrier current,લઘુમતી વાહક પ્રવાહ
Minterm,મિનિટર્મ
Minuend,બાદબાકી
MIPS (million instruction per second),M.P.S.
Misalignment,ખોટી ગોઠવણી
Mistuning,વિસર્જન
Mixer,મિક્સર
MMU (memory management unit),એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ)
Mnemonics,નેમોનિક
Mobile electron,ફરતા ઇલેક્ટ્રોન
Mobility,ગતિશીલતા
Modal dispersion,મોડલ ડિફ્લેક્શન
Mode,મોડ
Model,મોડેલ
Modem,મોડેમ
Modified frequency modulation encoding),અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ
Modular design,મોડ્યુલર ડિઝાઇન
Modulated,મોડ્યુલેટેડ
Modulation,મોડ્યુલેશન
Modulation depth,મોડ્યુલેશન ઊંડાઈ
Modulation index,મોડ્યુલેશન ઇન્ડેક્સ
Modulation percentage,મોડ્યુલેશન ટકાવારી
Module,મોડ્યુલ
Modulo-N counter,મોડ્યુલસ n ગુણક
Modulus of counter,કેલ્ક્યુલેટર મોડ્યુલસ
Molecule,પરમાણુ
Momentum,આવેગ
Monitor,મોનીટર
Monochrome,મોનોક્રોમેટિક
Monochrome display,મોનોક્રોમેટિક ડિસ્પ્લે
Monolithic IC,મોનોલિથિક (IC)
Monopulse,એક પલ્સ
Monostable multivibrator,મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર
Monotoxicity,એકરૂપતા
Moor's law,મૂરનો કાયદો
Morse code,મોર્સ કોડ
MOSFET,મોસ્ફેટ
Most significant character,સૌથી અર્થપૂર્ણ પાત્ર
Motherboard,મધર બોર્ડ
Motor,મોટર
Motor action,મોટર ક્રિયા
Mount,આરોપણ
Mouse,ઉંદર
Moving coil loudspeaker,જંગમ કોઇલ લાઉડસ્પીકર
Moving coil meter,ચાલતું મીટર
MPEG (motion picture experts group),સેમ્પેગ
MPU (microprocessor unit),એમપીયુ
MSD (most significant digit),MSD (સૌથી વધુ સ્કોર)
MS-windows,એમએસ વિન્ડોઝ
MTBF (mean time between failures),M.T.B.F. (અંતર નિષ્ફળતા મધ્યક)
Multicavity klystron,મલ્ટીકોલમ ક્લીસ્ટ્રોન
Multiconductor connector,પોલિમર કનેક્ટર
Multimedia,મલ્ટીમીડિયા
Multimeter,મલ્ટિમીટર
Multiple emitter transistor,બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર
Multiple trace,મલ્ટીટ્રેસિંગ
Multiplicand,યોગ્યતા
Multiplier,ગુણક
Multiprocessing,બહુવિધ સંસાધન
Multiprogramming,મલ્ટિપ્રોગ્રામિંગ
Multirange,બહુવિધ શ્રેણી
Multistage amplifier,બહુપદી એમ્પ્લીફાયર
Multitasking,મલ્ટિફંક્શન
Mute,ચૂપ
Mutual characteristics,પરસ્પર લાક્ષણિકતાઓ
Mutual conductance,પરસ્પર વાહકતા
Mutual coupling,પરસ્પર જોડાણ
Mutual inductance,પરસ્પર પ્રેરણા
Mutual reactance,પારસ્પરિકતા
Mylar-PC board,માયલર પીસી. વાવવું
N material,એન-દ્રવ્ય
NAMPS (narrow band analog mobile phone services),NAMPS
NAND-NAND circuit,નંદ-નંદ સર્કિટ
Nano-second (10-9 sec),"નેનો સેકન્ડ (- થી, )"
Napier's rule,નેપિયરનો કાયદો
Narrow band,સાંકડી બેન્ડ
Narrow band noise,સાંકડી બેન્ડ અવાજ
Narrow band pass filter,સાંકડી બેન્ડ પાર્ક અવાજ
Native-compiler,મૂળ દુભાષિયા
Natural count,કુદરતી ગણતરી
Natural frequency,કુદરતી આવર્તન
Natural logarithm,કુદરતી લઘુગણક
Near call,નજીકનો કોલ
Near jump,ધ્રુજારીની નજીક
Needle velocity,"નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી"
Negation,પ્રતિબંધ
Negation indicator,પ્રતિબંધ સૂચના
Negation symbol,પ્રતિબંધ પ્રતીક
Negative gate,નકારાત્મક દરવાજો
Negative AND gate,નકારાત્મક અંતિમ દ્વાર
Negative clamper,નકારાત્મક બંધન
Negative clipper,નકારાત્મક ઉતારવું
Negative edge,નકારાત્મક કોર
Negative emitter follower,નકારાત્મક ઉત્સર્જક પાછળ
Negative feedback,નકારાત્મક પુનઃરોકાણ
Negative feedback amplifier,નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર
Negative logic,નકારાત્મક દલીલ
Negative OR gate,નકારાત્મક અથવા દરવાજો
Negative polarity,નકારાત્મક ધ્રુવીયતા
Negative resistance,નકારાત્મક પ્રતિકાર
Negative resistance region,નકારાત્મક પ્રતિકાર ઝોન
Negative supply,નકારાત્મક પુરવઠો
Negative temperature,નકારાત્મક તાપમાન
Negative temperature coefficient,નકારાત્મક તાપમાન ગુણાંક
Negative transmission,નકારાત્મક ટ્રાન્સમિશન
Negative tree,નકારાત્મક વૃક્ષ
Negative tunnel diode,નકારાત્મક ટનલ ડાયોડ
Negative-false,નકારાત્મક ખોટા
Negative-true,નકારાત્મક સત્ય
Negligible,નગણ્ય
Nematic liquid crystal,નેમેટિક પ્રવાહી સ્ફટિક
Nemative mode,નકારાત્મક સ્થિતિ
Neon lamp,નિયોન દીવો
Neper,નેપર
Nested branching,નેસ્ટેડ શાખા
Nested task flag,નેસ્ટેડ વર્ક ચિહ્ન
Nesting,માળો
Net impurity concentration,સંપૂર્ણ અશુદ્ધતા સાંદ્રતા
Net list,ચોખ્ખી યાદી
Network,"નેટવર્ક, નેટવર્ક"
Network drive,નેટવર્ક ડ્રાઇવ
Network driver,નેટવર્ક ઓપરેટર
Network model,નેટવર્ક મોડેલ
Network operating system,નેટવર્ક ઓપરેટિંગ સિસ્ટમ
Network server,નેટવર્ક સર્વર
Network structure,નેટવર્ક માળખું
Network theory,નેટવર્ક સિદ્ધાંત
Network topology,નેટવર્ક ટોપોલોજી
Neutral,મૂડી
Neutral line,તટસ્થ રેખા
Neutral region,હતાશ ઝોન
Neutralising circuit,તટસ્થતા સર્કિટ
Neutralization,તટસ્થીકરણ
Neutron,ન્યુટ્રોન
New generation CP,નેક્સ્ટ જનરેશન CPU
New line character,નવી રેખા પાત્ર
New-Zealand virus,ન્યુઝીલેન્ડ વાયરસ
Next state,આગળનો તબક્કો
Next state equation,આગલા તબક્કાનું સમીકરણ
Next state table,આગલા તબક્કાનું ટેબલ
Nibble,ચપટી વગાડવું
Nibble memory chip,નિબલ મેમરી ચિપ
Nibble multiplexer,નિબલ મલ્ટિપ્લેક્સર
Nicholas chart,નિકોલસ ચાર્ટ
Night effect,રાત્રિ અસર
Nine track tape,નવ પાથ ટેપ
Nine's complement,નવના પૂરક
NMOS,શેવાળ
NMOS inverter,en moss inverse
NMOS process,સામૂહિક પ્રક્રિયામાં
NMOS structure,શેવાળ માળખું
NMOS transistor,મોસ ટ્રાન્ઝિસ્ટર
No load current,શૂન્ય લોડ વર્તમાન
No twist cable,ક્રિમ્ડ કેબલ
Nodal,નોડ્યુલર
Node,"નોડ, નોડ"
Node minimization,નોડ ડિગ્રેડેશન
Noise,અવાજ
Noise avalanche,અવાજ હિમપ્રપાત
Noise band-width,અવાજ બેન્ડ એક્સ્ટેંશન
Noise burst,અવાજ વિસ્ફોટ
Noise cancelling microphone,અવાજ રદ કરતો માઇક્રોફોન
Noise factor,અવાજ ગુણક
Noise feedback amplifier,નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર
Noise figure,રાવણક
Noise immunity,અવાજ અપ્રભાવિત
Noise impulse,ઘોંઘાટીયા આવેગ
Noise limiter,અવાજ મર્યાદિત કરનાર
Noise margin,અવાજ માર્જિન
Noise measurement,અવાજ માપન
Noise partition,અવાજ વિભાગ
Noise quantization,અવાજ પરિમાણ
Noise reduction,"અવાજ ઘટાડો, અવાજ ઘટાડો"
Noise resistance,અવાજ પ્રતિકાર
Noise shaping,અવાજનું પ્રતિનિધિત્વ
Noise spike,અવાજ સ્પાઇક
Noise temperature,અવાજનું તાપમાન
Noisy floppy disk drive,ફ્લોપી ડિસ્ક ડ્રાઇવ
Nominal impedance,નજીવી અવબાધ
Nominal value,ફોકલ મૂલ્ય
Nonlinear distortion,બિન-રેખીય વિકૃતિ
Non radiating,અવિચલ
Non resonance,ગેરસમજ
Non resonant antenna,બિન-રેઝોનન્ટ એન્ટેના
Non-compensated Op-amp,વળતર વિનાનું ઓપરેશનલ એમ્પ્લીફાયર
Non-complementary,બિન-પૂરક
Non-conductor,ડાઇલેક્ટ્રિક
Non-contiguous data structure,જોડાયેલ ડેટા માળખું
Non-critical race,આક્રમક રન
Non-degenerate mode,ડાયવર્ઝન મોડ
Non-destructive readont,અવિનાશી વાંચન
Non-DOS partition message,ડોસલેસ પાર્ટીશન સંદેશ
Non-executable statement,અચોક્કસ નિવેદન
Non-ideal performance,નબળી કામગીરી
Non-impact printer,assanghat mutrak
Non-inductive winding,બિન ઇન્ડક્શન જન્માક્ષર
Non-inverting amplifier,નોન-રીટર્ન એમ્પ્લીફાયર
Non-inverting averaging amplifier,વ્યસ્ત સરેરાશ એમ્પ્લીફાયર
Non-inverting buffer,વ્યસ્ત બફર
Non-invertingcomparator,વ્યસ્ત તુલનાકારો
Non-inverting configuration,વ્યસ્ત રૂપરેખાંકન
Non-inverting summing amplifier,વ્યસ્ત કમ્પાઇલર એમ્પ્લીફાયર
Non-inverting voltage,વ્યસ્ત વોલ્ટેજ
Non-linear,બિન-રેખીય
Nonlinear capacitance,બિન-રેખીય કેપેસિટર
Non-linear circuit analysis,બિન-રેખીય સર્કિટ વિશ્લેષણ
Nonlinear component,બિન-રેખીય ઘટક
Non-linear load line,બિન-રેખીય લોડ લાઇન
Non-linear modulation,બિન-રેખીય મોડ્યુલેશન
Non-linear resistance,બિન-રેખીય પ્રતિકાર
Non-linear system,બિન-રેખીય સિસ્ટમ
Non-linearity,બિન-રેખીયતા
Non-linearity error,બિન-રેખીયતા ભૂલ
Normalized frequency,સામાન્ય આવર્તન
Non-periodic,નોન રિકરિંગ
Non-procedural language,પ્રતિભાવવિહીન ભાષા
Non-recursive system,પુનરાવર્તિત સિસ્ટમ
Non-system disk,સિસ્ટમલેસ ડિસ્ક
Non-systematic code,સીરીયલ કોડ
Non-trivial,બિન-સપાટી
Non-volatile storage,બિન-અસ્થિર સંગ્રહ
NOR,નોર
NOR function,knorr કાર્ય
NOR gate,ન તો દરવાજો
NOR latch,નોર લેચ
NOR operation,નોર ઓપરેશન
Normal density function,સામાન્ય ઘનતા કાર્ય
Normal process,ફફડાટનો અવાજ
Normal sampling,સામાન્ય નમૂના
Normalized admittance,સામાન્ય ઘૂંસપેંઠ
Normally off MOSFET,સામાન્ય રીતે બંધ મોસ્ફેટ
NOR-NOR network,ન તો નેટવર્ક
Norton model,નોર્ટન મોડલ્સ
North magnetic pole,ઉત્તર ચુંબકીય ધ્રુવ
Norton a.c.,નોર્ટન પ્રા.
Norton amplifier,નોર્ટન એમ્પ્લીફાયર
Norton circuit,નોર્ટન સર્કિટ
Norton d.c.,નોર્ટન ડી.ડી.
Norton equivalent circuit,નોર્ટન સમકક્ષ સર્કિટ
Norton inverting and non-inverting,નોર્ટન વ્યસ્ત અને વ્યસ્ત
Norton Op-amp,નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર
Norton utility,નોર્ટન યુટિલિટી
NOT,નથી
NOT function,કાર્ય નથી
NOT gate,દરવાજો નથી
NOT operation,ઓપરેશન નથી
Notation,નોટેશન પદ્ધતિ
Notch antenna,ગ્રુવ એન્ટેના
Notch filter,ગ્રુવ ફિલ્ટર
NPN transistor,npn ટ્રાન્ઝિસ્ટર
NTSC interface,NTSC ઈન્ટરફેસ
N-type impurity,n-પ્રકારની અશુદ્ધિઓ
N-type material,n-પ્રકારની બાબત
Nucleus,ન્યુક્લિયસ
Null,શૂન્ય
Null cycle,ખાલી જગ્યા વર્તુળ
Null offset voltage,શૂન્ય ઓફસેટ વોલ્ટેજ
Null pointer,ખાલી જગ્યા સૂચક
Number base,સંખ્યા આધાર
Number base conversion,સંખ્યા આધારિત રૂપાંતરણ
Number damage,પોઇન્ટ નુકસાન
Number lock key,નંબર લૂપ કી
Number system,સંખ્યા પદ્ધતિ
Numeric coprocessor,સંખ્યાત્મક સહ-પ્રોસેસર
Numeric keypad,આંકડાકીય કી પેડ
Numerical aperture,સંખ્યાત્મક છિદ્ર
Numerical distance,સંખ્યાત્મક અંતર
Nuwvicon,nuvicon
Nyquist,nyquist
Nyquist bandwidth,nyquist બેન્ડ એક્સ્ટેંશન
Nyquist criterian,nyquist માપદંડ
Nyquist interval,nyquist અંતરાલ
Nyquist pulse,nyquist પલ્સ
Nyquist rate,nyquist દર
Nyquist stability criterion,nyquist ટકાઉપણું માપદંડ
Nyquist theorem,nyquist પ્રમેય
Object module,ઉદ્દેશ્ય મોડ્યુલ
Object program,ઉદ્દેશ્ય કાર્યક્રમ
Objective lens,ઉદ્દેશ્ય લેન્સ
Object-oriented programming,ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ
Octal,ઓક્ટેવ
Octal bus transceiver,એંસી બસ રીસીવર-રવાનગી
Octal number system,ઓક્ટલ નંબર સિસ્ટમ
Octave,ઓક્ટેવ
Odd function,વિચિત્ર કાર્ય
Odd parity,"વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા"
Odometer,"ઓડોમીટર, પેથોમીટર"
Off line,બંધ લાઇન
Off-axis response,બિન-મૌખિક પ્રતિભાવ
Offset,"વિસંગતતા, સરભર"
Offset angle,ઓફસેટ કોણ
Offset current,ઓફસેટ સ્ટ્રીમ
Offset error,ઓફસેટ ભૂલ
Offset trimming,ઓફસેટ ઓપ્ટિમાઇઝેશન
Offset voltage,ઓફસેટ વોલ્ટેજ
Ohm,ઓમ
Ohmic contact,ઓમિક સંપર્ક
Ohmic region,ઓહ્મિક ક્ષેત્ર
Ohmmeter,"ઓહ્મમીટર, ઓહ્મમીટર"
Ohm's law,ઓહ્મનો કાયદો
Ohm's per volt,ઓહ્મ પ્રતિ વોલ્ટ
Oil circuit breaker,તેલ સર્કિટ બ્રેકર
Omni directional,સર્વદિશ
Omni mode,સર્વવ્યાપકતા
OMR (optical masked reading),OMR (ઓપ્ટિકલ કવર રીડિંગ)
ON resistance,"પ્રતિકાર પર, પ્રતિકાર પર"
ON state,રાજ્ય પર
On-chip decoding,ચિપ ગર્ભિત ડીકોડર
One shot (monostable multivibrator),એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર
One-ass assembler,એક-પાસ એસેમ્બલર
One's complement,વર્તમાન પ્રતિકાર
One-way register control,પ્રવાસી રજીસ્ટર
On-line system,ઓનલાઈન સિસ્ટમ
ON-OFF controller,"ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક"
ON-OFF keying,ચાલુ-બંધ કીઇંગ
OPAMP,ઓપરેશનલ એમ્પ્લીફાયર
Op-amp average amplifier,ઓપરેટિંગ અર્થ એમ્પ્લીફાયર
Op-amp comparators,ઓપરેશનલ તુલનાકાર
OP-Amp multiplier,ઓપરેશનલ એમ્પ્લીફાયર ગુણક
Op-amp scaling amplifier,ઓપરેશનલ સોફોની એમ્પ્લીફાયર
Open collector,ઓપન કલેક્ટર
Open input,ખુલ્લું રોકાણ
Open loop,ઓપન લૂપ ઓપન લૂપ
Open wire line,ઓપન વાયર લાઇન
Open circuit parameters,ઓપન સર્કિટ પરિમાણ
Open-circuited impedance,ઓપન સર્કિટ અવબાધ
Open-loop gain,ઓપન લૂપ ગેઇન
Operand,ઓપરેન્ડ
Operating angle,સંચાલન કોણ
Operating mode,સક્રિયકરણ મોડ
Operating point,સંચાલન બિંદુ
Operating system,લોજિસ્ટિક્સ
Operating frequency,ઓપરેટિંગ આવર્તન
Operation,"ઓપરેશન, ઓપરેશન"
Operation code,ઓપરેશન કોડ
Operational amplifier,ઓપરેશનલ એમ્પ્લીફાયર
Operator,ઓપરેટર
Optic ray,ઓપ્ટિકલ બીમ
Optical communication,ઓપ્ટિકલ સંચાર
Optical disk,ઓપ્ટિકલ ડિસ્ક
Optical encoder,ઓપ્ટિકલ કોડેક
Optical fiber,ઓપ્ટીકલ ફાઈબર
Optical injection,ઓપ્ટિકલ ઈન્જેક્શન
Optical pyrometer,"ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર"
Optical recorder,ઓપ્ટિકલ રેકોર્ડર
Optical recording,ઓપ્ટિકલ રેકોર્ડિંગ
Optical scanning,ઓપ્ટિકલ સ્કેનિંગ
Optical spectrum,ઓપ્ટિકલ ચોરસ
Optical storage device,ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ
Optically coupled isolator,ઓપ્ટિકલ જોડી આઇસોલેટર
Optimum bias,"શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ"
Optimum filter,શ્રેષ્ઠ ફિલ્ટર
Optimum system,શ્રેષ્ઠ સિસ્ટમ
Optimum working frequency,શ્રેષ્ઠ કાર્યકારી આવર્તન
Opto-coupler,ઓપ્ટિકલ કપ્લર
Optoelectronic device,પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ
Opto-electronics,ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ
OR gate,અથવા દરવાજો
Orbit,વર્ગ
Order of a filter,ફિલ્ટર ક્રમ
Order of equation,સમીકરણનો ક્રમ
Ordinary ray,સરળ બીમ
Orthicon,આર્થિક
Orthodynamic,વર્ટિકલ ડાયનેમિક
Orthogonal code,ઓર્થોગોનલ કોડ
Orthogonality principle,વિલંબ સિદ્ધાંત
Oscillating electric dipole,ઓસીલેટરી દ્વિધ્રુવ
Oscillator,ઓસિલેટર
Oscillator tuning ratio,ઓસિલેટર
Oscillograph,"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ"
Oscilloscope camera,ઓસિલોસ્કોપ કેમેરા
Oscilloscope probe,ઓસિલોસ્કોપ
Out of band signaling,બંધ બેન્ડ સિગ્નલ
Output,મુદ્દો
Output admittance,આઉટપુટ ઘૂંસપેંઠ
Output buffer,આઉટપુટ બફર
Output characteristics,આઉટપુટ લાક્ષણિકતાઓ
Output conductance,આઉટપુટ વાહકતા
Output device,આઉટપુટ ઉપકરણ
Output offset voltage,આઉટપુટ ઓફસેટ વોલ્ટેજ
Output power,પાવર આઉટપુટ
Output resistance,આઉટપુટ પ્રતિકાર
Output stage,"એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ"
Output swing,આઉટપુટ પ્રોમ્પ્ટ
Output transformer,આઉટપુટ ટ્રાન્સફોર્મર
Over compounding,મિશ્રણ
Over coupled,અત્યંત જોડી
Over coupling,હાયપરકપલિંગ
Over current relay,ઓવરકરન્ટ રિલે
Over damped,અતિશય હતાશ
Over drive factor,ઓપરેટિંગ ગુણક
Over excitation,અતિશય ઉત્તેજના
Over flow,ઓવરફ્લો
Over lapping group,ઓવરલેપ જૂથ
Over modulation,ઓવરમોડ્યુલેશન
Over reach,શીખવાની ઍક્સેસ
Over sampling,સેમ્પલિંગ ઉપર
Over voltage crowbar,ઓવરવોલ્ટેજ સબેબલ
Over voltage detector,ઓવરવોલ્ટેજ ડિટેક્ટર
Overcharging,પ્રેરણા
Overdriver amplifier,સંચાલિત એમ્પ્લીફાયર
Over-driving,"ઓવરરનિંગ, ઓવર ઓપરેટિંગ"
Overload,ઓવરલોડ
Overload protection,ઓવરલોડ રક્ષણ
Overload recovering time,ઓવરલોડ પુનઃપ્રાપ્તિ સમય
Overshoot,અતિક્રમણ
Overtone,ઓવરટોન
Owen bridge,ઓવન બ્રિઝ
Oxidation,ઓક્સિડેશન
Oxide breakdown,ઓક્સાઇડ ફ્રેક્ચર
Oxide isolation,ઓક્સાઇડ વિયોજન
P-channel FET,પી-ચેનલ ફેટ
Packaging,પેકેજિંગ
Packing density,સંકોચન ઘનતા
Padder,પેડર
Padder capacitor,પેડ કેપેસિટર
Paddle,પેડલ
Paddle switch,પેડલ સ્વીચ
Page,પાનું
Page down key,નેવિગેશન કી
Page up key,ઉત્પત્તિ કી
Paging,પૃષ્ઠ ક્રમાંકન
Pair,યુગલ
Paper capacitor,કાગળ કેપેસિટર
Parabolic reflector,પેરાબોલિક રિફ્લેક્ટર
Parallel counter,સમાંતર કાઉન્ટર
Parallel data input,સમાંતર ડેટા ઇનપુટ
Parallel interface,સમાંતર ઈન્ટરફેસ
Parallel port,સમાંતર છિદ્ર
Parallel processing,સમાંતર સંસાધન
Parallel resonance,સમાંતર પડઘો
Parallel shift,સમાંતર વિસ્થાપન
Parallel tuned circuit,સમાંતર ટ્યુન સર્કિટ
PIPO parallel-in parallel-out,"સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ"
PISO parallel-in series-out,"સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ"
Parametric equalizer,પરિમાણ બરાબરી
Paraphase amplifier,પેરાબોલિક એમ્પ્લીફાયર
Parasitic director,પરોપજીવી દિશા
Parasitic elements,પરોપજીવી તત્વ
Parasitic excitation,પરોપજીવી ઉત્તેજના
Parasitic oscillation,અનિચ્છનીય ઓસિલેશન
Parasitic reflector,પરોપજીવી પરાવર્તક
Parity,સમાનતા
Parity bit,સમાનતા રમત
Parity checker,પેરિટી ટેસ્ટર
Parity encoder,સમાનતા કોડક
Parity generator,સમાનતા જનરેટર
Partition,વિભાગ
