English,Punjabi
hyper space,ਸੁਪਰ ਅਸਮਾਨ
hypothesis,ਪਰਿਕਲਪਨਾ
Hypothetical,"ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ"
hypsometer,ਉਬਾਲਣ ਬਿੰਦੂ
Hysterisis,ਨੀਂਦ
Ice,ਬਰਫ਼
ice crystel,ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ
Ideal,ਆਦਰਸ਼
idealized,ਆਦਰਸ਼ਕ
Identical,"ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ"
identification,"ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ"
identification beacon,"ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ"
Identity,"ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ"
Idle,ਕੰਮ ਰਹਿਤ
idle time,"ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ"
Ignite,ਜਗਾਉਣ ਲਈ
Ignitor,igniter
ignition,ਇਗਨੀਸ਼ਨ
Ignore,ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ
illuminance,ਰੋਸ਼ਨੀ ਘਣਤਾ
illuminant,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
Illuminating,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
illumination photometer,ਰੋਸ਼ਨੀ ਗੇਜ
Illuminator,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
image,ਪ੍ਰਤੀਬਿੰਬ
Imaginary,"ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ"
immersed body,ਡੁੱਬੀ ਵਸਤੂ
Immersion,ਡੁੱਬਣਾ
immittance,ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼
Impact,"ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ"
impact effect,ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ
Impedance,ਰੁਕਾਵਟ
Impinging,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
imposed pressure,ਲਾਗੂ ਦਬਾਅ
impregnated,"impregnated, embedded"
impulse,ਭਾਵਨਾ
Impure,ਅਸ਼ੁੱਧ
impurity conductivity (=extrinsic conductivity),ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ)
Inaudibility,ਸੁਣਨਯੋਗਤਾ
Inaudible,ਸੁਣਨਯੋਗ ਨਹੀਂ
Incandescence,incandescence
incandescent,ਚਮਕਦਾਰ
Incoherent,rapsodic
incoming,ਆਗਾਮੀ
Incompressibility,ਸੰਕੁਚਿਤਤਾ
increasing oscillation,ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ
incremental permeability,ਵਧਿਆ ਚੁੰਬਕਤਾ
independent distribution,ਮੁਫਤ ਵੰਡ
Indeterminate,"ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ"
Index,"ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ"
indirect,"ਅਸਿੱਧੇ, ਅਸਿੱਧੇ"
Induced,ਪ੍ਰੇਰਿਤ
Induction,"ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
inductive,ਪ੍ਰੇਰਣਾਦਾਇਕ
inductor,ਪ੍ਰੇਰਕ
Inertial,inertial
inexhaustible source,ਅਮੁੱਕ ਸਰੋਤ
Infinite,"ਬੇਅੰਤ, ਬੇਅੰਤ"
Infinities,"ਅਨੰਤਤਾ, ਬੇਅੰਤ"
infinity,"ਬੇਅੰਤ, ਬੇਅੰਤ"
Inflammability,ਜਲਣਸ਼ੀਲਤਾ
Inflammable,ਜਲਣਸ਼ੀਲ
Inflow,ਪ੍ਰਵਾਹ
Influx,ਪ੍ਰਵਾਹ
information,ਜਾਣਕਾਰੀ
infralow-frequency,ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ
Infra-red,ਇਨਫਰਾਰੈੱਡ
Infrasonic,ਸੁਣਨਯੋਗ ਨਹੀਂ
Infrasonics,ਆਵਾ ਸ਼ਰਵਿਕੀ
Inhomogeneity,ਅਸੰਗਤਤਾ
Inhomogeneous,ਵੱਖਰਾ
initial,ਸ਼ੁਰੂਆਤੀ
Injection,ਟੀਕਾ
Inlet,ਦਾਖਲ ਕਰੋ
Inner,"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ"
Input,"ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
Insensitive,ਗੁੰਡਾਗਰਦੀ
Insertion,ਲਾਈਵਸ਼ਨ
insignificant,"ਮਾਮੂਲੀ, ਮਾਮੂਲੀ"
Inspection,ਨਿਗਰਾਨੀ
Installation,"ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ"
instant,ਪਲ
instruction,ਹਿਦਾਇਤ
instrument,ਮਸ਼ੀਨ
Instrumental,ਮਕੈਨੀਕਲ
Instrumentation,"ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ"
Insulated,"ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
Insulation,ਇੰਸੂਲੇਟਿੰਗ
insulator,"ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
Integer,"1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
integrability,ਅਖੰਡਤਾ
integral,"ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
Integration,ਏਕੀਕਰਣ
Intense,"ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ"
intensification,ਤੀਬਰਤਾ
intensifier,"ਖਿੱਚ, ਪ੍ਰਵੇਗ"
Intensity,"ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ"
Intensive,ਤੀਬਰ
Interaction,ਗੱਲਬਾਤ ਕਰਨੀ
interatomic,ਅੰਤਰ-ਪਰਮਾਣੂ
Interchange,"ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ"
Interdependency,"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
Interdependent,ਪਰਸਪਰ ਨਿਰਭਰ
inter diffusion,ਆਪਸੀ ਫੈਲਾਅ
Interface,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
interface connection (=feed __through),ਕਰਾਸ ਭਰਨ
interfacial angle,ਇੰਟਰਫੇਸ ਕੋਣ
interference,"ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ"
Intergalactic,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
Interior,"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)"
Interlocking,"synapse, synapse"
Intermediate,"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
Intermetallic,intermetallic
intermittent,"ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
Intermolecular,ਅੰਤਰ-ਆਣੂ
internal,ਅੰਦਰੂਨੀ
International,ਅੰਤਰਰਾਸ਼ਟਰੀ
interplanar,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
interplanetary,ਅੰਤਰਗ੍ਰਹਿ
Interpolation,ਇੰਟਰਪੋਲੇਸ਼ਨ
Interpretability,ਸਾਰਥਕਤਾ
interpreter,"ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
interrupter,ਰੁਕਾਵਟ
intersecting,ਨੂੰ ਕੱਟਣਾ
Intersection,"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
interspace,ਅੰਤਰਾਲ
Interstellar,ਇੰਟਰਸਟਲਰ
Interstitial,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
Interval,"ਪਾੜਾ, ਪਾੜਾ"
Intimate,ਬੰਦ ਕਰੋ
Intra,ਅੰਤ ਵਿੱਚ
Intra-atomic,ਅੰਤਰ-ਪਰਮਾਣੂ
Intrinsic,"ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
Invariant,ਯਕੀਨਨ
Invention,"ਕਾਢ, ਕਾਢ"
Inverse,"ਉਲਟ, ਉਲਟ, ਉਲਟ"
Inversion,"ਉਲਟਾ, ਉਲਟਾ"
invert,ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ
Inverted,"ਉਲਟ, ਉਲਟ"
inviscid,ਅੰਨ੍ਹਾ
inviscid fluid,turbid ਤਰਲ
Invisibility,ਅਦਿੱਖਤਾ
Invisible,ਅਦਿੱਖ
Ion,ਆਇਨ
Ionic,ionic
Ionisable,ionizable
Ionise,"ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ"
Ionosphere,"ionosphere, ionosphere"
inospheric,ionosphere
iris (in waveguide),ਆਇਰਿਸ
Irradiated,irradiated
Irradiation,ਕਿਰਨ
irrational,ਤਰਕਹੀਣ
irreducible,"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
Irregular,ਅਨਿਯਮਿਤ
Irreversible,ਨਾ ਬਦਲਣਯੋਗ
irrotational,ਘੁੰਮਣਾ
isentropic,"isotropic, isotropic ਵਕਰ"
Isentropically,ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ
I signal,"ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ"
isobar,"ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ"
Isobaric,"isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ"
Isochore,"ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ"
Isochoric,iso-ionic
isochromatic,ਸਮਰੂਪ
isochronic line,ਸਮਕਾਲੀ ਲਾਈਨ
isochronous motion,ਸਮਕਾਲੀ ਗਤੀ
Isoclinal,isometric
Isoelectric,ਸਮਾਨਤਾ ਵਾਲਾ
Isoenergetic,ਸਮਾਨ-ਊਰਜਾ
Isogonal,"ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)"
Isolate,"ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)"
isolated,"ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ"
Isolation,"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ"
Isomeric,ਆਈਸੋਮਰ
Isomerisation,ਆਈਸੋਮਰ
Isomerism,isomerism
Isometric,"isometric, ਤਿਕੋਣ, ਘਣ, isometric"
Isomorphism,isomorphism
isomorphous,isomorphic
Isotherm,isotherm
Isothermal,isotherm
Isotope,ਆਈਸੋਟੋਪ
isotopic,ਆਈਸੋਟੋਪ
Isotropic,ਆਈਸੋਟ੍ਰੋਪਿਕ
isotropic line (=circular line),ਸਰਕੂਲਰ ਲਾਈਨ
Isotropy,isomorphism
Iteration,ਦੁਹਰਾਓ
1-type (=intrinsic semiconductor ),ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
Jamin's interferometer,ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ
Jerk,"ਝਟਕਾ, ਮੁੜ"
Jet,"ਜੈੱਟ, ਸਿਰ"
jet and rocket propulsion,ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ
j-j coupling,ਜੇ-ਜੇ ਜੋੜੀ
Jolly's balance,ਜੋਲੀ ਝੁਕਿਆ
Joule heat,ਜੂਲ - ਗਰਮੀ
joule meter,ਜੂਲਮੀਟਰ
Joule-Thomson effect,ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ
joule (unit),ਜੂਲ
Jump,"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ"
junction,ਸੰਧੀ
junction point,ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ
just scale,ਸਹੀ ਅੱਖਰ
juxtaposition,"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ"
kaleidoscope,"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ"
kappa meson (=k=meson),"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ"
kathode (=Cathode),ਕੈਥੋਡ
kation (=cation),ਘਨਾਯਾਨ
K-band,ਕੇ-ਬੈਂਡ
K-capture (=K-electron capture),ਕੇ-ਕੈਪਚਰ
K-capturer,k-ਰਿਸੈਪਟਰ
Kelvin approximation,ਕੈਲਵਿਨ ਅਨੁਮਾਨ
kernel of homomorphism,ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ
kerr cell,ਕੇਰ ਸੈੱਲ
Key,"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ"
key board,"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ"
key note,ਸ਼ੁਰੂਆਤੀ ਸਵਰ
key pulse,ਕੁੰਜੀ ਨਬਜ਼
key word,ਮੁੱਖ ਸ਼ਬਦ
Kick,ਪ੍ਰੋਜੈਕਸ਼ਨ
kick back,ਵਿਰੋਧ
Kilo,ਕਿਲੋ
kilojoule (KJ),ਕਿਲੋਜੂਲ
kiloparsec,kiloparsec
kiloton bomb,ਕਿਲੋਟਨ ਬੰਬ
Kinematical,ਕਿਨੇਮੈਟਿਕ
Kinematically,ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ
Kinetic,"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ"
Kinetically,ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ
Kink,ਫ੍ਰੈਕਚਰ
klystron,klystron
knife edge,ਤਿੱਖਾ ਕਿਨਾਰਾ
Kruskal limit,kruskal ਸਰਹੱਦ
Kryogenic,ਥਰਮੋਜਨਿਕ
Label,ਲੇਬਲ
Labelled,"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ"
Laboratory,ਪ੍ਰਯੋਗਸ਼ਾਲਾ
Ladar,ਪੌੜੀ
Laevorotation,ਘੜੀ ਦੇ ਉਲਟ
laevorotatory,"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ"
lag and lead,ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ
Lagrange's expansion,Lagrange ਪ੍ਰਸਾਰਣ
Laggrangian,ਲਾਗਰਗਿਆਨਵਾਦ
Lamb shift,ਲੇਲੇ ਦੀ ਰਚਨਾ
Lamina,"ਤਖ਼ਤੀ, ਬੋਰਡ"
lamina dorsalis,ਡੋਰਸਲ ਪਲੇਟ
laminar flow,"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ"
laminate,"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ"
Laminating,ਪੱਧਰੀਕਰਨ
Lamination,ਲਾਮਿਨਾ
lamp,"ਦੀਵਾ, ਦੀਵਾ"
lamp black,"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ"
Lande's interval rule,ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ
Lande splitting factor,ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ
Landing,ਲੈਂਡਿੰਗ
lapping,"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ"
Larmor frequency,larmore ਬਾਰੰਬਾਰਤਾ
Larmor precession,larmore precession
Laser,ਲੇਜ਼ਰ
Lasing,laserization
Latent,ਗੁਪਤ
Lateral,"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ"
Latitude,"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ"
lattice,"ਜਾਲੀ, ਜਾਲੀ"
Laue class,laue ਕਲਾਸ
Launcher,ਲਾਂਚ ਕਰੋ
Launching,ਲਾਂਚ ਕਰੋ
launch pad,ਲਾਂਚ ਪਲੇਟਫਾਰਮ
law of mass action,ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ
law of multiple proportion,ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ
layer,"ਪਰਤ, ਪੱਧਰ"
L-band,ਐਲ-ਬੈਂਡ
Lead,"ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ"
leading,ਅੱਗੇ
Leak,"ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ"
Leakage,"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ"
Least,"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
least count (of a vernier),ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ
Lecher's wire,ਖੜੀ ਤਾਰ
Leduc effect,Leduc ਪ੍ਰਭਾਵ
legal ohm,ਵੈਧ ਓਮ
L-electron,- ਇਲੈਕਟ੍ਰੋਨ
length contraction,ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ
Lengthening,ਲੰਬਾਈ
Lens,ਲੈਂਸ
Lenz's law,ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ
Level,ਫਲੈਟ ਸੁਰੰਗ
level flight,ਖਿਤਿਜੀ ਉਡਾਣ
Levelling,"ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ"
levelling screw,"ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ"
level of confidence,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
level of significance,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
level surface,"ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ"
Lever,"ਲੀਵਰ, ਲੀਵਰ"
Libration,ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ
Lidar,"ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ"
Life,"ਜੀਵਨ, ਉਮਰ"
lift,"ਚੁੱਕੋ, ਚੁੱਕੋ"
lift off,ਛੁਟਕਾਰਾ ਪਲ
light,"ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ"
Lighting,"ਤਪਸ਼., ਰੋਸ਼ਨੀ"
Lightning,ਬਿਜਲੀ
light year,ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ
Like,"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
Limit,"ਸੀਮਾ, ਸੀਮਾ"
Limiting,"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
limiting magnitude (=magnitude ___limit),ਮੌਜੂਦਾ ਸੀਮਾ
Line,"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
Liner,"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
Linearisation,ਰੇਖਿਕਕਰਨ
linearity,"ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ"
Linearly,"ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
line drop,ਲਾਈਨ ਸੰਭਾਵੀ
line imperfection (onedimensional),ਰੇਖਿਕ ਅਪੂਰਣਤਾ
line of percussion,ਸਟਰੋਕ ਲਾਈਨ
line spectrum,ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ
line voltage,ਲਾਈਨ ਵੋਲਟੇਜ
Link,"ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ"
Liquefaction,ਤਰਲਤਾ
Liquefied,ਤਰਲ
liquefier,ਤਰਲ
Liquid,ਤਰਲ
liquid bath,ਤਰਲ ਭੰਡਾਰ
liquid crystal,ਤਰਲ ਕ੍ਰਿਸਟਲ
liquidity,ਤਰਲਤਾ
liquid rocket,ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ
Lissajous figures,lisaju ਅੰਕੜੇ
List,"ਸੂਚੀ, ਸੂਚੀ"
Listing,"ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ"
litre,ਕੂੜਾ
live programme,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
live wire,ਬਿਜਲੀ ਦੀ ਤਾਰ
load,"ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ"
Loadstone,ਚੁੰਬਕ ਪੱਥਰ
localised,"ਸਥਾਨਕ, ਸਥਾਨਕ"
locally Maxwellian,ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ
Location,"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
locked dislocation,ਬੰਨ੍ਹਿਆ ਨੁਕਸ
lock in,"ਤਲਾਕ, ਖੇਪ"
Locus,"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
Lodestone,ਚੁੰਬਕ ਪੱਥਰ
Logarithmic,ਲਘੂਗਣਕ
logic,ਤਰਕ
logical,ਵਾਜਬ
Logistics,"ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ"
London Van Der Waals attraction,ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ
long distance Transmission,ਰਿਮੋਟ ਸੰਚਾਰ
longitude,"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
longitude of perihelion,ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ
Longitudinal,"ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ"
long note,ਲੰਬੇ ਸਵਰ
Loop,"ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ"
loosely bound,ਢਿੱਲੀ ਬੰਨ੍ਹ
lossely packed,"ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ"
Lorentz Fitzgerald contraction,ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ
lossless line (=loss free line),ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ
lossy dielectric,ਸੜਿਆ dielectric
loudness (of sound),ਤਾਕਤ
Low,"ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ"
Lowering,"ਨਫ਼ਰਤ, ਨੀਵਾਂ"
Lowest,"ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ"
low vaccum,ਘਟੀਆ ਵੈਕਿਊਮ
luminance,ਚਮਕ
Luminescence,ਸੰਦੀਪਤੀ
Luminescent,ਚਮਕਦਾਰ
luminosity,ਲਾਟ.
luminous,"ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-"
lunar day,ਚੰਦਰ ਦਿਨ
lunar eclipse,ਚੰਦਰ ਗ੍ਰਹਿਣ
lunar satellite,ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ
lunar variation,ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ
lux,Lux
Lyman series,ਲਾਇਮਨ ਸੀਰੀਜ਼
Macro,ਕੁੱਲ
Macroscopic,ਕੁੱਲ
magic lantern,"ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ"
magic number,"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਸਥਾਈ ਸੰਖਿਆ"
Magnetically,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ
magnetic,ਚੁੰਬਕੀ
magnetic bottle,ਚੁੰਬਕੀ ਰੋਧਕ
magnetisable,ਚੁੰਬਕੀਕਰਨ
magnetisation,ਚੁੰਬਕੀਕਰਨ
magnetism,ਚੁੰਬਕਤਾ
magnetocaloric effect,ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ
Magnetohydro-dynamics,ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ
Magnetohydro-statics,ਚੁੰਬਕ hydrostatics
Magentometer,ਮੈਗਨੇਟੋਮੀਟਰ
Magneton,ਮੈਗਨੇਟਨ
Magnetosphere,ਚੁੰਬਕ ਚੱਕਰ
magnetostatics,ਸਥਿਰ ਚੁੰਬਕਤਾ
magnetron rectifier,ਮੈਗਨੇਟ੍ਰੋਨ ਰੀਕਟੀਫਾਇਰ
magnified image,ਵਿਸਤ੍ਰਿਤ ਚਿੱਤਰ
magnifier,ਵੱਡਦਰਸ਼ੀ
magnify,"ਵਡਿਆਉਣਾ, ਵੱਡਾ ਕਰਨਾ"
magnifying,"ਵੱਡਦਰਸ਼ੀ, ਵੱਡਦਰਸ਼ੀ-"
magnifying glass (magnifying lens),ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ
magnitude,"ਵਿਸ਼ਾਲਤਾ, ਵਿਸ਼ਾਲਤਾ"
Magnon,ਮੈਗਨਨ
main band,ਮੁੱਖ ਬੈਂਡ
Mainline,"ਮੁੱਖ ਸੜਕ, ਮੁੱਖ ਲਾਈਨ"
Mains,"ਮੁੱਖ ਤਾਰ, ਮੁੱਖ ਟੂਟੀ"
Maintenance,"ਰੱਖ-ਰਖਾਅ, ਪੋਸ਼ਣ, ਰੱਖ-ਰਖਾਅ"
Majorana effect,mayorana ਐਬਸਟਰੈਕਟ
major axis,ਮੁੱਖ ਧੁਰਾ
major defect,ਮੁੱਖ ਨੁਕਸ
majority,ਬਹੁ-ਵਚਨ
major tone,ਮਾਸਟਰ ਟੋਨ
make and break,ਸੰਪਰਕ ਕਰੋ ਅਤੇ ਤੋੜੋ
malleability,ਕਮਜ਼ੋਰੀ
manoeuvre,ਹੁਨਰ
mainpulation,ਦਸਤੀ ਹੇਰਾਫੇਰੀ
