Punjabi,Gujarati
ਇੰਡੀਅਨ ਮੈਡਲਰ,ભારતીય પાગલ
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,ભારતીય પોડો ફિલમ
ਇੰਡੀਗੋ,અતિશય
ਇਤਾਲਵੀ ਬਾਦਾ,ઇટાલિયન બાજરી
ਆਈਵਰੀ ਟ੍ਰੀ,હાનિત વૃક્ષ
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,આઇવિ લોર્ડ/લિટલ લોર્ડ
Jaggery,ગોળ
ਜੌਂਕਾ ਚਾਵਲ,જાપોનીકા
ਜੱਸੇ,જાસૂસ
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,જાવાનિકા ચોખા
ਜੇਲਿੰਗ,ધક્કો
ਜੇਹਮ ਕਾਸ਼ਤ,દિવાહિની ખેતી
ਜੰਜਾਈ,જનન
ਜੰਕ ਡੀ ਐਨ ਏ,જંક ડીએનએ
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,કિશોર તબક્કો
ਜਾਬਾੰਡਾ,જકારાંડા
ਜੈਕਫਰੂਟ,જેકફ્રૂટ
ਜੰਜਾ,જામન
ਜੈਸਮੀਨ,ચપળ
ਜਤਤੀ ਖਤੀ,જત્તી ખત્તી
ਜੱਟਟਰੋਫਾ,એક જાતની કળા
ਜੱਟ,શણ
ਜੱਸੇਜ਼,જાસૂસ
ਕੂਲਿਨ,કારોલિન
ਕਾਓਲਿਨਾਈਟ,Kાળ
ਕਾਓਲਿਨਾਈਟ,Kાળ
ਕੈਰੀਨਚਯਮਾ,Kષધ
ਕੈਰੀਓਡਮਾ,ક ry રેઓડેસ્મા
ਕੈਰੀਗਮੀ,કર્કશમી
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),કેરીગ્રામ (ઇડિગ્રામ)
ਕਰੈਕਿਨੇਸਿਸ,કર્કશિનેસ
ਕੈਰੀਓਲੋਜੀ,કર્કશવિજ્ologyાન
Karyoolysis,કર્કશ
ਕੈਰੀਓਨ,ક ry રેઓન
ਕੈਰੀਓਟਾਈਪ,કાર્યોયોટાઇપ
ਕੈੱਲਪ (ਐਲਗੀ),કેલ્પ (શેવાળ)
ਕੈਲਵਿਨ ਚੱਕਰ,કેલ્વિન ચક્ર
ਕੇਟਿਨ,કેરાટિન
ਕਰਨਲ,કર્કશ
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,ખૈરા રોગ
ਸਾਉਣੀ,ખરીફ
ਮਜ਼ਾਕ ਕਰਨਾ,મજાક
ਕਿਨੇਟੋਕੋਰ,કિનેટોચોર
ਕਿਚਨ ਗਾਰਡਨ,રસોડું
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,ક્લેઇનફિલ્ટર સિન્ડ્રોમ
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,ક્લેનો ટુકડો
ਬੰਦ,ઘડતર
ਕੋਚ ਦਾ ਅਹੁਦਾ,કોચની પોસ્ટ્યુલેટ
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),કોપ્પેનનું વર્ગીકરણ (આબોહવા)
ਕਰਬਸ ਚੱਕਰ,ક્રેબ્સ ચક્ર
ਕੁਰਟੋਸਿਸ,ક્ટોસિસ
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર)
ਕੜਮ,કડમ
ਕਲੇ,કાલે
ਗਾਂ ਘਾਹ,કેન્સ ઘાસ
ਕਾਰੌਂਦਾ,કર્કશ
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","કિડની બીન, રાજમહ"
ਕੀਵੀਫਰੀਨ,Kાંકીપ
ਨੋਲ ਗਾਲ,નોલ ખોલ
ਕੋਡੋਮਪੁਲੀ,કોડમપુલી
ਕੋਡੋ ਬਾਜਲੇਟ,કોડો બાજરી
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),કોકમ બટર ટ્રી (મંગોસ્ટીન)
ਖਾਪਰਾ ਬੀਟਲ,ખપ્રા ભમરો
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),એલ.ડી .50 (ઘાતક ડોઝ 50)
ਲੈਬ ਲੈਂਡ,જમીન પર
ਲੇਬਲ,સંદિગ્ધ કરવું
ਕਿਰਤ,મજૂર
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,લક્ષ પરાક્રમ
ਦੁੱਧ ਚੁੰਘਾਉਣ,દૂધમારો
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન)
ਲੈਕਟੋਜ਼,લેક્ટોઝ
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,પાછળની બાજુ
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,લેમ્બડા ક્લોનીંગ વેક્ટર
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,લેમિનર હવા પ્રવાહ
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,દીવો બ્રશ રંગસૂત્ર
ਜ਼ਮੀਨ,જમીન
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,જમીન ક્ષમતા વર્ગીકરણ
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,જમીન ક્ષમતા
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,જમીન -અધોગતિ
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,જમીન સમકક્ષ ગુણોત્તર
ਲੈਂਡ ਲੈਵਲਿੰਗ,જમીન સ્તરીકરણ
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,જમીનની શોધ
ਲੈਂਡਸਕੇਪਿੰਗ,ઉતર
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,જમીન યોગ્યતા
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,જમીન ઉપયોગ -પદ્ધતિ
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,લેંગરહન્સ સેલ્સ
ਲੈਪ ਰੇਟ,રદિયો દર
ਲਾਰਵਾ,લાર્વા
ਲੇਟੈਂਸੀ,સુશોભન
ਲੇਟ,સુવ્યવસ્થિત
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,ચેપગ્રસ્ત ચેપ
ਪਾਸੇ,બાજુનું
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,વારસામાં માટી
ਲੈਟੇਕਸ,Xtex
ਲਾਠੀਵਾਦ,શિરદર્શક
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી)
ਜਾਲੀ,જાળી
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,સુસંગત લાભ
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,સતત વળતરનો કાયદો
ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,ઘટતા વળતરનો કાયદો
ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ,વધારો
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,મર્યાદિત પરિબળોનો કાયદો
ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ,ન્યૂનતમ કાયદો
ਬਦਲ ਦਾ ਕਾਨੂੰਨ,અવેજીનો કાયદો
ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,ચલ પ્રમાણનો કાયદો
ਪਰਤ,સ્તર
ਖਾਕਾ,બાંધકામ
ਲੀਚੇਟ,ઉદ્ધત
ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ,Effંચે ચાલતી કાર્યક્ષમતા
ਲੈਣ ਤੋਂ ਲੈ ਕੇ,ઠપકો
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,અગ્રણી સેર
ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ,પાંદડાની વિસ્તારનો સમયગાળો
ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ,પાંદડાની ક્ષેત્ર અનુક્રમણ્ય
ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ,પાંદડાની વિસ્તાર ગુણોત્તર
ਪੱਤਾ ਮਾਈਨਰ,પર્ણ ખાણિયો
ਪੱਤਾ ਟੈਸਟਿੰਗ,પાંદડાની પરીક્ષણ
ਪੱਤਾ,પર્ણ
ਪਰਚਾ,પત્રિકા
ਲੀਜ਼,પટા
ਫਲ਼ੀ,ક legંગું
ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ),લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ)
ਲੈਂਟਿਕਲ,ભાંગફોડ
ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ,દાપલ કેશિકા બિંદુ
Letoxtonema,લેપટોનમા
Lextospirosis,લેપ્ટોસ્પાયરોસિસ
ਲੀਰੋ-ਮੌਰਫਿਕ,અંધશ્રદ્ધાળુ
ਜਖਮ,જખમ
ਜਾਨਲੇਵਾ,ઘાતક પરિવર્તન
ਲੁੱਕੋਪਲਾਸਟ,લિંગકોપ્લાસ્ટ
ਪੱਧਰ ਦੇ ਛੱਤ,ક levelપિક ભાડૂતી
ਲੇਵਲਰ (ਲੇਵੀਲਰ),લેવલર (લેવલર)
ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ),લેવલિંગ (જમીનની)
ਲੇਅ ਖੇਤੀ,રખડુ
ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ,લિબિગનો ન્યૂનતમ કાયદો
ਭੰਡਾਰਨ,બંધ
ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ,પ્રકાશ વળતર બિંદુ
ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ,પ્રકાશ સંતૃપ્તિની તીવ્રતા
ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ,પ્રકાશ પ્રસારણ ગુણોત્તર
ਹਲਕਾ ਜਾਲ,પ્રકાશ જાળ
ਸੀਮਿਤ,મર્યાદિત
ਸੀਮਾ,સીમા
ਸੀਮਤ ਕਾਰਕ,મર્યાદિત પરિબળ
ਲਿਮੋਨਾਈਟ,સિધ્ધાંત
ਲਾਈਨ,પંક્તિ
ਲੀਨੀਅਰ ਜਵਾਬ,રેખીય પ્રતિભાવ
ਲਿੰਕਜ,જોડાણ
ਲਿੰਕੇਜ ਸਮੂਹ,જોડાણ જૂથ
ਲਿੰਕ,કોરી
ਲਿੰਟ ਇੰਡੈਕਸ,ઉંચકવાર સૂચન
ਲਾਈਨਟਰਸ,કોઠાર
ਲਿਪਿਡ,લિપિડ
ਲਿਪੋਲੀਸਿਸ,લિપોલીસિસ
ਤਰਲ,પતાવટ
ਲਿਸਟਰ,શણગારવું
ਲਿਸਟਰ,શણગારવું
ਸੂਚੀ,સૂચિ
Lithospere,શિષ્ટાચાર
ਕੂੜਾ,કચરો
ਲਾਈਵ ਮਲਚ,જીવંત લીલા ઘાસ
ਜਿਗਰਵੋਰਟ,મણિ
ਪਸ਼ੂ,પશુધન
ਸਥਾਨਕ ਨਿਯੰਤਰਣ,સ્થાનિક નિયંત્રણ
ਟਿਕਾਣੇ,સ્થાન
ਟਿੱਡੀ,તીડ
ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼),રહેઠાણ (પાક લોજિંગ)
ਲੋਡਿਕੂਲ,લોડિક્યુલ
ਲਾਹਨਤ,ભ્રમણ
ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ,લોગાર્શા -પરિવર્તન
ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ,લાંબી - દિવસનો છોડ
ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,લાંબી તરંગ કિરણોત્સર્ગ
ਲੂਪ,ફટકો
Lopping,Pingંચે કામ કરવું
ਲੰਬਰ,લાકડું
ਲੱਕਸ,એક જાતની એક વસ્તુ
ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ),લક્ઝરી વપરાશ (પોષક તત્વો)
ਲਗਜ਼ਰੀ ਜੀਨ,લકકાર જનીનો
ਲਾਇਕੋਪਿਨ,લીકોપીન
ਲਿੰਫ,લિમણું
ਲਸੀਮੀਟਰ,લિઝિમીટર
ਸੈੱਲ ਦਾ lysis,કોષ -ચિત્તભ્રમણા
ਲਿੰਗੀ,લાઇઝજેનિસ
ਲਾਇਸੋਸੋਮ,લિસોઝomeમ
ਪਤਸਿਮੇਮ,સુવાક્ય
Lac ਰੁੱਖ,લાખ વૃક્ષ
Lac,લાખ
"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ","લેડીની આંગળી, ઓકરા"
ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ,જમીન કેલ્ટ્રોપ્સ
ਲੌਨਟਾਨਾ,મણિ
ਲਾਥੀਰਸ,શણગારવું
ਲੀਕ,ગલનનું
ਨਿੰਬੂ ਘਾਹ,લીંબુનો ઘાસ
ਨਿੰਬੂ,લીંબુ
ਦਾਲ,મસૂર
ਲੇਕਿ ur ਨਸ,મસ્ત
ਸਲਾਦ,કોઇ
ਲਿਲੀ,લીલી
ਚੂਨਾ,ચૂનો
ਅਲਸੀ,અળસીનું
ਲੀਚੀ,ઉદ્ધતાઈ
ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ,થોડી બાજરી
ਲੌਂਗ ਤਰਬੂਜ,લાંબા તરબૂચ
ਲੰਬੀ ਮਿਰਚ,લાંબી મરી
ਭੌਤਿਕ,ડોકલા
ਕਮਲ,કમળ
Lurcesne,લસ
Lac ਕੀੜੇ,લાખ જંતુ
ਲੇਡੀ ਬਰਡ ਬੀਟਲ,સ્ત્રી -પક્ષી ભમરો
ਪੱਤਾ ਮਾਈਨਰ,પર્ણ ખાણિયો
ਪੱਤਾ ਰੋਲਰ,પાંદડાની રોલર
ਪੱਤਾ ਵੈਬਬਰ,પાંદડા
ਟਿੱਡੀ,તીડ
ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ,લૌકિક ઉત્ક્રાંતિ
ਮੈਕ੍ਰੋਲਮੇਟ,કરચલી
ਮੈਕਰੋਮੋਲਕੋਲ,મ mac્રોમ્યુલેક્યુલ
ਮੈਕਰੋਟੇਸ਼ਨ,ઉદ્ધતતા
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,ઉન્માદ
ਮੈਕਰੌਪੋਰਸ,ચંચળ
ਮੈਗਗੋਟ,માગગોટ
ਮੈਗਮਾ,મેઘ
ਮੈਗਨੇਸ਼ੀਆ,મેગ્નેશિયા
ਮੈਗਨੀਸ਼ੀਅਮ,મેગ્નેશિયમ
ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ,ચુંબકીય હલાવનાર
ਵਿਸ਼ਾਲਤਾ,પરિમાણ
ਮੂਹਾ ਕੇਕ,માહુઆ કેક
ਰੱਖਿਅਕ ਲਾਈਨ,જાળવણીકાર રેખા
ਰੱਖ ਰਖਾਵ,જાળવણી
ਮੱਕੀ ਸ਼ਰਨ,મકાઈ શેલર
ਮਰਦ ਨਿਰਜੀਵ,પુરુષ જંતુરહિત
ਖਰਾਬ,ખોડખાંપણ
ਖਰਾਬ,રોગ
ਕੁਪੋਸ਼ਣ,પોષણ
ਗਲਤ,ગેરરીતિ
ਖਰਾਬ,દૂષિત
ਖੁਰਲੀ,ગમાણ
ਮੈਂਗ੍ਰੋਵ,મેલગ્રોવ
ਮੈਨੋਮੀਟਰ,માનવશલના માપક
ਮੈਨੋਮੀਟਰ,માનવશલના માપક
Mantissa (loarithm),મન્ટિસા (લોગરીધમનો)
ਖਾਦ,ખાતર
ਖਾਦ,ખાતર
ਹਾਸ਼ੀਏ,સીમાંત
ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ,સીમાંત ખર્ચ
ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ,સીમાંત જમીન
ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ,સીમાંત ઉત્પાદન
ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ,સીમાંત વળતર
ਸਮੁੰਦਰੀ,દરિયાઇ
ਮਾਰਕਰ (ਜੈਨੇਟਿਕ),માર્કર (આનુવંશિક)
ਮਾਰਕੀਟ,બજાર
ਮਾਰਕਿਟੇਬਲ,વેચાણક્ષમ
ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ,વેચાણપાત્ર અધિકૃતતા
ਮਾਰਕੀਟ ਸਰਪਲੱਸ,બજારમાં મેળવણી
ਮਾਰਕੀਟਿੰਗ,બજાર
ਮਾਰਸ਼,માર્શ
ਪੁੰਜ ਵਹਾਅ,સામૂહિક પ્રવાહ
ਪੁੰਜ ਚੋਣ,સામૂહિક પસંદગી
ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ,સામૂહિક-સંકટપ્રમનોમાક્ષ
ਮਸਤ,મસ્ત
ਜਣੇਪੇ ਵਿਰਾਸਤ,મામાનો વારસો
ਮੇਲ,સમાગમ
ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ,મેટ્રિક સંભવિત
ਪੱਕਣ,પરિપક્વતા
ਪਰਿਪੱਕਤਾ (ਫਸਲ),પરિપક્વતા (પાક)
ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ,મહત્તમ ઉપલબ્ધ પાણી
ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ,મહત્તમ પાક
ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ,મહત્તમ અવશેષ મર્યાદા
ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ,મહત્તમ ટકાઉ ઉપજ
ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ,મહત્તમ થર્મોમાપક
ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ,મહત્તમ પાણી -ધારણ ક્ષમતા
ਮੈਦਾਨ ਬਗੀਚੇ,ઘાસનો ઓર્કાર્ડિંગ
Maly,ભ્રામક
ਮਤਲਬ ਭਟਕਣਾ,સરેરાશ વિચલન
ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ),મીન લાઇફ (પરમાણુ)
ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ,દરિયાઇ સપાટી
ਮਤਲਬ ਵਰਗ,સરેરાશ ચોરસ
ਮਾਪ,માપ
ਮਾਪ,માપ
ਮਕੈਨੀਕਲ,યાંત્રિક
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ),યાંત્રિક વિશ્લેષણ (માટી)
ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ,યાંત્રિક અવરોધ
ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ,યંત્ર -ખેતી
ਮੀਡੀਅਨ,મધ્યમ
ਚਿਕਿਤਸਕ ਪੌਦਾ,Inalષધ
ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ,ભૂમધ્ય આબોહવા
ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ,મેગાગામેટોજેનેસિસ
ਮੇਗਾਸਪੋਰੰਗੀਆ,મેગાસ્પોરંગિયા
ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ),મેગાસ્પોર (મેક્રોસ્પોર)
Meagasporogenisis,મેગાસ્પોજેનેનેતિયો
Meiosis,મેયોસિસ
ਮਿੱਟੀ,ખુશામત
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,ડીએનએ
ਝਿੱਲੀ ਫਿਲਟਰ,પટલ ફિલ્ટર
ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ,મેન્ડેલિયન વારસો
ਗੰਦਗੀ,સુધારણા
ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,વારસાના મેન્ડેલનો કાયદો
ਵਪਾਰੀ,વેપારી
ਪਾਰਾ,પારો
ਬੇਰਹਿਮ,ઉદ્ધત
ਮੇਸੋਲਮੇਟ,મેસોક્લાઇમેટ
Mesoderm,મેસોોડર્મ
ਮੇਸੋਫਿਲ,મેસોફિલ
ਮੇਸੋਫਾਈਟ,મેસોફાઇટ
ਮੇਸੋ-ਪਿਓਜ਼,મેસો
Mesospere,મેસોસ્ફિયર
ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ),મેસેંજર આર.એન.એ.
Metabolism,ચયાપચય
Metabolites,ચયાપટ
ਧਾਤ ਦਾ ਡੈਮ,ધાતુનું બચ્ચું
ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ,રૂપક ખડકો
ਮੈਟਮੋਰਫੋਸਿਸ,રૂપરેખા
ਮਛੂਤ,આવરણ
ਮੈਟਸਟ੍ਰਸਸ,મેટ્રાસ્ટ્રસ
ਪਾਚਕ,ચિત્તાકર્ષણ
ਮੀਟਰ ਵਿਗਿਆਨ,હવામાનશાસ્ત્ર
ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ,મેથેમોગ્લોબીનેમિયા
Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ,પદ્ધતિનું પ્રદર્શન
ਮੀਕਾ,માઇકલ
ਮਾਈਕਰੋ ਬੇਸਿਨ,સૂક્ષ્મ બેસિન
ਮਾਈਕਰੋ ਫੂਨਾ,સૂક્ષ્મ પ્રાણીસૃષ્ટિ
ਮਾਈਕਰੋਬ,જીવાણુ
ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ,સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન
ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ,સૂક્ષ્મ -અધોગતિ
ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ,સૂક્ષ્મ જંતુનાશક
ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,સૂક્ષ્મ -વિજ્iologyાન
ਮਾਈਕਰੋਬਾਇਟਿਕ,સૂક્ષ્મ રોગને લગતું
ਮਾਈਕਰੋਕਲੀਮੇਟ,માઇશારિક
ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ,સૂક્ષ્મ પર્યાવરણ
ਮਾਈਕ੍ਰੋਫਲੋਰਾ,માઇક્રોફલોરા
ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ,માદક દ્રવ્યો
ਮਾਈਕ੍ਰਿਤੀ,માઇક્રોરોઇરીગેશન
ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ,માઇક્રોમીટ્રોલોજી
ਮਾਈਕਰੋਨਟੀਐਂਟ,સુક્ષ્મસૃષ્ટિ
ਮਾਈਕ੍ਰੋਪੋਲਟ,માઇક્રોપ્લોટ
ਮਾਈਕ੍ਰੋਫੋਰ,સુક્ષ્મસજીવો
ਮਾਈਕ੍ਰੋਪਾਈਲ,સુક્ષ્મસજીવો
ਮਾਈਕਰੋਸਕੋਪੀ,માઇક્રોસ્કોપી
ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ,માઇક્રોસ્પોરંજિયમ
ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ,સૂક્ષ્મ -સંસ્કૃતિ
ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ,માઇક્રોસ્પોર મધર કોષ
ਮਾਈਕਰੋਸਪੋਰਸ,સુધર્કિમાદ
ਮਾਈਕ੍ਰੋਟੋਮ,માઇક્રોટોમ
ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ,માઇક્રોટોપ્રાફી
ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ,મધ્ય સીઝન-સુધારણા
ਮਾਈਗ੍ਰੇਸ਼ਨ,સ્થળાંતર
ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ,અનાજનું તબક્કો
ਮਿਲਪੀਦ,મિલેપેડ
ਮਿਲਟਸ,બાજરી
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,મિલિંગ વસૂલાત
ਮਿਲਿੰਗ,મિલિંગ
ਖਣਿਜ ਪੋਸ਼ਣ,ખનિજ પોષણ
ਖਣਿਜ ਮਿੱਟੀ,ખનિજ માટી
ਖਣਿਜ,ખનિજકરણ
ਖਣਿਜ,ખનીજ
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,લઘુત્તમ થર્મોમાપક
ਘੱਟੋ ਘੱਟ ਖੇਤ,લઘુત્તમ ખેતી
ਮਾਮੂਲੀ ਫਸਲਾਂ,સામાન્ય પાક
Miyotic ਇੰਡੈਕਸ,Mાળ
ਗਲਤ ਵਿਆਖਿਆ,ગેરસમજ
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,ઝાકળ સિંચાઈ
ਧੁੰਦ,ઝાકળ
ਮਾਈਟੋਚੋਂਡਰੀਆ,માઇટોકોન્ડ્રિયા
ਮੀਟੋਸਿਸ,ખેલ
ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ,મિત્ચરલિચનો કાયદો
ਮਿਕਸਡ ਫਸਲ,મિશ્ર પાક
ਮਿਕਸਡ ਖੇਤੀ,મિશ્ર ખેતી
ਮਿਕਸਡ ਖਾਦ,મિશ્ર ખાતર
ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ,મિશ્ર ચરાઈ
ਮਿਕਸਡ ਸਵਰਡ,મિશ્રિત સ્વરડ
ਮਾਡਲ,નમૂનો
ਮਾਡਲਿੰਗ,મોડેલિંગ
ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ,ફેરફાર કરેલ વાતાવરણ પેકેજિંગ
ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ,ભેજ ઉપલબ્ધતા અનુક્રમણિકા
ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ,ભેજની ખાધની સૂચિ
ਨਮੀ ਬਰਾਬਰ,ભેજ સમાન
ਨਮੀ ਸ਼ਾਸਨ,ભેજ -શાસન
ਨਮੀ ਜਾਰੀ ਕਰਵ,ભેજ મુક્ત વળાંક
ਨਮੀ ਧਾਰਨ,ભેજની જાળવણી
ਨਮੀ ਦਾ ਤਣਾਅ,ભેજ
ਨਮੀ ਤਣਾਅ,ભેજ
ਨਮੀ,ભેજ
ਮੋਲਰ ਹੱਲ,દા molવ
ਗੁੜ,દાળ
ਮੋਲ ਡਰੇਨੇਜ,છાવણી
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,પરમાણુ જીવવિજ્ologyાન
