Malayalam,English
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ്,LED
LED സൂചകം,LED indicator
എതിർ ഘടികാര ധ്രുവീകരണം,Left handed polarisation
ഇടതു ന്യായീകരണം,Left justification
ഇതിഹാസം,Legend
ലാംഗിന്റെ നിയമം,Lenz's law
ലിയോ പ്രിന്റർ,LEO printer
അക്ഷര നിലവാരം,Letter quality
ലെവൽ സജീവ നിക്ഷേപം,Level activated input
ലെവൽ കോഡിംഗ്,Level encoding
ലെവൽ ഷിഫ്റ്റർ,Level shifter
ലെവൽ ട്രാൻസ്ഫർ,Level translator
വർഗ്ഗീകരണം,Leveling
ലെവൽ സെൻസിറ്റീവ് അന്താരയം,Level-sensitive interupt
അക്ഷരാർത്ഥത്തിൽ ഷഹാൻ,Lexico graphic sort
നിഘണ്ടു,Lexicon
ലൈഡൻ പാത്രം,Leyden jar
വ്യാഖ്യാതാവിന്റെ ശേഖരം,Library compiler
കാരിയർ പ്രായം,Lift time of carriers
വെളിച്ചം,Light
നേരിയ വക്രം,Light curve
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ് (എൽഇഡി),Light emitting diode
നേരിയ നേട്ടം,Light gain
ഫോട്ടോമീറ്റർ,Light meter
നേരിയ സ്റ്റൈലസ്,Light pen
ലൈറ്റ് ട്യൂബ്,Light pipe
ലിമിറ്റർ,Limiter
മാർജിനൽ റേഡിയേഷൻ,Limiting radiation
ലിൻഡമാൻ ഇലക്ട്രോമീറ്റർ,Lindemann electrometer
ലൈൻ കോഡ്,Line codes
ലൈൻ നിയന്ത്രണം,Line conditioning
ലൈൻ ഡ്രൈവർ,Line driven
ലൈൻ ഹാൻഡ്ലർ,Line handler
ലൈൻ ഇന്റർഫേസ്,Line interface
ലൈൻ ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,Line output transformer
ലൈൻ സ്പെക്ട്രം,Line spectra
ലൈൻ സമന്വയ എസ്എംപിഎസ്,Line synchronized SMPS
ലൈൻ തരംഗ രൂപം,Line wave form
ലീനിയർ ആംപ്ലിഫയർ,Linear amplifier
രേഖീയ അറേ,Linear arrays
ലീനിയർ കോറിലേഷൻ കോഫിഫിഷ്യന്റ്,Linear correlation coefficient
രേഖീയ വികലത,Linear distortion
രേഖീയ ചരിവ് ജംഗ്ഷൻ,Linear graded junction
രേഖീയ ഇടപെടൽ,Linear interpolation
ലീനിയർ മോഡുലേഷൻ രീതി,Linear modulation method
ലീനിയർ ആർട്ട് ഫിൽട്ടർ,Linear phase filter
രേഖീയ ധ്രുവീകരണം,Linear polarisation
രേഖീയ പ്രദേശം,Linear region
ലീനിയർ കൺട്രോളർ,Linear regulator
രേഖീയ ചലനം,Linear speed
ലീനിയർ സ്വിച്ചിംഗ്,Linear switching
ലീനിയർ ആംപ്ലിറ്റ്യൂഡ് മോഡുലേറ്റഡ് സിസ്റ്റം,Linearity AM system
"ലിങ്ക് പാളി, ചെയിൻ പാളി",Link layer
സീരിയൽ പ്രോഗ്രാം,Linker program
ബന്ധിപ്പിക്കുന്ന ലിമിറ്റർ,Linking limiter
ലിപ് മൈക്രോഫോൺ,Lip microphone
ലിസാജു രൂപം,Lissajous figure
ലിസാജസ് രീതി,Lissjous method
പ്രേക്ഷകർ,Listener
പ്രേക്ഷകരുടെ ക്ഷീണം,Listener fatigue
ഹെഡ്‌ഫോൺ കേൾക്കുന്നു,Listening headphone
ലിഥിയം പ്രാഥമിക ബാറ്ററി,Lithium primary battery
ലിത്തോഗ്രാഫി,Lithography
റോക്ക് പ്രിന്റിംഗ്,Lithography
തൽസമയ സംഗീത,Live music
ലോയ്ഡ് ഫിഷർ മാഗ്നറ്റിക് സ്ക്വയർ,Liyod-Fisher magnetic square
ലോഡ് ചെയ്യുക,Load
ലോഡ് ഘടകം,Load factor
ലോഡ് പ്രതിരോധം,Load impedance
ലിഫ്റ്റ് ലൈൻ,Load line
ലോഡ്,Loading
ലോബ് ഏരിയൽ,Lobe aerial
സ്പേഷ്യൽ നെറ്റ്‌വർക്ക് (LAN),Local area network (LAN)
പ്രാദേശിക ബസ്,Local bus
പ്രാദേശിക ബസ് വീഡിയോ സിസ്റ്റം,Local bus video system
പ്രാദേശിക ട്രാൻസ്മിഷൻ ബസ്,Local expansion bus
പ്രാദേശിക സംസാരം,Local talk
അസൈൻമെന്റ് ആംപ്ലിഫയർ,Lock in amplifier
സംരക്ഷകൻ,Lock up
നിയന്ത്രണ ലൂപ്പ്,Locked loop
സെഷൻ ആരംഭം,Log on
ലോഗരിഥമിക് ഫ്രീക്വൻസി ആന്റിന,Log periodic antenna
പബ്ലിസിറ്റി എഴുത്ത്,Logging
ലോജിക് അനലൈസർ,Logic analyser
ലോജിക് സെൽ അറേ,Logic cell array
ലോജിക് സർക്യൂട്ട്,Logic circuit
വാദം പ്രവേശനം,Logic entry
വാദം ആകെ,Logic family
ലോജിക് കാൽക്കുലസ്,Logic function
ലോജിക് ഗേറ്റ്,Logic gate
യുക്തി വിശകലനം,Logical analysis
ജനങ്ങൾ,Logo
ലോഗരിഥമിക് ആംപ്ലിഫയർ,Logarithmic amplifier
ലോഗരിഥമിക് ആംപ്ലിഫയർ,Logarithmic amplifier
ലോഗരിഥമിക് കാലാവസ്ഥ,Logarithmic decrement
ലോഗരിഥമിക് സ്കെയിൽ,Logarithmic scales
ദീർഘവൃത്താകൃതിയിലുള്ള ജോഡി,Long tailed pair
വലിയ വാക്ക്,Long word
"ഉച്ചഭാഷിണി, ആംപ്ലിഫൈയിംഗ് ഉപകരണം",Loudspeaker
കുറഞ്ഞ ഫ്രീക്വൻസി നഷ്ടപരിഹാരം,Low frequency compensation
കുറഞ്ഞ ആവൃത്തിയിലുള്ള ശബ്ദം,Low frequency noise
കുറഞ്ഞ ഫ്രീക്വൻസി ഗ്രോവ് ഫിൽട്ടർ,Low frequency notch filter
കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്മിഷൻ,Low frequency propagation
കുറഞ്ഞ ഫ്രീക്വൻസി ട്രാൻസ്ഫോർമർ,Low frequencytransformer
താഴ്ന്ന നില അനലോഗ് സിഗ്നൽ,Low level analog signal
കുറഞ്ഞ ശബ്ദം,Low noise
കുറഞ്ഞ ശബ്ദ കേബിൾ,Low noise cable
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,Low pass filter
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,Low pass filter
കുറഞ്ഞ പവർ ആർസി സർക്യൂട്ട്,Low pass RC circuit
ലോ ത്രെഷോൾഡ് ലോജിക്,Low threshold logic
കുറഞ്ഞ വോൾട്ടേജ് വൈദ്യുതി ഉറവിടം,Low voltage power supply
കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി,Lower side frequency
കുറഞ്ഞ പ്ലേബാക്ക് ഫ്രീക്വൻസി,Lower side frequency
എൽപി സ്ലോട്ട്,LP groove
എൽപി റെക്കോർഡ്,LP record
എൽഎസ് വോൾട്ടേജ് ഓഫ്സെറ്റ് സംരക്ഷണം,LS voltage offset protection
ഏറ്റവും അർത്ഥവത്തായ ഗെയിം,LSB
ഏറ്റവും കുറഞ്ഞ സ്കോർ,LSD
വൻതോതിലുള്ള ഏകീകരണം,LSI
കുറഞ്ഞ സാധ്യത,LT (low tension)
നോക്കൂ,Lug
ല്യൂമൻ,Lumen
ല്യൂമൻ മണിക്കൂർ,Lumen hour
തിളക്കം,Luminance
പ്രകാശ ചിഹ്നം,Luminance signal
ജ്വാല ഫ്ലക്സ്,Luminous flux
ലുമർ-ബ്രോധൻ ഫോട്ടോമീറ്റർ,Lummer-Brodhun photometer
പ്രാദേശികവൽക്കരിച്ച ഘടക മാതൃക,Lumped components mode
ലീനിയർ വോൾട്ടേജ് ഡിഫറൻഷ്യൽ ട്രാൻസ്ഫോർമർ,LVDT
മെഷീൻ സൈക്കിൾ,Machine cycle
യന്ത്രഭാഷ,Machine language
macitosh കമ്പ്യൂട്ടർ,Macintosh computer
മാന്ത്രിക ചായ,Magic tee
കാന്തം,Magnet
കാന്തിക ആംപ്ലിഫയർ,Magnetic amplifier
കാന്തിക ബബിൾ മെമ്മറി,Magnetic bubble memory (MBM)
കാന്തിക കോർ,Magnetic core
കാന്തിക കപ്ലിംഗ്,Magnetic coupling
കാന്തിക ഡാറ്റ സംഭരണം,Magnetic data storage
കാന്തിക വ്യതിയാനം,Magnetic deflection
കാന്തിക ഡിസ്ക്,Magnetic disk
കാന്തികക്ഷേത്രം,Magnetic field
കാന്തിക പ്രവാഹം,Magnetic flux
കാന്തിക ഫോക്കസ്,Magnetic focusing
മാഗ്നെറ്റോസിന്തസിസ്,Magnetic hysteresis
കാന്തിക ബലരേഖ,Magnetic lines of force
കാന്തിക കളക്ടർ,Magnetic pick up
കാന്തിക ധ്രുവീകരണം,Magnetic polarity
കാന്തിക ധ്രുവത,Magnetic polarity
കാന്തിക സാച്ചുറേഷൻ,Magnetic saturation
കാന്തിക ഷീൽഡിംഗ്,Magnetic shielding
കാന്തിക പ്രക്ഷുബ്ധത,Magnetic storm
കാന്തിക ടേപ്പ്,Magnetic tape
മാഗ്നെറ്റോമീറ്റർ,Magnetometer
കാന്തിക ചാലക ശക്തി (എംഎംഎഫ്),Magneto motive force (mmf)
മാഗ്നെട്രോൺ,Magnetron
മാഗ്നിഫിക്കേഷൻ,Magnification
വ്യാപ്തം,Magnitude
മാഗ്നിറ്റ്യൂഡ് താരതമ്യപ്പെടുത്തൽ,Magnitude comparator
അളവ് പ്രവർത്തനം,Magnitude function
വലിയ കമ്പ്യൂട്ടർ,Main frame computer
പ്രധാന ലൈൻ സ്ട്രീം,Main line current
ഭൂരിപക്ഷ കാരിയർ,Majority carrier
ഭൂരിഭാഗം കാരിയർ കറന്റ്,Majority carrier current
"പമ്പ് കോർഡിനേറ്റർ, റീകോമ്പിനന്റ്",Male connector
MAN (മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക്),MAN (metropolitan area network)
മാഞ്ചസ്റ്റർ കോഡിംഗ്,Manchester coding
മനുഷ്യ ശബ്ദം,Man-made noise
മാന്റിസ്സ,Mantissa
മാപ്പിംഗ്,Mapping
മാർക്കോണി ആന്റിന,Marconi antenna
അടയാളം/സമയ അനുപാതം,Mark/Space ratio
മൂടി,Mask
മാസ്ക് പ്രോഗ്രാം ചെയ്ത rom,Mask programmed ROM
നല്ല പ്രവർത്തന തടസ്സം,Maskable interrupt
കവർ റോം,Masked ROM
"വോള്യം, പിണ്ഡം",Mass
മാസ്റ്റർ ക്ലോക്ക്,Master clock
മാസ്റ്റർ ഓസിലേറ്റർ,Master oscillator
പൊരുത്തപ്പെടുന്ന ഫിൽട്ടർ,Matched filter
പൊരുത്തപ്പെടുന്ന ലോഡ്,Matched load
പൊരുത്തപ്പെടുന്നു,Matching
മാട്രിക്സ് സമവാക്യം,Matrix equation
ഹെഡ് ആന്റിന ടി.വി,MATV (master antenna T.V.)
പരമാവധി മുന്നോട്ട്,Maximum forward current
പരമാവധി നേട്ടം,Maximumgain
പരമാവധി പവർ ട്രാൻസ്ഫർ സിദ്ധാന്തം,Maximum power transfer theorem
പരമാവധി സ്കോർ,Maximum rating
പരമാവധി റിവേഴ്സ് വോൾട്ടേജ്,Maximum reverse voltage
പരമാവധി ഉപയോഗിക്കാവുന്ന ആവൃത്തി (MUF),Maximum usable frequency (MUF)
പരമാവധി,Maxterm
മാക്സ്വെൽ സമവാക്യം,Maxwell's equation
മൈക്രോ ചാനൽ ഘടന,MCA (micro channel architecture)
എം-ഡിറൈവ്ഡ് ഫിൽട്ടർ,M-derived filter
സ്വതന്ത്ര പാത എന്നർത്ഥം,Mean free path
ശരാശരി മൂല്യം,Mean value
ചതുരം ശരാശരി മൂല്യം,Mean-square value
അളക്കുന്ന ഉപകരണം,Measuring instrument
മെക്കാനിക്കൽ ഫിൽട്ടർ,Mechanical filter
മെഡിക്കൽ ഇലക്ട്രോണിക്സ്,Medical Electronics
മെഗാ ഓം,Mega Ohm
മെഗാബൈറ്റ്,Megabyte
മെഗ്ഗർ,Megger
അനുസ്മരണം,Memory
മെമ്മറി ആക്സസ് സമയം,Memory access time
മെമ്മറി അറേ,Memory array
മെമ്മറി ബഫർ രജിസ്റ്റർ,Memory buffer register
മെമ്മറി സെൽ,Memory cell
മെമ്മറി സെൽ &#39;റേസ് എറൗണ്ട്&#39; സ്റ്റേജ്,Memory cell race around condition
മെമ്മറി ചിപ്പ്,Memory chip
മൈക്രോ സർക്യൂട്ട്,Memory circuit
മെമ്മറി സൈക്കിൾ,Memory cycle
മെമ്മറി സൈക്കിൾ,Memory cycle time
മെമ്മറി മാപ്പ്,Memory map
മെമ്മറി മാപ്പ് ചെയ്ത ഇൻപുട്ട്/ഔട്ട്പുട്ട്,Memory mapped I/o
മെമ്മറി വായന,MEMR (memory read)
മെമ്മറി എഴുത്ത്,MEMW (memory writer)
"മെനു, കാറ്റലോഗ്",Menu
അക്ഷീയ തലം,Meridian plane
നെറ്റ്,Mesh
മെഷ് വിശകലനം,Mesh analysis
മെഷ് സ്ട്രീം,Mash current
മെഷ് സമവാക്യം,Mesh equation
ലോഹം,Metal
മെറ്റൽ ബോക്സ്,Metal can (box)
മെറ്റൽ ഫിലിം റെസിസ്റ്റർ,Metal film resistor
ലോഹവൽക്കരണം,Metallization
മീറ്റർ,Meter
MFTD (മൾട്ടിപ്പിൾ ടോൺ ഡയലിംഗ്),MFTD (multifrequency tone dialing)
മോ,Mho
എം.ഐ.സി (മൈക്രോവേവ് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്),MIC (microwave integrated circuit)
മൈക്ക കപ്പാസിറ്റർ,Mica capacitor
MICR,MICR (magnetic ink character recognition)
സൂക്ഷ്മമായ അടയാളങ്ങൾ,Micro bending
മൈക്രോകമ്പ്യൂട്ടർ,Microcomputer
മൈക്രോ കൺട്രോളർ,Microcontroller
മൈക്രോ ഇലക്ട്രോണിക്സ്,Microelectronics
മൈക്രോഫാരഡ്,Microfarad
മൈക്രോഫിഷ്,Microfiche
സൂക്ഷ്മ നിർദ്ദേശം,Micro-instruction
മൈക്രോസ്കോപ്പിക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,Microkernel based operating system
സൂക്ഷ്മമായ ന്യായവാദം,Micro logic
മൈക്രോൺ,Micron (10-6)
മൈക്രോഫോൺ,Microphone
മൈക്രോടോണിക് പ്രഭാവം,Microphonic effect
"മൈക്രോപ്രൊസസർ, മൈക്രോപ്രൊസസർ",Microprocessor
മൈക്രോപ്രൊസസർ കോഡ്,Microprocessor code
മൈക്രോ പ്രോഗ്രാം,Micro program
"മൈക്രോ പ്രോഗ്രാമിംഗ്, മൈക്രോ പ്രോഗ്രാമിംഗ്",Microprogramming
മൈക്രോ സെക്കന്റ്,Microsecond
മൈക്രോ സ്ട്രിപ്പ് ആന്റിന,Micro strip antenna
മൈക്രോ സ്ട്രിപ്പ് ട്രാൻസ്മിഷൻ ലൈൻ,Micro strip transmission line
"മൈക്രോവേവ്, മൈക്രോവേവ്",Microwave
മൈക്രോവേവ് ആംപ്ലിഫയർ,Microwave amplifier
മൈക്രോവേവ് ആന്റിന,Microwave antenna
മൈക്രോ വേവ് ലിങ്ക്,Microwave link
മൈക്രോവേവ് ട്രാൻസ്മിഷൻ വിൻഡോ,Microwave propagation window
മൈക്രോവേവ് ട്യൂബ്,Microwave tube
മിഡ് ബാൻഡ് ശ്രേണി,Mid band range
മിഡി (ഇൻസ്ട്രുമെന്റൽ ഡിജിറ്റൽ ഇന്റർഫേസ്),MIDI (musical instrument digital interface)
മില്ലർ ഇഫക്റ്റ് കപ്പാസിറ്റൻസ്,Miller effect capacitance
മില്ലർ ഇന്റഗ്രേറ്റർ,Miller integrator
മില്ലർ കോൾ ബേസ്,Miller time base
മില്ലർ സിദ്ധാന്തം,Miller's theorem
മില്ലിമീറ്റർ,Milliammeter
മില്ലി ആമ്പിയർ,Milliampere
മില്ലി ഹെൻറി,Millihenry
മിൽമാന്റെ സിദ്ധാന്തം,Milliman's theorem
ചുരുക്കുന്നു,Miniaturization
ന്യൂനപക്ഷ കാരിയർ,Minority carrier
ന്യൂനപക്ഷ കാരിയർ സ്ട്രീം,Minority carrier current
Minterm,Minterm
കുറയ്ക്കൽ,Minuend
എം.പി.എസ്.,MIPS (million instruction per second)
തെറ്റായ ക്രമീകരണം,Misalignment
അബ്ലേഷൻ,Mistuning
മിക്സർ,Mixer
എം.എം.യു (മെമ്മറി മാനേജ്മെന്റ് യൂണിറ്റ്),MMU (memory management unit)
ഓർമ്മപ്പെടുത്തൽ,Mnemonics
ചലിക്കുന്ന ഇലക്ട്രോണുകൾ,Mobile electron
ചലനാത്മകത,Mobility
മോഡൽ വ്യതിചലനം,Modal dispersion
മോഡ്,Mode
മാതൃക,Model
മോഡം,Modem
മാറ്റമില്ലാത്ത ഫ്രീക്വൻസി മോഡുലേഷൻ കോഡിംഗ്,Modified frequency modulation encoding)
മോഡുലാർ ഡിസൈൻ,Modular design
മോഡുലേറ്റ് ചെയ്തു,Modulated
മോഡുലേഷൻ,Modulation
മോഡുലേഷൻ ഡെപ്ത്,Modulation depth
മോഡുലേഷൻ സൂചിക,Modulation index
മോഡുലേഷൻ ശതമാനം,Modulation percentage
മൊഡ്യൂൾ,Module
മോഡുലസ് n മൾട്ടിപ്ലയർ,Modulo-N counter
കാൽക്കുലേറ്റർ മോഡുലസ്,Modulus of counter
തന്മാത്ര,Molecule
പ്രേരണ,Momentum
മോണിറ്റർ,Monitor
മോണോക്രോമാറ്റിക്,Monochrome
മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ,Monochrome display
മോണോലിത്തിക്ക് (IC),Monolithic IC
ഒറ്റ പൾസ്,Monopulse
മോണോസ്റ്റേഷണറി മൾട്ടിവൈബ്രേറ്റർ,Monostable multivibrator
ഏകരൂപം,Monotoxicity
മൂറിന്റെ നിയമം,Moor's law
മോഴ്സ് കോഡ്,Morse code
മോസ്ഫെറ്റ്,MOSFET
ഏറ്റവും അർത്ഥവത്തായ കഥാപാത്രം,Most significant character
മദർ ബോർഡ്,Motherboard
മോട്ടോർ,Motor
മോട്ടോർ പ്രവർത്തനം,Motor action
കുറ്റപ്പെടുത്തൽ,Mount
മൗസ്,Mouse
ചലിക്കുന്ന കുണ്ഡലി ഉച്ചഭാഷിണി,Moving coil loudspeaker
റണ്ണിംഗ് മീറ്റർ,Moving coil meter
സാംപെഗ്,MPEG (motion picture experts group)
എം.പി.യു,MPU (microprocessor unit)
എം.എസ്.ഡി (ഏറ്റവും ഉയർന്ന സ്കോർ),MSD (most significant digit)
MS വിൻഡോസ്,MS-windows
എം.ടി.ബി.എഫ്. (വ്യത്യാസം പരാജയ ശരാശരി),MTBF (mean time between failures)
മൾട്ടി കോളം ക്ലൈസ്ട്രോൺ,Multicavity klystron
പോളിമർ കണക്റ്റർ,Multiconductor connector
മൾട്ടിമീഡിയ,Multimedia
മൾട്ടിമീറ്റർ,Multimeter
മൾട്ടിപ്പിൾ എമിറ്റർ ട്രാൻസിസ്റ്റർ,Multiple emitter transistor
മൾട്ടിട്രേസിംഗ്,Multiple trace
യോഗ്യത,Multiplicand
ഗുണനം,Multiplier
മൾട്ടി റിസോഴ്സ്,Multiprocessing
മൾട്ടിപ്രോഗ്രാമിംഗ്,Multiprogramming
ഒന്നിലധികം ശ്രേണി,Multirange
ബഹുപദ ആംപ്ലിഫയർ,Multistage amplifier
മൾട്ടിഫങ്ഷൻ,Multitasking
നിശബ്ദമാക്കുക,Mute
പരസ്പര സവിശേഷതകൾ,Mutual characteristics
പരസ്പര ചാലകത,Mutual conductance
പരസ്പര ബന്ധനം,Mutual coupling
പരസ്പര പ്രചോദനം,Mutual inductance
പരസ്പരബന്ധം,Mutual reactance
മൈലാർ പി.സി. വിതയ്ക്കുക,Mylar-PC board
N-കാര്യം,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
നന്ദ്-നന്ദ് സർക്യൂട്ട്,NAND-NAND circuit
"നാനോ സെക്കൻഡ് (- to, )",Nano-second (10-9 sec)
നേപ്പിയർ നിയമം,Napier's rule
ഇടുങ്ങിയ ബാൻഡ്,Narrow band
ഇടുങ്ങിയ ബാൻഡ് ശബ്ദം,Narrow band noise
ഇടുങ്ങിയ ബാൻഡ് പാർക് ശബ്ദം,Narrow band pass filter
സ്വദേശി വ്യാഖ്യാതാവ്,Native-compiler
സ്വാഭാവിക കണക്കുകൂട്ടൽ,Natural count
സ്വാഭാവിക ആവൃത്തി,Natural frequency
സ്വാഭാവിക ലോഗരിതം,Natural logarithm
അടുത്ത വിളി,Near call
വിറയലിനടുത്ത്,Near jump
"സൂചി വെലോസിറ്റി, ഇൻവെന്ററി വെലോസിറ്റി",Needle velocity
നിരോധനം,Negation
നിരോധന അറിയിപ്പ്,Negation indicator
നിരോധന ചിഹ്നം,Negation symbol
നെഗറ്റീവ് ഗേറ്റ്,Negative gate
നെഗറ്റീവ് എൻഡ് ഗേറ്റ്,Negative AND gate
നെഗറ്റീവ് ബോണ്ട്,Negative clamper
നെഗറ്റീവ് ഷേറിംഗ്,Negative clipper
നെഗറ്റീവ് കോർ,Negative edge
നെഗറ്റീവ് എമിറ്റർ ട്രെയിലിംഗ്,Negative emitter follower
നെഗറ്റീവ് പുനർനിക്ഷേപം,Negative feedback
നെഗറ്റീവ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,Negative feedback amplifier
നെഗറ്റീവ് വാദം,Negative logic
നെഗറ്റീവ് OR ഗേറ്റ്,Negative OR gate
നെഗറ്റീവ് പോളാരിറ്റി,Negative polarity
നെഗറ്റീവ് പ്രതിരോധം,Negative resistance
നെഗറ്റീവ് പ്രതിരോധ മേഖല,Negative resistance region
നെഗറ്റീവ് വിതരണം,Negative supply
നെഗറ്റീവ് താപനില,Negative temperature
നെഗറ്റീവ് താപനില ഗുണകം,Negative temperature coefficient
നെഗറ്റീവ് ട്രാൻസ്മിഷൻ,Negative transmission
നെഗറ്റീവ് വൃക്ഷം,Negative tree
നെഗറ്റീവ് ടണൽ ഡയോഡ്,Negative tunnel diode
നെഗറ്റീവ് തെറ്റ്,Negative-false
നെഗറ്റീവ് സത്യം,Negative-true
നിസ്സാരമായ,Negligible
നെമാറ്റിക് ഫ്ലൂയിഡ് ക്രിസ്റ്റൽ,Nematic liquid crystal
നെഗറ്റീവ് മോഡ്,Nemative mode
നിയോൺ വിളക്ക്,Neon lamp
നാപ്പർ,Neper
കൂടുകൂട്ടിയ ശാഖ,Nested branching
നെസ്റ്റഡ് വർക്ക് ഫ്ലാഗ്,Nested task flag
കൂടുകെട്ടൽ,Nesting
കേവല അശുദ്ധി ഏകാഗ്രത,Net impurity concentration
നെറ്റ് ലിസ്റ്റ്,Net list
"നെറ്റ്വർക്ക്, നെറ്റ്വർക്ക്",Network
നെറ്റ്വർക്ക് ഡ്രൈവ്,Network drive
നെറ്റ്വർക്ക് ഓപ്പറേറ്റർ,Network driver
നെറ്റ്വർക്ക് മോഡൽ,Network model
നെറ്റ്വർക്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,Network operating system
നെറ്റ്വർക്ക് സെർവർ,Network server
നെറ്റ്വർക്ക് ഘടന,Network structure
നെറ്റ്വർക്ക് സിദ്ധാന്തം,Network theory
നെറ്റ്വർക്ക് ടോപ്പോളജി,Network topology
മൂഡി,Neutral
ന്യൂട്രൽ ലൈൻ,Neutral line
വിഷാദ മേഖല,Neutral region
ന്യൂട്രലൈസേഷൻ സർക്യൂട്ട്,Neutralising circuit
ന്യൂട്രലൈസേഷൻ,Neutralization
ന്യൂട്രോൺ,Neutron
അടുത്ത തലമുറ സിപിയു,New generation CP
പുതിയ വരി പ്രതീകം,New line character
ന്യൂസിലാൻഡ് വൈറസ്,New-Zealand virus
അടുത്ത ഘട്ടം,Next state
അടുത്ത ഘട്ട സമവാക്യം,Next state equation
അടുത്ത ഘട്ട പട്ടിക,Next state table
നുള്ളി,Nibble
nibble മെമ്മറി ചിപ്പ്,Nibble memory chip
nibble മൾട്ടിപ്ലക്സർ,Nibble multiplexer
നിക്കോളാസ് ചാർട്ട്,Nicholas chart
രാത്രി പ്രഭാവം,Night effect
ഒമ്പത് പാത ടേപ്പ്,Nine track tape
ഒമ്പതിന്റെ പൂരകം,Nine's complement
en മോസ്,NMOS
en മോസ് വിപരീതം,NMOS inverter
ഒരു കൂട്ട പ്രക്രിയ,NMOS process
en മോസ് ഘടന,NMOS structure
en മോസ് ട്രാൻസിസ്റ്റർ,NMOS transistor
സീറോ ലോഡ് കറന്റ്,No load current
crimped കേബിൾ,No twist cable
നോഡുലാർ,Nodal
"നോഡ്, നോഡ്",Node
നോഡ് ഡിഗ്രഡേഷൻ,Node minimization
ശബ്ദം,Noise
ശബ്ദ ഹിമപാതം,Noise avalanche
നോയ്സ് ബാൻഡ് വിപുലീകരണം,Noise band-width
ശബ്ദം പൊട്ടി,Noise burst
ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ,Noise cancelling microphone
ശബ്ദ ഗുണിതം,Noise factor
നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ,Noise feedback amplifier
ravank,Noise figure
ശബ്‌ദം ബാധിക്കില്ല,Noise immunity
ശബ്ദായമാനമായ പ്രേരണ,Noise impulse
ശബ്ദ പരിമിതി,Noise limiter
ശബ്ദ മാർജിൻ,Noise margin
ശബ്ദം അളക്കൽ,Noise measurement
ശബ്ദ വിഭജനം,Noise partition
ശബ്ദ അളവ്,Noise quantization
"ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ",Noise reduction
ശബ്ദ പ്രതിരോധം,Noise resistance
ശബ്ദ പ്രാതിനിധ്യം,Noise shaping
നോയ്സ് സ്പൈക്ക്,Noise spike
ശബ്ദ താപനില,Noise temperature
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്,Noisy floppy disk drive
നാമമാത്രമായ പ്രതിരോധം,Nominal impedance
ഫോക്കൽ മൂല്യം,Nominal value
നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ,Nonlinear distortion
മാറ്റമില്ലാത്തത്,Non radiating
അനുരണനമില്ലാത്ത,Non resonance
നോൺ-റെസോണന്റ് ആന്റിന,Non resonant antenna
നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ,Non-compensated Op-amp
പൂരകമല്ലാത്തത്,Non-complementary
വൈദ്യുതചാലകം,Non-conductor
അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന,Non-contiguous data structure
ആക്രമണാത്മക ഓട്ടം,Non-critical race
വഴിതിരിച്ചുവിടൽ മോഡ്,Non-degenerate mode
നശിക്കാത്ത വായന,Non-destructive readont
dosless പാർട്ടീഷൻ സന്ദേശം,Non-DOS partition message
കൃത്യമല്ലാത്ത പ്രസ്താവന,Non-executable statement
മോശം പ്രകടനം,Non-ideal performance
അസംഘത് മുദ്രക്,Non-impact printer
ഇൻഡക്റ്റീവ് ജാതകം,Non-inductive winding
നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ,Non-inverting amplifier
വിപരീത ശരാശരി ആംപ്ലിഫയർ,Non-inverting averaging amplifier
വിപരീത ബഫർ,Non-inverting buffer
വിപരീത താരതമ്യക്കാർ,Non-invertingcomparator
വിപരീത കോൺഫിഗറേഷൻ,Non-inverting configuration
വിപരീത കംപൈലർ ആംപ്ലിഫയർ,Non-inverting summing amplifier
വിപരീത വോൾട്ടേജ്,Non-inverting voltage
നോൺ-ലീനിയർ,Non-linear
നോൺ-ലീനിയർ കപ്പാസിറ്റർ,Nonlinear capacitance
