Punjabi,Tamil
ਤਰਕਹੀਣ ਜੜ੍ਹ,பகுத்தறிவற்ற வேர்
ਅਟੱਲ,குறைக்க முடியாதது
irrotational ਵੈਕਟਰ,எரிச்சலூட்டும் திசையன்
irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ,எரிச்சலூட்டும் திசையன் செயல்பாடு
irrotational ਵੇਗ,எரிச்சலூட்டும் வேகம்
isogonal,சமகோணமானது
isokurtosis,ஐசோகுர்டோசிஸ்
ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ,தனிமைப்படுத்தப்பட்ட அத்தியாவசிய ஒருமைப்பாடு
ਅਲੱਗ ਬਿੰਦੂ,தனிமைப்படுத்தப்பட்ட புள்ளி
isometric,ஐசோமெட்ரிக்
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,ஐசோசெல்ஸ் கட்டமைப்பு
ਦੁਹਰਾਇਆ ਅਟੁੱਟ,மீண்டும் மீண்டும் ஒருங்கிணைந்த
ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ,மீண்டும் மீண்டும் இடைச்செருகல்
ਦੁਹਰਾਓ,மறு செய்கை
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,மறு செய்கை சூத்திரம்
ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,மறுமுறை ஒருங்கிணைப்பு சூத்திரம்
ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,மீண்டும் செயல்முறை
ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ,மீண்டும் செய்யும் நுட்பம்
ਜੈਕੋਬੀਅਨ,ஜேக்கபியன்
ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ,ஜேக்கபியன் தீர்மானிப்பான்
ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ,ஜேக்கபியன் அணி
ਸੈੱਟਾਂ ਦਾ ਜੋੜ,தொகுப்புகளின் இணைப்பு
ਸੰਯੁਕਤ,கூட்டு
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,கூட்டு அடர்த்தி செயல்பாடு
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,கூட்டு அதிர்வெண் செயல்பாடு
ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,கூட்டு சார்ந்து மாறி
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,கூட்டு நிகழ்தகவு
ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ),சேரவும் (=தொழிற்சங்கம்)
ਛਾਲ,குதிக்க
ਛਾਲ ਬੰਦ,ஜம்ப் இடைநிறுத்தம்
ਜਾਇਜ਼,நியாயப்படுத்துதல்
ਜਾਇਜ਼ ਠਹਿਰਾਓ,நியாயப்படுத்த
Karnaugh ਨਕਸ਼ਾ,கர்னாக் வரைபடம்
ਕਰਨਲ,கர்னல்
ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ,மேப்பிங்கின் கர்னல்
ਕਿਨੇਮੈਟਿਕਸ,இயக்கவியல்
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,இயக்க ஆற்றல்
ਗਤੀ ਵਿਗਿਆਨ,இயக்கவியல்
ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ,கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,குரோனெக்கர் டெல்டா
kurtosis,குர்டோசிஸ்
Lagrange ਦੇ ਫੰਕਸ਼ਨ,Lagrange இன் செயல்பாடு
Lagrange ਦੇ ਗੁਣਕ,Lagrange இன் பெருக்கிகள்
ਲਾਮਿਨਾ,லேமினா
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,லாப்லேஸ் உருமாற்றம்
ਵੱਡੀ ਗਿਣਤੀ,பெரிய எண்ணிக்கை
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),மறைந்த வேர் (=பண்பு வேர்)
ਪਾਸੇ ਦੀ ਸਤਹ,பக்கவாட்டு மேற்பரப்பு
ਲਾਤੀਨੀ ਵਰਗ,லத்தீன் சதுரம்
latus ਗੁਦਾ,லேடஸ் மலக்குடல்
ਕਾਨੂੰਨ,சட்டம்
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,வேகங்களைச் சேர்க்கும் சட்டம்
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,சேர்க்கை சட்டம்
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,குறைந்த வருவாய் சட்டம்
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,ஈர்ப்பு விதி
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,செலவுகளை அதிகரிக்கும் சட்டம்
ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ,குறியீடுகளின் சட்டம்
ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ,செயலற்ற சட்டம்
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,பெரிய எண்களின் சட்டம்
ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ,நிகழ்தகவு சட்டம்
ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ,சைன்களின் சட்டம்
ਘਾਤਕ ਦੇ ਨਿਯਮ,அடுக்குகளின் சட்டங்கள்
ਗਤੀ ਦੇ ਨਿਯਮ,இயக்க விதிகள்
ਪਰਤ,அடுக்கு
ਮੋਹਰੀ ਗੁਣਾਂਕ,முன்னணி குணகம்
ਮੋਹਰੀ ਵਿਕਰਣ,முன்னணி மூலைவிட்டம்
ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ,முன்னணி துணை அணி
ਮੋਹਰੀ ਮਿਆਦ,முன்னணி கால
ਘੱਟੋ-ਘੱਟ,குறைந்தது
ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM),குறைந்த பொதுவான பல (LCM)
ਘੱਟੋ-ਘੱਟ ਤੱਤ,குறைந்தபட்ச உறுப்பு
ਘੱਟੋ-ਘੱਟ ਵਰਗ,குறைந்தபட்ச சதுரம்
ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ,குறைந்தபட்ச மேல் எல்லை
ਖੱਬੇ coset,இடது கோசெட்
ਖੱਬੇ ਹੱਥ,இடது கை
ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ,இடது கை திருகு
ਖੱਬੇ ਉਲਟ,இடது தலைகீழ்
ਖੱਬਾ ਗੁਣਾ,இடது பெருக்கல்
ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ,லீப்னிட்ஸ் சூத்திரம்
ਲੰਬਾਈ,நீளம்
leptokurtic,லெப்டோகுர்டிக்
leptokurtic ਵਕਰ,லெப்டோகுர்டிக் வளைவு
leptokurtosis,லெப்டோகுர்டோசிஸ்
ਪੱਧਰ ਕਰਵ,நிலை வளைவு
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,நம்பிக்கை நிலை
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,முக்கியத்துவம் நிலை
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,அகராதி ரீதியாக
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,அகராதி ஒழுங்கு
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,வாய்ப்பு செயல்பாடு
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,நிகழ்தகவு விகித சோதனை
ਸੀਮਾ,அளவு
ਸੀਮਿਤ ਕਰਨਾ,மட்டுப்படுத்துதல்
ਸੀਮਤ ਮੁੱਲ,வரம்புக்குட்பட்ட மதிப்பு
ਸੀਮਤ ਗਤੀ,கட்டுப்படுத்தும் வேகம்
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,சராசரி வரம்பு
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ஒருங்கிணைப்பின் வரம்பு
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,வரிசையின் வரம்பு
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி)
ਸੀਮਤ ਗਤੀ,வரம்பு வேகம்
ਲਾਈਨ,வரி
ਰੇਖਿਕ,நேரியல்
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,நேரியல் இயற்கணிதம்
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,நேரியல் இயற்கணித சமன்பாடு
ਰੇਖਿਕ ਅਨੁਮਾਨ,நேரியல் தோராயம்
ਰੇਖਿਕ ਲੱਛਣ,நேரியல் அறிகுறி
ਰੇਖਿਕ ਗੁਣਾਂਕ,நேரியல் குணகம்
ਰੇਖਿਕ ਸੁਮੇਲ,நேரியல் கலவை
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,நேரியல் கட்டுப்பாடுகள்
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,நேரியல் சார்பு
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,நேரியல் வேறுபாடு சமன்பாடு
ਰੇਖਿਕ ਮਾਪ,நேரியல் பரிமாணம்
ਰੇਖਿਕ ਸਮੀਕਰਨ,நேரியல் சமன்பாடு
ਰੇਖਿਕ ਰੂਪ,நேரியல் வடிவம்
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,நேரியல் பகுதி மாற்றம்
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,நேரியல் செயல்பாடு
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,நேரியல் செயல்பாட்டு
ਰੇਖਿਕ ਸਮੂਹ,நேரியல் குழு
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,நேரியல் சுதந்திரம்
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,நேரியல் சுயாதீன உறவு
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,நேரியல் சமத்துவமின்மை
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,நேரியல் சீரற்ற வேறுபாடு சமன்பாடு
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,நேரியல் இடைச்செருகல்
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு
ਰੇਖਿਕਤਾ,நேர்கோட்டுத்தன்மை
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,நேரியல் சார்ந்தது
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,நேரியல் சார்பற்றது
ਰੇਖਿਕ ਮੈਪਿੰਗ,நேரியல் மேப்பிங்
ਰੇਖਿਕ ਕ੍ਰਮ,நேரியல் வரிசை
ਰੇਖਿਕ ਕ੍ਰਮ,நேரியல் வரிசைப்படுத்துதல்
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,நேரியல் நிரலாக்க
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,நேரியல் நிரலாக்க அல்காரிதம்
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,நேரியல் நிரலாக்க சிக்கல்
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,நேரியல் பின்னடைவு
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,நேரியல் பின்னடைவு குணகம்
ਰੇਖਿਕ ਸਬੰਧ,நேரியல் உறவு
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்)
ਰੇਖਿਕ ਉਪਸਪੇਸ,நேரியல் துணைவெளி
ਰੇਖਿਕ ਤਬਦੀਲੀ,நேரியல் மாற்றம்
ਰੇਖਿਕ ਰੁਝਾਨ,நேரியல் போக்கு
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,நேரியல் சார்பற்ற மதிப்பீடு
ਰੇਖਿਕ ਵੇਗ,நேரியல் வேகம்
ਲਾਈਨ ਅਟੁੱਟ,ஒருங்கிணைந்த வரி
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,வெட்டும் கோடு
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,பின்னடைவு வரி
ਸਥਾਨਕ ਵੈਕਟਰ,உள்ளூர்மயமாக்கப்பட்ட திசையன்
ਸਥਾਨਕ ਸਰਵੋਤਮ,உள்ளூர் உகந்தது
ਟਿਕਾਣਾ,இடம்
ਲੌਗ,பதிவு
ਲਘੂਗਣਕ,மடக்கை
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,மடக்கை துல்லியம்
ਲਘੂਗਣਕ ਗਣਨਾ,மடக்கை கணக்கீடு
ਲਘੂਗਣਕ ਵਕਰ,மடக்கை வளைவு
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,மடக்கை வழித்தோன்றல்
ਲਘੂਗਣਕ ਅੰਤਰ,மடக்கை வேறுபாடு
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,மடக்கை செயல்பாடு
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),மடக்கை சராசரி (= வடிவியல் சராசரி)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,மடக்கை இயல்பான பரவல்
ਲਘੂਗਣਕ ਸਬੰਧ,மடக்கை உறவு
ਲਘੂਗਣਕ ਸਕੇਲ,மடக்கை அளவுகோல்
ਲਘੂਗਣਕ ਲੜੀ,மடக்கை தொடர்
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),மடக்கை சுழல் (சமகோண சுழல்)
ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ),மடக்கை அட்டவணை (=பதிவு அட்டவணை)
ਲਘੂਗਣਕ (ਲਾਗ),மடக்கை (பதிவு)
ਤਰਕ,தர்க்கம்
ਤਰਕ ਨਾਲ ਬਰਾਬਰ,தர்க்கரீதியாக சமமானது
ਲੌਜਿਸਟਿਕ ਕਰਵ,தளவாட வளைவு
ਸਾਧਾਰਨ ਵੰਡ,lognormal விநியோகம்
ਲੰਬਕਾਰ,தீர்க்கரேகை
ਲੂਪ,வளைய
ਲਾਟਰੀ,லாட்டரி
ਹੇਠਲੀ ਪੱਟੀ,கீழ் பட்டை
ਹੇਠਲੀ ਸੀਮਾ,குறைந்த எல்லை
ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ,கீழ் ரீமான் ஒருங்கிணைந்த
ਘੱਟ ਰਕਮ,குறைந்த தொகை
ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,கீழ் முக்கோண அணி
ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ,மெக்லாரின் விரிவாக்கம்
ਮੈਜਿਕ ਨੰਬਰ,மந்திர எண்
ਜਾਦੂ ਵਰਗ,மந்திர சதுரம்
ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ),அளவு வரம்பு (=வரையறுக்கும் அளவு)
ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ,அனுப்பப்பட்ட கேள்வித்தாள்
ਡਾਕ ਸਰਵੇਖਣ,அஞ்சல் ஆய்வு
ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ),பிரதான (மேல் எல்லை)
ਪ੍ਰਮੁੱਖ ਚਾਪ,பெரிய வில்
ਵੱਡਾ ਸੈੱਟ,பெரிதாக்கப்பட்ட தொகுப்பு
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,பல மதிப்புமிக்க செயல்பாடு
ਨਕਸ਼ਾ,வரைபடம்
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,தொகுப்பில் வரைபடம்
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,ஒரு தொகுப்பின் மேப்பிங்
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,விளிம்பு நிகழ்தகவு
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,கணித பகுப்பாய்வு
ਗਣਿਤਿਕ ਦਲੀਲ,கணித வாதம்
ਗਣਿਤ ਕੇਂਦਰ,கணித மையம்
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,கணித சிக்கலானது
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,கணித பொருளாதாரம்
ਗਣਿਤਿਕ ਉਮੀਦ,கணித எதிர்பார்ப்பு
ਗਣਿਤਿਕ ਰੂਪ,கணித வடிவம்
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,கணித உருவாக்கம்
ਗਣਿਤ ਦੀ ਪਛਾਣ,கணித அடையாளம்
ਗਣਿਤਿਕ ਤਰਕ,கணித தர்க்கம்
ਗਣਿਤਿਕ ਮਾਡਲ,கணித மாதிரி
ਗਣਿਤਿਕ ਧਾਰਨਾ,கணிதக் கருத்து
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,அணி digonalization
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,அணி தலைகீழ்
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,அணி தலைகீழ்
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,அணி மறுசெயல் முறை
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,அணி முறை
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,அணி பெருக்கல்
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,மாறிலிகளின் அணி
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,செயல்திறன் அணி
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,மேட்ரிக்ஸ் ஆபரேட்டர்
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,அணி பல்லுறுப்புக்கோவை
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,அணி அச்சிடுதல்
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,அணி தயாரிப்பு
ਵੱਧ ਤੋਂ ਵੱਧ,அதிகபட்சம்
ਵੱਧ ਤੋਂ ਵੱਧ,அதிகபட்சம்
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,அதிகபட்ச முழுமையான மதிப்பு
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,அதிகபட்ச F- விகிதம்
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,அதிகபட்ச வாய்ப்பு
ਵੱਧ ਤੋਂ ਵੱਧ,அதிகபட்சம்
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,அதிகபட்ச அளவுகோல்
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,ஒரு செயல்பாட்டின் அதிகபட்சம்
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
ਮਤਲਬ ਭਟਕਣਾ,விலகல் என்று பொருள்
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,சதுர விலகல் என்று பொருள்
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,சதுரப் பிழை என்று பொருள்
ਮਤਲਬ ਮੁੱਲ,சராசரி மதிப்பு
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,சராசரி மதிப்பு தேற்றம்
kurtosis ਦਾ ਮਾਪ,குர்டோசிஸின் அளவுகோல்
ਔਸਤ,சராசரி
ਮੱਧ ਕੇਂਦਰ,சராசரி மையம்
mesokurtic ਵਕਰ,மீசோகர்டிக் வளைவு
mesokurtosis,மீசோகுர்டோசிஸ்
ਸੁਨੇਹਾ,செய்தி
ਢੰਗ,முறை
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,நீக்கும் முறை
ਉਲਟ ਦੀ ਵਿਧੀ,தலைகீழ் முறை
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,மறு செய்கை முறை
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,குறைந்தபட்ச சதுர முறை
ਪਲ ਦੀ ਵਿਧੀ,தருணங்களின் முறை
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,ஒத்த முக்கோணங்களின் முறை
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,செங்குத்தான வம்சாவளியின் முறை
ਸਾਰ ਦੀ ਵਿਧੀ,கூட்டு முறை
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,தீர்மானிக்கப்படாத குணகத்தின் முறை
ਮੀਟਰਿਕ ਸਪੇਸ,மெட்ரிக் இடம்
ਮੀਟਰਿਕ ਸਿਸਟਮ,மெட்ரிக் அமைப்பு
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,மெட்ரிக் அலகு
ਮਾਈਕਰੋ ਥਿਊਰੀ,நுண் கோட்பாடு
ਮੱਧ,நடுத்தர
ਮੱਧ ਮਿਆਦ,நடுத்தர கால
ਮੱਧ ਬਿੰਦੂ,நடுத்தர புள்ளி
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,நடுப்புள்ளி சூத்திரம்
ਨਿਊਨਤਮ ਬਹੁਪਦ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,குறைந்தபட்ச கொள்கை
ਘੱਟੋ-ਘੱਟ,குறைந்தபட்சம்
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),குறைந்தபட்ச புள்ளி (வளைவு)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,ஒரு செயல்பாட்டின் நிமிடம்
ਮਾਮੂਲੀ ਚਾਪ,சிறிய வில்
ਮਾਮੂਲੀ ਧੁਰੀ,சிறிய அச்சு
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,சிறுமைப்படுத்தப்பட்ட துணைக்குழு
ਘਟਾਓ,கழித்தல்
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,கழித்தல் அடையாளம்
ਮਿਸ਼ਰਤ ਭਾਗ,கலப்பு பின்னம்
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,கலப்பு உத்தி
ਮੋਡ,முறை
ਮਾਡਿਊਲਸ,மாடுலஸ்
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,ஒரு கலப்பு எண்ணின் மாடுலஸ்
ਪਲ,கணம்
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,கணம் உருவாக்கும் செயல்பாடு
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,ஒரு சக்தியின் தருணம்
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,அதிர்வெண் விநியோகத்தின் தருணம்
ਜੜਤਾ ਦਾ ਪਲ,சடத்துவ திருப்பு திறன்
ਗਤੀ ਦਾ ਪਲ,வேகத்தின் தருணம்
ਗਤੀ,வேகம்
monomial,ஏகத்துவ
ਮੋਨੋਮੋਰਫਿਕ,ஒரே மாதிரியான
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,ஒற்றை உருவம்
ਮੋਨੋਟੋਨ,மோனோடோன்
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,மோனோடோன் அதிகரிக்கும் வரிசை
monotonically,ஏகபோகமாக
monotonically ਵਧਦਾ ਜਾਲ,ஏகபோகமாக அதிகரிக்கும் நிகர
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,ஏகபோகமாக அதிகரிக்கும் வரிசை
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,ஒரே மாதிரியான செயல்பாடு
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,மான்டே கார்லோ கணக்கீடு
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,மான்டே கார்லோ முறை
ਮੋਰਾ (ਖੇਡ),மோரா (விளையாட்டு)
ਮੌਤ ਦੇ ਅੰਕੜੇ,இறப்பு புள்ளிவிவரங்கள்
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,மிகவும் சாத்தியமானது
ਮੋਸ਼ਨ,இயக்கம்
ਮੂਵਿੰਗ ਔਸਤ,சராசரியாக நகர்கிறது
ਐਮ-ਸਪੇਸ,எம்-ஸ்பேஸ்
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,பல முடிவு பிரச்சனை
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,பல பரிமாண சாதாரண விநியோகம்
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,பல பரிமாண சீரற்ற மாறி
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,பல குறியீட்டு போக்குவரத்து பிரச்சனை
ਬਹੁਨਾਮੀ,பல்லுறுப்புக்கோவை
ਬਹੁਨਾਮੀ ਵੰਡ,பல்லுறுப்புப் பரவல்
ਮਲਟੀਪਲ,பல
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,பல தேர்வு பிரச்சனை
