Kannada,Gujarati
ರೇಖೆ,પંક્તિ
ರೇಖೆ,પંક્તિ
ವಂಶಾವಳಿ,વંશ
ರೇಖೀಯ ಅನುಕ್ರಮ,રેખીય ક્રમ
ರೇಖೆಯ,રેખીય
ಲಿನರೈಸ್ಡ್ ಪ್ಲಾಸ್ಮಿಡ್,શરાબ પ્લાઝ્મિડ
ಲಿಂಕ್ ಪ್ರಭೇದಗಳು,પ્રજાતિઓ કડી
ಸಂಬಂಧ,જોડાણ
ತುಪ್ಪಳ,ક lંગું
ನಿಶರ,લિપિડ
ಲಿಪಿಡ್ ದ್ವಿಪದರ,લિપિડ બાયલેયર
ಲಿಪಿಡ್ ಬಾಲ,પૂંછડી
ಲಿಪೋಪೊಲಿಸ್ಯಾಕರೈಡ್,લિપોપોલિસેકરાઇડ
ಲಿಪೊಪ್ರೊಟಿನೇಶಿಯದ ಪೊರೆಯ,લિપોપ્રોટીનેસિયસ પટલ
ದ್ರವ ಹನಿ,પ્રવાહી ટપકું
ಮದ್ಯಸಾರ,દારૂનું ફોલિક્યુલી
ಶಿಲಾರೆ,લિથોફાઇટ
ಅಶ್ಮ ವರ್ಗ,શિષ્ટાચાર
ಕಸ,કચરો
ಕಸಕಲೆ,ખખડાટ
ಸ್ವಲ್ಪ ಸೆರೆಬ್ರಮ್,થોડું સેરેબ્રમ
ಸಣ್ಣ ವಲಯ,છવાબરી
ಯಕೃತ್ತು,યકૃત
ಪಿತ್ತಜನಕಾಂಗ,લીવર ફલક
ಯಕೃತ್ತಿನ ಆಕಾರದ,યકૃત આકારનું
ಯಕೃತ್ ವರ್ಟ್,યકૃતનો ભાગ
ಜೀವಂತ ಜೀವಿ,જીવંત જીવ
ಜೀವಂತ ಜನಸಂಖ್ಯೆ,જીવંત વસ્તી
ಜೀವಂತ ಸಂಪನ್ಮೂಲಗಳು,જીવંત સાધનસંપત્તિ
ಜೀವಂತ ಪ್ರಪಂಚ,જીવંત વિશ્વ
Lng - 20,એલએનજી - 20
ಲೋಮ್ (ಹೂಳು),લોમ (કાંપ)
ನಳ್ಳಿ,લોબદાર
ಹಳ್ಳ,લોબ્યુલરિયા
ಸ್ಥಳಾವಕಾಶ,સ્થગિતતા
ಮಿಡತೆ,તીડ
ಕಸಾಯಿಖಾನೆ,લોડિક્યુલ
ಲಾಗರಿಥೆಮಿಕ್ ಸ್ವಭಾವ,પ્રકૃતિ
ಲಾಜಿಸ್ಟಿಕ್ ಬೆಳವಣಿಗೆ,તર્કસંગત વૃદ્ધિ
ಲೋಲಿಗೋ,લોલિગો
ಲಾಗ್ ಡೇ ಪ್ಲಾಂಟ್,લોગ ડે પ્લાન્ટ
ಉದ್ದನೆಯ ಅಕ್ಷ,રેસીટ્યુડિનલ અક્ષ
ರೇಖಾಂಶದ ಬೈನರಿ ವಿದಳನ,લોન્ગીટ્યુડિનલ દ્વિસંગી વિસર્જન
ಉದ್ದನೆಯ ಬಿರುಕು,રેખાંશ
ಕುಣಿಕೆ,ફટકો
ಕುಣಿಕೆ,ફટકો
ಲೂಪ್ ಬಲೆ,લૂપ ફાંસ
ಉಪಕಾರ,લોફ
ಲಾರಂತೇಸಿ,લોરાન્થેસી
ಲಾರಾಂಥಸ್,શણગાર
ಕೆಳಗಿನ ತೋಳು,નીચું હાથ
ಕೆಳಗಿನ ದವಡೆ,નીચલું જડબું
ಕಸ,લફા
ಸೊಂಟದ ಕಶೇರು,કટિ વર્ટીબ્રા
ಚಂಡಮಾರುತ,લાલાટી
ಲುಂಬ್ರಿಕಸ್,કટાક્ષ
ಲುಮೆನ್,લૂમ
ಕುಪ್ಪಳಕ,ઝગમગાટ
ಶ್ವಾಸಕೋಶ,ફેફસાં
ಲೂಪಿನ್,લૂપિન
ಲುಪಿನಸ್ ಆರ್ಕ್ಟಿಕಸ್,લ્યુપિનસ આર્કટિકસ
ಲ್ಯುಟೈನೈಜಿಂಗ್ ಹಾರ್ಮೋನ್ (ಎಲ್ಹೆಚ್),લ્યુટિનાઇઝિંગ હોર્મોન (એલએચ)
ಹಣ್ಣಾದ,Lાળ
ಸಣ್ಣಕೂಟ,લીકોપોડિયમ
ಸಣ್ಣ,લાઇકોપ્સિડા
ಲಂಪಿ,લિમ્પ જહાજ
ದುಗ್ಧರಸ,લસિકા ગ્રંથિ
ದುಗ್ಧರಸ,લસિકા નોડ
ದುಗ್ಧರಸ,લિમ્ફોસાઇટ
ದುಗ್ಧರಸ,લિમ્ફોઇડ અંગ
ದುಗ್ಧರಸ ಅಂಗಾಂಶ,લિમ્ફોઇડ પેશી
ದುಗ್ಧರಸ,લિમ્ફોમા
ಲೈರ್,ભવ્ય
ಲೈಸರ್ಜಿಕ್ ಆಸಿಡ್ ಡೈಥ್ಲಾಮೈಡ್ (ಎಲ್.ಎಸ್.ಡಿ.),લિસર્જિક એસિડ ડાયેથલામાઇડ (એલ.એસ.ડી.)
ಲೈಸಿನ್,લિસિન
ಲೈಸೋಸೋಮ್,લિસોઝomeમ
ಸಣ್ಣ,સુવાક્ય
ಮದುಗಳಿ,મકાકા
ಬೃಹತ್,મસ્ત
ಬೃಹತ್ ವಾತಾವರಣ,સહસર્ગ
ಬೃಹತ್ ಜನಕ,ક્રવાદ
ಮ್ಯಾಕ್ರೋಮೋಲಿಕ್ಯುಲರ್ ಕೊಲಾಯ್ಡ್,ઉદ્ધતાઈ
ಸ್ಥೂಲಕಾಯ,મ mac્રોમ્યુલેક્યુલ
ಸಣ್ಣ,ઉન્માદ
ಸಣ್ಣ,ઉન્માદ
ಮ್ಯಾಕ್ರೋಫೇಜ್ (ದೊಡ್ಡ ಭಕ್ಷಕ),મેક્રોફેજ (મોટા ખાનાર)
ಮಂಕಾದ,કુનાતો
ತೂರುವ,કુમારિકા
ಬೃಹತ್ಕಟನ,એક જાતની કોઈ વસ્તુ
ಬೃಹತ್ಕಾಯಿ,છીપપીગણું
ಸಣ್ಣ,મ mac્રોપસ
ಒಂದು ಬಗೆಯ ಮರಿಹುಳು,મશ્કરી
ಒಂದು ಬಗೆಯ ಮರಿಹುಳು,મ ula ક્યુલા લ્યુટિયા
ಮೆಗ್ನಾಲ,મેગ્નેશિયમ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಇಮೇಜಿಂಗ್,એમ. આર. આઈ
ವರ್ಧನೆ,વૃદ્ધિ
ವಾಗ್ದಾನ ಮಾಡಿದ ಚಿತ್ರ,વિસ્તૃત છબી
ಭೂತಗನ್ನಡಿ,બૃહદદર્શક કાચ
ವರ್ಧಕ ಶಕ್ತಿ,વિપુલ શક્તિ
ಮ್ಯಾಗ್ನೋಲಿಯ,મેઘન
ಮ್ಯಾಗ್ನೋಲಿಯಾಸೆ,મેનોલોસી
ಮಾಗುರ,માગુદ
ಮೇಡನ್ ಹೇರ್ ಫರ್ನ್ (ಅಡಿಯಾಂಟಮ್),મેઇડન હેર ફર્ન (એડિએન્ટમ)
ಪ್ರಮುಖ ತೋಪು,મોટી ગ્રુવ
ಪ್ರಮುಖ ಹಿಸ್ಟೊಕಾಂಪ್ಯಾಬಿಲಿಟಿ ಸಂಕೀರ್ಣ,મુખ્ય હિસ્ટોકોમ્પેટીબિલીટી સંકુલ
ಪ್ರಮುಖ ಆಸ್ಮೋಲೈಟ್,મુખ્ય ઓસ્મોલીટ
ಪ್ರಮುಖ ಶಿಖರ,મોટી ટોચ
ಪುರುಷ,નર
ಪುರುಷ ಕೋನ್,પુરુષ શંકુ
ಪುರುಷ ಗ್ಯಾಮೆಟೊಫೈಟ್,પુરુષ ગેમેટોફાઇટ
ಪುರುಷ ಜನನಾಂಗದ ದ್ಯುತಿರಂಧ್ರ,પુરુષ જનન છિદ્ર
ಪುರುಷ ಪ್ರೋನ್ಯೂಕ್ಲಿಯಸ್,પુરુષ ઉચ્ચારણ
ವಿರೂಪಗೊಂಡ ಎಲೆ,દૂષિત પાન
ಮೆರಿಕ್ ಆಮ್ಲ,દાદર
ಮಾರಣಾಂತಿಕ ಕೋಶ,જીવલેણ કોષ
ಮಾರಣಾಂತಿಕ ಗೆಡ್ಡೆ,જીવલેણ ગાંઠ
ಮಡುಗ,મ la લાર્ડ
ಮಣ್ಣು,મેલિયસ
ಮಾಲ್ಪಿನ ಕಾರ್ಪಸ್ಕಲ್,માલપિગિયન
ಮಾಲ್ಪ್‌ಗಿಯನ್ ಕೊಳವೆಯ,માલપિગિયન નળીલા
ಮಲ್ಟೋಸ್,માલટોનું
ಮಾಲ್ವಾಳಿ,દુર્વ્યવટો
ಸಸ್ತನಿ,સસ્તન પ્રાણી
ಸಸ್ತನಿ,સસ્તન પ્રાણી
ಸಸ್ತನಿ ಭ್ರೂಣ,સ્તન્ય પ્રાણી સંબંધ
ಸಸ್ತನಿ ಗ್ರಂಥಿ,સ્તનપાન
ಸಸ್ತವ್ಯಮಂಥ,ભવ્ય
ಆವರಣ,ફરજિયાત
ಮಾಂಡಬ್ಯುಲರ್ ಗ್ರಂಥಿ,મેદિબ્યુલર ગ્રંથિ
ಗುದ್ದ,મેનીનીસ
ಮಾಂಗಿಫೆರಾ ಸೂಚಕ,મંગિફેરા
ಮಡಿ,મેંગ્રોવ
ಮಾನವ ನಿರ್ಮಿತ ಕೃಷಿ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,માનવસર્જિત કૃષિ ઇકોસિસ્ટમ
ಮಾನವ ನಿರ್ಮಿತ ಏಕದಳ,માનવસર્જિત અનાજ
ಮಡಾನ್,મનાન
ನಿರುತ್ಸಾಹ,આવરણ
ಮಬ್ಬು,મનુસ
ಮೇಪಲ್,મેદાન
ಮಂಚಲ,માર્ચન્ટિયા
ಅಂಚಿನ,સીમાંત
ಗಾಂಜಾ,ગાંજા
ಸಮುದ್ರ ಜೀವಶಾಸ್ತ್ರ,દરિયાઇ જીવવિજ્ologyાન
ಸಾಗರ ಪಕ್ಷಿ,દરિયાઈ પક્ષી
ಸಾಗರ ಸಮುದಾಯ,દરિયાઇ સમુદાય
ಸಮುದ್ರ ಅಕಶೇರುಕಗಳು,દરિયાઇ અવિવેટ
ಮರಕುಟಿಗ,મેરીનો રેમ
ಗುರುತು,નિશાનીક
ಮಾರುಕಟ್ಟೆ ತ್ಯಾಜ್ಯ,બજારમાં બગાડ
ಮಜ್ಜೆಯ ಕುಹರ,મજ્જા પોલાણ
ಜವಳು,માર્શ
ಜವುಗ,મેદાનની તબક્કો
ಸಸ್ಯವರ್ಗವಿಲ್ಲದೆ ಜವುಗು,વનસ્પતિ વિના માર્શ
ಮಾರ್ಸ್ಪಿಯಲ್ ಮೋಲ್,છાવણી
ಮಾರ್ಸ್ಪಿಯಲ್ ವಿಕಿರಣ,મર્સુપિયલ કિરણોત્સર્ગ
ಮಾರ್ಸ್ಪಿಯಲ್ ಇಲಿ,મર્સૂપીય ઉંદર
ಮಾರ್ಸನ,મર્સુપ
ರಾಶಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿ,મોટા પ્રમાણમાં લુપ્ત થવું
ಸಾಮೂಹಿಕ ಹರಿ,સામૂહિક પ્રવાહ
ಸಾಮೂಹಿಕ ಹರಿವಿನ ಕಲ್ಪನೆ,સામૂહિક પ્રવાહની પૂર્વધારણા
ಸಣ್ಣ ಕೋಶ,માસ્તક કોષ
ಮಾಸ್ಟರ್ ಅಗರ್ ಪ್ಲೇಟ್,મુખ્ય અગર પ્લેટ
ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್,માખણ
ತಾಯಿಯ ಮರಣ ಪ್ರಮಾಣ,પ્રસૂતિ -મૃત્યુ દર
ಸಂಯಮ,સમાગમ
ಕುಶಲತೆ,માળખું
ಪ್ರಬುದ್ಧ ಗಂಟು,પરિપક્વ નોડ્યુલ
ಮಾವ ಬಣ್ಣ,માંદું રંગ
ಮಧುರ,મહત્તમ
ಮಧುರ,મહત્તા
ಗರಿಷ್ಠ ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯ,મહત્તમ વહન ક્ષમતા
ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗಟ್ಟಿ,મેમડિના
ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ,તબીબી વિજ્ scienceાન
ಗರ್ಭಧಾರಣೆಯ ವೈದ್ಯಕೀಯ ಮುಕ್ತಾಯ (ಎಂಟಿಪಿ),ગર્ભાવસ્થાના તબીબી સમાપ્તિ (એમટીપી)
ವೈದ್ಯಕೀಯ ಪ್ರತಿಲೇಖನ,તબીબી લખાણ
ವೈದ್ಯಕೀಯವಾಗಿ ಸಹಾಯ ಮಾಡಿದ ವಿತರಣೆ,તબીબી સહાયિત ડિલિવરી
ಔಷಧಿ,દવા
ಔಷಧಿ,દવા
ಔಷಧಿ,દવા
ಮೆಡುಲ್ಲಿ,મેડુલા
ಮೆಡುಲ್ಲಾ ಆಬ್ಲಾಂಗೆಟಾ,મેડુલા
ಪದಚೋಸಿ,તબીબી પિરામિડ
ಚಂಡಮಾರುತ ಮಾಡಿದ,મેડ -મેડ્યુલ્ટેડ
ಮಣ್ಣು,મેડુસા
ಮೆಗಾ ಕ್ಯಾರಸೈಟ್,મેગા કેરીઓસાઇટ
ಮಹತ್ವಾಕಾಂಕ್ಷೆ,મેગાપ્લેસ્મિડ
ಮಹಾನಗರ,મેગાસ્પોરંજિયમ
ಮೆಗಾಸ್ಪೊರೊಫಿಲ್,મેગાસ્પોફિલ
ಮೈಬೈಮಿಯನ್ ಗ್ರಂಥಿ,મેબોમિઅન ગ્રંથિ
ಮಧುರ,મેયોસાઇટ
ಮೈಯಾಸೆ,મેયોસિસ
ಸಮರತೆ,મિટાજેનેસિસ
ಮೆಲನಿಕ್ ಚಿಟ್ಟೆ,મેલાનિક શલભ
ಮೆಲನೊಯಿಟಿ,મેલાનોસાઇટ
ಮೆಲನೊಸೈಟ್ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಹೆಚ್),મેલાનોસાઇટ ઉત્તેજક હોર્મોન (એમએસએચ)
ಮೆಲನೊಸೈಟ್ ಬಿಡುಗಡೆ ಮಾಡುವ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಆರ್ಹೆಚ್),મેલાનોસાઇટ રિલીઝિંગ હોર્મોન (એમએસઆરએચ)
ಮೆಲನೋಮ,મેલાનોમા
ಮೆಲೊಯಿಡೋಜಿನ್ ಅಜ್ಞಾತ,ભ્રમણ
ಪೊರೆಯ,પટલ બંધાયેલ
ಪೊರೆಯ ಲಿಪಿ,પટલ લિપિડ
ಪೊರೆಯ ಪ್ರವೇಶಸಾಧ್ಯತೆ,પટલની અભેદ્યતા
ಪೊರೆಯ ಸಾಮರ್ಥ್ಯ,પટલ સંભાવના
ಪೊರೆಯ ಚಕ್ರವ್ಯೂಹ,પટ્ટાનું ભુલભુલામણી
ಪೊರೆಯ ಹಾಳೆ,ઉન્માદ
ಸ್ಮರಣ ಕೋಶ,મેમરી સેલ
ಮೆಂಡೆಲ್ ಕಾನೂನು,મેન્ડેલનો કાયદો
ಮೆಂಡೆಲ್ ಅಸ್ವಸ್ಥತೆ,મેન્ડેલિયન વિકાર
ಪುರುಷರು,મેનિનગ
ಮಾಪಕ ಉರಿಯೂತ,મેનિનીટીસ
ಋತುಚಕ್ರ,માસિક ચક્ર
ಮಾನಸಿಕ ಪ್ರಿಯ ರಾಂಜ್ಮೆಂಟ್,માનસિક પ્રિયતા
ಮಂದಬುದ್ಧಿ,માનસિક મંદ
ಪಾದರಸ ವಿಷ,પારો ઝેર
ವರ್ಧನೋತಕ,ઉદ્ધત
ಮೆರಿಸ್ಟೆಮ್ಯಾಟಿಕ್ ಕೋಶ,ઉદ્ધત કોષ
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಪ್ರದೇಶ,ઉદ્ધત ક્ષેત્ર
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಬೆಳವಣಿಗೆ,ઉદ્ધત વૃદ્ધિ
ರೆಕ್ರೈನ್ ಗ್ರಂಥಿ,ઉમદા ગ્રંથિ
ಮೆರೊಮಿಯೊಸಿನ್,મેરોમિઓસિન
ಮೆರೆಚಿಪ್ಪಸ್,મેરીચિપસ
ಮೆಷಾರ್ಷಿಯಂ,કટુતા
ಬಗೆಗಿನ,મેસેન્સેફાલોન
ಮೆಸೆಂಕಿಮಲ್ ಅಂಗಾಂಶ,મેસેંચાયમલ પેશી
ಮೆನೊಸೆಂಡನ್,મેસેન્ટરોન
ಚಮತ್ಕಾರ,મેસેટરી
ಮೆಸಿಕ್ ಸ್ಥಿತಿ,ગેરવાજબી સ્થિતિ
ಮಾಪಕ,મેસોકાર્પ
ಮಾಸು,મેસોોડર્મ
ಸಕಲಿಯ,મેસોગ્લોઆ
ಮಾಸು,મેસોહેપ્પસ
ಮೆಸೊಫಿಲ್ ಕೋಶ,મેસોફિલ કોષ
ಸಮಾಧಿ,મેસોઝમ
ಮೆರೊಥೊರಾಸಿಕ್,મેસોથોરેસીક
ಮಂತ್ರಮತಿ,મેસોથોરેક્સ
ಮೆಸೊವೇರಿಯಂ,મેસોવર
ಮೆಸೊಜೊಯಿಕ್ ಯುಗ,મેસોઝોઇક યુગ
ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ,મેસેંજર આર.એન.એ.
ಚಯಾಪಚಯೂ,ચમેલી પ્રવાહ
ಚಯಾಪಚಯ ಮಾರ್ಗ,ચયાપચય માર્ગ
ಚಯಾಪಚಯಿಕ,ચયાપચય
ಚಯಾಪಚಯ,ચયાપચય
ಚಯಾಪಚಯ -ಒಟ್ಟುಗೂಡಿಸುವ,ચયાપચયની કલ્પના કરનાર
ತತ್ತ್ವ,શણગાર
ಮೆಟಾಸೆಂಟ್ರೀಯ,મુખ્યત્વે
ಮೆಟಾಕ್ರೊಮಾಟಿಕ್ ಹರಳು,એકલતા
ಲೋಹದ ಸೂಜಿ,ધાતુની સોય
ಲೋಹೀಯ ಆಕ್ಸಲ್,ધાતુ -ઓક્સાઇડ
ವಾಚನಶಾಸ್ತ್ರ,ચિત્તન
ರೂಪಾಂತರ,રૂપરેખા
ಮೆಟನೆಫ್ರಿಡಿಯಮ್,મિથેનેફ્રીડિયમ
ರೂಪಕ,આવરણ
ರೂಪನಾಶಿ,ચાળાહિત પ્લેટ
ರೂಪಾಂತರದ ತಟ್ಟೆ,ચાળાહિત પ્લેટ
ಮಧುಮಾಪಕ,હિસ્સા
ಬಜಾರಿ,ચિત્ત
ಬಜಾರಿ,ચિત્ત
ಪತಂಗಲ್,મેટટાર્સલ
ರೂಪಾಂತರದ,મેથેથોરોસીક
ರೂಪರೋಗ,મેથેથોરેક્સ
ಮೆಟಜೋವಾನ್ಸ್,ચતુય
ಮೆಟಾಸೆನ್ಸ್‌ಫಾಲ,મેટાલેન્સફાલોન
ಚೂರುಪಾರು,મેટાસ્ટેસ કરવું
ಮೆಥಡೋನ್,માથેડોન
ಮೆಥೆಮೊಗ್ಲೋಬಿನ್,મેથેમોગ્લોબિન
ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ,મેથેમોગ્લોબિનેમિયા
ಮೀಥೇನ್,મિથ્યાભિમાન
ಮೆಥನೊಬಾಕ್ಟರ,મેથેનોબેક્ટેરિયમ
ಮೆಥನೊಜೆನ್,મિથેનોજન
ಮೀಥೈಲ್ ಪಾದರಸ,મિથિલ પારો
ಮೀಥೈಲೇಟೆಡ್ ಕ್ಯಾಪ್,મેથલેટેડ ટોપી
ಮೀಥಿಲೀನ್ ನೀಲಿ,મેથિલિન વાદળી
ಮೀಥೈಲೋಫಿಲಸ್,મેથલોફિલસ
ಮೀಥೈಲಾಟ್ರೋಫಸ್,મિથાઈલોટ્રોફસ
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,સુક્ષ્મસૃષ્ટિ
ಸೂಕ್ಷ್ಮಜೀವಿ,સુક્ષ્મસર્જન
ಮೈಕ್ರೋಪ್ರೊಪ್ರಾಗನ,માઇક્રોપ્રોપેગેશન
ಸೂಕ್ಷ್ಮ ತಂತ್ರಜ್ಞಾನ,માઇક્રોટેકનિક
ಮೈಕ್ರೊ ಆರ್ಕಿಟೆಕ್ಚರಲ್ ಕ್ಷೀಣಿಸುವಿಕೆ,માઇક્રોઆર્કિટેક્ચરલ બગાડ
ಸೂಕ್ಷ್ಮಜೀವಿ (ಸೂಕ್ಷ್ಮಜೀವಿ),સૂક્ષ્મજીવાણુ (સુક્ષ્મસજીવો)
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅಬೀಜ,સૂક્ષ્મ ક્લોનીંગ
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಸಸ್ಯವರ್ಗ,સુક્ષ્મજીવાણુ વનસ્પતિ
ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ,સૂક્ષ્મ -વિજ્iologyાન
ಸೂಕ್ಷ್ಮ ಜೀವಿ,સૂક્ષ્મબોડી
ಮೈಕ್ರೋ ಗಲಿimateೇದ,માઇશારિક
ಮೈಕ್ರೋ ಕಶೇರು,સુઘડપ્રાપ્તિ
ಮೈಕ್ರೋಫಿಲೇಡು,સૂક્ષ્મ જીવન
ಮೈಕ್ರೋಫೋಸಿಲ್,સુતરાઉ
ಮೈಕ್ರೋಇನ್‌ಜೆಕ್ಷನ್,સુક્ષ્મસજીવો
ಸೂಕ್ಷ್ಮಜೀವಿ,સુક્ષ્મસર્જન
ಮೀಥೈಲಾಟ್ರೋಫಸ್,મિથાઈલોટ્રોફસ
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,સુક્ષ્મસૃષ્ટિ
ಸೂಕ್ಷ್ಮಜೀವಿ,સુક્ષ્મસર્જન
ಮೈಕ್ರೋ ದಳ,માઇક્રોફેગસને લગતું
ಮೈಕ್ರೋಫ್ಯಸಿ,સુતરાઉ
ಮೈಕ್ರೋಪೈಲಾರ್ ಅಂತ್ಯ,માઇક્રોપાયલર અંત
ಮೈಕ್ರೋ ಪಲಾಯನ,સુક્ષ્મસજીવો
ಮೈಕ್ರೋ ಪಲಾಯನ,સુક્ષ્મસજીવો
ಮೈಕ್ರೋ ಪಲಾಯನ,સુક્ષ્મસજીવો
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,માઇક્રોસેટેલાઇટ
ಸೂಕ್ಷ್ಮದರ್ಶಕ,માઇક્રોસ્કોપ
ಸೂಕ್ಷ್ಮ ದಹೆ,માઇક્રોસ્કોપી
ಮೈಕ್ರೋಸ್ಪೆರ್ಮೇ,માઇક્રોસ્પેરમેઇ
ಸೂಕ್ಷ್ಮ ವರ್ಗ,ગોરી
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,માઇક્રોસ્પોરંજિયમ
ಮೈಕ್ರೊಸ್ಪೋರ್ ಟೆಟ್ರಾಡ್,માઇક્રોસ્પોર ટેટ્રાડ
ಮೈಕ್ರೋಸ್ಪೋರ್ಫಿಲ್,માઇક્રોસ્પર્ફિલ
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,માઇક્રોસ્પોરમ
ಮೈಕ್ರೋ ಚಿತ್ರ,માઇક્રોટોમ
ಮೈಕ್ರೋ ಟಲಿಗೆ,સૂક્ષ્મ -ત્રિવાર
ಮೈಕ್ರೊಟ್ಯೂಬ್ಯೂಲ್ ಡಬಲ್,માઇક્રોટ્યુબ્યુલ ડબલટ
ಮೈಕ್ರೋವಿಲ್ಲೆ,માઇક્રોવિલી
ಸಂಚಾರಿ,ભંડાર
ಮಧ್ಯಮ,મધ્યબ
ಮಧ್ಯ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್,મધ્ય સેરેબેલર પેડુનકલ
ಕಿವಿಯ ಮಧ್ಯದ ಕಿವಿಗೆ,મધ્ય કાન
ಮಧ್ಯದ ಲ್ಯಾಮೆಲ್ಲಾ,મધ્યમ લેમેલા
ಮಧ್ಯಮ,Gાળ
ಸೂಲಗಿತ್ತಿ ಟೋಡ್,મિડવાઇફ દેડકો
ವಲಸಿಗ,સ્થળાંતર કરનાર
ವಲಸೆ,સ્થળાંતર
ಹಾಲು ಸಕ್ಕರೆ,દૂધ
ಹಾಲು ಉತ್ಪಾದಿಸುವ ಗ್ರಂಥಿ,દૂધ ઉત્પન્ન કરનાર ગ્રંથિ
ರಾಗಿ,બાજરી
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿಯೊಸ್ಮೋಲ್,લિટર દીઠ મિલીયોસ્મોલ
ಮಂತ್ರವಾದಿ,જનનુડી
ಅನುಕರಣೆ,નકલ
ಮಿನಾಮಾಟ,નારાજ રોગ
ಖನಿಜ,ખનિજ
ಖನಿಜ ಅಂಶ,ખનિજ તત્વ
ಖನಿಜ ಪೋಷಣೆ,ખનિજ પોષણ
ಖನಿಜೀಕರಣ,ખનિજકરણ
ಖನಿಜ ಕಾರ್ಟಿಕಾಯಿಡ್,ખનિજ કોર્ટીકોઇડ
ಮಂತ್ರವಾದ,લઘુચિત્ર ચુંબક
ಗಣಿಗಾರಿಕೆ,ખાણ -કામગીરી
ಮಿನಿಸಾಟೆಲೈಟ್,લઘુચિત્ર
ಸಣ್ಣ ತೋಡು,મામૂલી ગ્રુવ
ಮಿಷರೆ,વિધ્વમનો
ಮಧುರ,માવિક
ಪವಾಡಗಳು,મિરાબિલિસ
ತಗ್ಗಿಸುವುದು,શમન
ಮೈಟೊಕಾಂಡ್ರಿಯ,માઇટોકોન્ડ્રિયા
ಮೈಟೊಕಾಂಡರಿನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,મિટોકોન્ડ્રીયલ મેટ્રિક્સ
ಮೈತ್ರಿ,ખેલ
ಮಿಟ್ರಲ್ ವಾಲ್ವ್ (ಬೈಕಸ್ಪಿಡ್ ಕವಾಟ),મિટ્રલ વાલ્વ (બિકસ્યુસિડ વાલ્વ)
ಮಿಶ್ರ ಗ್ರಂಥಿ,મિશ્ર ગ્રંથિ
ಮಿಶ್ರ ನರಗಳು,મિશ્ર ચેતા
ಮಿಶ್ರಣ,ભ્રષ્ટ
ಮೊಬೈಲ್ ವಾಹಕ,ફરસી
ಮೊಬೈಲ್ ಮೂಲ,ફરતે સાધન
ಚಲನಶೀಲತೆ,ગતિશીલતા
ಮಧ್ಯಮ ಗಾಯ,મધ્યમ ઈજા
ಆಧುನಿಕ .ಷಧ,આધુનિક દવા
ಆಧುನಿಕ ಸಮಾಜ,આધુનિક સમાજ
ಮಾರ್ಪಡಿಸುವಿಕೆ,સુસ્થાપનક્ષમતા
ಮಾರ್ಪಡಿಸಿದ ಡೈಹೈಬರ್ಡ್ ಅನುಪಾತ,સુધારેલા ડાયહાઇબર્ડ ગુણોત્તર
ಮಾರ್ಪಡಿಸಿದ ಮೂಲ,સુધારેલું મૂળ
ರೂಪರೇಖೆ,મોડ્યુ કરવું
ಕ್ರಿಯೆಯ ಮಾಡ್ಯುಲೇಷನ್,કાર્યવાહી -ફેરફાર
ಮಾಡ್ಯುಲೇಟರ್ ವಸ್ತು,મોડ્યુલેટર પદાર્થ
ತೇವಾಂಶ,ભેજ
ತೇವಾಂಶ,ભેજ
ಸಣ್ಣ ಹಲ್ಲುಗಳು,દાનાં
ಮೋಲಗಳ,દા mol
ಪೋಲೆ,છાવણી
ಪೋಲೆ,છાવણી
ಪೋಲೆ,છાવણી
ಮೋಲ್ (ಮೋಲ್),છછુંદર (મોલ)
ಅಣು ಜೀವಶಾಸ್ತ್ರ,પરમાણુ જીવવિજ્ologyાન
ಆಣ್ವಿಕ ಆನುವಂಶಿಕ ವಿಶ್ಲೇಷಣೆ,પરમાણુ વિશ્લેષણ
