Malayalam,Marathi
സിസ്റ്റമില്ലാത്ത ഡിസ്ക്,सिस्टमलेस डिस्क
സീരിയൽ കോഡ്,अनुक्रमांक
നോൺ-ഉപരിതലം,पृष्ठभाग नसलेला
അസ്ഥിരമല്ലാത്ത സംഭരണം,अस्थिर संचयन
നോർ,नॉर
നോർ പ്രവർത്തനം,knorr कार्य
ഗേറ്റുമല്ല,ना गेट
നോർ ലാച്ച്,knorr कुंडी
നോർ ഓപ്പറേഷൻ,knorr ऑपरेशन
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,सामान्य घनता कार्य
ഫ്ലട്ടർ ശബ്ദം,फडफड आवाज
സാധാരണ സാമ്പിൾ,सामान्य नमुना
നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം,सामान्यीकृत प्रवेश
സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്,साधारणपणे बंद mosfet
അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്,ना-ना नेटवर्क
നോർട്ടൺ മോഡലുകൾ,नॉर्टन मॉडेल्स
ഉത്തര കാന്തികധ്രുവം,उत्तर चुंबकीय ध्रुव
നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്,नॉर्टन प्रा.
നോർട്ടൺ ആംപ്ലിഫയർ,नॉर्टन अॅम्प्लीफायर
നോർട്ടൺ സർക്യൂട്ട്,नॉर्टन सर्किट
നോർട്ടൺ ഡി.ഡി.,नॉर्टन डी.डी.
നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്,नॉर्टन समतुल्य सर्किट
നോർട്ടൺ വിപരീതവും വിപരീതവും,नॉर्टन व्यस्त आणि व्यस्त
നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ,नॉर्टन ऑपरेशनल एम्पलीफायर
നോർട്ടൺ യൂട്ടിലിറ്റി,नॉर्टन युटिलिटी
അല്ല,नाही
പ്രവർത്തനമല്ല,कार्य नाही
ഗേറ്റ് അല്ല,गेट नाही
പ്രവർത്തനമല്ല,ऑपरेशन नाही
നൊട്ടേഷൻ രീതി,नोटेशन पद्धत
ഗ്രോവ് ആന്റിന,खोबणी अँटेना
ഗ്രോവ് ഫിൽട്ടർ,खोबणी फिल्टर
npn ട്രാൻസിസ്റ്റർ,एनपीएन ट्रान्झिस्टर
NTSC ഇന്റർഫേസ്,NTSC इंटरफेस
n-തരം മാലിന്യങ്ങൾ,n-प्रकारची अशुद्धता
n-തരം പദാർത്ഥം,n-प्रकारची बाब
അണുകേന്ദ്രം,केंद्रक
പൂജ്യം,शून्य
ഒഴിവുള്ള സർക്കിൾ,रिक्त जागा
പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്,शून्य ऑफसेट व्होल्टेज
ഒഴിവുള്ള സൂചകം,रिक्तता सूचक
നമ്പർ അടിസ്ഥാനം,संख्या आधार
നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം,संख्या आधारित रूपांतरण
പോയിന്റ് കേടുപാടുകൾ,गुणांचे नुकसान
നമ്പർ ലൂപ്പ് കീ,नंबर लूप की
നമ്പർ സിസ്റ്റം,संख्या प्रणाली
സംഖ്യാ കോ-പ്രോസസർ,संख्यात्मक सह-प्रोसेसर
സംഖ്യാ കീ പാഡ്,अंकीय की पॅड
സംഖ്യാ അപ്പെർച്ചർ,संख्यात्मक छिद्र
സംഖ്യാ ദൂരം,संख्यात्मक अंतर
നുവികോൺ,nuvicon
നിക്വിസ്റ്റ്,nyquist
nyquist ബാൻഡ് വിപുലീകരണം,nyquist बँड विस्तार
nyquist മാനദണ്ഡം,nyquist निकष
നൈക്വിസ്റ്റ് ഇടവേള,nyquist मध्यांतर
നിക്വിസ്റ്റ് പൾസ്,nyquist नाडी
നിക്വിസ്റ്റ് നിരക്ക്,nyquist दर
nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം,nyquist टिकाऊपणा निकष
നിക്വിസ്റ്റ് സിദ്ധാന്തം,nyquist प्रमेय
ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ,वस्तुनिष्ठ मॉड्यूल
വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം,वस्तुनिष्ठ कार्यक्रम
ഒബ്ജക്റ്റീവ് ലെൻസ്,वस्तुनिष्ठ लेन्स
ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്,ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग
അഷ്ടകം,अष्टक
എൺപത് ബസ് റിസീവർ-അയച്ചു,ऐंशी बस रिसिव्हर-पाठवल्या
ഒക്ടൽ നമ്പർ സിസ്റ്റം,ऑक्टल संख्या प्रणाली
അഷ്ടകം,अष्टक
വിചിത്രമായ പ്രവർത്തനം,विषम कार्य
"വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം","विषम समता, विषम समानता"
"ഓഡോമീറ്റർ, പാത്തോമീറ്റർ","ओडोमीटर, पॅथोमीटर"
ഓഫ് ലൈൻ,ऑफ लाइन
വാക്കേതര പ്രതികരണം,गैर-मौखिक प्रतिसाद
"അപാകത, ഓഫ്സെറ്റ്","विसंगती, ऑफसेट"
ഓഫ്സെറ്റ് ആംഗിൾ,ऑफसेट कोन
ഓഫ്സെറ്റ് സ്ട്രീം,ऑफसेट प्रवाह
ഓഫ്സെറ്റ് പിശക്,ऑफसेट त्रुटी
ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ,ऑफसेट ऑप्टिमायझेशन
ഓഫ്സെറ്റ് വോൾട്ടേജ്,ऑफसेट व्होल्टेज
ഓം,ओम
ഓമിക് കോൺടാക്റ്റ്,ओमिक संपर्क
ഓമിക് ഫീൽഡ്,ओमिक फील्ड
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ഓമിന്റെ നിയമം,ओमचा कायदा
ഓംസ് പെർ വോൾട്ടിന്,ohms प्रति व्होल्ट
ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ,तेल सर्किट ब्रेकर
സർവ്വദിശ,सर्व दिशात्मक
സർവ്വവ്യാപി,सर्वव्यापीता
ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്),OMR (ऑप्टिकल कव्हर वाचन)
"ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്","ON resistance, ON resistance"
സംസ്ഥാനത്ത്,राज्यावर
ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ,चिप निहित डीकोडर
ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,वन शट स्टॅटिक मल्टीव्हायब्रेटर
ഒറ്റ-പാസ് അസംബ്ലർ,एक-पास असेंबलर
നിലവിലെ പ്രതിരോധം,वर्तमान प्रतिकार
ഒരു ട്രാവലർ രജിസ്റ്റർ,प्रवासी नोंदणी
ഓൺലൈൻ സംവിധാനം,ऑनलाइन प्रणाली
"ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ","ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर"
ഓൺ-ഓഫ് കീയിംഗ്,ऑन-ऑफ कीिंग
പ്രവർത്തന ആംപ്ലിഫയർ,ऑपरेशनल एम्पलीफायर
പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ,ऑपरेटिंग मीन एम्पलीफायर
പ്രവർത്തന താരതമ്യം,ऑपरेशनल तुलनाकर्ता
പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ,ऑपरेशनल अॅम्प्लीफायर गुणक
പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ,ऑपरेशनल सोफोनी अॅम्प्लिफायर
തുറന്ന കളക്ടർ,खुले कलेक्टर
തുറന്ന നിക്ഷേപം,खुली गुंतवणूक
ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്,ओपन लूप ओपन लूप
തുറന്ന വയർ ലൈൻ,ओपन वायर लाइन
ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ,ओपन सर्किट पॅरामीटर
ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം,ओपन सर्किट प्रतिबाधा
തുറന്ന ലൂപ്പ് നേട്ടം,ओपन लूप लाभ
ഓപ്പറാൻറ്,ऑपरेंड
പ്രവർത്തന ആംഗിൾ,ऑपरेटिंग कोन
സജീവമാക്കൽ മോഡ്,सक्रियकरण मोड
പ്രവർത്തന പോയിന്റ്,ऑपरेटिंग पॉइंट
ലോജിസ്റ്റിക്,रसद
പ്രവർത്തന ആവൃത്തി,ऑपरेटिंग वारंवारता
"പ്രവർത്തനം, പ്രവർത്തനം","ऑपरेशन, ऑपरेशन"
പ്രവർത്തന കോഡ്,ऑपरेशन कोड
പ്രവർത്തന ആംപ്ലിഫയർ,ऑपरेशनल एम्पलीफायर
ഓപ്പറേറ്റർ,ऑपरेटर
ഒപ്റ്റിക്കൽ ബീം,ऑप्टिकल बीम
ഒപ്റ്റിക്കൽ ആശയവിനിമയം,ऑप्टिकल संप्रेषण
ഒപ്റ്റിക്കൽ ഡിസ്ക്,ऑप्टिकल डिस्क
ഒപ്റ്റിക്കൽ കോഡെക്,ऑप्टिकल कोडेक
ഒപ്റ്റിക്കൽ ഫൈബർ,ऑप्टिकल फायबर
ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്,ऑप्टिकल इंजेक्शन
"ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ","ऑप्टिकल थर्मामीटर, पायरोमीटर"
ഒപ്റ്റിക്കൽ റെക്കോർഡർ,ऑप्टिकल रेकॉर्डर
ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്,ऑप्टिकल रेकॉर्डिंग
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,ऑप्टिकल स्कॅनिंग
ഒപ്റ്റിക്കൽ സ്ക്വയർ,ऑप्टिकल चौरस
ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം,ऑप्टिकल स्टोरेज डिव्हाइस
ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ,ऑप्टिकल जोडलेले पृथक्करण
"ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്","इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह"
ഒപ്റ്റിമൽ ഫിൽട്ടർ,इष्टतम फिल्टर
ഒപ്റ്റിമൽ സിസ്റ്റം,इष्टतम प्रणाली
ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി,इष्टतम काम वारंवारता
ഒപ്റ്റിക്കൽ കപ്ലർ,ऑप्टिकल युग्मक
ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം,हलके इलेक्ट्रॉनिक्स उपकरण
ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്,ऑप्टिकल इलेक्ट्रॉनिक्स
അല്ലെങ്കിൽ ഗേറ്റ്,किंवा गेट
ക്ലാസ്,वर्ग
ഫിൽട്ടർ ക്രമം,फिल्टर क्रम
സമവാക്യത്തിന്റെ ക്രമം,समीकरणाचा क्रम
ലളിതമായ ബീം,साधे तुळई
സാമ്പത്തിക,आर्थिक
ലംബമായ ചലനാത്മകം,अनुलंब डायनॅमिक
ഓർത്തോഗണൽ കോഡ്,ऑर्थोगोनल कोड
ലേറ്റൻസി തത്വം,विलंब तत्त्व
ഓസിലേറ്ററി ദ്വിധ്രുവം,दोलन द्विध्रुव
ഓസിലേറ്റർ,ऑसिलेटर
ഓസിലേറ്റർ,ऑसिलेटर
"oscillograph, oscillograph","oscillograph, oscillograph"
ഓസിലോസ്കോപ്പ് ക്യാമറ,ऑसिलोस्कोप कॅमेरा
ഓസിലോസ്കോപ്പ്,ऑसिलोस्कोप
ഓഫ് ബാൻഡ് സിഗ്നൽ,बंद बँड सिग्नल
ഇഷ്യൂ,समस्या
ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം,आउटपुट प्रवेश
ഔട്ട്പുട്ട് ബഫർ,आउटपुट बफर
ഔട്ട്പുട്ട് സവിശേഷതകൾ,आउटपुट वैशिष्ट्ये
ഔട്ട്പുട്ട് ചാലകത,आउटपुट चालकता
ഔട്ട്പുട്ട് ഉപകരണം,आउटपुट डिव्हाइस
ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്,आउटपुट ऑफसेट व्होल्टेज
പവർ ഔട്ട്പുട്ട്,पॉवर आउटपुट
ഔട്ട്പുട്ട് പ്രതിരോധം,आउटपुट प्रतिकार
"എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്","बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा"
ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്,आउटपुट प्रॉम्प्ट
ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,आउटपुट ट्रान्सफॉर्मर
മിശ്രിതം,मिश्रण
വളരെ കപ്പിൾഡ്,अत्यंत जोडलेले
ഹൈപ്പർകപ്ലിംഗ്,हायपरकपलिंग
ഓവർകറന്റ് റിലേ,ओव्हरकरंट रिले
അമിത വിഷാദം,अति नैराश्य
പ്രവർത്തന ഗുണിതം,ऑपरेटिंग गुणक
ഹൈപ്പർസ്റ്റിമുലേഷൻ,अतिउत्तेजना
കവിഞ്ഞൊഴുകുന്നു,ओव्हरफ्लो
ഓവർലാപ്പ് ഗ്രൂപ്പ്,ओव्हरलॅप गट
അമിത മോഡുലേഷൻ,ओव्हरमॉड्युलेशन
പഠന പ്രവേശനം,शिकण्याचा प्रवेश
ഓവർ സാമ്പിൾ,प्रती सॅम्पलिंग
ഓവർ വോൾട്ടേജ് സബ്ബിൾ,overvoltage subable
അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ,ओव्हरव्होल्टेज डिटेक्टर
പ്രേരണ,प्रेरणा
പവർഡ് ആംപ്ലിഫയർ,समर्थित अॅम्प्लीफायर
"ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ","overrunning, overoperating"
ഓവർലോഡ്,ओव्हरलोड
ഓവർലോഡ് സംരക്ഷണം,ओव्हरलोड संरक्षण
ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം,ओव्हरलोड पुनर्प्राप्ती वेळ
കയ്യേറ്റം,अतिक्रमण
ഓവർ ടോൺ,ओव्हरटोन
ഓവൻ ബ്രീസ്,ओव्हन ब्रीझ
ഓക്സിഡേഷൻ,ऑक्सिडेशन
ഓക്സൈഡ് ഒടിവ്,ऑक्साइड फ्रॅक्चर
ഓക്സൈഡ് ഡിസോസിയേഷൻ,ऑक्साईड पृथक्करण
പി-ചാനൽ വിധി,पी-चॅनल प्राक्तन
പാക്കേജിംഗ്,पॅकेजिंग
സങ്കോച സാന്ദ്രത,आकुंचन घनता
പാഡർ,पॅडर
പാഡ് കപ്പാസിറ്റർ,पॅड कॅपेसिटर
ചവിട്ടുപടി,पेडल
പെഡൽ സ്വിച്ച്,पेडल स्विच
പേജ്,पान
നാവിഗേഷൻ കീ,नेव्हिगेशन की
ഉത്ഭവ കീ,पिढी की
പേജിനേഷൻ,पृष्ठांकन
ദമ്പതികൾ,जोडी
പേപ്പർ കപ്പാസിറ്റർ,पेपर कॅपेसिटर
പരാബോളിക് റിഫ്ലക്ടർ,पॅराबॉलिक परावर्तक
സമാന്തര കൌണ്ടർ,समांतर काउंटर
സമാന്തര ഡാറ്റ ഇൻപുട്ട്,समांतर डेटा इनपुट
സമാന്തര ഇന്റർഫേസ്,समांतर इंटरफेस
സമാന്തര അപ്പെർച്ചർ,समांतर छिद्र
സമാന്തര വിഭവം,समांतर संसाधन
സമാന്തര അനുരണനം,समांतर अनुनाद
സമാന്തര സ്ഥാനചലനം,समांतर विस्थापन
സമാന്തര ട്യൂൺഡ് സർക്യൂട്ട്,समांतर ट्यून केलेले सर्किट
"സമാന്തര-ഇൻപുട്ട്, സമാന്തര-ഔട്ട്പുട്ട്","समांतर-इनपुट, समांतर-आउटपुट"
"സമാന്തര-ഇൻപുട്ട്, ഗ്രേഡ്-ഔട്ട്","समांतर-इनपुट, ग्रेड-आउट"
പാരാമീറ്റർ സമനില,पॅरामीटर तुल्यकारक
പരാബോളിക് ആംപ്ലിഫയർ,पॅराबॉलिक अॅम्प्लीफायर
പരാദ ദിശ,परजीवी दिशा
പരാന്നഭോജി മൂലകം,परजीवी घटक
പരാദ ഉത്തേജനം,परजीवी उत्तेजना
ആവശ്യമില്ലാത്ത ആന്ദോളനങ്ങൾ,अवांछित दोलन
പരാന്നഭോജികളുടെ പ്രതിഫലനം,परजीवी परावर्तक
തുല്യത,समता
പാരിറ്റി ഗെയിം,समानता खेळ
പാരിറ്റി ടെസ്റ്റർ,समता परीक्षक
പാരിറ്റി കൊഡാക്ക്,पॅरिटी कोडक
പാരിറ്റി ജനറേറ്റർ,पॅरिटी जनरेटर
ഡിവിഷൻ,विभागणी
"പരക് ബാൻഡ്, പരക് ബന്ദി","परक बँड, परक बंदी"
നിഷ്ക്രിയ കഴുകൽ പാഡ്,अक्रिय rinsing पॅड
നിഷ്ക്രിയ സർക്യൂട്ട്,निष्क्रिय सर्किट
"നിഷ്ക്രിയ ഘടകങ്ങൾ, നിഷ്ക്രിയ ഘടകങ്ങൾ","निष्क्रिय घटक, निष्क्रिय घटक"
നിഷ്ക്രിയ വൈദ്യുതി നെറ്റ്വർക്ക്,निष्क्रिय पॉवर नेटवर्क
നിഷ്ക്രിയ ഫിൽട്ടർ,निष्क्रिय फिल्टर
നിഷ്ക്രിയ ലോഡ്,निष्क्रिय भार
നിഷ്ക്രിയ സ്ഖലനം,निष्क्रीय स्खलन
"കണക്റ്റർ ചരട്, ചരട്","कनेक्टर कॉर्ड, कॉर्ड"
ജീർണ്ണത,जीर्ण होणे
മോഡൽ ജനറേറ്റർ,मॉडेल जनरेटर
മാതൃക,मॉडेल
പ്രിന്റഡ് സർക്യൂട്ട് ബോർഡ് (പിസിബി),मुद्रित सर्किट बोर्ड (पीसीबी)
പി-ചാനൽ,p-चॅनेल
പീക്ക് ഡിറ്റക്ടർ,पीक डिटेक्टर
കൊടുമുടി,शिखर
പീക്ക്-പീക്ക് അളവ്,शिखर-शिखर परिमाण
കൊടുമുടി വെളുത്ത നില,शिखर पांढरी पातळी
പീക്ക് ഡിറ്റക്ടർ,पीक डिटेक्टर
പീക്ക് ട്രെയിലിംഗ്,पीक ट्रेलिंग
ശിഖരൻ കുണ്ഡലി,शिखरन कुंडली
പിയർ സന്ദേശമയയ്ക്കൽ,पीअर मेसेजिंग
പീഠത്തിന്റെ ഉയരം,पेडेस्टल उंची
പെന്റിയം,पेंटियम
"സമസ്തർ, പീർ","समस्तर, पीर"
ശതമാനം നിയന്ത്രണം,टक्केवारी नियमन
ശതമാനം ഊർജ്ജം,टक्के ऊर्जा
ഏറ്റവും അടുത്തുള്ള പോയിന്റ്,सर्वात जवळचा बिंदू
വിറ്റുവരവ് സമയം,उलाढाल वेळ
ആനുകാലിക അളവ്,नियतकालिक मोजमाप
ആവർത്തന തരംഗ രൂപം,नियतकालिक लहरी स्वरूप
നാമമാത്ര നുറുങ്ങുകൾ,किरकोळ टिपा
സ്ഥിരമായ കാന്തം,कायम चुंबक
പ്രവേശനക്ഷമത,पारगम्यता
വൈദ്യുത പോയിന്റ്,डायलेक्ट्रिक निर्देशांक
വാക്വം ഡൈഇലക്ട്രിക്,व्हॅक्यूम डायलेक्ट्रिक
പാരാപ്ലക്സ് ഗ്ലാസ്,पॅराप्लेक्स ग्लास
ദൃശ്യ നിയന്ത്രണം,व्हिज्युअल निर्बंध
ബാക്ക്ലൈറ്റ് സ്ക്രീൻ,बॅकलाइट स्क्रीन
പി-ഗ്ലാസ്,पी-काच
കല അതാര്യത,कला अपारदर्शकता
ആർട്ട് ആംഗിൾ,कला कोन
ആർട്ട് മാറ്റ റെക്കോർഡിംഗ്,कला बदल रेकॉर्डिंग
കലാ താരതമ്യക്കാരൻ,कला तुलनाकर्ता
ആർട്ട് മോഡിഫയർ,कला सुधारक
ഘട്ടം നിലവിലെ,फेज वर्तमान
ആർട്ട് ഡിറ്റക്ടർ,कला शोधक
ഘട്ടം വ്യതിയാനം സ്ഥിരാങ്കം,फेज विचलन स्थिर
കല വൈവിധ്യവൽക്കരണ രീതി,कला विविधीकरण पद्धत
കലയുടെ വക്രീകരണം,कला विकृती
ആർട്ട് എൻകോഡിംഗ്,कला एन्कोडिंग
കല സമനില,कला तुल्यकारक
വിപരീത സർക്യൂട്ട്,व्यस्त सर्किट
കല കഴിഞ്ഞത്,कला भूतकाळ
ആർട്ട് മാർജിൻ,कला मार्जिन
ആർട്ട് മാർജിൻ,कला मार्जिन
കല അളവ്,कला मोजमाप
ആർട്ട് മോഡുലേഷൻ,कला मॉड्युलेशन
കലാ ലേഖനം,कला लेख
ഘട്ടം സ്ഥാനചലനം ഗുണകം,फेज विस्थापन गुणांक
ആർട്ട് ഡിസ്പ്ലേസ്മെന്റ് ഓസിലേറ്റർ,कला विस्थापन ऑसिलेटर
ആർട്ട് സ്പ്ലിറ്റർ,कला स्प्लिटर
ആർട്ട് ലാമിനേഷൻ സർക്യൂട്ട്,आर्ट लॅमिनेशन सर्किट
ഗ്രൗണ്ട്-ഉപരിതല സംയോജനം,ग्राउंड-सर्फेस कपलिंग
ആർട്ട്-ടു-ആർട്ട് കപ്ലിംഗ്,कला-टू-कला जोडणी
കലയുടെ വേഗത,कला वेग
കല ക്രമീകരണം,कला समायोजन
ഫേസർ,फेसर
ഫേസർ ഡയഗ്രം,फासर आकृती
ഫോൺ കോർഡിനേറ്റർ,फोन समन्वयक
ഫോണോഗ്രാഫ്,फोनोग्राफ
ഫോണോൺ,फोनन
ഫോസ്ഫർ,फॉस्फर
തെളിച്ചം,सिंटिलेशन
പ്രകാശിത കാഥോഡ്,प्रकाशित कॅथोड
ഫോട്ടോ ഡയോഡ്,फोटो डायोड
ഫോട്ടോഡയോഡ് ഡിറ്റക്ടർ,फोटोडायोड डिटेक्टर
ലൈറ്റ് എമിറ്റിംഗ് സെൻസർ,प्रकाश उत्सर्जक सेन्सर
ഒപ്റ്റിക്കൽ ഉത്തേജനം,ऑप्टिकल उत्तेजना
നേരിയ തടസ്സം,प्रकाश अडथळा
ഫോട്ടോ SCR,फोटो SCR
ഫോട്ടോവോൾട്ടിക് പ്രഭാവം,फोटोव्होल्टेइक प्रभाव
ഫോട്ടോകണ്ടക്റ്റിംഗ് സെൽ,फोटोकंडक्टिंग सेल
ഒപ്റ്റിക്കൽ ഡ്രൈവർ,ऑप्टिकल ड्रायव्हर
നേരിയ കപ്ലർ,प्रकाश युग्मक
ഫോട്ടോഡയോഡ്,फोटोडिओड
ഫോട്ടോഡ്യൂ ഡയോഡ്,फोटोड्यू डायोड
ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം,फोटोइलेक्ट्रिक प्रभाव
ഫോട്ടോ ഇലക്ട്രിക് ഉൽപ്പന്നങ്ങൾ,फोटोइलेक्ट्रिक उत्पादने
ഒപ്റ്റിക്കൽ ഉത്തേജനം,ऑप्टिकल उत्तेजना
ഫോട്ടോഗ്രാഫിക് മാസ്ക് കോമ്പോസിഷൻ,फोटोग्राफिक मुखवटा रचना
ഫോട്ടോഗ്രാഫിക് റെക്കോർഡ്,फोटोग्राफिक रेकॉर्ड
പ്രസിദ്ധീകരിച്ച അയോണൈസേഷൻ,प्रकाशित आयनीकरण
"ഫോട്ടോലിത്തോഗ്രാഫി, ഫോട്ടോലിത്തോഗ്രാഫി","फोटोलिथोग्राफी, फोटोलिथोग्राफी"
നേരിയ തിളക്കം,प्रकाश चमक
ഫോട്ടോ ഇലക്ട്രോൺ ആംപ്ലിഫയർ,फोटोइलेक्ट्रॉन अॅम्प्लीफायर
ഫോട്ടോൺ,फोटॉन
ഭൗതിക വിലാസം,वास्तविक पत्ता
ശാരീരിക സ്ഥിരമായ പട്ടിക,भौतिक स्थिर सारणी
ഫിസിക്സ് മെമ്മറി,भौतिक स्मरणशक्ती
py-attenuator,py attenuator
പിക്കോ ഫാരദ് (-),पिको फॅराड (-)
"ചിത്ര ഘടകം, ചിത്ര ഘടകം (പിക്സലുകൾ)","चित्र घटक, चित्र घटक (पिक्सेल)"
ചിത്ര വിവരങ്ങൾ,चित्र माहिती
ചിത്ര ചിഹ്നം,चित्र सिग्नल
ചിത്ര ട്യൂബ്,चित्र ट्यूब
സെഗ്മെന്റഡ് ലീനിയർ മോഡൽ,खंडित रेखीय मॉडेल
സെഗ്മെന്റേഷൻ രേഖീയ ഏകദേശം,विभाजन रेखीय अंदाजे
സെഗ്മെന്റഡ് ലീനിയർ സർക്യൂട്ട്,खंडित रेखीय सर्किट
പിയേഴ്സ് ക്രിസ്റ്റൽ ഓസിലേറ്റർ,पियर्स क्रिस्टल ऑसिलेटर
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രഭാവം,इलेक्ट्रोस्टॅटिक प्रभाव
"അംഗീകാര കാർഡ്, പിഗ്ഗി ബാക്ക് കാർഡ്","समर्थन कार्ड, पिगी बॅक कार्ड"
പൈലറ്റ് കാരിയർ,पायलट वाहक प्रणाली
പിൻ,पिन
പിൻ കുഷ്യൻ രൂപഭേദം,पिन कुशन विकृत रूप
പിൻ ഡയോഡ്,पिन डायोड
പിൻ പൂരിപ്പിക്കൽ,पिन भरणे
പിൻ ഡയഗ്രം,पिन-आकृती
പിൻ-ഫോട്ടോഡിയോഡ്,पिन-फोटोडायोड
ചുരുങ്ങൽ വോൾട്ടേജ്,आकुंचन व्होल्टेज
ചുരുങ്ങൽ റോളർ,आकुंचन रोलर
ചുരുങ്ങൽ വോൾട്ടേജ്,आकुंचन व्होल्टेज
പിംഗ് പോംഗ് ബഫർ,पिंग-पोंग बफर
പിങ്ക് നിറം,गुलाबी रंग
p-naz-n-diode,p-naz-n-diode
കമ്പനി,कंपनी
ശബ്ദത്തിന്റെ പിച്ച്,आवाजाची पिच
പിച്ച് മൾട്ടിപ്ലയർ,पिच गुणक
പിക്സൽ,पिक्सेल
കോപ്ലനാർ ഡയോഡ്,coplanar diode
കോപ്ലനാർ സാങ്കേതികവിദ്യ,coplanar तंत्रज्ञान
പ്ലാനർ ട്രാൻസിസ്റ്റർ,प्लॅनर ट्रान्झिस्टर
പ്ലെയിൻ റിഫ്ലക്ടർ അറേ,विमान परावर्तक अॅरे
തലം ത്രികോണം,समतल त्रिकोण
പ്ലാങ്കിന്റെ സ്ഥിരം,प्लँक स्थिर आहे
നടീൽ,लागवड
പ്ലാസ്മ,प्लाझ्मा
പ്ലാസ്മ ഫെഡ് നിക്ഷേപം,प्लाझ्मा फेड डिपॉझिशन
പ്ലാസ്മ കൾച്ചർഡ് സിവിഡി,प्लाझ्मा कल्चर्ड सीव्हीडी
പ്ലാസ്മ ഡിസ്പ്ലേ,प्लाझ्मा प्रदर्शन
പ്ലേറ്റ് മോഡുലേഷൻ,प्लेट मॉड्युलेशन
ശ്രവണ സമനില,ऐकणे तुल्यकारक
തന്ത്രജ്ഞൻ,कथानक
പ്ലഗ് ബോർഡ്,प्लग बोर्ड
പി-മോസ്,p-मॉस
പിഎൻ ഉടമ്പടി,pn करार
pnpn ഘടന,pnpn रचना
PNP ട്രാൻസിസ്റ്റർ,पीएनपी ट्रान्झिस्टर
പൊട്ടിത്തെറി ശബ്ദം,फुटलेला आवाज
പോയിന്റ് കോൺടാക്റ്റ് ഡയോഡ്,बिंदू संपर्क डायोड
ഒറ്റ ആശയവിനിമയം,एकल संप्रेषण
വിഷം സമവാക്യം,विष समीकरण
രഹസ്യാന്വേഷണം,टोही
