Kannada,Punjabi
ಸವೆತ ಹರಿವು,ਇਰੋਸ਼ਨ ਵਹਾਅ
ಸವೆತ ಮೋಡ್,ਇਰੋਸ਼ਨ ਮੋਡ
ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್,ਪੈਡੌਕ ਬੰਸਰੀ ਐਂਪਲੀਫਾਇਰ
ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ,ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ
ಕಲಿಕೆಯ ರೇಖೆ,ਸਿੱਖਣ ਦੀ ਵਕਰ
ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್,ਲੀਜ਼ਡ ਲਾਈਨ ਮਾਡਮ
ಗುತ್ತಿಗೆ ಸಮಯ,ਲੀਜ਼ ਵਾਰ
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್,Leclanche ਖੁਸ਼ਕ ਸੈੱਲ
ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್,ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਓਡ
ಎಲ್ಇಡಿ ಸೂಚಕ,LED ਸੂਚਕ
ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ,ਘੜੀ ਦੇ ਉਲਟ ਧਰੁਵੀਕਰਨ
ಎಡ ಸಮರ್ಥನೆ,ਛੱਡਿਆ ਜਾਇਜ਼
ದಂತಕಥೆ,ਦੰਤਕਥਾ
ಲ್ಯಾಂಗ್ ಕಾನೂನು,ਲੈਂਗ ਦਾ ਕਾਨੂੰਨ
ಲಿಯೋ ಪ್ರಿಂಟರ್,ਲੀਓ ਪ੍ਰਿੰਟਰ
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ,ਅੱਖਰ ਦੀ ਗੁਣਵੱਤਾ
ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ,ਪੱਧਰ ਦੇ ਸਰਗਰਮ ਨਿਵੇਸ਼
ಮಟ್ಟದ ಕೋಡಿಂಗ್,ਪੱਧਰ ਕੋਡਿੰਗ
ಮಟ್ಟದ ಪರಿವರ್ತಕ,ਲੈਵਲ ਸ਼ਿਫਟਰ
ಮಟ್ಟದ ವರ್ಗಾವಣೆ,ਪੱਧਰ ਦਾ ਤਬਾਦਲਾ
ಶ್ರೇಣೀಕರಣ,ਪੱਧਰੀਕਰਨ
ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್,ਪੱਧਰ ਸੰਵੇਦਨਸ਼ੀਲ ਅੰਤਰਾਯਮ
ಅಕ್ಷರಶಃ ಶಹಾನ್,ਸ਼ਾਬਦਿਕ ਸ਼ਾਹਾਨ
ನಿಘಂಟು,ਸ਼ਬਦਕੋਸ਼
ಲೈಡೆನ್ ಜಾರ್,ਲੀਡੇਨ ਜਾਰ
ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ,ਦੁਭਾਸ਼ੀਏ ਦਾ ਸੰਗ੍ਰਹਿ
ವಾಹಕ ವಯಸ್ಸು,ਕੈਰੀਅਰ ਦੀ ਉਮਰ
ಬೆಳಕು,ਚਾਨਣ
ಬೆಳಕಿನ ಕರ್ವ್,ਹਲਕਾ ਕਰਵ
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡ (LED)
ಬೆಳಕಿನ ಲಾಭ,ਹਲਕਾ ਲਾਭ
ಫೋಟೋಮೀಟರ್,ਫੋਟੋਮੀਟਰ
ಬೆಳಕಿನ ಸ್ಟೈಲಸ್,ਹਲਕਾ stylus
ಬೆಳಕಿನ ಟ್ಯೂಬ್,ਲਾਈਟ ਟਿਊਬ
ಮಿತಿಗಾರ,ਸੀਮਾ
ಕನಿಷ್ಠ ವಿಕಿರಣ,ਸੀਮਤ ਰੇਡੀਏਸ਼ਨ
ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,ਲਿੰਡੇਮੈਨ ਇਲੈਕਟ੍ਰੋਮੀਟਰ
ಲೈನ್ ಕೋಡ್,ਲਾਈਨ ਕੋਡ
ಸಾಲಿನ ನಿರ್ಬಂಧ,ਲਾਈਨ ਪਾਬੰਦੀ
ಲೈನ್ ಚಾಲಕ,ਲਾਈਨ ਡਰਾਈਵਰ
ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್,ਲਾਈਨ ਹੈਂਡਲਰ
ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್,ਲਾਈਨ ਇੰਟਰਫੇਸ
ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ਲਾਈਨ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ
ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ਲਾਈਨ ਸਪੈਕਟ੍ਰਮ
ಲೈನ್ ಸಿಂಕ್ SMPS,ਲਾਈਨ ਸਿੰਕ SMPS
ರೇಖೆಯ ತರಂಗ ರೂಪ,ਲਾਈਨ ਵੇਵ ਫਾਰਮ
ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್,ਲੀਨੀਅਰ ਐਂਪਲੀਫਾਇਰ
ರೇಖೀಯ ಶ್ರೇಣಿ,ਰੇਖਿਕ ਐਰੇ
ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ਰੇਖਿਕ ਸਬੰਧ ਗੁਣਾਂਕ
ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ,ਰੇਖਿਕ ਵਿਗਾੜ
ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್,ਰੇਖਿਕ ਢਲਾਨ ਜੰਕਸ਼ਨ
ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ,ਰੇਖਿਕ ਦਖਲ
ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ,ਲੀਨੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਵਿਧੀ
ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್,ਰੇਖਿਕ ਕਲਾ ਫਿਲਟਰ
ರೇಖೀಯ ಧ್ರುವೀಕರಣ,ਰੇਖਿਕ ਧਰੁਵੀਕਰਨ
ರೇಖೀಯ ಪ್ರದೇಶ,ਰੇਖਿਕ ਖੇਤਰ
ರೇಖೀಯ ನಿಯಂತ್ರಕ,ਰੇਖਿਕ ਕੰਟਰੋਲਰ
ರೇಖೀಯ ಚಲನೆ,ਰੇਖਿਕ ਗਤੀ
ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್,ਰੇਖਿਕ ਸਵਿਚਿੰਗ
ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್,ਰੇਖਿਕ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਟ ਸਿਸਟਮ
"ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್","ਲਿੰਕ ਪਰਤ, ਚੇਨ ਲੇਅਰ"
ಸರಣಿ ಕಾರ್ಯಕ್ರಮ,ਸੀਰੀਅਲ ਪ੍ਰੋਗਰਾਮ
ಸಂಪರ್ಕಿಸುವ ಮಿತಿ,ਕਨੈਕਟਿੰਗ ਲਿਮਿਟਰ
ತುಟಿ ಮೈಕ್ರೊಫೋನ್,ਹੋਠ ਮਾਈਕ੍ਰੋਫੋਨ
ಲಿಸಾಜು ಆಕೃತಿ,lisaju ਚਿੱਤਰ
ಲಿಸಾಜೌಸ್ ವಿಧಾನ,ਲਿਸਾਜਸ ਵਿਧੀ
ಪ್ರೇಕ್ಷಕರು,ਦਰਸ਼ਕ
ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ,ਦਰਸ਼ਕਾਂ ਦੀ ਥਕਾਵਟ
ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ,ਸੁਣਨ ਵਾਲਾ ਹੈੱਡਫੋਨ
ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ,ਲਿਥੀਅਮ ਪ੍ਰਾਇਮਰੀ ਬੈਟਰੀ
ಶಿಲಾಶಾಸ್ತ್ರ,ਲਿਥੋਪ੍ਰਿੰਟਿੰਗ
ರಾಕ್ ಮುದ್ರಣ,ਰਾਕ ਪ੍ਰਿੰਟਿੰਗ
ಲೈವ್ ಸಂಗೀತ,ਲਾਈਵ ਸੰਗੀਤ
ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್,ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ
ಲೋಡ್ ಮಾಡಿ,ਲੋਡ ਕਰੋ
ಲೋಡ್ ಅಂಶ,ਲੋਡ ਫੈਕਟਰ
ಲೋಡ್ ಪ್ರತಿರೋಧ,ਲੋਡ ਰੁਕਾਵਟ
ಲಿಫ್ಟ್ ಲೈನ್,ਲਿਫਟ ਲਾਈਨ
ಲೋಡ್,ਲੋਡ
ಹಾಲೆ ವೈಮಾನಿಕ,ਲੋਬ ਏਰੀਅਲ
ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN),ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN)
ಸ್ಥಳೀಯ ಬಸ್,ਸਥਾਨਕ ਬੱਸ
ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ,ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ
ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್,ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ
ಸ್ಥಳೀಯ ಚರ್ಚೆ,ਸਥਾਨਕ ਗੱਲਬਾਤ
ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್,ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ
ಪಾಲಕ,ਰਖਵਾਲਾ
ನಿರ್ಬಂಧದ ಲೂಪ್,ਪਾਬੰਦੀ ਲੂਪ
ಅಧಿವೇಶನ ಆರಂಭ,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ,ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ
ಪ್ರಚಾರ ಬರವಣಿಗೆ,ਪ੍ਰਚਾਰ ਲਿਖਣਾ
ತರ್ಕ ವಿಶ್ಲೇಷಕ,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ,ਤਰਕ ਸੈੱਲ ਐਰੇ
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,ਤਰਕ ਸਰਕਟ
ವಾದ ಪ್ರವೇಶ,ਦਲੀਲ ਇੰਦਰਾਜ਼
ವಾದ ಒಟ್ಟು,ਦਲੀਲ ਕੁੱਲ
ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ,ਤਰਕ ਕੈਲਕੂਲਸ
ಲಾಜಿಕ್ ಗೇಟ್,ਤਰਕ ਗੇਟ
ತರ್ಕ ವಿಶ್ಲೇಷಣೆ,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
ಜನರು,ਲੋਕ
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ,ਲਘੂਗਣਕ ਮੌਸਮ
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,ਲਘੂਗਣਕ ਸਕੇਲ
ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ,ਅੰਡਾਕਾਰ ਜੋੜਾ
ದೊಡ್ಡ ಪದ,ਵੱਡਾ ਸ਼ਬਦ
"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ","ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ"
ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್,ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ
ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್,ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ
ಕಡಿಮೆ ಶಬ್ದ,ਘੱਟ ਰੌਲਾ
ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್,ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್,ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ
ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ,ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ,ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
LP ಸ್ಲಾಟ್,LP ਸਲਾਟ
ಎಲ್ಪಿ ದಾಖಲೆ,LP ਰਿਕਾਰਡ
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
ಬೃಹತ್ ಏಕೀಕರಣ,ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,ਘੱਟ ਸੰਭਾਵਨਾ
ನೋಡು,ਦੇਖੋ
ಲುಮೆನ್,lumen
ಲುಮೆನ್ ಗಂಟೆ,lumen ਘੰਟੇ
ಪ್ರಕಾಶಮಾನತೆ,ਚਮਕ
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ
ಜ್ವಾಲೆಯ ಹರಿವು,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ
ಯಂತ್ರ ಚಕ್ರ,ਮਸ਼ੀਨ ਚੱਕਰ
ಯಂತ್ರ ಭಾಷೆ,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,macitosh ਕੰਪਿਊਟਰ
ಮ್ಯಾಜಿಕ್ ಚಹಾ,ਜਾਦੂ ਦੀ ਚਾਹ
ಅಯಸ್ಕಾಂತ,ਚੁੰਬਕ
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
ಕಾಂತೀಯ ಕೋರ್,ਚੁੰਬਕੀ ਕੋਰ
ಕಾಂತೀಯ ಜೋಡಣೆ,ਚੁੰਬਕੀ ਜੋੜੀ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼
ಕಾಂತೀಯ ವಿಚಲನ,ਚੁੰਬਕੀ ਵਿਘਨ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,ਚੁੰਬਕੀ ਡਿਸਕ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,ਚੁੰਬਕੀ ਖੇਤਰ
ಕಾಂತೀಯ ಹರಿವು,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
ಕಾಂತೀಯ ಗಮನ,ਚੁੰਬਕੀ ਫੋਕਸ
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,magnetosynthesis
ಕಾಂತೀಯ ಬಲದ ರೇಖೆ,ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ
ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ,ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
ಕಾಂತೀಯ ಶುದ್ಧತ್ವ,ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ
ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ,ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ
ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ,ਚੁੰਬਕੀ ਗੜਬੜ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,ਚੁੰਬਕੀ ਟੇਪ
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,ਮੈਗਨੇਟੋਮੀਟਰ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್),ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf)
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,ਮੈਗਨੇਟ੍ਰੋਨ
ವರ್ಧನೆ,ਵਿਸਤਾਰ
ಸಂಪುಟ,ਵਾਲੀਅਮ
ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ,ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ
ಪ್ರಮಾಣ ಕಾರ್ಯ,ਮਾਤਰਾ ਫੰਕਸ਼ਨ
ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್,ਵੱਡੇ ਕੰਪਿਊਟਰ
ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್,ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ
ಬಹುಪಾಲು ವಾಹಕ,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ
"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ","ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ"
MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್),ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ)
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
ಮಾನವ ಶಬ್ದ,ਮਨੁੱਖੀ ਸ਼ੋਰ
ಮಂಟಿಸ್ಸಾ,ਮੰਟੀਸਾ
ಮ್ಯಾಪಿಂಗ್,ਮੈਪਿੰਗ
ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ,ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ
ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ,ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ
ಹೊದಿಕೆ,ਕਵਰ
ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ
ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ,ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ
ಕವರ್ ರೋಮ್,ਕਵਰ ਰੋਮ
"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ","ਵਾਲੀਅਮ, ਪੁੰਜ"
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,ਮਾਸਟਰ ਘੜੀ
ಮಾಸ್ಟರ್ ಆಂದೋಲಕ,ਮਾਸਟਰ ਔਸਿਲੇਟਰ
ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್,ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ
ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್,ਮੇਲ ਖਾਂਦਾ ਲੋਡ
ಹೊಂದಾಣಿಕೆಗೆ,ਮੇਲ ਖਾਂਦਾ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ,ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ
ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ,ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ
ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ,ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ
ಗರಿಷ್ಠ ಲಾಭ,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ,ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ
ಗರಿಷ್ಠ ಸ್ಕೋರ್,ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ
ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್,ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF),ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF)
ಗರಿಷ್ಠ,ਅਧਿਕਤਮ
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ,ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ
ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ,ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ
M- ಪಡೆದ ಫಿಲ್ಟರ್,M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ
ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ,ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ
ಸರಾಸರಿ ಮೌಲ್ಯ,ਔਸਤ ਮੁੱਲ
ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ,ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ
ಅಳತೆ ಉಪಕರಣ,ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ
ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್,ਮਕੈਨੀਕਲ ਫਿਲਟਰ
ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
ಮೆಗಾ ಓಮ್,ਮੈਗਾ ਓਮ
ಮೆಗಾಬೈಟ್,ਮੈਗਾਬਾਈਟ
ಮೆಗ್ಗರ್,ਮੇਗਰ
ಸ್ಮರಣಾರ್ಥ,ਯਾਦਗਾਰ
ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ,ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ
ಮೆಮೊರಿ ಅರೇ,ਮੈਮੋਰੀ ਐਰੇ
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
ಮೆಮೊರಿ ಕೋಶ,ਮੈਮੋਰੀ ਸੈੱਲ
ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ,ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ
ಮೆಮೊರಿ ಚಿಪ್,ਮੈਮੋਰੀ ਚਿੱਪ
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,ਮਾਈਕ੍ਰੋ ਸਰਕਟ
