Marathi,Gujarati
रेखीय उपस्थान,રેખીય સબસ્પેસ
रेखीय परिवर्तन,રેખીય પરિવર્તન
रेखीय कल,રેખીય વલણ
रेखीय निःपक्षपाती अंदाज,રેખીય નિષ્પક્ષ અંદાજ
रेखीय वेग,રેખીય વેગ
ओळ अविभाज्य,રેખા અભિન્ન
छेदनबिंदूची ओळ,આંતરછેદની રેખા
प्रतिगमन ओळ,રીગ્રેસનની રેખા
स्थानिकीकृत वेक्टर,સ્થાનિક વેક્ટર
स्थानिक इष्टतम,સ્થાનિક શ્રેષ્ઠ
स्थान,સ્થાન
लॉग,લોગ
लॉगरिदमिक,લઘુગણક
लॉगरिदमिक अचूकता,લઘુગણક ચોકસાઈ
लॉगरिदमिक गणना,લઘુગણક ગણતરી
लॉगरिदमिक वक्र,લઘુગણક વળાંક
लॉगरिदमिक व्युत्पन्न,લઘુગણક વ્યુત્પન્ન
लॉगरिदमिक भिन्नता,લઘુગણક તફાવત
लॉगरिदमिक कार्य,લઘુગણક કાર્ય
लॉगरिदमिक मीन (=भौमितीय मध्य),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
लॉगरिदमिक सामान्य वितरण,લઘુગણક સામાન્ય વિતરણ
लॉगरिदमिक संबंध,લઘુગણક સંબંધ
लॉगरिदमिक स्केल,લઘુગણક સ્કેલ
लॉगरिदमिक मालिका,લઘુગણક શ્રેણી
लॉगरिदमिक सर्पिल (समभुज सर्पिल),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
लॉगरिदमिक टेबल (=लॉग टेबल),લઘુગણક કોષ્ટક (=લોગ ટેબલ)
लॉगरिदम (लॉग),લઘુગણક (લોગ)
तर्कशास्त्र,તર્ક
तार्किकदृष्ट्या समतुल्य,તાર્કિક રીતે સમકક્ષ
लॉजिस्टिक वक्र,લોજિસ્ટિક વળાંક
सामान्य वितरण,સામાન્ય વિતરણ
रेखांश,રેખાંશ
पळवाट,લૂપ
लॉटरी,લોટરી
खालचा बार,નીચલી પટ્ટી
कमी बंधन,ના જેટલું કે તેનાથી ઓછું
लोअर रिमन इंटिग्रल,નીચલા રીમેન અભિન્ન
कमी बेरीज,ઓછી રકમ
खालचा त्रिकोणी मॅट्रिक्स,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
मॅक्लॉरिनचा विस्तार,મેકલોરિનનું વિસ્તરણ
जादूची संख्या,જાદુઈ સંખ્યા
जादूचा चौरस,જાદુઈ ચોરસ
परिमाण मर्यादा (=मर्यादित विशालता),તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
मेल केलेली प्रश्नावली,મેઇલ કરેલ પ્રશ્નાવલી
मेल सर्वेक्षण,મેલ મોજણી
मेजरंट (वरची सीमा),મેજરન્ટ (ઉપલા બાઉન્ડ)
प्रमुख चाप,મુખ્ય ચાપ
मोठा संच,મોટા સમૂહ
अनेक मौल्यवान कार्य,ઘણા મૂલ્યવાન કાર્ય
नकाशा,નકશો
सेट मध्ये नकाशा,સમૂહમાં નકશો
सेटचे मॅपिंग,સમૂહનું મેપિંગ
किरकोळ संभाव्यता,સીમાંત સંભાવના
गणितीय विश्लेषण,ગાણિતિક વિશ્લેષણ
गणितीय युक्तिवाद,ગાણિતિક દલીલ
गणितीय केंद्र,ગાણિતિક કેન્દ્ર
गणितीय गुंतागुंत,ગાણિતિક જટિલતા
गणितीय अर्थशास्त्र,ગાણિતિક અર્થશાસ્ત્ર
गणितीय अपेक्षा,ગાણિતિક અપેક્ષા
गणितीय फॉर्म,ગાણિતિક સ્વરૂપ
गणितीय सूत्रीकरण,ગાણિતિક રચના
गणितीय ओळख,ગાણિતિક ઓળખ
गणितीय तर्क,ગાણિતિક તર્ક
गणितीय मॉडेल,ગાણિતિક મોડેલ
गणितीय कल्पना,ગાણિતિક ખ્યાલ
मॅट्रिक्स डिगोनालायझेशन,મેટ્રિક્સ ડિગોનલાઇઝેશન
मॅट्रिक्स व्यस्त,મેટ્રિક્સ વ્યસ્ત
मॅट्रिक्स उलटा,મેટ્રિક્સ વ્યુત્ક્રમ
मॅट्रिक्स पुनरावृत्ती पद्धत,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
मॅट्रिक्स पद्धत,મેટ્રિક્સ પદ્ધતિ
मॅट्रिक्स गुणाकार,મેટ્રિક્સ ગુણાકાર
स्थिरांकांचे मॅट्रिक्स,સ્થિરાંકોનું મેટ્રિક્સ
परिणामकारकतेचे मॅट्रिक्स,અસરકારકતાનું મેટ્રિક્સ
मॅट्रिक्स ऑपरेटर,મેટ્રિક્સ ઓપરેટર
मॅट्रिक्स बहुपदी,મેટ્રિક્સ બહુપદી
मॅट्रिक्स प्रिंटिंग,મેટ્રિક્સ પ્રિન્ટીંગ
मॅट्रिक्स उत्पादन,મેટ્રિક્સ ઉત્પાદન
कमाल केले,મહત્તમ
जास्तीत जास्त,મહત્તમ
कमाल निरपेक्ष मूल्य,મહત્તમ નિરપેક્ષ મૂલ્ય
कमाल एफ-गुणोत्तर,મહત્તમ F- ગુણોત્તર
जास्तीत जास्त शक्यता,મહત્તમ સંભાવના
कमाल,મહત્તમ
कमाल निकष,મહત્તમ માપદંડ
फंक्शनची कमाल,કાર્યની મહત્તમ
मॅक्सवेल-बोल्टझमन आकडेवारी,મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા
अर्थ विचलन,સરેરાશ વિચલન
चौरस विचलनाचा अर्थ,સરેરાશ ચોરસ વિચલન
चौरस त्रुटी,સરેરાશ ચોરસ ભૂલ
सरासरी मूल्य,સરેરાશ કિંમત
सरासरी मूल्य प्रमेय,સરેરાશ મૂલ્ય પ્રમેય
कर्टोसिसचे मोजमाप,કર્ટોસિસનું માપ
मध्यक,મધ્યક
मध्यकेंद्र,મધ્ય કેન્દ્ર
मेसोकर्टिक वक्र,મેસોકર્ટિક વળાંક
mesokurtosis,મેસોકર્ટોસિસ
संदेश,સંદેશ
पद्धत,પદ્ધતિ
निर्मूलनाची पद्धत,દૂર કરવાની પદ્ધતિ
उलटण्याची पद्धत,વ્યુત્ક્રમની પદ્ધતિ
पुनरावृत्तीची पद्धत,પુનરાવર્તનની પદ્ધતિ
किमान चौरसांची पद्धत,ઓછામાં ઓછા ચોરસની પદ્ધતિ
क्षणांची पद्धत,ક્ષણોની પદ્ધતિ
समान त्रिकोणांची पद्धत,સમાન ત્રિકોણની પદ્ધતિ
सर्वात उंच उतरण्याची पद्धत,સૌથી ઊભો ઉતરવાની પદ્ધતિ
बेरीज करण्याची पद्धत,સમીકરણની પદ્ધતિ
अनिर्धारित गुणांकाची पद्धत,અનિર્ધારિત ગુણાંકની પદ્ધતિ
मेट्रिक जागा,મેટ્રિક જગ્યા
मेट्रिक प्रणाली,મેટ્રિક સિસ્ટમ
मेट्रिक युनिट,મેટ્રિક એકમ
सूक्ष्म सिद्धांत,સૂક્ષ્મ સિદ્ધાંત
मधला,મધ્ય
मध्यम मुदत,મધ્યમ ગાળા
मध्यबिंदू,મધ્ય બિંદુ
मध्यबिंदू सूत्र,મધ્ય બિંદુ સૂત્ર
किमान बहुपदी,ન્યૂનતમ બહુપદી
किमान तत्त्व,ન્યૂનતમ સિદ્ધાંત
किमान,ન્યૂનતમ
किमान बिंदू (वक्र),ન્યૂનતમ બિંદુ (વળાંકનો)
किमान बहुपदी,ન્યૂનતમ બહુપદી
फंक्शनचे मि,કાર્યની મિનિટ
किरकोळ चाप,નાની ચાપ
किरकोळ अक्ष,નાની અક્ષ
अल्प उपसंच,લઘુકૃત સબસેટ
वजा,માઈનસ
वजा चिन्ह,બાદબાકીનું ચિહ્ન
मिश्रित अंश,મિશ્ર અપૂર્ણાંક
मिश्र धोरण,મિશ્ર વ્યૂહરચના
मोड,મોડ
मापांक,મોડ્યુલસ
जटिल संख्येचे मॉड्यूलस,જટિલ સંખ્યાનું મોડ્યુલસ
क्षण,ક્ષણ
क्षण निर्माण कार्य,મોમેન્ટ જનરેટીંગ ફંક્શન
शक्तीचा क्षण,બળની ક્ષણ
वारंवारता वितरणाचा क्षण,આવર્તન વિતરણની ક્ષણ
जडत्वाचा क्षण,જડત્વની ક્ષણ
गतीचा क्षण,વેગની ક્ષણ
चालना,વેગ
मोनोमिअल,એકવિધ
मोनोमॉर्फिक,મોનોમોર્ફિક
मोनोमॉर्फिझम,મોનોમોર્ફિઝમ
मोनोटोन,એકવિધ
मोनोटोन वाढणारा क्रम,મોનોટોન વધતો ક્રમ
नीरसपणे,એકવિધ રીતે
नीरसपणे वाढणारे जाळे,એકવિધ રીતે વધતી જતી નેટ
नीरसपणे वाढणारा क्रम,એકવિધ રીતે વધતો ક્રમ
मोनोटोनिक फंक्शन,એકવિધ કાર્ય
मॉन्टे कार्लो गणना,મોન્ટે કાર્લો ગણતરી
मॉन्टे कार्लो पद्धत,મોન્ટે કાર્લો પદ્ધતિ
मोरा (खेळ),મોરા (રમત)
मृत्यूची आकडेवारी,મૃત્યુના આંકડા
सर्वात संभाव्य,સૌથી વધુ સંભવિત
गती,ગતિ
बदलती सरासरी,મૂવિંગ એવરેજ
एम-स्पेस,એમ-સ્પેસ
इंटिग्रलसाठी एम-चाचणी,ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ
बहुनिर्णय समस्या,બહુનિર્ણય સમસ્યા
बहुआयामी सामान्य वितरण,બહુપરીમાણીય સામાન્ય વિતરણ
बहुआयामी यादृच्छिक चल,બહુપરીમાણીય રેન્ડમ ચલ
मल्टी-इंडेक्स वाहतूक समस्या,મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા
बहुपदी,બહુપદી
बहुपदीय वितरण,બહુપદી વિતરણ
एकाधिक,બહુવિધ
एकाधिक निवड समस्या,બહુવિધ પસંદગીની સમસ્યા
एकाधिक कनेक्ट केलेले डोमेन,બહુવિધ કનેક્ટેડ ડોમેન
एकाधिक सहसंबंध,બહુવિધ સહસંબંધ
एकाधिक वारंवारता सारणी,બહુવિધ આવર્તન કોષ્ટક
एकाधिक अविभाज्य,બહુવિધ અભિન્ન
एकाधिक एकत्रीकरण,બહુવિધ એકીકરણ
एकाधिक प्रतिगमन,બહુવિધ રીગ્રેસન
एकाधिक प्रतिगमन विश्लेषण,બહુવિધ રીગ્રેસન વિશ્લેષણ
एकाधिक प्रतिगमन गुणांक,બહુવિધ રીગ્રેસન ગુણાંક
एकाधिक प्रतिगमन समीकरण,બહુવિધ રીગ્રેસન સમીકરણ
एकाधिक रूट,બહુવિધ મૂળ
गुणाकार,ગુણાકાર
स्तंभांद्वारे गुणाकार (निर्धारकाचा),કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું)
पंक्तींनी गुणाकार (निर्धारकाचा),પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો)
गुणाकार घटक,ગુણાકાર પરિબળ
गुणाकार कार्य,ગુણાકાર કાર્ય
गुणाकार गट,ગુણાકાર જૂથ
गुणाकार व्यस्त,ગુણાકાર વ્યસ્ત
बहुविधता,બહુવિધતા
मुळांची बाहुल्यता,મૂળની બહુવિધતા
शून्याचे गुणाकार,શૂન્યનો ગુણાકાર
गुणक,ગુણક
गुणाकार,ગુણાકાર
बहुविविध वितरण,બહુવિધ વિતરણ
बहुविविध सामान्य वितरण,બહુવિધ સામાન્ય વિતરણ
बहुविध लोकसंख्या,બહુવિધ વસ્તી
परस्पर,પરસ્પર
nabla,નાબલા
नेपीरियन,નેપિરીયન
नेपीरियन लॉगरिथम,નેપીરીયન લઘુગણક
नैसर्गिक लॉगरिथम,કુદરતી લઘુગણક
नैसर्गिक संख्या,કુદરતી સંખ્યા
नॉटिकल मैल,નોટિકલ માઇલ
n-आयामी,n-પરિમાણીય
n-आयामी सदिश जागा,n-પરિમાણીય વેક્ટર જગ્યા
आवश्यक आणि पुरेशी स्थिती,જરૂરી અને પર્યાપ્ત સ્થિતિ
आवश्यक स्थिती,જરૂરી સ્થિતિ
नकार,નકાર
नकारात्मक,નકારાત્મક
नकारात्मक वक्रता,નકારાત્મક વળાંક
नकारात्मक निश्चित फॉर्म,નકારાત્મક ચોક્કસ સ્વરૂપ
ऋण निश्चित मॅट्रिक्स,નકારાત્મક ચોક્કસ મેટ્રિક્સ
नकारात्मक अर्ध-निश्चित स्वरूप,નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ
शेजार,પડોશી
नेस्टेड सॅम्पलिंग,નેસ્ટેડ સેમ્પલિંગ
निव्वळ पुनरुत्पादन दर,ચોખ્ખો પ્રજનન દર
न्यूटोनियन यांत्रिकी,ન્યુટોનિયન મિકેનિક્સ
न्यूटनचे विभाजित फरक सूत्र,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
न्यूटनचे गतीचे नियम,ન્યુટનના ગતિના નિયમો
Neyman वाटप,Neyman ફાળવણી
नेमन पिअरसन सिद्धांत,નેમેન પીયર્સન સિદ્ધાંત
शक्‍तिशाली घटक,નિર્બળ તત્વ
निलपोटेंट मॅट्रिक्स,નિલપોટન્ટ મેટ્રિક્સ
नोड,નોડ
नॉन-अबेलियन गट,બિન-અબેલિયન જૂથ
गैर-निरपेक्ष अभिसरण,બિન-સંપૂર્ણ સંકલન
बिगर बीजगणितीय,બિન-બીજગણિત
नॉन-डिजनरेट,બિન-અધોગતિ
नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय,બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ
दाट नसलेले,બિન-ગાઢ
दाट नसलेला संच,બિન-ગાઢ સમૂહ
गुणांची अगणनीय अनंतता,પોઈન્ટની બિન-ગણતરીય અનંતતા
अगणित संच,અસંખ્યક સમૂહ
फरक न करता येणारा,અભેદ્ય
रिक्त उपसंच नाही,બિન ખાલી સબસેટ
नॉन-युक्लिडियन भूमिती,બિન-યુક્લિડિયન ભૂમિતિ
एकसंध नसलेला,બિન-સમાન
न छेदणारे,બિન છેદાય છે
नॉन-रेखीय बीजगणितीय समीकरण,બિન-રેખીય બીજગણિત સમીકરણ
नॉन-रेखीय विभेदक समीकरण,બિન-રેખીય વિભેદક સમીકરણ
नॉन-रेखीय समीकरण,બિન-રેખીય સમીકરણ
नॉन-लिनियर प्रोग्रामिंग,બિન-રેખીય પ્રોગ્રામિંગ
नॉन-रेखीय प्रतिगमन,બિન-રેખીય રીગ્રેસન
नॉन-रेखीय संबंध,બિન-રેખીય સંબંધ
गैर-ऋण पूर्णांक,બિન-નકારાત્મક પૂર્ણાંક
गैर-नकारात्मक चल,બિન-નકારાત્મક ચલ
नॉन-पॅरामीट्रिक चाचणी,બિન-પેરામેટ્રિક પરીક્ષણ
गैर-संभाव्य दृष्टीकोन,બિન-સંભવિત અભિગમ
नॉन-एकवचनी मॅट्रिक्स,બિન-એકવચન મેટ્રિક્સ
नॉन-सिमेट्रिक मॅट्रिक्स,બિન-સપ્રમાણ મેટ્રિક્સ
क्षुल्लक,બિન-તુચ્છ
अदृश्य होणारे निर्धारक,અદ્રશ્ય નિર્ણાયક
नॉन-व्हाइड,બિન રદબાતલ
नॉन-व्हॉइड उपसंच,બિન રદબાતલ સબસેટ
शून्य निर्धारक,બિન-શૂન્ય નિર્ણાયક
ना गेट,નોર ગેટ
सामान्य,સામાન્ય
सामान्य प्रवेग,સામાન્ય પ્રવેગક
सामान्य कोन,સામાન્ય કોણ
सामान्य वक्र,સામાન્ય વળાંક
सामान्य घनता कार्य,સામાન્ય ઘનતા કાર્ય
सामान्य वितरण,સામાન્ય વિતરણ
सामान्य वितरण कार्य,સામાન્ય વિતરણ કાર્ય
मॅट्रिक्ससाठी सामान्य फॉर्म,મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ
सामान्य वारंवारता,સામાન્ય આવર્તન
सामान्यीकृत वक्र,સામાન્યકૃત વળાંક
सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
सामान्यीकरण करणारा,નોર્મલાઇઝર
सामान्य मॅट्रिक्स,સામાન્ય મેટ્રિક્સ
सामान्य संभाव्यता वक्र,સામાન્ય સંભાવના વળાંક
सामान्य संभाव्यता वितरण,સામાન્ય સંભાવના વિતરણ
सामान्य उपसमूह (=विशिष्ट उपसमूह),સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ)
सामान्य रेखीय जागा,સામાન્ય રેખીય જગ્યા
वेक्टरचे प्रमाण,વેક્ટરનો ધોરણ
गेट नाही,ગેટ નથી
कुठेही दाट सेट नाही,ક્યાંય ગાઢ સમૂહ નથી
शून्य गृहीतक,નલ પૂર્વધારણા
शून्य मॅट्रिक्स,નલ મેટ્રિક્સ
शून्य संच,નલ સેટ
शून्य सदिश,નલ વેક્ટર
संख्या,સંખ્યા
संख्या अक्ष,સંખ્યા અક્ષ
संख्या प्रणाली,સંખ્યા પદ્ધતિ
संख्या,સંખ્યા
संख्या,સંખ્યા
अंश,અંશ
संख्यात्मक गुणांक,સંખ્યાત્મક ગુણાંક
संख्यात्मक गणना,સંખ્યાત્મક ગણતરી
संख्यात्मक भिन्नता,સંખ્યાત્મક તફાવત
संख्यात्मक पद्धत,સંખ્યાત્મક પદ્ધતિ
n-वेक्टर,n-વેક્ટર
n-वेक्टर जागा,n-વેક્ટર જગ્યા
वस्तू,પદાર્થ
वस्तुनिष्ठ कार्य,ઉદ્દેશ્ય કાર્ય
तिरकस,ત્રાંસુ
तिरकस लक्षण,ત્રાંસી એસિમ્પ્ટોટ
तिरकस अक्ष,ત્રાંસી અક્ષ
तिरकस विभाग,ત્રાંસુ વિભાગ
निरीक्षण,અવલોકન
निरीक्षण वारंवारता,અવલોકન કરેલ આવર્તન
विशाल कोन,અસ્પષ્ટ કોણ
अष्टकोनी,અષ્ટકોણ
octahedron,ઓક્ટાહેડ્રોન
ऑक्टल प्रणाली,ઓક્ટલ સિસ્ટમ
ऑक्टंट,ઓક્ટન્ટ
विषम,એકી
विषम वक्र,વિચિત્ર વળાંક
विषम संख्या,એકી સંખ્યા
विचित्र क्रमपरिवर्तन,વિચિત્ર ક્રમચય
विषम बहुपदी,વિચિત્ર બહુપદી
ogive,ઓગિવ
एक ते एक पत्रव्यवहार,એક થી એક પત્રવ્યવહાર
एक ते एक कार्य,એક થી એક કાર્ય
एक ते एक नकाशा,એક થી એક નકશો
एकतर्फी वर्गीकरण,એક-માર્ગી વર્ગીકરણ
नकाशावर,નકશા પર
उघडा,ખુલ્લા
उघडा चेंडू,ઓપન બોલ
खुले अंतराल,ખુલ્લું અંતરાલ
उघडा किरण,ખુલ્લું કિરણ
खुला संच,ઓપન સેટ
ऑपरेशन,કામગીરી
ऑपरेशनल संशोधन,ઓપરેશનલ સંશોધન
ऑपरेशन्स संशोधन,કામગીરી સંશોધન
ऑपरेटर,ઓપરેટર
विरुद्ध कोन,વિરોધી કોણ
विरुद्ध घटना,વિપરીત ઘટના
इष्टतम मूलभूत व्यवहार्य उपाय,શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ
इष्टतम स्थिती,શ્રેષ્ઠ સ્થિતિ
इष्टतम लॉट आकार,શ્રેષ્ઠ લોટ કદ
इष्टतम मूल्य,શ્રેષ્ઠ મૂલ્ય
इष्टतम,શ્રેષ્ઠ
कक्षा,ભ્રમણકક્ષા
ऑर्डर,ઓર્ડર
ऑर्डर केलेली जोडी,ઓર્ડર કરેલ જોડી
ऑर्डर केलेला सेट,ઓર્ડર કરેલ સેટ
ऑर्डर करणे,ઓર્ડર
निर्धारकाचा क्रम,નિર્ણાયકનો ક્રમ
गटाचा क्रम,જૂથનો ક્રમ
मॅट्रिक्सचा क्रम,મેટ્રિક્સનો ક્રમ
समूहातील घटकाचा क्रम,જૂથમાં તત્વનો ક્રમ
विभेदक समीकरणाचा क्रम,વિભેદક સમીકરણનો ક્રમ
ऑपरेशनचा क्रम,કામગીરીનો ક્રમ
शून्याचा क्रम,શૂન્યનો ક્રમ
क्रमवाचक संख्या,ઓર્ડિનલ નંબર
सामान्य विभेदक समीकरण,સામાન્ય વિભેદક સમીકરણ
आदेश,ઓર્ડિનેટ
ओरिएंटेबिलिटी,અસ્પષ્ટતા
अभिमुखता,ઓરિએન્ટેશન
पृष्ठभागाची दिशा,સપાટીની દિશા
मूळ,મૂળ
निर्देशांकांची उत्पत्ती,કોઓર્ડિનેટ્સનું મૂળ
ऑर्थोसेंटर,ઓર્થોસેન્ટર
ऑर्थोगोनल,ઓર્થોગોનલ
ऑर्थोगोनल अक्ष,ઓર્થોગોનલ અક્ષો
ऑर्थोगोनल कुटुंब,ઓર્થોગોનલ કુટુંબ
ऑर्थोगोनल गट,ઓર્થોગોનલ જૂથ
ऑर्थोगोनॅलिटी स्थिती,ઓર્થોગોનાલિટી સ્થિતિ
ऑर्थोगोनालायझेशन,ઓર્થોગોનલાઇઝેશન
ऑर्थोगोनल मॅट्रिक्स,ઓર્થોગોનલ મેટ્રિક્સ
ऑर्थोनॉर्मल,ઓર્થોનોર્મલ
ऑर्थोनॉर्मल आधार,ઓર્થોનોર્મલ આધાર
दोलन,ઓસિલેશન
फंक्शनचे दोलन,કાર્યનું ઓસિલેશન
दोलन कार्य,ઓસીલેટરી કાર્ય
osculating,ઓસ્ક્યુલેટીંગ
बाह्य उत्पादन,બાહ્ય ઉત્પાદન
आउटपुट,આઉટપુટ
अतिनिर्धारित प्रणाली,અતિનિર્ધારિત સિસ્ટમ
जोडलेली तुलना,જોડી કરેલી સરખામણી
जोडीने तोडणे,જોડીમાં જોડાણ તોડી નાખવું
जोडीने स्वतंत्र,જોડી પ્રમાણે સ્વતંત્ર
समांतर शक्ती,સમાંતર દળો
समांतरभुज चौकोन,સમાંતરગ્રામ
शक्तींचा समांतरभुज चौकोन,દળોનો સમાંતરગ્રામ
वेगाचा समांतरभुज चौकोन,વેગનો સમાંતરગ્રામ
parallelopiped,સમાંતર
पॅरामीटर,પરિમાણ
पॅरामीटर फ्री (=नॉनपॅरामेट्रिक),પેરામીટર ફ્રી (= નોનપેરામેટ્રિક)
वितरणाचे मापदंड,વિતરણ પરિમાણ
पॅरामीट्रिक,પેરામેટ્રિક
पॅरामेट्रिक समन्वय,પેરામેટ્રિક સંકલન
पॅरामेट्रिक वक्र,પેરામેટ્રિક વળાંક
पॅरामेट्रिक समीकरण,પેરામેટ્રિક સમીકરણ
पॅरामेट्रिक रेखीय प्रोग्रामिंग,પેરામેટ્રિક રેખીય પ્રોગ્રામિંગ
पॅरामेट्रिक पद्धत,પેરામેટ્રિક પદ્ધતિ
पॅरामेट्रिक उद्दिष्ट कार्य,પેરામેટ્રિક ઉદ્દેશ્ય કાર્ય
पॅरामेट्रिक प्रोग्रामिंग,પેરામેટ્રિક પ્રોગ્રામિંગ
पॅरामेट्रिक प्रतिनिधित्व,પેરામેટ્રિક રજૂઆત
पॅरामीटरायझेशन,પરિમાણીકરણ
कंस,કૌંસ
कंस नोटेशन,કૌંસ નોટેશન
पालक लोकसंख्या,પિતૃ વસ્તી
पॅरेटो वक्र,પેરેટો વળાંક
समता तपासणी,સમાનતા તપાસ
आंशिक गोंधळात टाकणारे,આંશિક મૂંઝવણ
आंशिक सहसंबंध,આંશિક સહસંબંધ
आंशिक व्युत्पन्न,આંશિક વ્યુત્પન્ન
आंशिक विभेदक समीकरण,આંશિક વિભેદક સમીકરણ
आंशिक भिन्नता,આંશિક તફાવત
आंशिक अपूर्णांक,આંશિક અપૂર્ણાંક
आंशिक एकीकरण,આંશિક એકીકરણ
अंशतः आदेश दिले,આંશિક રીતે આદેશ આપ્યો
अर्धवट ऑर्डर केलेला सेट,આંશિક રીતે ઓર્ડર કરેલ સેટ
आंशिक ऑर्डर,આંશિક ઓર્ડર
आंशिक प्रतिगमन गुणांक,આંશિક રીગ્રેસન ગુણાંક
आंशिक बेरीज,આંશિક રકમ
कण,કણ
विशिष्ट केस,ચોક્કસ કેસ
विशिष्ट अविभाज्य,ચોક્કસ અભિન્ન
विशिष्ट उपाय,ચોક્કસ ઉકેલ
विभाजन,પાર્ટીશન
मॅट्रिक्सचे विभाजन,મેટ્રિસીસનું વિભાજન
विभाजन मूल्य,પાર્ટીશન મૂલ્ય
पास्कल त्रिकोण,પાસ્કલ ત્રિકોણ
नमुना,પેટર્ન
नमुना कार्य,પેટર્ન કાર્ય
नमुना समस्या,પેટર્ન સમસ્યા
पेलोड वेग,પેલોડ વેગ
पेऑफ फंक्शन,ચૂકવણી કાર્ય
पेऑफ मॅट्रिक्स,ચૂકવણી મેટ્રિક્સ
p-आधार,p-આધાર
p-चार्ट,p-ચાર્ટ
Peano वक्र,પીઆનો વળાંક
Peano जागा,Peano જગ્યા
पेडल समीकरण,પેડલ સમીકરણ
टक्के,ટકા
टक्केवारी,ટકાવારી
टक्केवारी त्रुटी,ટકાવારી ભૂલ
टक्केवारी वारंवारता,ટકાવારી આવર્તન
टक्केवारी वाढ,ટકાવારી વધારો
त्रुटीची टक्केवारी,ભૂલની ટકાવારી
टक्के कमी,ટકા ઘટાડો
टक्केवारी,ટકાવારી
परिपूर्ण घन,સંપૂર્ણ સમઘન
परिपूर्ण वायू,સંપૂર્ણ ગેસ
परिपूर्ण संख्या,સંપૂર્ણ સંખ્યા
परिपूर्ण संच,સંપૂર્ણ સેટ
परिपूर्ण चौरस,સંપૂર્ણ ચોરસ
परिपूर्ण चौरस अभिव्यक्ती,સંપૂર્ણ ચોરસ અભિવ્યક્તિ
परिमिती,પરિમિતિ
कालावधी,સમયગાળો
नियतकालिक वक्र,સામયિક વળાંક
नियतकालिक व्यत्यय,સામયિક વિક્ષેપ
नियतकालिक कार्य,સામયિક કાર્ય
नियतकालिक गती,સામયિક ગતિ
क्रांतीचा कालावधी,ક્રાંતિનો સમયગાળો
रोटेशन कालावधी,પરિભ્રમણનો સમયગાળો
कालावधी,પિરિયડગ્રામ
परिधीय,પેરિફેરલ
परवानगी आहे,અનુમતિપાત્ર
त्रुटीची परवानगीयोग्य मर्यादा,ભૂલની અનુમતિપાત્ર મર્યાદા
क्रमपरिवर्तन,ક્રમચય
क्रमपरिवर्तन गट,ક્રમચય જૂથ
क्रमपरिवर्तन मॅट्रिक्स,ક્રમચય મેટ્રિક્સ
क्रमपरिवर्तन पद्धत,ક્રમચય પદ્ધતિ
लंब,લંબ
लंब,લંબ
लंबवत,કાટખૂણે
लंब विमान,લંબ વિમાન
कर्मचारी-असाईनमेंट समस्या,કર્મચારીઓની સોંપણીની સમસ્યા
पीईआरटी (कार्यक्रम मूल्यांकन पुनरावलोकन तंत्र),PERT (પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીક)
गोंधळ,ખલેલ
गोंधळ समस्या,ખલેલ સમસ્યા
अस्वस्थ समस्या,પરેશાન સમસ્યા
टप्पा,તબક્કો
फेज कोन,તબક્કો કોણ
टप्प्यातील फरक,તબક્કા તફાવત
फेज विस्थापन,તબક્કાનું વિસ્થાપન
भौतिक खगोलशास्त्र,ભૌતિક ખગોળશાસ્ત્ર
शारीरिक स्थिरता,શારીરિક સ્થિરતા
भौतिक मापदंड,ભૌતિક પરિમાણ
भौतिक पेंडुलम,ભૌતિક લોલક
भौतिक प्रमाण,ભૌતિક જથ્થો
भौतिक विज्ञान,ભૌતિક વિજ્ઞાન
चित्रलेखन,ચિત્ર
चित्रकार,ચિત્રકાર
तुकड्यानुसार सतत कार्य,ભાગરૂપે સતત કાર્ય
तुकड्यानुसार रेखीय,ટુકડા પ્રમાણે રેખીય
तुकड्यानुसार रेखीय कार्य,ટુકડા પ્રમાણે રેખીય કાર્ય
तुकड्यानुसार गुळगुळीत,ટુકડા પ્રમાણે સરળ
पाई आकृती,પાઇ ડાયાગ્રામ
प्रायोगिक जनगणना,પાયલોટ વસ્તી ગણતરી
पायलट सर्वेक्षण,પાયલોટ સર્વે
पिव्होट,ધરી
