Tamil,Telugu
தகவல் தொழில்நுட்பம்,సమాచార సాంకేతికత
இன்போடெயின்மென்ட்,ఇన్ఫోటైన్మెంట్
அகச்சிவப்பு கதிர்வீச்சு,పరారుణ రేడియేషన్
உள்கட்டமைப்பு,మౌలిక సదుపాయాలు
உட்கொள்ளுங்கள்,తీసుకోండి
பொருட்கள்,పదార్థాలు
துவக்க சொல் (IW),ప్రారంభ పదం (IW)
உள் குறியீடுகள்,లోపలి సంకేతాలు
புதுமை,ఇన్నోవేషన్
உள்ளீடு,ఇన్పుట్
உள்ளீட்டு வரி,ఇన్పుట్ లైన్
உள்ளீட்டு அலகு,ఇన్పుట్ యూనిట్
உள்ளீடு மின்னழுத்தம்,ఇన్పుట్ వోల్టేజ్
உள்ளீடு வெளியீடு,ఇన్పుట్-అవుట్పుట్
செருகவும்,చొప్పించండి
உள்ளிடலில் இழப்பு,చొప్పించే నష్టం
நிறுவல்,సంస్థాపన
உடனடி மின்னழுத்தம்,తక్షణ వోల్టేజ్
வழிமுறைகள்,సూచన
இன்சுலேடிங் பொருள்,ఇన్సులేటింగ్ పదార్థం
காப்பு,ఇన్సులేషన్
காப்பு எதிர்ப்பு,ఇన్సులేషన్ నిరోధకత
இன்சுலேட்டர்,ఇన్సులేటర్
ஒருங்கிணைந்த மின்சுற்று,ఇంటిగ్రేటెడ్ సర్క్యూట్
பிணையத்தை ஒருங்கிணைத்தல்,నెట్‌వర్క్‌ను సమగ్రపరచడం
ஒருங்கிணைப்பாளர்,ఇంటిగ్రేటర్
நுண்ணறிவு,ఇంటెలిజెన్స్
தீவிரம்,తీవ్రత
பேச்சின் தீவிரம்,ప్రసంగం యొక్క తీవ్రత
இடை சேனல் குறுக்கீடு,ఇంటర్ ఛానల్ జోక్యం
இடைக்கணிப்பு,ఇంటర్‌లీవ్
தொடர்பு,పరస్పర చర్య
ஊடாடும் தன்மை,ఇంటరాక్టివిటీ
இண்டர்காம்,ఇంటర్‌కామ్
ஒன்றோடொன்று,ఇంటర్కనెక్టివిటీ
இடைமுகம்,ఇంటర్ఫేస్
இடைமுக ஸ்கேனிங்,ఇంటర్ఫేస్ స్కానింగ్
குறுக்கீடு,జోక్యం
குறுக்கீடு மண்டலம்,జోక్యం జోన్
குறுக்கிடும் சேனல்,జోక్యం చేసుకునే ఛానెల్
குறுக்கிடும் அதிர்வெண்,జోక్యం చేసుకునే ఫ్రీక్వెన్సీ
ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்,రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది
இடைமுகம்,ఇంటర్‌ఫ్రేమ్
இடைக்கணிப்பு,ఇంటర్‌లీవ్
இடைக்கணிப்பு,ఇంటర్‌లీవ్డ్
ஒன்றோடொன்று ஸ்ட்ரீம்,ఇంటర్‌లీవ్డ్ స్ట్రీమ్
இன்டர்லீவர்,ఇంటర్‌లీవర్
இடைமுகம்,ఇంటర్‌లీవింగ్
இடைமுகம்,ఇంటర్‌లీవింగ్
இடைமுக காலம்,ఇంటర్‌లీవింగ్ కాలం
இன்டர்லாக் சுற்று,ఇంటర్‌లాక్ సర్క్యూట్
இன்டர்லாக் சுவிட்ச்,ఇంటర్‌లాక్ స్విచ్
ஒன்றோடொன்று,ఇంటర్‌లాకింగ్
இடைநிலை தோல்வி,ఇంటర్మీడియట్ వైఫల్యం
இடைநிலை அதிர்வெண்,ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ
இடைநிலை அதிர்வெண் ஆஸிலேட்டர்,ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్
இடைப்பட்ட,అడపాదడపా
இடைப்பட்ட மின்னோட்டம்,అడపాదడపా కరెంట్
இடைநிலை,ఇంటర్‌మోడ్యులేషన్
இடைநிலை விலகல்,ఇంటర్మోడ్యులేషన్ వక్రీకరణ
இடைநிலை உமிழ்வு,ఇంటర్‌మోడ్యులేషన్ ఉద్గారం
இடைநிலை சோதனை,ఇంటర్‌మోడ్యులేషన్ పరీక్ష
இணையதளம்,అంతర్జాలం
இணைய ஒளிபரப்பு,ఇంటర్నెట్ ప్రసారం
இணைய அரட்டை,ఇంటర్నెట్ చాటింగ్
இணைய நெறிமுறை அடுக்கு,ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్
இணைய வானொலி,ఇంటర్నెట్ రేడియో
இணைய ஸ்ட்ரீமிங்,ఇంటర్నెట్ స్ట్రీమింగ్
இணைய வீடியோ,ఇంటర్నెట్ వీడియో
இயங்குதன்மை,ఇంటర్‌పెరాబిలిటీ
இடைக்கணிப்பு,ఇంటర్‌పోలేషన్
மொழிபெயர்ப்பாளர்,వ్యాఖ్యాత
குறுக்கீடு,అంతరాయం
குறுக்கீடு,అంతరాయం
குறுக்கீடு,అంతరాయం
இடைவெளி,విరామం
இன்ட்ராகோடிங்,ఇంట్రాకోడింగ్
இன்ட்ராஃப்ரேம்,ఇంట్రాఫ్రేమ్
இன்ட்ராநெட்,ఇంట్రానెట్
உள்ளார்ந்த,ఇంట్రాపికర్
இன்ட்ராவெப்,ఇంట్రావేబ్
உள்ளார்ந்த குறைக்கடத்தி,అంతర్గత సెమీకండక్టర్
தலைகீழ் மின்னோட்டம்,విలోమ కరెంట్
தலைகீழ் இடஞ்சார்ந்த செயல்பாடு,విలోమ ప్రాదేశిక ఆపరేట్
தலைகீழ்,విలోమ
தலைகீழ் எல் ஆண்டெனா,విలోమ ఎల్ యాంటెన్నా
தலைகீழ் வி ஆண்டெனா,విలోమ V యాంటెన్నా
இன்வெர்ட்டர்,ఇన్వర్టర్
ஒழுங்கற்ற,సక్రమంగా
பொருத்தமற்ற உறுப்பு,అసంబద్ధమైన మూలకం
தனிமைப்படுத்தும் நெட்வொர்க்,ఐసోలేషన్ నెట్‌వర్క్
தனிமைப்படுத்துபவர்,ఐసోలేటర్
ஜாம்மர்,జామర్
நெரிசல்,జామింగ్
வாசகக் கோப்பு,పరిభాష ఫైల్
ஜாவா ஸ்கிரிப்ட்,జావా స్క్రిప్ట్
ஜிங்கிள்,జింగిల్
நடுக்கம்,జిట్టర్
இணைப்பவர்,జాయినర్
கூட்டு,ఉమ్మడి
இணைந்தது,జాయింటెడ్
ஜம்பர்,జంపర్
குப்பை,జంక్
குப்பை அஞ்சல்,చెత్త మెయిల్
கர்னல்,కెర్నల్
விசை,కీ
விசைப்பலகை,కీబోర్డ్
கீயர்,KEEER
முக்கிய குறிப்பு,కీనోట్
கிலோசைக்கிள்,కిలోసైకిల్
கிலோவோல்ட்,కిలోవోల్ట్
கிலோவாட்,కిలోవాట్
இயக்கவியல்,కైనమాటిక్స్
முழங்கால் புள்ளி மின்னழுத்தம்,మోకాలి పాయింట్ వోల్టేజ్
குமிழ்,నాబ్
அறிவு சார்ந்த,జ్ఞాన స్థావరం
அறிவு பிரதிநிதித்துவம்,జ్ఞాన ప్రాతినిధ్యం
எல் நெட்வொர்க்,L నెట్‌వర్క్
எல் பிரிவு வடிகட்டி,L సెక్షన్ ఫిల్టర్
பின்னடைவு மற்றும் ஈயம்,లాగ్ మరియు సీసం
பின்தங்கிய மின்னோட்டம்,లాగింగ్ కరెంట్
பின்தங்கிய சக்தி காரணி,లాగింగ్ పవర్ ఫ్యాక్టర్
லேமினேட்,లామినేటెడ్
விளக்கு,దీపం
மடிக்கணினி,ల్యాప్‌టాప్
லேசர் அதிர்வெண்,లేజర్ ఫ్రీక్వెన్సీ
மறைந்த பிழை,గుప్త లోపం
உள்ளுறை வெப்பம்,గుప్త వేడి
அட்சரேகை,అక్షాంశం
அடுக்கு,పొర
தளவமைப்பு,లేఅవుట్
தளவமைப்பு திட்டம்,లేఅవుట్ ప్రణాళిక
வழி நடத்து,సీసం
முன்னணி கட்டம்,ప్రముఖ దశ
கசிவடையாத,లీక్ ప్రూఫ్
கசிவு,లీకేజ్
குத்தகைக்கு விடப்பட்ட சுற்று,లీజుకు ఇచ్చిన సర్క్యూట్
லென்ஸ்,లెన్స్
நிலை காட்டி,స్థాయి సూచిక
ஒளி கட்டுப்பாடு,కాంతి నియంత్రణ
ஒளி பேனா,లైట్ పెన్
மின்னல் கைது,మెరుపు అరెస్టర్
லிமிட்டர்,పరిమితి
பெருக்கியைக் கட்டுப்படுத்துதல்,పరిమితం చేసే యాంప్లిఫైయర్
வரி இழப்பு,లైన్ నష్టం
வரி சத்தம்,లైన్ శబ్దం
பார்வை கோடு,దృష్టి రేఖను
வரி கட்டம்,పంక్తి దశ
வரி பரிமாற்றம்,లైన్ ట్రాన్స్మిషన్
வரி இறக்கப்பட்டது,పంక్తి అన్‌లోడ్ చేయబడింది
நேரியல் அளவு,లీనియర్ క్వాంటిజర్
நேரியல்,సరళత
வரி-ஒட்டக,లైన్-కోక్సియల్
வரி-சமநிலை,లైన్-ఈక్వలైజర్
வரி-அதிர்வெண்,లైన్-ఫ్రీక్వెన్సీ
வரி-மின்மறுப்பு,లైన్-ఇంపెడెన్స్
வரி-காலாண்டு அலைநீளம்,లైన్-క్వార్టర్ తరంగదైర్ఘ్యం
இணைப்பு,లింక్
இணைப்பான்,లింకర్
லிப்-மைக்ரோஃபோன்,లిప్-మైక్రోఫోన్
நேரடி ஒளிபரப்பு,ప్రత్యక్ష ప్రసారం
நேரடி சுற்று,లైవ్ సర్క్యూట్
நேரடி திட்டம்,ప్రత్యక్ష కార్యక్రమం
சுமை,లోడ్
சுமை திறன்,లోడ్ సామర్థ్యం
சுமை சுமக்கும் திறன்,లోడ్ మోసే సామర్థ్యం
சுமை சிறப்பியல்பு,లోడ్ లక్షణం
சுமை மின்மறுப்பு,లోడ్ ఇంపెడెన్స్
ஏற்றப்பட்டது,లోడ్ చేయబడింది
ஏற்றி,లోడర్
ஏற்றுகிறது,లోడ్
ஏற்றுதல் சுருள்,కాయిల్ లోడ్ అవుతోంది
சுமை-சோதனை,లోడ్-టెస్ట్
லோப்,లోబ్
லோப் ஆண்டெனா,లోబ్ యాంటెన్నా
உள்ளூர் பகுதி நெட்வொர்க்,లోకల్ ఏరియా నెట్వర్క్
உள்ளூர் பேட்டரி,స్థానిక బ్యాటరీ
உள்ளூர் ஆஸிலேட்டர்,స్థానిక ఓసిలేటర్
பதிவு,లాగ్
பதிவு புத்தகம்,లాగ్ బుక్
உள்நுழைக (உள்நுழைக),లాగిన్ (లాగిన్ అవ్వండి)
உள்நுழைக (வெளியேறு),లాగ్ ఆఫ్ (లాగ్ అవుట్)
பதிவு தாள்,లాగ్ షీట్
மடக்கை,లోగరిథం
மடக்கை பெருக்கி,లోగరిథమిక్ యాంప్లిఫైయర్
மடக்கை விகிதம்,లోగరిథమిక్ నిష్పత్తి
மடக்கை பதில்,లోగరిథమిక్ ప్రతిస్పందన
மடக்கை அளவு,లోగరిథమిక్ స్కేల్
பதிவு,లాగింగ్
தர்க்கம்,లాజిక్
லாஜிக் கேட்,లాజిక్ గేట్
தர்க்க செயல்பாடு,లాజిక్ ఆపరేషన్
தருக்க,తార్కిక
தருக்க சட்டகம்,తార్కిక ఫ్రేమ్
லோகோ செருகல்,లోగో ఇన్సర్టర్
தீர்க்கரேகை,రేఖాంశం
லூப்,లూప్
லூப் ஆண்டெனா,లూప్ యాంటెన్నా
லூப் ஆதாயம்,లూప్ లాభం
லூப் சோதனை,లూప్ పరీక్ష
தளர்வான தொடர்பு,వదులుగా పరిచయం
தளர்ந்தவிணைப்பு,వదులుగా కలపడం
இழப்பற்ற ஆண்டெனா,లాస్‌లెస్ యాంటెన్నా
இழப்பற்ற சுருக்க,లాస్‌లెస్ కంప్రెషన్
இழப்பு சுருக்க,లాస్సీ కంప్రెషన్
சத்தம் (ஒலி),లౌడ్నెస్ (ధ్వని)
ஒலிபெருக்கி,లౌడ్‌స్పీకర్
குறைந்த அதிர்வெண்,తక్కువ పౌన .పున్యం
குறைந்த நிலை மொழி,తక్కువ స్థాయి భాష
குறைந்த இழப்பு ஊட்டி,తక్కువ నష్టం ఫీడర్
குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்,తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్
குறைந்த இரைச்சல் பெறுநர்,తక్కువ శబ్దం రిసీవర్
குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்,తక్కువ కక్ష్య ఉపగ్రహ
குறைந்த பாஸ் வடிகட்டி,తక్కువ పాస్ ఫిల్టర్
குறைந்த எதிர்வினை பூமி,తక్కువ ప్రతిచర్య ఎర్తింగ్
குறைந்த எதிர்ப்பு பாதை,తక్కువ నిరోధక మార్గం
லக்,లగ్
ஒளிரும்,ప్రకాశం
கட்டப்பட்டது,ముద్ద
ரோ தொகுதி,స్థూల బ్లాక్
மேக்ரோ வரையறை,స్థూల నిర్వచనం
ரோ பார்வை,స్థూల దృష్టి
மேஜிக் கண்,మేజిక్ కన్ను
காந்தம்,అయస్కాంతం
காந்த புலம்,అయిస్కాంత క్షేత్రం
காந்தப் பாய்வு,అయస్కాంత ప్రవాహం
காந்த துருவம்,అయస్కాంత ధ్రువం
காந்த புயல்,అయస్కాంత తుఫాను
காந்த சுவிட்ச்,మాగ్నెటిక్ స్విచ్
காந்த நாடா,అయస్కాంత టేప్
காந்தவியல்,అయస్కాంతత్వం
அஞ்சல் ஒன்றிணைப்பு,మెయిల్ విలీనం
அஞ்சல் பட்டியலில்,మెయిలింగ్ జాబితా
பிரதான கார்,ప్రధాన క్యారియర్
பராமரிக்கவும்,నిర్వహించండి
பராமரிப்பு,నిర్వహణ
பராமரிப்பு குழு,నిర్వహణ బృందం
பெரும்பான்மை கேரியர்,మెజారిటీ క్యారియర్
தொடர்பு ரிலே செய்யுங்கள்,కాంటాక్ట్ రిలే చేయండి
மேக்-அண்ட் பிரேக் சுவிட்ச்,మేక్-అండ్-బ్రేక్ స్విచ్
ஆண்-இணைப்பான்,మగ-కనెక్టర్
மனிதன் சத்தம் சொன்னான்,మనిషి శబ్దం చేశాడు
மேலாண்மை தகவல் அமைப்பு (MIS),నిర్వహణ సమాచార వ్యవస్థ (తప్పు)
கையாளப்பட்டது,మార్చబడింది
கையேடு கட்டுப்பாடு,మాన్యువల్ నియంత్రణ
கையேடு முறை,మాన్యువల్ పద్ధతి
பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு,ముందు జాగ్రత్త యొక్క మాన్యువల్
கைமுறையாக இயக்கப்படுகிறது,మానవీయంగా పనిచేస్తుంది
உற்பத்தியாளர்,తయారీదారు
முகமூடி,ముసుగు
முகமூடி,మాస్కీ
முகமூடி,మాస్కర్
மறைத்தல்,మాస్కింగ్
மறைக்கும் நடத்தை,మాస్కింగ్ ప్రవర్తన
ஆடியோவின் மறைக்கும் விளைவு,ఆడియో యొక్క మాస్కింగ్ ప్రభావం
மறைக்கும் வாசல்,మాస్కింగ్ థ్రెషోల్డ్
மறைக்கும் தொனி,మాస్కింగ్ టోన్
மாஸ்ட்,మాస్ట్
மாஸ்ட் ரேடியேட்டர்,మాస్ట్ రేడియేటర్
முதன்மை கட்டுப்பாடு,మాస్టర్ కంట్రోల్
மாஸ்டர் ஆஸிலேட்ரர்,మాస్టర్ ఓసిల్లట్రార్
போட்டி-மின்மறுப்பு,మ్యాచ్-ఇంపెడెన్స్
பொருந்தும் நெட்வொர்க்,సరిపోయే నెట్‌వర్క్
பொருந்தும் ஸ்டப்,మ్యాచింగ్ స్టబ్
பொருந்தும் மின்மாற்றி,మ్యాచింగ్ ట్రాన్స్ఫార్మర్
பொருள்-தடை,మెటీరియల్-ప్రోక్వర్
அணி,మాతృక
அதிகரிப்பு,గరిష్టీకరణ
அதிகபட்ச தேவை காட்டி,గరిష్ట డిమాండ్ సూచిక
அதிகபட்ச சக்தி அடர்த்தி,గరిష్ట శక్తి సాంద్రత
அதிகபட்ச உணர்திறன்,గరిష్ట సున్నితత్వం
அதிகபட்ச வெப்பநிலை,గరిష్ట ఉష్ణోగ్రత
அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்,గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ
அதிகபட்ச மதிப்பு,గరిష్ట విలువ
தோல்விக்கான சராசரி நேரம்,వైఫల్యానికి సగటు సమయం
சராசரி மதிப்பு,సగటు విలువ
அளவிடப்பட்ட சமிக்ஞை,కొలిచిన సిగ్నల్
அளவீட்டு,కొలత
அளக்கும் கருவி,కొలిచే పరికరం
அளவிடும் உபகரணங்கள்,కొలిచే పరికరాలు
அளவீட்டு கருவி,కొలత పరికరం
புல வலிமையின் கருவியை அளவிடுதல்,క్షేత్ర బలం యొక్క కొలత పరికరం
அளவை நாடா,కొలిచే టేప్
பொறிமுறைகள்,విధానం
மீடியா சேவையகம்,మీడియా సర్వర్
நடுத்தர,మధ్యస్థం
நடுத்தர அதிர்வெண்,మధ్యస్థ పౌన frequency పున్యం
நடுத்தர அதிர்வெண் அலை,మీడియం ఫ్రీక్వెన్సీ వేవ్
நடுத்தர அலை (மெகாவாட்),మీడియం వేవ్ (MW)
மெகா-ஓம்,మెగా-ఓహెచ్
மெகர்,మెగర్
நினைவு,మెమరీ
வழிகாட்டுதல்,మార్గదర్శకత్వం
பட்டி பட்டி,మెనూ పట్టిక
மெர்குரி சுவிட்ச்,మెర్క్యురీ స్విచ్
ஒன்றிணைத்தல்,విలీనం
செய்தி,సందేశం
மெட்டாடேட்டா,మెటాడేటా
மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு,మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్
உலோக-உறைந்த கேபிள்,మెటల్-షీట్డ్ కేబుల్
மீட்டர்,మీటర్
அளவீட்டு குழு,మీటరింగ్ ప్యానెల్
மைக்கா,మైకా
மைக்கா-இன்சுலேஷன்,మైకా-ఇన్సులేషన్
மைக்ரோ-,సూక్ష్మ-
மைக்ரோ கூறு,మైక్రో కాంపోనెంట్
மைக்ரோ கணினி,మైక్రో కంప్యూటర్
மைக்ரோ-கண்ட்ரோலர்,మైక్రో కంట్రోలర్
மைக்ரோ-எலக்ட்ரானிக்ஸ்,మైక్రో-ఎలక్ట్రానిక్స్
மைக்ரோஃபோன்,మైక్రోఫోన్
மைக்ரோஃபோனிக்ஸ்,మైక్రోఫోనిక్స్
நுண்செயலி,మైక్రోప్రాసెసర్
மைக்ரோ-வோல்ட் (எம்.வி),కీ సూక్ష్మ వోల్ట్
மைக்ரோவேவ்,మైక్రోవేవ్
மைக்ரோவேவ் ஆண்டெனா,మైక్రోవేవ్ యాంటెన్నా
மைக்ரோவேவ் கற்றை,మైక్రోవేవ్ బీమ్
நடுப்பகுதி,మిడ్-బ్యాండ్
இடம்பெயர்வு,వలస
இடம்பெயர்வு பாதை,వలస మార్గం
மினியேச்சர்,సూక్ష్మ
மினியேட்டரிஸ்,సూక్ష్మీకరించినది
குறைந்தபட்சம்,కనిష్ట
குறைந்தபட்ச வெப்பநிலை,కనీస ఉష్ణోగ్రత
குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை,కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం
சிறுபான்மை கேரியர்,మైనారిటీ క్యారియర్
தவறான,తప్పు
கலக்கவும்,కలపండి
கலப்பு வெற்று,మిశ్రమ బ్లాంకింగ్
கலப்பு ஒத்திசைவு,మిశ్రమ సమకాలీకరణ
கலவை,మిక్సర్
மிக்சர் குழாய்,మిక్సర్ ట్యూబ్
கலத்தல்,మిక్సింగ్
கலப்பு சுற்று,మిక్సింగ్ సర్క్యూట్
நினைவூட்டல்,జ్ఞాపకశక్తి
நினைவூட்டல்,జ్ఞాపకశక్తి
கைபேசி,మొబైల్
மொபைல் மல்டிமீடியா பயன்பாடு,మొబైల్ మల్టీమీడియా అప్లికేషన్
மொபைல் டிவி,మొబైల్ టీవీ
பயன்முறை,మోడ్
தோல்வி முறை,వైఫల్య మోడ్
பரப்புதல் முறை,ప్రచార మోడ్
மாதிரி,మోడల్
மோடம்,మోడెమ్
நவீன எஃப்எம் டிரான்ஸ்மிட்டர்,ఆధునిక FM ట్రాన్స్మిటర్
நவீன போக்குகள்,ఆధునిక పోకడలు
உள்ளமைவு முறைகள்,కాన్ఫిగరేషన్ మోడ్‌లు
மாற்றவும்,సవరించండి
பண்பேற்றப்பட்ட தொடர்ச்சியான அலை,మాడ్యులేటెడ్ నిరంతర వేవ్
பண்பேற்றப்பட்ட சமிக்ஞை,మాడ్యులేటెడ్ సిగ్నల్
பண்பேற்றப்பட்ட அலைவடிவம்,మాడ్యులేటెడ్ వేవ్‌ఫార్మ్
மாடுலேஷன்,మాడ్యులేషన్
மாடுலேஷன் வீச்சு,మాడ్యులేషన్ యాంప్లిట్యూడ్
பண்பேற்றம் திறன்,మాడ్యులేషన్ సామర్ధ్యం
மாடுலேஷன் அதிர்வெண்,మాడ్యులేషన్ ఫ్రీక్వెన్సీ
மாடுலேஷன் இன்டெக்ஸ்,మాడ్యులేషన్ సూచిక
மாடுலேஷன் நேர்கோட்டு,మాడ్యులేషన్ లీనియారిటీ
மாடுலேஷன் மீட்டர்,మాడ్యులేషన్ మీటర్
மாடுலேஷன் மானிட்டர்,మాడ్యులేషన్ మానిటర్
மாடுலேஷன் சதவீதம்,మాడ్యులేషన్ శాతం
மாடுலேட்டர்,మాడ్యులేటర్
தொகுதி,మాడ్యూల్
ஈரப்பதம்,తేమ
உந்தம்,ఊపందుకుంటున్నది
கண்காணிக்கவும்,మానిటర్
கண்காணிப்பு,పర్యవేక్షణ
கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்,పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు
கண்காணிப்பு மற்றும் கட்டுப்பாடு,పర్యవేక్షణ మరియు నియంత్రణ
கண்காணிப்பு நிலையம்,పర్యవేక్షణ స్టేషన్
ஒரே வண்ணமுடைய,మోనోక్రోమ్
மோனோபோனிக் பரிமாற்றம்,మోనోఫోనిక్ ట్రాన్స్మిషన్
மோர்ப்,మార్ఫ్
மார்பிங்,మార్ఫింగ్
மோர்பிசம்,మార్ఫిజం
மொசைக்,మొజాయిక్
மதர்போர்டு,మదర్‌బోర్డు
இயக்க இழப்பீடு,చలన పరిహారం
இயக்க மதிப்பீடு,చలన అంచనా
இயக்க திசையன்,మోషన్ వెక్టర్
இயக்க வீடியோ,మోషన్ వీడియో
மோட்டார்,మోటారు
மோட்டார் ஆபரேட்டர்,మోటారు ఆపరేటర్
மோட்டார் ஸ்டார்டர்,మోటార్ స్టార్టర్
மவுண்ட்,మౌంట్
சுட்டி,మౌస్
சுட்டி இடைமுகம்,మౌస్ ఇంటర్ఫేస్
இயக்கம்,ఉద్యమం
பல சேனல் நீட்டிப்பு,మల్టీ ఛానల్ పొడిగింపు
மல்டிகாஸ்டிங்,మల్టీకాస్టింగ్
மல்டிசனல் சிக்னல்கள்,మల్టీచానెల్ సిగ్నల్స్
மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்,మల్టీడైరెక్షనల్ మైక్రోఫోన్
பன்மொழி வர்ணனை,బహుభాషా వ్యాఖ్యానం
மல்டிமீடியா,మల్టీమీడియా
மல்டிமீடியா கியோஸ்க்,మల్టీమీడియా కియోస్క్
மல்டிமீட்டர்,మల్టీమీటర్
மல்டிபாத்,మల్టీపాత్
மல்டிபாத் வரவேற்பு,మల్టీపాత్ రిసెప్షన్
மல்டிஃபாஸ்,మల్టీఫేస్
நான்கு,బహుళ
பல அணுகல் அமைப்பு,బహుళ యాక్సెస్ సిస్టమ్
மல்டிபிளக்ஸ்,మల్టీప్లెక్స్
மல்டிபிளெக்சர்,మల్టీప్లెక్సర్
மல்டிபிளெக்சிங்,మల్టీప్లెక్సింగ్
மல்டிஸ்டேஜ் பெருக்கி,మల్టీస్టేజ్ యాంప్లిఫైయర్
பல்பணி,మల్టీ టాస్కింగ్
மல்டிவிபிரேட்டர்,మల్టీవిబ్రేటర్
முடக்கு,మ్యూట్
பரஸ்பர நடத்தை,పరస్పర ప్రవర్తన
பரஸ்பர மின்மறுப்பு,పరస్పర ఇంపెడెన్స్
பரஸ்பர தூண்டல்,పరస్పర ఇండక్టెన్స్
பரஸ்பர குறுக்கீடு,పరస్పర జోక్యం
நானோ-தொழில்நுட்பம்,నానో-టెక్నాలజీ
குறுகலான,సన్నని ఊచ
குறுகிய,ఇరుకైన కాస్టికింగ్
இயற்கை வரைவு,సహజ ముసాయిదా
நேவிகேட்டர்,నావిగేటర్
எதிர்மறை,ప్రతికూల
எதிர்மறை சார்பு,ప్రతికూల పక్షపాతం
எதிர்மறை கட்டணம்,ప్రతికూల ఛార్జ్
எதிர்மறை கருத்து,వ్యతిరేకమైన ఫీడ్ బ్యాక్
எதிர்மறை உச்ச,ప్రతికూల శిఖరం
எதிர்மறை எதிர்ப்பு,ప్రతికూల నిరోధకత
நிகர ஆதாயம்,నికర లాభం
மொத்த இழப்பு,నికర నష్టం
Netiquett,నెటెకెట్
வலைப்பின்னல்,నెట్‌వర్క్
நெட்வொர்க் அனலைசர்,నెట్‌వర్క్ ఎనలైజర్
பிணைய கோப்பு முறைமை,నెట్‌వర్క్ ఫైల్ సిస్టమ్
பிணைய திட்டமிடல்,నెట్‌వర్క్ ప్లానింగ్
நெட்வொர்க் முடித்தல்,నెట్‌వర్క్ ముగింపు
நெட்வொர்க்கிங்,నెట్‌వర్కింగ్
நடுநிலை,తటస్థ
நடுநிலைப்படுத்துதல்,తటస్థీకరణ
செய்தி அறை ஆட்டோமேஷன்,న్యూస్ రూమ్ ఆటోమేషన్
Nibble,నిబ్బెల్
முக்கிய,సముచితం
சுமை சோதனை இல்லை,లోడ్ పరీక్ష లేదు
முனை,నోడ్
சத்தம்,శబ్దం
சத்தம் உருவம்,శబ్దం ఫిగర్
இரைச்சல் வடிகட்டி,శబ్దం వడపోత
இரைச்சல் தளம்,శబ్దం అంతస్తు
இரைச்சல் வாயில்,శబ్దం గేట్
இரைச்சல் நோய் எதிர்ப்பு சக்தி,శబ్దం రోగనిరోధక శక్తి
சத்தம் கொலையாளி,శబ్దం కిల్లర్
இரைச்சல் நிலை,శబ్ద స్థాయి
இரைச்சல் சக்தி,శబ్దం శక్తి
சத்தம் வடிவும் அளவு,శబ్దం ఆకారపు క్వాంటైజర్
இரைச்சல் மூல,శబ్దం మూలం
சத்தம் அடக்குமுறை சுற்று,శబ్దం అణచివేత సర్క్యూట్
சத்தம் அடக்கி,శబ్దం అణచివేత
இரைச்சல் வெப்பநிலை,శబ్దం ఉష్ణోగ్రత
இரைச்சல் வெப்பநிலை,శబ్దం ఉష్ణోగ్రత
சத்தம் முக்கோணம்,శబ్దం త్రిభుజం
இரைச்சல் மின்னழுத்தம்,శబ్దం వోల్టేజ్
சத்தமில்லாத,శబ్దం లేనిది
சத்தமில்லாத குறியீட்டு முறை,శబ్దం లేని కోడింగ్
சத்தமில்லாத வரவேற்பு,ధ్వనించే రిసెప్షన్
பெயரளவு பயன்படுத்தக்கூடிய புல வலிமை,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
அர்ப்பணிப்பு அல்லாத மைக்ரோஃபோன்,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
தூண்டல் அல்லாத சுமை,ప్రేరేపించని లోడ్
தூண்டல் அல்லாத எதிர்ப்பு,ప్రేరణ లేని నిరోధకత
சினோசாய்டல் அல்லாத அலை,సినోసోయిడల్ వేవ్
நிலையற்ற நினைவகம்,అస్థిర జ్ఞాపకశక్తి
அல்லது வாயில்,గేట్ లేదా గేట్
சாதாரண வேகம்,సాధారణ వేగం
சாதாரண வழங்கல்,సాధారణ సరఫరా
உச்சநிலை,గీత
உச்சிகள் வடிகட்டி,నాచ్ ఫిల్టర్
எண்,సంఖ్యా
