Tamil,English
இயந்திரம்,Machine
இயந்திர முகவரி,machine address
இயந்திர குறியீடு,machine code
இயந்திர சுழற்சி,machine cycle
இயந்திரம் சார்ந்த மொழி,machine dependent language
இயந்திரம் சார்ந்த மென்பொருள்,machine dependent software
இயந்திர பிழை,machine error
இயந்திரம் செயலற்ற நேரம்,machine idle time
இயந்திர சுயாதீன மொழி,machine independent language
இயந்திர அறிவுறுத்தல்,machine instruction
இயந்திர நுண்ணறிவு,machine intelligence
இயந்திர மொழி,machine language
இயந்திர வழி கற்றல்,machine learning
இயந்திர செயல்பாடு,machine operation
இயந்திரம் சார்ந்த மொழி,machine oriented language
இயந்திர ஓட்டம்,machine run
இயந்திர உருவகப்படுத்துதல்,machine simulation
இயந்திரம் கெட்டுப்போன நேரம்,machine spoiled time
இயந்திர மொழிபெயர்ப்பு,machine translation
இயந்திர வார்த்தை,machine word
மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்),macro (=macro instruction)
மேக்ரோ வாதம்,macro argument
மேக்ரோ சட்டசபை திட்டம்,macro assembly program
மேக்ரோ அழைப்பு,macro call
மேக்ரோ குறியீடு,macro code
மேக்ரோ கட்டளை,macro command
மேக்ரோ பிரகடனம்,macro declaration
மேக்ரோ வரையறை,macro definition
மேக்ரோ ஓட்ட விளக்கப்படம்,macro flow chart
மேக்ரோ ஜெனரேட்டர்,macro generator
மேக்ரோ அறிவுறுத்தல்,macro instruction
மேக்ரோ மொழி,macro language
மேக்ரோ நூலகம்,macro library
மேக்ரோ அளவுரு,macro parameter
மேக்ரோ செயலாக்கம்,macro processing
மேக்ரோ செயலி,macro processor
மேக்ரோ நிரலாக்க,macro programming
மேக்ரோ முன்மாதிரி,macro prototype
மேக்ரோ-குறியீடு,Macro-coding
மாகாபைட் (MB),magabyte (MB)
மந்திர பாத்திரம்,magic character
மந்திர எண்,magic number
காந்த குமிழி நினைவகம்,magnetic bubble memory
காந்த அட்டை,magnetic card
காந்த செல்,magnetic cell
காந்த தன்மை,magnetic character
காந்த மைய சேமிப்பு,magnetic core storage
காந்த வட்டு,magnetic disk
காந்த வட்டு முகவரி,magnetic disk address
காந்த வட்டு நினைவகம்,magnetic disk memory
காந்த டிரம்,magnetic drum
காந்த குறியாக்கம்,magnetic encoding
காந்த தலை,magnetic head
காந்த மை,magnetic ink
காந்த மை எழுத்து அங்கீகாரம் (MICR),magnetic ink character recognition (MICR)
காந்த ஊடகம்,magnetic media
காந்த வாசிப்பு,magnetic reading
காந்த பதிவு,magnetic recording
காந்த சேமிப்பு,magnetic storage
காந்தப் பட்டை,magnetic strip
காந்த நாடா,magnetic tape
காந்த நாடா கெட்டி,magnetic tape cartridge
காந்த நாடா இயக்கி,magnetic tape drive
காந்த நாடா தலைப்பு,magnetic tape header
காந்த நாடா நூலகர்,magnetic tape librarian
காந்த நாடா போக்குவரத்து,magnetic tape transport
காந்த நாடா அலகு,magnetic tape unit
காந்த மெல்லிய படலம்,magnetic thin film
காந்த பாதை,magnetic track
காந்த ஒளி சேமிப்பு,magneto optic storage
காந்தவியல் அச்சுப்பொறி,magnetographic printer
காந்தத்தடுப்பு,Magnetostriction
காந்தத்தடுப்பு மாத்திரை,magnetostrictive tablet
அஞ்சல் பெட்டி,mail box
அஞ்சல் இணைப்பு,mail merge
முக்கிய கட்டுப்பாட்டு அலகு,main control unit
முக்கிய சட்டகம்,main frame
முக்கிய சட்ட அமைப்பு,main frame system
முதன்மை நினைவகம்,main memory
முக்கிய திட்டம்,main program
முக்கிய சேமிப்பு,main storage
முக்கிய சுவிட்ச்,main switch
பராமரிப்பு,Maintenance
பராமரிப்பு குழு,maintenance panel
பராமரிப்பு நேரம்,maintenance time
முக்கிய சுழற்சி,major cycle
முக்கிய சாதனம்,major device
முக்கிய விசை,major key
முக்கிய மாநிலம்,major state
முக்கிய கட்டமைப்பு,major structure
முக்கிய பணி,major task
பெரும்பான்மை உறுப்பு,majority element
பெரும்பான்மை வாயில்,majority gate
பெரும்பான்மை செயல்பாடு,majority operation
ஒப்பனை நேரம்,makeup time
செயலிழப்பு வழக்கமான,malfunction routine
மேலாண்மை வளர்ச்சி,management development
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),management information system (MIS)
மேலாண்மை அறிவியல்,management science
மான்செஸ்டர் குறியீட்டு முறை,Manchester coding
பன்மடங்கு,Manifolding
கையாளப்பட்ட மாறி,manipulated variable
குறியீட்டு முறையை கையாளுதல்,manipulating indexing
மனிதன்-இயந்திர உருவகப்படுத்துதல்,man-machine simulation
கையேடு முகவரி சுவிட்ச்,manual address switch
கையேடு பகுப்பாய்வு,manual analysis
கைமுறை பதில்,manual answering
கைமுறை நுழைவு,manual entry
கையேடு பரிமாற்றம்,manual exchange
கைமுறை உள்ளீடு,manual input
கைமுறை செயல்பாடு,manual operation
பல பல உறவுகள்,many to many relationship
பல ஒரு குறிவிலக்கி,many to one decoder
வரைபட முறை,map method
விவரணையாக்கம்,Mapping
விளிம்பு,Margin
விளிம்பு பிழை,margin error
விளிம்பு சோதனை,marginal check
விளிம்பு சோதனை,marginal test
குறி கண்டறிதல்,mark detection
குறி வாசிப்பு,mark reading
குறி ஸ்கேனிங்,mark scanning
குறி உணர்வு,mark sense
குறிப்பான்,Marker
குறியிடுதல்,Marking
குறிக்கும் அலை,marking wave
மார்க்கோவ் சங்கிலி,markov chain
மார்க்கோவ் ஆதாரம்,markov source
குறி மொழி,mark-up language
மாசர்,Maser
மாசர்,Maser
முகமூடி,Mask
முகமூடி பிட்,mask bit
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,mask programmable device
முகமூடி பதிவு,mask register
முகமூடி ROM,masked ROM
மறைத்தல்,Masking
வெகுஜன தரவு,mass data
நிறை நினைவகம்,mass memory
பெருமளவில் இணையாக,massively parallel
குரு,Master
முதன்மை அட்டை,master card
முதன்மை கடிகாரம்,master clock
மாஸ்டர் கன்சல்,master consol
பிரதான தரவு,master data
முதன்மை வரைபடம்,master diagram
முதன்மை கோப்பு,master file
முதன்மை குழு,master group
முதன்மை விசை,master key
முதன்மை நூலக நாடா,master library tape
முதன்மை செயலி,master processor
முதன்மை திட்டம்,master program
முதன்மை நிலையம்,master station
மாஸ்டர் டேப்,master tape
முதன்மை முனையம்,master terminal
மாஸ்டர்/அடிமை சாதனம்,master/slave device
எஜமானர்/அடிமை முறை,master/slave system
பொருத்துக,Match
பொருத்தம்,Matching
கணித நிரலாக்கம்,mathematical programming
கணித உருவகப்படுத்துதல்,mathematical simulation
மேட்ரிக்ஸ்,Matrix
அணி அச்சுப்பொறி,matrix printer
அணி சுவிட்ச்,matrix switch
அணி அட்டவணை,matrix table
அதிகபட்ச கணினி,maxi computer
அதிகபட்ச கணினி,Maxicomputer
அதிகபட்ச உறுப்பு,maximal element
அதிகபட்சம் (நிலையான தொகை),maxterm (standard sum term)
மேக்ஸ்வெல் டீமான்,maxwell daemon
சராசரி,Mean
பழுதுபார்க்கும் நேரம் என்று பொருள்,mean repair time
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),mean time between failure (MTBF)
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),mean time between failure (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,mean time to failure
பழுதுபார்க்கும் நேரம்,mean time to repair
பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR),mean time to repair (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),medium scale integration (MSI)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),medium scale integration (MSI)
நடுத்தர கால சேமிப்பு சாதனம்,medium term storage device
ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்),megabit per second (MB Ps)
உறுப்பினர் பொருள்,member object
உறுப்பினர் பதிவு,member record
நினைவு,Memory
நினைவக வரிசை,memory array
நினைவக வங்கி,memory bank
நினைவக இடையக பதிவு,memory buffer register
நினைவக பேருந்து,memory bus
மெமரி கார்டு,memory card
நினைவக செல்,memory cell
நினைவக சுருக்கம்,memory compaction
நினைவக கோர்,memory core
நினைவக சுழற்சி,memory cycle
நினைவக தரவு பதிவு,memory data register
நினைவக திணிப்பு,memory dump
நினைவக பரிமாற்றம்,memory exchange
நினைவக படிநிலை,memory hierarchy
நினைவக அறிவுறுத்தல்,memory instruction
நினைவக மேலாண்மை,memory management
நினைவக வரைபடம்,memory map
நினைவக வரைபட I/O,memory mapped I/O
நினைவக மாதிரி,memory model
நினைவக தொகுதி,memory module
நினைவக சுட்டி பதிவு,memory pointer register
ஞாபக சக்தி,memory power
நினைவக பாதுகாப்பு,memory protection
நினைவக குறிப்பு வழிமுறை,memory reference instruction
நினைவக குடியிருப்பு திட்டம்,memory resident program
நினைவக அலகு,memory unit
பட்டியல்,Menu
மெனு பார்,menu bar
மெனு டிரைவ்,menu drive
மெனு தேர்வு,menu selection
மெனு-உந்துதல் நிரல்,menu-driven program
ஒன்றிணைக்கவும்,Merge
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,merge exchange sort
ஒன்றிணைக்கும் வகை,merge sort
இணைத்தல்,Merging
கண்ணி நெட்வொர்க்,mesh network
செய்தி அனுப்புதல்,Messagaing
செய்தி,Message
செய்தி அங்கீகாரம்,message authentication
செய்தி பெட்டி,message box
செய்தி சுற்று,message circuit
செய்தி வடிவம்,message format
செய்தி தலைப்பு,message header
செய்தி முறை,message mode
செய்தி அனுப்புதல்,message passing
செய்தி வாக்கெடுப்பு,message polling
செய்தி வரிசை,message queue
செய்தி சுவிட்ச்,message switch
செய்தி உரை,message text
செய்தி பரிமாற்ற முகவர்,message transfer agent
மெட்டா அசெம்பிளர்,meta assembler
மெட்டா வகுப்பு,meta class
மெட்டா தொகுப்பு,meta compilation
மெட்டா கம்பைலர்,meta compiler
மெட்டா மொழி,meta language
மெட்டா நெட்வொர்க்,meta network
மெட்டா அமைப்பு,meta system
முறை,Method
பெருநகரப் பகுதி நெட்வொர்க் (MAN),metropolitan area network (MAN)
மைக்ரோ,Micro
மைக்ரோ குறியீடு,micro code
மைக்ரோ கணினி,micro computer
நுண் கட்டுப்படுத்தி,micro controller
நுண் சுழற்சி,micro cycle
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),micro electronic mechanical system (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,micro electronics
மைக்ரோ சிறிய அங்கீகாரம்,micro miniauthorization
மைக்ரோ ஆர்டர்,micro order
மைக்ரோ/மெயின்பிரேம் இணைப்பு,micro/mainframe link
மைக்ரோசிப்,Microchip
மைக்ரோகோபோல்,Microcobol
மைக்ரோகோட்,Microcode
மைக்ரோஃபிச்,Microfiche
மைக்ரோஃப்ளாப்பி,Microfloppy
மைக்ரோஃபார்ம் ரீடர்,microform reader
மைக்ரோஃப்ரேம்,Microframe
மைக்ரோகிராபிக்ஸ்,Micrographics
ஒலிவாங்கி,Microphone
மைக்ரோஃபோட்டோகிராஃப்,Microphotograph
நுண்செயலி அலகு,microprocessing unit
நுண்செயலி,Microprocessor
நுண்செயலி சிப்,microprocessor chip
நுண்செயலி தொகுப்பி,microprocessor compiler
நுண்செயலி அலகு (MPU),microprocessor unit (MPU)
நுண் நிரல்,Microprogram
நுண்வரிசை,Microsequence
மைக்ரோசாப்ட்,Microsoft
மைக்ரோசாஃப்ட் ஜன்னல்கள்,microsoft windows
மைக்ரோவேவ்,Microwave
நுண்ணலை இணைப்பு,microwave link
நுண்ணலை பரப்புதல்,microwave propagation
நடுத்தர மேலாண்மை,middle management
மிடில்வேர்,Middleware
மிடிகம்ப்யூட்டர்,Midicomputer
நடுப்புள்ளி,Midpoint
இடைக்காலம்,Midterm
இடம்பெயர்வு பாதை,migration path
ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),million instructions per second (MIPS)
சிறிய கணினி,minicomputer
மினிடிஸ்கெட்,Minidiskette
குறைந்தபட்ச கர்னல்,minimal kernel
குறைந்தபட்ச தயாரிப்பு,minimal product
குறைந்தபட்ச மரம்,minimal tree
minimax (min-max) அல்காரிதம்,minimax (min-max) algorithm
குறைந்தபட்ச செயல்முறை,minimax procedure
குறைந்தபட்ச செலவு பரந்த மரம்,minimum cost spanning tree
குறைந்தபட்ச தாமதக் குறியீட்டு முறை,minimum latency coding
சிறிய சாதனம்,minor device
மின்டெரிம்,Minterim
கழித்தல் கொடி,minus flag
கழித்தல் கொடி,minus flag
கழித்தல் மண்டலம்,minus zone
கண்ணாடி,mirror
கண்ணாடி தளம்,mirror site
கலப்பு-ரேடிக்ஸ் குறியீடு,mixed-radix notation
கலவை,Mixer
நினைவாற்றல்,Mnemonic
நினைவு முகவரி,mnemonic address
நினைவாற்றல்,Mnemonics
கைபேசி,Mobile
மொபைல் கம்ப்யூட்டிங்,mobile computing
மாதிரி,Model
முறையற்ற ஆசிரியர்,modeless editor
மாடலிங்,Modelling
மோடம்,Modem
மிதமான,Moderate
நிதானம்,Moderation
மதிப்பீட்டாளர்,Moderator
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,modified instruction
மாற்றியமைப்பவர்,Modifier
மாற்றி பிட்,modifier bit
மாற்றியமைக்கவும்,Modify
மட்டு,Modular
மாடுலாரிட்டி,Modularity
பண்பேற்றம்,Modulation
தொகுதி,Module
தொகுதி கட்டமைப்பு,module architecture
கண்காணிக்கவும்,Monitor
கண்காணிப்பு திட்டம்,monitoring program
மோனோக்ரோம் காட்சி,monocrome display
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,monolithic integrated circuit
ஒற்றைக்கல் தொழில்நுட்பம்,monolithic technology
மோனோஸ்பேஸ் எழுத்துரு,monospace font
மோனோஸ்டபிள்,Monostable
மோனோடோரிசிட்டி,Monotoricity
மார்பு,Morph
மார்பிம்,Morpheme
மார்பிசம்,Morphism
அடமானம்,Mortgage
mosfet (MOSFET),mosfet (MOSFET)
மிக முக்கியமான பிட்,most significant bit
தாய் பலகை,mother board
அம்மா பதிவு,mother register
இயக்க படம்,motion picture
மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG),motion picture experts group (MPEG)
மவுண்ட்,Mount
சுட்டி,Mouse
நகர்வு,Move
பாத்திரத்தை நகர்த்தவும்,move character
MS-DOS,MS-DOS
MS-விண்டோஸ்,MS-Windows
பல அம்சம்,multi aspect
பல செயலி,multi processor
பல நிரலாக்க,multi programming
பல பணி,multi tasking
மல்டிபஸ்,Multibus
மல்டிகாஸ்ட்,Multicast
மல்டிகாஸ்ட் முகவரி,multicast address
மல்டிகாஸ்டிங்,Multicasting
மல்டிசிப்,Multichip
மல்டிக்ஸ்,Multics
பல வேலை செயல்பாடு,multijob operation
பல நிலை நினைவகம்,multilevel memory
மல்டிமீடியா தொழில்நுட்பம்,multimedia technology
மல்டிமோட்,Multimode
பல,Multiple
பல துல்லியம்,multiple precision
பல பின்னடைவு,multiple regression
மல்டிபிளக்ஸ்,Multiplex
மல்டிபிளக்ஸ் முறை,multiplex mode
மல்டிபிளெக்சர்,Multiplexer
மல்டிபிளெக்சிங்,Multiplexing
பலமுனை நெட்வொர்க்,multipoint network
பல செயலாக்கம்,Multiprocessing
பல்செயலி அமைப்பு,multiprocessor system
பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME),multipurpose internet mail extention (MIME)
பல அட்டவணை,Multischedule
மல்டிஸ்டேஷன்,Multistation
மல்டித்ரெடிங்,Multithreading
பல மதிப்புள்ள தர்க்கம்,multivalued logic
பன்முக பகுப்பாய்வு,multivariate analysis
மல்டிவிபிரேட்டர்,Multivibrator
பரஸ்பர விலக்கல்,mutual exclusion
பரஸ்பர தகவல்,mutual information
அப்பாவி பயனர்,naïve user
பெயர் சேவையகம்,name server
NAND செயல்பாடு,NAND operation
நானோ,Nano
குறுகிய இசைக்குழு,narrow band
தேசிய தகவல் உள்கட்டமைப்பு,national information infrastructure
தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO),National Information Standards Organization (NAND NISO)
சொந்த குறியீடு,native code
சொந்த தொகுப்பாளர்,native compiler
சொந்த மென்பொருள்,native software
இயற்கை தொகுப்பி,natural compiler
இயற்கை மொழி செயலாக்கம்,natural language processing
இயற்கை மொழி வினா,natural language querry
இயற்கை எண்,natural number
வழிசெலுத்தல்,Navigation
நேவிகேட்டர்,Navigator
எதிர்மறை தர்க்கம்,negative logic
உள்ளமை வளையம்,nested loop
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,nested macros
நிகர,Net
நிகர முகவரி,net address
நிகர குடிமகன்,net citizen
நெட்ஸ்கேப் நேவிகேட்டர்,netscape navigator
பிணைய அணுகல் கட்டுப்பாடு,network access control
பிணைய கட்டமைப்பு,network architecture
பிணைய கோப்பு முறைமை (NFS),network file system (NFS)
பிணைய ஒருமைப்பாடு,network integrity
பிணைய இணைப்பு,network interconnection
பிணைய அடுக்கு,network layer
பிணைய மேலாண்மை,network management
பிணைய இடவியல்,network topology
நெட்வொர்க் மெய்நிகர் முனையம்,network virtual terminal
நடுநிலை ரிலே,neutral relay
நடுநிலை பரிமாற்றம்,neutral transmission
புதிய வரி எழுத்து,new line character
புதிய ஒத்திசைவு,new sync
NFS/நெட்வொர்க் கோப்பு,NFS/network file
நிப்பிள்,Nibble
ஒன்பது நிரப்பு,nine's complement
முனை,Node
சத்தம்,Noise
இரைச்சல் முறை,noise mode
சத்தமில்லாத குறியீட்டு முறை,noiseless coding
நிர்ணயம் இல்லாதது,non determinism
விநியோகிக்காதது,non distributive
காலியாக இல்லாத தொகுப்பு,non empty set
முதன்மை அல்லாத,non prime
ஊடாடாதது,Non-interactive
முனையமற்ற அமைப்பு,non-terminal system
நிலையற்ற நினைவகம்,non-volatile memory
ஆவியாகாத ராம்,non-volatile ram
எடையற்ற குறியீடு,non-weighted code
NOP அறிவுறுத்தல்,NOP instruction
NOR,NOR
NOR வாயில்,NOR gate
இயல்பானது,Normal
இயல்பாக்குதல்,Normalization
இயல்பாக்குபவர்,Normalizer
NOR-செயல்பாடு,NOR-operation
இல்லை,NOT
சுற்று அல்ல,NOT circuit
சமமான வாயில் அல்ல,NOT equivalence gate
செயல்பாடு இல்லை,NOT operation
இல்லை- மற்றும்,Not-AND
மற்றும் செயல்பாடு அல்ல,NOT-AND operation
இல்லை-அல்லது,NOT-OR
இல்லை-அல்லது செயல்பாடு,NOT-OR operation
NP முழுமை,NP completeness
NULL சுட்டி,NULL pointer
எண் கோட்பாடு,number theory
nyquist அளவுகோல்கள்,nyquist criteria
பொருள்,Object
பொருள் சார்ந்த,object oriented
எண் குறியீடு,octal code
எண்ம எண்,octal number
அக்டெட்,Octet
அக்ட்ரி,Octree
ஒற்றைப்படை சமநிலை,odd parity
அலுவலக ஆட்டோமேஷன்,office automation
அலுவலக மென்பொருள்,office software
ஆஃப்லைன்,Off-line
ஆஃப்-லைன் செயலாக்கம்,off-line processing
ஆஃப்-செட்,Off-set
ஒமேகா குறியீடு,omega notation
ஆன்லைன் தொடர்பு,on-line communication
ஆன்லைன் செயலாக்கம்,on-line processing
OP பதிவு,OP register
திறந்த முகவரி,open addressing
திறந்த அமைப்பு இணைப்பு,open system interconnection
திறந்த கம்பி,open wire
ஓபராண்ட்,Operand
இயக்க முறைமை,operating system
ஆபரேஷன்,Operation
ஆபரேட்டர்,Operator
ஒளியியல் எழுத்து அங்கீகாரம்,optical character recognition
ஆப்டிகல் ஃபைபர்,optical fibre
ஒளியியல் எழுத்துரு,optical font
ஒளியியல் குறி அங்கீகாரம் (OMR),optical mark recognition (OMR)
ஒளியியல் நினைவகம்,optical memory
ஆப்டிகல் ரீடர்,optical reader
ஆப்டிகல் ஸ்கேனிங்,optical scanning
உகந்தது,Optimal
உகப்பாக்கம்,Optimization
ஆப்டோ கப்ளர்,opto coupler
ஆப்டோ எலக்ட்ரானிக்ஸ்,Optoelectronics
ஆப்டோஐசோலேட்டர்,Optoisolator
அல்லது,OR
அல்லது வாயில்,OR gate
அல்லது செயல்பாடு,OR operation
உத்தரவின் படி,order by
முன்னுரிமை வரிசை,order of precedence
ஆர்டர் செய்யப்பட்ட ஜோடி,ordered pair
ஆர்டர் செட்,ordered set
உத்தரவு மரம்,ordered tree
வெளியீடு தரவு,output data
வெளியீடு சாதனம்,output device
வெளியீடு கோப்பு,output file
வெளியீடு தொகுதி,output module
வெளியீடு அறிக்கை,output statement
வெளியீடு ஸ்ட்ரீம்,output stream
வெளியீட்டு அலகு,output unit
அதிக ஓட்டம்,over flow
மேல் கிடந்தது,over lay
அதிக சுமை,over load
மேல் அச்சிடுதல்,over printing
ஓவர் ரன்,over run
ஓவர் ரன் பிழை,over run error
மேல்நிலை பிட்,overhead bit
ஒன்றுடன் ஒன்று,Overlap
மேலடுக்கு திட்டம்,overlay program
குறுக்கீடு மேலெழுதல்,override interrupt
மேலெழுதவும்,Overwrite
சொந்த குறியீட்டு முறை,own coding
பேக்,Pack
தொகுப்பு,Package
பாக்கெட்,Packet
பாக்கெட் மாறுதல்,packet switching
பேக்கிங் காரணி,packing factor
திணிப்பு,Padding
பக்கம்,Page
பக்க முகவரி,page addressing
பக்க இடைவெளி,page break
பக்க அடிக்குறிப்பு,page footing
பக்கம்,page in
பக்கம் வெளியே,page out
பக்க வாசகர்,page reader
பக்க மாற்றம்,page swap
பக்க நினைவகம்,paged memory
பேஜிங்,Paging
உள்ளங்கை மேல்,palm top
காகித சென்சார்,paper sensor
இணை அல்காரிதம்,parallel algoritham
இணை கணினி,parallel computer
இணையான இடைமுகம்,parallel interface
இணை துறைமுகம்,parallel port
இணை செயலாக்கம்,parallel processing
இணை நிரலாக்கம்,parallel programming
அளவுரு,Parameter
பெற்றோர்,Parent
சமத்துவம்,Parity
பாகுபடுத்தும் மரம்,parse tree
பாகுபடுத்தி,Parser
பாகுபடுத்துதல்,Parsing
பிரிவினை,Partition
பிரித்தல்,Partitioning
கடவுச்சொல்,Password
பாதை,Path
மாதிரி வகை அறிதல்,pattern recognition
பிசி-டிஸ்க் ஆப்பரேட்டிங் சிஸ்டம் (பிசிடிஓஎஸ்),PC-disk operating system (PCDOS)
சகா,Peer
பேனா சதி செய்பவர்,pen plotter
பெண்டியம்,Pentium
காலமுறை,Periodic
புறப்பொருட்கள்,Peripherals
பெரி,Peri
நிரந்தர மெய்நிகர் சுற்று,permanent virtual circuit
நிலைத்திருக்கும்,Persistant
தனிநபர் கணினி (பிசி),personel computer (PC)
பணியாளர்கள் டிஜிட்டல் உதவியாளர் (PDA),personnel digital assistant (PDA)
பாண்டம்,Phantom
கட்டம்,Phase
ஃபோன்மே,Phoneme
ஒலிப்பு அமைப்பு,phonetic system
புகைப்பட டையோடு,photo diode
உடல்,Physical
உடல் இடைமுகம்,physical interface
பைக்கோ,Pico
பை விளக்கப்படம்,pie chart
பை வரைபடம்,pie graph
பிட்ச்,Pitch
படத்துணுக்கு,Pixel
வெற்று அஸ்கி (ASCII),plain ascii (ASCII)
சாதாரண எழுத்து,plain text
திட்டமிடல்,Planning
நடைமேடை,Platform
சதி செய்பவர்,Plotter
சதி தலை,plotting head
பிளக்போர்டு,Plugboard
புள்ளி,Point
பாயின்ட் டு பாயிண்ட் புரோட்டோகால் (PPP),point to point protocol (PPP)
சுட்டி,Pointer
துருவப்படுத்தல்,Polarization
வாக்கெடுப்பு,Polling
பலகோண கிளிப்பிங்,polygon clipping
பாலிமார்பிசம்,Polymorphism
பல்லுறுப்புக்கோவை,Polynomial
POP (அஞ்சல் அலுவலக நெறிமுறை),POP (post office protocol)
பாப்-அப் மெனு,Pop-up menu
பெயர்வுத்திறன்,Portability
உருவப்படம்,Portrait
போஸ்ட் ஆர்டர்,post order
பின்குறிப்பு,post script
தபால்தலை பிட்,postamble bit
போஸ்ட்ஃபிக்ஸ்,Postfix
மின் தடை,power down
பவர் ஆஃப்,Power-off
பவர்-ஆன்,Power-on
பவர்-அப்,Power-up
முன்னுரை பிட்,preamble bit
முன்னுரிமை வரைபடம்,precedance graph
கணிக்கவும்,Predicate
முன்கூட்டியே திட்டமிடல்,preemptive scheduling
முன் சரி,Pre-fix
முன் செயலாக்கம்,Preprocessing
செயல்முறை,Process
செயல்முறை சுவிட்ச்,process switch
செயலாக்கம்,Processing
செயலி,Processor
உற்பத்தி,Production
நிரல்,Program
நிரல் தொகுப்பு,program compilation
நிரல் பணம்,Program cash
நிரல் பிழைத்திருத்தம்,program debugging
நிரல் வடிவமைப்பு,program design
நிரல் மதிப்பீடு மற்றும் மறுஆய்வு நுட்பம் (PERT),program evaluation & review technique (PERT)
நிரல் நிறுத்தம்,program halt
நிரல் நூலகம்,program library
நிரல் இயக்கம்,program run
புரோகிராமர்,Programmer
முன்னுரை,Prolog
PROM,PROM
பரப்புதல்,Propagation
முன்மொழிவு,Proposition
பாதுகாக்கப்பட்ட விசை,protected key
பாதுகாப்பு,Protection
நெறிமுறை,Protocol
நெறிமுறை மொழிபெயர்ப்பு,protocol translation
போலி குறியீடு,pseudo code
பொது தரவு நெட்வொர்க்,public data network
பொது டொமைன்,public domain
பொது விசை குறியாக்கம்,public key encripting
துடிப்பு,Pulse
துடிப்பு குறியீடு பண்பேற்றம்,pulse code modulation
பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM),pulse digital modulation (PDM)
துடிப்பு ரயில்,pulse train
நிறுத்தற்குறி,Punctuation
தள்ளு,Push
ஆட்டோமேட்டாவை கீழே தள்ளுங்கள்,push down automata
pushup பட்டியல்,pushup list
குவாட் அடர்த்தி,quad density
தகுதி,Qualification
அளவுகோல்,Quantifier
அளவிடு,Quantize
குவாண்டிசர்,Quantizer
குவாண்டம்,Quantum
குவாண்டம் கடிகாரம்,quantum clock
குவாண்டம் கம்ப்யூட்டிங்,quantum computing
உதாரணம் மூலம் வினவவும்,querry by example
வினவு,Query
கேள்வி மொழி,query language
வினவல் செயலாக்கம்,query processing
வரிசை,Queue
வரிசை மேலாண்மை,queue management
வரிசை பதிவு,queue register
வரிசை நெட்வொர்க்,queuing network
வரிசை கோட்பாடு,queuining theory
விரைவான அணுகல் நினைவகம்,quick acess memory
அளவுகோல்,Quotient
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),radio frequency interference (RFI)
ரேடிக்ஸ்,Radix
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),random access computer equipment (RACE)
சீரற்ற அணுகல் நினைவகம் (ரேம்),random access memory (RAM)
சீரற்ற ஸ்கேன்,random scan
ராஸ்டர்,Raster
ராஸ்டர் ஸ்கேன்,raster scan
மறு பொறியியல்,re engineering
மீண்டும் விரிவாக்கம்,re enlargement
அடையக்கூடிய தன்மை,Reachability
படி,Read
தலை வாசிக்கவும்,read head
படிக்க மட்டுமே,read only
படிக்க மட்டும் நினைவகம்,read only memory
எழுத தலை வாசிக்கவும்,read write head
படிக்க/எழுத சுழற்சி,read/write cycle
படிக்க/எழுத தலை,read/write head
படிக்க/எழுத,read/write
வாசகர்,Reader
வாசிப்பு,reading
படிக்க-அவுட்,read-out
உண்மையான,real
உண்மையான நேர செயலாக்கம்,real time processing
பெறுபவர்,Receiver
அங்கீகார தர்க்கம்,recognition logic
மீண்டும் தொகுக்கவும்,Recompile
பதிவு,Record
பதிவு தலை,recording head
மீட்டெடுக்கக்கூடிய பிழை,recoverable error
மீட்பு,Recovery
மறுசுழற்சி தேற்றம்,recursim theorem
மறுநிகழ்வு,Recursion
சுழல் செயல்பாடு,recursive function
குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC),reduced instruction set computer (RISC)
பணிநீக்கம்,Redundancy
சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID),redundant array of independent disks (RAID)
மீண்டும் நுழைந்தவர்,Re-entrant
மறு நுழைவு குறியீடு,re-entrant code
