Bengali,Kannada
ইনজেকশনের প্রোটন,ಚುಚ್ಚುಮದ್ದಿನ ಪ್ರೋಟಾನ್
নডসেন পরম পেডোমিটার,ಕ್ನುಡ್ಸೆನ್ ಸಂಪೂರ್ಣ ಪೆಡೋಮೀಟರ್
Knudsen cosines নিয়ম,ಕ್ನುಡ್ಸೆನ್ ಕೊಸೈನ್ಸ್ ನಿಯಮ
নুডসেন প্রবাহ,ಕ್ನುಡ್ಸೆನ್ ಹರಿವು
নডসেন সমীকরণ,ಕ್ನುಡ್ಸೆನ್ ಸಮೀಕರಣ
কনিং স্কেল,ಕೋನಿಂಗ್ ಸ್ಕೇಲ್
কোহলারের ছবি,ಕೊಹ್ಲರ್ ಚಿತ್ರಗಳು
কোহলার আলোকসজ্জা,ಕೊಹ್ಲರ್ ಪ್ರಕಾಶ
kolarush-law,ಕೋಲರುಷ್-ಕಾನೂನು
কলরাশ পদ্ধতি,ಕೋಲರುಷ್ ವಿಧಾನ
Kolraush এর বর্গমূল আইন,ಕೋಲ್ರಾಶ್ನ ವರ್ಗಮೂಲ ಕಾನೂನು
kaneig স্পেকট্রোমিটার ফটোমিটার,ಕನೀಗ್ ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್ ಫೋಟೋಮೀಟರ್
couman অ্যারে,ಕೂಮನ್ ಶ್ರೇಣಿ
কোস্টার স্যাঁতসেঁতে,ಕೋಸ್ಟರ್ ಡ್ಯಾಂಪಿಂಗ್
কোয়ার,ಕೋವರ್
ক্যানিং পেনি মডেল,ಕ್ಯಾನಿಂಗ್ ಪೆನ್ನಿ ಮಾದರಿ
ক্রুস্কাল সীমান্ত,ಕ್ರುಸ್ಕಲ್ ಗಡಿ
থার্মোজেনিক,ಥರ್ಮೋಜೆನಿಕ್
হাইপোথার্মিয়া,ಲಘೂಷ್ಣತೆ
কুন্ত প্রভাব,ಕುಂಟ್ ಪರಿಣಾಮ
কুন্তের নিয়ম,ಕುಂತ್ ಅವರ ನಿಯಮ
কুন্ত নল,ಕುಂಟ್ ಟ್ಯೂಬ್
kunt ধ্রুবক,ಕುಂತ್ ಸ್ಥಿರ
কিউরি ডায়াগ্রাম,ಕ್ಯೂರಿ ರೇಖಾಚಿತ್ರ
রৈখিক মডুলেটর,ರೇಖೀಯ ಮಾಡ್ಯುಲೇಟರ್
এল মেসন,ಎಲ್ ಮೇಸನ್
এল শেল,ಎಲ್ ಶೆಲ್
এল-অ্যান্টেনা,ಎಲ್-ಆಂಟೆನಾ
এল-ব্যান্ড,ಎಲ್-ಬ್ಯಾಂಡ್
এল-ক্যাপচার,ಎಲ್-ಕ್ಯಾಪ್ಚರ್
এল-ইলেক্ট্রন,ಎಲ್-ಎಲೆಕ್ಟ್ರಾನ್
এল-শ্রেণী,ಎಲ್-ವರ್ಗ
এলসি অনুরণিত লাইন,LC ಪ್ರತಿಧ್ವನಿಸುವ ಸಾಲು
লেবেল,ಲೇಬಲ್
"চিহ্নিত, চিহ্নিত, লেবেলযুক্ত","ಗುರುತಿಸಲಾಗಿದೆ, ಗುರುತಿಸಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ"
চিহ্নিত পরমাণু,ಗುರುತು ಪರಮಾಣು
লেবেলিং,ಲೇಬಲ್ ಮಾಡುವುದು
লেবেল পদ্ধতি,ಲೇಬಲಿಂಗ್ ವಿಧಾನ
রিমোট কন্ট্রোল অসিলেটর,ರಿಮೋಟ್ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
গবেষণাগার,ಪ್ರಯೋಗಾಲಯ
পরীক্ষাগার অবস্থা,ಪ್ರಯೋಗಾಲಯದ ಪರಿಸ್ಥಿತಿಗಳು
পরীক্ষাগার সমন্বয় সিস্টেম,ಪ್ರಯೋಗಾಲಯ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
পরীক্ষামূলক বিক্ষিপ্ত কোণ,ಪ್ರಾಯೋಗಿಕ ಸ್ಕ್ಯಾಟರಿಂಗ್ ಕೋನ
"লেকার, প্রলক্ষ","ಲೇಕರ್, ಪ್ರಲಕ್ಷ"
"প্রলক্ষ ডিস্ক, রেঞ্জিং ডিস্ক","ಪ್ರಲಕ್ಷ ಡಿಸ್ಕ್, ರೇಂಜಿಂಗ್ ಡಿಸ್ಕ್"
প্রলক্ষ মুল,ಪ್ರಲಕ್ಷ ಮೂಲ್
প্রলক্ষ রেকর্ডিং,ಪ್ರಲಕ್ಷ ರೆಕಾರ್ಡಿಂಗ್
মই,ಏಣಿ
বাষ্পীভবনকারী,ಬಾಷ್ಪೀಕರಣ
ট্র্যাপ ফাঁদ,ಟ್ರೆಡ್ ಟ್ರ್ಯಾಪ್
"মাল্টিস্টেজ দরজা, মই","ಬಹುಹಂತದ ಬಾಗಿಲು, ಏಣಿ"
লিনিয়ার অ্যাক্সিলারেটর-চালিত চুল্লি,ಲೀನಿಯರ್ ಆಕ್ಸಿಲರೇಟರ್-ಚಾಲಿತ ರಿಯಾಕ್ಟರ್
ঘড়ির কাঁটার বিপরীত দিকে,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಯತೆ"
"ফিরে, পিছনে, ফিরে","ಹಿಂದೆ, ಹಿಂದೆ, ಹಿಂದೆ"
সামনে পিছনে,ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ
পোস্টেরিয়র সহগ,ಹಿಂಭಾಗದ ಗುಣಾಂಕ
পরবর্তী পারস্পরিক সম্পর্ক,ಹಿಂಭಾಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
ব্যাকল্যাশ প্রভাব,ಹಿಂಬಡಿತ ಪರಿಣಾಮ
পোস্ট অ্যাপনিয়া,ನಂತರದ ಉಸಿರುಕಟ್ಟುವಿಕೆ
পিছনে ফাঁদ,ಮತ್ತೆ ಬಲೆ
দেরী সময়কাল,ತಡವಾದ ಅವಧಿ
পশ্চাদগামী স্রোত,ಹಿಂದುಳಿದ ಸ್ಟ್ರೀಮ್
পিছনের লোড,ಹಿಂದುಳಿದ ಹೊರೆ
পোস্টেরিয়র আর্টিকুলার ডিসপ্লেসমেন্ট,ಹಿಂಭಾಗದ ಕೀಲಿನ ಸ್ಥಳಾಂತರ
Lagrange বৈচিত্র্য,ಲಾಗ್ರೇಂಜ್ ವ್ಯತ್ಯಾಸ
ল্যাগ্রেঞ্জ ফাংশন,ಲ್ಯಾಗ್ರೇಂಜ್ ಕಾರ್ಯ
ল্যাগ্রাঞ্জিয়ান স্থানাঙ্ক,ಲಗ್ರಾಂಜಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
ল্যাগ্রেঞ্জ ঘনত্ব,ಲ್ಯಾಗ್ರೇಂಜ್ ಸಾಂದ್ರತೆ
ল্যাগ্রাঞ্জিয়ান ফাংশন,ಲಗ್ರಾಂಜಿಯನ್ ಕಾರ್ಯ
ল্যাগ্রাঞ্জিয়ান গাইডেন্স সিস্টেম,ಲಗ್ರಾಂಜಿಯನ್ ಮಾರ್ಗದರ್ಶನ ವ್ಯವಸ್ಥೆ
ভেড়ার বাচ্চা সৃষ্টি,ಕುರಿಮರಿ ಸೃಷ್ಟಿ
ভেড়ার তরঙ্গ,ಕುರಿಮರಿ ತರಂಗ
lamda hyperon,ಲ್ಯಾಮ್ಡಾ ಹೈಪರಾನ್
লামদা বিন্দু সংকোচন,ಲ್ಯಾಮ್ಡಾ ಪಾಯಿಂಟ್ ಸಂಕೋಚನ
"লামদা শক ওয়েভ, বিমোডাল শক ওয়েভ","ಲ್ಯಾಮ್ಡಾ ಆಘಾತ ತರಂಗ, ಬಿಮೋಡಲ್ ಆಘಾತ ತರಂಗ"
"lamda তাপমাত্রা, lamda রূপান্তর","ಲ್ಯಾಮ್ಡಾ ತಾಪಮಾನ, ಲ್ಯಾಮ್ಡಾ ಪರಿವರ್ತನೆ"
লামদোইডি রিজ,ಲ್ಯಾಮ್ಡೋಯಿಡಿ ರಿಡ್ಜ್
ল্যাম্বডয়েড জংশন,ಲ್ಯಾಂಬ್ಡಾಯ್ಡ್ ಜಂಕ್ಷನ್
ল্যাম্বার্ট,ಲ್ಯಾಂಬರ್ಟ್
ল্যাম্বার্ট এনালগ কনিক প্রজেকশন,ಲ್ಯಾಂಬರ್ಟ್ ಅನಲಾಗ್ ಕೋನಿಕ್ ಪ್ರೊಜೆಕ್ಷನ್
ল্যাম্বার্ট-বিয়ার নিয়ম,ಲ್ಯಾಂಬರ್ಟ್-ಬಿಯರ್ ನಿಯಮ
ল্যাম্বার্টের নিয়ম,ಲ್ಯಾಂಬರ್ಟ್ ನಿಯಮ
আকরাল এলাকা,ಅಕ್ರಾಲ್ ಪ್ರದೇಶ
"তক্তা, বোর্ড","ಹಲಗೆ, ಹಲಗೆ"
সমস্যাহীন প্রান্তিক স্তর,ತೊಂದರೆಯಿಲ್ಲದ ಕನಿಷ್ಠ ಮಟ್ಟ
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು"
"স্তরের গতি, অনিয়মিত গতি","ಮಟ್ಟದ ವೇಗ, ಅಶಿಸ್ತಿನ ವೇಗ"
"কলাই, প্যানেল, স্তর, স্তর বন্ধন","ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ"
ধাতুপট্টাবৃত অ্যান্টেনা,ಲೇಪಿತ ಆಂಟೆನಾ
স্তরপূর্ণ সম্পর্ক,ಲೇಯರ್ಡ್ ಸಂಬಂಧ
স্তরিত কোর,ಲೇಯರ್ಡ್ ಕೋರ್
স্তরযুক্ত টেমপ্লেট কার্ড,ಲೇಯರ್ಡ್ ಟೆಂಪ್ಲೇಟ್ ಕಾರ್ಡ್
"স্তরবিন্যাস, স্তরবিন্যাস","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
কলাই,ಲೋಹಲೇಪ
"ল্যাম্প, ভেড়া","ದೀಪ, ಕುರಿಮರಿ"
বাতি স্কেল বিন্যাস,ದೀಪ ಪ್ರಮಾಣದ ವ್ಯವಸ್ಥೆ
বাতি অ্যারে,ದೀಪ ರಚನೆ
"কাজল, দীপ কাজল","ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್"
বাতি কর্ড,ದೀಪ ಬಳ್ಳಿ
ল্যানেক,ಲನೆಕ್
ল্যাঙ্কাস্টার ড্যাম্পার,ಲ್ಯಾಂಕಾಸ್ಟರ್ ಡ್ಯಾಂಪರ್
টার্মিনাল এলাকা,ಟರ್ಮಿನಲ್ ಪ್ರದೇಶ
landau স্যাঁতসেঁতে,ಲ್ಯಾಂಡೌ ಡ್ಯಾಂಪಿಂಗ್
landau উচ্চারণ,ಲ್ಯಾಂಡೌ ಉಚ್ಚಾರಣೆ
ল্যান্ডউ স্তর,ಲ್ಯಾಂಡೌ ಮಟ್ಟ
ল্যান্ড পাইপটিং ফ্যাক্টর,ಲ್ಯಾಂಡೆ ಪೈಪ್ಟಿಂಗ್ ಫ್ಯಾಕ್ಟರ್
ল্যান্ডের ব্যবধানের নিয়ম,ಲ್ಯಾಂಡೆಯ ಮಧ್ಯಂತರ ನಿಯಮ
অবতরণ,ಲ್ಯಾಂಡಿಂಗ್
উদ্ধৃতি সাহায্য,ಉಲ್ಲೇಖ ಸಹಾಯ
অবতরণ বীকন,ಲ್ಯಾಂಡಿಂಗ್ ದಾರಿದೀಪ
অবতরণ মরীচি,ಲ್ಯಾಂಡಿಂಗ್ ಕಿರಣ
অবতরণ চার্ট,ಲ್ಯಾಂಡಿಂಗ್ ಚಾರ್ಟ್
অবতরণ দূরত্ব,ಇಳಿಯುವ ದೂರ
অবতরণ সাইট,ಲ್ಯಾಂಡಿಂಗ್ ಸೈಟ್
অবতারন প্রদীপ,ಅವತಾರನ್ ಪ್ರದೀಪ್
ডিফারেনশিয়াল প্যাড,ಡಿಫರೆನ್ಷಿಯಲ್ ಪ್ಯಾಡ್
ল্যান্ডল্ট ব্যান্ড,ಲ್ಯಾಂಡಲ್ಟ್ ಬ್ಯಾಂಡ್
"ল্যান্ডস্কেপ লেন্স, সিনারি লেন্স","ಲ್ಯಾಂಡ್‌ಸ್ಕೇಪ್ ಲೆನ್ಸ್, ಸೀನರಿ ಲೆನ್ಸ್"
দীর্ঘ বিকিরণ চাপ,ದೀರ್ಘ ವಿಕಿರಣ ಒತ್ತಡ
ল্যাংমুইর প্রভাব,ಲ್ಯಾಂಗ್ಮುಯಿರ್ ಪರಿಣಾಮ
ল্যাংমুইর প্লাজমা ফ্রিকোয়েন্সি,ಲ್ಯಾಂಗ್ಮುಯಿರ್ ಪ್ಲಾಸ್ಮಾ ಆವರ್ತನ
ল্যাংমুর নিরীক্ষক,ಲ್ಯಾಂಗ್ಮೂರ್ ಆಡಿಟರ್
ভাষা,ಭಾಷೆ
জিহ্বা,ನಾಲಿಗೆ
রৈখিক প্রভাব,ರೇಖೀಯ ಪರಿಣಾಮ
প্যানোরামিক স্লাইড,ವಿಹಂಗಮ ಸ್ಲೈಡ್
"মাইক্রো-ঘষিয়া তুলিয়া ফেলিতে সক্ষম, বলিদান, আচ্ছাদন, তুলো উল","ಸೂಕ್ಷ್ಮ ಅಪಘರ್ಷಕ, ತ್ಯಾಗ, ಹೊದಿಕೆ, ಹತ್ತಿ ಉಣ್ಣೆ"
ট্রানজিট,ಸಾಗಣೆ
পারস্পরিক কাপ,ಪರಸ್ಪರ ಕಪ್
প্রণাম,ಸಾಷ್ಟಾಂಗ ನಮಸ್ಕಾರ
কলার চিরোফোন,ಕಾಲರ್ ಚಿರೋಫೋನ್
ল্যাপ্লেস গতি,ಲ್ಯಾಪ್ಲೇಸ್ ವೇಗ
"মাইক্রো ঘর্ষণ, ল্যাপেনিং, ল্যামিনেশন","ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಪನಿಂಗ್, ಲ್ಯಾಮಿನೇಶನ್"
চুটিদার,ಚುಟಿದಾರ್
ল্যাপটসোম,ಲ್ಯಾಪ್ಟೋಸೋಮ್
বড় সীমানা,ದೊಡ್ಡ ಗಡಿ
ম্যাক্রোস্কোপিক বিক্ষিপ্তকরণ,ಮ್ಯಾಕ್ರೋಸ್ಕೋಪಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
বড় সংখ্যা অনুমান,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಲ್ಪನೆ
ভর পদার্থবিদ্যা,ಸಾಮೂಹಿಕ ಭೌತಶಾಸ್ತ್ರ
বিশাল সম্পত্তি,ದೈತ್ಯ ಆಸ್ತಿ
বড় ভলিউম ক্যালকুলেটর,ದೊಡ್ಡ ಪ್ರಮಾಣದ ಕ್ಯಾಲ್ಕುಲೇಟರ್
বড় রেনু সীমা,ದೊಡ್ಡ ರೇಣು ಮಿತಿ
সর্বোচ্চ সদস্য,ಅತ್ಯುನ್ನತ ಸದಸ್ಯ
larmore ফ্রিকোয়েন্সি,ಲಾರ್ಮೋರ್ ಆವರ್ತನ
লারমোর ক্লাসরুম,ಲಾರ್ಮರ್ ತರಗತಿ
larmore precession,ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ
larmour তত্ত্ব,ಲಾರ್ಮರ್ ಪ್ರಮೇಯ
ভোকাল মাইক্রোফোন,ಧ್ವನಿ ಮೈಕ್ರೊಫೋನ್
লেজার,ಲೇಸರ್
লেজারের উচ্চতা মিটার,ಲೇಸರ್ ಅಲ್ಟಿಮೀಟರ್
লেজারের উচ্চতা মিটার,ಲೇಸರ್ ಅಲ್ಟಿಮೀಟರ್
লেজার রশ্মি,ಲೇಸರ್ ಕಿರಣ
লেজার ক্যামেরা,ಲೇಸರ್ ಕ್ಯಾಮೆರಾ
লেজার সনাক্তকরণ এবং ট্র্যাকিং (লাডার),ಲೇಸರ್ ಪತ್ತೆ ಮತ್ತು ಟ್ರ್ಯಾಕಿಂಗ್ (ಲ್ಯಾಡರ್)
লেজার ডায়োড,ಲೇಸರ್ ಡಯೋಡ್
লেজার আগার,ಲೇಸರ್ ಆಗರ್
লেজার ফ্ল্যাশ টিউব,ಲೇಸರ್ ಫ್ಲಾಶ್ ಟ್ಯೂಬ್
লেজার ফিউশন,ಲೇಸರ್ ಸಮ್ಮಿಳನ
লেজার হেটেরোডাইন স্পেকট্রোস্কোপি,ಲೇಸರ್ ಹೆಟೆರೊಡೈನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
লেজার-প্ররোচিত ফিউশন,ಲೇಸರ್-ಪ್ರೇರಿತ ಸಮ್ಮಿಳನ
লেজার ইনফ্রারেড রাডার (লিডার),ಲೇಸರ್ ಅತಿಗೆಂಪು ರಾಡಾರ್ (ಲಿಡಾರ್)
লেজার হস্তক্ষেপ মিটার,ಲೇಸರ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್
লেজার পরিসীমা নির্ধারক,ಲೇಸರ್ ಶ್ರೇಣಿಯ ನಿರ್ಧಾರಕ
লেজার গেজ,ಲೇಸರ್ ಗೇಜ್
লেজার স্পেকট্রোস্কোপি,ಲೇಸರ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
লেজার বর্ণালী,ಲೇಸರ್ ಸ್ಪೆಕ್ಟ್ರಮ್
লেজারের বেগ,ಲೇಸರ್ ವೇಗಗಳು
লেজার ম্যাগনিফিকেশন গেজ,ಲೇಸರ್ ವರ್ಧಕ ಮಾಪಕ
লেজারাইজেশন,ಲೇಸರೀಕರಣ
ল্যাচ রিলে,ತಾಳ ರಿಲೇ
অতিরিক্ত সময়ের অস্ত্র,ಅಧಿಕಾವಧಿ ಆಯುಧ
দেরী অস্ত্র,ತಡವಾದ ಆಯುಧ
"latency, lateency","ಸುಪ್ತತೆ, ಸುಪ್ತತೆ"
গোপন,ರಹಸ್ಯ
অন্ধকার শক্তি,ಗಾಢ ಶಕ್ತಿ
সুপ্ত তাপ,ಸುಪ್ತ ಶಾಖ
লুকানো ছবি,ಗುಪ್ತ ಚಿತ್ರ
সুপ্ত ইমেজ ক্ষয়,ಸುಪ್ತ ಚಿತ್ರ ಕ್ಷೀಣತೆ
লুকানো ইমেজ নিউক্লিয়াস,ಗುಪ್ತ ಚಿತ್ರ ನ್ಯೂಕ್ಲಿಯಸ್
লুকানো চিত্র কণা,ಗುಪ್ತ ಚಿತ್ರ ಕಣ
গোপন শক্তি,ರಹಸ್ಯ ಶಕ್ತಿ
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್"
পার্শ্বীয় বিকৃতি,ಪಾರ್ಶ್ವ ವಿಪಥನ
পার্শ্বীয় বিচ্যুতি,ಪಾರ್ಶ್ವದ ವಿಚಲನ
পার্শ্বীয় চুক্তি,ಪಾರ್ಶ್ವದ ಗುತ್ತಿಗೆ
পার্শ্বীয় রঙের বিকৃতি,ಲ್ಯಾಟರಲ್ ಬಣ್ಣದ ವಿಚಲನ
অনুভূমিক (ট্রান্সভার্স) তির্যক,ಅಡ್ಡ (ಅಡ್ಡ) ಅಡ್ಡ
পার্শ্বীয় ফাঁক,ಪಾರ್ಶ್ವದ ಅಂತರ
পার্শ্বীয় বিস্তার,ಪಾರ್ಶ್ವ ಹರಡುವಿಕೆ
পার্শ্বীয় এক্সটেনশন শ্বাসনালী,ಪಾರ್ಶ್ವದ ವಿಸ್ತರಣೆ ಶ್ವಾಸನಾಳ
পাশের এলাকা,ಅಡ್ಡ ಪ್ರದೇಶ
পার্শ্বীয় বল,ಪಾರ್ಶ್ವ ಬಲ
পাশের খাঁজ,ಪಕ್ಕದ ತೋಡು
পার্শ্ব পরিচালক অংশ,ಪಕ್ಕದ ನಿರ್ದೇಶಕ ಭಾಗ
পার্শ্বীয় জড়তা,ಪಾರ್ಶ್ವ ಜಡತ್ವ
পার্শ্বীয় ইন্টারস্ক্যাপুলার পেশী,ಪಾರ್ಶ್ವದ ಅಂತರ ಸ್ನಾಯು
পার্শ্বীয় লাইন,ಪಾರ್ಶ್ವ ರೇಖೆ
সাইড লাইন সিস্টেম,ಅಡ್ಡ ಸಾಲಿನ ವ್ಯವಸ್ಥೆ
পার্শ্বীয় অনুদৈর্ঘ্য সিস্টেম,ಪಾರ್ಶ್ವದ ಉದ್ದದ ವ್ಯವಸ್ಥೆ
পার্শ্বীয় অনুদৈর্ঘ্য স্ক্যান্ডাল,ಲ್ಯಾಟರಲ್ ಲಾಂಗಿಟ್ಯೂಡಿನಲ್ ಹಗರಣ
পার্শ্বীয় পরিবর্ধন,ಪಾರ್ಶ್ವ ವರ್ಧನೆ
পার্শ্বীয় পরিবর্ধন,ಪಾರ್ಶ್ವ ವರ್ಧನೆ
পার্শ্বীয় মরীচিকা,ಪಾರ್ಶ್ವ ಮರೀಚಿಕೆ
পার্শ্বীয় গতি,ಪಾರ್ಶ್ವ ಚಲನೆ
পার্শ্ব চতুর্ভুজ,ಅಡ್ಡ ಚತುರ್ಭುಜ
পার্শ্বীয় পরিসীমা,ಪಾರ್ಶ್ವ ಶ್ರೇಣಿ
পার্শ্বীয় প্রস্থান সময়সূচী,ಪಾರ್ಶ್ವ ನಿರ್ಗಮನ ವೇಳಾಪಟ್ಟಿ
পার্শ্বীয় প্রতিসরণ,ಪಾರ್ಶ್ವ ವಕ್ರೀಭವನ
পার্শ্বীয় শিয়ার ইন্টারফেরোমিটার,ಲ್ಯಾಟರಲ್ ಶಿಯರ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್
পার্শ্বীয় গোলাকার বিকৃতি,ಲ್ಯಾಟರಲ್ ಗೋಳಾಕಾರದ ವಿಪಥನ
পার্শ্বীয় বেগ পরিবর্তন,ಪಾರ್ಶ್ವದ ವೇಗ ಬದಲಾವಣೆ
পার্শ্বীয় কম্পন,ಪಾರ್ಶ್ವದ ನಡುಕ
পার্শ্বীয় দৃশ্য,ಪಾರ್ಶ್ವ ನೋಟ
"লেদ, লেদ","ಲೇಥ್, ಲೇಥ್"
"অক্ষাংশ, অক্ষাংশ","ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ"
অক্ষাংশ-সংশোধন,ಅಕ್ಷಾಂಶ-ತಿದ್ದುಪಡಿ
অক্ষাংশ প্রভাব,ಅಕ್ಷಾಂಶ ಪರಿಣಾಮ
অক্ষাংশ মান,ಅಕ್ಷಾಂಶ ಮೌಲ್ಯ
"জালি, জালি","ಜಾಲರಿ, ಜಾಲರಿ"
জালি অ্যারে,ಲ್ಯಾಟಿಸ್ ಅರೇ
জালি যৌগ,ಜಾಲರಿ ಸಂಯುಕ್ತ
"জালি ধ্রুবক, জালি ধ্রুবক","ಲ್ಯಾಟಿಸ್ ಸ್ಥಿರ, ಲ್ಯಾಟಿಸ್ ಸ್ಥಿರ"
"জালি নকশা, জালি নকশা","ಲ್ಯಾಟಿಸ್ ವಿನ್ಯಾಸ, ಲ್ಯಾಟಿಸ್ ವಿನ್ಯಾಸ"
"জালি এক্সটেনশন, জালির মাত্রা","ಲ್ಯಾಟಿಸ್ ವಿಸ್ತರಣೆ, ಲ್ಯಾಟಿಸ್ ಆಯಾಮ"
জালি বিকৃতি,ಲ್ಯಾಟಿಸ್ ಅಸ್ಪಷ್ಟತೆ
জালি গতিবিদ্যা,ಲ್ಯಾಟಿಸ್ ಡೈನಾಮಿಕ್ಸ್
"জালি শক্তি, লিস শক্তি","ಲ್ಯಾಟಿಸ್ ಶಕ್ತಿ, ಲಿಸ್ ಶಕ್ತಿ"
"জালি এনট্রপি, জালি এনট্রপি","ಲ್ಯಾಟಿಸ್ ಎಂಟ್ರೊಪಿ, ಲ್ಯಾಟಿಸ್ ಎಂಟ್ರೊಪಿ"
জালি ফর্ম,ಜಾಲರಿ ರೂಪ
জালি মরীচি,ಲ್ಯಾಟಿಸ್ ಕಿರಣ
জালি গ্রুপ,ಜಾಲರಿ ಗುಂಪು
জালি হোমোমর্ফিজম,ಲ್ಯಾಟಿಸ್ ಹೋಮೋಮಾರ್ಫಿಸಮ್
জালি অন্তর্ভুক্তি overpotential,ಲ್ಯಾಟಿಸ್ ಸೇರ್ಪಡೆ ಅತಿಯಾದ ಸಾಮರ್ಥ್ಯ
জালি আইসোমরফিজম,ಲ್ಯಾಟಿಸ್ ಐಸೋಮಾರ್ಫಿಸಮ್
জালি জাল (সার্কিট),ಲ್ಯಾಟಿಸ್ ಮೆಶ್ (ಸರ್ಕ್ಯೂಟ್)
জালি অভিযোজন,ಲ್ಯಾಟಿಸ್ ದೃಷ್ಟಿಕೋನ
জালি মেঝে,ಜಾಲರಿ ನೆಲ
জালি বিন্দু,ಲ್ಯಾಟಿಸ್ ಪಾಯಿಂಟ್
জালি মেরুকরণ,ಲ್ಯಾಟಿಸ್ ಧ್ರುವೀಕರಣ
জালি বিন্দু গ্রুপ,ಲ್ಯಾಟಿಸ್ ಪಾಯಿಂಟ್ ಗುಂಪು
জালি চুল্লি,ಲ್ಯಾಟಿಸ್ ರಿಯಾಕ್ಟರ್
জালি সারি,ಜಾಲರಿ ಸಾಲು
জালি বিক্ষিপ্তকরণ,ಜಾಲರಿ ಚದುರುವಿಕೆ
জালি সমষ্টি,ಲ್ಯಾಟಿಸ್ ಮೊತ್ತ
জালি স্থানান্তর অপারেশন,ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
"একক জালি কোষ, রুট জালি কোষ","ಘಟಕ ಜಾಲರಿ ಕೋಶ, ಮೂಲ ಜಾಲರಿ ಕೋಶ"
জালি ভেক্টর,ಲ್ಯಾಟಿಸ್ ವೆಕ್ಟರ್
জালি কম্পন,ಜಾಲರಿ ಕಂಪನ
জালি তরঙ্গ,ಜಾಲರಿ ತರಂಗ
জালি কুণ্ডলী,ಲ್ಯಾಟಿಸ್ ಕಾಯಿಲ್
করন্দ কুন্ডলি,ಕರಂದ್ ಕುಂಡ್ಲಿ
লাউ ক্লাস,ಲಾವ್ ವರ್ಗ
লাউ পদ্ধতি,ಲಾವ್ ವಿಧಾನ
ছবি আনুন,ಛಾಯಾಚಿತ್ರ ತನ್ನಿ
পয়েন্ট আনা,ಪಾಯಿಂಟ್ ತರಲು
লাউয়ে এক্স-রে পদ্ধতি,ಲೌಯ್ ಎಕ್ಸ್-ರೇ ವಿಧಾನ
লঞ্চ এলাকা,ಉಡಾವಣಾ ಪ್ರದೇಶ
লঞ্চ সিস্টেম,ಉಡಾವಣಾ ವ್ಯವಸ್ಥೆ
লঞ্চ প্ল্যাটফর্ম,ಉಡಾವಣಾ ವೇದಿಕೆ
লঞ্চ পর্ব,ಉಡಾವಣಾ ಹಂತ
লঞ্চ পয়েন্ট,ಉಡಾವಣಾ ಬಿಂದು
শুরু করা,ಉಡಾವಣೆ
"লঞ্চ অ্যাডাপ্টার, লঞ্চ অ্যাডাপ্টার","ಲಾಂಚ್ ಅಡಾಪ್ಟರ್, ಲಾಂಚ್ ಅಡಾಪ್ಟರ್"
শুরু করা,ಉಡಾವಣೆ
"লঞ্চ ট্র্যাক, লঞ্চ রেল","ಲಾಂಚ್ ಟ್ರ್ಯಾಕ್, ಲಾಂಚ್ ರೈಲ್"
লঞ্চ সাইট,ಲಾಂಚ್ ಸೈಟ್
লরেন্ট সেমি-কেসিং ফলক,ಲಾರೆಂಟ್ ಅರೆ ಕೇಸಿಂಗ್ ಪ್ಲೇಕ್
