Bengali,Odiya
লেমা,ଲେମ୍ମା
চিঠির মান (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
লেক্সেম,ଲେକ୍ସେମ୍ |
লেক্সিকোগ্রাফি,ଲେକ୍ସିକୋଗ୍ରାଫି |
লাইব্রেরি,ଲାଇବ୍ରେରୀ |
লাইব্রেরি প্রোগ্রাম,ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍ |
লাইব্রেরি সাব-রুটিন,ଲାଇବ୍ରେରୀ ଉପ-ରୁଟିନ୍ |
লাইসেন্স চুক্তি,ଲାଇସେନ୍ସ ଚୁକ୍ତି
লাইট ইমিটার ডায়োড (এলইডি),ହାଲୁକା ଏମିଟର ଡାୟୋଡ୍ (LED)
হালকা বন্দুক,ହାଲୁକା ବନ୍ଧୁକ |
হালকা কলম,ହାଲୁକା କଲମ |
লাইন অ্যাডাপ্টার,ରେଖା ଆଡାପ୍ଟର |
লাইন সম্পাদনা,ରେଖା ସମ୍ପାଦନା |
লাইন প্রিন্টার,ରେଖା ପ୍ରିଣ୍ଟର୍ |
রৈখিক,ରେଖା
লাইন প্রতি মিনিট (LPM),ପ୍ରତି ମିନିଟରେ ରେଖା (LPM)
লিঙ্ক,ଲିଙ୍କ୍ |
যোজিত তালিকা,ଲିଙ୍କ୍ ତାଲିକା |
লিনাক্স,LINUX
লিকুইড ক্রিস্টাল ডিসপ্লে (LCD),ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD)
তালিকা প্রক্রিয়াকরণ,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
আক্ষরিক,ଆକ୍ଷରିକ
লাইভ দেখান,ଲାଇଭ୍ |
লাইভ নোড,ଲାଇଭ୍ ନୋଡ୍ |
ভার,ଲୋଡ୍ କର |
লোড মডিউল,ଲୋଡ୍ ମଡ୍ୟୁଲ୍
স্থানীয়,ସ୍ଥାନୀୟ
স্থানীয় অ্যাক্সেস,ସ୍ଥାନୀୟ ପ୍ରବେଶ
স্থানীয় এলাকা নেটওয়ার্ক (ল্যান),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍)
স্থানীয় সংজ্ঞা,ସ୍ଥାନୀୟ ପରିଭାଷା |
স্থানীয় বিনিময়,ସ୍ଥାନୀୟ ବିନିମୟ |
স্থানীয় স্মৃতি,ସ୍ଥାନୀୟ ସ୍ମୃତି
স্থানীয় মোড,ସ୍ଥାନୀୟ ମୋଡ୍ |
স্থানীয় পরিবর্তনশীল,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
তালা,ଲକ୍ କରନ୍ତୁ |
লক করা ফাইল,ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |
লগ ইন = লগ ইন করুন,ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |
লগ অফ-লগ আউট,ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |
লগিং,ଲଗିଂ
যুক্তি বিশ্লেষক,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
যুক্তি বোমা,ଲଜିକ୍ ବୋମା |
লজিক কার্ড,ଲଜିକ୍ କାର୍ଡ |
লজিক চার্ট (ফ্লো চার্ট),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
লজিক সার্কিট,ଲଜିକ୍ ସର୍କିଟ୍ |
লজিক ডিজাইন,ତାର୍କିକ ଡିଜାଇନ୍ |
লজিক ডায়াগ্রাম,ତାର୍କିକ ଚିତ୍ର
লজিক ফ্লো চার্ট,ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |
লজিক ফাংশন,ତାର୍କିକ କାର୍ଯ୍ୟ
লজিক গেট,ତାର୍କିକ ଫାଟକ
লজিক প্রোগ্রামিং,ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
যুক্তির পরিবর্তন,ତର୍କ ପରିବର୍ତ୍ତନ
যুক্তি অবস্থা,ତର୍କ ସ୍ଥିତି |
লজিক সুইচ,ଲଜିକ୍ ସୁଇଚ୍ |
লজিক ইউনিট,ତର୍କ ଏକକ |
যৌক্তিক,ଯୁକ୍ତିଯୁକ୍ତ |
যৌক্তিক সংযোগ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
যৌক্তিক তথ্য কাঠামো,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
লজিক্যাল ডায়াগ্রাম,ତାର୍କିକ ଚିତ୍ର
যৌক্তিক অভিব্যক্তি,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট),ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
যৌক্তিক IF,ଯୁକ୍ତିଯୁକ୍ତ IF
যৌক্তিক অপারেশন,ଲଜିକାଲ୍ ଅପରେସନ୍
লজিক্যাল অপারেটর,ଲଜିକାଲ୍ ଅପରେଟର୍ |
যৌক্তিক সম্পর্ক,ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |
যৌক্তিক স্কিম,ଲଜିକାଲ୍ ସ୍କିମ୍ |
যৌক্তিক প্রতীক,ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |
লজিক্যাল টাইপ,ଲଜିକାଲ୍ ପ୍ରକାର |
যৌক্তিক মান,ତାର୍କିକ ମୂଲ୍ୟ
যৌক্তিক পরিবর্তনশীল,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
এগিয়ে তাকান বহন,ଆଗକୁ ଦେଖ
সামনে সেট দেখুন,ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |
খুঁজে দেখো,ଉପରୁକୁ ଦେଖ
লুপ,ଲୁପ୍ |
লুপ নিয়ন্ত্রণ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
লুপ ইনিশিয়ালাইজেশন,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
লুপ পরিবর্তন,ଲୁପ୍ ପରିବର୍ତ୍ତନ
লুপ নেটওয়ার্ক,ଲୁପ୍ ନେଟୱାର୍କ |
লুপ শুরু,ଲୁପ୍ ଆରମ୍ଭ
লুপ সমাপ্তি,ଲୁପ୍ ସମାପ୍ତି |
লুপ-ব্যাক পরীক্ষা,ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |
ঢিলেঢালাভাবে মিলিত,ଖାଲି ଯୋଡି |
ক্ষতিহীন কম্প্রেশন,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
ক্ষতিকর কম্প্রেশন,କ୍ଷତିକାରକ ସଙ୍କୋଚନ |
কম বাইট,କମ୍ ବାଇଟ୍ |
নিম্ন স্তরের ভাষা,ନିମ୍ନ ସ୍ତରର ଭାଷା |
কম পাস ফিল্টার,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
নিম্ন সীমা,ନିମ୍ନ ବନ୍ଧା |
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)
মেশিন,ମେସିନ୍
মেশিন ঠিকানা,ଯନ୍ତ୍ର ଠିକଣା
মেশিন কোড,ମେସିନ୍ କୋଡ୍
মেশিন চক্র,ମେସିନ୍ ଚକ୍ର |
মেশিন নির্ভর ভাষা,ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |
মেশিন নির্ভর সফটওয়্যার,ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |
মেশিন ত্রুটি,ମେସିନ୍ ତ୍ରୁଟି |
মেশিন অলস সময়,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
মেশিন স্বাধীন ভাষা,ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |
মেশিনের নির্দেশনা,ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ
মেশিন বুদ্ধিমত্তা,ଯନ୍ତ୍ର ବୁଦ୍ଧି
মেশিন ভাষা,ମେସିନ୍ ଭାଷା
মেশিন লার্নিং,ଯନ୍ତ୍ର ଶିକ୍ଷା
মেশিন অপারেশন,ମେସିନ୍ ଅପରେସନ୍
মেশিন ওরিয়েন্টেড ভাষা,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
মেশিন চালানো,ମେସିନ୍ ଚଲାଇବା |
মেশিন সিমুলেশন,ମେସିନ୍ ଅନୁକରଣ
মেশিন নষ্ট সময়,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
যন্ত্রানুবাদ,ମେସିନ୍ ଅନୁବାଦ
মেশিন শব্দ,ମେସିନ୍ ଶବ୍ଦ |
ম্যাক্রো (= ম্যাক্রো নির্দেশ),ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
ম্যাক্রো যুক্তি,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
ম্যাক্রো সমাবেশ প্রোগ্রাম,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
ম্যাক্রো কল,ମାକ୍ରୋ କଲ୍ |
ম্যাক্রো কোড,ମାକ୍ରୋ କୋଡ୍ |
ম্যাক্রো কমান্ড,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
ম্যাক্রো ঘোষণা,ମାକ୍ରୋ ଘୋଷଣା
ম্যাক্রো সংজ্ঞা,ମାକ୍ରୋ ସଂଜ୍ଞା
ম্যাক্রো ফ্লো চার্ট,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
ম্যাক্রো জেনারেটর,ମାକ୍ରୋ ଜେନେରେଟର
ম্যাক্রো নির্দেশ,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
ম্যাক্রো ভাষা,ମାକ୍ରୋ ଭାଷା |
ম্যাক্রো লাইব্রেরি,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
ম্যাক্রো প্যারামিটার,ମାକ୍ରୋ ପାରାମିଟର |
ম্যাক্রো প্রক্রিয়াকরণ,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
ম্যাক্রো প্রসেসর,ମାକ୍ରୋ ସଞ୍ଚାଳକ |
ম্যাক্রো প্রোগ্রামিং,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
ম্যাক্রো প্রোটোটাইপ,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
ম্যাক্রো-কোডিং,ମାକ୍ରୋ-କୋଡିଂ |
ম্যাগাবাইট (এমবি),ମାଗାବାଇଟ୍ (MB)
জাদু চরিত্র,ଯାଦୁ ଚରିତ୍ର |
জাদু সংখ্যা,ଯାଦୁ ସଂଖ୍ୟା
চৌম্বকীয় বুদ্বুদ মেমরি,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
চৌম্বক কার্ড,ଚୁମ୍ବକୀୟ କାର୍ଡ |
চৌম্বক কোষ,ଚୁମ୍ବକୀୟ କକ୍ଷ |
চৌম্বক চরিত্র,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
চৌম্বকীয় কোর স্টোরেজ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
চৌম্বকীয় ডিস্ক,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
চৌম্বকীয় ডিস্ক ঠিকানা,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
চৌম্বকীয় ডিস্ক মেমরি,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
চৌম্বক ড্রাম,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
চৌম্বকীয় এনকোডিং,ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
চৌম্বকীয় মাথা,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
চৌম্বক কালি,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
চৌম্বক মিডিয়া,ଚୁମ୍ବକୀୟ ମିଡିଆ |
চৌম্বকীয় পড়া,ଚୁମ୍ବକୀୟ ପଠନ |
চৌম্বকীয় রেকর্ডিং,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
চৌম্বকীয় সঞ্চয়স্থান,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
চৌম্বক ফালা,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
চৌম্বকীয় টেপ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
চৌম্বক টেপ কার্তুজ,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
চৌম্বকীয় টেপ ড্রাইভ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
চৌম্বকীয় টেপ হেডার,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
চৌম্বক টেপ গ্রন্থাগারিক,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
চৌম্বকীয় টেপ পরিবহন,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
চৌম্বকীয় টেপ ইউনিট,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
চৌম্বকীয় পাতলা ফিল্ম,ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
চৌম্বক ট্র্যাক,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
ম্যাগনেটো অপটিক স্টোরেজ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
ম্যাগনেটোগ্রাফিক প্রিন্টার,ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
ম্যাগনেটোস্ট্রিকশন,ଚୁମ୍ବକୀୟ
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
মেইল বক্স,ମେଲ୍ ବାକ୍ସ
মেইল মার্জ,ମେଲ୍ ମିଶ୍ରଣ |
প্রধান নিয়ন্ত্রণ ইউনিট,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
প্রধান ফ্রেম,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
প্রধান ফ্রেম সিস্টেম,ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
প্রধান স্মৃতি,ମୁଖ୍ୟ ସ୍ମୃତି
প্রধান প্রোগ্রাম,ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
প্রধান স্টোরেজ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
প্রধান সুইচ,ମୁଖ୍ୟ ସୁଇଚ୍
রক্ষণাবেক্ষণ,ରକ୍ଷଣାବେକ୍ଷଣ
রক্ষণাবেক্ষণ প্যানেল,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
রক্ষণাবেক্ষণ সময়,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
প্রধান চক্র,ପ୍ରମୁଖ ଚକ୍ର |
প্রধান ডিভাইস,ପ୍ରମୁଖ ଉପକରଣ
প্রধান কী,ମୁଖ୍ୟ ଚାବି |
প্রধান রাষ্ট্র,ପ୍ରମୁଖ ରାଜ୍ୟ |
প্রধান কাঠামো,ପ୍ରମୁଖ ଗଠନ
প্রধান কাজ,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
সংখ্যাগরিষ্ঠ উপাদান,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগরিষ্ঠ গেট,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগরিষ্ঠ অপারেশন,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
মেকআপ সময়,ମେକଅପ୍ ସମୟ |
ত্রুটিপূর্ণ রুটিন,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
ব্যবস্থাপনা উন্নয়ন,ପରିଚାଳନା ବିକାଶ
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
ব্যবস্থাপনা বিজ্ঞান,ପରିଚାଳନା ବିଜ୍ଞାନ |
ম্যানচেস্টার কোডিং,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
ম্যানিফোল্ডিং,ମନିଫୋଲ୍ଡିଂ |
চালিত পরিবর্তনশীল,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
ম্যানিপুলেটিং ইনডেক্সিং,ଇଣ୍ଡେକ୍ସ କରିବା
ম্যান-মেশিন সিমুলেশন,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
ম্যানুয়াল ঠিকানা সুইচ,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
ম্যানুয়াল বিশ্লেষণ,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
ম্যানুয়াল উত্তর,ମାନୁଆଲ ଉତ୍ତର
ম্যানুয়াল এন্ট্রি,ମାନୁଆଲ ପ୍ରବେଶ
ম্যানুয়াল বিনিময়,ମାନୁଆଲ ବିନିମୟ
হস্ত পরিচালিত,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
সংক্ষিপ্ত কাজ,ମାନୁଆଲ୍ ଅପରେସନ୍ |
অনেক থেকে অনেক সম্পর্ক,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
অনেক থেকে এক ডিকোডার,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
মানচিত্র পদ্ধতি,ମାନଚିତ୍ର ପଦ୍ଧତି
ম্যাপিং,ମ୍ୟାପିଂ
মার্জিন,ମାର୍ଜିନ୍
মার্জিন ত্রুটি,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
প্রান্তিক চেক,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
প্রান্তিক পরীক্ষা,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
চিহ্ন সনাক্তকরণ,ଚିହ୍ନ ଚିହ୍ନଟ
পড়া চিহ্নিত করুন,ପ reading ଼ିବା ଚିହ୍ନ |
মার্ক স্ক্যানিং,ମାର୍କ ସ୍କାନିଂ
মার্ক সেন্স,ଚିହ୍ନ ଚିହ୍ନ
মার্কার,ମାର୍କର
চিহ্নিত করা,ମାର୍କିଂ
চিহ্নিত তরঙ্গ,ତରଙ୍ଗ ଚିହ୍ନିତ
মার্কভ চেইন,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
মার্কভ উৎস,ମାର୍କୋଭ ଉତ୍ସ |
মার্কআপ ভাষা,ମାର୍କ ଅପ୍ ଭାଷା |
মাসার,ମାସର
মাসার,ମାସର
মুখোশ,ମାସ୍କ
মাস্ক বিট,ମାସ୍କ ବିଟ୍ |
মাস্ক প্রোগ্রামেবল ডিভাইস,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
মাস্ক রেজিস্টার,ମାସ୍କ ରେଜିଷ୍ଟର |
মুখোশযুক্ত রম,ମାସ୍କଡ୍ ROM |
মাস্কিং,ମାସ୍କିଂ |
ভর তথ্য,ବହୁ ତଥ୍ୟ
ভর মেমরি,ଜନ ସ୍ମୃତି
ব্যাপকভাবে সমান্তরাল,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
ওস্তাদ,ଗୁରୁ
মাস্টার কার্ড,ମାଷ୍ଟର କାର୍ଡ |
মাস্টার ঘড়ি,ମାଷ୍ଟର ଘଣ୍ଟା |
মাস্টার কনসোল,ମାଷ୍ଟର କନସୋଲ୍ |
মূল তথ্য,ମୂଖ୍ୟ ତଥ୍ୟ |
মাস্টার ডায়াগ্রাম,ମୂଖ୍ୟ ଚିତ୍ର
প্রধান নথি,ମାଷ୍ଟର ଫାଇଲ୍ |
মাস্টার গ্রুপ,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
প্রধান চাবি,ମାଷ୍ଟର କି
মাস্টার লাইব্রেরি টেপ,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
মাস্টার প্রসেসর,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
মাস্টার প্রোগ্রাম,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
মাস্টার স্টেশন,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
মাস্টার টেপ,ମାଷ୍ଟର ଟେପ୍ |
মাস্টার টার্মিনাল,ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
মাস্টার/দাস ডিভাইস,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
প্রভু/দাস ব্যবস্থা,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
ম্যাচ,ମ୍ୟାଚ୍
ম্যাচিং,ମେଳ ଖାଉଛି
গাণিতিক প্রোগ্রামিং,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
গাণিতিক সিমুলেশন,ଗାଣିତିକ ଅନୁକରଣ
ম্যাট্রিক্স,ମାଟ୍ରିକ୍ସ
ম্যাট্রিক্স প্রিন্টার,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
ম্যাট্রিক্স সুইচ,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
ম্যাট্রিক্স টেবিল,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
ম্যাক্সি কম্পিউটার,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
ম্যাক্সিকম্পিউটার,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
সর্বাধিক উপাদান,ସର୍ବାଧିକ ଉପାଦାନ |
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
ম্যাক্সওয়েল ডেমন,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
মানে,ଅର୍ଥ
মানে মেরামতের সময়,ଅର୍ଥ ମରାମତି ସମୟ |
ব্যর্থতার মধ্যবর্তী সময় (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
ব্যর্থতার সময় মানে,ବିଫଳତାର ସମୟ |
মেরামত করার সময় মানে,ମରାମତି ପାଇଁ ସମୟ |
মেরামতের গড় সময় (MTTR),ମରାମତି ପାଇଁ ସମୟ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps)
সদস্য বস্তু,ସଦସ୍ୟ ବସ୍ତୁ |
সদস্য রেকর্ড,ସଦସ୍ୟ ରେକର୍ଡ |
স্মৃতি,ସ୍ମୃତି
মেমরি অ্যারে,ମେମୋରୀ ଆରେ
মেমরি ব্যাংক,ମେମୋରୀ ବ୍ୟାଙ୍କ
মেমরি বাফার রেজিস্টার,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
মেমরি বাস,ମେମୋରୀ ବସ୍
মেমরি কার্ড,ମେମୋରୀ କାର୍ଡ
মেমরি সেল,ମେମୋରୀ ସେଲ୍
মেমরি কম্প্যাকশন,ସ୍ମୃତି ସଙ୍କୋଚନ
মেমরি কোর,ମେମୋରୀ କୋର୍
মেমরি চক্র,ସ୍ମୃତି ଚକ୍ର
মেমরি ডেটা রেজিস্টার,ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |
মেমরি ডাম্প,ମେମୋରୀ ଡମ୍ପ
মেমরি বিনিময়,ସ୍ମୃତି ବିନିମୟ
মেমরি অনুক্রম,ସ୍ମୃତି କ୍ରମ
মেমরি নির্দেশনা,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
স্মৃতি ব্যবস্থাপনা,ସ୍ମୃତି ପରିଚାଳନା
মেমরি মানচিত্র,ସ୍ମୃତି ମାନଚିତ୍ର
মেমরি ম্যাপ করা I/O,ମେମୋରୀ ମ୍ୟାପ୍ I / O
মেমরি মডেল,ମେମୋରୀ ମଡେଲ୍ |
মেমরি মডিউল,ମେମୋରୀ ମଡ୍ୟୁଲ୍
মেমরি পয়েন্টার রেজিস্টার,ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |
স্মৃতি শক্তি,ସ୍ମୃତି ଶକ୍ତି
মেমরি সুরক্ষা,ସ୍ମୃତି ସୁରକ୍ଷା
মেমরি রেফারেন্স নির্দেশনা,ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ
মেমরি আবাসিক প্রোগ্রাম,ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |
মেমরি ইউনিট,ମେମୋରୀ ୟୁନିଟ୍
তালিকা,ମେନୁ
মেনু বার,ମେନୁ ବାର୍ |
মেনু ড্রাইভ,ମେନୁ ଡ୍ରାଇଭ୍ |
মেনু নির্বাচন,ମେନୁ ଚୟନ
মেনু-চালিত প্রোগ্রাম,ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
একত্রিত করা,ମିଶ୍ରଣ କରନ୍ତୁ |
একত্রিত বিনিময় সাজানোর,ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |
মার্জ সাজান,ମିଶ୍ରଣ ସର୍ଟ
মার্জিং,ମିଶ୍ରଣ
জাল নেটওয়ার্ক,ଜାଲ ନେଟୱାର୍କ
মেসেজিং,ମେସେଜିଂ
বার্তা,ବାର୍ତ୍ତା |
বার্তা প্রমাণীকরণ,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
বার্তা বাক্স,ବାର୍ତ୍ତା ବାକ୍ସ
বার্তা সার্কিট,ବାର୍ତ୍ତା ସର୍କିଟ |
বার্তা বিন্যাস,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
বার্তা শীর্ষ,ବାର୍ତ୍ତା ହେଡର୍ |
বার্তা মোড,ବାର୍ତ୍ତା ମୋଡ୍
বার্তা পাস,ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |
বার্তা পোলিং,ବାର୍ତ୍ତା ମତଦାନ
বার্তা সারি,ବାର୍ତ୍ତା କ୍ରମ |
বার্তা সুইচ,ମେସେଜ୍ ସୁଇଚ୍ |
