Hindi,Punjabi
ज्वलनशील सामग्री,ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ
सूचना पैच,ਇਨਫੋਰ ਪੈਚ
सूचना,ਜਾਣਕਾਰੀ
सूचना-संरचना,ਜਾਣਕਾਰੀ architect ਾਂਚਾ
"सूचना बिट, सूचना द्वयंक",ਜਾਣਕਾਰੀ
सूचनांक,ਜਾਣਕਾਰੀ ਅੰਕ
सूचना लघु केन्द्र,ਜਾਣਕਾਰੀ ਕਿਓਸਕ
सूचना प्रक्रम,ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ
सूचना प्रौद्योगिकी,ਸੂਚਨਾ ਤਕਨੀਕ
सूचना मनोरंजन,ਇਨਫੋਟੇਨਮੈਂਟ
अवरक्त विकिरण,ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ
"आधारित संरचना, अवसंरचना",ਬੁਨਿਆਦੀ .ਾਂਚਾ
अंतग्रर्हण करना,ਗ੍ਰਹਿਣ
"संघटक अंग, अवयव",ਸਮੱਗਰੀ
प्रारंभन शब्द,ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
"आंतरिक कोड, आंतरिक कूट",ਅੰਦਰੂਨੀ ਕੋਡ
"नवीकरण, नवाचार",ਨਵੀਨਤਾ
निवेश,ਇੰਪੁੱਟ
निवेश लाइन,ਇਨਪੁਟ ਲਾਈਨ
"निवेश एकक, निवेश इकाई",ਇਨਪੁਟ ਯੂਨਿਟ
निवेश वोल्टता,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
निवेश-निर्गत,ਇਨਪੁਟ-ਆਉਟਪੁਟ
अंतर्वेशन,ਸੰਮਿਲਿਤ ਕਰੋ
"अंतर्वेशन हानि, निवेशन हानि",ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
"अधिष्ठापन, संस्थापन",ਇੰਸਟਾਲੇਸ਼ਨ
ताक्षणिक वोल्टता,ਤਤਕਾਲ ਵੋਲਟੇਜ
अनुदेश,ਹਦਾਇਤ
"विद्युत् रोधी पदार्थ, ऊष्मारोधी पदार्थ",ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
"रोधन, रोध, विद्युत्-्रोधन, ऊष्मा-रोधन",ਇਨਸੂਲੇਸ਼ਨ
"विद्युतरोधन  प्रतिरोध, ऊष्मारोधन प्रतिरोध",ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
"विद्युत-रोधी, ऊष्मारोधी",ਇਨਸੂਲੇਟਰ
एकीकृत परिपथ,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
समाकलनी जालक्रम,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
समाकलक,ਇੰਟੀਗਰੇਟਰ
"आसूचना, बुद्धि",ਬੁੱਧੀਮਾਨ
तीव्रता,ਤੀਬਰਤਾ
वाक्-तीव्रता,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
अंतर चैनल व्यतिकरण,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
"अंतरावकाश, अंतरापत्र",ਇੰਟਰਲੇਵ
"अन्योन्यक्रिया, अंतः क्रिया",ਗੱਲਬਾਤ ਕਰਨੀ
अन्योन्यक्रियता,ਗੱਲਬਾਤ
"अंतःसंचार, इंटरकॉम",ਇੰਟਰਕਾੱਮ
अंतःयोजनीयता,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
"इंटरफेस, अंतरापृष्ठ",ਇੰਟਰਫੇਸ
अंतरापृष्ठ क्रमवीक्षण,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
व्यतिकरण,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र",ਦਖਲ ਦਾ ਜ਼ੋਨ
व्यतिकारी चैनल,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
व्यतिकारी आवृत्ति,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
व्यतिकारी रेडियो आवृत्ति संकेत,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
अंतराफ्रेम,ਅੰਤਰਫ੍ਰੇਮ
"अंतरापत्र, अंतरावकाश",ਇੰਟਰਲੇਵ
अंतरापत्रित,ਇੰਟਰਲੇਡ
अंतरापत्रित प्रवाह,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
अंतः पत्रक,ਇੰਟਰਲੇਵਰ
अंतरावकाशी अवधि,ਇੰਟਰਲੇਵਿੰਗ
अंतरापत्रण,ਇੰਟਰਲੇਵਿੰਗ
अंतरावकाश अवधि,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
अंतःपाश परिपथ,ਇੰਟਰਕੈਕ ਸਰਕਟ
अंतःपाश स्विच,ਇੰਟਰਲੌਕ ਸਵਿਚ
अंतःपाशन,ਇੰਟਰਲੋਕਿੰਗ
मध्यवतब विफलता,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
मध्य आवृत्ति,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
मध्य आवृत्ति दोलित्र,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
आंतरायिक,ਰੁਕ-ਰੁਕ ਕੇ
आंतरायिक धारा,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
अंतरामॉडुलन,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
अंतरामॉडुलन विरूपण,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
अंतरामॉडुलन उत्सर्जन,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
अंतरामॉडुलन परीक्षण,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
"इंटरनेट, अंतर्जाल",ਇੰਟਰਨੈੱਟ
इंटरनेट प्रसारण,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
इंटरनेट गपशप,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
इंटरनेट प्रोटोकॉल स्टैक,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
इंटरनेट रेडियो,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
इंटरनेट प्रवाहन,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
"इंटरनेट वीडियो, इंटरनेट –ष्य",ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
अंतरप्रचालनीयता,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
अंतर्वेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
"अनुदेशांतरक, निर्वचक",ਦੁਭਾਸ਼ੀਏ
"अंतरायक, बाधा",ਵਿਘਨ
"अंतरायन, रूकावट, व्यवधान",ਰੁਕਾਵਟ
"अंतरायक, बाधक",ਵਿਘਨ
अंतराल,ਅੰਤਰਾਲ
अंतराकोडन,ਇੰਟਰਕੋਡਿੰਗ
अंतराफ्रेम,ਇੰਟਰਾਫ੍ਰੇਮ
"इंट्रानेट, अंतराजाल, अंतः जाल",ਇੰਟਰਨੇਟ
अंतराचित्र,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
"अंतरावेब, अंतराजाल",ਇੰਟਰਾਵੈਬ
नैज अर्धचालक,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
विपरीत धारा,ਉਲਟਾ ਮੌਜੂਦਾ
व्युत्क्रम स्थानिक प्रचालन,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
"प्रतिलोमित, व्युत्क्रमित",ਉਲਟਾ
प्रतिलोमित L ऐन्टेना,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
प्रतिलोमित V ऐन्टेना,ਉਲਟਾ v ਅਨਟਨਨਾ
"प्रतीपक, अंतर्वर्तक, इनवर्टर",ਇਨਵਰਟਰ
अनियमित,ਅਨਿਯਮਿਤ
"असंगत तत्व, असंबंधित तत्व",ਅਸਪਸ਼ਟ ਤੱਤ
पृथक्करण जालक्रम,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
"विलगक, पृथक्कारक",ISolator
"संबाधक, जामक",ਜੈਮਰ
"संबाधन, जाम होना",ਜਾਮ
विशेष कूट संचिका,ਜਾਰਗਨ ਫਾਈਲ
जावा लिपि,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
झंकार (विज्ञापन) गीत,ਜਿੰਗਲ
"जिटर, प्रकंपन",Jitter
"जोड़ने वाला, मिलाने वाला, योजक",ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
"जोड़, संधि",ਜੁਆਇੰਟ
संधित,ਸ਼ਾਮਲ
"झंपक, जम्पर",ਜੰਪਰ
"कबाड़, जंक",ਕਬਾੜ
"अवांछित डाक, अवांछित मेल",ਬੇਕਾਰ ਚਿਠੀ
"vिाष्ट, कर्नेल",ਕਰਨਲ
कुंजी,ਕੁੰਜੀ
कुंजी पटल,ਕੀਬੋਰਡ
कुंजीयक,ਕੀਰ
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",ਕੀਨੋਟ
किलोसाइकिल,ਕਿਲ੍ਹੇ ਚੱਕਰ
किलोवोल्ट,ਕਿਲ੍ਹੇ
किलोवाट,ਕਿਲੋਟ
शुद्धगतिकी,ਕਿਨਮੈਟਿਕਸ
जानु बिंदु वोल्टता,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
"घुंडी, नॉब",ਗੋਬ
ज्ञानाधार,ਗਿਆਨ ਅਧਾਰ
ज्ञान निरूपण,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
L' जालक्रम,L ਨੈੱਟਵਰਕ
L' परिच्छेद फिल्टर,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
पष्चता और अग्रता,Lag ਅਤੇ ਅਗਵਾਈ
पष्चगामी धारा,Lagging ਮੌਜੂਦਾ
पष्चगामी षक्ति गुणक,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
"स्तरित, पटलित",ਲਮੀਨੇਟਡ
"लैम्प, दीप",ਦੀਵੇ
लैपटॉप,ਲੈਪਟਾਪ
लेसर आवृत्ति,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
गुप्त त्रुटि,ਅਸ਼ੁੱਧ ਗਲਤੀ
गुप्त ऊष्मा,ਨਿਰੰਤਰ ਗਰਮੀ
अक्षांश,ਵਿਥਕਾਰ
"परत, स्तर",ਪਰਤ
"अभिन्यास, नक्शा, खाका",ਖਾਕਾ
"अभिन्यास योजना, अनुविक्षेप योजना",ਲੇਆਉਟ ਯੋਜਨਾ
"अग्रता, तार, लीड",ਲੀਡ
"अग्रगामी कला, अग्रगामी फेज",ਪ੍ਰਮੁੱਖ ਪੜਾਅ
क्षरणरोधी,ਲੀਕ ਸਬੂਤ
क्षरण,ਲੀਕ
पट्टा परिपथ,ਲੀਜ਼ਡ ਸਰਕਟ
लेन्स,ਲੈਂਸ
तल सूचक,ਪੱਧਰ ਸੂਚਕ
प्रकाश नियंत्रण,ਲਾਈਟ ਕੰਟਰੋਲ
"प्रकाश पेन, प्रकाश लेखनी",ਲਾਈਟ ਕਲਮ
तडित् निरोधक,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
सीमक,ਸੀਮਾ
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
"लाइन क्षय, लाइन हानि",ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
लाइन रव,ਲਾਈਨ ਸ਼ੋਰ
–ष्टि-रेखा,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
लाइन प्रावस्था,ਲਾਈਨ ਪੜਾਅ
लाइन संचरण,ਲਾਈਨ ਸੰਚਾਰ
भाररहित लाइन,ਲਾਈਨ ਅਨਲੋਡ
रैखिक क्वांटमकारी,ਲੀਨੀਅਰੁਮਾਰੀ
रैखिकता,ਰੇਖਾ
समाक्ष लाइन,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
लाइन समकारी,ਲਾਈਨ-ਬਰਾਬਰੀ
लाइन आवृत्ति,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
लाइन प्रतिबाधा,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
चतुर्थांश तरंगदैर्घ्य लाइन,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
"कड़ी, शृंखला, लिंक",ਲਿੰਕ
संयोजक शृंखलक,ਲਿੰਕ
ओष्ठ माइक्रोफोन,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
सजीव प्रसारण,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
सक्रिय परिपथ,ਲਾਈਵ ਸਰਕਟ
जीवंत कार्यक्रम,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
भार,ਲੋਡ
भार धारिता,ਲੋਡ ਸਮਰੱਥਾ
भार वहन क्षमता,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
लोड अभिलक्षण,ਲੋਡ ਗੁਣ
लोड प्रतिबाधा,ਲੋਡ ਰੁਕਾਵਟ
"भारित, लोडित",ਲੋਡ ਹੋ ਗਿਆ
भारक,ਲੋਡਰ
"भारण, लोडन",ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
"भारण कुंडली, लोडन कुंडली",ਕੋਡ ਲੋਡ ਕਰਨਾ
"भार परीक्षण, लोड परीक्षण",ਲੋਡ-ਟੈਸਟ
पालि,ਲੋਬ
पालि ऐन्टेना,ਲੋਬੇ ਐਂਟੀਨਾ
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
स्थानीय बैटरी,ਸਥਾਨਕ ਬੈਟਰੀ
स्थानीय दोलित्र,ਸਥਾਨਕ c ਸਿਲੇਟਰ
"लॉग, अभिलेख",ਲਾਗ
लॉग बुक,ਲੌਗ ਬੁੱਕ
सत्रारंभ,ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
सत्रांत,ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
"लॉगशीट, लॉग प्रपत्र",ਲਾਗ ਸ਼ੀਟ
"लघुगणक, लॉगेरिथ्म",ਲੋਗਰੀਥਮ
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
लघुगणकीय अनुक्रिया,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
"संलेखन, प्रचालेखन",ਲਾਗਿੰਗ
तर्क,ਤਰਕ
"तर्क द्वार, तर्क गेट",ਤਰਕ ਗੇਟ
तर्क संक्रिया,ਤਰਕ ਕਾਰਜ
तार्किक,ਲਾਜ਼ੀਕਲ
तार्किक फ्रेम,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
देशांतर,ਲੰਬਕਾਰ
"लूप, पाश",ਲੂਪ
पाश ऐन्टेना,ਲੂਪ ਐਂਟੀਨਾ
पाश लब्धि,ਲੂਪ ਲਾਭ
लूप परीक्षण,ਲੂਪ ਟੈਸਟ
शिथिल संपर्क,Oose ਿੱਲਾ ਸੰਪਰਕ
"अल्प युग्मन, शिथिल युग्मन",Loose ਿੱਲੇ ਕਪਲਿੰਗ
हासहीन ऐन्टेना,ਘਾਟੇ ਐਂਟੀਨਾ
हासहीन संपीडन,ਘਾਟਾ
हासी संपीडन,ਘਾਟੀ
प्रबलता (ध्वनि),ਉੱਚਾ (ਆਵਾਜ਼)
"ध्वनि विस्तारक, लाउडस्पीकर",ਲਾ loud ਥਸਪੀਕਰ
निम्न आवृत्ति,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
निम्न स्तर भाषा,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
निम्न हानि प्रभरक,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
निम्न हानि नम्य समाक्ष केबल,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
निम्न रव अभिग्राही,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
निम्न कक्षायमान उपग्रह,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
निम्न पारक फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
निम्न प्रतिघात भूसंपर्कन,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
अल्प प्रतिरोधी पथ,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
"लग, कर्णक",ਲੱਗ
ज्योतिर्मयता,ਪ੍ਰਕਾਸ਼
पिंडित,ਬੁਲਾਇਆ ਗਿਆ
बृहत् खंड,ਮੈਕਰੋ ਬਲਾਕ
"बृहत् परिभाषा, बृहत् स्पष्टता",ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
"बृहत् –ष्य, बृहत् –ष्टि",ਮੈਕਰੋ ਵਿਜ਼ਨ
"मायाक्षि, मैजिक आई",ਜਾਦੂ ਦੀ ਅੱਖ
चुंबक,ਚੁੰਬਕ
चुंबकीय क्षेत्र,ਚੁੰਬਕੀ ਖੇਤਰ
चुंबकीय फ्लक्स,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
चुंबकीय धुव,ਚੁੰਬਕੀ ਖੰਭੇ
चुंबकीय विक्षोभ,ਚੁੰਬਕੀ ਤੂਫਾਨ
चुंबकीय स्विच,ਚੁੰਬਕੀ ਸਵਿਚ
"चुंबकीय टेप, चुंबकीय फीता",ਚੁੰਬਕੀ ਟੇਪ
चुंबकत्व,ਚੁੰਬਕੀ
"डाक संविलयन, मेल संविलयन",ਮੇਲ ਮਰਜ
डाक सूची,ਮੇਲਿੰਗ ਲਿਸਟ
मुख्य वाहक,ਮੁੱਖ ਕੈਰੀਅਰ
अनुरक्षण करना,ਕਾਇਮ ਰੱਖੋ
अनुरक्षण; रख-रखाव,ਰੱਖ ਰਖਾਵ
अनुरक्षण दल,ਰੱਖ-ਰਖਾਅ ਟੀਮ
बहुसंख्यक वाहक,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
संबंध संपर्क रिले,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
संपर्क और विच्छेद स्विच,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
पुं-संबंधक,ਮਰਦ-ਕੁਨੈਕਟਰ
मानव निर्मित रव,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
प्रबंधन सूचना तंत्र (एम आई एस),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
"जोड़-तोड़, जुगाड़, युक्तियोजित",ਹੇਰਾਫੇਰੀ
हस्त नियंत्रण,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
हस्तविधि,ਮੈਨੁਅਲ ਵਿਧੀ
सुरक्षा पूर्वोपाय नियम-पुस्तिका,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
हस्त प्रचालित,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
विनिर्माता,ਨਿਰਮਾਤਾ
प्रच्छादक,ਮਾਸਕ
प्रच्छादिती,ਮਾਸਕੀ
"प्रच्छादी, प्रच्छादक",ਮਾਸਕਰ
प्रच्छादन,ਮਾਸਕਿੰਗ
प्रच्छादन व्यवहार,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
श्रव्य प्रच्छादन प्रभाव,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
प्रच्छादन देहली,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
प्रच्छादन स्वर,ਮਾਸਕਿੰਗ ਟੋਨ
मास्ट,ਮਸਤ
मास्ट विकिरक,ਮਸਤ ਰੇਡੀਏਟਰ
प्रधान नियंत्रण,ਮਾਸਟਰ ਕੰਟਰੋਲ
प्रधान दोलित्र,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",ਮੈਚਿੰਗ ਨੈਟਵਰਕ
"सुमेलन स्टब, प्रतितुलन स्टब",ਮੈਚਿੰਗ ਸਟੱਬ
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
सामग्री प्रापण,ਪਦਾਰਥਕ-ਖਰੀਦ
"आव्यूह, मैट्रिक्स",ਮੈਟਰਿਕਸ
अधिकतमीकरण,ਵੱਧ ਤੋਂ ਵੱਧ
अधिकतम मांग सूचक,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
अधिकतम षक्ति घनत्व,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
अधिकतम सुग्राहिता,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
अधिकतम ताप,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
अधिकतम उपयोज्य आवृत्ति,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
अधिकतम मान,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
विफलता-माध्य समय,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
"माध्य मूल्य, माध्य मान",ਮਤਲਬ ਮੁੱਲ
मापित संकेत,ਮਾਪਿਆ ਸੰਕੇਤ
मापन,ਮਾਪ
मापन युक्ति,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
माप उपस्कर,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
माप यंत्र,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
क्षेत्र सामर्थ्य माप यंत्र,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
मापन फीता,ਮਾਪਣ ਟੇਪ
"यंत्रावली, क्रियाविधि",ਵਿਧੀ
"मीडिया सर्वर, माध्यम परिसेवक",ਮੀਡੀਆ ਸਰਵਰ
"मध्य, माध्यम, मध्यम",ਮਾਧਿਅਮ
मध्यम आवृत्ति,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
मध्यम आवृत्ति तरंग,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
मध्यम तरंग,ਦਰਮਿਆਨੀ ਵੇਵ (MW)
मेगा ओम,ਮੈਗਾ-ਓਮ
मेगर,ਮੇਜਰ
स्मृति,ਯਾਦਦਾਸ਼ਤ
मेंटरन,ਸਲਾਹ ਦੇਣਾ
मेनू-बार,ਮੇਨੂ ਬਾਰ
पारद स्विच,ਮਰਕਰੀ ਸਵਿਚ
संविलय,ਮਰਜਣਾ
संदेश,ਸੁਨੇਹਾ
"अधिआंकड़ा, मेटाडाटा",ਮੈਟਾਡੇਟਾ
धातु ऑक्साइड अर्धचालक डायोड,ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ
धातु-कोषित केबल,ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ
"मीटर, मापक",ਮੀਟਰ
मापयंत्र पैनल,ਮੀਟਰਿੰਗ ਪੈਨਲ
अभ्रक,ਮੀਕਾ
अभ्रक विद्युत् रोधन,ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ
"सूक्ष्म-, माइक्रो-",ਮਾਈਕਰੋ-
सूक्ष्म घटक,ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ
सूक्ष्म नियंत्रक,ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ
सूक्ष्म इलेक्ट्रॉनिकी,ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ
माइक्रोफोन,ਮਾਈਕ੍ਰੋਫੋਨ
माइक्रोफोनिक्स,ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
माइक्रो वोल्ट,ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ)
सूक्ष्म तरंग,ਮਾਈਕ੍ਰੋਵੇਵ
सूक्ष्म तरंग ऐन्टेना,ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ
सूक्ष्म तरंग किरणपुंज,ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ
मध्य-बैंड,ਮਿਡ-ਬੈਂਡ
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",ਮਾਈਗ੍ਰੇਸ਼ਨ
प्रवास पथ,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
"लघुरूप, लघु",ਛੋਟਾ
लघुरूपीकृत,ਛੋਟਾ
न्यूनतम,ਘੱਟੋ ਘੱਟ
न्यूनतम ताप,ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ
"अल्पांश वाहक, अल्पसंख्यक वाहक",ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
कुइंगित,ਗਲਤ
मिश्रित करना (क्रि.),ਰਲਾਉ
मिश्रित लोपन,ਮਿਕਸਡ ਖਾਲੀ
"मिश्रित सिंक, मिश्रित तुल्यकालन",ਮਿਸ਼ਰਤ ਸਿੰਕ
मिश्रक,ਮਿਕਸਰ
"मिश्रण ट्यूब, मिश्रण नलिका",ਮਿਕਸਰ ਟਿ .ਬ
"मिश्रण करना, मिलाना",ਮਿਲਾਉਣਾ
मिश्रक परिपथ,ਮਿਕਸਿੰਗ ਸਰਕਟ
स्मरक,Menonic
स्मृति विज्ञान,ਮਨੀਮੋਨਿਕਸ
"चल, मोबाइल",ਮੋਬਾਈਲ
चल बहुमाध्यम अनुप्रयोग,ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ
"चल दूरदर्शित्र, चल टीवी, चल TV",ਮੋਬਾਈਲ ਟੀਵੀ
