Punjabi,Odiya
ਮੰਦਾਕਿਨੀ,ମାଣ୍ଡାକିନି |
ਗੈਲਨ,ଗ୍ୟାଲନ୍
galvanic ਸੈੱਲ,ଗାଲଭାନିକ୍ କକ୍ଷ |
ਜ਼ਿੰਕ ਪਲੇਟਿੰਗ,ଜିଙ୍କ୍ ପ୍ଲେଟିଂ |
ਗੈਲਵੇਨਾਈਜ਼ਡ ਤਾਰ,ଗ୍ୟାଲେଭାଇଜଡ୍ ତାର
"galvanometer, galvanometer","ଗାଲଭାନୋମିଟର, ଗାଲଭାନୋମିଟର |"
"ਕੰਟ੍ਰਾਸਟ ਇੰਡੈਕਸ, ਗਾਮਾ","ବିପରୀତ ସୂଚକାଙ୍କ, ଗାମା |"
ਦਫ਼ਨਾਇਆ capacitor,ପୋତା ଯାଇଥିବା କ୍ୟାପେସିଟର |
"ਪਾੜਾ, ਪਾੜਾ, ਪਾੜਾ","ଫାଙ୍କ, ଫାଙ୍କ, ଫାଙ୍କ |"
"ਕੂੜਾ, ਕੂੜਾ","ଆବର୍ଜନା, ଆବର୍ଜନା |"
ਗੈਸਕੇਟ,ଗ୍ୟାସେଟ
ਗੈਸਨ,ଗାସନ୍ |
"ਗੇਟ ਇਲੈਕਟ੍ਰੋਡਜ਼, ਵਾਲਵ, ਗੇਟ, ਕੰਬਸ਼ਨ ਪਰਿਸਰ, ਗੇਟ","ଗେଟ୍ ଇଲେକ୍ଟ୍ରୋଡ୍, ଭଲଭ୍, ଫାଟକ, ଜାଳେଣୀ ଘର, ଫାଟକ |"
ਦਰਵਾਜ਼ਾ ਸਰਕਟ,କବାଟ ସର୍କିଟ |
"ਗੇਜ, ਗੇਜ, ਗੇਜ","ଗେଜ, ଗେଜ, ଗେଜ"
ਗੇਜ ਖੇਤਰ,ଗେଜ୍ କ୍ଷେତ୍ର
ਗੌਸ-ਅੱਖ,ଗସ୍-ଆଖି |
ਗੌਸੀ ਵੰਡ,ଗ uss ସିଆନ୍ ବଣ୍ଟନ |
ਗੌਸ,ଗସ୍ |
"ਜਾਅਲੀ, ਗੇਜ","ଜାଲ୍, ଗେଜ୍ |"
ਗੇਅਰ,ଉପକରଣ
ਗੀਜਰ ਟਿਊਬ,ଗିଗର୍ ଟ୍ୟୁବ୍ |
ਜਨਰਲਾਈਜ਼ਡ,ସାଧାରଣ
ਸਧਾਰਣ ਚਿੱਤਰ,ସାଧାରଣ ଚିତ୍ର
ਆਮ ਤਸਵੀਰ,ସାଧାରଣ ଚିତ୍ର |
ਵਿਆਪਕ ਮਿਆਦ,ବ୍ୟାପକ ଅବଧି
"ਵਿਆਪਕ ਸਾਪੇਖਵਾਦ, ਸਾਪੇਖਤਾ ਦਾ ਸਿਧਾਂਤ","ବ୍ୟାପକ ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକ ତତ୍ତ୍। |"
ਮਾਪੇ ਫੰਕਸ਼ਨ,ପିତାମାତା କାର୍ଯ୍ୟ
ਜਣਨ ਦਰ,ପ୍ରଜନନ ହାର
"ਮਾਤਾ-ਪਿਤਾ, ਜਨਰੇਟਰ","ପିତାମାତା, ଜେନେରେଟର"
"geocentric, geocentric","ଜିଓସେଣ୍ଟ୍ରିକ୍, ଜିଓସେଣ୍ଟ୍ରିକ୍ |"
ਭੂ-ਚੁੰਬਕੀ,ଜିଓମ୍ୟାଗ୍ନେଟିକ୍ |
geomagnetism,ଭୂ-ଚୁମ୍ବକୀୟତା |
"ਜਿਓਮੈਟ੍ਰਿਕ, ਜਿਓਮੈਟ੍ਰਿਕ ਫੈਕਟਰ","ଜ୍ୟାମିତିକ, ଜ୍ୟାମିତିକ କାରକ |"
ਭੂ-ਭੌਤਿਕ,ଭ oph ଗୋଳିକ |
ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ,ଜିଓଫିଜିକ୍ |
ਸਮਕਾਲੀ ਸੈਟੇਲਾਈਟ,ସମକାଳୀନ ଉପଗ୍ରହ |
Gav (ਗੀਗਾ ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ),ଗାଭ (ଗିଗା ଇଲେକ୍ଟ୍ରୋନ ଭୋଲ୍ଟ)
ਧੋਖਾਧੜੀ ਦੀ ਮੂਰਤੀ,ଠକାମି ପ୍ରତିମା |
ਧੋਖਾ,spoof
ਵਿਸ਼ਾਲ ਨੇਬੂਲਾ,ବିଶାଳ ନିବୁଲା |
ਵਿਸ਼ਾਲ ਤਾਰਾ,ବିଶାଳ ତାରା
ਪਿੱਛੇ ਕੋਣ,ପଛ କୋଣ
"ਰੀਂਗਣਾ, ਸਮਰਪਣ ਕਰਨਾ","କ୍ରପ୍, ଆତ୍ମସମର୍ପଣ |"
ਸਮਰਪਣ,ଆତ୍ମସମର୍ପଣ
C ਪ੍ਰਤੀਬਿੰਬ,C ପ୍ରତିଫଳନ
c ਤਬਾਦਲਾ,c ସ୍ଥାନାନ୍ତର
"ਵਿਸਪਨ (ਐਡੀ.), ਵਿਸੀ (ਵੀ.)","Vispan (ed।), Visi (v।)"
ਚਮਕ,ଉଜ୍ଜ୍ୱଳତା
ਗਰਮੀ ਸਵਿੱਚ,ଉତ୍ତାପ ସୁଇଚ୍
ਚੰਗਾ ਕੰਡਕਟਰ,ଭଲ କଣ୍ଡକ୍ଟର |
sucrystal,ସୁକ୍ରିଷ୍ଟାଲ୍ |
ਵਧੀਆ ਪ੍ਰਤੀਬਿੰਬਤਾ,ସର୍ବୋତ୍ତମ ପ୍ରତିଫଳନ
ਸ਼ਾਨਦਾਰ ਦਿੱਖ,ଉତ୍କୃଷ୍ଟ ଦୃଶ୍ୟମାନତା |
ਰੈਗੂਲੇਟਰ,ନିୟାମକ
"ਗ੍ਰੇਡ, ਸਥਿਤੀ, ਗ੍ਰੇਡ, ਆਰਡਰ (ਨੰਬਰ), ਗ੍ਰੇਡ ਨਿਰਧਾਰਨ (ਸੀ.ਆਰ.)","ଗ୍ରେଡ୍, ସ୍ଥିତି, ଗ୍ରେଡ୍, କ୍ରମ (ନଂ), ଗ୍ରେଡ୍ ନିର୍ଣ୍ଣୟ (Cr।)"
"ਦਰਜਾਬੰਦੀ, ਦਰਜਾਬੰਦੀ, ਸੰਤੁਲਿਤ","ଗ୍ରେଡ୍, ଗ୍ରେଡ୍, ସନ୍ତୁଳିତ |"
"ਗਰੇਡੀਐਂਟ, ਗਰੇਡੀਐਂਟ","ଗ୍ରେଡିଏଣ୍ଟ୍, ଗ୍ରେଡିଏଣ୍ଟ୍"
ਕੈਲੀਬਰੇਟ ਕੀਤਾ,କାଲିବ୍ରେଟେଡ୍ |
"ਕਣ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਰੇਣੂ, ਉਤਪਤ, 8. ਲੱਕੜ ਲਾਈਨ","କଣିକା, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ରେନୁ, ଉତ୍କଟ, 8. କାଠ ରେଖା |"
"ਗ੍ਰੈਨੁਲੈਰਿਟੀ, ਗ੍ਰੈਨਿਊਲਿਟੀ","ଗ୍ରାନୁଲାରିଟି, ଗ୍ରାନୁଲାରିଟି |"
"ਗ੍ਰਾਮ, ਗ੍ਰਾਮ","ଗ୍ରାମ, ଗ୍ରାମ"
"ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼","ଗ୍ରାଫ୍, ଗ୍ରାଫ୍, ଗ୍ରାଫ୍"
ਗਰਾਫਿਕਸ,ଗ୍ରାଫିକ୍ସ
"ਲਾਈਨ, ਧਾਗਾ, ਅਗਾਊਂ","ରେଖା, ସୂତା, ସୁନ୍ଦର |"
"grating, tightening (kr.), ਪੀਸਣਾ","ଗ୍ରେଟିଂ, ଟାଣିବା (kr।), ଗ୍ରାଇଣ୍ଡିଂ |"
ਗਰੈਵੀਮੀਟਰ,ମାଧ୍ୟାକର୍ଷଣ
"ਗੰਭੀਰਤਾ, ਗੰਭੀਰਤਾ","ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ |"
ਗਰੈਵੀਟੇਸ਼ਨਲ ਪ੍ਰਵੇਗ,ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରଣ |
ਗਰੈਵੀਟਨ,ଗ୍ରାଭିଟନ୍
ਗੰਭੀਰਤਾ,ମାଧ୍ୟାକର୍ଷଣ
ਵਾਪਸ ਦਰ,ବ୍ୟାକ୍ ରେଟ୍
ਮਾਮੂਲੀ ਪ੍ਰਭਾਵ,ସାମାନ୍ୟ ପ୍ରଭାବ
ਸਤਹ ਘਟਨਾ,ଭୂପୃଷ୍ଠ ଘଟଣା
"ਜਾਲ, ਗਰਿੱਡ","ଜାଲ, ଗ୍ରୀଡ୍"
ਸਕਲ ਗੁਣ,ମୋଟ ବ acter ଶିଷ୍ଟ୍ୟଗୁଡିକ |
ਗੰਭੀਰ ਗਲਤੀ,ଗମ୍ଭୀର ତ୍ରୁଟି |
ਜ਼ਮੀਨੀ ਮੰਜ਼ਿਲ,ତଳ ତାଲା
ਭੂਚਾਲ ਪਲਾਕ,ଭୂକମ୍ପ
ਧਰਤੀ ਦੀ ਸੰਭਾਵਨਾ,ପୃଥିବୀ ସମ୍ଭାବନା |
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,ଆପେକ୍ଷିକ ଗତି |
"ਕਲਾਸ, ਸਮੂਹ, ਐਸੋਸੀਏਸ਼ਨ","ଶ୍ରେଣୀ, ଗୋଷ୍ଠୀ, ସଙ୍ଗଠନ |"
ਕ੍ਰਿਸਟਲ ਵਾਧਾ,ସ୍ଫଟିକ୍ ବୃଦ୍ଧି
ਵਾਧਾ,ଅଭିବୃଦ୍ଧି |
ਨਿਰਦੇਸ਼ਨ,ନିର୍ଦ୍ଦେଶନା
ਨਿਰਦੇਸ਼ਿਤ,ନିର୍ଦ୍ଦେଶିତ
ਆਬਾਦੀ ਪ੍ਰਭਾਵ,ଜନସଂଖ୍ୟା ପ୍ରଭାବ
ਕਰੂਜ਼,କ୍ରୁଜ୍
ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରକାରୀ |
ਕਰੂਜ਼ਿੰਗ ਗਤੀਸ਼ੀਲਤਾ,କ୍ରୁଜିଂ ଗତିଶୀଳତା |
ਕਰੂਜ਼ ਬਾਰੰਬਾਰਤਾ,କ୍ରୁଜ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ |
ਚੁੰਬਕਤਾ,ଚୁମ୍ବକୀୟତା |
ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରକାରୀ |
ਰੋਟੇਸ਼ਨਲ ਸਥਿਰਤਾ,ଘୂର୍ଣ୍ଣନ ସ୍ଥିରତା |
"ਅੱਧੀ ਚੌੜਾਈ, ਅੱਧੀ ਚੌੜਾਈ","ଅଧା ମୋଟେଇ, ଅଧା ମୋଟେଇ |"
ਹਾਲ ਗੁਣਾਂਕ,ହଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ਹਾਲ ਪ੍ਰਭਾਵ,ହଲ୍ ପ୍ରଭାବ
"ਮਾਹੌਲ, ਆਭਾ","ପରିବେଶ, ଆରୁ"
"ਹੈਮਿਲਟੋਨੀਅਨ (ਵੀ.), ਹੈਮਿਲਟੋਨੀਅਨ (ਐਡੀ.)","ହାମିଲଟନିଆନ୍ (ଭି।), ହାମିଲଟନିଆନ୍ (ଏଡି।)"
"ਮੈਨੁਅਲ ਲੈਂਸ, ਹੈਂਡ ਲੈਂਸ","ମାନୁଆଲ୍ ଲେନ୍ସ, ହ୍ୟାଣ୍ଡ ଲେନ୍ସ |"
ਹਾਰਡ ਕੋਰ,ହାର୍ଡ କୋର୍
ਮਜ਼ਬੂਤ,ଦୁର୍ଗ
ਸਖ਼ਤ ਕਰਨਾ,କଠିନ
ਵੱਧ ਤੋਂ ਵੱਧ ਛੇਦ ਕਰਨ ਵਾਲੀ ਕਿਰਨ,ସର୍ବାଧିକ ଛିଦ୍ର
ਅਲਟਰਾਫਾਸਟ ਗਾਮਾ ਰੇ,ଅଲ୍ଟ୍ରାଫାଷ୍ଟ ଗାମା କିରଣ |
ਗਲਤ ਨਿਦਾਨ,ଭୁଲ୍ ନିଦାନ
"ਕਠੋਰਤਾ, ਘੁਸਪੈਠ","କଠିନତା, ଅନୁପ୍ରବେଶକାରୀ |"
ਸੁਣਨ ਦੀ ਕਮਜ਼ੋਰੀ,ଶ୍ରବଣ ଦୁର୍ବଳତା |
ਅਲਟਰਾਫਾਸਟ ਐਕਸ-ਰੇ,ଅଲ୍ଟ୍ରାଫାଷ୍ଟ ଏକ୍ସ-ରେ |
"ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ","ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍ |"
"ਇੰਟਰਐਕਟਿਵ ਵਿਸ਼ਲੇਸ਼ਣ, ਗੁਣਵੱਤਾ","ପାରସ୍ପରିକ ବିଶ୍ଳେଷଣ, ଗୁଣବତ୍ତା |"
ਸੰਚਾਰ,ଯୋଗାଯୋଗ |
ਹਾਰਟੀ ਅਨੁਮਾਨ,ହାର୍ଟି ଆନୁମାନିକତା |
ਹਾਰਟਲੇ ਸਰਕਟ,ହାର୍ଟଲି ସର୍କିଟ |
ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ,ହାଇଡ୍ରୋଜେନ୍-ବୋମା |
"ਸਿਰਲੇਖ, ਸਿਰਲੇਖ","ହେଡିଙ୍ଗ୍, ହେଡିଙ୍ଗ୍"
"ਸਿੱਧਾ ਪ੍ਰਭਾਵ, ਸਿਰ-ਉੱਤੇ ਟੱਕਰ","ସିଧାସଳଖ ପ୍ରଭାବ, ମୁହାଁମୁହିଁ ଧକ୍କା |"
ਗਰਮੀ,ଉତ୍ତାପ
ਹੀਟਿੰਗ,ଗରମ
ਗਰਮੀ ਦੀ ਲਹਿਰ,ଉତ୍ତାପ ତରଙ୍ଗ
ਆਕਾਸ਼ੀ ਸਰੀਰ (ਗਰਮੀ ਦੀ ਲਹਿਰ),ସ୍ୱର୍ଗୀୟ ଶରୀର (ଉତ୍ତାପ ତରଙ୍ଗ)
ਵੱਡੇ ਨਿਊਕਲੀਅਸ,ବୃହତ ନ୍ୟୁକ୍ଲିୟସ୍ |
ਲੰਬੀ ਜੋੜੀ,ଲମ୍ବା ଯୋଡି |
"ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ","ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |"
ਉਚਾਈ ਪ੍ਰਭਾਵ,ଉଚ୍ଚତା ପ୍ରଭାବ
ਹੇਟਲਰ-ਲੰਡਨ ਵਿਵਾਦ,ହିଟଲର-ଲଣ୍ଡନ ବିବାଦ |
ਕੁੰਡਲਨੀ,କୁଣ୍ଡାଲିନି |
ਸੂਰਜੀ ਕੇਂਦਰਿਤ,ହେଲିଓସେଣ୍ଟ୍ରିକ୍ |
ਹੈਲਮਹੋਲਟਸ ਮੁਕਤ ਊਰਜਾ,ହେଲମହୋଲ୍ଟ ମୁକ୍ତ ଶକ୍ତି |
ਹੈਨਰੀ,ହେନ୍ରି |
ਛਾਪਿਆ,ମୁଦ୍ରିତ
ਹਰਟਜ਼-ਲਹਿਰ,ହର୍ଟଜ୍ ତରଙ୍ଗ |
ਹੱਜ,ହଜ୍
ਅਜੀਬ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ,ଅଦ୍ଭୁତ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
ਵਿਭਿੰਨ ਅੰਕੜੇ,ଭେଦଭାବ
ਵਿਭਿੰਨ,ଭେଦଭାବ
"heteronuclear, heteronuclear","ହେଟେରୋନ୍ୟୁକ୍ଲିୟର, ହେଟେରୋନ୍ୟୁକ୍ଲିୟର |"
heisler ਮਿਸ਼ਰਤ,ହିଜଲର୍ ମିଶ୍ରଣ |
ਹੈਕਸ ਧੁਰਾ,ଷୋ ଅକ୍ଷ
"ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ, ਚਤੁਰਭੁਜ ਕ੍ਰਿਸਟਲ","ଷୋଡଶାଳିଆ ସ୍ଫଟିକ୍, ଚତୁର୍ଭୁଜ ସ୍ଫଟିକ୍ |"
ਛੋਟਾ ਕੈਮਰਾ,ଛୋଟ କ୍ୟାମେରା |
"ਥਰਮਾਮੀਟਰੀ, ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ","ଥର୍ମୋମେଟ୍ରି, ହାଇପରଥର୍ମୋମିଟ୍ରି |"
"ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ","ହାଇ ଭୋଲଟେଜ୍, ହାଇ ଭୋଲଟେଜ୍ |"
"ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ","ଗର୍ତ୍ତ, ଗର୍ତ୍ତ, ଗର୍ତ୍ତ"
ਹੋਲੋਗ੍ਰਾਮ,ହୋଲଗ୍ରାମ |
ਹੋਲੋਗ੍ਰਾਫੀ,ହୋଲୋଗ୍ରାଫି |
"ਸਮਰੂਪਤਾ, ਸਮਰੂਪਤਾ","ଏକତା, ଏକତା"
"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ,ହୁକର ନିୟମ |
ਹਰੀਜੱਟਲ,ଭୂସମାନ୍ତର
"ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ","ଘୋଡା ଶକ୍ତି, ଘୋଡା ଶକ୍ତି |"
ਪਰਾਹੁਣਚਾਰੀ,ଆତିଥ୍ୟ
ਗਰਮ ਬੈਂਡ,ହଟ୍ ବ୍ୟାଣ୍ଡ |
ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ,ସୁପର ଶକ୍ତି ବାହକ |
ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ,ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
ਰੰਗ ਸ਼ੇਡ,ରଙ୍ଗ ଛାଇ |
"ਹਮ, ਅਸੀਂ","ହମ୍, ଆମେ"
"ਉਚਾਰਨ, ਨਮੀ","ଆର୍ଟିକ୍ୟୁଲେସନ୍, ଆର୍ଦ୍ରତା"
humidor,ଆର୍ଦ୍ରତା
"ਨਮੀ, ਨਮੀ","ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା |"
huygens ਕਾਨੂੰਨ,ହୁଇଗେନ୍ସ ନିୟମ |
ਹਾਈਬ੍ਰਿਡ,ହାଇବ୍ରିଡ୍ |
ਹਾਈਬ੍ਰਿਡੀਕਰਨ,ହାଇବ୍ରିଡାଇଜେସନ୍ |
ਹਾਈਡ੍ਰੌਲਿਕ,ହାଇଡ୍ରୋଲିକ୍ |
"hydrodynamic, hydrodynamic","ହାଇଡ୍ରୋଡାଇନାମିକ୍, ହାଇଡ୍ରୋଡାଇନାମିକ୍ |"
"hydrodynamics, hydrodynamics, hydrodynamics","ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |"
ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ,ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |
ਹਾਈਡ੍ਰੋਲੋਜੀ,ହାଇଡ୍ରୋଲୋଜି |
ਜਲ ਬੋਰਡ,ଜଳ ବୋର୍ଡ
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
"hydrostatics, hydrostatics","ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |"
"ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ","ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |"
ਹਾਈਗ੍ਰੋਮੈਟਰੀ,ହାଇଗ୍ରୋମେଟ୍ରି |
ਹਾਈਗ੍ਰੋਮੀਟਰ,ହାଇଗ୍ରୋମିଟର
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ,ହାଇଗ୍ରୋସ୍କୋପିକ୍ |
ਹਾਈਪਰਬੌਲਿਕ,ହାଇପରବୋଲିକ୍ |
ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ,ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |
ਘੱਟੋ-ਘੱਟ,ସର୍ବନିମ୍ନ
ਲੰਬੀ ਨਜ਼ਰ,ଦୀର୍ଘ ଦର୍ଶନ
hyperrani - ਨਿਊਕਲੀਅਸ,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
hyperon,ହାଇପରନ୍ |
ਸੁਪਰਸੋਨਿਕ,ସୁପରସୋନିକ୍ |
ਸੁਪਰ ਅਸਮਾਨ,ସୁପର ଆକାଶ |
ਪਰਿਕਲਪਨਾ,ଅନୁମାନ
"ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ","କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
ਉਬਾਲਣ ਬਿੰਦੂ,ଫୁଟିବା ବିନ୍ଦୁ |
ਨੀਂਦ,somnolence
ਬਰਫ਼,ବରଫ
ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ,ବରଫ-ସ୍ଫଟିକ |
ਆਦਰਸ਼,ଆଦର୍ଶ
ਆਦਰਸ਼ਕ,ଆଦର୍ଶ
"ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
ਕੰਮ ਰਹਿਤ,କାମହୀନ |
"ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
ਜਗਾਉਣ ਲਈ,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
igniter,ଇଗ୍ନିଟର
ਇਗਨੀਸ਼ਨ,ଇଗ୍ନିସନ୍
ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
ਰੋਸ਼ਨੀ ਘਣਤਾ,ଆଲୋକର ଘନତା |
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ଆଲୋକିତକାରୀ
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ଆଲୋକିତକାରୀ
ਰੋਸ਼ਨੀ ਗੇਜ,ଆଲୋକୀକରଣ ଗେଜ୍ |
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ଆଲୋକିତକାରୀ
ਪ੍ਰਤੀਬਿੰਬ,ପ୍ରତିଫଳନ
"ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
ਡੁੱਬੀ ਵਸਤੂ,ଜଳମଗ୍ନ ବସ୍ତୁ |
ਡੁੱਬਣਾ,ବୁଡ ପକାଇବା |
ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ,ପ୍ରଭାବ ପ୍ରଭାବ
ਰੁਕਾਵਟ,ପ୍ରତିବନ୍ଧକ
ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
ਲਾਗੂ ਦਬਾਅ,ପ୍ରୟୋଗ ଚାପ |
"impregnated, embedded","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
ਭਾਵਨਾ,ପ୍ରେରଣା
ਅਸ਼ੁੱਧ,ଅଶୁଦ୍ଧ
ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
ਸੁਣਨਯੋਗਤਾ,ଶ୍ରବଣତା |
ਸੁਣਨਯੋਗ ਨਹੀਂ,ଶୁଣାଯାଏ ନାହିଁ |
incandescence,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
ਚਮਕਦਾਰ,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
rapsodic,ରାପ୍ସୋଡିକ୍ |
ਆਗਾਮੀ,ଆଗାମୀ
ਸੰਕੁਚਿਤਤਾ,ଅସମ୍ପୂର୍ଣ୍ଣତା |
ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
ਵਧਿਆ ਚੁੰਬਕਤਾ,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
ਮੁਫਤ ਵੰਡ,ମାଗଣା ବଣ୍ଟନ |
"ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"ਅਸਿੱਧੇ, ਅਸਿੱਧੇ","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
ਪ੍ਰੇਰਿਤ,ଅନୁପ୍ରାଣିତ
