Tamil,Malayalam
உள்ளுணர்வு இயக்கம்,സഹജമായ ചലനാത്മകത
நியாயமான சமபங்கு,ന്യായമായ ഇക്വിറ്റി
நுண்கலை,നല്ല കല
நல்ல ஒளியியல் கடத்துத்திறன்,നല്ല ഒപ്റ്റിക്കൽ ചാലകത
நாஸ் லைட் எலக்ட்ரான் உமிழ்வு,നാസ് ലൈറ്റ് ഇലക്ട്രോൺ എമിഷൻ
நிகர சாத்தியமான வேறுபாடு,നെറ്റ് പൊട്ടൻഷ്യൽ വ്യത്യാസം
உள்ளார்ந்த அழுத்தம்,ആന്തരിക സമ്മർദ്ദം
உள்ளார்ந்த சொத்து,ആന്തരിക സ്വത്ത്
நஜ் பராஸ்,നജ് പരാസ്
இரத்தம் உறைதல்,രക്തംകട്ടപിടിക്കൽ
நாஜ் பகுதி,നാജ് മേഖല
மெதுவான குறைக்கடத்தி,സ്ലോ അർദ്ധചാലകം
மனநிலை,മാനസികാവസ്ഥ
ஸ்மார்ட் கட்டமைப்பு,സ്മാർട്ട് ഘടന
நைஸ் வெப்ப வளாகம்,നൈസ് തെർമൽ കോംപ്ലക്സ്
சொத்து உரிமம் பெற்றவர்,പ്രോപ്പർട്ടി ലൈസൻസർ
நைஸ் மான்,നയസ് മാൻ
நைஸ் சர்கந்தி தாரா,നൈസ് ചർക്കന്തി താര
நன்றாக பாகுத்தன்மை,നല്ല വിസ്കോസിറ്റി
நியாயமான எடை,ന്യായമായ ഭാരം
அமைதி,നിശ്ചലത
ஒளி கட்டத்தின் நிலைத்தன்மை,പ്രകാശ ഘട്ടത്തിന്റെ സ്ഥിരത
நிச்சயம்,ഉറപ്പാണ്
நிலையான காந்த கணம்,നിശ്ചിത കാന്തിക നിമിഷം
நிலையான அமைப்பு,നിശ്ചിത സംവിധാനം
"கண்டுபிடிப்பு, கண்டுபிடிப்பு","കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം"
"கண்டுபிடிப்பாளர், கண்டுபிடிப்பாளர்","കണ്ടുപിടുത്തക്കാരൻ, കണ്ടുപിടുത്തക്കാരൻ"
மேசை,മേശ
அட்டவணை ஒதுக்கீடு,ടേബിൾ അസൈൻമെന്റ്
அட்டவணை கட்டுப்பாடு,പട്ടിക നിയന്ത്രണം
அட்டவணை கட்டுப்பாட்டு மாதிரி,പട്ടിക നിയന്ത്രണ മോഡൽ
அட்டவணை கட்டுப்பாட்டு அமைப்பு,പട്ടിക നിയന്ത്രണ സംവിധാനം
அட்டவணை சுழற்சி,ടേബിൾ സൈക്കിൾ
அட்டவணை செலவு,പട്ടിക ചെലവ്
அட்டவணை நிலை,പട്ടിക നില
அட்டவணை மாதிரி,ടേബിൾ മോഡൽ
அட்டவணை நெட்வொர்க்,പട്ടിക ശൃംഖല
"தலைகீழ், தலைகீழ், எதிர்","വിപരീതം, വിപരീതം, വിപരീതം"
தலைகீழ் பீட்டா சிதைவு,വിപരീത ബീറ്റ ക്ഷയം
தலைகீழ் பொதுவான அடிப்படை,വിപരീത പൊതു അടിത്തറ
தலைகீழ் பொதுவான சேகரிப்பான்,വിപരീത പൊതു കളക്ടർ
தலைகீழ் பொதுவான உமிழ்ப்பான்,വിപരീത കോമൺ എമിറ്റർ
தலைகீழ் தொடர்பு,വിപരീത പരസ്പരബന്ധം
தலைகீழ் கன சதுரம்,വിപരീത ക്യൂബ്
தலைகீழ் மின்னோட்டம்,റിവേഴ്സ് കറന്റ്
தலைகீழ் வளைவு,വിപരീത വക്രം
தலைகீழ் விளைவு,വിപരീത പ്രഭാവം
தலைகீழ் உறுப்பு,വിപരീത ഘടകം
பிரதிலோம சமகம்,പ്രതിലോമ സമാഗം
தலைகீழ் ரீசார்ஜ்,റിവേഴ്സ് റീചാർജ്
தலைகீழ் ரீசார்ஜ் லூப்,വിപരീത റീചാർജ് ലൂപ്പ്
தலைகீழ் நான்கு உருமாற்றம்,വിപരീത നാല് രൂപമാറ്റം
தலைகீழ் செயல்பாடு,വിപരീത പ്രവർത്തനം
தலைகீழ் படம்,വിപരീത ചിത്രം
தலைகீழ் செருகல்,വിപരീത ഉൾപ്പെടുത്തൽ
தலைகீழ் ஜம்ப் அதிர்வெண்,വിപരീത ജമ്പ് ഫ്രീക്വൻസി
தலைகீழ் எல்லை பகுப்பாய்வு,വിപരീത അതിർത്തി വിശകലനം
தலைகீழ் வரம்பு,വിപരീത പരിധി
தலைகீழ் வரம்பு,റിവേഴ്സ് ലിമിറ്റർ
உருமாற்றம் காந்தமாக்கல் விளைவு,രൂപഭേദം കാന്തികമാക്കൽ പ്രഭാവം
தலைகீழ் லட்டு,വിപരീത ലാറ്റിസ്
பரஸ்பர எண்,പരസ്പര സംഖ്യ
தலைகீழ் இயக்கி,വിപരീത ഓപ്പറേറ്റർ
தலைகீழ் வரிசை,വിപരീത ക്രമം
தலைகீழ் உச்ச மின்னழுத்தம்,വിപരീത പീക്ക് വോൾട്ടേജ്
தலைகீழ் மின்னியல் விளைவு,വിപരീത ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രഭാവം
தலைகீழ் புள்ளி,വിപരീത പോയിന്റ്
தலைகீழ் ஆற்றல் தொடர்,വിപരീത ശക്തി ശ്രേണി
தலைகீழ் திட்டமிடல்,വിപരീത ആസൂത്രണം
தலைகீழ் விகிதம்,വിപരീത അനുപാതം
தலைகீழ் விகிதம்,വിപരീത അനുപാതം
தலைகீழ் டெலிமீட்டர்,വിപരീത ടെലിമീറ്റർ
தலைகீழ் சுழற்சி,വിപരീത ഭ്രമണം
தலைகீழ் சதுர சட்டம்,വിപരീത ചതുര നിയമം
தலைகீழ் மாற்றம்,വിപരീത പരിവർത്തനം
தலைகீழ் மின்னழுத்தம்,റിവേഴ്സ് വോൾട്ടേജ്
தலைகீழ் இணை இணைப்பு,വിപരീത സമാന്തര കണക്ഷൻ
நேர்மாறான விகிதாசார,വിപരീത അനുപാതം
"தலைகீழ், தலைகீழ்","വിപരീതം, വിപരീതം"
சமச்சீர் மையம்,സമമിതിയുടെ കേന്ദ്രം
தலைகீழ் வளைவு,വിപരീത വക്രം
தலைகீழ் உறுப்பு,വിപരീത ഘടകം
தலைகீழ் சூத்திரம்,വിപരീത സൂത്രവാക്യം
"உருவம் தலைகீழ், பொருள் தலைகீழ்","ഇമേജ് വിപരീതം, വസ്തു വിപരീതം"
வரிசையின் தலைகீழ்,ക്രമത്തിന്റെ വിപരീതം
வெப்ப தலைகீழ்,ചൂട് വിപരീതം
தலைகீழ் செயல்பாடு,വിപരീത പ്രവർത്തനം
பரஸ்பர குறியீடு,പരസ്പര സൂചിക
தலைகீழ் வரிசை,വിപരീത ക്രമം
தலைகீழ் நிறமாலை,വിപരീത സ്പെക്ട്രം
தலைகீழ் சமச்சீர்,വിപരീത സമമിതി
தலைகீழ் வெப்பம்,വിപരീത ചൂട്
பிரதிநிதித்துவம்,പ്രതിനിധീകരിക്കാൻ
"தலைகீழ், தலைகீழ்","വിപരീതം, വിപരീതം"
தலைகீழ் சட்ட துடிப்பு,വിപരീത ഫ്രെയിം പൾസ്
தலைகீழ் நுண் கட்டமைப்பு,റിവേഴ്സ് മൈക്രോസ്ട്രക്ചർ
"தலைகீழ் படம், செங்குத்து படம்","വിപരീത ചിത്രം, ലംബ ചിത്രം"
தலைகீழ் எல். ஆண்டெனா,റിവേഴ്സ് എൽ. ആന്റിന
தலைகீழ் சரிவு,വിപരീത ഇടിവ്
தலைகீழ் காந்தம்,വിപരീത മാഗ്നെട്രോൺ
"தலைகீழ் பொருள், எதிர்ப்பொருள்","വിപരീത പദാർത്ഥം, പ്രതിദ്രവ്യം"
தலைகீழ் நுண்ணோக்கி,വിപരീത മൈക്രോസ്കോപ്പ്
"தலைகீழ் பல, தலைகீழ் பல","റിവേഴ്സ് മൾട്ടിപ്പിൾ, റിവേഴ്സ് മൾട്ടിപ്പിൾ"
தலைகீழ் துருவமுனைப்பு,വിപരീത ധ്രുവത
தொலைநோக்கி தலைகீழ் நிலை,ദൂരദർശിനി വിപരീത സ്ഥാനം
தெளிவற்ற பேச்சு,മങ്ങിയ സംസാരം
எதிர் நிலை,വിപരീത സ്ഥാനം
தலைகீழ் வி. ஆண்டெனா,വിപരീത വി. ആന്റിന
"தலைகீழ் ப்ரிசம், தலைகீழ் ப்ரிசம்","വിപരീത പ്രിസം, വിപരീത പ്രിസം"
தலைகீழ் தொலைநோக்கி,വിപരീത ദൂരദർശിനി
குருடர்,അന്ധൻ
ஒளிபுகா ஓட்டம்,അതാര്യമായ ഒഴുക്ക്
சாம்பல் திரவம்,ചാര ദ്രാവകം
தெளிவின்மை கொள்கை,അവ്യക്തത തത്വം
கண்ணுக்கு தெரியாதது,അദൃശ്യത
கண்ணுக்கு தெரியாத,അദൃശ്യ
கண்ணுக்கு தெரியாத ஒளி,അദൃശ്യ പ്രകാശം
கண்ணுக்கு தெரியாத புள்ளி,അദൃശ്യ പോയിന്റ്
கண்ணுக்கு தெரியாத சூரிய மங்கல்,അദൃശ്യമായ സൂര്യ-മങ്ങൽ
உள் சுவர்,അകത്തെ മതിൽ
சங்கிலியை செருகவும்,ചെയിൻ തിരുകുക
உள்முக வரி,അന്തർമുഖ രേഖ
உள்முக கதிர்வீச்சு,അന്തർമുഖ വികിരണം
பிரிக்கப்பட்ட முதன்மை கூறு,വിഘടിച്ച പ്രാഥമിക ഘടകം
அயனி,അയോൺ
அயனி திரட்சி,അയോൺ ശേഖരണം
அயனி முடுக்கி,അയോൺ ആക്സിലറേറ്റർ
அயனி வட்டம்,അയോണിക് വൃത്തം
அயன் பின்பக்கச் சிதறல்,അയോൺ ബാക്ക്സ്കാറ്ററിംഗ്
அயனி கடத்துத்திறன்,അയോൺ ചാലകത
அயன் கால்குலேட்டர்,അയോൺ കാൽക്കുലേറ്റർ
அயன் சைக்ளோட்ரான் அதிர்வெண்,അയോൺ സൈക്ലോട്രോൺ ഫ്രീക്വൻസി
அயனி அடர்த்தி,അയോൺ സാന്ദ്രത
அயன் இருமுனை பிணைப்பு,അയോൺ ദ്വിധ്രുവ ബോണ്ട്
அயன் இருமுனை விசை,അയോൺ ദ്വിധ്രുവ ബലം
அயன் இயந்திரம்,അയോൺ എഞ്ചിൻ
அயனி பரிமாற்றம்,അയോൺ എക്സ്ചേഞ്ച്
அயன் பரிமாற்றி,അയോൺ എക്സ്ചേഞ്ചർ
அயன் விலக்கு,അയോൺ ഒഴിവാക്കൽ
அயன் புரொஜெக்டர்,അയോൺ പ്രൊജക്ടർ
அயனி கதிர்வீச்சு,അയോൺ വികിരണം
அயன் அணுகல்,അയോൺ പ്രവേശനം
அயன் ஜோடி,അയോൺ ദമ്പതികൾ
அயன் ஜோடி ஆதாயம்,അയോൺ ദമ്പതികൾ നേട്ടം
அயனி ஒழுங்குமுறை,അയോൺ നിയന്ത്രണം
அயன் விரட்டி,അയോൺ റിപ്പല്ലർ
அயன் சிதறல் ஸ்பெக்ட்ரோஸ்கோபி,അയോൺ സ്കാറ്ററിംഗ് സ്പെക്ട്രോസ്കോപ്പി
அயன் தொடர்,അയോൺ പരമ്പര
அயன் கார்பஸ்,അയോൺ കോർപ്പസ്
"அயன் புள்ளி, எரிப்பு புள்ளி","അയോൺ പോയിന്റ്, ബേണിംഗ് പോയിന്റ്"
அயனி இயக்கம்,അയോൺ ചലനം
அயன் பஞ்சர்,അയോൺ പഞ്ചാർ
அயனி ஒலி அலை,അയോൺ ശബ്ദ തരംഗം
அயனி-கொத்து வாதம்,അയോൺ-ക്ലസ്റ്റർ വാദം
"அயனி-இருமுனை தொடர்பு, அயனி இருமுனை தொடர்பு","അയോൺ-ദ്വിധ്രുവ ഇടപെടൽ, അയോൺ ദ്വിധ്രുവ ഇടപെടൽ"
அயன்-எலக்ட்ரான் முறை,അയോൺ-ഇലക്ട്രോൺ രീതി
"அயனி கரைப்பான், தொடர்பு","അയോൺ ലായകം, പ്രതിപ്രവർത്തനം"
"அயனி, அயனி","അയോണിക്, അയോണിക്"
அயனி உறிஞ்சுதல்,അയോണിക് ആഗിരണം
அயனி வட்டம்,അയോണിക് വൃത്തം
அயனி பிணைப்பு,അയോണിക് ബോണ്ട്
அயனி குண்டுவீச்சு,അയോണിക് ബോംബിംഗ്
அயனி பிணைப்பு,അയോണിക് ബോണ്ട്
அயனி மின்னூட்டம்,അയോണിക് ചാർജ്
அயனி கொத்து,അയോണിക് കുല
அயனி கடத்துத்திறன்,അയോൺ ചാലകത
"அயனி படிக, அயனி வாயில்","അയോണിക് ക്രിസ്റ്റൽ, അയോണിക് ഗേറ്റ്"
அயனி வளைவு,അയോണിക് വക്രം
அயனி பரவல்,അയോണിക് ഡിഫ്യൂഷൻ
அயனி இரட்டை,അയോണിക് ഡ്യുവൽ
அயன் கவனம்,അയോൺ ഫോക്കസ്
அயனி விசை,അയോൺ ശക്തി
அயனி தொடர்பு,അയോണിക് ബന്ധം
அயனி நிறை,അയോണിക് പിണ്ഡം
அயனி அணுகல்,അയോണിക് പ്രവേശനം
அயனி இயக்கம்,അയോണിക് മൊബിലിറ്റി
அயனி மூலக்கூறு,അയോണിക് തന്മാത്ര
அயனி திறன்,അയോണിക് സാധ്യത
அயனி தயாரிப்பு,അയോണിക് ഉൽപ്പന്നം
அயன் பம்ப்,അയോൺ പമ്പ്
அயனி ஆரம்,അയോണിക് ആരം
அயனி எதிர்வினை,അയോണിക് പ്രതികരണം
அயனி ஒழுங்குமுறை,അയോണിക് നിയന്ത്രണം
அயனி குறைக்கடத்தி,അയോണിക് അർദ്ധചാലകം
அயனி நிலை,അയോണിക് അവസ്ഥ
அயன் வலிமை,അയോൺ ശക്തി
அயனி அமைப்பு,അയോണിക് ഘടന
அயனி அமைப்பு,അയോണിക് സിസ്റ്റം
அயனிச் சொல்,അയോണിക് പദം
"அயனிசம், அயனி கோட்பாடு","അയണിസം, അയോണിക് സിദ്ധാന്തം"
அயனி இயக்கம்,അയോണിക് മൊബിലിറ്റി
அயனி வேகம்,അയോണിക് പ്രവേഗം
அயனி ஆதாயம்,അയോണിക് നേട്ടം
அயனியாக பிணைக்கப்பட்டுள்ளது,അയണപരമായി ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"அயனித்தன்மை, அயனித்தன்மை","അയോണിക്, അയോണിക്"
அயனித்தன்மை,അയോണിസിറ്റി
அயனியாக்கம் செய்யக்கூடியது,അയണീകരിക്കാവുന്ന
அயனியாக்கம்,അയോണൈസേഷൻ
அயனியாக்கம் அறை,അയോണൈസേഷൻ ചേമ്പർ
அயனியாக்கம் குணகம்,അയോണൈസേഷൻ കോഫിഫിഷ്യന്റ്
அயனியாக்கம் மாறிலி,അയോണൈസേഷൻ സ്ഥിരാങ്കം
அயனியாக்கம் கவுண்டர்,അയോണൈസേഷൻ കൗണ്ടർ
அயனியாக்கம் மின்னோட்டம்,അയോണൈസേഷൻ കറന്റ്
அயனியாக்கம் சேதம்,അയോണൈസേഷൻ കേടുപാടുകൾ
அயனியாக்கம் அடர்த்தி,അയോണൈസേഷൻ സാന്ദ്രത
அயனியாக்கம் ஆற்றல்,അയോണൈസേഷൻ ഊർജ്ജം
அயனியாக்கம் சமன்பாடு,അയോണൈസേഷൻ സമവാക്യം
அயனியாக்கம் அளவுகோல்,അയോണൈസേഷൻ ഗേജ്
அயனியாக்கம் ஐசோமெரிசம்,അയോണൈസേഷൻ ഐസോമെറിസം
அயனியாக்கம் இழப்பு,അയോണൈസേഷൻ നഷ്ടം
அயனியாக்கம் சாத்தியம்,അയോണൈസേഷൻ സാധ്യത
அயனியாக்கம் மண்டலம்,അയോണൈസേഷൻ സോൺ
"அயனியாக்கம் ஸ்பெக்ட்ரோமீட்டர், அயனியாக்கம் ஸ்பெக்ட்ரோமீட்டர்","അയോണൈസേഷൻ സ്പെക്ട്രോമീറ്റർ, അയോണൈസേഷൻ സ്പെക്ട്രോമീറ്റർ"
"அயனியாக்கம், அயனியாக்கம்","അയണീകരിക്കാൻ, അയണീകരിക്കാൻ"
அயனியாக்கம் செய்யப்பட்ட அணு,അയോണൈസ്ഡ് ആറ്റം
அயனியாக்கம் செய்யப்பட்ட பிளாஸ்மா,അയോണൈസ്ഡ് പ്ലാസ്മ
"அயனியாக்கும் முகவர், அயனியாக்கி","അയോണൈസിംഗ് ഏജന്റ്, അയോണൈസർ"
அயனியாக்கும் ஆற்றல்,അയോണൈസിംഗ് ഊർജ്ജം
அயனியாக்கும் ஊடகம்,അയോണൈസിംഗ് മീഡിയം
அயனியாக்கும் துகள்கள்,അയോണൈസിംഗ് കണങ്ങൾ
அயனியாக்கும் கதிர்வீச்சு,അയോണൈസിംഗ് റേഡിയേഷൻ
அயனியம்,അയോണിയം
அயனியாக்கம் குறுக்குவெட்டு,അയോണൈസേഷൻ ക്രോസ്-സെക്ഷൻ
அயனியாக்கும் கரைப்பான்,അയോണൈസിംഗ് ലായനി
"அயனோகிராம், அயனோகிராம்","അയണോഗ്രാം, അയണോഗ്രാം"
அயனோமீட்டர்,അയണോമീറ്റർ
"அயனி வரம்பு, அயனோஸ்பியர் வரம்பு","അയോൺ പരിധി, അയണോസ്ഫിയർ പരിധി"
அயனோபோன்,അയണോഫോൺ
அயன் சோண்ட்,അയാൻ സോണ്ട്
"அயனோஸ்பியர், அயனோஸ்பியர்","അയണോസ്ഫിയർ, അയണോസ്ഫിയർ"
அயனோஸ்பியர் விளைவு,അയണോസ്ഫിയർ പ്രഭാവം
அயனோஸ்பியர் தொந்தரவு,അയണോസ്ഫിയർ അസ്വസ്ഥത
அயனோஸ்பியர் நிலை,അയണോസ്ഫിയർ ലെവൽ
அயனோஸ்பியர் அளவுரு,അയണോസ്ഫിയർ പരാമീറ്റർ
அயனோஸ்பியர் சிதறல்,അയണോസ്ഫിയർ ചിതറിക്കൽ
"அயனோஸ்பியர் பிளவு, அயனோஸ்பியர் பிளவு","അയണോസ്ഫിയർ പിളർപ്പ്, അയണോസ്ഫിയർ പിളർപ്പ്"
அயனி மண்டல புயல்,അയണോസ്ഫെറിക് കൊടുങ്കാറ്റ്
அயனி மண்டல அலை,അയണോസ്ഫെറിക് വേവ്
அயனோஸ்பிரிக் காற்று,അയണോസ്ഫെറിക് എയർ
அயனோஸ்பியர் விஞ்ஞானி,അയണോസ്ഫിയർ ശാസ്ത്രജ്ഞൻ
ஐசோடோபிக் விநியோகம்,ഐസോടോപ്പിക് വിതരണം
"irdome, அகச்சிவப்பு குவிமாடம்","ഇർഡോം, ഇൻഫ്രാറെഡ് ഡോം"
கருவிழி,ഐറിസ്
இரும்பு கோர்,ഇരുമ്പ് കോർ
லோ க்ரோடி ஜாதகம்,ലോ ക്രോഡി ജാതകം
"அயர்ன் கோர் டிரான்ஸ்ஃபார்மர், அயர்ன் கோர் டிரான்ஸ்ஃபார்மர்","അയൺ കോർ ട്രാൻസ്ഫോർമർ, അയൺ കോർ ട്രാൻസ്ഫോർമർ"
இரும்பு இழப்பு,ഇരുമ്പ് നഷ്ടം
இரும்பு கோர் சோக்,ഇരുമ്പ് കോർ ചോക്ക്
இரும்பு நிக்கல் செல்,ഇരുമ്പ് നിക്കൽ സെൽ
கதிர்வீச்சு,വികിരണം
கதிர்வீச்சு,വികിരണം
கதிர்வீச்சு நேரம்,വികിരണ സമയം
பகுத்தறிவற்ற,യുക്തിരഹിതമായ
ஒழுங்கற்ற எழுத்துப்பிழை,അസാധാരണമായ അക്ഷരവിന്യാസം
பகுத்தறிவற்ற எண்,യുക്തിരഹിതമായ സംഖ്യ
"மீள முடியாத, மீள முடியாத, மீள முடியாத","മാറ്റാനാകാത്ത, തിരിച്ചെടുക്കാനാവാത്ത, പരിഹരിക്കാനാവാത്ത"
பிணைப்பு இல்லாத சுற்று,നോൺ-ബൈൻഡിംഗ് സർക്യൂട്ട്
பிரிக்க முடியாத உறுப்பு,അവിഭാജ്യ ഘടകം
ஒழுங்கற்ற,ക്രമരഹിതമായ
ஒழுங்கற்ற பிளவு,ക്രമരഹിതമായ പിളർപ്പ്
ஒழுங்கற்ற இரட்டை,ക്രമരഹിതമായ ഇരട്ടകൾ
ஒழுங்கற்ற உச்சரிப்பு,ക്രമരഹിതമായ ഉച്ചാരണം
ஒழுங்கற்ற சக்தி,ക്രമരഹിതമായ ശക്തി
ஒழுங்கற்ற இயக்கம்,ക്രമരഹിതമായ ചലനം
சமச்சீரற்ற நெபுலா,അസമമായ നെബുല
ஒழுங்கற்ற புள்ளி,ക്രമരഹിതമായ പോയിന്റ്
ஒழுங்கற்ற துடிப்பு,ക്രമരഹിതമായ പൾസ്
ஒழுங்கற்ற திருப்பங்கள்,ക്രമരഹിതമായ തിരിവുകൾ
"பிரிக்க முடியாத, ஈடுசெய்ய முடியாத, பிரிக்க முடியாத","വേർപിരിക്കാനാവാത്ത, അഭേദ്യമായ, വേർതിരിക്കാനാവാത്ത"
பிரித்தறிய முடியாத நெபுலா,വേർതിരിച്ചറിയാൻ കഴിയാത്ത നെബുല
மீள முடியாதது,മാറ്റാനാവാത്ത
மாற்ற முடியாத நடத்தை,മാറ്റാനാവാത്ത പെരുമാറ്റം
மீள முடியாத செல்,മാറ്റാനാവാത്ത കോശം
மாற்ற முடியாத மாற்றம்,മാറ്റാനാവാത്ത മാറ്റം
மீளமுடியாத சாய காட்டி,മാറ്റാനാവാത്ത ചായ സൂചകം
மீள முடியாத ஆற்றல்,മാറ്റാനാവാത്ത ഊർജ്ജം
மீள முடியாத ஆற்றல் இழப்பு,മാറ്റാനാവാത്ത ഊർജ്ജ നഷ്ടം
மீளமுடியாத செயல்முறை,മാറ്റാനാവാത്ത പ്രക്രിയ
மீளமுடியாத வெப்ப இயக்கவியல்,മാറ്റാനാവാത്ത തെർമോഡൈനാമിക്സ്
"அகூர்மணி, அகூர்னி","അഘുർമണി, അഘുർണി"
அகுர்னி,അഘുർണി
சுழற்சி ஓட்டம்,ഭ്രമണ പ്രവാഹം
சுழற்சி வேகம்,ഭ്രമണ വേഗത
சுழற்சி ஒலி ஃப்ளக்ஸ்,റൊട്ടേഷണൽ അക്കോസ്റ്റിക് ഫ്ലക്സ്
சுழற்சி திசையன்,ഭ്രമണ വെക്റ്റർ
சுழற்சி திசையன் செயல்பாடு,ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം
சுழற்சி வேகம்,ഭ്രമണ പ്രവേഗം
சுழற்சி அலை,ഭ്രമണ തരംഗം
சுழற்சி அலை பரிமாற்றம்,ഭ്രമണ തരംഗ സംപ്രേക്ഷണം
சுழற்சி விலகல்,ഭ്രമണ വികലത
ஐசோபரிக் கோடு,ഐസോബാറിക് ലൈൻ
அடர்த்தி வளைவு,സാന്ദ്രത വക്രം
"ஐசோஎன்ட்ரோபிக், ஐசோஎன்ட்ரோபிக் வளைவு","ഐസോഎൻട്രോപിക്, ഐസോഎൻട്രോപിക് വക്രം"
ஐசோட்ரோபிக் மாற்றம்,ഐസോട്രോപിക് മാറ്റം
ஐசோட்ரோபிக் சுருக்கம்,ഐസോട്രോപിക് കംപ്രഷൻ
ஐசோட்ரோபிக் பரவல்,ഐസോട്രോപിക് ഡിഫ്യൂഷൻ
ஐசோட்ரோபிக் ஓட்டம்,ഐസോട്രോപിക് ഒഴുക്ക്
ஐசோட்ரோபிக் திரவம்,ഐസോട്രോപിക് ദ്രാവകം
ஐசோட்ரோபிக் செயல்முறை,ഐസോട്രോപിക് പ്രക്രിയ
ஐசோட்ரோபிகல்,ഐസോട്രോപ്പിക്കൽ
ஐசிங் இணைப்பு,ഐസിംഗ് കപ്ലിംഗ്
ஐசிங் மாதிரி,ഐസിംഗ് മോഡൽ
சரிசெய்தல் தீவு,ക്രമീകരിക്കൽ ദ്വീപ്
குஸ்மாஞ்சல் தீவு,കുസ്മഞ്ജൽ ദ്വീപ്
ஐசோ-என்ட்ரோபி,ഐസോ-എൻട്രോപ്പി
"ஐசோபார்கள், ஐசோபார்கள்","ഐസോബാറുകൾ, ഐസോബാറുകൾ"
"ஐசோபாரிக், ஐசோபாரிக், சமச்சீர்","ഐസോബാറിക്, ഐസോബാറിക്, സമതുലിതമായ"
ஐசோபரிக் பைனரிகள்,ഐസോബാറിക് ബൈനറികൾ
ஐசோபரிக் சமவெப்பம்,ഐസോബാറിക് ഐസോതെർം
ஐசோபரிக் நிலை,ഐസോബാറിക് ലെവൽ
ஐசோடோபிக் வளைவு,ഐസോടോപ്പിക് കർവ്
ஐசோபரிக் செயல்முறை,ഐസോബാറിക് പ്രക്രിയ
ஐசோஸ்டேடிக் சுழல்,ഐസോസ്റ്റാറ്റിക് സ്പിൻ
ஐசோபாரிக் ஸ்பின்னர்,ഐസോബാറിക് സ്പിന്നർ
ஐசோபார்கள்,ഐസോബാറുകൾ
ஐசோபரிக் மாற்றம்,ഐസോബാറിക് പരിവർത്തനം
ஐசோமெட்ரிக் முக்கோணம்,ഐസോമെട്രിക് ട്രയാഡ്
"samdabah மாறிலி, samdab மாறிலி","സംദാബ സ്ഥിരാങ്കം, സംദാബ് സ്ഥിരാങ്കം"
"தனித்தனி, தனித்தனி","ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട"
ஐசோசெல்ஸ் வால்வு,ഐസോസിലിസ് വാൽവ്
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு","ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ"
ஐசோ-அயனி,ഐസോ-അയോണിക്
சரிசெய்தல் வெப்பநிலை,ക്രമീകരിക്കൽ താപനില
ஒரே மாதிரியான,ഹോമോലോജസ്
ஐசோமெட்ரிக் கோடு,ഐസോമെട്രിക് ലൈൻ
சமமான முறை,തുല്യമായ രീതി
ஒத்திசைவான வரி,സിൻക്രണസ് ലൈൻ
ஒத்திசைவான வரி,സിൻക്രണസ് ലൈൻ
ஒத்திசைவு,സമന്വയം
ஒத்திசைவான வேகம்,സിൻക്രണസ് വേഗത
ஒத்திசைவான ஸ்கேனிங்,സിൻക്രണസ് സ്കാനിംഗ്
ஐசோமெட்ரிக்,ഐസോമെട്രിക്
ஐசோமெட்ரிக் கோடு,ഐസോമെട്രിക് ലൈൻ
அழைப்பு வரி,ലൈൻ വിളിക്കുക
தொடர்பு வரி,പരസ്പര ബന്ധ രേഖ
"சமன்பாடு கோடு, சமன்பாடு விளிம்பு","സമവാക്യ രേഖ, സമവാക്യ കോണ്ടൂർ"
எண்ணும் பக்கம்,എണ്ണം പേജ്
உறவினர்,ബന്ധു
"இணை கரு, ஐசோடியாபியர்","സമാന്തര ന്യൂക്ലിയസ്, ഐസോഡിയാഫെയർ"
ஐசோமெட்ரிக் விளக்கப்படம்,ഐസോമെട്രിക് ചാർട്ട്
கூட விளிம்பு,കോണ്ടൂർ പോലും
ஐசோமெட்ரிக் வளைவு,ഐസോമെട്രിക് കർവ്
தொகுதி பக்கம்,വോളിയം പേജ്
வெறியர்,മതഭ്രാന്തൻ
ஐசோலின்,ഐസോലിൻ
ஐசோபிளாஸ்டிக்,ഐസോപ്ലാസ്റ്റിക്
சமபலம்,തുല്യശക്തി
சமமான புள்ளி,equipotential പോയിന്റ്
சமநிலை மண்டலம்,ഇക്വിപോട്ടൻഷ്യൽ സോൺ
ஐசோ எலக்ட்ரானிக்ஸ்,ഐസോ ഇലക്ട്രോണിക്സ്
ஐசோ எலக்ட்ரானிக் அயனிகள்,ഐസോഇലക്ട്രോണിക് അയോണുകൾ
ஐசோ எலக்ட்ரானிக் மூலக்கூறு,ഐസോഇലക്‌ട്രോണിക് തന്മാത്ര
ஐசோ எலக்ட்ரானிக் வரிசை,ഐസോഇലക്‌ട്രോണിക് സീക്വൻസ്
"சமோர்ஜ், சமோர்ஜ்","സമോർജ്, സമോർജ്"
samorge வினை integral,സമോർജ് ക്രിയ അവിഭാജ്യ
