Kannada,Hindi
ಇಂಪೀರಿಯಲ್ ನಗರ,साम्राज्यिक नगर
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,साम्राज्यवाद
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ,साम्राज्यिक अधिमानात्मकता
ಅಸಮರ್ಥತೆ,दुःनीति
ವಂಚಕ,झूठा दावेदार; प्रतारक
ಸೆರೆವಾಸ,कैद
ಸೆರೆವಾಸ,2. कारावास
ಆಕ್ರಮಣ,"क्षिप्र आक्रमण, अचानक हमला"
ಆಕ್ರಮಣಕಾರ,"आक्रमणकारी, धावामार"
ಸ್ವಾತಂತ್ರ್ಯ,स्वाधीनता
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,स्वाधीनता-दिवस
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,इंडिपेन्डेंस हाल
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),अमरीकी इंडियन
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,"भारतीय होम रूल लीग, इंडियन होम रूल लीग"
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,औद्योगिक क्रांति
ನಾಸ್ತಿಕ,"क़ाफिर, अविश्वासी"
ನಾಸ್ತಿಕ,"2. क़ाफिर, विधर्मी"
ಒಳನುಸುಳುವಿಕೆ,घुसपैठ
ಒಳನುಸುಳುವವನು,घुसपैठिया
ಮಾಹಿತಿದಾರ,ज्ञापक
ಮಾಹಿತಿದಾರ,2. भेदिया
ಮಾಹಿತಿದಾರ,सूचनादाता
ಮಾಹಿತಿದಾರ,2. मुखबिर
ಪ್ರವೇಶ,प्रवेश
ಪ್ರವೇಶ,2. अंतः प्रवेश
ಪ್ರವೇಶ,3. प्रवेशाधिकार
ವಾಸಸ್ಥಾನ,निवास
ನಿವಾಸಿ,निवासी
ಆನುವಂಶಿಕತೆ,वंशागति
ಆನುವಂಶಿಕತೆ,2. उत्तराधिकार
ಆನುವಂಶಿಕತೆ,3. दाय
ಶಾಸನ,"उत्कीर्ण लेख, अभिलेख"
ಲಾಂಛನ,लक्षण
ಪ್ರವೇಶದ ಉಪಕರಣ,अधिमिलन-पत्र
ಸರ್ಕಾರದ ಉಪಕರಣ,इन्स्ट्रूमेंट ऑफ गवर्नमेंट
ದಂಗೆ (ದಂಗೆ),उपप्लव
ದಂಗೆಕೋರ,उपप्लवी
ದಂಗೆ,विप्लव
ದಂಗೆ,2. परिद्रोह
ಏಕೀಕರಣ,"एकीकरण, समेकीकरण"
ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ,अभिलेखों (रिकार्डों) की अविकलता
ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ,राज्यों की अखंडता
ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು),बुद्धिजीवी वर्ग
ಮಧ್ಯಸ್ಥಿಕೆ,"अंतःस्थता, बीच-बचाव"
ಮಧ್ಯಸ್ಥಗಾರ,अंतःस्थ
ಮಧ್ಯವರ್ತಿ,मध्यस्थ
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,अंतर्राष्ट्रीयता
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,"2. अंतर्राष्ट्रीयतावाद, अंतर्राष्ट्रवाद"
ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ,"अंतर्राष्ट्रीयतावादी, अंतर्राष्ट्रवादी"
ಆಂತರಿಕ ಯುದ್ಧ,अन्यान्यध्वंसी युद्ध
ಇಂಟರ್ನಿ,नज़रबंद व्यक्ति
ಇಂಟರ್ನಿ,2. स्थानबद्ध व्यक्ति
ಇಂಟರ್ನಿ ಶಿಬಿರ,युद्धबंदी शिविर
ಅಂತಃಕರಣ,नज़रबंदी
ಅಂತಃಕರಣ,2. स्थानबद्धता
ಅಂತಃಕರಣ,3. नज़रबंदी का दंड
ಇಂಟರ್‌ನನ್ಸಿಯೋ,अंतरनंसियों
ಇಂಟರ್ಪ್ರಿಟರ್,दुभाषिया
ಇಂಟರ್ಪ್ರಿಟರ್,2. भाषान्तरकार
ಇಂಟರ್ಪ್ರಿಟರ್,3. व्याख्याकार
ಹಸ್ತಕ್ಷೇಪ,"अंतः क्षेप, हस्तक्षेप"
ಕರುಳುವಾಳ,निर्वसीयता
ಕರುಳು,"निर्वसीयती, इच्छा-पत्र रहित"
ಒಳಸಂಚು,"साजिश, षड़यंत्र"
ಒಳನುಗ್ಗುವವರು,"बल-प्रवेष्टा, बल पूर्वक प्रवेश करने या घुस आने वाला"
ಒಳನುಗ್ಗುವವರು,2. अतिक्रमी
ಒಳನುಗ್ಗುವಿಕೆ,बल-प्रवेश
ಆಕ್ರಮಣ,आक्रमण
ಆಕ್ರಮಣ,2. चढ़ाई
ಹೂಡಿಕೆ ಮಾಡಿ,घेर लेना
ಹೂಡಿಕೆ ಮಾಡಿ,2. खिलअत देना
ಹೂಡಿಕೆ ಮಾಡಿ,3. मान प्रदान करना
ಹೂಡಿಕೆ ಮಾಡಿ,4. पद प्रदान करना
ಹೂಡಿಕೆ,खिलअत देना
ಹೂಡಿಕೆ,2. पद-स्थापन
ಹೂಡಿಕೆ,3. मान-प्रदान
ಹೂಡಿಕೆ ಸಮಾರಂಭ,मान-प्रदान समारोह
ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ,राष्ट्रीयता प्रदान करना
ಅಜೇಯ ನೌಕಾಪಡೆ,अजेय आर्मेडा
ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ),राज्य की अनुल्लंघनीयता
ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ,अभेद्य राज्य
ಅವೇಧನೀಯ ಕೋಟೆ,अभेद्य दुर्ग
ಕಬ್ಬಿಣದ ಯುಗ,लौह युग
ಕಬ್ಬಿಣದ ಪರದೆ,"लौह पट, लोहे का पर्दा, दुर्भेद्य आवरण"
ಕಬ್ಬಿಣದ ಕಾವಲು,"आयरन गार्ड, लौहरक्षक दल"
ಕಬ್ಬಿಣದ ಪಡಿತರ,"आपाती राशन, आपाती रसद"
ಕಬ್ಬಿಣದ ಬದಿಗಳು,आयरन साइड्स
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,लोहाग्रयुक्त बाण
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,इस्थिमियायी खेल
ಜನಿಸರಿ,"जांनिसार, तुर्की पैदल सैनिक"
ದ್ವಾರಪಾಲಕ,द्वारपाल
ದ್ವಾರಪಾಲಕ,2. फर्राश
ಜಾವೆಲಿನ್,"बरछी, बरछा"
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,"जिम क्रो लॉ, जिम क्रो क़ानून"
ಜಿಂಗೊ,उद्धत राष्ट्रवादी
ಜಿಂಗೊ,2. जिंगो
ಜಿಂಗೊ,"3. युयुत्सु, युद्धप्रिय"
ಜಿಂಗೋಯಿಸಂ,युयुत्सुवाद
ಜಂಟಿ ಕ್ರಿಯೆ,संयुक्त कार्यवाही
ಜಂಟಿ ನಿಯಂತ್ರಣ,संयुक्त नियंत्रण
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,"संयुक्त संधारण, संयुक्त दख़ल"
ತೀರ್ಪುಗಾರರು,जूरी
ಕೇವಲ ಕಾರಣ,न्यायोचित उद्देश्य
ಇರಿಸಿಕೊಳ್ಳಿ,अंतः कोट
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,पुरालेखपाल
ಕೆಟಲ್-ಡ್ರಮ್,"नगाड़ा, नक्कारा"
ಪ್ರಮುಖ ಪದ,संकेत शब्द
ರಾಜ,राजा
ಸಾಮ್ರಾಜ್ಯ,"राज्य, राजा"
ಕಿಂಗ್ಲೆಟ್,क्षुद्र राज
ಕಿಂಗ್ ಮೇಕರ್,"भूपकर्त्ता, राजविधाता"
ರಾಜತ್ವ,राजपद
ರಾಜತ್ವ,2. राजतंत्र
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,गुप्त सलाहकार
ನೈಟ್,नाइट
ರಾಜತ್ವ,नाइट पद
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,नाइट्स हॉसपिटेलर्स
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,नाइट्स ऑफ सेन्ट जॉन
ನೈಟ್ ಟೆಂಪ್ಲರ್,नाइट टेम्पलर
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),कू क्लक्स क्लान
ಕುಮಿಂಟಾಂಗ್,"कोमिंतांग, कूमिंतांग"
ಲೌಕಿಕ,"सामान्य धर्मोपासक वर्ग, उपासक वर्ग"
ಲ್ಯಾನ್ಸ್,"भाला, कुंत"
ಲ್ಯಾನ್ಸರ್,"भालाधारी, भालासवार, कुंतधारी"
ನಂತರ ಗುಪ್ತರು,उत्तर गुप्तवंश
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,वैधा उत्तराधिकारी
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),अव्यवस्था
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),2. अराजकता
ಕಾನೂನು ಪ್ರಭುಗಳು,लॉ लॉर्डस
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,(अशोक द्वार प्रवर्तित) धर्म
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,राष्ट्र संघ
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),() रिक्थ
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),(2) वसीयत संपदा
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,"वैध उत्तराधिकारी, कानूनी वारिस"
ಕಾನೂನುಬದ್ಧ,पोपदूत
ಕಾನೂನುಬದ್ಧ,2. लीगेट
ಕಾನೂನುಬದ್ಧ,"3. प्रणिधि, मितार्थ दूत"
ದಂತಕಥೆ,आख्यान
ದಂತಕಥೆ,2. लेख
ಲೀಜನ್,लीजन
ಲೀಜನ್,2. सैन्य दल
ಲೀಜನ್ ಆಫ್ ಆನರ್,लीजन ऑफ ऑनर
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),राजद्रोह
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,लघु राज्य
ರುಜುವಾತು ಪತ್ರಗಳು,प्रत्यय-पत्र
ಲೀಜ್-ಲಾರ್ಡ್,सीमांत स्वामी
ಲೀಜ್ ಮನುಷ್ಯ,() सेवाबद्ध सामंत
ಲೀಜ್ ಮನುಷ್ಯ,"(2) परिचर, खिदमतगार"
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,आजीवन कारावास
ವಂಶಾವಳಿ,वंश परम्परा
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,लिटिल इंग्लैंडर
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),हीनयान
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,समुद्र तटवर्त्ती राज्य
ಪ್ರಾರ್ಥನೆಗಳು,प्रार्थना-विधि
ಧರ್ಮಾಚರಣೆ,प्रार्थना विधि
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,स्थानीय निष्ठा
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,"स्थानीय स्वशासन, स्थानीय स्वायत्त शासन"
ದೀರ್ಘ ಸಂಸತ್ತು,लौंग पार्लियामैंट
ಕಡಿಮೆ ದೇಶಗಳು,"लो कंट्रीज़, निम्नतल देश"
ನಿಷ್ಠಾವಂತ,निष्ठावान
ನಿಷ್ಠೆ,निष्ठा
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,मैकियाविली नीति
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,मेग्ना कार्टा
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,"मैगनम कान्सिलियम, उच्च परिषद्"
ಮಾಲುಮ್ ನಿಷೇಧ,राज्यवर्जित कृत्य
ಮ್ಯಾಂಡಮಸ್,परमाधिदेश
ಆದೇಶ,अधिदेश
"ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;",अधिदेश वर्ग 'क'
"ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;",अधिदेश वर्ग 'ख'
"ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;",अधिदेश वर्ग 'ग'
ಆದೇಶ ವ್ಯವಸ್ಥೆ,अधिदेश पद्धति
ಕಡ್ಡಾಯ ರಾಜ್ಯ,अधिदेश प्राप्त राज्य
ಮ್ಯಾಂಗೋನೆಲ್,"मेंगोनेल, प्रक्षेपास्त्र"
ಪ್ರಣಾಳಿಕೆ,घोषणा-पत्र
ಕುಶಲತೆಗಳು,"सैन्यव्यूहन, स्थिति परिवर्तन-कौशल"
ಮ್ಯಾನ್ ಆಫ್ ವಾರ್,"युद्धपोत, जंगी जहाज"
ಮ್ಯಾನರ್,"मेनर, सामंत-भूमि"
ಮ್ಯಾನರ್,2. सामंत गढ़ी
ಮಾನವ ಶಕ್ತಿ,"जनशक्ति, जन बल"
ಮಾನವ ಶಕ್ತಿ,2. श्रमिक शक्ति
ಮ್ಯಾನುಮಿಷನ್,दासत्वमुक्ति
ಮನುಮಿತ್,दासत्व से मुक्ति
ಹಸ್ತಪ್ರತಿ,हस्तलेख ग्रथ
ಹಸ್ತಪ್ರತಿ,2. पांडुलिपि
ಹಸ್ತಪ್ರತಿ,3. हस्तलिखित ग्रंथ
ಮಾರೌಡರ್,लुटेरा
ಕಡಲ ಬೆಲ್ಟ್,"समुद्र तटवर्ती प्रदेश, समुद्र तटवर्ती क्षेत्र"
ಕಡಲ ನಾಗರಿಕತೆ,"समुद्री सभ्यता, समुद्री तटवर्ती सभ्यता"
ಕಡಲ ಧ್ವಜ,"समुद्री ध्वज, समुद्री पताका"
ಕಡಲ ಶಕ್ತಿಗಳು,समुद्री शक्तियाँ
ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ,समुद्री प्रभुसत्ता
ಕಡಲ ಯುದ್ಧ,समुद्री युद्ध
ಮಾರ್ಕ್ವಿಸ್,मार्क्विस
ಮಾರ್ಕ್ವಿಸೇಟ್,मार्क्विस का पद
ಸಮರ ಕಾನೂನು,"मार्शल लॉ, फौजी शासन"
ಸಮರ ಜನಾಂಗಗಳು,लड़ाकू जातियाँ
ಹುತಾತ್ಮ,शहीद
ಹತ್ಯಾಕಾಂಡ,"हत्याकांड, जनसंहार"
ಕುಶಲ ಸಮೂಹ,सैन्य पुंज
ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್,मास्टर एट आर्म्स
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
ಮನೆಯ ಯಜಮಾನ,राजभवन प्रबन्धक
ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್,मास्टर ऑफ हॉर्स
ರೋಲ್ಸ್ ಮಾಸ್ಟರ್,मास्टर ऑफ द रोल्स
ಹೊಂದಾಣಿಕೆ,"तोड़ा, टोटा"
ಹೊಂದಾಣಿಕೆ,2. पलीता
ಮ್ಯಾಚ್‌ಲಾಕ್,तोड़ेदार बंदूक
ವೈವಾಹಿಕ ಮೈತ್ರಿ,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
ಮೆನ್ಶೆವಿಕ್,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
ಕೂಲಿ ಸೈನ್ಯ,भृतक सेना
ಕೂಲಿ ಸೈನಿಕ,"भृतक सैनिक, भाड़े का सिपाही"
ವ್ಯಾಪಾರಿ,व्यापारी जहाज़
ಮಧ್ಯ ವಯಸ್ಸು,"मध्य युग, मध्य काल"
ಮಧ್ಯ ಪೂರ್ವ,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
ಮಧ್ಯದ ಹಾದಿ,मध्य समुद्री मार्ग
ಮಧ್ಯಮ ಮಾರ್ಗ,मध्यम मार्ग
ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್),"मध्य मार्ग, बीच का रास्ता"
ವಲಸೆಗಾರ,प्रवासी
ವಲಸೆ,प्रवास
ವಲಸೆ,2. स्थानांतर गमन
ವಲಸೆ,3. देशांतर गमन
ಮಿಲಿಟರಿಸಂ,सैन्यवाद
ಮಿಲಿಟರಿಸಂ,2. फ़ौजी शासन व्यवस्था
ಮಿಲಿಟರಿಸಂ,3. सैन्य युद्धवाद
ಮಿಲಿಟರಿಸಂ,4. युद्ध प्रियता
ಮಿಲಿಟರಿವಾದಿ,सैन्यवादी
ಮಿಲಿಟರಿವಾದಿ,2. युद्धवादी
ಮಿಲಿಟರಿಕರಣ,सैन्यीकरण
ಮಿಲಿಟರಿಕರಣ,2. सैनिकीकरण
ಮಿಲಿಟರಿಕರಣ,3. फ़ौजी शासन
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),समरतंत्री
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),2. व्यूह कुशन
ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು),"समरतंत्र, समर विद्या, युद्ध विद्या"
ಮಿಲಿಟಿಯಾ,"नागरिक सेना, सिंहबंदी"
ಮಿಲಿಟಿಯಾ,2. मिलिशिया
ದುರಾಡಳಿತ,कुशासन
ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ,लुप्त कड़ी
ಮಿಷನ್,"दूतमंडल, मिशन"
ಮಿಷನ್,2. सेवादल गठित मंडल
ಮಿಷನ್,3. दौत्यकर्म
ಮಿಶ್ರ ಜನಾಂಗ,मिश्र प्रजाति
ಆಧುನಿಕ ಇತಿಹಾಸ,आधुनिक इतिहास
ವಿಧಾನ ವಿವೆಂಡಿ,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
ಮೊನಾಕಿಸಂ,मठवास
ರಾಜ,एकराष्ट्र
ರಾಜ,2. राजा
ರಾಜಪ್ರಭುತ್ವ,राजतंत्रवाद
ರಾಜಪ್ರಭುತ್ವ,2. राजतंत्र से सिद्धान्त
ರಾಜಪ್ರಭುತ್ವವಾದಿ,राजतंत्रवादी
ರಾಜಪ್ರಭುತ್ವ,"राजतंत्र, एकराट्तंत्र"
ಮಠ,मठ
ಮಠ,2. बिहार
ಮಠ,3. संधाराम
ಸನ್ಯಾಸತ್ವ,मठजीवन
ಸನ್ಯಾಸತ್ವ,2. मठतंत्र
ಸನ್ಯಾಸಿ,भिक्षु
ಮಾತೃ ದೇಶ,"मूल देश, मातृदेश"
ಮಾತೃಭೂಮಿ,मातृभूमि
ಸಂಸತ್ತಿನ ತಾಯಿ,संसद जननी
ಮುಕ್ರೇಕರ್ಸ್,"मकरेकर, कीचड़ उछालने वाला"
ಮಮ್ಮಿ,"ममी, चिरशव"
ವಸ್ತುಸಂಗ್ರಹಾಲಯ,"संग्रहालय, अजायबघर"
ಮಸ್ಕೆಟ್,"तुपक, लंबी बंदूक, तुफंग"
ಮಸ್ಕಿಟೀರ್,"बंदकूची, बरकंदाज़"
ಮಸ್ಕೆಟ್ರಿ,बरकंदाज़ों का दस्ता
ಮಸ್ಕೆಟ್ರಿ,2. बरकंदाज़ी
ಮಸ್ಟರ್ ಮಾಸ್ಟರ್,सैनिक उपस्थिति अधिकारी
ಮಸ್ಟರ್-ರೋಲ್,सैनिक नामावली
ಮಸ್ಟರ್-ರೋಲ್,2. उपस्थिति नामावली
ದಂಗೆ,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
ದಂಗೆ ಕಾಯಿದೆ,"विद्रोह विधि, म्यूटिनी एक्ट"
ರಹಸ್ಯ ಹಡಗು,रहस्यपूर्ण जहाज
ನಿರೂಪಣೆ,वर्णन
ರಾಷ್ಟ್ರ,राष्ट्र
ಸ್ಥಳೀಯ,"दैशवासी, देशीय व्यक्ति"
ಸ್ಥಳೀಯ ರಾಜ್ಯ,रजवाड़ा
ನೈಸರ್ಗಿಕತೆ,प्रकृतिवाद
ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
ನಾಜಿ,"नात्सी, नाज़ी"
ನಾಜಿ ಕ್ರಾಂತಿ,"नात्सी क्रांति, नाज़ी क्रांति"
ನಾಜಿಸಂ,"नाज़ीवाद, नात्सीवाद"
ಪೂರ್ವದ ಹತ್ತಿರ,निकट पूर्व
ನೀಗ್ರೋ,नीग्रो
ನೀಗ್ರೋಫಿಲ್,नीग्रो समर्थक
ನೀಗ್ರೋಫಿಲಿಸಮ್,नीग्रो प्रेम
ನೀಗ್ರೋಫೋಬಿಯಾ,नीग्रो भय
ತಟಸ್ಥ,तटस्थ
ತಟಸ್ಥ ದೇಶ,तटस्थ देश
ಹೊಸ ಒಪ್ಪಂದ,"न्यूडील, नई नीति, नई व्यवस्था"
ಹೊಸ ಪ್ರಪಂಚ,नूतन विश्व
ಉದಾತ್ತತೆ,"अभिजात वर्ग, अमीर वर्ग"
ಉದಾತ್ತ,"अभिजात, अमीर"
ಉದಾತ್ತ,2. मोहर
ಅಲೆಮಾರಿ,"खानाबदोश, यायावर"
ಅಲೆಮಾರಿ ಗುಂಪು,यायावर दल
ಅಲೆಮಾರಿ ಧರ್ಮ,खानाबदोशी जिंदगी
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,अनाक्रमण संधि
ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ,अयोधी राष्ट्र
ಅಸಹಕಾರ,असहयोग
ಅಸಹಕಾರ ಚಳುವಳಿ,असहयोग आंदोलन
ಮುಖಮುಖ,(सिक्के का) मुख्य भाग
ಮುಖಮುಖ,2. परिपूरक भाग
ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ),भीड़शाही
ಓಕ್ಲೋಕ್ರಾಟ್,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
ಅಧಿಕೃತ ದಾಖಲೆ,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
ಹಳೆಯ ಪ್ರಪಂಚ,पुरानी दुनिया
ಒಲಿಗಾರ್ಕಿ,"गुटतंत्र, स्वल्पतंत्र"
ಹಲ್ಲೆ,"धातक आक्रमण, जबरदस्त मारकाट"
ಮುಕ್ತ ಮಾತುಕತೆ,प्रकट संधिवार्त्ता
ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ,अप्रतिबद्ध अभिलेख
ಓರಿಯಂಟ್,प्राच्य
ಓರಿಯಂಟಲಿಸಂ,प्राच्यवाद
ಓರಿಯಂಟಲಿಸಂ,2. पूर्व देशीयता
ಓರಿಯಂಟಲಿಸ್ಟ್,प्राच्यविद्
ಮೂಲ,उद्भव
ಮೂಲ,"2. उद्गम, उत्पत्ति"
ಆರ್ಥೋಗ್ರಫಿ,शुद्ध लेखन
ಹಗೆತನದ ಏಕಾಏಕಿ,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
ಔಟ್-ಪೋಸ್ಟ್,"सीमा चौकी, चौकी"
ಅತಿ-ಪ್ರಭು,अधिपति
ಓವರ್-ರೈಡ್,"चढ़ आना, कुचलना"
ಓವರ್-ರೈಡ್,2. प्रत्यादेश करना
ಪೇಗನ್,"देवपूजक, पैगन"
ಪೇಗನ್,पैगन
ಪೇಗನಿಸಂ,"देवपूजन, मूर्तिपूजा"
ಪೇಗನಿಸಂ,2. देवपूजावाद
ಪಗೋಡ,स्तूप
ಪಗೋಡ,2. बौद्ध मंदिर
ಪಗೋಡ,3. पैगोडा
ಅರಮನೆಯ ಒಳಸಂಚುಗಳು,राजप्रासाद षड़यंत्र
ಪ್ಯಾಲಟಿನೇಟ್,जागीर
ತಾಳೆ ಎಲೆ,"ताल, ताड़-पत्र"
ಪಾಮ್ ಭಾನುವಾರ,खजूरी रविवार
ಪ್ಯಾನೆಜಿರಿಸ್ಟ್,"प्रशस्तिकार, विरुदकार"
ದಿಗಿಲು,आतंक
ದಿಗಿಲು,2. तहलका
ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು,आतंककारक
ಪಪಾಸಿ,पोपतंत्र
ಪಪಾಸಿ,2. पोप पद
ಪಪಾಸಿ,3. पोप अवधि
ಪಪಾಸಿ,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
ಪಾಪಲ್ ಬುಲ್,पोप का आदेश-पत्र
ಪಾಪಲಿಸಂ,पोपवाद
ಪಾಪಲಿಸಂ,2. पोपतंत्रीय व्यवस्था
ಪಾಪಲಿಸ್ಟ್,पोपवादी
ಪಾಪಲ್ ರಾಜ್ಯ,पोप-राज्य
ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ),पोपवाद
ಪಾಪಿಸ್ಟ್,पोपवादी
ಪಪೈರಸ್,पेपाइरस
ಉಪಮೆ,दृष्टांत कथा
ಪ್ಯಾರಾಮೌಂಟ್,परमोच्च
ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ),परमोच्च शक्ति
ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ,सम्राज्ञी
ಪರಮ ಪ್ರಭು,सम्राट्
ಚರ್ಮಕಾಗದ,चर्मपत्र
ಚರ್ಮಕಾಗದ,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
ಚರ್ಮಕಾಗದ,3. पत्र
ಕ್ಷಮಿಸು,क्षमा
ಪಾರ್ಲಿಗಳು,"संधिवार्ता, सुलह की बातचीत"
ಪಾರ್ಲಿಗಳು,2. विमर्श
ಸಂಸತ್ತು (=ಸಂಸತ್ತು),"पार्लियामेंट, पार्लेमैन"
ಸಂಸತ್ತು,पार्लियामेंट
ಸಂಸತ್ತು,2. संसद
ಸಂಸತ್ತು,3. पार्लियामेंट
ಸಂಸತ್ ಕಾಯಿದೆ,पार्लियामेंट अधिनियम
ಸಂಸದೀಯ,"सांसदिक, संसदविज्ञ"
ಸಂಸದೀಯ,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
ಸಂಸದೀಯ ಏಜೆಂಟ್,संसदीय प्रतिनिधि
ಪಾರ್ನೆಲಿಸಮ್,पारनेलवाद
ಪೆರೋಲ್,पैरोल
ಪೆರೋಲ್,2. संबंध मुक्ति
ಪ್ಯಾರಿಸೈಡ್,पितृहंता
ಪ್ಯಾರಿಸೈಡ್,2. गुरुजनंहंता
ಪಕ್ಷಪಾತಿ,"पक्षपाती, पक्षधर"
ಪಕ್ಷಪಾತಿ,2. लड़ाका
