Hindi,Punjabi
"बीच की फसल, अंतराफसल",ਇੰਟਰਕ੍ਰਾਪ
"अंतः सस्य कर्षण, निराई, गुड़ाई",ਅੰਤਰਾਲ (ਅੰਤਰਾਲ)
ब्याज,ਦਿਲਚਸਪੀ
"पर्व, पोरी",ਇੰਟਰਨਿਓ
अंतरा प्रावस्था (कोशिका विभाजन),ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ)
अंतर्वेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
अंतर्बंध्य,ਅੰਤਰ-ਨਿਰਜੀਵ
"विवरण, सूची",ਵਸਤੂ ਸੂਚੀ
प्रतिलोमीकरण,ਉਲਟਾ
"चक्र, सहपत्र",ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ
आयन,ਆਇਨ
किरणन,ਇਰੈਡੀਏਸ਼ਨ
सिंचाई,ਸਿੰਜਾਈ
समविकल्पी,ਆਈਸੋ ਐਲੇਲਸ
समोत्पाद वक्र,ISO ਉਤਪਾਦ ਕਰਵ
समदाब रेखा,ਆਈਸੋਬਾਰ
समयुग्मन,ਆਈਸੋਗੈਮ
पृथक्करण दूरी,ਇਕੱਲਤਾ ਦੂਰੀ
समगुणित,ਆਈਸੋਪਲੋਇਡ
समोत्पाद,ਇਕੱਲਤਾ
"आइसोटोप, समस्थानिक",ਆਈਸੋਟੋਪ
भोजपत्र,ਭਾਰਤੀ ਬੁਰਸ਼
कैल,ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ
लसौड़ा,ਭਾਰਤੀ ਚੈਰੀ
धूप,ਭਾਰਤੀ ਜੂਨੀਪਰ
बीजासर,ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ
"सुरपान, सुल्तान चंपा",ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ
साया,ਇੰਡੀਅਨ ਮੈਡਡਰ
मंजीठ,ਇੰਡੀਅਨ ਮੈਡਲਰ
पापड़ा,ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ
नील,ਇੰਡੀਗੋ
काकुन,ਇਤਾਲਵੀ ਬਾਦਾ
कुर्ची,ਆਈਵਰੀ ਟ੍ਰੀ
कुंदरू,Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ
"जैगरी, खंडसारी",Jaggery
जैपोनिका धान,ਜੌਂਕਾ ਚਾਵਲ
जैसिड,ਜੱਸੇ
जावाई धान (चावल),ਜਾਵਾਨਿਕਾ ਰਾਈਸ
जेली बनाना,ਜੇਲਿੰਗ
झूम कृषि,ਜੇਹਮ ਕਾਸ਼ਤ
झंपक जीन,ਜੰਜਾਈ
अनुपयोगी डीएनए,ਜੰਕ ਡੀ ਐਨ ਏ
वयस्कपूर्व प्रावस्था,ਜੁਵੇਨਾਈਲ ਪੜਾਅ
नीली गुलमोहर,ਜਾਬਾੰਡਾ
कटहल,ਜੈਕਫਰੂਟ
जामुन,ਜੰਜਾ
"मोतिया, चमेली",ਜੈਸਮੀਨ
जट्टी/खट्टी,ਜਤਤੀ ਖਤੀ
रतनजोत,ਜੱਟਟਰੋਫਾ
जूट,ਜੱਟ
जैसिड़,ਜੱਸੇਜ਼
केओलिन,ਕੂਲਿਨ
"केओलिन मिट्टी, खडिया मिट्टी",ਕਾਓਲਿਨਾਈਟ
"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी",ਕਾਓਲਿਨਾਈਟ
केंद्रककाइमा,ਕੈਰੀਨਚਯਮਾ
केंद्रकबंध,ਕੈਰੀਓਡਮਾ
केंद्रक संलयन,ਕੈਰੀਗਮੀ
गुणसूत्र आरेख,ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ)
सूत्री विभाजन,ਕਰੈਕਿਨੇਸਿਸ
केंद्रक विज्ञान,ਕੈਰੀਓਲੋਜੀ
केंद्रकलयन,Karyoolysis
केंद्रक,ਕੈਰੀਓਨ
"केंद्रक प्ररूप, गुणसूत्रप्ररूप",ਕੈਰੀਓਟਾਈਪ
केल्प (शैवाल),ਕੈੱਲਪ (ਐਲਗੀ)
केल्विन चक्र,ਕੈਲਵਿਨ ਚੱਕਰ
किरेटिन,ਕੇਟਿਨ
"गिरी, दाना",ਕਰਨਲ
खैरा रोग,ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ
खरीफ,ਸਾਉਣੀ
बकरी का ब्याना,ਮਜ਼ਾਕ ਕਰਨਾ
काइनेटोकोर,ਕਿਨੇਟੋਕੋਰ
"शाक-वाटिका, गृह वाटिका",ਕਿਚਨ ਗਾਰਡਨ
क्लाइनफिल्टर संलक्षण,ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ
क्लिनो खंड,ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ
खांच लगाना,ਬੰਦ
कॉच अभिगृहीत,ਕੋਚ ਦਾ ਅਹੁਦਾ
कोपन का वर्गीकरण (जलवायु),ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ)
क्रेब का चक्र,ਕਰਬਸ ਚੱਕਰ
"करटोसिस, ककुदता",ਕੁਰਟੋਸਿਸ
के वी के (कृषि विज्ञान केंद्र),ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ)
कदंब,ਕੜਮ
केल,ਕਲੇ
कांस घास,ਗਾਂ ਘਾਹ
करौंदा,ਕਾਰੌਂਦਾ
राजमा,"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ"
कीवी फल,ਕੀਵੀਫਰੀਨ
गांठ गोभी,ਨੋਲ ਗਾਲ
विलायती इमली,ਕੋਡੋਮਪੁਲੀ
कोदो,ਕੋਡੋ ਬਾਜਲੇਟ
कोकम,ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ)
खपरा भृंग,ਖਾਪਰਾ ਬੀਟਲ
घातक मात्रा 50,L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50)
प्रयोगशाला से खेत तक,ਲੈਬ ਲੈਂਡ
अस्थिर,ਲੇਬਲ
"श्रम, मजदूर, श्रमिक",ਕਿਰਤ
लैक प्रचालक प्रतिदर्श,ਲੈਕ ਓਪਰਨ ਮਾਡਲ
दुग्ध स्रवण,ਦੁੱਧ ਚੁੰਘਾਉਣ
दुग्धजनक हॉर्मोन (प्रोलैक्टिन),ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ)
लैक्टोस,ਲੈਕਟੋਜ਼
पश्च रज्जुक,ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ
लैम्डा क्लोनन संवाहक,ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ
पटलीय वायु प्रवाह,ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ
लैंपब्रश गुणसूत्र,ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ
"भूमि, जमीन, स्थल, प्रदेश",ਜ਼ਮੀਨ
भूमि समर्थता वर्गीकरण,ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ
भूमि समर्थता मानचित्र,ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ
भूमि निम्नीकरण,ਭੂਮੀ ਦੇ ਨਿਘਾਰ
भूमि तुल्यांक अनुपात,ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ
भूमि समतलीकरण,ਲੈਂਡ ਲੈਵਲਿੰਗ
भूमि सुधार,ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ
भूदृश्य कला,ਲੈਂਡਸਕੇਪਿੰਗ
भूमि उपयुक्तता,ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ
भूमि उपयोग पद्धति,ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ
लैंगरहैंस कोशिकाएं,ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ
ह्रास दर,ਲੈਪ ਰੇਟ
"लार्वा, डिंभक",ਲਾਰਵਾ
प्रसुप्तता,ਲੇਟੈਂਸੀ
गुप्त,ਲੇਟ
प्रसुप्त संक्रमण,ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ
"पार्श्व, पार्श्विक, पार्श्वीय",ਪਾਸੇ
लैटराइट मृदा,ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ
"लेटेक्स, असंस्कृत रबड़",ਲੈਟੇਕਸ
"लैथिरस रोग, लैथिरसता",ਲਾਠੀਵਾਦ
लातीनी वर्ग अभिकल्पना (एल एस डी),ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD)
जालक,ਜਾਲੀ
तुलनात्मक लाभ नियम,ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ
स्थिर प्रतिफल का नियम,ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
ह्रासमान प्रतिफल का नियम,ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ
वर्धमान प्रतिफल का नियम,ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ
सीमित कारकों का नियम,ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ
न्यूनता का नियम,ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ
प्रतिस्थापन का नियम,ਬਦਲ ਦਾ ਕਾਨੂੰਨ
परिवर्ती अनुपात नियम,ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ
"दाब, परत, अंडे देने वाली मुर्गी",ਪਰਤ
अभिन्यास,ਖਾਕਾ
निक्षालित तत्व,ਲੀਚੇਟ
निक्षालन क्षमता,ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ
निक्षालन मांग,ਲੈਣ ਤੋਂ ਲੈ ਕੇ
अग्रग रज्जुक,ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ
पर्ण क्षेत्र अवधि,ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ
पर्णक्षेत्र सूचकांक,ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ
पर्ण क्षेत्र अनुपात,ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ
पर्ण सुरंगक,ਪੱਤਾ ਮਾਈਨਰ
पर्ण परीक्षण,ਪੱਤਾ ਟੈਸਟਿੰਗ
"पर्ण, पत्ती, पत्र, पत्ता",ਪੱਤਾ
समाचारपत्रक,ਪਰਚਾ
पट्टा,ਲੀਜ਼
शिंब फली,ਫਲ਼ੀ
निम्न ऊर्जा लागत संधारणीय कृषि,ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ)
वातरंध्र,ਲੈਂਟਿਕਲ
लेन्टो केशिका बिंदु,ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ
"तनुसूत्र, लेप्टोनीमा",Letoxtonema
लेप्टोस्पाइरता,Lextospirosis
शुष्करोधक आवारिकी,ਲੀਰੋ-ਮੌਰਫਿਕ
विक्षति,ਜਖਮ
घातक उत्परिवर्तन,ਜਾਨਲੇਵਾ
अवर्णीलवक,ਲੁੱਕੋਪਲਾਸਟ
समतल वेदिका,ਪੱਧਰ ਦੇ ਛੱਤ
"करहा, समतलक, पाटा",ਲੇਵਲਰ (ਲੇਵੀਲਰ)
समतलन (भूमि का),ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ)
"ले कृषि, चरागाह में कृषि",ਲੇਅ ਖੇਤੀ
लीबिग का न्यूनतम नियम,ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ
बंधन,ਭੰਡਾਰਨ
प्रकाश समायोजन बिंदु,ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ
प्रकाश संतृप्त सघनता,ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ
प्रकाश संचरण अनुपात,ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ
प्रकाश पाश,ਹਲਕਾ ਜਾਲ
चूना मिलाना,ਸੀਮਿਤ
"सीमा, सीमा बंधन",ਸੀਮਾ
सीमाकारी कारक,ਸੀਮਤ ਕਾਰਕ
लाइमोनाइट,ਲਿਮੋਨਾਈਟ
"रेखा, वंशक्रम",ਲਾਈਨ
रैखिक अनुक्रिया,ਲੀਨੀਅਰ ਜਵਾਬ
सहलग्नता,ਲਿੰਕਜ
सहलग्नी समूह,ਲਿੰਕੇਜ ਸਮੂਹ
योजक,ਲਿੰਕ
रूई सूचकांक,ਲਿੰਟ ਇੰਡੈਕਸ
रोम,ਲਾਈਨਟਰਸ
"वसा, लिपिड",ਲਿਪਿਡ
वसा-अपघटन,ਲਿਪੋਲੀਸਿਸ
परिसमापन,ਤਰਲ
मेंडकारी,ਲਿਸਟਰ
लिस्टर (बक्खर),ਲਿਸਟਰ
मेंड़ बनाना,ਸੂਚੀ
स्थल मंडल,Lithospere
"बिछाली, संशाव",ਕੂੜਾ
सजीव पलवार,ਲਾਈਵ ਮਲਚ
लिवरवर्ट,ਜਿਗਰਵੋਰਟ
पशुधन,ਪਸ਼ੂ
स्थानीय नियंत्रण,ਸਥਾਨਕ ਨਿਯੰਤਰਣ
"संस्थिति, निधान, विस्थल",ਟਿਕਾਣੇ
टिड्डी,ਟਿੱਡੀ
"अवशयन, गिरना (फसल का गिरना)",ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼)
लॉडिक्यूल,ਲੋਡਿਕੂਲ
"लोएस, चिकनी मिट्टी",ਲਾਹਨਤ
लघुगणकीय रूपांतरण,ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ
दीर्घ प्रदीप्तकाली पादप,ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ
दीर्घ तरंगीय विकिरण,ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
पाश,ਲੂਪ
कर्तन,Lopping
कटि,ਲੰਬਰ
"लक्स, लूक्रस",ਲੱਕਸ
विलासिता उपभोग (पोषक तत्व),ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ)
विलासी जीन,ਲਗਜ਼ਰੀ ਜੀਨ
लाइकोपीन,ਲਾਇਕੋਪਿਨ
लसीका,ਲਿੰਫ
लाइसीमीटर लिसजलमापी,ਲਸੀਮੀਟਰ
कोशिकालयन,ਸੈੱਲ ਦਾ lysis
लयजनन,ਲਿੰਗੀ
"लयनकाय, लाइसोसोम",ਲਾਇਸੋਸੋਮ
लाइसोजाइम,ਪਤਸਿਮੇਮ
कुसुम,Lac ਰੁੱਖ
लाख,Lac
भिंडी,"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ"
गोखरू,ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ
लेंटाना,ਲੌਨਟਾਨਾ
खेसारी,ਲਾਥੀਰਸ
लीक,ਲੀਕ
नींबू घास,ਨਿੰਬੂ ਘਾਹ
"लेमन, नींबू",ਨਿੰਬੂ
मसूर,ਦਾਲ
मुलैठी,ਲੇਕਿ ur ਨਸ
सलाद,ਸਲਾਦ
"कमलिनी, कुमुदिनी",ਲਿਲੀ
नींबू,ਚੂਨਾ
अलसी,ਅਲਸੀ
लीची,ਲੀਚੀ
कुटकी,ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ
ककड़ी,ਲੌਂਗ ਤਰਬੂਜ
"पीप़र, पिपलामूल",ਲੰਬੀ ਮਿਰਚ
लोकाट,ਭੌਤਿਕ
कमल,ਕਮਲ
रिजका,Lurcesne
लाख कीट,Lac ਕੀੜੇ
सोनपंखी,ਲੇਡੀ ਬਰਡ ਬੀਟਲ
पर्ण सुरंगक,ਪੱਤਾ ਮਾਈਨਰ
पत्ती लपेटक,ਪੱਤਾ ਰੋਲਰ
पत्ती जाला कीट,ਪੱਤਾ ਵੈਬਬਰ
टिड्डी,ਟਿੱਡੀ
गुरु विकास,ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ
विस्तृतक्षेत्री जलवायु,ਮੈਕ੍ਰੋਲਮੇਟ
वृहदणु,ਮੈਕਰੋਮੋਲਕੋਲ
गुरु उत्परिवर्तन,ਮੈਕਰੋਟੇਸ਼ਨ
प्रमुख पोषक-तत्व,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
दीर्घ छिद्र,ਮੈਕਰੌਪੋਰਸ
"मैगट, कृमि",ਮੈਗਗੋਟ
मैग्मा,ਮੈਗਮਾ
मैग्नीशिया,ਮੈਗਨੇਸ਼ੀਆ
मैग्नीशियम,ਮੈਗਨੀਸ਼ੀਅਮ
चुंबकीय विलोडक,ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ
परिमाण,ਵਿਸ਼ਾਲਤਾ
महुए की खली,ਮੂਹਾ ਕੇਕ
अनुरक्षक पंक्ति,ਰੱਖਿਅਕ ਲਾਈਨ
"अनुरक्षण, संभाल, देखभाल",ਰੱਖ ਰਖਾਵ
मक्का के दाने निकालने वाली मशीन,ਮੱਕੀ ਸ਼ਰਨ
नरबंध्य,ਮਰਦ ਨਿਰਜੀਵ
"कुरूपता, कुरचना",ਖਰਾਬ
दुर्दमता,ਖਰਾਬ
कुपोषण,ਕੁਪੋਸ਼ਣ
कुरीति,ਗਲਤ
माल्टन,ਖਰਾਬ
नांद,ਖੁਰਲੀ
"मैंग्रोव, गरान",ਮੈਂਗ੍ਰੋਵ
"मैनोमीटर, दाबांतरमापी",ਮੈਨੋਮੀਟਰ
"मैनोमीटर, दाबांतरमापी",ਮੈਨੋਮੀਟਰ
अपूर्णांश (लघुगणक का),Mantissa (loarithm)
खाद,ਖਾਦ
"खाद देना, खाद डालना",ਖਾਦ
"सीमांत, उपांत",ਹਾਸ਼ੀਏ
सीमांत लागत,ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ
उपांत भूमि,ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ
सीमांत उत्पाद,ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ
सीमांत आय,ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ
समुद्री,ਸਮੁੰਦਰੀ
चिह्नक (आनुवंशिक),ਮਾਰਕਰ (ਜੈਨੇਟਿਕ)
"बाजार, मंडी",ਮਾਰਕੀਟ
"पण्य, विक्रेय, विपणन योग्य",ਮਾਰਕਿਟੇਬਲ
विपणन-योग्य अधिशेष,ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ
विपणित अधिशेष,ਮਾਰਕੀਟ ਸਰਪਲੱਸ
विपणन,ਮਾਰਕੀਟਿੰਗ
कच्छ,ਮਾਰਸ਼
द्रव्यमान बहाव,ਪੁੰਜ ਵਹਾਅ
"महा चयन, व्यापक चयन, समूह चयन",ਪੁੰਜ ਚੋਣ
द्रव्यमान स्पेक्ट्रोमीटर,ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ
"दंड़, मस्तूल",ਮਸਤ
मातृक वंशागति,ਜਣੇਪੇ ਵਿਰਾਸਤ
"मिलन, संगम",ਮੇਲ
मैट्रिक विभव,ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ
"तैयार होना, परिपक्वन",ਪੱਕਣ
परिपक्वता (फसल),ਪਰਿਪੱਕਤਾ (ਫਸਲ)
अधिकतम उपलब्ध जल,ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ
अधिकतम सस्यन,ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ
अधिकतम अवशेष सीमा,ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ
अधिकतम संधारणीय उपज,ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ
अधिकतम तापमापी,ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ
अधिकतम जलधारण क्षमता,ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ
शाद्वल बागवानी,ਮੈਦਾਨ ਬਗੀਚੇ
चूर्णी,Maly
माध्य विचलन,ਮਤਲਬ ਭਟਕਣਾ
माध्य जीवन (नाभिकीय),ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ)
माध्य समुद्र तल,ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ
माध्य वर्ग,ਮਤਲਬ ਵਰਗ
"माप, माप करना",ਮਾਪ
मापन,ਮਾਪ
यांत्रिक,ਮਕੈਨੀਕਲ
यांत्रिक विश्लेषण (मृदा),ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ)
यांत्रिक प्रतिबाधा,ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ
यांत्रिक कृषि,ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ
"मध्य, मध्यस्थ, मध्यिका",ਮੀਡੀਅਨ
औषधीय पादप,ਚਿਕਿਤਸਕ ਪੌਦਾ
भूमध्यसागरीय जलवायु,ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ
गुरुयुग्मकजनन,ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ
गुरु बीजाणुधानी,ਮੇਗਾਸਪੋਰੰਗੀਆ
गुरु बीजाणु,ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ)
गुरुबीजाणुजनन,Meagasporogenisis
"अर्धसूत्रण, अर्धसूत्री विभाजन",Meiosis
नरम मृदा,ਮਿੱਟੀ
डीएनए विरज्जुकन,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
झिल्ली निस्यंदक,ਝਿੱਲੀ ਫਿਲਟਰ
मेन्डेलीय वंशागति,ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ
मेन्डेलवाद,ਗੰਦਗੀ
मेंडेल का वंशागति नियम,ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ
"पण्यमाल, विक्रेयमाल",ਵਪਾਰੀ
"पारा, पारद",ਪਾਰਾ
विभज्योतक,ਬੇਰਹਿਮ
मध्य जलवायु,ਮੇਸੋਲਮੇਟ
"मध्यचर्म, मध्यजनस्तर",Mesoderm
पर्ण मध्योतक,ਮੇਸੋਫਿਲ
समोद्भिद,ਮੇਸੋਫਾਈਟ
मध्य छिद्र,ਮੇਸੋ-ਪਿਓਜ਼
मध्यमंडल,Mesospere
दूत आरएनए (एम-आरएनए),ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ)
उपापचय,Metabolism
उपापचयज,Metabolites
धातु बांध,ਧਾਤ ਦਾ ਡੈਮ
कायांतरित शैल,ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ
कायांतरण,ਮੈਟਮੋਰਫੋਸਿਸ
मध्यावस्था,ਮਛੂਤ
अनुमदकाल,ਮੈਟਸਟ੍ਰਸਸ
"परागानुप्रभाव, मेटाजीनिया",ਪਾਚਕ
मौसम विज्ञान,ਮੀਟਰ ਵਿਗਿਆਨ
मेटहीमोग्लोबिनीमिया,ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ
विधि प्रदर्शन,Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ
अभ्रक,ਮੀਕਾ
लघु द्रोणी,ਮਾਈਕਰੋ ਬੇਸਿਨ
सूक्ष्म प्राणिजात,ਮਾਈਕਰੋ ਫੂਨਾ
सूक्ष्मजीव,ਮਾਈਕਰੋਬ
सूक्ष्मजीवी जैवभार कार्बन,ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ
सूक्ष्मजीवी निम्नीकरण,ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ
सूक्ष्मजीवी कीटनाशी,ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ
सूक्ष्मजीव विज्ञान,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
लघुजीवी,ਮਾਈਕਰੋਬਾਇਟਿਕ
सूक्ष्म जलवायु,ਮਾਈਕਰੋਕਲੀਮੇਟ
सूक्ष्म पर्यावरण,ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ
सूक्ष्म वनस्पतिजात,ਮਾਈਕ੍ਰੋਫਲੋਰਾ
लघुयुग्मकजनन,ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ
लघु सिंचाई,ਮਾਈਕ੍ਰਿਤੀ
सूक्ष्म मौसमविज्ञान,ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ
सूक्ष्म पोषक (तत्व),ਮਾਈਕਰੋਨਟੀਐਂਟ
लघु क्यारी,ਮਾਈਕ੍ਰੋਪੋਲਟ
सूक्ष्मरंध्र,ਮਾਈਕ੍ਰੋਫੋਰ
बीजांड द्वार,ਮਾਈਕ੍ਰੋਪਾਈਲ
सूक्ष्मदर्शिकी,ਮਾਈਕਰੋਸਕੋਪੀ
सूक्ष्म बीजाणुधानी,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
सूक्ष्मबीजाणु संवर्धन,ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ
सूक्ष्मबीजाणु मातृ कोशिका,ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ
"लघुबीजाणु, माइक्रोस्पोर",ਮਾਈਕਰੋਸਪੋਰਸ
"सूक्ष्मकर्तक, माइक्रोटोम",ਮਾਈਕ੍ਰੋਟੋਮ
सूक्ष्म स्थलाकृति,ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ
मध्य-ऋतु सुधार,ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ
"प्रवास, प्रवसन",ਮਾਈਗ੍ਰੇਸ਼ਨ
दाने की दुग्धावस्था,ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ
"मिलीपीड, गोजर",ਮਿਲਪੀਦ
"मिलेट (ज्वार, बाजरा, आदि)",ਮਿਲਟਸ
"पेषण प्राप्ति, पेरना प्राप्ति",ਮਿਲਿੰਗ ਰਿਕਵਰੀ
"पेषण, दलना, कूटना, पीसना, पेरना",ਮਿਲਿੰਗ
खनिज पोषण,ਖਣਿਜ ਪੋਸ਼ਣ
खनिज मृदा,ਖਣਿਜ ਮਿੱਟੀ
"खनिजीकरण, खनिजीभवन",ਖਣਿਜ
खनिज,ਖਣਿਜ
न्यूनतम तापमापी,ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ
न्यूनतम कर्षण,ਘੱਟੋ ਘੱਟ ਖੇਤ
गौण फसलें,ਮਾਮੂਲੀ ਫਸਲਾਂ
समसूत्रणी सूचकांक,Miyotic ਇੰਡੈਕਸ
अपार्थक उत्परिवर्तन,ਗਲਤ ਵਿਆਖਿਆ
कुहासा सिंचाई,ਧੁੰਦਲੀ ਸਿੰਚਾਈ
कुहासा,ਧੁੰਦ
"माइटोकॉन्ड्रिया, सूत्रकणिका",ਮਾਈਟੋਚੋਂਡਰੀਆ
