Marathi,Kannada
मानवी कोरिओनिक गोनाडोट्रोपिन (एचसीजी),ಮಾನವ ಕೋರಿಯಾನಿಕ್ ಗೊನಡೋಟ್ರೋಪಿನ್ (ಎಚ್‌ಸಿಜಿ)
मानवी लोकसंख्याशास्त्र,ಮಾನವ ಜನಸಂಖ್ಯೆ
मानवी जीनोम,ಮಾನವನ ಜಿನೋಮ್
मानवी वाढ संप्रेरक (एचजीएच),ಮಾನವ ಬೆಳವಣಿಗೆಯ ಹಾರ್ಮೋನ್ (ಎಚ್‌ಜಿಹೆಚ್)
मानवी यजमान,ಮಾನವ ಹೋಸ್ಟ್
मानवी इम्युनोडेफिशियन्सी व्हायरस (एचआयव्ही),ಮಾನವ ಇಮ್ಯುನೊ ಡಿಫಿಷಿಯನ್ಸಿ ವೈರಸ್ (ಎಚ್‌ಐವಿ)
मानवी ल्यूकोसाइटिक प्रतिजन,ಮಾನವನ ಲ್ಯುಕೋಸೈಟಿಕ್ ಪ್ರತಿಜನಕ
मानवी ल्युकोसाइट अँटीग्ने कॉम्प्लेक्स,ಮಾನವ ಲ್ಯುಕೋಸೈಟ್ ಆಂಟಿಗ್ನೆ ಸಂಕೀರ್ಣ
मानवी प्लेसेंटल लैक्टोजेन,ಮಾನವನ ಜರಾಯು ಲ್ಯಾಕ್ಟೋಜೆನ್
मानवी लोकसंख्या दबाव,ಮಾನವ ಜನಸಂಖ್ಯೆಯ ಒತ್ತಡ
मानव वंश,ಮಾನವ ಜನಾಂಗ
ह्यूमरस,ಹಣ್ಣಾದ
ह्यूमिक acid सिड,ಹುಳಗಳ ಆಮ್ಲ
दमट,ತೇವದ
आर्द्रता,ಆರ್ದ್ರತೆ
नम्रता,ಹ್ಯೂಂಡಿ
विनोद,ಹಾಸ್ಯ
बुरशी,ಸಜ್ಜು
हंटिंगडन रोग,ಹಂಟಿಂಗ್ಡನ್ ಕಾಯಿಲೆ
हायसिंथ,ಹಯಸಿಂತ್
हायलिन,ಕೀರಲು
हायलिन कूर्च,ಹೈಲೀನ್ ಕಾರ್ಟಿಲೆಜ್
हायल्यूरोनिडेस,ಒಂದು ಸಣ್ಣ
संकरित,ಸಂಕರಜದ
संकरित इनव्हिलिटी,ಹೈಬ್ರಿಡ್ ಅನುಕೂಲತೆ
एफ 1 बियाणे संकरित,ಎಫ್ 1 ಬೀಜಗಳ ಹೈಬ್ರಿಡ್
संकरित वंध्यत्व,ಹೈಬ್ರಿಡ್ ಸಂತಾನಹೀನತೆ
संकरित वाहन तंत्रज्ञान,ಹೈಬ್ರಿಡ್ ವಾಹನ ತಂತ್ರಜ್ಞಾನ
हायड्रार्क सक्सेसेशन,ಹೈಡ್ರಾರ್ಚ್ ನೇತೃತ್ವ
हायड्रेशन शेल,ಜಲಸಂಬಂಧಿ
हायड्रिक,ಜಲಮಂಡಲದ
हायड्रिला,ಜಲಮಟ್ಟಿ
हायड्रोजन बॉन्ड,ಹೈಡ್ರೋಜನ್ ಬಂಡಿ
हायड्रोजन सायनाइड,ಹೈಡ್ರೋಜನ್ ಸೈನೈಡ್
हायड्रोजन न्यूक्लियस,ಹೈಡ್ರೋಜನ್ ನ್ಯೂಕ್ಲಿಯಸ್
हायड्रोलेज,ಜಲಪ್ರತಿಮ
हायड्रोलॉजिकल चक्र,ಜಲವಿಜ್ಞಾನ ಚಕ್ರ
हायड्रोलायझिंग,ಜಲವಿಚ್ingೇದನೆ
हायड्रोलाइटिक क्लेवेज,ಜಲವಿಚಾರಿ
हायड्रोनॅस्टी,ಜಲತ್ತ್ವ
हायड्रोफिलिक,ಜಲಪದರದ
हायड्रोफिली,ಜಲಸಂಧರವಾಗಿ
हायड्रोफिली,ಜಲಸಂಧರವಾಗಿ
हायड्रोफोबिक,ಹೈಡ್ರೋಫೋಬಿಕಾನದ
हायड्रोफाइट,ಜಲಸಂಪರ್ಕ
हायड्रोपोनिक्स,ಜಲಸಂಪರ್ಕ
हायड्रोस्फीअर,ಜಲಾವರಣ
हायड्रोस्टॅटिक दबाव,ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡ
हायड्रोथर्मल इकोसिस्टम,ಜಲವಿದ್ಯುತ್ ಪರಿಸರ ವ್ಯವಸ್ಥೆ
हायड्रोथर्मल व्हेंट,ಜಲಮಾರ್ಗನ ತೆರಪಿನ
हायड्रॉक्सिल ग्रुप,ಹೈಡ್ರಾಕ್ಸಿಲ್ ಗುಂಪು
हायग्रिक,ಕಶೇರುಕ
हिला (ट्री फ्रॉग),ಹೈಲಾ (ಮರದ ಕಪ್ಪೆ)
हायमेन,ಹೈಮೆನ್
हायॉइड,ಹಾಯಸುಳೆ
हायड हाड,ಹಯಾಯ್ಡ್ ಮೂಳೆ
हायपॅन्थोडियम,ಉರುಳು
हायपर कोलेस्टेरोलिया,ಅತಿರೇಕದ
हायपरग्लाइसीमिया,ಅತಿರೇಕದ
हायपरकेराटोसिस,ಅತಿಮಾನುಷಣೆ
हायपरपॅराथायरॉईडीझम,ಹೈಪರ್ಪ್ಯಾರಥಿರಾಯ್ಡೆತನ
हायपरप्लासिया,ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು
अतिसंवेदनशीलता,ಉಚ್ensರಿಕೆತ್ವ
उच्च रक्तदाब,ಅಧಿಕಪ್ರಭುತ್ವ
हायपरथायरॉईडीझम,ಹೈಪರ್ ಥೈರೋಡಿಸಮ್
हायपरटोनिक,ಅತಿಶಯೋಕ್ತಿ
हायफा,ಜರಡಿ
हायफेन,ಯಥೇಚ್ hy
हायपोकॉन्ड्रिया,ರಕ್ತದೊತ್ತಡ
हायपोकोटाइल,ಬಲಿಷ್ಠಿ
हायपोग्लाइसीमिया,ನಗುಳಿ
हायपगोनाडिझम,ಅಪತ್ನಿತ್ವ
हायपोगिनस,ಕಲ್ಪನಾಮಗ್ನ
हायपॉजीनी,ಯಾಸಕ್ತಿ
हायपोलिमिनियन,ನವಿಲು
हायपोपेराथायरॉईडीझम,ಕಾವುರಹತ್ಯೆ
हायपोफॅरिन्क्स,ಉಚ್ hyp್ರಾಸಕ
हायपोस्टोम,ಅಧಿಕಪ್ರವಾಹ
हायपोस्टोम,ಅಧಿಕಪ್ರವಾಹ
हायपोथालेमस,ಒಂದು ಬಿಲ್ಲು
हायपोथेसिस,ಕಲ್ಪನಾಶಕ್ತಿ
हायपोथेटिकल chordate,ಕಾಲ್ಪನಿಕ ಸ್ವರಮೇಳ
काल्पनिक प्रस्ताव,ಕಾಲ್ಪನಿಕ ಪ್ರತಿಪಾದನೆ
हायपोथायरॉईडीझम,ಜಡತ್ವ
हायपोटोनिक,ವ್ಯಭಿಚಾರವಿಲ್ಲದ
हायपोटोनिक सोल्यूशन,ಹೈಪೋಟೋನಿಕ್ ಪರಿಹಾರ
हायराकोथेरियम,ಹೈರಕೋಥೆರಮ್
हिमयुग,ಹಿಮಯುಗದ ಯುಗ
Ichthyophis,ಮತ್ಸ್ಯ
ओळख,ಗುರುತಿಸುವಿಕೆ
इडिओग्राम,ಈಟಿಯೋಗ್ರಾಮ್
इडिओग्राम,ಈಟಿಯೋಗ್ರಾಮ್
इगुआना,ಇರುರುವಾ
इलियम,ಇಲಿಯಂ
प्रकाशमय नमुना,ಪ್ರಕಾಶಮಾನವಾದ ಮಾದರಿ
प्रदीपन,ಪ್ರಕಾಶ
प्रतिमा,ಚಿತ್ರ
इम्बिबिशन प्रेशर,ಭಗ್ನಾವಶೇಷ
इम्बिबिशन,ನಿಷ್ಕಳಂಕ
इम्ब्रिकेट,ಚಾಚು
Imbricate asestivation,ಅಸ್ಟೆಸ್ಟೇಷನ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ
परदेशातून कायमची वस्ती करण्यासाठी येणारा किंवा आलेला,ವಲಸಿಗ
इमिग्रेशन,ವಲಸೆ
इमिग्रेशन,ವಲಸೆ
अमरत्व,ಅಮರ್ಯ
रोगप्रतिकारक प्रतिसाद,ಪ್ರತಿರಕ್ಷಾ ಪ್ರತಿಕ್ರಿಯೆ
रोगप्रतिकार प्रणाली,ನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ
रोगप्रतिकारक शक्ती डिसऑर्डर,ರೋಗನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ ಅಸ್ವಸ್ಥತೆ
प्रतिकारशक्ती,ಪ್ರತಿಷ್ಠಾಪಕತೆ
इम्युनो-तडफड,ರೋಗನಿರೋಧಕ
इम्यूनो कमतरता रोग,ಇಮ್ಯುನೊ ಕೊರತೆ ರೋಗ
इम्यूनो इलेक्ट्रोफोरेसीस,ಇಮ್ಯುನೊ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
इम्यूनो फ्लूरोसंट अँटीबॉडी लेबलिंग,ಇಮ್ಯುನೊ ಪ್ರತಿದೀಪಕ ಪ್ರತಿಕಾಯ ಲೇಬಲಿಂಗ್
इम्युनो सॉर्बेंट परख,ಇಮ್ಯುನೊ ಸೋರ್ಬೆಂಟ್ ಅಸ್ಸೇ
इम्युनो दडपशाही थेरपी,ಇಮ್ಯುನೊ ಸಪ್ರೆಸಿವ್ ಥೆರಪಿ
इम्युनो दडपशाही,ಇಮ್ಯುನೊ ಸಪ್ರೆಸೆಂಟ್
इम्युनोजेनिक,ರೋಗನಿರೋಧಕ
इम्यूनोग्लोबुलिन,ಇಮ್ಯುನೊಗ್ಲಿನ್
इम्यूनोलॉजी,ರೋಗನಿರೋಧಕ ವಿಜ್ಞಾನ
इम्युनोमोड्युलेटर,ರೋಗನಿರೋಧಕ ಶಕ್ತಿ
इम्यूनोपोटेन्टिएशन थेरपी,ಇಮ್ಯುನೊಪೊಟೆಂಟಿಯೇಶನ್ ಥೆರಪಿ
इम्युनोसप्रेशिव्ह औषध,ಇಮ್ಯುನೊಸಪ್ರೆಸಿವ್ .ಷಧ
इमुनोथेरपी,ಇಮುನೊಥೆರಪಿ
इम्पीरिपिननेट,ಅವಿನೇಶವಿಲ್ಲದ
इम्पाटाटा,ಐಡಲಾಟ
अभेद्य,ಅಗ್ರಾಹ್ಯ
रोपण,ಒಳಸೇರಿಸು
रोपण,ಕಸಿ
सुधारित बियाणे,ಬೀಜ
सुधारित विविधता,ಸುಧಾರಿತ ವೈವಿಧ್ಯತೆ
परिस्थिती मध्ये,ಸಿತುನಲ್ಲಿ
ग्लासमध्ये,ವಿಂಟ್ರೊದಲ್ಲಿ
विट्रो फर्टिलायझेशन (आयव्हीएफ) मध्ये,ವಿಟ್ರೊ ಫಲೀಕರಣ (ಐವಿಎಫ್)
व्हिव्हो मध्ये,ವಿವೋದಲ್ಲಿ
निष्क्रिय,ನಿಷ್ಪಲವಾದ
इनब्रेड लाइन,ಒಳಲಾರದ ರೇಖೆ
इनब्रीडिंग,ಸಂತಾನದ
पुनर्बांधणीची घटना,ಮರುಸಂಯೋಜನೆಯ ಘಟನೆ
भस्मसात,ದಹಿಸುವುದು
Incisor,ಬಾಚಿಹಲ್ಲು
समावेश शरीर,ಸೇರ್ಪಡೆ ದೇಹ
विसंगत वर्तन,ಅಸಂಗತ ವರ್ತನೆ
विसंगतता,ಅಸಾಮರಸ್ಯತೆ
विसंगतता,ಅಸಾಮರಸ್ಯತೆ
अपूर्ण वर्चस्व,ಅಪೂರ್ಣ ಪ್ರಾಬಲ್ಯ
इनक्यूबेटर,ಕಾವಲುಗಾರ
उपस्थित,ಸ್ಥಾನಿಕ
इनकस,ಇನಚೂರಿ
अनिश्चित फळ,ಹಣ್ಣು
इंडेंट,ಪಳಗಿದ
स्वतंत्र वर्गीकरण,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆ
स्वतंत्र जीन,ಸ್ವತಂತ್ರ ಜೀನ್
भारतीय कृषी संशोधन परिषद,ಭಾರತೀಯ ಕೃಷಿ ಸಂಶೋಧನಾ ಮಂಡಳಿ
भारतीय तांबूस पिवळट रंगाचा,ಭಾರತದ ಸಾಲ್ಮನ್
सूचक प्रजाती,ಸೂಚಕ ಪ್ರಭೇದಗಳು
स्वदेशी औषधाची व्यवस्था,ಸ್ಥಳೀಯ medicine ಷಧ ವ್ಯವಸ್ಥೆ
इंडिगोफेरा,ಜಲಸಮಾನಿಕ
घरातील प्रदूषण,ಒಳಾಂಗಣ ಮಾಲಿನ್ಯ
प्रेरित चळवळ,ಪ್ರೇರಿತ ಚಲನೆ
प्रेरित उत्परिवर्तन,ಪ್ರಚೋದಕ
प्रेरक,ಜಟಿಲ
इंड्यूसर जनुक,ಪ್ರಚೋದಕ ಜೀನ್
अपरिवर्तनीय नियंत्रण,ಪ್ರಚೋದಿಸಬಹುದಾದ ನಿಯಂತ್ರಣ
इंडिकिबल एंजाइम,ಪ್ರಚೋದಿಸಲಾಗದ ಕಿಣ್ವ
कर्करोगाचा समावेश,ಕ್ಯಾನ್ಸರ್ನ ಇಂಡಕ್ಷನ್
औद्योगिक मेलेनिझम,ಕೈಗಾರಿಕಾ ಮೆಲನಿಸಂ
औद्योगिक प्रदूषण,ಕೈಗಾರಿಕಾ ಮಾಲಿನ್ಯ
औद्योगिक धूर,ಕೈಗಾರಿಕಾ ಹೊಗೆ
इनरफरन्स कॉन्ट्रास्ट मायक्रोस्कोपी,ಅನರ್ಫರೆನ್ಸ್ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪಿ
अक्षम्य संसाधने,ಲ್ಯಾಟೆಟಬಲ್ ಸಂಪನ್ಮೂಲಗಳು
संसर्गजन्य रोग,ಸಾಂಕ್ರಾಮಿಕ ರೋಗ
संसर्ग,ಸಂರಕ್ಷಣೆ
अनुमान,ತೀರ್ಮಾನಿಸುವುದು
निकृष्ट सेरेबेलर पेडनकल,ಕೆಳಮಟ್ಟದ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
निकृष्ट मेसेन्ट्रिक गॅंग्लियन,ಕೆಳಮಟ್ಟದ ಮೆಸೆಂಟರಿಕ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
अनंत,ಅನಂತ
जळजळ,ಉರಿಯೂತ
दाहक अडथळा,ಉರಿಯೂತದ ತಡೆಗೋಡೆ
दाहक प्रतिक्रिया,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
दाहक प्रतिसाद,ಉರಿಯೂತದ ಪ್ರತಿಕ್ರಿಯೆ
चलनवाढ,ಹಣದುಬ್ಬರ
फुलणे,ಹೂವೇ ಪ್ರದೇಶ
इन्फ्लूएंझा,ನಿರೋಧಕ
ओघ,ಒಳಹರಿವು
इन्फ्रॉर्बिटल ग्रंथी,ಇನ್ಫ್ರಾರ್ಬಿಟಲ್ ಗ್ರಂಥಿ
इन्फंडिबुलम,ಸುಗಂಧ ದ್ರವ್ಯ
अंतर्भूत अन्न,ಸೇವಿಸಿದ ಆಹಾರ
अंतर्ग्रहण,ಸೇವನೆ
इनगिनल कालवा,ವೇಶ್ಯಾಗೃಹ
इनगिनल हर्निया,ಇಂಜಿನಲ್ ಅಂಡವಾಯು
वारसा,ಸೃಜನಶೀಲತೆ
वारसा आण्विक रोग,ಆನುವಂಶಿಕ ಆಣ್ವಿಕ ಕಾಯಿಲೆ
प्रतिबंध,ಪ್ರತಿರೋಧ
प्रतिबंधित,ಪ್ರತಿಬಂಧಿಸಿದ
संप्रेरक प्रतिबंधित करणे,ಹಾರ್ಮೋನ್ ಅನ್ನು ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
प्रतिबंध,ಪ್ರತಿಬಂಧ
प्रतिबंधात्मक पेप्टाइड,ಪ್ರತಿಬಂಧಕ ಪೆಪ್ಟೈಡ್
दीक्षा,ಪ್ರಾರಂಭ
आरंभकर्ता,ಆರಂಭಕಾರ
इंजेक्शन,ಚುಚ್ಚು
इजा,ಗಾಯ
इनलेट,ಒಳಹರಿವು
जन्मजात प्रतिकारशक्ती,ಸಹಜವಾಗುವಿಕೆ
अजैविक उत्क्रांती,ಅಜೈವಿಕ ವಿಕಸನ
अजैविक सामग्री,ಅಜೈವಿಕ ವಸ್ತು
Inositoltriphoshate,ಇಯೋಸಿಟಾಲ್ಟ್ರಿಫೋಶೇಟ್
पौष्टिकतेचे इनपुट,ಪೌಷ್ಟಿಕಾಂಶದ ಇನ್ಪುಟ್
कीटक,ಕೀಟ
कीटक खाणे वॉरबलर,ಕೀಟ ತಿನ್ನುವ ವಾರ್ಬ್ಲರ್
कीटक कीटक,ಕೀಟ ಕೀಟ
कीटक प्रतिकार,ಕೀಟ ಪ್ರತಿರೋಧ
कीटक,ಕೀಟ
कीटकनाशक प्रथिने,ಕೀಟನಾಶಕ ಪ್ರೋಟೀನ್
कीटकनाशक,ಕೀಟನಾಶಕ
कीटक,ಕೀಟಾಹಾರಿ
कीटकनाशक वनस्पती,ಕೀಟಭಾರಿಯ ಸಸ್ಯ
गर्भाधान,ನಿರೋಧನ
अंतर्भूत निष्क्रियता,ಒಳಸೇರಿಕೆ
श्वसन क्षमता,ಸ್ಫೂರ್ತಿ ಸಾಮರ್ಥ್ಯ
श्वसन राखीव खंड,ಸ್ಫೂರ್ತಿದಾಯಕ ಮೀಸಲು ಪ್ರಮಾಣ
नैसर्गिक वाढीचा इन्स्ट्रिन्सिक दर,ನೈಸರ್ಗಿಕ ಹೆಚ್ಚಳದ ವಾದ್ಯಸಂಗೀತ ದರ
इन्सुलेशन,ನಿರೋಧಿಸು
इन्सुलिन,ಉರುಳಿ
अविभाज्य प्रथिने,ಅವಿಭಾಜ್ಯ ಪ್ರೋಟೀನ್
समाकलित करा,ಸಂಯೋಜಿಸು
एकत्रीकरण,ಏಕೀಕರಣ
इंटिगमेंट,ಪ್ರಾದೇಶಿಕತೆ
इंटेग्युमेंटरी नेफ्रिडियम,ಕಾಂಗೆಮೆಂಟರಿ ನೆಫ್ರಿಡಿಯಮ್
परस्परसंवाद,ಪರಸ್ಪರ ಕ್ರಿಯೆ
नकारात्मक प्रभावासह संवाद,ನಕಾರಾತ್ಮಕ ಪರಿಣಾಮದೊಂದಿಗೆ ಸಂವಹನ
इंट्रेरियल सेप्टम,ಪರಸ್ಪರ ಪ್ರಸಾರ ಸೆಪ್ಟಮ್
इंटरब्रीडिंग,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವಿಕೆ
इंटरब्रीडिंग वैयक्तिक,ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ವ್ಯಕ್ತಿ
इंटरकॅलरी,ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ
इंटरकॅलेटेड डिस्क,ಇಂಟಲೇಟೆಡ್ ಡಿಸ್ಕ್
इंटरसेल्युलर मॅट्रिक्स,ಅಂತರ ಕೋಶಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
इंटरसेल्युलर स्पेस,ಅಂತರಕೋಶದ ಸ್ಥಳ
इंटरसेप्ट,ತಡೆ
इंटरसेप्ट,ತಡೆ
आंतर-साखळी बाँड,ಅಂತರ ಸರಪಳಿ ಬಂಡಿ
इंटरडौब्लेट ब्रिगेड,ಅಂತರಪಂಥೀಯ ಬ್ರಿಗೇಡ್
इंटरफॅस्क्युलर कॅम्बियम,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
इंटरम्ब्रेन्स स्पेस,ಮಧ್ಯಪ್ರವೇಶದ ಸ್ಥಳ
इंटरफेस,ಅಂತರ ಭಂಡಾರ
इंटरफेस गुणसूत्र,ಇಂಟರ್ಫೇಸ್ ಕ್ರೋಮೋಸೋಮ್
इंटरसमेंटल सेप्टम,ಅಂತರಸಂಪರ್ಕ ಸೆಪ್ಟಮ್
इंटरफॅस्क्युलर कॅम्बियम,ಇಂಟರ್ಫ್ಯಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
हस्तक्षेप आरएनए,ಆರ್ಎನ್ಎಗೆ ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು
इंटरफेरॉन,ಮಧ್ಯಪ್ರವೇಶ
हस्तक्षेप,ಅಡ್ಡಿ
इंटरलेयूकिन,ಮಧ್ಯಮ
इंटरलॉक केलेले,ಪರಸ್ಪರ ಸಂಬಂಧ ಹೊಂದಿದ
इंटरमीडिएट डे प्लांट,ಮಧ್ಯಂತರ ದಿನದ ಸಸ್ಯ
इंटरमीडिएट फिलामेंट,ಮಧ್ಯಂತರ ತಂತು
इंटरमीडिएट लोब,ಮಧ್ಯಂತರ ಹಾಲೆ
इंटरमीडिएट जोडी,ಮಧ್ಯಂತರ ಜೋಡಣೆ
अंतर्गत कान,ಆಂತರಿಕ ಕಿವಿಗೆ
अंतर्गत वातावरण,ಆಂತರಿಕ ಪರಿಸರ
अंतर्गत गुळगुळीत शिरा,ಆಂತರಿಕ ಜುಗುಲಾರ್ ರಕ್ತನಾಳ
अंतर्गत मॉर्फोलॉजी,ಆಂತರಿಕ ರೂಪವಿಜ್ಞಾನ
अंतर्गत पोषक सायकलिंग,ಆಂತರಿಕ ಪೋಷಕಾಂಶಗಳ ಸೈಕ್ಲಿಂಗ್
अंतर्गत लय,ಆಂತರಿಕ ಲಯ
आंतरराष्ट्रीय कोड,ಅಂತರರಾಷ್ಟ್ರೀಯ ಸಂಹಿತೆ
आंतरराष्ट्रीय मानवी जीनोम प्रकल्प,ಅಂತರರಾಷ್ಟ್ರೀಯ ಮಾನವ ಜೀನೋಮ್ ಯೋಜನೆ
इंटर्नोड,ಅಂತರಪರ್ -ಆವರಣ
इंटरप्लेनेटरी,ಅಂತರಗ್ರಹದ
व्यत्यय जनुक,ಅಡ್ಡಿಪಡಿಸಿದ ಜೀನ್
इंटरसेक्स,ಅಂತರಲೇಖನ
छेदनबिंदू,ಅಂತರಾಕಾಂಕ್ಷೆ
अंतर्देशीय सेल उत्तेजक संप्रेरक,ತೆರಪಿನ ಕೋಶ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್
इंटरस्टिशियल सेल,ತೆರಪಿನ ಕೋಶ
इंटरस्टिशियल हटविणे,ತೆರಪಿನ ಅಳಿಸುವಿಕೆ
इंटरस्टिशियल फ्ल्यूड,ತೆರಪಿನ ಫ್ಲಿಯು
इंटरव्हॅरिएटल हायब्रीडायझेशन,ಮಧ್ಯಪ್ರವೇಶದ ಮಿಶ್ರತಳೀಕರಣ
हस्तक्षेप अनुक्रम,ಮಧ್ಯಪ್ರವೇಶದ ಅನುಕ್ರಮ
आतड्यांसंबंधी किका,ಕರುಳಿನ ಸೀಕಾ
आतड्यांसंबंधी रस,ಕರುಳಿನ ರಸ
आतडे,ಕರುಳಿನ
इंट्रासेल्युलर पचन,ಅಂತರ್ಜೀವಕೋಶದ ಜೀರ್ಣಕ್ರಿಯೆ
इंट्रासाइटोप्लाझमिक शुक्राणू इंजेक्शन (आयसीएसआय),ಇಂಟ್ರಾಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವೀರ್ಯಾಣು ಚುಚ್ಚುಮದ್ದು (ಐಸಿಎಸ್ಐ)
इंट्राफास्क्युलर कॅम्बियम,ಇಂಟ್ರಾಫಾಸ್ಕ್ಯುಲರ್ ಕ್ಯಾಂಬಿಯಂ
इंटेडमॅलेरी नेफ्रॉन,ಇಂಟ್ರಾಮೆಡುಲ್ಲರಿ ನೆಫ್ರಾನ್
इंट्रास्पेसिफिक स्पर्धा,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಸ್ಪರ್ಧೆ
इंट्रास्पेसिफिक विसंगतता,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
इंट्रास्पेसिफिक विसंगतता,ಇಂಟ್ರಾಸ್ಪೆಸಿಫಿಕ್ ಅಸಾಮರಸ್ಯತೆ
इंट्राएस्टिक्युलर जननेंद्रियाच्या जेडीकक्ट सिस्टम,ಇಂಟ್ರಾಟೆಸ್ಟಿಕ್ಯುಲರ್ ಜನನಾಂಗದ ಜೆಡಕ್ಟ್ ವ್ಯವಸ್ಥೆ
इंट्रायूटरिन इन्सेमिनेम (आययूआय),ಗರ್ಭಾಶಯದ ಗರ್ಭಧಾರಣೆ (ಐಯುಐ)
इंट्रायूटरिन ट्रान्सफर (आययूटी),ಗರ್ಭಾಶಯದ ವರ್ಗಾವಣೆ (ಐಯುಟಿ)
इंट्रिनिसिक प्रोटीन,ಅಂತರ್ವ್ಯಕ್ತಿಯ ಪ್ರೋಟೀನ್
आंतरिक अडथळा,ಆಂತರಿಕ ತಡೆಗೋಡೆ
इंट्रोसेप्शन,ಪರಿಚಯ
इंट्रोन,ಇಂಟ್ರಾನ್
छेदन,ಮುಡಿ
उलटा,ವಿಪರ್ಯ
इनव्हर्टेज,ತಲೆಕೆಳಗಾದ
इन्व्हर्टेब्रेट्स,ಅಕಶೇರುಕಗಳು
अन्वेषक,ತನಿಖೆದಾರ
Incocre,ಆಕ್ರೋಶ
अनैच्छिक आणि नॉन-स्ट्रेटेड स्नायू,ಅನೈಚ್ ary ಿಕ ಮತ್ತು ಸ್ಟ್ರೈಟೆಡ್ ಸ್ನಾಯು
आयडोडिन,ಮರೆಮಾಚುವ
आयोडोथिरोनिन,ಅಯೊಡೊಥೈರೋನಿನ್
आयन,ಅಯಾನು
आयन चॅनेल,ಅಯಾನು ಚಾನೆಲ್
आयन एक्सचेंज क्रोमॅटोग्राफी,ಅಯಾನ್ ವಿನಿಮಯ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ
आयनिक बाँड,ಅಯೋನಿಕ್ ಬಂಡಿ
आयनिक संवाद,ಅಯಾನಿಕ್ ಸಂವಹನ
आयनोसाइट,ಅಯಾನೋಸೈಟ್
समाकलित कीटक व्यवस्थापन (आयपीएम),ಸಂಯೋಜಿತ ಕೀಟ ನಿರ್ವಹಣೆ (ಐಪಿಎಂ)
इपोमोआ,ಇಪೋಮಿಯಾ
इरिडासी,ಇರಿಡೇಸಿ
आयरिस,ಐರಿಸ್
लोह तांदूळ तांदूळ,ಕಬ್ಬಿಣದ ಬಲವರ್ಧಿತ ಅಕ್ಕಿ
लोह पोर्फिरिन,ಕಬ್ಬಿಣದ ಪೊರ್ಫಿರಿನ್
लोह स्क्रॅप,ಕಬ್ಬಿಣದ ಸ್ಕ್ರ್ಯಾಪ್
इरिडिएटेड सेल,ವಿಕಿರಣಶೀಲ ಕೋಶ
इरिडिएशन,ವಿಕಿರಣ
अनियमित,ಅಕ್ರಮವಾದ
अनियमित फूल,ಅನಿಯಮಿತ ಹೂವು
अपरिवर्तनीय विघटन,ಬದಲಾಯಿಸಲಾಗದ ದೂರ
आंतरराष्ट्रीय तांदूळ संशोधन संस्था,ಅಂತರರಾಷ್ಟ್ರೀಯ ಅಕ್ಕಿ ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
चिडचिडे,ಕಿರಿಕಿರಿಯುಂಟುಮಾಡುವ
इचियम,ಇಯೂಷಿಯಂ
इचियम,ಇಯೂಷಿಯಂ
लॅन्गरहन्सचे आयलेट्स,ಲ್ಯಾಂಗರ್‌ಹ್ಯಾನ್ಸ್‌ನ ದ್ವೀಪಗಳು
आयसोएगग्लुटिनिन,ಐಸೊಗ್ಲುಟಿನ್
Isobailalleral लीफ,ಐಸೋಬಿಲಾಟರಲ್ ಎಲೆ
Isogamy,ಐಸೊಗಾಮಿ
इसोग्राफ्ट,ಸಮನಿತ್ಯ
पृथक,ಪ್ರತ್ಯೇಕವಾದ
वेगळ्या क्लोरोप्लास्ट,ಪ್ರತ್ಯೇಕ ಕ್ಲೋರೊಪ್ಲ್ಯಾಸ್ಟ್
पृथक ऊतक,ಪ್ರತ್ಯೇಕವಾದ ಅಂಗಾಂಶ
