English,Malayalam
Electrical storm,വൈദ്യുത കൊടുങ്കാറ്റ്
Electrically operated musical instrument,വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം
Electricity,വൈദ്യുതി
Electricity supply,വൈദ്യുതി വിതരണം
Electrodynamic,ഇലക്ട്രോഡൈനാമിക്
Electrolytic capacitor,ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ
Electromagnetic,വൈദ്യുതകാഗ്നെറ്റിക്
Electromagnetic disturbance,വൈദ്യുതകാന്തിക അസ്വസ്ഥത
Electromagnetic interferrence,വൈദ്യുതകാന്തിക ഇടപെടൽ
Electromagnetic spectrum,ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം
Electromagnetic wave,ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം
Electromagnetic wave propagtion,ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം
Electron multiple phototube,ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്
Electronic calculator,ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ
Electronic data processing (EDP),ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP)
Electronic mail (e-mail),ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ)
Electronic switching system,ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം
Electronics,ഇലക്ട്രോണിക്സ്
Electroplating,ഇലക്ട്രോപ്പിൾ
Electrostatic,ഇലക്ട്രോസ്റ്റാറ്റിക്
Elevation,ഉയരത്തിലുമുള്ള
Embedded,ഉൾച്ചേർത്ത
Embedded audio,എംബഡ്ഡ് ഓഡിയോ
Embedded system,എംബഡഡ് സിസ്റ്റം
Emblem,മുദ
Emerging trends,വളർന്നുവരുന്ന ട്രെൻഡുകൾ
Emission,കിടം
Emitter,പുറപ്പെടുവിക്കുക
Emitter follower,ഇമിറ്റർ ഫോളോവർ
Emitter terminal,ഇമിറ്റർ ടെർമിനൽ
Emitter-base-junction,എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ
Enable,കഴിവുണ്ടാക്കുക
Enamelled wire,വയർ
Encipher,എസിഷർ
Enclosure,വേലിക്കെട്ട്
Encode,എൻകോഡ്
Encoder,എൻകോഡർ
Encoding,എൻകോഡിംഗ്
Encryption,എൻക്രിപ്ഷൻ
End mark,അവസാനം അടയാളപ്പെടുത്തുക
End user,അന്തിമ ഉപയോക്താവ്
Energy,ഊര്ജം
Energy dispersal,Energy ർജ്ജ വിതരണക്കാരൻ
Energy distribution,ഊർജ്ജ വിതരണം
Enforcement,നിര്പ്പണശേഷിയാക്കല്
Engine,യന്തം
Engineer,എഞ്ചിനിയര്
Engineering,എഞ്ചിനീയറിംഗ്
Engineering store,എഞ്ചിനീയറിംഗ് സ്റ്റോർ
Engraving,കൊത്തുപണി
Enhance,മെച്ചപ്പെടുത്തുക
Ensemble,മേള
Enter key,കീ നൽകുക
Enterprise architecture,എന്റർപ്രൈസ് വാസ്തുവിദ്യ
Enthalpy,എന്തയോൺ
Entropy,എൻട്രോപ്പി
Entropy coding,എൻട്രോപ്പി കോഡിംഗ്
Entropy redundancy,എൻട്രോപ്പി ആവർത്തനം
Equalising,തുല്യമാണ്
Equalization,സമതയൽ
Equalizer,സമവാക്രം
Equipment,സജ്ജീകരണം
Equipment cover,ഉപകരണങ്ങൾ
Equivalent,തുലതയുള്ള
Erase,തുടച്ചുമാറ്റുക
Erase head,മധുരം മായ്ക്കുക
Erosion,മദ്ധാള
Erratic,തെറ്റായി
Error,പിശക്
Error control coding,പിശക് കോഡിംഗ്
Error correction,തെറ്റ് തിരുത്തൽ
Error detection,പിശക് കണ്ടെത്തൽ
Error handling,പിശക് കൈകാര്യം ചെയ്യുന്നു
Error probability,പിശക് പ്രോബബിലിറ്റി
Ethernet,ഇഥർനെറ്റ്
Ethernet cable,ഇഥർനെറ്റ് കേബിൾ
Eugenics,യൂജെനിക്സ്
Evacuate,ഒഴിപ്പിക്കുക
Exchange,കൈമാറുക
Exciter,എക്സൈറ്റര്
Execute,കൊല്ലുക
Execution time,വധശിക്ഷ സമയം
Exhaust,ഉപയോഗിച്ചുതീരുക
Exit,പുറത്ത്
Expanded,വിപുലപ്പെടുത്തി
Expansion valve,വിപുലീകരണ വാൽവ്
Experiment,പരീക്ഷണം
Expert system,വിദഗ്ദ്ധ സംവിധാനം
Explore,ആരായുക
Explorer,പരവേക്ഷക
Expo(exhibition),എക്സ്പോ (എക്സിബിഷൻ)
Extension of power supply,വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം
External control,ബാഹ്യ നിയന്ത്രണം
External memory,ബാഹ്യ മെമ്മറി
External storage,ബാഹ്യ സംഭരണം
External thread,ബാഹ്യ ത്രെഡ്
Extract,എക്സ്ട്രാക്ട് ചെയ്യുക
Extranet,എക്സ്ട്രാനെറ്റ്
Fabricate,കെട്ടിച്ചമയ്ക്കുക
Facet,മുഖം
Facsimile,ഫേസിമൈലി
Factor,ഘടകം
Fade,മങ്ങുക
Fade in,മങ്ങുന്നു
Fade out,മങ്ങുക
Fader,നാദ
Fading,മങ്ങുക
Fading zone,മങ്ങുക
Fantom (=phantom),ഫാന്റമിനെ (= ഫാന്റം)
Fast fourier transform (FFT) algorithm,ഫാസ്റ്റ് ഫോർക്കർ ട്രാൻസ്ഫോർം (എഫ്എഫ്എഫ്) അൽഗോരിതം
Fatal error,മാരകമായ തെറ്റ്
Fault,കുറ്റം
Feature,സവിശേഷത
Feed,തീറ്റ
Feedback,ഫീഡ്ബാക്ക്
Feedback amplifier,ഫീഡ്ബാക്ക് ആംപ്ലിഫയർ
Feedback circuit,ഫീഡ്ബാക്ക് സർക്യൂട്ട്
Feedback voltage,ഫീഡ്ബാക്ക് വോൾട്ടേജ്
Feeder,തീറ്റ
Feeder cable,തീറ്റ കേബിൾ
Feeder hut,ഫീഡർ ഹട്ട്
Feeder line,ഫീഡർ ലൈൻ
Feeder system,ഫീഡർ സിസ്റ്റം
Feeder wire,ഫീഡർ വയർ
Fibre,നാര്
Fibre optics,ഫൈബർ ഒപ്റ്റിക്സ്
Fidelity,വിശാസത
Fidelity range extension,ഫിഡിലിറ്റി ശ്രേണി വിപുലീകരണം
Field,വയല്
Field drive,ഫീൽഡ് ഡ്രൈവ്
Field effect transistor,ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
Field strength,ഫീൽഡ് കരുത്ത്
Field strength meter,ഫീൽഡ് കരുത്ത് മീറ്റർ
Field strength survey,ഫീൽഡ് സ്ട്രോംഗ് സർവേ
Figure,ആകൃതി
Figure of merit,മെറിറ്റിന്റെ ചിത്രം
Filament,അല്ലം
File,ഫയല്
File server,ഫയൽ സെർവർ
File system,ഫയൽ സിസ്റ്റം
Filler,ഫിലർ
Film recorder,ചലച്ചിത്ര റെക്കോർഡർ
Film speed,ചലച്ചിത്ര വേഗത
Filter,അരിപ്പ
Filter choke,ഫിൽട്ടർ ചോക്ക്
Filter circuit,ഫിൽട്ടർ സർക്യൂട്ട്
Filtering,ഫിൽപ്പ്
Fine tuning control,മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം
Finite field,പരിമിത ഫീൽഡ്
Fire wall,തീ മതിൽ
Firefox,ഫയർഫോക്സ്
Firing angle,ഫയറിംഗ് ആംഗിൾ
Firmware,ഫേംവെയർ
Fittings,ഫിറ്റിംഗുകൾ
Fixed point chart,സ്ഥിര പോയിന്റ് ചാർട്ട്
Fixed point item,നിശ്ചിത പോയിന്റ് ഇനം
Flash,ഫ്ലാഷ്
Flat,പരന്ന
Flicker,കലഹമുണ്ടായി
Flip flop,ഫ്ലിപ്പ് ഫ്ലോപ്പ്
Float valve,ഫ്ലോട്ട് വാൽവ്
Floating,പൊങ്ങിക്കിടക്കുന്ന
Floating  battery,ഫ്ലോട്ടിംഗ് ബാറ്ററി
Floating point,ഫ്ലോട്ടിംഗ് പോയിന്റ്
Floating port,ഫ്ലോട്ടിംഗ് പോർട്ട്
Flood light,വെള്ളപ്പൊക്കം പ്രകാശം
Flood lighting,വെള്ളപ്പൊക്കം
Floor,തറ
Floppy,ഫ്ലോപ്പി
Flow chart,ഒഴുക്ക് ചാർട്ട്
Fluctuation,ചാഞ്ചലം
Fluid,ദാവകം
Fluorescent lamp,ഫ്ലൂറസെന്റ് വിളക്ക്
Fluorescent tube,ഫ്ലൂറസെന്റ് ട്യൂബ്
Flutter,പറന്ന
Flux,ഫ്ലക്സ്
Flux linkage,ഫ്ലക്സ് ലിങ്കേജ്
FM network,എഫ്എം നെറ്റ്വർക്ക്
FM tower,എഫ്എം ടവർ
Focus,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
Focus control,ഫോക്കസ് നിയന്ത്രണം
Focussing,ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നു
Focussing magnet,കാന്തം കേന്ദ്രീകരിച്ചുള്ള
Fog,മൂടല്മഞ്ഞ്
Foil,ഫോയിൽ
Fold back,തിരികെ മടക്കിക്കളയുന്നു
Folded dipole,മടക്കിയ ദ്വിധ്രുവങ്ങൾ
Folder,മടക്കിയകടലാസ്
Footage,അടിത്തറ
Footer,അടിക്കുറിപ്പ്
Forced oscillation,നിർബന്ധിത ഓസ്കിലേഷൻ
Forced ventilation,നിർബന്ധിത വായുസഞ്ചാരം
Forced vibration,നിർബന്ധിത വൈബ്രേഷൻ
Forge,കൂട്ടിമുട്ടുക
Format,രൂപകല്പന
Format shifting,ഫോർമാറ്റ് ഷിഫ്റ്റിംഗ്
Format tunes,മായ്കൾ ഫോർമാറ്റ് ചെയ്യുക
Formatting,ഫോർമാറ്റിംഗ്
Forward bias,ഫോർവേഡ് പക്ഷപാതം
Forward biased,ഫോർവേഡ് പക്ഷപാത
Forward current,മുന്നോട്ട്
Forward direction,മുന്നോട്ട് ദിശ
Forward resistance,ഫോർവേഡ് റെയിൻഷൻ
Fourier transform,ഫോർക്കർ പരിവർത്തനം
Fractal,ഒടിഞ്ഞ
Fragmentation,വിക്ഷേടനം
Frame,അസ്ഥികൂട്
Frame formatting,ഫ്രെയിം ഫോർമാറ്റിംഗ്
Frame synchroniser,ഫ്രെയിം സമന്വയം
Framing,ഫ്രെയിമിംഗ്
Free electron,സ id ജന്യ ഇലക്ട്രോൺ
Free space loss,സ്വതന്ത്ര ബഹിരാകാശ നഷ്ടം
Free space path loss,സ്വതന്ത്ര ബഹിരാകാശ പാത നഷ്ടം
Frequency,ആവര്ത്തനം
Frequency allocation,ആവൃത്തി അലോക്കേഷൻ
Frequency changer,ആവൃത്തി ചേഞ്ചർ
Frequency converter,ആവൃത്തി കൺവെർട്ടർ
Frequency counter,ആവൃത്തി ക .ണ്ടർ
Frequency distortion,ആവൃത്തിയുടെ വികസനം
Frequency divider,ഫ്രീക്വൻസി ഡിവൈഡർ
Frequency domain,ആവൃത്തി ഡൊമെയ്ൻ
Frequency doubler,ഫ്രീക്വൻസി ഇരട്ട
Frequency modulation,ആവൃത്തി മോഡുലേഷൻ
Frequency monitor,ആവൃത്തി മോണിറ്റർ
Frequency multiplex,ഫ്രീക്വൻസി മൾട്ടിഫ്ലക്സ്
Frequency multiplier,ആവൃത്തി ഗുണിതം
Frequency range,തരംഗ ദൈര്ഘ്യം
Frequency response,ആവൃത്തി പ്രതികരണം
Frequency shift,ആവൃത്തി ഷിഫ്റ്റ്
Frequency spectrum,ആവൃത്തി സ്പെക്ട്രം
Frequency synthesizer,ആവൃത്തി സിന്തസൈസർ
Frequency tolerance,ആവൃത്തി സഹിഷ്ണുത
Frequency translator box,ഫ്രീക്വൻസി പരിഭാഷകൻ ബോക്സ്
Frequency variation,ആവൃത്തി വ്യതിയാനം
Fresnel zone,ഫ്രീസൽ സോൺ
Fringe-area,ഫ്രിഞ്ച്-ഏരിയ
Front porch,ഫ്രണ്ട് പോർട്ട്
Full adder,മുഴുവൻ അഡെര്
Full wave rectification,പൂർണ്ണ തരംഗ തിരുത്തൽ
Full wave rectifier,പൂർണ്ണ വേവിന്റെ റീഷ്ഫിയർ
Function,പവര്ത്തിക്കുക
Function key,പ്രവർത്തന കീ
Functional testing,പ്രവർത്തന പരിശോധന
Fundamental,മൗലികമായ
Fundamental frequency,അടിസ്ഥാന ആവൃത്തി
Fundamental velocity,അടിസ്ഥാന വേഗത
Funnel,പുകക്കുഴല്
Fuse,ഫൂസ്
Fuse wire,ഫ്യൂസ് വയർ
Fuzzy logic,അവ്യക്തമായ യുക്തി
Gain,നേട്ടം
Gain control,നിയന്ത്രണം നേടുക
Galois field,ഗാലോയിസ് ഫീൽഡ്
Gamut,ഗാമന്
Gang condenser,ഗാംഗ് ബാലൻസർ
Gap,വിടവ്
Gateway,പവേശനമാര്ഗ്ഗം
Gauge,ഗേജ്
Gaussian curve,ഗ aus സിയൻ വക്ര
Gaussian white noise,ഗാസിയൻ വൈറ്റ് ശബ്ദം
Generator,വൈദുതോല്പാദനയന്തം
Generic name,പൊതുവായ പേര്
Geostationary satellite,ജിയോസ്റ്റീഷനറി ഉപഗ്രഹം
Geosynchronous satellite,ജിയോസിൻക്രണസ് ഉപഗ്രഹം
Glitch,വീള്ളുക
Graphic art,ഗ്രാഫിക് ആർട്ട്
Graphic equalizer,ഗ്രാഫിക് ഇക്സൈസർ
Graphics,ഗ്രാഫിക്സ്
Graticule,ഗ്രഹാഴം
Gravitational acceleration,ഗുരുത്വാകർഷണ ത്വരണം
Gray scale,ചാരനിറത്തിലുള്ള സ്കെയിൽ
Grid,ഗ്രിഡ്
Grid bias,ഗ്രിഡ് ബയസ്
Grid driving power,ഗ്രിഡ് ഡ്രൈവിംഗ് പവർ
Grid emission,ഗ്രിഡ് എമിഷൻ
Grid modulated class C amplifier,ഗ്രിഡ് മോഡുലേറ്റഡ് ക്ലാസ് സി ആംപ്ലിഫയർ
Grill,വരട്ടുക
Grinding,അരക്കെട്ട്
Groove,ഓവ്
Ground conductivity,നില കലവറ
Ground return circuit,നിലത്ത് റിട്ടേൺ സർക്യൂട്ട്
Ground rod (earth rod),ഗ്രൗണ്ട് റോഡ് (എർത്ത് വടി)
Ground scatter propagation,നിലക്കടല പ്രചരണം
Ground segment,നിലത്തു സെഗ്മെന്റ്
Ground wave,നില തരംഗം
Ground wave propagation,നിലവാരം പ്രചരണം
Ground wave signal,ഗ്ര ground ണ്ട് തരംഗ സിഗ്നൽ
Grounded,അടിത്തറ
Group delay,ഗ്രൂപ്പ് കാലതാമസം
Growth of network & coverage,നെറ്റ്വർക്കിന്റെയും കവറേജുകളുടെയും വളർച്ച
Guard band,ഗാർഡ് ബാൻഡ്
Guard interval,ഗാർഡ് ഇടവേള
Gunn diode,ഗൺ ഡയോഡ്
Guy,Guy
Guy wire,ഗൈ വയർ
Guyed aerial mast (guyed antenna mast),ഗൈഡ് ഏരിയൽ മാസ്റ്റ് (ഗൈഡ് ആന്റിന മാസ്റ്റ്)
Hack,ഹാക്ക്
Hacker,ഹാക്കർ
Half adder,പകുതി അഡെര്
Half duplex,പകുതി ഡ്യൂപ്ലെക്സ്
Half power bandwidth,പകുതി പവർ ബാൻഡ്വിഡ്ത്ത്
Half wave dipole,പകുതി വേവ് ഡിപോൾ
Half wave rectification,അർദ്ധധാരണം തിരുത്തൽ
Halftone,ഹാത്തൻ
Hamming distance,ഹമ്മിംഗ് ദൂരം
Hard disc crash,ഹാർഡ് ഡിസ്ക് ക്രാഷ്
Hard disk based audio delivery system,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള ഓഡിയോ ഡെലിവറി സിസ്റ്റം
Hard disk based recording,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള റെക്കോർഡിംഗ്
Hardware,ഹാർഡ്വെയർ
Hardware address,ഹാർഡ്വെയർ വിലാസം
Harmonic,ഹാർവിക്
Harmonic distortion,ഹാർവിക് വക്രീകരണം
Harmonic emission,ഹാർവിക് എമിഷൻ
Harmonic filter unit,ഹാർമോണിക് ഫിൽട്ടർ യൂണിറ്റ്
Harmonic generator,ഹാർമോണിക് ജനറേറ്റർ
Harmonic suppressor,ഹാർമിക് അടിച്ചമർ
Harmonics,സമരഹിതം
Hazard,ആപത്ത്
Head phone,തലക്കെട്ട്
Head room,തല മുറി
Headend,തലസ്ഥാനം
Header,തലക്കെട്ടിൽ
Hearing mechanism,ശ്രവണ സംവിധാനം
Heat absorber,ചൂട് അബ്സോർബർ
Heat balance,ചൂട് ബാലൻസ്
Heat barrier,ചൂട് തടസ്സം
Heat conductor,ചൂട് കണ്ടക്ടർ
Heat sink,ഹീറ്റ് സിങ്ക്
Hertz (Hz),ഹെർട്സ് (HZ)
Heterodyne,ഹിസ്റ്റൻനെ
Heterodyne receiver,ഹീറ്റഡൻ റിസീവർ
Heterodyne whistle (heterodyne interference),ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ)
Heuristic,ഹ്യൂറിസ്റ്റിക്
Hexadecimal,ഹെക്സാഡെസിമൽ
Hierarchical modulation,ശ്രേറിയ മോഡുലേഷൻ
Hi-Fi (high fidelity),ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത)
High boost,ഉയർന്ന ബൂസ്റ്റ്
High frequency,ഉയർന്ന ആവൃത്തി
High frequency oscillation,ഉയർന്ന ആവൃത്തി ആന്ദോളനം
High frequency response,ഉയർന്ന ആവൃത്തി പ്രതികരണം
High level programme language,ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ
High pass filter,ഉയർന്ന പാസ് ഫിൽട്ടർ
High power transmitter,ഹൈ പവർ ട്രാൻസ്മിറ്റർ
High quality reception,ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം
High speed connectivity,ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി
High speed data system,ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം
Histogram,ഹിസ്റ്റോഗ്രാം
Home page,ഹോം പേജ്
Hook,കൊളുത്ത്
Hook up wire,ഹുക്ക് അപ്പ് വയർ
Horizontal blackout period,തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്
Horizontal blanking,തിരശ്ചീന ശൂന്യത
Horizontal definition (horizontal resolution),തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്)
Horizontal deflection oscillation,തിരശ്ചീന വ്യതിചലനം
Horizontal line,തിരശ്ചീന രേഖ
Horizontal section,തിരശ്ചീന വിഭാഗം
Horizontal sweep circuit,തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്
Horn loudspeaker,ഹോൺ ഉച്ചഭാഷിണി
Host,ആതിഥേയന്
Hot spot,ഹോട്ട് സ്പോട്ട്
House keeping,വീട് സൂക്ഷിക്കുന്നു
Hub,ഹബ്
Hue,മഞ്ഞ
Huffman coding,ഹഫ്മാൻ കോഡിംഗ്
Hum,മുന്ന
Human audio perception,ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ
Human audio system,ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം
Human hearing mechanism,ഹ്യൂമൻ ശ്രവണ സംവിധാനം
Human video perception,മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ
Humidity,ഈർപ്പം
Hybrid,ഹൈബ്രിഡ്
Hybrid circuit,ഹൈബ്രിഡ് സർക്യൂട്ട്
Hybrid intergrated circuit,ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്
Hydrometer,ഹൈഡ്രെയിൻ
Hyper,ഹൈപ്പർ
Hyper media,ഹൈപ്പർ മീഡിയ
Hyper text,ഹൈപ്പർ ടെക്സ്റ്റ്
Hyperlink,ഹൈപ്പർലിൻ
Icon,ഐക്കൺ
Identification,തിരിച്ചറിയല്
Identifier,തിരിച്ചറിയല്
Ignite,കത്തിക്കുക
Ignition,ജലനം
Illuminance,Illicance
Illumination,ദീപക്കാഴ്ച
Image,പതിഛായ
Image antenna,ഇമേജ് ആന്റിന
Image capture,ഇമേജ് ക്യാപ്ചർ
Image iconoscope,ഇമേജ് ഐക്കണോസ്കോപ്പ്
Image map,ഇമേജ് മാപ്പ്
Image orthicon,ഇമേജ് ഓർത്തൻ
Image processing,ഇമേജ് പ്രോസസ്സിംഗ്
Image setter,ഇമേജ് ലെറ്റർ
Imaginary,സാങ്കല്പികമായ
Impedance,ഇംപാമം
Impedance matching,ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ
Impedance matching circuit,ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്
Impedance mismatch,ഇംപെഡൻസ് പൊരുത്തക്കേട്
Impedance of free space,ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ
Impedance transformation,ഇംപെഡൻസ് പരിവർത്തനം
Import,ഇറക്കുമതിച്ചരക്ക്
Impregnated,ഇംപ്രെഗ്നൻ
Impress voltage,വളരെയധികം വോൾട്ടേജ്
Impulse,പചോദനം
Impulse response,പ്രേരണ പ്രതികരണം
Impurity conductivity,അശുദ്ധി
Impurity semiconduction,അശുദ്ധാക്ഷനി അർദ്ധത
Inactive,അലസമായ
Inactive window,നിഷ്ക്രിയ വിൻഡോ
Inaudible,കേൾക്കാനാകാത്ത
Incandescence,താനെടിക്കുന്ന
Incident ray,സംഭവം
Inclusion,ഉൾപ്പെടുത്തൽ
Incoming signal,ഇൻകമിംഗ് സിഗ്നൽ
Indicator,സൂചകം
Indigenous,തദ്ദേശീയമായ
Inductance,ഉൾപ്പെടുത്തൽ
Inductive-reactance,ഇൻഡക്റ്റീവ്-റിയാൻസ്
Inflammable material,ഇല്ലാത്ത മെറ്റീരിയൽ
Infor patch,ഇൻഫോഴ്സ് പാച്ച്
Information,വിവരം
Information architecture,വിവര വാസ്തുവിദ്യ
Information bit,വിവര സാധ്യത
Information digit,വിവര അക്ക
Information kiosk,വിവര കിയോസ്ക്
Information process,വിവര പ്രക്രിയ
Information technology,വിവരസാങ്കേതികവിദ്യ
Infotainment,ഇൻഫോടെയ്ൻമെന്റ്
Infrared radiation,ഇൻഫ്രാറെഡ് വികിരണം
Infrastructure,ഇൻഫ്രാസ്ട്രക്ചർ
Ingest,ഉൾപ്പെടുത്തുക
Ingredients,ചേരുവകൾ
Initialization word (IW),സമാരംഭിക്കൽ പദം (IW)
Inner codes,ആന്തരിക കോഡുകൾ
Innovation,പുതുമ
Input,നിക്ഷേപതം
Input line,ഇൻപുട്ട് ലൈൻ
Input unit,ഇൻപുട്ട് യൂണിറ്റ്
Input voltage,ഇൻപുട്ട് വോൾട്ടേജ്
Input-output,ഇൻപുട്ട് ഔട്ട്പുട്ട്
Insert,കൂട്ടിച്ചേര്ക്കുക
Insertion loss,ഉൾപ്പെടുത്തൽ നഷ്ടം
Installation,പതിഷ്ഠാപനം
Instantaneous voltage,തൽക്ഷണ വോൾട്ടേജ്
Instruction,നിര്ദ്ദേശം
Insulating material,ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
Insulation,വൈദുതിരോധനം
Insulation resistance,ഇൻസുലേഷൻ പ്രതിരോധം
Insulator,സുഖാനുസൃതം
Integrated circuit,സംയോജിത സർക്യൂട്ട്
Integrating network,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
Integrator,സൂർ
Intelligence,ബുദ്ധി
Intensity,തീവത
Intensity of speech,സംഭാഷണത്തിന്റെ തീവ്രത
Inter channel interference,ഇന്റർ ചാനൽ ഇടപെടൽ
Interleave,പരസ്പരബന്ധം
Interaction,ഇടപെടല്
Interactivity,ഇന്ററക്ട്രേഷൻ
Intercom,ഇന്റര്കോം
Interconnectivity,പരസ്പരബന്ധിതമായത്
Interface,ഇന്റർഫേസ്
Interface scanning,ഇന്റർഫേസ് സ്കാനിംഗ്
Interference,ഇടപെടൽ
Interference zone,ഇടപെടൽ മേഖല
Interfering channel,ഇന്റർഫെറിംഗ് ചാനൽ
Interfering frequency,ഇടപെടുന്ന ആവൃത്തി
Interfering radio frequency signal,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
Interframe,ഇന്ററാം
Interleave,പരസ്പരബന്ധം
Interleaved,ഇന്റർലോയ്ഡ്
Interleaved stream,ഇന്റർലോവ്ഡ് സ്ട്രീം
Interleaver,ഇന്റർലീവ്
Interleaving,ഭഭിചാരം
Interleaving,ഭഭിചാരം
Interleaving period,ഇന്റർലീവിംഗ് കാലയളവ്
Interlock circuit,ഇന്റർലോക്ക് സർക്യൂട്ട്
Interlock switch,ഇന്റർലോക്ക് സ്വിച്ച്
Interlocking,ഇന്റർലോക്കിംഗ്
Intermediate failure,ഇന്റർമീഡിയറ്റ് പരാജയം
Intermediate frequency,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
Intermediate frequency oscillator,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
Intermittent,ഇടയ്ക്കിടെ
Intermittent current,ഇടവിട്ടുള്ള കറന്റ്
Intermodulation,ഇന്റർമോഡലേഷൻ
Intermodulation distortion,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
Intermodulation emission,ഇന്റർമോഡുലേഷൻ എമിഷൻ
Intermodulation test,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
Internet,ഇന്റർനെറ്റ്
Internet broadcasting,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
Internet chatting,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
Internet protocol stack,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
Internet radio,ഇന്റർനെറ്റ് റേഡിയോ
Internet streaming,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
Internet video,ഇന്റർനെറ്റ് വീഡിയോ
Interoperability,ഇന്ററോപ്പറബിളിറ്റി
Interpolation,ഇന്റർപോളേഷൻ
Interpreter,വാഖാതാവ്
Interrupt,തടസ്സപ്പെടുത്തുക
Interruption,തടസ്സം
Interruptor,തടസ്സം
Interval,ഇടവേള
Intracoding,ഇൻട്രാകോഡിംഗ്
Intraframe,ഇൻട്രാഫ്രെയിം
Intranet,ഗതാഗത
Intrapicture,ഇൻട്രാപക്റ്റൂർ
Intraweb,ഇൻട്രാവേബ്
Intrinsic semiconductor,ആന്തരിക അർദ്ധചാലകം
Inverse current,വിപരീത വർക്ക്
Inverse spatial operate,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
Inverted,വിപരീതം
Inverted L antenna,വിപരീത ഞാൻ ആന്റിന
Inverted V antenna,വിപരീത വി ആന്റിന
Inverter,വിഹിതം
Irregular,കമരഹിതമായ
Irrelevant element,അപ്രസക്തമായ ഘടകം
Isolation network,ഐസോലേഷൻ നെറ്റ്വർക്ക്
Isolator,ഒറ്റപ്പെടുത്തല്
Jammer,ജമ്മവർ
Jamming,ജാമിംഗ്
Jargon file,ജാർഗോൺ ഫയൽ
Java script,ജാവ സ്ക്രിപ്റ്റ്
Jingle,ജിംഗിൾ
Jitter,ജിറ്റർ
Joiner,കൂട്ടായ്മ
Joint,സന്ധി
Jointed,ജോയിന്റ്
Jumper,ജമ്പൻ
Junk,JUKK
Junk mail,ജങ്ക് മെയിൽ
Kernel,കേർണൽ
Key,താക്കോല്
Keyboard,കീബോര്ഡ്
Keyer,ശ്രേഷ്ഠന്
Keynote,മുഖ്യ)
Kilocycle,കിലോകിൾ
Kilovolt,കിലോകോമ്പ്
Kilowatt,കിലോവാട്ട്
Kinematics,കിനെമാറ്റിക്സ്
Knee point voltage,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
Knob,ഉരുണ്ടപിടി
