Odiya,English
ମେଣ୍ଟଲେ |,Mantle
ମାନସ,Manus
ମାପଲ୍,Maple
ମାରଚନ୍ତା |,Marchantia
ମାର୍ଜିନାଲ୍,Marginal
ଗଞ୍ଜେଇ,Marijuana
ସାମୁଦ୍ରିକ ଜୀବବିଜ୍ଞାନ |,Marine biology
ସାମୁଦ୍ରିକ ପକ୍ଷୀ,Marine bird
ସାମୁଦ୍ରିକ ସମ୍ପ୍ରଦାୟ,Marine community
ସାମୁଦ୍ରିକ ଓଭରଟେବ୍ରେଟ୍ |,Marine invertebrates
ମାରିନୋ ରାମ |,Marino ram
ମାର୍କର,Marker
ବଜାର ବର୍ଜ୍ୟବସ୍ତୁ |,Market waste
ମଜ୍ଜା ଗୁହାଳ,Marrow cavity
ମାର୍ଶ,Marsh
ମାର୍ଶ-ମଠ ମାଦୋ ପର୍ଯ୍ୟାୟ |,Marsh-meadow stage
ଉଦ୍ଭିଦ ବିନା ମାର୍ଶ |,Marsh without vegetation
ମାର୍ସପିଆଲ୍ ମୋଲ୍ |,Marsupial mole
ମାର୍ସପିଆଲ୍ ବିକିରଣ |,Marsupial radiation
ମାର୍ସପିଆଲ୍ ମୂଷା |,Marsupial rat
ମାର୍ସପିୟମ୍,Marsupium
ଜନ ବିଲୁପ୍ତ ହୋଇଗଲା |,Mass extinction
ଜନ ପ୍ରବାହ,Mass flow
ବହୁ ପ୍ରବାହ ଅନୁମାନ |,Mass flow hypothesis
ମାଷ୍ଟ କକ୍ଷ |,Mast cell
ମାଷ୍ଟର ବଗାର୍ ପ୍ଲେଟ୍ |,Master agar plate
ମୂଷା ପ୍ଲେଟ,Master plate
ମାନଦିନର ମୃତ୍ୟୁ ହାର,Maternal mortality rate
ମିଳନ,Mating
ମାଟ୍ରିକ୍ସ,Matrix
ପରିପକ୍ୱ ନଗଦୁରା |,Mature nodule
ମାଉଭ୍ ରଙ୍ଗ |,Mauve color
ମ୍ୟାକ୍ସିଲା |,Maxilla
ମ୍ୟାକ୍ସିଲାରୀ ପାଲ୍ |,Maxillary palp
ସର୍ବାଧିକ ବହନ ସାମର୍ଥ୍ୟ |,Maximum carrying capacity
ମେଣ୍ଡ୍ରିନା,Meandrina
ଡାକ୍ତରୀ ବିଜ୍ଞାନ,Medical science
ଗର୍ଭଧାରଣର ଡାକ୍ତରୀ ସମାପ୍ତି (MTP),Medical termination of pregnancy (MTP)
ମେଡିକାଲ୍ ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |,Medical transcription
ମେଡିକାଲ୍ ବିତରଣକୁ ଅନୁକୂଳ କରିଥିଲେ |,Medically assisted delivery
Medicine ଷଧ,Medicine
Medicine ଷଧ,Medicine
Medicine ଷଧ,Medicine
ମେଡୁଲଲା |,Medulla
ମେଡୁଲା ବୋନଲଗାଟା |,Medulla oblongata
ମେଡୁଲାରୀ ପିରାମିଡ୍ |,Medullary pyramid
ମେଡୁଲେଟେଡ୍ |,Medullated
ମେଡୁସା |,Medusa
ମେଗା କୁକାରୋସାଇଟ୍ |,Mega karyocyte
Meegaplasmid,Megaplasmid
Measpaporangium,Megasporangium
Mefasgorooporell,Megasporophyll
ମେଇବୋମିଆନ୍ ଗ୍ରନ୍ଥି |,Meibomian gland
ମେଓସେଟର |,Meiocyte
ମିଆଏସୋଇସ୍,Meiosis
ମିଟେଜେସିସ୍ |,Metagenesis
ମେଲାନିକ୍ ପୋକ,Melanic moth
ମେଲାନୋସିଟ୍ |,Melanocyte
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSH) କୁ ଉତ୍ସାହିତ କରେ |,Melanocyte stimulating hormone (MSH)
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSRH) କୁ ଉତ୍ସାହିତ କରିବା |,Melanocyte stimulating releasing hormone (MSRH)
ମେଲାନୋମା |,Melanoma
ମେଲୋଡୋଗେନ୍ ଇନକୋନିତା |,Meloidogyne incognita
ମେମ୍ବ୍ରେନ୍ ବନ୍ଧା |,Membrane bound
ମେମ୍ବ୍ରେନ୍ ଲିପିଡ୍ |,Membrane lipid
ମେମ୍ବ୍ରେନ୍ ପ୍ରିମିଡି ଯୋଗ୍ୟତା |,Membrane permeability
ମେମ୍ବ୍ରେନ୍ ସମ୍ଭାବନା |,Membrane potential
ମେମ୍ବ୍ରାନିନସ୍ ଲାବିରିଥିନ୍ଥ |,Membranous labyrinth
ମେମ୍ବ୍ରାନୋସ୍ ସିଟ୍ |,Membranous sheet
ସ୍ମୃତି ସେଲ୍,Memory cell
ମେଣ୍ଡେଲଙ୍କ ନିୟମ |,Mendel's law
ମେଣ୍ଡେଲିଆନ୍ ବ୍ୟାଧି |,Mendelian disorder
ମେନଞ୍ଜି,Meninge
ମେନିଞ୍ଜାଇଟିସ୍,Meningitis
Men ତୁସ୍ରାବ ଚକ୍ର |,Menstrual cycle
ମାନସିକ ପ୍ରିୟତା,Mental dearrangement
ମାନସିକ ଅବସାଦ |,Mental retardation
ବୁଧ ବିଷାକ୍ତ,Mercury poisoning
ମେରିସମରଣ,Meristem
ମେରିସେମାଟିକ୍ କକ୍ଷ |,Meristematic cell
ମେରିସେମାଟିକ୍ ଅଞ୍ଚଳ |,Meristematic region
ମେରିସେମାଟିକ୍ ଅଭିବୃଦ୍ଧି |,Meristematic growth
Mereosrine Gland,Merocrine gland
Mearmoyosin,Meromyosin
ମେରଚିପସ୍ |,Merychippus
ମିଥୀନିୟମ୍,Mesarchium
MeSechathath,Mesencephalon
Meendachyal tisue |,Mesenchymal tissue
ମିସେନେର୍ନନ୍,Mesenteron
ମେସେନଟେ,Mesentery
ମସିକ୍ ଅବସ୍ଥା |,Mesic condition
ମେସାରପ୍,Mesocarp
ମେସୋଡର୍ମ,Mesoderm
ମେସୋପ୍ଲୋଆ |,Mesogloea
ମେସୁସପସ୍ |,Mesoheppus
ମେସୋଫାଇଲେଲ୍ କକ୍ଷ |,Mesophyll cell
ମିଆଁଆଳି,Mesosome
ମିଆଦୋଥୋରାସିକ୍ |,Mesothoracic
ମେଶୋଥୋରାକ୍ସ |,Mesothorax
ମେସୋଭେରିୟମ୍ |,Mesovarium
ମେସୋଜିକ୍ ଯୁଗ,Mesozoic era
ମେସେଞ୍ଜର rna,Messenger RNA
ମେଟାବୋଲିକ୍ ଫ୍ଲକ୍ସ |,Metabolic flux
ମେଟାବୋଲିକ୍ ପଥ,Metabolic pathway
ମେଟାବୋଲିଜ୍,Metabolised
ମେଟାବୋଲିଜିମ୍ |,Metabolism
ମେଟାବୋଲିକ୍ ଆସିମିଲିଟୋରୀ |,Metabolic assimilatory
ମେଟାକାରପାଲପାଲପ,Metacarpal
ଶ୍ୱାସକ୍ରିୟା,Metacentric
ମେଟଚ୍ରୋମେଟିକ୍ ଗ୍ରାନୁଲ୍ |,Metachromatic granule
ଧାତୁ ଛୁଞ୍ଚି |,Metal needle
ଧାତବ ଅକ୍ସାଇଡ୍ |,Metallic oxide
ମେଟାମେରଜିମ୍ |,Metamerism
ମେଟାମୋର୍ଫୋସିସ୍ |,Metamorphosis
Metanenphiream,Metanephridium
Metatafse,Metaphase
ମେଟାଫେଜ୍ ପ୍ଲେଟ୍ |,Metaphase plate
ମେଟାଫାସ୍ ପ୍ଲେଟ୍ |,Metaphasic plate
ମେଟାପପୋପୁଲେସନ୍ |,Metapopulation
ମେଟାସ୍ତାସିସ୍ |,Metastasis
ମେଟାସ୍ତାସିସ୍ |,Metastasis
ମେଟାଟାଟାର୍ |,Metatarsal
ମେଟାଟହାକ୍ଟିକ୍ |,Metathoracic
ମେଟାଟାହୋରାକ୍ସ |,Metathorax
Meetazoans,Metazoans
ମେଟେନ୍ସେସାଫନ୍ |,Metaencephalon
ମେଟାଷ୍ଟାସାଇଜ୍ |,Metastasize
ମେଟାଡୋନ୍ |,Methadone
MetHaemegobin,Methaemoglobin
MetHaemoglobinemia,Methaemoglobinemia
ମିଥେନ |,Methane
ମିଥାନୋବାକ୍ଟରିୟମ୍ |,Methanobacterium
ମେଟନୋନୋଜୋଜୋଜନ |,Methanogen
ମିଥାଇଲ୍ ବୁଧ |,Methyl mercury
ମିଥାଇଲାଟଡ୍ କ୍ୟାପ୍ |,Methylated cap
ମିଥାଇଲିନ୍ ନୀଳ |,Methylene blue
ମିଥାଇଲୋଫିଲସ୍ |,Methylophilus
ମିଥେଲୋଟ୍ରୋଫସ୍ |,Methylotrophus
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,Micronutrient
ମାଇକ୍ରୋଗଲିଜିମ୍ |,Microorganism
ମାଇକ୍ରୋଟ୍ରୋପାଗେସନ୍,Micropropagation
ମାଇକ୍ରୋଟେକ୍ନିକ୍ |,Microtechnique
ମାଇକ୍ରୋ ବ୍ଲାଉଟିଣ୍ଟ୍ରାର୍ଟଲର ଖରାପ |,Microarchitectural deterioration
ମାଇକ୍ରୋବେକ୍ (ଅଣ-ଅର୍ଗାନିଜିମ୍),Microbe (microorganism)
ମାଇକ୍ରୋବିଆଲ୍ କ୍ଲୋନିଂ |,Microbial cloning
ମାଇକ୍ରୋବିଆଲ୍ ଫ୍ଲୋରା |,Microbial flora
ମାଇକ୍ରୋବାୟୋଲୋଜି |,Microbiology
ପରିଚୟ,Microbody
ମାଇକ୍ରୋକମେଣ୍ଟ |,Microclimate
ମାଇକ୍ରୋଟ୍ରଭୋଲ୍ୟୁସନ୍ |,Microrevolution
ମାଇକ୍ରୋଫିନେସନ୍,Microfilament
ମାଇକ୍ରୋଫେସନ୍,Microfossil
ମାଇକ୍ରୋନିଞ୍ଜନ୍ସନ |,Microinjection
ମାଇକ୍ରୋଗଲିଜିମ୍ |,Microorganism
ମିଥେଲୋଟ୍ରୋଫସ୍ |,Methylotrophus
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,Micronutrient
ମାଇକ୍ରୋଗଲିଜିମ୍ |,Microorganism
ମାଇକ୍ରୋଫାଗର,Microphagous
ମାଇକ୍ରୋଫାଇଜ୍,Microphagy
ମାଇକ୍ରୋପାଇଲର ଶେଷ |,Micropylar end
ମାଇକ୍ରୋପାଇଲ୍ |,Micropyle
ମାଇକ୍ରୋପାଇଲ୍ |,Micropyle
ମାଇକ୍ରୋପାଇଲ୍ |,Micropyle
ମାଇକ୍ରୋସେଟେଲାଇଟ୍ |,Microsatellite
ମାଇକ୍ରୋସ୍କୋପ୍ |,Microscope
ମାଇକ୍ରୋସ୍କୋପି |,Microscopy
ମାଇକ୍ରୋସେପେମା |,Microspermae
ମାଇକ୍ରୋସଫର୍ |,Microsphere
ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |,Microsporangium
ମାଇକ୍ରୋସପୋର ଟେଟ୍ରାଡ୍ |,Microspore tetrad
ମାଇକ୍ରୋସପୋର୍ଫାଇଲ୍ |,Microsporphyll
ମାଇକ୍ରୋସପୋରମ୍ |,Microsporum
ମାଇକ୍ରୋଟୋମେ |,Microtome
ମାଇକ୍ରୋଟବଲ୍ ଟ୍ରିପଲେଟ୍ |,Microtuble triplet
ମାଇକ୍ରୋଟୁବୁଲ୍ ଦ୍ୱିଗୁଣିତ |,Microtubule doublet
ମାଇକ୍ରୋଭିଲି,Microvilli
Micktivation,Micturition
ମିଡବ୍ରେନ୍ |,Midbrain
ମଧ୍ୟମ ଧର୍ମବେଲକାରୀ ପେଡୁଙ୍କଲ୍ |,Middle cerebellar peduncle
ମ middle ି କାନ,Middle ear
ମଧ୍ୟମ ଲାମେଲା |,Middle lamella
ମିଡଗୁଟ |,Midgut
ଧାତ୍ରୀଗୁଡ଼ିକ ଟୋଡ୍ |,Midwife toad
ପ୍ରବାସୀ,Migrant
ସ୍ଥାନାନ୍ତରଣ,Migration
କ୍ଷୀର ଚିନି |,Milk sugar
କ୍ଷୀର-ଉତ୍ପାଦନ ଗ୍ରନ୍ଥି |,Milk-producing gland
ମିଲିଏଲେଟ୍ |,Millet
ଲିଟର ପ୍ରତି ମିଲିସିଓଲ୍ |,Milliosmole per liter
ମିଲଭସ୍ |,Milvus
ଦୁ im ଖୀ,Mimicry
ମିନାମାଟା ରୋଗ |,Minamata disease
ଖଣିଜ,Mineral
ଖଣିଜ ଉପାଦାନ |,Mineral element
ମିନେରାଲ୍ ପୁଷ୍ଟିକର |,Mineral nutrition
ଖଜୁରୀ,Mineralisation
ମିନେରାଲୋ କର୍ଟିକୋଏଡ୍ |,Mineralo corticoid
କ୍ଷୁଦ୍ର ଚୁମ୍ବକ,Miniature magnet
ଖଣି କାର୍ଯ୍ୟ,Mining operation
ମିନିସାଇଟ୍ଏଟ୍,Minisatellite
ଛୋଟ ଗ୍ରୋଭ୍ |,Minor groove
ମିଓସେନ୍,Miocene
ମିଓକିସସ୍ |,Miohippus
ଆରାମ,Mirabilis
ହ୍ରାସ,Mitigation
Mitochonrial,Mitochondria
ମିଟୋଚଣ୍ଡ୍ରିଆଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,Mitochondrial matrix
ମିଟୋସାଇସ୍ |,Mitosis
ମଇଟ୍ରାଲ୍ ଭଲଭ୍ (ସାଇକସ୍ପିଡ୍ ଭଲଭ୍),Mitral valve (bicuspid valve)
ମିଶ୍ରିତ ଗ୍ରନ୍ଥି |,Mixed gland
ମିଶ୍ରିତ ସ୍ନାୟୁ |,Mixed nerves
ମିକ୍ସୋଟ୍ରୋଫିକ୍ |,Mixotrophic
ମୋବାଇଲ୍ କ୍ୟାରିଅର୍ |,Mobile carrier
ମୋବାଇଲ୍ ଉତ୍ସ |,Mobile source
ଗତିଶୀଳତା |,Mobility
ମଧ୍ୟମ ଆଘାତ |,Moderate injury
ଆଧୁନିକ medicine ଷଧ |,Modern medicine
ଆଧୁନିକ ସମାଜ |,Modern society
ପ୍ରତିଶପ୍ତତା,Modifiability
ସଂଶୋଧିତ ଦି ଓଖିବର୍ଡ ଅନୁପାତ |,Modified dihybird ratio
ରୂପାନ୍ତରିତ ମୂଳ,Modified root
ମନୁଲାନ୍ତୁ,Modulate
କାର୍ଯ୍ୟର ପରିବର୍ତ୍ତନ,Modulation of action
ମୋଡ୍ୟୁଲେଟର ପଦାର୍ଥ |,Modulator substance
ଆର୍ଦ୍ରତା,Moisture
ଆର୍ଦ୍ରତା ଅଭାବ |,Moisture deficit
ମୋଲାର ଦାନ୍ତ,Molar teeth
ମୋଲାର,Molar
ମୋଲ୍,Mole
ମୋଲ୍,Mole
ମୋଲ୍,Mole
ମୋଲ୍ (MOL),Mole (mol)
ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |,Molecular biology
ମଲିକୁଲାର ଜେନେଟିକ୍ ବିଶ୍ଳେଷଣ |,Molecular genetic analysis
ମଲିକୁଲାର ସ୍ତର |,Molecular level
ମଲିକୁଲାର୍ ମେସେଞ୍ଜର |,Molecular messenger
ମଲିକୁଲାର୍ ଗତି |,Molecular motion
ମଲିକୁଲାର ନାଇଟ୍ରୋଜେନ୍ ଗ୍ୟାସ୍ |,Molecular nitrogen gas
ମଲିକୁଲାର ସଂସ୍ଥା |,Molecular organization
ମଲିକୁଲାର କଞ୍ଚା |,Molecular scissor
ମଲିକୁଲାର ସର୍ଜିକାଲ୍ ଆଭିମୁଖ୍ୟ |,Molecular surgical approach
ମଲିକୁଲାର କାଉଟର୍ |,Molecular suture
ଅଣ୍ୟୁଲ୍ସ,Molecule
ମୁଲ୍ଲସ୍କ |,Mollusc
ମଲ୍ଲସିଭୋରସ୍ |,Molluscivorous
ମଲବବଡେନମ୍ |,Molybdenum
ମୋମୋମିକା,Momordica
ମୋନାଚରିଆ |,Monandria
ମୋନାଣ୍ଡ୍ରି,Monandry
ମୋନାସସ୍ ପେପରସ୍ |,Monascus purpureus
ମୋନେରା |,Monera
ମୋନିଲିୟମ୍ |,Moniliform
ମନିଟର,Monitor
ମନିଟର,Monitor
ମୋନୋ ସ୍ତର |,Mono layer
ମୋନୋଡେଲଫୋସ୍ |,Monoadelphous
ମୋନୋବାସିକ୍ ଫସଫେଟ୍ |,Monobasic phosphate
ମୋନୋବାତୀ |,Monoblastic
Mynochial,Monochacial
ମୋନୋବାଇଗଡସ୍ |,Monochlamydeous
Mo8ciistronic |,Monocistronic
ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |,Monoclonal antibody
ମୋନୋକୋକସ୍ |,Monococcus
ମୋନୋକେଟିଲିଡନ୍ |,Monocotyledon
ମୋନୋସିକ୍ |,Monocystic
ମୋନୋଜିଷ୍ଟିସ୍ |,Monocystis
ମୋନୋସେଟ୍ |,Monocyte
ମୋନୋମିୟର୍ |,Monoecious
ମନୋଗ୍ରାଫ୍ |,Monograph
ମୋନୋହାଇବ୍ରାଇଡ୍ |,Monohybrid
ମୋନୋମର୍ |,Monomer
ମୋନୋମିକ୍ ଜି-ଆକ୍ଟିନ୍ |,Monomeric G-actin
ମୋନୋସାକାରୀ,Monosaccharide
ମୋନୋସୋଡିୟମ୍ ଲୁଣ |,Monosodium salt
ମୋନୋସୋମିକ୍ |,Monosomic
ମୋନୋସପେରିମି |,Monospermy
ମୋନୋସପୋରିକ୍ ​​ବିକାଶ |,Monosporic development
Monotropa,Monotropa
ମୋନୋଜିଗୋଟିକ୍ ମୁଖ୍ୟ ଯାଆଁଳା |,Monozygotic identical twin
ମଣ୍ଟ୍ରିଆଲ୍ ଚୁକ୍ତି |,Montreal treaty
ମନୋବଳ ବ୍ୟାଧି,Mood disorder
ମୋରିଙ୍ଗା,Moringa
ମୋର୍ଫାଲାକ୍ସିସ୍ (ମୋର୍ଫାଲାକ୍ଷସିକ୍),Morphallaxis (morphallactic)
ମର୍ଫିନ୍,Morphine
Morphogenesis,Morphogenesis
Morphological ଆଡାପ୍ଟେସନ୍ |,Morphological adaptation
Morphology,Morphology
ମୋର୍ସ କୋଡ୍,Morse code
ମୃତ୍ୟୁ,Mortality
ମୃତ୍ୟୁ,Mortality
ମୃତ୍ୟୁ,Mortality
ମୋଜା,Mosaicism
ମୋଜିକ୍ ଭିଜନ୍ |,Mosaic vision
ମସ୍,Moss
ପୋକ,Moth
ମାତା ଅକ୍ଷ,Mother axis
ମୋଟେଇ,Motif
ଉଦ୍ଦେଶ୍ୟମୂଳକ ଫର୍ମ |,Motile form
ଉଦ୍ଦେଶ୍ୟ ସ୍ପ୍ରେ |,Motile spore
ମୋଟର ଫାଇବର |,Motor fibre
ମୋଟର ନିଉରନ୍ |,Motor neuron
ଛାଞ୍ଚ,Mould
ଗତି,Movement
ଲୋକୋମୋସନିର ଗତି |,Movement of locomotion
ମି-ଚରଣ ପଦାର୍ଥକୁ ପ୍ରୋତ୍ସାହିତ କରେ (mpf),M-phase promoting factor (MPF)
ଶ୍ରେୟ,Mrigal
ମୁକେପ୍ଟାଇଡ୍ |,Mucopeptide
Mucoprotein |,Mucoprotein
ମୁକୋର୍ |,Mucor
Mucosa acinm gymphoid tissue |,Mucosa associated lymphoid tissue
ମକୋସା ମେମ୍ବ୍ରେନ୍ |,Mucosa membrane
ମରକସ୍ ଗ୍ରନ୍ଥି |,Mucous gland
ମୁକସ୍ ମେମ୍ବ୍ରେନ୍ (ମକୋସା),Mucous membrane (mucosa)
ଶବ୍ଦ ଶବ୍ଦ,Muffling noise
ମଲିଅଲିଆନ ଅନୁକରଣ,Mullerian mimicry
ମଲ୍ଟିସେଲୁଲାର୍ ଜୀବଜନ୍ତୁ |,Multicellular organism
ବହୁମୁଖୀ ଫ୍ଲୋରୋସେନ୍ସ |,Multicolour fluorescence
ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |,Multicostate
ବହୁଗୁଣ |,Multifission
ମଲ୍ଟିଓଲ୍ - 375,Multiload - 375
ବହୁ ଚକ୍କରେଟ୍ |,Multinucleate
Multiovulae terring,Multiovulatae terrestress
Multiovulate,Multiovulate
ମଲ୍ଟିପାରିତତା |,Multiparasitism
ବହୁମୂଷିତ,Multiparous
ବହୁମୂଷିତ,Multiparous
ଏକାଧିକ ଆଲେଲ୍ |,Multiple allele
ଏକାଧିକ ଆଲୋଲିଜିମ୍ |,Multiple allelism
ଏକାଧିକ ଫିସିଅନ୍ |,Multiple fission
ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍),Multiple ovulation embryo transfer technique (MOET)
ଗୁଣନ,Multiplication
ଗୁଣନ ଅଭିବୃଦ୍ଧି,Multiplicative growth
ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |,Multipolar nerve cell
ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |,Multipolar neuron
ବାଦ୍ୟଯନ୍ତ୍ର |,Multipurpose instrument
ମୂର୍ତ୍ତି,Mumps
ମୁରେନିନ୍,Murein
ମୁସ୍କା ଡେମେଷ୍ଟିକା |,Musca domestica
ମୁସିପିଡା |,Muscidae
ମାଂସପେଶୀ ଫାଇବର |,Muscle fibre
ମାଂସପେଶୀ ଆରାମ |,Muscle relaxtion
ମାଂସପେଶୀ ଟିସୁ |,Muscle tissue
ମାଂସପେଶୀ |,Muscular
ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |,Muscular dystrophy
ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |,Muscular dystrophy
ମାଂସପେଶୀ ପାଦ |,Muscular foot
ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |,Muscular movement
ମାଂସପେଶୀ ଟେନସନ |,Muscular tension
ମୁସ୍କୁଲାରିସ୍ |,Muscularis
ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |,Muscularis extrema
ମୁସାବୁଲ୍ଟର,Musculature
ମୂଷା,Mushroom
ମୁସେଲ,Mussel
ମୁଟାଗେନ୍ |,Mutagen
ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |,Mutant allele
ମୁଟିସନ୍ |,Mutation
ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |,Mutation breeding
ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |,Mutation theory
ମ୍ୟୁଚୁଆଲଜ,Mutualism
ପାରସ୍ପରିକ ଲାଭଦାୟକ |,Mutually beneficial
ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |,Myasthenia gravis
ମାଇସେଲିୟମ୍,Mycelium
ମାଇକୋବାକ୍ଟରିୟମ୍ |,Mycobacterium
MyCobient,Mycobiont
MyCoic acid,Mycoic acid
MyCoplaSma,Mycoplasma
Mycorrihiza,Mycorrhiza
Mycorhrhizal,Mycorrhizal
Myeynechenlonlon,Myelencephalon
ମାଇଲିନ୍ ଶୋଥ |,Myelin sheath
ଯିରିଣଦଣ୍ଡ,Myilinated
ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |,Myocardial fibre
ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |,Myocardial infarction
ମାୟୋକାର୍ଡିୟମ୍,Myocardium
ମାୟୋପିଥେଲିୟମ୍ |,Myoepithelium
Myofibril,Myofibril
Mygogenic ଯାନ୍ତ୍ରିକତା |,Myogenic mechanism
Myoglobin,Myoglobin
Myomotrium,Myometrium
Myosin,Myosin
MyIsisticaceae,Myristicaceae
Mymemophofili,Myrmecophily
Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |,Myxomycetes member
ମେଟାଟାର୍ସସ୍ |,Metatarsus
N-Acetyl ଗାଲାକ୍ଟାମାଇନ୍ |,N-acetyl galactosamine
ନାଜା,Naja
ନାନୋଗଗ୍ରାମ,Nanogram
ନଫଥାଲେନନ୍,Naphthalene
Nappiform ମୂଳ |,Napiform root
ନକାରଭାରୀ,Naravelia
ନାର୍କୋଟିକ୍ |,Narcotic
ନାକଲ ଥଳୀ,Nasal sac
ନାସୋଫ୍ରିନକ୍ସ,Nasopharynx
ନାସ୍ତିକ୍ (ଖରାପତା),Nastic (nastism)
ନାସ୍ତିକ୍ ପ୍ରକାର |,Nastic type
ନେତୃତ୍ୱ (ଜନ୍ମ ହାର),Natality (birth rate)
ଜାତୀୟ ଏଡସ୍ କଣ୍ଟ୍ରାଲ୍ ସଂଗଠନ (NOO),National AIDS Contral Organisation (NACO)
ଜାତୀୟ ଉଦ୍ୟାନ,National park
ଜାତୀୟ ମଞ୍ଜି ନିଗମ (NSC),National seed corporation (NSC)
ଦେଶୀ ଆଣ୍ଟିଜେନ୍ |,Native antigen
ଦେଶୀ ପଥର |,Native rock
ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |,Native species
ପ୍ରାକୃତିକ ସମ୍ପର୍କ |,Natural affinity
ପ୍ରାକୃତିକ ବାର୍ଦ୍ଧକ୍ୟ |,Natural ageing
ପ୍ରାକୃତିକ ବିଲୁପ୍ତ |,Natural extinction
ପ୍ରାକୃତିକ ବୃଦ୍ଧି |,Natural increase
ପ୍ରାକୃତିକ ଘାତକ ସେଲ୍ |,Natural killer cell
ପ୍ରାକୃତିକ ପେସମେର |,Natural pacemaker
ପ୍ରାକୃତିକ ପୋକ ନିୟନ୍ତ୍ରଣ |,Natural pest control
ପ୍ରାକୃତିକ ବିଜ୍ଞାନ |,Natural science
ପ୍ରାକୃତିକ ଚୟନ,Natural selection
ପ୍ରାକୃତିକ ଦୁନିଆ |,Natural world
ପ୍ରାକୃତିକ ଜୋନ୍ |,Natural zone
ପ୍ରାକୃତିକବାଦୀ,Naturalist
ବାନ୍ତି,Nausea
ବେକ,Neck
ବେକ,Neck
ନୋକ୍ରୋସାଇସ୍,Necrosis
ଅମୃତଭଣ୍ଡା,Nectar sucking
ଅମୃତାକାରୀ,Nectarifarous
ଯକ୍ଷ୍ମା |,Nectary
ଯକ୍ଷ୍ମା |,Nectary
ନାକରସ,Necturus
ନକାରାତ୍ମକ (ପ୍ରତିବନ୍ଧକ) ପାରସ୍ପରିକ କ୍ରିୟା |,Negative (inhibition) interaction
ନକାରାତ୍ମକ ଫିଡ୍ ପଛକୁ |,Negative feed back
ନକାରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଛି |,Negatively charged
ନେମାଥେମେନମିନେସ୍ |,Nemathaleminthes
ନେମୋଡେଡ୍ |,Nematode
ନିଓପ୍ଲାସମ୍,Neoplasm
ନିଓପ୍ଲାସମ୍,Neoplasm
ନିମ୍ଣ୍ଟେସିଚି |,Nepenthaceae
ବିଶୃଙ୍ଖଳା |,Nepenthes
ନେଫ୍ରିଡିଆ,Nephridia
ନେଫେରିଡିଆଲ୍ କେନାଲ୍ |,Nephridial canal
ନେଫେରିଟିଓପୋର,Nephridiopore
ନେଫରନ୍,Nephron
ନେଫ୍ରୋଷ୍ଟୋମ |,Nephrostome
ନେପ୍ଟୁନାଙ୍କ କପ୍ |,Neptune's cup
ନର୍ିୟମ୍,Nerium
ସ୍ନାୟୁ ସେଲ୍ |,Nerve cell
ସ୍ନାୟୁ ପ୍ରେରଣା,Nerve impulse
ସ୍ନାୟୁ ରିଙ୍ଗ |,Nerve ring
ସ୍ନାୟୁ ପ୍ରଣାଳୀ,Nervous system
ନସୋବୋଡର୍ମ,Nesoderm
ନେସେରିଆ ଗୋନୋରିଆ |,Nesseria gonorrhoea
ନିଟ୍ ଚାର୍ଜ |,Net charge
ନେଟ୍ ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |,Net primary productivity
ନିଟ୍ ଉତ୍ପାଦନ ଦକ୍ଷତା |,Net production efficiency
ନେଟୱର୍କ ପ୍ରଜାତି,Network species
ନ or ତିକ ପ୍ଲେଟ୍ |,Neural plate
ନ aur ରେଷ୍ଟହେୟା |,Neurasthenia
