Odiya,Hindi
ଅସୀମ ସେଟ୍ |,अनंत समुच्चय
ଅସୀମ,"अनंत सूक्ष्म, अत्यणु"
ଅସୀମ ଉପାଦାନ |,अत्यणु अवयव
ଅସୀମ ସ୍ଥାନ |,अनंत समष्टि
ଅସୀମତା |,"अनंत, अनंतियाँ"
ଅସୀମତା |,"अनंत, अनंती"
ମୁଦ୍ରାସ୍ଫୀତି କାରକ |,स्फीति गुणक
ଇନଫ୍ଲେକ୍ସନ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |,नतिपरिवर्ती स्पर्शरेखा
ଇନଫ୍ଲେକ୍ସନ୍ ଫୋକସିଂ |,नतिपरिवर्ती फोकसन
ଇନଫ୍ଲେକ୍ସନ୍,नति परिवर्तन
ଏକ ଫଙ୍କସନ୍,फलन का निम्नक
ସୂଚନା ମାଟ୍ରିକ୍ସ,अवगम आव्यूह
ସୂଚନା ପ୍ରକ୍ରିୟାକରଣ |,सूचना संसाधन
ସୂଚନା ବିଜ୍ଞାନ |,सूचना विज्ञान
ଅମାନୁଷିକ |," असमांगी , असमघाती"
ଅମାନୁଷିକ ସମୀକରଣ |,असमघाती समीकरण
ଅମାନୁଷିକ ପ୍ରଣାଳୀ |,असमघात निकाय
ପ୍ରାରମ୍ଭିକ,"आदि, आरंभिक, प्रारंभिक"
ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା,"प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध"
ପ୍ରାରମ୍ଭିକ ରେଖା |,प्रारंभिक रेखा
ପ୍ରାରମ୍ଭିକ ବିନ୍ଦୁ |,प्रारंभिक बिंदु
ପ୍ରାରମ୍ଭିକ ସମାଧାନ |,प्रारंभिक हल
ପ୍ରାରମ୍ଭିକ ବେଗ,प्रारंभिक वेग
ଇଞ୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର,एकैकी प्रतिचित्र
ଇଞ୍ଜେକ୍ଟିଭ୍ ମ୍ୟାପିଙ୍ଗ୍ |,एकैकी प्रतिचित्रण
ଆଭ୍ୟନ୍ତରୀଣ ଗୁଣନ |,आंतर गुणन
ଭିତର ବିନ୍ଦୁ |,आंतरिक बिंदु
ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,आंतर गुणनफल्
ଇନପୁଟ୍,"निवेश (सं.), निविष्ट (वि.)"
ଇନପୁଟ୍ ଡାଟା,निविष्ट आंकड़े
ଇନପୁଟ୍ ଗେଟ୍ |,निवेश द्वार
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ବିଶ୍ଳେଷଣ |,निवेश निर्गत विश्लेषण
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,निवेश निर्गत नियंत्रण पद्धति
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |,निवेश निर्गत प्रणाली
ଇନପୁଟ୍ ପରିମାଣ,निवेश मात्रा
ଇନପୁଟ୍ ରେଜିଷ୍ଟର |,"निवेश रजिस्टर, निवेश पंजिका"
ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |,निवेशी टर्मिनल
ଲେଖା ହୋଇଥିବା ବୃତ୍ତ |,"अंतर्दृत, अंतर्गतवृत"
ତତକ୍ଷଣାତ୍,क्षण
ତତକ୍ଷଣାତ୍,"तात्क्षणिक, तात्कालिक"
ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |,तात्क्षणिक त्वरण
ଘୂର୍ଣ୍ଣନର ତତକ୍ଷଣାତ୍ ଅକ୍ଷ |,तात्क्षणिक घुर्णनाक्ष
ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |,तात्क्षणिक केंद्र
ତତକ୍ଷଣାତ୍ ବେଗ |,तात्क्षणिक वेग
ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍,तात्क्षणिक आयतन
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,"पूर्ण संख्या, पूर्णांक"
ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |,पूर्णांक रैखिक प्रोग्रामन
ଏକୀକରଣ,समाकलनीयता
ଏକୀକୃତ,समाकलनीय
ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,समाकलनीय अवकल समीकरण
ଏକୀକୃତ ସମୀକରଣ |,समाकलनीय समीकरण
ଏକୀକୃତ କାର୍ଯ୍ୟ,समाकलनीय फलन
ଅବିଚ୍ଛେଦ୍ୟ," समाकल , पूर्णांकीय"
ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା,"समाकलन-गणित, इंटीग्रल कैलकुलस"
ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର,समाकल वक्र
ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |,पूर्णींकीय प्रांत
ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |,समाकल समीकरण
ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା,"पूर्ण संख्या, पूर्णांक"
ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |,प्रथम प्रकार का समाकल
ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |,समाकल निरूपण
ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ,समाकल चिह्न
ଏକତ୍ର କର,समाकलन करना
ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,समाकलित अवशोषण गुणांक
ଏକୀକରଣ କାରକ |,समाकलन गुणक
ଏକୀକରଣ,समाकलन
ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |,अवकलन दूवारा समाकलन
ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ,खंडशः समाकलन
ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |,परिमेयकरण दूवारा समाकलन
ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |,प्रतिस्थापन दूवारा समाकलन
କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |,उत्तरोत्तर समानयन दूवारा समाकलन
କ୍ରମରେ ଏକୀକରଣ |,श्रेणीबद्ध समाकलन
ଭେକ୍ଟରର ଏକୀକରଣ,सदिश का समाकलन
ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |,संवृत पृष्ठ पर समाकलन
ଇଣ୍ଟିଗ୍ରେଟର୍,समाकलक
ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ,समाकलक घटक
ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,समाकल-अवकल समीकरण
ବାଧା," अंतः खंड , अपरोधन"
ଅଦଳବଦଳ କାର୍ଯ୍ୟ,विनिमेय संक्रिया
ଅଦଳବଦଳ,"विनिमेय, व्यतिहार"
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,अंतर्वर्ग सहसंबंध
ଆନ୍ତରିକ ସମ୍ପର୍କ,परस्पर सहसंबंध
ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |,परस्पर सहसंबंध गुणांक
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,"परस्पर निर्भरता, अन्योन्याश्रय"
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,अन्योन्याश्रित
ଆଗ୍ରହ,ब्याज
ଇଣ୍ଟରଫେସ୍,"अंतरपृष्ठ, पार्थक्य पृष्ठ"
ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |,अंतरफलक कोण
integrand,समाकल्य
ଏକୀକୃତ,समाकलित
ଭିତର,"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)"
ଭିତର କୋଣ,अंतः कोण
ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର,अंतः क्षेत्र
ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |,अंतः प्रांत
ଭିତର ଉପାଦାନ |,आंतरिक अवयव
ଏକ ସେଟ୍ ର ଭିତର |,समुच्चय का अभ्यंतर
ଭିତର ବିପରୀତ କୋଣ |,अभिमुख अंतः कोण
ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ,अंतर्गह
ଭିତର ବିନ୍ଦୁ |,आंतरिक बिंदु
ମଧ୍ୟବର୍ତ୍ତୀ,"मध्यवर्ती, माध्यमिक, मध्य, मध्यक"
ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |,मध्यवर्ती बिंदु
ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |,मध्यवर्ती मान प्रमेय
ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |,आंतरिक द्‌विभाजक
ଇଣ୍ଟରପୋଲେସନ୍ |,अंतर्वेशन
ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |,अंतर्वेशन-सूत्र
ଛକ,प्रतिच्छेदी
ଛକଗୁଡିକ,प्रतिच्छेदी वक्र
ବିଚ୍ଛେଦ ରେଖା |,प्रतिच्छेदी रेखाएँ
ଛକ," प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ"
ଛକ ବକ୍ର,प्रतिच्छेद वक्र
ବକ୍ରର ଛକ,वक्रों का प्रतिच्छेद
ସେଟ୍ ର ଛକ,समुच्चयों का सर्वनिष्ठ
ବ୍ୟବଧାନ,"अंतराल, अंतर"
ବ୍ୟବଧାନ ଆକଳନ |,अंतराल आकल
ଇଣ୍ଟିଭାଲ୍ ଆକଳନ,अंतराल आकलन
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,अंतराल मध्य बिंदु
ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ,"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव"
ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ,अंतरावर्ग सहसंबंध
ପରିବର୍ତ୍ତନ,निश्चरता
ଅବ arian ଧ |,निश्चर
ଅବ arian ଧ ପ୍ରଣାଳୀ |,निश्चर तंत्र
ଭଣ୍ଡାର,तालिका
ଭଣ୍ଡାର ବଣ୍ଟନ |,तालिका नियतन
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |,तालिका नियंत्रण
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,तालिका नियंत्रण निदर्श
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,तालिका नियंत्रण प्रणाली
ଭଣ୍ଡାର ଚକ୍ର |,तालिका चक्र
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,तालिका धारण लागत
ଭଣ୍ଡାର ବିନ୍ଦୁ |,तालिका बिंदु
ଭଣ୍ଡାର ନୀତି |,तालिका नीति
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,तालिका  स्थिति
ଓଲଟା,"प्रतित्रोम, व्युत्क्रम, विपरीत"
ଓଲଟା ସମ୍ପର୍କ,प्रतिलोम सहसंबंध
ଓଲଟା କାର୍ଯ୍ୟ,प्रतिलोम फलन
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,प्रति लोम अतिपरवलयिक फलन
ବିପରୀତ ଆନୁପାତିକ |,व्युत्क्रमानुपाती
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,व्युत्क्रम प्रतिचित्र ण
ଓଲଟା ସଂଖ୍ୟା,व्युत्क्रम संख्या
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,व्युत्क्रम आव्यूह
ଓଲଟା ପର୍ମୁଟେସନ୍ |,प्रतिलोम क्रमचय
ଓଲଟା ଅନୁପାତ |,व्युत्क्रमानुपात
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,प्रतिलोम त्रिकोणमितीय फलन
ବିପରୀତ ସୂତ୍ର |,प्रतिलोमन-सूत्र
କ୍ରମର ବିପରୀତତା |,क्रम का प्रति लोमन
invertible matrix,व्युत्क्रमणीय आव्यूह
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,व्युत्क्रमणीय रूपांतरण
ଅଯ irr କ୍ତିକ |,अपरिमेय
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,अपरिमेय समीकरण
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,अपरिमेय व्यंजक
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,अपरिमेय संख्या
ଅଯ irr କ୍ତିକ ମୂଳ |,अपरिमेय मूल
ଅବିସ୍ମରଣୀୟ |," अखंडनीय , अलघुकरणीय , असमानेय"
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,अघूर्णी सदिश
irrotational vector function,अघूर्णी सदिश फलन
ଇରୋଟେସନ୍ ବେଗ |,अघूर्णी वेग
isogonal,तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं)
isokurtosis,समककुदता
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,वियुक्त अनिवार्य विचित्रता
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,वियुक्त बिंदु
ଆଇସୋମେଟ୍ରିକ୍ |,"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक"
isosceles ବିନ୍ୟାସ,समद्विबाहु विन्यास
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,पुनरावृत्त समाकल
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,पुनरावृत्त अंतर्वेशन
ପୁନରାବୃତ୍ତି,पुनरावृत्ति
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,पुनरावृत्ति सूत्र
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,पुनरावर्ती समाकलन सूत्र
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,पुनरावर्ती क्रि याविधि
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,पुनरावर्ती विधि
ଯାଦବ,जैकोबियन
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,जैकोबी सारणिक
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,जैकोबी आव्यूह
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,समुच्चयों का सम्मिलन
ମିଳିତ,"जोड़, संधि (सं.) संयुक्त(वि.)"
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,संयुक्त घनत्व फलन
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,संयुक्त बारंबारता फलन
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,संयुक्ततः आश्रित चर
ମିଳିତ ସମ୍ଭାବନା |,संयुक्त प्रायिकता
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),सम्मिलन
ଡେଇଁପଡ |,"कुदान, जंप, प्लुति"
ବନ୍ଦ ଡେଇଁବା |,प्लुति असांतत्य
ଯଥାର୍ଥତା |,"न्यायसंगति, औचित्य"
ଯଥାର୍ଥତା,औचित्य बताना
କର୍ନାଗ୍ ମାନଚିତ୍ର,कारनाफ मानचित्र
କର୍ଣ୍ଣଲ,"गुठली, अष्टि"
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,प्रतिचित्रण की अष्टि
କିଏନାମେଟିକ୍ସ |,"शुदूधगति विज्ञान, शुदूध गतिकी"
ଗତିଜ ଶକ୍ତି,गतिज ऊर्जा
ଗତିଜ,"बलगति विज्ञान, बलगतिकी"
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,कोल्मोगोरोफ-स्मिरनोव परीक्षण
କ୍ରୋନେକର୍ ଡେଲଟା |,क्रोनेकर डेल्टा
କୁର୍ତ୍ତୋସିସ୍,ककुदता
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,लग्रांज फलन
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,लग्रांज गुणक
ଲାମିନା,"स्तरिका, पटल"
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,लाप्लास रूपांतर
ବହୁ ସଂଖ୍ୟା,बृहत संख्या
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),अभिलक्षणिक मूल
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,पार्श्व पृष्ठ
ଲାଟିନ୍ ବର୍ଗ,लैटिन वर्ग
ଲାଟସ୍ ରେକ୍ଟମ୍ |,"नाभिलंब, लैटस रैक्टम"
ନିୟମ,"नियम, सिद्धांत"
ବେଗ ଯୋଡିବାର ନିୟମ |,वेग संयोजन नियम
ଯୋଗର ନିୟମ |,संकलनीयता नियम
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,ह्नासमान प्रतिफल नियम
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,गुरुत्वाकर्षण नियम
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,समूह के लिए समाकारिता नियम
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,वलयों के लिए समाकारिता नियम
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,बढ़ती लागत का नियम
ସୂଚକାଙ୍କ ନିୟମ |,घातांक नियम
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,जड़त्व नियम
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,बृहत्‌ संख्याओं का नियम
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,प्रायिकता-नियम
ସାଇନସ୍ ନିୟମ |,"ज्या नियम, साइन नियम"
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,घातांको के नियम
ଗତିର ନିୟମ |,गति नियम
ସ୍ତର,"परत, स्तर"
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,अग्रग गुणांक
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,अग्रग विकर्ण
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,अग्रग उप-आव्यूह
ଅଗ୍ରଣୀ ଶବ୍ଦ,अग्रग पद
ସର୍ବନିମ୍ନ,"न्यूनतम, अल्पतम, लघुतम"
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),लघुतम समापवर्त्य (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,न्यूनतम अवयव
ସର୍ବନିମ୍ନ ବର୍ଗ,न्यूनतम वर्ग
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,न्यूनतम उपरि परिबंध
ବାମ କୋସେଟ,वाम सहसमुच्चय
ବାମ ହାତି,वामावर्त
ବାମ ହାତର ସ୍କ୍ରୁ |,वामावर्ती पेच
ଓଲଟା,वाम प्रतिलोम
ବାମ ଗୁଣନ,वाम गुणन
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,लाइबनिटस सूत्र
ଲମ୍ବ,लंबाई
ଲେପ୍ଟୋକର୍ଟିକ୍ |,तुंगककुदी
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,तुंगककुदी वक्र
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,तुंगककुदता
ସ୍ତର ବକ୍ର,स्तर वक्र
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,विश्वास्यता स्तर
ମହତ୍ତ୍ level ର ସ୍ତର |,सार्थकता का स्तर
ଶବ୍ଦଗତ ଭାବରେ |,कोशक्रमानुसार
ଶବ୍ଦଗତ କ୍ରମ |,कोश क्रम
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,संभाविता फलन
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,संभाविता अनुपात परिक्षण
ସୀମା," सीमा , सीमांत"
ସୀମିତ,"सीमांत, चरम"
ମୂଲ୍ୟ ସୀମିତ,सीमांत मान
ବେଗକୁ ସୀମିତ କରିବା |,सीमांत वेग
ଅର୍ଥରେ ସୀମା |,माध्य में सीमा
ଏକୀକରଣର ସୀମା |,समाकलन की सीमा
କ୍ରମର ସୀମା |,अनुक्रम सीमा
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),"गुच्छ बिंदु, सीमा बिंदु"
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,सीमांत वेग
ରେଖା," रेखा , लाइन , दीर्घतंतु"
ର line ଖ୍ୟ,"रेखीय, रैखिक, रेखाकार"
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,रैखिक बीजावल्ली
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,रैखिक बीजीय समीकरण
ର line ଖିକ ଆନୁମାନିକତା |,रैखिक सन्निकटन
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,रैखिक अनंतस्पर्शी
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,रैखिक गुणांक
ର line ଖ୍ୟ ମିଶ୍ରଣ |,एकघात संचय
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,एकघात प्रतिबंध
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,रैखिक आश्रितता
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,रैखिक अवकलन समीकरण
ରେଖା ଆକାର," रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई"
ର line ଖ୍ୟ ସମୀକରଣ |,"रैखिक समीकरण, एकघात समीकरण"
ର line ଖ୍ୟ ଫର୍ମ |,रैखिक समघात
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,रैखिक भिन्नात्मक रूपांतरण
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,रैखिक फलन
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,रैखिक फलनक
ରେଖା ଗୋଷ୍ଠୀ |,रैखिक समूह
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,रैखिक स्वतंत्रता
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,रैखिक स्वतंत्र संबंध
ର line ଖିକ ଅସମାନତା |,रैखिक असमिका
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,रैखिक असमघाती अवकल समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,रैखिक समाकल समीकरण
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,रैखिक अंतर्वेशन
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
ର ar ଖିକତା |," एकघाततः , रैखिकतः"
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,रैखिकतः परतंत्र
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,रैखिकतः स्वतंत्र
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,रैखिक प्रतिचित्रण
ର line ଖିକ କ୍ରମ |,रैखिक क्रम
ର line ଖିକ କ୍ରମ |,रैखिक क्रमीकरण
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,रैखिक प्रोग्रामन
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,रैखिक प्रोग्रामन कलन-विधि
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,रैखिक प्रोग्रामन समस्या
ର line ଖିକ ରିଗ୍ରେସନ୍ |,रैखिक समाश्रयण
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,रैखिक समाश्रयण गुणांक
ର line ଖ୍ୟ ସମ୍ପର୍କ |,"रैखिक संबंध, एकघाती संबंध"
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),रैखिक समष्टि
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,रैखिक उपसमष्टि
ର line ଖିକ ରୂପାନ୍ତର |,रैखिक रूपांतरण
ର line ଖ୍ୟ ଧାରା |,रैखिक उपनति
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,रैखिक अनभिनत आकल
ର line ଖ୍ୟ ବେଗ |,रैखिक वेग
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,रेखा समाकल
ଛକ ରେଖା,प्रतिच्छेद-रेखा
ରେଗ୍ରେସନ୍ ରେଖା |,समाश्रयण-रेखा
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,स्थानगत सदिश
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,स्थानीय इष्टतम
ଲୋକସ୍,"बिन्दुपथ, रेखापथ"
ଲଗ୍,"लॉग, लठठा, संलेख"
ଲୋଗାରିଥମିକ୍ |,"लघुगणकीय, लॉगेरिथ्मीय"
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,लघुगणकीय यथार्थता
ଲୋଗାରିଥମିକ୍ ଗଣନା |,लॉगेरिथ्मीय परिकलन
ଲୋଗାରିଥମିକ୍ ବକ୍ର,"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,लघुगणकीय अवकलज
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,लघुगणकीय अवकलन
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,"लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),"लघुगणकीय माध्य, गुणोत्तर माध्य"
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,लघुगणकीय प्रसामान्य बंटन
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,लघुगणकीय संबंध
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,लघुगणकीय मापक्रम
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
logarithm (ଲଗ),"लॉगेरिथ्म, लघुगणक"
ତର୍କ,तर्क
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,तर्कत: तुल्य
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,"वृद्धिघात वक्र, पर्ल-रीड वक्र"
