Bengali,Odiya
রাজত্ব,କିଙ୍ଗହୁଡ୍ |
Kinghts হাসপাতালের,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
সেন্ট জন নাইট,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
নাইট টেম্পলার,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
Ku Klux Klan (KKK),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
কুমিন্তং,କୁମିଣ୍ଟାଙ୍ଗ |
সাধারণ,ଲାଇଟି
ল্যান্স,ଲାନ୍ସ |
ল্যান্সার,ଲାନ୍ସର୍
পরে গুপ্তরা,ପରେ ଗୁପ୍ତା |
বৈধ উত্তরাধিকারী,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
অনাচার (=বিশৃঙ্খলা),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
অনাচার (=বিশৃঙ্খলা),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
আইন প্রভুরা,ଆଇନ ପ୍ରଭୁ
ধার্মিকতার আইন,ଧର୍ମର ନିୟମ
জাতির লীগ,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
উত্তরাধিকার (= উইল),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
উত্তরাধিকার (= উইল),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
আইনগত উত্তরাধিকারী,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
লিগেট,ଲିଗେଟ୍ |
লিগেট,ଲିଗେଟ୍ |
লিগেট,ଲିଗେଟ୍ |
কিংবদন্তি,କିମ୍ବଦନ୍ତୀ
কিংবদন্তি,କିମ୍ବଦନ୍ତୀ
সৈন্যদল,ଲେଜିଅନ୍ |
সৈন্যদল,ଲେଜିଅନ୍ |
লিজিয়ন অফ অনার,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),Lese ମହିମା (= lese majeste)
কম রাজ্য,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
বিশ্বাস পত্র,ବିଶ୍ cred ାସ ପତ୍ର
লিজ-প্রভু,ଲିଜ୍-ପ୍ରଭୁ
লিজ ম্যান,ଲିଜ୍ ମ୍ୟାନ୍ |
লিজ ম্যান,ଲିଜ୍ ମ୍ୟାନ୍ |
যাবজ্জীবন কারাদণ্ড,ଆଜୀବନ କାରାଦଣ୍ଡ |
বংশ,ବଂଶ
লিটল ইংল্যান্ডার,ଛୋଟ ଇଂଲଣ୍ଡ
ছোট যান (= কম যানবাহন),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
উপকূলীয় রাষ্ট্র,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
লিটার্জি,ଲିଟୁର୍ଗିଜ୍ |
লিটার্জি,ଲିଟୁର୍ଜି
স্থানীয় আনুগত্য,ସ୍ଥାନୀୟ ଅନୁଗତତା |
স্থানীয় স্ব-সরকার,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
দীর্ঘ সংসদ,ଦୀର୍ଘ ସଂସଦ |
নিম্ন দেশগুলি,ନିମ୍ନ ଦେଶଗୁଡିକ |
অনুগত,ବିଶ୍ୱସ୍ତ
আনুগত্য,ନିଷ୍ଠା
ম্যাকিয়াভেলিয়ান নীতি,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
ম্যাগনা কার্টা,ମାଗନା କାର୍ଟା |
ম্যাগনাম কনসিলিয়াম,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
মালুম নিষেধ,ମାଲମ୍ ନିଷେଧ |
মান্দামুস,ମାଣ୍ଡାମସ୍ |
ম্যান্ডেট,ଆଦେଶ
"আদেশ, শ্রেণী &#39;ক&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
ম্যান্ডেট সিস্টেম,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
বাধ্যতামূলক অবস্থা,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
ম্যাঙ্গোনেল,ମାଙ୍ଗୋନେଲ୍ |
ঘোষণাপত্র,ମନିଫେଷ୍ଟୋ |
কৌশল,ମନିଭର୍ସ |
যুদ্ধের মানুষ,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
ম্যানর,ମନୋର |
ম্যানর,ମନୋର |
জনশক্তি,ମାନବ ଶକ୍ତି |
জনশক্তি,ମାନବ ଶକ୍ତି |
ম্যানুমিশন,ମାନୁମିସନ୍ |
মনুমিত,ମନୁମିଟ୍ |
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
ডাকাত,ମାରୁଦ
সামুদ্রিক বেল্ট,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
সামুদ্রিক সভ্যতা,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
সামুদ্রিক পতাকা,ସାମୁଦ୍ରିକ ପତାକା |
সামুদ্রিক ক্ষমতা,ସାମୁଦ୍ରିକ ଶକ୍ତି
সামুদ্রিক সার্বভৌমত্ব,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
সামুদ্রিক যুদ্ধ,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
মার্কুইস,ମାର୍କିସ୍ |
মার্কুইসেট,ମାର୍କିସେଟ୍ |
সেনাশাসন,ସାମରିକ ନିୟମ |
মার্শাল রেস,ସାମରିକ ଦ aces ଡ଼ |
শহীদ,ଶହୀଦ |
হত্যাকাণ্ড,ହତ୍ୟାକାଣ୍ଡ |
কৌশলের ভর,ମନିଭର୍ ର ମାସ |
মাস্টার-এ-আর্মস,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
অনুষ্ঠান - এর গুরু,ସମାରୋହର ଗୁରୁ
গৃহকর্তা,ଘରର ଗୁରୁ
ঘোড়ার মাস্টার,ଘୋଡା ଗୁରୁ
রোলস মাস্টার,ରୋଲ୍ସର ମାଷ୍ଟର |
ম্যাচ,ମ୍ୟାଚ୍
ম্যাচ,ମ୍ୟାଚ୍
ম্যাচলক,ମ୍ୟାଚ୍ ଲକ୍
বৈবাহিক জোট,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
ভূমধ্য শক্তি,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
মেনশেভিক,ମେନସେଭିକ୍ |
ভাড়াটে বাহিনী,ଦୟାଳୁ ସେନା |
ভাড়াটে সৈনিক,ଦୟାଳୁ ସ soldier ନିକ |
বণিক,ବ୍ୟବସାୟୀ
মধ্যবয়সী,ମଧ୍ୟ ଯୁଗ
মধ্যপ্রাচ্য,ମଧ୍ୟ ପୂର୍ବ
মধ্যপথ,ମଧ୍ୟମ ପାସ୍ |
মধ্যপথ,ମଧ୍ୟମ ପଥ
মধ্য পথ (=মিডল কোর্স),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
অভিবাসী,ପ୍ରବାସୀ
মাইগ্রেশন,ସ୍ଥାନାନ୍ତରଣ
মাইগ্রেশন,ସ୍ଥାନାନ୍ତରଣ
মাইগ্রেশন,ସ୍ଥାନାନ୍ତରଣ
সামরিকবাদ,ମିଲିଟାରିଜିମ୍ |
সামরিকবাদ,ମିଲିଟାରିଜିମ୍ |
সামরিকবাদ,ମିଲିଟାରିଜିମ୍ |
সামরিকবাদ,ମିଲିଟାରିଜିମ୍ |
সামরিকবাদী,ମିଲିଟାରିଷ୍ଟ
সামরিকবাদী,ମିଲିଟାରିଷ୍ଟ
সামরিকীকরণ,ସାମରିକକରଣ
সামরিকীকরণ,ସାମରିକକରଣ
সামরিকীকরণ,ସାମରିକକରଣ
সামরিক কৌশলবিদ (=কৌশলবিদ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
সামরিক কৌশলবিদ (=কৌশলবিদ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
সামরিক কৌশল (=কৌশল),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
মিলিশিয়া,ମିଲିସିଆ
মিলিশিয়া,ମିଲିସିଆ
দুঃশাসন,ବିଭ୍ରାନ୍ତ |
হারানো সুত্র,ନିଖୋଜ ଲିଙ୍କ୍ |
মিশন,ମିଶନ୍ |
মিশন,ମିଶନ୍ |
মিশন,ମିଶନ୍ |
মিশ্র জাতি,ମିଶ୍ରିତ ଜାତି |
আধুনিক ইতিহাস,ଆଧୁନିକ ଇତିହାସ
জীবনযাত্রাপ্রণালী,ମୋଡସ୍ ବିବେଣ୍ଡି |
একাধিপত্য,ମୋନାଚିଜିମ୍ |
রাজা,ରାଜତନ୍ତ୍ର |
রাজা,ରାଜତନ୍ତ୍ର |
রাজতন্ত্র,ରାଜତନ୍ତ୍ର |
রাজতন্ত্র,ରାଜତନ୍ତ୍ର |
রাজতন্ত্রবাদী,ରାଜତନ୍ତ୍ର
রাজতন্ত্র,ରାଜତନ୍ତ୍ର
মঠ,ମଠ
মঠ,ମଠ
মঠ,ମଠ
সন্ন্যাস,ମୋନାଷ୍ଟିକ୍
সন্ন্যাস,ମୋନାଷ୍ଟିକ୍
সন্ন্যাসী,ମାଙ୍କଡ
মাতৃভূমি,ମାତୃ ଦେଶ |
মাতৃভূমি,ମାତୃଭୂମି
সংসদের মা,ସଂସଦର ମାତା
মুক্রকারস,ମାକ୍ରାକର୍ସ |
মমি,ମମି
যাদুঘর,ସଂଗ୍ରହାଳୟ
মাস্কেট,ମସ୍କେଟ୍ |
মাস্কেটিয়ার,ମୁସ୍କିଟର୍ |
মাস্কেট্রি,ମୁସ୍କେଟ୍ରି |
মাস্কেট্রি,ମୁସ୍କେଟ୍ରି |
মাস্টার মাস্টার,ମାଷ୍ଟର ମାଷ୍ଟର |
মাস্টার-রোল,ମାଷ୍ଟର-ରୋଲ୍ |
মাস্টার-রোল,ମାଷ୍ଟର-ରୋଲ୍ |
বিদ্রোহ,ବିଦ୍ରୋହ
বিদ্রোহ আইন,ବିଦ୍ରୋହ ଆଇନ
রহস্য জাহাজ,ରହସ୍ୟ ଜାହାଜ
বর্ণনামূলক,କାହାଣୀ
জাতি,ଜାତି
স্থানীয়,ଦେଶୀ
দেশীয় রাজ্য,ଦେଶୀ ରାଜ୍ୟ |
প্রকৃতিবাদ,ପ୍ରାକୃତିକତା |
প্রাকৃতিক অধিকার,ପ୍ରାକୃତିକ ଅଧିକାର |
নাৎসি,ନାଜି
নাৎসি বিপ্লব,ନାଜି ବିପ୍ଳବ |
নাৎসিবাদ,ନାଜିଜିମ୍
পূর্ব কাছাকাছি,ପୂର୍ବ ପୂର୍ବ
নিগ্রো,ନେଗ୍ରୋ |
নিগ্রোফিল,ନେଗ୍ରୋଫିଲ୍ |
নেগ্রোফিলিজম,ନେଗ୍ରୋଫିଲିଜିମ୍ |
নিগ্রোফোবিয়া,ନେଗ୍ରୋଫୋବିୟା |
নিরপেক্ষ,ନିରପେକ୍ଷ |
নিরপেক্ষ দেশ,ନିରପେକ୍ଷ ଦେଶ |
নতুন চুক্তি,ନୂତନ ଡିଲ୍ |
নতুন বিশ্ব,ନୂଆ ଦୁନିଆ
আভিজাত্য,ସମ୍ଭ୍ରାନ୍ତ
উন্নতচরিত্র,ନୋବଲ୍ |
উন্নতচরিত্র,ନୋବଲ୍ |
যাযাবর,ନାମମାତ୍ର
যাযাবর দল,ନାମମାତ୍ର ହୋର୍ଡ |
যাযাবর,ନାମକରଣ
অহিংস সন্ধি,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
অ-আগ্রাসন চুক্তি,ଅହିଂସା ଚୁକ୍ତି |
যুদ্ধহীন রাষ্ট্র,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
অসহযোগিতা,ଅସହଯୋଗ |
অসহযোগ আন্দোলন,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
বিপরীত,ବିପରୀତ |
বিপরীত,ବିପରୀତ |
গণতন্ত্র (=জনতাতন্ত্র),Ochlocracy (= mobocracy)
অক্লোক্র্যাট,Ochlocrat
অফিসের নথিপত্র,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
পুরোনো জগৎ,ପୁରୁଣା ଦୁନିଆ |
অলিগার্কি,ଅଲିଗାର୍କି |
আক্রমণ,ଆକ୍ରମଣ
খোলা আলোচনা,ଖୋଲା ବୁ ation ାମଣା |
খোলা প্রশ্ন,ଖୋଲା ପ୍ରଶ୍ନ |
রেকর্ড খুলুন,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
প্রাচ্য,ଓରିଏଣ୍ଟ
প্রাচ্যবাদ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
প্রাচ্যবাদ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
প্রাচ্যবিদ,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
উৎপত্তি,ଉତ୍ପତ୍ତି
উৎপত্তি,ଉତ୍ପତ୍ତି
অর্থোগ্রাফি,ଅର୍ଥୋଗ୍ରାଫି |
শত্রুতার প্রাদুর্ভাব,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
আউট-পোস্ট,ପୋଷ୍ଟ
ওভার-লর্ড,ଓଭର-ପ୍ରଭୁ
অগ্রাহ্য করা,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
অগ্রাহ্য করা,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
পৌত্তলিক,ପାଗନ୍
পৌত্তলিক,ପାଗନ୍
পৌত্তলিকতা,ପୂଜାପାଠ
পৌত্তলিকতা,ପୂଜାପାଠ
প্যাগোডা,ପାଗୋଡା |
প্যাগোডা,ପାଗୋଡା |
প্যাগোডা,ପାଗୋଡା |
প্রাসাদ চক্রান্ত,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
প্যালাটিনেট,ପାଲାଟିନେଟ୍ |
তাল পাতা,ଖଜୁରୀ ପତ୍ର |
অব্যবহিত পূর্ববর্তী রবিবার,ଖଜୁରୀ ରବିବାର |
প্যানেগরিস্ট,ପାନେଗିରିଷ୍ଟ |
আতঙ্ক,ଆତଙ୍କିତ |
আতঙ্ক,ଆତଙ୍କିତ |
আতঙ্কগ্রস্ত,ଆତଙ୍କିତ
পোপপদ,ପାପାସି |
পোপপদ,ପାପାସି |
পোপপদ,ପାପାସି |
পোপপদ,ପାପାସି |
পাপল বলদ,ପପାଲ୍ ଷଣ୍। |
পোপবাদ,ପପାଲିଜିମ୍ |
পোপবাদ,ପପାଲିଜିମ୍ |
পোপবাদী,ପାପାଲିଷ୍ଟ |
পোপ রাজ্য,ପପାଲ୍ ରାଜ୍ୟ |
প্যাপিজম (=পেপিস্ট্রি),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
পাপিস্ট,ପପିଷ୍ଟ
প্যাপিরাস,ପେପିରୁସ୍ |
উপমা,ଦୃଷ୍ଟାନ୍ତ
প্যারামাউন্ট,ପାରାମାଉଣ୍ଟ୍ |
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
প্যারামাউন্ট ভদ্রমহিলা,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
পরম প্রভু,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
পার্চমেন্ট,ଚିତ୍ରକଳା |
পার্চমেন্ট,ଚିତ୍ରକଳା |
পার্চমেন্ট,ଚିତ୍ରକଳା |
ক্ষমা,କ୍ଷମା
কথাবার্তা,ପାର୍ଲେସ୍
কথাবার্তা,ପାର୍ଲେସ୍
সংসদ (=সংসদ),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
সংসদ,ସଂସଦ
সংসদ,ସଂସଦ
সংসদ,ସଂସଦ
সংসদ আইন,ସଂସଦ ଅଧିନିୟମ |
সংসদ সদস্য,ସଂସଦୀୟ
সংসদ সদস্য,ସଂସଦୀୟ
সংসদীয় এজেন্ট,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
পারনেলিজম,ପାର୍ନେଲିଜିମ୍ |
প্যারোল,ପାରୋଲ୍
প্যারোল,ପାରୋଲ୍
প্যারিসাইড,ପାରିକାଇଡ୍ |
প্যারিসাইড,ପାରିକାଇଡ୍ |
পক্ষপাতমূলক,ଦଳୀୟ
পক্ষপাতমূলক,ଦଳୀୟ
পক্ষপাতমূলক,ଦଳୀୟ
পাস,ପାସ୍ କରନ୍ତୁ |
পাস শব্দ (=ঘড়ি শব্দ),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
প্যাট্রিয়ার্ক,ପିତୃପୁରୁଷ
প্যাট্রিয়ার্কস,ପିତୃପୁରୁଷ
প্যাট্রিশিয়ান,ପାଟ୍ରିସିଆନ୍ |
পিতৃত্ব,ପ rim ତୃକ ସମ୍ପତ୍ତି |
প্যাক্স ব্রিটানিকা,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
প্যাক্স রোমানা,ପ୍ୟାକ୍ସ ରୋମାନା |
বংশ,ବଂଶ
বংশ,ବଂଶ
বংশানুক্রমিক ব্যক্তি,ବଂଶଧର ବ୍ୟକ୍ତି |
সমকক্ষ ব্যক্তি,ସହକର୍ମୀ
সমকক্ষ ব্যক্তি,ସହକର୍ମୀ
পিরেজ,ପାଇରେଜ୍
পিরেজ,ପାଇରେଜ୍
পিরেজ,ପାଇରେଜ୍
আয়ারল্যান্ডের সহকর্মীরা,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
স্কটল্যান্ডের সহকর্মীরা,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
উপদ্বীপের প্রচারণা,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
উপদ্বীপ যুদ্ধ,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
পেনান্ট,ପେନାଣ୍ଟ |
জনগণের সনদ (=জাতীয় সনদ),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
বেপরোয়া,ପରଫିଡି |
সময়কাল,ସମୟ
সময়কাল,ସମୟ
পরিধি,ପେରିଫେରୀ |
স্থায়ী বন্দোবস্ত,ସ୍ଥାୟୀ ସମାଧାନ |
চিরন্তন জাঁকজমক,ଚିରାଚରିତ ଫିଫ୍ |
ফ্যালানক্স,ଫାଲାନକ୍ସ |
ফ্যালানক্স,ଫାଲାନକ୍ସ |
ফেরাউন,ଫ୍ରୋହ
পিকটোগ্রাম,ପିକ୍ଟୋଗ୍ରାମ୍ |
পিকটোগ্রাফ,ଚିତ୍ର
পিকটোগ্রাফ,ଚିତ୍ର
তীর্থযাত্রী,ତୀର୍ଥଯାତ୍ରୀ
তীর্থযাত্রী পিতারা,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
পিলেজ,ପିଲେଜ୍
পিলেজ,ପିଲେଜ୍
স্তম্ভ,ସ୍ତମ୍ଭ
পিলার এডিক্টস (অশোকের),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
পিলার এডিক্টস (অশোকের),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
পিলার এডিক্টস (অশোকের),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
জলদস্যু,ଡକାୟତି
জলদস্যু,ଡକାୟତି
পিচড যুদ্ধ,ଯୁଦ୍ଧ
পটভূমি,ଭୂଖଣ୍ଡ
পলিস,ପୋଲିସ୍
পলিস,ପୋଲିସ୍
পলিটার্ক,ରାଜନୀତି
পলিটিক্যাল এজেন্ট,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
রাজনৈতিক আশ্রয়,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
রাজনৈতিক বাসিন্দা,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
রাজনৈতিক সন্ত্রাস,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
মাথট,ପୋଲ ଟ୍ୟାକ୍ସ
পন্টুন,ପଣ୍ଟୁନ୍ |
প্রিমিয়ার,ପ୍ରିମିୟର୍ |
প্রিমিয়ার,ପ୍ରିମିୟର୍ |
প্রিমিয়ারশিপ,ପ୍ରିମିୟର୍ସିପ୍ |
প্রেসিডেন্সি,ରାଷ୍ଟ୍ରପତି
প্রেসিডেন্সি,ରାଷ୍ଟ୍ରପତି
রাষ্ট্রপতি,ରାଷ୍ଟ୍ରପତି
রাষ্ট্রপতি,ରାଷ୍ଟ୍ରପତି
প্রেসিডিয়াম,ପ୍ରେସିଡିୟମ୍ |
প্রধানমন্ত্রী,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
প্রিমোজেনিচার,ପ୍ରାଥମିକତା
রাজপুত্র,ପ୍ରିନ୍ସ
রাজপুত্র,ପ୍ରିନ୍ସ
প্রিন্স বিশপ,ପ୍ରିନ୍ସ ବିଶପ୍ |
প্রিন্স কনসোর্ট,ପ୍ରିନ୍ସ କନସର୍ଟ |
প্রিন্স রিজেন্ট,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
পিন্স regnant,ପିନ୍ସ ରେଗନାଣ୍ଟ |
রাজকুমারী রিজেন্ট,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
রাজকুমারী,ରାଜକୁମାରୀ ରୟାଲ୍ |
প্রিন্সিপ্যালিটি,ଆଚାର୍ଯ୍ୟ
প্রিন্সিপ্যালিটি,ଆଚାର୍ଯ୍ୟ
প্রিন্সিপ্যালিটি,ଆଚାର୍ଯ୍ୟ
পুরস্কার,ପୁରସ୍କାର
পুরস্কার,ପୁରସ୍କାର
উপহার স্বরূপ,ପୁରସ୍କାର ରାଶି
পেশাদার সৈনিক,ବୃତ୍ତିଗତ ସ soldier ନିକ |
প্রতিশ্রুতি,ପ୍ରତିଜ୍ଞା
প্রমোনটরি ফোর্ট,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
প্রটেক্টরেট,ସଂରକ୍ଷଣ
প্রটেক্টরেট,ସଂରକ୍ଷଣ
প্রটেক্টরেট,ସଂରକ୍ଷଣ
প্রোটেগ,ପ୍ରୋଟେଗେ |
উদ্ভব,ପ୍ରୋଭାନ୍ସ |
উদ্ভব,ପ୍ରୋଭାନ୍ସ |
প্রোভেনেন্স সিস্টেম,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
ইহুদিবাদী,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
জনশত্রু,ଜନସାଧାରଣ ଶତ୍ରୁ |
জনশত্রু,ଜନସାଧାରଣ ଶତ୍ରୁ |
বিরাম,ବିରାମଚିହ୍ନ
পুনিক যুদ্ধ,ପନିକ ଯୁଦ୍ଧ |
পিউরিটান,ପୁରାଣ
Putsch,ପୁଚ୍
কোয়াড্রিগা,କ୍ୱାଡ୍ରିଗା |
চতুর্মুখী জোট,ଚତୁର୍ଭୁଜ ମିଳିତତା |
কোয়েকার,କ୍ୱାକର୍ |
রাণী,ରାଣୀ
রানী সহধর্মিণী,ରାଣୀ କନସର୍ଟ |
কুইন দোহার,ରାଣୀ
কুইনডম,କୁଇଣ୍ଡୋମ୍ |
কুইনডম,କୁଇଣ୍ଡୋମ୍ |
রানী মা,ରାଣୀ ମାତା |
রাজকুমারী,ରାଣୀ ପୁନର୍ବାର
কুইসলিং,ପ୍ରଶ୍ନ
কুইসলিং,ପ୍ରଶ୍ନ
ভাড়া ছাড়ুন,ଭଡା ଛାଡନ୍ତୁ |
কাঁপুনি,କ୍ୱିଭର୍ |
ওয়ারেন্টো,Quo ୱାରେଣ୍ଟୋ |
জাতি,ଦ ace ଡ଼ |
জাতিগত আধিপত্য,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
তাক,ଥାକ
তাক,ଥାକ
অভিযান,ରେଡ୍
অভিযান,ରେଡ୍
রামপার্ট,ରାମପାର୍ଟ |
রামপার্ট,ରାମପାର୍ଟ |
লুণ্ঠন,ରାନ୍ସକ୍ |
মুক্তিপণ,ମୁକ୍ତି
মুক্তিপণ,ମୁକ୍ତି
ধ্বংসযজ্ঞ,ରାଗ
ধ্বংসযজ্ঞ,କ୍ଷତି
রাজত্ব,କ୍ଷେତ୍ର
রিয়ার গার্ড,ପଛ ଗାର୍ଡ |
রিয়ার গার্ড অ্যাকশন,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
বিদ্রোহী,ବିଦ୍ରୋହୀ
বিদ্রোহ,ବିଦ୍ରୋହ
বিদ্রোহের স্বীকৃতি,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
পুনঃসঞ্চালন,ପୁନ ond ନିର୍ମାଣ
রিকনেসান্স,ପୁନ onna ନିର୍ମାଣ
পুনর্গঠন,ପୁନ on ନିର୍ମାଣ
রেকর্ড,ରେକର୍ଡ କରନ୍ତୁ |
রেকর্ড অফিস,ରେକର୍ଡ ଅଫିସ୍ |
রেকর্ড অবসর,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
লাল শার্ট,ନାଲି ସାର୍ଟ |
সংস্কার,ସଂସ୍କାର
উদ্বাস্তু,ଶରଣାର୍ଥୀ
রেগালিয়া,ରେଗାଲିଆ |
রেগালিয়া,ରେଗାଲିଆ |
রেগালিয়া,ରେଗାଲିଆ |
রিজেন্সি,ରେଜେନ୍ସି
রিজেন্ট,ରେଜିଣ୍ଟ୍ |
রাজকীয় রানী,ରେଜିଣ୍ଟ୍ ରାଣୀ |
রেজিসাইড,ହତ୍ୟା
রেজিসাইডস,ରେଜିସିଡ୍ |
শাসন,ଶାସନ
শাসন,ଶାସନ
অঞ্চল,ଅଞ୍ଚଳ
রাজকীয় বছর,ନିୟମିତ ବର୍ଷ |
রেগন্যান্ট,ଅବଶିଷ୍ଟ |
রেগনাম,ରେଗ୍ନୁମ୍ |
রাইখ,ରିଚ
রাজত্ব,ଶାସନ କରନ୍ତୁ
রাজত্ব,ଶାସନ କରନ୍ତୁ |
রাজত্ব করা পরিবার,ପରିବାର ଶାସନ
সন্ত্রাসের রাজত্ব,ଆତଙ୍କବାଦର ଶାସନ
সন্ত্রাসের রাজত্ব,ଆତଙ୍କବାଦର ଶାସନ
শক্তিশালী করা,ସଶକ୍ତ କର |
শক্তিবৃদ্ধি,ସଶକ୍ତୀକରଣ
পুনঃস্থাপন,ପୁନ in ସ୍ଥାପନ
পুনরায় বিনিয়োগ করুন,ପୁନ in ନିବେଶ କରନ୍ତୁ |
রিলে পোস্ট,ରିଲେ ପୋଷ୍ଟ |
রিলে রুট,ରିଲେ ମାର୍ଗ
রিলে সিস্টেম,ରିଲେ ସିଷ୍ଟମ୍ |
মুক্তি,ରିଲିଜ୍
মুক্তি,ରିଲିଜ୍
ত্যাগ,ତ୍ୟାଗ
ত্যাগ,ତ୍ୟାଗ
