Hindi,Gujarati
इंटरनेट रेडियो,ઇન્ટરનેટ રેડિયો
इंटरनेट प्रवाहन,ઇન્ટરનેટ સ્ટ્રીમિંગ
"इंटरनेट वीडियो, इंटरनेट –ष्य",ઇન્ટરનેટ વિડિઓ
अंतरप्रचालनीयता,ભાષાંતરક્ષમતા
अंतर्वेशन,પ્રક્ષેપણ
"अनुदेशांतरक, निर्वचक",દુભાષિયા
"अंतरायक, बाधा",અટકાવવું
"अंतरायन, रूकावट, व्यवधान",અટકાયત
"अंतरायक, बाधक",ખલેલકાર
अंतराल,અંતરાલ
अंतराकोडन,સાંકળ
अंतराफ्रेम,અંદરનો ભાગ
"इंट्रानेट, अंतराजाल, अंतः जाल",જાડું
अंतराचित्र,પુનરાવર્તન
"अंतरावेब, अंतराजाल",એક જાતની
नैज अर्धचालक,અંતર્ગત સેમિકન્ડક્ટર
विपरीत धारा,વિપરીત પ્રવાહ
व्युत्क्रम स्थानिक प्रचालन,Verse ંધી અવકાશી સંચાલન
"प्रतिलोमित, व्युत्क्रमित",Vertંધું
प्रतिलोमित L ऐन्टेना,Ver ંધી એલ એન્ટેના
प्रतिलोमित V ऐन्टेना,Ver ંધી વી એન્ટેના
"प्रतीपक, अंतर्वर्तक, इनवर्टर",Inલટું
अनियमित,અનિયમિત
"असंगत तत्व, असंबंधित तत्व",અપ્રસ્તુત તત્વ
पृथक्करण जालक्रम,અલગ -અલગ નેટવર્ક
"विलगक, पृथक्कारक",અલગ પાડનાર
"संबाधक, जामक",ઘાટ
"संबाधन, जाम होना",જખમ
विशेष कूट संचिका,કલાલ
जावा लिपि,જાવા સ્ક્રિપ્ટ
झंकार (विज्ञापन) गीत,ઝબૂકવું
"जिटर, प्रकंपन",ગફલત
"जोड़ने वाला, मिलाने वाला, योजक",જોડાણ કરનાર
"जोड़, संधि",સંયુક્ત
संधित,મેનું
"झंपक, जम्पर",ગડબડી
"कबाड़, जंक",કચરો
"अवांछित डाक, अवांछित मेल",નકામો મેઇલ
"vिाष्ट, कर्नेल",કર્કશ
कुंजी,મુખ્ય
कुंजी पटल,પાટિયું
कुंजीयक,ક keyંગું
"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर",મહત્ત્વ
किलोसाइकिल,કિલોસાયકલ
किलोवोल्ट,કિલોવોલ્ટ
किलोवाट,કિલોવોટ
शुद्धगतिकी,સંયોજક
जानु बिंदु वोल्टता,ઘૂંટણ
"घुंडी, नॉब",મૂઠ
ज्ञानाधार,જ્ઞાન પૃષ્ટ
ज्ञान निरूपण,જ્ knowledgeાન પ્રતિનિધિત્વ
L' जालक्रम,એલ નેટવર્ક
L' परिच्छेद फिल्टर,એલ વિભાગ ફિલ્ટર
पष्चता और अग्रता,લેગ અને લીડ
पष्चगामी धारा,પાછળ
पष्चगामी षक्ति गुणक,પાછળ પાવર પરિબળ
"स्तरित, पटलित",સ્તુતિશીલ
"लैम्प, दीप",દીવો
लैपटॉप,લેપટોપ
लेसर आवृत्ति,લેસર આવર્તન
गुप्त त्रुटि,સુવ્યવસ્થિત ભૂલ
गुप्त ऊष्मा,આંતરિક ઉષ્મા
अक्षांश,અક્ષરશ
"परत, स्तर",સ્તર
"अभिन्यास, नक्शा, खाका",બાંધકામ
"अभिन्यास योजना, अनुविक्षेप योजना",ગોઠવણ યોજના
"अग्रता, तार, लीड",દોરી
"अग्रगामी कला, अग्रगामी फेज",અગ્રણી તબક્કો
क्षरणरोधी,પ્રૂફ
क्षरण,રખડુ
पट्टा परिपथ,લીઝ્ડ સર્કિટ
लेन्स,લેન્સ
तल सूचक,કક્ષાના સૂચક
प्रकाश नियंत्रण,પ્રકાશ નિયંત્રણ
"प्रकाश पेन, प्रकाश लेखनी",પ્રકાશ કલમ
तडित् निरोधक,લાઈટનિંગ એરેસ્ટર
सीमक,મર્યાદા
"सीमक प्रवर्धक, सीमाकारी प्रवर्धक",મર્યાદિત એમ્પ્લીફાયર
"लाइन क्षय, लाइन हानि",હારી જવું
लाइन रव,વાક્યનો અવાજ
–ष्टि-रेखा,દૃષ્ટિની લાઇન
लाइन प्रावस्था,હરોળ
लाइन संचरण,મહત્ત્વ
भाररहित लाइन,રેખા
रैखिक क्वांटमकारी,રેખીય ક્વોન્ટીઝર
रैखिकता,સુશોભન
समाक्ष लाइन,રેખાને લગતું
लाइन समकारी,રેખા-ક્ષેત્રાકાર
लाइन आवृत्ति,રેખાખરની આવર્તન
लाइन प्रतिबाधा,વાક્ય-અવબાધ
चतुर्थांश तरंगदैर्घ्य लाइन,રેખા-ચતુર્થાંશ
"कड़ी, शृंखला, लिंक",સંબંધ
संयोजक शृंखलक,કોરી
ओष्ठ माइक्रोफोन,જિદ્દી
सजीव प्रसारण,જીવંત પ્રસારણ
सक्रिय परिपथ,જીવંત સરકી
जीवंत कार्यक्रम,જીવંત કાર્યક્રમ
भार,બોજો
भार धारिता,ભારક્ષમતા
भार वहन क्षमता,ભાર વહન ક્ષમતા
लोड अभिलक्षण,ભાર લાક્ષણિકતા
लोड प्रतिबाधा,ભાર અટકાવવું
"भारित, लोडित",ભરેલું
भारक,લોહિયો
"भारण, लोडन",ભારણ
"भारण कुंडली, लोडन कुंडली",કોઇલ લોડિંગ
"भार परीक्षण, लोड परीक्षण",ભાર-પરીક્ષા
पालि,ઝઘડો
पालि ऐन्टेना,Loંચી એન્ટેના
"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क",સ્થાનિક ક્ષેત્ર નેટવર્ક
स्थानीय बैटरी,સ્થાનિક બેટરી
स्थानीय दोलित्र,સ્થાનિક ઓસિલેટર
"लॉग, अभिलेख",લોગ
लॉग बुक,લોગ -બુક
सत्रारंभ,લ log ગ ઇન કરો (લ log ગ ઇન)
सत्रांत,લ log ગ ઓફ (લ log ગ આઉટ)
"लॉगशीट, लॉग प्रपत्र",લોગશીલી
"लघुगणक, लॉगेरिथ्म",મસાલેદાર
"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक",લોગરીધમિક એમ્પ્લીફાયર
"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात",લોગરીધમિક ગુણોત્તર
लघुगणकीय अनुक्रिया,લોગરીધમિક પ્રતિભાવ
"लघुगणकीय मापक्रम, लघुगणकीय स्केल",લૌકિક ધોરણ
"संलेखन, प्रचालेखन",ફાંટો
तर्क,તર્કશાસ્ત્ર
"तर्क द्वार, तर्क गेट",તર્ક -દ્વાર
तर्क संक्रिया,તર્કશાસ્ત્ર
तार्किक,તાર્કિક
तार्किक फ्रेम,તાર્કિક રચના
"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक",લોગો દાખલ કરનાર
देशांतर,રેખાંશ
"लूप, पाश",ફટકો
पाश ऐन्टेना,લૂપ એન્ટેના
पाश लब्धि,લૂપ ફાયદો
लूप परीक्षण,લૂપ પરીક્ષણ
शिथिल संपर्क,છૂટક સંપર્ક
"अल्प युग्मन, शिथिल युग्मन",સંતાપ
हासहीन ऐन्टेना,લોસલેસ એન્ટેના
हासहीन संपीडन,લોસલેસ કમ્પ્રેશન
हासी संपीडन,હારી સંકોચન
प्रबलता (ध्वनि),લાઉડનેસ (ધ્વનિ)
"ध्वनि विस्तारक, लाउडस्पीकर",લાઉડ સ્પીકર
निम्न आवृत्ति,ઓછી આવર્તન
निम्न स्तर भाषा,નીચા કક્ષાની ભાષા
निम्न हानि प्रभरक,ઓછું ખોટ ફીડર
निम्न हानि नम्य समाक्ष केबल,ઓછી ખોટ લવચીક કોક્સિયલ કેબલ
निम्न रव अभिग्राही,નીચા અવાજ પ્રાપ્તકર્તા
निम्न कक्षायमान उपग्रह,નીચા ઓર્બિટિંગ ઉપગ્રહ
निम्न पारक फिल्टर,નીચા પાસ ફિલ્ટર
निम्न प्रतिघात भूसंपर्कन,ઓછી પ્રતિક્રિયા આપવાની કમાણી
अल्प प्रतिरोधी पथ,ઓછો પ્રતિકાર માર્ગ
"लग, कर्णक",ખસી કરવું
ज्योतिर्मयता,ભ્રષ્ટતા
पिंडित,ગઠ્ઠો લગાડવો
बृहत् खंड,પારકાન
"बृहत् परिभाषा, बृहत् स्पष्टता",મેક્રો વ્યાખ્યા
"बृहत् –ष्य, बृहत् –ष्टि",બનાવટ
"मायाक्षि, मैजिक आई",જાદુઈ આંખ
चुंबक,ચુંબક
चुंबकीय क्षेत्र,ચુંબકીય ક્ષેત્ર
चुंबकीय फ्लक्स,ચુંબકીય પ્રવાહ
चुंबकीय धुव,ચુંબકીય ધ્રુવ
चुंबकीय विक्षोभ,ચુંબકીય તોફાન
चुंबकीय स्विच,ચુંબકીય સ્વીચ
"चुंबकीय टेप, चुंबकीय फीता",ચુંબકીય ટેપ
चुंबकत्व,ચુંબનત્વ
"डाक संविलयन, मेल संविलयन",ટપાલ મક્કો
डाक सूची,ટપાલ યાદી
मुख्य वाहक,મુખ્ય વાહક
अनुरक्षण करना,જાળવી
अनुरक्षण; रख-रखाव,જાળવણી
अनुरक्षण दल,જાળવણી ટીમ
बहुसंख्यक वाहक,બહુમતી
संबंध संपर्क रिले,સંપર્ક રિલે બનાવો
संपर्क और विच्छेद स्विच,બનાવટની સ્વીચ
पुं-संबंधक,પુરુષ-જોડકવાર
मानव निर्मित रव,માણસે અવાજ કર્યો
प्रबंधन सूचना तंत्र (एम आई एस),મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ)
"जोड़-तोड़, जुगाड़, युक्तियोजित",ચાલાકીભર્યું
हस्त नियंत्रण,હસ્તકલા નિયંત્રણ
हस्तविधि,પદ્ધતિ પદ્ધતિ
सुरक्षा पूर्वोपाय नियम-पुस्तिका,સલામતી માર્ગદર્શિકા
हस्त प्रचालित,મેન્યુઅલી સંચાલિત
विनिर्माता,ઉત્પાદક
प्रच्छादक,મહોરું
प्रच्छादिती,મસકી
"प्रच्छादी, प्रच्छादक",માસ્ક
प्रच्छादन,છુપાયેલો
प्रच्छादन व्यवहार,માસ્કીંગ વર્તન
श्रव्य प्रच्छादन प्रभाव,Audio ડિઓ -માસ્કિંગ અસર
प्रच्छादन देहली,માસ્કિંગ થ્રેશોલ્ડ
प्रच्छादन स्वर,માસ્કીંગ સ્વર
मास्ट,મસ્ત
मास्ट विकिरक,મસ્ત -રેડિયેટર
प्रधान नियंत्रण,મુખ્ય નિયંત્રણ
प्रधान दोलित्र,માસ્ટર ઓસિલાટોર
"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा",મેચ-અવબાધ
"प्रतितुलन जालक्रम, सुमेलन जालक्रम",મેચિંગ નેટવર્ક
"सुमेलन स्टब, प्रतितुलन स्टब",મેચિંગ સ્ટબ
"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर",મેચિંગ ટ્રાન્સફોર્મર
सामग्री प्रापण,ભૌતિક-તૈયારી
"आव्यूह, मैट्रिक्स",માળખું
अधिकतमीकरण,મહત્તમ
अधिकतम मांग सूचक,મહત્તમ માંગ સૂચક
अधिकतम षक्ति घनत्व,મહત્તમ શક્તિ ઘનતા
अधिकतम सुग्राहिता,મહત્તમ સંવેદનશીલતા
अधिकतम ताप,મહત્તમ તાપમા
अधिकतम उपयोज्य आवृत्ति,મહત્તમ ઉપયોગી આવર્તન
अधिकतम मान,મહત્તમ મૂલ્ય
विफलता-माध्य समय,નિષ્ફળતાનો સરેરાશ સમય
"माध्य मूल्य, माध्य मान",સરેરાશ કિંમત
मापित संकेत,માપેલ સંકેત
मापन,માપ
मापन युक्ति,માપવાનું સાધન
माप उपस्कर,માપવાની સાધનસામગ્રી
माप यंत्र,માપવાનું સાધન
क्षेत्र सामर्थ्य माप यंत्र,ક્ષેત્રની શક્તિનું સાધન માપવા
मापन फीता,માપવાની ટેપ
"यंत्रावली, क्रियाविधि",યંત્ર
"मीडिया सर्वर, माध्यम परिसेवक",માધ્યમ સર્વર
"मध्य, माध्यम, मध्यम",માધ્યમ
मध्यम आवृत्ति,મધ્યમ આવર્તન
मध्यम आवृत्ति तरंग,મધ્યમ આવર્તન તરંગ
मध्यम तरंग,મધ્યમ તરંગ (મેગાવોટ)
मेगा ओम,મેગા-ઓહમ
मेगर,મેગર
स्मृति,યાદ
मेंटरन,માર્ગદર્શન
मेनू-बार,લૈંગિક પટ્ટી
पारद स्विच,ક્રુ -સ્વીચ
संविलय,વિલીનીકરણ
संदेश,સંદેશ
"अधिआंकड़ा, मेटाडाटा",મેટાડેટા
धातु ऑक्साइड अर्धचालक डायोड,ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ
धातु-कोषित केबल,ધાતુની આવરણવાળી કેબલ
"मीटर, मापक",મીટર
मापयंत्र पैनल,મીટરિંગ પેનલ
अभ्रक,માઇકલ
अभ्रक विद्युत् रोधन,માઇકલ-ઇન્સ્યુલેશન
"सूक्ष्म-, माइक्रो-",સૂક્ષ્મ
सूक्ष्म घटक,સૂક્ષ્મ ઘટક
"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र",સૂક્ષ્મ કમ્પ્યુટર
सूक्ष्म नियंत्रक,સૂક્ષ્મ નિયંત્રણ કરનાર
सूक्ष्म इलेक्ट्रॉनिकी,સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ
माइक्रोफोन,માઇક્રોફોન
माइक्रोफोनिक्स,સુક્ષ્મસજીવો
"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर",માઇક્રોપ્રોસેસ્રેસ
माइक्रो वोल्ट,માઇક્રો-વોલ્ટ (એમવી)
सूक्ष्म तरंग,સૂક્ષ્મ
सूक्ष्म तरंग ऐन्टेना,માઇક્રોવેવ એન્ટેના
सूक्ष्म तरंग किरणपुंज,માઇક્રોવેવ બીમ
मध्य-बैंड,મધ્યમ
"प्रवास, प्रवजन, अभिगमन, स्थानांतरण",સ્થળાંતર
प्रवास पथ,સ્થળાંતર માર્ગ
"लघुरूप, लघु",લઘુ
लघुरूपीकृत,લઘુચિત્ર
न्यूनतम,ન્યૂનતમ
न्यूनतम ताप,લઘુત્તમ તાપમાન
न्यूनतम उपयोज्य क्षेत्र सामर्थ्य,લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ
"अल्पांश वाहक, अल्पसंख्यक वाहक",લઘુમતી કારીગર
कुइंगित,ખોટી વાતો
मिश्रित करना (क्रि.),એકઠું કરવું
मिश्रित लोपन,મિશ્ર ખાલી
"मिश्रित सिंक, मिश्रित तुल्यकालन",મિશ્ર સમન્વય
मिश्रक,મિશ્રણ કરનાર
"मिश्रण ट्यूब, मिश्रण नलिका",મિક્સર નળી
"मिश्रण करना, मिलाना",મિશ્રણ
मिश्रक परिपथ,મિશ્રણ સર્કિટ
स्मरक,સ્મરણ સંબંધી
स्मृति विज्ञान,નેમોમિક્સ
"चल, मोबाइल",ફરડ
चल बहुमाध्यम अनुप्रयोग,મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન
"चल दूरदर्शित्र, चल टीवी, चल TV",ફરતી ટીવી
विधा,પદ્ધતિ
भंग-विधा,નિષ્ફળતાની પદ્ધતિ
संचरण-विधा,પ્રચાર પદ્ધતિ
"निदर्श, मॉडल",નમૂનો
मॉडेम,Emાળ
आधुनिक एफ एम प्रेषित्र,આધુનિક એફએમ ટ્રાન્સમીટર
"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ",આધુનિક વલણો
"विन्यास विधा, संरूपण विधा",રૂપરેખાંકન
"आशोधन करना, आपरिवर्तन करना (क्रि.)",ફેરફાર કરવો
मॉडुलित सतत तरंग,મોડ્યુલેટેડ સતત તરંગ
मॉडुलित संकेत,મોડ્યુલેટેડ સિગ્નલ
मॉडुलित तरंगरूप,મોડ્યુલેટેડ તરંગફોર્મ
मॉडुलन,વિપુલતા
मॉडुलन आयाम,મોડ્યુલેશન કંપનવિસ્તાર
"मॉडुलन क्षमता, मॉडुलन सामर्थ्य",મોડ્યુલેશન ક્ષમતા
मॉडुलन आवृत्ति,મોડ્યુલેશન આવર્તન
मॉडुलन सूचकांक,વિપુલ અનુક્રમણિકા
मॉडुलन रैखिकता,રીંછલા
"मॉडुलेशन मीटर, मॉडुलनमापी",મોડ્યુલેશન મીટર
मॉडुलन मॉनीटर,મોડ્યુલેશન મોનિટર
मॉडुलन प्रतिशत,વિપુલ ટકાવારી
मॉडुलक,વિધિ કરનાર
"मॉड्यूल, अनुखंड",વિધિ
"नमी, आर्द्रता",ભેજ
संवेग,વેગ
"मॉनीटर, अनुवीक्षण",મોનીટર
"मॉनीटरन, अनुवीक्षण",અનુશ્રવણ
अनुवीक्षण और विष्लेषण तकनीक,દેખરેખ અને વિશ્લેષણ તકનીકો
अनुवीक्षण और नियंत्रण,દેખરેખ અને નિયંત્રણ
"मॉनीटरन केंद्र, अनुवीक्षण केंद्र",નિરીક્ષણ મથક
एकल वर्ण,એકલતા
एकपथ ध्वनिक संचरण,એકલતા
रूप,મોર્ફ
"रूपण, आकृतीकरण",મોરફિંગ
आकारिता,ક morંગું
मोजैक,મોઝેક
"मदर बोर्ड, उश्म पटल",માતૃત્વ
गति प्रतिकरण,દરખાસ્ત
गति आकलन,ગતિ અંદાજ
गति सदिश,ગતિ -વેક્ટર
"गतिक वीडियो, चल–श्य",ગતિપત્રક
मोटर,મોટર
मोटर प्रचालक,મોટર operatorપરેટર
मोटर प्रवर्तक,મોટર
आरोह,પર્વત
"मूषक, माउस",ઉંદર
"माउस इंटरफेस, माउस अंतरापृष्ठ",માઉસ ઇન્ટરફેસ
गति,ગતિવિધિ
बहु चैनल विस्तार,મલ્ટિ ચેનલ વિસ્તરણ
बहुप्रसारण,બહુવિધ
बहु चैनल संकेत,બહુવિધ સંકેતો
बहुदिश माइक्रोफोन,બહુવિધ માઇક્રોફોન
"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री",આંતરભાષીય ભાષ્ય
"बहुमाध्यम, मल्टीमीडिया",બહુમાળી
"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क",બહુધા ભાગ
"बहुमापी, मल्टीमीटर",બહુવિધ
बहुपथ,બહુ વધારે
बहुपथ अभिग्रहण,મલ્ટીપાથ
"बहुप्रावस्था, बहुकला",નગર
बहु,બહુવિધ
बहुअभिगम तंत्र,બહુવિધ પ્રવેશ પદ્ધતિ
बहुसंकेत,અનેકગણું
बहुसंकेतक,મલ્ટીપ્લેક્સર
बहुसंकेतन,મલ્ટિપ્લેક્સિંગ
बहुपद प्रवर्धक,બહુવિધ એમ્પ્લીફાયર
बहुकार्यन,બહુવિધ
बहुकंपित्र,આંતર -માળ
"मूक, निःस्वर",ચૂપ
अन्योन्य चालकता,પરસ્પર વાહકતા
अन्योन्य प्रतिबाधा,પરસ્પર અવરોધ
अन्योन्य प्रेरकत्व,પરસ્પર ઉપાય
अन्योन्य व्यतिकरण,પરસ્પર દખલ
नैनो प्रौद्योगिकी,નેનો તકનીકી
संकीर्ण बैंड,સાંકડી
सीमित प्रसारण,સંકુચિત
स्वाभाविक प्रवात,કુદરતી ડ્રાફ્ટ
"नौसंचालक, संचालक",નૌકાદળ
ऋणात्मक,નકારાત્મક
ऋणात्मक अभिनति,નકારાત્મક પક્ષપાત
"ऋणात्मक आवेश, ऋण आवेश",નકારાત્મક ખર્ચ
"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण",નકારાત્મક પ્રતિસાદ
ऋणात्मक शिखर,નકારાત્મક ટોચ
ऋणात्मक प्रतिरोध,નકારાત્મક પ્રતિકાર
शुद्ध लाभ,ચોખ્ખો ફાયદો
शुद्ध हानि,ચોખ્ખી ખોટ
नेट-शिष्टाचार,રણનીતિ
"नेटवर्क, जालक्रम",નેટવર્ક
"जालक्रम, विश्लेषित्र",નેટવર્ક વિશ્લેષક
"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र",નેટવર્ક ફાઇલ પદ્ધતિ
"जालक्रम योजना, नेटवर्क योजना",નેટવર્ક આયોજન
जालक्रम समापन,નેટવર્ક સમાપ્તિ
"जालक्रम संचालन, नेटवर्क संचालन",નેટવર્કિંગ
"उदासीन, तटस्थ, न्यूट्रल",તુરંત
"निष्प्रभावन, उदासीकरण",તત્ત્વો પાડનારું
समाचार कक्ष स्वचालन,સમાચાર -ખંડ
"चतुःबिट, चतुःद्वयंक, निबल",ઝૂકી જવું
"ताखा, आला",વિશિષ્ટ
शून्य भार परीक्षण,કોઈ લોડ ટેસ્ટ
"नोड, निस्पंद, आसंधि",નોડ
"रव, शोर",અવાજ
रवांक,અવાજ
रव फिल्टर,અવાજનું ફિલ્ટર
"रव स्तर, रव फ्लोर",અવાજનું માળખું
रव गेट,અવાજનો દરવાજો
रव अवरोधक,અવાજની પ્રતિરક્ષા
रव शामक,અવાજની કિલર
"शोर स्तर, रव तल",અવાજનું સ્તર
रव षक्ति,અવાજ
रव संरूपण क्वांटमकारी,અવાજ આકારની ક્વોન્ટીઝર
"रव उद्गम, रव स्रोत",અવાજ
रव निरोध परिपथ,અવાજ દમન સર્કિટ
रव निरोधक,અવાજ -દમન કરનાર
रव तापमान,ઘોંઘાટનું તાપમાન
रव तापमान,ઘોંઘાટનું તાપમાન
रव त्रिभुज,અવાજ ત્રિકોણ
रव वोल्टता,અવાજ
"रव रहित, रवहीन",ઘોંઘાટહીન
रवहीन कोडन,ઘોંઘાટહીન કોડિંગ
रवीय अभिग्रहण,ઘોંઘાટીયા સ્વાગત
नामीय उपयोज्य क्षेत्र सामर्थ्य,નજીવી ઉપયોગી ક્ષેત્ર શક્તિ
अदिशात्मक माइक्रोफोन,બિન-વ્યરી માઇક્રોફોન
अप्रेरणिक भार,બિન-પ્રલોભન ભાર
अप्रेरिणक प्रतिरोध,બિન-પ્રેરણાત્મક પ્રતિકાર
ज्यावक्रेतर तरंग,બિન-સિનોસોઇડલ તરંગ
अहासी स्मृति,બિન-અસ્થિર મેમરી
"NOR, द्वार नॉर गेट",કે દરવાજો
सामान्य चाल,સામાન્ય ગતિ
सामान्य प्रदाय,સામાન્ય પુરવઠો
"खांच, नॉच",સજાવટ
नॉच फिल्टर,સરસ ફિલ્ટર
"आंकिक, संख्यात्मक",સંખ્યાત્મક
संख्यातः नियंत्रित दोलित्र,સંખ્યાત્મક રીતે નિયંત્રિત ઓસિલેટર
नट-बोल्ट,અખરોટ
नाइक्विस्ट-शैनन प्रमेय,NYQUIST-શેનોન પ્રમેય
लक्ष्योन्मुखी,પદાર્થ કેન્દ્રિત
"अष्टाधारी, ऑक्टल",અકાર્ય
आवृत्ति अष्टक,આવર્તન
"अष्टक, अष्टपदी",અખરોટ
ऑफ लाइन,Offઘો
ऑफसेट,Offંચું કરવું
ओम,સેમ
"ओम मीटर, ओममापी",ઓહ્મ મીટર
तेल परिपथ वियोजक,તેલ સર્કિટ તોડનાર
"तेल निस्यंदक, तेल फिल्टर",તેલ ફિલ્ટર
"तेल निमज्जित, तेल निमग्न",ડૂબેલું
तेल तल प्रमापी,તેલ -સ્તરનું પ્રમાણ
सर्वदिश ऐन्टेना,ઓમેની-સ્તરીય એન્ટેના
सर्वदिश माइक्रोफोन,સર્વ-સ્તરીય માઇક્રોફોન
मांग सापेक्ष,માંગને લઈને
मांग सापेक्ष प्रवाह,ઓન-ડિમાન્ડ સ્ટ્રીમિંગ
ऑन लाइन,ઓન લાઇન () નલાઇન)
ऑनलाइन वैश्लेषिक प्रक्रमण,વિશ્લેષણાત્મક પ્રક્રિયા
"संपर्क-विच्छेद, चालू-बंद, ऑन-ऑफ",ચાલું બંધ
संपर्क-विच्छेद कुंजीयन मॉडुलन,Keyફ- Key ફ કીઇંગ મોડ્યુલેશન
खुला परिपथ,ખુલ્લો સર્કિટ
खुला स्रोत,ખુલ્લા સ્ત્રોત
"अनावृत तंत्र, खुला तंत्र",ખુલ્લી પદ્ધતિ
प्रचालन आवृत्ति,ઓપરેટિંગ આવર્તન
प्रचालन तंत्र,કાર્યરત પદ્ધતિ
"प्रचालन, संक्रिया",સંચાલન
"प्रचालक, संकारक",Operatorપરેટર
प्रकाशिक तंतु,Ticalપિક ફાઇબર
प्रकाशिक आवृत्ति,Frequપ્ટિકલ આવર્તન
प्रकाशिक लघुकरण,Ticalપિક ઘટાડો
प्रकाशिक विभेदन,Ticalપિક ઠરાવ
प्रकाशिक पथ,Ticalપ -પાટા
इष्टतम कार्यचालन आवृत्ति,મહત્તમ કાર્યકારી આવર્તન
प्रकाशीय युग्मक,વિપુલ
प्रकाशीय इलेक्ट्रॉनिकी,ટોઇલેક્ટ્રોનિક્સ
"ऑर गेट, OR गेट",અથવા દરવાજો
कक्षा,ભ્રમણકક્ષા
दोलित्र,Oscાળ
"दोलनलेख, ऑसिलोग्राम",ઓસિલોગ્રામ
"दोलनलेखी, ऑसिलोग्राफ",Oscાળ
"दोलनदशब, ऑसिलोस्कोप",ઓસિલોસ્કોપ
बाहरी अंतः पत्रक,બાહ્ય
"निर्गमनी फीडर, निर्गमनी प्रभरक",બિન -ખર્ચ કરનાર ફીડર
निर्गम,ઉત્પાદન
निर्गम स्तर,ઉત્પાદન સ્તર
निर्गममापी,ઉત્પાદન માપ
निर्गम ट्रांसफार्मर,ઉત્પાદન -પરિવર્તનશીલ
निर्गम वाल्व,આઉટપુટ વાલ્વ
निर्गम तंरगरूप,ઉત્પાદન -તરંગફોર્મ
बाह्य प्रसारण,બહાર પ્રસારણ (ઓબી)
अवन,ભઠ્ઠી
अतियुग्मन,અતિશય જોડાણ
"अतिमॉडुलन, अधिमॉडुलन",ઓવર -મોડ્યુલેશન
अधिवोल्टता,વધારે
समग्र क्षीणन,સમગ્ર ધ્યાન
समग्र प्रसारण विश्वसनीयता,એકંદર પ્રસારણ વિશ્વસનીયતા
समग्र दक्षता,સમગ્ર કાર્યક્ષમતા
समग्र अधिग्रहण विष्वसनीयता,એકંદર સ્વાગત વિશ્વસનીયતા
समग्र अनुक्रिया,સમગ્ર પ્રતિસાદ
"समग्र प्रणाली, समग्र तंत्र",સમગ્ર પદ્ધતિ
ध्वनि-अतिअंतरण,વધુ પડતું
शिरोपरि लाइन,ઓવરહેડ લાઈન
शिरोपरि तार,ઓવરહેડ વાયર
अतिभार,ઓવરલોડ
अतिभार संरक्षण युक्ति,ઓવરલોડ સુરક્ષા ઉપકરણો
"अतिभार ट्रिप, अधिभार मोचन",ઓવરલોડ સફર
अधिप्रतिचयन,વધારે પડતું
"संकुलित, बंधा हुआ",ભરેલું
पैकेट स्विचन,પેકેટ સ્વિચિંગ
पैकेटीकरण,પેકેટીકરણ
पैकेटीकृत,પેકેટ કરેલું
पैड,પ padક
"पृष्ठन, पृष्ठीकरण",આંચકી
विस्तार स्क्रीन,પાન -પાન
"पैनल, नामिका",પેનલ
"पैनकरण, क्षैतिज प्रसर्पण",ગડગાડી
परि–ष्य,વિચિત્ર
परवलयाकार माइक्रोफोन,પેરાબોલિક માઇક્રોફોન
"आमूल परिवर्तन, पैराडिम शिफ्ट",દાખલો
विरोधाभास,વિરોધાભાસ
"समांतर पोर्ट, संद्वार",સમાંતર બંદર
प्राचल,પરિમાણ
पराश्रयी हानि,પરજીવી નુકસાન
पराश्रयी दोलन,પરોપજીવી -છરી
"समता द्वयंक, समता बिट",સમાનતા
समता परीक्षण,સમાન પરીક્ષણ
पारसेक,પાર્સેક
"आंशिक विभेदन, आंशिक विघटन",આંશિક ઠરાવ
"पारण बैंड, पासबैंड",પર્વત
निष्क्रिय,નિષ્કલંક
"निष्क्रिय जालक्रम, निष्क्रिय नेटवर्क",નિષ્ક્રિય નેટવર્ક
पासवर्ड,પાસશ
पैच,ગાળો
पैच कॉर्ड,પેચ કોર્ડ
पथ हानि,માર્ગ
प्रतिरूप,વારાડો
लाद भार,પાયમારો
