Bengali,Marathi
লোলিগো,LOLIGO
লগ ডে প্ল্যান্ট,लॉग डे प्लांट
অনুদৈর্ঘ্য অক্ষ,रेखांशाचा अक्ष
অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ,रेखांशाचा बायनरी विखंडन
অনুদৈর্ঘ্য ফিশার,रेखांशाचा विच्छेदन
লুপ,लूप
লুপ,लूप
লুপ ফাঁদ,लूप ट्रॅप
লোফিয়াম,लोफियम
লোরান্থেসি,Loranthaceae
লোরান্থাস,लॉरॅन्थस
নিম্ন বাহু,लोअर हात
নিচের চোয়াল,खालचा जबडा
লুফা,लफा
কটিদেশীয় কশেরুকা,लंबर कशेरुका
কাঠ,लाकूड
লামব্রিকাস,लंब्रिकस
লুমেন,लुमेन
লাম্পার,लम्पर
ফুসফুস,फुफ्फुस
লুপিন,ल्युपिन
লুপিনাস আর্টিকাস,ल्युपिनस आर्कटिकस
লুটেইনাইজিং হরমোন (এলএইচ),ल्युटीनिझिंग हार्मोन (एलएच)
লিজ,लीझ
লাইকোপোডিয়াম,लाइकोपोडियम
লাইকোপিডা,लाइकोप्सिडा
লিম্প জাহাজ,लायम्प जहाज
লিম্ফ গ্রন্থি,लिम्फ ग्रंथी
লিম্ফ নোড,लिम्फ नोड
লিম্ফোসাইট,लिम्फोसाइट
লিম্ফয়েড অঙ্গ,लिम्फोईड अवयव
লিম্ফয়েড টিস্যু,लिम्फोइड ऊतक
লিম্ফোমা,लिम्फोमा
লিরেট,Liaute
লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.),Leysergic acid सिड डायथलामाइड (एल.एस.डी.)
লাইসাইন,लायसिन
লাইসোসোম,लायसोसोम
লাইসোজাইম,लायझोझाइम
ম্যাকাকা,मकाका
ম্যাক্রোব্রাচিয়াম,मॅक्रोब्रॅचियम
ম্যাক্রোভোলিউশন,मॅक्रोइव्होल्यूशन
ম্যাক্রোজেনেসিস,मॅक्रोजेनेसिस
ম্যাক্রোমোলিকুলার কলয়েড,मॅक्रोमोलिक्युलर कोलोइड
ম্যাক্রোমোলিকুল,मॅक्रोमोलिक्यूल
ম্যাক্রোনুক্লিয়াস,मॅक्रोन्यूक्लियस
ম্যাক্রোনিউট্রিয়েন্ট,मॅक्रोन्यूट्रिएंट
ম্যাক্রোফেজ (বড় ইটার),मॅक्रोफेज (मोठा खाणारा)
ম্যাক্রোফাগোসাইট,मॅक्रोफॅगोसाइट
ম্যাক্রোফাগাস,मॅक्रोफॅगस
ম্যাক্রোফ্যাগি,मॅक्रोफॅगी
ম্যাক্রোফাইট,मॅक्रोफाइट
ম্যাক্রোপাস,मॅक्रोपस
ম্যাকুলা,मॅकुला
ম্যাকুলা লুটিয়া,मॅकुला ल्यूटिया
ম্যাগনেসিয়াম,मॅग्नेशियम
চৌম্বকীয় অনুরণন ইমেজিং,चुंबकीय अनुनाद प्रतिमा
ম্যাগনিফিকেশন,वाढ
ম্যাগনিফাইড ইমেজ,भव्य प्रतिमा
বিবর্ধক কাচ,ग्लास मॅग्निफाइंग
ম্যাগনিফাইং পাওয়ার,मोठेपणाची शक्ती
ম্যাগনোলিয়া,मॅग्नोलिया
ম্যাগনোলিয়াসি,मॅग्नोलियासी
মাগুর,मगूर
মেইডেন হেয়ার ফার্ন (অ্যাডিয়ান্টাম),मेडेन हेअर फर्न (अ‍ॅडिएंटम)
মেজর খাঁজ,प्रमुख खोबणी
প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল,प्रमुख हिस्टोकॉम्पॅबिलिटी कॉम्प्लेक्स
মেজর অসমোলাইট,मेजर ओस्मोलिट
প্রধান শিখর,मुख्य शिखर
পুরুষ,नर
পুরুষ শঙ্কু,नर शंकू
পুরুষ গেমটোফাইট,नर गेमोफाइट
পুরুষ যৌনাঙ্গে অ্যাপারচার,नर जननेंद्रियाचे छिद्र
পুরুষ সর্বক্লিয়াস,नर प्रोन्यूक्लियस
ত্রুটিযুক্ত পাতা,विकृत पान
Malic অ্যাসিড,मालिक acid सिड
ম্যালিগন্যান্ট সেল,घातक सेल
ম্যালিগন্যান্ট টিউমার,घातक ट्यूमर
ম্যালার্ড,मल्लार्ड
ম্যালিয়াস,मॅलेयस
মালপিঘিয়ান কর্পসকেল,मालपिघियन कॉर्पसकल
মালপিঘিয়ান টিউবুল,मालपिघियन ट्यूब्यूल
মাল্টোজ,माल्टोज
মালওয়ালেস,मालवाले
স্তন্যপায়ী,सस्तन प्राणी
স্তন্যপায়ী,सस्तन प्राणी
স্তন্যপায়ী ভ্রূণ,स्तन गर्भ
উরজ,स्तन ग्रंथी
ম্যামিফর্ম,मम्मीफॉर्म
ম্যান্ডিবল,अनिवार्य
ম্যান্ডিবুলার গ্রন্থি,मंडिब्युलर ग्रंथी
ম্যাঙ্গানিজ,मॅंगनीज
ম্যাঙ্গিফেরা ইন্ডিকা,मंगिफेरा इंडिका
ম্যানগ্রোভ,मॅनग्रोव्ह
মনুষ্যনির্মিত কৃষি বাস্তুতন্ত্র,मानवनिर्मित कृषी परिसंस्था
মনুষ্যনির্মিত সিরিয়াল,मानवनिर्मित अन्नधान्य
মান্নান,मन्नान
ম্যান্টেল,आवरण
মানুস,मानुस
ম্যাপেল,मॅपल
মার্চ্যান্টিয়া,मार्चंटिया
প্রান্তিক,सीमान्त
মারিজুয়ানা,मारिजुआना
সামুদ্রিক জীববিদ্যা,सागरी जीवशास्त्र
সামুদ্রিক পাখি,सागरी पक्षी
সামুদ্রিক সম্প্রদায়,सागरी समुदाय
সামুদ্রিক ইনভার্টেব্রেটস,सागरी इन्व्हर्टेब्रेट्स
মেরিনো রাম,मारिनो रॅम
চিহ্নিতকারী,मार्कर
বাজার বর্জ্য,बाजार कचरा
মজ্জা গহ্বর,मज्जा पोकळी
মার্শ,मार्श
মার্শ-মিডো স্টেজ,मार्श-मेडो स्टेज
গাছপালা ছাড়াই মার্শ,वनस्पतीशिवाय मार्श
মার্সুপিয়াল তিল,मार्सुपियल तीळ
মার্সুপিয়াল রেডিয়েশন,मार्सुपियल रेडिएशन
মার্সুপিয়াল ইঁদুর,मार्सुपियल रॅट
মার্সুপিয়াম,मार्सुपियम
ভর বিলুপ্তির,वस्तुमान नामशेष
ভর প্রবাহ,मोठा प्रवाह
ভর প্রবাহ অনুমান,मास फ्लो गृहीतक
মাস্ট সেল,रेडिओचा सेल
মাস্টার আগর প্লেট,मास्टर अगर प्लेट
মাস্টার প্লেট,मास्टर प्लेट
মাতৃ মৃত্যুর হার,माता मृत्यू दर
সঙ্গম,वीण
ম্যাট্রিক্স,मॅट्रिक्स
পরিপক্ক নোডুল,परिपक्व नोड्यूल
মাউভ রঙ,मौवे रंग
ম্যাক্সিলা,मॅक्सिला
ম্যাক্সিলারি প্যাল্প,मॅक्सिलरी पॅल्प
সর্বাধিক বহন ক্ষমতা,जास्तीत जास्त वाहून क्षमता
মেনড্রিনা,मेनड्रिना
চিকিৎসা বিজ্ঞান,वैद्यकीय विज्ञान
গর্ভাবস্থার চিকিত্সা সমাপ্তি (এমটিপি),गर्भधारणेची वैद्यकीय समाप्ती (एमटीपी)
মেডিকেল ট্রান্সক্রিপশন,वैद्यकीय लिप्यंतरण
মেডিক্যালি সহায়তা ডেলিভারি,वैद्यकीयदृष्ट्या सहाय्य वितरण
ওষুধ,औषध
ওষুধ,औषध
ওষুধ,औषध
মেডুল্লা,मेडुला
মেডুল্লা ওব্লোঙ্গাটা,मेदुला आयकॉन्गाटा
মেডুলারি পিরামিড,मेड्युलरी पिरॅमिड
মেডুলেটেড,मेडुलेटेड
মেডুসা,मेडुसा
মেগা ক্যারিয়োসাইট,मेगा कॅरिओसाइट
মেগাপ্লাজমিড,मेगाप्लास्मिड
মেগাস্পোরাঙ্গিয়াম,मेगास्पोरंगियम
মেগাস্পোরোফিল,मेगास्पोरोफिल
মাইবোমিয়ান গ্রন্থি,मेबोमियन ग्रंथी
মিয়োসাইট,मेयोसाइट
মায়োসিস,मेयोसिस
মেটাজেনেসিস,मेटागेनेसिस
মেলানিক মথ,मेलेनिक मॉथ
মেলানোসাইট,मेलानोसाइट
মেলানোসাইট স্টিমুলেটিং হরমোন (এমএসএইচ),मेलेनोसाइट उत्तेजक संप्रेरक (एमएसएच)
মেলানোসাইট উদ্দীপক রিলিজিং হরমোন (এমএসআরএইচ),मेलानोसाइट उत्तेजक रिलीझिंग हार्मोन (एमएसआरएच)
মেলানোমা,मेलेनोमा
মেলয়েডোগাইন ছদ্মবেশ,मेलोइडोगिन इन्कग्निटा
ঝিল্লি আবদ্ধ,पडदा बाउंड
ঝিল্লি লিপিড,पडदा लिपिड
ঝিল্লি ব্যাপ্তিযোগ্যতা,पडदा पारगम्यता
ঝিল্লি সম্ভাব্য,पडदा संभाव्यता
ঝিল্লি গোলকধাঁধা,पडदा चक्रव्यूह
ঝিল্লি শীট,पडदा पत्रक
মেমরি সেল,मेमरी सेल
মেন্ডেলের আইন,मेंडेलचा कायदा
মেন্ডেলিয়ান ডিসঅর্ডার,मेंडेलियन डिसऑर्डर
মেনিঞ্জ,मेनिंज
মেনিনজাইটিস,मेनिंजायटीस
মাসিক চক্র,मासिक पाळी
মানসিক প্রিয়তম,मानसिक प्रिय
মানসিক প্রতিবন্ধকতা,मानसिक दुर्बलता
বুধের বিষ,बुध विषबाधा
মেরিস্টেম,मेरिस्टेम
মেরিস্টেমেটিক সেল,मेरिस्टेमॅटिक सेल
মেরিস্টেমেটিক অঞ্চল,मेरिस्टेमॅटिक प्रदेश
মেরিস্টেম্যাটিক বৃদ্ধি,मेरिस्टेमॅटिक वाढ
মেরোক্রাইন গ্রন্থি,मेरोक्राइन ग्रंथी
মেরোমায়োসিন,मेरोमायोसिन
মেরিচিপাস,मेरीचिपस
মেসার্কিয়াম,मेसार्चियम
মেসেন্সফালন,मेसेन्सेफॅलॉन
মেসেনচাইমাল টিস্যু,मेन्स्चिमल टिशू
মেসেনটারন,मेसेन्टरन
মেসেন্টারি,मेसेन्टरी
মেসিক অবস্থা,मेसिक अट
মেসোকার্প,मेसोकार्प
মেসোডার্ম,मेसोडर्म
মেসোগ্লোইয়া,मेसोग्लोआ
মেসোহেপাস,मेसोहेप्पस
মেসোফিল সেল,मेसोफिल सेल
মেসোসোম,मेसोसोम
মেসোথোরাকিক,मेसोथोरॅसिक
মেসোথোরাক্স,मेसोथोरॅक्स
মেসোভারিয়াম,मेसोव्हेरियम
মেসোজাইক যুগ,मेसोझोइक एरा
ম্যাসেঞ্জার আরএনএ,मेसेंजर आरएनए
বিপাকীয় প্রবাহ,चयापचय प्रवाह
বিপাকীয় পথ,चयापचय मार्ग
বিপাকযুক্ত,चयापचय
বিপাক,चयापचय
বিপাকীয় সংমিশ্রণ,चयापचय आत्मसंतुष्ट
মেটাকারপাল,मेटाकार्पल
মেটাসেন্ট্রিক,मेटासेंट्रिक
মেটাক্রোমেটিক গ্রানুল,मेटाक्रोमॅटिक ग्रॅन्यूल
ধাতব সুই,धातूची सुई
ধাতব অক্সাইড,धातूचे ऑक्साईड
মেটামারিজম,मेटामेरिझम
রূপান্তর,मेटामॉर्फोसिस
মেটানেফ্রিডিয়াম,मेटानेफ्रिडियम
মেটাফেজ,मेटाफेस
মেটাফেজ প্লেট,मेटाफेस प्लेट
মেটাফ্যাসিক প্লেট,मेटाफॅसिक प्लेट
রূপক,मेटापॉप्युलेशन
মেটাস্টেসিস,मेटास्टेसिस
মেটাস্টেসিস,मेटास्टेसिस
মেটাটারসাল,मेटाटार्सल
মেটাথোরাকিক,मेटाथोरॅसिक
মেটাথোরাক্স,मेटाथोरॅक्स
মেটাজোয়ানস,मेटाझोआन्स
মেটায়েন্সফালন,मेटेंसेलॉन
Metastasize,मेटास्टेसाइझ
মেথডোন,मेथाडोन
মেথেমোগ্লোবিন,मेथेमोग्लोबिन
মেথেমোগ্লোবিনেমিয়া,मेथेमोग्लोबिनेमिया
মিথেন,मिथेन
মিথেনোব্যাক্টেরিয়াম,मिथेनोबॅक्टीरियम
মিথেনোজেন,मिथेनोजेन
মিথাইল পারদ,मिथाइल पारा
মেথিলেটেড ক্যাপ,मेथिलेटेड कॅप
Methylene নীল,मिथिलीन निळा
মেথাইলোফিলাস,मेथिलोफिलस
মিথাইলোট্রোফাস,मेथिलोट्रोफस
মাইক্রোনিউট্রিয়েন্ট,मायक्रोन्यूट्रिएंट
অণুজীব,सूक्ष्मजीव
মাইক্রোপ্রোপ্যাগেশন,मायक्रोप्रोपेगेशन
মাইক্রোটেকনিক,मायक्रोटेक्निक
মাইক্রোআরচিটেকচারাল অবনতি,मायक्रोआर्किटेक्चरल बिघाड
মাইক্রোব (অণুজীব),सूक्ष्मजंतू (सूक्ष्मजीव)
মাইক্রোবিয়াল ক্লোনিং,मायक्रोबियल क्लोनिंग
মাইক্রোবিয়াল ফ্লোরা,मायक्रोबियल फ्लोरा
মাইক্রোবায়োলজি,मायक्रोबायोलॉजी
মাইক্রোবডি,मायक्रोबॉडी
মাইক্রোক্লিমেট,मायक्रोक्लीमेट
মাইক্রোরভোলিউশন,मायक्रोव्होल्यूशन
মাইক্রোফিলামেন্ট,मायक्रोफिलामेंट
মাইক্রোফসিল,मायक्रोफोसिल
মাইক্রোইনজেকশন,मायक्रोइन्जेक्शन
অণুজীব,सूक्ष्मजीव
মিথাইলোট্রোফাস,मेथिलोट्रोफस
মাইক্রোনিউট্রিয়েন্ট,मायक्रोन्यूट्रिएंट
অণুজীব,सूक्ष्मजीव
মাইক্রোফাগাস,मायक्रोफॅगस
মাইক্রোফজি,मायक्रोफॅगी
মাইক্রোপিলার শেষ,मायक्रोपायलर एंड
মাইক্রোপাইল,मायक्रोपाईल
মাইক্রোপাইল,मायक्रोपाईल
মাইক্রোপাইল,मायक्रोपाईल
মাইক্রোসেটেলাইট,मायक्रोसेटलाइट
মাইক্রোস্কোপ,सूक्ष्मदर्शक
মাইক্রোস্কোপি,मायक्रोस्कोपी
মাইক্রোস্পারমা,मायक्रोस्पर्मे
মাইক্রোস্পিয়ার,मायक्रोफेअर
মাইক্রোস্পোরাঙ্গিয়াম,मायक्रोस्पोरॅंगियम
মাইক্রোস্পোর টেট্রাড,मायक्रोस्पोर टेट्रॅड
মাইক্রোস্পোরফিল,मायक्रोस्पोरफिल
মাইক্রোস্পোরাম,मायक्रोस्पोरम
মাইক্রোটোম,मायक्रोटोम
মাইক্রোটেবল ট্রিপলেট,मायक्रोट्युबल ट्रिपलेट
মাইক্রোটিউবুল ডাবল্ট,मायक्रोट्यूब्यूल दुहेरी
মাইক্রোভিলি,मायक्रोव्हिली
মিকচারেশন,Micurition
মিডব্রেন,मिडब्रेन
মিডল সেরিবিলার পেডুনকেল,मध्यम सेरेबेलर पेडनकल
মধ্যম কান,मध्यम कान
মিডল ল্যামেলা,मध्यम लॅमला
মিডগুট,मिडगट
মিডওয়াইফ টোড,मिडवाइफ टॉड
অভিবাসী,स्थलांतरित
স্থানান্তর,स्थलांतर
দুধ চিনি,दुध साखर
দুধ উত্পাদনকারী গ্রন্থি,दूध उत्पादक ग्रंथी
বাজি,बाजरी
প্রতি লিটারে মিলিওসমোল,मिलिओस्मोल प्रति लिटर
মিলভাস,मिलव्हस
নকল,मिमिक्री
মিনামাতা রোগ,मिनामाता रोग
খনিজ,खनिज
খনিজ উপাদান,खनिज घटक
খনিজ পুষ্টি,खनिज पोषण
খনিজকরণ,खनिजकरण
মিনারেলো কর্টিকয়েড,मिनेलो कॉर्टिकोइड
ক্ষুদ্র চৌম্বক,लघु चुंबक
খনির অপারেশন,खाण ऑपरेशन
মিনিসেটেলাইট,मिनीसॅटलाइट
মাইনর খাঁজ,किरकोळ खोबणी
মায়োসিন,मिओसीन
মিওহিপ্পাস,मिओपपस
মীরাবিলিস,मिरिबिलिस
প্রশমন,शमविणे
মাইটোকন্ড্রিয়া,माइटोकॉन्ड्रिया
মাইটোকন্ড্রিয়াল ম্যাট্রিক্স,माइटोकॉन्ड्रियल मॅट्रिक्स
মাইটোসিস,माइटोसिस
মিত্রাল ভালভ (বাইকস্পিড ভালভ),मिट्रल वाल्व्ह (बायिकसपिड वाल्व्ह)
মিশ্র গ্রন্থি,मिश्रित ग्रंथी
মিশ্র স্নায়ু,मिश्रित मज्जातंतू
মিক্সোট্রফিক,मिक्सोट्रोफिक
মোবাইল ক্যারিয়ার,मोबाइल कॅरियर
মোবাইল উত্স,मोबाइल स्रोत
গতিশীলতা,गतिशीलता
মাঝারি আঘাত,मध्यम इजा
আধুনিক ঔষধ,आधुनिक औषध
আধুনিক সমাজ,आधुनिक समाज
পরিবর্তনশীলতা,सुधारितता
পরিবর্তিত ডিহাইবার্ড অনুপাত,सुधारित डायहाबर्ड गुणोत्तर
পরিবর্তিত মূল,सुधारित रूट
মডিউল,सुधारित
কর্মের সংশোধন,कृतीचे मॉड्यूलेशन
মডুলেটর পদার্থ,मॉड्युलेटर पदार्थ
আর্দ্রতা,ओलावा
আর্দ্রতা ঘাটতি,ओलावा तूट
মোলার দাঁত,दाढी दात
মোলার,मोलर
তিল,तीळ
তিল,तीळ
তিল,तीळ
তিল (মোল),तीळ (मोल)
আণবিক জীববিজ্ঞান,आण्विक जीवशास्त्र
আণবিক জিনগত বিশ্লেষণ,आण्विक अनुवांशिक विश्लेषण
আণবিক স্তর,आण्विक पातळी
আণবিক মেসেঞ্জার,आण्विक मेसेंजर
আণবিক গতি,आण्विक गती
আণবিক নাইট্রোজেন গ্যাস,आण्विक नायट्रोजन वायू
আণবিক সংস্থা,आण्विक संस्था
আণবিক কাঁচি,आण्विक कात्री
আণবিক অস্ত্রোপচার পদ্ধতির,आण्विक शस्त्रक्रिया दृष्टीकोन
আণবিক সিউন,आण्विक सिव्हन
অণু,रेणू
মল্লাস্ক,मोलस्क
মল্লাস্কিভাস,मोलसिव्होरस
মলিবডেনাম,मोलिब्डेनम
মোমর্ডিকা,मोमर्डिका
মন্ড্রিয়া,मोनंड्रिया
মন্ড্রি,मोनँड्री
মনক্কাস ফিউচারিয়াস,मोनास्कस पर्प्यूरियस
মোনেরা,मोनेरा
মনিলিফর্ম,मोनिलिफॉर्म
মনিটর,मॉनिटर
মনিটর,मॉनिटर
মনো স্তর,मोनो लेयर
মনোডেলফাস,मोनॉएडेलफॉस
মনোব্যাসিক ফসফেট,मोनोबॅसिक फॉस्फेट
মনোব্লাস্টিক,मोनोब्लास्टिक
একরঙা,मोनोकेशियल
একচেটিয়া,मोनोक्लॅमायडियस
মনোকিস্ট্রনিক,मोनोसिस्ट्रोनिक
মনোক্লোনাল অ্যান্টিবডি,मोनोक्लोनल अँटीबॉडी
মনোকোকাস,मोनोकोकस
মনোকোটাইলডন,मोनोकोटिल्डन
মনোকাইস্টিক,मोनोसिस्टिक
মনোকস্টিস,मोनोसिस्टिस
মনোকাইট,मोनोसाइट
মনোইসিয়াস,मोनोएसियस
মনোগ্রাফ,मोनोग्राफ
মনোহাইব্রিড,मोनोहायब्रिड
মনোমার,मोनोमर
মনোমেরিক জি-অ্যাক্টিন,मोनोमेरिक जी- in क्टिन
মনোস্যাকারাইড,मोनोसाकराइड
মনোসোডিয়াম লবণ,मोनोसोडियम मीठ
মনসোমিক,मोनोसोमिक
মনোস্পার্মি,मोनोस्पर्मी
মনোস্পোরিক বিকাশ,मोनोस्पोरिक विकास
মনোট্রোপা,मोनोट्रोपा
মনোজাইগোটিক অভিন্ন যমজ,मोनोझिगोटिक एकसारखे जुळ्या
মন্ট্রিল চুক্তি,मॉन्ट्रियल करार
মেজাজ ব্যাধি,मूड डिसऑर्डर
সজনে,मोरिंगा
মরফাল্যাক্সিস (মরফ্যাল্যাকটিক),मॉर्फॅलॅक्सिस (मॉर्फालॅक्टिक)
মরফিন,मॉर्फिन
মরফোজেনেসিস,मॉर्फोजेनेसिस
রূপচর্চা অভিযোজন,मॉर्फोलॉजिकल रुपांतर
রূপচর্চা,मॉर्फोलॉजी
মোর্স কোড,मोर्स कोड
মৃত্যুহার,मृत्यू दर
মৃত্যুহার,मृत्यू दर
মৃত্যুহার,मृत्यू दर
মোজাইকিজম,मोज़ेकिझम
মোজাইক ভিশন,मोज़ेक दृष्टी
শ্যাওলা,मॉस
মথ,मॉथ
মা অক্ষ,आई अक्ष
মোটিফ,हेतू
গতিশীল ফর্ম,गतीशील फॉर्म
গতিশীল বীজ,मोटिल बीजाणू
মোটর ফাইবার,मोटर फायबर
মোটর স্নায়ু,मोटर न्यूरॉन
ছাঁচ,मूस
আন্দোলন,हालचाल
লোকোমোশন আন্দোলন,लोकोमोशनची हालचाल
এম-ফেজ প্রচারকারী ফ্যাক্টর (এমপিএফ),एम-फेज प्रमोटिंग फॅक्टर (एमपीएफ)
এমআরআইজিএল,मिरिगल
মিউকোপপটিড,म्यूकोपेप्टाइड
মিউকোপ্রোটিন,म्यूकोप्रोटीन
মিউকার,म्यूकोर
মিউকোসা সম্পর্কিত লিম্ফয়েড টিস্যু,म्यूकोसा संबंधित लिम्फोईड ऊतक
মিউকোসা ঝিল্লি,श्लेष्मल त्वचा पडदा
মিউকাস গ্রন্থি,श्लेष्मल ग्रंथी
শ্লেষ্মা ঝিল্লি (মিউকোসা),श्लेष्मल त्वचा
মফলিং শব্দ,मफलिंग आवाज
মুলেরিয়ান মিমিক্রি,मुलरियन मिमिक्री
মাল্টিসেলুলার অর্গানিজম,मल्टीसेल्युलर जीव
মাল্টিকালার ফ্লুরোসেন্স,मल्टीकोलर फ्लूरोसेंस
মাল্টিকোস্টেট,मल्टीकोस्टेट
মাল্টিফিশন,मल्टीफिशन
মাল্টিলোড - 375,मल्टीलोड - 375
মাল্টিনুক্লিয়েট,मल्टिन्यूक्लिएट
মাল্টিওভুলাটা টেরিস্ট্রেস,मल्टीवुलाटे टेरेस्ट्रेस
মাল্টিওভুলেট,मल्टीव्युलेट
মাল্টিপ্যারাসিটিজম,मल्टीपॅरॅसिटिझम
বহুগুণ,मल्टीपेरस
বহুগুণ,मल्टीपेरस
একাধিক অ্যালিল,एकाधिक le लेल
একাধিক অ্যালিলিজম,एकाधिक le लेलिझम
একাধিক বিভাজন,एकाधिक विखंडन
একাধিক ডিম্বস্ফোটন ভ্রূণ স্থানান্তর কৌশল (এমওইটি),एकाधिक ओव्हुलेशन गर्भ हस्तांतरण तंत्र (एमओईटी)
গুণ,गुणाकार
গুণক বৃদ্ধি,गुणाकार वाढ
মাল্টিপোলার নার্ভ সেল,मल्टीपोलर मज्जातंतू सेल
মাল্টিপোলার নিউরন,मल्टीपोलर न्यूरॉन
বহুমুখী যন্ত্র,बहुउद्देशीय साधन
মাম্পস,गालगुंड
মুরিন,म्युरिन
মুস্কা ডোমেস্টিকা,मस्का डोमेस्टिका
মুসসিডে,मस्किडे
পেশী ফাইবার,स्नायू फायबर
পেশী শিথিল,स्नायू शिथिलता
পেশী কোষ,स्नायू ऊतक
পেশী,स्नायुंचा
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,स्नायुंचा विकृती
পেশীবহুল যথোপযুক্ত পুষ্টির অভাব,स्नायुंचा विकृती
পেশী পা,स्नायूंचा पाय
পেশী আন্দোলন,स्नायूंच्या हालचाली
পেশীবহুল উত্তেজনা,स्नायूंचा तणाव
পেশী,स्नायू
পেশীবহুল এক্সট্রিমা,मस्क्युलरिस एक्स्ट्रामा
পেশী,स्नायू
মাশরুম,मशरूम
ঝিনুক,शिंपले
মিউটেজেন,म्युटागेन
মিউট্যান্ট অ্যালিল,उत्परिवर्ती le लेल
মিউটেশন,उत्परिवर्तन
মিউটেশন প্রজনন,उत्परिवर्तन प्रजनन
মিউটেশন তত্ত্ব,उत्परिवर्तन सिद्धांत
পারস্পরিকতা,परस्परवाद
পারস্পরিক লাভজনক,परस्पर फायदेशीर
মায়াসথেনিয়া গ্রাভিস,मायस्थेनिया ग्रॅव्हिस
মাইসেলিয়াম,मायसेलियम
মাইকোব্যাক্টেরিয়াম,मायकोबॅक्टीरियम
মাইকোবিয়ন্ট,मायकोबिओन्ट
মাইকাইক অ্যাসিড,मायकोइक acid सिड
মাইকোপ্লাজমা,मायकोप्लाझ्मा
মাইকোররিজা,मायकोरिझा
মাইকোররিজাল,मायकोरिझल
মাইলেন্সফালন,मायलेन्सेफॅलॉन
মাইলিন খাপ,मायेलिन म्यान
মায়ালিনেটেড,मायलीनेटेड
মায়োকার্ডিয়াল ফাইবার,मायोकार्डियल फायबर
মায়োকার্ডিয়াল ইনফার্কশন,ह्दयस्नायूमध्ये रक्ताची गुठळी होऊन बसणे
মায়োকার্ডিয়াম,मायोकार्डियम
মায়োপিথেলিয়াম,मायओपिथेलियम
মায়োফিব্রিল,मायोफिब्रिल
মায়োজেনিক প্রক্রিয়া,मायोजेनिक यंत्रणा
মায়োগ্লোবিন,मायोग्लोबिन
মায়োমেট্রিয়াম,मायओमेट्रियम
মায়োসিন,मायोसिन
মাইরিস্টিকাসেই,मायरिस्टीसीए
Myrmecofily,Myrmecophily
মাইক্সোমাইসেটস সদস্য,मायक्सोमाइसेट्स सदस्य
মেটাটারাস,मेटाटारसस
এন-এসিটাইল গ্যালাক্টোসামাইন,एन-एसिटिल गॅलेक्टोसामाइन
নাজা,नजा
ন্যানোগ্রাম,नॅनोग्राम
নেফথালেন,नेफथलीन
ন্যাপিফর্ম রুট,नेपिफॉर्म रूट
নারাভেলিয়া,नरावेलिया
মাদক,मादक
অনুনাসিক থল,अनुनासिक थैली
নাসোফেরিনেক্স,नासोफॅरेन्क्स
Nstic (nastism),नॅस्टिक (नॅस्टिझम)
Nstic টাইপ,नॅस्टिक प्रकार
প্রাকৃতিক (জন্মের হার),जन्म (जन्म दर)
জাতীয় এইডস কনট্রাল অর্গানাইজেশন (ন্যাকো),नॅशनल एड्स कॉन्ट्रल ऑर्गनायझेशन (एनएसीओ)
জাতীয় উদ্যান,राष्ट्रीय उद्यान
জাতীয় বীজ কর্পোরেশন (এনএসসি),राष्ट्रीय बियाणे कॉर्पोरेशन (एनएससी)
নেটিভ অ্যান্টিজেন,मूळ प्रतिजैविक
নেটিভ রক,नेटिव्ह रॉक
নেটিভ প্রজাতি,मूळ प्रजाती
প্রাকৃতিক সখ্যতা,नैसर्गिक आत्मीयता
প্রাকৃতিক বার্ধক্য,नैसर्गिक वृद्धत्व
প্রাকৃতিক বিলুপ্তি,नैसर्गिक नामशेष
প্রাকৃতিক বৃদ্ধি,नैसर्गिक वाढ
প্রাকৃতিক কিলার সেল,नैसर्गिक किलर सेल
প্রাকৃতিক পেসমেকার,नैसर्गिक पेसमेकर
প্রাকৃতিক কীটপতঙ্গ নিয়ন্ত্রণ,नैसर्गिक कीटक नियंत्रण
প্রাকৃতিক বিজ্ঞান,नैसर्गिक विज्ञान
প্রাকৃতিক নির্বাচন,नैसर्गिक निवड
প্রাকৃতিক বিশ্ব,नैसर्गिक जग
প্রাকৃতিক অঞ্চল,नैसर्गिक झोन
প্রকৃতিবিদ,निसर्गवादी
বমি বমি ভাব,मळमळ
ঘাড়,मान
ঘাড়,मान
নেক্রোসিস,नेक्रोसिस
অমৃত চুষছে,अमृत ​​शोषक
অমৃত,अमृत
অমৃত,अमृत
অমৃত,अमृत
নেকচারাস,नेक्टुरस
নেতিবাচক (বাধা) মিথস্ক্রিয়া,नकारात्मक (प्रतिबंध) परस्परसंवाद
নেতিবাচক প্রতিক্রিয়া,नकारात्मक फीड परत
নেতিবাচকভাবে অভিযুক্ত,नकारात्मक चार्ज
নেমাথালমিন্থেস,नेमथलेमिंथ्स
নেমাটোড,नेमाटोड
নিওপ্লাজম,नियोप्लाझम
নিওপ্লাজম,नियोप्लाझम
নেপেন্থেসি,नेपेन्थेसी
নেপেনস,Nepenthes
নেফ্রিডিয়া,नेफ्रिडिया
নেফ্রাইডিয়াল খাল,नेफ्रिडियल कालवा
