Malayalam,Hindi
തെർമോജനിക്,निम्नतापजनक
ലേബൽ,लेबल
"അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത","चिह्नित, अंकित, लेबल लगा हुआ"
ലബോറട്ടറി,प्रयोगशाला
ഗോവണി,लेडार
എതിർ ഘടികാരദിശയിൽ,वामावर्तन
"എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത","वामावर्त, वामध्रुवण घूर्णक"
പിറകോട്ടും മുന്നോട്ടും,पश्चता और अग्रता
ലഗ്രാഞ്ച് പ്രക്ഷേപണം,लग्रांज प्रसारण
ലഗ്രാൻജിയനിസം,लग्रांजीपन
കുഞ്ഞാടിന്റെ സൃഷ്ടി,लैम्ब सृति
"പലക, പലക","स्तरिका, पटल"
ഡോർസൽ പ്ലേറ്റ്,पृष्ठीय पटल
"ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ","पटलीय प्रवाह, स्तरीय प्रवाह"
"പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്","पटलन, पटल, स्तर, परत बंध"
വർഗ്ഗീകരണം,"स्तरिकाकर, स्तरिकायन"
ലാമിന,"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण"
"വിളക്ക്, വിളക്ക്","दीप, लैम्प"
"കാജൽ, ദീപ് കാജൽ","काजल, दीप कज्जल"
ലാൻഡേ-ഇന്റർവെൽ നിയമം,लान्डे-अंतराल नियम
ലാൻഡ് വിഭജന ഘടകം,लान्डे विपाटन गुणक
ലാൻഡിംഗ്,अवतरण
"മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക","सूक्ष्म घर्षण, लैपन, लेहन"
ലാർമോർ ആവൃത്തി,लारमोर आवृत्ति
ലാർമോർ പ്രീസെഷൻ,लारमोर पुरस्सरण
ലേസർ,लेसर
ലേസറൈസേഷൻ,"लेसन, लेसरीकरण"
രഹസ്യം,गुप्त
"ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ","पार्श्व, पार्श्विक, पार्वीय"
"അക്ഷാംശം, അക്ഷാംശം","अक्षांश, लैटीट्यूड"
"ലാറ്റിസ്, ലാറ്റിസ്","जालक, लैटिस"
ലോ ക്ലാസ്,लाउए वर्ग
വിക്ഷേപണം,प्रमोचित्र
വിക്ഷേപണം,प्रमोचन
ലോഞ്ച് പ്ലാറ്റ്ഫോം,प्रमोचन मंच
ബഹുജന അനുപാത നിയമം,द्रव्य अनुपाती क्रिया-नियम
ഒന്നിലധികം അനുപാത നിയമം,गुणित अनपात-नियम
"പാളി, ലെവൽ","परत, स्तर"
എൽ-ബാൻഡ്,L- बैंड
"ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്","लेड, सीसा, लेड, अग्रता, अग्र होना"
മുന്നോട്ട്,अग्रग
"ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ","चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन"
"ച്യൂയിംഗ്, നാശം, ചോർച്ച","च्यवन, क्षरण, लीक"
"മിനിമം, മിനിമം, മിനിമം","न्यूनतम, अल्पतम, लघुतम"
ഏറ്റവും കുറഞ്ഞ എണ്ണം,अल्पतमांक
ലാച്ച് വയർ,लैचर-तार
ലെഡക് പ്രഭാവം,लेडुक प्रभाव
സാധുവായ ഓം,वैध ओम
- ഇലക്ട്രോൺ,ळ्-इलेक्ट्रॉन
നീളം നിയന്ത്രണം,दैर्घ्य संकोच
നീട്ടൽ,दीर्धीकरण
ലെന്സ്,लेन्स
ലെൻസ് നിയമം,लेन्ज नियम
പരന്ന തുരങ്കം,समतल सुरंग
തിരശ്ചീന ഫ്ലൈറ്റ്,क्षैतिज उड़आन
"നിരപ്പാക്കൽ, നിരപ്പാക്കൽ","तल-मापन, समतलन"
"തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ","क्षैतिजकारी पेंच, समतलन पेंच"
അത്മവിശ്വാസത്തിന്റെ അളവ്,विश्वास्यता स्तर
പ്രാധാന്യം ലെവൽ,सार्थकता-स्तर
"തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്","क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ"
"ലിവർ, ലിവർ","उत्तोलक, लीवर"
വെർച്വൽ ആന്ദോളനം,आभासी दोलन
"ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ","लिडार, लेसर अवरक्त रेडार"
"ജീവിതം, പ്രായം","जीव, आयु"
"ഉയർത്തുക, ഉയർത്തുക","लिफ्ट, उत्थापक"
വീണ്ടെടുക്കൽ നിമിഷം,मोचन क्षण
"ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം","लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश"
"മിതശീതോഷ്ണ., പ്രകാശം","तापानुशीतन., प्रकाश करना"
മിന്നൽ,तडित्
പ്രകാശവർഷം പ്രകാശവർഷം,"प्रकाश वर्ष, लाइट ईयर"
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ","सदृश, सजातीय, समदिश"
"പരിധി, നാമമാത്ര","सीमा, सीमान्त"
"പരിധി, പരിധി, അതിരുകടന്ന","सीमक, सीमांत, चरम"
നിലവിലെ പരിധി,कांतिमान सीमा
"രേഖ, രേഖ, ദീർഘവൃത്താകൃതി","रेखा, लाइन, दीर्घतन्तु"
"രേഖീയ, രേഖീയ, രേഖീയ","रेखीय, रैखिक, रेखाकार"
രേഖീയവൽക്കരണം,रैखिकीकरण
"ഏകതാനത, രേഖീയത","एकघातता, रैखिकता"
"ഒറ്റയ്ക്ക്, രേഖീയമായി","एकघातत:, रैखिकतः"
ലൈൻ സാധ്യത,लाइन विभव-पात
രേഖീയ അപൂർണ്ണത,रैखिक अपूर्णता
സ്ട്രോക്ക് ലൈൻ,आघात-रेखा
രേഖീയ സ്പെക്ട്രം,रेखिल स्पेक्ट्रम
ലൈൻ വോൾട്ടേജ്,लाइन वोल्टता
"ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്","बंध, कड़ई, शृंखला, ग्रंथिका, लिंक"
ദ്രവീകരണം,"द्रवण, द्रावण"
ദ്രവീകരിച്ചത്,द्रवित
ദ്രവീകരിച്ചത്,द्रावित्र
ദ്രാവകം,द्रव
ദ്രാവക റിസർവോയർ,"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह"
ലിക്വിഡ് ക്രിസ്റ്റൽ,द्रव क्रिस्टल
ദ്രവ്യത,द्रवता
ദ്രാവക ചാലക റോക്കറ്റ്,द्रव-नोदित रोकेट
ലിസാജു കണക്കുകൾ,लिसाजू की आकृतियाँ
"പട്ടിക, പട്ടിക","लिस्ट, सूची"
"ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്","सूचीकरण, लिस्टिंग"
ലിറ്റർ,लिटर
തത്സമയ പ്രോഗ്രാം,जीवंत कार्यक्रम
വൈദ്യുത വയർ,विद्युन्मय तार
"ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്","उभारण, बोझ, उद्भार, भार, लोड"
കാന്തം കല്ല്,चुंबक-पत्थर
"പ്രാദേശിക, പ്രാദേശിക","स्थानगत, स्थानीयित"
പ്രാദേശിക മാക്സ്വെല്ലി,स्थानीय मैक्सवेली
"സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം","स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन"
ബന്ധിത തെറ്റ്,अभिबद्ध प्रभ्रंश
"തലാഖ്, ചരക്ക്","तालकन, अभिबंधन"
"ലോക്കസ്, ലോക്കസ്","बिन्दुपथ, रेखापथ"
കാന്തം കല്ല്,चुंबक-पत्थर
ലോഗരിഥമിക്,लघुगणकीय
യുക്തി,तर्क
ന്യായമായ,तर्कसंगत
"ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്","संभार तंत्र, सप्रचालन विज्ञान"
ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ,लंदन वान्डरवाल्स आकर्षण
റിമോട്ട് ട്രാൻസ്മിഷൻ,सुदुर संचारण
"രേഖാംശം, രേഖാംശം","रेखांश, देशान्तर"
രവിനെക്കിന്റെ രേഖാംശം,रविनीच का रेखांश
"രേഖാംശ, രേഖാംശ","देशांतरीय, अनुदैर्घ्य"
നീണ്ട സ്വരാക്ഷരങ്ങൾ,दीर्घ स्वर
"ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്","पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद"
അയഞ്ഞ ബന്ധനം,शिथिल बद्ध
"വിരളമായി പായ്ക്ക്, പാക്ക്","विरल संकुलित, कुसंकुलित"
ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം,लोरेन्ट्स फिट्सजेरल्ड संकुचन
നഷ്ട രഹിത ലൈൻ,हास रहित लाइन
ദ്രവിച്ച വൈദ്യുത,क्षययुक्त डाइलेक्ट्रिक
ശക്തി,प्रबलता
"താഴ്ന്ന മർദ്ദം, വിഷാദം","अल्प दाब क्षेत्र, अवदाव"
"നിന്ദ, താഴ്ന്ന","अवनमन, निम्नन"
"ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ","निम्नतम, लघुतम"
താഴ്ന്ന വാക്വം,हीन निर्वात
തിളക്കം,ज्योतिर्मयता
സന്ദീപ്തി,संदीप्ति
പ്രസരിപ്പുള്ള,संदीप्तिशील
ജ്വാല.,ज्योति
"ദീപ്, പ്രദീപി, ജ്യോതി-","दीप्त, प्रदीपी, ज्योति-"
ചാന്ദ്ര ദിനം,चांद्र-दिन
ചന്ദ്രഗ്രഹണം,चंद्र-ग्रहण
ചന്ദ്രൻ ഉപഗ്രഹം,चंद्र उपग्रह
ചന്ദ്രന്റെ ഘട്ട മാറ്റം,चंद्रकला परिवर्तन
ലക്സ്,लक्स
ലൈമാൻ സീരീസ്,लाइमैन श्रेणी
മൊത്തത്തിലുള്ള,स्थूल
മൊത്തത്തിലുള്ള,स्थूल
"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്","मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
കാന്തികമായി,चुंबकीयतः
കാന്തിക,चुंबकीय
കാന്തിക പ്രതിരോധം,चुंबकीय संरोधिका
കാന്തികമാക്കൽ,चुंबकनशील
കാന്തികവൽക്കരണം,चुंबकन
കാന്തികത,चुंबकत्व
കാന്തം താപ പ്രഭാവം,चुंबक ऊष्मीय प्रभाव
കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്,चुंबक द्रवगतिकी
കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്,चुंबक द्रवस्थैतिकी
മാഗ്നെറ്റോമീറ്റർ,चुंबकत्वमापी
മാഗ്നെറ്റൺ,मैग्नेटॉन
കാന്തം വൃത്തം,चुंबक मंडल
സ്റ്റാറ്റിക് കാന്തികത,स्थिर चुंबकिकी
മാഗ്നെട്രോൺ റക്റ്റിഫയർ,मेग्नेट्रॉन दिष्टकारी
വലുതാക്കിയ ചിത്രം,आवर्धित प्रतिबिम्ब
മാഗ്നിഫയർ,आवर्धक
"വലുതാക്കുക, വലുതാക്കുക","आवर्धन करना, आवर्धित करना"
"മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-","आवर्धक, आवर्धन-"
മാഗ്നിഫൈയിംഗ് ലെൻസ്,आवर्धक लेन्स
"മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്","परिमाण, कांतिमान"
മാഗ്നൺ,मैगनॉन
പ്രധാന ബാൻഡ്,मुख्य बैंड
"പ്രധാന റോഡ്, മെയിൻ ലൈൻ","प्रमुख मार्ग, मुख्य लाइन"
"പ്രധാന വയർ, പ്രധാന ടാപ്പ്","मुख्य तार, मुख्य नल"
"പരിപാലനം, പോഷണം, പരിപാലനം","अनुरक्षण, पोषण, संधारण"
മയോറാന സത്തിൽ,मायोराना निष्पत्ति
പ്രധാന അക്ഷം,दीर्घ अक्ष
പ്രധാന ന്യൂനത,मुख्य दोष
ബഹുസ്വരമായ,बहुसंख्यक
മാസ്റ്റർ ടോൺ,गुरु टोन
ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക,संपर्क और विच्छेद
വഴക്കം,"आघातवर्ध्यता, आघात वर्धनीयता"
കഴിവുകൾ,कौशल
മാനുവൽ കൃത്രിമത്വം,"हस्त कौशल, हेरफेर"
ഓപ്പറേറ്റർ,परिचालक
മനുഷ്യരുള്ള ബലൂൺ,मानवयुक्त बैलून
"മാനുമീറ്റർ, മാനുമീറ്റർ","दाबांतरमापी, मैनोमीटर"
ബഹുമുഖം,बहुपिंडी
മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ,मानवश्रम वर्ष
"നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ","सीमांत, उपांतस्थ, उपांत"
മാർജിനൽ എൻട്രോപ്പി,उपांत ऐन्ट्रॉपी
സുരക്ഷിതമായ പരിസരം,निरापद परिसर
നാവികൻ ഡ്സുചക്,नाविक द्सूइचक
"അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ","अंक, चिह्न, निशान"
മാർക്കർ,चिह्नक
മേസർ,मेसर
"മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം","मास्क, मुखौटा, आवरण, अवगुंठ"
മൂടിവയ്ക്കുക,"गोपन, प्रच्छादन"
"പിണ്ഡം, പിണ്ഡം, ബൾക്ക്","द्रव्यमान, संहति, स्थूल"
ബഹുജന സമൃദ്ധി,द्रव्यमान बाहुल्य
ബഹുജന അനുപാത പ്രതികരണം,द्रव्यमान अनुपाती अभिक्रिया
"ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി","संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य"
ബഹുജന നഷ്ടം,द्रव्यमान क्षति
മാസ്റ്റർ ന്യൂക്ലിയസ്,गुरु नाभिक
ബഹുജന വേഗത,संहति गति
ബഹുജന പ്രതിരോധം,द्रव्यमानी प्रतिरोधकता
"മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്","प्रधान प्लेट, मास्टर प्लेट"
പൊരുത്തം,सुमेल
പൊരുത്തപ്പെട്ടു,सुमेलित
പൊരുത്തപ്പെടുന്നു,सुमेलन
"മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്","आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स"
"ദ്രവ്യം, പദാർത്ഥം","द्रव्य, पदार्थ"
പരമാവധി,उच्चिष्ठ
"ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന","महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ"
അനുവദനീയമായ പരമാവധി,अधिकतम अनुज्ञेय
മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം,मैक्सवेल-वोल्ट्समान बंटन नियम
പരമാവധി വിതരണം,मैक्सवेली वितरण
"മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്","मैकलियोड गेज, मैकलियोड प्रमापी"
അർത്ഥമാക്കുന്നത്,माध्य
"സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്","औसत मुक्त पथ, माध्य मुक्त पथ"
ശരാശരി പ്രായം ശരാശരി പ്രായം,"माध्य आयु, औसत आयु"
ജീവിതകാലം അർത്ഥമാക്കുന്നത്,माध्य जीवनकाल
കിടക്ക അളക്കുക,"माप, संस्तर"
"അളക്കുക, അളക്കുക, അളക്കുക","नाप, माप, मापन"
"ബലം, മെക്കാനിക്കൽ","बलकृत, यांत्रिक"
മെക്കാനിക്കൽ നേട്ടം,यांत्रिक लाभ
"ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്","बलविज्ञान, यंत्रविज्ञान, यांत्रिकी"
യന്ത്രവൽക്കരണം,यंत्रीकरण
"മെക്കാനിസം, മെക്കാനിക്സ്","क्रियाविधि, यांत्रिकत्व"
"ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം","मध्य, मध्यस्थ, माध्यिका, मीडियन"
"സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)"
മെഗാക്യൂറി,मेगाक्यूरी
മാഗോം,मैगोम
മൗസ്നർ പ്രഭാവം,माउस्नर प्रभाव
എം-ഇലക്ട്രോൺ,M-इलेक्ट्रॉन
"സ്വരം, താളം","स्वरानुक्रम, लय"
"ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)","गलित (सं.), पिघलना, गलना (क्रि.)"
"ഉരുകുക, ഉരുകുക","गलन, पिघलना"
ദ്രവണാങ്കം,गलनांक
"മെമ്മറി, മെമ്മറി സിസ്റ്റം","स्मृति, स्मृति तंत्र"
"meniscus, meniscus","नवचन्द्रक, मनिस्कस"
"പരിയ, മ്യൂറിയൽ","पारीय, मयुरियल"
"മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ","पारद-वाययुदाबमापी, पारद-बैरोमीटर"
"പർദിക്, മയൂരിക്","पारदिक, मयूंरिक"
മെറിഡിയൻ,"याम्योत्तर, ध्रुववृत्त"
ഗുണകം,गुणतांक
കല്പണിക്കാരൻ,मेसॉन
"മസോണി പോൾ, യുകാവ പോൾ","मेसॉनी विभवकूप, युकावा विभवकूप"
സന്ദേശം,संदेश
"ലോഹങ്ങൾ, അടിസ്ഥാന വസ്തുക്കൾ","धातु, मौलिक द्रव्य"
"ലോഹപ്പണി, ലോഹ ചിത്രീകരണം","धातुवर्णना, धातु चित्रण"
മെറ്റാഫിസിക്സ്,तत्वमीमांसा
മിതവ്യയം,मितस्थायी
ഉൽക്കാശില,उल्कापिंड
ഉൽക്കാശില,उल्का
കാലാവസ്ഥാ ശാസ്ത്രം,मौसमविज्ञान सम्बन्धी
കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ,मौसमविज्ञ
"മീറ്റർ പാലം, മീറ്റർ പാലം","मीटर-सेतु, मीटर ब्रिज"
"ദൂരം, മീറ്റർ","दूरीक, मीटरी"
മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ,माइकेलसन का व्यतिकरणमापी
മൈക്രോആമ്പിയർ,माइक्रोऐम्पीयर
സൂക്ഷ്മ വിശകലനം,सूक्ष्म विश्लेषण
മൈക്രോ-കാനോനിക്കൽ സെറ്റ്,सूक्ष्म-विहित समुच्चय
മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി,सूक्ष्मविहित समुदाय
മൈക്രോ സർക്യൂട്ട്,सूक्ष्म परिपथ
മൈക്രോ ഫിഷർ,सूक्ष्म विदर
മൈക്രോൺ,माइक्रॉन
മൈക്രോഫോൺ,माइक्रोफोन
"മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ","सूक्ष्मफ़ओटोग्राफ, सूक्ष्मदर्शीफ़ओटो"
മൈക്രോഫിസിക്സ്,सूक्ष्मभौतिकी
"മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്","सूक्ष्मदर्शी, माइक्रोस्कोप"
"സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി","सूक्ष्म, सूक्ष्मदर्शीय, सूक्ष्मदर्शनी"
നല്ല മെറ്റീരിയൽ,अतिसूक्ष्म अपद्रव्य
സൂക്ഷ്മദർശിനി,सूक्ष्मदर्शिकी
"മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്","सूक्ष्म अवस्था, माइक्रोस्टेट"
മൈക്രോടോർ,माइक्रोटॉर
മൈക്രോ വേവ്,सूक्ष्म तरंग
മെറിഡിയൻ,मध्याह्न
മധ്യഭാഗം,मध्य
ഇൻകമിംഗ് അയോൺ,अभिगामी आयन
മൈലുകൾ,मील
"ആകാശ് ഗംഗ, മിൽഖ മേഖല","आकाश गंगा, दुग्धमेखला"
മില്ലർ സൂചിക,मिलर सूचकांक
ധാതുക്കൾ,खनिज
ഷോർട്ട് സർക്യൂട്ട്,लघु परिपथ
ചുരുക്കുന്നു,लघुरूपण
കുറഞ്ഞ പാത,अल्पिष्ठ पथ
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന","न्यूनतम, अल्पतम, निम्नतम, निम्निष्ठ"
ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ,निम्नतम आयनन
ന്യൂനപക്ഷ കാരിയർ,अल्पांश वाहक
ന്യൂനപക്ഷ ഉദ്വമനികൾ,अल्पसंख्यक उत्सर्जक
ചെറിയ ടോൺ,लघु टोन
"കല, മിനിറ്റ്, മിനിറ്റ്","कला, मिनट, मिनट"
മരീചിക,मरीचिका
"കണ്ണാടി, മുകുർ","दर्पण, मुकुर"
"പ്രതിപ് ന്യൂക്ലിയസ്, പ്രതിപ് ന്യൂക്ലിയസ്","प्रतीप नाभिक, प्रतीप न्यूक्लियस"
മിശ്രത,मिश्रणीयता
പൊരുത്തപ്പെടാത്ത വരികൾ,कुमेलित लाइनें
കുമേലോൺ,कुमेलन
"ഓറിയന്ററിംഗ്, ടെലി ഓറിയന്റേഷൻ","कुदिग्विन्यास, दूरभिविन्यास"
"മിസൈലുകൾ, മിസൈലുകൾ","प्रेक्षेपणास्त्र, मिसाइल"
ഇലക്ട്രോൺ ഇല്ലാത്തത്,"अनुपस्थित, इलेक्ट्रॉन"
നഷ്ടപ്പെട്ട വരികൾ,लुप्त रेखाएँ
പരദൂഷണം,"अपस्वरता, अपस्वरण"
"മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)","मिश्रित, मिश्रण यंत्र, मिश्रक (व्यक्ति)"
എം.കെ. എസ്. രീതി,एम. के. एस. पद्धति
"ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന","गतिशील, चलिष्णु, चल"
പോർട്ടബിൾ ആന്റിന,सुवाह्य ऐन्टेना
ചലനാത്മകത,गतिशीलता
"മോഡ്, രീതി, സിസ്റ്റം, മോഡ്, പോളിമർ, മോഡ്, ഘട്ടം, 8. മോഡ്","विधि, रीति, प्रणाली, विधा, बहुलक, मोड, अवस्था, 8.मोड"
വിമന്ദൻ,विमंदन
മോഡറേറ്റർ,विमंदक
തിളങ്ങുന്ന ലാറ്റിസ്,मंथरक जालक
"പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം","आपरिवर्तन, रूपांतरण, रूपांतर"
രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്,आपरिवर्तित चरघातांकी वक्र
"കൺവെർട്ടർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ","आपरिवर्तक, रूपांतरक, अंशान्तरक"
മാറ്റുക,रूपांतर करना
മോഡുലാർ സർക്യൂട്ട്,माड्यूली परिपथ
"സംഗീതം, മോഡുലേറ്റഡ്","मूर्छनायुक्त (music), माडुलित"
"സംഗീതം, മോഡുലേഷൻ","मूर्छना (music), माडुलन"
മോഡുലേറ്റർ,माडुलक
"മൊഡ്യൂൾ, മോഡുലാർ","मॉड्यूल, प्रतिरूपक"
"മോഡുലസ്, മോഡുലസ്","मापांक, माड्यूलस"
കൂട്ടം പ്രഭാവം,म्वार प्रभाव
നനഞ്ഞ,नमी
"ഗ്രാം തന്മാത്ര, മോളാർ, മോൾ","ग्राम अणुक, मोलर, मोलीय"
"ഗ്രാം തന്മാത്ര, മോളാരിറ്റി","ग्राम अणुकता, मोलरता"
"ഗ്രാം തന്മാത്ര, മോൾ","ग्राम अणु, मोल"
തന്മാത്രാ തന്മാത്ര,"आणिवक, अणु"
തന്മാത്ര,अणु
നിമിഷം,आघूर्ण
നിമിഷ ഭുജം,आघूर्ण भुजा
ക്ഷണികമായ,क्षणिक
പ്രേരണ,संवेग
മോണോ ആറ്റോമിക്,एकपरमाण्विक
"മോണിറ്റർ, മോണിറ്റർ, ഡൈനാമിക് അനലൈസർ","मॉनीटर, मॉनीटर करना, गतिक विश्लेषक"
നിരീക്ഷണം,मानीटरन
മോണോക്രോമാറ്റിക്,एकवर्णी
"മോണോക്രോമേറ്റർ, മോണോക്രോമേറ്റർ","मोनोक्रोमेटर, एकवर्णित्र"
മോണോക്രോമാറ്റിക്,एकवर्णी
ഏകതാനത,एकनताक्ष
മോണോകുലാർ മൈക്രോസ്കോപ്പ്,एकनेत्री सूक्ष्मदर्शी
സമോർജി,समोर्जी
വേഗം,समवेगी
"ഏകജാതി, ഏക ഏകത","एकरूपता, एकैक समाकारिता"
ഏകധ്രുവം,एकध्रुव
ഏകപക്ഷീയമായ,एकदिष्ट
മോഴ്സ് കീ,मोर्स कुंजी
മൊസൈക്ക്-ക്രിസ്റ്റൽ,मोज़एक-क्रिस्टल
"MOSFET-കൾ, മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലകങ്ങൾ","मोस्फेट, धातु आक्साइड अर्धचालक"
മിക്കവാറും,प्रायिकतम
അമ്മ ക്രിസ്റ്റൽ,मातृ क्रिस्टल
മോട്ടിഫ് ഫോർമുല,मोटिफ़ सूत्र
ദൂരം പരിവർത്തന വേഗത,"अनुदूरीक रूपांतरण, गति"
സിനിമകൾ,चल चित्र
പ്രേരണ ശക്തി,अभिप्रेरक बल
മോട്ടോർ,"प्रेरक, मोटर"
"മൗണ്ട്, മൗണ്ട്, ഹോൾഡർ, കുറ്റാരോപിതൻ, കുന്ന്","आरोपण, आरो, धारक, आरोप्य, पहाड़ई"
"വായ, വായ","मुख, मुँह"
"തലവൻ, വക്താവ്","मुखिका, प्रवक्ता"
എസ്പി കോൺടാക്റ്റർ,सपी संपर्कक
എസ്പി കോൺടാക്റ്റർ,सपी संपर्कक
ചലിക്കുന്ന പുള്ളി,चल घिरनी
സിനിമകൾ,चलचित्र
സിനിമാ ക്യാമറ,चलचित्र-कैमरा
മൊബൈൽ,गतिमान
ഒന്നിലധികം ദ്വാരമുള്ള ഉപകരണം,बहुछिद्री युक्ति
ബഹുഘടകം,बहुघटक
ധാരാളം കേബിളുകൾ,बहुतारी केबल
മൾട്ടിമീറ്റർ,बहुलमापी
പോളിമത്ത് അമൂർത്തീകരണം,बहुगणित अवशोषण
"ഒന്നിലധികം കോൺടാക്റ്റ്, ഒന്നിലധികം കോൺടാക്റ്റ്","बहुसंस्पर्श, बहुसंपर्क"
ഒന്നിലധികം അനുരണനം,बहुलित प्रतिध्वनि
മൾട്ടി അയോണൈസ്ഡ്,बहु आयनित
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,बहुकार्य प्रचालन
ഒന്നിലധികം പ്രതികരണം,बहुगुण अभिक्रिया
