Odiya,English
ପ୍ରାକୃତିକ ଗଣନା,Natural count
ପ୍ରାକୃତିକ ଆବୃତ୍ତି |,Natural frequency
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,Natural logarithm
ନିକଟବର୍ତ୍ତୀ,Near call
କମ୍ପନ ନିକଟରେ,Near jump
"ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |",Needle velocity
ନିଷେଧ |,Negation
ନିଷେଧ ବିଜ୍ଞପ୍ତି |,Negation indicator
ନିଷେଧ ପ୍ରତୀକ |,Negation symbol
ନକାରାତ୍ମକ ଫାଟକ |,Negative gate
ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |,Negative AND gate
ନକାରାତ୍ମକ ବନ୍ଧନ |,Negative clamper
ନକାରାତ୍ମକ କାଟିବା |,Negative clipper
ନକାରାତ୍ମକ କୋର୍ |,Negative edge
ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |,Negative emitter follower
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |,Negative feedback
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |,Negative feedback amplifier
ନକାରାତ୍ମକ ଯୁକ୍ତି,Negative logic
ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |,Negative OR gate
ନକାରାତ୍ମକ ପୋଲାରିଟି |,Negative polarity
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ,Negative resistance
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |,Negative resistance region
ନକାରାତ୍ମକ ଯୋଗାଣ |,Negative supply
ନକାରାତ୍ମକ ତାପମାତ୍ରା,Negative temperature
ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |,Negative temperature coefficient
ନକାରାତ୍ମକ ସଂକ୍ରମଣ,Negative transmission
ନକାରାତ୍ମକ ଗଛ |,Negative tree
ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |,Negative tunnel diode
ନକାରାତ୍ମକ ମିଥ୍ୟା |,Negative-false
ନକାରାତ୍ମକ ସତ୍ୟ |,Negative-true
ଅବହେଳିତ |,Negligible
ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |,Nematic liquid crystal
ନକାରାତ୍ମକ ମୋଡ୍ |,Nemative mode
ନିନ୍ ଲ୍ୟାମ୍ପ |,Neon lamp
ନାପର୍,Neper
ବସା ଶାଖା |,Nested branching
ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |,Nested task flag
ବସା ବାନ୍ଧିବା |,Nesting
ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |,Net impurity concentration
ନିଟ୍ ତାଲିକା |,Net list
"ନେଟୱର୍କ, ନେଟୱର୍କ",Network
ନେଟୱର୍କ ଡ୍ରାଇଭ,Network drive
ନେଟୱର୍କ ଅପରେଟର,Network driver
ନେଟୱର୍କ ମଡେଲ |,Network model
ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,Network operating system
ନେଟୱର୍କ ସର୍ଭର |,Network server
ନେଟୱର୍କ ଗଠନ,Network structure
ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |,Network theory
ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |,Network topology
ମୁଡି |,Neutral
ନିରପେକ୍ଷ ରେଖା |,Neutral line
ଉଦାସୀନ ଜୋନ୍ |,Neutral region
ନିରପେକ୍ଷତା ସର୍କିଟ |,Neutralising circuit
ନିରପେକ୍ଷତା |,Neutralization
ନ୍ୟୁଟ୍ରନ୍ |,Neutron
ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |,New generation CP
ନୂତନ ରେଖା ବର୍ଣ୍ଣ,New line character
ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ,New-Zealand virus
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ,Next state
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |,Next state equation
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |,Next state table
ନିବଲ୍,Nibble
ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |,Nibble memory chip
ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,Nibble multiplexer
ନିକୋଲାସ୍ ଚାର୍ଟ |,Nicholas chart
ରାତିର ପ୍ରଭାବ,Night effect
ନଅ ପାଥ୍ ଟେପ୍ |,Nine track tape
ନଅଟିର ସଂପନ୍ନ |,Nine's complement
en moss,NMOS
en moss inverse,NMOS inverter
ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |,NMOS process
en moss structure,NMOS structure
en moss ଟ୍ରାନଜିଷ୍ଟର |,NMOS transistor
ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |,No load current
ଖଣ୍ଡିଆ କେବୁଲ୍ |,No twist cable
ନୋଡୁଲାର୍ |,Nodal
"ନୋଡ୍, ନୋଡ୍",Node
ନୋଡ୍ ଅବକ୍ଷୟ |,Node minimization
ଶବ୍ଦ,Noise
କୋଳାହଳ,Noise avalanche
ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର,Noise band-width
ଶବ୍ଦ ଫାଟିଗଲା |,Noise burst
ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |,Noise cancelling microphone
ଶବ୍ଦ ଗୁଣକ,Noise factor
ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |,Noise feedback amplifier
ravank,Noise figure
ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |,Noise immunity
କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |,Noise impulse
ଶବ୍ଦ ସୀମା,Noise limiter
ଶବ୍ଦ ମାର୍ଜିନ,Noise margin
ଶବ୍ଦ ମାପ,Noise measurement
ଶବ୍ଦ ବିଭାଜନ |,Noise partition
ଶବ୍ଦ ପରିମାଣ,Noise quantization
"ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |",Noise reduction
ଶବ୍ଦ ପ୍ରତିରୋଧ,Noise resistance
ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ,Noise shaping
ଶବ୍ଦ ସ୍ପାଇକ୍ |,Noise spike
ଶବ୍ଦ ତାପମାତ୍ରା,Noise temperature
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |,Noisy floppy disk drive
ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |,Nominal impedance
ଫୋକାଲ୍ ମୂଲ୍ୟ,Nominal value
ଅଣ-ର ar ଖିକ ବିକୃତି |,Nonlinear distortion
ଅଦୃଶ୍ୟ |,Non radiating
ପ୍ରତିକ୍ରିୟାଶୀଳ |,Non resonance
ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |,Non resonant antenna
କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |,Non-compensated Op-amp
ଅସମ୍ପୂର୍ଣ୍ଣ,Non-complementary
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,Non-conductor
ସଂଲଗ୍ନ ଡାଟା ଗଠନ,Non-contiguous data structure
ଆକ୍ରମଣାତ୍ମକ ରନ୍ |,Non-critical race
ଡାଇଭର୍ସନ ମୋଡ୍ |,Non-degenerate mode
ଅକ୍ଷୟ ପ reading ଼ିବା |,Non-destructive readont
dosless ବିଭାଜନ ସନ୍ଦେଶ |,Non-DOS partition message
ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ,Non-executable statement
ଖରାପ ପ୍ରଦର୍ଶନ,Non-ideal performance
assanghat mutrak,Non-impact printer
ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |,Non-inductive winding
ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |,Non-inverting amplifier
ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,Non-inverting averaging amplifier
ଓଲଟା ବଫର୍ |,Non-inverting buffer
ଓଲଟା ତୁଳନାକାରୀ |,Non-invertingcomparator
ଓଲଟା ବିନ୍ୟାସ,Non-inverting configuration
ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Non-inverting summing amplifier
ଓଲଟା ଭୋଲଟେଜ୍ |,Non-inverting voltage
ଅଣ-ର ar ଖିକ |,Non-linear
ଅଣ-ରେଖା କ୍ୟାପେସିଟର୍ |,Nonlinear capacitance
ଅଣ-ରେଖା ସର୍କିଟ ବିଶ୍ଳେଷଣ |,Non-linear circuit analysis
ଅଣ-ର ar ଖିକ ଉପାଦାନ |,Nonlinear component
ଅଣ-ଲାଇନ୍ ଲୋଡ୍ ଲାଇନ୍ |,Non-linear load line
ଅଣ-ରେଖା ମଡ୍ୟୁଲେସନ୍ |,Non-linear modulation
ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |,Non-linear resistance
ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |,Non-linear system
ଅଣ-ର ar ଖିକତା |,Non-linearity
ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |,Non-linearity error
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,Normalized frequency
ପୁନରାବୃତ୍ତି ନୁହେଁ |,Non-periodic
ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |,Non-procedural language
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,Non-recursive system
ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |,Non-system disk
କ୍ରମିକ କୋଡ୍ |,Non-systematic code
ଅଣ-ପୃଷ୍ଠ,Non-trivial
ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |,Non-volatile storage
ନୋର,NOR
ନୋର ଫଙ୍କସନ୍,NOR function
ନା ଫାଟକ,NOR gate
ନୋର ଲ୍ୟାଚ୍ |,NOR latch
ନୋର ଅପରେସନ୍ |,NOR operation
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,Normal density function
ଶବ୍ଦ ଶବ୍ଦ,Normal process
ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |,Normal sampling
ସାଧାରଣ ଅନୁପ୍ରବେଶ |,Normalized admittance
ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |,Normally off MOSFET
ନା-କିମ୍ବା ନେଟୱାର୍କ |,NOR-NOR network
ନର୍ଟନ୍ ମଡେଲ୍ |,Norton model
ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |,North magnetic pole
ନର୍ଟନ୍ ପ୍ରି।,Norton a.c.
ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Norton amplifier
ନର୍ଟନ୍ ସର୍କିଟ୍ |,Norton circuit
ନର୍ଟନ୍ ଡି।,Norton d.c.
ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |,Norton equivalent circuit
ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |,Norton inverting and non-inverting
ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Norton Op-amp
ନର୍ଟନ୍ ଉପଯୋଗୀତା |,Norton utility
ନୁହେଁ,NOT
କାର୍ଯ୍ୟ କରୁନାହିଁ,NOT function
ଫାଟକ ନୁହେଁ,NOT gate
ଅପରେସନ୍ ନୁହେଁ |,NOT operation
ସୂଚନା ପଦ୍ଧତି,Notation
ଖୋଲା ଆଣ୍ଟେନା |,Notch antenna
ଖୋଲା ଫିଲ୍ଟର୍ |,Notch filter
npn ଟ୍ରାନଜିଷ୍ଟର,NPN transistor
NTSC ଇଣ୍ଟରଫେସ୍,NTSC interface
n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |,N-type impurity
n- ପ୍ରକାର ବିଷୟ |,N-type material
ନ୍ୟୁକ୍ଲିୟସ୍,Nucleus
ଶୂନ,Null
ଖାଲି ସର୍କଲ୍ |,Null cycle
ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,Null offset voltage
ଖାଲି ସୂଚକ,Null pointer
ସଂଖ୍ୟା ଆଧାର,Number base
ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |,Number base conversion
ପଏଣ୍ଟ କ୍ଷତି |,Number damage
ନମ୍ବର ଲୁପ୍ କୀ |,Number lock key
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,Number system
ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |,Numeric coprocessor
ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |,Numeric keypad
ସାଂଖ୍ୟିକ ଅକ୍ଷର,Numerical aperture
ସାଂଖ୍ୟିକ ଦୂରତା |,Numerical distance
nuvicon,Nuwvicon
nyquist,Nyquist
nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |,Nyquist bandwidth
nyquist ମାନଦଣ୍ଡ |,Nyquist criterian
nyquist ବ୍ୟବଧାନ |,Nyquist interval
nyquist ନାଡ |,Nyquist pulse
nyquist ହାର |,Nyquist rate
nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |,Nyquist stability criterion
nyquist ଥିଓରେମ୍ |,Nyquist theorem
ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |,Object module
ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,Object program
ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |,Objective lens
ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |,Object-oriented programming
ଅଷ୍ଟାଭ,Octal
ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |,Octal bus transceiver
ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |,Octal number system
ଅଷ୍ଟାଭ,Octave
ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ,Odd function
"ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |",Odd parity
"ଓଡୋମିଟର, ପାଥୋମିଟର |",Odometer
ଅଫ୍ ଲାଇନ୍ |,Off line
ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |,Off-axis response
"ଅନୋମାଲି, ଅଫସେଟ୍ |",Offset
ଅଫସେଟ କୋଣ,Offset angle
ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |,Offset current
ଅଫସେଟ ତ୍ରୁଟି,Offset error
ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍,Offset trimming
ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,Offset voltage
ଓମ୍,Ohm
ଓହମିକ୍ ଯୋଗାଯୋଗ |,Ohmic contact
ଓହମିକ୍ କ୍ଷେତ୍ର |,Ohmic region
"ଓମ୍ମିଟର, ଓମ୍ମିଟର |",Ohmmeter
ଓମ୍ ନିୟମ |,Ohm's law
ପ୍ରତି ଭୋଲ୍ଟ,Ohm's per volt
ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |,Oil circuit breaker
ସର୍ବଭାରତୀୟ,Omni directional
ସର୍ବବ୍ୟାପୀ |,Omni mode
OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ),OMR (optical masked reading)
"ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |",ON resistance
ରାଜ୍ୟ ଉପରେ,ON state
ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |,On-chip decoding
ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |,One shot (monostable multivibrator)
ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |,One-ass assembler
ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ,One's complement
ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |,One-way register control
ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |,On-line system
"ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |",ON-OFF controller
ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |,ON-OFF keying
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,OPAMP
ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |,Op-amp average amplifier
କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ,Op-amp comparators
କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |,OP-Amp multiplier
କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |,Op-amp scaling amplifier
ଖୋଲା ସଂଗ୍ରହକାରୀ |,Open collector
ଖୋଲା ବିନିଯୋଗ |,Open input
ଓପନ୍ ଲୁପ୍,Open loop
ଖୋଲା ତାର,Open wire line
ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |,Open circuit parameters
ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |,Open-circuited impedance
ଖୋଲା ଲୁପ୍ ଲାଭ |,Open-loop gain
ଅପରେଣ୍ଡ୍,Operand
ଅପରେଟିଂ କୋଣ,Operating angle
ସକ୍ରିୟ ମୋଡ୍,Operating mode
ଅପରେଟିଂ ପଏଣ୍ଟ |,Operating point
ଲଜିଷ୍ଟିକ୍ସ,Operating system
ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି,Operating frequency
"ଅପରେସନ୍, ଅପରେସନ୍",Operation
ଅପରେସନ୍ କୋଡ୍,Operation code
କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |,Operational amplifier
ଅପରେଟର୍,Operator
ଅପ୍ଟିକାଲ୍ ବିମ୍ |,Optic ray
ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |,Optical communication
ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |,Optical disk
ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |,Optical encoder
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,Optical fiber
ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |,Optical injection
"ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |",Optical pyrometer
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |,Optical recorder
ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |,Optical recording
ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |,Optical scanning
ଅପ୍ଟିକାଲ୍ ବର୍ଗ,Optical spectrum
ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |,Optical storage device
ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,Optically coupled isolator
"ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |",Optimum bias
ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |,Optimum filter
ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |,Optimum system
ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,Optimum working frequency
ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |,Opto-coupler
ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |,Optoelectronic device
ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,Opto-electronics
କିମ୍ବା ଫାଟକ |,OR gate
କ୍ଲାସ୍,Orbit
ଫିଲ୍ଟର କ୍ରମ |,Order of a filter
ସମୀକରଣର କ୍ରମ |,Order of equation
ସରଳ ବିମ୍ |,Ordinary ray
ଅର୍ଥନ .ତିକ |,Orthicon
ଭୂଲମ୍ବ ଗତିଶୀଳ |,Orthodynamic
ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |,Orthogonal code
ବିଳମ୍ବ ନୀତି,Orthogonality principle
oscillatory dipole,Oscillating electric dipole
ଓସିଲେଟର,Oscillator
ଓସିଲେଟର,Oscillator tuning ratio
"ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |",Oscillograph
ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |,Oscilloscope camera
ଓସିଲୋସ୍କୋପ୍ |,Oscilloscope probe
ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |,Out of band signaling
ସମସ୍ୟା,Output
ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ,Output admittance
ଆଉଟପୁଟ୍ ବଫର୍,Output buffer
ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,Output characteristics
ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |,Output conductance
ଆଉଟପୁଟ୍ ଉପକରଣ,Output device
ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍,Output offset voltage
ଶକ୍ତି ଉତ୍ପାଦନ,Output power
ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ,Output resistance
"ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ",Output stage
ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ,Output swing
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର,Output transformer
ମିଶ୍ରଣ,Over compounding
ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |,Over coupled
ହାଇପରକପ୍ଲିଂ |,Over coupling
ଅତ୍ୟଧିକ ରିଲେ,Over current relay
ଅତ୍ୟଧିକ ଉଦାସୀନ |,Over damped
ଅପରେଟିଂ ମଲ୍ଟିପର୍,Over drive factor
ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍,Over excitation
ଓଭରଫ୍ଲୋ |,Over flow
ଓଭରଲପ୍ ଗ୍ରୁପ୍ |,Over lapping group
ଓଭରମୋଡ୍ୟୁଲେସନ୍ |,Over modulation
ଶିକ୍ଷା ପ୍ରବେଶ,Over reach
ନମୁନା ସଂଗ୍ରହ ଉପରେ |,Over sampling
ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |,Over voltage crowbar
ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |,Over voltage detector
ପ୍ରେରଣା,Overcharging
ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |,Overdriver amplifier
"ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |",Over-driving
ଓଭରଲୋଡ୍ |,Overload
ଓଭରଲୋଡ୍ ସୁରକ୍ଷା,Overload protection
ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |,Overload recovering time
ଏନକ୍ରାଚମେଣ୍ଟ |,Overshoot
ଓଭରଟୋନ୍ |,Overtone
ଚୁଲି ପବନ |,Owen bridge
ଅକ୍ସିଡେସନ୍ |,Oxidation
ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |,Oxide breakdown
ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |,Oxide isolation
ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |,P-channel FET
ପ୍ୟାକେଜିଂ,Packaging
ସଂକୋଚନ ଘନତା |,Packing density
ପ୍ୟାଡର୍,Padder
ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |,Padder capacitor
ପେଡାଲ୍ |,Paddle
ପେଡାଲ୍ ସୁଇଚ୍ |,Paddle switch
ପୃଷ୍ଠା,Page
ନାଭିଗେସନ୍ କି,Page down key
ଉତ୍ପତ୍ତି ଚାବି |,Page up key
ପୃଷ୍ଠା,Paging
ଦମ୍ପତି,Pair
କାଗଜ କ୍ୟାପେସିଟର୍ |,Paper capacitor
ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |,Parabolic reflector
ସମାନ୍ତରାଳ କାଉଣ୍ଟର |,Parallel counter
ସମାନ୍ତରାଳ ଡାଟା ଇନପୁଟ୍ |,Parallel data input
ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |,Parallel interface
ସମାନ୍ତରାଳ ଆପେଚର |,Parallel port
ସମାନ୍ତରାଳ ଉତ୍ସ |,Parallel processing
ସମାନ୍ତରାଳ ରେଜୋନାନ୍ସ |,Parallel resonance
ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |,Parallel shift
ସମାନ୍ତରାଳ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,Parallel tuned circuit
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ସମାନ୍ତରାଳ-ଆଉଟପୁଟ୍ |",PIPO parallel-in parallel-out
"ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ଗ୍ରେଡ୍-ଆଉଟ୍ |",PISO parallel-in series-out
ପାରାମିଟର ସମାନତା,Parametric equalizer
ପାରାବୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Paraphase amplifier
ପରଜୀବୀ ଦିଗ |,Parasitic director
ପରଜୀବୀ ଉପାଦାନ |,Parasitic elements
ପରଜୀବୀ ଉତ୍ସାହ |,Parasitic excitation
ଅବାଞ୍ଛିତ ଦୋହରିବା |,Parasitic oscillation
ପରଜୀବୀ ପ୍ରତିଫଳକ |,Parasitic reflector
ସମାନତା,Parity
ଯୁଗଳ ଖେଳ |,Parity bit
ଯୁଗଳ ପରୀକ୍ଷଣକାରୀ |,Parity checker
ପ୍ୟାରିଟି କୋଡାକ୍ |,Parity encoder
ଯୁଗଳ ଜେନେରେଟର |,Parity generator
ବିଭାଜନ,Partition
"ପାରାକ୍ ବ୍ୟାଣ୍ଡ, ପାରା ପାଟି |",Pass-band
ନିଷ୍କ୍ରିୟ ଧୋଇବା ପ୍ୟାଡ୍ |,Passive attenuator pad
ପାସିଭ୍ ସର୍କିଟ୍ |,Passive circuit
"ନିଷ୍କ୍ରିୟ ଉପାଦାନ, ନିଷ୍କ୍ରିୟ ଉପାଦାନ |",Passive component
ନିଷ୍କ୍ରିୟ ଶକ୍ତି ନେଟୱାର୍କ |,Passive electrical network
ପାସିଭ୍ ଫିଲ୍ଟର୍ |,Passive filter
ନିଷ୍କ୍ରିୟ ଭାର,Passive load
ନିଷ୍କ୍ରିୟ ବହିଷ୍କାର |,Passive pull up
"ସଂଯୋଜକ କର୍ଡ, କର୍ଡ |",Patch cord
ବିଘ୍ନ,Path loss
ମଡେଲ୍ ଜେନେରେଟର,Pattern generator
ମଡେଲ୍,Pattern recognition
ମୁଦ୍ରିତ ସର୍କିଟ ବୋର୍ଡ (PCB),Pc board
