Odiya,Hindi
ଇନସୁଲେଟର |,"विद्युत-रोधी, ऊष्मारोधी"
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |,एकीकृत परिपथ
ନେଟୱାର୍କ ସଂଯୋଗ,समाकलनी जालक्रम
ଇଣ୍ଟିଗାର୍ଡ,समाकलक
ବୁଦ୍ଧି,"आसूचना, बुद्धि"
ତୀବ୍ରତା,तीव्रता
ବକ୍ତବ୍ୟର ତୀବ୍ରତା |,वाक्-तीव्रता
ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |,अंतर चैनल व्यतिकरण
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,"अंतरावकाश, अंतरापत्र"
ପାରସ୍ପରିକ କ୍ରିୟା,"अन्योन्यक्रिया, अंतः क्रिया"
ପାରସ୍ପରିକତା,अन्योन्यक्रियता
ଇଣ୍ଟରକମ୍ |,"अंतःसंचार, इंटरकॉम"
ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |,अंतःयोजनीयता
ଇଣ୍ଟରଫେସ୍,"इंटरफेस, अंतरापृष्ठ"
ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |,अंतरापृष्ठ क्रमवीक्षण
ହସ୍ତକ୍ଷେପ,व्यतिकरण
ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |,"व्यतिकारी अंचल, व्यतिकारी जोन, क्षेत्र"
ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |,व्यतिकारी चैनल
ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |,व्यतिकारी आवृत्ति
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |,व्यतिकारी रेडियो आवृत्ति संकेत
ଆନ୍ତରିକରାତ୍ରା,अंतराफ्रेम
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,"अंतरापत्र, अंतरावकाश"
ଅନ୍ତର୍ଭୁକ୍ତ |,अंतरापत्रित
ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |,अंतरापत्रित प्रवाह
ସାଧାରଣତ। |,अंतः पत्रक
ଅନ୍ତର୍ଭୁକ୍ତ,अंतरावकाशी अवधि
ଅନ୍ତର୍ଭୁକ୍ତ,अंतरापत्रण
ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |,अंतरावकाश अवधि
ପୂର୍ବରୁ ସର୍କିଟ୍ |,अंतःपाश परिपथ
ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |,अंतःपाश स्विच
ତାଲିମପ୍ରାପ୍ତ,अंतःपाशन
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,मध्यवतब विफलता
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି,मध्य आवृत्ति
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,मध्य आवृत्ति दोलित्र
ମଧ୍ୟବର୍ତ୍ତୀ,आंतरायिक
ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |,आंतरायिक धारा
ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍,अंतरामॉडुलन
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |,अंतरामॉडुलन विरूपण
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |,अंतरामॉडुलन उत्सर्जन
ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |,अंतरामॉडुलन परीक्षण
ଇଣ୍ଟରନେଟ୍,"इंटरनेट, अंतर्जाल"
ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |,इंटरनेट प्रसारण
ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |,इंटरनेट गपशप
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |,इंटरनेट प्रोटोकॉल स्टैक
ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |,इंटरनेट रेडियो
ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |,इंटरनेट प्रवाहन
ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |,"इंटरनेट वीडियो, इंटरनेट –ष्य"
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା,अंतरप्रचालनीयता
ଇଣ୍ଟରପୋଲେସନ୍,अंतर्वेशन
ଅନୁବାଦକ,"अनुदेशांतरक, निर्वचक"
ବାଧା,"अंतरायक, बाधा"
ବାଧା,"अंतरायन, रूकावट, व्यवधान"
ସାଂଘାତିକ,"अंतरायक, बाधक"
ବ୍ୟବଧାନ,अंतराल
ଅନୁରୂପ,अंतराकोडन
ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |,अंतराफ्रेम
ଇଣ୍ଟ୍ରାନେଟ୍ |,"इंट्रानेट, अंतराजाल, अंतः जाल"
ଚିତ୍ରାଙ୍କ୍ |,अंतराचित्र
ଇଣ୍ଟ୍ରାୱେବ |,"अंतरावेब, अंतराजाल"
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,नैज अर्धचालक
ଇନଭର୍ସ କରେଣ୍ଟ୍ |,विपरीत धारा
ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |,व्युत्क्रम स्थानिक प्रचालन
ଓଲଟା,"प्रतिलोमित, व्युत्क्रमित"
ଓଲଟା l ଆଣ୍ଟେନା |,प्रतिलोमित L ऐन्टेना
ଓଲଟା ଭି ଆଣ୍ଟେନା |,प्रतिलोमित V ऐन्टेना
ଜିଭର୍,"प्रतीपक, अंतर्वर्तक, इनवर्टर"
ଅନିୟମିତ |,अनियमित
ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |,"असंगत तत्व, असंबंधित तत्व"
ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |,पृथक्करण जालक्रम
ଆଇସୋଲେଟର,"विलगक, पृथक्कारक"
ଜାମର୍,"संबाधक, जामक"
ଜାମ୍,"संबाधन, जाम होना"
ଜାରଗନ୍ ଫାଇଲ୍ |,विशेष कूट संचिका
ଜାଭା ସ୍କ୍ରିପ୍ଟ,जावा लिपि
ଜିଙ୍ଗଲ୍,झंकार (विज्ञापन) गीत
ଠେକୁଟର୍,"जिटर, प्रकंपन"
ଯୋନା,"जोड़ने वाला, मिलाने वाला, योजक"
ମିଳିତ,"जोड़, संधि"
ମିଳିତ ଧିକ୍,संधित
ଜମ୍ପର୍,"झंपक, जम्पर"
ଜଙ୍କ୍ |,"कबाड़, जंक"
ଜଙ୍କ୍ ମେଲ୍ |,"अवांछित डाक, अवांछित मेल"
କର୍ଣ୍ଣଲ |,"vिाष्ट, कर्नेल"
ଚାବି,कुंजी
କୀବୋର୍ଡ୍,कुंजी पटल
କୀ,कुंजीयक
କି /ଟ୍ |,"मूल स्वर, मूल टिप्पणी, आरंभिक स्वर"
କିଲୋସେଲ୍କର |,किलोसाइकिल
କିଲୋଲଟ୍ |,किलोवोल्ट
କିଡୋୋଟାଟ୍ |,किलोवाट
ସମ୍ପର୍କୀୟ,शुद्धगतिकी
ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |,जानु बिंदु वोल्टता
ଗାଡ଼ି,"घुंडी, नॉब"
ଜ୍ଞାନ କୋଷ,ज्ञानाधार
ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |,ज्ञान निरूपण
L ନେଟୱର୍କ,L' जालक्रम
L ବିଭାଗ ଫିଲ୍ଟର୍ |,L' परिच्छेद फिल्टर
ଲେଗ୍ ଏବଂ ଲିଡ୍ |,पष्चता और अग्रता
ଲଗିଂ କରେଣ୍ଟ୍ |,पष्चगामी धारा
ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |,पष्चगामी षक्ति गुणक
ବିଳମ୍ବ,"स्तरित, पटलित"
ପ୍ରଦୀପ,"लैम्प, दीप"
ଲାପଟପ୍,लैपटॉप
ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |,लेसर आवृत्ति
ପରିଶ୍ରମୀ ତ୍ରୁଟି |,गुप्त त्रुटि
ଅହଂତ୍ତତା,गुप्त ऊष्मा
ଅକ୍ଷାଂଶ,अक्षांश
ସ୍ତର,"परत, स्तर"
ଲେଆଉଟ୍ |,"अभिन्यास, नक्शा, खाका"
ଲେଆଉଟ୍ ଯୋଜନା,"अभिन्यास योजना, अनुविक्षेप योजना"
ସୀସା |,"अग्रता, तार, लीड"
ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |,"अग्रगामी कला, अग्रगामी फेज"
ଲିକ୍ ପ୍ରମାଣ |,क्षरणरोधी
ଲିକେଜ୍ |,क्षरण
ଲିଜ୍ ସର୍କିଟ୍ |,पट्टा परिपथ
ଲେନ୍ସ,लेन्स
ସ୍ତରୀୟ ସୂଚକ,तल सूचक
ହାଲୁକା ନିୟନ୍ତ୍ରଣ,प्रकाश नियंत्रण
ଲାଇଟ୍ କଲମ,"प्रकाश पेन, प्रकाश लेखनी"
ବଜ୍ରପାତ,तडित् निरोधक
ସୀମା,सीमक
ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |,"सीमक प्रवर्धक, सीमाकारी प्रवर्धक"
ରେଖା କ୍ଷତି |,"लाइन क्षय, लाइन हानि"
ରେଖା ଶବ୍ଦ,लाइन रव
ଦୃଷ୍ଟିଶକ୍ତ,–ष्टि-रेखा
ରେଖା ପର୍ଯ୍ୟାୟ,लाइन प्रावस्था
ରେଖା ପ୍ରସାରଣ,लाइन संचरण
ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |,भाररहित लाइन
ର line ଖିକ ପରିମାଣର |,रैखिक क्वांटमकारी
ର line ଖ,रैखिकता
ରେଖା-କୋଇକ୍ସିଆଲ୍ |,समाक्ष लाइन
ରେଖା-ସମାନଜୀବୀ |,लाइन समकारी
ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି,लाइन आवृत्ति
ରେଖା-ପ୍ରତିବନ୍ଧକତା |,लाइन प्रतिबाधा
ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,चतुर्थांश तरंगदैर्घ्य लाइन
ଲିଙ୍କ୍,"कड़ी, शृंखला, लिंक"
ଲିନର,संयोजक शृंखलक
ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |,ओष्ठ माइक्रोफोन
ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |,सजीव प्रसारण
ଜୀବନ୍ତ ସର୍କିଟ |,सक्रिय परिपथ
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,जीवंत कार्यक्रम
ଲୋଡ୍,भार
ଲୋଡ୍ କ୍ଷମତା |,भार धारिता
ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |,भार वहन क्षमता
ଲୋଡ୍ ବର୍ଣ୍ଣିତ |,लोड अभिलक्षण
ଲୋଡ୍ ଟେପିସନ୍ |,लोड प्रतिबाधा
ଲୋଡ୍ ହୋଇଛି,"भारित, लोडित"
ଲୋଡର୍,भारक
ଲୋଡ୍ କରୁଛି,"भारण, लोडन"
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,"भारण कुंडली, लोडन कुंडली"
ଲୋଡ୍-ଟେଷ୍ଟ୍ |,"भार परीक्षण, लोड परीक्षण"
ଲୋବ,पालि
ଲବ୍ ଆଣ୍ଟେନା |,पालि ऐन्टेना
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,"स्थानीय क्षेत्र जालक्रम, स्थानीय क्षेत्र नेटवर्क"
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,स्थानीय बैटरी
ସ୍ଥାନୀୟ ଓକିଲର୍ |,स्थानीय दोलित्र
ଲଗ୍,"लॉग, अभिलेख"
ଲଗ ବୁକ୍ |,लॉग बुक
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍),सत्रारंभ
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍),सत्रांत
ଲଗ୍ ସିଟ୍ |,"लॉगशीट, लॉग प्रपत्र"
Logarithm,"लघुगणक, लॉगेरिथ्म"
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,"लघुगणकीय प्रवर्धक, लॉगेरिथ्मीय प्रवर्धक"
ଲୋଗାରିଥମିକ୍ ଅନୁପାତ,"लघुगणकीय अनुपात, लॉगेरिथ्मीय अनुपात"
Logarithmic ପ୍ରତିକ୍ରିୟା |,लघुगणकीय अनुक्रिया
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,"लघुगणकीय मापक्रम, लघुगणकीय स्केल"
ଲଗିଂ,"संलेखन, प्रचालेखन"
ତର୍କ,तर्क
ଏକାଧିକ ଗେଟ୍ |,"तर्क द्वार, तर्क गेट"
ତର୍କ କାର୍ଯ୍ୟ,तर्क संक्रिया
ଯୁକ୍ତିଯୁକ୍ତ,तार्किक
ଲଜିକାଲ୍ ଫ୍ରେମ୍ |,तार्किक फ्रेम
ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |,"लोगो अंतर्वेशक, प्रतीक अंतर्वेशक"
ଦ୍ରାଘିମା,देशांतर
ଲୁପ୍ |,"लूप, पाश"
ଲୁପ୍ ଆଣ୍ଟେନା |,पाश ऐन्टेना
ଲୁପ୍ ଲାଭ |,पाश लब्धि
ଲୁପ୍ ପରୀକ୍ଷା |,लूप परीक्षण
ଖାଲି ଯୋଗାଯୋଗ |,शिथिल संपर्क
ଖାଲି କନ୍ସଲିଂ |,"अल्प युग्मन, शिथिल युग्मन"
କ୍ଷତିହୀନ ଆଣ୍ଟେନା |,हासहीन ऐन्टेना
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,हासहीन संपीडन
କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |,हासी संपीडन
ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି),प्रबलता (ध्वनि)
ଉଚ୍ଚ ସ୍ୱରରେ,"ध्वनि विस्तारक, लाउडस्पीकर"
ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |,निम्न आवृत्ति
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,निम्न स्तर भाषा
କମ୍ କ୍ଷତି ଫିଡର୍ |,निम्न हानि प्रभरक
କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,निम्न हानि नम्य समाक्ष केबल
କମ୍ ଶବ୍ଦ ରିସିଭର୍ |,निम्न रव अभिग्राही
କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |,निम्न कक्षायमान उपग्रह
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,निम्न पारक फिल्टर
କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |,निम्न प्रतिघात भूसंपर्कन
ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |,अल्प प्रतिरोधी पथ
ଲୁଗ୍ |,"लग, कर्णक"
ଲୁମିନାନ୍ସ |,ज्योतिर्मयता
ଗୁଣ୍ଡ,पिंडित
ମାକ୍ରୋ ବ୍ଲକ୍ |,बृहत् खंड
ମାକ୍ରୋ ସଂଜ୍ଞା,"बृहत् परिभाषा, बृहत् स्पष्टता"
ମାକ୍ରୋ ଦର୍ଶନ |,"बृहत् –ष्य, बृहत् –ष्टि"
ଯାଦୁ ଆଖି,"मायाक्षि, मैजिक आई"
ଚୁମ୍ବକ,चुंबक
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,चुंबकीय क्षेत्र
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |,चुंबकीय फ्लक्स
ଚୁମ୍ବକୀୟ ପୋଲ |,चुंबकीय धुव
ଚୁମ୍ବକୀୟ storm ଡ |,चुंबकीय विक्षोभ
ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |,चुंबकीय स्विच
ଚୁମ୍ବକୀୟ ଟେପ୍ |,"चुंबकीय टेप, चुंबकीय फीता"
ଚୁମ୍ବକବାଦ,चुंबकत्व
ମେଲ୍ ମିଶ୍ରଣ,"डाक संविलयन, मेल संविलयन"
ମେଲିଂ ତାଲିକା,डाक सूची
ମୁଖ୍ୟ ବାହକ |,मुख्य वाहक
ରକ୍ଷଣାବେକ୍ଷଣ,अनुरक्षण करना
ରକ୍ଷଣାବେକ୍ଷଣ,अनुरक्षण; रख-रखाव
ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |,अनुरक्षण दल
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक वाहक
ଯୋଗାଯୋଗ ରିଲେ କର |,संबंध संपर्क रिले
ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |,संपर्क और विच्छेद स्विच
ପୁରୁଷ-ସଂଯୋଜକ |,पुं-संबंधक
ମଣିଷ ଶବ୍ଦ କଲା |,मानव निर्मित रव
ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ମନିପ୍ୟୁଲେଟ୍ |,"जोड़-तोड़, जुगाड़, युक्तियोजित"
ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |,हस्त नियंत्रण
ମାନୁଆଲ୍ ପଦ୍ଧତି |,हस्तविधि
ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |,सुरक्षा पूर्वोपाय नियम-पुस्तिका
ମାନୁଆଲୀ ପରିଚାଳିତ |,हस्त प्रचालित
ନିର୍ମାତା,विनिर्माता
ମାସ୍କ,प्रच्छादक
ମାସ୍କେ,प्रच्छादिती
ମାସ୍କର୍,"प्रच्छादी, प्रच्छादक"
ମାସ୍କିଂ |,प्रच्छादन
ମାସ୍କିଂ ଆଚରଣ |,प्रच्छादन व्यवहार
ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |,श्रव्य प्रच्छादन प्रभाव
ମାସ୍କିଂ ସୀମା,प्रच्छादन देहली
ମାସ୍କିଂ ସ୍ୱର,प्रच्छादन स्वर
ମାଷ୍ଟ,मास्ट
ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |,मास्ट विकिरक
ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |,प्रधान नियंत्रण
ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |,प्रधान दोलित्र
ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |,"प्रतितुलन प्रतिबाधा, सुमेलन प्रतिबाधा"
ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |,"प्रतितुलन जालक्रम, सुमेलन जालक्रम"
ଷ୍ଟବ୍ ମେଳ |,"सुमेलन स्टब, प्रतितुलन स्टब"
ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |,"सुमेलन ट्रांसफार्मर, प्रतितुलन ट्रांसफार्मर"
ବସ୍ତୁ-କ୍ରୟ,सामग्री प्रापण
ମାଟ୍ରିକ୍ସ,"आव्यूह, मैट्रिक्स"
ସର୍ବାଧିକକରଣ,अधिकतमीकरण
ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |,अधिकतम मांग सूचक
ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |,अधिकतम षक्ति घनत्व
ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |,अधिकतम सुग्राहिता
ସର୍ବାଧିକ ତାପମାତ୍ରା,अधिकतम ताप
ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |,अधिकतम उपयोज्य आवृत्ति
ସର୍ବାଧିକ ମୂଲ୍ୟ,अधिकतम मान
ବିଫଳତାର ଅର୍ଥ ସମୟ |,विफलता-माध्य समय
ଅର୍ଥ ମୂଲ୍ୟ,"माध्य मूल्य, माध्य मान"
ମାପ ହୋଇଥିବା ସଙ୍କେତ |,मापित संकेत
ମାପ,मापन
ଉପକରଣ ମାପିବା |,मापन युक्ति
ଉପକରଣ ମାପିବା |,माप उपस्कर
ଯନ୍ତ୍ର ମାପିବା,माप यंत्र
କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |,क्षेत्र सामर्थ्य माप यंत्र
ଟେପ୍ ମାପିବା |,मापन फीता
ଯନ୍ତ୍ରକ .ଶଳ |,"यंत्रावली, क्रियाविधि"
ମିଡିଆ ସର୍ଭର |,"मीडिया सर्वर, माध्यम परिसेवक"
ମଧ୍ୟମ,"मध्य, माध्यम, मध्यम"
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,मध्यम आवृत्ति
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |,मध्यम आवृत्ति तरंग
ମଧ୍ୟମ ତରଙ୍ଗ (MW),मध्यम तरंग
ମେଗା-ଓହମ୍ |,मेगा ओम
Megger,मेगर
ସ୍ମୃତି,स्मृति
ଉପକୃତ,मेंटरन
ମେନୁ ବାର୍,मेनू-बार
ମର୍କୁରୀ ସୁଇଚ୍ |,पारद स्विच
ମିଶ୍ରଣ,संविलय
ବାର୍ତ୍ତା |,संदेश
ମେଟାଡାଟା |,"अधिआंकड़ा, मेटाडाटा"
ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |,धातु ऑक्साइड अर्धचालक डायोड
ଧାତୁ-ଶନିବା କେବୁଲ୍ |,धातु-कोषित केबल
ମିଟର,"मीटर, मापक"
ଭୋଜନର ପ୍ୟାନେଲ୍ |,मापयंत्र पैनल
ମିକା,अभ्रक
ମିକା-ଇନସୁଲେସନ୍ |,अभ्रक विद्युत् रोधन
ମାଇକ୍ରୋ-,"सूक्ष्म-, माइक्रो-"
ମାଇକ୍ରୋ ଉପାଦାନ |,सूक्ष्म घटक
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,"सूक्ष्म कंप्यूटर, सूक्ष्म अभिकलित्र"
ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |,सूक्ष्म नियंत्रक
ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,सूक्ष्म इलेक्ट्रॉनिकी
ମାଇକ୍ରୋଫୋନ୍ |,माइक्रोफोन
ମାଇକ୍ରୋଫୋନିକ୍ସ |,माइक्रोफोनिक्स
ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର,"सूक्ष्मप्रक्रमक, माइक्रोप्रोसेसर"
ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV),माइक्रो वोल्ट
ମାଇକ୍ରୋୱେଭ୍ |,सूक्ष्म तरंग
ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |,सूक्ष्म तरंग ऐन्टेना
ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |,सूक्ष्म तरंग किरणपुंज
ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ,मध्य-बैंड
ସ୍ଥାନାନ୍ତରଣ,"प्रवास, प्रवजन, अभिगमन, स्थानांतरण"
ସ୍ଥାନାନ୍ତରଣ ପଥ,प्रवास पथ
କ୍ଷୁଦ୍ରତା |,"लघुरूप, लघु"
ମିନିୟରାଇଜଡ୍ |,लघुरूपीकृत
ସର୍ବନିମ୍ନ,न्यूनतम
ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |,न्यूनतम ताप
ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |,न्यूनतम उपयोज्य क्षेत्र सामर्थ्य
ସଂଖ୍ୟାଲଘୁ ବାହକ |,"अल्पांश वाहक, अल्पसंख्यक वाहक"
ଭୁଲ ବୁ misାନ୍ତୁ |,कुइंगित
ମିଶ୍ରଣ କରନ୍ତୁ |,मिश्रित करना (क्रि.)
ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |,मिश्रित लोपन
ମିଶ୍ରିତ ସିଙ୍କ୍ |,"मिश्रित सिंक, मिश्रित तुल्यकालन"
ମିକ୍ସର୍,मिश्रक
ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |,"मिश्रण ट्यूब, मिश्रण नलिका"
ମିଶ୍ରଣ ଙ୍କ,"मिश्रण करना, मिलाना"
ମିଶ୍ରଣ ସର୍କିଟ |,मिश्रक परिपथ
ମିସୋନିକ୍ |,स्मरक
ମନମୋନିକ୍ସ |,स्मृति विज्ञान
ମୋବାଇଲ୍ |,"चल, मोबाइल"
ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ,चल बहुमाध्यम अनुप्रयोग
ମୋବାଇଲ ଟିଭି,"चल दूरदर्शित्र, चल टीवी, चल TV"
ମୋଡ୍,विधा
ବିଫଳତାର ଧାରା |,भंग-विधा
ପ୍ରସାର ଧାରା,संचरण-विधा
ମଡେଲ୍,"निदर्श, मॉडल"
ମୋଡେମ୍,मॉडेम
ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |,आधुनिक एफ एम प्रेषित्र
ଆଧୁନିକ ଧାରା,"आधुनिक प्रचलन, आधुनिक प्रवृत्तियाँ"
ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |,"विन्यास विधा, संरूपण विधा"
ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,"आशोधन करना, आपरिवर्तन करना (क्रि.)"
କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |,मॉडुलित सतत तरंग
ମୋଡଲେଡ୍ ସଙ୍କେତ |,मॉडुलित संकेत
ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |,मॉडुलित तरंगरूप
ମୋଡ୍ୟୁଲେସନ୍,मॉडुलन
ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |,मॉडुलन आयाम
ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |,"मॉडुलन क्षमता, मॉडुलन सामर्थ्य"
ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି,मॉडुलन आवृत्ति
Modutulation Index,मॉडुलन सूचकांक
ମୋଡୁଲେସନ୍ ର linc ଖଦତା |,मॉडुलन रैखिकता
ମୋଡ୍ୟୁଲେସନ୍ ମିଟର,"मॉडुलेशन मीटर, मॉडुलनमापी"
ମୋଡୁଲେସନ୍ ମନିଟର |,मॉडुलन मॉनीटर
ମୋଡୁଲେସନ୍ ଶତକଡା,मॉडुलन प्रतिशत
ମୋଡ୍ୟୁଲେଟର,मॉडुलक
ମଡ୍ୟୁଲ୍ |,"मॉड्यूल, अनुखंड"
ଆର୍ଦ୍ରତା,"नमी, आर्द्रता"
ମୁକ୍ତି,संवेग
ମନିଟର,"मॉनीटर, अनुवीक्षण"
ମନିଟରିଂ,"मॉनीटरन, अनुवीक्षण"
ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |,अनुवीक्षण और विष्लेषण तकनीक
