Assamese,Gujarati
স্থানীয় স্মৃতিশক্তি,સ્થાનિક મેમરી
স্থানীয় ধৰণ,સ્થાનિક મોડ
স্থানীয় চলক,સ્થાનિક ચલ
তলা,તાળું
লক কৰা ফাইল,લૉક કરેલી ફાઇલ
লগ ইন=লগ অন কৰক,log in=log on
লগ অফ-লগ আউট,લોગ ઓફ-લોગ આઉટ
লগিং,લોગીંગ
যুক্তি বিশ্লেষক,તર્ક વિશ્લેષક
লজিক বোমা,તર્ક બોમ્બ
লজিক কাৰ্ড,લોજિક કાર્ડ
লজিক চাৰ্ট (ফ্ল&#39; চাৰ্ট),લોજિક ચાર્ટ (ફ્લો ચાર્ટ)
লজিক বৰ্তনী,લોજિક સર્કિટ
লজিক ডিজাইন,તર્ક ડિઝાઇન
লজিক ডায়েগ্ৰাম,લોજિક ડાયાગ્રામ
লজিক ফ্ল&#39; চাৰ্ট,લોજિક ફ્લો ચાર્ટ
লজিক ফাংচন,તર્ક કાર્ય
লজিক গেট,તર્ક દ્વાર
লজিক প্ৰগ্ৰেমিং,લોજિક પ્રોગ્રામિંગ
লজিক শিফ্ট,તર્ક પરિવર્તન
লজিক অৱস্থা,તર્કની સ્થિતિ
লজিক চুইচ,તર્ક સ્વીચ
লজিক ইউনিট,તર્ક એકમ
যুক্তিসংগত,તાર્કિક
লজিকেল সংযোগ,તાર્કિક જોડાણ
লজিকেল ডাটা গঠন,લોજિકલ ડેટા માળખું
লজিকেল ডায়েগ্ৰাম,લોજિકલ ડાયાગ્રામ
লজিকেল এক্সপ্ৰেচন,તાર્કિક અભિવ્યક્તિ
লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট),લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ)
লজিকেল IF,તાર્કિક IF
লজিকেল অপাৰেচন,લોજિકલ કામગીરી
লজিকেল অপাৰেটৰ,લોજિકલ ઓપરેટર
যুক্তিসংগত সম্পৰ্ক,તાર્કિક સંબંધ
যুক্তিসংগত আঁচনি,તાર્કિક યોજના
যুক্তিসংগত চিহ্ন,તાર્કિક પ્રતીક
লজিকেল টাইপ,તાર્કિક પ્રકાર
লজিকেল মান,તાર્કિક મૂલ્ય
লজিকেল ভেৰিয়েবল,લોજિકલ ચલ
আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে,આગળ જુઓ કેરી
look ahead set,સેટ આગળ જુઓ
চোৱা,જુઓ
খান্দৰি,લૂપ
লুপ নিয়ন্ত্ৰণ,લૂપ નિયંત્રણ
লুপ আৰম্ভণি,લૂપ આરંભ
লুপ পৰিবৰ্তন,લૂપ ફેરફાર
লুপ নেটৱাৰ্ক,લૂપ નેટવર્ક
লুপ আৰম্ভ,લૂપ શરૂઆત
লুপ টাৰ্মিনেচন,લૂપ સમાપ્તિ
লুপ-বেক পৰীক্ষা,લૂપ-બેક ટેસ્ટ
শিথিলভাৱে সংযুক্ত,ઢીલી રીતે જોડાયેલી
ক্ষতিহীন সংকোচন,લોસલેસ કમ્પ્રેશન
ক্ষতিকাৰক সংকোচন,નુકસાનકારક કમ્પ્રેશન
কম বাইট,ઓછી બાઈટ
নিম্নস্তৰৰ ভাষা,નિમ્ન સ્તરની ભાષા
লো পাছ ফিল্টাৰ,નીચા પાસ ફિલ્ટર
নিম্ন সীমা,ના જેટલું કે તેનાથી ઓછું
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
যন্ত্ৰ,મશીન
মেচিনৰ ঠিকনা,મશીન સરનામું
মেচিন ক&#39;ড,મશીન કોડ
মেচিন চক্ৰ,મશીન ચક્ર
মেচিন নিৰ্ভৰশীল ভাষা,મશીન આધારિત ભાષા
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,મશીન આધારિત સોફ્ટવેર
মেচিনৰ ভুল,મશીનની ભૂલ
মেচিনৰ অচল সময়,મશીન નિષ્ક્રિય સમય
মেচিন স্বাধীন ভাষা,મશીન સ્વતંત્ર ભાષા
মেচিনৰ নিৰ্দেশনা,મશીન સૂચના
মেচিন বুদ্ধিমত্তা,મશીન બુદ્ધિ
মেচিন ভাষা,મશીન ભાષા
মেচিন লাৰ্নিং,મશીન લર્નિંગ
মেচিন অপাৰেচন,મશીન કામગીરી
যন্ত্ৰমুখী ভাষা,મશીન લક્ષી ભાષા
মেচিন চলোৱা,મશીન ચલાવવું
মেচিন চিমুলেচন,મશીન સિમ્યુલેશન
মেচিন নষ্ট সময়,મશીનનો સમય બગડ્યો
মেচিন অনুবাদ,મશીન અનુવાદ
মেচিন শব্দ,મશીન શબ્દ
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),મેક્રો (=મેક્રો સૂચના)
মেক্ৰ&#39; যুক্তি,મેક્રો દલીલ
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,મેક્રો એસેમ્બલી પ્રોગ્રામ
মেক্ৰ&#39; কল,મેક્રો કોલ
মেক্ৰ&#39; ক&#39;ড,મેક્રો કોડ
মেক্ৰ&#39; কমাণ্ড,મેક્રો આદેશ
মেক্ৰ&#39; ঘোষণা,મેક્રો ઘોષણા
মেক্ৰ&#39; সংজ্ঞা,મેક્રો વ્યાખ્યા
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,મેક્રો ફ્લો ચાર્ટ
মেক্ৰ&#39; জেনেৰেটৰ,મેક્રો જનરેટર
মেক্ৰ&#39; নিৰ্দেশনা,મેક્રો સૂચના
মেক্ৰ&#39; ভাষা,મેક્રો ભાષા
মেক্ৰ&#39; লাইব্ৰেৰী,મેક્રો લાઇબ્રેરી
মেক্ৰ&#39; প্ৰাচল,મેક્રો પરિમાણ
মেক্ৰ&#39; প্ৰচেছিং,મેક્રો પ્રોસેસિંગ
মেক্ৰ&#39; প্ৰচেছৰ,મેક્રો પ્રોસેસર
মেক্ৰ&#39; প্ৰগ্ৰেমিং,મેક્રો પ્રોગ્રામિંગ
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,મેક્રો પ્રોટોટાઇપ
মেক্ৰ&#39;-ক&#39;ডিং,મેક્રો-કોડિંગ
মেগাবাইট (MB),મેગાબાઈટ (MB)
যাদু চৰিত্ৰ,જાદુઈ પાત્ર
যাদু সংখ্যা,જાદુઈ સંખ્યા
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ચુંબકીય બબલ મેમરી
চুম্বকীয় কাৰ্ড,ચુંબકીય કાર્ડ
চুম্বকীয় কোষ,ચુંબકીય કોષ
চুম্বকীয় চৰিত্ৰ,ચુંબકીય પાત્ર
চুম্বকীয় কোৰ সংৰক্ষণ,ચુંબકીય કોર સંગ્રહ
চুম্বকীয় ডিস্ক,ચુંબકીય ડિસ્ક
চুম্বকীয় ডিষ্কৰ ঠিকনা,ચુંબકીય ડિસ્ક સરનામું
চুম্বকীয় ডিষ্ক মেমৰি,ચુંબકીય ડિસ્ક મેમરી
চুম্বকীয় ড্ৰাম,ચુંબકીય ડ્રમ
চুম্বকীয় এনকোডিং,ચુંબકીય એન્કોડિંગ
চুম্বকীয় মূৰ,ચુંબકીય વડા
চুম্বকীয় চিয়াঁহী,ચુંબકીય શાહી
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
চুম্বকীয় মাধ্যম,ચુંબકીય માધ્યમ
চুম্বকীয় পঢ়া,ચુંબકીય વાંચન
চুম্বকীয় ৰেকৰ্ডিং,ચુંબકીય રેકોર્ડિંગ
চুম্বকীয় সংৰক্ষণ,ચુંબકીય સંગ્રહ
চুম্বকীয় ষ্ট্ৰিপ,ચુંબકીય પટ્ટી
চুম্বকীয় টেপ,ચુંબકીય ટેપ
চুম্বকীয় টেপ কাৰ্টিজ,ચુંબકીય ટેપ કારતૂસ
চুম্বকীয় টেপ ড্ৰাইভ,ચુંબકીય ટેપ ડ્રાઇવ
চুম্বকীয় টেপ হেডাৰ,ચુંબકીય ટેપ હેડર
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ચુંબકીય ટેપ ગ્રંથપાલ
চুম্বকীয় টেপ পৰিবহণ,ચુંબકીય ટેપ પરિવહન
চুম্বকীয় টেপ ইউনিট,ચુંબકીય ટેપ એકમ
চুম্বকীয় পাতল ফিল্ম,ચુંબકીય પાતળી ફિલ્મ
চুম্বকীয় ট্ৰেক,ચુંબકીય ટ્રેક
চুম্বকীয় অপটিক সংৰক্ষণ,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
চুম্বকীয় প্ৰিন্টাৰ,મેગ્નેટોગ્રાફિક પ્રિન્ટર
চুম্বকীয় ষ্ট্ৰিকচন,મેગ્નેટોસ્ટ્રિક્શન
magnetostrictive টেবলেট,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
মেইল বাকচ,મેઈલ બોક્સ
মেইল মাৰ্জ কৰক,મેલ મર્જ
মূল নিয়ন্ত্ৰণ একক,મુખ્ય નિયંત્રણ એકમ
মূল ফ্ৰেম,મુખ્ય ફ્રેમ
মূল ফ্ৰেম ব্যৱস্থা,મુખ્ય ફ્રેમ સિસ્ટમ
মূল স্মৃতিশক্তি,મુખ્ય મેમરી
মূল কাৰ্যসূচী,મુખ્ય કાર્યક્રમ
মূল সংৰক্ষণ,મુખ્ય સંગ્રહ
মূল চুইচ,મુખ્ય સ્વીચ
ব্যৱস্থাপনা,જાળવણી
ৰক্ষণাবেক্ষণ পেনেল,જાળવણી પેનલ
ৰক্ষণাবেক্ষণৰ সময়,જાળવણી સમય
মুখ্য চক্ৰ,મુખ્ય ચક્ર
মুখ্য ডিভাইচ,મુખ્ય ઉપકરણ
মুখ্য চাবি,મુખ્ય ચાવી
প্ৰধান ৰাজ্য,મુખ્ય રાજ્ય
মুখ্য গঠন,મુખ્ય માળખું
ডাঙৰ কাম,મુખ્ય કાર્ય
সংখ্যাগৰিষ্ঠ উপাদান,બહુમતી તત્વ
সংখ্যাগৰিষ্ঠতা গেট,બહુમતી દરવાજો
সংখ্যাগৰিষ্ঠতা অপাৰেচন,બહુમતી કામગીરી
মেকআপ সময়,મેકઅપ સમય
বিজুতিৰ ৰুটিন,ખામીયુક્ત નિયમિત
ব্যৱস্থাপনা বিকাশ,સંચાલન વિકાસ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
ব্যৱস্থাপনা বিজ্ঞান,મેનેજમેન્ટ વિજ્ઞાન
মানচেষ্টাৰ ক&#39;ডিং,માન્ચેસ્ટર કોડિંગ
মেনিফল্ডিং,મેનીફોલ્ડિંગ
হেতালি খেলা চলক,મેનિપ્યુલેટેડ ચલ
সূচীভুক্তকৰণত হেতালি খেলা,ઇન્ડેક્સીંગની હેરફેર
মানুহ-যন্ত্ৰৰ অনুকৰণ,મેન-મશીન સિમ્યુલેશન
মেনুৱেল ঠিকনা চুইচ,મેન્યુઅલ એડ્રેસ સ્વીચ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,મેન્યુઅલ વિશ્લેષણ
হাতৰ দ্বাৰা উত্তৰ দিয়া,મેન્યુઅલ જવાબો
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,મેન્યુઅલ એન્ટ્રી
মেনুৱেল এক্সচেঞ্জ,મેન્યુઅલ વિનિમય
মেনুৱেল ইনপুট,મેન્યુઅલ ઇનપુટ
মেনুৱেল অপাৰেচন,મેન્યુઅલ કામગીરી
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,ઘણા થી ઘણા સંબંધ
বহুত এটা ডিকোডাৰলৈ,ઘણા થી એક ડીકોડર
মানচিত্ৰ পদ্ধতি,નકશા પદ્ધતિ
মেপিং,મેપિંગ
প্ৰান্ত,માર્જિન
মাৰ্জিন ভুল,માર્જિન ભૂલ
প্ৰান্তীয় পৰীক্ষা,સીમાંત ચેક
প্ৰান্তীয় পৰীক্ষা,સીમાંત કસોટી
চিহ্ন ধৰা পেলোৱা,માર્ક શોધ
মাৰ্ক ৰিডিং,માર્ક વાંચન
স্কেনিং চিহ্নিত কৰক,માર્ક સ્કેનિંગ
মাৰ্ক চেন্স,માર્ક સેન્સ
মাৰ্কাৰ,માર્કર
চিহ্নিত কৰা,માર્કિંગ
চিহ্নিত কৰা তৰংগ,ચિહ્નિત તરંગ
মাৰ্কভ শৃংখল,માર્કોવ સાંકળ
মাৰ্কভ উৎস,માર્કોવ સ્ત્રોત
মাৰ্ক-আপ ভাষা,માર્ક-અપ ભાષા
মাছেৰ,મેસર
মাছেৰ,મેસર
মুখা,મહોરું
মাস্ক বিট,માસ્ક બીટ
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
মাস্ক ৰেজিষ্টাৰ,માસ્ક રજીસ્ટર
মাস্ক কৰা ROM,માસ્ક કરેલ ROM
মাস্কিং,માસ્કીંગ
গণ তথ্য,માસ ડેટા
গণ স্মৃতিশক্তি,માસ મેમરી
বৃহৎ পৰিমাণে সমান্তৰাল,મોટા પાયે સમાંતર
মাষ্টৰ,માસ્ટર
মাষ্টাৰ কাৰ্ড,માસ્ટર કાર્ડ
মাষ্টাৰ ঘড়ী,મુખ્ય ઘડિયાળ
মাষ্টাৰ কনছল,માસ્ટર કન્સોલ
মাষ্টাৰ ডাটা,મુખ્ય ડેટા
মাষ্টাৰ ডায়েগ্ৰাম,માસ્ટર ડાયાગ્રામ
মাষ্টাৰ ফাইল,માસ્ટર ફાઇલ
মাষ্টাৰ গ্ৰুপ,મુખ્ય જૂથ
মাষ্টাৰ কি&#39;,મુખ્ય કી
মাষ্টাৰ লাইব্ৰেৰী টেপ,માસ્ટર લાઇબ્રેરી ટેપ
মাষ্টাৰ প্ৰচেছৰ,મુખ્ય પ્રોસેસર
মাষ্টাৰ প্ৰগ্ৰেম,માસ્ટર પ્રોગ્રામ
মাষ্টাৰ ষ্টেচন,મુખ્ય સ્ટેશન
মাষ্টাৰ টেপ,મુખ્ય ટેપ
মাষ্টাৰ টাৰ্মিনেল,મુખ્ય ટર્મિનલ
মাষ্টাৰ/স্লেভ ডিভাইচ,માસ્ટર/સ્લેવ ઉપકરણ
মাষ্টাৰ/স্লেভ ব্যৱস্থা,માસ્ટર/સ્લેવ સિસ્ટમ
মিল থকা,મેચ
মিল থকা,મેચિંગ
গাণিতিক প্ৰগ্ৰেমিং,ગાણિતિક પ્રોગ્રામિંગ
গাণিতিক অনুকৰণ,ગાણિતિક સિમ્યુલેશન
মেট্ৰিক্স,મેટ્રિક્સ
মেট্ৰিক্স প্ৰিন্টাৰ,મેટ્રિક્સ પ્રિન્ટર
মেট্ৰিক্স চুইচ,મેટ્રિક્સ સ્વીચ
মেট্ৰিক্স টেবুল,મેટ્રિક્સ ટેબલ
maxi কম্পিউটাৰ,મેક્સી કમ્પ્યુટર
মেক্সিকম্পিউটাৰ,મેક્સિકોમ્પ્યુટર
সৰ্বোচ্চ উপাদান,મહત્તમ તત્વ
maxterm (মানক যোগফলৰ সময়সীমা),મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
maxwell ডেমন,મેક્સવેલ ડિમન
অৰ্থ,મીન
গড় মেৰামতিৰ সময়,અર્થ સમારકામ સમય
বিফলতাৰ মাজৰ গড় সময় (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
বিফলতাৰ সময় বুজাইছে,નિષ્ફળતાનો સમય
মেৰামতিৰ বাবে সময়,સમારકામ માટેનો સમય
মেৰামতিৰ বাবে গড় সময় (MTTR),સમારકામ માટેનો સરેરાશ સમય (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),મધ્યમ પાયે એકીકરણ (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),મધ્યમ પાયે એકીકરણ (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
সদস্য বস্তু,સભ્ય પદાર્થ
সদস্যৰ ৰেকৰ্ড,સભ્ય રેકોર્ડ
স্মৃতি,મેમરી
মেমৰি এৰে,મેમરી એરે
মেমৰি বেংক,મેમરી બેંક
মেমৰি বাফাৰ ৰেজিষ্টাৰ,મેમરી બફર રજિસ્ટર
মেমৰি বাছ,મેમરી બસ
মেমৰি কাৰ্ড,મેમરી કાર્ડ
স্মৃতিশক্তি কোষ,મેમરી સેલ
মেমৰি কম্পেকচন,મેમરી કોમ્પેક્શન
মেমৰি কোৰ,મેમરી કોર
স্মৃতি চক্ৰ,મેમરી ચક્ર
মেমৰি ডাটা ৰেজিষ্টাৰ,મેમરી ડેટા રજિસ્ટર
মেমৰি ডাম্প,મેમરી ડમ્પ
স্মৃতি বিনিময়,મેમરી વિનિમય
স্মৃতিশক্তিৰ স্তৰ,મેમરી વંશવેલો
স্মৃতিশক্তিৰ নিৰ্দেশনা,મેમરી સૂચના
স্মৃতিশক্তি ব্যৱস্থাপনা,મેમરી મેનેજમેન્ટ
মেমৰি মেপ,મેમરી નકશો
মেমৰি মেপ কৰা I/O,મેમરી મેપ કરેલ I/O
মেমৰি মডেল,મેમરી મોડેલ
মেমৰি মডিউল,મેમરી મોડ્યુલ
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,મેમરી પોઇન્ટર રજીસ્ટર
মেমৰি শক্তি,મેમરી પાવર
স্মৃতিশক্তি সুৰক্ষা,મેમરી રક્ષણ
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,મેમરી સંદર્ભ સૂચના
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,મેમરી નિવાસી કાર્યક્રમ
মেমৰি ইউনিট,મેમરી યુનિટ
মেনু,મેનુ
মেনু বাৰ,મેનુ બાર
মেনু ড্ৰাইভ,મેનુ ડ્રાઈવ
মেনু নিৰ্বাচন,મેનુ પસંદગી
মেনু-চালিত প্ৰগ্ৰেম,મેનુ આધારિત કાર્યક્રમ
মাৰ্জ কৰক,મર્જ કરો
মাৰ্জ এক্সচেঞ্জ sort,વિનિમય સૉર્ટ મર્જ કરો
merge sort,મર્જ સૉર્ટ
মাৰ্জিং কৰা,મર્જિંગ
মেছ নেটৱৰ্ক,જાળીદાર નેટવર્ક
বাৰ্তা প্ৰেৰণ কৰা,મેસેજિંગ
বাৰ্তা,સંદેશ
বাৰ্তা প্ৰমাণীকৰণ,સંદેશ પ્રમાણીકરણ
বাৰ্তা বাকচ,સંદેશ બોક્સ
বাৰ্তা বৰ্তনী,સંદેશ સર્કિટ
বাৰ্তা বিন্যাস,સંદેશ ફોર્મેટ
বাৰ্তাৰ হেডাৰ,સંદેશ હેડર
বাৰ্তা ধৰণ,સંદેશ મોડ
বাৰ্তা পাছ কৰা,સંદેશ પસાર
বাৰ্তা ভোটদান,સંદેશ મતદાન
বাৰ্তা শাৰী,સંદેશ કતાર
বাৰ্তা চুইচ,સંદેશ સ્વીચ
বাৰ্তাৰ লিখনী,સંદેશ ટેક્સ્ટ
বাৰ্তা স্থানান্তৰ এজেন্ট,સંદેશ ટ્રાન્સફર એજન્ટ
মেটা এছেম্বলাৰ,મેટા એસેમ્બલર
মেটা ক্লাছ,મેટા વર્ગ
মেটা সংকলন,મેટા સંકલન
meta কম্পাইলাৰ,મેટા કમ્પાઇલર
মেটা ভাষা,મેટા ભાષા
মেটা নেটৱাৰ্ক,મેટા નેટવર્ક
মেটা চিস্টেম,મેટા સિસ્ટમ
প্রণালী,પદ્ધતિ
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
মাইক্ৰ&#39;,સૂક્ષ્મ
মাইক্ৰ&#39; ক&#39;ড,માઇક્રો કોડ
মাইক্ৰ&#39; কম্পিউটাৰ,માઇક્રો કમ્પ્યુટર
মাইক্ৰ&#39; নিয়ন্ত্ৰক,માઇક્રો કંટ્રોલર
মাইক্ৰ&#39; চক্ৰ,સૂક્ષ્મ ચક્ર
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,માઇક્રો ઇલેક્ટ્રોનિક્સ
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,સૂક્ષ્મ લઘુ અધિકૃતતા
মাইক্ৰ&#39; অৰ্ডাৰ,માઇક્રો ઓર્ડર
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,માઇક્રો/મેઇનફ્રેમ લિંક
মাইক্ৰ&#39;চিপ,માઇક્રોચિપ
মাইক্ৰ&#39;ক&#39;বল,માઇક્રોકોબોલ
মাইক্ৰ&#39;ক&#39;ড,માઇક્રોકોડ
মাইক্ৰ&#39;ফিচ,માઇક્રોફિચે
মাইক্ৰ&#39;ফ্লপি,માઇક્રોફ્લોપી
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,માઇક્રોફોર્મ રીડર
মাইক্ৰ&#39;ফ্ৰেম,માઇક્રોફ્રેમ
মাইক্ৰ&#39;গ্ৰাফিক্স,માઈક્રોગ્રાફિક્સ
মাইক্ৰ&#39;ফোন,માઇક્રોફોન
মাইক্ৰ’ফটোগ্ৰাফ,માઇક્રોફોટોગ્રાફ
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,માઇક્રોપ્રોસેસિંગ એકમ
মাইক্ৰ&#39;প্ৰচেছৰ,માઇક્રોપ્રોસેસર
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,માઇક્રોપ્રોસેસર ચિપ
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,માઇક્રોપ્રોસેસર કમ્પાઇલર
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),માઇક્રોપ્રોસેસર યુનિટ (MPU)
মাইক্ৰ&#39;প্ৰগ্ৰেম,માઇક્રોપ્રોગ્રામ
মাইক্ৰ&#39;ছিকুৱেন্স,માઇક્રોસિક્વન્સ
মাইক্ৰ’ছফ্ট,માઈક્રોસોફ્ટ
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,માઇક્રોસોફ્ટ વિન્ડોઝ
মাইক্ৰৱেভ,માઇક્રોવેવ
মাইক্ৰৱেভ লিংক,માઇક્રોવેવ લિંક
মাইক্ৰৱেভ প্ৰসাৰণ,માઇક્રોવેવ પ્રચાર
মধ্যম ব্যৱস্থাপনা,મધ્યમ સંચાલન
মিডলৱেৰ,મિડલવેર
মিডিকম্পিউটাৰ,મિડીકોમ્પ્યુટર
মিডপইন্ট,મધ્યબિંદુ
মিডটাৰ্ম,મધ્યસત્ર
প্ৰব্ৰজনৰ পথ,સ્થળાંતરનો માર્ગ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS)
মিনি কম্পিউটাৰ,મિની કોમ્પ્યુટર
মিনিডিস্কেট,મિનિડિસ્કેટ
নূন্যতম কাৰ্ণেল,ન્યૂનતમ કર્નલ
নূন্যতম উৎপাদন,ન્યૂનતમ ઉત્પાદન
নূন্যতম গছ,ન્યૂનતમ વૃક્ષ
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ
minimax পদ্ধতি,ન્યૂનતમ પ્રક્રિયા
নূন্যতম খৰচ স্পেনিং গছ,લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ
নূন্যতম বিলম্ব ক&#39;ডিং,ન્યૂનતમ લેટન્સી કોડિંગ
সৰু ডিভাইচ,નાનું ઉપકરણ
মিন্টেৰিম,મિન્ટેરિમ
বিয়োগ পতাকা,માઈનસ ધ્વજ
বিয়োগ পতাকা,માઈનસ ધ્વજ
বিয়োগ জ&#39;ন,માઈનસ ઝોન
আইনা,અરીસો
মিৰ&#39;ৰ চাইট,મિરર સાઇટ
মিশ্ৰিত-মূল সংকেত,મિશ્ર-મૂલક સંકેત
মিক্সাৰ,મિક્સર
স্মৃতিভ্ৰংশ,નેમોનિક
mnemonic ঠিকনা,નેમોનિક સરનામું
স্মৃতিশক্তি,નેમોનિક્સ
ম’বাইল,મોબાઈલ
মোবাইল কম্পিউটিং,મોબાઇલ કમ્પ્યુટિંગ
নমুনা,મોડલ
মোডলেছ সম্পাদক,મોડલેસ એડિટર
মডেলিং,મોડેલિંગ
মডেম,મોડેમ
মধ্যমীয়া,માધ્યમ
মডাৰেচন,મધ્યસ્થતા
মডাৰেটৰ,મધ્યસ્થી
পৰিৱৰ্তিত নিৰ্দেশনা,સંશોધિત સૂચના
পৰিৱৰ্তক,મોડિફાયર
পৰিবৰ্তক বিট,મોડિફાયર બીટ
শুধৰা,ફેરફાર કરો
মডুলাৰ,મોડ્યુલર
মডুলাৰিটি,મોડ્યુલારિટી
মডুলেচন,મોડ્યુલેશન
মডিউল,મોડ્યુલ
মডিউল স্থাপত্য,મોડ્યુલ આર્કિટેક્ચર
কাৰোবাৰ ওপৰত চকু ৰখা,મોનીટર
নিৰীক্ষণ কাৰ্য্যসূচী,મોનીટરીંગ કાર્યક્રમ
মনোক্ৰ&#39;ম প্ৰদৰ্শন,મોનોક્રોમ ડિસ્પ્લે
একক সংহত বৰ্তনী,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
একক প্ৰযুক্তি,મોનોલિથિક ટેકનોલોજી
monospace ফন্ট,મોનોસ્પેસ ફોન્ટ
মনোষ্টেবল,મોનોસ્ટેબલ
একচেটিয়াতা,મોનોટોરિસિટી
মৰ্ফ,મોર્ફ
মৰ্ফিম,મોર્ફીમ
মৰ্ফিজম,મોર્ફિઝમ
বন্ধক,ગીરો
mosfet (MOSFET) গেস্টবুক,mosfet (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,સૌથી નોંધપાત્ર બીટ
মাদাৰ বৰ্ড,મધર બોર્ડ
মাতৃ পঞ্জীয়ন,માતા રજીસ્ટર
চলচ্চিত্ৰ,ગતિ ચિત્ર
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG)
মাউন্ট,માઉન્ટ
নিগনি,માઉસ
পদক্ষেপ লোৱা,ચાલ
move চৰিত্ৰ,પાત્ર ખસેડો
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,એમએસ-વિન્ડોઝ
বহু দিশ,બહુવિધ પાસું
মাল্টি প্ৰচেছৰ,મલ્ટી પ્રોસેસર
মাল্টি প্ৰগ্ৰেমিং,મલ્ટી પ્રોગ્રામિંગ
মাল্টি টাস্কিং,બહુવિધ કાર્ય
মাল্টিবাছ,મલ્ટીબસ
মাল্টিকাষ্ট,મલ્ટિકાસ્ટ
মাল্টিকাষ্ট ঠিকনা,મલ્ટિકાસ્ટ સરનામું
মাল্টিকাষ্টিং,મલ્ટીકાસ્ટિંગ
মাল্টিচিপ,મલ્ટીચીપ
মাল্টিক্স,મલ્ટિક્સ
মাল্টিজব অপাৰেচন,મલ્ટિ-જોબ કામગીરી
বহুস্তৰীয় স্মৃতিশক্তি,બહુસ્તરીય મેમરી
মাল্টিমিডিয়া প্ৰযুক্তি,મલ્ટીમીડિયા ટેકનોલોજી
