Hindi,Kannada
व्युत्क्रमणीय आव्यूह,ಇನ್ವರ್ಟಿಬಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
व्युत्क्रमणीय रूपांतरण,ತಲೆಕೆಳಗಾದ ರೂಪಾಂತರ
अपरिमेय,ಅಭಾಗಲಬ್ಧ
अपरिमेय समीकरण,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
अपरिमेय व्यंजक,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
अपरिमेय संख्या,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
अपरिमेय मूल,ಅಭಾಗಲಬ್ಧ ಮೂಲ
" अखंडनीय , अलघुकरणीय , असमानेय",ಕಡಿಮೆಗೊಳಿಸಲಾಗದ
अघूर्णी सदिश,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್
अघूर्णी सदिश फलन,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್ ಕಾರ್ಯ
अघूर्णी वेग,ಉದ್ರೇಕಕಾರಿ ವೇಗ
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),ಸಮಭುಜಾಕೃತಿಯ
समककुदता,ಐಸೊಕುರ್ಟೋಸಿಸ್
वियुक्त अनिवार्य विचित्रता,ಪ್ರತ್ಯೇಕವಾದ ಅಗತ್ಯ ಏಕತ್ವ
वियुक्त बिंदु,ಪ್ರತ್ಯೇಕ ಬಿಂದು
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक",ಸಮಮಾಪನ
समद्विबाहु विन्यास,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
पुनरावृत्त समाकल,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
पुनरावृत्त अंतर्वेशन,ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್
पुनरावृत्ति,ಪುನರಾವರ್ತನೆ
पुनरावृत्ति सूत्र,ಪುನರಾವರ್ತನೆ ಸೂತ್ರ
पुनरावर्ती समाकलन सूत्र,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
पुनरावर्ती क्रि याविधि,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
पुनरावर्ती विधि,ಪುನರಾವರ್ತಿತ ತಂತ್ರ
जैकोबियन,ಜಾಕೋಬಿಯನ್
जैकोबी सारणिक,ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ
जैकोबी आव्यूह,ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
समुच्चयों का सम्मिलन,ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ
"जोड़, संधि (सं.) संयुक्त(वि.)",ಜಂಟಿ
संयुक्त घनत्व फलन,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
संयुक्त बारंबारता फलन,ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ
संयुक्ततः आश्रित चर,ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
संयुक्त प्रायिकता,ಜಂಟಿ ಸಂಭವನೀಯತೆ
सम्मिलन,ಸೇರು (=ಯೂನಿಯನ್)
"कुदान, जंप, प्लुति",ನೆಗೆಯುವುದನ್ನು
प्लुति असांतत्य,ಜಂಪ್ ಸ್ಥಗಿತ
"न्यायसंगति, औचित्य",ಸಮರ್ಥನೆ
औचित्य बताना,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
कारनाफ मानचित्र,Karnaugh ನಕ್ಷೆ
"गुठली, अष्टि",ಕರ್ನಲ್
प्रतिचित्रण की अष्टि,ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್
"शुदूधगति विज्ञान, शुदूध गतिकी",ಚಲನಶಾಸ್ತ್ರ
गतिज ऊर्जा,ಚಲನ ಶಕ್ತಿ
"बलगति विज्ञान, बलगतिकी",ಚಲನಶಾಸ್ತ್ರ
कोल्मोगोरोफ-स्मिरनोव परीक्षण,ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
क्रोनेकर डेल्टा,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
ककुदता,ಕುರ್ಟೋಸಿಸ್
लग्रांज फलन,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
लग्रांज गुणक,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
"स्तरिका, पटल",ಲ್ಯಾಮಿನಾ
लाप्लास रूपांतर,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
बृहत संख्या,ದೊಡ್ಡ ಸಂಖ್ಯೆ
अभिलक्षणिक मूल,ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
पार्श्व पृष्ठ,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
लैटिन वर्ग,ಲ್ಯಾಟಿನ್ ಚೌಕ
"नाभिलंब, लैटस रैक्टम",ಲ್ಯಾಟಸ್ ಗುದನಾಳ
"नियम, सिद्धांत",ಕಾನೂನು
वेग संयोजन नियम,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
संकलनीयता नियम,ಸಂಕಲನದ ಕಾನೂನು
ह्नासमान प्रतिफल नियम,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
गुरुत्वाकर्षण नियम,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
समूह के लिए समाकारिता नियम,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
वलयों के लिए समाकारिता नियम,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
बढ़ती लागत का नियम,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
घातांक नियम,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
जड़त्व नियम,ಜಡತ್ವದ ನಿಯಮ
बृहत्‌ संख्याओं का नियम,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
प्रायिकता-नियम,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
"ज्या नियम, साइन नियम",ಸೈನ್ಸ್ ಕಾನೂನು
घातांको के नियम,ಘಾತಗಳ ಕಾನೂನುಗಳು
गति नियम,ಚಲನೆಯ ನಿಯಮಗಳು
"परत, स्तर",ಪದರ
अग्रग गुणांक,ಪ್ರಮುಖ ಗುಣಾಂಕ
अग्रग विकर्ण,ಪ್ರಮುಖ ಕರ್ಣೀಯ
अग्रग उप-आव्यूह,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
अग्रग पद,ಪ್ರಮುಖ ಪದ
"न्यूनतम, अल्पतम, लघुतम",ಕನಿಷ್ಠ
लघुतम समापवर्त्य (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
न्यूनतम अवयव,ಕನಿಷ್ಠ ಅಂಶ
न्यूनतम वर्ग,ಕನಿಷ್ಠ ಚೌಕ
न्यूनतम उपरि परिबंध,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
वाम सहसमुच्चय,ಎಡ ಕೋಸೆಟ್
वामावर्त,ಎಡಗೈ
वामावर्ती पेच,ಎಡಗೈ ತಿರುಪು
वाम प्रतिलोम,ಎಡ ವಿಲೋಮ
वाम गुणन,ಎಡ ಗುಣಾಕಾರ
लाइबनिटस सूत्र,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
लंबाई,ಉದ್ದ
तुंगककुदी,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
तुंगककुदी वक्र,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
तुंगककुदता,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
स्तर वक्र,ಮಟ್ಟದ ಕರ್ವ್
विश्वास्यता स्तर,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
सार्थकता का स्तर,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
कोशक्रमानुसार,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
कोश क्रम,ನಿಘಂಟು ಕ್ರಮ
संभाविता फलन,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
संभाविता अनुपात परिक्षण,ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ
" सीमा , सीमांत",ಮಿತಿ
"सीमांत, चरम",ಸೀಮಿತಗೊಳಿಸುವುದು
सीमांत मान,ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ
सीमांत वेग,ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ
माध्य में सीमा,ಸರಾಸರಿ ಮಿತಿ
समाकलन की सीमा,ಏಕೀಕರಣದ ಮಿತಿ
अनुक्रम सीमा,ಅನುಕ್ರಮದ ಮಿತಿ
"गुच्छ बिंदु, सीमा बिंदु",ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್)
सीमांत वेग,ಮಿತಿ ವೇಗ
" रेखा , लाइन , दीर्घतंतु",ಸಾಲು
"रेखीय, रैखिक, रेखाकार",ರೇಖೀಯ
रैखिक बीजावल्ली,ರೇಖೀಯ ಬೀಜಗಣಿತ
रैखिक बीजीय समीकरण,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
रैखिक सन्निकटन,ರೇಖೀಯ ಅಂದಾಜು
रैखिक अनंतस्पर्शी,ರೇಖೀಯ ಲಕ್ಷಣ
रैखिक गुणांक,ರೇಖೀಯ ಗುಣಾಂಕ
एकघात संचय,ರೇಖೀಯ ಸಂಯೋಜನೆ
एकघात प्रतिबंध,ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು
रैखिक आश्रितता,ರೇಖೀಯ ಅವಲಂಬನೆ
रैखिक अवकलन समीकरण,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",ರೇಖೀಯ ಆಯಾಮ
"रैखिक समीकरण, एकघात समीकरण",ರೇಖೀಯ ಸಮೀಕರಣ
रैखिक समघात,ರೇಖೀಯ ರೂಪ
रैखिक भिन्नात्मक रूपांतरण,ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ
रैखिक फलन,ರೇಖೀಯ ಕಾರ್ಯ
रैखिक फलनक,ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ
रैखिक समूह,ರೇಖೀಯ ಗುಂಪು
रैखिक स्वतंत्रता,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
रैखिक स्वतंत्र संबंध,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
रैखिक असमिका,ರೇಖೀಯ ಅಸಮಾನತೆ
रैखिक असमघाती अवकल समीकरण,ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
रैखिक समाकल समीकरण,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
रैखिक अंतर्वेशन,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
" एकघाततः , रैखिकतः",ರೇಖೀಯತೆ
रैखिकतः परतंत्र,ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
रैखिकतः स्वतंत्र,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
रैखिक प्रतिचित्रण,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
रैखिक क्रम,ರೇಖೀಯ ಕ್ರಮ
रैखिक क्रमीकरण,ರೇಖೀಯ ಆದೇಶ
रैखिक प्रोग्रामन,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
रैखिक प्रोग्रामन कलन-विधि,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
रैखिक प्रोग्रामन समस्या,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
रैखिक समाश्रयण,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
रैखिक समाश्रयण गुणांक,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
"रैखिक संबंध, एकघाती संबंध",ರೇಖೀಯ ಸಂಬಂಧ
रैखिक समष्टि,ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
रैखिक उपसमष्टि,ರೇಖೀಯ ಉಪಸ್ಥಳ
रैखिक रूपांतरण,ರೇಖೀಯ ರೂಪಾಂತರ
रैखिक उपनति,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
रैखिक अनभिनत आकल,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
रैखिक वेग,ರೇಖೀಯ ವೇಗ
रेखा समाकल,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
प्रतिच्छेद-रेखा,ಛೇದನದ ಸಾಲು
समाश्रयण-रेखा,ಹಿಂಜರಿತದ ಸಾಲು
स्थानगत सदिश,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
स्थानीय इष्टतम,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
"बिन्दुपथ, रेखापथ",ಸ್ಥಳ
"लॉग, लठठा, संलेख",ಲಾಗ್
"लघुगणकीय, लॉगेरिथ्मीय",ಲಾಗರಿಥಮಿಕ್
लघुगणकीय यथार्थता,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
लॉगेरिथ्मीय परिकलन,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
लघुगणकीय अवकलज,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
लघुगणकीय अवकलन,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
"लघुगणकीय माध्य, गुणोत्तर माध्य",ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
लघुगणकीय प्रसामान्य बंटन,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
लघुगणकीय संबंध,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
लघुगणकीय मापक्रम,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
"लॉगेरिथ्म, लघुगणक",ಲಾಗರಿಥಮ್ (ಲಾಗ್)
तर्क,ತರ್ಕ
तर्कत: तुल्य,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
"वृद्धिघात वक्र, पर्ल-रीड वक्र",ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
" रेखांश , देशांतर",ರೇಖಾಂಶ
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",ಲೂಪ್
" प्रचयन , प्रचायिका, लॉटरी",ಲಾಟರಿ
अधोरेखा,ಕೆಳಗಿನ ಬಾರ್
निम्न परिबंध,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
निम्न रीमान-समाकल,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
निम्न योगफल,ಕಡಿಮೆ ಮೊತ್ತ
निम्न त्रिभुजीय आव्यूह,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
मैक्लारिन प्रसार,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
मैजिक वर्ग,ಮಾಯಾ ಚೌಕ
कांतिमान-सीमा,ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
डाक प्रेषित प्रश्नावली,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
डाक द्वारा सर्वेक्षण,ಮೇಲ್ ಸಮೀಕ್ಷೆ
उपरि परिबंध,ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
दीर्घ चाप,ಪ್ರಮುಖ ಚಾಪ
उपरिबद्‌ध समुच्चय,ಪ್ರಮುಖವಾದ ಸೆಟ್
बहुमान फलन,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
"नक्शा , मानचित्र , प्रतिचित्र",ನಕ್ಷೆ
समुच्चय में प्रतिचित्रित करना,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
समुच्चय का प्रतिचित्रण,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
उपांत प्रायिकता,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
गणितीय विश्लेषण,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
गणितीय तर्क,ಗಣಿತದ ವಾದ
गणितीय केंद्र,ಗಣಿತ ಕೇಂದ್ರ
गणितीय जटिलता,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
गणितीय अर्थशास्त्र,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
गणितीय प्रत्याशा,ಗಣಿತದ ನಿರೀಕ್ಷೆ
गणितीय रूप,ಗಣಿತದ ರೂಪ
"गणितीय संरूपण, गणितीय संरूप",ಗಣಿತದ ಸೂತ್ರೀಕರಣ
गणितीय सर्वसमिका,ಗಣಿತದ ಗುರುತು
"गणितीय तर्कशास्त्र ,गणितीय तर्क",ಗಣಿತದ ತರ್ಕ
गणितीय निदर्श,ಗಣಿತದ ಮಾದರಿ
गणितीय आशय,ಗಣಿತದ ಕಲ್ಪನೆ
मैट्रिक्स विकर्णन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
आव्यूह-व्युत्क्रम,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
आव्यूह-व्युत्क्रमण,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
आव्यूह पुनरावर्ती विधि,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
मैट्रिक्स पद्‌धति,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
आव्यूह गुणन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
अचरों का आव्यूह,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रभाविता आव्यूह,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
आव्यूह संकारक,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
आव्यूह बहुपद,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
आव्यूह मुद्रण,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
आव्यूह-गुणनफल,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
अधिकतमीकृत,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
"महत्तम, अधिकतम, उच्चतम",ಗರಿಷ್ಠ
अधिकतम निरपेक्ष मान,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
महत्तम F-अनुपात,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
अधिकतम संभाविता,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
महाल्पिष्ठ,ಗರಿಷ್ಠ
महाल्पिष्ठ निकष,ಗರಿಷ್ಠ ಮಾನದಂಡ
फलन का अधिकतम,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
मैक्सवेल-बोल्ट्समान सांख्यिकी,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
माध्य विचलन,ವಿಚಲನ ಎಂದರ್ಥ
विचलन वर्ग माध्य,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
वर्ग माध्य त्रुटि,ಅಂದರೆ ಚದರ ದೋಷ
"माध्यमान, औसत मान",ಸರಾಸರಿ ಮೌಲ್ಯ
माध्यमान प्रमेय,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
ककुदता माप,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
" मध्य, मध्यस्थ , माध्यिका, मीडियन",ಮಧ್ಯಮ
माध्यिका केंद्र,ಮಧ್ಯಮ ಕೇಂದ್ರ
मध्यककुदी वक्र,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
मध्यककुदता,ಮೆಸೊಕರ್ಟೋಸಿಸ್
संदेश,ಸಂದೇಶ
"रीति , विधि",ವಿಧಾನ
विलोपन विधि,ನಿರ್ಮೂಲನ ವಿಧಾನ
प्रतिलोमन-विधि,ವಿಲೋಮ ವಿಧಾನ
पुऩरावृत्ति विधि,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
न्यूनतम वर्ग विधि,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
आघूर्ण विधि,ಕ್ಷಣಗಳ ವಿಧಾನ
समरूप त्रिभुज विधि,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
प्रवणतम अवरोहण विधि,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
संकलन-विधि,ಸಂಕಲನ ವಿಧಾನ
अनिर्घारित गुणांक विधि,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
दूरीक समष्टि,ಮೆಟ್ರಿಕ್ ಜಾಗ
मीटरी पद्‌धति,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
मेट्रिक इकाई,ಮೆಟ್ರಿಕ್ ಘಟಕ
सूक्ष्म सिद्‌धांत,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
मध्य,ಮಧ್ಯಮ
मध्यपद,ಮಧ್ಯಮ ಅವಧಿ
मध्य बिंदु,ಮಧ್ಯ ಬಿಂದು
मध्यबिंदु सूत्र,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
अल्पिष्ठ बहुपद,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
अल्पमहिष्ठ सिद्‌धांत,ಕನಿಷ್ಠ ತತ್ವ
"न्यूनतम, अल्पतम, निम्नतम",ಕನಿಷ್ಠ
निम्निष्ठ बिंदु,ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
अल्पतम बहुपद,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
फलन का न्यूनतम,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
लघु चाप,ಚಿಕ್ಕ ಚಾಪ
लघु अक्षष,ಸಣ್ಣ ಅಕ್ಷ
निम्न परिबद्‌ध उपसमुच्चय,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
"माइनस, ऋण",ಮೈನಸ್
ऋण चिह्न,ಮೈನಸ್ ಚಿಹ್ನೆ
मिश्र भिन्न,ಮಿಶ್ರ ಭಾಗ
सविकल्प युक्ति,ಮಿಶ್ರ ತಂತ್ರ
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा",ಮೋಡ್
"मापांक, मोड्यूलस",ಮಾಡ್ಯುಲಸ್
सम्मिश्र संख्या का मापांक,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
आघूर्ण,ಕ್ಷಣ
आघूर्णजनक फलन,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
बल का आघूर्ण,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
बारंबारता-बंटन का आघूर्ण,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
जड़त्व आघूर्ण,ಜಡತ್ವದ ಕ್ಷಣ
संवेग आघूर्ण,ಆವೇಗದ ಕ್ಷಣ
संवेग,ಆವೇಗ
एकपद,ಏಕಪದೀಯ
एकैक समाकारी,ಏಕರೂಪ
"एकरूपता, एकैक समाकारिता",ಏಕರೂಪತೆ
एकदिष्ट,ಏಕತಾನತೆ
एकदिष्ट वर्धमान अनुक्रम,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
एकदिष्टतः,ಏಕತಾನತೆಯಿಂದ
एकदिष्टतः वर्धमान जाल,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
एकदिष्टतः वर्धमान अनुक्रम,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
एकदिष्ट फलन,ಏಕತಾನತೆಯ ಕಾರ್ಯ
मॉन्टे-कार्लो परिकलन,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
मॉन्टे-कार्लो विधि,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
मोरा (खेल),ಮೊರ್ರಾ (ಆಟ)
मृत्यु आंकड़े,ಮರಣ ಅಂಕಿಅಂಶಗಳು
प्रायिकतम,ಅತ್ಯಂತ ಸಂಭವನೀಯ
गति,ಚಲನೆ
गतिमान माध्य,ಚಲಿಸುವ ಸರಾಸರಿ
M-समष्टि,ಎಂ-ಸ್ಪೇಸ್
समाकल का M-परीक्षण,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
बहुगत निर्णय-समस्या,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
बहुविम प्रसामान्य बंटन,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
बहुविम यादृच्छिक चर,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
