Assamese,Marathi
ক্ষতিহীন সংকোচন,दोषरहित कॉम्प्रेशन
ক্ষতিকাৰক সংকোচন,हानीकारक कॉम्प्रेशन
কম বাইট,कमी बाइट
নিম্নস্তৰৰ ভাষা,निम्न पातळीची भाषा
লো পাছ ফিল্টাৰ,कमी पास फिल्टर
নিম্ন সীমা,कमी बंधन
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण)
যন্ত্ৰ,मशीन
মেচিনৰ ঠিকনা,मशीन पत्ता
মেচিন ক&#39;ড,मशीन कोड
মেচিন চক্ৰ,मशीन सायकल
মেচিন নিৰ্ভৰশীল ভাষা,मशीनवर अवलंबून असलेली भाषा
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,मशीनवर अवलंबून असलेले सॉफ्टवेअर
মেচিনৰ ভুল,मशीन त्रुटी
মেচিনৰ অচল সময়,मशीन निष्क्रिय वेळ
মেচিন স্বাধীন ভাষা,मशीन स्वतंत्र भाषा
মেচিনৰ নিৰ্দেশনা,मशीन सूचना
মেচিন বুদ্ধিমত্তা,मशीन बुद्धिमत्ता
মেচিন ভাষা,मशीन भाषा
মেচিন লাৰ্নিং,मशीन लर्निंग
মেচিন অপাৰেচন,मशीन ऑपरेशन
যন্ত্ৰমুখী ভাষা,मशीन ओरिएंटेड भाषा
মেচিন চলোৱা,मशीन चालवणे
মেচিন চিমুলেচন,मशीन सिम्युलेशन
মেচিন নষ্ট সময়,मशीनचा वेळ खराब झाला
মেচিন অনুবাদ,मशीन भाषांतर
মেচিন শব্দ,मशीन शब्द
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),मॅक्रो (= मॅक्रो सूचना)
মেক্ৰ&#39; যুক্তি,मॅक्रो युक्तिवाद
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,मॅक्रो असेंब्ली प्रोग्राम
মেক্ৰ&#39; কল,मॅक्रो कॉल
মেক্ৰ&#39; ক&#39;ড,मॅक्रो कोड
মেক্ৰ&#39; কমাণ্ড,मॅक्रो कमांड
মেক্ৰ&#39; ঘোষণা,मॅक्रो घोषणा
মেক্ৰ&#39; সংজ্ঞা,मॅक्रो व्याख्या
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,मॅक्रो फ्लो चार्ट
মেক্ৰ&#39; জেনেৰেটৰ,मॅक्रो जनरेटर
মেক্ৰ&#39; নিৰ্দেশনা,मॅक्रो सूचना
মেক্ৰ&#39; ভাষা,मॅक्रो भाषा
মেক্ৰ&#39; লাইব্ৰেৰী,मॅक्रो लायब्ररी
মেক্ৰ&#39; প্ৰাচল,मॅक्रो पॅरामीटर
মেক্ৰ&#39; প্ৰচেছিং,मॅक्रो प्रक्रिया
মেক্ৰ&#39; প্ৰচেছৰ,मॅक्रो प्रोसेसर
মেক্ৰ&#39; প্ৰগ্ৰেমিং,मॅक्रो प्रोग्रामिंग
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,मॅक्रो प्रोटोटाइप
মেক্ৰ&#39;-ক&#39;ডিং,मॅक्रो-कोडिंग
মেগাবাইট (MB),मॅगाबाइट (MB)
যাদু চৰিত্ৰ,जादूचे पात्र
যাদু সংখ্যা,जादूची संख्या
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,चुंबकीय बबल मेमरी
চুম্বকীয় কাৰ্ড,चुंबकीय कार्ड
চুম্বকীয় কোষ,चुंबकीय सेल
চুম্বকীয় চৰিত্ৰ,चुंबकीय वर्ण
চুম্বকীয় কোৰ সংৰক্ষণ,चुंबकीय कोर स्टोरेज
চুম্বকীয় ডিস্ক,चुंबकीय डिस्क
চুম্বকীয় ডিষ্কৰ ঠিকনা,चुंबकीय डिस्क पत्ता
চুম্বকীয় ডিষ্ক মেমৰি,चुंबकीय डिस्क मेमरी
চুম্বকীয় ড্ৰাম,चुंबकीय ड्रम
চুম্বকীয় এনকোডিং,चुंबकीय एन्कोडिंग
চুম্বকীয় মূৰ,चुंबकीय डोके
চুম্বকীয় চিয়াঁহী,चुंबकीय शाई
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),चुंबकीय शाई वर्ण ओळख (MICR)
চুম্বকীয় মাধ্যম,चुंबकीय माध्यम
চুম্বকীয় পঢ়া,चुंबकीय वाचन
চুম্বকীয় ৰেকৰ্ডিং,चुंबकीय रेकॉर्डिंग
চুম্বকীয় সংৰক্ষণ,चुंबकीय संचयन
চুম্বকীয় ষ্ট্ৰিপ,चुंबकीय पट्टी
চুম্বকীয় টেপ,चुंबकीय टेप
চুম্বকীয় টেপ কাৰ্টিজ,चुंबकीय टेप काडतूस
চুম্বকীয় টেপ ড্ৰাইভ,चुंबकीय टेप ड्राइव्ह
চুম্বকীয় টেপ হেডাৰ,चुंबकीय टेप शीर्षलेख
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,चुंबकीय टेप ग्रंथपाल
চুম্বকীয় টেপ পৰিবহণ,चुंबकीय टेप वाहतूक
চুম্বকীয় টেপ ইউনিট,चुंबकीय टेप युनिट
চুম্বকীয় পাতল ফিল্ম,चुंबकीय पातळ फिल्म
চুম্বকীয় ট্ৰেক,चुंबकीय ट्रॅक
চুম্বকীয় অপটিক সংৰক্ষণ,मॅग्नेटो ऑप्टिक स्टोरेज
চুম্বকীয় প্ৰিন্টাৰ,मॅग्नेटोग्राफिक प्रिंटर
চুম্বকীয় ষ্ট্ৰিকচন,मॅग्नेटोस्ट्रक्शन
magnetostrictive টেবলেট,चुंबकीय प्रतिबंधात्मक टॅब्लेट
মেইল বাকচ,मेल बॉक्स
মেইল মাৰ্জ কৰক,मेल विलीनीकरण
মূল নিয়ন্ত্ৰণ একক,मुख्य नियंत्रण युनिट
মূল ফ্ৰেম,मुख्य चौकट
মূল ফ্ৰেম ব্যৱস্থা,मुख्य फ्रेम सिस्टम
মূল স্মৃতিশক্তি,मुख्य स्मृती
মূল কাৰ্যসূচী,मुख्य कार्यक्रम
মূল সংৰক্ষণ,मुख्य स्टोरेज
মূল চুইচ,मुख्य स्विच
ব্যৱস্থাপনা,देखभाल
ৰক্ষণাবেক্ষণ পেনেল,देखभाल पॅनेल
ৰক্ষণাবেক্ষণৰ সময়,देखभाल वेळ
মুখ্য চক্ৰ,प्रमुख चक्र
মুখ্য ডিভাইচ,प्रमुख साधन
মুখ্য চাবি,प्रमुख की
প্ৰধান ৰাজ্য,प्रमुख राज्य
মুখ্য গঠন,प्रमुख रचना
ডাঙৰ কাম,प्रमुख कार्य
সংখ্যাগৰিষ্ঠ উপাদান,बहुसंख्य घटक
সংখ্যাগৰিষ্ঠতা গেট,बहुसंख्य गेट
সংখ্যাগৰিষ্ঠতা অপাৰেচন,बहुसंख्य ऑपरेशन
মেকআপ সময়,मेकअप वेळ
বিজুতিৰ ৰুটিন,खराब कार्य दिनचर्या
ব্যৱস্থাপনা বিকাশ,व्यवस्थापन विकास
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ব্যৱস্থাপনা বিজ্ঞান,व्यवस्थापन विज्ञान
মানচেষ্টাৰ ক&#39;ডিং,मँचेस्टर कोडिंग
মেনিফল্ডিং,मॅनिफोल्डिंग
হেতালি খেলা চলক,फेरफार केलेले चल
সূচীভুক্তকৰণত হেতালি খেলা,अनुक्रमणिका हाताळणे
মানুহ-যন্ত্ৰৰ অনুকৰণ,मनुष्य-मशीन सिम्युलेशन
মেনুৱেল ঠিকনা চুইচ,मॅन्युअल पत्ता स्विच
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,मॅन्युअल विश्लेषण
হাতৰ দ্বাৰা উত্তৰ দিয়া,मॅन्युअल उत्तर देणे
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,मॅन्युअल एंट्री
মেনুৱেল এক্সচেঞ্জ,मॅन्युअल एक्सचेंज
মেনুৱেল ইনপুট,मॅन्युअल इनपुट
মেনুৱেল অপাৰেচন,मॅन्युअल ऑपरेशन
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,अनेक ते अनेक संबंध
বহুত এটা ডিকোডাৰলৈ,अनेक ते एक डीकोडर
মানচিত্ৰ পদ্ধতি,नकाशा पद्धत
মেপিং,मॅपिंग
প্ৰান্ত,समास
মাৰ্জিন ভুল,मार्जिन त्रुटी
প্ৰান্তীয় পৰীক্ষা,किरकोळ तपासणी
প্ৰান্তীয় পৰীক্ষা,किरकोळ चाचणी
চিহ্ন ধৰা পেলোৱা,चिन्ह ओळख
মাৰ্ক ৰিডিং,वाचन चिन्हांकित करा
স্কেনিং চিহ্নিত কৰক,मार्क स्कॅनिंग
মাৰ্ক চেন্স,चिन्हांकित अर्थ
মাৰ্কাৰ,मार्कर
চিহ্নিত কৰা,चिन्हांकित करणे
চিহ্নিত কৰা তৰংগ,चिन्हांकित लहर
মাৰ্কভ শৃংখল,मार्कोव्ह साखळी
মাৰ্কভ উৎস,मार्कोव्ह स्त्रोत
মাৰ্ক-আপ ভাষা,मार्क-अप भाषा
মাছেৰ,मासेर
মাছেৰ,मासेर
মুখা,मुखवटा
মাস্ক বিট,मास्क बिट
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
মাস্ক ৰেজিষ্টাৰ,मास्क रजिस्टर
মাস্ক কৰা ROM,मुखवटा घातलेला रॉम
মাস্কিং,मुखवटा
গণ তথ্য,वस्तुमान डेटा
গণ স্মৃতিশক্তি,वस्तुमान मेमरी
বৃহৎ পৰিমাণে সমান্তৰাল,मोठ्या प्रमाणात समांतर
মাষ্টৰ,मास्टर
মাষ্টাৰ কাৰ্ড,मास्टर कार्ड
মাষ্টাৰ ঘড়ী,मास्टर घड्याळ
মাষ্টাৰ কনছল,मास्टर कन्सोल
মাষ্টাৰ ডাটা,मास्टर डेटा
মাষ্টাৰ ডায়েগ্ৰাম,मुख्य आकृती
মাষ্টাৰ ফাইল,मास्टर फाइल
মাষ্টাৰ গ্ৰুপ,मुख्य गट
মাষ্টাৰ কি&#39;,गुरुकिल्ली
মাষ্টাৰ লাইব্ৰেৰী টেপ,मास्टर लायब्ररी टेप
মাষ্টাৰ প্ৰচেছৰ,मास्टर प्रोसेसर
মাষ্টাৰ প্ৰগ্ৰেম,मास्टर प्रोग्राम
মাষ্টাৰ ষ্টেচন,मास्टर स्टेशन
মাষ্টাৰ টেপ,मास्टर टेप
মাষ্টাৰ টাৰ্মিনেল,मास्टर टर्मिनल
মাষ্টাৰ/স্লেভ ডিভাইচ,मास्टर/स्लेव्ह डिव्हाइस
মাষ্টাৰ/স্লেভ ব্যৱস্থা,मास्टर / गुलाम प्रणाली
মিল থকা,जुळवा
মিল থকা,जुळणारे
গাণিতিক প্ৰগ্ৰেমিং,गणितीय प्रोग्रामिंग
গাণিতিক অনুকৰণ,गणितीय अनुकरण
মেট্ৰিক্স,मॅट्रिक्स
মেট্ৰিক্স প্ৰিন্টাৰ,मॅट्रिक्स प्रिंटर
মেট্ৰিক্স চুইচ,मॅट्रिक्स स्विच
মেট্ৰিক্স টেবুল,मॅट्रिक्स सारणी
maxi কম্পিউটাৰ,मॅक्सी संगणक
মেক্সিকম্পিউটাৰ,कमाल संगणक
সৰ্বোচ্চ উপাদান,जास्तीत जास्त घटक
maxterm (মানক যোগফলৰ সময়সীমা),कमाल मुदत (मानक बेरीज टर्म)
maxwell ডেমন,मॅक्सवेल डिमन
অৰ্থ,मीन
গড় মেৰামতিৰ সময়,म्हणजे दुरुस्तीची वेळ
বিফলতাৰ মাজৰ গড় সময় (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
বিফলতাৰ সময় বুজাইছে,म्हणजे अपयशाची वेळ
মেৰামতিৰ বাবে সময়,दुरुस्तीसाठी वेळ
মেৰামতিৰ বাবে গড় সময় (MTTR),दुरुस्तीची वेळ (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,मध्यम मुदतीचे स्टोरेज डिव्हाइस
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),मेगाबिट प्रति सेकंद (MB Ps)
সদস্য বস্তু,सदस्य ऑब्जेक्ट
সদস্যৰ ৰেকৰ্ড,सदस्य रेकॉर्ड
স্মৃতি,स्मृती
মেমৰি এৰে,मेमरी अॅरे
মেমৰি বেংক,मेमरी बँक
মেমৰি বাফাৰ ৰেজিষ্টাৰ,मेमरी बफर रजिस्टर
মেমৰি বাছ,मेमरी बस
মেমৰি কাৰ্ড,मेमरी कार्ड
স্মৃতিশক্তি কোষ,मेमरी सेल
মেমৰি কম্পেকচন,मेमरी कॉम्पॅक्शन
মেমৰি কোৰ,मेमरी कोर
স্মৃতি চক্ৰ,स्मृती चक्र
মেমৰি ডাটা ৰেজিষ্টাৰ,मेमरी डेटा रजिस्टर
মেমৰি ডাম্প,मेमरी डंप
স্মৃতি বিনিময়,मेमरी एक्सचेंज
স্মৃতিশক্তিৰ স্তৰ,मेमरी पदानुक्रम
স্মৃতিশক্তিৰ নিৰ্দেশনা,मेमरी सूचना
স্মৃতিশক্তি ব্যৱস্থাপনা,मेमरी व्यवस्थापन
মেমৰি মেপ,मेमरी नकाशा
মেমৰি মেপ কৰা I/O,मेमरी मॅप केलेले I/O
মেমৰি মডেল,मेमरी मॉडेल
মেমৰি মডিউল,मेमरी मॉड्यूल
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,मेमरी पॉइंटर रजिस्टर
মেমৰি শক্তি,स्मृती शक्ती
স্মৃতিশক্তি সুৰক্ষা,मेमरी संरक्षण
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,मेमरी संदर्भ सूचना
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,मेमरी निवासी कार्यक्रम
মেমৰি ইউনিট,मेमरी युनिट
মেনু,मेनू
মেনু বাৰ,मेनू बार
মেনু ড্ৰাইভ,मेनू ड्राइव्ह
মেনু নিৰ্বাচন,मेनू निवड
মেনু-চালিত প্ৰগ্ৰেম,मेनू-चालित कार्यक्रम
মাৰ্জ কৰক,विलीन
মাৰ্জ এক্সচেঞ্জ sort,एक्सचेंज क्रमवारी विलीन करा
merge sort,क्रमवारी विलीन करा
মাৰ্জিং কৰা,विलीन करणे
মেছ নেটৱৰ্ক,जाळी नेटवर्क
বাৰ্তা প্ৰেৰণ কৰা,मेसेजिंग
বাৰ্তা,संदेश
বাৰ্তা প্ৰমাণীকৰণ,संदेश प्रमाणीकरण
বাৰ্তা বাকচ,संदेश बॉक्स
বাৰ্তা বৰ্তনী,संदेश सर्किट
বাৰ্তা বিন্যাস,संदेश स्वरूप
বাৰ্তাৰ হেডাৰ,संदेश शीर्षलेख
বাৰ্তা ধৰণ,संदेश मोड
বাৰ্তা পাছ কৰা,संदेश जात आहे
বাৰ্তা ভোটদান,संदेश मतदान
বাৰ্তা শাৰী,संदेश रांग
বাৰ্তা চুইচ,संदेश स्विच
বাৰ্তাৰ লিখনী,संदेश मजकूर
বাৰ্তা স্থানান্তৰ এজেন্ট,संदेश हस्तांतरण एजंट
মেটা এছেম্বলাৰ,मेटा असेंबलर
মেটা ক্লাছ,मेटा वर्ग
মেটা সংকলন,मेटा संकलन
meta কম্পাইলাৰ,मेटा कंपाइलर
মেটা ভাষা,मेटा भाषा
মেটা নেটৱাৰ্ক,मेटा नेटवर्क
মেটা চিস্টেম,मेटा सिस्टम
প্রণালী,पद्धत
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
মাইক্ৰ&#39;,सूक्ष्म
মাইক্ৰ&#39; ক&#39;ড,सूक्ष्म कोड
মাইক্ৰ&#39; কম্পিউটাৰ,सूक्ष्म संगणक
মাইক্ৰ&#39; নিয়ন্ত্ৰক,सूक्ष्म नियंत्रक
মাইক্ৰ&#39; চক্ৰ,सूक्ष्म सायकल
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,सूक्ष्म इलेक्ट्रॉनिक्स
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,सूक्ष्म सूक्ष्म प्राधिकरण
মাইক্ৰ&#39; অৰ্ডাৰ,सूक्ष्म ऑर्डर
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,मायक्रो/मेनफ्रेम लिंक
মাইক্ৰ&#39;চিপ,मायक्रोचिप
মাইক্ৰ&#39;ক&#39;বল,मायक्रोकोबोल
মাইক্ৰ&#39;ক&#39;ড,मायक्रोकोड
মাইক্ৰ&#39;ফিচ,मायक्रोफिचे
মাইক্ৰ&#39;ফ্লপি,मायक्रोफ्लॉपी
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,मायक्रोफॉर्म रीडर
মাইক্ৰ&#39;ফ্ৰেম,मायक्रोफ्रेम
মাইক্ৰ&#39;গ্ৰাফিক্স,मायक्रोग्राफिक्स
মাইক্ৰ&#39;ফোন,मायक्रोफोन
মাইক্ৰ’ফটোগ্ৰাফ,मायक्रोफोटोग्राफ
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,मायक्रोप्रोसेसिंग युनिट
মাইক্ৰ&#39;প্ৰচেছৰ,मायक्रोप्रोसेसर
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,मायक्रोप्रोसेसर चिप
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,मायक्रोप्रोसेसर कंपाइलर
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),मायक्रोप्रोसेसर युनिट (MPU)
মাইক্ৰ&#39;প্ৰগ্ৰেম,मायक्रोप्रोग्राम
মাইক্ৰ&#39;ছিকুৱেন্স,सूक्ष्म अनुक्रम
মাইক্ৰ’ছফ্ট,मायक्रोसॉफ्ट
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,मायक्रोसॉफ्ट विंडोज
মাইক্ৰৱেভ,मायक्रोवेव्ह
মাইক্ৰৱেভ লিংক,मायक्रोवेव्ह लिंक
মাইক্ৰৱেভ প্ৰসাৰণ,मायक्रोवेव्ह प्रसार
মধ্যম ব্যৱস্থাপনা,मध्यम व्यवस्थापन
মিডলৱেৰ,मिडलवेअर
মিডিকম্পিউটাৰ,मिडीकॉम्प्युटर
মিডপইন্ট,मध्यबिंदू
মিডটাৰ্ম,मध्यावधी
প্ৰব্ৰজনৰ পথ,स्थलांतर मार्ग
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
মিনি কম্পিউটাৰ,लघुसंगणक
মিনিডিস্কেট,मिनीडिस्केट
নূন্যতম কাৰ্ণেল,किमान कर्नल
নূন্যতম উৎপাদন,किमान उत्पादन
নূন্যতম গছ,किमान झाड
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,minimax (किमान-कमाल) अल्गोरिदम
minimax পদ্ধতি,किमान प्रक्रिया
নূন্যতম খৰচ স্পেনিং গছ,झाडासाठी किमान खर्च
নূন্যতম বিলম্ব ক&#39;ডিং,किमान विलंब कोडिंग
সৰু ডিভাইচ,किरकोळ उपकरण
মিন্টেৰিম,मिंटरिम
বিয়োগ পতাকা,वजा ध्वज
বিয়োগ পতাকা,वजा ध्वज
বিয়োগ জ&#39;ন,वजा क्षेत्र
আইনা,आरसा
মিৰ&#39;ৰ চাইট,मिरर साइट
মিশ্ৰিত-মূল সংকেত,मिश्र मूलांक नोटेशन
মিক্সাৰ,मिक्सर
স্মৃতিভ্ৰংশ,मेमोनिक
mnemonic ঠিকনা,मेमोनिक पत्ता
স্মৃতিশক্তি,नेमोनिक्स
ম’বাইল,मोबाईल
মোবাইল কম্পিউটিং,मोबाइल संगणन
নমুনা,मॉडेल
মোডলেছ সম্পাদক,मोडलेस संपादक
মডেলিং,मॉडेलिंग
মডেম,मोडेम
মধ্যমীয়া,मध्यम
মডাৰেচন,संयत
মডাৰেটৰ,नियंत्रक
পৰিৱৰ্তিত নিৰ্দেশনা,सुधारित सूचना
পৰিৱৰ্তক,सुधारक
পৰিবৰ্তক বিট,सुधारक बिट
শুধৰা,सुधारित करा
মডুলাৰ,मॉड्यूलर
মডুলাৰিটি,मॉड्यूलरिटी
মডুলেচন,मॉड्युलेशन
মডিউল,मॉड्यूल
মডিউল স্থাপত্য,मॉड्यूल आर्किटेक्चर
কাৰোবাৰ ওপৰত চকু ৰখা,मॉनिटर
নিৰীক্ষণ কাৰ্য্যসূচী,देखरेख कार्यक्रम
মনোক্ৰ&#39;ম প্ৰদৰ্শন,मोनोक्रोम डिस्प्ले
একক সংহত বৰ্তনী,मोनोलिथिक इंटिग्रेटेड सर्किट
একক প্ৰযুক্তি,मोनोलिथिक तंत्रज्ञान
monospace ফন্ট,मोनोस्पेस फॉन्ट
মনোষ্টেবল,मोनोस्टेबल
একচেটিয়াতা,मोनोटोरिसिटी
মৰ্ফ,मॉर्फ
মৰ্ফিম,मॉर्फीम
মৰ্ফিজম,मॉर्फिझम
বন্ধক,गहाण
mosfet (MOSFET) গেস্টবুক,mosfet (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,सर्वात लक्षणीय बिट
মাদাৰ বৰ্ড,मदर बोर्ड
মাতৃ পঞ্জীয়ন,आई नोंदणी
চলচ্চিত্ৰ,चलचित्रपट
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG)
মাউন্ট,माउंट
নিগনি,उंदीर
পদক্ষেপ লোৱা,हलवा
move চৰিত্ৰ,वर्ण हलवा
এম এছ-ড’ছ,एमएस-डॉस
এম এছ-উইণ্ড’জ,एमएस-विंडोज
বহু দিশ,बहु पैलू
মাল্টি প্ৰচেছৰ,मल्टी प्रोसेसर
মাল্টি প্ৰগ্ৰেমিং,मल्टी प्रोग्रामिंग
মাল্টি টাস্কিং,मल्टी टास्किंग
মাল্টিবাছ,मल्टीबस
মাল্টিকাষ্ট,मल्टीकास्ट
মাল্টিকাষ্ট ঠিকনা,मल्टीकास्ट पत्ता
মাল্টিকাষ্টিং,मल्टीकास्टिंग
মাল্টিচিপ,मल्टीचिप
মাল্টিক্স,मल्टीक्स
মাল্টিজব অপাৰেচন,मल्टी-जॉब ऑपरेशन
বহুস্তৰীয় স্মৃতিশক্তি,बहुस्तरीय मेमरी
মাল্টিমিডিয়া প্ৰযুক্তি,मल्टीमीडिया तंत्रज्ञान
মাল্টিম&#39;ড,मल्टीमोड
একাধিক,अनेक
একাধিক নিখুঁততা,एकाधिक अचूकता
বহুবিধ ৰিগ্ৰেছন,एकाधिक प्रतिगमन
মাল্টিপ্লেক্স,मल्टिप्लेक्स
মাল্টিপ্লেক্স মোড,मल्टिप्लेक्स मोड
মাল্টিপ্লেক্সাৰ,मल्टिप्लेक्सर
মাল্টিপ্লেক্সিং,मल्टिप्लेक्सिंग
মাল্টিপইন্ট নেটৱৰ্ক,मल्टीपॉइंट नेटवर्क
মাল্টিপ্ৰচেছিং,मल्टीप्रोसेसिंग
মাল্টিপ্ৰচেছৰ চিস্টেম,मल्टीप्रोसेसर प्रणाली
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (MIME)
বহুসূচী,अनेक वेळापत्रक
মাল্টিষ্টেচন,मल्टीस्टेशन
মাল্টিথ্ৰেডিং,मल्टीथ्रेडिंग
বহুমূল্যযুক্ত যুক্তি,बहुमूल्य तर्कशास्त्र
বহুচলকীয় বিশ্লেষণ,बहुविविध विश्लेषण
মাল্টিভাইব্ৰেটৰ,मल्टीव्हायब्रेटर
পাৰস্পৰিক বৰ্জন,परस्पर बहिष्कार
পাৰস্পৰিক তথ্য,परस्पर माहिती
সহজ-সৰল ব্যৱহাৰকাৰী,भोळा वापरकर्ता
নাম চাৰ্ভাৰ,नाव सर्व्हर
NAND অপাৰেচন,NAND ऑपरेशन
নেনো,नॅनो
সংকীৰ্ণ বেণ্ড,अरुंद बँड
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,राष्ट्रीय माहिती पायाभूत सुविधा
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO),राष्ट्रीय माहिती मानक संघटना (NAND NISO)
স্থানীয় ক&#39;ড,मूळ कोड
স্থানীয় কম্পাইলাৰ,मूळ कंपाइलर
স্থানীয় চফ্টৱেৰ,मूळ सॉफ्टवेअर
প্ৰাকৃতিক কম্পাইলাৰ,नैसर्गिक कंपाइलर
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,नैसर्गिक भाषा प्रक्रिया
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,नैसर्गिक भाषा क्वेरी
প্ৰাকৃতিক সংখ্যা,नैसर्गिक संख्या
নেভিগেচন,नेव्हिगेशन
নেভিগেটৰ,नेव्हिगेटर
ঋণাত্মক যুক্তি,नकारात्मक तर्क
নেষ্টেড লুপ,नेस्टेड लूप
নেষ্টেড মেক্ৰ&#39;সমূহ,नेस्टेड मॅक्रो
জাল,नेट
নেট ঠিকনা,निव्वळ पत्ता
নেট নাগৰিক,निव्वळ नागरिक
নেটস্কেপ নেভিগেটৰ,नेटस्केप नेव्हिगेटर
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,नेटवर्क प्रवेश नियंत्रण
নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ,नेटवर्क आर्किटेक्चर
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),नेटवर्क फाइल सिस्टम (NFS)
নেটৱাৰ্ক অখণ্ডতা,नेटवर्क अखंडता
নেটৱাৰ্ক আন্তঃসংযোগ,नेटवर्क इंटरकनेक्शन
নে&#39;টৱৰ্ক স্তৰ,नेटवर्क स्तर
নেটৱাৰ্ক ব্যৱস্থাপনা,नेटवर्क व्यवस्थापन
নে&#39;টৱৰ্ক টপোলজি,नेटवर्क टोपोलॉजी
নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল,नेटवर्क आभासी टर्मिनल
নিৰপেক্ষ ৰিলে,तटस्थ रिले
নিৰপেক্ষ সংক্ৰমণ,तटस्थ प्रसारण
নতুন শাৰী আখৰ,नवीन ओळ वर्ण
নতুন সিঙ্ক,नवीन समक्रमण
NFS/নেটৱৰ্ক নথিপত্ৰ,NFS/नेटवर्क फाइल
নিবল,निबळे
ন&#39;ৰ পৰিপূৰক,नऊचे पूरक
ন&#39;ড,नोड
হুলস্থূল,गोंगाट
শব্দ ধৰণ,आवाज मोड
শব্দহীন ক&#39;ডিং,नीरव कोडिंग
অনিৰ্দিষ্টতাবাদ,निर्धारवाद नसणे
অ বিতৰণমূলক,वितरणात्मक नाही
খালী নহোৱা ছেট,रिकामा नसलेला संच
নন প্ৰাইম,अप्राइम
অ-পাৰস্পৰিক ক্ৰিয়াশীল,परस्परसंवादी नसलेले
অ-টাৰ্মিনেল ব্যৱস্থা,नॉन-टर्मिनल सिस्टम
অস্বাভাৱিক স্মৃতিশক্তি,अस्थिर स्मृती
অস্বাভাৱিক ৰাম,अस्थिर रॅम
নন-ৱেইটেড ক&#39;ড,नॉन-वेटेड कोड
