Kannada,Tamil
ಅಪಾಯ,ஆபத்து
ಶೀರವಾಣಿ,தலை தொலைபேசி
ತಲೆ ಸ್ಥಳ,தலை அறை
ಚಿರತೆ,Headend
ತಲೆಗಾರ,தலைப்பு
ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,கேட்கும் வழிமுறை
ಉಷ್ಣಹಾರಿ,வெப்ப உறிஞ்சி
ಉಷ್ಣ ಸಮತೋಲನ,வெப்ப சமநிலை
ಉಷ್ಣ ತಡೆಗೋಡೆ,வெப்ப தடை
ಶಾಖ ವಾಹಕ,வெப்ப நடத்துனர்
ಉಷ್ಣಸಂಥನ,வெப்ப மூழ்கி
ಹರ್ಟ್ಜ್ (Hz),ஹெர்ட்ஸ் (ஹெர்ட்ஸ்)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,ஹீட்டோரோடைன்
ಹೆಟನ್ನಿನ ರಿಸೀವರ್,ஹீட்டோரோடைன் ரிசீவர்
ಹೆಟೆರೊಡೈನ್ ಶಿಳ್ಳೆ (ಹೆಟೆರೊಡೈನ್ ಹಸ್ತಕ್ಷೇಪ),ஹீட்டோரோடைன் விசில் (ஹீட்டோரோடைன் குறுக்கீடு)
ಕವಚ,ஹூரிஸ்டிக்
ಷೂಕ್ಸಿನೀಲ್,ஹெக்ஸாடெசிமல்
ಕ್ರಮಾನುಗತ,படிநிலை பண்பேற்றம்
ಹೈ-ಫೈ (ಹೆಚ್ಚಿನ ನಿಷ್ಠೆ),ஹை-ஃபை (உயர் நம்பகத்தன்மை)
ಉನ್ನತ ವರ್ಧಕ,உயர் ஊக்க
ಹೆಚ್ಚಿನ ಆವರ್ತನ,அதிக அதிர்வெண்
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಆಂದೋಲನ,அதிக அதிர்வெண் ஊசலாட்டம்
ಹೆಚ್ಚಿನ ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,அதிக அதிர்வெண் பதில்
ಉನ್ನತ ಮಟ್ಟದ ಕಾರ್ಯಕ್ರಮ ಭಾಷೆ,உயர் மட்ட நிரல் மொழி
ಹೈ ಪಾಸ್ ಫಿಲ್ಟರ್,உயர் பாஸ் வடிகட்டி
ಹೈ ಪವರ್ ಟ್ರಾನ್ಸ್ಮಿಟರ್,உயர் சக்தி டிரான்ஸ்மிட்டர்
ಉತ್ತಮ ಗುಣಮಟ್ಟದ ಸ್ವಾಗತ,உயர் தரமான வரவேற்பு
ಹೆಚ್ಚಿನ ವೇಗದ ಸಂಪರ್ಕ,அதிவேக இணைப்பு
ಹೆಚ್ಚಿನ ವೇಗದ ಡೇಟಾ ವ್ಯವಸ್ಥೆ,அதிவேக தரவு அமைப்பு
ಹಂದಿಯ ಕುರಿತ,ஹிஸ்டோகிராம்
ಮುಖ ಪುಟ,முகப்பு பக்கம்
ಕೊಕ್ಕೆ,கொக்கி
ಹುಕ್ ಅಪ್ ತಂತಿ,ஹூக் அப் கம்பி
ಸಮತಲ ಬ್ಲ್ಯಾಕೌಟ್ ಅವಧಿ,கிடைமட்ட இருட்டடிப்பு காலம்
ಸಮತಲ ಖಾಲಿ,கிடைமட்ட வெற்று
ಸಮತಲ ವ್ಯಾಖ್ಯಾನ (ಸಮತಲ ರೆಸಲ್ಯೂಶನ್),கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்)
ಸಮತಲ ವಿಚಲನ ಆಂದೋಲನ,கிடைமட்ட விலகல் ஊசலாட்டம்
ಸಮತಲ ಮಾರ್ಗ,படுக்கைவாட்டு கொடு
ಸಮತಲ ವಿಭಾಗ,கிடைமட்ட பிரிவு
ಸಮತಲ ಸ್ವೀಪ್ ಸರ್ಕ್ಯೂಟ್,கிடைமட்ட ஸ்வீப் சுற்று
ಕೊಂಬಿನ ಚಮಚ,கொம்பு ஒலிபெருக்கி
ಅತಿಥೆಯ,தொகுப்பாளர்
ತಿರಸ್ಕಾರ,பகிரலை
ಮನೆ ಕಂಟಿಮಿ,வீடு வைத்திருத்தல்
ಕೇಂದ್ರ,மையம்
ವರ್ಣ,சாயல்
ಹಫ್ಮನ್ ಕೋಡಿಂಗ್,ஹஃப்மேன் குறியீட்டு முறை
ತಗ್ಗಿಸು,ஹம்
ಮಾನವ ಆಡಿಯೊ ಗ್ರಹಿಕೆ,மனித ஆடியோ கருத்து
ಮಾನವ ಆಡಿಯೊ ವ್ಯವಸ್ಥೆ,மனித ஆடியோ அமைப்பு
ಮಾನವ ಶ್ರವಣ ಕಾರ್ಯವಿಧಾನ,மனித செவிப்புலன் வழிமுறை
ಮಾನವ ವೀಡಿಯೊ ಗ್ರಹಿಕೆ,மனித வீடியோ கருத்து
ಆರ್ದ್ರತೆ,ஈரப்பதம்
ಸಂಕರಜದ,கலப்பின
ಹೈಬ್ರಿಡ್ ವೃತ್ತಿ,கலப்பின சுற்று
ಹೈಬ್ರಿಡ್ ಇಂಟರ್ಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,கலப்பின இன்டர் கிரேட்டட் சுற்று
ಜಲಮಾಪಕ,ஹைட்ரோமீட்டர்
ಅತಿರೇಕ,ஹைப்பர்
ಅಧಿಕ ಮಾಧ್ಯಮಗಳು,ஹைப்பர் மீடியா
ಅತಿರೇಕದ ಪಠ್ಯ,ஹைப்பர் உரை
ಅತ್ಯಲ್ಪ ಲಿಖಿತ,ஹைப்பர்லிங்க்
ಐಕಾನ್,ஐகான்
ಗುರುತಿಸುವಿಕೆ,அடையாளம் காணல்
ಗುರುತಿಸಿಕೊಳ್ಳುವಿಕೆ,அடையாளங்காட்டி
ಹಾರಿಹೋಗು,எரித்தல்
ಹಾರಿಹೋಗುವ,பற்றவைப்பு
ಪ್ರಕಾಶಮಾನ,ஒளிரும்
ಪ್ರಕಾಶ,வெளிச்சம்
ಚಿತ್ರ,படம்
ಚಿತ್ರದ ಆಂಟೆನಾ,பட ஆண்டெனா
ಚಿತ್ರಣ,பட பிடிப்பு
ಚಿತ್ರಕೃಡು,பட ஐகானோஸ்கோப்
ಚಿತ್ರದ ನಕ್ಷೆ,பட வரைபடம்
ಚಿತ್ರ,பட ஆர்த்திகான்
ಚಿತ್ರ ಸಂಸ್ಕರಣೆ,பட செயலாக்கம்
ಚಿತ್ರ ಸೆಟ್ಟರ್,பட செட்டர்
ಕಾಲ್ಪನಿಕ,கற்பனை
ಪ್ರತಿರೋಧ,மின்மறுப்பு
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,மின்மறுப்பு பொருத்தம்
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆಯ ಸರ್ಕ್ಯೂಟ್,மின்மறுப்பு பொருந்தும் சுற்று
ಪ್ರತಿರೋಧ ಹೊಂದಾಣಿಕೆ,மின்மறுப்பு பொருந்தவில்லை
ಮುಕ್ತ ಸ್ಥಳದ ಪ್ರತಿರೋಧ,இலவச இடத்தின் மின்மறுப்பு
ಪ್ರತಿರೋಧ ರೂಪಾಂತರ,மின்மறுப்பு மாற்றம்
ಆಮದು,இறக்குமதி
ಕಳೆಯಾದ,செறிவூட்டப்பட்டது
ವೋಲ್ಟೇಜ್ ಅನ್ನು ಪ್ರಭಾವಿಸಿ,மின்னழுத்தத்தை ஈர்க்கவும்
ಪ್ರಚೋದನೆ,தூண்டுதல்
ಪ್ರಚೋದಕ ಪ್ರತಿಕ್ರಿಯೆ,உந்துதல் பதில்
ಅಶುದ್ಧ ವಾಹಕತೆ,தூய்மையற்ற கடத்துத்திறன்
ಅಶುದ್ಧ ಅರೆವಾಹನ,தூய்மையற்ற குறைக்கடத்தி
ನಿಷ್ಪಲವಾದ,செயலற்றது
ನಿಷ್ಕ್ರಿಯ ಕಿಟಕಿ,செயலற்ற சாளரம்
ಕೇಳಿಸಲಾಗದ,செவிக்கு புலப்படாமல்
ಉಚ್ಚಾರೆ,ஒளிரும் தன்மை
ಘಟನೆ ರೇ,சம்பவ ரே
ಸೇರ್ಪಡೆ,சேர்த்தல்
ಒಳಬರುವ ಸಂಕೇತ,உள்வரும் சமிக்ஞை
ಸೂಚನೆ,காட்டி
ಸ್ಥಳೀಯ,உள்நாட்டு
ಸ ೦ ತಾನು,தூண்டல்
ಪ್ರಚೋದಕ-ವಿಶ್ವಾಸ,தூண்டல்-எதிர்வினை
ಉರಿಯುವ ವಸ್ತು,அழற்சி பொருள்
ಮಾಹಿತಿಯುಕ್ತ,தகவல் இணைப்பு
ಮಾಹಿತಿ,தகவல்
ಮಾಹಿತಿ ವಾಸ್ತುಶಿಲ್ಪ,தகவல் கட்டமைப்பு
ಮಾಹಿತಿ ಬಿಟ್,தகவல் பிட்
ಮಾಹಿತಿ ಅಂಕಿಯ,தகவல் இலக்க
ಮಾಹಿತಿ ಕಿಯೋಸ್ಕ್,தகவல் கியோஸ்க்
ಮಾಹಿತಿ ಪ್ರಕ್ರಿಯೆ,தகவல் செயல்முறை
ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ,தகவல் தொழில்நுட்பம்
ನಾಚಿಕೆಗೇಡಿ,இன்போடெயின்மென்ட்
ಅತಿಕ್ರಮತೆ ವಿಕಿರಣ,அகச்சிவப்பு கதிர்வீச்சு
ಮೂಲಸೌಕರ್ಯ,உள்கட்டமைப்பு
ಸೇವಿಸು,உட்கொள்ளுங்கள்
ಪದಾರ್ಥಗಳು,பொருட்கள்
ಪ್ರಾರಂಭದ ಪದ (ಐಡಬ್ಲ್ಯೂ),துவக்க சொல் (IW)
ಆಂತರಿಕ ಸಂಕೇತಗಳು,உள் குறியீடுகள்
ಆವಿಷ್ಕಾರದಲ್ಲಿ,புதுமை
ಒಳಕ್ಕೆ,உள்ளீடு
ಇನ್ಪುಟ್ ಸಾಲು,உள்ளீட்டு வரி
ಇನ್ಪುಟ್ ಘಟಕ,உள்ளீட்டு அலகு
ಇನ್ಪುಟ್ ವೋಲ್ಟೇಜ್,உள்ளீடு மின்னழுத்தம்
ಇನ್ಪುಟ್ output ಟ್ಪುಟ್,உள்ளீடு வெளியீடு
ಸೇರಿಸು,செருகவும்
ಒಳಸೇರಿಸುವಿಕೆಯ ನಷ್ಟ,உள்ளிடலில் இழப்பு
ಅನುಸ್ಥಾಪನ,நிறுவல்
ತತ್ಕ್ಷಣ ವೋಲ್ಟೇಜ್,உடனடி மின்னழுத்தம்
ಸೂಚನಾ,வழிமுறைகள்
ನಿರೋಧಕ ವಸ್ತು,இன்சுலேடிங் பொருள்
ನಿರೋಧನ,காப்பு
ನಿರೋಧನ ಪ್ರತಿರೋಧ,காப்பு எதிர்ப்பு
ನಿರಂಕುಶಾಧಿಕಾರಿ,இன்சுலேட்டர்
ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್,ஒருங்கிணைந்த மின்சுற்று
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ,பிணையத்தை ஒருங்கிணைத்தல்
ಸಂಯೋಜಕ,ஒருங்கிணைப்பாளர்
ಬುದ್ಧಿಶಕ್ತಿ,நுண்ணறிவு
ತೀವ್ರತೆ,தீவிரம்
ಮಾತಿನ ತೀವ್ರತೆ,பேச்சின் தீவிரம்
ಅಂತರ ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ,இடை சேனல் குறுக்கீடு
ಮಧ್ಯಸ್ಥಗಾರ,இடைக்கணிப்பு
ಪರಸ್ಪರ ಕ್ರಿಯೆ,தொடர்பு
ಸಂರತ್ವ,ஊடாடும் தன்மை
ಅಂತರ್ವ್ಯಾಪೆ,இண்டர்காம்
ಪರಸ್ಪರ ಸಂಬಂಧ,ஒன்றோடொன்று
ಅಂತರಸಂಪರ,இடைமுகம்
ಇಂಟರ್ಫೇಸ್ ಸ್ಕ್ಯಾನಿಂಗ್,இடைமுக ஸ்கேனிங்
ಹಸ್ತಕ್ಷೇಪ,குறுக்கீடு
ಹಸ್ತಕ್ಷೇಪ ವಲಯ,குறுக்கீடு மண்டலம்
ಚಾನಲ್ ಅನ್ನು ಮಧ್ಯಪ್ರವೇಶಿಸುತ್ತಿದೆ,குறுக்கிடும் சேனல்
ಹಸ್ತಕ್ಷೇಪ ಆವರ್ತನ,குறுக்கிடும் அதிர்வெண்
ರೇಡಿಯೋ ಆವರ್ತನ ಸಿಗ್ನಲ್ ಅನ್ನು ಹಸ್ತಕ್ಷೇಪ ಮಾಡುವುದು,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
ಅಡ್ಡಿ,இடைமுகம்
ಮಧ್ಯಸ್ಥಗಾರ,இடைக்கணிப்பு
ಅಂತರ್ವರ್ಧಕ,இடைக்கணிப்பு
ಇಂಟರ್ಲೀವ್ಡ್ ಸ್ಟ್ರೀಮ್,ஒன்றோடொன்று ஸ்ட்ரீம்
ಅಂತರ್ವರ್ಧಕ,இன்டர்லீவர்
ಒಳನೋಟವುಳ್ಳ,இடைமுகம்
ಒಳನೋಟವುಳ್ಳ,இடைமுகம்
ಇಂಟರ್ಲೀವಿಂಗ್ ಅವಧಿ,இடைமுக காலம்
ಇಂಟರ್ಲಾಕ್ ಸರ್ಕ್ಯೂಟ್,இன்டர்லாக் சுற்று
ಇಂಟರ್ಲಾಕ್ ಸ್ವಿಚ್,இன்டர்லாக் சுவிட்ச்
ಅಂತರ್ವರ್ಧಕ,ஒன்றோடொன்று
ಮಧ್ಯಂತರ ವೈಫಲ್ಯ,இடைநிலை தோல்வி
ಮಧ್ಯಂತರ ಆವರ್ತನ,இடைநிலை அதிர்வெண்
ಮಧ್ಯಂತರ ಆವರ್ತನ ಆಂದೋಲಕ,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
ಪ್ರತಿಶಮನದ,இடைப்பட்ட
ಮಧ್ಯಂತರ ಪ್ರವಾಹ,இடைப்பட்ட மின்னோட்டம்
ಅಂತರಗಣನೆ,இடைநிலை
ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ,இடைநிலை விலகல்
ಇಂಟಿಡ್ಯುಲೇಶನ್ ಹೊರಸೂಸುವಿಕೆ,இடைநிலை உமிழ்வு
ಇಂಟರಲ್ಫುಲೇಷನ್ ಪರೀಕ್ಷೆ,இடைநிலை சோதனை
ಅಂತರ್ಜಾಲ,இணையதளம்
ಇಂಟರ್ನೆಟ್ ಪ್ರಸಾರ,இணைய ஒளிபரப்பு
ಇಂಟರ್ನೆಟ್ ಚಾಟಿಂಗ್,இணைய அரட்டை
ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ ಸ್ಟ್ಯಾಕ್,இணைய நெறிமுறை அடுக்கு
ಅಂತರ್ಜಾಲ ರೇಡಿಯೋ,இணைய வானொலி
ಅಂತರ್ಜಾಲ ಸ್ಟ್ರೀಮಿಂಗ್,இணைய ஸ்ட்ரீமிங்
ಇಂಟರ್ನೆಟ್ ವೀಡಿಯೊ,இணைய வீடியோ
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,இயங்குதன்மை
ರಾಕ್ಷಸ,இடைக்கணிப்பு
ವ್ಯಾಖ್ಯಾನಕಾರ,மொழிபெயர்ப்பாளர்
ಅಡಚಣೆ,குறுக்கீடு
ಅಡಚಣೆ,குறுக்கீடு
ಅಡಚಣೆದಾರ,குறுக்கீடு
ಮಧ್ಯಂತರ,இடைவெளி
ಬಿಲ್ಲೆ,இன்ட்ராகோடிங்
ಒಳಭಾಗ,இன்ட்ராஃப்ரேம்
ಅಂತಃಪ್ರವಾಹ,இன்ட்ராநெட்
ಅಂತಃಪ್ರವೇಶ,உள்ளார்ந்த
ಇಂಟ್ರಾವೆಬ್,இன்ட்ராவெப்
ಆಂತರಿಕ ಅರೆವಾಹಕ,உள்ளார்ந்த குறைக்கடத்தி
ವಿಲೋಮ ಪ್ರವಾಹ,தலைகீழ் மின்னோட்டம்
ವಿಲೋಮ ಪ್ರಾದೇಶಿಕ ಕಾರ್ಯಾಚರಣೆ,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
ತಲೆಕೆಳಗಾದ,தலைகீழ்
ತಲೆಕೆಳಗಾದ ಎಲ್ ಆಂಟೆನಾ,தலைகீழ் எல் ஆண்டெனா
ತಲೆಕೆಳಗಾದ ವಿ ಆಂಟೆನಾ,தலைகீழ் வி ஆண்டெனா
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,இன்வெர்ட்டர்
ಅಕ್ರಮವಾದ,ஒழுங்கற்ற
ಅಪ್ರಸ್ತುತ,பொருத்தமற்ற உறுப்பு
ಪ್ರತ್ಯೇಕ ಜಾಲ,தனிமைப்படுத்தும் நெட்வொர்க்
ಪ್ರತ್ಯೇಕಿಸುವವನು,தனிமைப்படுத்துபவர்
ದಮ್ಮಗ,ஜாம்மர்
ಕಟುಕ,நெரிசல்
ದರ್ಜಿ ಫೈಲ್,வாசகக் கோப்பு
ಜಾವಾ ಸ್ಕ್ರಿಪ್ಟ್,ஜாவா ஸ்கிரிப்ட்
ಕನ್ನಡಿಯ,ஜிங்கிள்
ಗಲಿಬಿಲಿ,நடுக்கம்
ಸೇರುವವನು,இணைப்பவர்
ಜಂಟಿ,கூட்டு
ಕಲುಷಿತ,இணைந்தது
ಜಿಗಿತಗಾರ,ஜம்பர்
ಮಂಜುಗಡ್ಡ,குப்பை
ಅನಗತ್ಯ ಪತ್ರ,குப்பை அஞ்சல்
ಪಟಲ,கர்னல்
ಕೀಲಿ,விசை
ಕೀಲಿ ಹಲಗೆ,விசைப்பலகை
ಮನವಿ,கீயர்
ಕಶೇಟು,முக்கிய குறிப்பு
ಕಿಲೋಸೈಕಲ್,கிலோசைக்கிள்
ಕಿಲೋವೋಲ್ಟ್,கிலோவோல்ட்
ಕಿಲೋವ್ಯಾಟ್,கிலோவாட்
ಚಲನಶಾಸ್ತ್ರ,இயக்கவியல்
ಮೊಣಕಾಲಿನ ವೋಲ್ಟೇಜ್,முழங்கால் புள்ளி மின்னழுத்தம்
ಗುಬ್ಬಿ,குமிழ்
ಜ್ಞಾನದ ತಳಹದಿ,அறிவு சார்ந்த
ಜ್ಞಾನ ನಿರೂಪಣೆ,அறிவு பிரதிநிதித்துவம்
ಎಲ್ ನೆಟ್‌ವರ್ಕ್,எல் நெட்வொர்க்
L ವಿಭಾಗ ಫಿಲ್ಟರ್,எல் பிரிவு வடிகட்டி
ಮಂದಗತಿ ಮತ್ತು ಸೀಸ,பின்னடைவு மற்றும் ஈயம்
ಹಿಂದುಳಿದ ಪ್ರವಾಹ,பின்தங்கிய மின்னோட்டம்
ಮಂದಗತಿಯ ವಿದ್ಯುತ್ ಅಂಶ,பின்தங்கிய சக்தி காரணி
ಹಾಳಾದ,லேமினேட்
ದೀಪ,விளக்கு
ಅಬ್ಬರ,மடிக்கணினி
ಲೇಸರ್ ಆವರ್ತನ,லேசர் அதிர்வெண்
ಸುಪ್ತ ದೋಷ,மறைந்த பிழை
ಸುಪ್ತ ಶಾಖ,உள்ளுறை வெப்பம்
ಅಕ್ಷಾಂಶ,அட்சரேகை
ಹರಿ,அடுக்கு
ಲೆಔಟ್,தளவமைப்பு
ವಿನ್ಯಾಸ,தளவமைப்பு திட்டம்
ಮುನ್ನಡೆಸಿಸು,வழி நடத்து
ಪ್ರಮುಖ ಹಂತ,முன்னணி கட்டம்
ಸೋರಿಕೆ ಪುರಾವೆ,கசிவடையாத
ಸೋರಿಕೆ,கசிவு
ಗುತ್ತಿಗೆ ಸರ್ಕ್ಯೂಟ್,குத்தகைக்கு விடப்பட்ட சுற்று
ಮಸೂರ,லென்ஸ்
ಸಮಗ್ರ ಸೂಚಕ,நிலை காட்டி
ಲಘು ನಿಯಂತ್ರಣ,ஒளி கட்டுப்பாடு
ತಿಳಿ ಪೆನ್ನು,ஒளி பேனா
ಮಿಂಚಿನ ಬಂಧಕ,மின்னல் கைது
ಮಿತಿಗೊಳಿಸು,லிமிட்டர்
ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಸೀಮಿತಗೊಳಿಸುವುದು,பெருக்கியைக் கட்டுப்படுத்துதல்
ರೇಖೆಯ ನಷ್ಟ,வரி இழப்பு
ರೇಖೆಯ ಶಬ್ದ,வரி சத்தம்
ದೃಷ್ಟಿ,பார்வை கோடு
ರೇಖೆಯ ಹಂತ,வரி கட்டம்
ಸಾಲು ಹರಡುವಿಕೆ,வரி பரிமாற்றம்
ರೇಖೆಯನ್ನು ಇಳಿಸಲಾಗಿಲ್ಲ,வரி இறக்கப்பட்டது
ರೇಖೀಯ ಪರಿಮಾಣ,நேரியல் அளவு
ರೇಖಾತ್ವ,நேரியல்
ಸಾಲು ಸಹಭಾಗಿ,வரி-ஒட்டக
ಸಾಲಿನ,வரி-சமநிலை
ಸಾಲು ಆವರ್ತನ,வரி-அதிர்வெண்
ಸಾಲು-ಉಚ್ಚಾರಣೆ,வரி-மின்மறுப்பு
ಸಾಲು-ತ್ರೈಮಾಸಿಕ ತರಂಗಾಂತರ,வரி-காலாண்டு அலைநீளம்
ಮರ,இணைப்பு
ಕೊಂಡಿ,இணைப்பான்
ತುಟಿಯೊಳಗಿರುವ,லிப்-மைக்ரோஃபோன்
ನೇರ ಪ್ರಸಾರ,நேரடி ஒளிபரப்பு
ಲೈವ್ ಸರ್ಕ್ಯೂಟ್,நேரடி சுற்று
ನೇರ ಕಾರ್ಯಕ್ರಮ,நேரடி திட்டம்
ಹೊರೆ,சுமை
ಲೋಡ್ ಸಾಮರ್ಥ್ಯ,சுமை திறன்
ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಲೋಡ್ ಮಾಡಿ,சுமை சுமக்கும் திறன்
ಲೋಡ್ ವಿಶಿಷ್ಟ,சுமை சிறப்பியல்பு
ಪ್ರತಿರೋಧವನ್ನು ಲೋಡ್ ಮಾಡಿ,சுமை மின்மறுப்பு
ತುಂಬಿರುವ,ஏற்றப்பட்டது
ತುಂಬುವವನು,ஏற்றி
ಲೋಡ್ ಮಾಡುವುದು,ஏற்றுகிறது
ಸುರುಳಿಯನ್ನು ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ,ஏற்றுதல் சுருள்
ಹೊರೆ ಪರೀಕ್ಷೆ,சுமை-சோதனை
ಹಾಲೆ,லோப்
ಹಾಲೆ ಆಂಟೆನಾ,லோப் ஆண்டெனா
ಸ್ಥಳೀಯ ಪ್ರದೇಶ ಜಾಲ,உள்ளூர் பகுதி நெட்வொர்க்
ಸ್ಥಳೀಯ ಬ್ಯಾಟರಿ,உள்ளூர் பேட்டரி
ಸ್ಥಳೀಯ ಆಂದೋಲನಕಾರ,உள்ளூர் ஆஸிலேட்டர்
ಬ ೦ ದಿಸು,பதிவு
ಲಾಗ್ ಪುಸ್ತಕ,பதிவு புத்தகம்
ಲಾಗ್ ಇನ್ ಮಾಡಿ (ಲಾಗ್ ಆನ್ ಮಾಡಿ),உள்நுழைக (உள்நுழைக)
ಲಾಗ್ ಆಫ್ ಮಾಡಿ (ಲಾಗ್ .ಟ್ ಮಾಡಿ),உள்நுழைக (வெளியேறு)
ಹಾಳೆ,பதிவு தாள்
ಲಾಗರಿಥಮ್,மடக்கை
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,மடக்கை பெருக்கி
ಲಾಗರಿಥಮಿಕ್ ಅನುಪಾತ,மடக்கை விகிதம்
ಲಾಗರಿಥಮಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,மடக்கை பதில்
ಲಾಗರಿಥಮಿಕ್ ಪ್ರಮಾಣ,மடக்கை அளவு
ಕಪ್ಪೆ,பதிவு
ತರ್ಕ,தர்க்கம்
ತರ್ಕ ದ್ವಾರ,லாஜிக் கேட்
ತರ್ಕ ಕಾರ್ಯಾಚರಣೆ,தர்க்க செயல்பாடு
ತಾರ್ಕಿಕ,தருக்க
ತಾರ್ಕಿಕ ಚೌಕಟ್ಟು,தருக்க சட்டகம்
ಲೋಗಾ ಒಳಹರಿ,லோகோ செருகல்
ರೇಖಾಂಶ,தீர்க்கரேகை
ಕುಣಿಕೆ,லூப்
ಲೂಪ್ ಆಂಟೆನಾ,லூப் ஆண்டெனா
ಲೂಪ್ ಲಾಭ,லூப் ஆதாயம்
ಲೂಪ್ ಪರೀಕ್ಷೆ,லூப் சோதனை
ಸಡಿಲ ಸಂಪರ್ಕ,தளர்வான தொடர்பு
ಸಡಿಲ ಜೋಡಣೆ,தளர்ந்தவிணைப்பு
ನಷ್ಟವಿಲ್ಲದ ಆಂಟೆನಾ,இழப்பற்ற ஆண்டெனா
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,இழப்பற்ற சுருக்க
ನಷ್ಟದ ಸಂಕೋಚನ,இழப்பு சுருக்க
ಜೋರಾಗಿ (ಧ್ವನಿ),சத்தம் (ஒலி)
ಮೋಡಿಮಾಡುವ,ஒலிபெருக்கி
ಕಡಿಮೆ ಆವರ್ತನ,குறைந்த அதிர்வெண்
ಕೆಳಮಟ್ಟದ ಭಾಷೆ,குறைந்த நிலை மொழி
ಕಡಿಮೆ ನಷ್ಟ ಫೀಡರ್,குறைந்த இழப்பு ஊட்டி
ಕಡಿಮೆ ನಷ್ಟ ಹೊಂದಿಕೊಳ್ಳುವ ಏಕಾಕ್ಷ ಕೇಬಲ್,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
ಕಡಿಮೆ ಶಬ್ದ ರಿಸೀವರ್,குறைந்த இரைச்சல் பெறுநர்
ಕಡಿಮೆ ಕಕ್ಷೆಯ ಉಪಗ್ರಹ,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,குறைந்த பாஸ் வடிகட்டி
ಕಡಿಮೆ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕ ಅರ್ಥ,குறைந்த எதிர்வினை பூமி
ಕಡಿಮೆ ಪ್ರತಿರೋಧ ಮಾರ್ಗ,குறைந்த எதிர்ப்பு பாதை
ಹುರಿದುಂಬಿಸು,லக்
ಪ್ರಕಾಶ,ஒளிரும்
ಉಂಡವಾದ,கட்டப்பட்டது
ಬೃಹತ್ ಬ್ಲಾಕ್,ரோ தொகுதி
ಬೃಹತ್ ವ್ಯಾಖ್ಯಾನ,மேக்ரோ வரையறை
ಬೃಹತ್ ದೃಷ್ಟಿ,ரோ பார்வை
ಮಾಯಾ ಕಣ್ಣು,மேஜிக் கண்
ಕಾಂತ,காந்தம்
ಕಾಂತಕ್ಷೇತ್ರ,காந்த புலம்
ಕಾಂತೀಯ ಹರಿವೆ,காந்தப் பாய்வு
ಕಾಂತ ಧ್ರುವ,காந்த துருவம்
ಕಾಂತೀಯ ಬಿರುಗಾಳಿ,காந்த புயல்
ಕಾಂತೀಯ ಸ್ವಿಚ್,காந்த சுவிட்ச்
ಕಾಂತೀಯ ಟೇಪ್,காந்த நாடா
ಕಾಂತಶಾಸ್ತ್ರ,காந்தவியல்
ಮೇಲ್ ವಿಲೀನ,அஞ்சல் ஒன்றிணைப்பு
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,அஞ்சல் பட்டியலில்
ಮುಖ್ಯ ವಾಹಕ,பிரதான கார்
ನಿರ್ವಹಿಸು,பராமரிக்கவும்
ನಿರ್ವಹಣೆ,பராமரிப்பு
ನಿರ್ವಹಣಾ ತಂಡ,பராமரிப்பு குழு
ಬಹುಮತ,பெரும்பான்மை கேரியர்
ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ,தொடர்பு ரிலே செய்யுங்கள்
