Punjabi,Tamil
ਗਰਿੱਡ ਸੜਨ,கட்டம் சிதைவு
ਗਰਿੱਡ ਦੂਰੀ,கட்ட தூரம்
ਗਰਿੱਡ ਸੰਚਾਲਨ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,கட்டம் கடத்தும் பண்புகள்
ਗਰਿੱਡ ਡਰਾਈਵਰ ਪਾਵਰ,கட்டம் இயக்கி சக்தி
ਗਰਿੱਡ ਨਿਕਾਸ,கட்டம் உமிழ்வுகள்
ਚਮਕਦਾਰ ਗਰਿੱਡ ਨੋਜ਼ਲ,கதிரியக்க கட்டம் முனைகள்
ਗਰਿੱਡ hum,கட்டம் ஹம்
"ਗਰਿੱਡ ਇਰੋਸ਼ਨ, ਗਰਿੱਡ ਅਲਕਲੀ","கட்டம் அரிப்பு, கட்டம் காரம்"
ਗਰਿੱਡ ਇਰੋਜ਼ਨ ਸੁਧਾਰ,கட்டம் அரிப்பு திருத்தம்
ਗਰਿੱਡ ਅੱਖਰ,கட்டம் கடிதம்
ਗਰਿੱਡ ਸੀਮ,கட்டம் மடிப்பு
ਗਰਿੱਡ ਅਸਾਈਨਮੈਂਟ,கட்டம் ஒதுக்கீடு
ਗਰਿੱਡ ਮੈਟ੍ਰਿਕਸ,கட்ட அணி
ਗਰਿੱਡ ਮੋਡਿਊਲੇਟ - ਵਰਗ ਐਂਪਲੀਫਾਇਰ,கிரிட் மாடுலேட்டட் - சதுர பெருக்கி
ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ,கட்டம் பண்பேற்றம்
ਗਰਿੱਡ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,கட்டம் இரைச்சல் எதிர்ப்பு
ਗਰਿੱਡ ਕੁੰਡਲਨੀ ਅੰਤਰਾਲ,கட்டம் குண்டலினி இடைவெளி
ਗਰਿੱਡ ਸੰਭਾਵੀ ਪਰਿਵਰਤਕ,கட்டம் சாத்தியமான மாற்றி
ਗਰਿੱਡ ਡੈਮੋਮੀਟਰ,கட்டம் உருப்பெருக்கி
ਗਰਿੱਡ ਵਾਪਸੀ,கட்டம் திரும்ப
ਗਰਿੱਡ ਸਪੈਕਟਰੋਮੀਟਰ,கட்டம் ஸ்பெக்ட்ரோமீட்டர்
ਗਰਿੱਡ ਦਾ ਵਿਸਥਾਰ,கட்டம் விரிவாக்கம்
ਗਰਿੱਡ ਸਿਸਟਮ,கட்ட அமைப்பு
ਗਰਿੱਡ ਟ੍ਰਾਂਸਫਾਰਮਰ,கட்ட மின்மாற்றி
ਗਰਿੱਡ ਵੋਲਟੇਜ,கட்ட மின்னழுத்தம்
ਗਰਿੱਡ ਕੋਇਲ,கட்டம் சுருள்
ਗਰਿੱਡ ਪਲੇਟ ਚਾਲਕਤਾ,கட்டம் தட்டு கடத்துத்திறன்
ਗਰਿੱਡ ਕੋਇਲ ਨੋਜ਼ਲ,கட்டம் சுருள் முனை
ਗਰਿੱਡ,கட்டப்பட்டது
ਗਰਿੱਸਟਰ,கிரிடிஸ்டர்
ਗ੍ਰੀਬੇ-ਸ਼ੀਬੇ ਵਿਧੀ,Grebe-Sheebe முறை
ਗ੍ਰਿਫਿਥ ਨਿਸ਼,கிரிஃபித் நிச்
ਗ੍ਰਿਫਿਥ ਵਿਧੀ,கிரிஃபித் முறை
ਚੁੰਬਕੀ ਖੇਤਰ,காந்த புலம்
"ਖਾਧਾ, ਖਾ ਲਿਆ","சாப்பிட்டேன், சாப்பிட்டேன்"
ਸਮੂਹ ਆਰਾਮ,குழு ஓய்வு
ਕੁੱਲ ਕੈਲੋਰੀਫਿਕ ਮੁੱਲ,மொத்த கலோரிஃபிக் மதிப்பு
ਸਕਲ ਗੁਣ,மொத்த பண்புகள்
ਕੁੱਲ ਸਬੰਧ,மொத்த தொடர்பு
ਕੁੱਲ ਊਰਜਾ ਦੀ ਖਪਤ,மொத்த ஆற்றல் உட்கொள்ளல்
ਗੰਭੀਰ ਗਲਤੀ,கடுமையான பிழை
ਮੈਕਰੋ ਬਣਤਰ,மேக்ரோ அமைப்பு
ਕੁੱਲ ਟਨ,மொத்த டன்
ਜ਼ਮੀਨੀ antenna,தரையிறக்கப்பட்ட ஆண்டெனா
ਏਅਰ ਗਨ ਜ਼ਮੀਨੀ ਕੰਟਰੋਲ,விமான துப்பாக்கி தரை கட்டுப்பாடு
ਜ਼ਮੀਨ ਆਧਾਰਿਤ ਏਅਰਕ੍ਰਾਫਟ ਟਰੈਕਿੰਗ ਰਾਡਾਰ,தரை அடிப்படையிலான விமான கண்காணிப்பு ரேடார்
ਜ਼ਮੀਨੀ ਬੱਦਲ ਇਮਰਸ਼ਨ,தரை மேகம் மூழ்குதல்
ਲੈਂਡਸਕੇਪ ਦਾ ਨਕਸ਼ਾ,நிலப்பரப்பு வரைபடம்
ਜ਼ਮੀਨੀ ਕੰਟਰੋਲ,தரை கட்டுப்பாடு
ਜ਼ਮੀਨੀ ਪੱਧਰ ਕੰਟਰੋਲ ਬਿੰਦੂ,தரை மட்ட கட்டுப்பாட்டு புள்ளி
ਜ਼ਮੀਨੀ ਪੱਧਰ &#39;ਤੇ ਨਿਯੰਤਰਿਤ ਆਗਮਨ ਪ੍ਰਣਾਲੀ,தரை மட்ட கட்டுப்பாட்டு வருகை அமைப்பு
ਜ਼ਮੀਨ ਦਾ ਵਹਾਅ,நில ஓட்டம்
ਧਰਤੀ ਦੀ ਸਥਿਤੀ,பூமி நோக்குநிலை
ਡੁੱਬਣਾ,நீரில் மூழ்குதல்
ਜ਼ਮੀਨੀ ਦੂਰੀ,தரை தூரம்
ਜ਼ਮੀਨ ਵਿਤਰਕ ਕੁੰਡਲੀ,கிரவுண்ட் டிஸ்ட்ரிபியூட்டர் குண்ட்லி
ਸਟ੍ਰੀਮ ਵਿਤਰਕ ਡਰਾਈਵਰ,ஸ்ட்ரீம் விநியோகஸ்தர் இயக்கி
ਜ਼ਮੀਨੀ ਢਲਾਨ ਚਿੱਤਰ,நில வீழ்ச்சி வரைபடம்
ਧਰਤੀ ਨੁਕਸ,பூமி தவறு
"ਮਿਟਿਆ ਕੱਚ, ਕੱਚਾ ਕੱਚ","அரிக்கப்பட்ட கண்ணாடி, சிராய்ப்பு கண்ணாடி"
ਜ਼ਮੀਨੀ ਪੁੰਜ,தரை நிறை
ਜ਼ਮੀਨੀ ਫੋਟੋਗਰਾਮੈਟਰੀ,தரை ஒளிப்படவியல்
ਜ਼ਮੀਨੀ ਐਂਟੀਨਾ,தரையில் ஆண்டெனா
ਜ਼ਮੀਨੀ ਸਥਿਤੀ ਸੂਚਕ,தரை நிலை காட்டி
ਧਰਤੀ ਦੀ ਸੰਭਾਵਨਾ,பூமி திறன்
ਜ਼ਮੀਨੀ ਮੰਜ਼ਿਲ,தரைத்தளம்
ਜ਼ਮੀਨੀ ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,தரையில் பிரதிபலித்த அலை
ਜ਼ਮੀਨੀ ਪ੍ਰਤੀਬਿੰਬ,தரையில் பிரதிபலிப்பு
"ਗੂੰਜਣਾ, ਵਾਪਸ ਲੈਣਾ, ਜਿਓਮੋਰਫਿਕ","எதிரொலி, திரும்பப் பெறுதல், புவியியல்"
ਜ਼ਮੀਨੀ ਡੰਡੇ,தரை கம்பி
ਜ਼ਮੀਨੀ ਪ੍ਰਸਾਰਣ,தரை பரிமாற்றம்
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,ஒப்பீட்டு வேகம்
ਜ਼ਮੀਨੀ ਲਾਂਚ,தரை ஏவுதல்
ਜ਼ਮੀਨੀ ਸ਼ੁਰੂਆਤੀ ਸਿਸਟਮ,தரை தொடக்க அமைப்பு
"ਸਭ ਤੋਂ ਹੇਠਲਾ ਪੜਾਅ, ਮੁੱਢਲਾ ਪੜਾਅ","குறைந்த நிலை, பழமையான நிலை"
ਧਰਤੀ ਸਿਸਟਮ,பூமி அமைப்பு
"ਸਭ ਤੋਂ ਘੱਟ ਮਿਆਦ, ਪ੍ਰੋਟੋ ਰੈਂਕ","குறைந்த கால, ப்ரோடோ ரேங்க்"
ਜ਼ਮੀਨੀ ਲਹਿਰ,தரை அலை
ਆਧਾਰਿਤ,அடித்தளமிட்டது
ਆਧਾਰਿਤ ਐਨੋਡ ਐਂਪਲੀਫਾਇਰ,தரையிறக்கப்பட்ட நேர்மின்முனை பெருக்கி
ਆਧਾਰਿਤ ਕੈਥੋਡ ਐਂਪਲੀਫਾਇਰ,தரையிறக்கப்பட்ட கேத்தோடு பெருக்கி
ਆਧਾਰਿਤ ਕੁਲੈਕਟਰ ਕੁਨੈਕਸ਼ਨ,அடித்தளமிட்ட கலெக்டர் இணைப்பு
Earthed emitter ਕੁਨੈਕਸ਼ਨ,புவி உமிழ்ப்பான் இணைப்பு
ਮਿੱਟੀ ਵਾਲਾ ਗਰਿੱਡ ਐਂਪਲੀਫਾਇਰ,புதைக்கப்பட்ட கட்டம் பெருக்கி
Earthed ਗਰਿੱਡ triode,பூமிக்குரிய கட்டம் முக்கோணம்
ਮਿੱਟੀ ਵਾਲੀ ਪਲੇਟ ਐਂਪਲੀਫਾਇਰ,புதைக்கப்பட்ட தட்டு பெருக்கி
ਅਣ-ਕੁਨੈਕਟ ਕੀਤਾ ਅਧਾਰ ਕੁਨੈਕਸ਼ਨ,இணைக்கப்படாத அடிப்படை இணைப்பு
ਅਰਥਿੰਗ,பூமியாக்கம்
ਭੂਚਾਲ ਪਲਾਕ,பூகம்ப தகடு
"ਕਲਾਸ, ਗਰੁੱਪ, ਐਸੋਸੀਏਸ਼ਨ","வர்க்கம், குழு, சங்கம்"
ਗਰੁੱਪ ਫੈਲਾਅ ਵਿਧੀ,குழு பரவல் முறை
ਗਰੁੱਪ ਬਾਰੰਬਾਰਤਾ,குழு அதிர்வெண்
ਗਰੁੱਪ ਮੋਡਿਊਲੇਸ਼ਨ,குழு பண்பேற்றம்
ਹੋਲੋਨੋਮੀ ਗਰੁੱਪ,holonomy குழு
ਤਾਰਿਆਂ ਦਾ ਸਮੂਹ,நட்சத்திரங்களின் குழு
ਲਹਿਰ ਗਰੁੱਪ,அலை குழு
ਗਰੁੱਪ ਆਪਰੇਟਰ,குழு இயக்குபவர்
ਸਮੂਹ ਦੀ ਜਾਇਦਾਦ,குழு சொத்து
ਸਮੂਹ ਦਾ ਧਿਆਨ,குழு தியானம்
ਗਰੁੱਪ ਸੰਚਾਰ,குழு பரிமாற்றம்
ਸਮੂਹ ਦੀ ਗਤੀ,குழு வேகம்
ਸਮੂਹ ਵੇਗ ਵੈਕਟਰ,குழு வேக திசையன்
ਸਰਵਾਈਕਲ ਸੈੱਲ,கர்ப்பப்பை வாய் செல்
ਚੜ੍ਹਦਾ ਚੰਦਰਮਾ ਰਾਮਪਾਰਟ ਮਾਡਲ,ஏறும் பிறை அரண் மாதிரி
ਕ੍ਰਿਸਟਲ ਵਾਧਾ,படிக வளர்ச்சி
"ਉਗਾਉਣ ਵਾਲਾ, ਉਗਾਉਣ ਵਾਲਾ","வளர்ப்பவர், வளர்ப்பவர்"
ਵਿਸਤ੍ਰਿਤ ਟਰਾਂਜ਼ਿਸਟਰ,மேம்படுத்தப்பட்ட டிஃப்யூஸ்டு டிரான்சிஸ்டர்
ਸੰਪੱਤੀ ਸੰਧੀ,திரட்டல் ஒப்பந்தம்
ਵਧੀ ਹੋਈ ਸੰਧੀ ਫੋਟੋਸੈਲ,ஆக்மென்ட்டட் ட்ரீட்டி போட்டோசெல்
ਬੂਸਟ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ,பூஸ்ட் சந்தி டிரான்சிஸ்டர்
ਵਾਧਾ,வளர்ச்சி
ਵਿਕਾਸ ਗੁਣਾਂਕ,வளர்ச்சி குணகம்
ਵਿਕਾਸ ਵਕਰ,வளர்ச்சி வளைவு
"ਵਿਕਾਸ ਕਾਰਕ, ਵਿਕਾਸ ਕਾਰਕ","வளர்ச்சி காரணி, வளர்ச்சி காரணி"
"ਵਿਕਾਸ ਪਰਤ, ਵਿਕਾਸ ਪਰਤ","வளர்ச்சி அடுக்கு, வளர்ச்சி அடுக்கு"
ਗੁਣਾ,பெருக்கல்
ਵਿਕਾਸ ਪੜਾਅ,வளர்ச்சி கட்டம்
ਚੜ੍ਹਨਾ ਸਪਿਰਲ,ஏறும் சுழல்
ਪ੍ਰਰੋਹਣ ਯਮਲ,பிரரோஹன் யமல்
ਪੌੜੀ ਚੜ੍ਹਨਾ,ஏறும் ஏணி
ਗ੍ਰੁਨੇਗੇਨ ਸਥਿਰ,க்ருனைஜென் மாறிலி
ਗ੍ਰੁਨੇਗੇਨ ਸਟੇਟ ਸਮੀਕਰਨ,க்ருனைஜென் மாநில சமன்பாடு
ਗ੍ਰੁਨੇਗੇਨ ਗਾਮਾ,க்ருனைஜென் காமா
ਗ੍ਰੁਨੇਗੇਨ ਸਬੰਧ,க்ருனைஜென் உறவுகள்
Grüngen ਪਹਿਲਾ ਨਿਯਮ,Grüngen முதல் விதி
Grunaigen ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ,க்ருனைகனின் இரண்டாவது விதி
ਗਰੈਵੀਟੇਸ਼ਨਲ ਵਿਸਥਾਪਨ,ஈர்ப்பு இடப்பெயர்ச்சி
"ਢਾਲ, ਰੱਖਿਅਕ","கவசம், பாதுகாவலர்"
ਰੱਖਿਅਕ ਬੈਂਡ,பாதுகாப்பு இசைக்குழு
ਸੁਰੱਖਿਆ ਸਰਕਟ,பாதுகாப்பு சுற்று
ਰੱਖਿਅਕ ਰਿੰਗ ਕੈਪਸੀਟਰ,பாதுகாப்பு வளைய மின்தேக்கி
"ਰੱਖਿਆ, ਰੱਖਿਆ","பாதுகாக்க, பாதுகாக்க"
ਵਧੀਆ ਖੰਭੇ ਪ੍ਰਭਾਵ,நல்ல துருவ விளைவு
ਗਜਨ ਪਿੰਨ,கஜன் பின்
ਨਿਰਦੇਸ਼ਨ,இயக்குகிறார்
ਨਿਰਦੇਸ਼ਨ ਦੇ ਹੁਨਰ,இயக்கும் திறன்
ਮਾਰਗਦਰਸ਼ਨ ਸਿਸਟਮ,வழிகாட்டுதல் அமைப்பு
ਡਾਇਰੈਕਟਰ ਬਲੇਡ,இயக்குனர் கத்தி
ਡਾਇਰੈਕਟਰ ਸਲਾਟ,இயக்குனர் ஸ்லாட்
ਡਾਇਰੈਕਟਰ ਕਾਪੀ,இயக்குனர் நகல்
ਡਾਇਰੈਕਟਰ ਕੁੰਜੀ,இயக்குனர் முக்கிய
ਨਿਰਦੇਸ਼ਨ ਲਾਈਨ,இயக்கும் வரி
ਨਿਰਦੇਸ਼ਕ ਤਰੰਗ-ਲੰਬਾਈ,இயக்கும் அலைநீளம்
ਨਿਰਦੇਸ਼ਿਤ ਹਥਿਆਰ,வழிகாட்டப்பட்ட ஆயுதம்
ਨਿਰਦੇਸ਼ਿਤ ਹਥਿਆਰ ਵਿਰੋਧੀ ਉਪਾਅ,வழிகாட்டப்பட்ட ஆயுத எதிர்ப்பு நடவடிக்கைகள்
ਨਿਰਦੇਸ਼ਿਤ ਪ੍ਰਸਾਰਣ,வழிகாட்டப்பட்ட பரிமாற்றம்
ਨਿਰਦੇਸ਼ਿਤ ਵੇਵ ਐਕਸਲੇਟਰ,இயக்கப்பட்ட அலை முடுக்கி
ਡਾਇਰੈਕਟਰ ਕੇਂਦਰ,இயக்குனர் மையம்
ਡਾਇਰੈਕਟਰ ਸੈਂਟਰ ਵੇਲੋਸਿਟੀ,இயக்குனர் மைய வேகம்
ਡਾਇਰੈਕਟਰ ਕਾਲਰ,இயக்குனர் அழைப்பாளர்
ਨਿਰਦੇਸ਼ਨ ਕਰਵ,இயக்கும் வளைவு
ਨਿਰਦੇਸ਼ਨ ਲਾਈਨ,இயக்கும் வரி
ਮਾਰਗਦਰਸ਼ਨ ਦੂਰਬੀਨ,வழிகாட்டும் தொலைநோக்கிகள்
ਗਿਲੇਮਿਨ ਪ੍ਰਭਾਵ,கில்லெமின் விளைவு
guillemin ਲਾਈਨ,கில்லெமின் வரி
gwinier ਸਮੀਕਰਨ,gwinier வெளிப்பாடு
ਗੁਖਮਨ ਨੰਬਰ,குக்மான் எண்
ਚਰਿੱਤਰ ਕਾਤਲ,பாத்திர கொலையாளி
ਬੰਦੂਕ ਰਾਡਾਰ,துப்பாக்கி ரேடார்
ਤੋਪ ਕੰਟਰੋਲਰ ਰਾਡਾਰ,பீரங்கி கட்டுப்படுத்தி ரேடார்
ਬੰਦੂਕ ਐਂਪਲੀਫਾਇਰ,துப்பாக்கி பெருக்கி
ਬੰਦੂਕ ਡਾਇਓਡ,துப்பாக்கி டையோடு
ਬੰਦੂਕ ਔਸਿਲੇਟਰ,துப்பாக்கி ஆஸிலேட்டர்
ਰੱਖਿਅਕ ਇਲੈਕਟ੍ਰੋਡ,பாதுகாப்பு மின்முனை
ਗਾਰਡ ਹੋਜ਼,பாதுகாப்பு குழாய்
gurevich ਪ੍ਰਭਾਵ,குரேவிச் விளைவு
ਪ੍ਰਭਾਵ ਸੁਰੰਗ,தாக்க சுரங்கப்பாதை
ਸਤਰ ਸਤਰ,சரம் சரங்கள்
ਤਾਰ ਖਿੱਚਿਆ ਐਂਟੀਨਾ ਮਾਸਟ,கம்பி வரையப்பட்ட ஆண்டெனா மாஸ்ட்
ਸਲੇਟੀ (ਯੂਨਿਟ),சாம்பல் (அலகு)
ਕਰੂਜ਼,கப்பல்கள்
ਕਰੂਜ਼ ਲਾਈਨ,கப்பல் பாதை
ਕਰੂਜ਼ ਵੈਕਟਰ,கப்பல் திசையன்
"gyrator, ਕਰੂਜ਼ਰ","கைரேட்டர், கப்பல்"
ਘੁੰਮਦਾ ਫਿਲਟਰ,சுழலும் வடிகட்டி
"Gyro, Gyroscope ਰੋਟੇਟਰ","கைரோ, கைரோஸ்கோப் சுழலி"
gyro decman,கைரோ டெக்மேன்
"gyro ਸਿਗਨਲ ਜਨਰੇਟਰ, gyro ਸਿਗਨਲ","கைரோ சிக்னல் ஜெனரேட்டர், கைரோ சிக்னல்"
ਰੋਟੇਸ਼ਨਲ ਪੁਆਇੰਟਰ,சுழற்சி சுட்டி
ਕਰੂਜ਼ਿੰਗ ਗਤੀਸ਼ੀਲਤਾ,பயண இயக்கவியல்
gyroflux ਗੇਟ,கைரோஃப்ளக்ஸ் வாயில்
ਕਰੂਜ਼ ਬਾਰੰਬਾਰਤਾ,கப்பல் அதிர்வெண்
gyro ਹੋਰੀਜ਼ਨ,கைரோ அடிவானம்
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ ਗੁਣਾਂਕ,சுழற்சி காந்த குணகம்
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਜੋੜਕ,மின்காந்த இணைப்பான்
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਪ੍ਰਭਾਵ,மின்காந்த விளைவு
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵਰਤਾਰੇ,மின்காந்த நிகழ்வு
ਰੋਟੇਸ਼ਨਲ ਰੇਡੀਅਸ,சுழற்சி ஆரம்
ਰੋਟੇਸ਼ਨਲ ਅਨੁਪਾਤ,சுழற்சி விகிதம்
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ ਵਿਗਿਆਨ,சுழற்சி காந்தவியல்
ਚੁੰਬਕਤਾ,காந்தவியல்
gyropilot,கைரோபிலட்
ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ,சுழற்சி நிலைப்படுத்தி
ਰੋਟੇਸ਼ਨਲ ਪੁਆਇੰਟਰ,சுழற்சி சுட்டி
ਰੋਟੇਸ਼ਨਲ ਕੰਟਰੋਲ,சுழற்சி கட்டுப்பாடு
ਰੋਟੇਸ਼ਨਲ ਪ੍ਰਭਾਵ,சுழற்சி விளைவு
ਰੋਟੇਸ਼ਨਲ ਪਲ,சுழற்சி தருணம்
ਰੋਟੇਸ਼ਨਲ ਸਥਿਰਤਾ,சுழற்சி நிலைப்படுத்தல்
ਰੋਟੇਸ਼ਨਲ ਆਪਟਿਕਸ,சுழற்சி ஒளியியல்
"gyroscopy protrusion, ਰੋਟੇਸ਼ਨਲ protrusion","கைரோஸ்கோபி ப்ரோட்ரஷன், சுழற்சி புரோட்ரஷன்"
ਪਲੈਂਕ ਸਥਿਰ,பிளாங்க் மாறிலி
"ਹੈਨਰੀ, ਹਾਈਡ੍ਰੋਜਨ","ஹென்றி, ஹைட்ரஜன்"
HD ਕਰਵ,HD வளைவு
ਹੈਕਸਾਗੋਨਲ ਸੰਖੇਪ ਬਣਤਰ,அறுகோண சிறிய அமைப்பு
"ਸਿਰ, ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੌਨ ਵਿਭਿੰਨਤਾ","HEAD, உயர் ஆற்றல் எலக்ட்ரான் மாறுபாடு"
ਐੱਚ ਮੋਡ,எச் பயன்முறை
ਲੇਟਵੀਂ ਤੀਬਰਤਾ ਵੇਰੀਓਮੀਟਰ,கிடைமட்ட தீவிரம் வெரியோமீட்டர்
ਚੁੰਬਕ ਖੇਤਰ ਵੈਕਟਰ,காந்தப்புல திசையன்
ਟ੍ਰਾਂਸਵਰਸ ਇਲੈਕਟ੍ਰਿਕ ਵੇਵ,குறுக்கு மின் அலை
H-ਐਂਟੀਨਾ,எச்-ஆன்டெனா
ਐੱਚ-ਬੰਬ,எச்-குண்டு
H- ਪ੍ਰਦਰਸ਼ਨੀ,எச்-கண்காட்சி
h ਲਾਈਨ,h வரி
h- ਚੱਕਰ,h-வட்டம்
H ਜਹਾਜ਼,எச் விமானம்
H ਮੰਜ਼ਿਲ ਟੀ ਜੰਕਸ਼ਨ,எச் மாடி டி சந்திப்பு
ਐੱਚ-ਰਾਡਾਰ ਸਿਸਟਮ,எச்-ரேடார் அமைப்பு
"ਐੱਚ-ਡਿਸਪਲੇ, ਐੱਚ-ਦਰਸ਼ਕ","எச்-டிஸ்ப்ளே, எச்-வியூவர்"
H- ਪੁੰਜ,எச்-மாஸ்
h-ਪ੍ਰਮੇਯ,h-தேற்றம்
"ਹਾ, ਗਿੱਲੀ ਖੇਤੀ","ஹெக்டேர், ஈரமான விவசாயம்"
ਵਿਸ਼ੇਸ਼ ਮੰਜ਼ਿਲ,பண்பு மாடி
ਹੈਡਰੋਨਿਕ ਪਰਮਾਣੂ,ஹாட்ரானிக் அணு
ਹੈਫਨੀਅਮ,ஹாஃப்னியம்
hagen-pajoi ਨਿਯਮ,ஹேகன்-பஜோய் விதி
ਹੇਗਨ-ਰੂਬੇਨ ਸਬੰਧ,ஹேகன்-ரூபன்ஸ் உறவு
ਹਾਨ ਤਕਨੀਕ,ஹான் நுட்பம்
ਹੈਡਿੰਗਰ ਫਰਿੰਜ,ஹெய்டிங்கர் விளிம்பு
heedinger ਬੁਰਸ਼,ஹெடிங்கர் புருஷ்
ਵਾਲ ਹਾਈਗਰੋਮੀਟਰ,முடி ஹைக்ரோமீட்டர்
ਵਾਲ ਲਾਈਨ,முடி வரி
"ਬਾਲਕੋਨੀ ਸੇਪਰੇਟਰ, ਹੇਅਰ ਸਪਰਿੰਗ ਸੇਪਰੇਟਰ","பால்கனி பிரிப்பான், ஹேர் ஸ்பிரிங் பிரிப்பான்"
"ਨਿਰੀਖਣ, ਧਾਰਨਾ","கவனிப்பு, உணர்தல்"
"ਅੱਧੀ ਚੌੜਾਈ, ਅੱਧੀ ਚੌੜਾਈ","அரை அகலம், அரை அகலம்"
ਅੱਧਾ ਪੁਲ,அரை பாலம்
ਅੱਧਾ ਸੈੱਲ,அரை செல்
ਅੱਧੇ ਸੈੱਲ ਇਲੈਕਟ੍ਰੋਕੈਮੀਕਲ ਸੰਭਾਵੀ,அரை செல் மின்வேதியியல் திறன்
ਅੱਧੇ ਸੈੱਲ ਪ੍ਰਤੀਕਰਮ,அரை செல் எதிர்வினை
ਅੱਧਾ ਚੱਕਰ ਸੰਚਾਰ,அரை வட்டம் பரிமாற்றம்
ਗੋਲਾਕਾਰ ਕੋਣ,அரைக்கோள கோணம்
ਅੱਧੀ ਸੰਪੂਰਨਤਾ,பாதி முழுமை
ਅੱਧੀ ਤੀਬਰਤਾ ਚੌੜਾਈ,அரை தீவிரம் அகலம்
"ਅੱਧਾ ਜੱਗ, ਅੱਧਾ ਬੰਸਰੀ","பாதி ஜாக், பாதி புல்லாங்குழல்"
ਅੱਧੀ ਉਮਰ,அரை வயது
ਅੱਧੀ ਲਾਈਨ,அரை வரி
ਚੰਦਰਮਾ ਦਾ ਚੰਦ,பிறைநிலா
ਅੱਧਾ ਚੱਕਰ ਵਾਰ,அரை சுழற்சி நேரம்
ਅੱਧਾ ਚੱਕਰ,அரை சுழற்சி
ਅੱਧੀ ਮਿਆਦ ਦੀ ਤਬਦੀਲੀ,அரை கால மாற்றம்
ਅੱਧਾ ਚੱਕਰ ਜ਼ੋਨ,அரை வட்ட மண்டலம்
ਅੱਧੀ ਸੰਭਾਵਨਾ,பாதி திறன்
ਅੱਧਾ ਪਾਵਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,அரை பவர் பேண்ட் நீட்டிப்பு
ਅੱਧੀ ਪਾਵਰ ਬਾਰੰਬਾਰਤਾ,அரை சக்தி அதிர்வெண்
ਅੱਧਾ ਪਾਵਰ ਪੁਆਇੰਟ,அரை சக்தி புள்ளி
ਅੱਧਾ ਰੋਮਬਸ ਐਂਟੀਨਾ,அரை ரோம்பஸ் ஆண்டெனா
ਅੱਧਾ ਚੋਣਕਾਰ,அரை தேர்வாளர்
ਅਰਧ ਕਵਰ ਪਲੇਟ,அரை கவர் தட்டு
ਅਰਧ ਸ਼ਿਫਟ ਰਜਿਸਟਰ,அரை ஷிப்ட் பதிவு
ਅਰਧ ਸਿਲਵਰ,அரை வெள்ளி
ਅਰਧ ਚਾਂਦੀ ਵਾਲਾ ਪੰਨਾ,அரை வெள்ளி பக்கம்
ਅੱਧਾ ਚਾਂਦੀ,அரை வெள்ளி
"ਅੱਧੀ ਮੋਟਾਈ, ਅੱਧੀ ਮੋਟਾਈ","அரை தடிமன், பாதி தடிமன்"
ਅਰਧ ਸਥਿਰ ਮੁੱਲ,அரை நிலையான மதிப்பு
ਅੱਧਾ ਸਮਾਂ,அரை நேரம்
ਮਤਲਬ ਪੱਧਰ,சராசரி நிலை
"ਅੱਧੇ-ਮੁੱਲ ਦੀ ਮਿਆਦ, ਅੱਧੀ-ਜੀਵਨ","அரை மதிப்பு காலம், அரை ஆயுள்"
ਅੱਧੀ ਲਹਿਰ ਸੰਭਾਵੀ,அரை அலை திறன்
ਅੱਧੀ ਤਰੰਗ ਲੰਬਾਈ,அரை அலைநீளம்
ਅੱਧੀ ਲਹਿਰ antenna,அரை அலை ஆண்டெனா
ਅੱਧੀ ਲਹਿਰ ਡਾਈਪੋਲ,அரை அலை இருமுனை
ਅੱਧੀ ਲਹਿਰ ਬੈਂਡ,அரை அலை இசைக்குழு
ਅੱਧੀ ਲਹਿਰ ਸੁਧਾਰ,அரை அலை திருத்தம்
ਅੱਧੇ ਵੇਵ ਰੀਕਟੀਫਾਇਰ ਸਰਕਟ,அரை அலை திருத்தி சுற்று
ਅੱਧੀ ਲਹਿਰ ਵਾਈਬ੍ਰੇਟਰ,அரை அலை அதிர்வு
ਅੱਧੀ ਚੌੜਾਈ,பாதி அகலம்
ਹਾਲ ਐਕਸਲੇਟਰ,கூடம் முடுக்கி
ਹਾਲ ਕੋਣ,மண்டப கோணம்
ਹਾਲ ਗੁਣਾਂਕ,ஹால் குணகம்
ਹਾਲ ਦੀ ਚਾਲਕਤਾ,ஹால் கடத்துத்திறன்
