Malayalam,Tamil
പ്രാദേശിക മെമ്മറി,உள்ளூர் நினைவகம்
പ്രാദേശിക മോഡ്,உள்ளூர் முறை
പ്രാദേശിക വേരിയബിൾ,உள்ளூர் மாறி
പൂട്ടുക,பூட்டு
ലോക്ക് ചെയ്ത ഫയൽ,பூட்டப்பட்ட கோப்பு
ലോഗിൻ=ലോഗിൻ ചെയ്യുക,உள்நுழை = உள்நுழை
ലോഗ് ഓഫ്-ലോഗ് ഔട്ട്,வெளியேறு-வெளியேறு
ലോഗിംഗ്,பதிவு செய்தல்
ലോജിക് അനലൈസർ,தர்க்க பகுப்பாய்வி
ലോജിക് ബോംബ്,தர்க்க வெடிகுண்டு
ലോജിക് കാർഡ്,தர்க்க அட்டை
ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്),தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
ലോജിക് സർക്യൂട്ട്,தர்க்க சுற்று
ലോജിക് ഡിസൈൻ,தர்க்க வடிவமைப்பு
ലോജിക് ഡയഗ്രം,தர்க்க வரைபடம்
ലോജിക് ഫ്ലോ ചാർട്ട്,தர்க்க ஓட்ட விளக்கப்படம்
ലോജിക് ഫംഗ്ഷൻ,தர்க்க செயல்பாடு
ലോജിക് ഗേറ്റ്,தர்க்க வாயில்
ലോജിക് പ്രോഗ്രാമിംഗ്,தர்க்க நிரலாக்கம்
ലോജിക് ഷിഫ്റ്റ്,தர்க்க மாற்றம்
യുക്തിയുടെ അവസ്ഥ,தர்க்க நிலை
ലോജിക് സ്വിച്ച്,தர்க்க சுவிட்ச்
ലോജിക് യൂണിറ്റ്,தர்க்க அலகு
ലോജിക്കൽ,தருக்க
ലോജിക്കൽ കണക്ഷൻ,தருக்க இணைப்பு
ലോജിക്കൽ ഡാറ്റ ഘടന,தருக்க தரவு அமைப்பு
ലോജിക്കൽ ഡയഗ്രം,தருக்க வரைபடம்
ലോജിക്കൽ എക്സ്പ്രഷൻ,தருக்க வெளிப்பாடு
ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്),தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
ലോജിക്കൽ IF,தருக்க IF
ലോജിക്കൽ പ്രവർത്തനം,தருக்க செயல்பாடு
ലോജിക്കൽ ഓപ്പറേറ്റർ,தருக்க ஆபரேட்டர்
ലോജിക്കൽ ബന്ധം,தர்க்கரீதியான உறவு
ലോജിക്കൽ സ്കീം,தருக்க திட்டம்
ലോജിക്കൽ ചിഹ്നം,தருக்க சின்னம்
ലോജിക്കൽ തരം,தருக்க வகை
ലോജിക്കൽ മൂല്യം,தருக்க மதிப்பு
ലോജിക്കൽ വേരിയബിൾ,தருக்க மாறி
മുന്നോട്ട് നോക്കൂ,முன்னே பார்
മുന്നോട്ട് നോക്കൂ,முன்னே பார்
തിരയൽ,பார்-அப்
ലൂപ്പ്,லூப்
ലൂപ്പ് നിയന്ത്രണം,வளைய கட்டுப்பாடு
ലൂപ്പ് സമാരംഭം,வளைய துவக்கம்
ലൂപ്പ് പരിഷ്ക്കരണം,வளைய மாற்றம்
ലൂപ്പ് നെറ്റ്വർക്ക്,வளைய நெட்வொர்க்
ലൂപ്പ് ആരംഭം,வளைய தொடக்கம்
ലൂപ്പ് അവസാനിപ്പിക്കൽ,லூப் முடித்தல்
ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്,லூப்-பேக் சோதனை
അയഞ്ഞ കപ്പിൾഡ്,தளர்வாக இணைக்கப்பட்டது
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,இழப்பற்ற சுருக்கம்
നഷ്ടമായ കംപ്രഷൻ,இழப்பு சுருக்கம்
കുറഞ്ഞ ബൈറ്റ്,குறைந்த பைட்
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,குறைந்த அளவிலான மொழி
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,குறைந்த பாஸ் வடிகட்டி
താഴ്ന്ന പരിധി,குறைந்த எல்லை
മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം),மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு)
യന്ത്രം,இயந்திரம்
മെഷീൻ വിലാസം,இயந்திர முகவரி
മെഷീൻ കോഡ്,இயந்திர குறியீடு
മെഷീൻ സൈക്കിൾ,இயந்திர சுழற்சி
യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ,இயந்திரம் சார்ந்த மொழி
മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ,இயந்திரம் சார்ந்த மென்பொருள்
യന്ത്ര പിശക്,இயந்திர பிழை
മെഷീൻ നിഷ്ക്രിയ സമയം,இயந்திரம் செயலற்ற நேரம்
യന്ത്ര സ്വതന്ത്ര ഭാഷ,இயந்திர சுயாதீன மொழி
യന്ത്ര നിർദ്ദേശം,இயந்திர அறிவுறுத்தல்
യന്ത്ര ബുദ്ധി,இயந்திர நுண்ணறிவு
യന്ത്രഭാഷ,இயந்திர மொழி
യന്ത്ര പഠനം,இயந்திர வழி கற்றல்
യന്ത്ര പ്രവർത്തനം,இயந்திர செயல்பாடு
യന്ത്രാധിഷ്ഠിത ഭാഷ,இயந்திரம் சார்ந்த மொழி
മെഷീൻ റൺ,இயந்திர ஓட்டம்
മെഷീൻ സിമുലേഷൻ,இயந்திர உருவகப்படுத்துதல்
മെഷീൻ കേടായ സമയം,இயந்திரம் கெட்டுப்போன நேரம்
യന്ത്ര വിവർത്തനം,இயந்திர மொழிபெயர்ப்பு
യന്ത്ര വാക്ക്,இயந்திர வார்த்தை
മാക്രോ (=മാക്രോ നിർദ്ദേശം),மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
മാക്രോ വാദം,மேக்ரோ வாதம்
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,மேக்ரோ சட்டசபை திட்டம்
മാക്രോ കോൾ,மேக்ரோ அழைப்பு
മാക്രോ കോഡ്,மேக்ரோ குறியீடு
മാക്രോ കമാൻഡ്,மேக்ரோ கட்டளை
മാക്രോ പ്രഖ്യാപനം,மேக்ரோ பிரகடனம்
മാക്രോ നിർവചനം,மேக்ரோ வரையறை
മാക്രോ ഫ്ലോ ചാർട്ട്,மேக்ரோ ஓட்ட விளக்கப்படம்
മാക്രോ ജനറേറ്റർ,மேக்ரோ ஜெனரேட்டர்
മാക്രോ നിർദ്ദേശം,மேக்ரோ அறிவுறுத்தல்
മാക്രോ ഭാഷ,மேக்ரோ மொழி
മാക്രോ ലൈബ്രറി,மேக்ரோ நூலகம்
മാക്രോ പാരാമീറ്റർ,மேக்ரோ அளவுரு
മാക്രോ പ്രോസസ്സിംഗ്,மேக்ரோ செயலாக்கம்
മാക്രോ പ്രൊസസർ,மேக்ரோ செயலி
മാക്രോ പ്രോഗ്രാമിംഗ്,மேக்ரோ நிரலாக்க
മാക്രോ പ്രോട്ടോടൈപ്പ്,மேக்ரோ முன்மாதிரி
മാക്രോ-കോഡിംഗ്,மேக்ரோ-குறியீடு
മാഗബൈറ്റ് (MB),மாகாபைட் (MB)
മാന്ത്രിക കഥാപാത്രം,மந்திர பாத்திரம்
മാന്ത്രിക സംഖ്യ,மந்திர எண்
കാന്തിക ബബിൾ മെമ്മറി,காந்த குமிழி நினைவகம்
കാന്തിക കാർഡ്,காந்த அட்டை
കാന്തിക കോശം,காந்த செல்
കാന്തിക സ്വഭാവം,காந்த தன்மை
കാന്തിക കോർ സംഭരണം,காந்த மைய சேமிப்பு
കാന്തിക ഡിസ്ക്,காந்த வட்டு
കാന്തിക ഡിസ്ക് വിലാസം,காந்த வட்டு முகவரி
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,காந்த வட்டு நினைவகம்
കാന്തിക ഡ്രം,காந்த டிரம்
കാന്തിക എൻകോഡിംഗ്,காந்த குறியாக்கம்
കാന്തിക തല,காந்த தலை
കാന്തിക മഷി,காந்த மை
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
കാന്തിക മാധ്യമം,காந்த ஊடகம்
കാന്തിക വായന,காந்த வாசிப்பு
കാന്തിക റെക്കോർഡിംഗ്,காந்த பதிவு
കാന്തിക സംഭരണം,காந்த சேமிப்பு
കാന്തിക സ്ട്രിപ്പ്,காந்தப் பட்டை
കാന്തിക ടേപ്പ്,காந்த நாடா
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,காந்த நாடா கெட்டி
കാന്തിക ടേപ്പ് ഡ്രൈവ്,காந்த நாடா இயக்கி
കാന്തിക ടേപ്പ് തലക്കെട്ട്,காந்த நாடா தலைப்பு
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,காந்த நாடா நூலகர்
കാന്തിക ടേപ്പ് ഗതാഗതം,காந்த நாடா போக்குவரத்து
കാന്തിക ടേപ്പ് യൂണിറ്റ്,காந்த நாடா அலகு
കാന്തിക നേർത്ത ഫിലിം,காந்த மெல்லிய படலம்
കാന്തിക ട്രാക്ക്,காந்த பாதை
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,காந்த ஒளி சேமிப்பு
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,காந்தவியல் அச்சுப்பொறி
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,காந்தத்தடுப்பு
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,காந்தத்தடுப்பு மாத்திரை
മെയിൽ ബോക്സ്,அஞ்சல் பெட்டி
മെയിൽ ലയനം,அஞ்சல் இணைப்பு
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,முக்கிய கட்டுப்பாட்டு அலகு
പ്രധാന ഫ്രെയിം,முக்கிய சட்டகம்
പ്രധാന ഫ്രെയിം സിസ്റ്റം,முக்கிய சட்ட அமைப்பு
പ്രധാന മെമ്മറി,முதன்மை நினைவகம்
പ്രധാന പ്രോഗ്രാം,முக்கிய திட்டம்
പ്രധാന സംഭരണം,முக்கிய சேமிப்பு
പ്രധാന സ്വിച്ച്,முக்கிய சுவிட்ச்
മെയിന്റനൻസ്,பராமரிப்பு
മെയിന്റനൻസ് പാനൽ,பராமரிப்பு குழு
അറ്റകുറ്റപ്പണി സമയം,பராமரிப்பு நேரம்
പ്രധാന ചക്രം,முக்கிய சுழற்சி
പ്രധാന ഉപകരണം,முக்கிய சாதனம்
പ്രധാന കീ,முக்கிய விசை
പ്രധാന സംസ്ഥാനം,முக்கிய மாநிலம்
പ്രധാന ഘടന,முக்கிய கட்டமைப்பு
പ്രധാന ദൗത്യം,முக்கிய பணி
ഭൂരിപക്ഷ ഘടകം,பெரும்பான்மை உறுப்பு
ഭൂരിപക്ഷ ഗേറ്റ്,பெரும்பான்மை வாயில்
ഭൂരിപക്ഷ പ്രവർത്തനം,பெரும்பான்மை செயல்பாடு
മേക്കപ്പ് സമയം,ஒப்பனை நேரம்
തകരാർ പതിവ്,செயலிழப்பு வழக்கமான
മാനേജ്മെന്റ് വികസനം,மேலாண்மை வளர்ச்சி
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
മാനേജ്മെന്റ് സയൻസ്,மேலாண்மை அறிவியல்
മാഞ്ചസ്റ്റർ കോഡിംഗ്,மான்செஸ்டர் குறியீட்டு முறை
മാനിഫോൾഡിംഗ്,பன்மடங்கு
കൃത്രിമ വേരിയബിൾ,கையாளப்பட்ட மாறி
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,குறியீட்டு முறையை கையாளுதல்
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,மனிதன்-இயந்திர உருவகப்படுத்துதல்
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,கையேடு முகவரி சுவிட்ச்
മാനുവൽ വിശകലനം,கையேடு பகுப்பாய்வு
മാനുവൽ ഉത്തരം,கைமுறை பதில்
മാനുവൽ എൻട്രി,கைமுறை நுழைவு
മാനുവൽ എക്സ്ചേഞ്ച്,கையேடு பரிமாற்றம்
മാനുവൽ ഇൻപുട്ട്,கைமுறை உள்ளீடு
മാനുവൽ പ്രവർത്തനം,கைமுறை செயல்பாடு
പലതും പലതുമായ ബന്ധം,பல பல உறவுகள்
പലതും ഒരു ഡീകോഡറും,பல ஒரு குறிவிலக்கி
മാപ്പ് രീതി,வரைபட முறை
മാപ്പിംഗ്,விவரணையாக்கம்
മാർജിൻ,விளிம்பு
മാർജിൻ പിശക്,விளிம்பு பிழை
മാർജിനൽ ചെക്ക്,விளிம்பு சோதனை
മാർജിനൽ ടെസ്റ്റ്,விளிம்பு சோதனை
അടയാളം കണ്ടെത്തൽ,குறி கண்டறிதல்
മാർക്ക് വായന,குறி வாசிப்பு
അടയാളം സ്കാനിംഗ്,குறி ஸ்கேனிங்
മാർക്ക് സെൻസ്,குறி உணர்வு
മാർക്കർ,குறிப்பான்
അടയാളപ്പെടുത്തുന്നു,குறியிடுதல்
അടയാളപ്പെടുത്തൽ തരംഗം,குறிக்கும் அலை
മാർക്കോവ് ചെയിൻ,மார்க்கோவ் சங்கிலி
മാർക്കോവ് ഉറവിടം,மார்க்கோவ் ஆதாரம்
അടയാളപ്പെടുത്തൽ ഭാഷ,குறி மொழி
മാസർ,மாசர்
മാസർ,மாசர்
മുഖംമൂടി,முகமூடி
മുഖംമൂടി ബിറ്റ്,முகமூடி பிட்
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
മാസ്ക് രജിസ്റ്റർ,முகமூடி பதிவு
മുഖംമൂടി ധരിച്ച റോം,முகமூடி ROM
മാസ്കിംഗ്,மறைத்தல்
ബഹുജന ഡാറ്റ,வெகுஜன தரவு
മാസ് മെമ്മറി,நிறை நினைவகம்
വൻതോതിൽ സമാന്തരമായി,பெருமளவில் இணையாக
മാസ്റ്റർ,குரு
മാസ്റ്റർ കാർഡ്,முதன்மை அட்டை
മാസ്റ്റർ ക്ലോക്ക്,முதன்மை கடிகாரம்
മാസ്റ്റർ കൺസോൾ,மாஸ்டர் கன்சல்
മാസ്റ്റർ ഡാറ്റ,பிரதான தரவு
മാസ്റ്റർ ഡയഗ്രം,முதன்மை வரைபடம்
മാസ്റ്റർ ഫയൽ,முதன்மை கோப்பு
മാസ്റ്റർ ഗ്രൂപ്പ്,முதன்மை குழு
മാസ്റ്റർ കീ,முதன்மை விசை
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,முதன்மை நூலக நாடா
മാസ്റ്റർ പ്രൊസസർ,முதன்மை செயலி
മാസ്റ്റർ പ്രോഗ്രാം,முதன்மை திட்டம்
മാസ്റ്റർ സ്റ്റേഷൻ,முதன்மை நிலையம்
മാസ്റ്റർ ടേപ്പ്,மாஸ்டர் டேப்
മാസ്റ്റർ ടെർമിനൽ,முதன்மை முனையம்
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,மாஸ்டர்/அடிமை சாதனம்
യജമാനൻ/അടിമ സംവിധാനം,எஜமானர்/அடிமை முறை
പൊരുത്തം,பொருத்துக
പൊരുത്തപ്പെടുന്നു,பொருத்தம்
ഗണിത പ്രോഗ്രാമിംഗ്,கணித நிரலாக்கம்
ഗണിത അനുകരണം,கணித உருவகப்படுத்துதல்
മാട്രിക്സ്,மேட்ரிக்ஸ்
മാട്രിക്സ് പ്രിന്റർ,அணி அச்சுப்பொறி
മാട്രിക്സ് സ്വിച്ച്,அணி சுவிட்ச்
മാട്രിക്സ് പട്ടിക,அணி அட்டவணை
പരമാവധി കമ്പ്യൂട്ടർ,அதிகபட்ச கணினி
മാക്സികമ്പ്യൂട്ടർ,அதிகபட்ச கணினி
പരമാവധി ഘടകം,அதிகபட்ச உறுப்பு
പരമാവധി (സാധാരണ തുക കാലാവധി),அதிகபட்சம் (நிலையான தொகை)
മാക്സ്വെൽ ഡെമൺ,மேக்ஸ்வெல் டீமான்
അർത്ഥം,சராசரி
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,பழுதுபார்க்கும் நேரம் என்று பொருள்
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,தோல்விக்கான நேரம் என்று அர்த்தம்
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,பழுதுபார்க்கும் நேரம்
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
ഇടത്തരം സംഭരണ ഉപകരണം,நடுத்தர கால சேமிப்பு சாதனம்
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
അംഗ വസ്തു,உறுப்பினர் பொருள்
അംഗ റെക്കോർഡ്,உறுப்பினர் பதிவு
മെമ്മറി,நினைவு
മെമ്മറി അറേ,நினைவக வரிசை
മെമ്മറി ബാങ്ക്,நினைவக வங்கி
മെമ്മറി ബഫർ രജിസ്റ്റർ,நினைவக இடையக பதிவு
മെമ്മറി ബസ്,நினைவக பேருந்து
മെമ്മറി കാര്ഡ്,மெமரி கார்டு
മെമ്മറി സെൽ,நினைவக செல்
മെമ്മറി കോംപാക്ഷൻ,நினைவக சுருக்கம்
മെമ്മറി കോർ,நினைவக கோர்
മെമ്മറി സൈക്കിൾ,நினைவக சுழற்சி
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,நினைவக தரவு பதிவு
മെമ്മറി ഡംപ്,நினைவக திணிப்பு
മെമ്മറി എക്സ്ചേഞ്ച്,நினைவக பரிமாற்றம்
മെമ്മറി ശ്രേണി,நினைவக படிநிலை
മെമ്മറി നിർദ്ദേശം,நினைவக அறிவுறுத்தல்
മെമ്മറി മാനേജ്മെന്റ്,நினைவக மேலாண்மை
മെമ്മറി മാപ്പ്,நினைவக வரைபடம்
മെമ്മറി മാപ്പ് ചെയ്ത I/O,நினைவக வரைபட I/O
മെമ്മറി മോഡൽ,நினைவக மாதிரி
മെമ്മറി മൊഡ്യൂൾ,நினைவக தொகுதி
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,நினைவக சுட்டி பதிவு
ഓർമ്മ ശക്തി,ஞாபக சக்தி
മെമ്മറി സംരക്ഷണം,நினைவக பாதுகாப்பு
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,நினைவக குறிப்பு வழிமுறை
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,நினைவக குடியிருப்பு திட்டம்
മെമ്മറി യൂണിറ്റ്,நினைவக அலகு
മെനു,பட்டியல்
മെനു ബാർ,மெனு பார்
മെനു ഡ്രൈവ്,மெனு டிரைவ்
മെനു തിരഞ്ഞെടുക്കൽ,மெனு தேர்வு
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,மெனு-உந்துதல் நிரல்
ലയിപ്പിക്കുക,ஒன்றிணைக்கவும்
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
ലയിപ്പിക്കുക,ஒன்றிணைக்கும் வகை
ലയിപ്പിക്കുന്നു,இணைத்தல்
മെഷ് നെറ്റ്വർക്ക്,கண்ணி நெட்வொர்க்
സന്ദേശമയയ്‌ക്കൽ,செய்தி அனுப்புதல்
സന്ദേശം,செய்தி
സന്ദേശ പ്രാമാണീകരണം,செய்தி அங்கீகாரம்
സന്ദേശ ബോക്സ്,செய்தி பெட்டி
സന്ദേശ സർക്യൂട്ട്,செய்தி சுற்று
സന്ദേശ ഫോർമാറ്റ്,செய்தி வடிவம்
സന്ദേശ തലക്കെട്ട്,செய்தி தலைப்பு
സന്ദേശ മോഡ്,செய்தி முறை
സന്ദേശം കൈമാറുന്നു,செய்தி அனுப்புதல்
സന്ദേശ വോട്ടെടുപ്പ്,செய்தி வாக்கெடுப்பு
സന്ദേശ ക്യൂ,செய்தி வரிசை
സന്ദേശ സ്വിച്ച്,செய்தி சுவிட்ச்
സന്ദേശ വാചകം,செய்தி உரை
സന്ദേശ കൈമാറ്റ ഏജന്റ്,செய்தி பரிமாற்ற முகவர்
മെറ്റാ അസംബ്ലർ,மெட்டா அசெம்பிளர்
മെറ്റാ ക്ലാസ്,மெட்டா வகுப்பு
മെറ്റാ സമാഹാരം,மெட்டா தொகுப்பு
മെറ്റാ കമ്പൈലർ,மெட்டா கம்பைலர்
മെറ്റാ ഭാഷ,மெட்டா மொழி
മെറ്റാ നെറ്റ്വർക്ക്,மெட்டா நெட்வொர்க்
മെറ്റാ സിസ്റ്റം,மெட்டா அமைப்பு
രീതി,முறை
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
മൈക്രോ,மைக்ரோ
മൈക്രോ കോഡ്,மைக்ரோ குறியீடு
മൈക്രോ കമ്പ്യൂട്ടർ,மைக்ரோ கணினி
മൈക്രോ കൺട്രോളർ,நுண் கட்டுப்படுத்தி
മൈക്രോ സൈക്കിൾ,நுண் சுழற்சி
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,மைக்ரோ எலக்ட்ரானிக்ஸ்
മൈക്രോ മിനി ഓതറൈസേഷൻ,மைக்ரோ சிறிய அங்கீகாரம்
മൈക്രോ ഓർഡർ,மைக்ரோ ஆர்டர்
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,மைக்ரோ/மெயின்பிரேம் இணைப்பு
മൈക്രോചിപ്പ്,மைக்ரோசிப்
മൈക്രോകോബോൾ,மைக்ரோகோபோல்
മൈക്രോകോഡ്,மைக்ரோகோட்
മൈക്രോഫിഷ്,மைக்ரோஃபிச்
മൈക്രോഫ്ലോപ്പി,மைக்ரோஃப்ளாப்பி
മൈക്രോഫോം റീഡർ,மைக்ரோஃபார்ம் ரீடர்
മൈക്രോഫ്രെയിം,மைக்ரோஃப்ரேம்
മൈക്രോഗ്രാഫിക്സ്,மைக்ரோகிராபிக்ஸ்
മൈക്രോഫോൺ,ஒலிவாங்கி
മൈക്രോഫോട്ടോഗ്രാഫ്,மைக்ரோஃபோட்டோகிராஃப்
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,நுண்செயலி அலகு
മൈക്രോപ്രൊസസർ,நுண்செயலி
മൈക്രോപ്രൊസസർ ചിപ്പ്,நுண்செயலி சிப்
മൈക്രോപ്രൊസസർ കമ്പൈലർ,நுண்செயலி தொகுப்பி
മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു),நுண்செயலி அலகு (MPU)
മൈക്രോപ്രോഗ്രാം,நுண் நிரல்
മൈക്രോസെക്വൻസ്,நுண்வரிசை
മൈക്രോസോഫ്റ്റ്,மைக்ரோசாப்ட்
മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ,மைக்ரோசாஃப்ட் ஜன்னல்கள்
മൈക്രോവേവ്,மைக்ரோவேவ்
മൈക്രോവേവ് ലിങ്ക്,நுண்ணலை இணைப்பு
മൈക്രോവേവ് പ്രചരണം,நுண்ணலை பரப்புதல்
മധ്യ മാനേജ്മെന്റ്,நடுத்தர மேலாண்மை
മിഡിൽവെയർ,மிடில்வேர்
മിഡികമ്പ്യൂട്ടർ,மிடிகம்ப்யூட்டர்
മധ്യഭാഗം,நடுப்புள்ளி
ഇടക്കാല,இடைக்காலம்
മൈഗ്രേഷൻ പാത,இடம்பெயர்வு பாதை
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
മിനികമ്പ്യൂട്ടർ,சிறிய கணினி
മിനിഡിസ്കെറ്റ്,மினிடிஸ்கெட்
ഏറ്റവും കുറഞ്ഞ കേർണൽ,குறைந்தபட்ச கர்னல்
കുറഞ്ഞ ഉൽപ്പന്നം,குறைந்தபட்ச தயாரிப்பு
ഏറ്റവും കുറഞ്ഞ വൃക്ഷം,குறைந்தபட்ச மரம்
മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം,minimax (min-max) அல்காரிதம்
മിനിമാക്സ് നടപടിക്രമം,குறைந்தபட்ச செயல்முறை
ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം,குறைந்தபட்ச செலவு பரந்த மரம்
ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്,குறைந்தபட்ச தாமதக் குறியீட்டு முறை
ചെറിയ ഉപകരണം,சிறிய சாதனம்
മിന്ററിം,மின்டெரிம்
മൈനസ് പതാക,கழித்தல் கொடி
മൈനസ് പതാക,கழித்தல் கொடி
മൈനസ് സോൺ,கழித்தல் மண்டலம்
കണ്ണാടി,கண்ணாடி
കണ്ണാടി സൈറ്റ്,கண்ணாடி தளம்
മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ,கலப்பு-ரேடிக்ஸ் குறியீடு
മിക്സർ,கலவை
ഓർമ്മപ്പെടുത്തൽ,நினைவாற்றல்
സ്മരണിക വിലാസം,நினைவு முகவரி
മെമ്മോണിക്സ്,நினைவாற்றல்
മൊബൈൽ,கைபேசி
മൊബൈൽ കമ്പ്യൂട്ടിംഗ്,மொபைல் கம்ப்யூட்டிங்
മോഡൽ,மாதிரி
മാതൃകയില്ലാത്ത എഡിറ്റർ,முறையற்ற ஆசிரியர்
മോഡലിംഗ്,மாடலிங்
മോഡം,மோடம்
മിതത്വം,மிதமான
മോഡറേഷൻ,நிதானம்
മോഡറേറ്റർ,மதிப்பீட்டாளர்
പരിഷ്കരിച്ച നിർദ്ദേശം,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
മോഡിഫയർ,மாற்றியமைப்பவர்
മോഡിഫയർ ബിറ്റ്,மாற்றி பிட்
പരിഷ്ക്കരിക്കുക,மாற்றியமைக்கவும்
മോഡുലാർ,மட்டு
മോഡുലാരിറ്റി,மாடுலாரிட்டி
മോഡുലേഷൻ,பண்பேற்றம்
മൊഡ്യൂൾ,தொகுதி
മൊഡ്യൂൾ ആർക്കിടെക്ചർ,தொகுதி கட்டமைப்பு
മോണിറ്റർ,கண்காணிக்கவும்
നിരീക്ഷണ പരിപാടി,கண்காணிப்பு திட்டம்
മോണോക്രോം ഡിസ്പ്ലേ,மோனோக்ரோம் காட்சி
മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ,ஒற்றைக்கல் தொழில்நுட்பம்
മോണോസ്പേസ് ഫോണ്ട്,மோனோஸ்பேஸ் எழுத்துரு
