Hindi,Odiya
"नोड, आसंधि","ନୋଡ୍, ନୋଡ୍"
नोड निम्निकरण,ନୋଡ୍ ଅବକ୍ଷୟ |
रव,ଶବ୍ଦ
रव अवधाव,କୋଳାହଳ
रव बैंड विस्तार,ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର
रव प्रस्फोट,ଶବ୍ଦ ଫାଟିଗଲା |
रव निरस्त माइक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |
रव गुणक,ଶବ୍ଦ ଗୁଣକ
रव पुनर्निवेश प्रवर्धक,ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
रवांक,ravank
रव अप्रभावित,ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |
रव आवेग,କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |
रव सीमक,ଶବ୍ଦ ସୀମା
रव उपांत,ଶବ୍ଦ ମାର୍ଜିନ
रव मापन,ଶବ୍ଦ ମାପ
रव विभाजन,ଶବ୍ଦ ବିଭାଜନ |
रव क्वांटमीकरण,ଶବ୍ଦ ପରିମାଣ
"रव न्यूनीकरण, रव न्यूनन","ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |"
रव प्रतिरोध,ଶବ୍ଦ ପ୍ରତିରୋଧ
रव रूपण,ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ
रव स्पाइक,ଶବ୍ଦ ସ୍ପାଇକ୍ |
रव ताप,ଶବ୍ଦ ତାପମାତ୍ରା
"रवक फ्लॉपी, डिस्क ड्राइव",ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |
नामीय प्रतिबाधा,ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |
नाभीय मूल्य,ଫୋକାଲ୍ ମୂଲ୍ୟ
अरैखिक विरूपण,ଅଣ-ର ar ଖିକ ବିକୃତି |
अविकरणी,ଅଦୃଶ୍ୟ |
अनुनादहीन/अननुनादी,ପ୍ରତିକ୍ରିୟାଶୀଳ |
अननुनादी ऐंटेना,ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
अक्षतिपूरित संक्रियात्मक प्रवर्धक,କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
असंपूरक,ଅସମ୍ପୂର୍ଣ୍ଣ
अचालक,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
असंलग्न आँकड़ा संरचना,ସଂଲଗ୍ନ ଡାଟା ଗଠନ
आक्रांतिक धाव,ଆକ୍ରମଣାତ୍ମକ ରନ୍ |
प्रव्यपजनन विधा,ଡାଇଭର୍ସନ ମୋଡ୍ |
अविनाशी पठन,ଅକ୍ଷୟ ପ reading ଼ିବା |
डॉस रहित विभाजन संदेश,dosless ବିଭାଜନ ସନ୍ଦେଶ |
अनिष्याद्य कथन,ଅସ୍ପଷ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
अनादर्श निष्पादन,ଖରାପ ପ୍ରଦର୍ଶନ
असंघट्ट मुट्रक,assanghat mutrak
प्रेरणहीन कुंडली,ଇନ୍ଦ୍ରିୟାତ୍ମକ ରାଶିଫଳ |
अप्रतीपन प्रवर्धक,ରିଟର୍ନ ନଥିବା ଏମ୍ପ୍ଲିଫାୟର୍ |
अप्रतिलोम माध्य प्रवर्धक,ଓଲଟା ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
अप्रतिलोम बफर,ଓଲଟା ବଫର୍ |
अप्रतिलोम तुलनक,ଓଲଟା ତୁଳନାକାରୀ |
अप्रतिलोम विन्यास,ଓଲଟା ବିନ୍ୟାସ
अप्रतिलोम संकलक प्रवर्धक,ଓଲଟା କମ୍ପାଇଲର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
अप्रतिलोमी वोल्टता,ଓଲଟା ଭୋଲଟେଜ୍ |
अरैखिक,ଅଣ-ର ar ଖିକ |
अरैखिक संधारित्र,ଅଣ-ରେଖା କ୍ୟାପେସିଟର୍ |
अरैखिक परिपथ विश्लेषण,ଅଣ-ରେଖା ସର୍କିଟ ବିଶ୍ଳେଷଣ |
अरैखिक घटक,ଅଣ-ର ar ଖିକ ଉପାଦାନ |
अरैखिक लोड लाइन,ଅଣ-ଲାଇନ୍ ଲୋଡ୍ ଲାଇନ୍ |
अरैखिक मॉडुलन,ଅଣ-ରେଖା ମଡ୍ୟୁଲେସନ୍ |
अरैखिक प्रतिरोध,ଅଣ-ର ar ଖିକ ପ୍ରତିରୋଧ |
अरैखिक प्रणाली,ଅଣ-ଲାଇନ୍ ସିଷ୍ଟମ୍ |
अरैखिकता,ଅଣ-ର ar ଖିକତା |
अरैखिकता त्रुटि,ଅଣ-ର ar ଖିକ ତ୍ରୁଟି |
प्रसामान्यीकृत आवृत्ति,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
अनावर्ती,ପୁନରାବୃତ୍ତି ନୁହେଁ |
अप्रतिक्रियात्मक भाषा,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାଷା |
अपुनरावृत्ति प्रणाली,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
तंत्ररहित डिस्क,ସିଷ୍ଟମ୍ ବିହୀନ ଡିସ୍କ |
अक्रमबद्ध कोड,କ୍ରମିକ କୋଡ୍ |
असतहीय,ଅଣ-ପୃଷ୍ଠ
अवाष्पशील भंडारण,ଅଣ-ଅସ୍ଥିର ସଂରକ୍ଷଣ |
नॉर,ନୋର
नॉर फलन,ନୋର ଫଙ୍କସନ୍
नॉर गेट,ନା ଫାଟକ
नॉर लैच,ନୋର ଲ୍ୟାଚ୍ |
नॉर संक्रिया,ନୋର ଅପରେସନ୍ |
सामान्य घनत्व फलन,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
स्फुरण रव,ଶବ୍ଦ ଶବ୍ଦ
सामान्य प्रतिचयन,ସାଧାରଣ ନମୁନା ସଂଗ୍ରହ |
प्रसामान्यीकृत प्रवेश्यता,ସାଧାରଣ ଅନୁପ୍ରବେଶ |
सामान्यतः बंद मासफेट,ସାଧାରଣତ closed ମସଫେଟ ବନ୍ଦ |
नॉर-नॉर नेटवर्क,ନା-କିମ୍ବା ନେଟୱାର୍କ |
नॉर्टन मॉडल,ନର୍ଟନ୍ ମଡେଲ୍ |
उत्तरी चुंबकीय ध्रुव,ଉତ୍ତର ଚୁମ୍ବକୀୟ ପୋଲ |
नॉर्टन प्र.धा.,ନର୍ଟନ୍ ପ୍ରି।
नॉर्टन प्रवर्धक,ନର୍ଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
नॉर्टन परिपथ,ନର୍ଟନ୍ ସର୍କିଟ୍ |
नॉर्टन दि.धा.,ନର୍ଟନ୍ ଡି।
नॉर्टन समतुल्य परिपथ,ନର୍ଟନ୍ ସମାନ ସର୍କିଟ୍ |
नॉर्टन प्रतिलोमी और अप्रतिलोमी,ନର୍ଟନ୍ ଓଲଟା ଏବଂ ଓଲଟା |
नॉर्टन संक्रियात्मक प्रवर्धक,ନର୍ଟନ୍ ଅପରେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
नॉर्टन उपयोगिता,ନର୍ଟନ୍ ଉପଯୋଗୀତା |
नॉट,ନୁହେଁ
नॉट फलन,କାର୍ଯ୍ୟ କରୁନାହିଁ
नॉट गेट,ଫାଟକ ନୁହେଁ
नॉट संक्रिया,ଅପରେସନ୍ ନୁହେଁ |
"संकेत पद्धति, अंकन पद्धति",ସୂଚନା ପଦ୍ଧତି
खाँच ऐंटेना,ଖୋଲା ଆଣ୍ଟେନା |
खाँच फिल्टर,ଖୋଲା ଫିଲ୍ଟର୍ |
एन.पी.एन. ट्रांजिस्टर,npn ଟ୍ରାନଜିଷ୍ଟର
एन.टी.एस.सी. अंतरारपृष्ठ,NTSC ଇଣ୍ଟରଫେସ୍
एन-प्ररूप अपद्रव्य,n- ପ୍ରକାରର ଅପରିଷ୍କାରତା |
एन-प्ररूप द्रव्य,n- ପ୍ରକାର ବିଷୟ |
न्यूक्लियस,ନ୍ୟୁକ୍ଲିୟସ୍
शून्य,ଶୂନ
रिक्ति चक्र,ଖାଲି ସର୍କଲ୍ |
शून्य ऑफसेट वोल्टता,ଶୂନ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
रिक्ति सूचक,ଖାଲି ସୂଚକ
संख्या आधार,ସଂଖ୍ୟା ଆଧାର
संख्या आधारित रूपांतरण,ସଂଖ୍ୟା ଆଧାରିତ ରୂପାନ୍ତର |
अंक क्षति,ପଏଣ୍ଟ କ୍ଷତି |
संख्या पाश कुंजी,ନମ୍ବର ଲୁପ୍ କୀ |
संख्या पद्धति,ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
संख्यात्मक सह प्रक्रमक,ସାଂଖ୍ୟିକ ସହ-ସଞ୍ଚାଳକ |
संख्यात्मक कुंजी पैड,ସାଂଖ୍ୟିକ କି ପ୍ୟାଡ୍ |
संख्यात्मक द्वारक,ସାଂଖ୍ୟିକ ଅକ୍ଷର
संख्यात्मक दूरी,ସାଂଖ୍ୟିକ ଦୂରତା |
न्यूवीकॉन,nuvicon
नाइक्विस्ट,nyquist
नाइक्विस्ट बैंड विस्तार,nyquist ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
नाइक्विस्ट निकष,nyquist ମାନଦଣ୍ଡ |
नाइक्विस्ट अंतराल,nyquist ବ୍ୟବଧାନ |
नाइक्विस्ट स्पंद,nyquist ନାଡ |
नाइक्विस्ट दर,nyquist ହାର |
नाइक्विस्ट स्थायित्व निकष,nyquist ସ୍ଥିରତା ମାନଦଣ୍ଡ |
नाइक्विस्ट प्रमेय,nyquist ଥିଓରେମ୍ |
वस्तुनिष्ठ माड़्यूल,ଅବଜେକ୍ଟିଭ୍ ମଡ୍ୟୁଲ୍ |
वस्तुनिष्ठ प्रोग्राम,ଅବଜେକ୍ଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
अभिदृश्य लेंस,ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |
वस्तु अभिमुखित प्रोग्रामन,ବସ୍ତୁ ଭିତ୍ତିକ ପ୍ରୋଗ୍ରାମିଂ |
अष्टक,ଅଷ୍ଟାଭ
अष्टीय बस ग्राही-प्रेषित,ଅଶୀ ବସ୍ ରିସିଭର୍-ପଠାଯାଇଛି |
अष्टीय अंक पद्धति,ଅକ୍ଟାଲ୍ ନମ୍ବର ସିଷ୍ଟମ୍ |
सप्तक,ଅଷ୍ଟାଭ
विषम फलन,ଅଦ୍ଭୁତ କାର୍ଯ୍ୟ
"विषम पैरिटी, विषम सादृश्य","ଅଦ୍ଭୁତ ସମାନତା, ଅଦ୍ଭୁତ ଅନୁରୂପ |"
"ओडोमीटर, पथमापी","ଓଡୋମିଟର, ପାଥୋମିଟର |"
ऑफ लाइन,ଅଫ୍ ଲାଇନ୍ |
अक्षेतर अनुक्रिया,ଅଣ-ମୁଖଗତ ପ୍ରତିକ୍ରିୟା |
"अतर्लव, ऑफसेट","ଅନୋମାଲି, ଅଫସେଟ୍ |"
ऑफसेट कोण,ଅଫସେଟ କୋଣ
ऑफसेट धारा,ଅଫସେଟ୍ ଷ୍ଟ୍ରିମ୍ |
ऑफसेट त्रुटि,ଅଫସେଟ ତ୍ରୁଟି
ऑफसेट समांकृतन,ଅଫସେଟ ଅପ୍ଟିମାଇଜେସନ୍
ऑफसेट वोल्टता,ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |
ओम,ଓମ୍
ओमीय संपर्क,ଓହମିକ୍ ଯୋଗାଯୋଗ |
ओमीय क्षेत्र,ଓହମିକ୍ କ୍ଷେତ୍ର |
"ओममीटर, ओममापी","ଓମ୍ମିଟର, ଓମ୍ମିଟର |"
ओम नियम,ଓମ୍ ନିୟମ |
ओम प्रति वोल्ट,ପ୍ରତି ଭୋଲ୍ଟ
तेल परिपथ वियोजक,ତେଲ ସର୍କିଟ ବ୍ରେକର୍ |
सर्वदिशिक,ସର୍ବଭାରତୀୟ
सर्वविधा,ସର୍ବବ୍ୟାପୀ |
ओ.एम.आर. (प्रकाशीय आच्छादित पठन),OMR (ଅପ୍ଟିକାଲ୍ କଭର ପଠନ)
"ऑन प्रतिरोध, ON प्रतिरोध","ପ୍ରତିରୋଧ ଉପରେ, ଉପରେ ପ୍ରତିରୋଧ ଉପରେ |"
ऑन अवस्था,ରାଜ୍ୟ ଉପରେ
चिप निहित विकोडक,ଚିପ୍ ଅନ୍ତର୍ନିହିତ ଡିକୋଡର୍ |
वन शट एकस्थैतिक बहुकंपित्र,ଗୋଟିଏ ବନ୍ଦ ଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
एक-पारण कोडांतर,ଗୋଟିଏ ପାସ୍ ଆସେମ୍ବଲର୍ |
चालू प्रतिरोध,ସାମ୍ପ୍ରତିକ ପ୍ରତିରୋଧ
एक पथिक पंजी नियंत्रक,ଏକ ଭ୍ରମଣକାରୀ ରେଜିଷ୍ଟର |
ऑन-लाइन तंत्र,ଅନଲାଇନ୍ ସିଷ୍ଟମ୍ |
"चालू-बंद नियंत्रक, ऑन-ऑफ नियंत्रक","ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍, ଅନ୍-ଅଫ୍ କଣ୍ଟ୍ରୋଲର୍ |"
चालू-बंद कुंजीयन,ଅନ୍-ଅଫ୍ କିଙ୍ଗ୍ |
संक्रियातमक प्रवर्धक,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
संक्रियात्मक माध्य प्रवर्धक,ଅପରେଟିଂ ଅର୍ଥ ଏମ୍ପ୍ଲିଫାୟର୍ |
संक्रियात्मक तुलनक,କାର୍ଯ୍ୟକ୍ଷମ ତୁଳନାକାରୀ
संक्रियात्मक प्रवर्धक गुणक,କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ ଗୁଣକର୍ତ୍ତା |
संक्रियात्मक सोफनी प्रवर्धक,କାର୍ଯ୍ୟକ୍ଷମ ସୋଫୋନି ଏମ୍ପ୍ଲିଫାୟର୍ |
विवृत संग्राहक,ଖୋଲା ସଂଗ୍ରହକାରୀ |
विवृत निवेश,ଖୋଲା ବିନିଯୋଗ |
"विवृत पाश, विवृत लूप",ଓପନ୍ ଲୁପ୍
विवृत तार लाइन,ଖୋଲା ତାର
विवृत परिपथ प्राचल,ଓପନ୍ ସର୍କିଟ୍ ପାରାମିଟର |
विवृत परिपथित प्रतिबाधा,ଓପନ୍ ସର୍କିଟ୍ ପ୍ରତିରୋଧ |
विवृत पाश लब्धि,ଖୋଲା ଲୁପ୍ ଲାଭ |
संकार्य,ଅପରେଣ୍ଡ୍
संक्रियक कोण,ଅପରେଟିଂ କୋଣ
संक्रियण विधा,ସକ୍ରିୟ ମୋଡ୍
प्रचालन बिंदु,ଅପରେଟିଂ ପଏଣ୍ଟ |
प्रचालन तंत्र,ଲଜିଷ୍ଟିକ୍ସ
संक्रियात्मक आवृत्ति,ଅପରେଟିଂ ଫ୍ରିକ୍ୱେନ୍ସି
"प्रचालन, संक्रिया","ଅପରେସନ୍, ଅପରେସନ୍"
संक्रिया कोड,ଅପରେସନ୍ କୋଡ୍
संक्रियात्मक प्रवर्धक,କାର୍ଯ୍ୟକ୍ଷମ ଏମ୍ପ୍ଲିଫାୟର୍ |
परिचालक,ଅପରେଟର୍
प्रकाशकीय किरण,ଅପ୍ଟିକାଲ୍ ବିମ୍ |
प्रकाशीय संचार,ଅପ୍ଟିକାଲ୍ ଯୋଗାଯୋଗ |
प्रकाशीय डिस्क,ଅପ୍ଟିକାଲ୍ ଡିସ୍କ |
प्रकाशीय कोडक,ଅପ୍ଟିକାଲ୍ କୋଡେକ୍ |
प्रकाशीय तंतु,ଅପ୍ଟିକାଲ୍ ଫାଇବର |
प्रकाशीय अंतःक्षेपण,ଅପ୍ଟିକାଲ୍ ଇଞ୍ଜେକ୍ସନ୍ |
"प्रकाशीय उत्तापमापी, पाइरोमीटर","ଅପ୍ଟିକାଲ୍ ଥର୍ମୋମିଟର, ପିରୋମିଟର |"
प्रकाशीय अभिलेखित्र,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡର୍ |
प्रकाशकीय अभिलेखन,ଅପ୍ଟିକାଲ୍ ରେକର୍ଡିଂ |
प्रकाशीय क्रमवीक्षण,ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |
प्रकाशीय वर्गपट,ଅପ୍ଟିକାଲ୍ ବର୍ଗ
प्रकाशीय भंडारण युक्ति,ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ ଡିଭାଇସ୍ |
प्रकाशीय युग्मित विलगक,ଅପ୍ଟିକାଲ୍ ଯୋଡି ହୋଇଥିବା ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
"इष्टतम अभिनति, इष्टतम बायस","ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତ, ସର୍ବୋତ୍କୃଷ୍ଟ ପକ୍ଷପାତିତା |"
इष्टतम फिल्टर,ସର୍ବୋତ୍ତମ ଫିଲ୍ଟର୍ |
इष्टतम तंत्र,ସର୍ବୋତ୍ତମ ସିଷ୍ଟମ୍ |
इष्टतम कार्यकारी आवृत्ति,ସର୍ବୋତ୍ତମ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |
प्रकाशकीय युग्मक,ଅପ୍ଟିକାଲ୍ କପ୍ଲର୍ |
प्रकाश इलेक्ट्रॉनिकी युक्ति,ହାଲୁକା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ ଉପକରଣ |
प्रकाशीय इलेक्ट्रॉनिकी,ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
ऑर गेट,କିମ୍ବା ଫାଟକ |
कक्षा,କ୍ଲାସ୍
फिल्टर-क्रम,ଫିଲ୍ଟର କ୍ରମ |
समीकरण कोटि,ସମୀକରଣର କ୍ରମ |
साधारण किरण,ସରଳ ବିମ୍ |
आर्थिकान,ଅର୍ଥନ .ତିକ |
लंब गतिक,ଭୂଲମ୍ବ ଗତିଶୀଳ |
लंबकोणिक कोड,ଅର୍ଗୋଗୋନାଲ୍ କୋଡ୍ |
लंबिकता सिद्धांत,ବିଳମ୍ବ ନୀତି
दोलनी वैद्युत द्विधुव,oscillatory dipole
दोलित्र,ଓସିଲେଟର
दोलक-संस्वरण,ଓସିଲେଟର
"दोलनलेखी, ऑसिलोग्राफ","ଓସିଲୋଗ୍ରାଫ୍, ଓସିଲୋଗ୍ରାଫ୍ |"
दोलनदर्शी कैमरा,ଓସିଲୋସ୍କୋପ୍ କ୍ୟାମେରା |
"दोलनदर्शी, अनवेषी शलाका",ଓସିଲୋସ୍କୋପ୍ |
बैंडेतर संकेतन,ଅଫ୍ ବ୍ୟାଣ୍ଡ ସିଗନାଲ୍ |
निर्गम,ସମସ୍ୟା
निर्गत प्रवेश्यता,ଆଉଟପୁଟ୍ ଅନୁପ୍ରବେଶ
निर्गम बफर,ଆଉଟପୁଟ୍ ବଫର୍
निर्गत अभिलक्षण,ଆଉଟପୁଟ୍ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ
निर्गम चालकत्व,ଆଉଟପୁଟ୍ କଣ୍ଡକ୍ଟିଭିଟି |
निर्गम युक्ति,ଆଉଟପୁଟ୍ ଉପକରଣ
निर्गम ऑफसेट वोल्टता,ଆଉଟପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍
निर्गत शक्ति,ଶକ୍ତି ଉତ୍ପାଦନ
निर्गम प्रतिरोध,ଆଉଟପୁଟ୍ ପ୍ରତିରୋଧ
"निर्गम चरण, निर्गम पद","ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ, ପ୍ରସ୍ଥାନ ପର୍ଯ୍ୟାୟ"
निर्गम प्रेदील,ଆଉଟପୁଟ୍ ପ୍ରମ୍ପ୍ଟ
निर्गम ट्रांसफार्मर,ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର
अधिमिश्रण,ମିଶ୍ରଣ
अति युग्मित,ଅତ୍ୟଧିକ ଯୋଡି ହୋଇଛି |
अधियुग्मन,ହାଇପରକପ୍ଲିଂ |
अधिधारा रिले,ଅତ୍ୟଧିକ ରିଲେ
अधि अवमंदित,ଅତ୍ୟଧିକ ଉଦାସୀନ |
अधिचालन गुणक,ଅପରେଟିଂ ମଲ୍ଟିପର୍
अधि उत्तेजन,ହାଇପରଷ୍ଟିମ୍ୟୁଲେସନ୍
अधिप्रवाह,ଓଭରଫ୍ଲୋ |
अधिव्यापन समूह,ଓଭରଲପ୍ ଗ୍ରୁପ୍ |
अधिमॉडुलन,ଓଭରମୋଡ୍ୟୁଲେସନ୍ |
अधि अभिगम,ଶିକ୍ଷା ପ୍ରବେଶ
अधि प्रतिचयन,ନମୁନା ସଂଗ୍ରହ ଉପରେ |
अधिवोल्टता सब्बल,ଓଭରଭୋଲଟେଜ୍ ସବେବଲ୍ |
अधिवोल्टता संसूचक,ଓଭରଭୋଲଟେଜ୍ ଡିଟେକ୍ଟର |
अत्यावेशन,ପ୍ରେରଣା
अधिचालित प्रवर्धक,ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
"अतिचालन, अधिचालन","ଅତ୍ୟଧିକ ଅପରେଟିଂ, ଅପରେଟିଂ ଉପରେ |"
अधिभार,ଓଭରଲୋଡ୍ |
अधिभार रक्षण,ଓଭରଲୋଡ୍ ସୁରକ୍ଷା
अधिभार पुनर्प्राप्तिकाल,ଓଭରଲୋଡ୍ ପୁନରୁଦ୍ଧାର ସମୟ |
अतिक्रमण,ଏନକ୍ରାଚମେଣ୍ଟ |
अधिस्वर,ଓଭରଟୋନ୍ |
ओवन ब्रीज,ଚୁଲି ପବନ |
आक्सीकरण,ଅକ୍ସିଡେସନ୍ |
ऑक्साइड भंजन,ଅକ୍ସାଇଡ୍ ଭଙ୍ଗା |
आक्साइड विलगीकरण,ଅକ୍ସାଇଡ୍ ବିଚ୍ଛେଦ |
पी-चैनल फेट,ପି-ଚ୍ୟାନେଲ୍ ଭାଗ୍ୟ |
पैकेजन,ପ୍ୟାକେଜିଂ
संकुंचन घनत्व,ସଂକୋଚନ ଘନତା |
"पैडर, स्थूल-समंजक",ପ୍ୟାଡର୍
पैडर संधारित्र,ପ୍ୟାଡ୍ କ୍ୟାପେସିଟର୍ |
पैडल,ପେଡାଲ୍ |
पैडल स्विच,ପେଡାଲ୍ ସୁଇଚ୍ |
पृष्ठ,ପୃଷ୍ଠା
अवपृष्ठन कुंजी,ନାଭିଗେସନ୍ କି
उद्पृष्ठन कुंजी,ଉତ୍ପତ୍ତି ଚାବି |
पृष्ठन,ପୃଷ୍ଠା
युगल,ଦମ୍ପତି
कागज संधारित्र,କାଗଜ କ୍ୟାପେସିଟର୍ |
परावलीय परावर्त्तक,ପାରାବୋଲିକ୍ ପ୍ରତିଫଳକ |
समांतर गणक,ସମାନ୍ତରାଳ କାଉଣ୍ଟର |
समांतर आँकड़ा निवेश,ସମାନ୍ତରାଳ ଡାଟା ଇନପୁଟ୍ |
समांतर अंतराफलन,ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |
समांतर द्वारक,ସମାନ୍ତରାଳ ଆପେଚର |
समांतर संसाधन,ସମାନ୍ତରାଳ ଉତ୍ସ |
समांतर अनुनाद,ସମାନ୍ତରାଳ ରେଜୋନାନ୍ସ |
समांतर विस्थापन,ସମାନ୍ତରାଳ ବିସ୍ଥାପନ |
समांतर समस्वरित परिपथ,ସମାନ୍ତରାଳ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
"समांतर-आगत, समांतर-निर्गत","ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ସମାନ୍ତରାଳ-ଆଉଟପୁଟ୍ |"
"समांतर-आगत, श्रेणी-निर्गत","ସମାନ୍ତରାଳ-ଇନପୁଟ୍, ଗ୍ରେଡ୍-ଆଉଟ୍ |"
प्राचलीय समकारक,ପାରାମିଟର ସମାନତା
पराकलीय प्रवर्धक,ପାରାବୋଲିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
पराश्रयी दिशक,ପରଜୀବୀ ଦିଗ |
पराश्रयी तत्व,ପରଜୀବୀ ଉପାଦାନ |
पराश्रयी उत्तेजन,ପରଜୀବୀ ଉତ୍ସାହ |
अवांछित दोलन,ଅବାଞ୍ଛିତ ଦୋହରିବା |
पराश्रयी परावर्त्तक,ପରଜୀବୀ ପ୍ରତିଫଳକ |
पैरिटी,ସମାନତା
पैरिटी द्वयंक,ଯୁଗଳ ଖେଳ |
पैरिटी परीक्षक,ଯୁଗଳ ପରୀକ୍ଷଣକାରୀ |
पैरिटी कोडक,ପ୍ୟାରିଟି କୋଡାକ୍ |
पैरिटी जनित्र,ଯୁଗଳ ଜେନେରେଟର |
विभाजन,ବିଭାଜନ
"पारक बैंड, पारक पट्टी","ପାରାକ୍ ବ୍ୟାଣ୍ଡ, ପାରା ପାଟି |"
निष्क्रिम झीणकारी पैड,ନିଷ୍କ୍ରିୟ ଧୋଇବା ପ୍ୟାଡ୍ |
निष्क्रिय परिपथ,ପାସିଭ୍ ସର୍କିଟ୍ |
"निष्क्रिय अवयव, निष्क्रिय घटक","ନିଷ୍କ୍ରିୟ ଉପାଦାନ, ନିଷ୍କ୍ରିୟ ଉପାଦାନ |"
निष्क्रिय विद्युत जालक्रम (नेटवर्क),ନିଷ୍କ୍ରିୟ ଶକ୍ତି ନେଟୱାର୍କ |
निष्क्रियांग फिल्टर,ପାସିଭ୍ ଫିଲ୍ଟର୍ |
अक्रिय भार,ନିଷ୍କ୍ରିୟ ଭାର
अक्रिय उद्कर्ष,ନିଷ୍କ୍ରିୟ ବହିଷ୍କାର |
"योजक रज्जु, कॉर्ड","ସଂଯୋଜକ କର୍ଡ, କର୍ଡ |"
पथ-ह्रास,ବିଘ୍ନ
प्रतिरूप जनित्र,ମଡେଲ୍ ଜେନେରେଟର
प्रतिरूप,ମଡେଲ୍
मुद्रित परिपथ बोर्ड (पी.सी.बी.),ମୁଦ୍ରିତ ସର୍କିଟ ବୋର୍ଡ (PCB)
पी-चैनल,p- ଚ୍ୟାନେଲ୍ |
शिखर संसूचक,ଶିଖର ଡିଟେକ୍ଟର |
शिखर-शिखर,ଶିଖର
शिखर-शिखर आयाम,ଶିଖର-ଶିଖର ପରିମାଣ |
शिखर श्वेत स्तर,ଶିଖର ଧଳା ସ୍ତର |
शिखर संसूचक,ଶିଖର ଡିଟେକ୍ଟର |
शिखर अनुगामी,ଶିଖର ଟ୍ରେଲିଂ
शिखरन कुंडली,ଶିଖରାନ୍ କୁଣ୍ଡଲି |
पीअर संदेशाचार,ସାଥୀ ମେସେଜିଂ
पेडस्टल ऊँचाई,ପାଦ ଉଚ୍ଚତା |
पेंटियम,ପେଣ୍ଟିଅମ୍ |
"समस्तर, पीअर","ସମସ୍ତର, ସାଥୀ"
प्रतिशत नियमन,ଶତକଡା ନିୟମାବଳୀ
प्रतिशत ऊर्मिका,ଶତକଡା ଶକ୍ତି
निकटतम बिंदु,ନିକଟତମ ବିନ୍ଦୁ
आवर्तकाल,କାରବାର ସମୟ |
आवर्तकाल मापन,ପର୍ଯ୍ୟାୟ ମାପ |
आवर्ती तरंग रूप,ପର୍ଯ୍ୟାୟ ତରଙ୍ଗ ଫର୍ମ |
