Marathi,English
लोड ताण,Loading stress
कॅलिब्रेटर,Loadmeter
चुंबक दगड,Loadstone
लोब छेदन,Lobe penetration
स्थानिक आभासी मेरिडियन,Local apparent moon
स्थानिक आकुंचन,Local buckling
स्थानिक चॅनेल,Local channel
स्थानिक नियंत्रण,Local control
स्थानिक प्रवाह,Local current
स्थानिक पॅथॉलॉजी केंद्र,Local deformation centre
स्थानिक दर,Local dip
स्थानिक इलेक्ट्रॉन घनता,Local electron density
स्थानिक गुरुत्वाकर्षण नकाशा,Local gravity map
दृश्य क्षितीज,Local horizon (=apparent h orizon)
स्थानिक क्षितिज शरीर,Local horizon system
स्थानिक माहिती,Local information
स्थानिक स्थिरता,Local invariance
स्थानिक समरूपता,Local isotropy
स्थानिक क्रमांक,Local Mach number
स्थानिक सरासरी वेळ,Local mean time
स्थानिक स्पेशलायझेशन,Local specialisation
स्थानिक वेळ,Local time
"स्थानिक, स्थानिक",Localised
अवकाशीय विकृती,Localised distortion
स्थानिक किनारा,Localised fringe
स्थानिकीकृत अशुद्धता,Localised impurities
अवकाशीय वेक्टर,Localised vector
लोकॅलायझर,Localiser
स्थानिक अँटेना,Localiser antenna
स्थानिकीकृत राज्य,Localized state
"स्थान, स्थान, स्थान, स्थान, स्थान",Location
स्थान बीकन,Locator beacon
पोस्ट ऑर्डर स्कॅनिंग,Lock and follow scanner
ताब्यातील हात,Lock arm
प्रतिबंधित सिंक्रोनाइझेशन,Lock in synchronism
"व्यवस्थापन यंत्रणा, व्यवस्थापन यंत्रणा",Lock mechanism
लक्ष्य सर्किट,Lock on circuit
व्यवस्थापित युनिट,Lock unit
"तालकन, माल",Lock-in
प्रतिबंधित मिक्सर,Lock-in mixer
संलग्न परिसर,Lock-in range
स्थिती श्रेणी,Lock-on range
लॉकआउट सर्किट,Lock-out corcuit
लॉकआउट नाडी,Lock-out pulse
बंधनकारक दोष,Locked dislocation
एकाग्र खोबणी,Locked groove
संलग्न ऑसिलेटर,Locked oscillator
जोडप्याकडे जा,Locked pair (=Goto pair)
माल,Locking
माल,Locking (=maninshold)
प्रतिबंधात्मक निर्बंध,Locking condition
प्रतिबंधित की,Locking key
असाइनमेंट मार्ग,Locking locus
प्रतिबंधित चुंबक,Locking magnet
प्रतिबंधित माध्यम,Locking medium
सापेक्ष घटना,Locking phenomenon
"लँडमार्क, लोकस, रेषा मार्ग",Locus
लोडर,Lodar (=lorad)
चुंबक दगड,Lodestone
लोफर,Lofar
लॉग वारंवारता अँटेना,Log periodic antenna
लॉग सर्पिल अँटेना,Log spiral sntanna
"लॉगरिदमिक, लॉगरिदमिक",Logarithmic
लॉगरिदमिक अचूकता,Logarithmic accuracy
"लॉगरिदमिक अॅम्प्लिफायर, लॉगरिदमिक अॅम्प्लिफायर",Logarithmic amplifier
"लॉगरिदमिक मोजणी स्केलर, लॉगरिदमिक मोजणी स्केलर",Logarithmic counting rate meter
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र",Logarithmic curve
लॉगरिदमिक हवामान,Logarithmic decrement
"लॉगरिदमिक ऊर्जा अपव्यय, लॉगरिदमिक ऊर्जा अपव्यय",Logarithmic energy decrement
लॉगरिदमिक ऊर्जा नुकसान,Logarithmic energy loss
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन",Logarithmic function
लॉगरिदमिक आलेख,Logarithmic graph
लॉगरिदमिक आलेख पेपर,Logarithmic graphpaper
"लॉगरिदमिक वाढ, लॉगरिदमिक वाढ",Logarithmic increase
लॉगरिथम आलेख,Logarithmic line graph
लॉगरिदमिक क्षमता,Logarithmic potential
लॉगरिदमिक संबंध,Logarithmic relationship
लॉगरिदमिक स्केल,Logarithmic scale
"लॉगरिदम मालिका, लॉगरिदमिक मालिका",Logarithmic series
तर्कशास्त्र,Logic
लॉजिक सर्किट,Logic circuit
तर्कशास्त्र आकृती,Logic diagram
तर्कशास्त्र घटक,Logic element
तर्कशास्त्र कार्य,Logic function
तर्कशास्त्र ऑपरेशन,Logic operation
लॉजिक रीड रिले,Logic reed relay
लॉजिक स्विच,Logic switch
तर्क चिन्ह,Logic symbol
वाजवी,Logical
तर्कशुद्ध विश्लेषण,Logical analysis
तर्कशुद्ध निर्णय,Logical decision
तर्कसंगत कार्य,Logical function
तर्कशुद्ध ओळख,Logical identity
तर्कशुद्ध सूचना,Logical instruction
तर्कसंगत ऑपरेशन,Logical operation
तर्कसंगत ऑर्डर,Logical order
तार्किक सकारात्मकता,Logical positivism
तर्कसंगत उत्पादन,Logical product
तर्कसंगत बेरीज,Logical sum
तर्कसंगत प्रतीक,Logical symbol
तर्कशुद्ध वेक्टर,Logical vector
तार्किकदृष्ट्या समतुल्य,Logically equivalent
"लॉजिस्टिक, ऑपरेशनल",Logistic
लॉग स्टोरेज,Logistic (s) protection
"लॉजिस्टिक, ऑपरेशन्स सायन्स",Logistics
चार्ज ठेवा,Logistics concept
लॉजिस्टिक योजना,Logistics plan
स्थानिक आधार,Loktal base
स्थानिक नलिका,Loktal tube
लंडन फैलाव बल,London dispersion force
"लंडन संवाद, आराम द्विध्रुवीय संवाद",London interaction (=Vander Waals interation =fluctuating dipole interaction)
लंडन ड्रिलिंग खोली,London penetration depth
लंडन सुपरकंडक्टिव्हिटी सिद्धांत,London superconductivity theory
लंडन वेंडरवाल आकर्षणे,London Van Der Waals attraction
लांब हात वाकलेला,Lone arm' balance
एकटा इलेक्ट्रॉन,Lone electron
इलेक्ट्रॉनची एकमेव जोडी,Lone electron pair
न्यूट्रॉन कॅल्क्युलेटर,Long counter
लांब विसर्जन,Long discharge
रिमोट ट्रान्समिशन,Long distance transmission
अंतर xerography,Long distance xerography
लांब ओळ प्रभाव लांब ओळ प्रभाव,Long line effect
लांब स्वर,Long note
दीर्घ कालावधी (नियतकालिक सारणी),Long period (periodic table)
लांब नियतकालिक सारणी,Long periodic table
लांब शेल्फ लाइफ,Long persistence
लांब रेकॉर्ड,Long play record
लांब पल्ल्याच्या विकार,Long range disorder
लांब श्रेणी नेव्हिगेशन,Long range navigation
लांब पल्ल्याचे रडार,Long range radar
दीर्घ विश्रांती कालावधी,Long relaxation time
विस्तृत शॉट,Long shot (=vista shot)
लांब दृष्टी,Long sight
लांब शेपटीची जोडी,Long tail pair
दीर्घकालीन क्षमता,Long tailed potential
लाँग वेव्ह टप्पा,Long wave phase
लांब तरंगलांबी श्रेणी,Long wave-length limit
लांब तरंगलांबी,Long wavelength
लांब वायर अँटेना,Long wire antenna
दूरस्थ नेव्हिगेशन मदत,Long-distance navigation aid
लांब पल्ल्याची प्रणाली,Long-range order
लांब कॅम्पस सिस्टम पॅरामीटर्स,Long-range order parameter
दीर्घकालीन लवचिकता,Long-run elasticity
दीर्घकालीन ऑपरेशन,Long-run parameter
लांब लाट लांब लाट,Long-wave
लांब तरंगलांबी प्रकाश,Long-wavelength light
लांब तरंगलांबी शेपूट,Long-wavelength tail
दीर्घ श्रेणी प्रभाव,Longer-range effect
longon,Longeron
सर्वात मोठा दिवस,Longest day
"रेखांश, रेखांश",Longitude
रेखांश प्रभाव,Longitude effect (cosmic rays)
कक्षीय रेखांश,Longitude in the orbit
सूर्यास्त रेखांश,Longitude of perihelion
रेखांश मूल्य,Longitude value
रेखांश वेक्टर,Longitude vector
"रेखांशाचा, रेखांशाचा",Longitudinal
"अनुदैर्ध्य विकृती, अक्षीय विकृती",Longitudinal aberration
रेखांशाचा प्रवेग,Longitudinal acceleration
अनुदैर्ध्य ध्वनिक फोनॉन,Longitudinal acoustical phonon
रेखांशाचा अक्ष,Longitudinal axis
रेखांशाचा दंड,Longitudinal bars
अनुदैर्ध्य विकृती,Longitudinal chromatic aberration
रेखांशाचा प्रवाह,Longitudinal current
रेखांशाचा वक्र,Longitudinal curve
अनुदैर्ध्य विस्थापन,Longitudinal displacement
रेखांशाचा विस्तार,Longitudinal elongation
रेखांशाचा प्रसार,Longitudinal expansion
अनुदैर्ध्य रोटेशन,Longitudinal gyrofrequency
रेखांशाचा टक्कर,Longitudinal impact
रेखांशाचा स्तर,Longitudinal layer
रेखांशाचा ओठ रेषा,Longitudinal lip striae
अनुदैर्ध्य लाट,Longitudinal longitudial wave
रेखांशाचा चुंबकीय प्रतिकार,Longitudinal magnetoresistance
रेखांशाचा विस्तार,Longitudinal magnification
रेखांशाचा वस्तुमान,Longitudinal mass
रेखांशाचा वेग,Longitudinal motion
रेखांशाचा ऑप्टिकल फोनॉन,Longitudinal optical phonon
रेखांशाचा नाडी,Longitudinal pulse
अनुदैर्ध्य स्थिरता,Longitudinal stability
अनुदैर्ध्य विकृती,Longitudinal strain
रेखांशाचा ताण,Longitudinal stress
रेखांशाचा पट्टी,Longitudinal striation
रेखांशाचा थर्मल विश्रांती वेळ,Longitudinal thermal relaxation time
अनुदैर्ध्य आडवा लहर,Longitudinal transverse wave
रेखांशाचा कंपन,Longitudinal vibration
अनुदैर्ध्य झेमन प्रभाव,Longitudinal Zeeman effece
रेखांशाचा विमा,Longitudinal-dimension
क्षण निरीक्षण,Look through
"लूप, लूप, लूप (नाही, ), लूप (क्रि, ), लूप",Loop
लूप अँटेना,Loop antenna
लूप सर्किट,Loop circuit
लूप कपलिंग,Loop coupling
लूप कट,Loop cut
लूप विभेदक सिग्नल,Loop difference signal
लूप निर्धारक,Loop direction finder
लूप योजना,Loop plan
पळवाट चाचणी,Loop test
रूपांतरण प्रमाण,Loop transfer ratio
"loop-mile, loop-mile",Loop-mile
लूप कॉइल,Loop-unwinding
looseback,Loose back
hypogamy,Loose coupling (=small coupling)
विपुल माध्यम,Loose medium
सैलपणे बांधलेले,Loosely bound
"विरळ पॅक केलेले, अनपॅक केलेले",Loosely packed
LOREC (फार रियालिटी रडार सिस्टम),Lorac (=long range accuracy radar system)
लाउडर,Lorad (=lodar)
लॉरेन (लाँग रेंज एअरक्राफ्ट नेव्हिगेशन),Loran (=long range navigation)
लॉरेन स्थिती,Loran fix
लॉरेन लाइन,Loran line
लॉरेन सेट,Loran set
लॉरेन सेंटर,Loran station
"लॉरेन सिस्टम, लाँग रेंज सिस्टम",Loran sy stem
लॉरेन ट्रायक,Loran triplet
लॉरेंट-लॅरेंट समीकरण,Lorentz and Lorentz equation
लॉरेंटचे वायुवीजन,Lorentz broadening
लॉरेंटचे निर्बंध,Lorentz condition
लॉरेंट च्या सुधारणा घटक,Lorentz correction factor
लॉरेंटचा वक्र,Lorentz curve
loront च्या गुणक,Lorentz factor
लॉरेंटचे फिट्झगेराल्ड आकुंचन,Lorentz Fitzgerald contraction
लॉरेंटची शक्ती,Lorentz forece
लॉरेंटची फ्रेम,Lorentz frame
lorent&#39;s gage,Lorentz gauge
lorents स्थानिक क्षेत्र,Lorentz local field
लॉरंट नंबर,Lorentz number
lorents परिवर्तन,Lorentz transformation
लॉरेंटचे परिवर्तन समीकरण,Lorentz transformation equation
लॉरेंटचे युनिट,Lorentz unit
लॉरेंटचा ध्रुवीकरण घटक,Lorentz-polarisation factor
लॉरेंटचे समीकरण,Lorentz's equation
lorhumb ओळ,Lorhumb line
Lorentz फील्ड समीकरण,Lorrentz field equation
लॉरेंट इलेक्ट्रॉन युक्तिवाद,Lorrentz' electron theory
लॉरेंटचे अंतर,Lorrentzian distance
"नुकसान, क्षय",Loss
"स्थान कोन, नुकसान कोन",Loss angle
क्षय शंकू,Loss cone
हानीकारक प्रवाह,Loss currrent
त्रुटीमुळे नुकसान,Loss due to error
क्षय मूल्यांकन,Loss evaluation
क्षयरहित रेषा,Loss free line (=lossless line)
नुकसान कार्य,Loss function
नुकसान मॅट्रिक्स,Loss matrix
शोषण मॉड्यूलेशन,Loss modulation (=absorption modulation)
"क्षय स्पर्शिका, क्षय स्पर्शिका",Loss tangent
नॉन-इरोसिव्ह जंक्शन,Loss-less junction
विघटन न होणारी सामग्री,Loss-less material
क्षय,Losser
दोषरहित कोड,Lossless code
निरुपद्रवी विकिरण,Lossless isotropic radiator
क्षयरहित रेषा,Lossless line (=loss free line)
क्षय attenuator,Lossy attenuator
सडलेले डायलेक्ट्रिक,Lossy dielectric
कुजलेली ओळ,Lossy line
कुजणारे पंख,Lossy vanes
लुप्त होणारी शक्ती,Lost force
कॅटलॉग नुसार स्वीकृती नमुना,Lot-by-lot acceptance sampling
लाउडस्पीकर,Loud speaker
शक्ती,Loudness (of sound)
शक्ती पातळी,Loudness level
शक्ती वाढ,Loudness recruitment
ताकद युनिट,Loudness unit
ledspeaker विभाजन जाळी,Loudspeaker dividing network
वॉचमेकरचे भिंग,Loupe (watchmarker's)
"कमी दाबाचे क्षेत्र, नैराश्य",Low
कमी बँड,Low band
कमी ऍनेस्थेसिया,Low coercivity
कमी स्पष्टता दूरदर्शन,Low definition television
हायपोडेन्सिटी प्लाझ्मा,Low density plasma
कमी कर्षण अँटेना,Low drag antenna(=low drag trailing aerial)
कमी वापराचे प्रमाण,Low duty cycle
कमी ऊर्जा इलेक्ट्रॉन विवर्तन,Low energy electorn diffraction (=leed)
कमी ऊर्जा भौतिकशास्त्र,Low energy physics
कमी वारंवारता वर्तमान,Low frequency current
कमी वारंवारता प्रेषण,Low frequency propagation
कमी वारंवारता प्रतिसाद,Low frequency response
कमी वारंवारता स्पेक्ट्रम,Low frequency spectrum
कमी गामा,Low gamma
कमी सेवन क्षमता,Low I ntake capacity
लहान निर्देशांक मजला,Low index plan
कमी तीव्रता उलटा फ्रॅक्चर,Low intensity reciprocity failure
कमी कप्पा भिन्नता,Low kappa strain
निम्न स्तर जोडणी,Low level counting
कमी दाबाचा द्रव प्रवाह,Low level coupling flow
कमी पातळीचे मॉड्यूलेशन,Low level modulation
कमी नुकसान केबल,Low loss cable
कमी नुकसान इन्सुलेटर,Low loss insulator
लहान नुकसान प्रक्रिया,Low loss process
सर्वात दक्षिणेकडील स्थिती,Low order position
कमी पिच हम,Low pitched hum
भिंग,Low power objective
कमी उर्जा हस्तांतरण,Low power termination
कमी दाब प्रणाली,Low prerssure system
कमी दाबाचा दिवा,Low prressure lamp
कमी प्र,Low Q
कमी सबसोनिक प्रवाह,Low subsonic flow
कमी सुपरसोनिक मुख्य प्रवाह,Low supersonic main flow
कमी तापमान रूपांतरण,Low temperature modification
कमी थर्मोफिजिक्स,Low temperature physics
कमी तापमान (कमी तापमान थर्मोमेट्री),Low temperature thermometry
कमी उष्णता उपचार,Low temperature treatment
कमी क्षमता,Low tension
कमी संभाव्य बॅटरी,Low tension battery
निकृष्ट व्हॅक्यूम,Low vaccum
कमी विद्युतदाब,Low voltage
कमी शक्ती समायोजन,Low volume setting
कमी क्रोमोस्फियर,Lower chromosphere
कमी अविभाज्य,Lower integral
"श्रवणक्षमतेची कमी मर्यादा, श्रवणक्षमतेची कमी मर्यादा",Lower pitch limit
कमी बाजूचा बँड,Lower side band
कमी लाट,Lower wave
"तिरस्कार, कमी",Lowering
"सर्वात कमी, सर्वात लहान",Lowest
सर्वात कमी ऊर्जा,Lowest energy
वापरण्यायोग्य सर्वात कमी उच्च वारंवारता,Lowest usable high frequency
सर्वात लहान वाल्व,Lowest value
लॉबिंग प्रक्रिया,Lowing process
"कमी वारंवारता फिल्टर, कमी पार फिल्टर",Lowpass filter
कमी गती स्कॅनर,Lowspeed scanner
"द्रव ऑक्सिजन, lox",Lox
ऑक्सिजन भरण्याची वेळ,Loxing time
द्रव ओझोन,Loz
मार्गदर्शक सूचना,Lubber line
दिसत,Lug
पकड बँड,Lug band
लग-प्लेट,Lug strip
लुकेश तीव्रता पद्धत,Lukesh's intensity method
लुकेश अर्धध्रुवीय पद्धत,Lukesh's semipolar method
लंबरग (प्रमाण),Lumberg (unit)
"विश्रांती, लुमेन",Lumen
लुमेन (युनिट),Lumen (unit)
लुमेन तास,Lumen hour
प्रकाश,Luminance
प्रकाश अॅम्प्लिफायर,Luminance ampllifier
प्रकाशमय मूळ,Luminance primary
"प्रदीपन सिग्नल, प्रदीपन सिग्नल",Luminance signal
प्रदीपन तापमान,Luminance temperature
संदीप्ती,Luminescence
तेजस्वी,Luminescent
तेजस्वी सूचक,Luminescent Indicator
"प्रकाश क्षेत्र, प्रकाश क्षेत्र, प्रकाश क्षेत्र",Luminescent zone
चमकदार पेंट,Luminescnet paint
हलक्या मनाने,Luminiferous
संदीपक,Luminophore
ज्योत.,Luminosity
ज्योतिवर्ग,Luminosity class
प्रकाश गुणांक,Luminosity coefficient
चमकदार रंग वितरण,Luminosity colour distribution
प्रकाश वक्र,Luminosity curve
दृष्टिवैषम्य,Luminosity function
प्रकाशाचा नियम,Luminosity law
प्रकाश वर्णक्रमीय वितरण,Luminosity spectral type distribution
"दीप, प्रदीपी",Luminous
तेजस्वी शरीर,Luminous body
तेजस्वी स्तंभ,Luminous column
प्रकाश घनता,Luminous density
तेजस्वी कोर,Luminous edge
प्रकाश कार्यक्षमता,Luminous efficiency
प्रकाश उत्सर्जन,Luminous emittance
प्रकाश ऊर्जा,Luminous energy
तेजस्वी ज्योत,Luminous flame
ज्वाला प्रवाह,Luminous flux
प्रॉमिस्क्युस कीटक,Luminous insect
प्रकाश तीव्रता,Luminous intensity
तेजस्वी पदार्थ,Luminous material
चमकदार रात्रीचा ढग,Luminous night cloud
तेजस्वी शक्ती,Luminous power
प्रकाश परावर्तकता,Luminous reflectance
प्रकाश संवेदनशीलता,Luminous sensitivity
"तेजस्वी सिग्नल, प्रकाशमय सिग्नल",Luminous signal
तेजस्वी पायवाट,Luminous trail
स्थानिक स्थिरांक,Lumped constant
स्थानिकीकृत खंडन,Lumped discontinuity
स्थानिकीकृत घटक,Lumped element
स्थानिक प्रतिबाधा,Lumped impedance
स्थानिक लोडिंग,Lumped loading
कॉम्पॅक्शन,Lumping
चंद्र दिवस,Lunar day
चंद्रग्रहण,Lunar eclipse
चंद्र तास,Lunar hour
चंद्र कोन,Lunar hour angle
चंद्र कमी,Lunar perigee
चंद्र इंद्रधनुष्य,Lunar rainbow (=moonbow)
चंद्र उपग्रह,Lunar satellite
चंद्र टप्प्यात बदल,Lunar variation
चंद्र वर्ष,Lunar y ear
luneberg लेन्स,Luneberg lens
लुसेक (युनिट),Lusec (unit)
लक्स,Lux
luxmeter,Luxometer
लिडेन-सॅक्स-टेलर संबंध,Lyddane-Sachs-Teller relation
लिमन ट्राम लाइन,Lyman gohst
लिमन मर्यादा,Lyman limit
लिमन क्वांटम,Lyman quantum
लिमन मालिका,Lyman series
लिमन रेडिएशन,Lyman-radiation
लिरीड,Lyrids
एम केंद्र,M center
एम-कॅप्चर,M-capture
एम-इलेक्ट्रॉन,M-electron
MKS पद्धत,M.K.S. System
कमाल सेट पातळी,M.P.L. (maximum permissible level)
मॅक मायकेल व्हिस्कोमीटर,Mac Michael viscometer
मच-कोन,Mach angle
mach-वर्तुळ,Mach circle
राख,Mach criterion
मॅच हिरा,Mach diamond
माच पंखा,Mach fan
माच छेदनबिंदू,Mach intersection
mach ओळ,Mach line
mach यादी,Mach needle
mach नियम,Mach principle
माच स्टेम,Mach stem
mach लहर,Mach wave
मॅश युनिट,Mache unit
मशीन संकलन,Machine compilation
यांत्रिक नियंत्रण,Machine control
मशीन चाक,Machine cycle
यांत्रिक त्रुटी,Machine error
मशीन पुरवठादार,Machine feeder
मशीन-फिटर,Machine fitter
मशीन तास,Machine hours
मशीन भाषा निर्देश,Machine instruction
मशीन भाषा मशीन भाषा,Machine language
मशीन भाषा प्रोग्रामिंग,Machine language programming
मशीन लर्निंग,Machine learning
मशीन स्क्रिप्ट,Machine script
मशीन सिम्युलेशन,Machine simulation
मशीन भाषांतर,Machine translation
मशीन युनिट,Machine unit
मशीन शब्द,Machine word
डिव्हाइस असाइनमेंट समस्या,Machine-assignment problem
यांत्रिक भाषा,Machine-dependent language
मशीन भाषा,Machine-independent language
"मॅकेन्झी-समीकरण, फेकनरचा कायदा",Mackenzic equation (=Fechner Law)
मॅकी लाईन,Mackie line
"स्थूल, महान, दीर्घ, गुरु",Macro
मॅक्रो क्रिस्टलीय,Macro crystalline
मॅक्रो सूचना,Macro instruction
मास्टर इंस्ट्रक्शन प्रोग्रामिंग,Macro programming
मॅक्रो खाते,Macrograph
मॅक्रो लेखन,Macrography
मॅक्रोस्कोपिक,Macromolecule
"सूक्ष्म, मॅक्रो, मॅक्रोस्कोपिक, मॅक्रोस्कोपिक",Macroscopic
मॅक्रो स्थिरांक,Macroscopic constant
मॅक्रो निर्देशांक,Macroscopic coordinates
मॅक्रो श्रेणी,Macroscopic cross section
एकूण लवचिक गुणांक,Macroscopic elastic constant
मॅक्रो इलेक्ट्रोडायनामिक्स,Macroscopic electrodynamics
मॅक्रो घटक,Macroscopic element
मॅक्रो सातत्य समीकरण,Macroscopic equation of continuity
"मॅक्रो फ्लक्स बदल, मॅक्रो फ्लक्स बदल",Macroscopic flux variation
मोठ्या प्रमाणात कण,Macroscopic particle
एकूण थांबण्याची शक्ती,Macroscopic stopping power
मॅक्रो सममिती,Macroscopic symmetry
मॅक्रो सिद्धांत,Macroscopic theory
एकूण वेग,Macroscopic velocity
एकूण खंड,Macroscopic volume
मॅक्रो व्हॉल्यूम अल्पसंख्याक,Macroscopic volume element
मॅक्रोस्कोपिक,Macroscopy
सुपर ध्वनीशास्त्र,Macrosonics
एअरबोर्न मॅग्नेटिक डिटेक्टर,Mad (magnetic airborne detector)
मिशिगन अल्गोरिदम डीकोडर,Mad (Michigan algorithm decoder)
मेडलुंग स्थिर,Madelung constant
madister,Madistor
madre,Madre
मॅड ट्रान्झिस्टर,Madt transistor
मॅगी-रिगी लेड्यूक प्रभाव,Maggi-Righi-Leduc effect
जादूचे हॉर्न,Magic horn
"मॅजिक लँटर्न, सचित्र कंदील",Magic lantern
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक",Magic number
"संकरित चहा, जादूचा चहा",Magic tee
मॅग्न (युनिट),Magn
चुंबक वहन चाचणी,Magnaflux testing
मॅग्नेल बेस,Magnal base
चुंबकीय मेरिडियन,Magneitc zenith
मॅग्नेसिन,Magnesy
चुंबक,Magnet
चुंबकीय शुल्क,Magnet charger
चुंबक शक्ती,Magnet power
मॅग्नेटो-कोर अँटेना,Magnet-core antenna
चुंबकीय,Magnetic
चुंबकीय सक्रियता,Magnetic activity
एअरबोर्न मॅग्नेटिक डिटेक्टर,Magnetic airborne detector
चुंबकीय वर्धक,Magnetic amplifier
चुंबकीय समस्थानिकता,Magnetic anisotropy
चुंबकीय समस्थानिक ऊर्जा,Magnetic anisotropy energy
चुंबकीय विसंगती,Magnetic anomaly
चुंबकीय विसंगती डिटेक्टर,Magnetic anomaly detector
चुंबकीय चाप सिद्धांत,Magnetic arch theory
चुंबकीय असममित लहर,Magnetic asymmetric wave
चुंबकीय अक्ष,Magnetic axis
चुंबक रॉड,Magnetic bar
"चुंबकीय दिशा, चुंबकीय दिशा कोन",Magnetic bearing
चुंबकीय शमन,Magnetic blowout
चुंबकीय प्रतिरोधक,Magnetic bottle
चुंबकीय प्रतिकार पद्धत,Magnetic bottle method
चुंबकीय बबल,Magnetic bubble
चुंबकीय वैशिष्ट्ये,Magnetic character
चुंबकीय सर्किट,Magnetic circuit
चुंबकीय प्रतिकार शक्ती,Magnetic coercive force
चुंबकीय कॉइल,Magnetic coiul
चुंबकीय होकायंत्र,Magnetic compass
चुंबकीय स्थिरांक,Magnetic constant
चुंबकीय नियंत्रण नमुना,Magnetic control pattern
चुंबकीय कोर,Magnetic core
चुंबकीय जोडणी,Magnetic coupling
चुंबकीय मार्ग,Magnetic course
चुंबकीय क्युरी हीटिंग,Magnetic Curie temperature
चुंबकीय वर्तुळ,Magnetic cycle
चुंबकीय ओलसर,Magnetic damping
चुंबकीय आधार,Magnetic datum
चुंबकीय क्षेत्र,Magnetic declination
चुंबकीय विक्षेपण,Magnetic deflection
चुंबकीय विक्षेपण मास स्पेक्ट्रोमीटर,Magnetic deflection mass spectrometer
चुंबकीय घनता,Magnetic density
चुंबकीय डिटेक्टर,Magnetic detector
चुंबकीय प्रसार,Magnetic diffusivity
चुंबकीय क्षेत्र,Magnetic dip
चुंबकीय द्विध्रुव,Magnetic dipole
चुंबकीय द्विध्रुवीय अँटेना,Magnetic dipole antenna
चुंबकीय द्विध्रुवीय क्षण,Magnetic dipole moment
चुंबकीय द्विध्रुवीय विकिरण,Magnetic dipole radiation
चुंबकीय हवामान,Magnetic dissipation
चुंबकीय अडथळा,Magnetic disturbance
चुंबकीय क्षेत्र,Magnetic domain
चुंबकीय बायनरी,Magnetic doublet
चुंबकीय ध्रुव,Magnetic drum
चुंबकीय भोवरा,Magnetic eddy
चुंबकीय इलेक्ट्रॉन सूक्ष्मदर्शक,Magnetic electron microscope
चुंबकीय घटक,Magnetic element
चुंबकीय ऊर्जा,Magnetic energy
चुंबकीय ऊर्जा घनता,Magnetic energy density
चुंबकीय एन्ट्रॉपी,Magnetic entropy
चुंबकीय क्षेत्र,Magnetic equator
चुंबकीय उत्तेजना,Magnetic excitation
चुंबकीय क्षेत्र,Magnetic field
चुंबकीय क्षेत्र गोंधळ,Magnetic field perturbation
चुंबकीय क्षेत्र प्रत्यावर्तनीयता,Magnetic field reversal
चुंबकीय क्षेत्र शक्ती,Magnetic field strength
चुंबकीय चित्रपट,"Magnetic film (=magnetic thin film, ferro-magnetic film)"
चुंबकीय दोष शोधक,Magnetic flaw detector
चुंबकीय अनुनाद,Magnetic flocculation
चुंबकीय द्रव क्लच,Magnetic fluid clutch
चुंबकीय द्रव गतिशीलता,Magnetic fluid dynamics
चुंबकीय प्रवाह,Magnetic flux
चुंबकीय प्रवाह घनता,Magnetic flux density (=magnatic induction)
चुंबकीय फोकस,Magnetic focusing
चुंबकीय शक्ती,Magnetic force
चुंबकीय मॉडेलिंग,Magnetic forming (=electromagnetic forming)
चुंबकीय फेरोविद्युत,Magnetic forroelectric
चुंबकीय घर्षण क्लच,Magnetic friction clutch
चुंबकीय अंतर,Magnetic gap
"मॅग्नेटिक गेट, मॅग्नेटिक गेट",Magnetic gate
चुंबकीय गेज,Magnetic gauge
चुंबकीय गट,Magnetic groups
चुंबकीय शीर्ष,Magnetic head
चुंबक उत्तर कोन,Magnetic heading
चुंबकीय मायक्रोस्कोपिक संरचना स्थिर,Magnetic hyperfine structure constant
चुंबक संश्लेषण,Magnetic hysteresis
चुंबकीय प्रेरण,Magnetic induction
चुंबकीय प्रेरण वेक्टर,Magnetic induction vector
चुंबकीय विषमता,Magnetic inhomogeneity
"चुंबकीय शाई, चुंबकीय शाई",Magnetic ink
चुंबकीय तीव्रता,Magnetic intensity
चुंबकीय व्यत्यय,Magnetic interrupter
चुंबक संरक्षक,Magnetic keeper
चुंबकीय अक्षांश,Magnetic latitude
चुंबकीय धूप,Magnetic leakage
चुंबकीय लांबी,Magnetic length
चुंबकीय लेन्स,Magnetic lens
चुंबकीय प्रवाह रेखा,Magnetic lines of flux (=magnetic lines of force)
चुंबकीय शक्ती रेखा,Magnetic lines of force
चुंबकीय ऊर्जा अपव्यय,Magnetic loss
चुंबकीय माच क्रमांक,Magnetic mach number
चुंबकीय नकाशा,Magnetic map
चुंबकीय माध्यम,Magnetic medium
"चुंबकीय स्मृती, चुंबकीय स्मृती प्रणाली, चुंबकीय स्मृती",Magnetic memory
चुंबकीय मेरिडियन,Magnetic meridian
चुंबकीय आरसा,Magnetic mirror
चुंबकीय मॉड्युलेटर,Magnetic modulator
चुंबकीय क्षण,Magnetic moment
चुंबकीय ध्रुव,Magnetic multipole
चुंबकीय सुई,Magnetic needle
चुंबकीय उत्तर,Magnetic north
चुंबकीय संख्या,Magnetic number
चुंबकीय अष्टपोल,Magnetic octupole
चुंबकीय ऑर्बिटल क्वांटम संख्या,Magnetic orbital quantum number
चुंबकीय आंदोलक,Magnetic oscillograph
चुंबकीय महासागर क्रमांक,Magnetic Oseen number
