Hindi,Kannada
जादुई संख्या,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
चुंबकीय बुदबुद स्मृति,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
चुंबकीय कार्ड,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",ಕಾಂತೀಯ ಕೋಶ
चुंबकीय संप्रतीक,ಕಾಂತೀಯ ಪಾತ್ರ
चुंबकीय कोर भंडारण,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
चुंबकीय डिस्क पता,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
चुंबकीय चक्रिका स्मृति,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
चुंबकीय ड्रम,ಕಾಂತೀಯ ಡ್ರಮ್
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
चुंबकीय शीर्ष,ಕಾಂತೀಯ ತಲೆ
चुंबकीय स्याही,ಕಾಂತೀಯ ಶಾಯಿ
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
चुंबकीय माध्यम,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
चुंबकीय पठन,ಕಾಂತೀಯ ಓದುವಿಕೆ
चुंबकीय अभिलेखन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
चुंबकीय भंडारण,ಕಾಂತೀಯ ಸಂಗ್ರಹ
चुंबकीय पट्टी,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
चुंबकीय टेप,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
चुंबकीय टेप कार्टीज,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
चुंबकीय टेप ड्राइव,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
चुंबकीय टेप अग्रक,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
चुंबकीय टेप लाइब्रेरियन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
चुंबकीय टेप अभिगमन,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
चुंबकीय टेप इकाई,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
चुंबकीय पथ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
चुंबकीय प्रकाशीय भंडारण,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
चुंबकीय विरुपण,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
चुंबकीय विरुपक टिकिया,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
"1.डाक पेटी, 2.मेल बाक्स",ಮೇಲ್ ಬಾಕ್ಸ್
मेल विलय,ಮೇಲ್ ವಿಲೀನ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
मेन फ्रेम,ಮುಖ್ಯ ಚೌಕಟ್ಟು
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",ಮುಖ್ಯ ಸ್ಮರಣೆ
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
मुख्य भंडारण,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
"1.मेन स्विच, 2.मुख्य स्विच",ಮುಖ್ಯ ಸ್ವಿಚ್
"1.अनुरक्षण, 2.रखरखाव",ನಿರ್ವಹಣೆ
अनुरक्षण पैनल,ನಿರ್ವಹಣೆ ಫಲಕ
अनुरक्षण काल,ನಿರ್ವಹಣೆ ಸಮಯ
वृहत् चक्र,ಪ್ರಮುಖ ಚಕ್ರ
मुख्य युक्ति,ಪ್ರಮುಖ ಸಾಧನ
मुख्य कुंजी,ಪ್ರಮುಖ ಕೀ
मुख्य अवस्था,ಪ್ರಮುಖ ರಾಜ್ಯ
मुख्य संरचना,ಪ್ರಮುಖ ರಚನೆ
मुख्य कार्य,ಪ್ರಮುಖ ಕಾರ್ಯ
बहुसंख्यक अवयव,ಬಹುಪಾಲು ಅಂಶ
बहुसंख्यक गेट,ಬಹುಪಾಲು ಗೇಟ್
बहुसंख्य संक्रिया,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
प्रतिपूर्ति काल,ಮೇಕ್ಅಪ್ ಸಮಯ
कुसंक्रिया रुटीन,ಅಸಮರ್ಪಕ ದಿನಚರಿ
प्रबंधन विकास,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
प्रबंधन सूचना तंत्र (एम आई एस),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
प्रबंध विज्ञान,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
मैनचेस्टर कूटलेखन,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
बहुवलन,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
प्रकलित चर,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
प्रकलित सूचकन,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
मानव यंत्र अनुकार,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
हस्तचालित पता स्विच,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
मैनुअल विश्लेषण,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
मैनुअल आह्वान,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
मैनुअल प्रविष्टि,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
"1.हस्त निवेश, 2. मैनुअल निवेश",ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
हस्त प्रचालन,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
अनेकानेक संबंध,ಹಲವು ಸಂಬಂಧಗಳು
बहु-एक-विकोडक,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
प्रतिचित्र विधि,ನಕ್ಷೆ ವಿಧಾನ
प्रतिचित्रण,ಮ್ಯಾಪಿಂಗ್
उपांत,ಅಂಚು
उपांतीय त्रुटि,ಅಂಚು ದೋಷ
उपांतीय जाँच,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
उपांतीय परीक्षण,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
चिन्ह संसूचन,ಗುರುತು ಪತ್ತೆ
चिन्ह पठन,ಮಾರ್ಕ್ ಓದುವಿಕೆ
चिन्ह क्रमवीक्षण,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
चिन्ह बोध,ಗುರುತು ಅರ್ಥ
चिन्हक,ಮಾರ್ಕರ್
चिन्हन,ಗುರುತು ಹಾಕುವುದು
चिन्हक तरंग,ಗುರುತು ತರಂಗ
मार्कोव श्रृंखला,ಮಾರ್ಕೊವ್ ಸರಣಿ
मार्कोव स्रोत,ಮಾರ್ಕೊವ್ ಮೂಲ
मार्क-अप भाषा,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
मेसर,ಮೇಸರ್
मेसर,ಮೇಸರ್
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",ಮುಖವಾಡ
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",ಮುಖವಾಡ ಬಿಟ್
मास्क प्रोग्राम्य युक्ति,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
आवरण रजिस्टर,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
"1.आवृत रॉम, 2.आवृत आर ओ एम",ಮುಖವಾಡದ ROM
आच्छादन,ಮರೆಮಾಚುವಿಕೆ
विपुल आँकड़ए,ಸಾಮೂಹಿಕ ಡೇಟಾ
"1.विपुल स्मृति, 2.विपुल मेमोरी",ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
विपुलत: समांतर,ಬೃಹತ್ ಸಮಾನಾಂತರ
प्रधान ,ಮಾಸ್ಟರ್
मास्टर कार्ड,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
प्रधान कन्सोल,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
प्रधान आँकड़आ,ಮಾಸ್ಟರ್ ಡೇಟಾ
प्रधान आरेख,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
प्रधान संचिका,ಮಾಸ್ಟರ್ ಫೈಲ್
प्रधान समूह,ಮಾಸ್ಟರ್ ಗುಂಪು
मास्टर कुंजी,ಮುಖ್ಯ ಕೀ
प्रधान लाइब्रेरी टेप,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
प्रधान प्रक्रमक,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
प्रधान प्रोग्राम,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
प्रधान केंद्र,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
"1.प्रधान टेप, 2.मास्टर टेप",ಮಾಸ್ಟರ್ ಟೇಪ್
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
प्रधान अधीन युक्ति,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
प्रधान अधीन तंत्र,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
"1.मेल, 2.मिलान, 3.मिलना",ಹೊಂದಾಣಿಕೆ
मिलान,ಹೊಂದಾಣಿಕೆಗೆ
गणितीय प्रोग्रामन,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
गणितीय अनुकार,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
"1.मैट्रिक्स, 2.आव्यूह",ಮ್ಯಾಟ್ರಿಕ್ಸ್
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
मैट्रिक्स स्विच,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
आव्यूह सारणी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
मैक्सी कंप्यूटर,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
मैक्सी कंप्यूटर,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
उच्चिष्ट अवयव,ಗರಿಷ್ಠ ಅಂಶ
योगपद,ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
मैक्सवेल डैमन,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
"1.मध्यमान, 2.माध्य",ಅರ್ಥ
माध्य सुधार काल,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
अंतर्विफलता माध्य काल,ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
विफलता मध्य माध्यकाल (एम टी बी एफ),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
विफलता का माध्य काल,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
मरम्मत माध्य काल,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
सुधार माध्यकाल (एम टी टी आर),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
मध्यम समाकलन (एम एस आई),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
माध्य पद भंडारण युक्ति,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
मेगा बिट प्रति सेकंड (एम बी पी एस),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
अवयव वस्तु,ಸದಸ್ಯ ವಸ್ತು
अवयव अभिलेख,ಸದಸ್ಯ ದಾಖಲೆ
"1.स्मृति, 2.मेमोरी",ಸ್ಮರಣೆ
"1.स्मृति सरणी, 2.मेमोरी व्यूह",ಮೆಮೊರಿ ಅರೇ
"1.स्मृति कोष, 2.मेमोरी बैंक",ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी",ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
"1.स्मृति बस,2. मेमोरी बस",ಮೆಮೊರಿ ಬಸ್
स्मृति कार्ड,ಮೆಮೊರಿ ಕಾರ್ಡ್
स्मृति कोष्ठिका,ಮೆಮೊರಿ ಕೋಶ
स्मृति संहनन,ಮೆಮೊರಿ ಸಂಕೋಚನ
"1.स्मृति कोर, 2.मेमोरी कोर",ಮೆಮೊರಿ ಕೋರ್
स्मृति चक्र,ಮೆಮೊರಿ ಚಕ್ರ
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी",ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
"1.स्मृति निपात ,2.मेमोरी डंप",ಮೆಮೊರಿ ಡಂಪ್
"1.स्मृति विनिमय, 2.मेमोरी विनिमय",ಮೆಮೊರಿ ವಿನಿಮಯ
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम",ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
स्मृति अनुदेश,ಮೆಮೊರಿ ಸೂಚನೆ
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन",ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र",ಮೆಮೊರಿ ನಕ್ಷೆ
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ",ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल",ಮೆಮೊರಿ ಮಾದರಿ
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल",ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी",ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
स्मृति शक्ति,ನೆನಪಿನ ಶಕ್ತಿ
स्मृति संरक्षण,ಮೆಮೊರಿ ರಕ್ಷಣೆ
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश",ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश",ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
"1.स्मृति इकाई, 2.मेमोरी इकाई",ಮೆಮೊರಿ ಘಟಕ
मेनू,ಮೆನು
मेनू बार,ಮೆನು ಬಾರ್
मेनू चालित,ಮೆನು ಡ್ರೈವ್
मेनू चयन,ಮೆನು ಆಯ್ಕೆ
मेन-चालित प्रोग्राम,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
"1.अंतरनिहित, 2.विलय",ವಿಲೀನಗೊಳ್ಳಲು
विलय विनिमय छंटाई,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
"1.छंटाई संविलय ,2. प्रसूची वरण",ವಿಲೀನ ರೀತಿಯ
"1.विलय, 2.संविलय",ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
जालाक्षि जालक्रम,ಜಾಲರಿ ಜಾಲ
संदेशन,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
संदेश,ಸಂದೇಶ
संदेश अभिप्रमाणन,ಸಂದೇಶ ದೃಢೀಕರಣ
संदेश कोष्ठ,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
संदेश परिपथ,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
संदेश आरूप,ಸಂದೇಶ ಸ್ವರೂಪ
संदेश प्रवेशिका,ಸಂದೇಶದ ಹೆಡರ್
संदेश विधा,ಸಂದೇಶ ಮೋಡ್
संदेश प्रेषण,ಸಂದೇಶ ರವಾನೆ
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन",ಸಂದೇಶ ಪೋಲಿಂಗ್
संदेश पंक्ति,ಸಂದೇಶ ಕ್ಯೂ
संदेश स्विच,ಸಂದೇಶ ಸ್ವಿಚ್
संदेश पाठ,ಸಂದೇಶ ಪಠ್ಯ
संदेश अंतरण अभिकर्मक,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
अधि कोडांतरक,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
मेटावर्ग,ಮೆಟಾ ವರ್ಗ
"1.अधि संकलन, 2.अधि अनुभाषण",ಮೆಟಾ ಸಂಕಲನ
"1.अधि अनुभाषक, 2.अधि संकलक",ಮೆಟಾ ಕಂಪೈಲರ್
अधिभाषा,ಮೆಟಾ ಭಾಷೆ
"1.मेटा जालक्रम, 2.मेटा नेटवर्क",ಮೆಟಾ ನೆಟ್ವರ್ಕ್
अधितंत्र,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
विधि,ವಿಧಾನ
महानगरीय क्षेत्र नेटवर्क (एम ए एन),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
सूक्ष्म,ಸೂಕ್ಷ್ಮ
"1.सूक्ष्म कूट,2.सूक्ष्म कोड",ಮೈಕ್ರೋ ಕೋಡ್
सूक्ष्म कंप्यूटर,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
माइक्रो नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
माइक्रो चक्र,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
माइक्रो इलेक्ट्रॉनिकी,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
माइक्रो लघुरुपण,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
सूक्ष्म क्रम,ಸೂಕ್ಷ್ಮ ಆದೇಶ
"1.माइक्रो, 2.मेनफ्रेम लिंक",ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
माइक्रो चिप,ಮೈಕ್ರೋಚಿಪ್
माइक्रो कोबोल,ಮೈಕ್ರೋಕೋಬೋಲ್
सूक्ष्म कोड,ಮೈಕ್ರೋಕೋಡ್
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका",ಮೈಕ್ರೋಫಿಚೆ
माइक्रो फ्लापी,ಮೈಕ್ರೋಫ್ಲೋಪಿ
माइक्रोफॉर्म पठन यंत्र,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
माइक्रो फ्रेम,ಮೈಕ್ರೋಫ್ರೇಮ್
माइक्रोग्राफिक्स,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
माइक्रोफोन,ಮೈಕ್ರೊಫೋನ್
माइक्रोफोटोग्राफ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक",ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
माइक्रोप्रोसेसर,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
माइक्रोप्रोसेसर चिप,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
माइक्रोप्रोसेसर अनुभाषक,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
माइक्रो प्रोसेसर यूनिट ( एम पी यू),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश",ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
माइक्रो अनुक्रम,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
माइक्रोसॉफ्ट,ಮೈಕ್ರೋಸಾಫ್ಟ್
माइक्रोसाफ्ट विंडोज,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
सूक्ष्म तरंग,ಮೈಕ್ರೋವೇವ್
सूक्ष्म तरंग कड़ई,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
सूक्ष्म तरंग संचरण,ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ
मध्य प्रबंधन,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
"1.मध्यवेयर,2. मिडल वेयर",ಮಿಡ್ಲ್ವೇರ್
मिडी कंप्यूटर,ಮಿಡಿಕಂಪ್ಯೂಟರ್
मध्य बिंदु,ಮಧ್ಯಬಿಂದು
मध्यपद,ಮಧ್ಯಾವಧಿ
प्रवासन पथ,ವಲಸೆ ಮಾರ್ಗ
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
लघु कंप्यूटर,ಮಿನಿಕಂಪ್ಯೂಟರ್
लघु डिस्केट,ಮಿನಿಡಿಸ್ಕೆಟ್
"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि",ಕನಿಷ್ಠ ಕರ್ನಲ್
अल्पिष्ट गुणनफल,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
अल्पिष्ट वृक्ष,ಕನಿಷ್ಠ ಮರ
"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म",ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್
अल्पमहिष्ठ प्रक्रिया,ಕನಿಷ್ಠ ವಿಧಾನ
निम्नतम लागत विस्तारिक वृक्ष,ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ
"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन",ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್
लघु युक्ति,ಚಿಕ್ಕ ಸಾಧನ
"1.गुणाद, 2.गुणद, 3.गुणनयोग पद",ಮಿಂಟೆರಿಮ್
ऋण पताका,ಮೈನಸ್ ಧ್ವಜ
ऋण पताका,ಮೈನಸ್ ಧ್ವಜ
ऋण क्षेत्र,ಮೈನಸ್ ವಲಯ
दिस्क्प्रतिबिंबित डिस्क,ಕನ್ನಡಿ
"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति",ಕನ್ನಡಿ ಸೈಟ್
मिश्रित मूलांक अंकन,ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
मिश्रक,ಮಿಕ್ಸರ್
स्मरक,ಜ್ಞಾಪಕಾರ್ಥಕ
स्मरक पता,ಜ್ಞಾಪಕ ವಿಳಾಸ
स्मरणोकारी,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
"1.मोबाइल, 2.चल",ಮೊಬೈಲ್
"1.मोबाइल कंप्यूटन, 2.चल अभिकलन",ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
"1.मॉडल, 2.निदर्श",ಮಾದರಿ
विधारहित संपादक,ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ
"1.निदर्शन, 2.मॉडलन",ಮಾಡೆಲಿಂಗ್
मॉडेम,ಮೋಡೆಮ್
"1.साधारण माध्य, 2.सामान्य, 3.मध्यम",ಮಧ್ಯಮ
विमंदन,ಮಿತಗೊಳಿಸುವಿಕೆ
विमंदक,ಮಾಡರೇಟರ್
आपरिवर्तित अनुदेश,ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ
आपरिवर्तक,ಪರಿವರ್ತಕ
आपरिवर्तक बिट,ಮಾರ್ಪಡಿಸುವ ಬಿಟ್
आपरिवर्तन,ಮಾರ್ಪಡಿಸಿ
मॉड्यूलर,ಮಾಡ್ಯುಲರ್
"1.अनुखंडीयता, 2.प्रतिरूपकता",ಮಾಡ್ಯುಲಾರಿಟಿ
माड्यूलन,ಮಾಡ್ಯುಲೇಶನ್
माड्यूल,ಘಟಕ
अनुखंडीय संरचना,ಮಾಡ್ಯೂಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್
मॉनिटर,ಮಾನಿಟರ್
"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश",ಮೇಲ್ವಿಚಾರಣೆ ಕಾರ್ಯಕ್ರಮ
एकवर्णी प्रदर्श,ಮೊನೊಕ್ರೋಮ್ ಪ್ರದರ್ಶನ
अखंड एकीकृत परिपथ,ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
एकाश्म प्रौद्योगिकी,ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ
