Assamese,Odiya
বিনিয়োগ কৰা,ବିନିଯୋଗ କରନ୍ତୁ |
বিনিয়োগ কৰা,ବିନିଯୋଗ କରନ୍ତୁ |
বিনিয়োগ কৰা,ବିନିଯୋଗ କରନ୍ତୁ |
বিনিয়োগ,ବିନିଯୋଗ
বিনিয়োগ,ବିନିଯୋଗ
বিনিয়োগ,ବିନିଯୋଗ
বিনিয়োগ অনুষ্ঠান,ବିନିଯୋଗ ସମାରୋହ
জাতীয়তাৰ সৈতে বিনিয়োগ কৰক,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
অজেয় আৰ্মাডা,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
অলংঘনীয়তা (ৰাষ্ট্ৰৰ),ଅହିଂସା (ରାଜ୍ୟ)
অলংঘিত অৱস্থা,ଅବ୍ୟବସ୍ଥା |
অক্ষম দুৰ্গ,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
লোৰ যুগ,ଲ Iron ହ ଯୁଗ |
লোহাৰ পৰ্দা,ଲୁହା ପରଦା |
লোহাৰ ৰক্ষক,ଲୁହା ଗାର୍ଡ |
লোহাৰ ৰেচন,ଲୁହା ରାସନ |
লোহাৰ কাষ,ଲୁହା ପାର୍ଶ୍ୱ |
লোহাৰ টিপযুক্ত কাঁড়,ଲୁହା ଟାଇପ୍ ତୀର |
ইষ্টমিয়ান খেল,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
জেনিছাৰী,ଜାନିସାରୀ |
জেনিটৰ,ଜାନିଟର୍ |
জেনিটৰ,ଜାନିଟର୍ |
জেভেলিন,ଜାଭେଲିନ୍ |
জিম ক&#39;ৰ&#39; ল&#39;ছ,ଜିମ୍ କ୍ରୋ ନିୟମ |
জিংগো,ଜିଙ୍ଗୋ |
জিংগো,ଜିଙ୍ଗୋ |
জিংগো,ଜିଙ୍ଗୋ |
জিংগোবাদ,ଜିଙ୍ଗୋଜିମ୍ |
যৌথ ব্যৱস্থা,ମିଳିତ କାର୍ଯ୍ୟ
যৌথ নিয়ন্ত্ৰণ,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
যৌথ দখল,ମିଳିତ ବୃତ୍ତି
জুৰী,ଖଣ୍ଡପୀଠ
মাত্ৰ কাৰণ,କେବଳ କାରଣ |
ৰাখক,ରଖନ୍ତୁ |
আৰ্কাইভৰ ৰক্ষক,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
কেটলি-ড্ৰাম,କେଟଲ୍-ଡ୍ରମ୍ |
মূল শব্দ,ମୁଖ୍ୟ ଶବ୍ଦ |
ৰজা,ରାଜା
ৰাজ্য,ରାଜ୍ୟ
কিংলেট,କିଙ୍ଗଲେଟ୍ |
ৰজা নিৰ্মাতা,ରାଜା ନିର୍ମାତା |
ৰজাৰ পদ,କିଙ୍ଗସିପ୍ |
ৰজাৰ পদ,କିଙ୍ଗସିପ୍ |
পাকঘৰৰ কেবিনেট,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
ৰজা,ନାଇଟ୍ |
ৰজাৰত্ব,କିଙ୍ଗହୁଡ୍ |
Kinghts হস্পিতালৰ লোক,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
নাইটছ অৱ চেণ্ট জন,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
নাইট টেম্পলাৰ,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
কু ক্লাক্স ক্লান (KKK),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
কুমিনতাং,କୁମିଣ୍ଟାଙ୍ଗ |
লেইটি,ଲାଇଟି
লেন্স,ଲାନ୍ସ |
লেন্সাৰ,ଲାନ୍ସର୍
পিছলৈ গুপ্তাছ,ପରେ ଗୁପ୍ତା |
বৈধ উত্তৰাধিকাৰী,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
আইন-শৃংখলাহীনতা (=বিকাৰ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
আইন-শৃংখলাহীনতা (=বিকাৰ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
আইন প্ৰভুসকল,ଆଇନ ପ୍ରଭୁ
ধৰ্মপৰায়ণতাৰ নিয়ম,ଧର୍ମର ନିୟମ
লীগ অৱ নেচনছ,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
লিগেচি (=উইল),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
লিগেচি (=উইল),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
আইনী উত্তৰাধিকাৰী,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
লেগেট,ଲିଗେଟ୍ |
লেগেট,ଲିଗେଟ୍ |
লেগেট,ଲିଗେଟ୍ |
কিংবদন্তী,କିମ୍ବଦନ୍ତୀ
কিংবদন্তী,କିମ୍ବଦନ୍ତୀ
লিজিয়ন,ଲେଜିଅନ୍ |
লিজিয়ন,ଲେଜିଅନ୍ |
লিজিয়ন অৱ অনাৰ,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
লেচে মহিমা (=lese majeste),Lese ମହିମା (= lese majeste)
ক্ষুদ্ৰ ৰাজ্য,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
বিশ্বাসযোগ্যতাৰ পত্ৰ,ବିଶ୍ cred ାସ ପତ୍ର
লিয়েজ-লৰ্ড,ଲିଜ୍-ପ୍ରଭୁ
লিয়েজ মানুহ,ଲିଜ୍ ମ୍ୟାନ୍ |
লিয়েজ মানুহ,ଲିଜ୍ ମ୍ୟାନ୍ |
আজীৱন কাৰাদণ্ড,ଆଜୀବନ କାରାଦଣ୍ଡ |
বংশ,ବଂଶ
লিটিল ইংলেণ্ডৰ,ଛୋଟ ଇଂଲଣ୍ଡ
লিটল ভেহিকেল (=ক্ষুদ্ৰ বাহন),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
উপকূলীয় অৱস্থা,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
লিটাৰ্জী,ଲିଟୁର୍ଗିଜ୍ |
লিটাৰ্জী,ଲିଟୁର୍ଜି
স্থানীয় আনুগত্য,ସ୍ଥାନୀୟ ଅନୁଗତତା |
স্থানীয়-আত্ম চৰকাৰ,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
দীঘলীয়া সংসদ,ଦୀର୍ଘ ସଂସଦ |
নিম্ন দেশ,ନିମ୍ନ ଦେଶଗୁଡିକ |
অনুগত,ବିଶ୍ୱସ୍ତ
আনুগত্য,ନିଷ୍ଠା
মেকিয়াভেলিয়ান নীতি,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
মেগনা কাৰ্টা,ମାଗନା କାର୍ଟା |
মেগনাম কনচিলিয়াম,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
মালুম প্ৰহিবিটাম,ମାଲମ୍ ନିଷେଧ |
মাণ্ডামছ,ମାଣ୍ଡାମସ୍ |
আদেশ,ଆଦେଶ
"আদেশ, ক্লাছ &#39;ক&#39;।","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"আদেশ, ক্লাছ &#39;খ&#39;।","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"আদেশ, শ্ৰেণী &#39;গ&#39;।","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
আদেশ ব্যৱস্থা,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
বাধ্যতামূলক ৰাজ্য,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
মেংগোনেল,ମାଙ୍ଗୋନେଲ୍ |
ইস্তাহাৰ,ମନିଫେଷ୍ଟୋ |
কৌশল,ମନିଭର୍ସ |
যুদ্ধৰ মানুহ,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
মেন&#39;ৰ,ମନୋର |
মেন&#39;ৰ,ମନୋର |
মানুহ-শক্তি,ମାନବ ଶକ୍ତି |
মানুহ-শক্তি,ମାନବ ଶକ୍ତି |
মানুমিচন,ମାନୁମିସନ୍ |
মনুমিত,ମନୁମିଟ୍ |
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
পাণ্ডুলিপি,ପାଣ୍ଡୁଲିପି
মাৰাউডাৰ,ମାରୁଦ
সামুদ্ৰিক বেল্ট,ସାମୁଦ୍ରିକ ବେଲ୍ଟ |
সামুদ্ৰিক সভ্যতা,ସାମୁଦ୍ରିକ ସଭ୍ୟତା |
সামুদ্ৰিক পতাকা,ସାମୁଦ୍ରିକ ପତାକା |
সামুদ্ৰিক শক্তিসমূহ,ସାମୁଦ୍ରିକ ଶକ୍ତି
সামুদ্ৰিক সাৰ্বভৌমত্ব,ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |
সামুদ্ৰিক যুদ্ধ,ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |
মাৰ্কিছ,ମାର୍କିସ୍ |
মাৰ্কিজেট,ମାର୍କିସେଟ୍ |
সামৰিক আইন,ସାମରିକ ନିୟମ |
যুদ্ধ দৌৰ,ସାମରିକ ଦ aces ଡ଼ |
শ্বহীদ,ଶହୀଦ |
হত্যাকাণ্ড,ହତ୍ୟାକାଣ୍ଡ |
কৌশলৰ ভৰ,ମନିଭର୍ ର ମାସ |
মাষ্টাৰ-এট-আৰ্মছ,ମାଷ୍ଟର-ଆଟ୍-ବାହୁ
অনুষ্ঠানৰ মাষ্টাৰ,ସମାରୋହର ଗୁରୁ
মাষ্টাৰ অৱ হাউচহ’ল্ড,ଘରର ଗୁରୁ
ঘোঁৰাৰ মাষ্টাৰ,ଘୋଡା ଗୁରୁ
মাষ্টাৰ অৱ দ্য ৰোলছ,ରୋଲ୍ସର ମାଷ୍ଟର |
মিল থকা,ମ୍ୟାଚ୍
মিল থকা,ମ୍ୟାଚ୍
মেচলক,ମ୍ୟାଚ୍ ଲକ୍
বৈবাহিক মিত্ৰতা,ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |
ভূমধ্যসাগৰীয় শক্তিসমূহ,ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |
মেনশ্বেভিক,ମେନସେଭିକ୍ |
ভাড়াতীয়া সেনাবাহিনী,ଦୟାଳୁ ସେନା |
ভাড়াতীয়া সৈনিক,ଦୟାଳୁ ସ soldier ନିକ |
ব্যৱসায়ী,ବ୍ୟବସାୟୀ
মধ্যযুগ,ମଧ୍ୟ ଯୁଗ
মৈদ্ধ পূৰ্ব,ମଧ୍ୟ ପୂର୍ବ
মধ্যম অংশ,ମଧ୍ୟମ ପାସ୍ |
মধ্যম পথ,ମଧ୍ୟମ ପଥ
মধ্যম পথ (=মধ্যম পথ),ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ)
প্ৰব্ৰজনকাৰী,ପ୍ରବାସୀ
প্ৰব্ৰজন,ସ୍ଥାନାନ୍ତରଣ
প্ৰব্ৰজন,ସ୍ଥାନାନ୍ତରଣ
প্ৰব্ৰজন,ସ୍ଥାନାନ୍ତରଣ
সামৰিকতাবাদ,ମିଲିଟାରିଜିମ୍ |
সামৰিকতাবাদ,ମିଲିଟାରିଜିମ୍ |
সামৰিকতাবাদ,ମିଲିଟାରିଜିମ୍ |
সামৰিকতাবাদ,ମିଲିଟାରିଜିମ୍ |
সামৰিকবাদী,ମିଲିଟାରିଷ୍ଟ
সামৰিকবাদী,ମିଲିଟାରିଷ୍ଟ
সামৰিককৰণ,ସାମରିକକରଣ
সামৰিককৰণ,ସାମରିକକରଣ
সামৰিককৰণ,ସାମରିକକରଣ
সামৰিক কৌশলবিদ (=কৌশলবিদ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
সামৰিক কৌশলবিদ (=কৌশলবিদ),ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ)
সামৰিক কৌশল (=কৌশল),ସାମରିକ କ ics ଶଳ (= କ act ଶଳ)
মিলিচীয়া,ମିଲିସିଆ
মিলিচীয়া,ମିଲିସିଆ
অপশাসন,ବିଭ୍ରାନ୍ତ |
লিংক হেৰাই গৈছে,ନିଖୋଜ ଲିଙ୍କ୍ |
উদ্দেশ্য,ମିଶନ୍ |
উদ্দেশ্য,ମିଶନ୍ |
উদ্দেশ্য,ମିଶନ୍ |
মিশ্ৰ জাতিৰ,ମିଶ୍ରିତ ଜାତି |
আধুনিক ইতিহাস,ଆଧୁନିକ ଇତିହାସ
মডাছ ভিভেণ্ডি,ମୋଡସ୍ ବିବେଣ୍ଡି |
মনাচিজম,ମୋନାଚିଜିମ୍ |
মনাৰ্ক,ରାଜତନ୍ତ୍ର |
মনাৰ্ক,ରାଜତନ୍ତ୍ର |
ৰাজতন্ত্ৰবাদ,ରାଜତନ୍ତ୍ର |
ৰাজতন্ত্ৰবাদ,ରାଜତନ୍ତ୍ର |
ৰাজতন্ত্ৰবাদী,ରାଜତନ୍ତ୍ର
ৰাজতন্ত্ৰ,ରାଜତନ୍ତ୍ର
মঠ,ମଠ
মঠ,ମଠ
মঠ,ମଠ
মঠ-মন্দিৰ,ମୋନାଷ୍ଟିକ୍
মঠ-মন্দিৰ,ମୋନାଷ୍ଟିକ୍
সন্ন্যাসী,ମାଙ୍କଡ
মাতৃ দেশ,ମାତୃ ଦେଶ |
মাতৃভূমি,ମାତୃଭୂମି
সংসদৰ মাতৃ,ସଂସଦର ମାତା
মাকৰেকাৰছ,ମାକ୍ରାକର୍ସ |
মামী,ମମି
সংগ্ৰাহালয়,ସଂଗ୍ରହାଳୟ
মাস্কেট,ମସ୍କେଟ୍ |
মাস্কেটিয়াৰ,ମୁସ୍କିଟର୍ |
মাস্কেট্ৰি,ମୁସ୍କେଟ୍ରି |
মাস্কেট্ৰি,ମୁସ୍କେଟ୍ରି |
মাষ্টাৰ মাষ্টাৰ,ମାଷ୍ଟର ମାଷ୍ଟର |
মাষ্টাৰ-ৰোল,ମାଷ୍ଟର-ରୋଲ୍ |
মাষ্টাৰ-ৰোল,ମାଷ୍ଟର-ରୋଲ୍ |
বিদ্ৰোহ,ବିଦ୍ରୋହ
বিদ্ৰোহ আইন,ବିଦ୍ରୋହ ଆଇନ
ৰহস্য জাহাজ,ରହସ୍ୟ ଜାହାଜ
বৰ্ণনা,କାହାଣୀ
জাতি,ଜାତି
স্থানীয়,ଦେଶୀ
থলুৱা ৰাজ্য,ଦେଶୀ ରାଜ୍ୟ |
প্ৰকৃতিবাদ,ପ୍ରାକୃତିକତା |
প্ৰাকৃতিক অধিকাৰ,ପ୍ରାକୃତିକ ଅଧିକାର |
নাজী,ନାଜି
নাজী বিপ্লৱ,ନାଜି ବିପ୍ଳବ |
নাজীবাদ,ନାଜିଜିମ୍
পূবৰ ওচৰত,ପୂର୍ବ ପୂର୍ବ
নিগ্ৰো,ନେଗ୍ରୋ |
নেগ্ৰ&#39;ফিল,ନେଗ୍ରୋଫିଲ୍ |
নিগ্ৰোফিলিজম,ନେଗ୍ରୋଫିଲିଜିମ୍ |
নিগ্ৰোফ’বিয়া,ନେଗ୍ରୋଫୋବିୟା |
নিৰপেক্ষ,ନିରପେକ୍ଷ |
নিৰপেক্ষ দেশ,ନିରପେକ୍ଷ ଦେଶ |
নিউ ডিল,ନୂତନ ଡିଲ୍ |
নতুন পৃথিৱী,ନୂଆ ଦୁନିଆ
আভিজাত্য,ସମ୍ଭ୍ରାନ୍ତ
নোবেল,ନୋବଲ୍ |
নোবেল,ନୋବଲ୍ |
যাযাবৰী,ନାମମାତ୍ର
যাযাবৰী গোট,ନାମମାତ୍ର ହୋର୍ଡ |
যাযাবৰীতা,ନାମକରଣ
অ-আগ্ৰাসন চুক্তি,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
অ-আগ্ৰাসন চুক্তি,ଅହିଂସା ଚୁକ୍ତି |
অযুদ্ধপ্ৰায় অৱস্থা,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
অসহযোগিতা,ଅସହଯୋଗ |
অসহযোগ আন্দোলন,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
আগফালৰ অংশ,ବିପରୀତ |
আগফালৰ অংশ,ବିପରୀତ |
অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি),Ochlocracy (= mobocracy)
অক্লক্ৰেট,Ochlocrat
চৰকাৰী নথি,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
পুৰণি পৃথিৱী,ପୁରୁଣା ଦୁନିଆ |
অলিগাৰ্চি,ଅଲିଗାର୍କି |
আক্ৰমণ,ଆକ୍ରମଣ
মুকলি আলোচনা,ଖୋଲା ବୁ ation ାମଣା |
মুকলি প্ৰশ্ন,ଖୋଲା ପ୍ରଶ୍ନ |
ৰেকৰ্ডসমূহ খোলা,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
অৰিয়েণ্ট,ଓରିଏଣ୍ଟ
প্ৰাচ্যবাদ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
প্ৰাচ্যবাদ,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
প্ৰাচ্যবিদ,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
মূলত,ଉତ୍ପତ୍ତି
মূলত,ଉତ୍ପତ୍ତି
অৰ্থগ্ৰাফী,ଅର୍ଥୋଗ୍ରାଫି |
শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
আউট-পোষ্ট,ପୋଷ୍ଟ
অভাৰ-লৰ্ড,ଓଭର-ପ୍ରଭୁ
অভাৰ-ৰাইড,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
অভাৰ-ৰাইড,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
পৌত্তলিক,ପାଗନ୍
পৌত্তলিক,ପାଗନ୍
পৌত্তলিকতাবাদ,ପୂଜାପାଠ
পৌত্তলিকতাবাদ,ପୂଜାପାଠ
পেগোডা,ପାଗୋଡା |
পেগোডা,ପାଗୋଡା |
পেগোডা,ପାଗୋଡା |
প্ৰাসাদৰ কুটিলতা,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
পেলেটিনেট,ପାଲାଟିନେଟ୍ |
কল-পাত,ଖଜୁରୀ ପତ୍ର |
পাম দেওবাৰ,ଖଜୁରୀ ରବିବାର |
পেনেগিৰিষ্ট,ପାନେଗିରିଷ୍ଟ |
ত্ৰাস,ଆତଙ୍କିତ |
ত্ৰাস,ଆତଙ୍କିତ |
আতংক-মংগাৰ,ଆତଙ୍କିତ
পোপৰ পদ,ପାପାସି |
পোপৰ পদ,ପାପାସି |
পোপৰ পদ,ପାପାସି |
পোপৰ পদ,ପାପାସି |
পোপৰ ম&#39;হ,ପପାଲ୍ ଷଣ୍। |
পোপবাদ,ପପାଲିଜିମ୍ |
পোপবাদ,ପପାଲିଜିମ୍ |
পোপবাদী,ପାପାଲିଷ୍ଟ |
পোপৰ ৰাজ্য,ପପାଲ୍ ରାଜ୍ୟ |
পেপিজম (=পেপিষ্ট্ৰি),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
পেপিষ্ট,ପପିଷ୍ଟ
পেপিৰাছ,ପେପିରୁସ୍ |
দৃষ্টান্ত,ଦୃଷ୍ଟାନ୍ତ
পেৰামাউণ্ট,ପାରାମାଉଣ୍ଟ୍ |
Paramountcy (=পৰম শক্তি),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
পেৰামাউণ্ট লেডী,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
পৰম প্ৰভু,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
পাৰ্চমেণ্ট,ଚିତ୍ରକଳା |
পাৰ্চমেণ্ট,ଚିତ୍ରକଳା |
পাৰ্চমেণ্ট,ଚିତ୍ରକଳା |
ক্ষমা কৰিব,କ୍ଷମା
পাৰ্লিছ,ପାର୍ଲେସ୍
পাৰ্লিছ,ପାର୍ଲେସ୍
সংসদ (=সংসদ),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
সংসদ,ସଂସଦ
সংসদ,ସଂସଦ
সংসদ,ସଂସଦ
সংসদ আইন,ସଂସଦ ଅଧିନିୟମ |
সংসদ সদস্য,ସଂସଦୀୟ
সংসদ সদস্য,ସଂସଦୀୟ
সংসদীয় এজেণ্ট,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
পাৰ্নেলিজম,ପାର୍ନେଲିଜିମ୍ |
পেৰ’ল,ପାରୋଲ୍
পেৰ’ল,ପାରୋଲ୍
পেৰিচাইড,ପାରିକାଇଡ୍ |
পেৰিচাইড,ପାରିକାଇଡ୍ |
পাৰ্টিছান,ଦଳୀୟ
পাৰ্টিছান,ଦଳୀୟ
পাৰ্টিছান,ଦଳୀୟ
উত্তীৰ্ণ,ପାସ୍ କରନ୍ତୁ |
পাছ ৱৰ্ড (=watch word),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
পেট্ৰিয়াৰ্ক,ପିତୃପୁରୁଷ
পিতৃপুৰুষসকল,ପିତୃପୁରୁଷ
পেট্ৰিচিয়ান,ପାଟ୍ରିସିଆନ୍ |
পৈতৃকত্ব,ପ rim ତୃକ ସମ୍ପତ୍ତି |
পেক্স ব্ৰিটানিকা,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
পেক্স ৰোমানা,ପ୍ୟାକ୍ସ ରୋମାନା |
বংশবৃক্ষ,ବଂଶ
বংশবৃক্ষ,ବଂଶ
বংশবৃক্ষ ব্যক্তি,ବଂଶଧର ବ୍ୟକ୍ତି |
সহকৰ্মী,ସହକର୍ମୀ
সহকৰ্মী,ସହକର୍ମୀ
পিৰেজ,ପାଇରେଜ୍
পিৰেজ,ପାଇରେଜ୍
পিৰেজ,ପାଇରେଜ୍
আয়াৰলেণ্ডৰ সমনীয়া,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
স্কটলেণ্ডৰ সমনীয়া,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
উপদ্বীপীয় অভিযান,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
উপদ্বীপীয় যুদ্ধ,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
পেনেণ্ট,ପେନାଣ୍ଟ |
জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
পাৰ্ফিডি,ପରଫିଡି |
সময়কাল,ସମୟ
সময়কাল,ସମୟ
পেৰিফেৰী,ପେରିଫେରୀ |
স্থায়ী বন্দোবস্ত,ସ୍ଥାୟୀ ସମାଧାନ |
চিৰন্তন ফিফ,ଚିରାଚରିତ ଫିଫ୍ |
ফালানক্স,ଫାଲାନକ୍ସ |
ফালানক্স,ଫାଲାନକ୍ସ |
ফ্ৰাউন,ଫ୍ରୋହ
চিত্ৰচিত্ৰ,ପିକ୍ଟୋଗ୍ରାମ୍ |
পিক্টোগ্ৰাফ,ଚିତ୍ର
পিক্টোগ্ৰাফ,ଚିତ୍ର
তীৰ্থযাত্ৰী,ତୀର୍ଥଯାତ୍ରୀ
তীৰ্থযাত্ৰী পিতৃসকল,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
লুটপাত,ପିଲେଜ୍
লুটপাত,ପିଲେଜ୍
স্তম্ভ,ସ୍ତମ୍ଭ
স্তম্ভ আদেশ (অশোকৰ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
স্তম্ভ আদেশ (অশোকৰ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
স্তম্ভ আদেশ (অশোকৰ),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
পাইৰেট,ଡକାୟତି
পাইৰেট,ଡକାୟତି
পিটচড যুদ্ধ,ଯୁଦ୍ଧ
পটভূমি,ଭୂଖଣ୍ଡ
পলিছ,ପୋଲିସ୍
পলিছ,ପୋଲିସ୍
পলিটাৰ্চ,ରାଜନୀତି
ৰাজনৈতিক এজেন্ট,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
ৰাজনৈতিক আশ্ৰয়,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
ৰাজনৈতিক আৱাসী,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
ৰাজনৈতিক সন্ত্ৰাসবাদ,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
ভোটগ্ৰহণ কৰ,ପୋଲ ଟ୍ୟାକ୍ସ
পণ্টুন,ପଣ୍ଟୁନ୍ |
প্ৰধানমন্ত্ৰী,ପ୍ରିମିୟର୍ |
প্ৰধানমন্ত্ৰী,ପ୍ରିମିୟର୍ |
প্ৰিমিয়াৰ লীগ,ପ୍ରିମିୟର୍ସିପ୍ |
ৰাষ্ট্ৰপতিত্ব,ରାଷ୍ଟ୍ରପତି
ৰাষ্ট্ৰপতিত্ব,ରାଷ୍ଟ୍ରପତି
ৰাষ্ট্ৰপতি,ରାଷ୍ଟ୍ରପତି
ৰাষ্ট্ৰপতি,ରାଷ୍ଟ୍ରପତି
প্ৰেচিডিয়াম,ପ୍ରେସିଡିୟମ୍ |
প্ৰধানমন্ত্ৰী,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
প্ৰাইমোজেনিচাৰ,ପ୍ରାଥମିକତା
প্ৰিন্স,ପ୍ରିନ୍ସ
প্ৰিন্স,ପ୍ରିନ୍ସ
প্ৰিন্স বিচপ,ପ୍ରିନ୍ସ ବିଶପ୍ |
প্ৰিন্স কনচৰ্ট,ପ୍ରିନ୍ସ କନସର୍ଟ |
প্ৰিন্স ৰিজেণ্ট,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
পিন্স ৰেগনেণ্ট,ପିନ୍ସ ରେଗନାଣ୍ଟ |
ৰাজকুমাৰী ৰিজেণ্ট,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
ৰাজকুমাৰী ৰয়েল,ରାଜକୁମାରୀ ରୟାଲ୍ |
প্ৰিন্সিপালিটি,ଆଚାର୍ଯ୍ୟ
প্ৰিন্সিপালিটি,ଆଚାର୍ଯ୍ୟ
প্ৰিন্সিপালিটি,ଆଚାର୍ଯ୍ୟ
পুৰষ্কাৰ,ପୁରସ୍କାର
পুৰষ্কাৰ,ପୁରସ୍କାର
পুৰস্কাৰৰ ধন,ପୁରସ୍କାର ରାଶି
পেছাদাৰী সৈনিক,ବୃତ୍ତିଗତ ସ soldier ନିକ |
প্ৰতিশ্ৰুতি,ପ୍ରତିଜ୍ଞା
প্ৰমন্টৰী দুৰ্গ,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
প্ৰটেক্টৰেট,ସଂରକ୍ଷଣ
প্ৰটেক্টৰেট,ସଂରକ୍ଷଣ
প্ৰটেক্টৰেট,ସଂରକ୍ଷଣ
Protégé,ପ୍ରୋଟେଗେ |
উৎপত্তিস্থল,ପ୍ରୋଭାନ୍ସ |
উৎপত্তিস্থল,ପ୍ରୋଭାନ୍ସ |
