Tamil,Telugu
பாபிசம் (=பாபிஸ்ட்ரி),పాపిజం (=పాపిస్ట్రీ)
பாபிஸ்ட்,పాపిస్ట్
பாப்பிரஸ்,పాపిరస్
உவமை,ఉపమానం
பாரமவுண்ட்,పారామౌంట్
பாரமவுன்சி (=முக்கிய சக்தி),పారామౌంట్సీ (=పారామౌంట్ పవర్)
பரம பெண்மணி,పారామౌంట్ లేడీ
பரம பிரபு,పరమ ప్రభువు
காகிதத்தோல்,పార్చ్మెంట్
காகிதத்தோல்,పార్చ్మెంట్
காகிதத்தோல்,పార్చ్మెంట్
மன்னிக்கவும்,క్షమించు
பார்லிஸ்,పార్లేస్
பார்லிஸ்,పార్లేస్
பாராளுமன்றம் (=பாராளுமன்றம்),పార్లమెంట్ (=పార్లమెంట్)
பாராளுமன்றம்,పార్లమెంట్
பாராளுமன்றம்,పార్లమెంట్
பாராளுமன்றம்,పార్లమెంట్
பாராளுமன்ற சட்டம்,పార్లమెంట్ చట్టం
பாராளுமன்ற உறுப்பினர்,పార్లమెంటేరియన్
பாராளுமன்ற உறுப்பினர்,పార్లమెంటేరియన్
பாராளுமன்ற முகவர்,పార్లమెంటరీ ఏజెంట్
பார்னெலிசம்,పార్నెలిజం
பரோல்,పెరోల్
பரோல்,పెరోల్
பாரிசைட்,పారిసిడ్
பாரிசைட்,పారిసిడ్
கட்சிக்காரன்,పక్షపాతం
கட்சிக்காரன்,పక్షపాతం
கட்சிக்காரன்,పక్షపాతం
பாஸ்,పాస్
கடவுச்சொல் (=வாட்ச் சொல்),పాస్ వర్డ్ (=వాచ్ వర్డ్)
தேசபக்தர்,జాతిపిత
தேசபக்தர்கள்,పితృదేవతలు
பேட்ரிசியன்,పాట్రిషియన్
பரம்பரை,పితృస్వామ్యం
பாக்ஸ் பிரிட்டானிக்கா,పాక్స్ బ్రిటానికా
பாக்ஸ் ரோமானா,పాక్స్ రొమానా
பரம்பரை,పూర్వీకుల నుండి వంశక్రమము
பரம்பரை,పూర్వీకుల నుండి వంశక్రమము
பரம்பரை நபர்,వంశపారంపర్య వ్యక్తి
இணையர்,పీర్
இணையர்,పీర్
பீரேஜ்,పీరేజ్
பீரேஜ்,పీరేజ్
பீரேஜ்,పీరేజ్
அயர்லாந்தின் சகாக்கள்,ఐర్లాండ్ సహచరులు
ஸ்காட்லாந்தின் சகாக்கள்,స్కాట్లాండ్ సహచరులు
தீபகற்ப பிரச்சாரம்,పెనిన్సులర్ ప్రచారం
தீபகற்ப போர்,ద్వీపకల్ప యుద్ధం
பென்னண்ட்,పెన్నెంట్
மக்கள் சாசனம் (=தேசிய சாசனம்),పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్)
துரோகம்,అపవిత్రత
காலம்,కాలం
காலம்,కాలం
சுற்றளவு,పెరిఫెరీ
நிரந்தர தீர்வு,శాశ్వత పరిష్కారం
நிரந்தர ஃபைஃப்,శాశ్వత ఫైఫ్
ஃபாலன்க்ஸ்,ఫాలాంక్స్
ஃபாலன்க்ஸ்,ఫాలాంక్స్
ஃபிரோ,ఫారో
பிக்டோகிராம்,పిక్టోగ్రామ్
பிக்டோகிராஃப்,పిక్టోగ్రాఫ్
பிக்டோகிராஃப்,పిక్టోగ్రాఫ్
யாத்ரீகர்,యాత్రికుడు
யாத்திரை தந்தைகள்,యాత్రికుల తండ్రులు
கொள்ளை,దోపిడీ
கொள்ளை,దోపిడీ
தூண்,పిల్లర్
தூண் ஆணைகள் (அசோகரின்),స్తంభ శాసనాలు (అశోకుని)
தூண் ஆணைகள் (அசோகரின்),స్తంభ శాసనాలు (అశోకుని)
தூண் ஆணைகள் (அசோகரின்),స్తంభ శాసనాలు (అశోకుని)
கடற்கொள்ளையர்,పైరేట్
கடற்கொள்ளையர்,పైరేట్
களமிறங்கிய போர்,పిచ్ యుద్ధం
சதி,ప్లాట్లు
போலிஸ்,పోలిస్
போலிஸ்,పోలిస్
அரசியல் தலைவர்,రాజనీతిజ్ఞుడు
அரசியல் முகவர்,రాజకీయ ఏజెంట్
அரசியல் தஞ்சம்,రాజకీయ ఆశ్రయం
அரசியல் குடியிருப்பாளர்,రాజకీయ నివాసి
அரசியல் பயங்கரவாதம்,రాజకీయ ఉగ్రవాదం
தேர்தல் வரி,ఎన్నికల పన్ను
பாண்டூன்,పాంటూన్
பிரீமியர்,ప్రీమియర్
பிரீமியர்,ప్రీమియర్
பிரீமியர்ஷிப்,ప్రీమియర్‌షిప్
ஜனாதிபதி பதவி,ప్రెసిడెన్సీ
ஜனாதிபதி பதவி,ప్రెసిడెన్సీ
ஜனாதிபதி,అధ్యక్షుడు
ஜனாதிபதி,అధ్యక్షుడు
பிரசிடியம்,ప్రెసిడియం
பிரதமர்,ప్రధాన మంత్రి
ப்ரிமோஜெனிச்சர்,ప్రిమోజెనిచర్
இளவரசன்,యువరాజు
இளவரசன்,యువరాజు
இளவரசர் பிஷப்,ప్రిన్స్ బిషప్
இளவரசர் மனைவி,ప్రిన్స్ కన్సార్ట్
இளவரசர் ரீஜண்ட்,ప్రిన్స్ రీజెంట్
பின்ஸ் ரெக்னென்ட்,పిన్స్ రెగ్నెంట్
இளவரசி ரீஜண்ட்,ప్రిన్సెస్ రీజెంట్
இளவரசி ராயல்,ప్రిన్సెస్ రాయల్
சமஸ்தானம்,ప్రిన్సిపాలిటీ
சமஸ்தானம்,ప్రిన్సిపాలిటీ
சமஸ்தானம்,ప్రిన్సిపాలిటీ
பரிசு,బహుమతి
பரிசு,బహుమతి
பரிசுத் தொகை,నగదు బహుమతి
தொழில்முறை சிப்பாய்,వృత్తిపరమైన సైనికుడు
சத்தியம்,ప్రామిస్
முன்னோடி கோட்டை,ప్రమోన్టరీ కోట
பாதுகாக்கவும்,రక్షించు
பாதுகாக்கவும்,రక్షించు
பாதுகாக்கவும்,రక్షించు
பாதுகாவலர்,ఆశ్రితుడు
ஆதாரம்,మూలాధారం
ஆதாரம்,మూలాధారం
ஆதார அமைப்பு,మూలాధార వ్యవస్థ
சார்பு சியோனிஸ்ட்,ప్రో-జియోనిస్ట్
பொது எதிரி,ప్రజా శత్రువు
பொது எதிரி,ప్రజా శత్రువు
புள்ளிகள்,పంక్టేషన్స్
பியூனிக் போர்கள்,ప్యూనిక్ యుద్ధాలు
பியூரிட்டன்,ప్యూరిటన్
புட்ச்,పుట్చ్
குவாட்ரிகா,చతుర్భుజం
நான்கு மடங்கு கூட்டணி,చతుర్భుజ కూటమి
குவாக்கர்,క్వేకర్
ராணி,రాణి
ராணி மனைவி,రాణి భార్య
ராணி வரதட்சணை,క్వీన్ వరుడు
குயின்டம்,క్వీన్డమ్
குயின்டம்,క్వీన్డమ్
ராணி அம்மா,రాణి తల్లి
அரசி அரசி,రాణి రాణి
குயிஸ்லிங்,క్విస్లింగ్
குயிஸ்லிங்,క్విస్లింగ్
வாடகையை விடுங்கள்,అద్దె మానేయండి
நடுக்கம்,వణుకు
க்வோ வாரண்டோ,వారెంటో
இனம்,జాతి
இன மேலாதிக்கம்,జాతి ఆధిపత్యం
ரேக்,ర్యాక్
ரேக்,ర్యాక్
ரெய்டு,రైడ్
ரெய்டு,రైడ్
கோட்டை,ప్రాకారము
கோட்டை,ప్రాకారము
ரான்சாக்,దోపిడీ
மீட்கும் தொகை,విమోచన క్రయధనం
மீட்கும் தொகை,విమోచన క్రయధనం
பேரழிவு,విధ్వంసం
அழிவுகள்,విధ్వంసం
சாம்ராஜ்யம்,రాజ్యం
பின்புற காவலர்,వెనుక గార్డు
பின்புற பாதுகாப்பு நடவடிக்கை,వెనుక రక్షణ చర్య
கிளர்ச்சியாளர்,తిరుగుబాటుదారుడు
கலகம்,తిరుగుబాటు
கிளர்ச்சிக்கான அங்கீகாரம்,తిరుగుబాటుకు గుర్తింపు
மறுசீரமைப்பு,రీకండక్షన్
உளவுத்துறை,నిఘా
புனரமைப்பு,పునర్నిర్మాణం
பதிவு,రికార్డ్ చేయండి
பதிவு அலுவலகம்,రికార్డు కార్యాలయం
பதிவு ஓய்வு,రికార్డ్ రిటైర్మెంట్
சிவப்பு சட்டைகள்,ఎర్ర చొక్కాలు
சீர்திருத்தம்,సంస్కరణ
அகதி,శరణార్థ
ரெகாலியா,రెగాలియా
ரெகாலியா,రెగాలియా
ரெகாலியா,రెగాలియా
ரீஜென்சி,రీజెన్సీ
ரீஜண்ட்,రీజెంట్
ரீஜண்ட் ராணி,రీజెంట్ రాణి
ரெஜிசைட்,రెజిసైడ్
ரெஜிசைடுகள்,రెజిసైడ్లు
ஆட்சி,పాలన
ஆட்சி,పాలన
பிராந்தியம்,ప్రాంతం
ஆட்சி ஆண்டு,రెగ్నల్ సంవత్సరం
ஆட்சியாளர்,రెగ్నెంట్
ரெக்னம்,రెగ్నమ్
ரீச்,రీచ్
ஆட்சி,పాలన
ஆட்சி,పాలన
ஆட்சி செய்யும் குடும்பம்,పాలించే కుటుంబం
பயங்கர ஆட்சி,భయానక పాలన
பயங்கர ஆட்சி,భయానక పాలన
வலுவூட்டு,బలపరచు
வலுவூட்டல்,అదనపుబల o
மறுசீரமைப்பு,పునఃస్థాపన
மறு முதலீடு,తిరిగి పెట్టుబడి పెట్టండి
ரிலே இடுகை,రిలే పోస్ట్
ரிலே பாதை,రిలే మార్గం
ரிலே அமைப்பு,రిలే వ్యవస్థ
விடுதலை,విడుదల
விடுதலை,విడుదల
துறத்தல்,త్యజించుట
துறத்தல்,త్యజించుట
ரெபர்ட்டரி (=சரக்கு),రెపర్టరీ (=ఇన్వెంటరీ)
களஞ்சியம்,రిపోజిటరీ
களஞ்சியம்,రిపోజిటరీ
குடியரசு,రిపబ్లిక్
குடியரசு தினம்,గణతంత్ర దినోత్సవం
ரெஸ்கிரிப்ட்,రిస్క్రిప్ట్
ரெஸ்கிரிப்ட்,రిస్క్రిప్ట్
குடியிருப்பாளர்,నివాసి
மறுசீரமைப்பு,పునరుద్ధరణ
உயிர்த்தெழுதல்,పునరుత్థానం
உயிர்த்தெழுதல்,పునరుత్థానం
பின்வாங்கவும்,తిరోగమనం
தலைகீழ் (ஒரு நாணயத்தின்),రివర్స్ (నాణెం)
கிளர்ச்சி,తిరుగుబాటు
புரட்சி,విప్లవం
"புரட்சி, பிரஞ்சு","విప్లవం, ఫ్రెంచ్"
புகழ்பெற்ற புரட்சி,విప్లవం గ్లోరియస్
"புரட்சி, தொழில்துறை","విప్లవం, పారిశ్రామిక"
உயரும்,రైజింగ్
ரோட்டன்-போரோ,రాటెన్-బరో
ரஃப் ரைடர்ஸ்,రఫ్ రైడర్స్
வட்டத் தலைகள்,గుండ్రని తలలు
வழித்தட,రూట్
அரச பார்வையாளர்கள்,రాయల్ ప్రేక్షకులు
அரச சாசனம்,రాయల్ చార్టర్
ராயல் க்ரெஸ்ட்,రాయల్ క్రెస్ట్
ராயல் க்ரெஸ்ட்,రాయల్ క్రెస్ట్
அரச ஆணை,రాయల్ డిక్రీ
ரூப்ரிக்,రూబ్రిక్
இடிபாடுகள்,శిథిలాలు
ஓடுபவர்,రన్నర్
நாசவேலை,విధ్వంసం
சேபர்,సాబెర్
சபர்ஸ்,సాబర్స్
தியாகம்,త్యాగం
தியாகம்,త్యాగం
தியாகம்,త్యాగం
பாதுகாப்பான நடத்தை,సురక్షితమైన ప్రవర్తన
பாதுகாப்பு,రక్షణ
பாதுகாப்பு,రక్షణ
பாதுகாப்பு கடமைகள்,రక్షణ విధులు
சாலி,సాలీ
சாலி-போர்ட்,సాలీ-పోర్ట్
செங்கோல்,రాజదండం
சிமிட்டர்,స్కిమిటార్
இரண்டாவது எஸ்டேட்,రెండవ ఎస్టేట్
பிரிவு,శాఖ
பிரிவு,శాఖ
வலிப்பு,నిర్భందించటం
வலிப்பு,నిర్భందించటం
செனட்,సెనేట్
செனட்,సెనేట్
செனட்,సెనేట్
செனட்,సెనేట్
செர்ஃப் (=போர்டார் அல்லது வில்லன்),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
செர்ஃப் (=போர்டார் அல்லது வில்லன்),సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్)
அடிமைத்தனம்,సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
அடிமைத்தனம்,సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్)
நிழல் ராஜா,నీడ రాజు
கப்பல் பணம்,షిప్ మనీ
அதிர்ச்சிப் படைகள் (=புயல் படைகள்),షాక్ దళాలు (=తుఫాను దళాలు)
குறுகிய பாராளுமன்றம்,పొట్టి పార్లమెంట్
சண்டை,వాగ్వివాదం
அடிமை,బానిస
அடிமைத்தனம்,బానిసత్వం
அடிமைத்தனம்,బానిసత్వం
சிப்பாய் அரசியல்வாதி,సైనిక రాజనీతిజ్ఞుడు
ஈட்டி,ఈటె
ஈட்டி-தலை,ఈటె-తల
கோளம்,గోళము
ஸ்ப்ராஜிஸ்டிக்ஸ்,స్ఫ్రాగిస్టిక్స్
அமைப்பை கெடுக்கிறது,వ్యవస్థను పాడు చేస్తుంది
ஸ்கொயர்,స్క్వైర్
ஸ்கொயர்,స్క్వైర్
ஸ்கியர்ச்சி,Squirearchy
ஸ்கியர்ச்சி,Squirearchy
தரநிலை,ప్రామాణికం
தரநிலை-தாங்கி,స్టాండర్డ్ బేరర్
நிற்கும் இராணுவம்,స్టాండింగ్ ఆర్మీ
நிலையான ஆணை,స్టాండింగ్ ఆర్డర్లు
நிலையான ஆணை,స్టాండింగ్ ఆర్డర్లు
ஸ்டேட்ஸ்மேன்,రాజనీతిజ్ఞుడు
கல்வெட்டு,రాతి శాసనం
புயல் படைகள்,తుఫాను దళాలు
தந்திரம்,వ్యూహం
மூலோபாயம்,వ్యూహం
மூலோபாயம்,వ్యూహం
மூலோபாயம்,వ్యూహం
ஸ்ட்ராடோக்ரசி,స్ట్రాటోక్రసీ
சச்சரவு,కలహాలు
சச்சரவு,కలహాలు
வலுவான பிடிப்பு,బలమైన పట్టు
வலுவான பிடிப்பு,బలమైన పట్టు
துணைத் தொகை,అనుబంధ టాలయన్స్
அடுத்தடுத்து,వారసత్వం
வாரிசு,వారసుడు
வாக்குரிமை,ఓటు హక్కు
வாக்குரிமையாளர்,ఓటు హక్కుదారుడు
சுல்தானகம்,సుల్తానేట్
சுல்தானிய காலம்,సుల్తానేట్ కాలం
சரணடைதல்,లొంగిపో
சுசெரெய்ன்,సుజెరైన్
சுசெரெய்ன் மாநிலம்,సుజరైన్ రాష్ట్రం
வாள்வீரன்,ఖడ్గవీరుడు
தம்மானி சங்கம்,తమ్మనీ సొసైటీ
தணிந்த வாள்,కోపముగల కత్తి
வாடகைக்காரர்,అద్దెదారు
வாடகைக்காரர்,అద్దెదారు
பிரதேசம்,భూభాగం
பிரதேசம்,భూభాగం
பிரதேச அரசாங்கம்,భూభాగం ప్రభుత్వం
பயங்கரவாதம்,తీవ్రవాదం
மூன்றாம் எஸ்டேட்,థర్డ్ ఎస్టేట్
மூன்று தோட்டங்கள்,మూడు ఎస్టేట్లు
டோல்,టోల్
டோல் ஹவுஸ்,టోల్ హౌస్
கல்லறை,సమాధి
டோரி,టోరీ
டோட்டெம்,టోటెమ్
கோபுரம்,టవర్
கோபுரம்,టవర్
வெற்றிக் கோபுரம்,విజయ టవర్
துரோகி,దేశద్రోహి
துரோகம்,ద్రోహం
தேசத்துரோகம்,రాజద్రోహం
ஒப்பந்தம்,సంధి
போர் மூலம் சோதனை (=போர் மூலம் தடம்),యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట)
அஞ்சலி,నివాళి
அஞ்சலி,నివాళి
காணிக்கை நிலம்,నివాళి భూమి
மூன்று கூட்டணி,ట్రిపుల్ కూటమి
டிரிபிள் entente,ట్రిపుల్ entente
வெற்றி,విజయం
வெற்றி,విజయం
கொந்தளிப்பு,అలజడి
கொடுங்கோல் கொலை,నిరంకుశ హత్య
கொடுங்கோல் கொலை,నిరంకుశ హత్య
கொடுங்கோன்மை,దౌర్జన్యం
கொடுங்கோன்மை,దౌర్జన్యం
கொடுங்கோலன்,నిరంకుశుడు
உஹ்லன்,ఉహ్లాన్
உகாசே,ఉకాసే
உகாசே,ఉకాసే
உலமா,ఉలేమా
அல்டிமேட்டம்,అల్టిమేటం
அல்டிமேட்டம்,అల్టిమేటం
மாமா சாம்,సామ్ మామయ్య
கீழ்-ராஜா,అండర్-కింగ్
ஐக்கிய அயர்லாந்துக்காரர்கள்,యునైటెడ్ ఐరిష్ మెన్
ஐக்கிய நாடுகள்,ఐక్యరాజ్యసమితి
ஐக்கிய மாகாணங்கள்,యునైటెడ్ ప్రావిన్స్
ஐக்கிய மாகாணங்கள்,యునైటెడ్ ప్రావిన్స్
மதிப்பற்ற கோட்டை,అసమానమైన కోట
உலகளாவிய மன்னர்,సార్వత్రిక చక్రవర్తి
உலகளாவிய வாக்குரிமை,సార్వత్రిక ఓటు హక్కు
எழுச்சி,తిరుగుబాటు
அபகரிப்பு,దోపిడీ
அபகரிப்பவர்,దోపిడీదారుడు
கற்பனயுலகு,ఆదర్శధామం
வண்டல்,విధ్వంసం
காழ்ப்புணர்ச்சி,విధ్వంసం
வான்கார்ட்,వాన్గార్డ్
வான்கார்ட்,వాన్గార్డ్
வான்கார்ட்,వాన్గార్డ్
வரங்கியன்,వరంజియన్
வரங்கியன் காவலர்,వరంజియన్ గార్డు
வாசல்,వాసల్
வாசல்,వాసల్
வாசல் மாநிலம்,వాసల్ రాష్ట్రం
வாடிகன் கவுன்சில்,వాటికన్ కౌన్సిల్
கப்பல்,ఓడ
கப்பல்,ఓడ
கப்பல்,ఓడ
துணை ராஜா,ఉపరాజు
வைஸ்ராய்,వైస్రాయ్
துணைவேந்தர் = துணை அரசு,వైస్రాయిల్టీ=వైస్రాయ్‌షిప్
விக்டர்,విక్టర్
வெற்றி,విజయం
வில்லன்,విలన్
பயணம்,సముద్రయానం
பாதிக்கப்படக்கூடிய கோட்டை,దుర్బలమైన కోట
சுவர் ஓவியம்,వాల్ పెయింటింగ్
சுவர் ஓவியம்,వాల్ పెయింటింగ్
போர்,యుద్ధం
போர் ஆண்டவன்,యుద్ధ ప్రభువు
போர்வீரன்,యోధుడు
போர்வீரன்,యోధుడు
போர்வீரன்,యోధుడు
போர்க்கப்பல்,యుద్ధనౌక
கண்காணிப்பு வார்த்தை,వాచ్-వర్డ్
வளர்ந்த மாநிலம்,సంక్షేమ రాజ్యం
நலப்பணிகள்,సంక్షేమ పనులు
விக்,విగ్
வெள்ளை கொடி,తెల్ల జెండా
வெள்ளையர்களின் சுமை,తెల్లవారి భారం
உலகப் பேரரசு,ప్రపంచ సామ్రాజ్యం
உலக இயக்கம்,ప్రపంచ ఉద్యమం
உலக அரசியல்,ప్రపంచ రాజకీయాలు
உலக சக்தி,ప్రపంచ శక్తి
உலக போர்,ప్రపంచ యుద్ధం
வீக்கர்,వ్రేకర్
சிதைக்கும் திருத்தம்,ధ్వంసమైన సవరణ
Xenelasis,జెనెలాసిస్
இனவெறி,జెనోఫోబియా
யாங்கி,యాంకీ
மஞ்சள் ஜாக்கெட்,పసుపు రంగు గల చొక్కా
மஞ்சள் மனிதன்,పసుపు మనిషి
மஞ்சள் ஆபத்து,పసుపు ప్రమాదం
மஞ்சள் பத்திரிகை,పసుపు ప్రెస్
இளம் துருக்கியர்கள்,యంగ్ టర్క్స్
ஜீயஸ்,జ్యూస్
சியோனிசம்,జియోనిజం
ஜோராஸ்ட்ரியனிசம்,జొరాస్ట్రియనిజం
