Odiya,Punjabi
1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |,1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ
ଇକ୍ୱିଟି,ਇਕੁਇਟੀ
ବିଲୋପ,ਖਾਤਮਾ
ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |,1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ
ସୁନ୍ଦରତା,ਚੁਸਤ
ସୁଜନିକ୍ |,ਸੁਜਾਨਿਕ
ମୂଲ୍ୟାଙ୍କନ,ਮੁਲਾਂਕਣ
ବାଷ୍ପ ଗେଜ୍ |,ਭਾਫ਼ ਗੇਜ
ବାଷ୍ପୀକରଣ,evaportranspiration
ଅନନ୍ତ ବିପ୍ଳବ |,ਸਦੀਵੀ ਇਨਕਲਾਬ
1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |,1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ
ବିକାଶ,ਵਿਕਾਸ
ବିଛିନ୍ନ ହେବା,ਬੰਦ ਕਰ ਦਿਓ
ପାରିକଶାୟ (ଉର୍ବରତା),ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ)
ଶୋଷଣ,ਸ਼ੋਸ਼ਣ
1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ,1. ਖੋਜ 2. ਖੋਜ
1. ନିର୍ବାହ 2. ନିର୍ଗମନ,1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ
ଆଖି,ਆਈ
1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |,1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ
କାରକ ଉତ୍ପାଦକତା |,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
ବ୍ୟବସାୟୀଙ୍କ ରିହାତି,ਵਪਾਰੀ ਦੀ ਛੋਟ
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
ବିକଳ୍ପ,ਵਿਕਲਪਕ
1. ପାଟି 2. ପାଲିହାର |,1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ
ମୋଟ,ਕੁੱਲ
କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |,ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ
ଚାଷ ବଜେଟ୍,ਖੇਤੀ ਬਜਟ
କୃଷି ବ୍ୟବସାୟ,ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ
କ୍ଷେତ୍ର ଯୋଜନା,ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ
1. କୃଷକ 2. କୃଷକ,1. ਕਿਸਾਨ 2. ਕਿਸਾਨ
1. କୃଷି 2. ଚାଷ,1. ਖੇਤੀ 2. ਖੇਤੀ
ଧକ୍କା |,ਟੱਕਰ
ଏକାଧିକ ପ୍ରଜନନ |,ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ
fermentation,ਫਰਮੈਂਟੇਸ਼ਨ
ଉର୍ବରତା |,ਜਣਨ
ସାର,ਖਾਦ
ସାର ବ୍ୟବହାର ଦକ୍ଷତା |,ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ
ଫାଇବ୍ରସ୍ |,ਰੇਸ਼ੇਦਾਰ
1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ,1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ
ମୃତ୍ତିକା ଜଳ ଧାରଣ,ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |,1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ
1. ଅବନତି 2. ଗର୍ଭଧାରଣ,1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ
ପ୍ରବାହ ଚିତ୍ର,ਵਹਾਅ ਚਿੱਤਰ
ଖାଦ୍ୟ ମୂଲ୍ୟ,ਭੋਜਨ ਮੁੱਲ
ଖାଇବାକୁ |,ਚਾਰਾ
ପୂର୍ବାନୁମାନ,ਪੂਰਵ ਅਨੁਮਾਨ
ଜଙ୍ଗଲ,ਜੰਗਲ
ବୃକ୍ଷରୋପଣ,ਜੰਗਲਾਤ
1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |,1. ਤਾਦਪਰਨ 2. ਰੂਪ
ବରଫ ପ୍ରତିରୋଧକ |,ਠੰਡ ਰੋਧਕ
1. ପାଲା 2. ବ୍ଲାଇଟ୍ |,1. ਪਾਲਾ 2. ਝੁਲਸ
1. ଫ୍ରିଜ୍,1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ
କାର୍ଯ୍ୟ,ਫੰਕਸ਼ਨ
1. ଫଳ ପତନ 2. ଫଳ ପତନ |,1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ
ଫଳ ପାଅ |,ਫਲ ਬਣ
1. ଧୂମପାନ,1. ਧੁਨੀ 2. ਧੁੰਦ
ଫଙ୍ଗିସାଇଡ୍ |,ਉੱਲੀਨਾਸ਼ਕ
ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |,ਐਂਟੀਫੰਗਲ
କବକ,ਉੱਲੀ
1. ଖୁଦ୍ 2. ସୀତା |,1. ਖੁਦਾ 2. ਸੀਤਾ
1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |,1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ
ସୂତା ଲୋମ,ਕਪਾਹ ਉੱਨ
ଲୋମଶାଳୀ |,ਵਾਲਾਂ ਵਾਲਾ
1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |,1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ
1. ଗ୍ୟାମେଟସ୍,1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ
1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ,1. ਬਾਗ 2. ਬਾਗ
1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |,1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ
ଜିନ୍ ସଂଗ୍ରହ,ਜੀਨ ਸੰਗ੍ਰਹਿ
ଜିନ୍ ଟ୍ୟାଗନ୍ |,ਜੀਨ ਟੈਗਨ
ବଂଶାନୁକ୍ରମିକ,ਵੰਸ਼ਾਵਲੀ
ଜିନ୍ ମାନଚିତ୍ର,ਜੀਨ ਨਕਸ਼ਾ
ଜେନେଟିକ୍ସ,ਜੈਨੇਟਿਕਸ
1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |,1. ਜੀਨੋਮ 2. ਸੰਗੀਨ
ସଞ୍ଜିନୀ ସଂଗ୍ରହ |,ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ
ଜେନୋମିକ୍ସ,ਜੀਨੋਮਿਕਸ
ଜେନୋଟାଇପ୍,ਜੀਨੋਟਾਈਪ
1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |,1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ
ଲିନେଜ୍ |,ਲਿੰਗ
ବଂଶ 2. ବଂଶ,1. ਜੀਨਸ 2. ਵੰਸ਼
1. ଜର୍ମ 2. ଜର୍ମ,1. ਜਰਮ 2. ਕੀਟਾਣੂ
ଜୀବାଣୁ,ਕੀਟਾਣੂਨਾਸ਼ਕ
ଅଙ୍କୁର,ਉਗਣਾ
1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |,1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ
ଗିବରେଲିକ୍ ଏସିଡ୍ |,gibberellic ਐਸਿਡ
ସଂଗ୍ରହ,ਇਕੱਠਾ ਕਰਨਾ
ତୁଷ,ਤੁਸ਼
1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |,1. ਗਲੁਟਨ 2. ਪੇਟੂ
ଗ୍ଲାଇକୋଲିସିସ୍,glycolysis
ଭଲ,ਵਧੀਆ
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ,1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ
1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |,1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ
କଲମ ଅସଙ୍ଗତ |,ਕਲਮ ਅਸੰਗਤ
ଗ୍ରାନା,ਗ੍ਰਾਨਾ
ଗ୍ରାନ୍ୟୁଲେସନ୍,ਦਾਣੇ
ସବୁଜ ଖତ,ਹਰੀ ਖਾਦ
ସବୁଜ ବିପ୍ଳବ |,ਹਰੀ ਕ੍ਰਾਂਤੀ
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
1. ଗୁଣ୍ଡ ରୋଗ,1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ
ହେଟେରୋଜକ୍ସୁଆଲ୍ |,ਵਿਪਰੀਤ ਲਿੰਗੀ
1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |,1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ
1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |,1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ
ରୋମିଲୱାଚ୍ |,ਰੋਮਿਲਵਾਚ
ସାଲାଇନ୍ ସିଷ୍ଟ୍ |,ਖਾਰੇ ਗੱਠ
harrow,ਹੈਰੋ
1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |,1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ
1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |,1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ
1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |,1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ
1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |,1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ
ଶୁଖିଲା ଘାସ |,ਸੁੱਕਾ ਘਾਹ
ଶୁଖିଲା ଫିଡ୍ |,ਸੁੱਕੀ ਫੀਡ
ganji,ਗੰਜੀ
କୁହୁଡି,ਧੁੰਦ
ଦୁର୍ବଳ,ਧੁੰਦਲਾ
1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |,1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ
ଗଭୀରର ଶେଷ,ਝਰੀ ਦਾ ਅੰਤ
ଉପର ଛେଦନ,ਚੋਟੀ ਦੀ ਛਾਂਟੀ
ବାଡ଼,ਵਾੜ
ହେପାଜତ,ਹਿਰਾਸਤ
କୁଣ୍ଡାଲିନି |,ਕੁੰਡਲਨੀ
ହେମାଟାଇଟ୍ |,hematite
1. b ଷଧ 2. b ଷଧ |,1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ
1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |,1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ
b ଷଧୀୟ,ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ
ବଂଶାନୁକ୍ରମିକ,ਖ਼ਾਨਦਾਨੀ
ବଂଶାନୁକ୍ରମିକ,ਖ਼ਾਨਦਾਨੀ
ସମଲିଙ୍ଗୀ,ਲਿੰਗੀ
ହେଟେରୋକ୍ରୋମାଟିକ୍ |,heterochromatic
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,heterofertilization
1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |,1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ
ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |,ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ
ପୋଷଣ,ਪਾਲਣ ਪੋਸ਼ਣ
ଷୋଡେସିମାଲ୍ |,ਹੈਕਸਾਡੈਸੀਮਲ
ଶୀତଳତା,ਠੰਡੀ ਸੁਸਤਤਾ
ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ),1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ)
ହିଷ୍ଟୋଗ୍ରାମ୍ |,ਹਿਸਟੋਗ੍ਰਾਮ
ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |,ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ
1.curd 2. hive,1. ਦਹੀਂ 2. ਛਪਾਕੀ
1. ତୃଣକ 2. ତୃଣକ,1. ਨਦੀਨ 2. ਨਦੀਨ
ଧରିବା,ਹੋਲਡ
ଘରୋଇ ଚାଷ,ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ
ହୋମିଓଷ୍ଟାସିସ୍ |,ਹੋਮਿਓਸਟੈਸਿਸ
ମାତୃଭୂମି,ਵਤਨ
ଏକତା,ਸਮਰੂਪਤਾ
1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |,1. ਸਮਰੂਪ 2. ਸਮਰੂਪ
ସହାନୁଭୂତି,ਹਮਦਰਦ
ସମଲିଙ୍ଗୀ,ਸਮਰੂਪ
1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |,1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ
1. ସ୍ତର 2. ରାଶି,1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,ਬਾਗਬਾਨੀ ਫਸਲ
1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି,1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ
