Odiya,Tamil
ଅନ୍ତର୍ଭୁକ୍ତ |,இடைக்கணிப்பு
ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |,ஒன்றோடொன்று ஸ்ட்ரீம்
ସାଧାରଣତ। |,இன்டர்லீவர்
ଅନ୍ତର୍ଭୁକ୍ତ,இடைமுகம்
ଅନ୍ତର୍ଭୁକ୍ତ,இடைமுகம்
ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |,இடைமுக காலம்
ପୂର୍ବରୁ ସର୍କିଟ୍ |,இன்டர்லாக் சுற்று
ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |,இன்டர்லாக் சுவிட்ச்
ତାଲିମପ୍ରାପ୍ତ,ஒன்றோடொன்று
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,இடைநிலை தோல்வி
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି,இடைநிலை அதிர்வெண்
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
ମଧ୍ୟବର୍ତ୍ତୀ,இடைப்பட்ட
ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |,இடைப்பட்ட மின்னோட்டம்
ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍,இடைநிலை
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |,இடைநிலை விலகல்
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |,இடைநிலை உமிழ்வு
ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |,இடைநிலை சோதனை
ଇଣ୍ଟରନେଟ୍,இணையதளம்
ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |,இணைய ஒளிபரப்பு
ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |,இணைய அரட்டை
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |,இணைய நெறிமுறை அடுக்கு
ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |,இணைய வானொலி
ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |,இணைய ஸ்ட்ரீமிங்
ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |,இணைய வீடியோ
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା,இயங்குதன்மை
ଇଣ୍ଟରପୋଲେସନ୍,இடைக்கணிப்பு
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ବାଧା,குறுக்கீடு
ବାଧା,குறுக்கீடு
ସାଂଘାତିକ,குறுக்கீடு
ବ୍ୟବଧାନ,இடைவெளி
ଅନୁରୂପ,இன்ட்ராகோடிங்
ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |,இன்ட்ராஃப்ரேம்
ଇଣ୍ଟ୍ରାନେଟ୍ |,இன்ட்ராநெட்
ଚିତ୍ରାଙ୍କ୍ |,உள்ளார்ந்த
ଇଣ୍ଟ୍ରାୱେବ |,இன்ட்ராவெப்
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,உள்ளார்ந்த குறைக்கடத்தி
ଇନଭର୍ସ କରେଣ୍ଟ୍ |,தலைகீழ் மின்னோட்டம்
ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
ଓଲଟା,தலைகீழ்
ଓଲଟା l ଆଣ୍ଟେନା |,தலைகீழ் எல் ஆண்டெனா
ଓଲଟା ଭି ଆଣ୍ଟେନା |,தலைகீழ் வி ஆண்டெனா
ଜିଭର୍,இன்வெர்ட்டர்
ଅନିୟମିତ |,ஒழுங்கற்ற
ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |,பொருத்தமற்ற உறுப்பு
ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |,தனிமைப்படுத்தும் நெட்வொர்க்
ଆଇସୋଲେଟର,தனிமைப்படுத்துபவர்
ଜାମର୍,ஜாம்மர்
ଜାମ୍,நெரிசல்
ଜାରଗନ୍ ଫାଇଲ୍ |,வாசகக் கோப்பு
ଜାଭା ସ୍କ୍ରିପ୍ଟ,ஜாவா ஸ்கிரிப்ட்
ଜିଙ୍ଗଲ୍,ஜிங்கிள்
ଠେକୁଟର୍,நடுக்கம்
ଯୋନା,இணைப்பவர்
ମିଳିତ,கூட்டு
ମିଳିତ ଧିକ୍,இணைந்தது
ଜମ୍ପର୍,ஜம்பர்
ଜଙ୍କ୍ |,குப்பை
ଜଙ୍କ୍ ମେଲ୍ |,குப்பை அஞ்சல்
କର୍ଣ୍ଣଲ |,கர்னல்
ଚାବି,விசை
କୀବୋର୍ଡ୍,விசைப்பலகை
କୀ,கீயர்
କି /ଟ୍ |,முக்கிய குறிப்பு
କିଲୋସେଲ୍କର |,கிலோசைக்கிள்
କିଲୋଲଟ୍ |,கிலோவோல்ட்
କିଡୋୋଟାଟ୍ |,கிலோவாட்
ସମ୍ପର୍କୀୟ,இயக்கவியல்
ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |,முழங்கால் புள்ளி மின்னழுத்தம்
ଗାଡ଼ି,குமிழ்
ଜ୍ଞାନ କୋଷ,அறிவு சார்ந்த
ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |,அறிவு பிரதிநிதித்துவம்
L ନେଟୱର୍କ,எல் நெட்வொர்க்
L ବିଭାଗ ଫିଲ୍ଟର୍ |,எல் பிரிவு வடிகட்டி
ଲେଗ୍ ଏବଂ ଲିଡ୍ |,பின்னடைவு மற்றும் ஈயம்
ଲଗିଂ କରେଣ୍ଟ୍ |,பின்தங்கிய மின்னோட்டம்
ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |,பின்தங்கிய சக்தி காரணி
ବିଳମ୍ବ,லேமினேட்
ପ୍ରଦୀପ,விளக்கு
ଲାପଟପ୍,மடிக்கணினி
ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |,லேசர் அதிர்வெண்
ପରିଶ୍ରମୀ ତ୍ରୁଟି |,மறைந்த பிழை
ଅହଂତ୍ତତା,உள்ளுறை வெப்பம்
ଅକ୍ଷାଂଶ,அட்சரேகை
ସ୍ତର,அடுக்கு
ଲେଆଉଟ୍ |,தளவமைப்பு
ଲେଆଉଟ୍ ଯୋଜନା,தளவமைப்பு திட்டம்
ସୀସା |,வழி நடத்து
ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |,முன்னணி கட்டம்
ଲିକ୍ ପ୍ରମାଣ |,கசிவடையாத
ଲିକେଜ୍ |,கசிவு
ଲିଜ୍ ସର୍କିଟ୍ |,குத்தகைக்கு விடப்பட்ட சுற்று
ଲେନ୍ସ,லென்ஸ்
ସ୍ତରୀୟ ସୂଚକ,நிலை காட்டி
ହାଲୁକା ନିୟନ୍ତ୍ରଣ,ஒளி கட்டுப்பாடு
ଲାଇଟ୍ କଲମ,ஒளி பேனா
ବଜ୍ରପାତ,மின்னல் கைது
ସୀମା,லிமிட்டர்
ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |,பெருக்கியைக் கட்டுப்படுத்துதல்
ରେଖା କ୍ଷତି |,வரி இழப்பு
ରେଖା ଶବ୍ଦ,வரி சத்தம்
ଦୃଷ୍ଟିଶକ୍ତ,பார்வை கோடு
ରେଖା ପର୍ଯ୍ୟାୟ,வரி கட்டம்
ରେଖା ପ୍ରସାରଣ,வரி பரிமாற்றம்
ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |,வரி இறக்கப்பட்டது
ର line ଖିକ ପରିମାଣର |,நேரியல் அளவு
ର line ଖ,நேரியல்
ରେଖା-କୋଇକ୍ସିଆଲ୍ |,வரி-ஒட்டக
ରେଖା-ସମାନଜୀବୀ |,வரி-சமநிலை
ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି,வரி-அதிர்வெண்
ରେଖା-ପ୍ରତିବନ୍ଧକତା |,வரி-மின்மறுப்பு
ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,வரி-காலாண்டு அலைநீளம்
ଲିଙ୍କ୍,இணைப்பு
ଲିନର,இணைப்பான்
ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |,லிப்-மைக்ரோஃபோன்
ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |,நேரடி ஒளிபரப்பு
ଜୀବନ୍ତ ସର୍କିଟ |,நேரடி சுற்று
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,நேரடி திட்டம்
ଲୋଡ୍,சுமை
ଲୋଡ୍ କ୍ଷମତା |,சுமை திறன்
ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |,சுமை சுமக்கும் திறன்
ଲୋଡ୍ ବର୍ଣ୍ଣିତ |,சுமை சிறப்பியல்பு
ଲୋଡ୍ ଟେପିସନ୍ |,சுமை மின்மறுப்பு
ଲୋଡ୍ ହୋଇଛି,ஏற்றப்பட்டது
ଲୋଡର୍,ஏற்றி
ଲୋଡ୍ କରୁଛି,ஏற்றுகிறது
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,ஏற்றுதல் சுருள்
ଲୋଡ୍-ଟେଷ୍ଟ୍ |,சுமை-சோதனை
ଲୋବ,லோப்
ଲବ୍ ଆଣ୍ଟେନା |,லோப் ஆண்டெனா
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,உள்ளூர் பகுதி நெட்வொர்க்
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,உள்ளூர் பேட்டரி
ସ୍ଥାନୀୟ ଓକିଲର୍ |,உள்ளூர் ஆஸிலேட்டர்
ଲଗ୍,பதிவு
ଲଗ ବୁକ୍ |,பதிவு புத்தகம்
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍),உள்நுழைக (உள்நுழைக)
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍),உள்நுழைக (வெளியேறு)
ଲଗ୍ ସିଟ୍ |,பதிவு தாள்
Logarithm,மடக்கை
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,மடக்கை பெருக்கி
ଲୋଗାରିଥମିକ୍ ଅନୁପାତ,மடக்கை விகிதம்
Logarithmic ପ୍ରତିକ୍ରିୟା |,மடக்கை பதில்
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,மடக்கை அளவு
ଲଗିଂ,பதிவு
ତର୍କ,தர்க்கம்
ଏକାଧିକ ଗେଟ୍ |,லாஜிக் கேட்
ତର୍କ କାର୍ଯ୍ୟ,தர்க்க செயல்பாடு
ଯୁକ୍ତିଯୁକ୍ତ,தருக்க
ଲଜିକାଲ୍ ଫ୍ରେମ୍ |,தருக்க சட்டகம்
ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |,லோகோ செருகல்
ଦ୍ରାଘିମା,தீர்க்கரேகை
ଲୁପ୍ |,லூப்
ଲୁପ୍ ଆଣ୍ଟେନା |,லூப் ஆண்டெனா
ଲୁପ୍ ଲାଭ |,லூப் ஆதாயம்
ଲୁପ୍ ପରୀକ୍ଷା |,லூப் சோதனை
ଖାଲି ଯୋଗାଯୋଗ |,தளர்வான தொடர்பு
ଖାଲି କନ୍ସଲିଂ |,தளர்ந்தவிணைப்பு
କ୍ଷତିହୀନ ଆଣ୍ଟେନା |,இழப்பற்ற ஆண்டெனா
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,இழப்பற்ற சுருக்க
କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |,இழப்பு சுருக்க
ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି),சத்தம் (ஒலி)
ଉଚ୍ଚ ସ୍ୱରରେ,ஒலிபெருக்கி
ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |,குறைந்த அதிர்வெண்
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,குறைந்த நிலை மொழி
କମ୍ କ୍ଷତି ଫିଡର୍ |,குறைந்த இழப்பு ஊட்டி
କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
କମ୍ ଶବ୍ଦ ରିସିଭର୍ |,குறைந்த இரைச்சல் பெறுநர்
କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,குறைந்த பாஸ் வடிகட்டி
କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |,குறைந்த எதிர்வினை பூமி
ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |,குறைந்த எதிர்ப்பு பாதை
ଲୁଗ୍ |,லக்
ଲୁମିନାନ୍ସ |,ஒளிரும்
ଗୁଣ୍ଡ,கட்டப்பட்டது
ମାକ୍ରୋ ବ୍ଲକ୍ |,ரோ தொகுதி
ମାକ୍ରୋ ସଂଜ୍ଞା,மேக்ரோ வரையறை
ମାକ୍ରୋ ଦର୍ଶନ |,ரோ பார்வை
ଯାଦୁ ଆଖି,மேஜிக் கண்
ଚୁମ୍ବକ,காந்தம்
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,காந்த புலம்
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |,காந்தப் பாய்வு
ଚୁମ୍ବକୀୟ ପୋଲ |,காந்த துருவம்
ଚୁମ୍ବକୀୟ storm ଡ |,காந்த புயல்
ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |,காந்த சுவிட்ச்
ଚୁମ୍ବକୀୟ ଟେପ୍ |,காந்த நாடா
ଚୁମ୍ବକବାଦ,காந்தவியல்
ମେଲ୍ ମିଶ୍ରଣ,அஞ்சல் ஒன்றிணைப்பு
ମେଲିଂ ତାଲିକା,அஞ்சல் பட்டியலில்
ମୁଖ୍ୟ ବାହକ |,பிரதான கார்
ରକ୍ଷଣାବେକ୍ଷଣ,பராமரிக்கவும்
ରକ୍ଷଣାବେକ୍ଷଣ,பராமரிப்பு
ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |,பராமரிப்பு குழு
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,பெரும்பான்மை கேரியர்
ଯୋଗାଯୋଗ ରିଲେ କର |,தொடர்பு ரிலே செய்யுங்கள்
ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |,மேக்-அண்ட் பிரேக் சுவிட்ச்
ପୁରୁଷ-ସଂଯୋଜକ |,ஆண்-இணைப்பான்
ମଣିଷ ଶବ୍ଦ କଲା |,மனிதன் சத்தம் சொன்னான்
ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS),மேலாண்மை தகவல் அமைப்பு (MIS)
ମନିପ୍ୟୁଲେଟ୍ |,கையாளப்பட்டது
ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |,கையேடு கட்டுப்பாடு
ମାନୁଆଲ୍ ପଦ୍ଧତି |,கையேடு முறை
ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
ମାନୁଆଲୀ ପରିଚାଳିତ |,கைமுறையாக இயக்கப்படுகிறது
ନିର୍ମାତା,உற்பத்தியாளர்
ମାସ୍କ,முகமூடி
ମାସ୍କେ,முகமூடி
ମାସ୍କର୍,முகமூடி
ମାସ୍କିଂ |,மறைத்தல்
ମାସ୍କିଂ ଆଚରଣ |,மறைக்கும் நடத்தை
ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |,ஆடியோவின் மறைக்கும் விளைவு
ମାସ୍କିଂ ସୀମା,மறைக்கும் வாசல்
ମାସ୍କିଂ ସ୍ୱର,மறைக்கும் தொனி
ମାଷ୍ଟ,மாஸ்ட்
ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |,மாஸ்ட் ரேடியேட்டர்
ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |,முதன்மை கட்டுப்பாடு
ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |,மாஸ்டர் ஆஸிலேட்ரர்
ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |,போட்டி-மின்மறுப்பு
ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |,பொருந்தும் நெட்வொர்க்
ଷ୍ଟବ୍ ମେଳ |,பொருந்தும் ஸ்டப்
ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |,பொருந்தும் மின்மாற்றி
ବସ୍ତୁ-କ୍ରୟ,பொருள்-தடை
ମାଟ୍ରିକ୍ସ,அணி
ସର୍ବାଧିକକରଣ,அதிகரிப்பு
ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |,அதிகபட்ச தேவை காட்டி
ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |,அதிகபட்ச சக்தி அடர்த்தி
ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |,அதிகபட்ச உணர்திறன்
ସର୍ବାଧିକ ତାପମାତ୍ରା,அதிகபட்ச வெப்பநிலை
ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
ସର୍ବାଧିକ ମୂଲ୍ୟ,அதிகபட்ச மதிப்பு
ବିଫଳତାର ଅର୍ଥ ସମୟ |,தோல்விக்கான சராசரி நேரம்
ଅର୍ଥ ମୂଲ୍ୟ,சராசரி மதிப்பு
ମାପ ହୋଇଥିବା ସଙ୍କେତ |,அளவிடப்பட்ட சமிக்ஞை
ମାପ,அளவீட்டு
ଉପକରଣ ମାପିବା |,அளக்கும் கருவி
ଉପକରଣ ମାପିବା |,அளவிடும் உபகரணங்கள்
ଯନ୍ତ୍ର ମାପିବା,அளவீட்டு கருவி
କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |,புல வலிமையின் கருவியை அளவிடுதல்
ଟେପ୍ ମାପିବା |,அளவை நாடா
ଯନ୍ତ୍ରକ .ଶଳ |,பொறிமுறைகள்
ମିଡିଆ ସର୍ଭର |,மீடியா சேவையகம்
ମଧ୍ୟମ,நடுத்தர
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,நடுத்தர அதிர்வெண்
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |,நடுத்தர அதிர்வெண் அலை
ମଧ୍ୟମ ତରଙ୍ଗ (MW),நடுத்தர அலை (மெகாவாட்)
ମେଗା-ଓହମ୍ |,மெகா-ஓம்
Megger,மெகர்
ସ୍ମୃତି,நினைவு
ଉପକୃତ,வழிகாட்டுதல்
ମେନୁ ବାର୍,பட்டி பட்டி
ମର୍କୁରୀ ସୁଇଚ୍ |,மெர்குரி சுவிட்ச்
ମିଶ୍ରଣ,ஒன்றிணைத்தல்
ବାର୍ତ୍ତା |,செய்தி
ମେଟାଡାଟା |,மெட்டாடேட்டா
ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
ଧାତୁ-ଶନିବା କେବୁଲ୍ |,உலோக-உறைந்த கேபிள்
ମିଟର,மீட்டர்
ଭୋଜନର ପ୍ୟାନେଲ୍ |,அளவீட்டு குழு
ମିକା,மைக்கா
ମିକା-ଇନସୁଲେସନ୍ |,மைக்கா-இன்சுலேஷன்
ମାଇକ୍ରୋ-,மைக்ரோ-
ମାଇକ୍ରୋ ଉପାଦାନ |,மைக்ரோ கூறு
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,மைக்ரோ கணினி
ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |,மைக்ரோ-கண்ட்ரோலர்
ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,மைக்ரோ-எலக்ட்ரானிக்ஸ்
ମାଇକ୍ରୋଫୋନ୍ |,மைக்ரோஃபோன்
ମାଇକ୍ରୋଫୋନିକ୍ସ |,மைக்ரோஃபோனிக்ஸ்
ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର,நுண்செயலி
ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV),மைக்ரோ-வோல்ட் (எம்.வி)
ମାଇକ୍ରୋୱେଭ୍ |,மைக்ரோவேவ்
ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |,மைக்ரோவேவ் ஆண்டெனா
ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |,மைக்ரோவேவ் கற்றை
ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ,நடுப்பகுதி
ସ୍ଥାନାନ୍ତରଣ,இடம்பெயர்வு
ସ୍ଥାନାନ୍ତରଣ ପଥ,இடம்பெயர்வு பாதை
କ୍ଷୁଦ୍ରତା |,மினியேச்சர்
ମିନିୟରାଇଜଡ୍ |,மினியேட்டரிஸ்
ସର୍ବନିମ୍ନ,குறைந்தபட்சம்
ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |,குறைந்தபட்ச வெப்பநிலை
ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
ସଂଖ୍ୟାଲଘୁ ବାହକ |,சிறுபான்மை கேரியர்
ଭୁଲ ବୁ misାନ୍ତୁ |,தவறான
ମିଶ୍ରଣ କରନ୍ତୁ |,கலக்கவும்
ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |,கலப்பு வெற்று
ମିଶ୍ରିତ ସିଙ୍କ୍ |,கலப்பு ஒத்திசைவு
ମିକ୍ସର୍,கலவை
ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |,மிக்சர் குழாய்
ମିଶ୍ରଣ ଙ୍କ,கலத்தல்
ମିଶ୍ରଣ ସର୍କିଟ |,கலப்பு சுற்று
ମିସୋନିକ୍ |,நினைவூட்டல்
ମନମୋନିକ୍ସ |,நினைவூட்டல்
ମୋବାଇଲ୍ |,கைபேசி
ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ,மொபைல் மல்டிமீடியா பயன்பாடு
ମୋବାଇଲ ଟିଭି,மொபைல் டிவி
ମୋଡ୍,பயன்முறை
ବିଫଳତାର ଧାରା |,தோல்வி முறை
ପ୍ରସାର ଧାରା,பரப்புதல் முறை
ମଡେଲ୍,மாதிரி
ମୋଡେମ୍,மோடம்
ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
ଆଧୁନିକ ଧାରା,நவீன போக்குகள்
ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |,உள்ளமைவு முறைகள்
ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,மாற்றவும்
କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
ମୋଡଲେଡ୍ ସଙ୍କେତ |,பண்பேற்றப்பட்ட சமிக்ஞை
ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |,பண்பேற்றப்பட்ட அலைவடிவம்
ମୋଡ୍ୟୁଲେସନ୍,மாடுலேஷன்
ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |,மாடுலேஷன் வீச்சு
ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |,பண்பேற்றம் திறன்
ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି,மாடுலேஷன் அதிர்வெண்
Modutulation Index,மாடுலேஷன் இன்டெக்ஸ்
ମୋଡୁଲେସନ୍ ର linc ଖଦତା |,மாடுலேஷன் நேர்கோட்டு
ମୋଡ୍ୟୁଲେସନ୍ ମିଟର,மாடுலேஷன் மீட்டர்
ମୋଡୁଲେସନ୍ ମନିଟର |,மாடுலேஷன் மானிட்டர்
ମୋଡୁଲେସନ୍ ଶତକଡା,மாடுலேஷன் சதவீதம்
ମୋଡ୍ୟୁଲେଟର,மாடுலேட்டர்
ମଡ୍ୟୁଲ୍ |,தொகுதி
ଆର୍ଦ୍ରତା,ஈரப்பதம்
ମୁକ୍ତି,உந்தம்
ମନିଟର,கண்காணிக்கவும்
ମନିଟରିଂ,கண்காணிப்பு
ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,கண்காணிப்பு மற்றும் கட்டுப்பாடு
ମନିଟରିଂ ଷ୍ଟେସନ |,கண்காணிப்பு நிலையம்
ମୋନୋକ୍ରୋମ୍ |,ஒரே வண்ணமுடைய
ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |,மோனோபோனிக் பரிமாற்றம்
ମର୍ଗେଙ୍କ,மோர்ப்
ମଠ,மார்பிங்
ମର୍ଫିଜିମ୍,மோர்பிசம்
ମୋସାକାଲ,மொசைக்
ମଦରବୋର୍ଡ |,மதர்போர்டு
ଗତି କ୍ଷତିପୂରଣ |,இயக்க இழப்பீடு
ଗତି ଆକଳନ |,இயக்க மதிப்பீடு
ମୋନ୍ ଭେନ୍ଟର୍ |,இயக்க திசையன்
ଗତି ଭିଡିଓ |,இயக்க வீடியோ
ମୋଟର,மோட்டார்
ମୋଟର ଅପରେଟର |,மோட்டார் ஆபரேட்டர்
ମୋଟର ଷ୍ଟାର୍ଟର୍ |,மோட்டார் ஸ்டார்டர்
ମାଉଣ୍ଟ,மவுண்ட்
ମାଉସ୍,சுட்டி
ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |,சுட்டி இடைமுகம்
ଗତି,இயக்கம்
ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |,பல சேனல் நீட்டிப்பு
ମଲ୍ଟିକାଷ୍ଟିଂ,மல்டிகாஸ்டிங்
ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |,மல்டிசனல் சிக்னல்கள்
ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
ବହୁଭାଷାର ମନ୍ତବ୍ୟ,பன்மொழி வர்ணனை
ମଲ୍ଟିମିଡ଼ିଆ,மல்டிமீடியா
ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ,மல்டிமீடியா கியோஸ்க்
ମଲ୍ଟିମିଟର |,மல்டிமீட்டர்
ଏକାଧିକ ପଥ,மல்டிபாத்
ଏକାଧିକସଂକ୍ତି ପୁନ repolation |,மல்டிபாத் வரவேற்பு
ଚମତ୍କାର,மல்டிஃபாஸ்
