Kannada,Malayalam
ಎಲೆಗಳ (ವಿಕಿರಣ) ಕ್ವಾಂಟೊಮೀಟರ್,ഇലകളുടെ (റേഡിയേഷൻ) ക്വാണ്ടോമീറ്റർ
ಎಲೆ ವರ್ಣದ್ರವ್ಯ,ഇല പിഗ്മെന്റ്
"ಗೋಡೆ, ಬೇಲಿ","മതിൽ, വേലി"
ಬಿಳಿ ರೇಖೆ,വെളുത്ത വര
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ,മടക്കിയ ദ്വിധ്രുവം
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ,മടക്കിയ ദ്വിധ്രുവ ആന്റിന
ಮಡಿಸಿದ ಕೊಂಬು,മടക്കിയ കൊമ്പ്
ಮಡಿಸಿದ ಸಾಲು,മടക്കിയ വരി
ಪದರದ ಮೇಲ್ಭಾಗದ ಆಂಟೆನಾ,ഫോൾഡ് ടോപ്പ് ആന്റിന
ಹಿಂದುಳಿದ ಶಾಟ್,പിന്നിലുള്ള ഷോട്ട്
"ಕಾಲು, ಕಾಲು, ಕಾಲು","കാൽ, കാൽ, കാൽ"
ಕಾಲು-ಲ್ಯಾಂಬರ್ಟ್,കാൽ-ലാംബെർട്ട്
ಅಡಿ-ಪೌಂಡ್,കാൽ-പൗണ്ട്
ಅಡಿ-ಪೌಂಡ್-ಎರಡನೆಯ ವಿಧಾನ,കാൽ-പൗണ്ട്-രണ്ടാം രീതി
ಕಾಲು ರಭಸ,കാൽ പൊട്ടൽ
ನಿಷೇಧಿಸಲಾಗಿದೆ,വിലക്കപ്പെട്ട
ನಿಷೇಧಿತ ಪರಮಾಣು ರೇಖೆ,വിലക്കപ്പെട്ട ആറ്റോമിക് ലൈൻ
"ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್, ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್","ബാൻഡ് ബാൻഡ്, ബാൻഡ് ബാൻഡ്"
"ಫರ್ಬಿಡನ್ ಬ್ಯಾಂಡ್ ಮೆಕ್ಯಾನಿಸಂ, ಫರ್ಬಿಡನ್ ಬ್ಯಾಂಡ್ ಗ್ರೂಪ್","വിലക്കപ്പെട്ട ബാൻഡ് മെക്കാനിസം, വിലക്കപ്പെട്ട ബാൻഡ് ഗ്രൂപ്പ്"
ನಿಷೇಧಿತ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪರಿವರ್ತನೆ,നിരോധിത ഇലക്ട്രോണിക് പരിവർത്തനം
ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಮಟ್ಟ,വിലക്കപ്പെട്ട ഊർജ്ജ നില
ನಿಷೇಧಿತ ಮಧ್ಯಂತರ,വിലക്കപ്പെട്ട ഇടവേള
ನಿರ್ಬಂಧಿತ ಸಾಲು,തടഞ്ഞ ലൈൻ
"ನಿಷೇಧಿತ ಪರಮಾಣು ಸೋಂಕು, ನಿಷೇಧಿತ ಪರಮಾಣು ವರ್ಗಾವಣೆ","നിരോധിത ആണവ അണുബാധ, നിരോധിത ആണവ കൈമാറ്റം"
ಸ್ಪೆಕ್ಟ್ರಮ್ ಅನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,തടഞ്ഞ സ്പെക്ട്രം
ನಿಷೇಧದ ಪರಿವರ್ತನೆ,നിഷിദ്ധ പരിവർത്തനം
"ಬಲ, ಬಲ (ಪತನ)","ബലം, ബലം (വീഴ്ച)"
ಬಲ ಸ್ಥಿರ,ബലം സ്ഥിരം
ಬಲದ ಜೋಡಿ,നിർബന്ധ ജോഡി
ಬಲದ ಸಾಂದ್ರತೆ,ശക്തി സാന്ദ്രത
ಬಲದ ಸಮೀಕರಣ,ബല സമവാക്യം
ಬಲ ಗುಣಕ,ഫോഴ്സ് മൾട്ടിപ്ലയർ
ಬಲ ರೀಚಾರ್ಜ್,നിർബന്ധിത റീചാർജ്
ಬಲದ ಕಾರ್ಯ,ശക്തി പ്രവർത്തനം
ತೇಲುವ ಶಕ್ತಿ,ബൂയന്റ് ഫോഴ്സ്
ಸಂಕೋಚನ ಶಕ್ತಿ,കംപ്രഷൻ ശക്തി
ಸ್ಫಟಿಕೀಕರಣ ಶಕ್ತಿ,ക്രിസ്റ്റലൈസേഷൻ ശക്തി
ಘರ್ಷಣೆಯ ಬಲ,ഘർഷണ ശക്തി
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ,ഗുരുത്വാകർഷണ ബലം
ಒತ್ತಡ ಶಕ್ತಿ,പിരിമുറുക്കം ശക്തി
ಬಲ-ಪಂಪ್,ശക്തി പമ്പ്
ಬಲವಂತದ ಮುಕ್ತ ವಿದ್ಯುತ್ಕಾಂತೀಯ ವ್ಯವಸ್ಥೆ,നിർബന്ധിത വൈദ്യുതകാന്തിക സംവിധാനം
ಬಲ ಮುಕ್ತ ವಲಯ,ഫോഴ്സ് ഫ്രീ സോൺ
ಪ್ರೊಪಲ್ಸಿವ್ ಡಬಲ್ ವಕ್ರೀಭವನ,പ്രൊപ്പൽസീവ് ഇരട്ട അപവർത്തനം
ಪ್ರಚೋದಕ ಸಂವಹನ,പ്രൊപ്പൽസീവ് സംവഹനം
ಪ್ರೊಪಲ್ಸಿವ್ ಜಲಕಾಂತೀಯ ಆಂದೋಲನ,പ്രൊപ്പൽസീവ് ഹൈഡ്രോമാഗ്നറ്റിക് ആന്ദോളനം
ಪ್ರೊಪಲ್ಸಿವ್ ರೇಖಾಂಶದ ಕಂಪನ,പ്രൊപ്പൽസീവ് രേഖാംശ വൈബ്രേഷൻ
ಪ್ರಚೋದಕ ವೇಗ,പ്രൊപ്പൽസീവ് വേഗത
ಚಾಲಿತ ರೇಖಾತ್ಮಕವಲ್ಲದ ಕಂಪನ,പ്രൊപ്പൽഡ് നോൺ-ലീനിയർ വൈബ്രേഷൻ
ಪ್ರೊಪಲ್ಸಿವ್ ಆಸಿಲೇಷನ್,പ്രൊപ്പൽസീവ് ആന്ദോളനം
ಪ್ರಚೋದಕ ಕಂಪನ,പ്രൊപ്പൽസീവ് വൈബ്രേഷൻ
ಗಾಳಿ ಪ್ರೇರಿತ ತರಂಗ,കാറ്റ് പ്രേരിതമായ തരംഗം
"ಟ್ವೀಜರ್ಗಳು, ಫೋರ್ಸ್ಪ್ಸ್, ಫೋರ್ಸ್ಪ್ಸ್","ട്വീസറുകൾ, ഫോഴ്സ്പ്സ്, ഫോഴ്സ്പ്സ്"
ಪ್ರಚೋದನೆ,പ്രൊപ്പൽഷൻ
ಅನುಗಮನದ ಕಾರ್ಯ,ഇൻഡക്റ്റീവ് ഫംഗ്ഷൻ
"ಬಾಲೀನ್ ಜ್ಯಾಕ್, ಪ್ರೊಪಲ್ಷನ್ ಜ್ಯಾಕ್","ബലീൻ ജാക്ക്, പ്രൊപ്പൽഷൻ ജാക്ക്"
ಪೂರ್ವ ಕೂಲಿಂಗ್,പ്രീ-തണുപ്പിക്കൽ
ಮುನ್ಸೂಚನೆ,പ്രവചനം
ಮುನ್ಸೂಚನೆ ಸಮೀಕರಣ,പ്രവചന സമവാക്യം
ಮುನ್ಸೂಚನೆ ದೋಷ,പ്രവചന പിശക്
ಮುನ್ಸೂಚನೆ,പ്രവചനം
ಮುನ್ಸೂಚನೆ ಮಾದರಿ,പ്രവചന മാതൃക
ಮುನ್ಸೂಚನೆ ಕೇಂದ್ರ,പ്രവചന കേന്ദ്രം
ಕಾನೂನು ಭೌತಶಾಸ್ತ್ರ,നിയമം ഭൗതികശാസ്ത്രം
ದ್ವಿಧ್ರುವಿ ಆಂದೋಲಕ,ദ്വിധ്രുവ ഓസിലേറ്റർ
ನೋಯುತ್ತಿರುವ ಯಕೃತ್ತು,വല്ലാത്ത കരൾ
ಕವಲೊಡೆದ ಮಿಂಚು,ശാഖിതമായ മിന്നൽ
"ಕವಲೊಡೆದ ಮಾರ್ಗ ರೇಖೆ, ಕವಲೊಡೆದ ಸೋರಿಕೆ","ശാഖിതമായ പാത ലൈൻ, ശാഖിതമായ ചോർച്ച"
"ರೂಪ, ಆಕಾರ, ಏಕರೂಪತೆ","രൂപം, ആകൃതി, ഏകത"
ರೂಪ ಡಬಲ್ ವಕ್ರೀಭವನ,ഫോം ഡബിൾ റിഫ്രാക്ഷൻ
ಆಕಾರ ಎಳೆತ,ആകൃതി ട്രാക്ഷൻ
ರಚನೆಯ ಅಂಶ,ഫോം ഘടകം
ಆತ್ಮಸಾಕ್ಷಿಯ ಉತ್ಸಾಹ,മനസ്സാക്ഷിപരമായ അഭിനിവേശം
"ನ್ಯಾಯಸಮ್ಮತತೆ, ಔಪಚಾರಿಕತೆ, ಕಾನೂನುಬದ್ಧತೆ","നിയമസാധുത, ഔപചാരികത, നിയമസാധുത"
ರೂಪಕ,ഫോർമന്റ്
ಫಾರ್ಮ್ಯಾಂಟ್ ಬ್ಯಾಂಡ್ನ ಅಗಲ,ഫോർമന്റ് ബാൻഡിന്റെ വീതി
ಸ್ವರೂಪ ಆವರ್ತನ,ഫോർമാറ്റ് ഫ്രീക്വൻസി
"ಫಾರ್ಮ್ಯಾಟ್, ಪ್ಲೇನ್ ಅರೇ","ഫോർമാറ്റ്, പ്ലെയിൻ അറേ"
ಸೃಷ್ಟಿ ಸಮಯ ಅಮಾನತು,സൃഷ്ടിക്കൽ സമയ സസ്പെൻഷൻ
ರೂಪಕ ಚೌಕಟ್ಟು,രൂപക ചട്ടക്കൂട്
"ಸಾಧ್ಯ (ಏಳಲು), ಮಾದರಿ","സാധ്യമായ (ഉയരാൻ), മാതൃക"
ಸೂತ್ರ,ഫോർമുല
"ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಥ್ರೆಡಿಂಗ್","ഫോർമാറ്റിംഗ്, ഫോർമാറ്റിംഗ്, ത്രെഡിംഗ്"
ಕೃಷಿ ಬುದ್ಧಿವಂತ ಚಿತ್ರ,കൃഷിയെ അടിസ്ഥാനമാക്കിയുള്ള സിനിമ
"ಫಾರ್ಟಿನ್ ಮಾಪಕ, ಫಾರ್ಟಿನ್ ಮಾಪಕ","ഫാർട്ടിൻ ബാരോമീറ്റർ, ഫാർട്ടിൻ ബാരോമീറ്റർ"
ಫೋರ್ಟ್ರಾನ್ (ಫೋರ್ಟ್ರಾನ್),ഫോർട്രാൻ (ഫോർട്രാൻ)
"ಫೋರ್ಟ್ರೇಟ್ ಪ್ಯಾರಾಬೋಲಾ, ಫೋರ್ಟ್ರೇಟ್ ಪ್ಯಾರಾಬೋಲಾ","ഫോർട്രേറ്റ് പരാബോള, ഫോർട്രേറ്റ് പരാബോള"
ಮುಂಭಾಗದ ವಲಯ ಎಚ್ಚರಿಕೆ,ഫ്രണ്ട് സോൺ അലേർട്ട്
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,മുന്നോട്ടുള്ള പക്ഷപാതം
ವಾಹಕತೆ,ചാലകത
ಫಾರ್ವರ್ಡ್ ಕರೆಂಟ್,ഫോർവേഡ് കറന്റ്
ಮುಂದಕ್ಕೆ ಸಾಂದ್ರತೆ,മുന്നോട്ട് സാന്ദ്രത
ಮುಂದಕ್ಕೆ ಪ್ರತಿರೋಧ,മുന്നോട്ട് പ്രതിരോധം
ಮುಂದಕ್ಕೆ ದಿಕ್ಕು,മുന്നോട്ട് ദിശ
ಮುಂಭಾಗದ ಎಲೆ,മുൻ ഇല
ಮುಂದೆ ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್,ഫോർവേഡ് സ്വഭാവ വെക്റ്റർ
ಮುಂದಕ್ಕೆ ಪ್ರತಿರೋಧ,മുന്നോട്ടുള്ള പ്രതിരോധം
ಮುಂದಕ್ಕೆ ಅಳವಡಿಕೆ,മുന്നോട്ട് ചേർക്കൽ
ಮುಂದಕ್ಕೆ ವೇಗ,മുന്നോട്ട് വേഗത
ಮುಂದೆ ಪ್ರತಿಕ್ರಿಯೆ,മുന്നോട്ടുള്ള പ്രതികരണം
ಅಗರಪತಿ ವರ್ನಿಯರ್,അഗർപതി വെർണിയർ
ಫಾರ್ವರ್ಡ್ ಮರುಪಡೆಯುವಿಕೆ ಸಮಯ,ഫോർവേഡ് വീണ്ടെടുക്കൽ സമയം
ಮುಂದಕ್ಕೆ ಪ್ರತಿರೋಧ,മുന്നോട്ട് പ്രതിരോധം
ಮುಂದಕ್ಕೆ ಚದುರುವಿಕೆ,മുന്നോട്ട് ചിതറിക്കൽ
ಮುಂಭಾಗದ ಸ್ಕ್ಯಾಟರ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,ഫ്രണ്ട് സ്കാറ്റർ ട്രാൻസ്മിഷൻ
"ಮುಂದೆ ಚದುರುವಿಕೆ, ಮುಂದೆ ಹರಡುವಿಕೆ","മുന്നോട്ട് ചിതറിക്കൽ, മുന്നോട്ട് ചിതറിക്കൽ"
ಮುಂದಕ್ಕೆ ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,മുന്നോട്ട് പരസ്പര പ്രവർത്തനക്ഷമത
ಫಾರ್ವರ್ಡ್ ರೂಪಾಂತರ ಕಾರ್ಯ,ഫോർവേഡ് പരിവർത്തന പ്രവർത്തനം
ಮುಂದಕ್ಕೆ ವೇಗ,മുന്നോട്ടുള്ള വേഗത
ಮುಂದೆ ವೋಲ್ಟೇಜ್,ഫോർവേഡ് വോൾട്ടേജ്
ಮುಂದೆ ವೋಲ್ಟೇಜ್ ಡ್ರಾಪ್,ഫോർവേഡ് വോൾട്ടേജ് ഡ്രോപ്പ്
ಮುಂದಕ್ಕೆ ಅಲೆ,മുന്നോട്ട് തരംഗം
ಫಾಸ್ಡಿಕ್,phasdik
ಸಾಕು ಪರೀಕ್ಷಕ,ഫോസ്റ്റർ ടെസ്റ്റർ
ಕಾರಂಜಿ ಪರಿಣಾಮ,ജലധാര പ്രഭാവം
ಚತುರ್ಭುಜದ ದಾರಿದೀಪ,ചതുരാകൃതിയിലുള്ള വിളക്കുമാടം
ಚತುರ್ಭುಜ ಸಾಂದ್ರತೆ,ക്വാഡ്രന്റ് സാന്ദ്രത
ಚತುರ್ಭುಜ,ചതുർഭുജം
ಚತುರ್ಭುಜ ನಿರಂತರತೆ,ചതുരാകൃതിയിലുള്ള തുടർച്ച
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ചതുർഭുജ സമവാക്യം
ಚತುರ್ಭುಜ ಲ್ಯಾಪ್ಲೇಸ್ ಆಪರೇಟರ್,ചതുർഭുജ ലാപ്ലേസ് ഓപ്പറേറ്റർ
ಚತುರ್ಭುಜ ಸಂಕೇತ,ചതുർഭുജ നൊട്ടേഷൻ
ಚತುರ್ಭುಜ ವೇಗ,ക്വാഡ്രാറ്റിക് പ്രവേഗം
ಚತುರ್ಭುಜ ಪರಿಮಾಣ,ചതുർഭുജ വോള്യം
ಚತುರ್ಭುಜ ಪ್ರಪಂಚ,ചതുർഭുജ ലോകം
ಚತುರ್ಭುಜ ಸಮ್ಮಿತಿ,ചതുർഭുജ സമമിതി
ಚತುರಂಗ ಬಾಲ,ചതുരംഗ ബാല്
ಕ್ವಾಟರ್ನರಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,ക്വാട്ടർനറി ട്രാൻസിസ്റ്റർ
ಕ್ವಾಡ್ರುಪಲ್ ಲೇಸರ್,ക്വാഡ്രപ്പിൾ ലേസർ
ನಾಲ್ಕು-ಸ್ಟ್ರೋಕ್ ಎಂಜಿನ್,നാല്-സ്ട്രോക്ക് എഞ്ചിൻ
ಚತುರ್ಭುಜ ವೆಕ್ಟರ್,ചതുർഭുജ വെക്റ്റർ
ಕ್ವಾಡ್ರುಪೋಲ್ ಸಂಭಾವ್ಯ,ചതുർഭുജ സാധ്യത
ಚತುರಂಗ ವೇಗ,ചതുരംഗ പ്രവേഗം
ಕ್ವಾಡ್ ವೈರ್ ರಿಪೀಟರ್,ക്വാഡ് വയർ റിപ്പീറ്റർ
ಚತುರ್ಮಿಲ್,ചതുർമിൽ
ಫರ್ಮೆರಿಯಟೈಟ್,ഫർമേറിയറ്റൈറ്റ്
ನಾಲ್ಕನೇ ಆಯಾಮ,നാലാമത്തെ മാനം
ನಾಲ್ಕನೇ ಧನಾತ್ಮಕ ಗುಂಪು,നാലാമത്തെ പോസിറ്റീവ് ഗ്രൂപ്പ്
ಕ್ವಾಡ್ ಟೇಪ್,ക്വാഡ് ടേപ്പ്
ಕ್ವಾಡ್ರುಪಲ್ ಟೇಪ್ ರೆಕಾರ್ಡಿಂಗ್,നാലിരട്ടി ടേപ്പ് റെക്കോർഡിംഗ്
(ನರಿ) ಪರೀಕ್ಷಾ ಸಂದೇಶ,(കുറുക്കൻ) പരീക്ഷണ സന്ദേശം
ವಿಭಿನ್ನ ಕೋಡ್,വ്യത്യസ്ത കോഡ്
ಭಾಗಶಃ ಸ್ಫಟಿಕೀಕರಣ,ഫ്രാക്ഷണൽ ക്രിസ്റ്റലൈസേഷൻ
ಭಾಗಶಃ ಇಳಿಜಾರು ಬಿಂದು,ഭാഗിക ചരിവ് പോയിന്റ്
ಭಾಗಶಃ ಅಶ್ವಶಕ್ತಿ,ഫ്രാക്ഷണൽ കുതിരശക്തി
ಭಾಗಶಃ ಅಯಾನಿಕ್ ಗುಣಲಕ್ಷಣ,ഭാഗിക അയോണിക് സ്വഭാവം
ಭಾಗಶಃ ಲೋಡ್,ഭാഗിക ലോഡ്
ಭಾಗಶಃ ಮಾಡ್ಯುಲೇಶನ್,ഭാഗിക മോഡുലേഷൻ
ಭಾಗಶಃ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ഫ്രാക്ഷണൽ പ്രോഗ്രാമിംഗ്
ಭಾಗಶಃ ಸ್ಥಳಾಂತರ,ഫ്രാക്ഷണൽ ഡിസ്പ്ലേസ്മെന്റ്
ಭಾಗಶಃ ಮ್ಯಾಕ್ಸಿಲ್ಲರಿ,ഭാഗിക മാക്സില്ലറി
ಡಿವಿಡೆಂಡ್ ಪ್ರಮಾಣಿತ ವಿಚಲನ,ഡിവിഡന്റ് സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
ಬ್ರೇಕ್ ಬರವಣಿಗೆ,ബ്രേക്ക് എഴുത്ത്
ಮುರಿತದ ಒತ್ತಡ,ഒടിവ് സമ്മർദ്ദം
ಮುರಿತದ ಶಿಥಿಲತೆ,ഫ്രാക്ചർ ഡിപ്ലൈഡേഷൻ
"ವಿಭಾಗ, ತುಂಡು","സെഗ്മെന്റ്, കഷണം"
"ಪೂರ್ಣ ಚಿತ್ರ, ಚೌಕಟ್ಟು, ಚೌಕಟ್ಟು, ಚೌಕಟ್ಟು","മുഴുവൻ ചിത്രം, ഫ്രെയിം, ഫ്രെയിം, ഫ്രെയിം"
ಫ್ರೇಮ್ ಆಯಾಮ ನಿಯಂತ್ರಕ,ഫ്രെയിം ഡൈമൻഷൻ കൺട്രോളർ
ಫ್ರೇಮ್ ಆಂಟೆನಾ,ഫ്രെയിം ആന്റിന
ಫ್ರೇಮ್ ಬಾಗುವುದು,ഫ്രെയിം ബെൻഡിംഗ്
ಫ್ರೇಮ್ ಅಳಿಸುವಿಕೆ,ഫ്രെയിം ഇല്ലാതാക്കൽ
ಫ್ರೇಮ್ ಅಳಿಸುವಿಕೆ,ഫ്രെയിം മായ്ക്കൽ
"ಚಿತ್ರ ನಿಯಂತ್ರಣ ಸುರುಳಿ, ಫ್ರೇಮ್ ಸುರುಳಿ","ചിത്ര നിയന്ത്രണ കോയിൽ, ഫ്രെയിം കോയിൽ"
ಫ್ರೇಮ್ ವಿಚಲನ,ഫ്രെയിം വ്യതിചലനം
ಫ್ರೇಮ್ ಆವರ್ತನ,ഫ്രെയിം ഫ്രീക്വൻസി
ಫ್ರೇಮ್ ಗ್ರಿಡ್ ನಳಿಕೆಗಳು,ഫ്രെയിം ഗ്രിഡ് നോസിലുകൾ
ಚೌಕಟ್ಟು ಕುಂಚಿ ಶಿಲಾ ತರಂಗ ರೂಪ,ഫ്രെയിം കുഞ്ചി ശിലാ തരംഗ് രൂപം
ಫ್ರೇಮ್ ರೇಖಾತ್ಮಕತೆಯ ನಿಯಂತ್ರಣ,ഫ്രെയിം രേഖീയ നിയന്ത്രണം
ರಚನಾತ್ಮಕ ಯಂತ್ರಶಾಸ್ತ್ರ,ഘടനാപരമായ മെക്കാനിക്സ്
ಕ್ಷೇತ್ರ ಮಾನಿಟರ್ ಟ್ಯೂಬ್,ഫീൽഡ് മോണിറ്റർ ട്യൂബ്
ಚಲನೆಯ ವ್ಯವಸ್ಥೆ,ചലന സംവിധാനം
"ಸೂಚನಾ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ಚೌಕಟ್ಟು","നിർദ്ദേശ സംവിധാനം, നിർദ്ദേശ ചട്ടക്കൂട്"
ಫ್ರೇಮ್ ಆವರ್ತನ ಸ್ಪ್ಯಾನ್,ഫ്രെയിം ഫ്രീക്വൻസി സ്പാൻ
ಫ್ರೇಮ್ ಸ್ಕ್ಯಾನಿಂಗ್,ഫ്രെയിം സ്കാനിംഗ്
ಫ್ರೇಮ್ ಅನುಕ್ರಮ ವ್ಯವಸ್ಥೆ,ഫ്രെയിം സീക്വൻസിങ് സിസ്റ്റം
ಚೌಕಟ್ಟಿನ ದೃಷ್ಟಿಕೋನ ವ್ಯವಸ್ಥೆ,ഫ്രെയിം ഓറിയന്റേഷൻ സിസ്റ്റം
ಫ್ರೇಮ್ ಅಳಿಸುವಿಕೆ,ഫ്രെയിം മായ്ക്കൽ
ಫ್ರೇಮ್ ಅಳಿಸುವಿಕೆ,ഫ്രെയിം ഇല്ലാതാക്കൽ
"ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್, ಪಿಕ್ಚರ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್","ഫ്രെയിം സിൻക്രൊണൈസേഷൻ, പിക്ചർ സിൻക്രൊണൈസേഷൻ"
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,ഫ്രെയിം സിൻക്രൊണൈസേഷൻ സിഗ്നൽ
ಫ್ರೇಮ್ ಅವಧಿ ಮೀರಿದೆ,ഫ്രെയിം കാലഹരണപ്പെട്ടു
ಫ್ರೇಮ್ ಅಲೋಕೇಟರ್,ഫ്രെയിം അലോക്കേറ്റർ
ಮೂಲಸೌಕರ್ಯ,അടിസ്ഥാന സൗകര്യങ്ങൾ
ಫ್ರೇಮ್ ಹೊಂದಾಣಿಕೆ,ഫ്രെയിം ക്രമീകരണം
ಫ್ರೇಮ್ ಹೊಂದಾಣಿಕೆ ನಿಯಂತ್ರಣ,ഫ്രെയിം ക്രമീകരിക്കൽ നിയന്ത്രണം
ಫ್ರೇಮ್ ಹೊಂದಾಣಿಕೆ ಮುಖವಾಡ,ഫ്രെയിം അഡ്ജസ്റ്റ്മെന്റ് മാസ്ക്
ಫ್ರಾಂಕ್-ಕಾಂಡನ್ ಸಿದ್ಧಾಂತ,ഫ്രാങ്ക്-കോണ്ടൻ സിദ്ധാന്തം
"ಫ್ರಾಂಕ್-ರೀಡ್ ಮೂಲ, ಫ್ರಾಂಕ್-ರೀಡ್ ಮೂಲ","ഫ്രാങ്ക്-റീഡ് ഉറവിടം, ഫ്രാങ്ക്-റീഡ് ഉത്ഭവം"
ಫ್ರಾಂಕ್ಲಿನ್ ಆಂಟೆನಾ,ഫ്രാങ്ക്ലിൻ ആന്റിന
ಫ್ರಾಂಕ್ಲಿನ್ ಪ್ರಕರಣ,ഫ്രാങ്ക്ലിൻ കേസ്
ಫ್ರೌನ್ಹೋಫರ್ ಹೀರಿಕೊಳ್ಳುವ ರೇಖೆಗಳು,ഫ്രോൺഹോഫർ ആഗിരണം ലൈനുകൾ
ಫಾನ್ಹೋಫರ್ ಸಾಲುಗಳು,ഫൺഹോഫർ ലൈനുകൾ
ಫ್ರೌನ್ಹೋಫರ್ ಪ್ರದೇಶ,ഫ്രോൺഹോഫർ മേഖല
ಫ್ರೌನ್ಹೋಫರ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ഫ്രൺഹോഫർ സ്പെക്ട്രം
ಮುಕ್ತ-ಗಾಳಿಯ ಅಯಾನೀಕರಣ ಚೇಂಬರ್,സ്വതന്ത്ര-വായു അയോണൈസേഷൻ ചേമ്പർ
ಮುಕ್ತ ಆಯಾಮ,സ്വതന്ത്ര മാനം
"ಶುದ್ಧ ವಾತಾವರಣ, ಮುಕ್ತ ವಾತಾವರಣ","ശുദ്ധമായ അന്തരീക്ഷം, സ്വതന്ത്ര അന്തരീക്ഷം"
ಉಚಿತ ಪರಮಾಣು,സ്വതന്ത്ര ആറ്റം
ಬಲ-ನಿರ್ದೇಶಕ ರೇಖಾಚಿತ್ರ,ഫോഴ്സ്-ഡയറക്ടർ ഡയഗ്രം
ಮುಕ್ತ ಬೌಂಡ್ ಪರಿವರ್ತನೆ,സ്വതന്ത്ര ബന്ധിത പരിവർത്തനം
ಮುಕ್ತ ಗಡಿ,സ്വതന്ത്ര അതിർത്തി
ಉಚಿತ ಸಂವಹನ,സ്വതന്ത്ര സംവഹനം
ಉಚಿತ ಕೋರ್,സ്വതന്ത്ര കോർ
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ ಸಿದ್ಧಾಂತ,സ്വതന്ത്ര ഇലക്ട്രോൺ സിദ്ധാന്തം
ಉಚಿತ ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,സ്വതന്ത്ര വൈദ്യുതകാന്തിക മണ്ഡലം
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,സ്വതന്ത്ര ഇലക്ട്രോണുകൾ
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ ಲೇಸರ್,സ്വതന്ത്ര ഇലക്ട്രോൺ ലേസർ
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್,സ്വതന്ത്ര ഇലക്ട്രോൺ പാരാമാഗ്നറ്റിസം
ಉಚಿತ ಅಂತ್ಯ,സ്വതന്ത്ര അവസാനം
ಶಕ್ತಿ ಲಭ್ಯವಿದೆ,ഊർജ്ജം ലഭ്യമാണ്
ಉಚಿತ ಶಕ್ತಿ ಪರಿವರ್ತನೆ,സ്വതന്ത്ര ഊർജ്ജ പരിവർത്തനം
ಉಚಿತ ಶಕ್ತಿಯ ಸಾಂದ್ರತೆ,സ്വതന്ത്ര ഊർജ്ജ സാന്ദ്രത
ಉಚಿತ ಶಕ್ತಿ ಕಾರ್ಯ,സ്വതന്ത്ര ഊർജ്ജ പ്രവർത്തനം
"ಉಚಿತ ಎಂಥಾಲ್ಪಿ, ಉಚಿತ ಎಂಥಾಲ್ಪಿ","സ്വതന്ത്ര എൻതാൽപ്പി, സ്വതന്ത്ര എൻതാൽപ്പി"
ತಡೆರಹಿತ ವ್ಯತ್ಯಾಸ,തടസ്സമില്ലാത്ത വ്യതിയാനം
ಉಚಿತ ವಿಸ್ತರಣೆ,സൗജന്യ വിപുലീകരണം
ಮುಕ್ತ ಪತನ,സ്വതന്ത്ര വീഴ്ച
ಮುಕ್ತ ವಲಯ,സ്വതന്ത്ര മേഖല
ಮುಕ್ತ ವಲಯದ ಸೂಕ್ಷ್ಮತೆ,ഫ്രീ സോൺ സെൻസിറ്റിവിറ്റി
ಉಚಿತ ರಂಧ್ರ,സ്വതന്ത്ര ദ്വാരം
ಉಚಿತ ಪ್ರತಿರೋಧ,സ്വതന്ത്ര പ്രതിരോധം
ಉಚಿತ ಅಯಾನುಗಳು,സ്വതന്ത്ര അയോണുകൾ
