Punjabi,Assamese
ਲੈਂਬਰਟ ਦਾ ਕੋਸਾਈਨ ਨਿਯਮ,লেম্বাৰ্টৰ ক’চাইন নিয়ম
ਲੈਂਪ ਰੀਚਾਰਜ,লেম্প ৰিচাৰ্জ
ਸਥਾਨਕ ਨੈੱਟਵਰਕ ਮੈਨੇਜਰ,স্থানীয় নে&#39;টৱৰ্ক ব্যৱস্থাপক
ਕਵਰ ਖੇਤਰ,কভাৰ এৰিয়া
ਲੈਂਡਸਕੇਪ ਮੋਡ,লেণ্ডস্কেপ মোড
ਲੈਂਡਸਕੇਪ ਮਾਨੀਟਰ,লেণ্ডস্কেপ মনিটৰ
ਭਾਸ਼ਾ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ,ভাষা একত্ৰিত কৰা
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,ভাষা প্ৰচেছৰ
ਭਾਸ਼ਾ ਗੂੰਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,ভাষা অনুনাদ প্ৰগ্ৰেমিং
ਆਮ,সাধাৰণ
ਲੈਪਲੇਸ ਸਮੀਕਰਨ,লেপ্লেচ সমীকৰণ
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,লেপ্লেচ ৰূপান্তৰ
LAPM,এল এ পি এম
ਲੈਪਟਾਪ ਕੰਪਿਊਟਰ,লেপটপ কম্পিউটাৰ
ਲਾਰਾਮ,লাৰাম
ਵੱਡਾ ਫਰੇਮ,ডাঙৰ ফ্ৰেম
ਵੱਡੇ ਘੇਰੇ ਲੇਬਲਿੰਗ,বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং
"LSI LSI, ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ","এল এছ আই এল এছ আই, বৃহৎ সংহতি"
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),গণ সংহতি (LSI)
ਲੰਬੇ ਸਿਗਨਲ ਐਂਪਲੀਫਾਇਰ,দীঘল সংকেত পৰিবৰ্ধক
larmore ਸ਼ੁੱਧ ਕਰਨ ਵਾਲਾ,larmore পিউৰিফায়াৰ
ਲੇਜ਼ਰ,লেজাৰ
ਲੇਜ਼ਰ ਡਾਇਡ,লেজাৰ ডাইঅ&#39;ড
ਲੇਜ਼ਰ ਇੰਜਣ,লেজাৰ ইঞ্জিন
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,লেজাৰ প্ৰিন্টাৰ
ਲੇਜ਼ਰ ਸਟੋਰੇਜ਼,লেজাৰ সংৰক্ষণ
ਲੇਜ਼ਰ ਸਿਲ,লেজাৰ চিল
ਆਖਰੀ ਐਂਟਰੀ ਐਗਜ਼ਿਟ,শেষ প্ৰৱেশৰ প্ৰস্থান
ਕੁੰਡੀ,লেচ
ਬੰਦ ਬੰਦ,লেচ অফ
ਖਰਾਦ ਕੱਟਣਾ,লেথ শ্বিয়াৰিং
ਸੁਸਤਤਾ,নিদ্ৰাহীনতা
ਸਾਈਡ ਸ਼ੀਅਰਿੰਗ ਸਿਸਟਮ,কাষৰ ছিয়াৰিং ব্যৱস্থা
ਪਾਸੇ ਦੇ ਫੈਲਾਅ,পাৰ্শ্বীয় প্ৰসাৰণ
ਲੇਟਰਲ PNP ਟਰਾਂਜ਼ਿਸਟਰ,পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ
ਪਾਸੇ ਟਰਾਂਜ਼ਿਸਟਰ,কাষৰ ট্ৰেঞ্জিষ্টৰ
ਮੈਂ ਘੱਟ ਕਰ ਰਿਹਾ ਹਾਂ,l ক্ষীণ কৰা
ਸੰਧੀ ਨਿਯਮ,সন্ধিৰ নিয়ম
ਪਰਤ,কোট
ਪਰਤ ਇੰਟਰਫੇਸ,স্তৰৰ আন্তঃপৃষ্ঠ
ionospheric ਪਰਤ,আয়নমণ্ডলীয় স্তৰ
ਪਰਤ,স্তৰ
ਰੂਪਰੇਖਾ,ৰুপৰেখা
ਟੈਂਪਲੇਟ ਟੈਂਪਲੇਟ,সাঁচ সাঁচ
ਐਪਲੀਕੇਸ਼ਨ ਮੁਲਾਂਕਣ,আবেদন মূল্যায়ন
ਐਲ.ਸੀ,এল চি
LCALL ਹਦਾਇਤਾਂ,LCALL নিৰ্দেশনা
ld,ld
"ਅਗਵਾਈ, ਅਗਵਾਈ","সীহ, সীহ"
ਤਰਜੀਹੀ ਮੁਆਵਜ਼ਾ ਰੀਚਾਰਜ ਐਂਪਲੀਫਾਇਰ,অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ
ਸਾਹਮਣੇ ਕੋਰ,ফ্ৰন্ট কোৰ
ਖੋਰ ਐਨਾਲਾਗ ਸਵਿਚਿੰਗ,জাৰণ এনালগ চুইচিং
ਇਰੋਸ਼ਨ ਵਹਾਅ,খহনীয়া প্ৰবাহ
ਇਰੋਸ਼ਨ ਮੋਡ,খহনীয়া ধৰণ
ਪੈਡੌਕ ਬੰਸਰੀ ਐਂਪਲੀਫਾਇਰ,পেডক বাঁহী এম্প্লিফায়াৰ
ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ,পেডক প্লুটি পৰীক্ষা
ਸਿੱਖਣ ਦੀ ਵਕਰ,শিক্ষণ বক্ৰ
ਲੀਜ਼ਡ ਲਾਈਨ ਮਾਡਮ,লিজড লাইন মডেম
ਲੀਜ਼ ਵਾਰ,লিজৰ সময়
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ,কম অৰ্থপূৰ্ণ খেল
Leclanche ਖੁਸ਼ਕ ਸੈੱਲ,লেক্লাঞ্চ শুকান কোষ
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਓਡ,পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড
LED ਸੂਚਕ,LED সূচক
ਘੜੀ ਦੇ ਉਲਟ ਧਰੁਵੀਕਰਨ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
ਛੱਡਿਆ ਜਾਇਜ਼,বাওঁফালৰ ন্যায্যতা
ਦੰਤਕਥਾ,কিংবদন্তী
ਲੈਂਗ ਦਾ ਕਾਨੂੰਨ,lange ৰ নিয়ম
ਲੀਓ ਪ੍ਰਿੰਟਰ,লিও প্ৰিন্টাৰ
ਅੱਖਰ ਦੀ ਗੁਣਵੱਤਾ,চিঠিৰ মানদণ্ড
ਪੱਧਰ ਦੇ ਸਰਗਰਮ ਨਿਵੇਸ਼,স্তৰৰ সক্ৰিয় বিনিয়োগ
ਪੱਧਰ ਕੋਡਿੰਗ,স্তৰৰ ক&#39;ডিং
ਲੈਵਲ ਸ਼ਿਫਟਰ,লেভেল শ্বিফ্টাৰ
ਪੱਧਰ ਦਾ ਤਬਾਦਲਾ,স্তৰ স্থানান্তৰ
ਪੱਧਰੀਕਰਨ,স্তৰবিন্যাস
ਪੱਧਰ ਸੰਵੇਦਨਸ਼ੀਲ ਅੰਤਰਾਯਮ,স্তৰ সংবেদনশীল অন্তৰায়াম
ਸ਼ਾਬਦਿਕ ਸ਼ਾਹਾਨ,আক্ষৰিক শ্বাহন
ਸ਼ਬਦਕੋਸ਼,অভিধান
ਲੀਡੇਨ ਜਾਰ,লেইডেন জাৰ
ਦੁਭਾਸ਼ੀਏ ਦਾ ਸੰਗ੍ਰਹਿ,দোভাষী সংগ্ৰহ
ਕੈਰੀਅਰ ਦੀ ਉਮਰ,বাহক বয়স
ਚਾਨਣ,পাতল
ਹਲਕਾ ਕਰਵ,পোহৰৰ বক্ৰ
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡ (LED),লাইট ইমিটিং ডাইঅ&#39;ড (LED)
ਹਲਕਾ ਲਾਭ,পোহৰৰ লাভ
ਫੋਟੋਮੀਟਰ,ফটোমিটাৰ
ਹਲਕਾ stylus,পোহৰৰ ষ্টাইলাছ
ਲਾਈਟ ਟਿਊਬ,পোহৰৰ নলী
ਸੀਮਾ,limiter
ਸੀਮਤ ਰੇਡੀਏਸ਼ਨ,প্ৰান্তীয় বিকিৰণ
ਲਿੰਡੇਮੈਨ ਇਲੈਕਟ੍ਰੋਮੀਟਰ,lindemann ইলেক্ট্ৰ&#39;মিটাৰ
ਲਾਈਨ ਕੋਡ,লাইন ক&#39;ড
ਲਾਈਨ ਪਾਬੰਦੀ,লাইন নিষেধাজ্ঞা
ਲਾਈਨ ਡਰਾਈਵਰ,লাইন ড্ৰাইভাৰ
ਲਾਈਨ ਹੈਂਡਲਰ,লাইন হেণ্ডলাৰ
ਲਾਈਨ ਇੰਟਰਫੇਸ,লাইন আন্তঃপৃষ্ঠ
ਲਾਈਨ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ
ਲਾਈਨ ਸਪੈਕਟ੍ਰਮ,ৰেখা বৰ্ণালী
ਲਾਈਨ ਸਿੰਕ SMPS,লাইন ছিঙ্ক SMPS
ਲਾਈਨ ਵੇਵ ਫਾਰਮ,ৰেখা তৰংগ ৰূপ
ਲੀਨੀਅਰ ਐਂਪਲੀਫਾਇਰ,ৰৈখিক পৰিবৰ্ধক
ਰੇਖਿਕ ਐਰੇ,ৰৈখিক এৰে
ਰੇਖਿਕ ਸਬੰਧ ਗੁਣਾਂਕ,ৰৈখিক সম্পৰ্ক সহগ
ਰੇਖਿਕ ਵਿਗਾੜ,ৰৈখিক বিকৃতি
ਰੇਖਿਕ ਢਲਾਨ ਜੰਕਸ਼ਨ,ৰৈখিক ঢাল সংযোগ
ਰੇਖਿਕ ਦਖਲ,ৰৈখিক হস্তক্ষেপ
ਲੀਨੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਵਿਧੀ,ৰৈখিক মডুলেচন পদ্ধতি
ਰੇਖਿਕ ਕਲਾ ਫਿਲਟਰ,ৰৈখিক কলা ফিল্টাৰ
ਰੇਖਿਕ ਧਰੁਵੀਕਰਨ,ৰৈখিক মেৰুকৰণ
ਰੇਖਿਕ ਖੇਤਰ,ৰৈখিক ক্ষেত্ৰফল
ਰੇਖਿਕ ਕੰਟਰੋਲਰ,ৰৈখিক নিয়ন্ত্ৰক
ਰੇਖਿਕ ਗਤੀ,ৰৈখিক গতি
ਰੇਖਿਕ ਸਵਿਚਿੰਗ,ৰৈখিক চুইচিং
ਰੇਖਿਕ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਟ ਸਿਸਟਮ,ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা
"ਲਿੰਕ ਪਰਤ, ਚੇਨ ਲੇਅਰ","লিংক স্তৰ, শৃংখল স্তৰ"
ਸੀਰੀਅਲ ਪ੍ਰੋਗਰਾਮ,ছিৰিয়েল প্ৰগ্ৰেম
ਕਨੈਕਟਿੰਗ ਲਿਮਿਟਰ,সংযোগ কৰা সীমাবদ্ধক
ਹੋਠ ਮਾਈਕ੍ਰੋਫੋਨ,ওঁঠৰ মাইক্ৰ&#39;ফোন
lisaju ਚਿੱਤਰ,lisaju চিত্ৰ
ਲਿਸਾਜਸ ਵਿਧੀ,Lissajous পদ্ধতি
ਦਰਸ਼ਕ,দৰ্শক
ਦਰਸ਼ਕਾਂ ਦੀ ਥਕਾਵਟ,দৰ্শকৰ ক্লান্তি
ਸੁਣਨ ਵਾਲਾ ਹੈੱਡਫੋਨ,শুনা হেডফোন
ਲਿਥੀਅਮ ਪ੍ਰਾਇਮਰੀ ਬੈਟਰੀ,লিথিয়াম প্ৰাথমিক বেটাৰী
ਲਿਥੋਪ੍ਰਿੰਟਿੰਗ,লিথ&#39;প্ৰিণ্টিং
ਰਾਕ ਪ੍ਰਿੰਟਿੰਗ,ৰক প্ৰিন্টিং
ਲਾਈਵ ਸੰਗੀਤ,লাইভ মিউজিক
ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ,লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ
ਲੋਡ ਕਰੋ,ভাৰ
ਲੋਡ ਫੈਕਟਰ,লোড ফ্যাক্টৰ
ਲੋਡ ਰੁਕਾਵਟ,লোড ইম্পিডেন্স
ਲਿਫਟ ਲਾਈਨ,লিফ্ট লাইন
ਲੋਡ,ভাৰ
ਲੋਬ ਏਰੀਅਲ,লোব আকাশী
ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN),স্থানীয় নেটৱাৰ্ক (LAN)
ਸਥਾਨਕ ਬੱਸ,স্থানীয় বাছ
ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ,স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা
ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ,স্থানীয় ট্ৰেন্সমিছন বাছ
ਸਥਾਨਕ ਗੱਲਬਾਤ,স্থানীয় কথা
ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ,এচাইনমেণ্ট এম্প্লিফায়াৰ
ਰਖਵਾਲਾ,ৰক্ষক
ਪਾਬੰਦੀ ਲੂਪ,বাধা লুপ
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,অধিবেশন আৰম্ভ
ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ,লগাৰিদমিক কম্পাঙ্ক এন্টেনা
ਪ੍ਰਚਾਰ ਲਿਖਣਾ,প্ৰচাৰ লিখা
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,যুক্তি বিশ্লেষক
ਤਰਕ ਸੈੱਲ ਐਰੇ,লজিক চেল এৰে
ਤਰਕ ਸਰਕਟ,লজিক বৰ্তনী
ਦਲੀਲ ਇੰਦਰਾਜ਼,যুক্তি প্ৰৱেশ
ਦਲੀਲ ਕੁੱਲ,যুক্তিৰ মুঠ
ਤਰਕ ਕੈਲਕੂਲਸ,লজিক কেলকুলাছ
ਤਰਕ ਗੇਟ,লজিক গেট
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,যুক্তি বিশ্লেষণ
ਲੋਕ,জনগোষ্ঠীসমূহ
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,লগাৰিদমিক এম্প্লিফায়াৰ
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,লগাৰিদমিক এম্প্লিফায়াৰ
ਲਘੂਗਣਕ ਮੌਸਮ,লগাৰিদমিক বতৰৰ পৰিৱৰ্তন
ਲਘੂਗਣਕ ਸਕੇਲ,লগাৰিদমিক স্কেল
ਅੰਡਾਕਾਰ ਜੋੜਾ,উপবৃত্তাকাৰ যোৰ
ਵੱਡਾ ਸ਼ਬਦ,ডাঙৰ শব্দ
"ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ","লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ"
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,কম কম্পাঙ্ক ক্ষতিপূৰণ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ,কম কম্পাঙ্ক শব্দ
ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ,কম কম্পাঙ্ক খাঁজ ফিল্টাৰ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ,কম কম্পাঙ্ক সংক্ৰমণ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ,কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ
ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ,"নিম্ন স্তৰৰ, এনালগ সংকেত"
ਘੱਟ ਰੌਲਾ,কম শব্দ
ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ,কম শব্দৰ কেবল
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,লো পাছ ফিল্টাৰ
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,লো পাছ ফিল্টাৰ
ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ,কম শক্তিৰ RC বৰ্তনী
ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ,কম থ্ৰেছহোল্ড লজিক
ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ,কম ভল্টেজৰ শক্তিৰ উৎস
ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ,কম প্লেবেক কম্পাঙ্ক
ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ,কম প্লেবেক কম্পাঙ্ক
LP ਸਲਾਟ,এল পি স্লট
LP ਰਿਕਾਰਡ,এল পি ৰেকৰ্ড
LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ,LS ভল্টেজ অফছেট সুৰক্ষা
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ,কম অৰ্থপূৰ্ণ খেল
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,কম উল্লেখযোগ্য নম্বৰ
ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ,বৃহৎ সংহতি
ਘੱਟ ਸੰਭਾਵਨਾ,কম বিভৱ
ਦੇਖੋ,ৰূপ
lumen,লুমেন
lumen ਘੰਟੇ,লুমেন ঘন্টা
ਚਮਕ,উজ্জ্বলতা
ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ,আলোকসজ্জা চিন
ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ,শিখাৰ প্ৰবাহ
ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ,লুমাৰ-ব্ৰোধন ফটোমিটাৰ
ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ,স্থানীয়কৃত উপাদান আৰ্হি
ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ,ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ
ਮਸ਼ੀਨ ਚੱਕਰ,মেচিন চক্ৰ
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেচিন ভাষা
macitosh ਕੰਪਿਊਟਰ,macitosh কম্পিউটাৰ
ਜਾਦੂ ਦੀ ਚਾਹ,যাদু চাহ
ਚੁੰਬਕ,চুম্বক
ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ,চুম্বকীয় পৰিবৰ্ধক
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ਚੁੰਬਕੀ ਕੋਰ,চুম্বকীয় কোৰ
ਚੁੰਬਕੀ ਜੋੜੀ,চুম্বকীয় সংযোজন
ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼,চুম্বকীয় তথ্য সংৰক্ষণ
ਚੁੰਬਕੀ ਵਿਘਨ,চুম্বকীয় বিচ্যুতি
ਚੁੰਬਕੀ ਡਿਸਕ,চুম্বকীয় ডিস্ক
ਚੁੰਬਕੀ ਖੇਤਰ,চুম্বকীয় ক্ষেত্ৰ
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,চুম্বকীয় প্ৰবাহ
ਚੁੰਬਕੀ ਫੋਕਸ,চুম্বকীয় ফ&#39;কাচ
magnetosynthesis,চুম্বক সংশ্লেষণ
ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ,চুম্বকীয় বল ৰেখা
ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ,চুম্বকীয় সংগ্ৰাহক
ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ,চুম্বকীয় মেৰুত্ব
ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ,চুম্বকীয় মেৰুত্ব
ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ,চুম্বকীয় পৰিপূৰকতা
ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ,চুম্বকীয় ৰক্ষাকৱচ
ਚੁੰਬਕੀ ਗੜਬੜ,চুম্বকীয় বিক্ষিপ্ততা
ਚੁੰਬਕੀ ਟੇਪ,চুম্বকীয় টেপ
ਮੈਗਨੇਟੋਮੀਟਰ,চুম্বকমাপক
ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf),চুম্বকীয় চালিকা শক্তি (mmf)
ਮੈਗਨੇਟ੍ਰੋਨ,মেগনেট্ৰন
ਵਿਸਤਾਰ,বৃদ্ধি
ਵਾਲੀਅਮ,পৰিমাণ
ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ,মাত্ৰা তুলনাকাৰী
ਮਾਤਰਾ ਫੰਕਸ਼ਨ,পৰিমাণৰ ফলন
ਵੱਡੇ ਕੰਪਿਊਟਰ,ডাঙৰ কম্পিউটাৰ
ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ,মূল লাইন ষ্ট্ৰিম
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,সংখ্যাগৰিষ্ঠ বাহক
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ,সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট
"ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ","পাম্প সমন্বয়ক, পুনঃসংযোজিত"
ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ),MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক)
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,মানচেষ্টাৰ ক&#39;ডিং
ਮਨੁੱਖੀ ਸ਼ੋਰ,মানুহৰ কোলাহল
ਮੰਟੀਸਾ,mantissa
ਮੈਪਿੰਗ,মেপিং
ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ,মাৰ্কোনি এন্টেনা
ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ,চিহ্ন/সময় অনুপাত
ਕਵਰ,কভাৰটো
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ,মাস্ক প্ৰগ্ৰেম কৰা rom
ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ,ভাল কামৰ বাধা
ਕਵਰ ਰੋਮ,কভাৰ ৰম
"ਵਾਲੀਅਮ, ਪੁੰਜ","আয়তন, ভৰ"
ਮਾਸਟਰ ਘੜੀ,মাষ্টাৰ ঘড়ী
ਮਾਸਟਰ ਔਸਿਲੇਟਰ,মাষ্টাৰ দোলক
ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ,মিল থকা ফিল্টাৰ
ਮੇਲ ਖਾਂਦਾ ਲੋਡ,মিল থকা লোড
ਮੇਲ ਖਾਂਦਾ,মিল থকা
ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ,মেট্ৰিক্স সমীকৰণ
ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ,হেড এন্টেনা টিভি
ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ,সৰ্বোচ্চ ফৰৱাৰ্ড
ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ,সৰ্বোচ্চ লাভ
ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ,সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য
ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ,সৰ্বোচ্চ নম্বৰ
ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ,সৰ্বোচ্চ বিপৰীত ভোল্টেজ
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF),সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF)
ਅਧਿਕਤਮ,maxterm
ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ,মেক্সৱেল সমীকৰণ
ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ,মাইক্ৰ&#39; চেনেলৰ গঠন
M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ,M-উত্পন্ন ফিল্টাৰ
ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ,মানে মুক্ত পথ
ਔਸਤ ਮੁੱਲ,গড় মূল্য
ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ,বৰ্গ গড় মান
ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ,জোখ লোৱা যন্ত্ৰ
ਮਕੈਨੀਕਲ ਫਿਲਟਰ,যান্ত্ৰিক ফিল্টাৰ
ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,চিকিৎসা ইলেক্ট্ৰনিকছ
ਮੈਗਾ ਓਮ,মেগা ওম
ਮੈਗਾਬਾਈਟ,মেগাবাইট
ਮੇਗਰ,megger
ਯਾਦਗਾਰ,স্মৃতিচাৰণ
ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ,মেমৰি অভিগম সময়
ਮੈਮੋਰੀ ਐਰੇ,মেমৰি এৰে
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,মেমৰি বাফাৰ ৰেজিষ্টাৰ
ਮੈਮੋਰੀ ਸੈੱਲ,স্মৃতিশক্তি কোষ
ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ,স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়
ਮੈਮੋਰੀ ਚਿੱਪ,মেমৰি চিপ
ਮਾਈਕ੍ਰੋ ਸਰਕਟ,মাইক্ৰ&#39; চাৰ্কিট
ਮੈਮੋਰੀ ਚੱਕਰ,স্মৃতি চক্ৰ
ਮੈਮੋਰੀ ਚੱਕਰ,স্মৃতি চক্ৰ
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,মেমৰি মেপ
ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ,মেমৰি মেপ কৰা ইনপুট/আউটপুট
ਮੈਮੋਰੀ ਰੀਡਿੰਗ,স্মৃতিশক্তি পঢ়া
ਮੈਮੋਰੀ ਲਿਖਣਾ,স্মৃতি লিখা
"ਮੇਨੂ, ਕੈਟਾਲਾਗ","মেনু, কেটেলগ"
ਧੁਰੀ ਜਹਾਜ਼,অক্ষীয় সমতল
ਨੈੱਟ,জাল
ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ,জাল বিশ্লেষণ
ਜਾਲ ਸਟਰੀਮ,মেছ ষ্ট্ৰিম
ਜਾਲ ਸਮੀਕਰਨ,মেছ সমীকৰণ
ਧਾਤੂ,ধাতু
ਮੈਟਲ ਬਾਕਸ,ধাতুৰ বাকচ
ਧਾਤ ਫਿਲਮ ਰੋਧਕ,ধাতুৰ ফিল্ম ৰেজিষ্টৰ
ਧਾਤੂਕਰਨ,ধাতৱীকৰণ
ਮੀਟਰ,মিটাৰ
MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ),এম এফ টি ডি (একাধিক টোন ডায়েলিং)
