Gujarati,Assamese
લૂપ નિયંત્રણ,লুপ নিয়ন্ত্ৰণ
લૂપ આરંભ,লুপ আৰম্ভণি
લૂપ ફેરફાર,লুপ পৰিবৰ্তন
લૂપ નેટવર્ક,লুপ নেটৱাৰ্ক
લૂપ શરૂઆત,লুপ আৰম্ভ
લૂપ સમાપ્તિ,লুপ টাৰ্মিনেচন
લૂપ-બેક ટેસ્ટ,লুপ-বেক পৰীক্ষা
ઢીલી રીતે જોડાયેલી,শিথিলভাৱে সংযুক্ত
લોસલેસ કમ્પ્રેશન,ক্ষতিহীন সংকোচন
નુકસાનકારક કમ્પ્રેશન,ক্ষতিকাৰক সংকোচন
ઓછી બાઈટ,কম বাইট
નિમ્ન સ્તરની ભાષા,নিম্নস্তৰৰ ভাষা
નીચા પાસ ફિલ્ટર,লো পাছ ফিল্টাৰ
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ)
મશીન,যন্ত্ৰ
મશીન સરનામું,মেচিনৰ ঠিকনা
મશીન કોડ,মেচিন ক&#39;ড
મશીન ચક્ર,মেচিন চক্ৰ
મશીન આધારિત ભાષા,মেচিন নিৰ্ভৰশীল ভাষা
મશીન આધારિત સોફ્ટવેર,মেচিন নিৰ্ভৰশীল চফ্টৱেৰ
મશીનની ભૂલ,মেচিনৰ ভুল
મશીન નિષ્ક્રિય સમય,মেচিনৰ অচল সময়
મશીન સ્વતંત્ર ભાષા,মেচিন স্বাধীন ভাষা
મશીન સૂચના,মেচিনৰ নিৰ্দেশনা
મશીન બુદ્ધિ,মেচিন বুদ্ধিমত্তা
મશીન ભાષા,মেচিন ভাষা
મશીન લર્નિંગ,মেচিন লাৰ্নিং
મશીન કામગીરી,মেচিন অপাৰেচন
મશીન લક્ષી ભાષા,যন্ত্ৰমুখী ভাষা
મશીન ચલાવવું,মেচিন চলোৱা
મશીન સિમ્યુલેશન,মেচিন চিমুলেচন
મશીનનો સમય બગડ્યો,মেচিন নষ্ট সময়
મશીન અનુવાદ,মেচিন অনুবাদ
મશીન શબ્દ,মেচিন শব্দ
મેક્રો (=મેક્રો સૂચના),মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা)
મેક્રો દલીલ,মেক্ৰ&#39; যুক্তি
મેક્રો એસેમ્બલી પ્રોગ્રામ,মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম
મેક્રો કોલ,মেক্ৰ&#39; কল
મેક્રો કોડ,মেক্ৰ&#39; ক&#39;ড
મેક્રો આદેશ,মেক্ৰ&#39; কমাণ্ড
મેક્રો ઘોષણા,মেক্ৰ&#39; ঘোষণা
મેક્રો વ્યાખ્યા,মেক্ৰ&#39; সংজ্ঞা
મેક્રો ફ્લો ચાર્ટ,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
મેક્રો જનરેટર,মেক্ৰ&#39; জেনেৰেটৰ
મેક્રો સૂચના,মেক্ৰ&#39; নিৰ্দেশনা
મેક્રો ભાષા,মেক্ৰ&#39; ভাষা
મેક્રો લાઇબ્રેરી,মেক্ৰ&#39; লাইব্ৰেৰী
મેક્રો પરિમાણ,মেক্ৰ&#39; প্ৰাচল
મેક્રો પ્રોસેસિંગ,মেক্ৰ&#39; প্ৰচেছিং
મેક્રો પ્રોસેસર,মেক্ৰ&#39; প্ৰচেছৰ
મેક્રો પ્રોગ્રામિંગ,মেক্ৰ&#39; প্ৰগ্ৰেমিং
મેક્રો પ્રોટોટાઇપ,মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ
મેક્રો-કોડિંગ,মেক্ৰ&#39;-ক&#39;ডিং
મેગાબાઈટ (MB),মেগাবাইট (MB)
જાદુઈ પાત્ર,যাদু চৰিত্ৰ
જાદુઈ સંખ્યા,যাদু সংখ্যা
ચુંબકીય બબલ મેમરી,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ચુંબકીય કાર્ડ,চুম্বকীয় কাৰ্ড
ચુંબકીય કોષ,চুম্বকীয় কোষ
ચુંબકીય પાત્ર,চুম্বকীয় চৰিত্ৰ
ચુંબકીય કોર સંગ્રહ,চুম্বকীয় কোৰ সংৰক্ষণ
ચુંબકીય ડિસ્ક,চুম্বকীয় ডিস্ক
ચુંબકીય ડિસ્ક સરનામું,চুম্বকীয় ডিষ্কৰ ঠিকনা
ચુંબકીય ડિસ્ક મેમરી,চুম্বকীয় ডিষ্ক মেমৰি
ચુંબકીય ડ્રમ,চুম্বকীয় ড্ৰাম
ચુંબકીય એન્કોડિંગ,চুম্বকীয় এনকোডিং
ચુંબકીય વડા,চুম্বকীয় মূৰ
ચુંબકીય શાહી,চুম্বকীয় চিয়াঁহী
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ચુંબકીય માધ્યમ,চুম্বকীয় মাধ্যম
ચુંબકીય વાંચન,চুম্বকীয় পঢ়া
ચુંબકીય રેકોર્ડિંગ,চুম্বকীয় ৰেকৰ্ডিং
ચુંબકીય સંગ્રહ,চুম্বকীয় সংৰক্ষণ
ચુંબકીય પટ્ટી,চুম্বকীয় ষ্ট্ৰিপ
ચુંબકીય ટેપ,চুম্বকীয় টেপ
ચુંબકીય ટેપ કારતૂસ,চুম্বকীয় টেপ কাৰ্টিজ
ચુંબકીય ટેપ ડ્રાઇવ,চুম্বকীয় টেপ ড্ৰাইভ
ચુંબકીય ટેપ હેડર,চুম্বকীয় টেপ হেডাৰ
ચુંબકીય ટેપ ગ્રંથપાલ,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ચુંબકીય ટેપ પરિવહન,চুম্বকীয় টেপ পৰিবহণ
ચુંબકીય ટેપ એકમ,চুম্বকীয় টেপ ইউনিট
ચુંબકીય પાતળી ફિલ્મ,চুম্বকীয় পাতল ফিল্ম
ચુંબકીય ટ્રેક,চুম্বকীয় ট্ৰেক
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,চুম্বকীয় অপটিক সংৰক্ষণ
મેગ્નેટોગ્રાફિક પ્રિન્ટર,চুম্বকীয় প্ৰিন্টাৰ
મેગ્નેટોસ્ટ્રિક્શન,চুম্বকীয় ষ্ট্ৰিকচন
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,magnetostrictive টেবলেট
મેઈલ બોક્સ,মেইল বাকচ
મેલ મર્જ,মেইল মাৰ্জ কৰক
મુખ્ય નિયંત્રણ એકમ,মূল নিয়ন্ত্ৰণ একক
મુખ્ય ફ્રેમ,মূল ফ্ৰেম
મુખ્ય ફ્રેમ સિસ્ટમ,মূল ফ্ৰেম ব্যৱস্থা
મુખ્ય મેમરી,মূল স্মৃতিশক্তি
મુખ્ય કાર્યક્રમ,মূল কাৰ্যসূচী
મુખ્ય સંગ્રહ,মূল সংৰক্ষণ
મુખ્ય સ્વીચ,মূল চুইচ
જાળવણી,ব্যৱস্থাপনা
જાળવણી પેનલ,ৰক্ষণাবেক্ষণ পেনেল
જાળવણી સમય,ৰক্ষণাবেক্ষণৰ সময়
મુખ્ય ચક્ર,মুখ্য চক্ৰ
મુખ્ય ઉપકરણ,মুখ্য ডিভাইচ
મુખ્ય ચાવી,মুখ্য চাবি
મુખ્ય રાજ્ય,প্ৰধান ৰাজ্য
મુખ્ય માળખું,মুখ্য গঠন
મુખ્ય કાર્ય,ডাঙৰ কাম
બહુમતી તત્વ,সংখ্যাগৰিষ্ঠ উপাদান
બહુમતી દરવાજો,সংখ্যাগৰিষ্ঠতা গেট
બહુમતી કામગીરી,সংখ্যাগৰিষ্ঠতা অপাৰেচন
મેકઅપ સમય,মেকআপ সময়
ખામીયુક્ત નિયમિત,বিজুতিৰ ৰুটিন
સંચાલન વિકાસ,ব্যৱস্থাপনা বিকাশ
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ব্যৱস্থাপনা বিজ্ঞান
માન્ચેસ્ટર કોડિંગ,মানচেষ্টাৰ ক&#39;ডিং
મેનીફોલ્ડિંગ,মেনিফল্ডিং
મેનિપ્યુલેટેડ ચલ,হেতালি খেলা চলক
ઇન્ડેક્સીંગની હેરફેર,সূচীভুক্তকৰণত হেতালি খেলা
મેન-મશીન સિમ્યુલેશન,মানুহ-যন্ত্ৰৰ অনুকৰণ
મેન્યુઅલ એડ્રેસ સ્વીચ,মেনুৱেল ঠিকনা চুইচ
મેન્યુઅલ વિશ્લેષણ,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
મેન્યુઅલ જવાબો,হাতৰ দ্বাৰা উত্তৰ দিয়া
મેન્યુઅલ એન્ટ્રી,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
મેન્યુઅલ વિનિમય,মেনুৱেল এক্সচেঞ্জ
મેન્યુઅલ ઇનપુટ,মেনুৱেল ইনপুট
મેન્યુઅલ કામગીરી,মেনুৱেল অপাৰেচন
ઘણા થી ઘણા સંબંધ,বহুতৰ পৰা বহুতৰ সম্পৰ্ক
ઘણા થી એક ડીકોડર,বহুত এটা ডিকোডাৰলৈ
નકશા પદ્ધતિ,মানচিত্ৰ পদ্ধতি
મેપિંગ,মেপিং
માર્જિન,প্ৰান্ত
માર્જિન ભૂલ,মাৰ্জিন ভুল
સીમાંત ચેક,প্ৰান্তীয় পৰীক্ষা
સીમાંત કસોટી,প্ৰান্তীয় পৰীক্ষা
માર્ક શોધ,চিহ্ন ধৰা পেলোৱা
માર્ક વાંચન,মাৰ্ক ৰিডিং
માર્ક સ્કેનિંગ,স্কেনিং চিহ্নিত কৰক
માર્ક સેન્સ,মাৰ্ক চেন্স
માર્કર,মাৰ্কাৰ
માર્કિંગ,চিহ্নিত কৰা
ચિહ્નિત તરંગ,চিহ্নিত কৰা তৰংগ
માર્કોવ સાંકળ,মাৰ্কভ শৃংখল
માર્કોવ સ્ત્રોત,মাৰ্কভ উৎস
માર્ક-અપ ભાષા,মাৰ্ক-আপ ভাষা
મેસર,মাছেৰ
મેસર,মাছেৰ
મહોરું,মুখা
માસ્ક બીટ,মাস্ক বিট
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
માસ્ક રજીસ્ટર,মাস্ক ৰেজিষ্টাৰ
માસ્ક કરેલ ROM,মাস্ক কৰা ROM
માસ્કીંગ,মাস্কিং
માસ ડેટા,গণ তথ্য
માસ મેમરી,গণ স্মৃতিশক্তি
મોટા પાયે સમાંતર,বৃহৎ পৰিমাণে সমান্তৰাল
માસ્ટર,মাষ্টৰ
માસ્ટર કાર્ડ,মাষ্টাৰ কাৰ্ড
મુખ્ય ઘડિયાળ,মাষ্টাৰ ঘড়ী
માસ્ટર કન્સોલ,মাষ্টাৰ কনছল
મુખ્ય ડેટા,মাষ্টাৰ ডাটা
માસ્ટર ડાયાગ્રામ,মাষ্টাৰ ডায়েগ্ৰাম
માસ્ટર ફાઇલ,মাষ্টাৰ ফাইল
મુખ્ય જૂથ,মাষ্টাৰ গ্ৰুপ
મુખ્ય કી,মাষ্টাৰ কি&#39;
માસ્ટર લાઇબ્રેરી ટેપ,মাষ্টাৰ লাইব্ৰেৰী টেপ
મુખ્ય પ્રોસેસર,মাষ্টাৰ প্ৰচেছৰ
માસ્ટર પ્રોગ્રામ,মাষ্টাৰ প্ৰগ্ৰেম
મુખ્ય સ્ટેશન,মাষ্টাৰ ষ্টেচন
મુખ્ય ટેપ,মাষ্টাৰ টেপ
મુખ્ય ટર્મિનલ,মাষ্টাৰ টাৰ্মিনেল
માસ્ટર/સ્લેવ ઉપકરણ,মাষ্টাৰ/স্লেভ ডিভাইচ
માસ્ટર/સ્લેવ સિસ્ટમ,মাষ্টাৰ/স্লেভ ব্যৱস্থা
મેચ,মিল থকা
મેચિંગ,মিল থকা
ગાણિતિક પ્રોગ્રામિંગ,গাণিতিক প্ৰগ্ৰেমিং
ગાણિતિક સિમ્યુલેશન,গাণিতিক অনুকৰণ
મેટ્રિક્સ,মেট্ৰিক্স
મેટ્રિક્સ પ્રિન્ટર,মেট্ৰিক্স প্ৰিন্টাৰ
મેટ્રિક્સ સ્વીચ,মেট্ৰিক্স চুইচ
મેટ્રિક્સ ટેબલ,মেট্ৰিক্স টেবুল
મેક્સી કમ્પ્યુટર,maxi কম্পিউটাৰ
મેક્સિકોમ્પ્યુટર,মেক্সিকম্পিউটাৰ
મહત્તમ તત્વ,সৰ্বোচ্চ উপাদান
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),maxterm (মানক যোগফলৰ সময়সীমা)
મેક્સવેલ ડિમન,maxwell ডেমন
મીન,অৰ্থ
અર્થ સમારકામ સમય,গড় মেৰামতিৰ সময়
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
નિષ્ફળતાનો સમય,বিফলতাৰ সময় বুজাইছে
સમારકામ માટેનો સમય,মেৰামতিৰ বাবে সময়
સમારકામ માટેનો સરેરાશ સમય (MTTR),মেৰামতিৰ বাবে গড় সময় (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
મધ્યમ પાયે એકીકરણ (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,মধ্যমকালীন সংৰক্ষণ ডিভাইচ
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps)
સભ્ય પદાર્થ,সদস্য বস্তু
સભ્ય રેકોર્ડ,সদস্যৰ ৰেকৰ্ড
મેમરી,স্মৃতি
મેમરી એરે,মেমৰি এৰে
મેમરી બેંક,মেমৰি বেংক
મેમરી બફર રજિસ્ટર,মেমৰি বাফাৰ ৰেজিষ্টাৰ
મેમરી બસ,মেমৰি বাছ
મેમરી કાર્ડ,মেমৰি কাৰ্ড
મેમરી સેલ,স্মৃতিশক্তি কোষ
મેમરી કોમ્પેક્શન,মেমৰি কম্পেকচন
મેમરી કોર,মেমৰি কোৰ
મેમરી ચક્ર,স্মৃতি চক্ৰ
મેમરી ડેટા રજિસ્ટર,মেমৰি ডাটা ৰেজিষ্টাৰ
મેમરી ડમ્પ,মেমৰি ডাম্প
મેમરી વિનિમય,স্মৃতি বিনিময়
મેમરી વંશવેલો,স্মৃতিশক্তিৰ স্তৰ
મેમરી સૂચના,স্মৃতিশক্তিৰ নিৰ্দেশনা
મેમરી મેનેજમેન્ટ,স্মৃতিশক্তি ব্যৱস্থাপনা
મેમરી નકશો,মেমৰি মেপ
મેમરી મેપ કરેલ I/O,মেমৰি মেপ কৰা I/O
મેમરી મોડેલ,মেমৰি মডেল
મેમરી મોડ્યુલ,মেমৰি মডিউল
મેમરી પોઇન્ટર રજીસ્ટર,মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ
મેમરી પાવર,মেমৰি শক্তি
મેમરી રક્ષણ,স্মৃতিশক্তি সুৰক্ষা
મેમરી સંદર્ભ સૂચના,মেমৰি ৰেফাৰেন্স নিৰ্দেশনা
મેમરી નિવાસી કાર્યક્રમ,মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম
મેમરી યુનિટ,মেমৰি ইউনিট
મેનુ,মেনু
મેનુ બાર,মেনু বাৰ
મેનુ ડ્રાઈવ,মেনু ড্ৰাইভ
મેનુ પસંદગી,মেনু নিৰ্বাচন
મેનુ આધારિત કાર્યક્રમ,মেনু-চালিত প্ৰগ্ৰেম
મર્જ કરો,মাৰ্জ কৰক
વિનિમય સૉર્ટ મર્જ કરો,মাৰ্জ এক্সচেঞ্জ sort
મર્જ સૉર્ટ,merge sort
મર્જિંગ,মাৰ্জিং কৰা
જાળીદાર નેટવર્ક,মেছ নেটৱৰ্ক
મેસેજિંગ,বাৰ্তা প্ৰেৰণ কৰা
સંદેશ,বাৰ্তা
સંદેશ પ્રમાણીકરણ,বাৰ্তা প্ৰমাণীকৰণ
સંદેશ બોક્સ,বাৰ্তা বাকচ
સંદેશ સર્કિટ,বাৰ্তা বৰ্তনী
સંદેશ ફોર્મેટ,বাৰ্তা বিন্যাস
સંદેશ હેડર,বাৰ্তাৰ হেডাৰ
સંદેશ મોડ,বাৰ্তা ধৰণ
સંદેશ પસાર,বাৰ্তা পাছ কৰা
સંદેશ મતદાન,বাৰ্তা ভোটদান
સંદેશ કતાર,বাৰ্তা শাৰী
સંદેશ સ્વીચ,বাৰ্তা চুইচ
સંદેશ ટેક્સ્ટ,বাৰ্তাৰ লিখনী
સંદેશ ટ્રાન્સફર એજન્ટ,বাৰ্তা স্থানান্তৰ এজেন্ট
મેટા એસેમ્બલર,মেটা এছেম্বলাৰ
મેટા વર્ગ,মেটা ক্লাছ
મેટા સંકલન,মেটা সংকলন
મેટા કમ્પાઇલર,meta কম্পাইলাৰ
મેટા ભાષા,মেটা ভাষা
મેટા નેટવર્ક,মেটা নেটৱাৰ্ক
મેટા સિસ્ટમ,মেটা চিস্টেম
પદ્ધતિ,প্রণালী
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),মহানগরীয় এলাকা নেটওয়ার্ক (MAN)
સૂક્ષ્મ,মাইক্ৰ&#39;
માઇક્રો કોડ,মাইক্ৰ&#39; ক&#39;ড
માઇક્રો કમ્પ્યુટર,মাইক্ৰ&#39; কম্পিউটাৰ
માઇક્રો કંટ્રોલર,মাইক্ৰ&#39; নিয়ন্ত্ৰক
સૂક્ષ્મ ચક્ર,মাইক্ৰ&#39; চক্ৰ
માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS),মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
સૂક્ષ્મ લઘુ અધિકૃતતા,মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন
માઇક્રો ઓર્ડર,মাইক্ৰ&#39; অৰ্ডাৰ
માઇક્રો/મેઇનફ્રેમ લિંક,মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক
માઇક્રોચિપ,মাইক্ৰ&#39;চিপ
માઇક્રોકોબોલ,মাইক্ৰ&#39;ক&#39;বল
માઇક્રોકોડ,মাইক্ৰ&#39;ক&#39;ড
માઇક્રોફિચે,মাইক্ৰ&#39;ফিচ
માઇક્રોફ્લોપી,মাইক্ৰ&#39;ফ্লপি
માઇક્રોફોર્મ રીડર,মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ
માઇક્રોફ્રેમ,মাইক্ৰ&#39;ফ্ৰেম
માઈક્રોગ્રાફિક્સ,মাইক্ৰ&#39;গ্ৰাফিক্স
માઇક્રોફોન,মাইক্ৰ&#39;ফোন
માઇક્રોફોટોગ્રાફ,মাইক্ৰ’ফটোগ্ৰাফ
માઇક્રોપ્રોસેસિંગ એકમ,মাইক্ৰ&#39;প্ৰচেছিং ইউনিট
માઇક્રોપ્રોસેસર,মাইক্ৰ&#39;প্ৰচেছৰ
માઇક્રોપ્રોસેસર ચિપ,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
માઇક્રોપ્રોસેસર કમ્પાઇલર,মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ
માઇક્રોપ્રોસેસર યુનિટ (MPU),মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU)
માઇક્રોપ્રોગ્રામ,মাইক্ৰ&#39;প্ৰগ্ৰেম
માઇક્રોસિક્વન્સ,মাইক্ৰ&#39;ছিকুৱেন্স
માઈક્રોસોફ્ટ,মাইক্ৰ’ছফ্ট
માઇક્રોસોફ્ટ વિન્ડોઝ,মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ
માઇક્રોવેવ,মাইক্ৰৱেভ
માઇક્રોવેવ લિંક,মাইক্ৰৱেভ লিংক
માઇક્રોવેવ પ્રચાર,মাইক্ৰৱেভ প্ৰসাৰণ
મધ્યમ સંચાલન,মধ্যম ব্যৱস্থাপনা
મિડલવેર,মিডলৱেৰ
મિડીકોમ્પ્યુટર,মিডিকম্পিউটাৰ
મધ્યબિંદુ,মিডপইন্ট
મધ્યસત્ર,মিডটাৰ্ম
સ્થળાંતરનો માર્ગ,প্ৰব্ৰজনৰ পথ
મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
મિની કોમ્પ્યુટર,মিনি কম্পিউটাৰ
મિનિડિસ્કેટ,মিনিডিস্কেট
ન્યૂનતમ કર્નલ,নূন্যতম কাৰ্ণেল
ન્યૂનતમ ઉત્પાદન,নূন্যতম উৎপাদন
ન્યૂનતમ વૃક્ષ,নূন্যতম গছ
મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ,minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম
ન્યૂનતમ પ્રક્રિયા,minimax পদ্ধতি
લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ,নূন্যতম খৰচ স্পেনিং গছ
ન્યૂનતમ લેટન્સી કોડિંગ,নূন্যতম বিলম্ব ক&#39;ডিং
નાનું ઉપકરણ,সৰু ডিভাইচ
મિન્ટેરિમ,মিন্টেৰিম
માઈનસ ધ્વજ,বিয়োগ পতাকা
માઈનસ ધ્વજ,বিয়োগ পতাকা
માઈનસ ઝોન,বিয়োগ জ&#39;ন
અરીસો,আইনা
મિરર સાઇટ,মিৰ&#39;ৰ চাইট
મિશ્ર-મૂલક સંકેત,মিশ্ৰিত-মূল সংকেত
મિક્સર,মিক্সাৰ
નેમોનિક,স্মৃতিভ্ৰংশ
નેમોનિક સરનામું,mnemonic ঠিকনা
નેમોનિક્સ,স্মৃতিশক্তি
મોબાઈલ,ম’বাইল
મોબાઇલ કમ્પ્યુટિંગ,মোবাইল কম্পিউটিং
મોડલ,নমুনা
મોડલેસ એડિટર,মোডলেছ সম্পাদক
મોડેલિંગ,মডেলিং
મોડેમ,মডেম
માધ્યમ,মধ্যমীয়া
મધ્યસ્થતા,মডাৰেচন
મધ્યસ્થી,মডাৰেটৰ
સંશોધિત સૂચના,পৰিৱৰ্তিত নিৰ্দেশনা
મોડિફાયર,পৰিৱৰ্তক
મોડિફાયર બીટ,পৰিবৰ্তক বিট
ફેરફાર કરો,শুধৰা
મોડ્યુલર,মডুলাৰ
મોડ્યુલારિટી,মডুলাৰিটি
મોડ્યુલેશન,মডুলেচন
મોડ્યુલ,মডিউল
મોડ્યુલ આર્કિટેક્ચર,মডিউল স্থাপত্য
મોનીટર,কাৰোবাৰ ওপৰত চকু ৰখা
મોનીટરીંગ કાર્યક્રમ,নিৰীক্ষণ কাৰ্য্যসূচী
મોનોક્રોમ ડિસ્પ્લે,মনোক্ৰ&#39;ম প্ৰদৰ্শন
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,একক সংহত বৰ্তনী
મોનોલિથિક ટેકનોલોજી,একক প্ৰযুক্তি
મોનોસ્પેસ ફોન્ટ,monospace ফন্ট
મોનોસ્ટેબલ,মনোষ্টেবল
મોનોટોરિસિટી,একচেটিয়াতা
મોર્ફ,মৰ্ফ
મોર્ફીમ,মৰ্ফিম
મોર્ફિઝમ,মৰ্ফিজম
ગીરો,বন্ধক
mosfet (MOSFET),mosfet (MOSFET) গেস্টবুক
સૌથી નોંધપાત્ર બીટ,আটাইতকৈ উল্লেখযোগ্য বিট
મધર બોર્ડ,মাদাৰ বৰ্ড
માતા રજીસ્ટર,মাতৃ পঞ্জীয়ন
ગતિ ચિત્ર,চলচ্চিত্ৰ
મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
માઉન્ટ,মাউন্ট
માઉસ,নিগনি
ચાલ,পদক্ষেপ লোৱা
પાત્ર ખસેડો,move চৰিত্ৰ
MS-DOS,এম এছ-ড’ছ
એમએસ-વિન્ડોઝ,এম এছ-উইণ্ড’জ
બહુવિધ પાસું,বহু দিশ
મલ્ટી પ્રોસેસર,মাল্টি প্ৰচেছৰ
મલ્ટી પ્રોગ્રામિંગ,মাল্টি প্ৰগ্ৰেমিং
બહુવિધ કાર્ય,মাল্টি টাস্কিং
મલ્ટીબસ,মাল্টিবাছ
મલ્ટિકાસ્ટ,মাল্টিকাষ্ট
મલ્ટિકાસ્ટ સરનામું,মাল্টিকাষ্ট ঠিকনা
મલ્ટીકાસ્ટિંગ,মাল্টিকাষ্টিং
મલ્ટીચીપ,মাল্টিচিপ
મલ્ટિક્સ,মাল্টিক্স
મલ્ટિ-જોબ કામગીરી,মাল্টিজব অপাৰেচন
બહુસ્તરીય મેમરી,বহুস্তৰীয় স্মৃতিশক্তি
મલ્ટીમીડિયા ટેકનોલોજી,মাল্টিমিডিয়া প্ৰযুক্তি
મલ્ટિમોડ,মাল্টিম&#39;ড
બહુવિધ,একাধিক
બહુવિધ ચોકસાઇ,একাধিক নিখুঁততা
બહુવિધ રીગ્રેસન,বহুবিধ ৰিগ্ৰেছন
મલ્ટિપ્લેક્સ,মাল্টিপ্লেক্স
મલ્ટિપ્લેક્સ મોડ,মাল্টিপ্লেক্স মোড
મલ્ટિપ્લેક્સર,মাল্টিপ্লেক্সাৰ
મલ્ટિપ્લેક્સિંગ,মাল্টিপ্লেক্সিং
મલ્ટિપોઇન્ટ નેટવર્ક,মাল্টিপইন্ট নেটৱৰ্ক
મલ્ટિપ્રોસેસિંગ,মাল্টিপ্ৰচেছিং
મલ્ટિપ્રોસેસર સિસ્ટમ,মাল্টিপ্ৰচেছৰ চিস্টেম
બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
મલ્ટિશેડ્યૂલ,বহুসূচী
મલ્ટીસ્ટેશન,মাল্টিষ্টেচন
મલ્ટિથ્રેડીંગ,মাল্টিথ্ৰেডিং
બહુમૂલ્યવાળું તર્ક,বহুমূল্যযুক্ত যুক্তি
બહુવિધ વિશ્લેષણ,বহুচলকীয় বিশ্লেষণ
મલ્ટિવાઇબ્રેટર,মাল্টিভাইব্ৰেটৰ
પરસ્પર બાકાત,পাৰস্পৰিক বৰ্জন
પરસ્પર માહિતી,পাৰস্পৰিক তথ্য
નિષ્કપટ વપરાશકર્તા,সহজ-সৰল ব্যৱহাৰকাৰী
નામ સર્વર,নাম চাৰ্ভাৰ
NAND ઓપરેશન,NAND অপাৰেচন
નેનો,নেনো
સાંકડી બેન્ડ,সংকীৰ্ণ বেণ্ড
રાષ્ટ્રીય માહિતી ઈન્ફ્રાસ્ટ્રક્ચર,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (NAND NISO),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO)
મૂળ કોડ,স্থানীয় ক&#39;ড
મૂળ કમ્પાઇલર,স্থানীয় কম্পাইলাৰ
મૂળ સોફ્ટવેર,স্থানীয় চফ্টৱেৰ
કુદરતી કમ્પાઇલર,প্ৰাকৃতিক কম্পাইলাৰ
