Kannada,Marathi
ಕಬ್ಬಿಣದ ಪಡಿತರ,लोखंडी शिधा
ಕಬ್ಬಿಣದ ಬದಿಗಳು,लोखंडी बाजू
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,लोखंडी टिपलेला बाण
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,इस्थमियन खेळ
ಜನಿಸರಿ,जॅनिसरी
ದ್ವಾರಪಾಲಕ,रखवालदार
ದ್ವಾರಪಾಲಕ,रखवालदार
ಜಾವೆಲಿನ್,भाला
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,जिम क्रो कायदे
ಜಿಂಗೊ,जिंगो
ಜಿಂಗೊ,जिंगो
ಜಿಂಗೊ,जिंगो
ಜಿಂಗೋಯಿಸಂ,जिंगोइझम
ಜಂಟಿ ಕ್ರಿಯೆ,संयुक्त कारवाई
ಜಂಟಿ ನಿಯಂತ್ರಣ,संयुक्त नियंत्रण
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,संयुक्त वहिवाट
ತೀರ್ಪುಗಾರರು,ज्युरी
ಕೇವಲ ಕಾರಣ,फक्त कारण
ಇರಿಸಿಕೊಳ್ಳಿ,ठेवा
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,अभिलेखागाराचा रक्षक
ಕೆಟಲ್-ಡ್ರಮ್,केटल-ड्रम
ಪ್ರಮುಖ ಪದ,मुख्य शब्द
ರಾಜ,राजा
ಸಾಮ್ರಾಜ್ಯ,राज्य
ಕಿಂಗ್ಲೆಟ್,किंगलेट
ಕಿಂಗ್ ಮೇಕರ್,किंग मेकर
ರಾಜತ್ವ,राजेशाही
ರಾಜತ್ವ,राजेशाही
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,किचन कॅबिनेट
ನೈಟ್,नाइट
ರಾಜತ್ವ,राजत्व
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,Kinghts हॉस्पिटलर्स
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,सेंट जॉनचे शूरवीर
ನೈಟ್ ಟೆಂಪ್ಲರ್,नाइट टेम्पलर
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),कु क्लक्स क्लान (KKK)
ಕುಮಿಂಟಾಂಗ್,कुमिंतंग
ಲೌಕಿಕ,सामान्य
ಲ್ಯಾನ್ಸ್,लान्स
ಲ್ಯಾನ್ಸರ್,लान्सर
ನಂತರ ಗುಪ್ತರು,नंतर गुप्ता
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,कायदेशीर वारस
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),अराजकता (=विकार)
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),अराजकता (=विकार)
ಕಾನೂನು ಪ್ರಭುಗಳು,कायद्याचे प्रभू
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,धार्मिकतेचा कायदा
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,लीग ऑफ नेशन्स
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),वारसा (= मृत्युपत्र)
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),वारसा (= मृत्युपत्र)
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,कायदेशीर वारस
ಕಾನೂನುಬದ್ಧ,लेगेट
ಕಾನೂನುಬದ್ಧ,लेगेट
ಕಾನೂನುಬದ್ಧ,लेगेट
ದಂತಕಥೆ,दंतकथा
ದಂತಕಥೆ,दंतकथा
ಲೀಜನ್,फौज
ಲೀಜನ್,फौज
ಲೀಜನ್ ಆಫ್ ಆನರ್,लीजन ऑफ ऑनर
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),Lese majeste (=lese majeste)
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,कमी राज्ये
ರುಜುವಾತು ಪತ್ರಗಳು,विश्वासपत्रे
ಲೀಜ್-ಲಾರ್ಡ್,लीज-स्वामी
ಲೀಜ್ ಮನುಷ್ಯ,लीग माणूस
ಲೀಜ್ ಮನುಷ್ಯ,लीग माणूस
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,जन्मठेप
ವಂಶಾವಳಿ,वंश
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,लिटल इंग्‍लंडर
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),लहान वाहन (= कमी वाहन)
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,किनारी राज्य
ಪ್ರಾರ್ಥನೆಗಳು,धार्मिक विधी
ಧರ್ಮಾಚರಣೆ,पूजाविधी
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,स्थानिक निष्ठा
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,स्थानिक स्वराज्य संस्था
ದೀರ್ಘ ಸಂಸತ್ತು,लांब संसद
ಕಡಿಮೆ ದೇಶಗಳು,कमी देश
ನಿಷ್ಠಾವಂತ,निष्ठावंत
ನಿಷ್ಠೆ,निष्ठा
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,मॅकियाव्हेलियन धोरण
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,मॅग्ना कार्टा
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,मॅग्नम कॉन्सिलियम
ಮಾಲುಮ್ ನಿಷೇಧ,मलम निषेध
ಮ್ಯಾಂಡಮಸ್,मंदामस
ಆದೇಶ,आज्ञापत्र
"ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;","आदेश, वर्ग &#39;अ&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;","आदेश, वर्ग &#39;ब&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;","आदेश, वर्ग &#39;क&#39;"
ಆದೇಶ ವ್ಯವಸ್ಥೆ,आदेश प्रणाली
ಕಡ್ಡಾಯ ರಾಜ್ಯ,अनिवार्य राज्य
ಮ್ಯಾಂಗೋನೆಲ್,मँगोनेल
ಪ್ರಣಾಳಿಕೆ,जाहीरनामा
ಕುಶಲತೆಗಳು,युक्ती
ಮ್ಯಾನ್ ಆಫ್ ವಾರ್,मॅन ऑफ वॉर
ಮ್ಯಾನರ್,मनोर
ಮ್ಯಾನರ್,मनोर
ಮಾನವ ಶಕ್ತಿ,मनुष्य-शक्ती
ಮಾನವ ಶಕ್ತಿ,मनुष्य-शक्ती
ಮ್ಯಾನುಮಿಷನ್,मॅन्युमिशन
ಮನುಮಿತ್,मनुमित
ಹಸ್ತಪ್ರತಿ,हस्तलिखित
ಹಸ್ತಪ್ರತಿ,हस्तलिखित
ಹಸ್ತಪ್ರತಿ,हस्तलिखित
ಮಾರೌಡರ್,लुटारू
ಕಡಲ ಬೆಲ್ಟ್,सागरी पट्टा
ಕಡಲ ನಾಗರಿಕತೆ,सागरी सभ्यता
ಕಡಲ ಧ್ವಜ,सागरी ध्वज
ಕಡಲ ಶಕ್ತಿಗಳು,सागरी शक्ती
ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ,सागरी सार्वभौमत्व
ಕಡಲ ಯುದ್ಧ,सागरी युद्ध
ಮಾರ್ಕ್ವಿಸ್,मार्क्विस
ಮಾರ್ಕ್ವಿಸೇಟ್,Marquisate
ಸಮರ ಕಾನೂನು,मार्शल लॉ
ಸಮರ ಜನಾಂಗಗಳು,मार्शल रेस
ಹುತಾತ್ಮ,हुतात्मा
ಹತ್ಯಾಕಾಂಡ,नरसंहार
ಕುಶಲ ಸಮೂಹ,युक्तीचा वस्तुमान
ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್,मास्टर-एट-आर्म्स
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,समारंभांचा गुरु
ಮನೆಯ ಯಜಮಾನ,गृहस्थ
ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್,घोड्याचा मास्टर
ರೋಲ್ಸ್ ಮಾಸ್ಟರ್,मास्टर ऑफ द रोल्स
ಹೊಂದಾಣಿಕೆ,जुळवा
ಹೊಂದಾಣಿಕೆ,जुळवा
ಮ್ಯಾಚ್‌ಲಾಕ್,मॅचलॉक
ವೈವಾಹಿಕ ಮೈತ್ರಿ,वैवाहिक युती
ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು,भूमध्य शक्ती
ಮೆನ್ಶೆವಿಕ್,मेन्शेविक
ಕೂಲಿ ಸೈನ್ಯ,भाडोत्री सैन्य
ಕೂಲಿ ಸೈನಿಕ,भाडोत्री सैनिक
ವ್ಯಾಪಾರಿ,व्यापारी
ಮಧ್ಯ ವಯಸ್ಸು,मध्यम वयोगटातील
ಮಧ್ಯ ಪೂರ್ವ,मध्य पूर्व
ಮಧ್ಯದ ಹಾದಿ,मधला रस्ता
ಮಧ್ಯಮ ಮಾರ್ಗ,मधला मार्ग
ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್),मध्यम मार्ग (=मध्यम मार्ग)
ವಲಸೆಗಾರ,स्थलांतरित
ವಲಸೆ,स्थलांतर
ವಲಸೆ,स्थलांतर
ವಲಸೆ,स्थलांतर
ಮಿಲಿಟರಿಸಂ,सैन्यवाद
ಮಿಲಿಟರಿಸಂ,सैन्यवाद
ಮಿಲಿಟರಿಸಂ,सैन्यवाद
ಮಿಲಿಟರಿಸಂ,सैन्यवाद
ಮಿಲಿಟರಿವಾದಿ,सैन्यवादी
ಮಿಲಿಟರಿವಾದಿ,सैन्यवादी
ಮಿಲಿಟರಿಕರಣ,सैन्यीकरण
ಮಿಲಿಟರಿಕರಣ,सैन्यीकरण
ಮಿಲಿಟರಿಕರಣ,सैन्यीकरण
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),लष्करी रणनीतीकार (=रणनीती)
ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ),लष्करी रणनीतीकार (=रणनीती)
ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು),लष्करी डावपेच (=रणनीती)
ಮಿಲಿಟಿಯಾ,मिलिशिया
ಮಿಲಿಟಿಯಾ,मिलिशिया
ದುರಾಡಳಿತ,कुशासन
ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ,गहाळ लिंक
ಮಿಷನ್,मिशन
ಮಿಷನ್,मिशन
ಮಿಷನ್,मिशन
ಮಿಶ್ರ ಜನಾಂಗ,मिश्र शर्यत
ಆಧುನಿಕ ಇತಿಹಾಸ,आधुनिक इतिहास
ವಿಧಾನ ವಿವೆಂಡಿ,मोडस विवेंडी
ಮೊನಾಕಿಸಂ,एकतावाद
ರಾಜ,सम्राट
ರಾಜ,सम्राट
ರಾಜಪ್ರಭುತ್ವ,राजेशाही
ರಾಜಪ್ರಭುತ್ವ,राजेशाही
ರಾಜಪ್ರಭುತ್ವವಾದಿ,राजसत्तावादी
ರಾಜಪ್ರಭುತ್ವ,राजेशाही
ಮಠ,मठ
ಮಠ,मठ
ಮಠ,मठ
ಸನ್ಯಾಸತ್ವ,संन्यासी
ಸನ್ಯಾಸತ್ವ,संन्यासी
ಸನ್ಯಾಸಿ,संन्यासी
ಮಾತೃ ದೇಶ,मातृ देश
ಮಾತೃಭೂಮಿ,मातृभूमी
ಸಂಸತ್ತಿನ ತಾಯಿ,संसदेची जननी
ಮುಕ್ರೇಕರ್ಸ್,मुक्रकर्स
ಮಮ್ಮಿ,मम्मी
ವಸ್ತುಸಂಗ್ರಹಾಲಯ,संग्रहालय
ಮಸ್ಕೆಟ್,मस्केट
ಮಸ್ಕಿಟೀರ್,मस्केटियर
ಮಸ್ಕೆಟ್ರಿ,कस्तुरी
ಮಸ್ಕೆಟ್ರಿ,कस्तुरी
ಮಸ್ಟರ್ ಮಾಸ್ಟರ್,मस्टर मास्टर
ಮಸ್ಟರ್-ರೋಲ್,मस्टर-रोल
ಮಸ್ಟರ್-ರೋಲ್,मस्टर-रोल
ದಂಗೆ,विद्रोह
ದಂಗೆ ಕಾಯಿದೆ,विद्रोह कायदा
ರಹಸ್ಯ ಹಡಗು,गूढ जहाज
ನಿರೂಪಣೆ,आख्यान
ರಾಷ್ಟ್ರ,राष्ट्र
ಸ್ಥಳೀಯ,मुळ
ಸ್ಥಳೀಯ ರಾಜ್ಯ,मूळ राज्य
ನೈಸರ್ಗಿಕತೆ,निसर्गवाद
ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು,नैसर्गिक हक्क
ನಾಜಿ,नाझी
ನಾಜಿ ಕ್ರಾಂತಿ,नाझी क्रांती
ನಾಜಿಸಂ,नाझीवाद
ಪೂರ್ವದ ಹತ್ತಿರ,पूर्वे जवळ
ನೀಗ್ರೋ,निग्रो
ನೀಗ್ರೋಫಿಲ್,निग्रोफिल
ನೀಗ್ರೋಫಿಲಿಸಮ್,निग्रोफिलिझम
ನೀಗ್ರೋಫೋಬಿಯಾ,नेग्रोफोबिया
ತಟಸ್ಥ,तटस्थ
ತಟಸ್ಥ ದೇಶ,तटस्थ देश
ಹೊಸ ಒಪ್ಪಂದ,नवीन करार
ಹೊಸ ಪ್ರಪಂಚ,नवीन जग
ಉದಾತ್ತತೆ,कुलीनता
ಉದಾತ್ತ,नोबल
ಉದಾತ್ತ,नोबल
ಅಲೆಮಾರಿ,भटक्या
ಅಲೆಮಾರಿ ಗುಂಪು,भटक्यांचा जमाव
ಅಲೆಮಾರಿ ಧರ್ಮ,भटक्या
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,गैर-आक्रमकता करार
ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ,गैर-आक्रमकता करार
ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ,युद्धविरहित राज्य
ಅಸಹಕಾರ,असहकार
ಅಸಹಕಾರ ಚಳುವಳಿ,असहकार चळवळ
ಮುಖಮುಖ,उलट
ಮುಖಮುಖ,उलट
ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ),ऑक्लोक्रसी (=मोबोक्रसी)
ಓಕ್ಲೋಕ್ರಾಟ್,ऑक्लोक्रॅट
ಅಧಿಕೃತ ದಾಖಲೆ,अधिकृत दस्तऐवज
ಹಳೆಯ ಪ್ರಪಂಚ,जुने जग
ಒಲಿಗಾರ್ಕಿ,कुलीन वर्ग
ಹಲ್ಲೆ,हल्ला
ಮುಕ್ತ ಮಾತುಕತೆ,ओपन वाटाघाटी
ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ,खुला प्रश्न
ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ,रेकॉर्ड उघडा
ಓರಿಯಂಟ್,ओरिएंट
ಓರಿಯಂಟಲಿಸಂ,प्राच्यविद्या
ಓರಿಯಂಟಲಿಸಂ,प्राच्यविद्या
ಓರಿಯಂಟಲಿಸ್ಟ್,ओरिएंटलिस्ट
ಮೂಲ,मूळ
ಮೂಲ,मूळ
ಆರ್ಥೋಗ್ರಫಿ,ऑर्थोग्राफी
ಹಗೆತನದ ಏಕಾಏಕಿ,शत्रुत्वाचा उद्रेक
ಔಟ್-ಪೋಸ್ಟ್,आउट-पोस्ट
ಅತಿ-ಪ್ರಭು,अतिप्रभु
ಓವರ್-ರೈಡ್,ओव्हर-राईड
ಓವರ್-ರೈಡ್,ओव्हर-राईड
ಪೇಗನ್,मूर्तिपूजक
ಪೇಗನ್,मूर्तिपूजक
ಪೇಗನಿಸಂ,मूर्तिपूजक
ಪೇಗನಿಸಂ,मूर्तिपूजक
ಪಗೋಡ,पॅगोडा
ಪಗೋಡ,पॅगोडा
ಪಗೋಡ,पॅगोडा
ಅರಮನೆಯ ಒಳಸಂಚುಗಳು,राजवाड्याचे कारस्थान
ಪ್ಯಾಲಟಿನೇಟ್,पॅलेटिनेट
ತಾಳೆ ಎಲೆ,ताडपत्री
ಪಾಮ್ ಭಾನುವಾರ,पाम रविवार
ಪ್ಯಾನೆಜಿರಿಸ್ಟ್,Panegyrist
ದಿಗಿಲು,घबराट
ದಿಗಿಲು,घबराट
ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು,घाबरणारा
ಪಪಾಸಿ,पोपपद
ಪಪಾಸಿ,पोपपद
ಪಪಾಸಿ,पोपपद
ಪಪಾಸಿ,पोपपद
ಪಾಪಲ್ ಬುಲ್,पोपचा बैल
ಪಾಪಲಿಸಂ,पोपवाद
ಪಾಪಲಿಸಂ,पोपवाद
ಪಾಪಲಿಸ್ಟ್,पोपवादी
ಪಾಪಲ್ ರಾಜ್ಯ,पोप राज्य
ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ),पापवाद (=पॅपिस्ट्री)
ಪಾಪಿಸ್ಟ್,पापिस्ट
ಪಪೈರಸ್,पॅपिरस
ಉಪಮೆ,बोधकथा
ಪ್ಯಾರಾಮೌಂಟ್,परम
ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ),सर्वोच्चता (=सर्वोच्च शक्ती)
ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ,सर्वोत्कृष्ट महिला
ಪರಮ ಪ್ರಭು,परम स्वामी
ಚರ್ಮಕಾಗದ,चर्मपत्र
ಚರ್ಮಕಾಗದ,चर्मपत्र
ಚರ್ಮಕಾಗದ,चर्मपत्र
ಕ್ಷಮಿಸು,क्षमा करा
ಪಾರ್ಲಿಗಳು,पारले
ಪಾರ್ಲಿಗಳು,पारले
ಸಂಸತ್ತು (=ಸಂಸತ್ತು),संसद (=संसद)
ಸಂಸತ್ತು,संसद
ಸಂಸತ್ತು,संसद
ಸಂಸತ್ತು,संसद
ಸಂಸತ್ ಕಾಯಿದೆ,संसद कायदा
ಸಂಸದೀಯ,संसदपटू
ಸಂಸದೀಯ,संसदपटू
ಸಂಸದೀಯ ಏಜೆಂಟ್,संसदीय प्रतिनिधी
ಪಾರ್ನೆಲಿಸಮ್,पारनेलिझम
ಪೆರೋಲ್,पॅरोल
ಪೆರೋಲ್,पॅरोल
ಪ್ಯಾರಿಸೈಡ್,पॅरिसाइड
ಪ್ಯಾರಿಸೈಡ್,पॅरिसाइड
ಪಕ್ಷಪಾತಿ,पक्षपाती
ಪಕ್ಷಪಾತಿ,पक्षपाती
ಪಕ್ಷಪಾತಿ,पक्षपाती
ಉತ್ತೀರ್ಣ,पास
ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್),पास शब्द (=वॉच शब्द)
ಪಿತೃಪ್ರಧಾನ,कुलपिता
ಕುಲಪತಿಗಳು,कुलपिता
ಪೆಟ್ರೀಷಿಯನ್,पॅट्रिशियन
ಪಿತೃತ್ವ,घराणेशाही
ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ,पॅक्स ब्रिटानिका
ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ,पॅक्स रोमाना
ವಂಶಾವಳಿ,वंशावळ
ವಂಶಾವಳಿ,वंशावळ
ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ,वंशानुगत व्यक्ती
ಪೀರ್,समवयस्क
ಪೀರ್,समवयस्क
ಪೀರೇಜ್,पिरेज
ಪೀರೇಜ್,पिरेज
ಪೀರೇಜ್,पिरेज
ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು,आयर्लंडचे समवयस्क
ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು,स्कॉटलंडचे समवयस्क
ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ,द्वीपकल्प मोहीम
ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ,द्वीपकल्पीय युद्ध
ಪೆನ್ನಂಟ್,पेनंट
ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್),लोकांची सनद (=राष्ट्रीय सनद)
ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
ದ್ರೋಹ,लबाडी
ಅವಧಿ,कालावधी
ಅವಧಿ,कालावधी
ಪರಿಧಿ,परिघ
ಶಾಶ್ವತ ವಸಾಹತು,कायमस्वरूपी तोडगा
ಶಾಶ್ವತ ಫೈಫ್,शाश्वत जागीर
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,फॅलान्क्स
ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್,फॅलान्क्स
ಫೇರೋ,फारो
ಪಿಕ್ಟೋಗ್ರಾಮ್,चित्रचित्र
ಪಿಕ್ಟೋಗ್ರಾಫ್,चित्रचित्र
ಪಿಕ್ಟೋಗ್ರಾಫ್,चित्रचित्र
ಯಾತ್ರಿಕ,यात्रेकरू
ಯಾತ್ರಿ ಪಿತಾಮಹರು,यात्रेकरू पिता
ಸುಲಿಗೆ,लुटणे
ಸುಲಿಗೆ,लुटणे
ಕಂಬ,खांब
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),स्तंभलेख (अशोकाचे)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),स्तंभलेख (अशोकाचे)
ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ),स्तंभलेख (अशोकाचे)
ಪೈರೇಟ್,समुद्री डाकू
ಪೈರೇಟ್,समुद्री डाकू
ಪಿಚ್ಡ್ ಯುದ್ಧ,खडबडीत लढाई
ಕಥಾವಸ್ತು,प्लॉट
ಪೋಲಿಸ್,पोलिस
ಪೋಲಿಸ್,पोलिस
ಪೊಲಿಟಾರ್ಚ್,पोलिटार्क
ರಾಜಕೀಯ ಏಜೆಂಟ್,पोलिटिकल एजंट
ರಾಜಕೀಯ ಆಶ್ರಯ,राजकीय आश्रय
ರಾಜಕೀಯ ನಿವಾಸಿ,राजकीय निवासी
ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ,राजकीय दहशतवाद
ಚುನಾವಣಾ ತೆರಿಗೆ,मतदान कर
ಪಾಂಟೂನ್,पोंटून
ಪ್ರೀಮಿಯರ್,प्रीमियर
ಪ್ರೀಮಿಯರ್,प्रीमियर
ಪ್ರೀಮಿಯರ್‌ಶಿಪ್,प्रीमियरशिप
ಅಧ್ಯಕ್ಷತೆ,अध्यक्षपद
ಅಧ್ಯಕ್ಷತೆ,अध्यक्षपद
ಅಧ್ಯಕ್ಷರು,राष्ट्रपती
ಅಧ್ಯಕ್ಷರು,राष्ट्रपती
ಪ್ರೆಸಿಡಿಯಮ್,प्रेसीडियम
ಪ್ರಧಾನ ಮಂತ್ರಿ,पंतप्रधान
ಪ್ರೈಮೊಜೆನಿಚರ್,प्रिमोजेनिचर
ರಾಜಕುಮಾರ,राजकुमार
ರಾಜಕುಮಾರ,राजकुमार
ಪ್ರಿನ್ಸ್ ಬಿಷಪ್,प्रिन्स बिशप
ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್,राजकुमार सोबती
ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್,राजकुमार रीजंट
ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್,पिंस regnant
ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್,राजकुमारी रीजंट
ರಾಜಕುಮಾರಿ ರಾಯಲ್,राजकुमारी रॉयल
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,प्रधानता
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,प्रधानता
ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ,प्रधानता
ಬಹುಮಾನ,बक्षीस
ಬಹುಮಾನ,बक्षीस
ಪ್ರಶಸ್ತಿ ಹಣ,बक्षीस रक्कम
ವೃತ್ತಿಪರ ಸೈನಿಕ,व्यावसायिक शिपाई
ಭರವಸೆ,वचन
ಮುಂಚೂಣಿ ಕೋಟೆ,प्रोमोंटरी किल्ला
ರಕ್ಷಿಸಿ,संरक्षक
ರಕ್ಷಿಸಿ,संरक्षक
ರಕ್ಷಿಸಿ,संरक्षक
ಆಶ್ರಿತ,प्रोटेज
ಮೂಲತತ್ವ,उत्पत्ती
ಮೂಲತತ್ವ,उत्पत्ती
ಮೂಲ ವ್ಯವಸ್ಥೆ,प्रोव्हनन्स सिस्टम
ಪರ-ಜಿಯೋನಿಸ್ಟ್,झिओनिस्ट समर्थक
ಸಾರ್ವಜನಿಕ ಶತ್ರು,सार्वजनिक शत्रू
ಸಾರ್ವಜನಿಕ ಶತ್ರು,सार्वजनिक शत्रू
ಪಂಕ್ಟೇಶನ್ಸ್,विरामचिन्हे
ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು,पुनिक युद्धे
ಪ್ಯೂರಿಟನ್,प्युरिटन
ಪುಟ್ಚ್,पुट्श
ಕ್ವಾಡ್ರಿಗಾ,क्वाड्रिगा
ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ,चौपट युती
ಕ್ವೇಕರ್,क्वेकर
ರಾಣಿ,राणी
ರಾಣಿ ಪತ್ನಿ,राणीची पत्नी
ರಾಣಿ ವರದಕ್ಷಿಣೆ,क्वीन डोजर
ಕ್ವೀಂಡಮ್,राणी
ಕ್ವೀಂಡಮ್,राणी
ರಾಣಿ ತಾಯಿ,राणी आई
ರಾಣಿ ರೆಗ್ನೆಂಟ್,राणी regnant
ಕ್ವಿಸ್ಲಿಂಗ್,क्विझलिंग
ಕ್ವಿಸ್ಲಿಂಗ್,क्विझलिंग
ಬಾಡಿಗೆ ಬಿಟ್ಟು,भाडे सोडा
ಬತ್ತಳಿಕೆ,थरथर
ಕ್ವೊ ವಾರೆಂಟೊ,वॉरंटो
ಜನಾಂಗ,शर्यत
ಜನಾಂಗೀಯ ಮೇಲುಗೈ,वांशिक वर्चस्व
ರ್ಯಾಕ್,रॅक
ರ್ಯಾಕ್,रॅक
ದಾಳಿ,छापा टाकला
ದಾಳಿ,छापा टाकला
ರಾಂಪಾರ್ಟ್,तटबंदी
ರಾಂಪಾರ್ಟ್,तटबंदी
ದರೋಡೆಕೋರರು,लूटमार
ರಾನ್ಸಮ್,खंडणी
ರಾನ್ಸಮ್,खंडणी
ರಾವೇಜ್,नासाडी
ರಾವಜಸ್,नासाडी
ಸಾಮ್ರಾಜ್ಯ,क्षेत्र
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ,मागील गार्ड
ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ,मागील गार्ड क्रिया
ಬಂಡಾಯಗಾರ,बंडखोर
ಬಂಡಾಯ,बंडखोरी
ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ,बंडखोरीची ओळख
ಪುನರ್ನಿರ್ಮಾಣ,रिकंडक्शन
ವಿಚಕ್ಷಣ,टोपण
ಪುನರ್ನಿರ್ಮಾಣ,पुनर्रचना
ರೆಕಾರ್ಡ್ ಮಾಡಿ,विक्रम
ದಾಖಲೆ ಕಚೇರಿ,रेकॉर्ड ऑफिस
ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ,विक्रमी निवृत्ती
ಕೆಂಪು ಶರ್ಟ್‌ಗಳು,लाल शर्ट
ಸುಧಾರಣೆ,सुधारणा
