Assamese,Odiya
বিভক্তি স্পৰ্শক,ଇନଫ୍ଲେକ୍ସନ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |
বিভক্তিমূলক কেন্দ্ৰীভূতকৰণ,ଇନଫ୍ଲେକ୍ସନ୍ ଫୋକସିଂ |
inflexion,ଇନଫ୍ଲେକ୍ସନ୍
এটা ফাংচনৰ inf,ଏକ ଫଙ୍କସନ୍
তথ্য মেট্ৰিক্স,ସୂଚନା ମାଟ୍ରିକ୍ସ
তথ্য প্ৰক্ৰিয়াকৰণ,ସୂଚନା ପ୍ରକ୍ରିୟାକରଣ |
তথ্য বিজ্ঞান,ସୂଚନା ବିଜ୍ଞାନ |
অসমতাপূৰ্ণ,ଅମାନୁଷିକ |
অসমতাপূৰ্ণ সমীকৰণ,ଅମାନୁଷିକ ସମୀକରଣ |
অসমতাপূৰ্ণ ব্যৱস্থা,ଅମାନୁଷିକ ପ୍ରଣାଳୀ |
প্ৰাৰম্ভিক,ପ୍ରାରମ୍ଭିକ
প্ৰাৰম্ভিক অৱস্থা,ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା
প্ৰাৰম্ভিক শাৰী,ପ୍ରାରମ୍ଭିକ ରେଖା |
প্ৰাৰম্ভিক বিন্দু,ପ୍ରାରମ୍ଭିକ ବିନ୍ଦୁ |
প্ৰাৰম্ভিক সমাধান,ପ୍ରାରମ୍ଭିକ ସମାଧାନ |
প্ৰাৰম্ভিক বেগ,ପ୍ରାରମ୍ଭିକ ବେଗ
ইনজেকটিভ মেপ,ଇଞ୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
ইনজেকটিভ মেপিং,ଇଞ୍ଜେକ୍ଟିଭ୍ ମ୍ୟାପିଙ୍ଗ୍ |
ভিতৰৰ গুণন,ଆଭ୍ୟନ୍ତରୀଣ ଗୁଣନ |
ভিতৰৰ বিন্দু,ଭିତର ବିନ୍ଦୁ |
ভিতৰৰ উৎপাদন,ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
ইনপুট,ଇନପୁଟ୍
ইনপুট ডাটা,ଇନପୁଟ୍ ଡାଟା
ইনপুট গেট,ଇନପୁଟ୍ ଗେଟ୍ |
ইনপুট আউটপুট বিশ্লেষণ,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ବିଶ୍ଳେଷଣ |
ইনপুট আউটপুট নিয়ন্ত্ৰণ ব্যৱস্থা,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
ইনপুট আউটপুট ব্যৱস্থা,ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |
ইনপুট পৰিমাণ,ଇନପୁଟ୍ ପରିମାଣ
ইনপুট ৰেজিষ্টাৰ,ଇନପୁଟ୍ ରେଜିଷ୍ଟର |
ইনপুট টাৰ্মিনেল,ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |
লিপিবদ্ধ বৃত্ত,ଲେଖା ହୋଇଥିବା ବୃତ୍ତ |
ক্ষণ,ତତକ୍ଷଣାତ୍
তৎক্ষণাত,ତତକ୍ଷଣାତ୍
তৎক্ষণাত ত্বৰণ,ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |
ঘূৰ্ণনৰ তৎক্ষণাত অক্ষ,ଘୂର୍ଣ୍ଣନର ତତକ୍ଷଣାତ୍ ଅକ୍ଷ |
তৎক্ষণাত কেন্দ্ৰ,ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |
তৎক্ষণাত বেগ,ତତକ୍ଷଣାତ୍ ବେଗ |
তৎক্ষণাত আয়তন,ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍
পূৰ্ণসংখ্যা,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
পূৰ্ণসংখ্যা ৰৈখিক প্ৰগ্ৰেমিং,ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |
সংহতিযোগ্যতা,ଏକୀକରଣ
সংহতযোগ্য,ଏକୀକୃତ
সংহত অৱভেদ্য সমীকৰণ,ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
সংহত সমীকৰণ,ଏକୀକୃତ ସମୀକରଣ |
ইন্টিগ্ৰেবল ফাংচন,ଏକୀକୃତ କାର୍ଯ୍ୟ
অবিচ্ছেদ্য,ଅବିଚ୍ଛେଦ୍ୟ
অবিচ্ছেদ্য কেলকুলাছ,ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା
অখণ্ড বক্ৰ,ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର
অবিচ্ছেদ্য ডমেইন,ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |
অখণ্ড সমীকৰণ,ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |
অখণ্ড সংখ্যা,ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା
প্ৰথম ধৰণৰ অবিচ্ছেদ্য,ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |
অবিচ্ছেদ্য প্ৰতিনিধিত্ব,ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |
অবিচ্ছেদ্য চিহ্ন,ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ
সংহত কৰক,ଏକତ୍ର କର
সংহত শোষণ সহগ,ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
সংহতিকাৰী কাৰক,ଏକୀକରଣ କାରକ |
সংহতি,ଏକୀକରଣ
পাৰ্থক্যৰ দ্বাৰা সংহতি,ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |
অংশৰ দ্বাৰা সংহতি,ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ
যুক্তিবাদৰ দ্বাৰা সংহতি,ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |
প্ৰতিস্থাপনৰ দ্বাৰা সংহতি,ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |
ক্ৰমাগত হ্ৰাসৰ দ্বাৰা সংহতি,କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |
শৃংখলা অনুসৰি সংহতি,କ୍ରମରେ ଏକୀକରଣ |
ভেক্টৰৰ সংহতি,ଭେକ୍ଟରର ଏକୀକରଣ
বন্ধ পৃষ্ঠৰ ওপৰত সংহতি কৰা,ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |
ইন্টিগ্ৰেটৰ,ଇଣ୍ଟିଗ୍ରେଟର୍
ইন্টিগ্ৰেটৰ উপাদান,ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ
integro - অৱভেদ্য সমীকৰণ,ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ইন্টাৰচেপ্ট,ବାଧା
বিনিময়যোগ্য অপাৰেচন,ଅଦଳବଦଳ କାର୍ଯ୍ୟ
বিনিময় কৰক,ଅଦଳବଦଳ
আন্তঃশ্ৰেণী সম্পৰ্ক,ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ
আন্তঃ সম্পৰ্ক,ଆନ୍ତରିକ ସମ୍ପର୍କ
আন্তঃ সম্পৰ্ক সহগ,ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |
আন্তঃনিৰ্ভৰশীলতা,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
আন্তঃনিৰ্ভৰশীল,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
সুত,ଆଗ୍ରହ
আন্তঃপৃষ্ঠ,ଇଣ୍ଟରଫେସ୍
আন্তঃপৃষ্ঠীয় কোণ,ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |
integrand,integrand
সংহত,ଏକୀକୃତ
অভ্যন্তৰ,ଭିତର
অভ্যন্তৰীণ কোণ,ଭିତର କୋଣ
অভ্যন্তৰীণ অঞ্চল,ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର
অভ্যন্তৰীণ ডমেইন,ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |
অভ্যন্তৰীণ উপাদান,ଭିତର ଉପାଦାନ |
এটা চেটৰ ভিতৰৰ অংশ,ଏକ ସେଟ୍ ର ଭିତର |
অভ্যন্তৰীণ বিপৰীত কোণ,ଭିତର ବିପରୀତ କୋଣ |
অভ্যন্তৰীণ গ্ৰহ,ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ
অভ্যন্তৰীণ বিন্দু,ଭିତର ବିନ୍ଦୁ |
অন্তৰ্বৰ্তী,ମଧ୍ୟବର୍ତ୍ତୀ
মধ্যৱৰ্তী বিন্দু,ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |
মধ্যৱৰ্তী মূল্য উপপাদ্য,ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |
আভ্যন্তৰীণ দ্বিখণ্ড,ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |
ইন্টাৰপোলেচন,ଇଣ୍ଟରପୋଲେସନ୍ |
ইন্টাৰপলেচন সূত্ৰ,ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |
ছেদ কৰা,ଛକ
ছেদ কৰা বক্ৰ,ଛକଗୁଡିକ
ছেদ কৰা ৰেখা,ବିଚ୍ଛେଦ ରେଖା |
ছেক্সন,ଛକ
ছেদক বক্ৰ,ଛକ ବକ୍ର
বক্ৰৰ ছেদ,ବକ୍ରର ଛକ
গোটৰ ছেদ,ସେଟ୍ ର ଛକ
ব্যৱধান,ବ୍ୟବଧାନ
ব্যৱধান অনুমান,ବ୍ୟବଧାନ ଆକଳନ |
inteval অনুমান,ଇଣ୍ଟିଭାଲ୍ ଆକଳନ
ব্যৱধানৰ মধ্যবিন্দু,ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |
ইন্ট্ৰা-ব্লক ইফেক্ট,ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ
আন্তঃশ্ৰেণী সম্পৰ্ক,ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ
অবিৱৰ্তনশীলতা,ପରିବର୍ତ୍ତନ
অপৰিৱৰ্তিত,ଅବ arian ଧ |
অপৰিৱৰ্তিত ব্যৱস্থা,ଅବ arian ଧ ପ୍ରଣାଳୀ |
বস্তুৰ তালিকা,ଭଣ୍ଡାର
তথ্য-পাতি আবণ্টন,ଭଣ୍ଡାର ବଣ୍ଟନ |
তথ্য নিয়ন্ত্ৰণ,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |
তথ্য নিয়ন্ত্ৰণ আৰ্হি,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |
তথ্য নিয়ন্ত্ৰণ ব্যৱস্থা,ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |
তথ্য-পাতি চক্ৰ,ଭଣ୍ଡାର ଚକ୍ର |
ইনভেণ্টৰী ধৰি ৰখা খৰচ,ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |
ইনভেণ্টৰী পইণ্ট,ଭଣ୍ଡାର ବିନ୍ଦୁ |
তথ্য-পাতি নীতি,ଭଣ୍ଡାର ନୀତି |
তথ্য-পাতিৰ পৰিস্থিতি,ଭଣ୍ଡାର ପରିସ୍ଥିତି |
বিপৰীতমুখী,ଓଲଟା
বিপৰীত সম্পৰ্ক,ଓଲଟା ସମ୍ପର୍କ
বিপৰীত ফলন,ଓଲଟା କାର୍ଯ୍ୟ
বিপৰীত হাইপাৰবলিক ফলন,ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |
বিপৰীতভাৱে সমানুপাতিক,ବିପରୀତ ଆନୁପାତିକ |
বিপৰীত মেপিং,ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |
বিপৰীত সংখ্যা,ଓଲଟା ସଂଖ୍ୟା
এটা মেট্ৰিক্সৰ বিপৰীত,ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |
বিপৰীত ক্ৰমবিন্যাস,ଓଲଟା ପର୍ମୁଟେସନ୍ |
বিপৰীত অনুপাত,ଓଲଟା ଅନୁପାତ |
বিপৰীত ত্ৰিকোণমিতিক ফলন,ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |
ওলোটা সূত্ৰ,ବିପରୀତ ସୂତ୍ର |
ক্ৰমৰ ওলোটা,କ୍ରମର ବିପରୀତତା |
ওলোটাব পৰা মেট্ৰিক্স,invertible matrix
ওলোটা ৰূপান্তৰ,ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |
অযুক্তিকৰ,ଅଯ irr କ୍ତିକ |
অযুক্তিকৰ সমীকৰণ,ଅଯ irr କ୍ତିକ ସମୀକରଣ |
অযুক্তিকৰ প্ৰকাশ,ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |
অযুক্তিকৰ সংখ্যা,ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |
অযুক্তিকৰ মূল,ଅଯ irr କ୍ତିକ ମୂଳ |
অকমাব নোৱাৰা,ଅବିସ୍ମରଣୀୟ |
ঘূৰ্ণনশীল ভেক্টৰ,ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |
ঘূৰ্ণনশীল ভেক্টৰ ফলন,irrotational vector function
ঘূৰ্ণনশীল বেগ,ଇରୋଟେସନ୍ ବେଗ |
সমভুজ,isogonal
আইসোকুৰ্ট&#39;ছিছ,isokurtosis
বিচ্ছিন্ন অপৰিহাৰ্য এককতা,ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |
বিচ্ছিন্ন বিন্দু,ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |
সমমিতি,ଆଇସୋମେଟ୍ରିକ୍ |
isosceles বিন্যাস,isosceles ବିନ୍ୟାସ
পুনৰাবৃত্তি কৰা অখণ্ড,ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |
পুনৰাবৃত্তিমূলক আন্তঃপ্ৰক্ষেপণ,ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |
পুনৰাবৃত্তি,ପୁନରାବୃତ୍ତି
পুনৰাবৃত্তি সূত্ৰ,ପୁନରାବୃତ୍ତି ସୂତ୍ର |
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |
পুনৰাবৃত্তিমূলক পদ্ধতি,ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |
পুনৰাবৃত্তিমূলক কৌশল,ପୁନରାବୃତ୍ତି କ techni ଶଳ |
জেকবিয়ান,ଯାଦବ
জেকবিয়ান নিৰ্ণায়ক,ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |
জেকবিয়ান মেট্ৰিক্স,ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |
গোটসমূহৰ যোগদান,ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |
গাঁঠি,ମିଳିତ
সংযোগ ঘনত্বৰ কাৰ্য্য,ମିଳିତ ଘନତା କାର୍ଯ୍ୟ
যৌথ কম্পাঙ্ক কাৰ্য্য,ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ
যৌথভাৱে নিৰ্ভৰশীল চলক,ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |
যৌগিক সম্ভাৱনা,ମିଳିତ ସମ୍ଭାବନା |
যোগদান কৰক (=ইউনিয়ন),ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍)
জাপ মৰা,ଡେଇଁପଡ |
জাম্প বিচ্ছিন্নতা,ବନ୍ଦ ଡେଇଁବା |
ন্যায্যতা প্ৰদান কৰা,ଯଥାର୍ଥତା |
ন্যায্যতা দিয়া,ଯଥାର୍ଥତା
কৰ্ণাউৰ মানচিত্ৰ,କର୍ନାଗ୍ ମାନଚିତ୍ର
কাৰ্ণেল,କର୍ଣ୍ଣଲ
মেপিঙৰ কাৰ্ণেল,ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |
গতিবিদ্যা,କିଏନାମେଟିକ୍ସ |
গতিশক্তি,ଗତିଜ ଶକ୍ତି
গতিবিদ্যা,ଗତିଜ
কলমোগ’ৰফ স্মিৰ্নভ পৰীক্ষা,କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |
ক্ৰ&#39;নেকাৰ বদ্বীপ,କ୍ରୋନେକର୍ ଡେଲଟା |
কুৰ্ট&#39;ছিছ,କୁର୍ତ୍ତୋସିସ୍
লেগ্ৰেঞ্জৰ কাৰ্য্য,ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |
লেগ্ৰেঞ্জৰ বহুগুণক,ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |
লেমিনা,ଲାମିନା
লেপ্লেচ ৰূপান্তৰ,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
বৃহৎ সংখ্যা,ବହୁ ସଂଖ୍ୟା
latent root(=বৈশিষ্ট্যমূলক মূল),ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ)
পাৰ্শ্বীয় পৃষ্ঠ,ପାର୍ଶ୍ୱ ପୃଷ୍ଠ
লেটিন বৰ্গক্ষেত্ৰ,ଲାଟିନ୍ ବର୍ଗ
লেটাছ মলদ্বাৰ,ଲାଟସ୍ ରେକ୍ଟମ୍ |
আইন,ନିୟମ
বেগ যোগ কৰাৰ নিয়ম,ବେଗ ଯୋଡିବାର ନିୟମ |
যোগকৰণৰ নিয়ম,ଯୋଗର ନିୟମ |
হ্ৰাস পোৱা লাভৰ নিয়ম,ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |
মহাকৰ্ষণৰ নিয়ম,ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |
গোটৰ বাবে সমৰূপতাৰ নিয়ম,ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |
আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম,ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |
খৰচ বৃদ্ধিৰ আইন,ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |
সূচকাংকৰ নিয়ম,ସୂଚକାଙ୍କ ନିୟମ |
জড়তাৰ নিয়ম,ନିଷ୍କ୍ରିୟତାର ନିୟମ |
বৃহৎ সংখ্যাৰ নিয়ম,ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |
সম্ভাৱনাৰ নিয়ম,ସମ୍ଭାବ୍ୟତାର ନିୟମ |
পাপৰ নিয়ম,ସାଇନସ୍ ନିୟମ |
সূচকৰ নিয়ম,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
গতিৰ নিয়ম,ଗତିର ନିୟମ |
স্তৰ,ସ୍ତର
লিডিং সহগ,ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା
লিডিং তিৰ্যক,ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |
লিডিং চাবমেট্ৰিক্স,ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |
লিডিং টাৰ্ম,ଅଗ୍ରଣୀ ଶବ୍ଦ
সবাতোকৈ কম,ସର୍ବନିମ୍ନ
নূন্যতম সাধাৰণ বহুগুণ (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM)
নূন্যতম মৌল,ସର୍ବନିମ୍ନ ଉପାଦାନ |
নূন্যতম বৰ্গক্ষেত্ৰ,ସର୍ବନିମ୍ନ ବର୍ଗ
সৰ্বনিম্ন ওপৰৰ সীমা,ସର୍ବନିମ୍ନ ଉପର ସୀମା |
বাওঁফালৰ coset,ବାମ କୋସେଟ
বাওহাতেৰে,ବାମ ହାତି
বাওঁহাতৰ স্ক্ৰু,ବାମ ହାତର ସ୍କ୍ରୁ |
বাওঁফালৰ বিপৰীত,ଓଲଟା
বাওঁফালৰ গুণন,ବାମ ଗୁଣନ
লেইবনিটজৰ সূত্ৰ,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
দৈৰ্ঘ্য,ଲମ୍ବ
লেপটকুৰ্টিক,ଲେପ୍ଟୋକର୍ଟିକ୍ |
লেপটকুৰ্টিক বক্ৰ,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
লেপটকুৰ্ট&#39;ছিছ,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
স্তৰৰ বক্ৰ,ସ୍ତର ବକ୍ର
আত্মবিশ্বাসৰ স্তৰ,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
তাৎপৰ্য্যৰ স্তৰ,ମହତ୍ତ୍ level ର ସ୍ତର |
আভিধানিকভাৱে,ଶବ୍ଦଗତ ଭାବରେ |
অভিধানৰ ক্ৰম,ଶବ୍ଦଗତ କ୍ରମ |
সম্ভাৱনা ফলন,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
সম্ভাৱনা অনুপাত পৰীক্ষা,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
সীমা,ସୀମା
সীমিত কৰা,ସୀମିତ
সীমিত মূল্য,ମୂଲ୍ୟ ସୀମିତ
সীমিত বেগ,ବେଗକୁ ସୀମିତ କରିବା |
গড়ত সীমাবদ্ধতা,ଅର୍ଥରେ ସୀମା |
সংহতিৰ সীমা,ଏକୀକରଣର ସୀମା |
ক্ৰমৰ সীমা,କ୍ରମର ସୀମା |
সীমা বিন্দু (=থুপ বিন্দু),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
সীমিত বেগ,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
ৰেখা,ରେଖା
ৰৈখিক,ର line ଖ୍ୟ
ৰৈখিক বীজগণিতীয়,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
ৰৈখিক বীজগণিতীয় সমীকৰণ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ৰৈখিক আনুমানিককৰণ,ର line ଖିକ ଆନୁମାନିକତା |
ৰৈখিক এছিম্পট&#39;ট,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
ৰৈখিক সহগ,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
ৰৈখিক সংমিশ্ৰণ,ର line ଖ୍ୟ ମିଶ୍ରଣ |
ৰৈখিক বাধাসমূহ,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
ৰৈখিক নিৰ্ভৰশীলতা,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
ৰৈখিক অৱভেদ্য সমীকৰণ,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
ৰৈখিক মাত্ৰা,ରେଖା ଆକାର
ৰৈখিক সমীকৰণ,ର line ଖ୍ୟ ସମୀକରଣ |
ৰৈখিক ৰূপ,ର line ଖ୍ୟ ଫର୍ମ |
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
ৰৈখিক ফলন,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
ৰৈখিক কাৰ্য্যকৰী,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
ৰৈখিক গোট,ରେଖା ଗୋଷ୍ଠୀ |
ৰৈখিক স্বাধীনতা,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
ৰৈখিক স্বাধীন সম্পৰ্ক,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
ৰৈখিক বৈষম্য,ର line ଖିକ ଅସମାନତା |
ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ৰৈখিক অখণ্ড সমীকৰণ,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
ৰৈখিকতা,ର ar ଖିକତା |
ৰৈখিকভাৱে নিৰ্ভৰশীল,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
ৰৈখিকভাৱে স্বাধীন,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
ৰৈখিক মেপিং,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
ৰৈখিক ক্ৰম,ର line ଖିକ କ୍ରମ |
ৰৈখিক ক্ৰমবিন্যাস,ର line ଖିକ କ୍ରମ |
ৰৈখিক প্ৰগ্ৰেমিং,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
ৰৈখিক ৰিগ্ৰেছন,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ৰৈখিক ৰিগ্ৰেছন সহগ,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ৰৈখিক সম্পৰ্ক,ର line ଖ୍ୟ ସମ୍ପର୍କ |
ৰৈখিক স্থান (=ভেক্টৰ স্থান),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
ৰৈখিক উপস্থান,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
ৰৈখিক ৰূপান্তৰ,ର line ଖିକ ରୂପାନ୍ତର |
ৰৈখিক ধাৰা,ର line ଖ୍ୟ ଧାରା |
ৰৈখিক নিৰপেক্ষ অনুমান,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
ৰৈখিক বেগ,ର line ଖ୍ୟ ବେଗ |
ৰেখাৰ অবিচ্ছেদ্য,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
ছেদক ৰেখা,ଛକ ରେଖା
ৰিগ্ৰেছনৰ ৰেখা,ରେଗ୍ରେସନ୍ ରେଖା |
স্থানীয়কৃত ভেক্টৰ,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
স্থানীয় অনুকূল,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
locus,ଲୋକସ୍
কুণ্ডা,ଲଗ୍
লগাৰিদমিক,ଲୋଗାରିଥମିକ୍ |
