Hindi,Punjabi
अंतरावर्ग सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
निश्चरता,ਅੰਤਰ
निश्चर,ਅਸਥਿਰ
निश्चर तंत्र,ਅਸਥਿਰ ਸਿਸਟਮ
तालिका,ਵਸਤੂ ਸੂਚੀ
तालिका नियतन,ਵਸਤੂਆਂ ਦੀ ਵੰਡ
तालिका नियंत्रण,ਵਸਤੂ ਨਿਯੰਤਰਣ
तालिका नियंत्रण निदर्श,ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ
तालिका नियंत्रण प्रणाली,ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ
तालिका चक्र,ਵਸਤੂ ਚੱਕਰ
तालिका धारण लागत,ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ
तालिका बिंदु,ਵਸਤੂ ਅੰਕ
तालिका नीति,ਵਸਤੂ ਨੀਤੀ
तालिका  स्थिति,ਵਸਤੂ ਦੀ ਸਥਿਤੀ
"प्रतित्रोम, व्युत्क्रम, विपरीत",ਉਲਟ
प्रतिलोम सहसंबंध,ਉਲਟ ਸਬੰਧ
प्रतिलोम फलन,ਉਲਟ ਫੰਕਸ਼ਨ
प्रति लोम अतिपरवलयिक फलन,ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ
व्युत्क्रमानुपाती,ਉਲਟ ਅਨੁਪਾਤਕ
व्युत्क्रम प्रतिचित्र ण,ਉਲਟ ਮੈਪਿੰਗ
व्युत्क्रम संख्या,ਉਲਟ ਸੰਖਿਆ
व्युत्क्रम आव्यूह,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ
प्रतिलोम क्रमचय,ਉਲਟ ਕ੍ਰਮਵਾਰ
व्युत्क्रमानुपात,ਉਲਟ ਅਨੁਪਾਤ
प्रतिलोम त्रिकोणमितीय फलन,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
प्रतिलोमन-सूत्र,ਉਲਟ ਫਾਰਮੂਲਾ
क्रम का प्रति लोमन,ਕ੍ਰਮ ਦੇ ਉਲਟ
व्युत्क्रमणीय आव्यूह,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
व्युत्क्रमणीय रूपांतरण,ਉਲਟ ਤਬਦੀਲੀ
अपरिमेय,ਤਰਕਹੀਣ
अपरिमेय समीकरण,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय व्यंजक,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय संख्या,ਤਰਕਹੀਣ ਸੰਖਿਆ
अपरिमेय मूल,ਤਰਕਹੀਣ ਜੜ੍ਹ
" अखंडनीय , अलघुकरणीय , असमानेय",ਅਟੱਲ
अघूर्णी सदिश,irrotational ਵੈਕਟਰ
अघूर्णी सदिश फलन,irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ
अघूर्णी वेग,irrotational ਵੇਗ
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),isogonal
समककुदता,isokurtosis
वियुक्त अनिवार्य विचित्रता,ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ
वियुक्त बिंदु,ਅਲੱਗ ਬਿੰਦੂ
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक",isometric
समद्विबाहु विन्यास,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
पुनरावृत्त समाकल,ਦੁਹਰਾਇਆ ਅਟੁੱਟ
पुनरावृत्त अंतर्वेशन,ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ
पुनरावृत्ति,ਦੁਹਰਾਓ
पुनरावृत्ति सूत्र,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
पुनरावर्ती समाकलन सूत्र,ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
पुनरावर्ती क्रि याविधि,ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
पुनरावर्ती विधि,ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ
जैकोबियन,ਜੈਕੋਬੀਅਨ
जैकोबी सारणिक,ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ
जैकोबी आव्यूह,ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ
समुच्चयों का सम्मिलन,ਸੈੱਟਾਂ ਦਾ ਜੋੜ
"जोड़, संधि (सं.) संयुक्त(वि.)",ਸੰਯੁਕਤ
संयुक्त घनत्व फलन,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
संयुक्त बारंबारता फलन,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
संयुक्ततः आश्रित चर,ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
संयुक्त प्रायिकता,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
सम्मिलन,ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ)
"कुदान, जंप, प्लुति",ਛਾਲ
प्लुति असांतत्य,ਛਾਲ ਬੰਦ
"न्यायसंगति, औचित्य",ਜਾਇਜ਼
औचित्य बताना,ਜਾਇਜ਼ ਠਹਿਰਾਓ
कारनाफ मानचित्र,Karnaugh ਨਕਸ਼ਾ
"गुठली, अष्टि",ਕਰਨਲ
प्रतिचित्रण की अष्टि,ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ
"शुदूधगति विज्ञान, शुदूध गतिकी",ਕਿਨੇਮੈਟਿਕਸ
गतिज ऊर्जा,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"बलगति विज्ञान, बलगतिकी",ਗਤੀ ਵਿਗਿਆਨ
कोल्मोगोरोफ-स्मिरनोव परीक्षण,ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ
क्रोनेकर डेल्टा,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
ककुदता,kurtosis
लग्रांज फलन,Lagrange ਦੇ ਫੰਕਸ਼ਨ
लग्रांज गुणक,Lagrange ਦੇ ਗੁਣਕ
"स्तरिका, पटल",ਲਾਮਿਨਾ
लाप्लास रूपांतर,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
बृहत संख्या,ਵੱਡੀ ਗਿਣਤੀ
अभिलक्षणिक मूल,ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ)
पार्श्व पृष्ठ,ਪਾਸੇ ਦੀ ਸਤਹ
लैटिन वर्ग,ਲਾਤੀਨੀ ਵਰਗ
"नाभिलंब, लैटस रैक्टम",latus ਗੁਦਾ
"नियम, सिद्धांत",ਕਾਨੂੰਨ
वेग संयोजन नियम,ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
संकलनीयता नियम,ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ह्नासमान प्रतिफल नियम,ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ
गुरुत्वाकर्षण नियम,ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ
समूह के लिए समाकारिता नियम,ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
वलयों के लिए समाकारिता नियम,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
बढ़ती लागत का नियम,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
घातांक नियम,ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ
जड़त्व नियम,ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ
बृहत्‌ संख्याओं का नियम,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
प्रायिकता-नियम,ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ
"ज्या नियम, साइन नियम",ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ
घातांको के नियम,ਘਾਤਕ ਦੇ ਨਿਯਮ
गति नियम,ਗਤੀ ਦੇ ਨਿਯਮ
"परत, स्तर",ਪਰਤ
अग्रग गुणांक,ਮੋਹਰੀ ਗੁਣਾਂਕ
अग्रग विकर्ण,ਮੋਹਰੀ ਵਿਕਰਣ
अग्रग उप-आव्यूह,ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ
अग्रग पद,ਮੋਹਰੀ ਮਿਆਦ
"न्यूनतम, अल्पतम, लघुतम",ਘੱਟੋ-ਘੱਟ
लघुतम समापवर्त्य (LCM),ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM)
न्यूनतम अवयव,ਘੱਟੋ-ਘੱਟ ਤੱਤ
न्यूनतम वर्ग,ਘੱਟੋ-ਘੱਟ ਵਰਗ
न्यूनतम उपरि परिबंध,ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ
वाम सहसमुच्चय,ਖੱਬੇ coset
वामावर्त,ਖੱਬੇ ਹੱਥ
वामावर्ती पेच,ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ
वाम प्रतिलोम,ਖੱਬੇ ਉਲਟ
वाम गुणन,ਖੱਬਾ ਗੁਣਾ
लाइबनिटस सूत्र,ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ
लंबाई,ਲੰਬਾਈ
तुंगककुदी,leptokurtic
तुंगककुदी वक्र,leptokurtic ਵਕਰ
तुंगककुदता,leptokurtosis
स्तर वक्र,ਪੱਧਰ ਕਰਵ
विश्वास्यता स्तर,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
सार्थकता का स्तर,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
कोशक्रमानुसार,ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ
कोश क्रम,ਕੋਸ਼ਿਕ ਕ੍ਰਮ
संभाविता फलन,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
संभाविता अनुपात परिक्षण,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
" सीमा , सीमांत",ਸੀਮਾ
"सीमांत, चरम",ਸੀਮਿਤ ਕਰਨਾ
सीमांत मान,ਸੀਮਤ ਮੁੱਲ
सीमांत वेग,ਸੀਮਤ ਗਤੀ
माध्य में सीमा,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
समाकलन की सीमा,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
अनुक्रम सीमा,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
"गुच्छ बिंदु, सीमा बिंदु",ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
सीमांत वेग,ਸੀਮਤ ਗਤੀ
" रेखा , लाइन , दीर्घतंतु",ਲਾਈਨ
"रेखीय, रैखिक, रेखाकार",ਰੇਖਿਕ
रैखिक बीजावल्ली,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
रैखिक बीजीय समीकरण,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
रैखिक सन्निकटन,ਰੇਖਿਕ ਅਨੁਮਾਨ
रैखिक अनंतस्पर्शी,ਰੇਖਿਕ ਲੱਛਣ
रैखिक गुणांक,ਰੇਖਿਕ ਗੁਣਾਂਕ
एकघात संचय,ਰੇਖਿਕ ਸੁਮੇਲ
एकघात प्रतिबंध,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
रैखिक आश्रितता,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
रैखिक अवकलन समीकरण,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",ਰੇਖਿਕ ਮਾਪ
"रैखिक समीकरण, एकघात समीकरण",ਰੇਖਿਕ ਸਮੀਕਰਨ
रैखिक समघात,ਰੇਖਿਕ ਰੂਪ
रैखिक भिन्नात्मक रूपांतरण,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ
रैखिक फलन,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
रैखिक फलनक,ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ
रैखिक समूह,ਰੇਖਿਕ ਸਮੂਹ
रैखिक स्वतंत्रता,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
रैखिक स्वतंत्र संबंध,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
रैखिक असमिका,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
रैखिक असमघाती अवकल समीकरण,ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ
रैखिक समाकल समीकरण,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
रैखिक अंतर्वेशन,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
" एकघाततः , रैखिकतः",ਰੇਖਿਕਤਾ
रैखिकतः परतंत्र,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
रैखिकतः स्वतंत्र,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
रैखिक प्रतिचित्रण,ਰੇਖਿਕ ਮੈਪਿੰਗ
रैखिक क्रम,ਰੇਖਿਕ ਕ੍ਰਮ
रैखिक क्रमीकरण,ਰੇਖਿਕ ਕ੍ਰਮ
रैखिक प्रोग्रामन,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
रैखिक प्रोग्रामन कलन-विधि,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
रैखिक प्रोग्रामन समस्या,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
रैखिक समाश्रयण,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
रैखिक समाश्रयण गुणांक,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
"रैखिक संबंध, एकघाती संबंध",ਰੇਖਿਕ ਸਬੰਧ
रैखिक समष्टि,ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
रैखिक उपसमष्टि,ਰੇਖਿਕ ਉਪਸਪੇਸ
रैखिक रूपांतरण,ਰੇਖਿਕ ਤਬਦੀਲੀ
रैखिक उपनति,ਰੇਖਿਕ ਰੁਝਾਨ
रैखिक अनभिनत आकल,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
रैखिक वेग,ਰੇਖਿਕ ਵੇਗ
रेखा समाकल,ਲਾਈਨ ਅਟੁੱਟ
प्रतिच्छेद-रेखा,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
समाश्रयण-रेखा,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
स्थानगत सदिश,ਸਥਾਨਕ ਵੈਕਟਰ
स्थानीय इष्टतम,ਸਥਾਨਕ ਸਰਵੋਤਮ
"बिन्दुपथ, रेखापथ",ਟਿਕਾਣਾ
"लॉग, लठठा, संलेख",ਲੌਗ
"लघुगणकीय, लॉगेरिथ्मीय",ਲਘੂਗਣਕ
लघुगणकीय यथार्थता,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
लॉगेरिथ्मीय परिकलन,ਲਘੂਗਣਕ ਗਣਨਾ
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",ਲਘੂਗਣਕ ਵਕਰ
लघुगणकीय अवकलज,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
लघुगणकीय अवकलन,ਲਘੂਗਣਕ ਅੰਤਰ
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
"लघुगणकीय माध्य, गुणोत्तर माध्य",ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
लघुगणकीय प्रसामान्य बंटन,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
लघुगणकीय संबंध,ਲਘੂਗਣਕ ਸਬੰਧ
लघुगणकीय मापक्रम,ਲਘੂਗਣਕ ਸਕੇਲ
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",ਲਘੂਗਣਕ ਲੜੀ
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
"लॉगेरिथ्म, लघुगणक",ਲਘੂਗਣਕ (ਲਾਗ)
तर्क,ਤਰਕ
तर्कत: तुल्य,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
"वृद्धिघात वक्र, पर्ल-रीड वक्र",ਲੌਜਿਸਟਿਕ ਕਰਵ
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",ਸਾਧਾਰਨ ਵੰਡ
" रेखांश , देशांतर",ਲੰਬਕਾਰ
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",ਲੂਪ
" प्रचयन , प्रचायिका, लॉटरी",ਲਾਟਰੀ
अधोरेखा,ਹੇਠਲੀ ਪੱਟੀ
निम्न परिबंध,ਹੇਠਲੀ ਸੀਮਾ
निम्न रीमान-समाकल,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
निम्न योगफल,ਘੱਟ ਰਕਮ
निम्न त्रिभुजीय आव्यूह,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
मैक्लारिन प्रसार,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",ਮੈਜਿਕ ਨੰਬਰ
मैजिक वर्ग,ਜਾਦੂ ਵਰਗ
कांतिमान-सीमा,ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
डाक प्रेषित प्रश्नावली,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
डाक द्वारा सर्वेक्षण,ਡਾਕ ਸਰਵੇਖਣ
उपरि परिबंध,ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
दीर्घ चाप,ਪ੍ਰਮੁੱਖ ਚਾਪ
उपरिबद्‌ध समुच्चय,ਵੱਡਾ ਸੈੱਟ
बहुमान फलन,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
"नक्शा , मानचित्र , प्रतिचित्र",ਨਕਸ਼ਾ
समुच्चय में प्रतिचित्रित करना,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
समुच्चय का प्रतिचित्रण,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
उपांत प्रायिकता,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
गणितीय विश्लेषण,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
गणितीय तर्क,ਗਣਿਤਿਕ ਦਲੀਲ
गणितीय केंद्र,ਗਣਿਤ ਕੇਂਦਰ
गणितीय जटिलता,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
गणितीय अर्थशास्त्र,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
गणितीय प्रत्याशा,ਗਣਿਤਿਕ ਉਮੀਦ
गणितीय रूप,ਗਣਿਤਿਕ ਰੂਪ
"गणितीय संरूपण, गणितीय संरूप",ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
गणितीय सर्वसमिका,ਗਣਿਤ ਦੀ ਪਛਾਣ
"गणितीय तर्कशास्त्र ,गणितीय तर्क",ਗਣਿਤਿਕ ਤਰਕ
गणितीय निदर्श,ਗਣਿਤਿਕ ਮਾਡਲ
गणितीय आशय,ਗਣਿਤਿਕ ਧਾਰਨਾ
मैट्रिक्स विकर्णन,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
आव्यूह-व्युत्क्रम,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
आव्यूह-व्युत्क्रमण,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
आव्यूह पुनरावर्ती विधि,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
मैट्रिक्स पद्‌धति,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
आव्यूह गुणन,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
अचरों का आव्यूह,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
प्रभाविता आव्यूह,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
आव्यूह संकारक,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
आव्यूह बहुपद,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
आव्यूह मुद्रण,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
आव्यूह-गुणनफल,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
अधिकतमीकृत,ਵੱਧ ਤੋਂ ਵੱਧ
"महत्तम, अधिकतम, उच्चतम",ਵੱਧ ਤੋਂ ਵੱਧ
अधिकतम निरपेक्ष मान,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
महत्तम F-अनुपात,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
अधिकतम संभाविता,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
महाल्पिष्ठ,ਵੱਧ ਤੋਂ ਵੱਧ
महाल्पिष्ठ निकष,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
फलन का अधिकतम,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
मैक्सवेल-बोल्ट्समान सांख्यिकी,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
माध्य विचलन,ਮਤਲਬ ਭਟਕਣਾ
विचलन वर्ग माध्य,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
वर्ग माध्य त्रुटि,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
"माध्यमान, औसत मान",ਮਤਲਬ ਮੁੱਲ
माध्यमान प्रमेय,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
ककुदता माप,kurtosis ਦਾ ਮਾਪ
" मध्य, मध्यस्थ , माध्यिका, मीडियन",ਔਸਤ
माध्यिका केंद्र,ਮੱਧ ਕੇਂਦਰ
मध्यककुदी वक्र,mesokurtic ਵਕਰ
मध्यककुदता,mesokurtosis
संदेश,ਸੁਨੇਹਾ
"रीति , विधि",ਢੰਗ
विलोपन विधि,ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ
प्रतिलोमन-विधि,ਉਲਟ ਦੀ ਵਿਧੀ
पुऩरावृत्ति विधि,ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ
न्यूनतम वर्ग विधि,ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ
आघूर्ण विधि,ਪਲ ਦੀ ਵਿਧੀ
समरूप त्रिभुज विधि,ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ
प्रवणतम अवरोहण विधि,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ
संकलन-विधि,ਸਾਰ ਦੀ ਵਿਧੀ
अनिर्घारित गुणांक विधि,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ
दूरीक समष्टि,ਮੀਟਰਿਕ ਸਪੇਸ
मीटरी पद्‌धति,ਮੀਟਰਿਕ ਸਿਸਟਮ
मेट्रिक इकाई,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
सूक्ष्म सिद्‌धांत,ਮਾਈਕਰੋ ਥਿਊਰੀ
मध्य,ਮੱਧ
मध्यपद,ਮੱਧ ਮਿਆਦ
मध्य बिंदु,ਮੱਧ ਬਿੰਦੂ
मध्यबिंदु सूत्र,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
अल्पिष्ठ बहुपद,ਨਿਊਨਤਮ ਬਹੁਪਦ
अल्पमहिष्ठ सिद्‌धांत,ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ
"न्यूनतम, अल्पतम, निम्नतम",ਘੱਟੋ-ਘੱਟ
निम्निष्ठ बिंदु,ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ)
अल्पतम बहुपद,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
फलन का न्यूनतम,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min
लघु चाप,ਮਾਮੂਲੀ ਚਾਪ
लघु अक्षष,ਮਾਮੂਲੀ ਧੁਰੀ
निम्न परिबद्‌ध उपसमुच्चय,ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ
"माइनस, ऋण",ਘਟਾਓ
ऋण चिह्न,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
मिश्र भिन्न,ਮਿਸ਼ਰਤ ਭਾਗ
सविकल्प युक्ति,ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा",ਮੋਡ
"मापांक, मोड्यूलस",ਮਾਡਿਊਲਸ
सम्मिश्र संख्या का मापांक,ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ
आघूर्ण,ਪਲ
आघूर्णजनक फलन,ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
बल का आघूर्ण,ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ
बारंबारता-बंटन का आघूर्ण,ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ
जड़त्व आघूर्ण,ਜੜਤਾ ਦਾ ਪਲ
संवेग आघूर्ण,ਗਤੀ ਦਾ ਪਲ
संवेग,ਗਤੀ
एकपद,monomial
एकैक समाकारी,ਮੋਨੋਮੋਰਫਿਕ
"एकरूपता, एकैक समाकारिता",ਮੋਨੋਮੋਰਫਿਜ਼ਮ
एकदिष्ट,ਮੋਨੋਟੋਨ
एकदिष्ट वर्धमान अनुक्रम,ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ
एकदिष्टतः,monotonically
एकदिष्टतः वर्धमान जाल,monotonically ਵਧਦਾ ਜਾਲ
