Kannada,Assamese
ಗಣಿತದ ರೂಪ,গাণিতিক ৰূপ
ಗಣಿತದ ಸೂತ್ರೀಕರಣ,গাণিতিক প্ৰণয়ন
ಗಣಿತದ ಗುರುತು,গাণিতিক পৰিচয়
ಗಣಿತದ ತರ್ಕ,গাণিতিক যুক্তি
ಗಣಿತದ ಮಾದರಿ,গাণিতিক আৰ্হি
ಗಣಿತದ ಕಲ್ಪನೆ,গাণিতিক ধাৰণা
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್,মেট্ৰিক্স ডাইগনালাইজেচন
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,মেট্ৰিক্স বিপৰীত
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,মেট্ৰিক্স ওলোটা
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,মেট্ৰিক্স পদ্ধতি
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,মেট্ৰিক্স গুণন
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ফলপ্ৰসূতাৰ মেট্ৰিক্স
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,মেট্ৰিক্স অপাৰেটৰ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,মেট্ৰিক্স বহুপদ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,মেট্ৰিক্স প্ৰিন্টিং
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,মেট্ৰিক্স উৎপাদন
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,সৰ্বাধিক কৰা হৈছে
ಗರಿಷ್ಠ,নিচেই সৰহ ভাগ
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,সৰ্বোচ্চ নিৰপেক্ষ মান
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,সৰ্বোচ্চ F-অনুপাত
ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ,সৰ্বোচ্চ সম্ভাৱনা
ಗರಿಷ್ಠ,maxmin
ಗರಿಷ್ಠ ಮಾನದಂಡ,maxmin মাপকাঠী
ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ,এটা ফাংচনৰ সৰ্বোচ্চ
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
ವಿಚಲನ ಎಂದರ್ಥ,গড় বিচ্যুতি
ಚದರ ವಿಚಲನ ಎಂದರ್ಥ,গড় বৰ্গ বিচ্যুতি
ಅಂದರೆ ಚದರ ದೋಷ,গড় বৰ্গ ভুল
ಸರಾಸರಿ ಮೌಲ್ಯ,গড় মূল্য
ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ,গড় মূল্য উপপাদ্য
ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ,কুৰ্ট&#39;ছিছৰ পৰিমাপ
ಮಧ್ಯಮ,মধ্যমীয়া
ಮಧ್ಯಮ ಕೇಂದ್ರ,মধ্যম কেন্দ্ৰ
ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್,mesokurtic বক্ৰ
ಮೆಸೊಕರ್ಟೋಸಿಸ್,mesokurtosis
ಸಂದೇಶ,বাৰ্তা
ವಿಧಾನ,প্রণালী
ನಿರ್ಮೂಲನ ವಿಧಾನ,নিষ্কাশনৰ পদ্ধতি
ವಿಲೋಮ ವಿಧಾನ,ওলোটা পদ্ধতি
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,পুনৰাবৃত্তিৰ পদ্ধতি
ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ,নূন্যতম বৰ্গৰ পদ্ধতি
ಕ್ಷಣಗಳ ವಿಧಾನ,ক্ষণৰ পদ্ধতি
ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ,ঠেকতম অৱতৰণৰ পদ্ধতি
ಸಂಕಲನ ವಿಧಾನ,যোগফলৰ পদ্ধতি
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ,অনিৰ্দিষ্ট সহগ পদ্ধতি
ಮೆಟ್ರಿಕ್ ಜಾಗ,মেট্ৰিক স্থান
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,মেট্ৰিক ব্যৱস্থা
ಮೆಟ್ರಿಕ್ ಘಟಕ,মেট্ৰিক একক
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,মাইক্ৰ’ তত্ত্ব
ಮಧ್ಯಮ,মাজ
ಮಧ್ಯಮ ಅವಧಿ,মধ্যকালীন কাৰ্যকাল
ಮಧ್ಯ ಬಿಂದು,মিড পইণ্ট
ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ,মিড পইণ্ট সূত্ৰ
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,নূন্যতম বহুপদ
ಕನಿಷ್ಠ ತತ್ವ,minimax নীতি
ಕನಿಷ್ಠ,নূন্যতম
ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ),নূন্যতম বিন্দু (বক্ৰৰ)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,নূন্যতম বহুপদ
ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ,এটা ফাংচনৰ min
ಚಿಕ್ಕ ಚಾಪ,ক্ষুদ্ৰ চাপ
ಸಣ್ಣ ಅಕ್ಷ,ক্ষুদ্ৰ অক্ষ
ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ,ক্ষুদ্ৰকৃত উপগোট
ಮೈನಸ್,বিয়োগ
ಮೈನಸ್ ಚಿಹ್ನೆ,বিয়োগ চিহ্ন
ಮಿಶ್ರ ಭಾಗ,মিশ্ৰিত ভগ্নাংশ
ಮಿಶ್ರ ತಂತ್ರ,মিশ্ৰিত কৌশল
ಮೋಡ್,ধৰণ
ಮಾಡ್ಯುಲಸ್,মডুলাছ
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,এটা জটিল সংখ্যাৰ মডুলাছ
ಕ್ಷಣ,মুহূৰ্ত
ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ,মুহূৰ্ত সৃষ্টিকাৰী ফলন
ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ,এটা বলৰ মুহূৰ্ত
ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
ಜಡತ್ವದ ಕ್ಷಣ,জড়তাৰ মুহূৰ্ত
ಆವೇಗದ ಕ್ಷಣ,গতিবেগৰ মুহূৰ্ত
ಆವೇಗ,গতিবেগ
ಏಕಪದೀಯ,monomial
ಏಕರೂಪ,একৰূপী
ಏಕರೂಪತೆ,একৰূপতা
ಏಕತಾನತೆ,monotone
ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ,একস্বৰ বৃদ্ধি কৰা ক্ৰম
ಏಕತಾನತೆಯಿಂದ,monotonically
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,একস্বৰত বৃদ্ধি কৰা ক্ৰম
ಏಕತಾನತೆಯ ಕಾರ್ಯ,একঘেয়ামী কাৰ্য্য
ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,মন্টে কাৰ্লো গণনা
ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ,মণ্টে কাৰ্লো পদ্ধতি
ಮೊರ್ರಾ (ಆಟ),morra (খেল)
ಮರಣ ಅಂಕಿಅಂಶಗಳು,মৃত্যুৰ পৰিসংখ্যা
ಅತ್ಯಂತ ಸಂಭವನೀಯ,আটাইতকৈ সম্ভাৱ্য
ಚಲನೆ,গতি
ಚಲಿಸುವ ಸರಾಸರಿ,চলন্ত গড়
ಎಂ-ಸ್ಪೇಸ್,এম-স্পেচ
ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ,অখণ্ডৰ বাবে M-পৰীক্ষা
ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,বহু সিদ্ধান্তৰ সমস্যা
ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,বহুমাত্ৰিক যাদৃচ্ছিক চলক
ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,বহু-সূচকাংক পৰিবহণ সমস্যা
ಬಹುಪದೀಯ,বহুপদ
ಬಹುಪದೀಯ ವಿತರಣೆ,বহুপদ বিতৰণ
ಬಹು,একাধিক
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,বহু পছন্দৰ সমস্যা
ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್,একাধিক সংযুক্ত ডমেইন
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,একাধিক সম্পৰ্ক
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,একাধিক কম্পাঙ্ক টেবুল
ಬಹು ಅವಿಭಾಜ್ಯ,একাধিক অখণ্ড
ಬಹು ಏಕೀಕರಣ,একাধিক সংহতি
ಬಹು ಹಿಂಜರಿತ,বহুবিধ ৰিগ্ৰেছন
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,বহুবিধ ৰিগ্ৰেছন সহগ
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
ಬಹು ಮೂಲ,একাধিক মূল
ಗುಣಾಕಾರ,গুণন
ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
ಗುಣಾಕಾರ ಅಂಶ,গুণন গুণক
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,গুণনীয়ক ফলন
ಗುಣಾಕಾರ ಗುಂಪು,বহুগুণী গোট
ಗುಣಾಕಾರ ವಿಲೋಮ,বহুগুণী বিপৰীতমুখী
ಬಹುತ್ವ,বহুগুণতা
ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ,মূলৰ বহুগুণতা
ಸೊನ್ನೆಯ ಗುಣಾಕಾರ,শূন্যৰ বহুগুণতা
ಗುಣಕ,বহুগুণক
ಗುಣಿಸಿ,গুণ কৰা
ಬಹುವಿಧದ ವಿತರಣೆ,বহুচলকীয় বিতৰণ
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,বহুচলকীয় স্বাভাৱিক বিতৰণ
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,বহুবিকল্পিত জনসংখ্যা
ಪರಸ್ಪರ,উমৈহতীয়া
ನಬ್ಲಾ,নবলা
ನೇಪಿರಿಯನ್,নেপিয়াৰিয়ান
ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್,নেপিয়াৰিয়ান লগাৰিদম
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,প্ৰাকৃতিক লগাৰিদম
ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ,প্ৰাকৃতিক সংখ্যা
ನಾಟಿಕಲ್ ಮೈಲಿ,নটিকেল মাইল
n-ಆಯಾಮದ,n-মাত্ৰিক
n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-মাত্ৰিক ভেক্টৰ স্থান
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
ಅಗತ್ಯ ಸ್ಥಿತಿ,প্ৰয়োজনীয় চৰ্ত
ನಿರಾಕರಣೆ,অস্বীকাৰ কৰা
ಋಣಾತ್ಮಕ,ঋণাত্মক
ಋಣಾತ್ಮಕ ವಕ್ರತೆ,ঋণাত্মক বক্ৰতা
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
ನೆರೆಹೊರೆ,ওৰচ চুবুৰি
ನೆಸ್ಟೆಡ್ ಮಾದರಿ,নেষ্টেড নমুনা সংগ্ৰহ কৰা
ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ,নেট প্ৰজনন হাৰ
ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,নিউটনৰ বলবিজ্ঞান
ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,নিউটনৰ গতিৰ নিয়ম
ನೇಮನ್ ಹಂಚಿಕೆ,নেইমেন আবণ্টন
ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ,নেইমেন পিয়ৰচন তত্ত্ব
ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ,nilpotent মৌল
ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,nilpotent মেট্ৰিক্স
ನೋಡ್,ন&#39;ড
ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು,অ-এবেলিয়ান গোট
ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ,অনিৰপেক্ষ অভিসৰণ
ಬೀಜಗಣಿತವಲ್ಲದ,অবীজগণিতীয়
ಅವನತಿಯಾಗದ,অ-অৱক্ষয়ী
ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ,অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান
ದಟ್ಟವಲ್ಲದ,অঘন
ದಟ್ಟವಲ್ಲದ ಸೆಟ್,অঘন গোট
ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ,বিন্দুৰ অসংখ্য অসীমতা
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,অসংখ্যাযোগ্য গোট
ಭಿನ್ನವಲ್ಲದ,অবিভাজনযোগ্য
ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ,খালী নহয় উপগোট
ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ,অ-ইউক্লিডীয় জ্যামিতি
ಏಕರೂಪವಲ್ಲದ,অসমজাতীয়
ಛೇದಿಸದ,অ-ছেদক
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,অৰৈখিক বীজগণিতীয় সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,অৰৈখিক অৱভেদ্য সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,অৰৈখিক সমীকৰণ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,অৰৈখিক প্ৰগ্ৰেমিং
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,অৰৈখিক ৰিগ্ৰেছন
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,অৰৈখিক সম্পৰ্ক
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ,অঋণাত্মক পূৰ্ণসংখ্যা
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,অঋণাত্মক চলক
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,নন-পেৰামেট্ৰিক পৰীক্ষা
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
ಏಕವಚನವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অ-একক মেট্ৰিক্স
ಸಮ್ಮಿತೀಯವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,অ-প্ৰতিসম মেট্ৰিক্স
ಕ್ಷುಲ್ಲಕವಲ್ಲದ,অতুচ্ছ
ಕಣ್ಮರೆಯಾಗದ ನಿರ್ಣಾಯಕ,অবিলোপহীন নিৰ্ণায়ক
ಶೂನ್ಯವಲ್ಲದ,অশূন্য
ಶೂನ್ಯವಲ್ಲದ ಉಪವಿಭಾಗ,অ-শূন্য উপগোট
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,অ-শূন্য নিৰ্ণায়ক
NOR ಗೇಟ್,NOR গেট
ಸಾಮಾನ್ಯ,স্বাভাৱিক
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,স্বাভাৱিক ত্বৰণ
ಸಾಮಾನ್ಯ ಕೋನ,স্বাভাৱিক কোণ
ಸಾಮಾನ್ಯ ಕರ್ವ್,স্বাভাৱিক বক্ৰ
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
ಸಾಮಾನ್ಯ ವಿತರಣೆ,স্বাভাৱিক বিতৰণ
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,স্বাভাৱিক বিতৰণ ফলন
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗೆ ಸಾಮಾನ್ಯ ರೂಪ,মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ
ಸಾಮಾನ್ಯ ಆವರ್ತನ,স্বাভাৱিক কম্পাঙ্ক
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಕರ್ವ್,স্বাভাৱিক বক্ৰ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,নৰ্মেলাইজাৰ
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,স্বাভাৱিক মেট্ৰিক্স
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,সাধাৰণ সম্ভাৱনা বক্ৰ
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,স্বাভাৱিক সম্ভাৱনা বিতৰণ
ಸಾಮಾನ್ಯ ಉಪಗುಂಪು (=ವಿಶಿಷ್ಟ ಉಪಗುಂಪು),সাধাৰণ উপগোট (=বিশিষ্ট উপগোট)
ನಿಯಮಿತ ರೇಖೀಯ ಜಾಗ,ৰৈখিক স্থান
ವೆಕ್ಟರ್ನ ರೂಢಿ,এটা ভেক্টৰৰ নিয়ম
ಗೇಟ್ ಅಲ್ಲ,গেট নহয়
ಎಲ್ಲಿಯೂ ದಟ್ಟವಾದ ಸೆಟ್,ক&#39;তো ঘন গোট নাই
ಶೂನ್ಯ ಕಲ್ಪನೆ,শূন্য অনুমান
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,শূন্য মেট্ৰিক্স
ಶೂನ್ಯ ಸೆಟ್,শূন্য ছেট
ಶೂನ್ಯ ವೆಕ್ಟರ್,শূন্য ভেক্টৰ
ಸಂಖ್ಯೆ,সংখ্যা
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,সংখ্যা অক্ষ
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,সংখ্যা ব্যৱস্থা
ಸಂಖ್ಯಾ,সংখ্যাৰ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರ,সংখ্যাকৰণ
ಸಂಖ್ಯಾಕಾರಕ,লৱ
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,সংখ্যাগত সহগ
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,সংখ্যাগত গণনা
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,সংখ্যাগত পাৰ্থক্য
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,সংখ্যাগত পদ্ধতি
ಎನ್-ವೆಕ್ಟರ್,n-ভেক্টৰ
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-ভেক্টৰ স্থান
ವಸ್ತು,বস্তু
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,বস্তুনিষ্ঠ কাৰ্য্য
ಓರೆಯಾದ,তিৰ্যক
ಓರೆಯಾದ ಲಕ್ಷಣ,তিৰ্যক asymptote
ಓರೆಯಾದ ಅಕ್ಷ,তিৰ্যক অক্ষ
ಓರೆಯಾದ ವಿಭಾಗ,তিৰ্যক অংশ
ವೀಕ್ಷಣೆ,পৰ্যবেক্ষণ
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
ಚೂಪಾದ ಕೋನ,obtuse কোণ
ಅಷ್ಟಭುಜಾಕೃತಿ,অষ্টভুজ
ಅಷ್ಟಮುಖಿ,অষ্টভুজ
ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ,অক্টল ব্যৱস্থা
ಆಕ್ಟಾಂಟ್,অক্টেন্ট
ಬೆಸ,অস্বাভাৱিক
ಬೆಸ ವಕ್ರರೇಖೆ,অদ্ভুত বক্ৰ
ಬೆಸ ಸಂಖ್ಯೆ,অদ্ভুত সংখ্যা
ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ,অদ্ভুত ক্ৰমবিন্যাস
ಬೆಸ ಬಹುಪದೋಕ್ತಿ,অদ্ভুত বহুপদ
ಕೊಡು,ogive
ಒಂದರಿಂದ ಒಂದು ಪತ್ರವ್ಯವಹಾರ,এটাৰ পৰা এটালৈ চিঠিপত্ৰ
ಒಂದರಿಂದ ಒಂದು ಕಾರ್ಯ,এটাৰ পৰা এটালৈ কাৰ্য্য
ಒಂದರಿಂದ ಒಂದು ನಕ್ಷೆ,এটাৰ পৰা এটালৈ মানচিত্ৰ
ಏಕಮುಖ ವರ್ಗೀಕರಣ,একমুখী শ্ৰেণীবিভাজন
ನಕ್ಷೆಯ ಮೇಲೆ,মানচিত্ৰত
ತೆರೆದ,খোলা
ತೆರೆದ ಚೆಂಡು,মুকলি বল
ತೆರೆದ ಮಧ್ಯಂತರ,মুকলি ব্যৱধান
ತೆರೆದ ಕಿರಣ,মুকলি ৰশ্মি
ತೆರೆದ ಸೆಟ್,খোলা ছেট
ಕಾರ್ಯಾಚರಣೆ,সঞ্চালন
ಕಾರ್ಯಾಚರಣೆಯ ಸಂಶೋಧನೆ,কাৰ্য্যকৰী গৱেষণা
ಕಾರ್ಯಾಚರಣೆಗಳ ಸಂಶೋಧನೆ,অপাৰেচন ৰিচাৰ্চ
ಆಪರೇಟರ್,অপাৰেটৰ
ವಿರುದ್ಧ ಕೋನ,বিপৰীত কোণ
ವಿರುದ್ಧ ಘಟನೆ,বিপৰীত পৰিঘটনা
ಸೂಕ್ತ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ,অনুকূল মৌলিক সম্ভৱপৰ সমাধান
ಸೂಕ್ತ ಸ್ಥಿತಿ,অনুকূল অৱস্থা
ಸೂಕ್ತ ಲಾಟ್ ಗಾತ್ರ,অনুকূল লটৰ আকাৰ
ಸೂಕ್ತ ಮೌಲ್ಯ,অনুকূল মূল্য
ಅತ್ಯುತ್ತಮ,অনুকূল
ಕಕ್ಷೆ,কক্ষপথ
ಆದೇಶ,ক্ৰম
ಆದೇಶದ ಜೋಡಿ,অৰ্ডাৰ দিয়া জোৰা
ಆದೇಶ ಸೆಟ್,অৰ্ডাৰ কৰা ছেট
ಆದೇಶ,অৰ্ডাৰ দিয়া
ನಿರ್ಧಾರಕ ಆದೇಶ,এটা নিৰ্ণায়কৰ ক্ৰম
ಒಂದು ಗುಂಪಿನ ಆದೇಶ,এটা গোটৰ ক্ৰম
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಕ್ರಮ,এটা মেট্ৰিক্সৰ ক্ৰম
ಗುಂಪಿನಲ್ಲಿರುವ ಅಂಶದ ಕ್ರಮ,এটা গোটৰ এটা মৌলৰ ক্ৰম
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ,অৱভেদ্য সমীকৰণৰ ক্ৰম
ಕಾರ್ಯಾಚರಣೆಯ ಕ್ರಮ,কাৰ্য্যৰ ক্ৰম
ಶೂನ್ಯದ ಕ್ರಮ,শূন্যৰ ক্ৰম
ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆ,ক্ৰমিক সংখ্যা
ಸಾಮಾನ್ಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,সাধাৰণ অৱভেদ্য সমীকৰণ
ಆರ್ಡಿನೇಟ್,ordinate
ಅಸ್ಥಿರತೆ,oreintability
ದೃಷ್ಟಿಕೋನ,অভিবিন্যাস
ಮೇಲ್ಮೈ ದೃಷ್ಟಿಕೋನ,পৃষ্ঠৰ অৱস্থান
ಮೂಲ,মূলত
ನಿರ್ದೇಶಾಂಕಗಳ ಮೂಲ,স্থানাংকৰ উৎপত্তি
ಆರ್ಥೋಸೆಂಟರ್,অৰ্থকেন্দ্ৰ
ಆರ್ಥೋಗೋನಲ್,অৰ্থগনেল
