Odiya,Bengali
ଆଗକୁ ଦେଖ,এগিয়ে তাকান বহন
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,সামনে সেট দেখুন
ଉପରୁକୁ ଦେଖ,খুঁজে দেখো
ଲୁପ୍ |,লুপ
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,লুপ নিয়ন্ত্রণ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,লুপ ইনিশিয়ালাইজেশন
ଲୁପ୍ ପରିବର୍ତ୍ତନ,লুপ পরিবর্তন
ଲୁପ୍ ନେଟୱାର୍କ |,লুপ নেটওয়ার্ক
ଲୁପ୍ ଆରମ୍ଭ,লুপ শুরু
ଲୁପ୍ ସମାପ୍ତି |,লুপ সমাপ্তি
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,লুপ-ব্যাক পরীক্ষা
ଖାଲି ଯୋଡି |,ঢিলেঢালাভাবে মিলিত
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ক্ষতিহীন কম্প্রেশন
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,ক্ষতিকর কম্প্রেশন
କମ୍ ବାଇଟ୍ |,কম বাইট
ନିମ୍ନ ସ୍ତରର ଭାଷା |,নিম্ন স্তরের ভাষা
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,কম পাস ফিল্টার
ନିମ୍ନ ବନ୍ଧା |,নিম্ন সীমা
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
ମେସିନ୍,মেশিন
ଯନ୍ତ୍ର ଠିକଣା,মেশিন ঠিকানা
ମେସିନ୍ କୋଡ୍,মেশিন কোড
ମେସିନ୍ ଚକ୍ର |,মেশিন চক্র
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,মেশিন নির্ভর ভাষা
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,মেশিন নির্ভর সফটওয়্যার
ମେସିନ୍ ତ୍ରୁଟି |,মেশিন ত্রুটি
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,মেশিন অলস সময়
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,মেশিন স্বাধীন ভাষা
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,মেশিনের নির্দেশনা
ଯନ୍ତ୍ର ବୁଦ୍ଧି,মেশিন বুদ্ধিমত্তা
ମେସିନ୍ ଭାଷା,মেশিন ভাষা
ଯନ୍ତ୍ର ଶିକ୍ଷା,মেশিন লার্নিং
ମେସିନ୍ ଅପରେସନ୍,মেশিন অপারেশন
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,মেশিন ওরিয়েন্টেড ভাষা
ମେସିନ୍ ଚଲାଇବା |,মেশিন চালানো
ମେସିନ୍ ଅନୁକରଣ,মেশিন সিমুলেশন
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,মেশিন নষ্ট সময়
ମେସିନ୍ ଅନୁବାଦ,যন্ত্রানুবাদ
ମେସିନ୍ ଶବ୍ଦ |,মেশিন শব্দ
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,ম্যাক্রো যুক্তি
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,ম্যাক্রো সমাবেশ প্রোগ্রাম
ମାକ୍ରୋ କଲ୍ |,ম্যাক্রো কল
ମାକ୍ରୋ କୋଡ୍ |,ম্যাক্রো কোড
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ম্যাক্রো কমান্ড
ମାକ୍ରୋ ଘୋଷଣା,ম্যাক্রো ঘোষণা
ମାକ୍ରୋ ସଂଜ୍ଞା,ম্যাক্রো সংজ্ঞা
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ম্যাক্রো ফ্লো চার্ট
ମାକ୍ରୋ ଜେନେରେଟର,ম্যাক্রো জেনারেটর
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ম্যাক্রো নির্দেশ
ମାକ୍ରୋ ଭାଷା |,ম্যাক্রো ভাষা
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ম্যাক্রো লাইব্রেরি
ମାକ୍ରୋ ପାରାମିଟର |,ম্যাক্রো প্যারামিটার
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ম্যাক্রো প্রক্রিয়াকরণ
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,ম্যাক্রো প্রসেসর
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ম্যাক্রো প্রোগ্রামিং
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,ম্যাক্রো প্রোটোটাইপ
ମାକ୍ରୋ-କୋଡିଂ |,ম্যাক্রো-কোডিং
ମାଗାବାଇଟ୍ (MB),ম্যাগাবাইট (এমবি)
ଯାଦୁ ଚରିତ୍ର |,জাদু চরিত্র
ଯାଦୁ ସଂଖ୍ୟା,জাদু সংখ্যা
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,চৌম্বকীয় বুদ্বুদ মেমরি
ଚୁମ୍ବକୀୟ କାର୍ଡ |,চৌম্বক কার্ড
ଚୁମ୍ବକୀୟ କକ୍ଷ |,চৌম্বক কোষ
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,চৌম্বক চরিত্র
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,চৌম্বকীয় কোর স্টোরেজ
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,চৌম্বকীয় ডিস্ক
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,চৌম্বকীয় ডিস্ক ঠিকানা
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,চৌম্বকীয় ডিস্ক মেমরি
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,চৌম্বক ড্রাম
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,চৌম্বকীয় এনকোডিং
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,চৌম্বকীয় মাথা
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,চৌম্বক কালি
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,চৌম্বক মিডিয়া
ଚୁମ୍ବକୀୟ ପଠନ |,চৌম্বকীয় পড়া
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,চৌম্বকীয় রেকর্ডিং
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,চৌম্বকীয় সঞ্চয়স্থান
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,চৌম্বক ফালা
ଚୁମ୍ବକୀୟ ଟେପ୍ |,চৌম্বকীয় টেপ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,চৌম্বক টেপ কার্তুজ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,চৌম্বকীয় টেপ ড্রাইভ
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,চৌম্বকীয় টেপ হেডার
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,চৌম্বক টেপ গ্রন্থাগারিক
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,চৌম্বকীয় টেপ পরিবহন
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,চৌম্বকীয় টেপ ইউনিট
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,চৌম্বকীয় পাতলা ফিল্ম
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,চৌম্বক ট্র্যাক
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,ম্যাগনেটো অপটিক স্টোরেজ
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,ম্যাগনেটোগ্রাফিক প্রিন্টার
ଚୁମ୍ବକୀୟ,ম্যাগনেটোস্ট্রিকশন
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
ମେଲ୍ ବାକ୍ସ,মেইল বক্স
ମେଲ୍ ମିଶ୍ରଣ |,মেইল মার্জ
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,প্রধান নিয়ন্ত্রণ ইউনিট
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,প্রধান ফ্রেম
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,প্রধান ফ্রেম সিস্টেম
ମୁଖ୍ୟ ସ୍ମୃତି,প্রধান স্মৃতি
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,প্রধান প্রোগ্রাম
ମୁଖ୍ୟ ଭଣ୍ଡାର |,প্রধান স্টোরেজ
ମୁଖ୍ୟ ସୁଇଚ୍,প্রধান সুইচ
ରକ୍ଷଣାବେକ୍ଷଣ,রক্ষণাবেক্ষণ
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,রক্ষণাবেক্ষণ প্যানেল
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,রক্ষণাবেক্ষণ সময়
ପ୍ରମୁଖ ଚକ୍ର |,প্রধান চক্র
ପ୍ରମୁଖ ଉପକରଣ,প্রধান ডিভাইস
ମୁଖ୍ୟ ଚାବି |,প্রধান কী
ପ୍ରମୁଖ ରାଜ୍ୟ |,প্রধান রাষ্ট্র
ପ୍ରମୁଖ ଗଠନ,প্রধান কাঠামো
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,প্রধান কাজ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ উপাদান
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ গেট
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগরিষ্ঠ অপারেশন
ମେକଅପ୍ ସମୟ |,মেকআপ সময়
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,ত্রুটিপূর্ণ রুটিন
ପରିଚାଳନା ବିକାଶ,ব্যবস্থাপনা উন্নয়ন
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ব্যবস্থাপনা বিজ্ঞান
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,ম্যানচেস্টার কোডিং
ମନିଫୋଲ୍ଡିଂ |,ম্যানিফোল্ডিং
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,চালিত পরিবর্তনশীল
ଇଣ୍ଡେକ୍ସ କରିବା,ম্যানিপুলেটিং ইনডেক্সিং
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,ম্যান-মেশিন সিমুলেশন
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,ম্যানুয়াল ঠিকানা সুইচ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,ম্যানুয়াল বিশ্লেষণ
ମାନୁଆଲ ଉତ୍ତର,ম্যানুয়াল উত্তর
ମାନୁଆଲ ପ୍ରବେଶ,ম্যানুয়াল এন্ট্রি
ମାନୁଆଲ ବିନିମୟ,ম্যানুয়াল বিনিময়
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,হস্ত পরিচালিত
ମାନୁଆଲ୍ ଅପରେସନ୍ |,সংক্ষিপ্ত কাজ
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,অনেক থেকে অনেক সম্পর্ক
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,অনেক থেকে এক ডিকোডার
ମାନଚିତ୍ର ପଦ୍ଧତି,মানচিত্র পদ্ধতি
ମ୍ୟାପିଂ,ম্যাপিং
ମାର୍ଜିନ୍,মার্জিন
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,মার্জিন ত্রুটি
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,প্রান্তিক চেক
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,প্রান্তিক পরীক্ষা
ଚିହ୍ନ ଚିହ୍ନଟ,চিহ্ন সনাক্তকরণ
ପ reading ଼ିବା ଚିହ୍ନ |,পড়া চিহ্নিত করুন
ମାର୍କ ସ୍କାନିଂ,মার্ক স্ক্যানিং
ଚିହ୍ନ ଚିହ୍ନ,মার্ক সেন্স
ମାର୍କର,মার্কার
ମାର୍କିଂ,চিহ্নিত করা
ତରଙ୍ଗ ଚିହ୍ନିତ,চিহ্নিত তরঙ্গ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,মার্কভ চেইন
ମାର୍କୋଭ ଉତ୍ସ |,মার্কভ উৎস
ମାର୍କ ଅପ୍ ଭାଷା |,মার্কআপ ভাষা
ମାସର,মাসার
ମାସର,মাসার
ମାସ୍କ,মুখোশ
ମାସ୍କ ବିଟ୍ |,মাস্ক বিট
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,মাস্ক প্রোগ্রামেবল ডিভাইস
ମାସ୍କ ରେଜିଷ୍ଟର |,মাস্ক রেজিস্টার
ମାସ୍କଡ୍ ROM |,মুখোশযুক্ত রম
ମାସ୍କିଂ |,মাস্কিং
ବହୁ ତଥ୍ୟ,ভর তথ্য
ଜନ ସ୍ମୃତି,ভর মেমরি
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,ব্যাপকভাবে সমান্তরাল
ଗୁରୁ,ওস্তাদ
ମାଷ୍ଟର କାର୍ଡ |,মাস্টার কার্ড
ମାଷ୍ଟର ଘଣ୍ଟା |,মাস্টার ঘড়ি
ମାଷ୍ଟର କନସୋଲ୍ |,মাস্টার কনসোল
ମୂଖ୍ୟ ତଥ୍ୟ |,মূল তথ্য
ମୂଖ୍ୟ ଚିତ୍ର,মাস্টার ডায়াগ্রাম
ମାଷ୍ଟର ଫାଇଲ୍ |,প্রধান নথি
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,মাস্টার গ্রুপ
ମାଷ୍ଟର କି,প্রধান চাবি
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,মাস্টার লাইব্রেরি টেপ
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,মাস্টার প্রসেসর
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,মাস্টার প্রোগ্রাম
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,মাস্টার স্টেশন
ମାଷ୍ଟର ଟେପ୍ |,মাস্টার টেপ
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,মাস্টার টার্মিনাল
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,মাস্টার/দাস ডিভাইস
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,প্রভু/দাস ব্যবস্থা
ମ୍ୟାଚ୍,ম্যাচ
ମେଳ ଖାଉଛି,ম্যাচিং
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,গাণিতিক প্রোগ্রামিং
ଗାଣିତିକ ଅନୁକରଣ,গাণিতিক সিমুলেশন
ମାଟ୍ରିକ୍ସ,ম্যাট্রিক্স
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ম্যাট্রিক্স প্রিন্টার
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,ম্যাট্রিক্স সুইচ
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,ম্যাট্রিক্স টেবিল
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,ম্যাক্সি কম্পিউটার
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,ম্যাক্সিকম্পিউটার
ସର୍ବାଧିକ ଉପାଦାନ |,সর্বাধিক উপাদান
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,ম্যাক্সওয়েল ডেমন
ଅର୍ଥ,মানে
ଅର୍ଥ ମରାମତି ସମୟ |,মানে মেরামতের সময়
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
ବିଫଳତାର ସମୟ |,ব্যর্থতার সময় মানে
ମରାମତି ପାଇଁ ସମୟ |,মেরামত করার সময় মানে
ମରାମତି ପାଇଁ ସମୟ (MTTR),মেরামতের গড় সময় (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
ସଦସ୍ୟ ବସ୍ତୁ |,সদস্য বস্তু
ସଦସ୍ୟ ରେକର୍ଡ |,সদস্য রেকর্ড
ସ୍ମୃତି,স্মৃতি
ମେମୋରୀ ଆରେ,মেমরি অ্যারে
ମେମୋରୀ ବ୍ୟାଙ୍କ,মেমরি ব্যাংক
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,মেমরি বাফার রেজিস্টার
ମେମୋରୀ ବସ୍,মেমরি বাস
ମେମୋରୀ କାର୍ଡ,মেমরি কার্ড
ମେମୋରୀ ସେଲ୍,মেমরি সেল
ସ୍ମୃତି ସଙ୍କୋଚନ,মেমরি কম্প্যাকশন
ମେମୋରୀ କୋର୍,মেমরি কোর
ସ୍ମୃତି ଚକ୍ର,মেমরি চক্র
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,মেমরি ডেটা রেজিস্টার
ମେମୋରୀ ଡମ୍ପ,মেমরি ডাম্প
ସ୍ମୃତି ବିନିମୟ,মেমরি বিনিময়
ସ୍ମୃତି କ୍ରମ,মেমরি অনুক্রম
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,মেমরি নির্দেশনা
ସ୍ମୃତି ପରିଚାଳନା,স্মৃতি ব্যবস্থাপনা
ସ୍ମୃତି ମାନଚିତ୍ର,মেমরি মানচিত্র
ମେମୋରୀ ମ୍ୟାପ୍ I / O,মেমরি ম্যাপ করা I/O
ମେମୋରୀ ମଡେଲ୍ |,মেমরি মডেল
ମେମୋରୀ ମଡ୍ୟୁଲ୍,মেমরি মডিউল
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,মেমরি পয়েন্টার রেজিস্টার
ସ୍ମୃତି ଶକ୍ତି,স্মৃতি শক্তি
ସ୍ମୃତି ସୁରକ୍ଷା,মেমরি সুরক্ষা
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,মেমরি রেফারেন্স নির্দেশনা
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,মেমরি আবাসিক প্রোগ্রাম
ମେମୋରୀ ୟୁନିଟ୍,মেমরি ইউনিট
ମେନୁ,তালিকা
ମେନୁ ବାର୍ |,মেনু বার
ମେନୁ ଡ୍ରାଇଭ୍ |,মেনু ড্রাইভ
ମେନୁ ଚୟନ,মেনু নির্বাচন
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,মেনু-চালিত প্রোগ্রাম
ମିଶ୍ରଣ କରନ୍ତୁ |,একত্রিত করা
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,একত্রিত বিনিময় সাজানোর
ମିଶ୍ରଣ ସର୍ଟ,মার্জ সাজান
ମିଶ୍ରଣ,মার্জিং
ଜାଲ ନେଟୱାର୍କ,জাল নেটওয়ার্ক
ମେସେଜିଂ,মেসেজিং
ବାର୍ତ୍ତା |,বার্তা
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,বার্তা প্রমাণীকরণ
ବାର୍ତ୍ତା ବାକ୍ସ,বার্তা বাক্স
ବାର୍ତ୍ତା ସର୍କିଟ |,বার্তা সার্কিট
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,বার্তা বিন্যাস
ବାର୍ତ୍ତା ହେଡର୍ |,বার্তা শীর্ষ
ବାର୍ତ୍ତା ମୋଡ୍,বার্তা মোড
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,বার্তা পাস
ବାର୍ତ୍ତା ମତଦାନ,বার্তা পোলিং
ବାର୍ତ୍ତା କ୍ରମ |,বার্তা সারি
ମେସେଜ୍ ସୁଇଚ୍ |,বার্তা সুইচ
ବାର୍ତ୍ତା ପାଠ,বার্তার পাঠ্য
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,বার্তা স্থানান্তর এজেন্ট
ମେଟା ଆସେମ୍ବଲର୍ |,মেটা অ্যাসেম্বলার
ମେଟା କ୍ଲାସ୍ |,মেটা ক্লাস
ମେଟା ସଂକଳନ,মেটা সংকলন
ମେଟା କମ୍ପାଇଲର୍,মেটা কম্পাইলার
ମେଟା ଭାଷା |,মেটা ভাষা
ମେଟା ନେଟୱାର୍କ |,মেটা নেটওয়ার্ক
ମେଟା ସିଷ୍ଟମ୍ |,মেটা সিস্টেম
ପଦ୍ଧତି,পদ্ধতি
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
ମାଇକ୍ରୋ |,মাইক্রো
ମାଇକ୍ରୋ କୋଡ୍,মাইক্রো কোড
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,মাইক্রো কম্পিউটার
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,মাইক্রো কন্ট্রোলার
ମାଇକ୍ରୋ ଚକ୍ର |,মাইক্রো চক্র
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,মাইক্রো ইলেকট্রনিক্স
ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |,ক্ষুদ্র ক্ষুদ্র অনুমোদন
ମାଇକ୍ରୋ କ୍ରମ |,মাইক্রো অর্ডার
ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |,মাইক্রো/মেনফ্রেম লিঙ্ক
ମାଇକ୍ରୋଚିପ୍ |,মাইক্রোচিপ
ମାଇକ୍ରୋକୋବଲ୍ |,মাইক্রোকোবল
ମାଇକ୍ରୋକୋଡ୍ |,মাইক্রোকোড
ମାଇକ୍ରୋଫିଚ୍ |,মাইক্রোফিচ
ମାଇକ୍ରୋଫ୍ଲପି |,মাইক্রোফ্লপি
ମାଇକ୍ରୋଫର୍ମ ପାଠକ |,মাইক্রোফর্ম রিডার
ମାଇକ୍ରୋଫ୍ରେମ୍ |,মাইক্রোফ্রেম
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,মাইক্রোগ্রাফিক্স
ମାଇକ୍ରୋଫୋନ୍ |,মাইক্রোফোন
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,মাইক্রোফটোগ্রাফ
ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |,মাইক্রোপ্রসেসিং ইউনিট
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,মাইক্রোপ্রসেসর
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,মাইক্রোপ্রসেসর চিপ
ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |,মাইক্রোপ্রসেসর কম্পাইলার
ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |,মাইক্রোপ্রোগ্রাম
ମାଇକ୍ରୋସେକେନ୍ସ |,মাইক্রোসিকোয়েন্স
ମାଇକ୍ରୋସଫ୍ଟ |,মাইক্রোসফট
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |,মাইক্রোসফট উইন্ডোজ
ମାଇକ୍ରୋୱେଭ୍ |,মাইক্রোওয়েভ
ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |,মাইক্রোওয়েভ লিঙ্ক
ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |,মাইক্রোওয়েভ প্রচার
ମଧ୍ୟମ ପରିଚାଳନା,মধ্যম ব্যবস্থাপনা
ମିଡିଲୱେର୍ |,মিডলওয়্যার
ମିଡିକମ୍ପୁଟର |,মিডিকম্পিউটার
ମିଡପଏଣ୍ଟ |,মধ্যবিন্দু
ମଧ୍ୟବର୍ତ୍ତୀ,মিডটার্ম
ସ୍ଥାନାନ୍ତରଣ ପଥ,অভিবাসন পথ
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
minicomputer,মিনিকম্পিউটার
ମିନିଡିସ୍କେଟ୍ |,মিনিডিস্কেট
ସର୍ବନିମ୍ନ କର୍ଣ୍ଣଲ |,ন্যূনতম কার্নেল
ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |,সর্বনিম্ন পণ্য
ସର୍ବନିମ୍ନ ଗଛ |,সর্বনিম্ন গাছ
ମିନିମାକ୍ସ (ମିନି-ସର୍ବାଧିକ) ଆଲଗୋରିଦମ |,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
ମିନିମାକ୍ସ ପ୍ରଣାଳୀ |,minimax পদ্ধতি
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |,ন্যূনতম খরচ বিস্তৃত গাছ
ସର୍ବନିମ୍ନ ବିଳମ୍ବ କୋଡିଂ |,ন্যূনতম লেটেন্সি কোডিং
