English,Tamil
Northern blotting,வடக்கு வெடிப்பு
Notifiable disease,அறிவிக்கக்கூடிய நோய்
No-till planting,நடவு இல்லை
Noxious weeds,தீங்கு விளைவிக்கும் களைகள்
Nuclear magnetic,அணு காந்தம்
Nuclei acid,கருக்கள் அமிலம்
Nucleobacter,நியூக்ளியோபாக்டர்
Nucleolus,நியூக்ளியோலஸ்
Nucleotide,உட்கரு அமிலம்
Nucleus,கரு
Null hypothesis,பூஜ்ய கருதுகோள்
Nullisomic,Fullisomic
Null-mutation,பூஜ்ய-பிறழ்வு
Nurse cell,செவிலியர் செல்
Nurse crop,செவிலியர் பயிர்
Nursery,நர்சரி
Nut,நட்
Nutrient cycling,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
Nutrient deficiency symptoms,ஊட்டச்சத்து குறைபாடு அறிகுறிகள்
Nutrition,ஊட்டச்சத்து
Nutritional value,ஊட்டச்சத்து மதிப்பு
Nutritive value index,ஊட்டச்சத்து மதிப்பு அட்டவணை
Names of important plants related to agriculture,விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்
Nagai camphor,நாகாய் கற்பூரம்
Narcissus,நர்சிஸஸ்
Nigella,நிஜெல்லா
Niger,நைஜர்
Night jasmine,இரவு மல்லிகை
Nipa palm,நிபா பாம்
Nut grass,நட் புல்
Nut sedge,நட்டு செட்ஜ்
Nutmeg,ஜாதிக்காய்
Nematode,நூற்புழு
Nut weevil,நட்டு அந்துப்பூச்சி
Nematologist,நெமடவியலாளர்
Obligate aerobes,ஏரோப்கள்
Obligate anaerobes,கடமைப்பட்ட காற்றில்லா
Obligate parasite,கடமைப்பட்ட ஒட்டுண்ணி
Obligate,கட்டாயம்
Off-type plants,ஆஃப் வகை தாவரங்கள்
Oil cake,எண்ணெய் கேக்
Okazaki fragment,ஒகாசாகி துண்டு
Olericulture,Olericulture
Oligogene,ஒலிகோஜீன்
Oligonucleotide,ஒலிகோணுக்ளியோடைடு
Olive oil,ஆலிவ் எண்ணெய்
Omega-3-fatty acid,ஒமேகா -3-கொழுப்பு அமிலம்
Omnivorous,சர்வ வல்லமையுள்ள
Oncogene,ஆன்கோஜீன்
Oncogenic virus,ஆன்கோஜெனிக் வைரஸ்
Oncology,ஆன்காலஜி
On-farm research,பண்ணை ஆராய்ச்சி
Oocyte,ஓசைட்
Operating cost,இயக்க செலவு
Operon,ஓபரான்
Opportunity cropping,வாய்ப்பு பயிர்
Optimum dose,உகந்த டோஸ்
Optimum economic dose,உகந்த பொருளாதார டோஸ்
Orchard efficiency,பழத்தோட்ட செயல்திறன்
Organic agriculture,கரிம வேளாண்மை
Organic colloids,ஆர்கானிக் கூழ்
Organic farming,கரிம வேளாண்மை
Organic manure,கரிம உரம்
Organic matter,கரிம விஷயம்
Organic nitrogen (soil),கரிம நைட்ரஜன் (மண்)
Organic phosphorus,கரிம பாஸ்பரஸ்
Organic soil,கரிம மண்
Organic wastes,ஆர்கானிக் கழிவுகள்
Organic,கரிம
Organised marketing,ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்
Organogenesis,ஆர்கனோஜெனெஸிஸ்
Organoleptic evaluation,ஆர்கனோலெப்டிக் மதிப்பீடு
Orninthology,ஒன்னிண்டாலஜி
Orthodox seed,ஆர்த்தடாக்ஸ் விதை
Orthogonal polynomial equation,ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு
Osmosis,சவ்வூடுபரவல்
Osmotic effect,ஆஸ்மோடிக் விளைவு
Osmotic potential,ஆஸ்மோடிக் ஆற்றல்
Out break,தீவிர நோய்ப் பரவல்
Out breeding,இனப்பெருக்கம்
Oven,சூளை
Overwinter,ஓவர்விண்டர்
Overlapping generation,ஒன்றுடன் ஒன்று தலைமுறை
Ovum,முட்டை
Oxidation,ஆக்சிஜனேற்றம்
Oxylophytes,ஆக்ஸிலோஃபைட்டுகள்
Oats,ஓட்ஸ்
Oil palm,எண்ணெய் பனை
Oleander,ஒலியாண்டர்
Olive,ஆலிவ்
Onion,வெங்காயம்
Opium poppy,ஓபியம் பாப்பி
"Oriental plane, european plane tree","ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்"
Packing,பொதி
Paddock,துடுப்பு
Paired row planting,ஜோடி வரிசை நடவு
Palatability,விதை
Panicle,பேனிகல்
Paracentric inversion,பாராசென்ட்ரிக் தலைகீழ்
Parameter,அளவுரு
Parasite,ஒட்டுண்ணி
Parboiling,பரவும்
Parenchyma,பாரன்கிமா
Parent rock,பெற்றோர் ராக்
Parmanent drought,பார்னென்ட் வறட்சி
Parthenogenesis,பார்த்தினோஜெனெஸிஸ்
Partial factor productivity,பகுதி காரணி உற்பத்தித்திறன்
Participatory rural appraisal,பங்கேற்பு கிராமப்புற மதிப்பீடு
Particle density,துகள் அடர்த்தி
Passive absorption,செயலற்ற உறிஞ்சுதல்
Pasture,மேய்ச்சல்
Pasturization,மேய்ச்சல்
PCR (polymerase chain reaction),பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை)
Peasant farming,விவசாய விவசாயம்
Peat (soil),கரி (மண்)
Ped,பெட்
Pedicel,பெடிகல்
Pedigree,வம்சாவளி
Pedogenesis,பெடோஜெனெஸிஸ்
Pedology,ஹெடியல்
Peel,தலாம்
Peeling,உரித்தல்
Pelleting,துகள்கள்
Percolation,வழிந்தோடும்
Perennial,வற்றாத
Pericentric inversion,பெரிசென்ட்ரிக் தலைகீழ்
Peri-urban,பெரி-நகர்ப்புற
Permeability,ஊடுருவக்கூடிய தன்மை
Permaculture,பெர்மாகல்ச்சர்
Permanent wilting point (PWP),நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி)
Permability coefficient,அனுமதி குணகம்
Permeability rate,ஊடுருவக்கூடிய விகிதம்
Permeameter,ஊடுருவல்
Persistent herbicide,தொடர்ச்சியான களைக்கொல்லி
Pesticide,பூச்சிக்கொல்லி
Petrophyte,பெட்ரோபைட்
Phage,பேஜ்
Phased planting,கட்ட நடவு
Phasmid,பாஸ்மிட்
Phellogen,ஃபெல்லோஜென்
Phenolic compounds,பினோலிக் கலவைகள்
Phenology,பினோலஜி
Phenotype,பினோடைப்
Pheromone,பெரோமோன்
Phloem,புளோம்
Phosphate fixation,பாஸ்பேட் நிர்ணயம்
Phosphate rock,பாஸ்பேட் ராக்
Phosphate solubilization,பாஸ்பேட் கரைதிறன்
Phosphate solubilizing,பாஸ்பேட் கரைதிறன்
Phosphatide,பாஸ்படைடு
Phospho-gypsum,பாஸ்போ-ஜிப்சம்
Phospholipid,பாஸ்போலிபிட்
Phosphorylation,பாஸ்போரிலேஷன்
Photo spectrometer,புகைப்பட நிறமாலை
Photoautotroph,ஃபோட்டோட்ரோஃப்
Photochomical reaction,ஒளி எதிர்வினை
Photodecemposition,ஒளிச்சேர்க்கை
Photometry,ஃபோட்டோமெட்ரி
Photomorphogenesis,ஃபோட்டோமார்போஜெனெஸிஸ்
Photon,ஃபோட்டான்
Photo-oxidation,புகைப்படம்-ஆக்சிஜனேற்றம்
Photoperiod,ஒளிச்சேர்க்கை
Photoperiodism,ஒளிச்சேர்க்கை
Photophosphorylation,ஃபோட்டோபாஸ்போரிலேஷன்
Photoreactivation,ஒளிச்சேர்க்கை
Photoreceptor,ஒளிச்சேர்க்கை
Photorespiration,ஒளிச்சேர்க்கை
Photosynthesis,ஒளிச்சேர்க்கை
Photosynthetic efficiency,ஒளிச்சேர்க்கை செயல்திறன்
Photosynthetic quoitent,ஒளிச்சேர்க்கை
Photosynthetically,ஒளிச்சேர்க்கை
Phototropism,ஃபோட்டோட்ரோபிசம்
Phyllody,பைலோடி
Phyllotaxy,பைலோடாக்ஸி
Physical weathering,உடல் வானிலை
Physiological disorder,உடலியல் கோளாறு
Physiological drought,உடலியல் வறட்சி
Physiological loss,உடலியல் இழப்பு
Physiological maturity,உடலியல் முதிர்ச்சி
Phytochrome,பைட்டோக்ரோம்
Phytoextraction,பைட்டோ எக்ஸ்ட்ராக்ஷன்
Phytomass,பைட்டோமாஸ்
Phytonematode,பைட்டோனெமடோட்
Phytoremediation,பைட்டோரேமீடியேஷன்
Phytosiderophore,பைட்டோசைடர்ஃபோர்
Phytotoxic,பைட்டோடாக்ஸிக்
Phytotron,பைட்டோட்ரான்
Pictograph,பிக்சோகிராப்
Pie diagram,பை வரைபடம்
Piezometer,பைசோமீட்டர்
Pitcher farming,பிட்சர் விவசாயம்
Placement (fertilizer),வேலை வாய்ப்பு (உரம்)
Placenta,நஞ்சுக்கொடி
Planking,பிளானிங்
Plant breeding,தாவர இனப்பெருக்கம்
Plant density,தாவர அடர்த்தி
Plant ecology,தாவர சூழலியல்
Plant growth promotor,தாவர வளர்ச்சி ஊக்குவிப்பாளர்
Plant growth regulator,தாவர வளர்ச்சி சீராக்கி
Plant introduction,தாவர அறிமுகம்
Plant nutrients,தாவர ஊட்டச்சத்துக்கள்
Plant nutrition,தாவர ஊட்டச்சத்து
Plant quarantine regulation,தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை
Plant tissue test,தாவர திசு சோதனை
Plantation crops,தோட்ட பயிர்கள்
Planter,தோட்டக்காரர்
Planting material,நடவு பொருள்
Planting ratio,நடவு விகிதம்
Plasma,பிளாஸ்மா
Plasma membrame,பிளாஸ்மா சவ்வு
Plasmid,பிளாஸ்மிட்
Plasmodesmata,பிளாஸ்மோடெஸ்மாட்டா
Plasmolysis,பிளாஸ்மோலிசிஸ்
Plasticity,பிளாஸ்டிசிட்டி
Plasticulture,பிளாஸ்டிக் வளர்ப்பு
Plastid,பிளாஸ்டிட்
Pleiotropic gene,ப்ளியோட்ரோபிக் மரபணு
Plot (experimental),சதி (சோதனை)
Ploughing,உழவு
Plough-sole,பிளக்-சோல்
Plough-sole placement,பிளக்-சோல் பிளேஸ்மென்ட்
Pluvial rice lands,ப்ளூவல் அரிசி நிலங்கள்
Pluvic,Pluvic
Pneumatic sprayer,நியூமேடிக் ஸ்ப்ரேயர்
Pneumatophore,நியூமாடோபோர்
Podzol soil,போட்ஸோல் மண்
Podzolization,போட்ஸோலைசேஷன்
Point mutation,புள்ளி பிறழ்வு
Poisson distribution,பாய்சன் விநியோகம்
Pollinator,மகரந்தச் சேர்க்கை
Polyembrony,பாலிம்பிரோனி
Polymerization,பாலிமரைசேஷன்
Polymorphism,பாலிமார்பிசம்
Polyspermy,பாலிஸ்பெர்மி
Polytene chromosome,பாலிடீன் குரோமோசோம்
Pomology,POMOLOGY
Population,மக்கள் தொகை
Porosity (pore-space),போரோசிட்டி (துளை-இடம்)
Post-emergence,பிந்தைய வெளிப்பாடு
Post harvest,அறுவடை பிந்தைய
Post-harvest tillage,அறுவடைக்கு பிந்தைய உழவு
Potassium absorption ratio,பொட்டாசியம் உறிஞ்சுதல் விகிதம்
Potassium fixation,பொட்டாசியம் சரிசெய்தல்
Potential acidity,சாத்தியமான அமிலத்தன்மை
Potential crop yield,சாத்தியமான பயிர் மகசூல்
Potential evaporation,சாத்தியமான ஆவியாதல்
Potential evapotransformation,சாத்தியமான ஆவியாதல் செயல்திறன்
Poultry farming,கோழி விவசாயம்
Prairie,புல்வெளி
Pre-bearing period,முன் தாங்கும் காலம்
Precipitation,மழைப்பொழிவு
Precision farming,துல்லிய விவசாயம்
Precision agriculture,துல்லிய விவசாயம்
Predator,பிரிடேட்டர்
Pre-emergence,முன் வெளிப்பாடு
Pre-emergence treatment,முன் வெளிப்பாடு சிகிச்சை
Preplanting treatment,சிகிச்சையை முன்கூட்டியே
Pressmud,அழுத்தவும்
Pressure gradient,அழுத்தம் சாய்வு
Price elasticity,விலை நெகிழ்ச்சி
Price index,விலை அட்டவணை
Primary culture,முதன்மை கலாச்சாரம்
Primary growth,முதன்மை வளர்ச்சி
Primary tillage,முதன்மை உழவு
Primer,ப்ரைமர்
Priming (tobacco),ஆரம்பம் (புகையிலை)
Primordial stage,ஆதிகால நிலை
Prion,ப்ரியான்
Probability,நிகழ்தகவு
Probe,விசாரணை
Problem soil,சிக்கல் மண்
Processing,செயலாக்கம்
Production function,உற்பத்தி செயல்பாடு
Productivity,உற்பத்தித்திறன்
Profit,லாபம்
Progeny-testing,வம்சாவளி சோதனை
Progressive farmer,முற்போக்கான விவசாயி
Project evaluation,திட்ட மதிப்பீடு
Prokaryote,புரோகாரியோட்
Promotor,விளம்பரதாரர்
Prophylactic spray,முற்காப்பு தெளிப்பு
Proprietary cultivar,தனியுரிம சாகுபடி
Protandrous,புரோட்டான்ட்ரஸ்
Protein,புரத
Protein engineering,புரத பொறியியல்
Protein sequencing,புரத வரிசைமுறை
Protein synthesis,புரத தொகுப்பு
Proteomics,புரோட்டியோமிக்ஸ்
Protogyny,புரோட்டோஜினி
Protoplasm,புரோட்டோபிளாசம்
Prototroph,புரோட்டோட்ரோஃப்
Prussic acid (HCN/dhurin),பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்)
Pseudoallele,போலி
Pseudohermaphrodite,சூடோஹெர்மாஃப்ரோடைட்
Psychrometer,மனநிலை
Puddle,குட்டை
Puddled soil,குட்டையான மண்
Puddling,குட்டை
Pulping,கூழ்
Pulse seed,துடிப்பு விதை
Pulverization,துளையிடல்
Pulverization (soil),துளையிடுதல் (மண்)
Pungent,கடுமையான
Pure culture,தூய கலாச்சாரம்
Pure line,தூய வரி
Pure line selection,தூய வரி தேர்வு
Purgative,சுத்திகரிப்பு
Purification,சுத்திகரிப்பு
Purity test,தூய்மை சோதனை
Pyranometer,பைரனோமீட்டர்
Pyregeometer,பைர்ஜோமீட்டர்
Pyreheliometer,பைரெலியோமீட்டர்
Paddy,நெல்
Palmarosa,பால்மரோசா
Palmyra palm,பாமிரா பாம்
Pandanus,பாண்டனஸ்
Papaya,பப்பாளி
Para grass,பாரா புல்
Parsley,வோக்கோசு
"Parthenium, (congress grass)","பார்த்தீனியம், (காங்கிரஸ் புல்)"
Patchouli,பேட்ச ou லி
Peach,பீச்
"Peacock flower, paradise flower","மயில் மலர், சொர்க்க மலர்"
Pear,பேரிக்காய்
Pearl millet,முத்து தினை
Peas,பட்டாணி
Pecan nut,பெக்கன் நட்டு
Pennel,பென்னல்
Pepino,பெபினோ
Pepper,மிளகு
Perillla,பெரில்லா
Periwinkle,பெரிவிங்கிள்
Persimmon,பெர்சிமோன்
Phalsa,ஃபால்சா
Pigeonpea,புறா
Pimpernel (anagallis),பிம்பர்னல் (அனகல்லிஸ்)
Pine,பைன்
Pineapple,அன்னாசி
"Pistachio, green almond","பிஸ்தா, பச்சை பாதாம்"
Plum,பிளம்
Pointed gourd,சுட்டிக்காட்டப்பட்ட சுண்டைக்காய்
Pomegranate,மாதுளை
Pongam,பொங்கம்
Poplar,போப்லர்
Poppy,பாப்பி
Portulaca,போர்டுலாக்கா
Potato,உருளைக்கிழங்கு
Prickly poppy,முட்கள் நிறைந்த பாப்பி
"Pride of India, China tree","பிரைட் ஆஃப் இந்தியா, சீனா மரம்"
Proso millet,புரோசோ தினை
Psyllium,சைலியம்
Pulasaan,புலாசான்
Pumkin,பும்கின்
Pummelo,பம்மலோ
Painted bug,வர்ணம் பூசப்பட்ட பிழை
Parrot,கிளி
Peacock,மயில்
Pod borer,நெற்று துளைப்பான்
Pod fly,நெற்று பறக்க
Pulse beetle,துடிப்பு வண்டு
Pyrilla,பைரில்லா
Pathologist,நோயியல் நிபுணர்
Pedologist,பாததையாளர்
Plant breeder,தாவர வளர்ப்பாளர்
Plant pathologist,தாவர நோயியல் நிபுணர்
Plant physiologist,தாவர உடலியல் நிபுணர்
Pomologist,போமாலஜிஸ்ட்
Q 10,கே 10
QTL (quantitative trait loci),QTL (அளவு பண்பு லோகி)
Quadrat,நாற்காலி
Quadratic response,இருபடி பதில்
Quadruple cropping,நான்கு மடங்கு பயிர்
Qualitative inheritance,தரமான பரம்பரை
Quality seed,தரமான விதை
Quantitative genetics,அளவு மரபியல்
Quantitative inheritance,அளவு பரம்பரை
Quantum seed,குவாண்டம் விதை
Quarantine,தனிமைப்படுத்துதல்
Quarantine pest,தனிமைப்படுத்தப்பட்ட பூச்சி
Quartz,குவார்ட்ஸ்
Quick test,விரைவான சோதனை
Quiescence,Quescence
Quiscent centre,குவிஸ் சென்டர் மையம்
Quail,காடை
Queen bee,ராணி தேனீ
R value,R மதிப்பு
Rabi (winter) crop,ரபி (குளிர்காலம்) பயிர்
Raceme,ரேஸ்ம்
Radiation,கதிர்வீச்சு
Radicle,ரேடிகல்
Radioactivity,கதிரியக்கத்தன்மை
Radiobiology,கதிரியக்கவியல்
Radiommuno assay,ரேடியோமுனோ மதிப்பீடு
Radioisotope,ரேடியோஐசோடோப்
Rain water harvesting,மழைநீர் சேகரிப்பு
Rainbow revolution,ரெயின்போ புரட்சி
Rainfall,மழை
Rainfed,மழைக்காலம்
Rain-gauge,மழை அளவி
Rainy season,மழைக்காலம்
Raised bed,உயர்த்தப்பட்ட படுக்கை
Ranching,பண்ணையில்
Rancidity,Rancidity
Random amplified polymorphic,சீரற்ற பெருக்கப்பட்ட பாலிமார்பிக்
Random sample,சீரற்ற மாதிரி
Randomization,சீரற்றமயமாக்கல்
Randomized block design,சீரற்ற தொகுதி வடிவமைப்பு
Range (Statistics),வரம்பு (புள்ளிவிவரம்)
Rangeland,ரேஞ்ச்லேண்ட்
Range management,வரம்பு மேலாண்மை
Rapid rural appraisal (RRA),விரைவான கிராமப்புற மதிப்பீடு (ஆர்ஆர்ஏ)
Ration,ரேஷன்
Ratoon,ரட்டூன்
Ratoon cropping,ரட்டூன் பயிர்
Reaper,அறுவடை
Recalcitrant seed,மறுபரிசீலனை விதை
Recession farming,மந்தநிலை விவசாயம்
Recession phase,மந்தநிலை கட்டம்
Recessive,பின்னடைவு
Recharge,மீள்நிரப்பு
Reciprocal genes,பரஸ்பர மரபணுக்கள்
Reclaimed land,மீட்டெடுக்கப்பட்ட நிலம்
Recombinant,மறுசீரமைப்பு
Recombinant DNA technology,மறுசீரமைப்பு டி.என்.ஏ தொழில்நுட்பம்
Recombination,மறுசீரமைப்பு
Recon,மறுபரிசீலனை செய்யுங்கள்
Reconnaissance survey,உளவு ஆய்வு
Recurrent parent,தொடர்ச்சியான பெற்றோர்
Recyclable waste,மறுசுழற்சி செய்யக்கூடிய கழிவு
Red algae,சிவப்பு ஆல்கா
Red data book,சிவப்பு தரவு புத்தகம்
Red soils,சிவப்பு மண்
Redox potential,ரெடாக்ஸ் ஆற்றல்
Reduced sample,குறைக்கப்பட்ட மாதிரி
Reduced tillage,குறைக்கப்பட்ட உழவு
Reducing sugar,சர்க்கரையை குறைத்தல்
Reduction,குறைப்பு
Reference crop,குறிப்பு பயிர்
Reflection coefficient,பிரதிபலிப்பு குணகம்
Reflection,பிரதிபலிப்பு
Reflexed stamen,ரிஃப்ளெக்ஸ் ஸ்டேமன்
Refractive index,ஒளிவிலகல்
Refractometer,ரிஃப்ராக்டோமீட்டர்
Regeneration,மீளுருவாக்கம்
Registered seed,பதிவுசெய்யப்பட்ட விதை
Regolith,ரெகோலித்
Regression,பின்னடைவு
Regression coefficient,பின்னடைவு குணகம்
Regulator gene,சீராக்கி மரபணு
Relative crop-intensity index,உறவினர் பயிர்-தீவிரம் அட்டவணை
Relative crowding coefficient (K),உறவினர் கூட்டக் குணகம் (கே)
Relative growth rate (RGR),உறவினர் வளர்ச்சி விகிதம் (ஆர்.ஜி.ஆர்)
Relative humidity (RH),உறவினர் ஈரப்பதம் (ஆர்.எச்)
Relative spread index,உறவினர் பரவல் குறியீடு
Relative water content,உறவினர் நீர் உள்ளடக்கம்
Relative weed,உறவினர் களை
Relative yield index,உறவினர் மகசூல் அட்டவணை
Relative yield total,உறவினர் மகசூல் மொத்தம்
Relay cropping,ரிலே பயிர்
Relief,துயர் நீக்கம்
Remote sensing,தொலை உணர்வு
Renewable sources of energy,புதுப்பிக்கத்தக்க ஆற்றல் ஆதாரங்கள்
Renovation,புதுப்பித்தல்
Repellent,விரட்டும்
Replication fork,பிரதி முட்கரண்டி
Replication,பிரதிசெய்கை
Reporter gene,நிருபர் மரபணு
Residual effect of fertilizer,உரத்தின் எஞ்சிய விளைவு
Residual effect of manure,உரம் மீதமுள்ள விளைவு
Residual sodium carbonate,மீதமுள்ள சோடியம் கார்பனேட்
Residual soil fertility,மீதமுள்ள மண் கருவுறுதல்
Residue,எச்சம்
Resilience (crop),பின்னடைவு
Resource-use indices (RUI),வள-பயன்பாட்டு குறியீடுகள் (ருய்)
Respiration quiotent,சுவாசம் அமைதியானது
Respiratory pigments,சுவாச நிறமிகள்
Respiratory quotient,சுவாச மேற்கோள்
Response curve,மறுமொழி வளைவு
Response,பதில்
Restitution nucleus,மறுசீரமைப்பு கரு
Restorer line,மீட்டெடுப்பவர் வரி
Restriction enzyme,கட்டுப்பாடு நொதி
Restriction fragment,கட்டுப்பாடு துண்டு
Result demonstration,முடிவு ஆர்ப்பாட்டம்
Retailing,சில்லறை விற்பனை
Retarder,ரிடார்டர்
Retrovirus,ரெட்ரோவைரஸ்
Retting,ஓய்வு
Revenue,வருவாய்
Reverse genetics,தலைகீழ் மரபியல்
Reverse mutation,தலைகீழ் பிறழ்வு
Rhizobacteria (PGPR),ரைசோபாக்டீரியா (பிஜிபிஆர்)
Rhizodeposition,ரைசோடெபோசிஷன்
Rhizoid,ரைசாய்டு
Rhizome,வேர்த்தண்டுக்கிழங்கு
Rhizosphere,ரைசோஸ்பியர்
Ribosome,ரைபோசோம்
Rickettsia like organisms,உயிரினங்களைப் போன்ற ரிக்கெட்சியா
Ridge former (ridger),ரிட்ஜ் முன்னாள் (ரிட்ஜர்)
Ridge planting,ரிட்ஜ் நடவு
Ridge terrace,ரிட்ஜ் மொட்டை மாடி
Ridge till,ரிட்ஜ் வரை
Rill erosion,ரில் அரிப்பு
Risk,ஆபத்து
RNA Ladder,ஆர்.என்.ஏ ஏணி
Rock,பாறை
Rogue,முரட்டு
Roguing,முரட்டுத்தனமாக
Root crop,வேர் பயிர்
Root exudates,ரூட் எக்ஸுடேட்
Root gall nematode,ரூட் பித்தப்பை நூற்புழு
Root inducing plasmid,ரூட் தூண்டும் பிளாஸ்மிட்
Root nodules,ரூட் முடிச்சுகள்
Rootstock,வேர்ஸ்டாக்
Rosette disease,ரொசெட் நோய்
Rosette polyembryony,ரோசெட் பாலிம்பிரியோனி
Rosette virus,ரோசெட் வைரஸ்
Rotary tillage,ரோட்டரி உழவு
Rotational grazing,சுழற்சி மேய்ச்சல்
Roughage,முரட்டுத்தனமான
Row crops,வரிசை பயிர்கள்
Row intercropping,வரிசை இன்டர் பயிர்
RTS beverage,ஆர்.டி.எஸ் பானம்
Runner,ஓட்டப்பந்தய வீரர்
Run-off farming,ரன்-ஆஃப் விவசாயம்
Run-off,ரன்-ஆஃப்
Rural regional bank,கிராமப்புற பிராந்திய வங்கி
Radish,முள்ளங்கி
Rain tree,மழை மரம்
Raisin,திராட்சை
Rambutan,ரம்புட்டான்
Rangoon creeper,ரங்கூன் க்ரீப்பர்
Rapeseed,ராப்சீட்
Raspberry,ராஸ்பெர்ரி
Rat-tail radish,எலி-வால் முள்ளங்கி
Rattan,பிரம்பு
Red cedar (toona),சிவப்பு சிடார் (டூனா)
Red clover,சிவப்பு க்ளோவர்
Red silk tree,சிவப்பு பட்டு மரம்
Reed grass,ரீட் புல்
Rhodes grass,ரோட்ஸ் புல்
Rhododendron,ரோடோடென்ட்ரான்
Rhus,ருஸ்
Rice,அரிசி
Ridged gourd,ரிட்ஜ் சுண்டைக்காய்
Rose,உயர்ந்தது
Rose berry,ரோஸ் பெர்ரி
Rosemary,ரோஸ்மேரி
Round gourd,சுற்று சுண்டைக்காய்
Rubber,ரப்பர்
Rat,எலி
Red palm weevil,சிவப்பு பனை அந்துப்பூச்சி
Red pumpkin beetle,சிவப்பு பூசணி வண்டு
Rhinoceros beetle,ரைனோசெரோஸ் வண்டு
Rice weevil,அரிசி அந்துப்பூச்சி
Saline alkali soil,உமிழ்நீர் ஆல்கி மண்
Saline soil,உமிழ்நீர் மண்
Salinization,உமிழ்நீர்
Salivary gland chromosome,உமிழ்நீர் சுரப்பி குரோமோசோம்
Salt,உப்பு
Salt-affected soil,உப்பு பாதிக்கப்பட்ட மண்
Salt index,உப்பு அட்டவணை
Salt stress,உப்பு அழுத்தம்
Salt tolerance,உப்பு சகிப்புத்தன்மை
Sample,மாதிரி
Sampling error,மாதிரி பிழை
Sampling unit,மாதிரி அலகு
Sampling,மாதிரி
Sand,மணல்
Sandy clay,சாண்டி களிமண்
Sandy loam,சாண்டி களிமண்
Sandy soil,மணல் நிறைந்த பூமி
Sap,SAP
Sapling,சப்பிங்
Saponification value,Saponification மதிப்பு
Satellite DNA,செயற்கைக்கோள் டி.என்.ஏ.
Satellite weed,செயற்கைக்கோள் களை
Saturated vapour pressure,நிறைவுற்ற நீராவி அழுத்தம்
Savanna,சவன்னா
Scafold protein,ஸ்காஃபோல்ட் புரதம்
Scape,ஸ்கேப்
Scarification,ஸ்கார்ஃபிகேஷன்
Scion,சியோன்
Sciophytes,சியோபைட்டுகள்
Seasonal cycle,பருவகால சுழற்சி
Seasonal drought,பருவகால வறட்சி
Seasonal plant,பருவகால ஆலை
Secondary growth,இரண்டாம் நிலை வளர்ச்சி
Secondary plant nutrients,இரண்டாம் நிலை தாவர ஊட்டச்சத்துக்கள்
Secondary productivity,இரண்டாம் நிலை உற்பத்தித்திறன்
Secondary tillage,இரண்டாம் நிலை உழவு
Sedge,செட்ஜ்
Seed borne fungus,விதை பிறந்த பூஞ்சை
Seed certification,விதை சான்றிதழ்
Seed hardening,விதை கடினப்படுத்துதல்
Seed treatment,விதை சிகிச்சை
Seed-cum-fertilizer drill,விதை-கம்-உர துரப்பணம்
Seedling,நாற்று
Seepage,Seepage
Segregation,பாகுபாடு
Selectable marker,தேர்ந்தெடுக்கக்கூடிய மார்க்கர்
Selection pressure,தேர்வு அழுத்தம்
Selective herbicide,தேர்ந்தெடுக்கப்பட்ட களைக்கொல்லி
Selectivity index,தேர்ந்தெடுப்பு அட்டவணை
Self fertilization,சுய கருத்தரித்தல்
Self sufficiency,தன்னிறைவு
Self thinning capacity,சுய மெல்லிய திறன்
Self-fruitful,சுயநல
Self-incompatibility,சுய-முரண்பாடு
Selfish DNA,சுயநல டி.என்.ஏ
Semi-arid,அரை வறண்ட
Sensory evaluation,உணர்ச்சி மதிப்பீடு
Sepal,செபால்
Sequential cropping,தொடர்ச்சியான பயிர்
Serial dilution,தொடர் நீர்த்தல்
Sericulture,புத்துணர்ச்சி
Serology,செரோலஜி
Serum,சீரம்
Sex-determination,பாலின நிர்ணயம்
Sex-linkage,பாலியல்-இணைப்பு
Sexual propagation,பாலியல் பரப்புதல்
Sheet erosion,தாள் அரிப்பு
Shelling,ஷெல்லிங்
Shelter belt,தங்குமிடம் பெல்ட்
Short-day plant,குறுகிய நாள் ஆலை
Short-wave radiation,குறுகிய அலை கதிர்வீச்சு
Shuttle vector,ஷட்டில் வெக்டர்
Sibling,உடன்பிறப்பு
Sickle cell anemia,அரிவாள் செல் இரத்த சோகை
Sigmoid curve,சிக்மாய்டு வளைவு
Signal hypothesis,சிக்னல் கருதுகோள்
Significance test,முக்கியத்துவம் சோதனை
Silage,சிலேஜ்
Silo,சிலோ
Silt,மண்
Silt loam,சில்ட் களிமண்
Silviculture,சில்விக்கால்ச்சர்
Sink,மூழ்கி
Sink capacity,மூழ்கும் திறன்
Sister chromatid,சகோதரி குரோமாடிட்
Site-specific nutrient management,தளம் சார்ந்த ஊட்டச்சத்து மேலாண்மை
Skewed distribution,வளைந்த விநியோகம்
Skip row planting,வரிசை நடவு தவிர்க்கவும்
Slime mould,சேறு அச்சு
