Punjabi,English
ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ),LEISA - (Low Energy Input Sustainable Agriculture)
ਲੈਂਟਿਕਲ,Lenticel
ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ,Lento capillary point
Letoxtonema,Leptonema
Lextospirosis,Leptospirosis
ਲੀਰੋ-ਮੌਰਫਿਕ,Lero-morphic
ਜਖਮ,Lesion
ਜਾਨਲੇਵਾ,Lethal mutation
ਲੁੱਕੋਪਲਾਸਟ,Leucoplast
ਪੱਧਰ ਦੇ ਛੱਤ,Level terrace
ਲੇਵਲਰ (ਲੇਵੀਲਰ),Leveler (leveller)
ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ),Levelling (of land)
ਲੇਅ ਖੇਤੀ,Ley farming
ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ,Liebig's law of minimum
ਭੰਡਾਰਨ,Ligation
ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ,Light compensation point
ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ,Light saturation intensity
ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ,Light transmission ratio
ਹਲਕਾ ਜਾਲ,Light trap
ਸੀਮਿਤ,Liming
ਸੀਮਾ,Limitation
ਸੀਮਤ ਕਾਰਕ,Limiting factor
ਲਿਮੋਨਾਈਟ,Limonite
ਲਾਈਨ,Line
ਲੀਨੀਅਰ ਜਵਾਬ,Linear response
ਲਿੰਕਜ,Linkage
ਲਿੰਕੇਜ ਸਮੂਹ,Linkage group
ਲਿੰਕ,Linker
ਲਿੰਟ ਇੰਡੈਕਸ,Lint index
ਲਾਈਨਟਰਸ,Linters
ਲਿਪਿਡ,Lipid
ਲਿਪੋਲੀਸਿਸ,Lipolysis
ਤਰਲ,Liquidation
ਲਿਸਟਰ,Lister
ਲਿਸਟਰ,Lister
ਸੂਚੀ,Listing
Lithospere,Lithosphere
ਕੂੜਾ,Litter
ਲਾਈਵ ਮਲਚ,Live mulches
ਜਿਗਰਵੋਰਟ,Liverwort
ਪਸ਼ੂ,Livestock
ਸਥਾਨਕ ਨਿਯੰਤਰਣ,Local control
ਟਿਕਾਣੇ,Locus
ਟਿੱਡੀ,Locust
ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼),Lodging (crop lodging)
ਲੋਡਿਕੂਲ,Lodicule
ਲਾਹਨਤ,Loess
ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ,Logarthimic transformation
ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ,Long - day plant
ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,Long wave radiation
ਲੂਪ,Loop
Lopping,Lopping
ਲੰਬਰ,Lumber
ਲੱਕਸ,Lux
ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ),Luxury consumption (nutrient)
ਲਗਜ਼ਰੀ ਜੀਨ,Luxury genes
ਲਾਇਕੋਪਿਨ,Lycopene
ਲਿੰਫ,Lymph
ਲਸੀਮੀਟਰ,Lysimeter
ਸੈੱਲ ਦਾ lysis,Lysis of cell
ਲਿੰਗੀ,Lysogeny
ਲਾਇਸੋਸੋਮ,Lysosome
ਪਤਸਿਮੇਮ,Lysozyme
Lac ਰੁੱਖ,Lac tree
Lac,Lac
"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ","Lady's finger, okra"
ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ,Land caltrops
ਲੌਨਟਾਨਾ,Lantana
ਲਾਥੀਰਸ,Lathyrus
ਲੀਕ,Leek
ਨਿੰਬੂ ਘਾਹ,Lemon grass
ਨਿੰਬੂ,Lemon
ਦਾਲ,Lentil
ਲੇਕਿ ur ਨਸ,Lequorice
ਸਲਾਦ,Lettuce
ਲਿਲੀ,Lily
ਚੂਨਾ,Lime
ਅਲਸੀ,Linseed
ਲੀਚੀ,Litchi
ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ,Little millet
ਲੌਂਗ ਤਰਬੂਜ,Long melon
ਲੰਬੀ ਮਿਰਚ,Long pepper
ਭੌਤਿਕ,Loquat
ਕਮਲ,Lotus
Lurcesne,Lurcerne
Lac ਕੀੜੇ,Lac insect
ਲੇਡੀ ਬਰਡ ਬੀਟਲ,Lady bird beetle
ਪੱਤਾ ਮਾਈਨਰ,Leaf miner
ਪੱਤਾ ਰੋਲਰ,Leaf roller
ਪੱਤਾ ਵੈਬਬਰ,Leaf webber
ਟਿੱਡੀ,Locust
ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ,Macro evolution
ਮੈਕ੍ਰੋਲਮੇਟ,Macroclimate
ਮੈਕਰੋਮੋਲਕੋਲ,Macromolecule
ਮੈਕਰੋਟੇਸ਼ਨ,Macromutation
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,Macronutrient
ਮੈਕਰੌਪੋਰਸ,Macropores
ਮੈਗਗੋਟ,Maggot
ਮੈਗਮਾ,Magma
ਮੈਗਨੇਸ਼ੀਆ,Magnesia
ਮੈਗਨੀਸ਼ੀਅਮ,Magnesium
ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ,Magnetic stirrer
ਵਿਸ਼ਾਲਤਾ,Magnitude
ਮੂਹਾ ਕੇਕ,Mahua cake
ਰੱਖਿਅਕ ਲਾਈਨ,Maintainer line
ਰੱਖ ਰਖਾਵ,Maintenance
ਮੱਕੀ ਸ਼ਰਨ,Maize sheller
ਮਰਦ ਨਿਰਜੀਵ,Male sterile
ਖਰਾਬ,Malformation
ਖਰਾਬ,Malignancy
ਕੁਪੋਸ਼ਣ,Malnutrition
ਗਲਤ,Malpractice
ਖਰਾਬ,Malting
ਖੁਰਲੀ,Manger
ਮੈਂਗ੍ਰੋਵ,Mangroves
ਮੈਨੋਮੀਟਰ,Manometer
ਮੈਨੋਮੀਟਰ,Manometer
Mantissa (loarithm),Mantissa (of logarithm)
ਖਾਦ,Manure
ਖਾਦ,Manuring
ਹਾਸ਼ੀਏ,Marginal
ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ,Marginal cost
ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ,Marginal land
ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ,Marginal product
ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ,Marginal return
ਸਮੁੰਦਰੀ,Marine
ਮਾਰਕਰ (ਜੈਨੇਟਿਕ),Marker (genetic)
ਮਾਰਕੀਟ,Market
ਮਾਰਕਿਟੇਬਲ,Marketable
ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ,Marketable surplus
ਮਾਰਕੀਟ ਸਰਪਲੱਸ,Marketed surplus
ਮਾਰਕੀਟਿੰਗ,Marketing
ਮਾਰਸ਼,Marsh
ਪੁੰਜ ਵਹਾਅ,Mass flow
ਪੁੰਜ ਚੋਣ,Mass selection
ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ,Mass-spectrometer
ਮਸਤ,Mast
ਜਣੇਪੇ ਵਿਰਾਸਤ,Maternal inheritance
ਮੇਲ,Mating
ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ,Matric potential
ਪੱਕਣ,Maturation
ਪਰਿਪੱਕਤਾ (ਫਸਲ),Maturity (crop)
ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ,Maximum available water
ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ,Maximum cropping
ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ,Maximum residue limit
ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ,Maximum sustainable yield
ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ,Maximum thermometer
ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ,Maximum water holding capacity
ਮੈਦਾਨ ਬਗੀਚੇ,Meadow orcharding
Maly,Mealy
ਮਤਲਬ ਭਟਕਣਾ,Mean deviation
ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ),Mean life (nuclear)
ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ,Mean sea level
ਮਤਲਬ ਵਰਗ,Mean square
ਮਾਪ,Measure
ਮਾਪ,Measurement
ਮਕੈਨੀਕਲ,Mechanical
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ),Mechanical analysis (soil)
ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ,Mechanical impedence
ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ,Mechanized farming
ਮੀਡੀਅਨ,Median
ਚਿਕਿਤਸਕ ਪੌਦਾ,Medicinal plant
ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ,Mediterranean climate
ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ,Megagametogenesis
ਮੇਗਾਸਪੋਰੰਗੀਆ,Megasporangia
ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ),Megaspore (macrospore)
Meagasporogenisis,Megasporogenesis
Meiosis,Meiosis
ਮਿੱਟੀ,Mellow soil
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,Melting of DNA
ਝਿੱਲੀ ਫਿਲਟਰ,Membrane filter
ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ,Mendelian inheritance
ਗੰਦਗੀ,Mendelism
ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,Mendel's law of inheritance
ਵਪਾਰੀ,Merchandise
ਪਾਰਾ,Mercury
ਬੇਰਹਿਮ,Meristem
ਮੇਸੋਲਮੇਟ,Mesoclimate
Mesoderm,Mesoderm
ਮੇਸੋਫਿਲ,Mesophyll
ਮੇਸੋਫਾਈਟ,Mesophyte
ਮੇਸੋ-ਪਿਓਜ਼,Meso-pores
Mesospere,Mesosphere
ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ),Messenger RNA (m-RNA)
Metabolism,Metabolism
Metabolites,Metabolites
ਧਾਤ ਦਾ ਡੈਮ,Metal dam
ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ,Metamorphic rocks
ਮੈਟਮੋਰਫੋਸਿਸ,Metamorphosis
ਮਛੂਤ,Metaphase
ਮੈਟਸਟ੍ਰਸਸ,Metastrus
ਪਾਚਕ,Metaxenia
ਮੀਟਰ ਵਿਗਿਆਨ,Meteorology
ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ,Methaemoglobinaemia
Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ,Method demonstration
ਮੀਕਾ,Mica
ਮਾਈਕਰੋ ਬੇਸਿਨ,Micro basin
ਮਾਈਕਰੋ ਫੂਨਾ,Micro fauna
ਮਾਈਕਰੋਬ,Microbe
ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ,Microbial biomass carbon
ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ,Microbial degradation
ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ,Microbial insecticide
ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,Microbiology
ਮਾਈਕਰੋਬਾਇਟਿਕ,Microbiotic
ਮਾਈਕਰੋਕਲੀਮੇਟ,Microclimate
ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ,Microenvironment
ਮਾਈਕ੍ਰੋਫਲੋਰਾ,Microflora
ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ,Microgametogenesis
ਮਾਈਕ੍ਰਿਤੀ,Microirrigation
ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ,Micrometeorology
ਮਾਈਕਰੋਨਟੀਐਂਟ,Micronutrient
ਮਾਈਕ੍ਰੋਪੋਲਟ,Microplot
ਮਾਈਕ੍ਰੋਫੋਰ,Micropore
ਮਾਈਕ੍ਰੋਪਾਈਲ,Micropyle
ਮਾਈਕਰੋਸਕੋਪੀ,Microscopy
ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ,Microsporangium
ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ,Microspore culture
ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ,Microspore mother cell
ਮਾਈਕਰੋਸਪੋਰਸ,Microspore
ਮਾਈਕ੍ਰੋਟੋਮ,Microtome
ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ,Microtopography
ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ,Mid-season correction
ਮਾਈਗ੍ਰੇਸ਼ਨ,Migration
ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ,Milk grain stage
ਮਿਲਪੀਦ,Millepede
ਮਿਲਟਸ,Millets
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,Milling recovery
ਮਿਲਿੰਗ,Milling
ਖਣਿਜ ਪੋਸ਼ਣ,Mineral nutrition
ਖਣਿਜ ਮਿੱਟੀ,Mineral soil
ਖਣਿਜ,Mineralisation
ਖਣਿਜ,Minerals
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,Minimum thermometer
ਘੱਟੋ ਘੱਟ ਖੇਤ,Minimum tillage
ਮਾਮੂਲੀ ਫਸਲਾਂ,Minor crops
Miyotic ਇੰਡੈਕਸ,Miotic index
ਗਲਤ ਵਿਆਖਿਆ,Missence mutation
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,Mist irrigation
ਧੁੰਦ,Mist
ਮਾਈਟੋਚੋਂਡਰੀਆ,Mitochondria
ਮੀਟੋਸਿਸ,Mitosis
ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ,Mitscherlich's law
ਮਿਕਸਡ ਫਸਲ,Mixed cropping
ਮਿਕਸਡ ਖੇਤੀ,Mixed farming
ਮਿਕਸਡ ਖਾਦ,Mixed fertilizer
ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ,Mixed grazing
ਮਿਕਸਡ ਸਵਰਡ,Mixed sward
ਮਾਡਲ,Model
ਮਾਡਲਿੰਗ,Modelling
ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ,Modified atmosphere packaging
ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ,Moisture availability index
ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ,Moisture deficit index
ਨਮੀ ਬਰਾਬਰ,Moisture equivalent
ਨਮੀ ਸ਼ਾਸਨ,Moisture regime
ਨਮੀ ਜਾਰੀ ਕਰਵ,Moisture release curve
ਨਮੀ ਧਾਰਨ,Moisture retention
ਨਮੀ ਦਾ ਤਣਾਅ,Moisture stress
ਨਮੀ ਤਣਾਅ,Moisture tension
ਨਮੀ,Moisture
ਮੋਲਰ ਹੱਲ,Molar solution
ਗੁੜ,Molasses
ਮੋਲ ਡਰੇਨੇਜ,Mole drainage
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,Molecular biology
ਅਣੂ ਪ੍ਰਜਨਨ,Molecular breeding
ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,Molecular hybridization
ਮੋਲਸਕਾਈਡ,Molluscicide
ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ),Monetary advantage index (MAI)
ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ,Monoclonal antibody
ਮੋਨੋਕੋਟਲੇਡਨਜ਼,Monocotyledons
ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ),Monocrop (Monoculture)
ਮੋਨੋਇੰਸ,Monoecious
ਮੋਨੋਸੇਨੇਸਿਸ,Monogenesis
ਮੋਨੋਹਾਇਬ੍ਰਿਡ,Monohybrid
ਮੋਨੋਜ਼ੀਗੋਟਿਕ,Monozygotic
ਮੌਨਸੂਨ,Monsoon
ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ,Montmorillonite
ਮੂਅਰ,Moor
ਮੋਰ,Mor
ਮੋਰਗਨ ਯੂਨਿਟ,Morgan unit
ਮੋਰਫੋਜੀਨੇਸਿਸ,Morphogenesis
ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ,Morphological adaptation
ਰੂਪ ਵਿਗਿਆਨ,Morphology
ਗਿਰਵੀਨਾਮਾ,Mortgage
Mottle,Mottle
ਪਿਘਲਣਾ,Mottling
ਮੋਲਡ,Mould
ਮੋਲਿੰਗ,Moulting
ਟੀਲਾ ਸਭਿਆਚਾਰ,Mound culture
ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ,Mound layering
ਕਮਰ,Mower
ਕਣਕ,Mowing
ਮੁਖੜਾ,Mucilage
ਚੁੱਪ ਮਿੱਟੀ,Muck soil
ਚਿੱਕੜ,Muddy
ਮਫਲ,Muffle
ਮਲਚ ਦੀ ਖੇਤੀ,Mulch farming
ਮਲਚ ਦਾ ਖੇਤ,Mulch tillage
ਮਲਚ,Mulch
ਮਲਚਿੰਗ,Mulching
Mull,Mull
ਮਲਟੀ ਮੰਜ਼ਿਲ ਦੀ ਫਸਲ,Multi storey cropping
ਮਲਟੀਪਲ ਸੰਬੰਧ,Multiple correlation
ਮਲਟੀਪਲ ਫਸਲਿੰਗ,Multiple cropping
ਮਲਟੀਪਲ ਫਸਲਿੰਗ ਇੰਡੈਕਸ,Multiple cropping index
ਮਲਟੀਪਲ ਕਰਾਸ,Multiple cross
ਕਈ ਵਿਰੋਧ,Multiple resistance
ਮਲਟੀਵਾਇਰੈਟ,Multivariate
ਮਲਟੀਜੀਜੋਟਿਕ,Multizygotic
ਮੰਮੀ,Mummification
ਭੜਕਿਆ ਫਲ,Mummified fruit
ਮਸਕੋਵਾਈਟ,Muscovite
ਖੁੰਭ,Mushroom
ਵਿਗਾੜ,Mutagen
ਪਰਿਵਰਤਨ,Mutant
ਪਰਿਵਰਤਨ,Mutation
ਆਪਸੀ ਰੋਕ,Mutual inhibition
ਮਹਿਲਾ,Mutualism
Mycelium,Mycelium
ਮਾਈਕੋਲੋਜੀ,Mycology
ਮਾਈਕੋਪਲਾਸਮਾ,Mycoplasma
ਮਾਈਕੋਰਿਹਿਜ਼ਾ,Mycorrhiza
ਗਦਾ,Mace
ਮਦਰ,Madar
ਮਧੁਦਾਸ,Madhuca
ਮੱਕੀ,Maize
ਮੱਖਣ,Makhana
ਮੈਂਡਰਿਨ,Mandarin
ਅੰਬ ਜ਼ਿੰਜਰ,Mango zinger
ਅੰਬ,Mango
"ਮਾਰਗੋਸਾ, ਨਿੰਮ","Margosa, neem"
ਮੈਰੀਗੋਲਡ,Marigold
ਮਸਤਾਂ ਦਾ ਰੁੱਖ,Mastic tree
ਮਰਲਿਲ,Merrill
ਮੇਸਟਾ,Mesta
ਪੁਦੀਨੇ,Mint
ਮੋਲੂਕਾ ਬੀਨ,Molucca bean
ਬਾਂਦਰ ਜੈਕ,Monkey jack
ਮੋਰਿੰਗਾ,Moringa
ਸਵੇਰ ਦੀ ਮਹਿਮਾ (ਕਨਵਾਈਟਰੋਲਵੂਲਸ),Morning glory (convolvulus)
ਮੋਸਮਬੀ,Mosambi
ਕੀੜਾ ਬੀਨ,Moth bean
ਮਲਬੇਰੀ,Mulberry
ਖੁੰਭ,Mushroom
ਮਸ਼ਕ,Musk melon
ਹੰਕਾਰੀ,Musk
ਰਾਈ,Mustard
ਮਰਟਲ,Myrtle
ਮੈਪਿਅਰ ਘਾਹ,Mapier grass
Maly ਬੱਗ,Mealy bug
ਮਿਜ,Midge
ਦੇਕਣ,Mites
ਬਾਂਦਰ,Monkey
ਮੱਛਰ,Mosquito
ਕੀੜਾ,Moth
ਮੀਟਰ ਵਿਗਿਆਨੀ,Meteorologist
ਮਾਈਕਰੋਬੋਲੋਜਿਸਟ,Microbiologist
ਮਾਈਕੋਲੋਜਿਸਟ,Mycologist
ਨੈਨੋਟੈਕਨੋਲੋਜੀ,Nanotechnology
ਨੈਪਲਫਾਰਮ,Napiform
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,Narcotic
ਨਾਸਿਕ ਲਹਿਰ,Nastic movement
ਰਾਸ਼ਟਰੀ ਪ੍ਰਦਰਸ਼ਨ,National demonstration
ਰਾਸ਼ਟਰੀਕਰਨ (ਜ਼ਮੀਨ ਦਾ),Nationalization (of land)
ਕੁਦਰਤੀ,Natural
ਕੁਦਰਤੀ ro ਿੱਡ,Natural erosion
ਕੁਦਰਤੀ ਖੇਤੀ,Natural farming
ਕੁਦਰਤੀ ਸਾਧਨ,Natural resources
ਕੁਦਰਤੀ ਚੋਣ,Natural selection
ਕੁਦਰਤੀ ਬਨਸਪਤੀ,Natural vegetation
ਗਰਦਨ (ਹੌਰਟ),Neck (hort)
ਨੇਕਰੋਸਿਸ,Necrosis
ਅੰਮ੍ਰਿਤ,Nectar
ਨਕਾਰਾਤਮਕ ਅਲੀਲਿਓਪੈਥੀ,Negative allelopathy
ਸ਼ੁੱਧਤਾ,Nematicide
ਨੈਟੋਡ ਰੋਧਕ ਰੂਟਸਟੌਕ,Nematode resistant rootstock
ਨਮਤਾਗਤ,Nematology
Neoteney,Neoteny
ਨੈੱਟ ਸਹਿਯੋਗ ਦੀ ਦਰ (ਨਰ),Net assimilation rate (NAR)
ਸ਼ੁੱਧ ਲਾਭ,Net gain
ਸ਼ੁੱਧ ਆਮਦਨੀ (ਖੇਤੀ ਆਮਦਨੀ),Net income (farm income)
ਜਾਲ ਸਿੰਚਾਈ ਦੀ ਜ਼ਰੂਰਤ,Net irrigation requirement
ਸ਼ੁੱਧ ਉਤਪਾਦਕਤਾ,Net productivity
ਸ਼ੁੱਧ ਵਾਪਸੀ,Net return
ਜਾਲ,Netting
ਨਿ ur ਰੋਨ,Neuron
ਨਿਰਪੱਖ,Neutral
ਨਿਰਪੱਖਵਾਦ,Neutralism
ਨਿਰਪੱਖਤਾ,Neutralization
ਨਿਰਪੱਖ ਮਿੱਟੀ,Neutral soil
ਨਿ ut ਟ੍ਰੋਨ ਨਮੀ ਮੀਟਰ,Neutron moisture meter
Niche,Niche
ਨਿਕੋਟਿਨ,Nicotine
ਰਾਤ ਦੀ ਮਿੱਟੀ,Night soil
ਨਾਈਟ੍ਰੇਟ ਆਰਮੇਸ਼ਨ,Nitrate assimilation
ਨਾਈਟ੍ਰੇਟ ਕਮੀ,Nitrate reduction
ਨਾਈਟ੍ਰੇਟ ਜ਼ਹਿਰੀਲੇਪਨ,Nitrate toxicity
Nitre,Nitre
ਨਾਈਟ੍ਰੇਸ਼ਨ ਇਨਿਹਿਬਟਰ,Nitrification inhibitor
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,Nitrogen assimilation
ਨਾਈਟ੍ਰੋਜਨ ਚੱਕਰ,Nitrogen cycle
ਨਾਈਟ੍ਰੋਜਨ ਦੀ ਘਾਟ,Nitrogen deficiency
ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,Nitrogen fixation
ਨਾਈਟ੍ਰੋਜਨਸ,Nitrogenous
ਨਬਾਇਜ਼,Nobilization
ਨੇਕ ਗੰਨਾ,Noble cane
ਰਾਤ ਨੂੰ,Nocturnal
ਨੋਡ,Node
ਹਿਲਾ ਕੇ ਪੌਦਾ,Nodulated plant
ਹੱਡੀ,Nodulation
ਨਾਨੁਡਲ,Nodule
ਨਾਮਨਜ਼,Nomadion
ਨਾਮਕਰਨ,Nomenclature
ਗੈਰ ਵਿਕਲੀ,Non allelic
ਗੈਰ ਕੇਸ਼ਿਕਾ ਦਾ ਦਰਦ,Non capillary pore
ਗੈਰ ਰਸਮੀ ਫਸਲ,Non competing crop
ਬਕਵਾਸ ਪਰਿਵਰਤਨ,Nonsense mutation
ਗੈਰ ਮਹੱਤਵਪੂਰਨ,Non significant
ਗੈਰ-ਐਸਿਡ ਫਾਰਮਿੰਗ ਖਾਦ,Non-acid forming fertilizer
ਗੈਰ-ਸੰਜੋਗ,Non-conjugation
ਗੈਰ-ਡਿਸਕ੍ਰਿਪਟ (ਜਾਨਵਰ),Non-descript (animal)
ਗੈਰ-ਜ਼ਰੂਰੀ ਤੱਤ,Non-essential element
ਗੈਰ-ਇਕਮੈਜੈਨਸ,Non-homogenous
ਗੈਰ-ਹਿੱਮੋਲਗਸ,Non-homologus
ਗੈਰ-ਪੋਲਰ ਅਹਾਤੇ,Non-polar compound
ਗੈਰ-ਨਵਿਆਉਣਯੋਗ Energy ਰਜਾ,Non-renewable energy
ਗੈਰ-ਚੋਣਵੇਂ ਸੰਪਰਕ ਜਬੀਨੀਡ,Non-selective contact herbicide
ਗੈਰ-ਚੋਣਵੇਂ ਜੜੀ-ਬੂਟੀਆਂ,Non-selective herbicide
ਗੈਰ-ਪ੍ਰਤੀਕ ਨਾਈਟ੍ਰੋਜਨ ਨਿਰਧਾਰਨ,Non-symbiotic nitrogen fixation
ਸਧਾਰਣ ਵੰਡ,Normal distribution
ਸਧਾਰਣ ਬੂਟੇ,Normal seedlings
ਸਧਾਰਣ ਹੱਲ,Normal solution
ਸਧਾਰਣ,Normalising
ਉੱਤਰੀ ਧੁੰਦਲਾ,Northern blotting
ਸੂਝਵਾਨ ਬਿਮਾਰੀ,Notifiable disease
ਕੋਈ ਵੀ ਬੀਜਣ ਤੱਕ,No-till planting
ਖਤਰਨਾਕ ਬੂਟੀ,Noxious weeds
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ,Nuclear magnetic
ਨਿ nuc ਕਲੀ ਐਸਿਡ,Nuclei acid
ਪ੍ਰਮਾਣਕ,Nucleobacter
ਪ੍ਰਮਾਣੂ,Nucleolus
ਨਿਵੇਕਾਈਡ,Nucleotide
ਨਿ nuc ਕਲੀਅਸ,Nucleus
ਨਲ ਹਾਈਪੋਥੇਸਿਸ,Null hypothesis
Nuallismic,Nullisomic
ਨਲ-ਪਰਿਵਰਤਨ,Null-mutation
ਨਰਸ ਸੈੱਲ,Nurse cell
ਨਰਸ ਫਸਲ,Nurse crop
ਨਰਸਰੀ,Nursery
ਗਿਰੀਦਾਰ,Nut
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,Nutrient cycling
ਪੌਸ਼ਟਿਕ ਘਾਟ ਦੇ ਲੱਛਣ,Nutrient deficiency symptoms
ਪੋਸ਼ਣ,Nutrition
ਪੌਸ਼ਟਿਕ ਮੁੱਲ,Nutritional value
ਪੌਸ਼ਟਿਕ ਮੁੱਲ ਇੰਡੈਕਸ,Nutritive value index
ਖੇਤੀ ਨਾਲ ਜੁੜੇ ਮਹੱਤਵਪੂਰਨ ਪੌਦਿਆਂ ਦੇ ਨਾਮ,Names of important plants related to agriculture
ਨਾਗਈ ਕਪੜੇ,Nagai camphor
ਨਾਰਸੀਸਸ,Narcissus
ਨਾਈਜੀਲਾ,Nigella
ਨਾਈਜਰ,Niger
ਰਾਤ ਜੌਮਾਈਨ,Night jasmine
ਨੀਪਾ ਪਾਮ,Nipa palm
ਗਿਰੀ ਘਾਹ,Nut grass
ਅਖਰੋਟ ਦੀ ਸੇਵਾ,Nut sedge
ਗਿਰੀਦਾਰ,Nutmeg
