Tamil,Gujarati
பாராளுமன்ற முகவர்,સંસદીય એજન્ટ
பார்னெலிசம்,પાર્નેલિઝમ
பரோல்,પેરોલ
பரோல்,પેરોલ
பாரிசைட்,પેરિસાઈડ
பாரிசைட்,પેરિસાઈડ
கட்சிக்காரன்,પક્ષપાતી
கட்சிக்காரன்,પક્ષપાતી
கட்சிக்காரன்,પક્ષપાતી
பாஸ்,પાસ
கடவுச்சொல் (=வாட்ச் சொல்),પાસ શબ્દ (=વોચ શબ્દ)
தேசபக்தர்,પિતૃસત્તાક
தேசபக்தர்கள்,પિતૃઓ
பேட்ரிசியன்,પેટ્રિશિયન
பரம்பரை,દેશભક્તિ
பாக்ஸ் பிரிட்டானிக்கா,પેક્સ બ્રિટાનિકા
பாக்ஸ் ரோமானா,પેક્સ રોમાના
பரம்பரை,વંશાવલિ
பரம்பரை,વંશાવલિ
பரம்பரை நபர்,વંશાવલિ વ્યક્તિ
இணையர்,પીઅર
இணையர்,પીઅર
பீரேஜ்,પીરેજ
பீரேஜ்,પીરેજ
பீரேஜ்,પીરેજ
அயர்லாந்தின் சகாக்கள்,આયર્લેન્ડના સાથીદારો
ஸ்காட்லாந்தின் சகாக்கள்,સ્કોટલેન્ડના સાથીદારો
தீபகற்ப பிரச்சாரம்,દ્વીપકલ્પ ઝુંબેશ
தீபகற்ப போர்,દ્વીપકલ્પ યુદ્ધ
பென்னண்ட்,પેનન્ટ
மக்கள் சாசனம் (=தேசிய சாசனம்),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
துரோகம்,બેફામ
காலம்,સમયગાળો
காலம்,સમયગાળો
சுற்றளவு,પરિઘ
நிரந்தர தீர்வு,કાયમી સમાધાન
நிரந்தர ஃபைஃப்,શાશ્વત જાગીર
ஃபாலன்க்ஸ்,ફાલેન્ક્સ
ஃபாலன்க்ஸ்,ફાલેન્ક્સ
ஃபிரோ,ફેરો
பிக்டோகிராம்,પિક્ટોગ્રામ
பிக்டோகிராஃப்,પિક્ટોગ્રાફ
பிக்டோகிராஃப்,પિક્ટોગ્રાફ
யாத்ரீகர்,યાત્રાળુ
யாத்திரை தந்தைகள்,યાત્રાળુ પિતા
கொள்ளை,લૂંટ
கொள்ளை,લૂંટ
தூண்,સ્તંભ
தூண் ஆணைகள் (அசோகரின்),સ્તંભના આજ્ઞાઓ (અશોકના)
தூண் ஆணைகள் (அசோகரின்),સ્તંભના આજ્ઞાઓ (અશોકના)
தூண் ஆணைகள் (அசோகரின்),સ્તંભના આજ્ઞાઓ (અશોકના)
கடற்கொள்ளையர்,ચાંચિયો
கடற்கொள்ளையர்,ચાંચિયો
களமிறங்கிய போர்,પીચ યુદ્ધ
சதி,પ્લોટ
போலிஸ்,પોલિસ
போலிஸ்,પોલિસ
அரசியல் தலைவர்,પોલિટાર્ક
அரசியல் முகவர்,પોલિટિકલ એજન્ટ
அரசியல் தஞ்சம்,રાજકીય આશ્રય
அரசியல் குடியிருப்பாளர்,રાજકીય નિવાસી
அரசியல் பயங்கரவாதம்,રાજકીય આતંકવાદ
தேர்தல் வரி,મતદાન કર
பாண்டூன்,પોન્ટૂન
பிரீமியர்,પ્રીમિયર
பிரீமியர்,પ્રીમિયર
பிரீமியர்ஷிப்,પ્રીમિયરશિપ
ஜனாதிபதி பதவி,પ્રમુખપદ
ஜனாதிபதி பதவி,પ્રમુખપદ
ஜனாதிபதி,રાષ્ટ્રપતિ
ஜனாதிபதி,રાષ્ટ્રપતિ
பிரசிடியம்,પ્રેસિડિયમ
பிரதமர்,પ્રધાન મંત્રી
ப்ரிமோஜெனிச்சர்,પ્રિમોજેનિચર
இளவரசன்,રાજકુમાર
இளவரசன்,રાજકુમાર
இளவரசர் பிஷப்,પ્રિન્સ બિશપ
இளவரசர் மனைவி,પ્રિન્સ કોન્સોર્ટ
இளவரசர் ரீஜண்ட்,પ્રિન્સ રીજન્ટ
பின்ஸ் ரெக்னென்ட்,પિન્સ રેગ્નન્ટ
இளவரசி ரீஜண்ட்,પ્રિન્સેસ રીજન્ટ
இளவரசி ராயல்,પ્રિન્સેસ રોયલ
சமஸ்தானம்,હુકુમત
சமஸ்தானம்,હુકુમત
சமஸ்தானம்,હુકુમત
பரிசு,ઇનામ
பரிசு,ઇનામ
பரிசுத் தொகை,ઈનામની રકમ
தொழில்முறை சிப்பாய்,વ્યવસાયિક સૈનિક
சத்தியம்,વચન
முன்னோடி கோட்டை,પ્રોમોન્ટરી કિલ્લો
பாதுகாக்கவும்,સંરક્ષક
பாதுகாக்கவும்,સંરક્ષક
பாதுகாக்கவும்,સંરક્ષક
பாதுகாவலர்,પ્રોટેજી
ஆதாரம்,ઉત્પત્તિ
ஆதாரம்,ઉત્પત્તિ
ஆதார அமைப்பு,પ્રોવેન્સ સિસ્ટમ
சார்பு சியோனிஸ்ட்,ઝાયોનિસ્ટ તરફી
பொது எதிரி,જાહેર દુશ્મન
பொது எதிரி,જાહેર દુશ્મન
புள்ளிகள்,વિરામચિહ્નો
பியூனிக் போர்கள்,પ્યુનિક યુદ્ધો
பியூரிட்டன்,પ્યુરિટન
புட்ச்,પુશ
குவாட்ரிகா,ક્વાડ્રિગા
நான்கு மடங்கு கூட்டணி,ચારગણું જોડાણ
குவாக்கர்,ક્વેકર
ராணி,રાણી
ராணி மனைவி,રાણીની પત્ની
ராணி வரதட்சணை,રાણી દાવેદાર
குயின்டம்,ક્વીનડમ
குயின்டம்,ક્વીનડમ
ராணி அம்மா,રાણી માતા
அரசி அரசி,રાજવી રાણી
குயிஸ்லிங்,ક્વિસલિંગ
குயிஸ்லிங்,ક્વિસલિંગ
வாடகையை விடுங்கள்,ભાડું છોડો
நடுக்கம்,ધ્રુજારી
க்வோ வாரண்டோ,વોરન્ટો
இனம்,રેસ
இன மேலாதிக்கம்,વંશીય સર્વોપરિતા
ரேக்,રેક
ரேக்,રેક
ரெய்டு,દરોડો પાડ્યો
ரெய்டு,દરોડો પાડ્યો
கோட்டை,રેમ્પાર્ટ
கோட்டை,રેમ્પાર્ટ
ரான்சாக்,લૂંટફાટ
மீட்கும் தொகை,ખંડણી
மீட்கும் தொகை,ખંડણી
பேரழிவு,તબાહી
அழிவுகள்,તબાહી
சாம்ராஜ்யம்,ક્ષેત્ર
பின்புற காவலர்,પાછળનો રક્ષક
பின்புற பாதுகாப்பு நடவடிக்கை,પાછળના રક્ષકની ક્રિયા
கிளர்ச்சியாளர்,બળવાખોર
கலகம்,બળવો
கிளர்ச்சிக்கான அங்கீகாரம்,બળવાની માન્યતા
மறுசீரமைப்பு,રીકન્ડક્શન
உளவுத்துறை,રિકોનિસન્સ
புனரமைப்பு,પુનઃનિર્માણ
பதிவு,રેકોર્ડ
பதிவு அலுவலகம்,રેકોર્ડ ઓફિસ
பதிவு ஓய்வு,રેકોર્ડ નિવૃત્તિ
சிவப்பு சட்டைகள்,લાલ શર્ટ
சீர்திருத்தம்,સુધારણા
அகதி,શરણાર્થી
ரெகாலியா,રેગાલિયા
ரெகாலியா,રેગાલિયા
ரெகாலியா,રેગાલિયા
ரீஜென்சி,રીજન્સી
ரீஜண்ட்,કારભારી
ரீஜண்ட் ராணி,કારભારી રાણી
ரெஜிசைட்,રેજીસાઈડ
ரெஜிசைடுகள்,રેજીસાઇડ્સ
ஆட்சி,શાસન
ஆட்சி,શાસન
பிராந்தியம்,પ્રદેશ
ஆட்சி ஆண்டு,શાસન વર્ષ
ஆட்சியாளர்,રેગ્નન્ટ
ரெக்னம்,રેગ્નમ
ரீச்,રીક
ஆட்சி,શાસન
ஆட்சி,શાસન
ஆட்சி செய்யும் குடும்பம்,રાજ પરિવાર
பயங்கர ஆட்சி,આતંકનું શાસન
பயங்கர ஆட்சி,આતંકનું શાસન
வலுவூட்டு,મજબૂત કરો
வலுவூட்டல்,મજબૂતીકરણ
மறுசீரமைப்பு,પુનઃસ્થાપન
மறு முதலீடு,ફરીથી રોકાણ કરો
ரிலே இடுகை,રિલે પોસ્ટ
ரிலே பாதை,રિલે માર્ગ
ரிலே அமைப்பு,રિલે સિસ્ટમ
விடுதலை,પ્રકાશન
விடுதலை,પ્રકાશન
துறத்தல்,ત્યાગ
துறத்தல்,ત્યાગ
ரெபர்ட்டரி (=சரக்கு),રેપર્ટરી (= ઇન્વેન્ટરી)
களஞ்சியம்,ભંડાર
களஞ்சியம்,ભંડાર
குடியரசு,પ્રજાસત્તાક
குடியரசு தினம்,ગણતંત્ર દિવસ
ரெஸ்கிரிப்ட்,રીસ્ક્રીપ્ટ
ரெஸ்கிரிப்ட்,રીસ્ક્રીપ્ટ
குடியிருப்பாளர்,રહેવાસી
மறுசீரமைப்பு,પુનઃસ્થાપન
உயிர்த்தெழுதல்,પુનરુત્થાન
உயிர்த்தெழுதல்,પુનરુત્થાન
பின்வாங்கவும்,પીછેહઠ
தலைகீழ் (ஒரு நாணயத்தின்),ઊલટું (સિક્કાનું)
கிளர்ச்சி,બળવો
புரட்சி,ક્રાંતિ
"புரட்சி, பிரஞ்சு","ક્રાંતિ, ફ્રેન્ચ"
புகழ்பெற்ற புரட்சி,ક્રાંતિ ભવ્ય
"புரட்சி, தொழில்துறை","ક્રાંતિ, ઔદ્યોગિક"
உயரும்,રાઇઝિંગ
ரோட்டன்-போரோ,રોટન-બરો
ரஃப் ரைடர்ஸ்,રફ રાઇડર્સ
வட்டத் தலைகள்,રાઉન્ડ-હેડ્સ
வழித்தட,રાઉટ
அரச பார்வையாளர்கள்,રોયલ પ્રેક્ષકો
அரச சாசனம்,રોયલ ચાર્ટર
ராயல் க்ரெஸ்ட்,રોયલ ક્રેસ્ટ
ராயல் க்ரெஸ்ட்,રોયલ ક્રેસ્ટ
அரச ஆணை,રોયલ હુકમનામું
ரூப்ரிக்,રૂબ્રિક
இடிபாடுகள்,ખંડેર
ஓடுபவர்,દોડવીર
நாசவேலை,તોડફોડ
சேபர்,સાબર
சபர்ஸ்,સાબર્સ
தியாகம்,બલિદાન
தியாகம்,બલિદાન
தியாகம்,બલિદાન
பாதுகாப்பான நடத்தை,સલામત આચરણ
பாதுகாப்பு,સેફગાર્ડ
பாதுகாப்பு,સેફગાર્ડ
பாதுகாப்பு கடமைகள்,સુરક્ષા ફરજો
சாலி,સેલી
சாலி-போர்ட்,સેલી-બંદર
செங்கோல்,રાજદંડ
சிமிட்டர்,સ્કીમિટર
இரண்டாவது எஸ்டேட்,બીજી એસ્ટેટ
பிரிவு,સંપ્રદાય
பிரிவு,સંપ્રદાય
வலிப்பு,જપ્તી
வலிப்பு,જપ્તી
செனட்,સેનેટ
செனட்,સેનેટ
செனட்,સેનેટ
செனட்,સેનેટ
செர்ஃப் (=போர்டார் அல்லது வில்லன்),નોકર (=બોર્ડર અથવા વિલિન)
செர்ஃப் (=போர்டார் அல்லது வில்லன்),નોકર (=બોર્ડર અથવા વિલિન)
அடிமைத்தனம்,સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
அடிமைத்தனம்,સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
நிழல் ராஜா,છાયા રાજા
கப்பல் பணம்,શિપ મની
அதிர்ச்சிப் படைகள் (=புயல் படைகள்),શોક ટુકડીઓ (= તોફાન ટુકડીઓ)
குறுகிய பாராளுமன்றம்,ટૂંકી સંસદ
சண்டை,અથડામણ
அடிமை,ગુલામ
அடிமைத்தனம்,ગુલામી
அடிமைத்தனம்,ગુલામી
சிப்பாய் அரசியல்வாதி,સૈનિક રાજનેતા
ஈட்டி,ભાલા
ஈட்டி-தலை,ભાલા-માથું
கோளம்,ગોળાકાર
ஸ்ப்ராஜிஸ்டிக்ஸ்,સ્ફ્રાજીસ્ટિક્સ
அமைப்பை கெடுக்கிறது,સિસ્ટમ બગાડે છે
ஸ்கொயர்,સ્ક્વેર
ஸ்கொயர்,સ્ક્વેર
ஸ்கியர்ச்சி,સ્ક્વેરઆર્કી
ஸ்கியர்ச்சி,સ્ક્વેરઆર્કી
தரநிலை,ધોરણ
தரநிலை-தாங்கி,ધોરણ-વાહક
நிற்கும் இராணுவம்,સ્થાયી સૈન્ય
நிலையான ஆணை,સ્ટેન્ડિંગ ઓર્ડર
நிலையான ஆணை,સ્ટેન્ડિંગ ઓર્ડર
ஸ்டேட்ஸ்மேன்,સ્ટેટ્સમેન
கல்வெட்டு,સ્ટોન શિલાલેખ
புயல் படைகள்,તોફાન ટુકડીઓ
தந்திரம்,સ્ટ્રેટેજમ
மூலோபாயம்,વ્યૂહરચના
மூலோபாயம்,વ્યૂહરચના
மூலோபாயம்,વ્યૂહરચના
ஸ்ட்ராடோக்ரசி,સ્ટ્રેટોક્રસી
சச்சரவு,ઝઘડો
சச்சரவு,ઝઘડો
வலுவான பிடிப்பு,મજબૂત પકડ
வலுவான பிடிப்பு,મજબૂત પકડ
துணைத் தொகை,પેટાકંપની ટેલિઅન્સ
அடுத்தடுத்து,ઉત્તરાધિકાર
வாரிசு,અનુગામી
வாக்குரிமை,મતાધિકાર
வாக்குரிமையாளர்,મતાધિકારવાદી
சுல்தானகம்,સલ્તનત
சுல்தானிய காலம்,સલ્તનત સમયગાળો
சரணடைதல்,શરણાગતિ
சுசெரெய்ன்,સુઝેરેન
சுசெரெய்ன் மாநிலம்,સુઝેરેન રાજ્ય
வாள்வீரன்,તલવારબાજ
தம்மானி சங்கம்,તમ્માની સોસાયટી
தணிந்த வாள்,ટેમ્પર્ડ તલવાર
வாடகைக்காரர்,ભાડૂત
வாடகைக்காரர்,ભાડૂત
பிரதேசம்,પ્રદેશ
பிரதேசம்,પ્રદેશ
பிரதேச அரசாங்கம்,પ્રદેશ સરકાર
பயங்கரவாதம்,આતંકવાદ
மூன்றாம் எஸ்டேட்,ત્રીજી એસ્ટેટ
மூன்று தோட்டங்கள்,ત્રણ વસાહતો
டோல்,ટોલ
டோல் ஹவுஸ்,ટોલ હાઉસ
கல்லறை,કબર
டோரி,ટોરી
டோட்டெம்,ટોટેમ
கோபுரம்,ટાવર
கோபுரம்,ટાવર
வெற்றிக் கோபுரம்,વિજય ટાવર
துரோகி,દેશદ્રોહી
துரோகம்,વિશ્વાસઘાત
தேசத்துரோகம்,રાજદ્રોહ
ஒப்பந்தம்,સંધિ
போர் மூலம் சோதனை (=போர் மூலம் தடம்),યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું)
அஞ்சலி,શ્રદ્ધાંજલિ
அஞ்சலி,શ્રદ્ધાંજલિ
காணிக்கை நிலம்,શ્રદ્ધાંજલિ જમીન
மூன்று கூட்டணி,ત્રિવિધ જોડાણ
டிரிபிள் entente,ટ્રિપલ entente
வெற்றி,વિજય
வெற்றி,વિજય
கொந்தளிப்பு,ગરબડ
கொடுங்கோல் கொலை,જુલમી હત્યા
கொடுங்கோல் கொலை,જુલમી હત્યા
கொடுங்கோன்மை,જુલમ
கொடுங்கோன்மை,જુલમ
கொடுங்கோலன்,જુલમી
உஹ்லன்,ઉહલાન
உகாசே,ઉકાસે
உகாசே,ઉકાસે
உலமா,ઉલેમા
அல்டிமேட்டம்,અલ્ટીમેટમ
அல்டிமேட்டம்,અલ્ટીમેટમ
மாமா சாம்,અંકલ સેમ
கீழ்-ராஜா,અન્ડર-કિંગ
ஐக்கிய அயர்லாந்துக்காரர்கள்,યુનાઇટેડ આઇરિશમેન
ஐக்கிய நாடுகள்,સંયુક્ત રાષ્ટ્રો
ஐக்கிய மாகாணங்கள்,સંયુક્ત પ્રાંતો
ஐக்கிய மாகாணங்கள்,સંયુક્ત પ્રાંતો
மதிப்பற்ற கோட்டை,અવિશ્વસનીય કિલ્લો
உலகளாவிய மன்னர்,સાર્વત્રિક રાજા
உலகளாவிய வாக்குரிமை,સાર્વત્રિક મતાધિકાર
எழுச்சி,બળવો
அபகரிப்பு,હડપચી
அபகரிப்பவர்,હડપ કરનાર
கற்பனயுலகு,યુટોપિયા
வண்டல்,તોડફોડ
காழ்ப்புணர்ச்சி,તોડફોડ
வான்கார்ட்,વેનગાર્ડ
வான்கார்ட்,વાનગાર્ડ
வான்கார்ட்,વેનગાર્ડ
வரங்கியன்,વરાંજીયન
வரங்கியன் காவலர்,વરાંજિયન રક્ષક
வாசல்,વાસલ
வாசல்,વાસલ
வாசல் மாநிலம்,વાસલ રાજ્ય
வாடிகன் கவுன்சில்,વેટિકન કાઉન્સિલ
கப்பல்,વહાણ
கப்பல்,વહાણ
கப்பல்,વહાણ
துணை ராஜா,ઉપ-રાજા
வைஸ்ராய்,વાઇસરોય
துணைவேந்தர் = துணை அரசு,વાઇસરોયલ્ટી = વાઇસરોયશિપ
விக்டர்,વિક્ટર
வெற்றி,વિજય
வில்லன்,વિલેન
பயணம்,સફર
பாதிக்கப்படக்கூடிய கோட்டை,સંવેદનશીલ ગઢ
சுவர் ஓவியம்,વોલ પેઇન્ટિંગ
சுவர் ஓவியம்,વોલ પેઇન્ટિંગ
போர்,યુદ્ધ
போர் ஆண்டவன்,યુદ્ધ-સ્વામી
போர்வீரன்,યોદ્ધા
போர்வீரன்,યોદ્ધા
போர்வீரன்,યોદ્ધા
போர்க்கப்பல்,યુદ્ધ જહાજ
கண்காணிப்பு வார்த்தை,વૉચ-વર્ડ
வளர்ந்த மாநிலம்,કલ્યાણ રાજ્ય
நலப்பணிகள்,કલ્યાણ કાર્ય
விக்,વ્હિગ
வெள்ளை கொடி,સફેદ ધ્વજ
வெள்ளையர்களின் சுமை,વ્હાઇટમેનનો બોજ
உலகப் பேரரசு,વિશ્વ સામ્રાજ્ય
உலக இயக்கம்,વિશ્વ ચળવળ
உலக அரசியல்,વિશ્વ રાજકારણ
உலக சக்தி,વિશ્વ શક્તિ
உலக போர்,વિશ્વ યુદ્ધ
வீக்கர்,Wreeker
சிதைக்கும் திருத்தம்,બરબાદીનો સુધારો
Xenelasis,ઝેનેલેસિસ
இனவெறி,ઝેનોફોબિયા
யாங்கி,યાન્કી
மஞ்சள் ஜாக்கெட்,પીળો જેકેટ
மஞ்சள் மனிதன்,પીળો માણસ
மஞ்சள் ஆபத்து,પીળો જોખમ
மஞ்சள் பத்திரிகை,યલો પ્રેસ
இளம் துருக்கியர்கள்,યંગ ટર્ક્સ
ஜீயஸ்,ઝિયસ
சியோனிசம்,ઝાયોનિઝમ
ஜோராஸ்ட்ரியனிசம்,પારસી ધર્મ
