Bengali,Kannada
মৃত্তিকা সমিতি,ಮಣ್ಣಿನ ಸಂಘ
মাটির শ্রেণী,ಮಣ್ಣಿನ ವರ್ಗ
মাটি জটিল,ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ
মাটির সামঞ্জস্য,ಮಣ್ಣಿನ ಸ್ಥಿರತೆ
মাটির পরিবার,ಮಣ್ಣಿನ ಕುಟುಂಬ
মাটির ফ্রেমের কাজ,ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ
মাটির আদ্রতা,ಮಣ್ಣಿನ ತೇವಾಂಶ
মাটির আর্দ্রতা বৃদ্ধি,ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ
মাটির আর্দ্রতার ঘাটতি,ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ
মাটির রূপবিদ্যা,ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ
মাটির কণা,ಮಣ್ಣಿನ ಕಣ
মাটির পর্যায়,ಮಣ್ಣಿನ ಹಂತ
মাটি প্রোফাইল,ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್
মাটির প্রতিক্রিয়া,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ
মাটি আলাদা করে,ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ
মাটি সিরিজ,ಮಣ್ಣಿನ ಸರಣಿ
মাটির সমাধান,ಮಣ್ಣಿನ ಪರಿಹಾರ
মাটির গঠন,ಮಣ್ಣಿನ ರಚನೆ
মাটির গঠন,ಮಣ್ಣಿನ ರಚನೆ
মাটির ধরন,ಮಣ್ಣಿನ ಪ್ರಕಾರ
সোলুম,ಸೋಲಮ್
সর্পশন,ಸೋರ್ಪ್ಶನ್
স্পালস,ಸ್ಪ್ಯಾಲ್ಸ್
নির্দিষ্ট আয়ন প্রভাব,ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ
বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি,ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি,ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
অটল প্রবাহ,ಸ್ಥಿರ ಹರಿವು
ধাপে ধাপে ঝলকানি,ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ
আঠালোতা,ಜಿಗುಟುತನ
স্টিকিং পয়েন্ট,ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು
পাথর,ಕಲ್ಲು
স্লপ হাত ছাঁচনির্মাণ,ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
চাবুক কবজা,ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್
খড় বোর্ড,ಒಣಹುಲ್ಲಿನ ಹಲಗೆ
প্রবাহ,ಸ್ಟ್ರೀಮ್
মানসিক চাপ,ಒತ್ತಡ
স্ট্রেচার,ಸ್ಟ್ರೆಚರ್
স্ট্রেচার বন্ড,ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್
স্ট্রেচার কোর্স,ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್
স্ট্রিং,ಸ್ಟ್ರಿಂಗ್
স্ট্রিং কোর্স,ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್
স্ট্রাকচার ফ্যাক্টর,ರಚನಾತ್ಮಕ ಅಂಶ
গঠন সূচক,ರಚನೆ ಸೂಚ್ಯಂಕ
স্টুকো,ಗಾರೆ
স্টুড,ಸ್ಟಡ್
স্টাইলোবেট,ಸ್ಟೈಲೋಬೇಟ್
সাব মাটি,ಉಪ ಮಣ್ಣು
উপ-কাঠামো,ಉಪ ರಚನೆ
সমষ্টি বক্ররেখা,ಸಂಕಲನ ಕರ್ವ್
সূর্য মাইকা,ಸೂರ್ಯ ಮೈಕಾ
সুপার স্ট্রাকচার,ಸೂಪರ್ ರಚನೆ
সার্ভেয়ার,ಸರ್ವೇಯರ್
এস-মান,ಎಸ್-ಮೌಲ್ಯ
চোরাই মাল,ತೋರಣ
রাজহাঁসের ঘাড়,ಸ್ವಾನ್ ಕುತ್ತಿಗೆ
তাবারন্যাকল,ಗುಡಾರ
টেবিল হাত ছাঁচনির্মাণ,ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್
ট্যাঙ্কিং,ಟ್ಯಾಂಕಿಂಗ್
টেম্পিয়েত্তো,ಟೆಂಪಿಯೆಟ್ಟೊ
টেম্পারিং,ಟೆಂಪರಿಂಗ್
টেমপ্লেট,ಟೆಂಪ್ಲೇಟ್
টেমপ্লেট,ಟೆಂಪ್ಲೇಟ್
টেপিডারিয়াম,ಟೆಪಿಡೇರಿಯಮ್
পোড়ামাটির,ಟೆರಾಕೋಟಾ
টেরা রোজা,ಟೆರ್ರಾ ರೋಸಾ
টেরাজো,ಟೆರಾಝೋ
টেট্রা শৈলী,ಟೆಟ್ರಾ ಶೈಲಿ
থ্রেশহোল্ড সীমা মান,ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ
গলা,ಗಂಟಲು
পাথরের মাধ্যমে,ಕಲ್ಲಿನ ಮೂಲಕ
জোয়ার বেসিন,ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ
টাই বার,ಟೈ ಬಾರ್
টাই মরীচি,ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ
টাই রড,ಕಟ್ಟಿದ ಸಲಾಕೆ
তিরস,ಟಿರ್ಸ್
সহনশীলতা,ಸಹಿಷ್ಣುತೆ
দাঁত তোলা,ಹಲ್ಲುಜ್ಜುವುದು
উপরের মাটি বা পৃষ্ঠের মাটি,ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು
মোট ছিদ্র,ಒಟ್ಟು ಸರಂಧ್ರತೆ
ট্রেসরি,ಟ್ರೇಸರಿ
ট্রেন প্রতিরোধ,ರೈಲು ಪ್ರತಿರೋಧ
ট্রান্সেপ্ট,ಟ್ರಾನ್ಸೆಪ್ಟ್
ক্রান্তিকালীন মাটি,ಪರಿವರ್ತನೆಯ ಮಣ್ಣು
ট্রান্সম,ಟ್ರಾನ್ಸಮ್
পরিবহন মাটি,ಸಾರಿಗೆ ಮಣ್ಣು
উপনদী,ಉಪನದಿ
ট্রাইফোরিয়াম,ಟ್ರಿಫೊರಿಯಮ್
ট্রাইগ্লিফ,ಟ್ರೈಗ್ಲಿಫ್
কাটা মাটি,ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು
উত্তাল প্রবাহ,ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು
বুরুজ,ತಿರುಗು ಗೋಪುರ
টাইম্পার সংখ্যা,ಟೈಂಪರ್ ಸಂಖ್ಯೆ
চূড়ান্ত ভারবহন ক্ষমতা,ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ
চূড়ান্ত পিএইচ,ಅಂತಿಮ ಪಿಎಚ್
এলোমেলো ধ্বংসস্তূপের গাঁথনি,ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು
আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি,ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು
আন্ডারক্রফট,ಅಂಡರ್ಕ್ರಾಫ್ಟ್
অপূর্ণ ছিদ্র,ತುಂಬದ ಸರಂಧ್ರತೆ
অভিন্ন প্রবাহ,ಏಕರೂಪದ ಹರಿವು
ইউনিট ফ্রেম টাইপ ভারা,ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್
অনুৎপাদনশীল কাজ,ಅನುತ್ಪಾದಕ ಕೆಲಸ
অসম্পৃক্ত মাটি,ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು
অস্থির প্রবাহ,ಅಸ್ಥಿರ ಹರಿವು
প্লাস্টিকের উপরের সীমা,ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ
উপত্যকা গটার,ಕಣಿವೆ ಗಟಾರ
ভল্ট,ವಾಲ್ಟ್
ভেটেরিয়াম,ವೆಟೇರಿಯಮ್
অবাধে বায়ু - চলাচলের ব্যবস্থা,ವಾತಾಯನ
ভেন্টিলেটর,ವೆಂಟಿಲೇಟರ್
ভেরামদাহ,ವೆರಾಮದಾಹ್
ভেস্টিবুল,ವೆಸ್ಟಿಬುಲ್
ভিলা,ವಿಲ್ಲಾ
