English,Tamil
Machine,இயந்திரம்
machine address,இயந்திர முகவரி
machine code,இயந்திர குறியீடு
machine cycle,இயந்திர சுழற்சி
machine dependent language,இயந்திரம் சார்ந்த மொழி
machine dependent software,இயந்திரம் சார்ந்த மென்பொருள்
machine error,இயந்திர பிழை
machine idle time,இயந்திரம் செயலற்ற நேரம்
machine independent language,இயந்திர சுயாதீன மொழி
machine instruction,இயந்திர அறிவுறுத்தல்
machine intelligence,இயந்திர நுண்ணறிவு
machine language,இயந்திர மொழி
machine learning,இயந்திர வழி கற்றல்
machine operation,இயந்திர செயல்பாடு
machine oriented language,இயந்திரம் சார்ந்த மொழி
machine run,இயந்திர ஓட்டம்
machine simulation,இயந்திர உருவகப்படுத்துதல்
machine spoiled time,இயந்திரம் கெட்டுப்போன நேரம்
machine translation,இயந்திர மொழிபெயர்ப்பு
machine word,இயந்திர வார்த்தை
macro (=macro instruction),மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
macro argument,மேக்ரோ வாதம்
macro assembly program,மேக்ரோ சட்டசபை திட்டம்
macro call,மேக்ரோ அழைப்பு
macro code,மேக்ரோ குறியீடு
macro command,மேக்ரோ கட்டளை
macro declaration,மேக்ரோ பிரகடனம்
macro definition,மேக்ரோ வரையறை
macro flow chart,மேக்ரோ ஓட்ட விளக்கப்படம்
macro generator,மேக்ரோ ஜெனரேட்டர்
macro instruction,மேக்ரோ அறிவுறுத்தல்
macro language,மேக்ரோ மொழி
macro library,மேக்ரோ நூலகம்
macro parameter,மேக்ரோ அளவுரு
macro processing,மேக்ரோ செயலாக்கம்
macro processor,மேக்ரோ செயலி
macro programming,மேக்ரோ நிரலாக்க
macro prototype,மேக்ரோ முன்மாதிரி
Macro-coding,மேக்ரோ-குறியீடு
magabyte (MB),மாகாபைட் (MB)
magic character,மந்திர பாத்திரம்
magic number,மந்திர எண்
magnetic bubble memory,காந்த குமிழி நினைவகம்
magnetic card,காந்த அட்டை
magnetic cell,காந்த செல்
magnetic character,காந்த தன்மை
magnetic core storage,காந்த மைய சேமிப்பு
magnetic disk,காந்த வட்டு
magnetic disk address,காந்த வட்டு முகவரி
magnetic disk memory,காந்த வட்டு நினைவகம்
magnetic drum,காந்த டிரம்
magnetic encoding,காந்த குறியாக்கம்
magnetic head,காந்த தலை
magnetic ink,காந்த மை
magnetic ink character recognition (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
magnetic media,காந்த ஊடகம்
magnetic reading,காந்த வாசிப்பு
magnetic recording,காந்த பதிவு
magnetic storage,காந்த சேமிப்பு
magnetic strip,காந்தப் பட்டை
magnetic tape,காந்த நாடா
magnetic tape cartridge,காந்த நாடா கெட்டி
magnetic tape drive,காந்த நாடா இயக்கி
magnetic tape header,காந்த நாடா தலைப்பு
magnetic tape librarian,காந்த நாடா நூலகர்
magnetic tape transport,காந்த நாடா போக்குவரத்து
magnetic tape unit,காந்த நாடா அலகு
magnetic thin film,காந்த மெல்லிய படலம்
magnetic track,காந்த பாதை
magneto optic storage,காந்த ஒளி சேமிப்பு
magnetographic printer,காந்தவியல் அச்சுப்பொறி
Magnetostriction,காந்தத்தடுப்பு
magnetostrictive tablet,காந்தத்தடுப்பு மாத்திரை
mail box,அஞ்சல் பெட்டி
mail merge,அஞ்சல் இணைப்பு
main control unit,முக்கிய கட்டுப்பாட்டு அலகு
main frame,முக்கிய சட்டகம்
main frame system,முக்கிய சட்ட அமைப்பு
main memory,முதன்மை நினைவகம்
main program,முக்கிய திட்டம்
main storage,முக்கிய சேமிப்பு
main switch,முக்கிய சுவிட்ச்
Maintenance,பராமரிப்பு
maintenance panel,பராமரிப்பு குழு
maintenance time,பராமரிப்பு நேரம்
major cycle,முக்கிய சுழற்சி
major device,முக்கிய சாதனம்
major key,முக்கிய விசை
major state,முக்கிய மாநிலம்
major structure,முக்கிய கட்டமைப்பு
major task,முக்கிய பணி
majority element,பெரும்பான்மை உறுப்பு
majority gate,பெரும்பான்மை வாயில்
majority operation,பெரும்பான்மை செயல்பாடு
makeup time,ஒப்பனை நேரம்
malfunction routine,செயலிழப்பு வழக்கமான
management development,மேலாண்மை வளர்ச்சி
management information system (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
management science,மேலாண்மை அறிவியல்
Manchester coding,மான்செஸ்டர் குறியீட்டு முறை
Manifolding,பன்மடங்கு
manipulated variable,கையாளப்பட்ட மாறி
manipulating indexing,குறியீட்டு முறையை கையாளுதல்
man-machine simulation,மனிதன்-இயந்திர உருவகப்படுத்துதல்
manual address switch,கையேடு முகவரி சுவிட்ச்
manual analysis,கையேடு பகுப்பாய்வு
manual answering,கைமுறை பதில்
manual entry,கைமுறை நுழைவு
manual exchange,கையேடு பரிமாற்றம்
manual input,கைமுறை உள்ளீடு
manual operation,கைமுறை செயல்பாடு
many to many relationship,பல பல உறவுகள்
many to one decoder,பல ஒரு குறிவிலக்கி
map method,வரைபட முறை
Mapping,விவரணையாக்கம்
Margin,விளிம்பு
margin error,விளிம்பு பிழை
marginal check,விளிம்பு சோதனை
marginal test,விளிம்பு சோதனை
mark detection,குறி கண்டறிதல்
mark reading,குறி வாசிப்பு
mark scanning,குறி ஸ்கேனிங்
mark sense,குறி உணர்வு
Marker,குறிப்பான்
Marking,குறியிடுதல்
marking wave,குறிக்கும் அலை
markov chain,மார்க்கோவ் சங்கிலி
markov source,மார்க்கோவ் ஆதாரம்
mark-up language,குறி மொழி
Maser,மாசர்
Maser,மாசர்
Mask,முகமூடி
mask bit,முகமூடி பிட்
mask programmable device,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
mask register,முகமூடி பதிவு
masked ROM,முகமூடி ROM
Masking,மறைத்தல்
mass data,வெகுஜன தரவு
mass memory,நிறை நினைவகம்
massively parallel,பெருமளவில் இணையாக
Master,குரு
master card,முதன்மை அட்டை
master clock,முதன்மை கடிகாரம்
master consol,மாஸ்டர் கன்சல்
master data,பிரதான தரவு
master diagram,முதன்மை வரைபடம்
master file,முதன்மை கோப்பு
master group,முதன்மை குழு
master key,முதன்மை விசை
master library tape,முதன்மை நூலக நாடா
master processor,முதன்மை செயலி
master program,முதன்மை திட்டம்
master station,முதன்மை நிலையம்
master tape,மாஸ்டர் டேப்
master terminal,முதன்மை முனையம்
master/slave device,மாஸ்டர்/அடிமை சாதனம்
master/slave system,எஜமானர்/அடிமை முறை
Match,பொருத்துக
Matching,பொருத்தம்
mathematical programming,கணித நிரலாக்கம்
mathematical simulation,கணித உருவகப்படுத்துதல்
Matrix,மேட்ரிக்ஸ்
matrix printer,அணி அச்சுப்பொறி
matrix switch,அணி சுவிட்ச்
matrix table,அணி அட்டவணை
maxi computer,அதிகபட்ச கணினி
Maxicomputer,அதிகபட்ச கணினி
maximal element,அதிகபட்ச உறுப்பு
maxterm (standard sum term),அதிகபட்சம் (நிலையான தொகை)
maxwell daemon,மேக்ஸ்வெல் டீமான்
Mean,சராசரி
mean repair time,பழுதுபார்க்கும் நேரம் என்று பொருள்
mean time between failure (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
mean time between failure (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
mean time to failure,தோல்விக்கான நேரம் என்று அர்த்தம்
mean time to repair,பழுதுபார்க்கும் நேரம்
mean time to repair (MTTR),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
medium scale integration (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
medium scale integration (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
medium term storage device,நடுத்தர கால சேமிப்பு சாதனம்
megabit per second (MB Ps),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
member object,உறுப்பினர் பொருள்
member record,உறுப்பினர் பதிவு
Memory,நினைவு
memory array,நினைவக வரிசை
memory bank,நினைவக வங்கி
memory buffer register,நினைவக இடையக பதிவு
memory bus,நினைவக பேருந்து
memory card,மெமரி கார்டு
memory cell,நினைவக செல்
memory compaction,நினைவக சுருக்கம்
memory core,நினைவக கோர்
memory cycle,நினைவக சுழற்சி
memory data register,நினைவக தரவு பதிவு
memory dump,நினைவக திணிப்பு
memory exchange,நினைவக பரிமாற்றம்
memory hierarchy,நினைவக படிநிலை
memory instruction,நினைவக அறிவுறுத்தல்
memory management,நினைவக மேலாண்மை
memory map,நினைவக வரைபடம்
memory mapped I/O,நினைவக வரைபட I/O
memory model,நினைவக மாதிரி
memory module,நினைவக தொகுதி
memory pointer register,நினைவக சுட்டி பதிவு
memory power,ஞாபக சக்தி
memory protection,நினைவக பாதுகாப்பு
memory reference instruction,நினைவக குறிப்பு வழிமுறை
memory resident program,நினைவக குடியிருப்பு திட்டம்
memory unit,நினைவக அலகு
Menu,பட்டியல்
menu bar,மெனு பார்
menu drive,மெனு டிரைவ்
menu selection,மெனு தேர்வு
menu-driven program,மெனு-உந்துதல் நிரல்
Merge,ஒன்றிணைக்கவும்
merge exchange sort,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
merge sort,ஒன்றிணைக்கும் வகை
Merging,இணைத்தல்
mesh network,கண்ணி நெட்வொர்க்
Messagaing,செய்தி அனுப்புதல்
Message,செய்தி
message authentication,செய்தி அங்கீகாரம்
message box,செய்தி பெட்டி
message circuit,செய்தி சுற்று
message format,செய்தி வடிவம்
message header,செய்தி தலைப்பு
message mode,செய்தி முறை
message passing,செய்தி அனுப்புதல்
message polling,செய்தி வாக்கெடுப்பு
message queue,செய்தி வரிசை
message switch,செய்தி சுவிட்ச்
message text,செய்தி உரை
message transfer agent,செய்தி பரிமாற்ற முகவர்
meta assembler,மெட்டா அசெம்பிளர்
meta class,மெட்டா வகுப்பு
meta compilation,மெட்டா தொகுப்பு
meta compiler,மெட்டா கம்பைலர்
meta language,மெட்டா மொழி
meta network,மெட்டா நெட்வொர்க்
meta system,மெட்டா அமைப்பு
Method,முறை
metropolitan area network (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
Micro,மைக்ரோ
micro code,மைக்ரோ குறியீடு
micro computer,மைக்ரோ கணினி
micro controller,நுண் கட்டுப்படுத்தி
micro cycle,நுண் சுழற்சி
micro electronic mechanical system (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
micro electronics,மைக்ரோ எலக்ட்ரானிக்ஸ்
micro miniauthorization,மைக்ரோ சிறிய அங்கீகாரம்
micro order,மைக்ரோ ஆர்டர்
micro/mainframe link,மைக்ரோ/மெயின்பிரேம் இணைப்பு
Microchip,மைக்ரோசிப்
Microcobol,மைக்ரோகோபோல்
Microcode,மைக்ரோகோட்
Microfiche,மைக்ரோஃபிச்
Microfloppy,மைக்ரோஃப்ளாப்பி
microform reader,மைக்ரோஃபார்ம் ரீடர்
Microframe,மைக்ரோஃப்ரேம்
Micrographics,மைக்ரோகிராபிக்ஸ்
Microphone,ஒலிவாங்கி
Microphotograph,மைக்ரோஃபோட்டோகிராஃப்
microprocessing unit,நுண்செயலி அலகு
Microprocessor,நுண்செயலி
microprocessor chip,நுண்செயலி சிப்
microprocessor compiler,நுண்செயலி தொகுப்பி
microprocessor unit (MPU),நுண்செயலி அலகு (MPU)
Microprogram,நுண் நிரல்
Microsequence,நுண்வரிசை
Microsoft,மைக்ரோசாப்ட்
microsoft windows,மைக்ரோசாஃப்ட் ஜன்னல்கள்
Microwave,மைக்ரோவேவ்
microwave link,நுண்ணலை இணைப்பு
microwave propagation,நுண்ணலை பரப்புதல்
middle management,நடுத்தர மேலாண்மை
Middleware,மிடில்வேர்
Midicomputer,மிடிகம்ப்யூட்டர்
Midpoint,நடுப்புள்ளி
Midterm,இடைக்காலம்
migration path,இடம்பெயர்வு பாதை
million instructions per second (MIPS),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
minicomputer,சிறிய கணினி
Minidiskette,மினிடிஸ்கெட்
minimal kernel,குறைந்தபட்ச கர்னல்
minimal product,குறைந்தபட்ச தயாரிப்பு
minimal tree,குறைந்தபட்ச மரம்
minimax (min-max) algorithm,minimax (min-max) அல்காரிதம்
minimax procedure,குறைந்தபட்ச செயல்முறை
minimum cost spanning tree,குறைந்தபட்ச செலவு பரந்த மரம்
minimum latency coding,குறைந்தபட்ச தாமதக் குறியீட்டு முறை
minor device,சிறிய சாதனம்
Minterim,மின்டெரிம்
minus flag,கழித்தல் கொடி
minus flag,கழித்தல் கொடி
minus zone,கழித்தல் மண்டலம்
mirror,கண்ணாடி
mirror site,கண்ணாடி தளம்
mixed-radix notation,கலப்பு-ரேடிக்ஸ் குறியீடு
Mixer,கலவை
Mnemonic,நினைவாற்றல்
mnemonic address,நினைவு முகவரி
Mnemonics,நினைவாற்றல்
Mobile,கைபேசி
mobile computing,மொபைல் கம்ப்யூட்டிங்
Model,மாதிரி
modeless editor,முறையற்ற ஆசிரியர்
Modelling,மாடலிங்
Modem,மோடம்
Moderate,மிதமான
Moderation,நிதானம்
Moderator,மதிப்பீட்டாளர்
modified instruction,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
Modifier,மாற்றியமைப்பவர்
modifier bit,மாற்றி பிட்
Modify,மாற்றியமைக்கவும்
Modular,மட்டு
Modularity,மாடுலாரிட்டி
Modulation,பண்பேற்றம்
Module,தொகுதி
module architecture,தொகுதி கட்டமைப்பு
Monitor,கண்காணிக்கவும்
monitoring program,கண்காணிப்பு திட்டம்
monocrome display,மோனோக்ரோம் காட்சி
monolithic integrated circuit,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
monolithic technology,ஒற்றைக்கல் தொழில்நுட்பம்
monospace font,மோனோஸ்பேஸ் எழுத்துரு
Monostable,மோனோஸ்டபிள்
Monotoricity,மோனோடோரிசிட்டி
Morph,மார்பு
Morpheme,மார்பிம்
Morphism,மார்பிசம்
Mortgage,அடமானம்
mosfet (MOSFET),mosfet (MOSFET)
most significant bit,மிக முக்கியமான பிட்
mother board,தாய் பலகை
mother register,அம்மா பதிவு
motion picture,இயக்க படம்
motion picture experts group (MPEG),மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG)
Mount,மவுண்ட்
Mouse,சுட்டி
Move,நகர்வு
move character,பாத்திரத்தை நகர்த்தவும்
MS-DOS,MS-DOS
MS-Windows,MS-விண்டோஸ்
multi aspect,பல அம்சம்
multi processor,பல செயலி
multi programming,பல நிரலாக்க
multi tasking,பல பணி
Multibus,மல்டிபஸ்
Multicast,மல்டிகாஸ்ட்
multicast address,மல்டிகாஸ்ட் முகவரி
Multicasting,மல்டிகாஸ்டிங்
Multichip,மல்டிசிப்
Multics,மல்டிக்ஸ்
multijob operation,பல வேலை செயல்பாடு
multilevel memory,பல நிலை நினைவகம்
multimedia technology,மல்டிமீடியா தொழில்நுட்பம்
Multimode,மல்டிமோட்
Multiple,பல
multiple precision,பல துல்லியம்
multiple regression,பல பின்னடைவு
Multiplex,மல்டிபிளக்ஸ்
multiplex mode,மல்டிபிளக்ஸ் முறை
Multiplexer,மல்டிபிளெக்சர்
Multiplexing,மல்டிபிளெக்சிங்
multipoint network,பலமுனை நெட்வொர்க்
Multiprocessing,பல செயலாக்கம்
multiprocessor system,பல்செயலி அமைப்பு
multipurpose internet mail extention (MIME),பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME)
Multischedule,பல அட்டவணை
Multistation,மல்டிஸ்டேஷன்
Multithreading,மல்டித்ரெடிங்
multivalued logic,பல மதிப்புள்ள தர்க்கம்
multivariate analysis,பன்முக பகுப்பாய்வு
Multivibrator,மல்டிவிபிரேட்டர்
mutual exclusion,பரஸ்பர விலக்கல்
mutual information,பரஸ்பர தகவல்
naïve user,அப்பாவி பயனர்
name server,பெயர் சேவையகம்
NAND operation,NAND செயல்பாடு
Nano,நானோ
narrow band,குறுகிய இசைக்குழு
national information infrastructure,தேசிய தகவல் உள்கட்டமைப்பு
National Information Standards Organization (NAND NISO),தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO)
native code,சொந்த குறியீடு
native compiler,சொந்த தொகுப்பாளர்
native software,சொந்த மென்பொருள்
natural compiler,இயற்கை தொகுப்பி
natural language processing,இயற்கை மொழி செயலாக்கம்
natural language querry,இயற்கை மொழி வினா
natural number,இயற்கை எண்
Navigation,வழிசெலுத்தல்
Navigator,நேவிகேட்டர்
negative logic,எதிர்மறை தர்க்கம்
nested loop,உள்ளமை வளையம்
nested macros,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
Net,நிகர
net address,நிகர முகவரி
net citizen,நிகர குடிமகன்
netscape navigator,நெட்ஸ்கேப் நேவிகேட்டர்
network access control,பிணைய அணுகல் கட்டுப்பாடு
network architecture,பிணைய கட்டமைப்பு
network file system (NFS),பிணைய கோப்பு முறைமை (NFS)
network integrity,பிணைய ஒருமைப்பாடு
network interconnection,பிணைய இணைப்பு
network layer,பிணைய அடுக்கு
network management,பிணைய மேலாண்மை
network topology,பிணைய இடவியல்
network virtual terminal,நெட்வொர்க் மெய்நிகர் முனையம்
neutral relay,நடுநிலை ரிலே
neutral transmission,நடுநிலை பரிமாற்றம்
new line character,புதிய வரி எழுத்து
new sync,புதிய ஒத்திசைவு
NFS/network file,NFS/நெட்வொர்க் கோப்பு
Nibble,நிப்பிள்
nine's complement,ஒன்பது நிரப்பு
Node,முனை
Noise,சத்தம்
noise mode,இரைச்சல் முறை
noiseless coding,சத்தமில்லாத குறியீட்டு முறை
non determinism,நிர்ணயம் இல்லாதது
non distributive,விநியோகிக்காதது
non empty set,காலியாக இல்லாத தொகுப்பு
non prime,முதன்மை அல்லாத
Non-interactive,ஊடாடாதது
non-terminal system,முனையமற்ற அமைப்பு
non-volatile memory,நிலையற்ற நினைவகம்
non-volatile ram,ஆவியாகாத ராம்
non-weighted code,எடையற்ற குறியீடு
NOP instruction,NOP அறிவுறுத்தல்
NOR,NOR
NOR gate,NOR வாயில்
Normal,இயல்பானது
Normalization,இயல்பாக்குதல்
Normalizer,இயல்பாக்குபவர்
NOR-operation,NOR-செயல்பாடு
NOT,இல்லை
NOT circuit,சுற்று அல்ல
NOT equivalence gate,சமமான வாயில் அல்ல
NOT operation,செயல்பாடு இல்லை
Not-AND,இல்லை- மற்றும்
NOT-AND operation,மற்றும் செயல்பாடு அல்ல
NOT-OR,இல்லை-அல்லது
NOT-OR operation,இல்லை-அல்லது செயல்பாடு
NP completeness,NP முழுமை
NULL pointer,NULL சுட்டி
number theory,எண் கோட்பாடு
nyquist criteria,nyquist அளவுகோல்கள்
Object,பொருள்
object oriented,பொருள் சார்ந்த
octal code,எண் குறியீடு
octal number,எண்ம எண்
Octet,அக்டெட்
Octree,அக்ட்ரி
odd parity,ஒற்றைப்படை சமநிலை
office automation,அலுவலக ஆட்டோமேஷன்
office software,அலுவலக மென்பொருள்
Off-line,ஆஃப்லைன்
off-line processing,ஆஃப்-லைன் செயலாக்கம்
Off-set,ஆஃப்-செட்
omega notation,ஒமேகா குறியீடு
on-line communication,ஆன்லைன் தொடர்பு
on-line processing,ஆன்லைன் செயலாக்கம்
OP register,OP பதிவு
open addressing,திறந்த முகவரி
open system interconnection,திறந்த அமைப்பு இணைப்பு
open wire,திறந்த கம்பி
Operand,ஓபராண்ட்
operating system,இயக்க முறைமை
Operation,ஆபரேஷன்
Operator,ஆபரேட்டர்
optical character recognition,ஒளியியல் எழுத்து அங்கீகாரம்
optical fibre,ஆப்டிகல் ஃபைபர்
optical font,ஒளியியல் எழுத்துரு
optical mark recognition (OMR),ஒளியியல் குறி அங்கீகாரம் (OMR)
optical memory,ஒளியியல் நினைவகம்
optical reader,ஆப்டிகல் ரீடர்
optical scanning,ஆப்டிகல் ஸ்கேனிங்
Optimal,உகந்தது
Optimization,உகப்பாக்கம்
opto coupler,ஆப்டோ கப்ளர்
Optoelectronics,ஆப்டோ எலக்ட்ரானிக்ஸ்
Optoisolator,ஆப்டோஐசோலேட்டர்
OR,அல்லது
OR gate,அல்லது வாயில்
OR operation,அல்லது செயல்பாடு
order by,உத்தரவின் படி
order of precedence,முன்னுரிமை வரிசை
ordered pair,ஆர்டர் செய்யப்பட்ட ஜோடி
ordered set,ஆர்டர் செட்
ordered tree,உத்தரவு மரம்
output data,வெளியீடு தரவு
output device,வெளியீடு சாதனம்
output file,வெளியீடு கோப்பு
output module,வெளியீடு தொகுதி
output statement,வெளியீடு அறிக்கை
output stream,வெளியீடு ஸ்ட்ரீம்
output unit,வெளியீட்டு அலகு
over flow,அதிக ஓட்டம்
over lay,மேல் கிடந்தது
over load,அதிக சுமை
over printing,மேல் அச்சிடுதல்
over run,ஓவர் ரன்
over run error,ஓவர் ரன் பிழை
overhead bit,மேல்நிலை பிட்
Overlap,ஒன்றுடன் ஒன்று
overlay program,மேலடுக்கு திட்டம்
override interrupt,குறுக்கீடு மேலெழுதல்
Overwrite,மேலெழுதவும்
own coding,சொந்த குறியீட்டு முறை
Pack,பேக்
Package,தொகுப்பு
Packet,பாக்கெட்
packet switching,பாக்கெட் மாறுதல்
packing factor,பேக்கிங் காரணி
Padding,திணிப்பு
Page,பக்கம்
page addressing,பக்க முகவரி
page break,பக்க இடைவெளி
page footing,பக்க அடிக்குறிப்பு
page in,பக்கம்
page out,பக்கம் வெளியே
page reader,பக்க வாசகர்
page swap,பக்க மாற்றம்
paged memory,பக்க நினைவகம்
Paging,பேஜிங்
palm top,உள்ளங்கை மேல்
paper sensor,காகித சென்சார்
parallel algoritham,இணை அல்காரிதம்
parallel computer,இணை கணினி
parallel interface,இணையான இடைமுகம்
parallel port,இணை துறைமுகம்
parallel processing,இணை செயலாக்கம்
parallel programming,இணை நிரலாக்கம்
Parameter,அளவுரு
Parent,பெற்றோர்
Parity,சமத்துவம்
parse tree,பாகுபடுத்தும் மரம்
Parser,பாகுபடுத்தி
Parsing,பாகுபடுத்துதல்
Partition,பிரிவினை
Partitioning,பிரித்தல்
Password,கடவுச்சொல்
Path,பாதை
pattern recognition,மாதிரி வகை அறிதல்
PC-disk operating system (PCDOS),பிசி-டிஸ்க் ஆப்பரேட்டிங் சிஸ்டம் (பிசிடிஓஎஸ்)
Peer,சகா
pen plotter,பேனா சதி செய்பவர்
Pentium,பெண்டியம்
Periodic,காலமுறை
Peripherals,புறப்பொருட்கள்
Peri,பெரி
permanent virtual circuit,நிரந்தர மெய்நிகர் சுற்று
Persistant,நிலைத்திருக்கும்
personel computer (PC),தனிநபர் கணினி (பிசி)
personnel digital assistant (PDA),பணியாளர்கள் டிஜிட்டல் உதவியாளர் (PDA)
Phantom,பாண்டம்
Phase,கட்டம்
Phoneme,ஃபோன்மே
phonetic system,ஒலிப்பு அமைப்பு
photo diode,புகைப்பட டையோடு
Physical,உடல்
physical interface,உடல் இடைமுகம்
Pico,பைக்கோ
pie chart,பை விளக்கப்படம்
pie graph,பை வரைபடம்
Pitch,பிட்ச்
Pixel,படத்துணுக்கு
plain ascii (ASCII),வெற்று அஸ்கி (ASCII)
plain text,சாதாரண எழுத்து
Planning,திட்டமிடல்
Platform,நடைமேடை
Plotter,சதி செய்பவர்
plotting head,சதி தலை
Plugboard,பிளக்போர்டு
Point,புள்ளி
point to point protocol (PPP),பாயின்ட் டு பாயிண்ட் புரோட்டோகால் (PPP)
Pointer,சுட்டி
Polarization,துருவப்படுத்தல்
Polling,வாக்கெடுப்பு
polygon clipping,பலகோண கிளிப்பிங்
Polymorphism,பாலிமார்பிசம்
Polynomial,பல்லுறுப்புக்கோவை
POP (post office protocol),POP (அஞ்சல் அலுவலக நெறிமுறை)
Pop-up menu,பாப்-அப் மெனு
Portability,பெயர்வுத்திறன்
Portrait,உருவப்படம்
post order,போஸ்ட் ஆர்டர்
post script,பின்குறிப்பு
postamble bit,தபால்தலை பிட்
Postfix,போஸ்ட்ஃபிக்ஸ்
power down,மின் தடை
Power-off,பவர் ஆஃப்
Power-on,பவர்-ஆன்
Power-up,பவர்-அப்
preamble bit,முன்னுரை பிட்
precedance graph,முன்னுரிமை வரைபடம்
Predicate,கணிக்கவும்
preemptive scheduling,முன்கூட்டியே திட்டமிடல்
Pre-fix,முன் சரி
Preprocessing,முன் செயலாக்கம்
Process,செயல்முறை
process switch,செயல்முறை சுவிட்ச்
Processing,செயலாக்கம்
Processor,செயலி
Production,உற்பத்தி
Program,நிரல்
program compilation,நிரல் தொகுப்பு
Program cash,நிரல் பணம்
program debugging,நிரல் பிழைத்திருத்தம்
program design,நிரல் வடிவமைப்பு
program evaluation & review technique (PERT),நிரல் மதிப்பீடு மற்றும் மறுஆய்வு நுட்பம் (PERT)
program halt,நிரல் நிறுத்தம்
program library,நிரல் நூலகம்
program run,நிரல் இயக்கம்
Programmer,புரோகிராமர்
Prolog,முன்னுரை
PROM,PROM
Propagation,பரப்புதல்
Proposition,முன்மொழிவு
protected key,பாதுகாக்கப்பட்ட விசை
Protection,பாதுகாப்பு
Protocol,நெறிமுறை
protocol translation,நெறிமுறை மொழிபெயர்ப்பு
pseudo code,போலி குறியீடு
public data network,பொது தரவு நெட்வொர்க்
public domain,பொது டொமைன்
public key encripting,பொது விசை குறியாக்கம்
Pulse,துடிப்பு
pulse code modulation,துடிப்பு குறியீடு பண்பேற்றம்
pulse digital modulation (PDM),பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM)
pulse train,துடிப்பு ரயில்
Punctuation,நிறுத்தற்குறி
Push,தள்ளு
push down automata,ஆட்டோமேட்டாவை கீழே தள்ளுங்கள்
pushup list,pushup பட்டியல்
quad density,குவாட் அடர்த்தி
Qualification,தகுதி
Quantifier,அளவுகோல்
Quantize,அளவிடு
Quantizer,குவாண்டிசர்
Quantum,குவாண்டம்
quantum clock,குவாண்டம் கடிகாரம்
quantum computing,குவாண்டம் கம்ப்யூட்டிங்
querry by example,உதாரணம் மூலம் வினவவும்
Query,வினவு
query language,கேள்வி மொழி
query processing,வினவல் செயலாக்கம்
Queue,வரிசை
queue management,வரிசை மேலாண்மை
queue register,வரிசை பதிவு
queuing network,வரிசை நெட்வொர்க்
queuining theory,வரிசை கோட்பாடு
quick acess memory,விரைவான அணுகல் நினைவகம்
Quotient,அளவுகோல்
radio frequency interference (RFI),ரேடியோ அலைவரிசை குறுக்கீடு (RFI)
Radix,ரேடிக்ஸ்
random access computer equipment (RACE),சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE)
random access memory (RAM),சீரற்ற அணுகல் நினைவகம் (ரேம்)
random scan,சீரற்ற ஸ்கேன்
Raster,ராஸ்டர்
raster scan,ராஸ்டர் ஸ்கேன்
re engineering,மறு பொறியியல்
re enlargement,மீண்டும் விரிவாக்கம்
Reachability,அடையக்கூடிய தன்மை
Read,படி
read head,தலை வாசிக்கவும்
read only,படிக்க மட்டுமே
read only memory,படிக்க மட்டும் நினைவகம்
read write head,எழுத தலை வாசிக்கவும்
read/write cycle,படிக்க/எழுத சுழற்சி
read/write head,படிக்க/எழுத தலை
read/write,படிக்க/எழுத
Reader,வாசகர்
reading,வாசிப்பு
read-out,படிக்க-அவுட்
real,உண்மையான
real time processing,உண்மையான நேர செயலாக்கம்
Receiver,பெறுபவர்
recognition logic,அங்கீகார தர்க்கம்
Recompile,மீண்டும் தொகுக்கவும்
Record,பதிவு
recording head,பதிவு தலை
recoverable error,மீட்டெடுக்கக்கூடிய பிழை
Recovery,மீட்பு
recursim theorem,மறுசுழற்சி தேற்றம்
Recursion,மறுநிகழ்வு
recursive function,சுழல் செயல்பாடு
reduced instruction set computer (RISC),குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC)
Redundancy,பணிநீக்கம்
redundant array of independent disks (RAID),சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID)
Re-entrant,மீண்டும் நுழைந்தவர்
re-entrant code,மறு நுழைவு குறியீடு
