English,Malayalam
Heterocyst,ഹെറ്ററോസിസ്റ്റ്
Hetroecious rust,ഹെട്രോയേഷ്യസ് തുരുമ്പ്
Hetero fermentation,ഹെറ്ററോ അഴുകൽ
Hetero fermentative microorganism,ഹെറ്ററോ ഫെർമെന്റേറ്റീവ് സൂക്ഷ്മാണുക്കൾ
Heterogamete,ഹെറ്ററോഗാമറ്റ്
Heterogenous group,വൈവിധ്യമാർന്ന ഗ്രൂപ്പ്
Heterolactic,ഹെറ്ററോലാക്റ്റിക്
Heterologous antigen,ഹെറ്ററോളജിക്കൽ ആന്റിജൻ
Heteropolymer,ഹെറ്ററോപോളിമർ
Heterothallism,ഹെറ്ററോതലിസം
Heterozygous,ഹെറ്ററോസൈഗസ്
Hexamer,ഹെക്സാമർ
Hide,മറയ്ക്കുക
High frequency recombination,ഉയർന്ന ഫ്രീക്വൻസി റീകോമ്പിനേഷൻ
High temperature vaccum drying,ഉയർന്ന താപനില വാക്വം ഉണക്കൽ
Histochemical staining,ഹിസ്റ്റോകെമിക്കൽ സ്റ്റെയിനിംഗ്
Histosphere,ഹിസ്റ്റോസ്ഫിയർ
Hold fast,വേഗത്തിൽ പിടിക്കുക
Hollow punch,പൊള്ളയായ പഞ്ച്
Hominy,ഹോമിനി
Homocaryotic,ഹോമോകാരിയോട്ടിക്
Homofermentation,ഹോമോഫെർമെന്റേഷൻ
Homolactic fermentation,ഹോമോലാക്റ്റിക് അഴുകൽ
Homologous,ഹോമോലോജസ്
Homologous antigen,ഹോമോലോജസ് ആന്റിജൻ
Homopolymer,ഹോമോപോളിമർ
Homothallism,ഹോമോതാലിസം
Homozygous,ഹോമോസൈഗസ്
Honey maple,തേൻ മേപ്പിൾ
Hoof,കുളമ്പ്
Hormone,ഹോർമോൺ
Hornwort,ഹോൺവോർട്ട്
Host,ഹോസ്റ്റ്
Host cycle,ഹോസ്റ്റ് സൈക്കിൾ
Host range,ഹോസ്റ്റ് ശ്രേണി
Host resistance,ഹോസ്റ്റ് പ്രതിരോധം
Host restriction,ഹോസ്റ്റ് നിയന്ത്രണം
Hot cold lysis,ചൂടുള്ള തണുത്ത ലിസിസ്
Hot spring,ചൂടു നീരുറവ
Human pathogens,മനുഷ്യ രോഗകാരികൾ
Humification,ഹ്യുമിഫിക്കേഷൻ
Hybridisation,ഹൈബ്രിഡൈസേഷൻ
Hydration,ജലാംശം
Hydrogen bacteria,ഹൈഡ്രജൻ ബാക്ടീരിയ
Hydrogen gliding movement,ഹൈഡ്രജൻ ഗ്ലൈഡിംഗ് ചലനം
Hydrological cycle,ഹൈഡ്രോളജിക്കൽ സൈക്കിൾ
Hydrology,ഹൈഡ്രോളജി
Hydrolysis,ജലവിശ്ലേഷണം
Hydrophile,ഹൈഡ്രോഫിൽ
Hydrophillic group,ഹൈഡ്രോഫിലിക് ഗ്രൂപ്പ്
Hydrophobia,ഹൈഡ്രോഫോബിയ
Hydrophobic,ഹൈഡ്രോഫോബിക്
Hydrosol,ഹൈഡ്രോസോൾ
Hydrosphere,ഹൈഡ്രോസ്ഫിയർ
Hydrostatic pressure,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം
Hydrotropism,ഹൈഡ്രോട്രോപിസം
Hygroscopic water,ഹൈഗ്രോസ്കോപ്പിക് വെള്ളം
Hyper immune serum,ഹൈപ്പർ ഇമ്യൂൺ സെറം
Hyperplasia,ഹൈപ്പർപ്ലാസിയ
Hyper saline environment,ഹൈപ്പർ സലൈൻ പരിസ്ഥിതി
Hyper sensitive,ഹൈപ്പർ സെൻസിറ്റീവ്
Hyper sensitivity,ഹൈപ്പർ സെൻസിറ്റിവിറ്റി
Hypertonic medium,ഹൈപ്പർടോണിക് മീഡിയം
Hypertrophied tissue,ഹൈപ്പർട്രോഫിഡ് ടിഷ്യു
Hypha,ഹൈഫ
Hyphae,ഹൈഫേ
Hyphal growth,ഹൈഫൽ വളർച്ച
Hyphomicrobium,ഹൈഫോമൈക്രോബിയം
Hypothesis,അനുമാനം
Hypotonic,ഹൈപ്പോട്ടോണിക്
Hystolysis,ഹിസ്റ്റോളിസിസ്
IC,I C
IC based ROM,ഐസി അടിസ്ഥാനമാക്കിയുള്ള റോം
IC oscillator,ഐസി ഓസിലേറ്റർ
Impact ionisation,ഇംപാക്റ്റ് അയോണൈസേഷൻ
Implantation damage,ഇംപ്ലാന്റേഷൻ കേടുപാടുകൾ
Implantation dose,ഇംപ്ലാന്റേഷൻ ഡോസ്
Implantation energy,ഇംപ്ലാന്റേഷൻ ഊർജ്ജം
Implanter,ഇംപ്ലാന്റർ
In situ doping,സിറ്റു ഡോപ്പിംഗിൽ
In situ monitoring,ഇൻ സിറ്റു നിരീക്ഷണം
Indirect band gap semiconductor,പരോക്ഷ ബാൻഡ് വിടവ് അർദ്ധചാലകം
Indirect recombination,പരോക്ഷമായ പുനഃസംയോജനം
Inductance ferrite bead,ഇൻഡക്‌ടൻസ് ഫെറൈറ്റ് ബീഡ്
Inductively coupled plasma,ഇൻഡക്റ്റീവ് കപ്പിൾഡ് പ്ലാസ്മ
Inductor,ഇൻഡക്റ്റർ
Ingot,ഇങ്കോട്ട്
Insulated gate bipolar transistor,ഇൻസുലേറ്റഡ് ഗേറ്റ് ബൈപോളാർ ട്രാൻസിസ്റ്റർ
Insulated gate field effect transistor,ഇൻസുലേറ്റഡ് ഗേറ്റ് ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
Insulator,ഇൻസുലേറ്റർ
Integrated circuit,ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
Integrated device,സംയോജിത ഉപകരണം
Interconnection,പരസ്പരബന്ധം
Interface cable emission,ഇന്റർഫേസ് കേബിൾ എമിഷൻ
Interface trap,ഇന്റർഫേസ് ട്രാപ്പ്
Inter - layer,ഇന്റർ-ലെയർ
Interlevel dielectric,ഇന്റർലെവൽ ഡൈഇലക്ട്രിക്
Internal,ആന്തരികം
Internal emission,ആന്തരിക ഉദ്വമനം
Interstitial,ഇന്റർസ്റ്റീഷ്യൽ
Intrinsic,അന്തർലീനമായ
Intrinsic gettering,അന്തർലീനമായ വരവ്
Intrinsic semiconductor,അന്തർലീനമായ അർദ്ധചാലകം
Inversion,വിപരീതം
Iodate chem,അയോഡേറ്റ് കെം
Ion,അയോൺ
Ion beam,അയൺ ബീം
Ion beam lithography,അയോൺ ബീം ലിത്തോഗ്രഫി
Ion bond,അയോൺ ബോണ്ട്
Ion implantation,അയോൺ ഇംപ്ലാന്റേഷൻ
Ion milling,അയോൺ മില്ലിങ്
Ion reflection,അയോൺ പ്രതിഫലനം
Ion sputtering,അയോൺ സ്പട്ടറിംഗ്
Ionic conduction,അയോണിക് ചാലകം
Ionization energy,അയോണൈസേഷൻ ഊർജ്ജം
Isolator,ഐസൊലേറ്റർ
Isopropyl alcohol,ഐസോപ്രോപൈൽ മദ്യം
Isopropyl alcohol chemical,ഐസോപ്രോപൈൽ ആൽക്കഹോൾ രാസവസ്തു
Isopropyl chem,ഐസോപ്രോപൈൽ കെം
Isotropic etch,ഐസോട്രോപിക് എച്ച്
Ice crystal,ഐസ് ക്രിസ്റ്റൽ
Icosahedral array,ഐക്കോസഹെഡ്രൽ അറേ
Illumination system,ലൈറ്റിംഗ് സിസ്റ്റം
Immobilisation,ഇമ്മൊബിലൈസേഷൻ
Immotile form,ചലനമറ്റ രൂപം
Immunisation,പ്രതിരോധ കുത്തിവയ്പ്പ്
Immunity,പ്രതിരോധശേഷി
Immunoflourescent staining,ഇമ്മ്യൂണോഫ്ലോറസന്റ് സ്റ്റെയിനിംഗ്
Immunoglobulin,ഇമ്യൂണോഗ്ലോബുലിൻ
Immunology,രോഗപ്രതിരോധശാസ്ത്രം
Immunological response,രോഗപ്രതിരോധ പ്രതികരണം
Immuno paralysis,ഇമ്മ്യൂണോ പക്ഷാഘാതം
Imperfect fungi,അപൂർണ്ണമായ കുമിൾ
Impermeable,അപ്രസക്തമായ
Impetus,പ്രേരണ
Inactivation,നിഷ്ക്രിയമാക്കൽ
Incandescent,ജ്വലിക്കുന്ന
Incineration,ദഹിപ്പിക്കൽ
Incipient,തുടക്കം
"Incompatibility, sexual","പൊരുത്തക്കേട്, ലൈംഗികത"
Incriminate,കുറ്റം ചുമത്തുക
Incubate,ഇൻകുബേറ്റ് ചെയ്യുക
Incubation,ഇൻകുബേഷൻ
Independent assortment,സ്വതന്ത്ര ശേഖരം
Induced enzyme,പ്രേരിപ്പിച്ച എൻസൈം
Induction,ഇൻഡക്ഷൻ
Indusible,ഇൻഡസിബിൾ
Industrial microbiology,വ്യാവസായിക മൈക്രോബയോളജി
Industrial use,വ്യാവസായിക ഉപയോഗം
Industrial waste,വ്യവസായ മാലിന്യങ്ങൾ
Infantile paralysis,ശിശു പക്ഷാഘാതം
Infection,അണുബാധ
Infection thread,അണുബാധ ത്രെഡ്
Infectious abortion,പകർച്ചവ്യാധി ഗർഭച്ഛിദ്രം
Infectious disease,പകർച്ച വ്യാധി
Infective,അണുബാധയുള്ള
Infestation,അണുബാധ
Inflammable,ജ്വലിക്കുന്ന
Inflammation,വീക്കം
Inflammatory,വമിക്കുന്ന
Infrared ray,ഇൻഫ്രാറെഡ് കിരണങ്ങൾ
Ingenious experiment,സമർത്ഥമായ പരീക്ഷണം
Ingest,ഉൾപ്പെടുത്തുക
Ingredient,ഘടകം
Inherent,അന്തർലീനമായ
Inhibition zone,നിരോധന മേഖല
Inhibitor,ഇൻഹിബിറ്റർ
Inhibitory,തടസ്സപ്പെടുത്തുന്ന
Inimical,ശത്രുതാപരമായ
Initial point,പ്രാരംഭ പോയിന്റ്
Initiator,തുടക്കക്കാരൻ
Inject,കുത്തിവയ്ക്കുക
Innoxious,നിരുപദ്രവകാരി
Inoculation,കുത്തിവയ്പ്പ്
Inoculum,ഇനോകുലം
Inocumal,ഇനോക്യുമൽ
Inorganic,അജൈവ
Inorganic mineral,അജൈവ ധാതു
Insect borne infection,പ്രാണികൾ പരത്തുന്ന അണുബാധ
Insecticide,കീടനാശിനി
Insect tunnel,പ്രാണികളുടെ തുരങ്കം
In situ,സ്ഥലത്ത്
Insomnia,ഉറക്കമില്ലായ്മ
Integrated control,സംയോജിത നിയന്ത്രണം
Integument,ഇന്റഗ്യുമെന്റ്
Interaction,ഇടപെടൽ
Intercalary,ഇന്റർകലറി
Intercalary sporangia,ഇന്റർകലറി സ്പോറൻജിയ
Intercellular parasite,ഇന്റർസെല്ലുലാർ പരാന്നഭോജി
Intergeneric,ഇന്റർജനറിക്
Intergeneric mutation,ഇന്റർജനറിക് മ്യൂട്ടേഷൻ
Intermediate host,ഇന്റർമീഡിയറ്റ് ഹോസ്റ്റ്
Intermediate lens,ഇന്റർമീഡിയറ്റ് ലെൻസ്
Intermittant,ഇടവിട്ടുള്ള
Internal haemorrhage,ആന്തരിക രക്തസ്രാവം
Internode,ഇന്റർനോഡ്
Interphase,ഇന്റർഫേസ്
Intertidal region,ഇന്റർടൈഡൽ മേഖല
Intestinal flora,കുടൽ സസ്യജാലങ്ങൾ
Intestinal tract,കുടൽ ലഘുലേഖ
Intestinal ulcer,കുടൽ അൾസർ
Intoxication,ലഹരി
Intracellular,ഇൻട്രാ സെല്ലുലാർ
Intracellular digestion,ഇൻട്രാ സെല്ലുലാർ ദഹനം
Intracellular freezing,ഇൻട്രാ സെല്ലുലാർ ഫ്രീസിങ്
Intracellular growth,ഇൻട്രാ സെല്ലുലാർ വളർച്ച
Intracellular precursor pool,ഇൻട്രാ സെല്ലുലാർ മുൻഗാമി പൂൾ
Intragenic suppressor,ഇൻട്രാജെനിക് സപ്രസ്സർ
Intrinsic,അന്തർലീനമായ
Intrude,നുഴഞ്ഞുകയറുക
Intrusion,നുഴഞ്ഞുകയറ്റം
Invagination,ഇൻവാജിനേഷൻ
Invasiveness,ആക്രമണാത്മകത
Invention,കണ്ടുപിടുത്തം
Inversion,വിപരീതം
Invertebrate,അകശേരുക്കൾ
Invisible,അദൃശ്യ
In vitro,ഇൻ വിട്രോ
In vivo,വിവോയിൽ
Ionisation,അയോണൈസേഷൻ
Ionizing radiation,അയോണൈസിംഗ് റേഡിയേഷൻ
Irish potato blight,ഐറിഷ് ഉരുളക്കിഴങ്ങ് ബ്ലൈറ്റ്
Iron bacteria,ഇരുമ്പ് ബാക്ടീരിയ
Irradiation,റേഡിയേഷൻ
Isogamete,ഐസോഗമേറ്റ്
Isomer,ഐസോമർ
Isotonic,ഐസോടോണിക്
Isotope,ഐസോടോപ്പ്
Isotopic labelling,ഐസോടോപ്പിക് ലേബലിംഗ്
Jumper wire,ജമ്പർ വയർ
Jumper with sleeve,സ്ലീവ് ഉള്ള ജമ്പർ
Jumper without sleeve,സ്ലീവ് ഇല്ലാതെ ജമ്പർ
Junction,ജംഗ്ഷൻ
Junction depth,ജംഗ്ഷൻ ആഴം
Junction field effect transistor,ജംഗ്ഷൻ ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
Japanese sake,ജാപ്പനീസ് നിമിത്തം
Jaundice,മഞ്ഞപ്പിത്തം
Jet fuel,ജെറ്റ് ഇന്ധനം
Jute,ചണം
Kaufman source,കോഫ്മാൻ ഉറവിടം
Key board,കീ ബോർഡ്
Key board plate,കീ ബോർഡ് പ്ലേറ്റ്
Key locating plate,കീ ലൊക്കേഷൻ പ്ലേറ്റ്
Key masking plate,കീ മാസ്കിംഗ് പ്ലേറ്റ്
Killer defect,കൊലയാളി വൈകല്യം
Kirk effect,കിർക്ക് പ്രഭാവം
Karyogamy,കരയോഗമി
Karyokinesis,കാർയോകിനെസിസ്
Karyology,കരിയോളജി
Karyolymph,കരിയോലിംഫ്
Karyolysis,കരിയോലിസിസ്
Karyo type,കാര്യോ തരം
Keratinised layer,കെരാറ്റിനൈസ്ഡ് പാളി
Kernal damage,കേർണൽ കേടുപാടുകൾ
Kinesis,കിനിസിസ്
Kinetics,ചലനാത്മകത
Kinetosome,കൈനറ്റോസോം
l - line lithography,l - ലൈൻ ലിത്തോഗ്രാഫി
Lamination,ലാമിനേഷൻ
Lamp,വിളക്ക്
Lapping compound,ലാപ്പിംഗ് സംയുക്തം
Laser,ലേസർ
Laser interferometry,ലേസർ ഇന്റർഫെറോമെട്രി
Lateral diffusion,ലാറ്ററൽ ഡിഫ്യൂഷൻ
Lateral transistor,ലാറ്ററൽ ട്രാൻസിസ്റ്റർ
Lattice,ലാറ്റിസ്
LD MOS,LD MOS
Lead frame,ലീഡ് ഫ്രെയിം
Lead frame,ലീഡ് ഫ്രെയിം
Leak,ചോർച്ച
Leak detector,ലീക്ക് ഡിറ്റക്ടർ
Leakage current,ചോർച്ച കറന്റ്
Leather glove,തുകൽ കയ്യുറ
LID preform,LID പ്രിഫോം
Lift off process,ലിഫ്റ്റ് ഓഫ് പ്രോസസ്
Lightly doped drain,ചെറുതായി ഡോപ്പ് ചെയ്ത ഡ്രെയിനേജ്
Line process,ലൈൻ പ്രക്രിയ
Linear carrier,ലീനിയർ കാരിയർ
Lint free glove nylon,ലിന്റ് ഫ്രീ ഗ്ലൗസ് നൈലോൺ
Local oxidation,പ്രാദേശിക ഓക്സിഡേഷൻ
Local oxidation of silicon locus,സിലിക്കൺ ലോക്കസിന്റെ പ്രാദേശിക ഓക്സിഡേഷൻ
Logic circuit,ലോജിക് സർക്യൂട്ട്
Long - range order,ലോംഗ് റേഞ്ച് ഓർഡർ
Low energy implantation,കുറഞ്ഞ ഊർജ്ജ ഇംപ്ലാന്റേഷൻ
Low pressure chemical vapour deposition,താഴ്ന്ന മർദ്ദത്തിലുള്ള രാസ നീരാവി നിക്ഷേപം
Low pressure oxidation,കുറഞ്ഞ മർദ്ദം ഓക്സീകരണം
Low temperature oxidation,കുറഞ്ഞ താപനില ഓക്സീകരണം
Low - k dielectric,ലോ - കെ ഡൈഇലക്ട്രിക്
Lug,ലഗ്
Lustre stick,തിളക്കമുള്ള വടി
Labile,ലേബൽ
Lace bug,ലേസ് ബഗ്
Lag period,കാലതാമസം
Lag phase,ലാഗ് ഘട്ടം
Lagoon,ലഗൂൺ
Lagooning,ലഗൂണിംഗ്
Lamella,ലാമെല്ല
Lamellar,ലാമെല്ലാർ
Laminate,ലാമിനേറ്റ്
Late blight,വൈകി വരൾച്ച
Latent heat,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
Latent period,ഒളിഞ്ഞിരിക്കുന്ന കാലഘട്ടം
Late proteins,വൈകി പ്രോട്ടീനുകൾ
Lateral,ലാറ്ററൽ
Laterite,ലാറ്ററൈറ്റ്
Lanthanum,ലന്തനം
Leaching,ലീച്ചിംഗ്
Leaf curl,ഇല ചുരുളൻ
Leaf hopper,ലീഫ് ഹോപ്പർ
Leaf nodule,ഇല നോഡ്യൂൾ
Leaf rust,ഇല തുരുമ്പ്
Leaf scorch,ഇല പൊള്ളൽ
Leaf spot disease,ഇല പുള്ളി രോഗം
Leather,തുകൽ
Leavening,ലീവ്നിംഗ്
Legality,നിയമസാധുത
Legume nodule,ലെഗ്യൂം നോഡ്യൂൾ
Legume root hairs,പയർവർഗ്ഗത്തിന്റെ റൂട്ട് രോമങ്ങൾ
Legume symbiosis,ലെഗ്യൂം സിംബയോസിസ്
Leguminous plant,പയർവർഗ്ഗ സസ്യം
Lens,ലെന്സ്
Lenticel,ലെന്റിസെൽ
Leprosy,കുഷ്ഠരോഗം
Lethal,മാരകമായ
Lethality,മാരകത
Lethargy,അലസത
Leucocyte,ല്യൂക്കോസൈറ്റ്
Leucopenia,ല്യൂക്കോപീനിയ
Leucophyte,ല്യൂക്കോഫൈറ്റ്
Leucophytic algae,ല്യൂക്കോഫൈറ്റിക് ആൽഗകൾ
Leucoplast,ല്യൂക്കോപ്ലാസ്റ്റ്
Leukemia,രക്താർബുദം
Lichen,ലൈക്കൺ
Life cycle,ജീവിത ചക്രം
Ligament,ലിഗമെന്റ്
Light microscope,ലൈറ്റ് മൈക്രോസ്കോപ്പ്
Limnobiotic,ലിംനോബയോട്ടിക്
Linear,ലീനിയർ
Linkage,ലിങ്കേജ്
Linseed,ലിൻസീഡ്
Lipid biosynthesis,ലിപിഡ് ബയോസിന്തസിസ്
Lipid phosphorous,ലിപിഡ് ഫോസ്ഫറസ്
Lipid solidification,ലിപിഡ് സോളിഡിംഗ്
Lipolysis,ലിപ്പോളിസിസ്
Listeriosis,ലിസ്റ്റീരിയോസിസ്
Lithophyte,ലിത്തോഫൈറ്റ്
Lithosphere,ലിത്തോസ്ഫിയർ
Lithotroph,ലിത്തോട്രോഫ്
Liver,കരൾ
Liverfluke,ലിവർഫ്ലൂക്ക്
Liver worts,കരൾ വോർട്ട്സ്
Living entities,ജീവനുള്ള വസ്തുക്കൾ
Localisation,പ്രാദേശികവൽക്കരണം
Locomotor apparatus,ലോക്കോമോട്ടർ ഉപകരണം
Locomotory organ,ലോക്കോമോട്ടറി അവയവം
Locus,ലോക്കസ്
Logarithm,ലോഗരിതം
Logarithmic growth,ലോഗരിതമിക് വളർച്ച
Log phase,ലോഗ് ഘട്ടം
Long chain fatty acid,നീണ്ട ചെയിൻ ഫാറ്റി ആസിഡ്
Longitude,രേഖാംശം
Longitudinal,രേഖാംശം
Longivity,ദീർഘവീക്ഷണം
Loose smut,അയഞ്ഞ സ്മട്ട്
"Louse, lice","പേൻ, പേൻ"
Lower fungi,താഴ്ന്ന കുമിൾ
Lowest pathogenic,ഏറ്റവും താഴ്ന്ന രോഗകാരി
Lucern,ലൂസേൺ
Lugs,ലഗ്ഗുകൾ
Lumbar deterioration,ലംബർ അപചയം
Luminiscence,ലുമിനിസെൻസ്
Lumpy jaw,പിണ്ഡമുള്ള താടിയെല്ല്
Luncheon meat,ഉച്ചഭക്ഷണ മാംസം
Lymphatic system,ലിംഫറ്റിക് സിസ്റ്റം
Lymph gland,ലിംഫ് ഗ്രന്ഥി
Lymph node,ലിംഫ് നോഡ്
Lymph system,ലിംഫ് സിസ്റ്റം
Lymphy jaw,ലിംഫി താടിയെല്ല്
Lyophilic,ലിയോഫിലിക്
Lyophilization (freeze drying),ലയോഫിലൈസേഷൻ (ഫ്രീസ് ഡ്രൈയിംഗ്)
Lyophobic,ലിയോഫോബിക്
Lysed area,ലൈസ്ഡ് ഏരിയ
Lysimeter,ലൈസിമീറ്റർ
Lysis,ലിസിസ്
Lysis inhibitor,ലിസിസ് ഇൻഹിബിറ്റർ
Lysis of cell wall,സെൽ മതിലിന്റെ ലിസിസ്
Lysogenic bacteria,ലൈസോജെനിക് ബാക്ടീരിയ
Lysogenic culture,ലൈസോജെനിക് സംസ്കാരം
Lysogenic induction,ലൈസോജെനിക് ഇൻഡക്ഷൻ
Lysogenic system,ലൈസോജെനിക് സിസ്റ്റം
Lysogenisation,ലൈസോജനൈസേഷൻ
Lysogenised,ലൈസോജനൈസ്ഡ്
Lysogeny,ലൈസോജെനി
Lysosome,ലൈസോസോം
Lytic,ലൈറ്റിക്
Magazine,മാസിക
Magazine aluminium,അലുമിനിയം മാസിക
Magazine carrier boat,മാഗസിൻ കാരിയർ ബോട്ട്
Magazine for film frame,ഫിലിം ഫ്രെയിമിനുള്ള മാസിക
Magazine for grip ring,ഗ്രിപ്പ് റിംഗിനുള്ള മാഗസിൻ
Magnetic,കാന്തിക
Magnetically enhanced reactive ion etching (RIE),കാന്തികമായി മെച്ചപ്പെടുത്തിയ റിയാക്ടീവ് അയോൺ എച്ചിംഗ് (RIE)
Magnetron sputtering,മാഗ്നെട്രോൺ സ്പട്ടറിംഗ്
Magnifying glass,ഭൂതക്കണ്ണാടി
Majority carrier,ഭൂരിഭാഗം കാരിയർ
Marmem cleaner,മാർമേം ക്ലീനർ
Mask,മുഖംമൂടി
Mass flow controller,മാസ് ഫ്ലോ കൺട്രോളർ
Maxwell Boltzmann distribution,മാക്സ്വെൽ ബോൾട്ട്സ്മാൻ വിതരണം
Mean free path,അർത്ഥം സ്വതന്ത്ര പാത
Meantime between failures,പരാജയങ്ങൾക്കിടയിലുള്ള ഇടവേള
Measuring cylinder,അളക്കുന്ന സിലിണ്ടർ
Megasonic agitation,മെഗാസോണിക് പ്രക്ഷോഭം
Megasonic scrubbing,മെഗാസോണിക് സ്‌ക്രബ്ബിംഗ്
Memory structure,മെമ്മറി ഘടന
Membrane cartridge filter,മെംബ്രൻ കാട്രിഡ്ജ് ഫിൽട്ടർ
Mesh,മെഷ്
Metal,ലോഹം
Metal insulator semiconductor structure,മെറ്റൽ ഇൻസുലേറ്റർ അർദ്ധചാലക ഘടന
Metal nitride oxide semiconductor structure,മെറ്റൽ നൈട്രൈഡ് ഓക്സൈഡ് അർദ്ധചാലക ഘടന
Metal oxide semiconductor,മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലകം
Metal oxide semiconductor field effect transistor,മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലക ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
Metal semiconductor field effect transistor,മെറ്റൽ അർദ്ധചാലക ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ
Metallic bond,മെറ്റാലിക് ബോണ്ട്
Metallic case,മെറ്റാലിക് കേസ്
Metallic contaminant,ലോഹ മലിനീകരണം
Metallization,മെറ്റലൈസേഷൻ
Metello organic chemical vapour deposition,മെറ്റെല്ലോ ഓർഗാനിക് കെമിക്കൽ നീരാവി നിക്ഷേപം
Methanol semi grade chem,മെഥനോൾ സെമി ഗ്രേഡ് കെം
Methyl orange,മീഥൈൽ ഓറഞ്ച്
Mica washer,മൈക്ക വാഷർ
Micro crystalline wax,മൈക്രോ ക്രിസ്റ്റലിൻ മെഴുക്
Micro electro mechanical system,മൈക്രോ ഇലക്ട്രോ മെക്കാനിക്കൽ സിസ്റ്റം
Micro switch,മൈക്രോ സ്വിച്ച്
Micrometre,മൈക്രോമീറ്റർ
Micron,മൈക്രോൺ
Microprocessor,മൈക്രോപ്രൊസസർ
Microwave filter,മൈക്രോവേവ് ഫിൽട്ടർ
Microwave monolithic integrated circuit,മൈക്രോവേവ് മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
Microwave plasma,മൈക്രോവേവ് പ്ലാസ്മ
Mil unit (25m),മിൽ യൂണിറ്റ് (25 മീ)
Miller indices,മില്ലർ സൂചികകൾ
Mine environment,എന്റെ പരിസ്ഥിതി
Minority carrier,ന്യൂനപക്ഷ വാഹകൻ
Misted deposition,മിസ്റ്റഡ് ഡിപ്പോസിഷൻ
Mobile charge,മൊബൈൽ ചാർജ്
Modular latch frame,മോഡുലാർ ലാച്ച് ഫ്രെയിം
Mole electronics,മോൾ ഇലക്ട്രോണിക്സ്
Molecular beam epitaxy,തന്മാത്രാ ബീം എപ്പിറ്റാക്സി
Molecular bond,തന്മാത്രാ ബോണ്ട്
Molybdate,മോളിബ്ഡേറ്റ്
Monolithic integrated circuit,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
Monte carlo calculation,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
Mould cleaning compound,പൂപ്പൽ വൃത്തിയാക്കൽ സംയുക്തം
Mounting assembly,മൗണ്ടിംഗ് അസംബ്ലി
Multicharged ion,മൾട്ടിചാർജ്ഡ് അയോൺ
Multichip module,മൾട്ടിചിപ്പ് മൊഡ്യൂൾ
Multilayer metallization,മൾട്ടി ലെയർ മെറ്റലൈസേഷൻ
Multilayer resistance,മൾട്ടി ലെയർ പ്രതിരോധം
Multilevel interconnect,മൾട്ടി ലെവൽ ഇന്റർകണക്റ്റ്
Multilevel metallization,മൾട്ടിലെവൽ മെറ്റലൈസേഷൻ
Multipurpose grease,മൾട്ടി പർപ്പസ് ഗ്രീസ്
Macaroni,മക്രോണി
Mace,ഗദ
Macerated nodule,മെസറേറ്റഡ് നോഡ്യൂൾ
Mackrele,മക്രെലെ
Macrofauna,മാക്രോഫൗന
Macromolecule,മാക്രോമോളിക്യൂൾ
Macronucleus,മാക്രോ ന്യൂക്ലിയസ്
Macronutrients,മാക്രോ ന്യൂട്രിയന്റുകൾ
Macrophage,മാക്രോഫേജ്
Macrophagous,മാക്രോഫാഗസ്
Macroscopic,മാക്രോസ്കോപ്പിക്
Madura foot,മധുര കാൽ
Maggot,പുഴു
Magnetic condensor lens,കാന്തിക കണ്ടൻസർ ലെൻസ്
Magnetic objective lens,കാന്തിക ഒബ്ജക്റ്റീവ് ലെൻസ്
Magnetic projection lens,കാന്തിക പ്രൊജക്ഷൻ ലെൻസ്
Magnification,മാഗ്നിഫിക്കേഷൻ
Maintenance,മെയിന്റനൻസ്
Malformation,വികലരൂപീകരണം
Malignant tertian,മാരകമായ ടെർഷ്യൻ
Malignant,മാരകമായ
Malodorous,ദുർഗന്ധമുള്ള
Malt beverage,മാൾട്ട് പാനീയം
Mammalian intestine,സസ്തനികളുടെ കുടൽ
Mammary gland tumour,സസ്തനഗ്രന്ഥിയുടെ ട്യൂമർ
Manomer,മനോമർ
Manometer,മാനോമീറ്റർ
Mare,മാരേ
Marine algae,സമുദ്ര ആൽഗകൾ
Marine microbiology,മറൈൻ മൈക്രോബയോളജി
Market disease,മാർക്കറ്റ് രോഗം
Mash,മാഷ്
Massive,വമ്പിച്ച
Mastitis,മാസ്റ്റൈറ്റിസ്
Mating types,ഇണചേരൽ തരങ്ങൾ
Maturation,പക്വത
Matrix,മാട്രിക്സ്
Mature,പക്വത
Maximal,പരമാവധി
Measles,അഞ്ചാംപനി
Medical microbiology,മെഡിക്കൽ മൈക്രോബയോളജി
Medium,ഇടത്തരം
Megasporophyll,മെഗാസ്പോറോഫിൽ
Mealy bug,മീലി ബഗ്
Meiosis,മയോസിസ്
Melting temperature,ഉരുകൽ താപനില
